,Chillout Cookie,Shim Girl,Coach Beard,Inga Zach,Foxtrot Tango,Go Gigi Go,Inga Lenny
14-12-2022 14:03:25.011189,"(3.2, 4.2, 3.95)","(8.0, 9.8, 9.780952380952382)","(3.0, 3.65, 3.413157894736842)","(8.5, 12.5, 12.0)","(3.8, 5.0, 4.833333333333333)","(13.0, 24.0, 20.4375)","(31.0, 90.0, 79.34782608695653)"
14-12-2022 14:03:26.287962,"(3.2, 4.2, 3.9615384615384612)","(8.0, 9.8, 9.780952380952382)","(3.0, 3.65, 3.3772727272727274)","(8.5, 12.5, 11.833333333333334)","(3.8, 5.0, 4.833333333333333)","(13.0, 24.0, 21.051724137931036)","(31.0, 90.0, 79.34782608695653)"
14-12-2022 14:03:27.490991,"(3.2, 4.1, 3.9615384615384612)","(8.0, 9.8, 9.780952380952382)","(3.0, 3.65, 3.3772727272727274)","(8.5, 12.5, 11.763157894736842)","(3.8, 5.0, 4.894736842105263)","(13.0, 24.0, 21.051724137931036)","(31.0, 90.0, 79.34782608695653)"
14-12-2022 14:03:28.731805,"(3.2, 4.1, 3.9266666666666667)","(8.0, 9.8, 9.780952380952382)","(3.0, 3.65, 3.413157894736842)","(8.5, 12.5, 11.763157894736842)","(3.8, 5.0, 4.942105263157894)","(13.0, 24.0, 22.1)","(31.0, 90.0, 79.34782608695653)"
14-12-2022 14:03:29.979098,"(3.2, 4.1, 3.9266666666666667)","(8.0, 9.8, 9.780952380952382)","(3.0, 3.65, 3.3772727272727274)","(8.5, 12.5, 11.763157894736842)","(3.8, 5.1, 4.922727272727273)","(13.0, 24.0, 22.37142857142857)","(31.0, 90.0, 76.0)"
14-12-2022 14:03:31.274310,"(3.2, 4.1, 3.9266666666666667)","(8.0, 9.8, 9.780952380952382)","(3.1, 3.65, 3.428571428571429)","(8.5, 12.5, 12.166666666666666)","(3.8, 5.1, 4.960714285714285)","(13.0, 24.0, 22.41176470588235)","(31.0, 90.0, 76.0)"
14-12-2022 14:03:32.670839,"(3.2, 4.1, 3.8333333333333335)","(8.0, 9.8, 9.780952380952382)","(3.1, 3.45, 3.3166666666666664)","(8.5, 13.5, 12.318181818181818)","(3.8, 5.1, 4.914285714285715)","(13.0, 24.0, 22.41176470588235)","(31.0, 90.0, 81.6)"
14-12-2022 14:03:33.839100,"(3.2, 4.1, 3.8333333333333335)","(8.0, 9.8, 9.780952380952382)","(3.1, 3.45, 3.3166666666666664)","(8.5, 13.5, 12.318181818181818)","(3.8, 5.1, 5.110526315789474)","(13.0, 24.0, 22.655172413793103)","(31.0, 90.0, 81.6)"
14-12-2022 14:03:35.026113,"(3.2, 4.1, 3.9285714285714284)","(8.0, 9.8, 9.766666666666667)","(3.1, 3.45, 3.3499999999999996)","(8.5, 13.5, 12.46)","(3.8, 5.3, 5.110526315789474)","(13.0, 24.0, 22.655172413793103)","(31.0, 90.0, 81.6)"
14-12-2022 14:03:36.156282,"(3.2, 4.1, 3.9285714285714284)","(8.0, 9.8, 9.766666666666667)","(3.1, 3.4, 3.2884615384615383)","(8.5, 13.5, 12.46)","(3.8, 5.3, 5.110526315789474)","(13.0, 24.0, 22.655172413793103)","(31.0, 90.0, 81.6)"
14-12-2022 14:03:37.380672,"(3.2, 4.1, 3.8)","(8.0, 9.8, 9.583333333333334)","(3.1, 3.3, 3.3833333333333333)","(8.5, 13.5, 12.46)","(3.8, 5.3, 5.12)","(13.0, 24.0, 22.655172413793103)","(31.0, 90.0, 81.6)"
14-12-2022 14:03:38.567753,"(3.2, 4.0, 3.94)","(8.0, 9.8, 9.583333333333334)","(3.1, 3.4, 3.375)","(8.5, 13.5, 12.352941176470589)","(3.8, 5.3, 5.116666666666667)","(13.0, 24.0, 22.655172413793103)","(31.0, 90.0, 81.92307692307692)"
14-12-2022 14:03:39.855831,"(3.2, 4.0, 3.785714285714286)","(8.0, 9.4, 9.25)","(3.1, 3.6, 3.3684210526315788)","(8.5, 13.5, 12.272727272727273)","(3.8, 5.2, 5.08)","(13.0, 24.0, 22.655172413793103)","(31.0, 90.0, 81.92307692307692)"
14-12-2022 14:03:41.088793,"(3.2, 3.95, 3.8433333333333333)","(8.0, 9.4, 9.218181818181819)","(3.0, 3.5, 3.3796296296296298)","(8.5, 13.0, 12.384615384615385)","(3.9, 5.2, 5.04)","(14.0, 24.0, 22.6875)","(31.0, 90.0, 81.92307692307692)"
14-12-2022 14:03:42.261838,"(3.2, 3.95, 3.8200000000000003)","(8.0, 9.4, 9.15)","(3.0, 3.5, 3.3710526315789475)","(8.5, 13.0, 13.090909090909092)","(3.9, 5.2, 5.04)","(14.0, 24.0, 22.6875)","(31.0, 90.0, 81.92307692307692)"
14-12-2022 14:03:43.521983,"(3.2, 3.95, 3.810714285714286)","(8.0, 9.4, 9.15)","(3.0, 3.45, 3.3710526315789475)","(8.5, 13.5, 13.264705882352942)","(3.9, 5.2, 5.044444444444444)","(14.0, 24.0, 22.6875)","(31.0, 90.0, 81.92307692307692)"
14-12-2022 14:03:44.631644,"(3.2, 3.95, 3.810714285714286)","(8.0, 9.4, 9.15)","(3.0, 3.45, 3.380357142857143)","(8.5, 13.5, 13.264705882352942)","(3.9, 5.2, 5.044444444444444)","(14.0, 24.0, 22.6875)","(31.0, 90.0, 81.92307692307692)"
14-12-2022 14:03:45.683725,"(3.2, 3.95, 3.810714285714286)","(8.0, 9.4, 9.15)","(3.0, 3.45, 3.380357142857143)","(8.5, 13.5, 13.264705882352942)","(3.9, 5.2, 5.044444444444444)","(14.0, 24.0, 22.6875)","(31.0, 90.0, 81.92307692307692)"
14-12-2022 14:03:46.777697,"(3.2, 3.9, 3.7676470588235293)","(8.0, 9.4, 9.177777777777777)","(3.0, 3.45, 3.380357142857143)","(8.5, 13.5, 13.264705882352942)","(3.9, 5.3, 5.085714285714285)","(14.0, 24.0, 22.6875)","(31.0, 90.0, 81.92307692307692)"
14-12-2022 14:03:47.938828,"(3.2, 3.75, 3.7125)","(8.0, 9.4, 9.126315789473685)","(3.0, 3.5, 3.2818181818181817)","(8.5, 13.5, 13.318181818181818)","(3.9, 5.3, 5.0)","(14.0, 24.0, 23.304347826086957)","(31.0, 90.0, 82.8)"
14-12-2022 14:03:49.043494,"(3.2, 3.9, 3.802173913043478)","(8.0, 9.4, 9.17142857142857)","(3.0, 3.3, 3.23125)","(8.5, 13.5, 13.318181818181818)","(3.9, 5.3, 5.166666666666667)","(14.0, 24.0, 23.53846153846154)","(31.0, 100.0, 93.04347826086956)"
14-12-2022 14:03:50.257595,"(3.2, 3.9, 3.8625)","(8.0, 9.4, 9.17142857142857)","(3.0, 3.3, 3.202941176470588)","(8.5, 13.5, 13.2)","(3.9, 5.4, 5.2125)","(14.0, 24.0, 24.5)","(31.0, 100.0, 93.04347826086956)"
14-12-2022 14:03:51.243608,"(3.2, 3.9, 3.825)","(8.0, 9.6, 9.390476190476189)","(3.0, 3.25, 3.2)","(8.5, 13.5, 13.2)","(3.9, 5.4, 5.2125)","(14.0, 25.0, 24.8)","(31.0, 100.0, 93.04347826086956)"
14-12-2022 14:03:52.464289,"(3.2, 3.9, 3.80625)","(8.0, 9.6, 9.511111111111111)","(3.0, 3.25, 3.1954545454545453)","(8.5, 13.5, 13.34)","(3.9, 5.4, 5.2125)","(14.0, 26.0, 25.513513513513512)","(31.0, 100.0, 91.76470588235294)"
14-12-2022 14:03:53.571165,"(3.2, 3.9, 3.8583333333333334)","(8.0, 9.6, 9.511111111111111)","(3.0, 3.25, 3.1954545454545453)","(8.5, 13.5, 13.34)","(3.9, 5.4, 5.2125)","(14.0, 26.0, 25.454545454545453)","(31.0, 100.0, 91.76470588235294)"
14-12-2022 14:03:54.625314,"(3.2, 3.9, 3.75)","(8.0, 9.6, 9.494736842105263)","(3.0, 3.15, 3.1045045045045048)","(8.5, 13.5, 13.34)","(3.9, 5.4, 5.177777777777778)","(14.0, 26.0, 25.454545454545453)","(31.0, 100.0, 91.76470588235294)"
14-12-2022 14:03:55.782143,"(3.2, 3.9, 3.75)","(8.0, 9.8, 9.5)","(2.9, 3.15, 3.058391608391608)","(8.5, 13.5, 13.34)","(3.9, 5.4, 5.177777777777778)","(14.0, 26.0, 25.454545454545453)","(31.0, 100.0, 91.76470588235294)"
14-12-2022 14:03:56.922500,"(3.2, 3.9, 3.75)","(8.0, 9.8, 9.5)","(2.9, 3.15, 3.058391608391608)","(8.5, 13.5, 13.34)","(3.9, 5.4, 5.177777777777778)","(14.0, 26.0, 25.454545454545453)","(31.0, 100.0, 91.76470588235294)"
14-12-2022 14:03:58.048522,"(3.2, 3.9, 3.864705882352941)","(8.0, 10.0, 9.48)","(2.9, 3.15, 3.053503184713376)","(8.5, 13.5, 12.863636363636363)","(3.9, 5.4, 5.217391304347826)","(14.0, 26.0, 25.25)","(31.0, 100.0, 95.2)"
14-12-2022 14:03:59.228303,"(3.2, 3.9, 3.864705882352941)","(8.0, 9.8, 9.430769230769231)","(2.9, 3.15, 3.0970149253731343)","(8.5, 13.5, 12.863636363636363)","(3.9, 5.4, 5.2444444444444445)","(14.0, 26.0, 25.357142857142858)","(31.0, 100.0, 95.2)"
14-12-2022 14:04:00.271417,"(3.2, 4.1, 3.9499999999999997)","(8.0, 9.8, 9.285714285714285)","(2.9, 3.1, 3.0970149253731343)","(8.5, 13.5, 12.863636363636363)","(3.9, 5.4, 5.2444444444444445)","(14.0, 26.0, 25.357142857142858)","(31.0, 100.0, 95.2)"
14-12-2022 14:04:01.272416,"(3.2, 4.1, 3.9875)","(8.0, 9.6, 9.399999999999999)","(2.9, 3.1, 3.0970149253731343)","(8.5, 13.5, 12.863636363636363)","(3.9, 5.4, 5.2444444444444445)","(14.0, 26.0, 25.357142857142858)","(31.0, 100.0, 91.66666666666667)"
14-12-2022 14:04:02.261440,"(3.1, 4.1, 3.9739999999999998)","(8.0, 9.6, 9.138461538461538)","(2.9, 3.15, 3.0570552147239263)","(8.5, 15.0, 13.942307692307692)","(4.0, 5.4, 5.4)","(15.0, 26.0, 24.285714285714285)","(31.0, 100.0, 97.82608695652173)"
14-12-2022 14:04:03.264368,"(3.1, 4.1, 3.9310344827586206)","(8.0, 9.6, 9.2)","(2.9, 3.15, 3.0559006211180124)","(8.5, 15.0, 14.583333333333334)","(4.0, 5.6, 5.4)","(15.0, 26.0, 24.285714285714285)","(31.0, 100.0, 97.82608695652173)"
14-12-2022 14:04:04.422873,"(3.1, 4.1, 3.955882352941176)","(8.0, 9.6, 9.17142857142857)","(2.9, 3.15, 3.0559006211180124)","(8.5, 15.0, 13.105263157894736)","(4.0, 5.4, 5.380000000000001)","(15.0, 26.0, 25.0)","(31.0, 100.0, 98.21428571428572)"
14-12-2022 14:04:05.500841,"(3.1, 4.1, 3.917391304347826)","(8.0, 9.6, 9.17142857142857)","(2.9, 3.15, 3.0570552147239263)","(8.5, 15.0, 13.105263157894736)","(4.0, 5.4, 5.380000000000001)","(16.0, 26.0, 25.0)","(31.0, 100.0, 98.21428571428572)"
14-12-2022 14:04:06.756611,"(3.1, 4.1, 3.917391304347826)","(8.0, 9.6, 9.156521739130435)","(2.9, 3.15, 3.0537735849056604)","(8.5, 14.5, 13.75)","(4.0, 5.4, 5.333333333333334)","(16.0, 26.0, 25.0)","(31.0, 100.0, 94.11764705882354)"
14-12-2022 14:04:07.996885,"(3.1, 4.1, 3.8666666666666663)","(8.0, 9.6, 9.18)","(2.8, 3.15, 3.0537735849056604)","(8.5, 14.5, 13.75)","(4.0, 5.4, 5.053333333333333)","(16.0, 26.0, 25.76923076923077)","(31.0, 100.0, 97.89473684210526)"
14-12-2022 14:04:09.181241,"(3.1, 4.1, 3.9687499999999996)","(8.0, 9.6, 9.18)","(2.8, 3.15, 3.0537735849056604)","(8.5, 14.5, 14.285714285714285)","(4.0, 5.1, 5.0777777777777775)","(16.0, 26.0, 25.76923076923077)","(31.0, 100.0, 97.89473684210526)"
14-12-2022 14:04:10.261990,"(3.1, 4.1, 3.9703703703703703)","(8.0, 9.6, 9.333333333333334)","(2.8, 3.15, 3.0537735849056604)","(8.5, 14.5, 14.285714285714285)","(4.0, 5.1, 5.1)","(16.0, 26.0, 25.76923076923077)","(31.0, 100.0, 98.33333333333334)"
14-12-2022 14:04:11.344872,"(3.1, 4.1, 3.9703703703703703)","(8.0, 9.6, 9.182608695652174)","(2.8, 3.15, 3.0537735849056604)","(8.5, 14.5, 14.619047619047619)","(4.0, 5.2, 5.133333333333334)","(16.0, 26.0, 27.5)","(41.0, 100.0, 96.29629629629629)"
14-12-2022 14:04:12.352788,"(3.1, 4.1, 3.9703703703703703)","(8.0, 9.6, 9.046153846153846)","(2.8, 3.15, 3.050649350649351)","(8.5, 15.0, 14.619047619047619)","(4.0, 5.2, 5.127272727272727)","(16.0, 29.0, 27.25)","(41.0, 100.0, 107.5)"
14-12-2022 14:04:13.327759,"(3.1, 4.1, 3.9703703703703703)","(8.0, 9.6, 9.094736842105263)","(2.8, 3.15, 3.050649350649351)","(8.5, 15.0, 14.416666666666666)","(4.0, 5.2, 5.257142857142857)","(16.0, 29.0, 27.666666666666668)","(41.0, 110.0, 107.5)"
14-12-2022 14:04:14.359284,"(3.1, 4.1, 3.9703703703703703)","(8.0, 9.4, 9.242105263157896)","(2.8, 3.15, 3.050649350649351)","(8.5, 14.5, 14.1)","(4.0, 5.3, 5.171428571428572)","(16.0, 29.0, 27.923076923076923)","(41.0, 110.0, 103.57142857142857)"
14-12-2022 14:04:15.425969,"(3.1, 4.1, 3.9906249999999996)","(8.0, 9.4, 9.123076923076924)","(2.8, 3.15, 3.050649350649351)","(8.5, 14.5, 13.825)","(4.0, 5.2, 5.171428571428572)","(16.0, 29.0, 28.304347826086957)","(41.0, 110.0, 103.57142857142857)"
14-12-2022 14:04:16.490628,"(3.1, 4.1, 3.9906249999999996)","(8.0, 9.4, 9.08)","(2.8, 3.15, 3.050649350649351)","(8.5, 14.5, 13.825)","(4.0, 5.2, 5.166666666666667)","(16.0, 29.0, 29.04)","(41.0, 110.0, 103.57142857142857)"
14-12-2022 14:04:17.531339,"(3.1, 4.1, 3.9157894736842107)","(8.0, 9.4, 9.219354838709677)","(2.8, 3.1, 3.0886792452830187)","(8.5, 14.5, 14.125)","(4.0, 5.2, 5.166666666666667)","(16.0, 30.0, 29.304347826086957)","(41.0, 110.0, 103.57142857142857)"
14-12-2022 14:04:18.572061,"(3.1, 4.1, 3.9157894736842107)","(8.0, 9.4, 9.251851851851852)","(2.8, 3.1, 3.0824561403508772)","(8.5, 14.5, 13.976190476190476)","(4.0, 5.2, 5.166666666666667)","(16.0, 30.0, 28.814814814814817)","(41.0, 110.0, 103.57142857142857)"
14-12-2022 14:04:19.611831,"(3.1, 4.1, 3.9541666666666666)","(8.0, 9.4, 9.377777777777778)","(2.8, 3.1, 3.0824561403508772)","(8.5, 14.5, 13.976190476190476)","(4.0, 5.2, 5.166666666666667)","(16.0, 30.0, 28.814814814814817)","(41.0, 110.0, 103.57142857142857)"
14-12-2022 14:04:20.651876,"(3.1, 4.1, 3.9157894736842107)","(8.0, 9.4, 9.219354838709677)","(2.8, 3.1, 3.0824561403508772)","(8.5, 14.5, 14.222222222222221)","(4.0, 5.2, 5.166666666666667)","(16.0, 30.0, 29.157894736842106)","(41.0, 110.0, 102.17391304347827)"
14-12-2022 14:04:21.680884,"(3.1, 4.1, 3.9541666666666666)","(8.0, 9.4, 9.219354838709677)","(2.8, 3.1, 3.0824561403508772)","(8.5, 14.5, 14.30952380952381)","(4.0, 5.2, 5.16)","(16.0, 30.0, 29.076923076923077)","(41.0, 110.0, 102.5)"
14-12-2022 14:04:22.704979,"(3.1, 4.1, 3.9157894736842107)","(8.0, 9.4, 9.309090909090909)","(2.8, 3.1, 3.0)","(8.5, 14.5, 14.272727272727273)","(4.0, 5.2, 5.16)","(16.0, 30.0, 29.157894736842106)","(41.0, 110.0, 102.5)"
14-12-2022 14:04:23.792960,"(3.2, 4.1, 3.933333333333333)","(7.5, 9.4, 9.307692307692308)","(2.7, 3.0, 3.01)","(9.0, 14.5, 14.410714285714286)","(4.2, 5.2, 5.16)","(17.0, 30.0, 29.0)","(41.0, 110.0, 102.5)"
14-12-2022 14:04:24.843052,"(3.2, 4.1, 3.9970588235294118)","(7.5, 9.4, 9.380952380952381)","(2.7, 3.1, 3.052)","(9.0, 15.0, 14.526315789473685)","(4.2, 5.2, 5.16)","(17.0, 30.0, 28.727272727272727)","(41.0, 110.0, 104.0)"
14-12-2022 14:04:25.930440,"(3.2, 4.1, 3.9970588235294118)","(7.5, 9.4, 9.312)","(2.7, 3.1, 3.046206896551724)","(9.0, 15.0, 14.590909090909092)","(4.2, 5.2, 5.16)","(17.0, 30.0, 28.727272727272727)","(41.0, 110.0, 104.0)"
14-12-2022 14:04:26.964835,"(3.2, 4.1, 3.9448275862068964)","(7.5, 9.4, 9.312)","(2.7, 3.1, 3.046206896551724)","(9.0, 15.0, 14.590909090909092)","(4.2, 5.2, 5.16)","(17.0, 30.0, 28.727272727272727)","(41.0, 110.0, 104.0)"
14-12-2022 14:04:27.943357,"(3.2, 4.1, 3.9448275862068964)","(7.5, 9.4, 9.312)","(2.7, 3.1, 3.038181818181818)","(9.0, 15.5, 14.767441860465116)","(4.2, 5.2, 5.16)","(17.0, 30.0, 28.526315789473685)","(41.0, 110.0, 104.0)"
14-12-2022 14:04:28.847933,"(3.2, 4.1, 3.913793103448276)","(7.5, 9.4, 9.312)","(2.7, 3.1, 3.038181818181818)","(9.0, 15.5, 14.767441860465116)","(4.2, 5.2, 5.16)","(17.0, 30.0, 28.352941176470587)","(41.0, 110.0, 104.0)"
14-12-2022 14:04:29.807429,"(3.2, 4.1, 3.913793103448276)","(7.5, 9.4, 9.312)","(2.7, 3.1, 3.038181818181818)","(9.0, 15.5, 14.767441860465116)","(4.2, 5.2, 5.16)","(17.0, 30.0, 28.526315789473685)","(41.0, 110.0, 104.0)"
14-12-2022 14:04:30.811954,"(3.2, 4.1, 3.913793103448276)","(7.5, 9.6, 9.44516129032258)","(2.7, 3.1, 3.04)","(9.0, 15.5, 14.767441860465116)","(4.2, 5.2, 5.16)","(17.0, 30.0, 28.526315789473685)","(41.0, 110.0, 107.61904761904762)"
14-12-2022 14:04:31.850552,"(3.2, 4.1, 3.913793103448276)","(7.5, 9.6, 9.44516129032258)","(2.7, 3.1, 3.04)","(9.0, 15.5, 14.767441860465116)","(4.2, 5.2, 5.16)","(17.0, 30.0, 28.526315789473685)","(41.0, 110.0, 104.0)"
14-12-2022 14:04:32.978386,"(3.2, 4.1, 3.913793103448276)","(7.5, 9.6, 9.44516129032258)","(2.7, 3.1, 3.04)","(9.0, 14.5, 14.323529411764707)","(4.2, 5.2, 5.16)","(17.0, 30.0, 28.928571428571427)","(41.0, 110.0, 104.0)"
14-12-2022 14:04:34.024013,"(3.2, 4.1, 3.977272727272727)","(7.5, 9.6, 9.44516129032258)","(2.7, 3.1, 3.04)","(9.0, 14.5, 14.3)","(4.2, 5.2, 5.16)","(17.0, 30.0, 28.928571428571427)","(41.0, 110.0, 97.95454545454545)"
14-12-2022 14:04:35.130308,"(3.2, 4.1, 4.008474576271186)","(7.5, 9.6, 9.4)","(2.7, 3.1, 3.033333333333333)","(9.0, 14.5, 14.321428571428571)","(4.2, 5.2, 5.16)","(17.0, 30.0, 28.928571428571427)","(41.0, 100.0, 96.4)"
14-12-2022 14:04:36.197382,"(3.2, 4.1, 4.008474576271186)","(7.5, 9.6, 9.4)","(2.7, 3.1, 3.033333333333333)","(9.0, 14.5, 14.321428571428571)","(4.2, 5.2, 5.16)","(17.0, 30.0, 28.928571428571427)","(41.0, 100.0, 96.4)"
14-12-2022 14:04:37.240461,"(3.2, 4.1, 4.016923076923076)","(7.5, 9.6, 9.4)","(2.7, 3.1, 3.033333333333333)","(9.0, 15.0, 14.72)","(4.2, 5.2, 5.16)","(17.0, 30.0, 28.928571428571427)","(41.0, 100.0, 96.4)"
14-12-2022 14:04:38.288369,"(3.2, 4.1, 4.016923076923076)","(7.5, 9.6, 9.4)","(2.7, 3.1, 3.033333333333333)","(9.0, 15.5, 14.607142857142858)","(4.2, 5.2, 5.171428571428572)","(17.0, 30.0, 23.8125)","(41.0, 100.0, 97.95454545454545)"
14-12-2022 14:04:39.343192,"(3.2, 4.1, 3.936363636363636)","(7.5, 9.6, 9.4)","(2.7, 3.1, 3.025714285714286)","(9.0, 15.0, 14.4)","(4.2, 5.2, 5.171428571428572)","(17.0, 24.0, 23.0)","(41.0, 100.0, 96.4)"
14-12-2022 14:04:40.329367,"(3.2, 4.1, 4.010344827586207)","(7.5, 9.6, 9.269565217391303)","(2.7, 3.1, 3.025714285714286)","(9.0, 15.0, 14.4)","(4.2, 5.2, 5.188235294117647)","(17.0, 24.0, 23.0)","(41.0, 100.0, 96.4)"
14-12-2022 14:04:41.444594,"(3.2, 4.1, 4.010344827586207)","(7.5, 9.6, 9.328571428571427)","(2.7, 3.1, 3.0217391304347827)","(9.0, 15.0, 14.5)","(4.2, 5.2, 5.178125)","(17.0, 24.0, 23.0)","(41.0, 100.0, 96.4)"
14-12-2022 14:04:42.442017,"(3.2, 4.1, 4.010344827586207)","(7.5, 9.6, 9.264)","(2.7, 3.1, 3.008235294117647)","(9.0, 15.5, 14.9)","(4.2, 5.3, 5.178125)","(17.0, 24.0, 23.526315789473685)","(41.0, 100.0, 95.5)"
14-12-2022 14:04:43.457762,"(3.2, 4.1, 4.075757575757575)","(7.5, 9.6, 9.264)","(2.7, 3.1, 3.008235294117647)","(9.0, 15.0, 14.4)","(4.2, 5.3, 4.819047619047619)","(17.0, 24.0, 23.823529411764707)","(41.0, 100.0, 95.5)"
14-12-2022 14:04:44.409310,"(3.2, 4.2, 4.066666666666666)","(7.5, 9.6, 9.328571428571427)","(2.7, 3.1, 3.02)","(9.0, 15.0, 14.7)","(4.2, 5.0, 4.821621621621621)","(17.0, 24.0, 23.0)","(41.0, 100.0, 95.5)"
14-12-2022 14:04:45.473916,"(3.2, 4.2, 4.085714285714285)","(7.5, 9.6, 9.269565217391303)","(2.7, 3.1, 3.025714285714286)","(9.0, 15.5, 15.0)","(4.2, 5.0, 4.810169491525423)","(17.0, 24.0, 23.823529411764707)","(41.0, 100.0, 95.0)"
14-12-2022 14:04:46.605559,"(3.2, 4.2, 4.105882352941177)","(7.5, 9.6, 9.37142857142857)","(2.7, 3.1, 3.0485714285714285)","(9.0, 15.0, 14.863636363636363)","(4.2, 5.0, 4.81639344262295)","(17.0, 24.0, 23.0)","(41.0, 100.0, 96.66666666666667)"
14-12-2022 14:04:47.715096,"(3.2, 4.2, 4.105882352941177)","(7.5, 9.6, 9.299999999999999)","(2.7, 3.1, 3.052)","(9.0, 15.5, 15.214285714285714)","(4.2, 5.0, 4.915789473684211)","(17.0, 24.0, 22.03921568627451)","(41.0, 100.0, 99.0)"
14-12-2022 14:04:49.087549,"(3.2, 4.2, 4.11578947368421)","(7.5, 9.6, 9.37142857142857)","(2.7, 3.1, 3.052)","(9.0, 15.5, 14.833333333333334)","(4.2, 5.0, 4.915789473684211)","(17.0, 24.0, 23.863636363636363)","(41.0, 100.0, 99.0)"
14-12-2022 14:04:50.278690,"(3.2, 4.2, 4.075)","(7.5, 9.6, 9.37142857142857)","(2.7, 3.1, 3.052)","(9.0, 15.5, 15.166666666666666)","(4.2, 5.0, 4.9192307692307695)","(17.0, 24.0, 23.884615384615383)","(41.0, 100.0, 99.0)"
14-12-2022 14:04:51.557820,"(3.2, 4.3, 4.076744186046511)","(7.5, 9.6, 9.259259259259258)","(2.7, 3.1, 3.052)","(9.0, 15.5, 15.454545454545455)","(4.2, 5.0, 4.914754098360656)","(17.0, 24.0, 23.863636363636363)","(41.0, 100.0, 99.0)"
14-12-2022 14:04:52.785106,"(3.2, 4.2, 4.149090909090909)","(7.5, 9.6, 9.259259259259258)","(2.7, 3.1, 3.04)","(9.0, 15.5, 15.454545454545455)","(4.2, 5.0, 4.914754098360656)","(17.0, 24.0, 23.863636363636363)","(41.0, 100.0, 98.75)"
14-12-2022 14:04:53.917868,"(3.2, 4.1, 4.075925925925926)","(7.5, 9.6, 9.32)","(2.7, 3.1, 3.0485714285714285)","(9.0, 15.5, 15.454545454545455)","(4.2, 5.0, 4.914754098360656)","(17.0, 24.0, 23.85)","(51.0, 100.0, 98.75)"
14-12-2022 14:04:54.975846,"(3.3, 4.3, 4.1863636363636365)","(7.5, 9.6, 9.32)","(2.7, 3.1, 3.0485714285714285)","(9.0, 15.5, 15.454545454545455)","(4.2, 5.0, 4.911864406779661)","(18.0, 24.0, 23.85)","(51.0, 100.0, 98.75)"
14-12-2022 14:04:56.077003,"(3.3, 4.3, 4.146938775510204)","(7.5, 9.6, 9.226666666666667)","(2.7, 3.1, 3.052)","(9.0, 15.5, 16.13157894736842)","(4.2, 5.0, 4.911864406779661)","(18.0, 24.0, 23.8)","(51.0, 100.0, 98.75)"
14-12-2022 14:04:57.073971,"(3.3, 4.3, 4.146938775510204)","(7.5, 9.6, 9.226666666666667)","(2.7, 3.1, 3.052)","(9.0, 17.0, 16.071428571428573)","(4.2, 5.0, 4.911864406779661)","(18.0, 24.0, 23.88888888888889)","(51.0, 100.0, 98.75)"
14-12-2022 14:04:58.113825,"(3.3, 4.2, 4.075862068965518)","(7.5, 9.6, 9.356521739130434)","(2.7, 3.1, 3.052)","(9.0, 17.0, 16.142857142857142)","(4.2, 5.0, 4.911864406779661)","(18.0, 24.0, 23.88888888888889)","(51.0, 100.0, 98.75)"
14-12-2022 14:04:59.086751,"(3.3, 4.2, 4.088)","(7.5, 9.6, 9.288888888888888)","(2.7, 3.1, 3.052)","(9.0, 16.5, 16.142857142857142)","(4.2, 5.0, 4.845454545454546)","(18.0, 24.0, 24.57142857142857)","(51.0, 100.0, 98.75)"
14-12-2022 14:05:00.134828,"(3.3, 4.2, 4.088)","(7.5, 9.6, 9.288888888888888)","(2.7, 3.1, 3.052)","(9.0, 16.5, 16.3125)","(4.2, 4.9, 4.804761904761905)","(18.0, 25.0, 24.57142857142857)","(51.0, 100.0, 98.75)"
14-12-2022 14:05:01.083727,"(3.3, 4.2, 4.088)","(7.5, 9.6, 9.28780487804878)","(2.7, 3.1, 3.030232558139535)","(9.0, 16.5, 16.3125)","(4.2, 5.0, 4.902040816326531)","(18.0, 25.0, 24.59090909090909)","(51.0, 100.0, 105.45454545454545)"
14-12-2022 14:05:02.074708,"(3.3, 4.2, 4.059459459459459)","(7.5, 9.6, 9.237209302325581)","(2.7, 3.1, 3.0192727272727273)","(9.0, 16.5, 16.0625)","(4.2, 5.0, 4.844444444444444)","(18.0, 25.0, 24.842105263157894)","(51.0, 110.0, 115.71428571428572)"
14-12-2022 14:05:03.166206,"(3.3, 4.2, 4.1245901639344265)","(7.5, 9.6, 9.163636363636364)","(2.7, 3.1, 3.0105263157894737)","(9.0, 16.5, 15.18)","(4.2, 5.0, 4.844444444444444)","(18.0, 25.0, 24.6)","(51.0, 120.0, 117.27272727272727)"
14-12-2022 14:05:04.240572,"(3.3, 4.2, 4.133333333333334)","(7.5, 9.4, 9.16)","(2.7, 3.1, 3.013793103448276)","(9.0, 16.5, 15.52)","(4.2, 5.0, 4.844444444444444)","(17.0, 25.0, 24.333333333333332)","(51.0, 120.0, 117.27272727272727)"
14-12-2022 14:05:05.281282,"(3.3, 4.2, 4.102564102564102)","(7.5, 9.4, 9.16)","(2.7, 3.1, 3.0545454545454547)","(9.0, 16.0, 15.52)","(4.2, 5.0, 4.904761904761905)","(17.0, 25.0, 25.82608695652174)","(51.0, 120.0, 117.0)"
