,Zipping Glamour,Venom Encounter,Wow Shes Sweet,Black Redeemer,Susie Zeus,Tick It Off,Lady Marcella
10-01-2023 13:45:04.084443,"(7.5, 9.8, 9.773333333333333)","(81.0, 200.0, 156.36363636363637)","(2.6, 3.15, 3.07378752886836)","(3.5, 4.3, 4.184955752212389)","(21.0, 38.0, 36.0)","(21.0, 34.0, 30.8)","(3.0, 3.75, 3.7071428571428573)"
10-01-2023 13:45:05.320773,"(7.5, 9.8, 9.76)","(81.0, 200.0, 170.0)","(2.6, 3.15, 3.0744851258581236)","(3.5, 4.3, 4.184955752212389)","(21.0, 38.0, 35.77777777777778)","(21.0, 34.0, 30.8)","(3.0, 3.75, 3.707894736842105)"
10-01-2023 13:45:06.586792,"(7.5, 10.0, 9.76)","(81.0, 200.0, 183.63636363636363)","(2.6, 3.15, 3.073611111111111)","(3.5, 4.3, 4.16734693877551)","(21.0, 38.0, 35.77777777777778)","(21.0, 34.0, 30.78048780487805)","(3.0, 3.75, 3.705)"
10-01-2023 13:45:07.761314,"(7.5, 10.0, 9.719999999999999)","(81.0, 190.0, 183.63636363636363)","(2.6, 3.15, 3.1011834319526628)","(3.5, 4.3, 4.141860465116279)","(21.0, 38.0, 35.77777777777778)","(21.0, 34.0, 30.78048780487805)","(3.0, 3.75, 3.7058139534883723)"
10-01-2023 13:45:08.913481,"(7.5, 9.8, 9.72820512820513)","(81.0, 190.0, 178.33333333333331)","(2.6, 3.15, 3.1010385756676557)","(3.5, 4.3, 4.171698113207547)","(21.0, 38.0, 34.666666666666664)","(21.0, 34.0, 30.78048780487805)","(3.0, 3.75, 3.7058139534883723)"
10-01-2023 13:45:10.123598,"(7.5, 9.8, 9.675555555555556)","(81.0, 190.0, 183.63636363636363)","(2.6, 3.15, 3.061820330969267)","(3.5, 4.3, 4.171698113207547)","(21.0, 38.0, 36.0)","(21.0, 34.0, 30.78048780487805)","(3.0, 3.75, 3.7090909090909094)"
10-01-2023 13:45:11.316025,"(7.5, 10.0, 9.74)","(81.0, 190.0, 183.63636363636363)","(2.6, 3.1, 3.059925558312655)","(3.5, 4.3, 4.171698113207547)","(21.0, 38.0, 36.0)","(21.0, 34.0, 30.615384615384617)","(3.0, 3.75, 3.7454545454545456)"
10-01-2023 13:45:12.451381,"(7.5, 10.0, 9.74)","(81.0, 190.0, 155.0)","(2.6, 3.1, 3.0593198992443322)","(3.5, 4.3, 4.211688311688312)","(21.0, 38.0, 36.333333333333336)","(21.0, 34.0, 30.615384615384617)","(3.0, 3.8, 3.7426666666666666)"
10-01-2023 13:45:13.634221,"(7.5, 10.0, 9.738028169014084)","(81.0, 190.0, 160.0)","(2.6, 3.1, 3.059158415841584)","(3.5, 4.3, 4.222535211267606)","(21.0, 38.0, 33.83783783783784)","(21.0, 34.0, 30.615384615384617)","(3.0, 3.8, 3.7415584415584417)"
10-01-2023 13:45:14.814958,"(7.5, 9.8, 9.740425531914894)","(81.0, 190.0, 160.0)","(2.6, 3.1, 3.059158415841584)","(3.5, 4.3, 4.236781609195402)","(21.0, 36.0, 33.57575757575758)","(21.0, 34.0, 30.615384615384617)","(3.0, 3.8, 3.7175000000000002)"
10-01-2023 13:45:16.040971,"(7.5, 9.8, 9.73913043478261)","(81.0, 190.0, 160.0)","(2.6, 3.1, 3.062280701754386)","(3.5, 4.3, 4.235164835164835)","(21.0, 36.0, 33.16129032258065)","(21.0, 34.0, 30.615384615384617)","(3.0, 3.75, 3.7068627450980394)"
10-01-2023 13:45:17.260535,"(7.5, 10.0, 9.694117647058823)","(81.0, 190.0, 160.0)","(2.6, 3.1, 3.0639175257731956)","(3.5, 4.3, 4.235164835164835)","(21.0, 36.0, 33.48571428571429)","(21.0, 34.0, 30.615384615384617)","(3.0, 3.75, 3.701111111111111)"
10-01-2023 13:45:18.538936,"(7.5, 10.0, 9.857627118644068)","(81.0, 190.0, 160.0)","(2.6, 3.1, 3.0639175257731956)","(3.5, 4.3, 4.2329896907216495)","(21.0, 36.0, 33.48571428571429)","(21.0, 34.0, 30.615384615384617)","(3.0, 3.75, 3.696938775510204)"
10-01-2023 13:45:19.760518,"(7.5, 10.0, 9.86)","(81.0, 190.0, 160.0)","(2.6, 3.1, 3.0620192307692307)","(3.5, 4.3, 4.231372549019608)","(21.0, 36.0, 33.48571428571429)","(21.0, 34.0, 30.615384615384617)","(3.0, 3.75, 3.6959999999999997)"
10-01-2023 13:45:21.242100,"(7.5, 10.5, 9.93695652173913)","(81.0, 190.0, 140.0)","(2.6, 3.1, 3.0620192307692307)","(3.5, 4.3, 4.233333333333333)","(21.0, 36.0, 33.743589743589745)","(21.0, 34.0, 30.615384615384617)","(3.0, 3.75, 3.6925925925925926)"
10-01-2023 13:45:22.616722,"(7.5, 10.5, 9.924193548387098)","(81.0, 200.0, 178.0)","(2.6, 3.1, 3.0605633802816903)","(3.5, 4.3, 4.232631578947369)","(21.0, 36.0, 34.333333333333336)","(21.0, 34.0, 30.615384615384617)","(3.0, 3.75, 3.6925925925925926)"
10-01-2023 13:45:23.863533,"(7.5, 10.5, 9.924193548387098)","(81.0, 190.0, 178.0)","(2.6, 3.1, 3.0685000000000002)","(3.5, 4.3, 4.232631578947369)","(21.0, 36.0, 34.333333333333336)","(21.0, 34.0, 30.615384615384617)","(3.0, 3.75, 3.697916666666667)"
10-01-2023 13:45:25.029652,"(7.5, 10.5, 9.9375)","(81.0, 190.0, 178.0)","(2.6, 3.1, 3.0574324324324325)","(3.5, 4.3, 4.234444444444445)","(21.0, 36.0, 34.125)","(21.0, 34.0, 30.63157894736842)","(3.0, 3.7, 3.639705882352941)"
10-01-2023 13:45:26.231869,"(7.5, 10.5, 9.975000000000001)","(81.0, 190.0, 160.0)","(2.6, 3.1, 2.9948936170212765)","(3.5, 4.3, 4.232631578947369)","(21.0, 36.0, 34.44444444444444)","(21.0, 34.0, 30.615384615384617)","(3.0, 3.65, 3.7907407407407407)"
10-01-2023 13:45:27.527141,"(7.5, 10.5, 10.072727272727272)","(81.0, 190.0, 178.33333333333331)","(2.6, 3.0, 2.925)","(3.5, 4.3, 4.251456310679612)","(21.0, 36.0, 34.064516129032256)","(21.0, 34.0, 30.857142857142858)","(3.0, 3.8, 3.820238095238095)"
10-01-2023 13:45:28.652476,"(7.5, 10.5, 10.072727272727272)","(81.0, 190.0, 184.16666666666666)","(2.6, 2.94, 2.923661971830986)","(3.5, 4.3, 4.257692307692308)","(21.0, 36.0, 34.23529411764706)","(21.0, 34.0, 30.857142857142858)","(3.0, 3.85, 3.8217948717948715)"
10-01-2023 13:45:29.815693,"(7.5, 10.5, 10.10377358490566)","(81.0, 190.0, 184.16666666666666)","(2.6, 2.94, 2.92126582278481)","(3.5, 4.3, 4.257692307692308)","(21.0, 36.0, 34.23529411764706)","(21.0, 34.0, 31.26829268292683)","(3.0, 3.85, 3.8015624999999997)"
10-01-2023 13:45:31.034258,"(7.5, 10.5, 10.159420289855072)","(81.0, 190.0, 180.0)","(2.6, 2.94, 2.922168674698795)","(3.5, 4.3, 4.257692307692308)","(21.0, 36.0, 34.23529411764706)","(21.0, 34.0, 32.5)","(3.0, 3.85, 3.786864406779661)"
10-01-2023 13:45:32.226097,"(7.5, 10.5, 10.138461538461538)","(81.0, 190.0, 180.0)","(2.6, 2.94, 2.923404255319149)","(3.5, 4.3, 4.2617391304347825)","(21.0, 36.0, 34.23529411764706)","(21.0, 34.0, 32.5)","(3.0, 3.8, 3.786864406779661)"
10-01-2023 13:45:33.446231,"(7.5, 10.5, 10.118181818181819)","(81.0, 190.0, 184.16666666666666)","(2.6, 2.94, 2.9232183908045974)","(3.5, 4.4, 4.365040650406504)","(21.0, 36.0, 34.35294117647059)","(21.0, 34.0, 32.5)","(3.0, 3.8, 3.730434782608696)"
10-01-2023 13:45:34.667811,"(7.5, 10.5, 10.108333333333333)","(81.0, 190.0, 180.0)","(2.6, 2.94, 2.922195121951219)","(3.5, 4.4, 4.376315789473685)","(21.0, 36.0, 34.13333333333333)","(21.0, 34.0, 32.5)","(3.0, 3.75, 3.7295454545454545)"
10-01-2023 13:45:35.882993,"(7.5, 10.5, 10.108333333333333)","(81.0, 190.0, 180.0)","(2.6, 2.94, 2.9224)","(3.5, 4.4, 4.428070175438597)","(21.0, 36.0, 34.13333333333333)","(21.0, 34.0, 32.5)","(3.0, 3.75, 3.7041666666666666)"
10-01-2023 13:45:36.981082,"(7.5, 10.5, 10.108333333333333)","(81.0, 190.0, 184.16666666666666)","(2.6, 2.94, 2.9228571428571426)","(3.5, 4.5, 4.443373493975904)","(21.0, 36.0, 34.13333333333333)","(21.0, 34.0, 32.5)","(3.0, 3.75, 3.672794117647059)"
10-01-2023 13:45:38.129751,"(7.5, 10.5, 10.12037037037037)","(81.0, 190.0, 178.33333333333331)","(2.6, 2.94, 2.9156756756756756)","(3.5, 4.5, 4.425396825396826)","(21.0, 36.0, 34.13333333333333)","(21.0, 34.0, 32.54545454545455)","(3.0, 3.7, 3.6546153846153846)"
10-01-2023 13:45:39.261751,"(7.5, 10.5, 10.12037037037037)","(81.0, 190.0, 180.0)","(2.6, 2.94, 2.921176470588235)","(3.5, 4.5, 4.425757575757576)","(21.0, 36.0, 34.78260869565217)","(21.0, 34.0, 32.54545454545455)","(3.0, 3.7, 3.655970149253731)"
10-01-2023 13:45:40.397248,"(7.5, 10.5, 10.072727272727272)","(81.0, 190.0, 184.6153846153846)","(2.6, 2.94, 2.9228571428571426)","(3.5, 4.5, 4.430000000000001)","(21.0, 36.0, 34.78260869565217)","(21.0, 34.0, 32.54545454545455)","(3.0, 3.7, 3.6758620689655173)"
10-01-2023 13:45:41.568535,"(7.5, 10.5, 10.17741935483871)","(81.0, 190.0, 184.16666666666666)","(2.6, 2.94, 2.9243478260869566)","(3.5, 4.5, 4.3848)","(21.0, 36.0, 34.625)","(21.0, 34.0, 32.516129032258064)","(3.0, 3.7, 3.708904109589041)"
10-01-2023 13:45:42.762072,"(7.5, 10.5, 10.163461538461538)","(81.0, 190.0, 180.0)","(2.6, 2.96, 2.934457831325301)","(3.5, 4.4, 4.36923076923077)","(21.0, 36.0, 34.53333333333333)","(21.0, 34.0, 32.516129032258064)","(3.0, 3.75, 3.719767441860465)"
10-01-2023 13:45:43.885486,"(7.5, 10.5, 10.192982456140351)","(81.0, 190.0, 185.0)","(2.6, 2.98, 2.946190476190476)","(3.5, 4.4, 4.36923076923077)","(21.0, 36.0, 34.53333333333333)","(21.0, 34.0, 32.516129032258064)","(3.0, 3.75, 3.7214285714285715)"
10-01-2023 13:45:45.085759,"(7.5, 10.5, 10.17741935483871)","(81.0, 190.0, 185.0)","(2.6, 2.98, 2.9465)","(3.5, 4.4, 4.350867052023122)","(21.0, 36.0, 34.53333333333333)","(21.0, 34.0, 32.516129032258064)","(3.0, 3.75, 3.721951219512195)"
10-01-2023 13:45:46.291477,"(7.5, 10.5, 10.17741935483871)","(81.0, 190.0, 185.0)","(2.6, 2.98, 2.9465)","(3.5, 4.4, 4.340350877192982)","(21.0, 36.0, 34.53333333333333)","(21.0, 34.0, 32.5625)","(3.0, 3.75, 3.716666666666667)"
10-01-2023 13:45:47.433225,"(7.5, 10.5, 10.192982456140351)","(81.0, 190.0, 185.0)","(2.6, 3.0, 2.978181818181818)","(3.5, 4.4, 4.332692307692308)","(21.0, 36.0, 34.53333333333333)","(21.0, 34.0, 32.5625)","(3.0, 3.75, 3.721951219512195)"
10-01-2023 13:45:48.573580,"(7.5, 10.5, 10.166666666666666)","(81.0, 190.0, 185.0)","(2.6, 3.0, 2.9675229357798165)","(3.5, 4.4, 4.3561538461538465)","(21.0, 36.0, 34.08695652173913)","(21.0, 34.0, 32.46666666666667)","(3.0, 3.75, 3.714835164835165)"
10-01-2023 13:45:49.765246,"(7.5, 10.5, 10.154411764705882)","(81.0, 190.0, 185.0)","(2.6, 3.0, 2.9619354838709677)","(3.5, 4.4, 4.379347826086957)","(21.0, 36.0, 34.08695652173913)","(21.0, 34.0, 32.46666666666667)","(3.0, 3.75, 3.7155172413793105)"
10-01-2023 13:45:50.916281,"(7.5, 10.5, 10.156716417910447)","(81.0, 190.0, 185.0)","(2.6, 3.0, 2.956551724137931)","(3.5, 4.4, 4.334722222222222)","(21.0, 36.0, 34.08695652173913)","(21.0, 34.0, 32.357142857142854)","(3.0, 3.75, 3.7034090909090907)"
10-01-2023 13:45:52.127305,"(7.5, 11.0, 10.621428571428572)","(81.0, 190.0, 185.3846153846154)","(2.6, 2.98, 2.9518181818181817)","(3.5, 4.4, 4.357971014492754)","(21.0, 36.0, 33.666666666666664)","(21.0, 34.0, 30.666666666666668)","(3.0, 3.75, 3.705913978494624)"
10-01-2023 13:45:53.332858,"(7.5, 11.0, 10.579365079365079)","(81.0, 190.0, 185.3846153846154)","(2.6, 2.98, 2.9523076923076923)","(3.5, 4.4, 4.356818181818182)","(21.0, 34.0, 33.733333333333334)","(21.0, 32.0, 31.26829268292683)","(3.0, 3.75, 3.7136363636363634)"
10-01-2023 13:45:54.549198,"(7.5, 10.5, 10.416666666666666)","(81.0, 190.0, 185.3846153846154)","(2.6, 2.98, 2.9526530612244897)","(3.5, 4.4, 4.373611111111111)","(21.0, 34.0, 33.333333333333336)","(21.0, 34.0, 31.019607843137255)","(3.0, 3.75, 3.7136363636363634)"
10-01-2023 13:45:55.718778,"(7.5, 10.5, 10.416666666666666)","(81.0, 190.0, 185.71428571428572)","(2.6, 2.96, 2.9726881720430107)","(3.5, 4.4, 4.377906976744186)","(21.0, 34.0, 32.8)","(21.0, 34.0, 30.76595744680851)","(3.0, 3.75, 3.7071428571428573)"
10-01-2023 13:45:56.895089,"(7.5, 10.5, 10.4)","(81.0, 190.0, 171.05263157894737)","(2.6, 2.98, 2.9772413793103447)","(3.5, 4.4, 4.380722891566266)","(21.0, 34.0, 32.8)","(21.0, 34.0, 30.76595744680851)","(3.0, 3.75, 3.7071428571428573)"
10-01-2023 13:45:58.327354,"(7.5, 10.5, 10.366071428571429)","(81.0, 200.0, 176.66666666666666)","(2.6, 2.98, 2.977543859649123)","(3.5, 4.4, 4.405084745762712)","(21.0, 34.0, 32.8)","(21.0, 34.0, 31.019607843137255)","(3.0, 3.75, 3.6877049180327868)"
10-01-2023 13:45:59.595856,"(7.5, 10.5, 10.368421052631579)","(71.0, 200.0, 164.28571428571428)","(2.5, 2.98, 2.9926315789473685)","(3.5, 4.5, 4.405084745762712)","(21.0, 34.0, 32.8)","(21.0, 34.0, 31.076923076923077)","(3.1, 3.75, 3.6625)"
10-01-2023 13:46:00.859246,"(7.5, 10.5, 10.403846153846153)","(71.0, 190.0, 160.0)","(2.5, 3.0, 2.9795555555555557)","(3.5, 4.5, 4.372)","(21.0, 34.0, 32.666666666666664)","(21.0, 34.0, 31.098039215686274)","(3.1, 3.7, 3.684615384615385)"
10-01-2023 13:46:02.216293,"(8.0, 10.5, 10.293478260869565)","(71.0, 190.0, 145.0)","(2.5, 3.0, 2.981224489795918)","(3.5, 4.4, 4.349350649350649)","(21.0, 34.0, 32.666666666666664)","(21.0, 34.0, 31.098039215686274)","(3.1, 3.7, 3.6647058823529415)"
10-01-2023 13:46:03.403568,"(8.0, 10.5, 10.293478260869565)","(71.0, 190.0, 145.0)","(2.5, 3.0, 2.981224489795918)","(3.5, 4.4, 4.33)","(21.0, 34.0, 32.5)","(21.0, 34.0, 30.861538461538462)","(3.1, 3.7, 3.6557291666666667)"
10-01-2023 13:46:04.731755,"(8.0, 10.5, 10.271428571428572)","(71.0, 190.0, 155.71428571428572)","(2.5, 3.0, 2.9968421052631578)","(3.5, 4.4, 4.304545454545455)","(21.0, 34.0, 32.27272727272727)","(21.0, 34.0, 30.65573770491803)","(3.1, 3.7, 3.6323529411764706)"
10-01-2023 13:46:05.993155,"(8.0, 11.0, 10.703488372093023)","(71.0, 190.0, 155.71428571428572)","(2.5, 3.0, 2.9793548387096775)","(3.5, 4.4, 4.25632183908046)","(21.0, 34.0, 32.51851851851852)","(21.0, 34.0, 30.65573770491803)","(3.1, 3.7, 3.6356060606060607)"
10-01-2023 13:46:07.245628,"(8.0, 11.0, 10.925)","(71.0, 190.0, 145.0)","(2.5, 3.0, 2.985945945945946)","(3.5, 4.3, 4.2696969696969695)","(21.0, 34.0, 32.57142857142857)","(21.0, 34.0, 30.65573770491803)","(3.1, 3.7, 3.6391472868217054)"
10-01-2023 13:46:08.573065,"(8.0, 11.0, 10.925)","(71.0, 190.0, 145.0)","(2.5, 3.05, 2.9808333333333334)","(3.5, 4.3, 4.2696969696969695)","(21.0, 34.0, 32.774193548387096)","(21.0, 34.0, 31.75)","(3.1, 3.65, 3.6383720930232557)"
10-01-2023 13:46:09.937517,"(8.0, 11.0, 10.895522388059701)","(71.0, 190.0, 145.0)","(2.5, 3.05, 2.9875862068965517)","(3.5, 4.3, 4.285185185185185)","(21.0, 34.0, 32.888888888888886)","(21.0, 32.0, 31.125)","(3.1, 3.65, 3.6418918918918917)"
10-01-2023 13:46:11.438137,"(8.0, 11.0, 10.871621621621621)","(71.0, 190.0, 154.0)","(2.5, 3.0, 2.9775)","(3.5, 4.3, 4.275862068965517)","(21.0, 34.0, 32.84615384615385)","(21.0, 32.0, 31.125)","(3.1, 3.7, 3.6333333333333333)"
10-01-2023 13:46:12.622485,"(8.0, 11.0, 10.871621621621621)","(71.0, 190.0, 154.0)","(2.5, 3.0, 2.9767647058823528)","(3.5, 4.3, 4.257534246575342)","(21.0, 34.0, 32.608695652173914)","(21.0, 32.0, 30.51282051282051)","(3.1, 3.7, 3.6333333333333333)"
10-01-2023 13:46:13.761936,"(8.0, 11.0, 10.871621621621621)","(71.0, 190.0, 125.38461538461539)","(2.5, 3.05, 2.9894791666666665)","(3.5, 4.3, 4.257534246575342)","(21.0, 34.0, 32.22222222222222)","(21.0, 32.0, 30.408163265306122)","(3.1, 3.7, 3.6333333333333333)"
10-01-2023 13:46:14.946057,"(8.0, 11.0, 10.923076923076923)","(71.0, 190.0, 153.47826086956522)","(2.5, 3.05, 2.982441860465116)","(3.5, 4.3, 4.2525)","(21.0, 34.0, 32.22222222222222)","(21.0, 32.0, 30.304347826086957)","(3.1, 3.7, 3.631372549019608)"
10-01-2023 13:46:16.118037,"(8.0, 11.5, 11.37987012987013)","(71.0, 190.0, 153.47826086956522)","(2.5, 3.05, 2.9875)","(3.5, 4.3, 4.260869565217392)","(21.0, 34.0, 35.18181818181818)","(21.0, 32.0, 30.186046511627907)","(3.1, 3.7, 3.6273584905660377)"
10-01-2023 13:46:17.256964,"(8.0, 11.5, 11.382352941176471)","(71.0, 190.0, 153.47826086956522)","(2.5, 3.0, 2.9668571428571426)","(3.5, 4.3, 4.204166666666667)","(21.0, 36.0, 37.0)","(21.0, 32.0, 30.186046511627907)","(3.1, 3.7, 3.619791666666667)"
10-01-2023 13:46:18.444750,"(8.0, 11.5, 11.379084967320262)","(71.0, 190.0, 153.47826086956522)","(2.5, 3.0, 2.978285714285714)","(3.5, 4.3, 4.204761904761905)","(21.0, 38.0, 37.59183673469388)","(21.0, 32.0, 30.186046511627907)","(3.1, 3.7, 3.619791666666667)"
10-01-2023 13:46:19.626502,"(8.0, 11.5, 11.39455782312925)","(71.0, 190.0, 151.8181818181818)","(2.5, 3.0, 2.961639344262295)","(3.5, 4.3, 4.24078947368421)","(21.0, 38.0, 37.59183673469388)","(21.0, 32.0, 30.186046511627907)","(3.1, 3.7, 3.6113636363636363)"
10-01-2023 13:46:20.806794,"(8.0, 11.5, 11.39455782312925)","(71.0, 190.0, 151.8181818181818)","(2.5, 3.0, 2.9635714285714285)","(3.5, 4.3, 4.243661971830986)","(21.0, 38.0, 37.666666666666664)","(21.0, 32.0, 30.186046511627907)","(3.1, 3.7, 3.6186813186813187)"
10-01-2023 13:46:22.048335,"(8.0, 11.5, 11.389261744966444)","(71.0, 190.0, 151.8181818181818)","(2.5, 3.0, 2.9635714285714285)","(3.5, 4.3, 4.243661971830986)","(21.0, 38.0, 37.666666666666664)","(21.0, 32.0, 30.24390243902439)","(3.1, 3.7, 3.6186813186813187)"
10-01-2023 13:46:23.298547,"(8.0, 11.5, 11.389261744966444)","(71.0, 190.0, 153.47826086956522)","(2.5, 3.0, 2.98)","(3.5, 4.3, 4.163636363636364)","(21.0, 38.0, 37.32203389830509)","(21.0, 32.0, 30.4)","(3.1, 3.7, 3.6309278350515464)"
10-01-2023 13:46:24.508798,"(8.0, 11.5, 11.408783783783784)","(71.0, 190.0, 153.47826086956522)","(2.5, 3.0, 2.967)","(3.5, 4.2, 4.132786885245902)","(21.0, 38.0, 37.25925925925926)","(21.0, 32.0, 30.4)","(3.1, 3.7, 3.6275510204081636)"
10-01-2023 13:46:25.676916,"(8.0, 12.0, 11.666666666666666)","(71.0, 190.0, 153.47826086956522)","(2.5, 3.0, 2.966153846153846)","(3.5, 4.2, 4.135616438356164)","(21.0, 38.0, 37.2)","(21.0, 32.0, 30.620689655172413)","(3.1, 3.7, 3.6275510204081636)"
10-01-2023 13:46:26.888938,"(8.0, 12.0, 11.85135135135135)","(71.0, 190.0, 153.47826086956522)","(2.5, 3.0, 2.95)","(3.5, 4.2, 4.122388059701493)","(21.0, 38.0, 37.2)","(21.0, 32.0, 30.620689655172413)","(3.1, 3.7, 3.6275510204081636)"
10-01-2023 13:46:27.990526,"(8.0, 12.0, 11.948275862068966)","(71.0, 190.0, 153.47826086956522)","(2.5, 2.98, 2.946938775510204)","(3.5, 4.2, 4.1234375)","(21.0, 38.0, 37.25925925925926)","(21.0, 32.0, 30.620689655172413)","(3.1, 3.7, 3.6287234042553194)"
10-01-2023 13:46:29.034939,"(8.0, 12.0, 11.986607142857142)","(71.0, 190.0, 153.47826086956522)","(2.5, 2.98, 2.952542372881356)","(3.5, 4.2, 4.114754098360655)","(21.0, 38.0, 37.25925925925926)","(21.0, 32.0, 30.620689655172413)","(3.1, 3.7, 3.6287234042553194)"
10-01-2023 13:46:30.203461,"(8.0, 12.0, 11.986486486486486)","(71.0, 190.0, 153.47826086956522)","(2.5, 2.98, 2.952542372881356)","(3.5, 4.2, 4.114754098360655)","(21.0, 38.0, 37.25925925925926)","(21.0, 32.0, 30.666666666666668)","(3.1, 3.7, 3.6287234042553194)"
10-01-2023 13:46:31.348386,"(8.0, 12.0, 11.816666666666666)","(71.0, 190.0, 153.47826086956522)","(2.5, 2.98, 2.956)","(3.5, 4.2, 4.126760563380281)","(21.0, 38.0, 37.25925925925926)","(21.0, 32.0, 32.76190476190476)","(3.1, 3.7, 3.6287234042553194)"
10-01-2023 13:46:32.480886,"(8.0, 12.0, 11.78125)","(71.0, 190.0, 153.47826086956522)","(2.5, 2.98, 2.95824)","(3.5, 4.2, 4.123529411764706)","(21.0, 38.0, 37.25925925925926)","(21.0, 34.0, 32.76190476190476)","(3.1, 3.7, 3.632530120481928)"
10-01-2023 13:46:33.639760,"(8.0, 12.0, 11.78125)","(71.0, 190.0, 153.47826086956522)","(2.5, 2.98, 2.945)","(3.5, 4.2, 4.112121212121211)","(21.0, 38.0, 36.22222222222222)","(21.0, 34.0, 32.888888888888886)","(3.1, 3.7, 3.6858695652173914)"
10-01-2023 13:46:34.867272,"(8.0, 12.0, 11.95)","(71.0, 190.0, 164.54545454545456)","(2.5, 2.96, 2.9414)","(3.5, 4.2, 4.1)","(21.0, 38.0, 36.22222222222222)","(21.0, 34.0, 32.888888888888886)","(3.1, 3.7, 3.6704545454545454)"
10-01-2023 13:46:35.970225,"(8.0, 12.5, 11.9)","(71.0, 190.0, 164.54545454545456)","(2.5, 2.96, 2.9376363636363636)","(3.5, 4.2, 4.107602339181287)","(21.0, 38.0, 36.22222222222222)","(21.0, 34.0, 32.888888888888886)","(3.1, 3.7, 3.638961038961039)"
10-01-2023 13:46:37.063981,"(8.0, 12.0, 11.971311475409836)","(71.0, 190.0, 173.03030303030303)","(2.5, 2.98, 2.9545794392523366)","(3.5, 4.2, 4.109714285714285)","(21.0, 38.0, 37.41818181818182)","(21.0, 34.0, 32.888888888888886)","(3.1, 3.7, 3.6775862068965517)"
10-01-2023 13:46:38.173159,"(8.0, 12.0, 11.971311475409836)","(71.0, 190.0, 169.25925925925927)","(2.5, 2.98, 2.9414285714285713)","(3.5, 4.2, 4.108670520231214)","(21.0, 38.0, 37.83673469387755)","(21.0, 34.0, 32.888888888888886)","(3.1, 3.7, 3.6775862068965517)"
10-01-2023 13:46:39.288586,"(8.0, 12.0, 11.890625)","(71.0, 190.0, 175.41666666666666)","(2.5, 2.98, 2.9414285714285713)","(3.5, 4.2, 4.10062893081761)","(21.0, 38.0, 37.83673469387755)","(21.0, 34.0, 32.8)","(3.1, 3.7, 3.6910256410256412)"
10-01-2023 13:46:40.448374,"(8.0, 12.0, 11.9)","(71.0, 190.0, 175.41666666666666)","(2.5, 2.98, 2.951578947368421)","(3.5, 4.2, 4.10062893081761)","(21.0, 38.0, 37.83673469387755)","(21.0, 34.0, 32.8)","(3.1, 3.7, 3.709016393442623)"
10-01-2023 13:46:41.615988,"(8.0, 12.0, 11.9)","(71.0, 190.0, 165.0)","(2.5, 2.98, 2.9508108108108106)","(3.5, 4.2, 4.103067484662577)","(21.0, 38.0, 37.83673469387755)","(21.0, 34.0, 32.73684210526316)","(3.1, 3.75, 3.70625)"
10-01-2023 13:46:42.886891,"(8.0, 12.0, 11.796875)","(71.0, 190.0, 152.5)","(2.5, 2.98, 2.9270588235294115)","(3.5, 4.2, 4.0988235294117645)","(21.0, 38.0, 37.83673469387755)","(21.0, 34.0, 32.73684210526316)","(3.1, 3.75, 3.7094202898550726)"
10-01-2023 13:46:44.047557,"(8.0, 12.0, 11.824324324324325)","(71.0, 190.0, 148.75)","(2.5, 2.98, 2.94)","(3.5, 4.1, 4.161538461538462)","(21.0, 38.0, 35.34285714285714)","(21.0, 34.0, 34.54545454545455)","(3.1, 3.75, 3.8208333333333333)"
10-01-2023 13:46:45.256868,"(8.0, 12.5, 12.244186046511627)","(71.0, 180.0, 170.0)","(2.5, 2.96, 2.9376470588235293)","(3.5, 4.3, 4.167878787878788)","(21.0, 36.0, 35.34285714285714)","(21.0, 36.0, 34.72727272727273)","(3.1, 3.85, 3.76)"
10-01-2023 13:46:46.533689,"(8.0, 11.5, 11.479166666666666)","(71.0, 180.0, 156.0)","(2.5, 2.96, 2.9692307692307693)","(3.5, 4.3, 4.188679245283019)","(21.0, 36.0, 35.34285714285714)","(21.0, 36.0, 34.666666666666664)","(3.1, 3.8, 3.7315789473684213)"
10-01-2023 13:46:47.775816,"(8.0, 11.5, 11.493243243243244)","(71.0, 180.0, 170.0)","(2.5, 3.0, 2.9699999999999998)","(3.5, 4.2, 4.161842105263157)","(21.0, 36.0, 35.34285714285714)","(21.0, 36.0, 34.76923076923077)","(3.1, 3.8, 3.715217391304348)"
10-01-2023 13:46:48.938810,"(8.0, 12.0, 11.70873786407767)","(71.0, 170.0, 156.36363636363637)","(2.5, 2.98, 5000.969999999999)","(3.5, 4.3, 9998.5)","(21.0, 36.0, 9998.5)","(21.0, 36.0, 9998.5)","(3.1, 3.8, 9998.5)"
10-01-2023 13:46:50.077177,"(8.0, 99998, 9998.5)","(71.0, 99998, 9998.5)","(2.5, 99998, 9998.5)","(3.5, 99998, 9998.5)","(21.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(3.1, 99998, 9998.5)"
10-01-2023 13:46:51.075937,"(8.0, 99998, 9998.5)","(71.0, 99998, 9998.5)","(2.5, 99998, 9998.5)","(3.5, 99998, 9998.5)","(21.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(3.1, 99998, 9998.5)"
