,Crispy Pie,Taking A Toll,Monkeys Style,Real Mickoy,French Wood,Sweet Lola,Kouta Marjen
08-12-2022 14:34:01.602484,"(9.0, 13.0, 12.8)","(13.0, 23.0, 20.43421052631579)","(4.2, 4.8, 4.508571428571429)","(3.3, 4.4, 4.3760683760683765)","(4.4, 6.4, 6.0040000000000004)","(13.0, 30.0, 29.577464788732396)","(4.2, 5.0, 4.804878048780488)"
08-12-2022 14:34:02.670744,"(9.0, 13.0, 12.8)","(13.0, 23.0, 20.43421052631579)","(4.2, 4.8, 4.508571428571429)","(3.3, 4.4, 4.3760683760683765)","(4.4, 6.4, 6.0040000000000004)","(13.0, 30.0, 29.577464788732396)","(4.2, 5.0, 4.804878048780488)"
08-12-2022 14:34:03.702861,"(9.0, 13.0, 12.8)","(13.0, 23.0, 20.43421052631579)","(4.2, 4.8, 4.4270270270270276)","(3.3, 4.4, 4.375652173913044)","(4.4, 6.4, 6.0040000000000004)","(13.0, 30.0, 29.577464788732396)","(4.2, 5.0, 4.819230769230769)"
08-12-2022 14:34:04.785134,"(9.0, 13.0, 12.8)","(13.0, 23.0, 20.428571428571427)","(4.2, 4.8, 4.425974025974027)","(3.3, 4.4, 4.363025210084034)","(4.4, 6.4, 6.0040000000000004)","(13.0, 30.0, 29.577464788732396)","(4.2, 4.9, 4.79)"
08-12-2022 14:34:05.861764,"(9.0, 13.0, 12.8)","(13.0, 23.0, 20.428571428571427)","(4.2, 4.8, 4.425974025974027)","(3.3, 4.4, 4.363025210084034)","(4.4, 6.4, 6.0040000000000004)","(13.0, 30.0, 29.577464788732396)","(4.2, 4.9, 4.79)"
08-12-2022 14:34:06.936865,"(9.0, 13.0, 12.8)","(13.0, 23.0, 20.428571428571427)","(4.2, 4.8, 4.425641025641026)","(3.3, 4.4, 4.363025210084034)","(4.4, 6.4, 6.0040000000000004)","(13.0, 30.0, 29.577464788732396)","(4.2, 4.9, 4.739024390243903)"
08-12-2022 14:34:08.045079,"(9.0, 13.0, 12.8)","(13.0, 23.0, 20.428571428571427)","(4.2, 4.8, 4.425641025641026)","(3.3, 4.4, 4.363025210084034)","(4.4, 6.4, 6.0040000000000004)","(13.0, 30.0, 29.577464788732396)","(4.2, 4.9, 4.739024390243903)"
08-12-2022 14:34:09.103098,"(9.0, 13.0, 12.8)","(13.0, 23.0, 20.428571428571427)","(4.2, 4.8, 4.425641025641026)","(3.3, 4.4, 4.363025210084034)","(4.4, 6.4, 6.0040000000000004)","(13.0, 30.0, 29.577464788732396)","(4.2, 4.9, 4.739024390243903)"
08-12-2022 14:34:10.104469,"(9.0, 13.0, 12.8)","(13.0, 23.0, 20.428571428571427)","(4.2, 4.8, 4.425641025641026)","(3.3, 4.4, 4.363025210084034)","(4.4, 6.4, 6.0040000000000004)","(13.0, 30.0, 29.577464788732396)","(4.2, 4.9, 4.739024390243903)"
08-12-2022 14:34:11.147200,"(9.0, 13.0, 12.8)","(13.0, 23.0, 20.428571428571427)","(4.2, 4.8, 4.425641025641026)","(3.3, 4.4, 4.363025210084034)","(4.4, 6.4, 6.0040000000000004)","(13.0, 30.0, 29.577464788732396)","(4.2, 4.9, 4.739024390243903)"
08-12-2022 14:34:12.267952,"(9.0, 13.0, 12.8)","(13.0, 23.0, 20.428571428571427)","(4.2, 4.8, 4.425641025641026)","(3.3, 4.4, 4.363025210084034)","(4.4, 6.4, 6.0040000000000004)","(13.0, 30.0, 29.577464788732396)","(4.2, 4.9, 4.739024390243903)"
08-12-2022 14:34:13.423942,"(9.0, 13.0, 12.8)","(13.0, 23.0, 20.428571428571427)","(4.2, 4.8, 4.425641025641026)","(3.3, 4.4, 4.363025210084034)","(4.4, 6.4, 6.0040000000000004)","(13.0, 30.0, 29.577464788732396)","(4.2, 4.9, 4.739024390243903)"
08-12-2022 14:34:14.454439,"(9.0, 13.0, 12.8)","(13.0, 23.0, 20.428571428571427)","(4.2, 4.8, 4.425641025641026)","(3.3, 4.4, 4.363025210084034)","(4.4, 6.4, 6.017391304347826)","(13.0, 30.0, 28.75)","(4.2, 4.9, 4.739024390243903)"
08-12-2022 14:34:15.596246,"(9.0, 13.0, 12.8)","(13.0, 23.0, 20.394736842105264)","(4.2, 4.8, 4.425641025641026)","(3.3, 4.4, 4.363025210084034)","(4.4, 6.4, 5.911111111111111)","(13.0, 30.0, 29.066666666666666)","(4.2, 4.9, 4.739024390243903)"
08-12-2022 14:34:16.669566,"(9.0, 13.0, 12.8)","(13.0, 23.0, 20.394736842105264)","(4.2, 4.8, 4.425641025641026)","(3.3, 4.4, 4.363025210084034)","(4.4, 6.4, 5.911111111111111)","(16.0, 30.0, 29.066666666666666)","(4.2, 4.9, 4.739024390243903)"
08-12-2022 14:34:17.709551,"(10.0, 13.0, 12.8)","(14.0, 23.0, 20.394736842105264)","(4.0, 4.8, 4.425641025641026)","(3.3, 4.4, 4.363025210084034)","(4.4, 6.4, 5.911111111111111)","(16.0, 30.0, 29.066666666666666)","(4.2, 4.9, 4.739024390243903)"
08-12-2022 14:34:18.812949,"(10.0, 13.0, 12.8)","(14.0, 23.0, 20.394736842105264)","(4.0, 4.8, 4.425641025641026)","(3.3, 4.4, 4.363025210084034)","(4.4, 6.4, 5.752941176470588)","(16.0, 30.0, 29.066666666666666)","(4.2, 4.9, 4.739024390243903)"
08-12-2022 14:34:19.954271,"(10.0, 13.0, 12.8)","(14.0, 23.0, 20.394736842105264)","(4.0, 4.8, 4.426666666666667)","(3.3, 4.4, 4.363025210084034)","(4.4, 6.4, 5.752941176470588)","(16.0, 30.0, 33.25)","(4.2, 4.9, 4.739024390243903)"
08-12-2022 14:34:21.103820,"(10.0, 13.0, 12.8)","(14.0, 23.0, 20.394736842105264)","(4.0, 4.8, 4.426666666666667)","(3.3, 4.4, 4.363025210084034)","(4.4, 6.4, 5.752941176470588)","(16.0, 34.0, 29.278688524590166)","(4.2, 4.9, 4.723913043478261)"
08-12-2022 14:34:22.275280,"(10.0, 13.0, 12.772727272727273)","(14.0, 23.0, 20.555555555555557)","(4.0, 4.8, 4.424096385542169)","(3.3, 4.4, 4.364516129032259)","(4.4, 6.4, 5.846153846153847)","(16.0, 34.0, 28.08695652173913)","(4.2, 4.9, 4.723913043478261)"
08-12-2022 14:34:23.386214,"(10.0, 13.0, 12.772727272727273)","(14.0, 23.0, 20.555555555555557)","(4.0, 4.8, 4.424096385542169)","(3.3, 4.4, 4.364516129032259)","(4.4, 6.4, 5.846153846153847)","(16.0, 34.0, 28.08695652173913)","(4.2, 4.9, 4.723913043478261)"
08-12-2022 14:34:24.453325,"(10.0, 13.0, 12.772727272727273)","(14.0, 23.0, 21.266666666666666)","(4.0, 4.8, 4.447058823529412)","(3.3, 4.4, 4.364516129032259)","(4.4, 6.4, 5.963636363636364)","(16.0, 34.0, 30.39855072463768)","(4.2, 4.9, 4.723913043478261)"
08-12-2022 14:34:25.484834,"(10.0, 13.0, 12.772727272727273)","(14.0, 23.0, 21.194444444444443)","(4.0, 4.8, 4.425000000000001)","(3.3, 4.4, 4.364516129032259)","(4.4, 6.4, 5.963636363636364)","(16.0, 34.0, 30.39855072463768)","(4.2, 4.9, 4.723913043478261)"
08-12-2022 14:34:26.600818,"(10.0, 13.0, 12.772727272727273)","(14.0, 23.0, 21.441558441558442)","(4.0, 4.8, 4.424096385542169)","(3.3, 4.4, 4.364516129032259)","(4.4, 6.4, 5.963636363636364)","(16.0, 34.0, 30.39855072463768)","(4.2, 4.9, 4.723913043478261)"
08-12-2022 14:34:27.830696,"(10.0, 13.0, 12.772727272727273)","(14.0, 23.0, 21.441558441558442)","(4.0, 4.8, 4.425000000000001)","(3.3, 4.4, 4.364516129032259)","(4.4, 6.4, 5.963636363636364)","(16.0, 34.0, 30.39855072463768)","(4.2, 4.9, 4.723913043478261)"
08-12-2022 14:34:29.032045,"(10.0, 13.0, 12.772727272727273)","(14.0, 23.0, 21.441558441558442)","(4.0, 4.8, 4.447058823529412)","(3.3, 4.4, 4.364516129032259)","(4.4, 6.4, 5.963636363636364)","(16.0, 34.0, 31.926470588235293)","(4.2, 4.9, 4.723913043478261)"
08-12-2022 14:34:30.137276,"(10.0, 13.0, 12.772727272727273)","(14.0, 23.0, 21.441558441558442)","(4.0, 4.8, 4.425000000000001)","(3.3, 4.4, 4.364516129032259)","(4.4, 6.4, 5.963636363636364)","(16.0, 32.0, 31.926470588235293)","(4.2, 4.9, 4.723913043478261)"
08-12-2022 14:34:31.300183,"(10.0, 13.0, 12.772727272727273)","(14.0, 23.0, 21.441558441558442)","(4.0, 4.8, 4.447058823529412)","(3.3, 4.4, 4.364516129032259)","(4.4, 6.4, 5.963636363636364)","(16.0, 32.0, 31.926470588235293)","(4.2, 4.9, 4.723913043478261)"
08-12-2022 14:34:32.353394,"(10.0, 13.0, 12.772727272727273)","(14.0, 23.0, 21.441558441558442)","(4.0, 4.8, 4.445454545454545)","(3.3, 4.4, 4.364516129032259)","(4.4, 6.4, 5.963636363636364)","(16.0, 32.0, 30.39855072463768)","(4.2, 4.9, 4.723913043478261)"
08-12-2022 14:34:33.401231,"(10.0, 13.0, 12.772727272727273)","(14.0, 23.0, 21.441558441558442)","(4.0, 4.8, 4.445454545454545)","(3.3, 4.4, 4.364516129032259)","(4.4, 6.4, 5.963636363636364)","(16.0, 34.0, 29.846153846153847)","(4.2, 4.9, 4.723913043478261)"
08-12-2022 14:34:34.656328,"(10.0, 13.0, 12.772727272727273)","(14.0, 23.0, 21.441558441558442)","(4.0, 4.8, 4.447058823529412)","(3.3, 4.4, 4.364516129032259)","(4.4, 6.4, 5.963636363636364)","(16.0, 30.0, 29.846153846153847)","(4.2, 4.9, 4.723913043478261)"
08-12-2022 14:34:36.317795,"(10.0, 13.0, 12.772727272727273)","(14.0, 23.0, 21.441558441558442)","(4.0, 4.8, 4.425000000000001)","(3.3, 4.4, 4.364516129032259)","(4.4, 6.4, 5.963636363636364)","(16.0, 30.0, 29.846153846153847)","(4.2, 4.9, 4.723913043478261)"
08-12-2022 14:34:37.979717,"(10.0, 13.0, 12.772727272727273)","(14.0, 23.0, 21.441558441558442)","(4.0, 4.8, 4.425000000000001)","(3.3, 4.4, 4.364516129032259)","(4.4, 6.4, 5.963636363636364)","(16.0, 30.0, 29.90909090909091)","(4.2, 4.9, 4.723913043478261)"
08-12-2022 14:34:39.339590,"(10.0, 13.0, 12.772727272727273)","(14.0, 23.0, 21.441558441558442)","(4.0, 4.8, 4.425000000000001)","(3.3, 4.4, 4.364516129032259)","(4.4, 6.4, 5.963636363636364)","(16.0, 30.0, 29.90909090909091)","(4.2, 4.9, 4.723913043478261)"
08-12-2022 14:34:40.625315,"(10.0, 13.0, 12.772727272727273)","(14.0, 23.0, 21.441558441558442)","(4.0, 4.8, 4.425000000000001)","(3.3, 4.4, 4.364516129032259)","(4.4, 6.4, 5.963636363636364)","(16.0, 30.0, 29.90909090909091)","(4.2, 4.9, 4.723913043478261)"
08-12-2022 14:34:41.812301,"(10.0, 13.0, 12.772727272727273)","(14.0, 23.0, 21.441558441558442)","(4.0, 4.8, 4.447058823529412)","(3.3, 4.4, 4.364516129032259)","(4.4, 6.4, 5.963636363636364)","(16.0, 30.0, 29.5)","(4.2, 4.9, 4.723913043478261)"
08-12-2022 14:34:43.048340,"(10.0, 13.0, 12.772727272727273)","(14.0, 23.0, 21.441558441558442)","(4.0, 4.8, 4.447058823529412)","(3.3, 4.4, 4.364516129032259)","(4.4, 6.4, 5.963636363636364)","(16.0, 30.0, 29.666666666666668)","(4.2, 4.9, 4.723913043478261)"
08-12-2022 14:34:44.212170,"(10.0, 13.0, 12.772727272727273)","(14.0, 23.0, 21.441558441558442)","(4.0, 4.8, 4.425000000000001)","(3.3, 4.4, 4.364516129032259)","(4.4, 6.4, 5.963636363636364)","(16.0, 30.0, 29.81818181818182)","(4.2, 4.9, 4.723913043478261)"
08-12-2022 14:34:45.385168,"(10.0, 13.0, 12.772727272727273)","(14.0, 23.0, 21.441558441558442)","(4.0, 4.8, 4.447058823529412)","(3.3, 4.4, 4.364516129032259)","(4.4, 6.4, 5.963636363636364)","(17.0, 30.0, 29.666666666666668)","(4.2, 4.9, 4.723913043478261)"
08-12-2022 14:34:46.562570,"(10.0, 13.0, 12.772727272727273)","(14.0, 23.0, 21.441558441558442)","(4.0, 4.8, 4.447058823529412)","(3.3, 4.4, 4.364516129032259)","(4.4, 6.4, 5.963636363636364)","(17.0, 30.0, 29.666666666666668)","(4.2, 4.9, 4.723913043478261)"
08-12-2022 14:34:47.726966,"(10.0, 13.0, 12.772727272727273)","(14.0, 23.0, 21.441558441558442)","(4.0, 4.8, 4.447058823529412)","(3.3, 4.4, 4.364516129032259)","(4.4, 6.4, 5.963636363636364)","(17.0, 30.0, 29.81818181818182)","(4.2, 4.9, 4.723913043478261)"
08-12-2022 14:34:48.862357,"(10.0, 13.0, 12.772727272727273)","(14.0, 23.0, 21.441558441558442)","(4.0, 4.8, 4.425000000000001)","(3.3, 4.4, 4.364516129032259)","(4.4, 6.4, 5.963636363636364)","(17.0, 30.0, 29.666666666666668)","(4.2, 4.9, 4.723913043478261)"
08-12-2022 14:34:50.015992,"(10.0, 13.0, 12.772727272727273)","(14.0, 23.0, 21.441558441558442)","(4.0, 4.8, 4.447058823529412)","(3.3, 4.4, 4.364516129032259)","(4.4, 6.4, 5.963636363636364)","(17.0, 30.0, 29.666666666666668)","(4.2, 4.9, 4.723913043478261)"
08-12-2022 14:34:51.162249,"(10.0, 13.0, 12.772727272727273)","(14.0, 23.0, 21.441558441558442)","(4.0, 4.8, 4.425000000000001)","(3.3, 4.4, 4.364516129032259)","(4.4, 6.4, 5.963636363636364)","(17.0, 30.0, 29.846153846153847)","(4.2, 4.9, 4.723913043478261)"
08-12-2022 14:34:52.264714,"(10.0, 13.0, 12.772727272727273)","(14.0, 23.0, 21.441558441558442)","(4.0, 4.8, 4.426666666666667)","(3.3, 4.4, 4.364516129032259)","(4.4, 6.4, 6.073076923076924)","(17.0, 30.0, 29.846153846153847)","(4.2, 4.9, 4.723913043478261)"
08-12-2022 14:34:53.509300,"(10.0, 13.0, 12.772727272727273)","(14.0, 23.0, 21.441558441558442)","(4.0, 4.8, 4.470588235294118)","(3.3, 4.4, 4.364516129032259)","(4.4, 6.4, 6.025)","(17.0, 30.0, 29.846153846153847)","(4.2, 4.9, 4.723913043478261)"
08-12-2022 14:34:54.789872,"(10.0, 13.0, 12.772727272727273)","(14.0, 23.0, 21.441558441558442)","(4.0, 4.8, 4.470588235294118)","(3.3, 4.4, 4.364516129032259)","(4.4, 6.4, 5.809375)","(17.0, 30.0, 29.846153846153847)","(4.2, 4.9, 4.723913043478261)"
08-12-2022 14:34:55.919287,"(10.0, 13.0, 12.772727272727273)","(14.0, 23.0, 21.441558441558442)","(4.0, 4.8, 4.470588235294118)","(3.3, 4.4, 4.364516129032259)","(4.4, 6.4, 5.809375)","(17.0, 30.0, 29.846153846153847)","(4.2, 4.9, 4.723913043478261)"
08-12-2022 14:34:56.954882,"(10.0, 13.0, 12.772727272727273)","(14.0, 23.0, 21.441558441558442)","(4.0, 4.8, 4.470588235294118)","(3.3, 4.4, 4.364516129032259)","(4.4, 6.4, 5.7700000000000005)","(17.0, 30.0, 29.846153846153847)","(4.2, 4.9, 4.723913043478261)"
08-12-2022 14:34:57.973534,"(10.0, 13.0, 12.772727272727273)","(14.0, 23.0, 21.441558441558442)","(4.0, 4.8, 4.470588235294118)","(3.3, 4.4, 4.364516129032259)","(4.4, 6.4, 5.7700000000000005)","(17.0, 30.0, 29.846153846153847)","(4.2, 4.9, 4.723913043478261)"
08-12-2022 14:34:59.108095,"(10.0, 13.0, 12.772727272727273)","(14.0, 23.0, 21.441558441558442)","(4.0, 4.8, 4.470588235294118)","(3.3, 4.4, 4.364516129032259)","(4.4, 6.4, 5.7612903225806456)","(17.0, 30.0, 29.846153846153847)","(4.2, 4.9, 4.723913043478261)"
08-12-2022 14:35:00.330576,"(10.0, 13.0, 12.772727272727273)","(14.0, 23.0, 21.441558441558442)","(4.0, 4.8, 4.470588235294118)","(3.3, 4.4, 4.364516129032259)","(4.4, 6.4, 5.7612903225806456)","(17.0, 30.0, 29.846153846153847)","(4.2, 4.9, 4.723913043478261)"
08-12-2022 14:35:01.582068,"(10.0, 13.0, 12.772727272727273)","(14.0, 23.0, 21.441558441558442)","(4.0, 4.8, 4.470588235294118)","(3.3, 4.4, 4.364516129032259)","(4.4, 6.4, 5.745454545454545)","(17.0, 30.0, 29.846153846153847)","(4.2, 4.9, 4.723913043478261)"
08-12-2022 14:35:02.717242,"(10.0, 13.0, 12.772727272727273)","(14.0, 23.0, 21.441558441558442)","(4.0, 4.8, 4.470588235294118)","(3.3, 4.4, 4.364516129032259)","(4.4, 6.4, 5.745454545454545)","(17.0, 30.0, 29.846153846153847)","(4.2, 4.9, 4.723913043478261)"
08-12-2022 14:35:03.768473,"(10.0, 13.0, 12.772727272727273)","(14.0, 23.0, 21.441558441558442)","(4.0, 4.8, 4.470588235294118)","(3.3, 4.4, 4.364516129032259)","(4.4, 6.4, 5.745454545454545)","(17.0, 30.0, 29.846153846153847)","(4.2, 4.9, 4.723913043478261)"
08-12-2022 14:35:05.466617,"(10.0, 13.0, 12.772727272727273)","(14.0, 23.0, 21.441558441558442)","(4.0, 4.8, 4.470588235294118)","(3.3, 4.4, 4.364516129032259)","(4.4, 6.4, 5.745454545454545)","(17.0, 30.0, 29.846153846153847)","(4.2, 4.9, 4.723913043478261)"
08-12-2022 14:35:06.636609,"(10.0, 13.0, 12.772727272727273)","(14.0, 23.0, 21.441558441558442)","(4.0, 4.8, 4.470588235294118)","(3.3, 4.4, 4.3656250000000005)","(4.4, 6.4, 5.764705882352941)","(17.0, 30.0, 29.846153846153847)","(4.2, 4.9, 4.73953488372093)"
08-12-2022 14:35:07.682645,"(10.0, 13.0, 12.766666666666667)","(14.0, 23.0, 21.441558441558442)","(4.0, 4.8, 4.493023255813954)","(3.3, 4.4, 4.3656250000000005)","(4.4, 6.4, 5.764705882352941)","(17.0, 30.0, 29.846153846153847)","(4.2, 4.9, 4.73953488372093)"
08-12-2022 14:35:08.813421,"(10.0, 13.0, 12.766666666666667)","(14.0, 23.0, 21.441558441558442)","(4.0, 4.8, 4.493023255813954)","(3.3, 4.4, 4.3656250000000005)","(4.4, 6.2, 5.644117647058824)","(17.0, 30.0, 29.846153846153847)","(4.2, 4.9, 4.73953488372093)"
08-12-2022 14:35:10.108912,"(10.0, 13.0, 12.766666666666667)","(14.0, 23.0, 21.441558441558442)","(4.0, 4.7, 4.56764705882353)","(3.3, 4.4, 4.3656250000000005)","(4.4, 6.2, 5.7026315789473685)","(17.0, 30.0, 29.846153846153847)","(4.2, 4.9, 4.746666666666667)"
08-12-2022 14:35:11.097853,"(10.0, 13.0, 12.766666666666667)","(14.0, 23.0, 21.441558441558442)","(4.0, 4.7, 4.56764705882353)","(3.3, 4.4, 4.3656250000000005)","(4.4, 6.2, 5.68780487804878)","(17.0, 30.0, 29.846153846153847)","(4.2, 4.9, 4.746666666666667)"
08-12-2022 14:35:12.159284,"(10.0, 13.0, 12.766666666666667)","(14.0, 23.0, 21.441558441558442)","(4.0, 4.7, 4.47125)","(3.3, 4.4, 4.3656250000000005)","(4.4, 6.2, 5.753191489361702)","(17.0, 30.0, 29.846153846153847)","(4.2, 4.9, 4.746666666666667)"
08-12-2022 14:35:13.264561,"(10.0, 13.0, 12.766666666666667)","(14.0, 23.0, 21.441558441558442)","(4.0, 4.7, 4.47125)","(3.3, 4.4, 4.125)","(4.4, 6.2, 5.753191489361702)","(17.0, 30.0, 28.897959183673468)","(4.2, 4.9, 4.746666666666667)"
08-12-2022 14:35:14.579283,"(10.0, 13.0, 12.766666666666667)","(14.0, 23.0, 21.441558441558442)","(4.0, 4.7, 4.455172413793104)","(3.3, 4.4, 4.125)","(4.4, 6.2, 5.753191489361702)","(17.0, 32.0, 29.132075471698112)","(4.2, 4.9, 4.746666666666667)"
08-12-2022 14:35:15.791984,"(10.0, 13.0, 12.766666666666667)","(14.0, 23.0, 21.441558441558442)","(4.0, 4.7, 4.455172413793104)","(3.3, 4.4, 4.228571428571429)","(4.4, 6.2, 5.596153846153846)","(17.0, 32.0, 29.875)","(4.2, 4.9, 4.746666666666667)"
08-12-2022 14:35:16.967643,"(10.0, 13.0, 12.766666666666667)","(14.0, 23.0, 21.441558441558442)","(4.0, 4.7, 4.455172413793104)","(3.3, 4.4, 4.228571428571429)","(4.4, 6.0, 5.604166666666667)","(17.0, 30.0, 29.875)","(4.2, 4.9, 4.760975609756097)"
08-12-2022 14:35:18.070398,"(10.0, 13.0, 12.766666666666667)","(14.0, 23.0, 21.441558441558442)","(4.0, 4.7, 4.455172413793104)","(3.3, 4.4, 4.314285714285714)","(4.4, 6.0, 5.604166666666667)","(17.0, 30.0, 29.875)","(4.2, 4.9, 4.402564102564103)"
08-12-2022 14:35:19.125042,"(10.0, 13.0, 12.766666666666667)","(14.0, 23.0, 21.441558441558442)","(4.0, 4.7, 4.455172413793104)","(3.3, 4.4, 4.416666666666667)","(4.4, 6.0, 5.604166666666667)","(17.0, 30.0, 29.153846153846153)","(4.2, 4.6, 4.106024096385542)"
08-12-2022 14:35:20.219031,"(10.0, 13.0, 12.766666666666667)","(14.0, 23.0, 21.441558441558442)","(4.0, 4.7, 4.455172413793104)","(3.3, 4.7, 4.41764705882353)","(4.4, 6.0, 5.608695652173913)","(17.0, 32.0, 29.153846153846153)","(4.2, 4.6, 4.314285714285714)"
08-12-2022 14:35:21.336378,"(10.0, 13.0, 12.766666666666667)","(14.0, 23.0, 21.441558441558442)","(4.0, 4.7, 4.4709677419354845)","(3.3, 4.7, 4.41764705882353)","(4.4, 6.0, 5.586206896551724)","(17.0, 32.0, 29.071428571428573)","(4.2, 4.5, 4.322727272727273)"
08-12-2022 14:35:22.713328,"(10.0, 13.0, 12.766666666666667)","(14.0, 23.0, 21.441558441558442)","(4.0, 4.7, 4.4709677419354845)","(3.3, 4.7, 4.566666666666666)","(4.4, 6.0, 5.630434782608695)","(17.0, 32.0, 29.071428571428573)","(4.2, 4.5, 4.133333333333334)"
08-12-2022 14:35:23.976600,"(10.0, 13.5, 13.478571428571428)","(14.0, 23.0, 21.441558441558442)","(4.0, 4.7, 4.470212765957447)","(3.3, 4.7, 4.690476190476191)","(4.4, 6.0, 5.630434782608695)","(17.0, 32.0, 29.071428571428573)","(4.2, 4.4, 4.342857142857143)"
08-12-2022 14:35:25.170320,"(10.0, 13.5, 13.214285714285714)","(14.0, 23.0, 21.441558441558442)","(4.0, 4.7, 4.454545454545455)","(3.3, 4.7, 4.690476190476191)","(4.4, 6.0, 5.630434782608695)","(17.0, 32.0, 29.071428571428573)","(4.0, 4.4, 4.342857142857143)"
08-12-2022 14:35:26.486009,"(10.0, 14.5, 13.5)","(14.0, 23.0, 21.441558441558442)","(4.0, 4.7, 4.454545454545455)","(3.3, 4.7, 4.690476190476191)","(4.4, 6.0, 5.605263157894737)","(17.0, 32.0, 28.962962962962962)","(4.0, 4.4, 4.342857142857143)"
08-12-2022 14:35:28.130381,"(10.0, 14.5, 14.306451612903226)","(14.0, 23.0, 21.441558441558442)","(4.0, 4.7, 4.454545454545455)","(3.3, 4.7, 4.878571428571429)","(4.4, 5.9, 5.6)","(17.0, 32.0, 29.857142857142858)","(4.0, 4.3, 4.133333333333333)"
08-12-2022 14:35:29.559777,"(10.0, 14.5, 14.306451612903226)","(15.0, 23.0, 21.441558441558442)","(4.0, 4.7, 4.454545454545455)","(3.5, 4.9, 4.88421052631579)","(4.6, 5.9, 5.6)","(18.0, 30.0, 29.857142857142858)","(3.9, 4.3, 4.125)"
08-12-2022 14:35:30.976509,"(10.0, 14.5, 14.263157894736842)","(15.0, 23.0, 21.441558441558442)","(4.0, 4.7, 4.454545454545455)","(3.5, 4.9, 4.88421052631579)","(4.6, 5.9, 5.6)","(18.0, 30.0, 29.857142857142858)","(3.9, 4.3, 4.125)"
08-12-2022 14:35:32.478589,"(10.0, 14.5, 13.470588235294118)","(15.0, 23.0, 21.441558441558442)","(4.0, 4.7, 4.454545454545455)","(3.5, 4.9, 4.88421052631579)","(4.6, 5.9, 5.6)","(18.0, 30.0, 29.857142857142858)","(3.9, 4.3, 4.125)"
08-12-2022 14:35:33.754864,"(10.0, 13.5, 14.170731707317072)","(15.0, 23.0, 21.441558441558442)","(4.0, 4.7, 4.481818181818182)","(3.5, 4.9, 4.88421052631579)","(4.6, 5.9, 5.574074074074074)","(18.0, 30.0, 29.857142857142858)","(3.9, 4.3, 4.125)"
08-12-2022 14:35:34.981767,"(10.0, 14.5, 14.246753246753247)","(15.0, 23.0, 21.441558441558442)","(4.0, 4.7, 4.3545454545454545)","(3.5, 4.9, 4.88421052631579)","(4.6, 5.9, 5.716666666666667)","(18.0, 30.0, 29.857142857142858)","(3.9, 4.3, 4.125)"
08-12-2022 14:35:36.347982,"(10.0, 14.5, 13.571428571428571)","(15.0, 23.0, 21.441558441558442)","(4.0, 4.5, 4.215)","(3.5, 4.9, 4.854838709677419)","(4.6, 5.9, 5.716666666666667)","(18.0, 30.0, 29.071428571428573)","(3.9, 4.3, 4.125)"
08-12-2022 14:35:37.689676,"(10.0, 14.5, 13.571428571428571)","(16.0, 23.0, 21.441558441558442)","(4.0, 4.5, 4.215)","(3.6, 5.1, 4.975555555555555)","(4.6, 5.9, 5.6066666666666665)","(19.0, 32.0, 29.857142857142858)","(4.0, 4.3, 4.26875)"
08-12-2022 14:35:38.968734,"(10.0, 14.5, 13.555555555555555)","(16.0, 23.0, 21.441558441558442)","(4.0, 4.5, 4.272)","(3.6, 5.1, 4.975555555555555)","(4.6, 5.9, 5.6066666666666665)","(19.0, 30.0, 29.857142857142858)","(4.0, 4.3, 4.25)"
08-12-2022 14:35:40.324987,"(10.0, 14.5, 14.09375)","(16.0, 23.0, 21.441558441558442)","(4.0, 4.5, 4.272)","(3.6, 5.1, 5.01)","(4.6, 5.9, 5.639130434782609)","(19.0, 30.0, 29.857142857142858)","(4.0, 4.3, 4.264285714285714)"
08-12-2022 14:35:41.492527,"(10.0, 14.5, 14.117647058823529)","(16.0, 23.0, 21.441558441558442)","(4.0, 4.4, 4.263636363636364)","(3.6, 5.1, 5.01)","(4.6, 5.9, 5.639130434782609)","(19.0, 30.0, 29.857142857142858)","(4.0, 4.3, 4.264285714285714)"
08-12-2022 14:35:42.743802,"(10.0, 14.5, 14.117647058823529)","(16.0, 23.0, 21.441558441558442)","(4.0, 4.4, 4.263636363636364)","(3.6, 5.1, 5.01)","(4.6, 5.9, 5.639130434782609)","(19.0, 30.0, 29.857142857142858)","(4.0, 4.3, 4.256521739130434)"
08-12-2022 14:35:43.964597,"(10.0, 14.5, 14.117647058823529)","(16.0, 23.0, 21.441558441558442)","(4.0, 4.4, 4.263636363636364)","(3.6, 5.1, 4.975555555555555)","(4.6, 5.9, 5.639130434782609)","(19.0, 30.0, 29.857142857142858)","(4.0, 4.3, 4.256521739130434)"
08-12-2022 14:35:45.259454,"(10.0, 14.5, 14.117647058823529)","(16.0, 23.0, 21.441558441558442)","(4.0, 4.4, 4.327272727272727)","(3.6, 5.0, 4.9314285714285715)","(4.6, 5.9, 5.68)","(19.0, 30.0, 29.875)","(4.0, 4.3, 4.216129032258064)"
08-12-2022 14:35:46.551866,"(10.0, 15.5, 14.31578947368421)","(16.0, 23.0, 21.441558441558442)","(4.0, 4.3, 4.273684210526316)","(3.7, 5.0, 4.873333333333333)","(4.6, 5.9, 5.593333333333334)","(19.0, 30.0, 29.875)","(3.9, 4.3, 4.311764705882353)"
