,Tuta Mimosa,Quick Cash,Black Patch,Austrian Beauty,Giddey Keats,Heres Caza,Sassy Boo
14-12-2022 13:53:46.002435,"(20.0, 25.0, 24.2)","(2.15, 2.58, 2.5780000000000003)","(10.0, 12.5, 11.8)","(81.0, 190.0, 177.3684210526316)","(2.6, 3.45, 3.4400000000000004)","(4.6, 5.6, 5.588235294117647)","(91.0, 170.0, 167.77777777777777)"
14-12-2022 13:53:47.113015,"(20.0, 25.0, 24.2)","(2.15, 2.58, 2.5780000000000003)","(10.0, 12.5, 12.03125)","(81.0, 190.0, 177.3684210526316)","(2.6, 3.45, 3.382142857142857)","(4.6, 5.6, 5.588235294117647)","(91.0, 170.0, 167.77777777777777)"
14-12-2022 13:53:48.458032,"(20.0, 25.0, 24.363636363636363)","(2.15, 2.58, 2.59)","(10.0, 12.5, 12.038461538461538)","(81.0, 190.0, 177.3684210526316)","(2.6, 3.4, 3.3909090909090907)","(4.6, 5.6, 5.6000000000000005)","(91.0, 170.0, 167.77777777777777)"
14-12-2022 13:53:49.606521,"(20.0, 25.0, 24.363636363636363)","(2.15, 2.6, 2.59)","(10.0, 12.5, 12.035714285714286)","(81.0, 190.0, 177.3684210526316)","(2.6, 3.4, 3.382142857142857)","(4.6, 5.7, 5.618181818181818)","(91.0, 170.0, 167.77777777777777)"
14-12-2022 13:53:50.825017,"(20.0, 24.0, 23.88888888888889)","(2.15, 2.56, 2.5542857142857143)","(10.0, 12.5, 12.035714285714286)","(81.0, 190.0, 177.3684210526316)","(2.6, 3.4, 3.382142857142857)","(4.6, 5.8, 5.675)","(91.0, 170.0, 167.77777777777777)"
14-12-2022 13:53:52.103155,"(20.0, 24.0, 23.416666666666668)","(2.15, 2.56, 2.5533333333333332)","(10.0, 12.5, 12.035714285714286)","(81.0, 190.0, 177.3684210526316)","(2.6, 3.4, 3.373684210526316)","(4.6, 5.8, 5.744)","(91.0, 170.0, 167.77777777777777)"
14-12-2022 13:53:53.395848,"(20.0, 24.0, 23.5)","(2.15, 2.56, 2.5533333333333332)","(10.0, 12.5, 12.035714285714286)","(81.0, 190.0, 167.5)","(2.6, 3.4, 3.382142857142857)","(4.6, 5.9, 5.76551724137931)","(91.0, 170.0, 175.26315789473685)"
14-12-2022 13:53:54.665284,"(20.0, 24.0, 23.22222222222222)","(2.15, 2.56, 2.5533333333333332)","(10.0, 12.5, 12.035714285714286)","(81.0, 190.0, 167.5)","(2.6, 3.4, 3.382142857142857)","(4.6, 5.9, 5.866666666666667)","(91.0, 180.0, 171.8181818181818)"
14-12-2022 13:53:55.847445,"(20.0, 24.0, 23.333333333333332)","(2.15, 2.54, 2.5233333333333334)","(10.0, 12.5, 12.035714285714286)","(81.0, 190.0, 167.5)","(2.6, 3.4, 3.382142857142857)","(4.6, 5.9, 5.9)","(91.0, 180.0, 171.8181818181818)"
14-12-2022 13:53:56.961285,"(20.0, 22.0, 21.150537634408604)","(2.15, 2.54, 2.5375)","(10.0, 12.5, 12.035714285714286)","(81.0, 190.0, 175.0)","(2.6, 3.4, 3.373684210526316)","(4.6, 6.0, 5.9)","(91.0, 180.0, 171.8181818181818)"
14-12-2022 13:53:58.204277,"(20.0, 22.0, 21.21875)","(2.15, 2.52, 2.51875)","(10.0, 12.5, 12.035714285714286)","(91.0, 190.0, 188.23529411764707)","(2.6, 3.4, 3.382142857142857)","(4.6, 6.0, 5.9)","(91.0, 180.0, 175.26315789473685)"
14-12-2022 13:53:59.397640,"(20.0, 22.0, 21.285714285714285)","(2.15, 2.52, 2.51875)","(10.0, 12.5, 12.035714285714286)","(91.0, 200.0, 188.23529411764707)","(2.6, 3.4, 3.382142857142857)","(4.6, 6.0, 5.9)","(91.0, 180.0, 175.26315789473685)"
14-12-2022 13:54:00.551955,"(20.0, 25.0, 24.384615384615387)","(2.15, 2.54, 2.52)","(10.0, 12.5, 12.035714285714286)","(91.0, 200.0, 188.23529411764707)","(2.6, 3.4, 3.3892857142857142)","(4.6, 6.0, 5.9)","(91.0, 180.0, 175.26315789473685)"
14-12-2022 13:54:01.613241,"(19.0, 24.0, 23.57142857142857)","(2.15, 2.54, 2.530588235294118)","(10.0, 12.5, 12.035714285714286)","(91.0, 200.0, 188.23529411764707)","(2.6, 3.4, 3.3892857142857142)","(4.6, 6.0, 5.9)","(91.0, 180.0, 175.26315789473685)"
14-12-2022 13:54:02.669084,"(19.0, 24.0, 23.07142857142857)","(2.15, 2.54, 2.5226415094339623)","(10.0, 12.5, 11.958333333333334)","(91.0, 200.0, 188.23529411764707)","(2.6, 3.4, 3.390740740740741)","(4.6, 6.0, 5.894736842105263)","(91.0, 180.0, 175.26315789473685)"
14-12-2022 13:54:03.681519,"(19.0, 24.0, 23.176470588235293)","(2.15, 2.58, 2.548)","(10.0, 12.5, 11.9)","(91.0, 200.0, 188.88888888888889)","(2.6, 3.35, 3.343103448275862)","(4.6, 5.8, 5.773684210526316)","(91.0, 180.0, 175.26315789473685)"
14-12-2022 13:54:04.758558,"(19.0, 24.0, 23.176470588235293)","(2.15, 2.58, 2.548)","(10.0, 12.5, 11.9)","(91.0, 200.0, 188.88888888888889)","(2.6, 3.35, 3.343103448275862)","(4.6, 5.8, 5.773684210526316)","(91.0, 180.0, 175.26315789473685)"
14-12-2022 13:54:06.042207,"(19.0, 23.0, 22.764705882352942)","(2.15, 2.6, 2.568421052631579)","(10.0, 12.5, 11.9)","(91.0, 200.0, 188.88888888888889)","(2.6, 3.35, 3.336764705882353)","(4.6, 5.8, 5.773684210526316)","(91.0, 180.0, 175.26315789473685)"
14-12-2022 13:54:07.463279,"(19.0, 23.0, 23.25925925925926)","(2.1, 2.6, 2.575111111111111)","(10.0, 12.5, 11.990196078431373)","(91.0, 200.0, 188.23529411764707)","(2.6, 3.35, 3.3433333333333333)","(4.8, 5.8, 5.70952380952381)","(91.0, 180.0, 175.26315789473685)"
14-12-2022 13:54:08.765783,"(19.0, 24.0, 23.25925925925926)","(2.1, 2.6, 2.5725925925925925)","(10.0, 12.5, 11.990196078431373)","(91.0, 200.0, 188.23529411764707)","(2.6, 3.35, 3.305357142857143)","(4.8, 5.8, 5.788888888888889)","(91.0, 180.0, 168.0)"
14-12-2022 13:54:10.068973,"(19.0, 24.0, 23.333333333333332)","(2.1, 2.6, 2.5736363636363637)","(10.0, 12.5, 11.923728813559322)","(91.0, 200.0, 188.88888888888889)","(2.6, 3.35, 3.308666666666667)","(4.8, 5.8, 5.752)","(91.0, 180.0, 175.26315789473685)"
14-12-2022 13:54:11.301689,"(19.0, 24.0, 23.58823529411765)","(2.1, 2.62, 2.5890909090909093)","(10.0, 12.5, 11.923728813559322)","(91.0, 200.0, 188.88888888888889)","(2.6, 3.35, 3.2954545454545454)","(4.8, 5.8, 5.752)","(91.0, 180.0, 175.26315789473685)"
14-12-2022 13:54:12.867208,"(19.0, 24.0, 23.741935483870968)","(2.1, 2.62, 2.6)","(10.0, 12.5, 11.962962962962964)","(91.0, 200.0, 188.23529411764707)","(2.6, 3.35, 3.297169811320755)","(4.8, 5.8, 5.7407407407407405)","(91.0, 180.0, 175.26315789473685)"
14-12-2022 13:54:14.363234,"(19.0, 24.0, 23.692307692307693)","(2.1, 2.62, 2.597692307692308)","(10.0, 12.5, 11.93859649122807)","(91.0, 200.0, 180.95238095238096)","(2.6, 3.35, 3.3033333333333332)","(4.8, 5.8, 5.752)","(91.0, 180.0, 175.26315789473685)"
14-12-2022 13:54:15.582476,"(19.0, 24.0, 23.692307692307693)","(2.1, 2.62, 2.597692307692308)","(10.0, 12.5, 11.93859649122807)","(91.0, 200.0, 180.95238095238096)","(2.6, 3.35, 3.233064516129032)","(4.8, 5.8, 5.68)","(91.0, 180.0, 175.26315789473685)"
14-12-2022 13:54:16.967133,"(19.0, 24.0, 23.58823529411765)","(2.1, 2.62, 2.641818181818182)","(10.0, 12.5, 11.896825396825397)","(91.0, 200.0, 181.8181818181818)","(2.7, 3.25, 3.2615384615384615)","(4.8, 5.8, 5.694999999999999)","(91.0, 180.0, 175.26315789473685)"
14-12-2022 13:54:18.473309,"(19.0, 24.0, 23.62162162162162)","(2.1, 2.66, 2.6384615384615384)","(10.0, 12.5, 11.984375)","(91.0, 200.0, 181.8181818181818)","(2.7, 3.3, 3.2602272727272728)","(4.8, 5.8, 5.694999999999999)","(91.0, 180.0, 175.26315789473685)"
14-12-2022 13:54:19.916864,"(19.0, 24.0, 23.62162162162162)","(2.1, 2.66, 2.6580000000000004)","(10.0, 12.5, 12.063636363636364)","(91.0, 200.0, 180.95238095238096)","(2.7, 3.3, 3.265686274509804)","(4.8, 5.8, 5.4981481481481485)","(91.0, 180.0, 175.26315789473685)"
14-12-2022 13:54:21.178657,"(19.0, 24.0, 23.517241379310345)","(2.1, 2.68, 2.66)","(10.0, 12.5, 12.008196721311476)","(91.0, 200.0, 180.95238095238096)","(2.7, 3.3, 3.265686274509804)","(4.8, 5.5, 5.3545454545454545)","(91.0, 180.0, 175.26315789473685)"
14-12-2022 13:54:22.515978,"(19.0, 26.0, 25.53846153846154)","(2.1, 2.68, 2.681379310344828)","(10.0, 12.5, 11.957142857142857)","(91.0, 200.0, 181.8181818181818)","(2.7, 3.3, 3.2703124999999997)","(4.8, 5.4, 5.265853658536585)","(91.0, 180.0, 175.26315789473685)"
14-12-2022 13:54:23.738153,"(19.0, 27.0, 26.866666666666667)","(2.1, 2.7, 2.687586206896552)","(10.0, 12.5, 11.957142857142857)","(91.0, 200.0, 181.8181818181818)","(2.7, 3.3, 3.2703124999999997)","(4.8, 5.3, 5.265853658536585)","(91.0, 180.0, 175.26315789473685)"
14-12-2022 13:54:25.034314,"(19.0, 27.0, 26.8)","(2.1, 2.7, 2.681621621621622)","(10.0, 12.5, 11.957142857142857)","(91.0, 200.0, 181.8181818181818)","(2.7, 3.3, 3.263559322033898)","(4.8, 5.3, 5.268)","(91.0, 180.0, 175.26315789473685)"
14-12-2022 13:54:26.177636,"(19.0, 27.0, 26.916666666666668)","(2.1, 2.7, 2.6851428571428575)","(10.0, 12.5, 11.957142857142857)","(91.0, 200.0, 181.8181818181818)","(2.7, 3.3, 3.263559322033898)","(4.8, 5.3, 5.272413793103448)","(91.0, 180.0, 175.26315789473685)"
14-12-2022 13:54:27.396828,"(19.0, 27.0, 26.916666666666668)","(2.1, 2.7, 2.6893333333333334)","(10.0, 12.5, 11.984375)","(91.0, 200.0, 180.95238095238096)","(2.7, 3.3, 3.2648148148148146)","(4.8, 5.3, 5.272413793103448)","(91.0, 180.0, 175.26315789473685)"
14-12-2022 13:54:28.681813,"(19.0, 27.0, 26.916666666666668)","(2.1, 2.7, 2.7070000000000003)","(10.0, 12.5, 11.957142857142857)","(91.0, 200.0, 175.3846153846154)","(2.7, 3.3, 3.2390243902439027)","(4.8, 5.3, 5.2525)","(91.0, 180.0, 175.26315789473685)"
14-12-2022 13:54:29.881920,"(19.0, 28.0, 27.846153846153847)","(2.1, 2.72, 2.7070000000000003)","(10.0, 12.5, 11.957142857142857)","(91.0, 200.0, 175.3846153846154)","(2.7, 3.25, 3.2390243902439027)","(4.8, 5.3, 5.2525)","(91.0, 180.0, 175.26315789473685)"
14-12-2022 13:54:31.020084,"(19.0, 28.0, 27.875)","(2.1, 2.72, 2.707169811320755)","(10.0, 12.5, 11.957142857142857)","(91.0, 200.0, 164.44444444444446)","(2.7, 3.25, 3.2525)","(4.8, 5.3, 5.226923076923077)","(91.0, 180.0, 175.26315789473685)"
14-12-2022 13:54:32.122385,"(19.0, 28.0, 27.88235294117647)","(2.1, 2.7, 2.6956521739130435)","(10.0, 12.5, 11.957142857142857)","(91.0, 200.0, 164.44444444444446)","(2.7, 3.3, 3.258415841584158)","(4.8, 5.3, 5.22)","(91.0, 180.0, 175.26315789473685)"
14-12-2022 13:54:33.414585,"(19.0, 28.0, 27.77777777777778)","(2.1, 2.7, 2.6931428571428575)","(10.0, 12.5, 12.066666666666666)","(91.0, 200.0, 180.95238095238096)","(2.7, 3.3, 3.2564814814814813)","(4.8, 5.3, 5.226315789473684)","(91.0, 180.0, 175.26315789473685)"
14-12-2022 13:54:34.675132,"(19.0, 28.0, 27.77777777777778)","(2.1, 2.72, 2.7135000000000002)","(10.0, 12.5, 12.12962962962963)","(91.0, 200.0, 180.95238095238096)","(2.7, 3.3, 3.2564814814814813)","(4.8, 5.3, 5.2823529411764705)","(91.0, 180.0, 175.26315789473685)"
14-12-2022 13:54:35.915812,"(20.0, 29.0, 27.875)","(2.15, 2.72, 2.6995348837209305)","(10.0, 12.5, 11.953125)","(91.0, 200.0, 181.8181818181818)","(2.7, 3.3, 3.2331081081081083)","(4.4, 5.3, 5.237837837837838)","(91.0, 180.0, 175.26315789473685)"
14-12-2022 13:54:37.037535,"(20.0, 29.0, 28.7)","(2.15, 2.74, 2.735555555555556)","(10.0, 12.5, 11.953125)","(91.0, 200.0, 181.8181818181818)","(2.7, 3.25, 3.2331081081081083)","(4.4, 5.3, 5.24)","(91.0, 180.0, 175.26315789473685)"
14-12-2022 13:54:38.205064,"(20.0, 29.0, 28.666666666666668)","(2.15, 2.74, 2.7342857142857144)","(10.0, 12.5, 11.926470588235293)","(91.0, 200.0, 177.14285714285714)","(2.7, 3.25, 3.230769230769231)","(4.4, 5.3, 5.256)","(91.0, 180.0, 175.26315789473685)"
14-12-2022 13:54:39.400847,"(20.0, 29.0, 28.666666666666668)","(2.15, 2.76, 2.7457777777777777)","(10.0, 12.5, 11.926470588235293)","(91.0, 200.0, 170.9090909090909)","(2.7, 3.25, 3.230769230769231)","(4.4, 5.3, 5.256)","(91.0, 180.0, 168.0)"
14-12-2022 13:54:40.607613,"(20.0, 29.0, 28.653846153846153)","(2.15, 2.76, 2.743673469387755)","(10.0, 12.5, 11.951612903225806)","(91.0, 200.0, 177.14285714285714)","(2.7, 3.25, 3.241237113402062)","(4.4, 5.3, 5.258333333333333)","(91.0, 180.0, 175.26315789473685)"
14-12-2022 13:54:41.777369,"(20.0, 29.0, 28.653846153846153)","(2.15, 2.76, 2.7551898734177214)","(10.0, 12.5, 11.951612903225806)","(91.0, 200.0, 178.66666666666666)","(2.7, 3.3, 3.2349056603773585)","(4.4, 5.3, 5.193103448275862)","(91.0, 180.0, 174.375)"
14-12-2022 13:54:42.943577,"(20.0, 29.0, 28.660377358490567)","(2.15, 2.78, 2.774234234234234)","(10.0, 12.0, 11.68421052631579)","(91.0, 200.0, 173.33333333333334)","(2.7, 3.25, 3.240217391304348)","(4.4, 5.3, 5.184374999999999)","(91.0, 180.0, 187.14285714285714)"
14-12-2022 13:54:44.146380,"(20.0, 27.0, 26.916666666666668)","(2.15, 2.76, 2.754285714285714)","(10.0, 12.5, 11.864864864864865)","(91.0, 200.0, 173.33333333333334)","(2.7, 3.25, 3.2260563380281693)","(4.4, 5.3, 5.185714285714285)","(91.0, 190.0, 187.14285714285714)"
14-12-2022 13:54:45.429933,"(20.0, 27.0, 26.9375)","(2.15, 2.74, 2.711515151515152)","(10.0, 12.5, 11.891304347826088)","(91.0, 200.0, 177.14285714285714)","(2.7, 3.3, 3.2684210526315787)","(4.4, 5.3, 5.245238095238095)","(91.0, 190.0, 187.14285714285714)"
14-12-2022 13:54:46.764274,"(20.0, 29.0, 27.2)","(2.15, 2.74, 2.718604651162791)","(10.0, 12.5, 11.882352941176471)","(91.0, 200.0, 170.9090909090909)","(2.7, 3.3, 3.253125)","(4.4, 5.3, 5.326)","(91.0, 190.0, 187.14285714285714)"
14-12-2022 13:54:47.886315,"(20.0, 27.0, 26.8)","(2.15, 2.72, 2.718604651162791)","(10.0, 12.5, 11.882352941176471)","(91.0, 200.0, 170.9090909090909)","(2.7, 3.3, 3.253125)","(4.4, 5.4, 5.326)","(91.0, 190.0, 187.14285714285714)"
14-12-2022 13:54:49.119680,"(20.0, 27.0, 26.916666666666668)","(2.15, 2.74, 2.7162331838565024)","(10.0, 12.5, 11.864864864864865)","(91.0, 200.0, 178.66666666666666)","(2.7, 3.25, 3.261864406779661)","(4.4, 5.3, 5.292173913043478)","(91.0, 190.0, 187.14285714285714)"
14-12-2022 13:54:50.626736,"(20.0, 27.0, 26.695652173913043)","(2.15, 2.7, 2.6564705882352944)","(10.0, 12.5, 11.876811594202898)","(91.0, 200.0, 178.66666666666666)","(2.7, 3.3, 3.28125)","(4.4, 5.3, 5.349659863945578)","(91.0, 190.0, 187.14285714285714)"
14-12-2022 13:54:51.957722,"(20.0, 29.0, 27.727272727272727)","(2.15, 2.66, 2.6502857142857144)","(10.0, 12.5, 11.882352941176471)","(91.0, 200.0, 178.0)","(2.7, 3.3, 3.2732876712328767)","(4.4, 5.4, 5.3375)","(91.0, 190.0, 180.0)"
14-12-2022 13:54:53.337766,"(20.0, 29.0, 28.333333333333332)","(2.15, 2.68, 2.670588235294118)","(10.0, 12.5, 11.84375)","(91.0, 190.0, 170.0)","(2.7, 3.3, 3.2815384615384615)","(4.4, 5.4, 5.3352941176470585)","(91.0, 190.0, 180.0)"
14-12-2022 13:54:54.540376,"(20.0, 27.0, 26.61904761904762)","(2.15, 2.68, 2.627857142857143)","(10.0, 12.5, 11.797297297297296)","(91.0, 190.0, 176.15384615384616)","(2.7, 3.3, 3.3451612903225807)","(4.4, 5.4, 5.415789473684211)","(91.0, 190.0, 180.0)"
14-12-2022 13:54:55.800676,"(20.0, 26.0, 25.95)","(2.15, 2.62, 2.6092018779342725)","(10.0, 12.0, 11.8125)","(91.0, 190.0, 176.15384615384616)","(2.7, 3.35, 3.335576923076923)","(4.4, 5.5, 5.4)","(91.0, 190.0, 180.0)"
14-12-2022 13:54:57.126829,"(21.0, 26.0, 25.958333333333332)","(2.15, 2.64, 2.60656)","(10.0, 12.0, 11.8125)","(91.0, 190.0, 172.0)","(2.7, 3.35, 3.361194029850746)","(4.4, 5.5, 5.376635514018692)","(91.0, 190.0, 168.88888888888889)"
14-12-2022 13:54:58.306018,"(21.0, 26.0, 25.958333333333332)","(2.15, 2.64, 2.60656)","(10.0, 12.0, 11.863636363636363)","(91.0, 190.0, 170.0)","(2.7, 3.4, 3.384313725490196)","(4.4, 5.5, 5.427272727272728)","(91.0, 200.0, 168.88888888888889)"
14-12-2022 13:54:59.490016,"(21.0, 26.0, 25.9375)","(2.15, 2.58, 2.56)","(10.0, 12.0, 11.964788732394366)","(91.0, 190.0, 182.5)","(2.7, 3.4, 3.4153846153846152)","(4.4, 5.5, 5.381318681318681)","(91.0, 200.0, 168.88888888888889)"
14-12-2022 13:55:00.731716,"(21.0, 26.0, 25.95)","(2.15, 2.56, 2.5301123595505617)","(10.0, 12.5, 12.056603773584905)","(91.0, 190.0, 182.5)","(2.7, 3.45, 3.4342105263157894)","(4.4, 5.5, 5.428947368421053)","(91.0, 200.0, 168.88888888888889)"
14-12-2022 13:55:01.970772,"(21.0, 26.0, 25.928571428571427)","(2.15, 2.54, 2.5301123595505617)","(10.0, 12.5, 11.923913043478262)","(91.0, 190.0, 183.33333333333334)","(2.7, 3.45, 3.477551020408163)","(4.4, 5.5, 5.404081632653061)","(91.0, 200.0, 168.88888888888889)"
14-12-2022 13:55:03.216535,"(21.0, 26.0, 25.94736842105263)","(2.15, 2.56, 2.5502857142857143)","(10.0, 12.0, 11.815217391304348)","(91.0, 190.0, 168.0)","(2.7, 3.5, 3.442857142857143)","(4.4, 5.5, 5.397826086956521)","(91.0, 200.0, 168.88888888888889)"
14-12-2022 13:55:04.475893,"(20.0, 26.0, 25.94736842105263)","(2.15, 2.56, 2.543)","(10.0, 12.0, 11.815217391304348)","(91.0, 200.0, 184.0)","(2.7, 3.45, 3.4472972972972973)","(4.4, 5.5, 5.448936170212766)","(91.0, 200.0, 168.88888888888889)"
14-12-2022 13:55:05.739742,"(20.0, 26.0, 25.933333333333334)","(2.15, 2.56, 2.5544680851063832)","(10.0, 12.0, 11.815217391304348)","(91.0, 200.0, 184.0)","(2.7, 3.45, 3.4472972972972973)","(4.4, 5.5, 5.485185185185185)","(91.0, 200.0, 168.88888888888889)"
14-12-2022 13:55:06.838897,"(20.0, 26.0, 25.933333333333334)","(2.15, 2.56, 2.5544680851063832)","(10.0, 12.0, 11.815217391304348)","(91.0, 200.0, 184.0)","(2.7, 3.45, 3.4472972972972973)","(4.4, 5.5, 5.485185185185185)","(91.0, 200.0, 168.88888888888889)"
14-12-2022 13:55:08.080700,"(20.0, 27.0, 26.217391304347828)","(2.15, 2.54, 2.4901845018450186)","(10.0, 12.0, 11.795918367346939)","(91.0, 200.0, 184.0)","(2.7, 3.45, 3.448611111111111)","(4.4, 5.6, 5.48695652173913)","(91.0, 200.0, 168.88888888888889)"
14-12-2022 13:55:09.343836,"(20.0, 30.0, 29.333333333333332)","(2.15, 2.5, 2.4971929824561405)","(10.0, 12.0, 11.784313725490197)","(91.0, 200.0, 185.1851851851852)","(2.7, 3.5, 3.463888888888889)","(4.4, 5.6, 5.455555555555556)","(91.0, 200.0, 168.88888888888889)"
14-12-2022 13:55:10.621146,"(20.0, 30.0, 29.066666666666666)","(2.15, 2.5, 2.4803389830508475)","(10.0, 12.0, 11.784313725490197)","(91.0, 200.0, 185.1851851851852)","(2.7, 3.5, 3.475714285714286)","(4.4, 5.6, 5.455555555555556)","(91.0, 200.0, 168.88888888888889)"
14-12-2022 13:55:11.821843,"(20.0, 30.0, 29.384615384615383)","(2.15, 2.48, 2.4760975609756097)","(10.0, 12.0, 11.784313725490197)","(91.0, 200.0, 185.1851851851852)","(2.7, 3.5, 3.4787500000000002)","(4.4, 5.6, 5.5115384615384615)","(91.0, 200.0, 168.88888888888889)"
14-12-2022 13:55:12.950342,"(20.0, 30.0, 29.636363636363637)","(2.15, 2.48, 2.468695652173913)","(10.0, 12.0, 11.685897435897436)","(91.0, 200.0, 181.8181818181818)","(2.7, 3.55, 3.411578947368421)","(4.4, 5.6, 5.6755555555555555)","(91.0, 200.0, 168.88888888888889)"
14-12-2022 13:55:14.069461,"(20.0, 34.0, 30.608695652173914)","(2.15, 2.48, 2.459722222222222)","(10.0, 12.5, 13.01578947368421)","(91.0, 200.0, 182.6086956521739)","(2.7, 3.45, 3.3375)","(4.4, 5.7, 5.763333333333334)","(91.0, 200.0, 168.88888888888889)"
14-12-2022 13:55:15.247620,"(20.0, 32.0, 31.70967741935484)","(2.15, 2.46, 2.459722222222222)","(10.0, 13.5, 13.25)","(91.0, 200.0, 182.6086956521739)","(2.7, 3.35, 3.3043478260869565)","(4.4, 5.8, 5.756451612903226)","(91.0, 200.0, 168.88888888888889)"
14-12-2022 13:55:16.540741,"(20.0, 32.0, 31.615384615384617)","(2.15, 2.48, 2.4775)","(10.0, 13.5, 13.254237288135593)","(91.0, 200.0, 182.6086956521739)","(2.7, 3.35, 3.2857142857142856)","(4.4, 5.8, 5.779591836734694)","(91.0, 200.0, 168.88888888888889)"
14-12-2022 13:55:17.732600,"(20.0, 32.0, 31.684210526315788)","(2.15, 2.48, 2.4696)","(10.0, 13.5, 13.348837209302326)","(91.0, 200.0, 185.0)","(2.7, 3.3, 3.2839285714285715)","(4.4, 5.8, 5.843859649122807)","(91.0, 200.0, 168.88888888888889)"
14-12-2022 13:55:18.952683,"(21.0, 32.0, 31.88888888888889)","(2.15, 2.48, 2.4668571428571426)","(10.0, 13.5, 13.441176470588236)","(91.0, 190.0, 178.0)","(2.7, 3.3, 3.2839285714285715)","(4.6, 5.9, 5.843859649122807)","(91.0, 200.0, 168.88888888888889)"
14-12-2022 13:55:20.240575,"(21.0, 34.0, 33.04761904761905)","(2.15, 2.48, 2.458666666666667)","(10.0, 13.5, 13.394736842105264)","(91.0, 190.0, 178.0)","(2.7, 3.3, 3.305555555555556)","(4.6, 5.9, 5.836666666666667)","(91.0, 200.0, 168.88888888888889)"
14-12-2022 13:55:21.517765,"(21.0, 34.0, 33.04761904761905)","(2.15, 2.48, 2.457777777777778)","(10.0, 13.5, 13.25)","(91.0, 190.0, 178.57142857142856)","(2.7, 3.35, 3.3011363636363638)","(4.6, 5.9, 5.815492957746479)","(91.0, 200.0, 168.88888888888889)"
14-12-2022 13:55:22.812118,"(21.0, 32.0, 31.6)","(2.15, 2.46, 2.463125)","(10.0, 13.5, 13.242424242424242)","(91.0, 190.0, 178.57142857142856)","(2.7, 3.35, 3.2626582278481013)","(4.6, 5.9, 5.815492957746479)","(91.0, 200.0, 168.88888888888889)"
14-12-2022 13:55:24.071609,"(21.0, 32.0, 31.6)","(2.15, 2.48, 2.4642105263157896)","(10.0, 13.5, 13.26086956521739)","(91.0, 190.0, 183.33333333333334)","(2.7, 3.35, 3.2668421052631578)","(4.6, 5.9, 5.8121212121212125)","(91.0, 200.0, 168.88888888888889)"
14-12-2022 13:55:25.207348,"(21.0, 32.0, 31.333333333333332)","(2.15, 2.48, 2.4642105263157896)","(10.0, 13.5, 13.31578947368421)","(91.0, 190.0, 175.0)","(2.7, 3.35, 3.3017241379310343)","(4.6, 5.9, 5.813432835820896)","(91.0, 200.0, 168.88888888888889)"
14-12-2022 13:55:26.352504,"(21.0, 32.0, 31.428571428571427)","(2.15, 2.48, 2.4614634146341463)","(10.0, 13.0, 11.833333333333334)","(91.0, 190.0, 175.0)","(2.7, 3.35, 3.3067460317460315)","(4.6, 5.9, 5.888)","(91.0, 200.0, 168.88888888888889)"
14-12-2022 13:55:27.496046,"(21.0, 32.0, 31.428571428571427)","(2.15, 2.48, 2.468985507246377)","(10.0, 12.0, 11.738095238095237)","(91.0, 190.0, 175.88235294117646)","(2.7, 3.35, 3.30589519650655)","(4.6, 5.9, 5.9530612244897965)","(91.0, 200.0, 168.88888888888889)"
14-12-2022 13:55:28.713130,"(21.0, 32.0, 31.6)","(2.15, 2.48, 2.470617283950617)","(10.0, 12.0, 11.738095238095237)","(91.0, 190.0, 189.4736842105263)","(2.7, 3.35, 3.261904761904762)","(4.6, 6.0, 5.9950495049504955)","(91.0, 200.0, 173.33333333333334)"
14-12-2022 13:55:29.935398,"(21.0, 32.0, 31.454545454545453)","(2.15, 2.48, 2.462727272727273)","(10.0, 13.0, 12.669565217391304)","(91.0, 200.0, 173.33333333333334)","(2.7, 3.3, 3.2595959595959596)","(4.6, 6.2, 6.009090909090909)","(91.0, 200.0, 173.33333333333334)"
14-12-2022 13:55:31.142866,"(21.0, 32.0, 31.23076923076923)","(2.15, 2.48, 2.4623255813953486)","(10.0, 13.0, 12.344827586206897)","(91.0, 200.0, 173.33333333333334)","(2.7, 3.3, 3.267479674796748)","(4.6, 6.2, 6.034000000000001)","(91.0, 200.0, 173.33333333333334)"
14-12-2022 13:55:32.336987,"(21.0, 32.0, 31.25)","(2.15, 2.48, 2.4623255813953486)","(10.0, 13.0, 12.344827586206897)","(91.0, 200.0, 173.33333333333334)","(2.7, 3.3, 3.2669291338582678)","(4.6, 6.2, 6.050000000000001)","(91.0, 200.0, 194.28571428571428)"
14-12-2022 13:55:33.596843,"(21.0, 34.0, 33.55555555555556)","(2.15, 2.48, 2.4562962962962964)","(10.0, 13.0, 12.271186440677965)","(91.0, 200.0, 173.33333333333334)","(2.7, 3.3, 3.2669291338582678)","(4.6, 6.2, 6.057458563535912)","(91.0, 200.0, 196.92307692307693)"
14-12-2022 13:55:34.817567,"(21.0, 34.0, 33.55555555555556)","(2.15, 2.48, 2.4562962962962964)","(10.0, 13.0, 12.271186440677965)","(91.0, 200.0, 173.33333333333334)","(2.7, 3.3, 3.2669291338582678)","(4.6, 6.2, 6.057458563535912)","(91.0, 200.0, 196.92307692307693)"
14-12-2022 13:55:36.064793,"(21.0, 34.0, 33.55555555555556)","(2.15, 2.46, 2.4484615384615385)","(10.0, 13.0, 12.271186440677965)","(91.0, 200.0, 173.33333333333334)","(2.7, 3.3, 3.2669291338582678)","(4.6, 6.2, 6.097297297297297)","(91.0, 200.0, 196.92307692307693)"
