,Aramoana,Sinha Man,Lonely Gemma,Smash Wave,Made The Cut,Homebush Honey,Dispute Or Not,Lucas Jewel
12-01-2023 13:30:49.140631,"(4.4, 5.8, 4.586666666666667)","(4.8, 9.6, 9.235135135135135)","(31.0, 310.0, 272.7586206896552)","(3.9, 5.0, 4.757894736842105)","(4.4, 9.2, 7.485714285714286)","(14.0, 32.0, 24.285714285714285)","(6.0, 8.6, 7.329411764705882)","(8.5, 18.5, 11.961538461538462)"
12-01-2023 13:30:50.344759,"(4.4, 5.7, 4.74)","(4.8, 9.6, 9.235135135135135)","(31.0, 310.0, 272.7586206896552)","(3.9, 5.0, 4.757894736842105)","(4.4, 9.2, 7.699999999999999)","(14.0, 32.0, 27.5)","(6.0, 8.6, 7.329411764705882)","(8.5, 18.5, 11.961538461538462)"
12-01-2023 13:30:51.463246,"(4.4, 5.7, 4.74)","(4.8, 9.6, 9.235135135135135)","(31.0, 310.0, 272.7586206896552)","(3.9, 5.0, 4.757894736842105)","(4.4, 9.2, 6.6)","(14.0, 32.0, 23.333333333333332)","(6.0, 8.6, 6.911111111111111)","(8.5, 18.5, 11.961538461538462)"
12-01-2023 13:30:52.815142,"(4.4, 5.7, 4.6)","(4.8, 9.6, 9.235135135135135)","(31.0, 310.0, 272.7586206896552)","(3.9, 5.0, 4.45)","(4.4, 9.2, 7.446153846153846)","(14.0, 32.0, 23.333333333333332)","(6.0, 8.6, 6.911111111111111)","(8.5, 18.5, 15.714285714285714)"
12-01-2023 13:30:54.192935,"(4.4, 5.7, 4.6)","(4.8, 9.6, 9.235135135135135)","(31.0, 310.0, 272.7586206896552)","(3.9, 5.0, 4.5200000000000005)","(4.4, 9.2, 6.733333333333333)","(14.0, 32.0, 23.333333333333332)","(6.0, 8.6, 6.718918918918919)","(8.5, 18.0, 13.0)"
12-01-2023 13:30:55.470732,"(4.4, 5.7, 4.6)","(4.8, 9.6, 9.235135135135135)","(31.0, 310.0, 272.7586206896552)","(3.9, 5.0, 4.5200000000000005)","(4.4, 9.2, 7.8125)","(14.0, 32.0, 23.333333333333332)","(6.0, 8.6, 7.43076923076923)","(8.5, 18.0, 13.8)"
12-01-2023 13:30:56.642379,"(4.4, 5.7, 4.6)","(4.8, 9.6, 9.235135135135135)","(31.0, 310.0, 272.7586206896552)","(3.9, 5.0, 4.5200000000000005)","(4.4, 9.2, 7.538461538461538)","(14.0, 32.0, 23.333333333333332)","(6.0, 8.2, 6.4)","(8.5, 18.0, 14.5)"
12-01-2023 13:30:57.836614,"(4.4, 5.7, 4.6)","(4.8, 9.6, 9.235135135135135)","(31.0, 310.0, 272.7586206896552)","(3.9, 5.0, 4.5200000000000005)","(4.4, 9.2, 7.538461538461538)","(14.0, 32.0, 23.333333333333332)","(6.0, 8.2, 6.4)","(8.5, 18.5, 14.088235294117647)"
12-01-2023 13:30:59.182857,"(4.4, 5.7, 4.6)","(4.8, 9.6, 9.235135135135135)","(31.0, 310.0, 272.7586206896552)","(3.9, 5.0, 4.5200000000000005)","(4.4, 9.2, 6.866666666666666)","(14.0, 32.0, 23.333333333333332)","(6.0, 8.2, 7.074999999999999)","(8.5, 18.5, 14.088235294117647)"
12-01-2023 13:31:00.427814,"(4.4, 5.7, 4.6)","(4.8, 9.6, 9.235135135135135)","(31.0, 310.0, 272.7586206896552)","(3.9, 5.0, 4.76)","(4.4, 9.2, 7.699999999999999)","(14.0, 32.0, 23.333333333333332)","(6.0, 8.2, 7.141176470588235)","(8.5, 18.5, 13.115384615384615)"
12-01-2023 13:31:01.503505,"(4.4, 5.7, 4.554545454545455)","(4.8, 9.6, 9.235135135135135)","(31.0, 310.0, 272.7586206896552)","(3.9, 5.0, 4.76)","(4.4, 9.2, 7.730769230769231)","(14.0, 32.0, 23.333333333333332)","(6.0, 8.2, 7.141176470588235)","(8.5, 18.5, 14.125)"
12-01-2023 13:31:02.568864,"(4.4, 5.7, 4.554545454545455)","(4.8, 9.6, 9.235135135135135)","(31.0, 310.0, 272.7586206896552)","(3.9, 5.0, 4.76)","(4.4, 9.0, 8.175)","(14.0, 32.0, 23.0)","(6.0, 8.2, 7.141176470588235)","(8.5, 18.5, 14.125)"
12-01-2023 13:31:03.777709,"(4.4, 5.7, 4.5375)","(4.8, 9.6, 9.235135135135135)","(31.0, 310.0, 272.7586206896552)","(3.9, 5.0, 4.84)","(4.4, 9.0, 7.9)","(14.0, 32.0, 22.18181818181818)","(6.0, 8.2, 7.141176470588235)","(8.5, 18.5, 14.125)"
12-01-2023 13:31:04.844757,"(4.4, 5.7, 4.5375)","(4.8, 9.6, 9.235135135135135)","(31.0, 310.0, 272.7586206896552)","(3.9, 5.0, 4.84)","(4.4, 9.0, 7.9)","(14.0, 32.0, 22.18181818181818)","(6.0, 8.2, 6.792592592592593)","(8.5, 18.5, 14.125)"
12-01-2023 13:31:05.923880,"(4.4, 5.6, 4.6375)","(4.8, 9.6, 9.235135135135135)","(31.0, 310.0, 272.7586206896552)","(3.9, 5.0, 4.84)","(4.4, 9.0, 7.4)","(14.0, 32.0, 22.18181818181818)","(6.0, 8.2, 6.792592592592593)","(8.5, 18.5, 15.807692307692307)"
12-01-2023 13:31:07.125607,"(4.4, 5.6, 4.573333333333333)","(4.8, 9.6, 9.235135135135135)","(31.0, 310.0, 272.7586206896552)","(3.9, 5.0, 4.828571428571428)","(4.4, 9.0, 7.4)","(15.0, 32.0, 22.4)","(6.0, 8.2, 6.792592592592593)","(8.5, 18.5, 15.807692307692307)"
12-01-2023 13:31:08.340233,"(4.4, 5.6, 4.930434782608695)","(4.8, 9.6, 9.235135135135135)","(31.0, 310.0, 272.7586206896552)","(3.9, 5.0, 4.828571428571428)","(4.4, 9.0, 7.4)","(15.0, 32.0, 22.4)","(6.0, 8.2, 6.632432432432433)","(8.5, 18.5, 15.807692307692307)"
12-01-2023 13:31:09.508091,"(4.4, 5.6, 4.666666666666666)","(4.8, 9.6, 7.4)","(31.0, 310.0, 272.7586206896552)","(3.9, 5.0, 4.828571428571428)","(4.6, 9.0, 7.4)","(15.0, 32.0, 22.4)","(6.0, 8.2, 6.632432432432433)","(9.0, 18.5, 16.555555555555557)"
12-01-2023 13:31:10.645662,"(4.4, 5.5, 4.824999999999999)","(4.8, 9.6, 8.775)","(31.0, 310.0, 272.7586206896552)","(3.9, 5.0, 4.46)","(4.6, 9.0, 6.6)","(15.0, 32.0, 22.4)","(6.0, 8.2, 7.0)","(9.0, 18.5, 16.555555555555557)"
12-01-2023 13:31:11.780007,"(4.4, 5.5, 4.779999999999999)","(4.8, 9.6, 6.375)","(31.0, 310.0, 272.7586206896552)","(3.9, 5.0, 4.69375)","(4.6, 9.0, 7.163636363636364)","(15.0, 32.0, 22.4)","(6.0, 7.8, 6.911111111111111)","(9.0, 18.5, 16.555555555555557)"
12-01-2023 13:31:12.925683,"(4.4, 5.6, 4.71111111111111)","(4.8, 9.6, 6.375)","(31.0, 310.0, 272.7586206896552)","(3.9, 4.8, 4.69375)","(4.6, 8.8, 7.199999999999999)","(15.0, 32.0, 22.4)","(6.0, 7.8, 6.911111111111111)","(9.0, 18.5, 16.852941176470587)"
12-01-2023 13:31:14.052738,"(4.4, 5.6, 4.71111111111111)","(4.8, 9.6, 7.449999999999999)","(31.0, 310.0, 272.7586206896552)","(3.9, 4.8, 4.3)","(4.6, 8.6, 6.8315789473684205)","(15.0, 32.0, 22.4)","(6.0, 7.8, 7.053333333333334)","(9.0, 18.5, 18.224137931034484)"
12-01-2023 13:31:15.061206,"(4.4, 5.6, 4.652631578947368)","(4.8, 9.6, 9.0625)","(31.0, 310.0, 272.7586206896552)","(3.9, 4.8, 4.4750000000000005)","(4.6, 8.6, 6.8315789473684205)","(15.0, 32.0, 22.4)","(6.0, 7.8, 7.053333333333334)","(9.0, 19.0, 15.5)"
12-01-2023 13:31:16.198375,"(4.4, 5.6, 4.652631578947368)","(4.8, 9.6, 7.5)","(31.0, 310.0, 272.7586206896552)","(3.9, 4.7, 4.278125)","(4.6, 8.6, 7.441379310344828)","(15.0, 32.0, 22.4)","(6.0, 7.8, 7.053333333333334)","(9.0, 19.0, 15.5)"
12-01-2023 13:31:17.344673,"(4.4, 5.6, 4.652631578947368)","(4.8, 9.6, 9.052173913043479)","(31.0, 310.0, 272.7586206896552)","(3.9, 4.7, 4.404999999999999)","(4.6, 8.6, 7.441379310344828)","(15.0, 32.0, 22.4)","(6.0, 7.8, 7.053333333333334)","(9.0, 19.0, 15.5)"
12-01-2023 13:31:18.404906,"(4.4, 5.6, 4.627777777777777)","(4.8, 9.6, 9.052173913043479)","(31.0, 310.0, 272.7586206896552)","(3.9, 4.6, 4.60625)","(4.6, 8.6, 7.63076923076923)","(15.0, 32.0, 25.714285714285715)","(6.0, 7.8, 7.053333333333334)","(9.0, 19.0, 16.4)"
12-01-2023 13:31:19.470923,"(4.4, 5.6, 4.627777777777777)","(4.8, 9.6, 7.14)","(31.0, 310.0, 272.7586206896552)","(3.9, 4.7, 4.258823529411765)","(4.6, 8.6, 7.63076923076923)","(15.0, 32.0, 24.0)","(6.0, 7.8, 7.053333333333334)","(9.0, 19.0, 17.375)"
12-01-2023 13:31:20.672268,"(4.4, 5.5, 4.866666666666666)","(4.8, 9.6, 7.6)","(31.0, 310.0, 272.7586206896552)","(3.9, 4.7, 4.258823529411765)","(4.6, 8.6, 7.9)","(15.0, 32.0, 24.0)","(6.0, 7.8, 7.114285714285714)","(9.0, 19.0, 17.375)"
12-01-2023 13:31:21.659964,"(4.4, 5.4, 4.866666666666666)","(4.8, 9.6, 7.6)","(31.0, 310.0, 272.7586206896552)","(3.9, 4.7, 4.258823529411765)","(4.6, 8.6, 7.9)","(15.0, 32.0, 24.0)","(6.0, 7.8, 6.756521739130434)","(9.0, 19.0, 17.375)"
12-01-2023 13:31:22.692575,"(4.4, 5.4, 4.866666666666666)","(4.8, 9.6, 8.742857142857142)","(31.0, 310.0, 272.7586206896552)","(3.9, 4.7, 4.258823529411765)","(4.6, 8.6, 7.9)","(15.0, 32.0, 24.0)","(6.0, 7.8, 7.0)","(9.0, 19.0, 17.375)"
12-01-2023 13:31:23.879361,"(4.4, 5.6, 4.634482758620689)","(4.8, 9.6, 8.95)","(31.0, 310.0, 272.7586206896552)","(3.9, 4.7, 4.258823529411765)","(4.6, 8.6, 8.220689655172414)","(15.0, 32.0, 24.0)","(6.0, 7.8, 6.845454545454546)","(9.0, 19.0, 17.375)"
12-01-2023 13:31:25.097576,"(4.4, 5.5, 4.75)","(4.8, 9.6, 8.95)","(31.0, 310.0, 272.7586206896552)","(3.9, 4.7, 4.258823529411765)","(4.6, 8.4, 7.805714285714286)","(15.0, 32.0, 24.0)","(6.0, 7.8, 6.942857142857142)","(9.0, 19.0, 17.375)"
12-01-2023 13:31:26.233065,"(4.4, 5.5, 4.75)","(4.8, 9.6, 8.95)","(31.0, 310.0, 272.7586206896552)","(3.9, 4.7, 4.258823529411765)","(4.6, 8.4, 7.824999999999999)","(15.0, 32.0, 24.0)","(6.0, 7.8, 6.942857142857142)","(9.0, 19.0, 15.1)"
12-01-2023 13:31:27.316180,"(4.4, 5.5, 4.75)","(4.8, 9.6, 7.699999999999999)","(31.0, 310.0, 272.7586206896552)","(3.9, 4.7, 4.258823529411765)","(4.6, 8.2, 7.65625)","(15.0, 32.0, 24.0)","(6.0, 7.8, 6.942857142857142)","(9.0, 19.0, 15.1)"
12-01-2023 13:31:28.479070,"(4.4, 5.5, 4.75)","(4.8, 9.6, 8.649999999999999)","(31.0, 310.0, 272.7586206896552)","(3.8, 4.7, 4.258823529411765)","(4.6, 8.0, 7.3151515151515145)","(15.0, 32.0, 24.0)","(6.0, 7.8, 6.942857142857142)","(9.0, 19.0, 15.1)"
12-01-2023 13:31:29.601945,"(4.4, 5.5, 4.75)","(4.8, 9.6, 8.649999999999999)","(31.0, 310.0, 272.7586206896552)","(3.8, 4.7, 4.258823529411765)","(4.6, 7.8, 7.012121212121212)","(15.0, 32.0, 24.0)","(6.0, 7.8, 6.975)","(9.0, 19.0, 17.7)"
12-01-2023 13:31:30.714419,"(4.4, 5.6, 4.634482758620689)","(4.8, 9.6, 8.649999999999999)","(31.0, 310.0, 272.7586206896552)","(3.8, 4.7, 4.258823529411765)","(4.6, 7.8, 7.4)","(15.0, 32.0, 24.0)","(6.0, 7.8, 6.975)","(9.0, 19.0, 17.5)"
12-01-2023 13:31:31.811538,"(4.4, 5.6, 4.634482758620689)","(4.8, 9.6, 8.90625)","(31.0, 310.0, 272.7586206896552)","(3.8, 4.7, 4.033333333333333)","(4.6, 7.8, 7.069230769230769)","(15.0, 32.0, 24.0)","(6.0, 7.8, 6.975)","(9.0, 19.0, 17.5)"
12-01-2023 13:31:32.968666,"(4.4, 5.5, 4.659999999999999)","(4.8, 9.6, 8.8875)","(31.0, 310.0, 272.7586206896552)","(3.8, 4.7, 4.033333333333333)","(4.6, 7.8, 7.069230769230769)","(15.0, 32.0, 27.80952380952381)","(6.0, 7.8, 6.975)","(9.0, 19.0, 18.0)"
12-01-2023 13:31:34.172494,"(4.4, 5.5, 4.635999999999999)","(4.8, 9.6, 8.723076923076922)","(31.0, 310.0, 272.7586206896552)","(3.8, 4.7, 4.176923076923077)","(4.6, 7.8, 7.069230769230769)","(15.0, 32.0, 27.80952380952381)","(6.0, 7.8, 7.266666666666667)","(9.0, 19.0, 18.53846153846154)"
12-01-2023 13:31:35.244970,"(4.4, 5.5, 4.635999999999999)","(4.8, 9.6, 8.746153846153845)","(31.0, 310.0, 272.7586206896552)","(3.8, 4.7, 4.176923076923077)","(4.6, 7.8, 7.069230769230769)","(15.0, 32.0, 27.80952380952381)","(6.0, 7.6, 6.8)","(9.0, 19.0, 18.6)"
12-01-2023 13:31:36.343140,"(4.4, 5.5, 4.635999999999999)","(4.8, 9.6, 9.045)","(31.0, 310.0, 272.7586206896552)","(3.8, 4.7, 4.176923076923077)","(4.6, 7.8, 7.386956521739131)","(15.0, 32.0, 27.80952380952381)","(6.0, 7.8, 6.8)","(9.0, 19.0, 17.166666666666668)"
12-01-2023 13:31:37.475257,"(4.4, 5.5, 4.635999999999999)","(4.8, 9.6, 8.58)","(31.0, 310.0, 272.7586206896552)","(3.8, 4.7, 4.176923076923077)","(4.6, 7.8, 7.386956521739131)","(15.0, 32.0, 29.161290322580648)","(6.0, 7.8, 6.8)","(9.0, 19.0, 17.166666666666668)"
12-01-2023 13:31:38.457134,"(4.4, 5.5, 4.635999999999999)","(4.8, 9.6, 8.58)","(31.0, 310.0, 272.7586206896552)","(3.8, 4.7, 4.176923076923077)","(4.6, 7.8, 7.386956521739131)","(15.0, 32.0, 29.161290322580648)","(6.0, 7.8, 6.8)","(9.0, 19.0, 17.166666666666668)"
12-01-2023 13:31:39.513283,"(4.4, 5.5, 4.635999999999999)","(4.8, 9.6, 8.0)","(31.0, 310.0, 272.7586206896552)","(3.8, 4.7, 4.176923076923077)","(4.6, 7.8, 7.386956521739131)","(15.0, 32.0, 29.161290322580648)","(6.0, 7.8, 6.8)","(9.0, 19.0, 17.166666666666668)"
12-01-2023 13:31:40.590475,"(4.4, 5.5, 4.635999999999999)","(4.8, 9.6, 8.8)","(31.0, 310.0, 272.7586206896552)","(3.8, 4.7, 4.133333333333334)","(4.6, 7.8, 7.20625)","(15.0, 32.0, 28.90625)","(6.0, 7.8, 6.8)","(9.0, 19.0, 17.166666666666668)"
12-01-2023 13:31:41.749350,"(4.4, 5.5, 4.628125)","(4.8, 9.6, 8.8)","(31.0, 310.0, 272.7586206896552)","(3.8, 4.7, 4.028947368421052)","(4.6, 7.8, 7.20625)","(15.0, 32.0, 28.90625)","(6.0, 7.8, 6.8)","(9.0, 19.0, 17.166666666666668)"
12-01-2023 13:31:42.749288,"(4.4, 5.4, 5.32)","(4.8, 9.6, 8.8)","(31.0, 310.0, 272.7586206896552)","(3.8, 4.7, 4.028947368421052)","(4.6, 7.8, 7.20625)","(15.0, 32.0, 29.161290322580648)","(6.0, 7.8, 6.9111111111111105)","(9.0, 19.0, 17.166666666666668)"
12-01-2023 13:31:43.790911,"(4.4, 5.4, 5.3578947368421055)","(4.8, 9.6, 9.163636363636364)","(31.0, 310.0, 272.7586206896552)","(3.8, 4.6, 4.234375)","(4.6, 7.8, 7.2)","(15.0, 32.0, 29.161290322580648)","(6.0, 7.8, 7.266666666666667)","(9.0, 19.0, 17.166666666666668)"
12-01-2023 13:31:44.821573,"(4.4, 5.4, 5.3578947368421055)","(4.8, 9.6, 9.163636363636364)","(31.0, 310.0, 272.7586206896552)","(3.8, 4.6, 4.234375)","(4.6, 7.8, 7.392857142857142)","(15.0, 32.0, 29.161290322580648)","(6.0, 7.6, 7.266666666666667)","(9.0, 19.0, 17.166666666666668)"
12-01-2023 13:31:45.958554,"(4.4, 5.4, 5.3578947368421055)","(4.8, 9.6, 9.163636363636364)","(31.0, 310.0, 272.7586206896552)","(3.8, 4.6, 4.234375)","(4.6, 7.8, 7.04)","(15.0, 32.0, 29.161290322580648)","(6.0, 7.6, 7.0285714285714285)","(9.0, 19.0, 17.166666666666668)"
12-01-2023 13:31:47.033133,"(4.4, 5.4, 5.3578947368421055)","(5.0, 9.6, 9.163636363636364)","(31.0, 310.0, 272.7586206896552)","(3.8, 4.6, 4.234375)","(4.6, 7.8, 7.04)","(15.0, 32.0, 29.161290322580648)","(6.0, 7.6, 7.145454545454545)","(9.0, 19.0, 18.576923076923077)"
12-01-2023 13:31:48.185169,"(4.4, 5.4, 5.096551724137931)","(5.0, 9.6, 9.3)","(31.0, 310.0, 272.7586206896552)","(3.8, 4.6, 4.234375)","(4.6, 7.8, 7.04)","(15.0, 32.0, 28.90625)","(6.0, 7.6, 7.145454545454545)","(9.0, 19.0, 17.333333333333332)"
12-01-2023 13:31:49.321204,"(4.4, 5.4, 5.096551724137931)","(5.0, 9.6, 9.3)","(31.0, 310.0, 272.7586206896552)","(3.8, 4.6, 4.234375)","(4.6, 7.8, 7.04)","(15.0, 32.0, 29.161290322580648)","(6.0, 7.6, 7.145454545454545)","(9.0, 19.0, 18.166666666666668)"
12-01-2023 13:31:50.434379,"(4.4, 5.3, 5.104)","(5.0, 9.6, 8.475)","(31.0, 310.0, 272.7586206896552)","(3.8, 4.6, 4.234375)","(4.6, 7.8, 7.04)","(15.0, 32.0, 29.161290322580648)","(6.0, 7.6, 6.975)","(9.0, 19.0, 17.333333333333332)"
12-01-2023 13:31:51.520875,"(4.4, 5.3, 5.104)","(5.0, 9.6, 8.957142857142857)","(31.0, 310.0, 275.1612903225806)","(3.8, 4.6, 4.166666666666667)","(4.6, 7.8, 6.665)","(15.0, 32.0, 28.90625)","(6.0, 7.6, 7.044444444444444)","(9.0, 19.0, 18.285714285714285)"
12-01-2023 13:31:52.642118,"(4.4, 5.3, 5.136666666666667)","(5.0, 9.6, 7.5636363636363635)","(31.0, 310.0, 275.1612903225806)","(3.8, 4.6, 4.166666666666667)","(4.6, 7.6, 6.5120000000000005)","(15.0, 32.0, 28.441176470588236)","(6.0, 7.6, 7.044444444444444)","(9.0, 19.0, 17.333333333333332)"
12-01-2023 13:31:53.811445,"(4.4, 5.3, 5.136666666666667)","(5.0, 9.6, 8.28235294117647)","(31.0, 310.0, 275.1612903225806)","(3.8, 4.6, 4.166666666666667)","(4.6, 7.6, 6.74375)","(15.0, 32.0, 28.90625)","(6.0, 7.6, 7.044444444444444)","(9.0, 19.0, 17.333333333333332)"
12-01-2023 13:31:54.968663,"(4.4, 5.3, 5.136666666666667)","(5.0, 9.6, 8.0)","(31.0, 310.0, 277.27272727272725)","(3.8, 4.6, 4.166666666666667)","(4.6, 7.4, 6.513636363636364)","(15.0, 32.0, 28.90625)","(6.0, 7.6, 7.044444444444444)","(9.0, 19.0, 18.285714285714285)"
12-01-2023 13:31:56.088871,"(4.4, 5.3, 5.136666666666667)","(5.0, 9.6, 8.0)","(31.0, 310.0, 277.27272727272725)","(3.8, 4.6, 4.05)","(4.6, 7.4, 6.513636363636364)","(15.0, 32.0, 28.90625)","(6.0, 7.6, 7.044444444444444)","(9.0, 19.0, 17.333333333333332)"
12-01-2023 13:31:57.292560,"(4.4, 5.3, 5.12051282051282)","(5.0, 9.6, 8.0)","(31.0, 310.0, 277.27272727272725)","(3.8, 4.5, 4.005)","(4.6, 7.4, 6.335483870967742)","(15.0, 32.0, 28.90625)","(6.0, 7.6, 7.044444444444444)","(9.0, 19.0, 17.333333333333332)"
12-01-2023 13:31:58.498879,"(4.4, 5.3, 4.984210526315789)","(5.0, 9.6, 8.666666666666666)","(31.0, 310.0, 233.42857142857142)","(3.8, 4.5, 4.005)","(4.6, 7.4, 6.6312500000000005)","(15.0, 32.0, 28.441176470588236)","(6.0, 7.6, 7.044444444444444)","(9.0, 19.0, 18.285714285714285)"
12-01-2023 13:31:59.616247,"(4.4, 5.3, 5.05)","(5.0, 9.6, 8.666666666666666)","(31.0, 310.0, 233.42857142857142)","(3.8, 4.5, 4.005)","(4.6, 7.2, 6.408695652173913)","(15.0, 32.0, 28.90625)","(6.0, 7.6, 7.044444444444444)","(9.0, 19.0, 17.333333333333332)"
12-01-2023 13:32:00.769555,"(4.4, 5.3, 4.947058823529412)","(5.0, 9.6, 7.709090909090909)","(31.0, 310.0, 228.15384615384613)","(3.8, 4.5, 4.005)","(4.6, 7.2, 6.3500000000000005)","(15.0, 32.0, 28.90625)","(6.0, 7.6, 7.044444444444444)","(9.0, 19.0, 18.705882352941178)"
12-01-2023 13:32:01.962005,"(4.4, 5.3, 5.027272727272727)","(5.0, 9.6, 7.709090909090909)","(31.0, 310.0, 228.15384615384613)","(3.8, 4.5, 4.005)","(4.6, 7.0, 6.661538461538462)","(15.0, 32.0, 28.90625)","(6.0, 7.6, 7.044444444444444)","(9.0, 19.0, 18.705882352941178)"
12-01-2023 13:32:03.144319,"(4.4, 5.3, 5.027272727272727)","(5.0, 9.6, 8.941176470588236)","(31.0, 310.0, 228.15384615384613)","(3.8, 4.5, 4.125)","(4.6, 7.0, 6.326315789473684)","(15.0, 32.0, 28.90625)","(6.0, 7.6, 7.044444444444444)","(9.0, 19.0, 18.705882352941178)"
12-01-2023 13:32:04.317165,"(4.4, 5.3, 5.031914893617021)","(5.0, 9.6, 8.941176470588236)","(31.0, 310.0, 228.15384615384613)","(3.8, 4.3, 4.0)","(4.6, 6.8, 6.326315789473684)","(15.0, 32.0, 28.90625)","(6.0, 7.6, 7.044444444444444)","(9.0, 19.0, 18.814814814814817)"
12-01-2023 13:32:05.609552,"(4.4, 5.3, 5.031914893617021)","(5.0, 9.6, 8.941176470588236)","(31.0, 310.0, 228.15384615384613)","(3.7, 4.3, 3.979166666666667)","(4.6, 6.8, 6.326315789473684)","(15.0, 32.0, 28.441176470588236)","(6.0, 7.6, 7.044444444444444)","(9.0, 19.0, 18.814814814814817)"
12-01-2023 13:32:06.849665,"(4.4, 5.3, 5.025)","(5.0, 9.6, 8.941176470588236)","(31.0, 310.0, 228.15384615384613)","(3.7, 4.3, 4.033333333333333)","(4.6, 6.8, 6.425)","(15.0, 32.0, 28.90625)","(6.0, 7.6, 7.044444444444444)","(9.0, 19.0, 18.814814814814817)"
12-01-2023 13:32:08.088875,"(4.4, 5.3, 5.054545454545455)","(5.0, 8.0, 7.806451612903226)","(31.0, 310.0, 263.7391304347826)","(3.7, 4.2, 3.972727272727273)","(4.6, 6.6, 6.32)","(15.0, 32.0, 28.90625)","(6.0, 7.6, 7.044444444444444)","(9.0, 19.0, 18.814814814814817)"
12-01-2023 13:32:09.302145,"(4.4, 5.3, 5.05)","(5.0, 8.0, 7.666666666666667)","(31.0, 310.0, 263.7391304347826)","(3.7, 4.2, 3.972727272727273)","(4.6, 6.6, 6.425)","(15.0, 32.0, 28.90625)","(6.0, 7.6, 7.044444444444444)","(9.0, 19.0, 18.814814814814817)"
12-01-2023 13:32:10.486458,"(4.4, 5.3, 5.05)","(5.0, 8.0, 7.666666666666667)","(31.0, 310.0, 263.7391304347826)","(3.7, 4.2, 3.972727272727273)","(4.6, 6.6, 6.425)","(15.0, 32.0, 28.90625)","(6.0, 7.6, 7.044444444444444)","(9.0, 19.0, 18.814814814814817)"
12-01-2023 13:32:11.739521,"(4.4, 5.3, 5.090697674418604)","(5.0, 8.0, 7.666666666666667)","(31.0, 310.0, 263.7391304347826)","(3.7, 4.2, 3.972727272727273)","(4.6, 6.6, 6.32)","(15.0, 32.0, 28.90625)","(6.0, 7.6, 7.044444444444444)","(9.0, 19.0, 18.814814814814817)"
12-01-2023 13:32:12.927687,"(4.4, 5.3, 5.128947368421052)","(5.0, 8.0, 7.666666666666667)","(31.0, 310.0, 275.67741935483866)","(3.7, 4.2, 3.972727272727273)","(4.6, 6.6, 6.32)","(15.0, 32.0, 28.90625)","(6.0, 7.6, 7.044444444444444)","(9.0, 19.0, 18.814814814814817)"
12-01-2023 13:32:14.000975,"(4.4, 5.3, 5.128947368421052)","(5.0, 8.2, 8.148148148148147)","(31.0, 310.0, 275.67741935483866)","(3.7, 4.2, 3.972727272727273)","(4.6, 6.6, 6.425)","(15.0, 32.0, 28.90625)","(6.0, 7.6, 7.044444444444444)","(9.0, 19.0, 18.814814814814817)"
12-01-2023 13:32:15.169031,"(4.4, 5.3, 5.128947368421052)","(5.0, 8.2, 8.148148148148147)","(31.0, 310.0, 275.67741935483866)","(3.7, 4.2, 3.9708333333333337)","(4.6, 6.6, 6.32)","(15.0, 32.0, 28.90625)","(6.0, 7.6, 7.044444444444444)","(9.0, 19.0, 18.814814814814817)"
12-01-2023 13:32:16.358346,"(4.4, 5.3, 5.128947368421052)","(5.0, 8.2, 8.148148148148147)","(31.0, 310.0, 275.67741935483866)","(3.7, 4.2, 3.9615384615384617)","(4.6, 6.6, 6.425)","(15.0, 32.0, 28.90625)","(6.0, 7.6, 7.044444444444444)","(9.0, 19.0, 18.814814814814817)"
12-01-2023 13:32:17.581146,"(4.4, 5.3, 5.231034482758621)","(5.0, 8.2, 8.148148148148147)","(31.0, 310.0, 275.67741935483866)","(3.7, 4.1, 3.9615384615384617)","(4.6, 6.6, 6.425)","(15.0, 32.0, 28.441176470588236)","(6.0, 7.6, 7.044444444444444)","(9.0, 19.0, 18.4375)"
12-01-2023 13:32:18.725184,"(4.4, 5.3, 5.231034482758621)","(5.0, 8.2, 8.148148148148147)","(31.0, 310.0, 275.67741935483866)","(3.7, 4.1, 3.9615384615384617)","(4.6, 6.6, 6.366666666666666)","(15.0, 32.0, 28.90625)","(6.0, 7.6, 7.044444444444444)","(9.0, 19.0, 18.944444444444443)"
12-01-2023 13:32:19.906020,"(4.4, 5.3, 5.229411764705882)","(5.0, 8.0, 7.806451612903226)","(31.0, 310.0, 275.67741935483866)","(3.7, 4.1, 3.9615384615384617)","(4.6, 6.6, 6.25)","(15.0, 32.0, 28.90625)","(6.0, 7.6, 7.044444444444444)","(9.0, 19.5, 19.17741935483871)"
12-01-2023 13:32:21.295755,"(4.4, 5.3, 5.229411764705882)","(5.0, 8.0, 7.666666666666667)","(31.0, 310.0, 275.67741935483866)","(3.7, 4.1, 3.9615384615384617)","(4.6, 6.6, 6.366666666666666)","(15.0, 32.0, 28.441176470588236)","(6.0, 7.6, 7.044444444444444)","(9.0, 19.5, 19.142857142857142)"
12-01-2023 13:32:22.596666,"(4.4, 5.3, 5.225)","(5.0, 8.0, 7.666666666666667)","(31.0, 310.0, 275.67741935483866)","(3.7, 4.1, 3.9615384615384617)","(4.6, 6.6, 6.366666666666666)","(15.0, 32.0, 28.441176470588236)","(6.0, 7.6, 7.311111111111112)","(9.0, 19.5, 19.083333333333336)"
