,Bradman Best,Cherokee Outlaw,Zulu Boy,Sketchy Zara,Murphey,Fab Two Times
09-01-2023 17:44:25.094308,"(3.9, 5.7, 5.566666666666666)","(1.45, 1.55, 1.5518032786885247)","(81.0, 160.0, 146.66666666666666)","(91.0, 240.0, 165.0)","(8.0, 13.5, 13.107142857142858)","(8.0, 11.5, 11.154761904761905)"
09-01-2023 17:44:26.447137,"(4.2, 5.7, 5.576190476190476)","(1.4, 1.56, 1.5555339805825243)","(71.0, 160.0, 142.85714285714286)","(91.0, 240.0, 165.0)","(8.5, 13.5, 13.296296296296296)","(8.5, 11.5, 11.154761904761905)"
09-01-2023 17:44:27.494259,"(4.2, 5.7, 5.576190476190476)","(1.4, 1.56, 1.5555339805825243)","(71.0, 160.0, 142.85714285714286)","(91.0, 240.0, 165.0)","(8.5, 13.5, 13.214285714285714)","(8.5, 11.5, 11.154761904761905)"
09-01-2023 17:44:28.532775,"(4.2, 5.7, 5.555172413793104)","(1.4, 1.57, 1.5632217573221758)","(71.0, 160.0, 142.85714285714286)","(91.0, 240.0, 165.0)","(8.5, 13.5, 13.086206896551724)","(8.5, 11.5, 11.118421052631579)"
09-01-2023 17:44:29.557932,"(4.2, 5.8, 5.684615384615385)","(1.4, 1.56, 1.5509489051094891)","(71.0, 160.0, 145.0)","(91.0, 240.0, 165.0)","(8.5, 13.5, 13.25)","(8.5, 11.5, 11.222222222222221)"
09-01-2023 17:44:30.524069,"(4.2, 5.6, 5.584210526315789)","(1.4, 1.56, 1.5523456790123458)","(71.0, 160.0, 143.33333333333331)","(91.0, 240.0, 165.0)","(8.5, 13.5, 13.25)","(8.5, 11.5, 11.222222222222221)"
09-01-2023 17:44:31.584133,"(4.2, 5.5, 5.42)","(1.4, 1.56, 1.5511428571428572)","(71.0, 160.0, 154.28571428571428)","(91.0, 260.0, 205.0)","(8.5, 13.5, 13.357142857142858)","(8.5, 11.5, 11.238095238095237)"
09-01-2023 17:44:32.551521,"(4.2, 5.5, 5.42)","(1.4, 1.56, 1.5511428571428572)","(71.0, 160.0, 154.28571428571428)","(91.0, 260.0, 205.0)","(8.5, 13.5, 13.357142857142858)","(8.5, 11.5, 11.238095238095237)"
09-01-2023 17:44:33.611370,"(4.2, 5.5, 5.417241379310345)","(1.4, 1.56, 1.5506250000000001)","(71.0, 160.0, 142.85714285714286)","(91.0, 260.0, 165.71428571428572)","(8.5, 13.5, 13.382352941176471)","(8.5, 11.5, 11.238095238095237)"
09-01-2023 17:44:34.692848,"(4.2, 5.5, 5.366666666666666)","(1.4, 1.56, 1.5506250000000001)","(81.0, 160.0, 150.0)","(71.0, 260.0, 186.66666666666666)","(9.0, 14.0, 13.95)","(8.5, 11.5, 11.202702702702704)"
09-01-2023 17:44:35.792546,"(4.2, 5.3, 5.2002961500493585)","(1.4, 1.57, 1.5649425287356322)","(81.0, 150.0, 140.76923076923077)","(71.0, 260.0, 180.0)","(9.0, 14.5, 13.679245283018869)","(8.5, 11.5, 11.178571428571429)"
09-01-2023 17:44:36.946506,"(4.2, 5.3, 5.106500956022944)","(1.4, 1.57, 1.577313432835821)","(81.0, 150.0, 148.46153846153845)","(71.0, 240.0, 195.0)","(9.0, 14.5, 12.774193548387096)","(8.5, 11.5, 11.339285714285714)"
09-01-2023 17:44:38.081024,"(4.2, 5.3, 5.104113614103819)","(1.4, 1.58, 1.5773529411764706)","(81.0, 160.0, 127.5)","(71.0, 240.0, 172.5)","(9.0, 13.0, 13.791666666666666)","(8.5, 11.5, 11.379310344827585)"
09-01-2023 17:44:39.245573,"(4.2, 5.1, 5.003023758099352)","(1.4, 1.58, 1.5771875)","(81.0, 150.0, 130.0)","(71.0, 240.0, 172.5)","(9.0, 14.0, 13.38888888888889)","(8.5, 11.5, 11.84375)"
09-01-2023 17:44:40.331447,"(4.2, 5.1, 5.000565610859729)","(1.4, 1.58, 1.5755000000000001)","(81.0, 150.0, 130.0)","(71.0, 240.0, 180.0)","(9.0, 13.5, 13.959016393442623)","(8.5, 12.0, 11.708791208791208)"
09-01-2023 17:44:41.428947,"(4.2, 5.1, 5.001547619047619)","(1.4, 1.58, 1.5742857142857143)","(81.0, 150.0, 145.0)","(71.0, 240.0, 180.0)","(9.0, 14.5, 13.897435897435898)","(8.5, 12.5, 11.708791208791208)"
09-01-2023 17:44:42.439044,"(4.2, 5.1, 4.903521126760563)","(1.4, 1.59, 1.5765454545454547)","(81.0, 150.0, 147.77777777777777)","(71.0, 240.0, 230.0)","(9.0, 14.0, 13.897435897435898)","(8.5, 12.5, 11.704301075268818)"
09-01-2023 17:44:43.433412,"(4.2, 5.0, 4.922727272727273)","(1.4, 1.59, 1.5776666666666668)","(81.0, 150.0, 146.0)","(71.0, 240.0, 211.57894736842104)","(9.0, 14.0, 13.862068965517242)","(8.5, 12.5, 11.704301075268818)"
09-01-2023 17:44:44.509649,"(4.2, 5.0, 4.904477611940298)","(1.4, 1.59, 1.5796202531645571)","(81.0, 150.0, 146.66666666666666)","(71.0, 240.0, 171.42857142857142)","(9.0, 14.0, 13.757575757575758)","(8.5, 12.5, 11.704301075268818)"
09-01-2023 17:44:45.519975,"(4.2, 5.0, 4.934615384615385)","(1.4, 1.59, 1.58)","(81.0, 150.0, 146.66666666666666)","(71.0, 240.0, 171.42857142857142)","(9.0, 14.0, 13.757575757575758)","(8.5, 12.5, 11.72340425531915)"
09-01-2023 17:44:46.736303,"(4.2, 5.0, 4.92608695652174)","(1.4, 1.59, 1.58)","(81.0, 170.0, 162.5)","(71.0, 240.0, 176.0)","(9.0, 14.0, 13.692307692307692)","(8.5, 12.5, 11.735955056179776)"
09-01-2023 17:44:47.853028,"(4.2, 5.0, 4.9437500000000005)","(1.4, 1.59, 1.5874193548387097)","(81.0, 170.0, 162.5)","(71.0, 240.0, 176.0)","(9.0, 14.0, 13.857142857142858)","(8.5, 12.5, 11.818181818181818)"
09-01-2023 17:44:49.112354,"(4.2, 5.0, 4.9)","(1.4, 1.6, 1.58775)","(81.0, 170.0, 160.0)","(71.0, 240.0, 182.0)","(9.0, 14.0, 13.61111111111111)","(8.5, 12.0, 11.875)"
09-01-2023 17:44:50.483172,"(4.2, 4.9, 4.825438596491228)","(1.4, 1.59, 1.5860194174757283)","(81.0, 170.0, 167.5)","(71.0, 270.0, 172.22222222222223)","(9.0, 14.0, 13.68421052631579)","(8.5, 12.0, 11.725806451612904)"
09-01-2023 17:44:51.777298,"(4.2, 4.9, 4.728767123287671)","(1.4, 1.6, 1.5915463917525774)","(91.0, 170.0, 167.64705882352942)","(71.0, 270.0, 173.75)","(9.0, 14.0, 13.75)","(8.5, 12.5, 11.775510204081632)"
09-01-2023 17:44:52.953966,"(4.2, 4.8, 4.728767123287671)","(1.4, 1.6, 1.5915463917525774)","(91.0, 180.0, 166.875)","(71.0, 270.0, 221.11111111111111)","(9.0, 14.0, 13.9)","(8.5, 12.5, 11.760416666666666)"
09-01-2023 17:44:53.980883,"(4.2, 4.8, 4.724705882352941)","(1.4, 1.6, 1.5942253521126761)","(91.0, 180.0, 166.875)","(71.0, 270.0, 221.11111111111111)","(9.0, 14.0, 13.875)","(8.5, 12.5, 11.75531914893617)"
09-01-2023 17:44:54.964545,"(4.2, 4.8, 4.713333333333333)","(1.4, 1.6, 1.5964)","(91.0, 180.0, 163.63636363636363)","(71.0, 270.0, 162.5)","(9.0, 14.0, 14.089285714285714)","(8.5, 12.5, 11.779569892473118)"
09-01-2023 17:44:55.895891,"(4.2, 4.8, 4.763636363636364)","(1.4, 1.6, 1.5914285714285714)","(91.0, 190.0, 145.0)","(71.0, 250.0, 162.5)","(9.0, 14.5, 14.12)","(8.5, 12.5, 11.779569892473118)"
09-01-2023 17:44:56.939829,"(4.2, 4.8, 4.775510204081632)","(1.4, 1.6, 1.595294117647059)","(91.0, 180.0, 150.0)","(71.0, 250.0, 162.5)","(9.0, 14.5, 14.12)","(8.5, 12.5, 11.77659574468085)"
09-01-2023 17:44:57.958134,"(4.2, 4.9, 4.777272727272727)","(1.4, 1.6, 1.5919101123595507)","(91.0, 190.0, 150.0)","(71.0, 250.0, 161.25)","(9.0, 14.5, 14.095238095238095)","(8.5, 12.5, 11.747191011235955)"
09-01-2023 17:44:59.019052,"(4.2, 4.9, 4.766666666666667)","(1.4, 1.6, 1.5948201438848921)","(91.0, 190.0, 150.0)","(71.0, 240.0, 203.1578947368421)","(9.0, 14.5, 13.75)","(8.5, 12.5, 11.747191011235955)"
09-01-2023 17:45:00.069672,"(4.2, 4.9, 4.766666666666667)","(1.4, 1.6, 1.5954716981132075)","(91.0, 190.0, 150.0)","(71.0, 240.0, 213.84615384615387)","(9.0, 14.0, 14.136363636363637)","(8.5, 12.5, 11.744444444444444)"
09-01-2023 17:45:01.112707,"(4.2, 4.9, 4.875641025641026)","(1.35, 1.6, 1.595744680851064)","(91.0, 190.0, 150.0)","(71.0, 220.0, 196.47058823529412)","(9.0, 14.5, 14.0625)","(9.0, 12.5, 11.823529411764707)"
09-01-2023 17:45:02.182882,"(4.2, 5.0, 4.931868131868132)","(1.35, 1.6, 1.5927710843373495)","(91.0, 190.0, 150.0)","(71.0, 220.0, 180.0)","(9.0, 14.5, 14.0625)","(9.0, 12.0, 11.823529411764707)"
09-01-2023 17:45:03.213389,"(4.2, 5.0, 4.948905109489051)","(1.35, 1.6, 1.5925)","(91.0, 190.0, 150.0)","(71.0, 210.0, 189.41176470588235)","(9.0, 14.5, 14.055555555555555)","(9.0, 12.0, 11.853658536585366)"
09-01-2023 17:45:04.252769,"(4.2, 5.0, 4.9423076923076925)","(1.35, 1.59, 1.5783333333333334)","(91.0, 190.0, 150.0)","(71.0, 200.0, 181.1764705882353)","(9.0, 14.5, 14.75)","(9.0, 12.0, 12.023148148148149)"
09-01-2023 17:45:05.290682,"(4.2, 5.0, 4.902272727272727)","(1.35, 1.58, 1.577922077922078)","(91.0, 190.0, 150.0)","(71.0, 190.0, 173.33333333333334)","(9.0, 15.0, 14.65)","(9.0, 12.5, 12.036363636363637)"
09-01-2023 17:45:06.306735,"(4.2, 5.0, 4.941935483870968)","(1.35, 1.57, 1.5627672955974843)","(91.0, 190.0, 150.0)","(71.0, 190.0, 155.0)","(9.0, 15.0, 14.61111111111111)","(9.0, 12.5, 12.060344827586206)"
09-01-2023 17:45:07.552390,"(4.2, 5.0, 4.926)","(1.35, 1.57, 1.5626369863013698)","(91.0, 190.0, 150.0)","(71.0, 190.0, 155.0)","(9.0, 15.0, 14.74074074074074)","(9.0, 12.5, 12.044642857142858)"
09-01-2023 17:45:08.861028,"(4.2, 5.0, 4.928260869565218)","(1.35, 1.57, 1.5638650306748467)","(91.0, 190.0, 170.0)","(71.0, 190.0, 155.0)","(9.0, 15.0, 14.533333333333333)","(9.0, 12.5, 12.106481481481481)"
09-01-2023 17:45:09.861747,"(4.2, 5.1, 4.953932584269663)","(1.35, 1.57, 1.5638650306748467)","(91.0, 190.0, 170.0)","(71.0, 190.0, 173.52941176470588)","(9.0, 15.0, 14.333333333333334)","(9.0, 12.5, 12.115)"
09-01-2023 17:45:10.838447,"(4.2, 5.1, 5.071428571428571)","(1.35, 1.56, 1.5510460251046025)","(91.0, 190.0, 170.0)","(71.0, 190.0, 175.26315789473685)","(9.0, 14.5, 14.3)","(9.0, 12.5, 12.092783505154639)"
09-01-2023 17:45:11.799651,"(4.2, 5.2, 5.149549549549549)","(1.35, 1.56, 1.5447703180212013)","(91.0, 190.0, 170.0)","(71.0, 190.0, 175.26315789473685)","(9.0, 14.5, 14.3)","(9.0, 12.5, 12.088235294117647)"
09-01-2023 17:45:12.917613,"(4.2, 5.2, 5.14766355140187)","(1.35, 1.56, 1.5560714285714285)","(91.0, 190.0, 170.0)","(71.0, 190.0, 184.0)","(9.0, 14.5, 14.483870967741936)","(9.0, 12.5, 12.107476635514018)"
09-01-2023 17:45:14.094768,"(4.2, 5.2, 5.178313253012048)","(1.35, 1.55, 1.5403755868544602)","(91.0, 190.0, 170.0)","(71.0, 190.0, 175.5)","(9.0, 15.0, 14.842105263157894)","(9.0, 12.5, 12.108490566037736)"
09-01-2023 17:45:15.234785,"(4.2, 5.2, 5.180898876404495)","(1.35, 1.55, 1.5403755868544602)","(91.0, 190.0, 187.77777777777777)","(71.0, 180.0, 203.68421052631578)","(9.0, 15.0, 14.742857142857144)","(9.0, 12.5, 12.105504587155963)"
09-01-2023 17:45:16.318516,"(4.2, 5.2, 5.176388888888889)","(1.35, 1.55, 1.5403755868544602)","(91.0, 190.0, 187.77777777777777)","(71.0, 210.0, 194.375)","(10.0, 15.0, 14.7)","(9.0, 12.5, 12.166666666666666)"
09-01-2023 17:45:17.426544,"(4.2, 5.2, 5.139285714285714)","(1.35, 1.54, 1.5350380517503805)","(91.0, 190.0, 188.8235294117647)","(71.0, 210.0, 194.6153846153846)","(10.0, 15.0, 14.78048780487805)","(9.0, 12.5, 12.646341463414634)"
09-01-2023 17:45:18.654768,"(4.2, 5.2, 5.148484848484848)","(1.35, 1.54, 1.5350380517503805)","(91.0, 190.0, 188.8235294117647)","(71.0, 210.0, 191.8181818181818)","(10.0, 15.0, 14.775)","(9.0, 13.0, 12.894736842105264)"
09-01-2023 17:45:20.036990,"(4.2, 5.2, 5.140909090909091)","(1.35, 1.54, 1.534338335607094)","(91.0, 190.0, 188.8235294117647)","(71.0, 210.0, 191.25)","(10.0, 15.0, 14.714285714285714)","(9.0, 13.0, 12.941176470588236)"
09-01-2023 17:45:21.291169,"(4.2, 5.2, 5.142857142857142)","(1.35, 1.54, 1.534368131868132)","(91.0, 190.0, 188.66666666666666)","(71.0, 210.0, 155.0)","(10.0, 15.0, 14.291666666666666)","(9.0, 13.5, 13.036585365853659)"
09-01-2023 17:45:22.405449,"(4.2, 5.2, 5.15)","(1.35, 1.54, 1.5343603851444292)","(91.0, 190.0, 188.75)","(71.0, 210.0, 153.125)","(10.0, 14.5, 14.305555555555555)","(9.0, 13.5, 13.095744680851064)"
09-01-2023 17:45:23.509851,"(4.2, 5.2, 5.161290322580645)","(1.35, 1.54, 1.5345933734939758)","(91.0, 190.0, 188.75)","(71.0, 200.0, 153.33333333333334)","(10.0, 14.5, 14.264705882352942)","(9.0, 13.5, 13.077777777777778)"
09-01-2023 17:45:24.469699,"(4.2, 5.2, 5.170967741935484)","(1.35, 1.54, 1.534607250755287)","(91.0, 190.0, 188.75)","(71.0, 200.0, 162.5)","(10.0, 14.5, 14.238095238095237)","(9.0, 13.5, 12.972222222222221)"
09-01-2023 17:45:25.576887,"(4.2, 5.2, 5.165384615384616)","(1.35, 1.54, 1.5346493902439025)","(91.0, 190.0, 188.46153846153845)","(71.0, 190.0, 152.85714285714286)","(10.0, 15.0, 14.391304347826086)","(9.0, 13.5, 13.047619047619047)"
09-01-2023 17:45:27.010663,"(4.2, 5.2, 5.040557275541795)","(1.35, 1.54, 1.5361671469740634)","(91.0, 190.0, 188.57142857142858)","(71.0, 190.0, 153.63636363636363)","(10.0, 15.0, 14.74074074074074)","(9.0, 13.5, 13.228571428571428)"
09-01-2023 17:45:28.045223,"(4.2, 5.1, 5.040557275541795)","(1.35, 1.54, 1.5361671469740634)","(91.0, 190.0, 188.57142857142858)","(71.0, 190.0, 152.72727272727272)","(10.0, 15.0, 14.76923076923077)","(9.0, 13.5, 13.2625)"
09-01-2023 17:45:29.012990,"(4.2, 5.1, 5.036842105263157)","(1.35, 1.54, 1.535698051948052)","(91.0, 190.0, 188.57142857142858)","(71.0, 180.0, 152.0)","(10.0, 15.0, 14.761904761904763)","(9.0, 13.5, 13.243243243243244)"
09-01-2023 17:45:29.971097,"(4.2, 5.1, 5.035135135135135)","(1.35, 1.54, 1.5355555555555556)","(91.0, 190.0, 188.46153846153845)","(71.0, 180.0, 152.72727272727272)","(10.0, 15.0, 15.053846153846154)","(9.0, 13.5, 13.36)"
09-01-2023 17:45:30.936836,"(4.2, 5.0, 4.962857142857143)","(1.35, 1.54, 1.5367080745341615)","(91.0, 190.0, 170.0)","(71.0, 180.0, 152.72727272727272)","(10.0, 15.5, 15.034722222222221)","(9.0, 13.5, 13.435897435897436)"
09-01-2023 17:45:31.957751,"(4.2, 5.0, 4.974561403508772)","(1.35, 1.54, 1.5371396396396397)","(91.0, 190.0, 172.22222222222223)","(71.0, 170.0, 160.0)","(10.0, 15.5, 14.791666666666666)","(9.0, 13.5, 13.826086956521738)"
09-01-2023 17:45:33.107724,"(4.2, 5.0, 4.97289156626506)","(1.35, 1.54, 1.538217054263566)","(91.0, 190.0, 172.85714285714286)","(71.0, 170.0, 156.66666666666666)","(10.0, 15.0, 14.705882352941176)","(9.0, 14.0, 13.785714285714286)"
09-01-2023 17:45:34.079093,"(4.2, 5.0, 4.97289156626506)","(1.35, 1.54, 1.538217054263566)","(91.0, 190.0, 172.85714285714286)","(71.0, 170.0, 156.66666666666666)","(10.0, 15.0, 14.545454545454545)","(9.0, 14.0, 13.9)"
09-01-2023 17:45:35.097639,"(4.2, 5.0, 4.968531468531468)","(1.35, 1.54, 1.5395121951219513)","(91.0, 190.0, 170.0)","(71.0, 170.0, 156.66666666666666)","(10.0, 15.0, 14.523809523809524)","(9.0, 14.0, 13.851851851851851)"
09-01-2023 17:45:36.013360,"(4.2, 5.0, 4.9949367088607595)","(1.35, 1.54, 1.5391139240506329)","(91.0, 190.0, 175.0)","(71.0, 170.0, 156.66666666666666)","(10.0, 15.0, 14.607843137254902)","(9.0, 14.0, 13.942307692307692)"
09-01-2023 17:45:37.045846,"(4.2, 5.1, 5.044067796610169)","(1.35, 1.54, 1.538896103896104)","(91.0, 190.0, 175.0)","(71.0, 180.0, 152.72727272727272)","(10.0, 15.0, 14.555555555555555)","(9.0, 14.0, 13.942307692307692)"
09-01-2023 17:45:37.946495,"(4.2, 5.1, 5.043589743589743)","(1.35, 1.54, 1.5390131578947368)","(91.0, 190.0, 180.0)","(71.0, 180.0, 152.72727272727272)","(10.0, 15.0, 14.555555555555555)","(9.0, 14.0, 13.925)"
09-01-2023 17:45:39.039120,"(4.2, 5.1, 5.04)","(1.35, 1.54, 1.5393835616438356)","(91.0, 190.0, 180.0)","(71.0, 180.0, 152.72727272727272)","(10.0, 15.0, 14.534883720930232)","(9.0, 14.0, 13.925)"
09-01-2023 17:45:40.140868,"(4.2, 5.1, 5.04)","(1.35, 1.54, 1.5389285714285714)","(91.0, 190.0, 184.0)","(71.0, 180.0, 152.72727272727272)","(10.0, 15.0, 14.655172413793103)","(9.0, 14.0, 13.857142857142858)"
09-01-2023 17:45:41.255161,"(4.2, 5.1, 5.043589743589743)","(1.35, 1.54, 1.5389285714285714)","(91.0, 190.0, 180.0)","(71.0, 180.0, 152.72727272727272)","(10.0, 15.0, 14.655172413793103)","(9.0, 14.0, 13.96875)"
09-01-2023 17:45:42.287979,"(4.2, 5.1, 5.045)","(1.35, 1.54, 1.5368306010928963)","(91.0, 180.0, 173.33333333333334)","(71.0, 180.0, 152.72727272727272)","(10.0, 15.0, 14.67741935483871)","(9.0, 14.0, 14.117647058823529)"
09-01-2023 17:45:43.374382,"(4.2, 5.1, 5.091935483870968)","(1.35, 1.53, 1.5220031796502385)","(91.0, 180.0, 173.33333333333334)","(71.0, 180.0, 152.72727272727272)","(10.0, 15.0, 14.590909090909092)","(9.0, 14.5, 14.189655172413794)"
09-01-2023 17:45:44.462166,"(4.2, 5.2, 5.138461538461539)","(1.35, 1.53, 1.5206244175209693)","(91.0, 180.0, 173.33333333333334)","(71.0, 180.0, 152.72727272727272)","(10.0, 15.0, 14.565217391304348)","(9.0, 14.5, 14.461538461538462)"
09-01-2023 17:45:45.562204,"(4.2, 5.2, 5.117241379310345)","(1.35, 1.53, 1.5203266787658802)","(91.0, 180.0, 173.33333333333334)","(71.0, 180.0, 152.72727272727272)","(10.0, 15.0, 14.655172413793103)","(9.0, 14.5, 14.489583333333334)"
09-01-2023 17:45:46.674295,"(4.2, 5.2, 5.11578947368421)","(1.35, 1.53, 1.520282752120641)","(91.0, 180.0, 170.9090909090909)","(71.0, 180.0, 152.72727272727272)","(10.0, 15.0, 14.827586206896552)","(9.0, 14.5, 14.489583333333334)"
09-01-2023 17:45:47.719174,"(4.2, 5.2, 5.122222222222222)","(1.35, 1.52, 1.5109118236472947)","(91.0, 180.0, 178.57142857142858)","(71.0, 180.0, 152.72727272727272)","(10.0, 15.0, 13.955555555555556)","(9.0, 14.5, 14.65)"
09-01-2023 17:45:48.763251,"(4.2, 5.2, 5.156521739130435)","(1.35, 1.52, 1.5111598440545808)","(91.0, 180.0, 178.57142857142858)","(71.0, 180.0, 157.5)","(10.0, 14.0, 14.608695652173914)","(9.0, 15.0, 14.79245283018868)"
09-01-2023 17:45:49.805003,"(4.2, 5.2, 5.155)","(1.35, 1.52, 1.510688591983556)","(91.0, 180.0, 178.57142857142858)","(71.0, 180.0, 157.5)","(10.0, 15.0, 14.608695652173914)","(9.0, 15.0, 14.813559322033898)"
09-01-2023 17:45:50.864220,"(4.2, 5.2, 5.168)","(1.35, 1.52, 1.5062818590704647)","(91.0, 180.0, 178.57142857142858)","(71.0, 180.0, 157.5)","(10.0, 15.0, 14.625)","(9.0, 15.0, 14.813559322033898)"
09-01-2023 17:45:51.857354,"(4.2, 5.2, 5.173913043478261)","(1.35, 1.52, 1.5053833865814696)","(91.0, 180.0, 178.57142857142858)","(71.0, 180.0, 157.5)","(10.0, 15.0, 14.538461538461538)","(9.0, 15.0, 14.79245283018868)"
09-01-2023 17:45:52.812964,"(4.2, 5.2, 5.1647058823529415)","(1.35, 1.52, 1.505922480620155)","(91.0, 180.0, 178.57142857142858)","(71.0, 180.0, 156.0)","(10.0, 15.0, 14.538461538461538)","(9.0, 15.0, 14.823529411764707)"
09-01-2023 17:45:53.786590,"(4.2, 5.3, 5.208163265306122)","(1.35, 1.51, 1.5052661596958175)","(91.0, 190.0, 182.30769230769232)","(71.0, 180.0, 160.0)","(10.0, 15.0, 15.045454545454545)","(9.0, 15.0, 14.795454545454545)"
09-01-2023 17:45:54.789005,"(4.2, 5.3, 5.232432432432432)","(1.35, 1.51, 1.5017543859649123)","(91.0, 190.0, 184.54545454545453)","(71.0, 180.0, 170.0)","(10.0, 15.5, 14.8125)","(9.0, 15.0, 14.41891891891892)"
09-01-2023 17:45:55.814937,"(4.2, 5.3, 5.2518518518518515)","(1.3, 1.51, 1.5041011235955055)","(101.0, 190.0, 200.76923076923077)","(71.0, 210.0, 175.0)","(10.0, 15.0, 14.842105263157894)","(9.0, 14.5, 14.483333333333333)"
09-01-2023 17:45:56.870676,"(4.2, 5.4, 5.25)","(1.3, 1.51, 1.501532258064516)","(101.0, 220.0, 193.52941176470588)","(71.0, 200.0, 175.0)","(10.0, 15.0, 14.869565217391305)","(9.0, 14.5, 14.344594594594595)"
09-01-2023 17:45:57.914882,"(4.2, 5.4, 5.256)","(1.3, 1.51, 1.5015289256198348)","(101.0, 220.0, 200.0)","(71.0, 200.0, 178.1818181818182)","(10.0, 15.0, 14.784313725490197)","(9.0, 15.5, 14.387096774193548)"
09-01-2023 17:45:58.996729,"(4.2, 5.4, 5.267924528301887)","(1.3, 1.51, 1.5015289256198348)","(101.0, 220.0, 200.0)","(71.0, 210.0, 178.1818181818182)","(10.0, 15.0, 14.80952380952381)","(9.0, 14.5, 14.383333333333333)"
09-01-2023 17:46:00.044138,"(4.2, 5.4, 5.366666666666667)","(1.3, 1.5, 1.4935452322738387)","(101.0, 220.0, 200.0)","(71.0, 210.0, 178.1818181818182)","(10.0, 15.0, 14.815384615384616)","(9.0, 14.5, 14.402777777777779)"
09-01-2023 17:46:01.057679,"(4.2, 5.4, 5.351020408163265)","(1.3, 1.5, 1.4940968586387435)","(101.0, 220.0, 200.0)","(71.0, 210.0, 174.0)","(10.0, 15.0, 15.11038961038961)","(9.0, 14.5, 14.354166666666666)"
09-01-2023 17:46:02.095504,"(4.2, 5.4, 5.316666666666666)","(1.3, 1.5, 1.4934876989869754)","(101.0, 220.0, 190.9090909090909)","(71.0, 210.0, 174.0)","(10.0, 15.5, 15.106666666666667)","(9.0, 14.5, 14.3)"
09-01-2023 17:46:03.052761,"(4.2, 5.4, 5.316)","(1.3, 1.5, 1.4934732272069464)","(101.0, 220.0, 190.9090909090909)","(71.0, 210.0, 182.30769230769232)","(10.0, 15.5, 15.106666666666667)","(9.0, 14.5, 14.1875)"
09-01-2023 17:46:03.990585,"(4.2, 5.4, 5.336363636363636)","(1.3, 1.5, 1.4974915254237289)","(101.0, 220.0, 196.0)","(71.0, 210.0, 182.30769230769232)","(10.0, 15.5, 15.13125)","(9.0, 14.5, 14.258620689655173)"
09-01-2023 17:46:04.977425,"(4.2, 5.5, 5.450847457627119)","(1.3, 1.49, 1.4846019417475729)","(101.0, 220.0, 206.66666666666666)","(71.0, 210.0, 196.66666666666669)","(10.0, 15.5, 15.143835616438356)","(9.0, 14.5, 14.092592592592592)"
09-01-2023 17:46:05.979467,"(4.2, 5.5, 5.444)","(1.3, 1.49, 1.4825833333333334)","(101.0, 220.0, 206.66666666666666)","(71.0, 210.0, 185.0)","(10.0, 15.5, 15.126984126984127)","(9.0, 14.5, 14.092592592592592)"
09-01-2023 17:46:07.130603,"(4.2, 5.5, 5.430000000000001)","(1.3, 1.49, 1.4821929824561404)","(101.0, 220.0, 206.66666666666666)","(71.0, 210.0, 185.0)","(10.0, 15.5, 15.137931034482758)","(9.0, 14.5, 13.727272727272727)"
09-01-2023 17:46:08.280120,"(4.2, 5.6, 5.490196078431373)","(1.3, 1.49, 1.481941391941392)","(101.0, 220.0, 206.66666666666666)","(71.0, 210.0, 188.1818181818182)","(10.0, 15.5, 15.181034482758621)","(9.0, 14.0, 14.277777777777779)"
09-01-2023 17:46:09.503984,"(4.2, 5.7, 5.595180722891566)","(1.3, 1.49, 1.4663225806451612)","(101.0, 220.0, 208.0)","(71.0, 210.0, 195.0)","(10.0, 15.5, 15.75)","(9.0, 14.5, 13.804347826086957)"
09-01-2023 17:46:10.726737,"(4.2, 5.7, 5.6204081632653065)","(1.3, 1.48, 1.465607476635514)","(101.0, 220.0, 213.33333333333334)","(71.0, 210.0, 195.0)","(10.0, 16.0, 15.48076923076923)","(9.0, 15.0, 13.846153846153847)"
09-01-2023 17:46:11.942090,"(4.2, 5.7, 5.622727272727273)","(1.3, 1.48, 1.4660301507537687)","(101.0, 220.0, 213.33333333333334)","(71.0, 210.0, 195.0)","(10.0, 15.5, 15.483870967741936)","(9.0, 15.0, 14.1875)"
09-01-2023 17:46:12.936833,"(4.2, 5.7, 5.622727272727273)","(1.3, 1.48, 1.4686530612244897)","(101.0, 220.0, 213.33333333333334)","(71.0, 210.0, 195.0)","(10.0, 15.5, 15.25)","(9.0, 14.5, 13.803030303030303)"
09-01-2023 17:46:14.211240,"(4.2, 5.7, 5.641379310344828)","(1.3, 1.48, 1.4817567567567567)","(101.0, 220.0, 213.33333333333334)","(71.0, 210.0, 192.35294117647058)","(10.0, 15.5, 15.433333333333334)","(9.0, 14.5, 13.727272727272727)"
09-01-2023 17:46:15.360487,"(4.2, 5.7, 5.586666666666667)","(1.3, 1.49, 1.4817567567567567)","(101.0, 220.0, 213.33333333333334)","(71.0, 210.0, 192.35294117647058)","(10.0, 15.5, 14.772727272727273)","(9.0, 14.5, 13.857142857142858)"
09-01-2023 17:46:16.429424,"(4.2, 5.5, 5.469230769230769)","(1.3, 1.5, 1.4986117136659436)","(101.0, 220.0, 213.33333333333334)","(71.0, 210.0, 192.35294117647058)","(10.0, 15.0, 14.772727272727273)","(9.0, 14.5, 13.857142857142858)"
