,Blue Cod,Barry Bowler,Sweet Silver,Big Time Dora,Big Time Gift,Bounty Hunter,Jay Jay Go
16-12-2022 11:59:47.013871,"(19.0, 160.0, 52.75)","(3.7, 6.2, 4.7125)","(7.5, 25.0, 16.95)","(3.1, 5.0, 4.229166666666666)","(3.4, 6.4, 5.6625000000000005)","(19.0, 170.0, 71.32142857142857)","(5.0, 19.0, 10.125)"
16-12-2022 11:59:48.017041,"(19.0, 160.0, 52.75)","(3.7, 6.2, 4.7125)","(7.5, 25.0, 16.95)","(3.1, 5.0, 4.229166666666666)","(3.4, 6.4, 5.6625000000000005)","(19.0, 170.0, 71.32142857142857)","(5.0, 19.0, 10.125)"
16-12-2022 11:59:48.967521,"(19.0, 160.0, 52.75)","(3.7, 6.2, 4.7125)","(7.5, 25.0, 16.95)","(3.1, 5.0, 4.229166666666666)","(3.4, 6.4, 5.6625000000000005)","(19.0, 170.0, 71.32142857142857)","(5.0, 19.0, 10.125)"
16-12-2022 11:59:49.924264,"(19.0, 160.0, 52.75)","(3.7, 6.2, 4.7125)","(7.5, 25.0, 16.95)","(3.1, 5.0, 4.229166666666666)","(3.4, 6.4, 5.6625000000000005)","(19.0, 170.0, 71.32142857142857)","(5.0, 19.0, 10.125)"
16-12-2022 11:59:51.077717,"(19.0, 160.0, 52.75)","(3.7, 6.2, 4.7125)","(7.5, 25.0, 16.95)","(3.1, 5.0, 4.229166666666666)","(3.4, 6.4, 5.6625000000000005)","(19.0, 170.0, 71.32142857142857)","(5.0, 19.0, 10.125)"
16-12-2022 11:59:52.158336,"(19.0, 160.0, 52.75)","(3.7, 6.2, 4.7125)","(7.5, 25.0, 21.654545454545453)","(3.1, 5.0, 4.229166666666666)","(3.4, 6.4, 5.6625000000000005)","(19.0, 170.0, 71.32142857142857)","(5.0, 19.0, 10.125)"
16-12-2022 11:59:53.235737,"(19.0, 160.0, 52.75)","(3.7, 6.2, 4.7125)","(7.5, 25.0, 21.654545454545453)","(3.1, 5.0, 4.229166666666666)","(3.4, 6.4, 5.6625000000000005)","(19.0, 170.0, 71.32142857142857)","(5.0, 19.0, 10.125)"
16-12-2022 11:59:54.270099,"(19.0, 160.0, 52.75)","(3.7, 6.2, 4.7125)","(7.5, 25.0, 21.654545454545453)","(3.1, 5.0, 4.229166666666666)","(3.4, 6.4, 5.6625000000000005)","(19.0, 170.0, 71.32142857142857)","(5.0, 19.0, 10.125)"
16-12-2022 11:59:55.246544,"(19.0, 160.0, 52.75)","(3.7, 6.2, 4.7125)","(7.5, 25.0, 21.654545454545453)","(3.1, 5.0, 4.229166666666666)","(3.4, 6.4, 5.6625000000000005)","(19.0, 170.0, 71.32142857142857)","(5.0, 19.0, 10.125)"
16-12-2022 11:59:56.242277,"(19.0, 160.0, 52.75)","(3.7, 6.2, 4.7125)","(7.5, 25.0, 21.654545454545453)","(3.1, 5.0, 4.229166666666666)","(3.4, 6.4, 5.6625000000000005)","(19.0, 170.0, 71.32142857142857)","(5.0, 19.0, 10.125)"
16-12-2022 11:59:57.183802,"(19.0, 160.0, 52.75)","(3.7, 6.2, 4.7125)","(7.5, 25.0, 21.654545454545453)","(3.1, 5.0, 4.229166666666666)","(3.4, 6.4, 5.6625000000000005)","(19.0, 170.0, 71.32142857142857)","(5.0, 19.0, 16.269230769230766)"
16-12-2022 11:59:58.186243,"(19.0, 160.0, 52.75)","(3.7, 6.2, 4.7125)","(7.5, 25.0, 21.654545454545453)","(3.1, 5.0, 4.229166666666666)","(3.4, 6.4, 5.6625000000000005)","(19.0, 170.0, 71.32142857142857)","(5.0, 19.0, 16.91176470588235)"
16-12-2022 11:59:59.184703,"(19.0, 160.0, 52.75)","(3.7, 6.2, 4.7125)","(7.5, 25.0, 21.654545454545453)","(3.1, 5.0, 4.229166666666666)","(3.4, 6.4, 5.6625000000000005)","(19.0, 170.0, 71.32142857142857)","(5.0, 19.0, 16.91176470588235)"
16-12-2022 12:00:00.191318,"(19.0, 160.0, 52.75)","(3.7, 6.2, 4.7125)","(7.5, 25.0, 21.654545454545453)","(3.1, 5.0, 4.229166666666666)","(3.4, 6.4, 5.6625000000000005)","(19.0, 170.0, 71.32142857142857)","(5.0, 19.0, 16.91176470588235)"
16-12-2022 12:00:01.248456,"(19.0, 160.0, 52.75)","(3.7, 6.2, 4.7125)","(7.5, 25.0, 21.654545454545453)","(3.1, 5.0, 4.229166666666666)","(3.4, 6.4, 5.6625000000000005)","(19.0, 170.0, 71.32142857142857)","(5.0, 19.0, 16.91176470588235)"
16-12-2022 12:00:02.213344,"(19.0, 160.0, 52.75)","(3.7, 6.2, 4.7125)","(7.5, 25.0, 21.654545454545453)","(3.1, 5.0, 4.229166666666666)","(3.4, 6.4, 5.6625000000000005)","(19.0, 170.0, 71.32142857142857)","(5.0, 19.0, 16.91176470588235)"
16-12-2022 12:00:03.250898,"(19.0, 160.0, 52.75)","(3.7, 6.2, 4.7125)","(7.5, 25.0, 21.654545454545453)","(3.1, 5.0, 4.229166666666666)","(3.4, 6.4, 5.6625000000000005)","(19.0, 170.0, 71.32142857142857)","(5.0, 19.0, 16.91176470588235)"
16-12-2022 12:00:04.265516,"(19.0, 160.0, 52.75)","(3.7, 6.2, 4.7125)","(7.5, 25.0, 21.654545454545453)","(3.1, 5.0, 4.229166666666666)","(3.4, 6.4, 5.6625000000000005)","(19.0, 170.0, 71.32142857142857)","(5.0, 19.0, 16.91176470588235)"
16-12-2022 12:00:05.322041,"(19.0, 160.0, 52.75)","(3.7, 6.2, 4.7125)","(7.5, 25.0, 22.259999999999998)","(3.1, 5.0, 3.9156250000000004)","(3.4, 6.4, 5.6625000000000005)","(19.0, 170.0, 71.32142857142857)","(5.0, 19.0, 16.91176470588235)"
16-12-2022 12:00:06.360167,"(19.0, 160.0, 52.75)","(3.7, 6.2, 4.7125)","(7.5, 24.0, 22.259999999999998)","(3.1, 4.9, 3.8875)","(3.4, 6.4, 5.6625000000000005)","(19.0, 170.0, 71.32142857142857)","(5.0, 19.0, 16.91176470588235)"
16-12-2022 12:00:07.451336,"(19.0, 160.0, 52.75)","(3.7, 8.0, 5.824999999999999)","(7.5, 24.0, 22.259999999999998)","(3.1, 4.9, 3.8875)","(3.4, 6.4, 5.6625000000000005)","(19.0, 170.0, 71.32142857142857)","(5.0, 19.0, 16.91176470588235)"
16-12-2022 12:00:08.484472,"(19.0, 160.0, 52.75)","(3.7, 8.0, 5.824999999999999)","(7.5, 24.0, 22.259999999999998)","(3.1, 4.9, 3.8875)","(3.4, 6.4, 5.6625000000000005)","(19.0, 170.0, 71.32142857142857)","(5.0, 19.0, 16.91176470588235)"
16-12-2022 12:00:09.503833,"(19.0, 160.0, 52.75)","(3.7, 8.0, 5.824999999999999)","(7.5, 25.0, 21.654545454545453)","(3.1, 4.9, 3.8875)","(3.4, 6.4, 5.6625000000000005)","(19.0, 170.0, 71.32142857142857)","(5.0, 19.0, 16.91176470588235)"
16-12-2022 12:00:10.490475,"(19.0, 160.0, 52.75)","(3.7, 8.0, 5.824999999999999)","(7.5, 25.0, 21.654545454545453)","(3.1, 4.9, 3.8875)","(3.4, 6.4, 5.6625000000000005)","(19.0, 170.0, 71.32142857142857)","(5.0, 19.0, 16.91176470588235)"
16-12-2022 12:00:11.445479,"(19.0, 160.0, 52.75)","(3.7, 8.0, 5.824999999999999)","(7.5, 24.0, 22.259999999999998)","(3.1, 4.9, 3.8875)","(3.4, 6.4, 5.6625000000000005)","(19.0, 170.0, 55.25)","(5.0, 19.0, 16.91176470588235)"
16-12-2022 12:00:12.366436,"(19.0, 160.0, 52.75)","(3.7, 8.0, 5.824999999999999)","(7.5, 24.0, 22.259999999999998)","(3.1, 4.9, 3.8875)","(3.4, 6.4, 5.6625000000000005)","(19.0, 170.0, 55.25)","(5.0, 19.0, 16.91176470588235)"
16-12-2022 12:00:13.425293,"(19.0, 160.0, 52.75)","(3.7, 8.0, 5.824999999999999)","(7.5, 24.0, 22.259999999999998)","(3.1, 4.9, 3.8875)","(3.4, 6.4, 5.6625000000000005)","(19.0, 170.0, 55.25)","(5.0, 19.0, 16.91176470588235)"
16-12-2022 12:00:14.450162,"(20.0, 160.0, 52.75)","(3.8, 8.0, 5.824999999999999)","(7.5, 24.0, 22.259999999999998)","(3.2, 4.9, 3.8875)","(3.4, 6.4, 5.6625000000000005)","(20.0, 170.0, 55.25)","(5.0, 19.0, 16.91176470588235)"
16-12-2022 12:00:15.499317,"(20.0, 160.0, 52.75)","(3.8, 8.0, 5.824999999999999)","(7.5, 24.0, 22.259999999999998)","(3.2, 4.9, 3.8875)","(3.4, 6.4, 5.6625000000000005)","(20.0, 170.0, 55.25)","(5.0, 19.0, 16.91176470588235)"
16-12-2022 12:00:16.528033,"(20.0, 160.0, 52.75)","(3.8, 8.0, 5.824999999999999)","(7.5, 24.0, 22.259999999999998)","(3.2, 4.9, 3.8875)","(3.4, 6.4, 5.6625000000000005)","(20.0, 170.0, 55.25)","(5.0, 19.0, 16.91176470588235)"
16-12-2022 12:00:17.514309,"(20.0, 160.0, 52.75)","(3.8, 8.0, 5.824999999999999)","(7.5, 24.0, 22.259999999999998)","(3.2, 4.9, 3.8875)","(3.4, 6.4, 5.6625000000000005)","(20.0, 170.0, 55.25)","(5.0, 19.0, 16.91176470588235)"
16-12-2022 12:00:18.493521,"(20.0, 160.0, 52.75)","(3.8, 8.0, 5.824999999999999)","(7.5, 24.0, 22.259999999999998)","(3.2, 4.9, 3.8875)","(3.4, 6.4, 5.6625000000000005)","(20.0, 170.0, 55.25)","(5.0, 19.0, 16.91176470588235)"
16-12-2022 12:00:19.504024,"(20.0, 160.0, 52.75)","(3.8, 8.0, 5.824999999999999)","(7.5, 24.0, 22.259999999999998)","(3.2, 4.9, 3.8875)","(3.4, 6.4, 5.6625000000000005)","(20.0, 170.0, 55.25)","(5.0, 19.0, 10.25)"
16-12-2022 12:00:20.526291,"(20.0, 160.0, 52.75)","(3.8, 8.0, 5.824999999999999)","(7.5, 24.0, 22.259999999999998)","(3.2, 4.9, 3.8875)","(3.4, 6.4, 5.6625000000000005)","(20.0, 170.0, 55.25)","(5.0, 19.0, 10.25)"
16-12-2022 12:00:21.515064,"(20.0, 160.0, 52.75)","(3.8, 8.0, 5.824999999999999)","(7.5, 24.0, 22.259999999999998)","(3.2, 4.9, 3.8875)","(3.4, 6.4, 5.6625000000000005)","(20.0, 170.0, 55.25)","(5.0, 19.0, 10.25)"
16-12-2022 12:00:22.590023,"(20.0, 160.0, 52.75)","(3.8, 8.0, 5.824999999999999)","(7.5, 24.0, 22.259999999999998)","(3.2, 4.9, 3.8875)","(3.4, 6.4, 5.6625000000000005)","(20.0, 170.0, 55.25)","(5.0, 19.0, 10.25)"
16-12-2022 12:00:23.535957,"(20.0, 160.0, 52.75)","(3.8, 8.0, 5.824999999999999)","(7.5, 24.0, 22.259999999999998)","(3.2, 4.9, 3.8875)","(3.4, 6.4, 5.6625000000000005)","(20.0, 170.0, 55.25)","(5.0, 19.0, 10.25)"
16-12-2022 12:00:24.469607,"(20.0, 160.0, 52.75)","(3.8, 8.0, 5.824999999999999)","(7.5, 24.0, 22.259999999999998)","(3.2, 4.9, 3.8875)","(3.4, 6.4, 5.6625000000000005)","(20.0, 170.0, 55.25)","(5.0, 19.0, 10.25)"
16-12-2022 12:00:25.419286,"(20.0, 160.0, 52.75)","(3.8, 8.0, 5.824999999999999)","(7.5, 24.0, 22.259999999999998)","(3.2, 4.9, 3.8875)","(3.4, 6.4, 5.6625000000000005)","(20.0, 170.0, 55.25)","(5.0, 19.0, 10.25)"
16-12-2022 12:00:26.429830,"(20.0, 160.0, 52.75)","(3.8, 8.0, 5.824999999999999)","(7.5, 24.0, 22.259999999999998)","(3.2, 4.9, 3.8875)","(3.4, 6.4, 5.6625000000000005)","(20.0, 170.0, 55.25)","(5.0, 19.0, 10.25)"
16-12-2022 12:00:27.417427,"(20.0, 160.0, 52.75)","(3.8, 8.0, 5.824999999999999)","(7.5, 24.0, 22.259999999999998)","(3.2, 4.9, 3.8875)","(3.4, 6.4, 5.6625000000000005)","(20.0, 170.0, 55.25)","(5.0, 19.0, 10.25)"
16-12-2022 12:00:28.427648,"(20.0, 160.0, 52.75)","(3.8, 8.0, 5.824999999999999)","(7.5, 24.0, 22.259999999999998)","(3.2, 4.9, 3.8875)","(3.4, 6.4, 5.6625000000000005)","(20.0, 170.0, 55.25)","(5.0, 19.0, 10.25)"
16-12-2022 12:00:29.542183,"(20.0, 160.0, 52.75)","(3.8, 8.0, 5.824999999999999)","(7.5, 24.0, 22.259999999999998)","(3.2, 4.9, 3.8875)","(3.4, 6.4, 5.6625000000000005)","(20.0, 170.0, 55.25)","(5.0, 19.0, 10.25)"
16-12-2022 12:00:30.566641,"(20.0, 160.0, 52.75)","(3.8, 8.0, 5.824999999999999)","(7.5, 24.0, 22.259999999999998)","(3.2, 4.9, 3.8875)","(3.4, 6.4, 5.6625000000000005)","(20.0, 170.0, 55.25)","(5.0, 19.0, 10.25)"
16-12-2022 12:00:31.572776,"(20.0, 160.0, 52.75)","(3.8, 8.0, 5.1)","(7.5, 24.0, 22.259999999999998)","(3.2, 4.8, 4.29)","(3.4, 6.4, 5.946153846153846)","(20.0, 170.0, 55.25)","(5.0, 19.0, 10.25)"
16-12-2022 12:00:32.695543,"(20.0, 160.0, 52.75)","(3.8, 8.0, 5.1)","(7.5, 24.0, 22.259999999999998)","(3.2, 4.8, 4.5)","(3.4, 6.4, 5.946153846153846)","(20.0, 170.0, 55.25)","(5.0, 19.0, 10.25)"
16-12-2022 12:00:33.823041,"(20.0, 160.0, 52.75)","(3.8, 8.0, 5.1)","(7.5, 24.0, 22.259999999999998)","(3.2, 4.8, 4.5)","(3.4, 6.4, 5.946153846153846)","(20.0, 170.0, 55.25)","(5.0, 19.0, 10.25)"
16-12-2022 12:00:34.893863,"(20.0, 160.0, 52.75)","(3.8, 7.8, 5.536363636363637)","(7.5, 23.0, 21.36)","(3.2, 4.8, 4.5)","(3.4, 6.4, 6.115384615384615)","(20.0, 170.0, 55.25)","(5.0, 19.0, 9.071428571428571)"
16-12-2022 12:00:35.820796,"(20.0, 160.0, 52.75)","(3.8, 7.8, 5.536363636363637)","(7.5, 23.0, 21.36)","(3.2, 4.8, 4.5)","(3.4, 6.6, 6.115384615384615)","(20.0, 170.0, 55.25)","(4.8, 19.0, 9.071428571428571)"
16-12-2022 12:00:36.815870,"(20.0, 160.0, 52.75)","(3.8, 7.8, 5.536363636363637)","(7.5, 23.0, 21.36)","(3.2, 4.8, 4.5)","(3.4, 6.6, 6.115384615384615)","(20.0, 170.0, 55.25)","(4.8, 19.0, 9.071428571428571)"
16-12-2022 12:00:37.844750,"(20.0, 160.0, 52.75)","(3.8, 7.8, 5.536363636363637)","(7.5, 23.0, 21.36)","(3.2, 4.8, 4.29)","(3.4, 6.6, 6.115384615384615)","(20.0, 170.0, 55.25)","(4.8, 19.0, 8.928571428571429)"
16-12-2022 12:00:38.919486,"(20.0, 160.0, 52.75)","(3.8, 7.8, 5.536363636363637)","(7.5, 23.0, 21.36)","(3.2, 4.8, 4.29)","(3.4, 6.6, 6.115384615384615)","(20.0, 170.0, 55.25)","(4.8, 19.0, 8.928571428571429)"
16-12-2022 12:00:40.070504,"(20.0, 160.0, 52.75)","(3.8, 7.8, 5.169230769230769)","(7.5, 23.0, 21.36)","(3.2, 4.8, 4.29)","(3.4, 6.6, 6.115384615384615)","(20.0, 170.0, 55.25)","(4.8, 19.0, 8.928571428571429)"
16-12-2022 12:00:41.209562,"(20.0, 160.0, 52.75)","(3.8, 7.6, 5.169230769230769)","(7.5, 23.0, 21.36)","(3.2, 4.8, 4.29)","(3.4, 6.6, 6.115384615384615)","(20.0, 170.0, 55.25)","(4.8, 19.0, 8.928571428571429)"
16-12-2022 12:00:42.378468,"(20.0, 160.0, 52.75)","(3.8, 7.6, 5.169230769230769)","(7.5, 23.0, 21.36)","(3.2, 4.8, 4.29)","(3.4, 6.6, 6.115384615384615)","(20.0, 170.0, 55.25)","(4.8, 19.0, 8.928571428571429)"
16-12-2022 12:00:43.537159,"(20.0, 160.0, 52.75)","(3.8, 7.6, 5.169230769230769)","(7.5, 23.0, 21.36)","(3.2, 4.8, 4.29)","(3.4, 6.6, 6.115384615384615)","(20.0, 170.0, 55.25)","(4.8, 19.0, 8.928571428571429)"
16-12-2022 12:00:44.640527,"(20.0, 160.0, 52.75)","(3.8, 7.6, 5.169230769230769)","(7.5, 23.0, 21.36)","(3.2, 4.8, 4.29)","(3.4, 6.6, 6.115384615384615)","(20.0, 170.0, 55.25)","(4.8, 19.0, 8.928571428571429)"
16-12-2022 12:00:45.704684,"(20.0, 160.0, 52.75)","(3.8, 8.0, 4.351612903225806)","(7.5, 23.0, 21.36)","(3.2, 4.8, 4.29)","(3.4, 6.6, 6.115384615384615)","(20.0, 170.0, 55.25)","(4.8, 19.0, 8.928571428571429)"
16-12-2022 12:00:46.769407,"(20.0, 160.0, 52.75)","(3.8, 7.8, 5.536363636363637)","(7.5, 23.0, 21.36)","(3.2, 4.8, 4.29)","(3.4, 6.6, 6.115384615384615)","(20.0, 170.0, 55.25)","(4.8, 19.0, 8.928571428571429)"
16-12-2022 12:00:47.814831,"(20.0, 160.0, 52.75)","(3.8, 7.8, 5.536363636363637)","(7.5, 23.0, 21.36)","(3.2, 4.8, 4.29)","(3.4, 6.6, 6.115384615384615)","(20.0, 170.0, 55.25)","(4.8, 19.0, 8.928571428571429)"
16-12-2022 12:00:48.929282,"(20.0, 160.0, 52.75)","(3.8, 7.8, 5.536363636363637)","(7.5, 23.0, 21.36)","(3.2, 4.8, 3.8875)","(3.4, 6.6, 6.115384615384615)","(20.0, 170.0, 55.25)","(4.8, 19.0, 8.928571428571429)"
16-12-2022 12:00:49.984552,"(20.0, 160.0, 52.75)","(3.8, 7.8, 5.132142857142857)","(7.5, 23.0, 21.36)","(3.2, 4.9, 3.8875)","(3.4, 6.6, 6.115384615384615)","(20.0, 170.0, 55.25)","(4.8, 19.0, 8.928571428571429)"
16-12-2022 12:00:51.055987,"(20.0, 160.0, 52.75)","(3.8, 7.8, 5.132142857142857)","(7.5, 23.0, 21.36)","(3.2, 4.9, 3.7333333333333334)","(3.4, 6.6, 6.115384615384615)","(20.0, 170.0, 55.25)","(4.8, 19.0, 8.928571428571429)"
16-12-2022 12:00:52.131915,"(20.0, 160.0, 52.75)","(3.8, 7.6, 5.060714285714285)","(7.5, 23.0, 21.36)","(3.2, 5.0, 3.8875)","(3.4, 6.6, 6.115384615384615)","(20.0, 170.0, 55.25)","(4.8, 19.0, 8.928571428571429)"
16-12-2022 12:00:53.231035,"(20.0, 160.0, 52.75)","(3.8, 7.6, 5.060714285714285)","(7.5, 23.0, 21.36)","(3.2, 4.9, 3.8875)","(3.4, 6.6, 6.115384615384615)","(20.0, 170.0, 55.25)","(4.8, 19.0, 8.928571428571429)"
16-12-2022 12:00:54.348428,"(20.0, 160.0, 52.75)","(3.8, 7.6, 5.060714285714285)","(7.5, 23.0, 21.36)","(3.2, 4.9, 3.8875)","(3.4, 6.6, 6.115384615384615)","(20.0, 170.0, 55.25)","(4.8, 19.0, 8.928571428571429)"
16-12-2022 12:00:55.487131,"(20.0, 160.0, 52.75)","(3.8, 7.6, 5.060714285714285)","(7.5, 23.0, 21.36)","(3.2, 4.9, 3.8875)","(3.4, 6.6, 6.115384615384615)","(20.0, 170.0, 55.25)","(4.8, 19.0, 8.857142857142858)"
16-12-2022 12:00:56.645331,"(20.0, 160.0, 52.75)","(3.8, 7.6, 5.445454545454545)","(7.5, 23.0, 21.36)","(3.2, 4.9, 3.7333333333333334)","(3.4, 6.6, 6.115384615384615)","(20.0, 170.0, 55.25)","(4.8, 19.0, 9.0)"
16-12-2022 12:00:57.650584,"(20.0, 160.0, 52.75)","(3.8, 7.6, 5.445454545454545)","(7.5, 23.0, 21.36)","(3.2, 5.0, 3.7333333333333334)","(3.4, 6.6, 6.115384615384615)","(20.0, 170.0, 55.25)","(4.8, 19.0, 9.0)"
16-12-2022 12:00:58.701199,"(20.0, 160.0, 52.75)","(3.8, 7.6, 5.445454545454545)","(7.5, 23.0, 21.36)","(3.2, 4.9, 3.8875)","(3.4, 6.6, 6.115384615384615)","(20.0, 170.0, 55.25)","(4.8, 19.0, 9.0)"
16-12-2022 12:00:59.783972,"(20.0, 160.0, 52.75)","(3.8, 7.6, 5.445454545454545)","(7.5, 23.0, 21.36)","(3.2, 4.9, 3.8875)","(3.4, 6.6, 6.115384615384615)","(20.0, 170.0, 55.25)","(4.8, 19.0, 9.0)"
16-12-2022 12:01:00.997308,"(20.0, 160.0, 52.75)","(3.8, 7.6, 5.445454545454545)","(7.0, 23.0, 21.36)","(3.2, 4.9, 3.7333333333333334)","(3.4, 6.6, 6.115384615384615)","(20.0, 170.0, 55.25)","(4.8, 19.0, 9.0)"
16-12-2022 12:01:02.179374,"(20.0, 160.0, 52.75)","(3.8, 7.6, 4.811764705882353)","(7.0, 23.0, 21.36)","(3.2, 5.0, 3.8875)","(3.4, 6.6, 6.115384615384615)","(20.0, 170.0, 55.25)","(4.8, 19.0, 9.0)"
16-12-2022 12:01:03.421605,"(20.0, 160.0, 52.75)","(3.8, 7.6, 4.811764705882353)","(7.0, 23.0, 21.36)","(3.2, 4.9, 3.8875)","(3.4, 6.6, 6.115384615384615)","(20.0, 170.0, 55.25)","(4.8, 19.0, 9.0)"
16-12-2022 12:01:04.629443,"(20.0, 160.0, 52.75)","(3.8, 7.6, 4.811764705882353)","(7.0, 23.0, 21.36)","(3.2, 4.9, 3.8875)","(3.5, 6.6, 6.115384615384615)","(20.0, 170.0, 55.25)","(4.8, 19.0, 8.714285714285715)"
16-12-2022 12:01:05.700916,"(20.0, 160.0, 52.75)","(3.8, 7.6, 4.811764705882353)","(7.0, 23.0, 21.36)","(3.2, 4.9, 3.8875)","(3.5, 6.6, 6.115384615384615)","(20.0, 170.0, 55.25)","(4.8, 18.0, 8.714285714285715)"
16-12-2022 12:01:06.824668,"(20.0, 160.0, 52.75)","(3.8, 7.6, 4.811764705882353)","(7.0, 23.0, 21.36)","(3.2, 4.9, 3.7)","(3.5, 6.6, 5.273684210526316)","(20.0, 170.0, 55.25)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:01:07.875716,"(20.0, 160.0, 52.75)","(3.8, 7.6, 4.811764705882353)","(7.0, 23.0, 21.36)","(3.2, 4.9, 3.7)","(3.5, 6.6, 6.115384615384615)","(20.0, 170.0, 55.25)","(4.8, 18.0, 8.714285714285715)"
16-12-2022 12:01:08.990056,"(20.0, 160.0, 52.75)","(3.8, 7.6, 4.811764705882353)","(7.0, 23.0, 21.36)","(3.2, 4.9, 3.7)","(3.5, 6.6, 6.115384615384615)","(20.0, 170.0, 55.25)","(4.8, 18.0, 8.714285714285715)"
16-12-2022 12:01:10.080127,"(20.0, 160.0, 52.75)","(3.8, 7.6, 4.811764705882353)","(7.0, 23.0, 21.36)","(3.2, 4.9, 3.7)","(3.5, 6.6, 6.115384615384615)","(20.0, 170.0, 55.25)","(4.8, 18.0, 8.714285714285715)"
16-12-2022 12:01:11.197566,"(20.0, 160.0, 52.75)","(3.8, 7.6, 4.811764705882353)","(7.0, 23.0, 21.36)","(3.2, 4.9, 3.7)","(3.5, 6.6, 6.115384615384615)","(20.0, 170.0, 55.25)","(4.8, 18.0, 8.714285714285715)"
16-12-2022 12:01:12.246585,"(20.0, 160.0, 52.75)","(3.8, 7.6, 4.811764705882353)","(7.0, 23.0, 21.36)","(3.2, 4.9, 3.7)","(3.5, 6.6, 5.273684210526316)","(20.0, 170.0, 55.25)","(4.8, 18.0, 8.714285714285715)"
16-12-2022 12:01:13.421140,"(20.0, 160.0, 52.75)","(3.8, 7.6, 4.811764705882353)","(7.0, 23.0, 21.36)","(3.2, 4.9, 3.7)","(3.5, 6.6, 6.115384615384615)","(20.0, 170.0, 55.25)","(4.8, 18.0, 8.714285714285715)"
16-12-2022 12:01:14.582897,"(20.0, 160.0, 52.75)","(3.8, 7.6, 4.811764705882353)","(7.0, 23.0, 21.36)","(3.2, 4.9, 3.7)","(3.5, 6.6, 6.115384615384615)","(20.0, 170.0, 55.25)","(4.8, 18.0, 8.714285714285715)"
16-12-2022 12:01:15.787127,"(20.0, 160.0, 52.75)","(3.8, 7.6, 4.811764705882353)","(7.0, 23.0, 21.36)","(3.2, 4.9, 3.7)","(3.5, 6.6, 6.115384615384615)","(20.0, 170.0, 55.25)","(4.8, 18.0, 8.714285714285715)"
16-12-2022 12:01:16.955467,"(20.0, 160.0, 52.75)","(3.8, 7.6, 4.811764705882353)","(7.0, 23.0, 21.36)","(3.2, 4.9, 3.7)","(3.5, 6.6, 6.115384615384615)","(20.0, 170.0, 55.25)","(4.8, 18.0, 15.34)"
16-12-2022 12:01:18.193633,"(20.0, 160.0, 52.75)","(3.8, 7.6, 4.811764705882353)","(7.0, 23.0, 21.36)","(3.2, 4.9, 3.7)","(3.5, 6.6, 6.115384615384615)","(20.0, 170.0, 55.25)","(4.8, 18.0, 8.714285714285715)"
16-12-2022 12:01:19.426046,"(20.0, 160.0, 52.75)","(3.8, 7.6, 5.99375)","(7.0, 23.0, 20.018181818181816)","(3.2, 4.9, 3.7)","(3.5, 6.6, 6.115384615384615)","(20.0, 170.0, 55.25)","(4.8, 18.0, 8.714285714285715)"
16-12-2022 12:01:20.634963,"(20.0, 160.0, 52.75)","(3.8, 7.4, 5.99375)","(7.0, 23.0, 20.018181818181816)","(3.2, 4.9, 3.7)","(3.5, 6.6, 6.115384615384615)","(20.0, 170.0, 55.25)","(4.8, 18.0, 8.714285714285715)"
16-12-2022 12:01:21.757367,"(20.0, 160.0, 52.75)","(3.8, 7.4, 5.99375)","(7.0, 23.0, 20.018181818181816)","(3.2, 4.9, 3.7)","(3.5, 6.6, 5.273684210526316)","(20.0, 170.0, 55.25)","(4.8, 18.0, 8.714285714285715)"
16-12-2022 12:01:22.860726,"(20.0, 160.0, 52.75)","(3.8, 7.4, 5.99375)","(7.0, 23.0, 20.018181818181816)","(3.2, 4.9, 3.7)","(3.5, 6.6, 5.273684210526316)","(20.0, 170.0, 55.25)","(4.8, 18.0, 8.714285714285715)"
16-12-2022 12:01:23.898226,"(20.0, 160.0, 52.75)","(3.8, 7.4, 5.99375)","(7.0, 23.0, 20.018181818181816)","(3.2, 4.9, 3.7)","(3.5, 6.6, 6.115384615384615)","(20.0, 170.0, 55.25)","(4.8, 18.0, 8.714285714285715)"
16-12-2022 12:01:24.970154,"(20.0, 160.0, 52.75)","(3.8, 7.4, 5.99375)","(7.0, 23.0, 20.018181818181816)","(3.2, 4.9, 3.7)","(3.5, 6.6, 6.115384615384615)","(20.0, 170.0, 55.25)","(4.8, 18.0, 8.714285714285715)"
16-12-2022 12:01:26.117781,"(20.0, 160.0, 52.75)","(3.8, 7.4, 5.99375)","(7.0, 23.0, 20.018181818181816)","(3.2, 4.9, 3.7)","(3.5, 6.6, 6.115384615384615)","(20.0, 170.0, 55.25)","(4.8, 18.0, 8.714285714285715)"
16-12-2022 12:01:27.258047,"(20.0, 160.0, 52.75)","(3.8, 7.4, 5.99375)","(7.0, 23.0, 20.018181818181816)","(3.2, 4.9, 4.15)","(3.5, 6.6, 5.273684210526316)","(20.0, 170.0, 55.25)","(4.8, 18.0, 8.714285714285715)"
16-12-2022 12:01:28.693780,"(20.0, 160.0, 52.75)","(3.8, 7.4, 5.99375)","(7.0, 23.0, 20.018181818181816)","(3.2, 4.9, 4.426315789473684)","(3.5, 6.6, 5.273684210526316)","(20.0, 170.0, 55.25)","(4.8, 18.0, 8.571428571428571)"
