,Idyllic Sky,Lala Speed,Iron Atlas,Extreme Rage,Royal Gypsy,Angus Anchovy,Osprey Knight
07-01-2023 17:32:41.217153,"(3.6, 4.5, 4.409589041095891)","(13.0, 19.0, 17.666666666666668)","(1.75, 2.26, 2.2199999999999998)","(6.0, 8.6, 8.35)","(11.0, 13.5, 13.0)","(19.0, 38.0, 30.88888888888889)","(18.0, 25.0, 20.32)"
07-01-2023 17:32:42.419007,"(3.6, 4.5, 4.409589041095891)","(13.0, 19.0, 17.666666666666668)","(1.75, 2.28, 2.2199999999999998)","(6.0, 8.6, 8.35)","(11.0, 13.5, 13.0)","(19.0, 38.0, 30.88888888888889)","(18.0, 25.0, 20.32)"
07-01-2023 17:32:43.650084,"(3.6, 4.5, 4.409589041095891)","(13.0, 19.0, 18.176470588235293)","(1.75, 2.28, 2.226206896551724)","(6.0, 8.6, 8.35)","(11.0, 13.5, 13.0)","(19.0, 38.0, 30.88888888888889)","(18.0, 25.0, 20.32)"
07-01-2023 17:32:44.739662,"(3.6, 4.5, 4.409589041095891)","(13.0, 19.0, 18.176470588235293)","(1.75, 2.28, 2.226206896551724)","(6.0, 8.6, 8.35)","(11.0, 13.5, 13.0)","(19.0, 38.0, 30.88888888888889)","(18.0, 25.0, 20.32)"
07-01-2023 17:32:45.906618,"(3.6, 4.5, 4.409589041095891)","(13.0, 19.0, 18.176470588235293)","(1.75, 2.28, 2.226206896551724)","(6.0, 8.6, 8.35)","(11.0, 13.5, 13.0)","(19.0, 38.0, 30.88888888888889)","(18.0, 25.0, 20.32)"
07-01-2023 17:32:47.130907,"(3.6, 4.5, 4.409589041095891)","(13.0, 19.0, 18.416666666666668)","(1.75, 2.28, 2.227547169811321)","(6.0, 8.6, 7.857142857142857)","(11.0, 13.5, 13.25)","(19.0, 38.0, 30.666666666666668)","(18.0, 25.0, 21.05357142857143)"
07-01-2023 17:32:48.248698,"(3.6, 4.5, 4.133333333333334)","(13.0, 19.0, 18.666666666666668)","(1.75, 2.3, 2.227547169811321)","(6.0, 8.2, 7.857142857142857)","(11.0, 14.0, 13.25)","(19.0, 38.0, 30.666666666666668)","(18.0, 25.0, 20.883333333333333)"
07-01-2023 17:32:49.316688,"(3.6, 4.5, 4.075581395348837)","(13.0, 19.5, 17.568181818181817)","(1.75, 2.3, 2.227547169811321)","(6.0, 8.2, 7.857142857142857)","(11.0, 14.0, 13.25)","(19.0, 38.0, 30.666666666666668)","(18.0, 25.0, 21.05357142857143)"
07-01-2023 17:32:50.352664,"(3.6, 4.4, 4.262857142857143)","(13.0, 19.5, 17.869565217391305)","(1.75, 2.3, 2.1981818181818182)","(6.0, 8.2, 7.927272727272727)","(11.0, 14.0, 12.75)","(19.0, 38.0, 30.666666666666668)","(18.0, 25.0, 21.05357142857143)"
07-01-2023 17:32:51.499132,"(3.7, 4.4, 4.248648648648649)","(13.0, 19.5, 18.11111111111111)","(1.75, 2.28, 2.2666666666666666)","(5.5, 8.2, 7.999999999999999)","(11.0, 14.0, 13.6875)","(19.0, 38.0, 31.0)","(17.0, 25.0, 21.14814814814815)"
07-01-2023 17:32:52.606913,"(3.7, 4.4, 4.270588235294118)","(13.0, 19.5, 18.5)","(1.75, 2.28, 2.2717241379310344)","(5.5, 8.2, 7.999999999999999)","(11.0, 14.0, 12.958333333333334)","(19.0, 38.0, 31.0)","(17.0, 25.0, 21.14814814814815)"
07-01-2023 17:32:53.718000,"(3.7, 4.4, 4.270588235294118)","(13.0, 19.5, 18.166666666666668)","(1.75, 2.28, 2.271111111111111)","(5.5, 8.4, 8.133333333333333)","(11.0, 14.0, 13.166666666666666)","(19.0, 38.0, 31.0)","(17.0, 25.0, 21.14814814814815)"
07-01-2023 17:32:54.728958,"(3.7, 4.4, 4.270588235294118)","(13.0, 19.5, 18.166666666666668)","(1.75, 2.28, 2.271111111111111)","(5.5, 8.4, 8.133333333333333)","(11.0, 14.0, 13.166666666666666)","(19.0, 38.0, 31.0)","(17.0, 25.0, 21.14814814814815)"
07-01-2023 17:32:55.778629,"(3.7, 4.4, 4.297142857142857)","(13.0, 19.5, 18.576923076923077)","(1.75, 2.26, 2.227272727272727)","(5.5, 8.2, 7.857142857142857)","(11.0, 14.0, 12.857142857142858)","(19.0, 38.0, 31.0)","(17.0, 25.0, 21.14814814814815)"
07-01-2023 17:32:56.927542,"(3.7, 4.4, 4.297142857142857)","(13.0, 19.5, 18.576923076923077)","(1.75, 2.26, 2.227272727272727)","(5.5, 8.2, 7.857142857142857)","(11.0, 14.0, 12.857142857142858)","(19.0, 38.0, 31.0)","(17.0, 25.0, 21.14814814814815)"
07-01-2023 17:32:58.022522,"(3.7, 4.4, 4.297142857142857)","(13.0, 19.5, 18.576923076923077)","(1.75, 2.26, 2.227272727272727)","(5.5, 8.2, 7.857142857142857)","(11.0, 14.0, 12.857142857142858)","(19.0, 38.0, 31.0)","(17.0, 25.0, 21.14814814814815)"
07-01-2023 17:32:59.070593,"(3.7, 4.4, 4.23125)","(13.0, 19.5, 18.642857142857142)","(1.75, 2.26, 2.227272727272727)","(5.5, 8.2, 7.8)","(11.0, 14.0, 12.857142857142858)","(19.0, 38.0, 31.0)","(17.0, 25.0, 21.14814814814815)"
07-01-2023 17:33:00.075688,"(3.7, 4.4, 4.3)","(13.0, 19.5, 18.642857142857142)","(1.75, 2.26, 2.227272727272727)","(5.5, 8.2, 7.8)","(11.0, 14.0, 12.857142857142858)","(19.0, 38.0, 31.0)","(17.0, 25.0, 21.14814814814815)"
07-01-2023 17:33:01.162498,"(3.7, 4.4, 4.3)","(13.0, 19.5, 18.642857142857142)","(1.75, 2.26, 2.227272727272727)","(5.5, 8.2, 7.8)","(11.0, 14.0, 12.857142857142858)","(19.0, 38.0, 31.0)","(17.0, 25.0, 21.14814814814815)"
07-01-2023 17:33:02.284414,"(3.7, 4.4, 4.3)","(13.0, 19.5, 18.642857142857142)","(1.75, 2.26, 2.2054545454545456)","(5.5, 8.2, 7.8999999999999995)","(11.0, 14.0, 12.857142857142858)","(19.0, 38.0, 30.727272727272727)","(17.0, 25.0, 21.14814814814815)"
07-01-2023 17:33:03.333330,"(3.7, 4.4, 4.375)","(13.0, 19.5, 17.5)","(1.75, 2.26, 2.2054545454545456)","(5.5, 8.2, 7.466666666666667)","(11.0, 14.0, 12.857142857142858)","(19.0, 38.0, 31.0)","(17.0, 25.0, 21.285714285714285)"
07-01-2023 17:33:04.382483,"(3.7, 4.4, 4.376923076923077)","(13.0, 19.5, 18.357142857142858)","(1.75, 2.26, 2.237142857142857)","(5.5, 7.8, 7.466666666666667)","(11.0, 14.0, 12.857142857142858)","(19.0, 38.0, 31.0)","(17.0, 25.0, 21.14814814814815)"
07-01-2023 17:33:05.427865,"(3.7, 4.4, 4.391489361702128)","(13.0, 19.5, 18.558823529411764)","(1.75, 2.26, 2.2466666666666666)","(5.5, 7.8, 7.6)","(11.0, 14.0, 12.857142857142858)","(19.0, 38.0, 31.0)","(17.0, 25.0, 21.14814814814815)"
07-01-2023 17:33:06.571223,"(3.7, 4.5, 4.481632653061224)","(13.0, 19.5, 18.61111111111111)","(1.75, 2.26, 2.2541176470588233)","(5.5, 7.8, 7.6)","(11.0, 14.0, 12.857142857142858)","(19.0, 38.0, 31.0)","(17.0, 25.0, 21.14814814814815)"
07-01-2023 17:33:07.821622,"(3.7, 4.5, 4.481632653061224)","(13.0, 19.5, 18.61111111111111)","(1.75, 2.26, 2.2541176470588233)","(5.5, 7.8, 7.6)","(11.0, 14.0, 12.857142857142858)","(19.0, 38.0, 31.0)","(17.0, 25.0, 21.14814814814815)"
07-01-2023 17:33:09.040473,"(3.7, 4.6, 4.3113636363636365)","(13.0, 19.5, 18.61111111111111)","(1.75, 2.26, 2.25)","(5.5, 7.8, 7.6)","(11.0, 14.0, 12.857142857142858)","(19.0, 38.0, 31.0)","(17.0, 25.0, 21.14814814814815)"
07-01-2023 17:33:10.211791,"(3.7, 4.6, 4.3113636363636365)","(13.0, 19.5, 18.61111111111111)","(1.75, 2.26, 2.25)","(5.5, 8.2, 7.8)","(11.0, 14.0, 12.857142857142858)","(19.0, 38.0, 30.727272727272727)","(17.0, 25.0, 21.14814814814815)"
07-01-2023 17:33:11.406596,"(3.7, 4.4, 4.16)","(13.0, 19.5, 17.346153846153847)","(1.75, 2.26, 2.2527272727272725)","(5.5, 8.2, 7.985714285714285)","(11.0, 14.0, 12.857142857142858)","(19.0, 38.0, 31.0)","(17.0, 25.0, 21.14814814814815)"
07-01-2023 17:33:12.498814,"(3.7, 4.4, 4.176271186440678)","(13.0, 19.5, 17.852941176470587)","(1.75, 2.26, 2.2527272727272725)","(5.5, 8.2, 7.985714285714285)","(11.0, 14.0, 12.857142857142858)","(19.0, 38.0, 31.0)","(17.0, 25.0, 21.14814814814815)"
07-01-2023 17:33:13.587150,"(3.7, 4.4, 4.176271186440678)","(13.0, 19.5, 17.852941176470587)","(1.75, 2.26, 2.253333333333333)","(5.5, 8.2, 7.488888888888889)","(11.0, 14.0, 13.0)","(19.0, 38.0, 31.0)","(17.0, 25.0, 21.413793103448278)"
07-01-2023 17:33:14.691002,"(3.7, 4.4, 4.2029850746268655)","(13.0, 19.5, 18.26923076923077)","(1.75, 2.26, 2.253333333333333)","(5.5, 7.6, 7.884210526315789)","(11.0, 14.0, 12.857142857142858)","(19.0, 38.0, 31.0)","(17.0, 25.0, 21.14814814814815)"
07-01-2023 17:33:15.730096,"(3.7, 4.4, 4.176271186440678)","(13.0, 19.5, 18.26923076923077)","(1.75, 2.26, 2.253333333333333)","(5.5, 8.2, 7.884210526315789)","(11.0, 14.0, 12.857142857142858)","(19.0, 38.0, 31.0)","(17.0, 25.0, 21.14814814814815)"
07-01-2023 17:33:16.713253,"(3.7, 4.4, 4.176271186440678)","(13.0, 19.5, 18.558823529411764)","(1.75, 2.26, 2.253333333333333)","(5.5, 8.2, 7.884210526315789)","(11.0, 14.0, 12.857142857142858)","(19.0, 38.0, 31.0)","(17.0, 25.0, 21.14814814814815)"
07-01-2023 17:33:17.833103,"(3.7, 4.4, 4.176271186440678)","(13.0, 19.5, 18.558823529411764)","(1.75, 2.26, 2.253333333333333)","(5.5, 8.2, 7.884210526315789)","(11.0, 14.0, 12.857142857142858)","(19.0, 38.0, 31.0)","(17.0, 25.0, 21.14814814814815)"
07-01-2023 17:33:18.949211,"(3.7, 4.4, 4.176271186440678)","(13.0, 19.5, 18.558823529411764)","(1.75, 2.26, 2.253333333333333)","(5.5, 8.2, 7.884210526315789)","(11.0, 14.0, 12.857142857142858)","(19.0, 38.0, 31.0)","(17.0, 25.0, 21.14814814814815)"
07-01-2023 17:33:20.053366,"(3.7, 4.4, 4.176271186440678)","(13.0, 19.5, 18.558823529411764)","(1.75, 2.26, 2.2546666666666666)","(5.5, 8.2, 7.75)","(11.0, 14.0, 12.857142857142858)","(19.0, 38.0, 31.0)","(17.0, 25.0, 21.14814814814815)"
07-01-2023 17:33:21.062088,"(3.7, 4.4, 4.176271186440678)","(13.0, 19.5, 18.166666666666668)","(1.75, 2.26, 2.2546666666666666)","(5.5, 8.2, 7.75)","(11.0, 14.0, 12.5)","(19.0, 38.0, 32.90909090909091)","(17.0, 25.0, 20.2)"
07-01-2023 17:33:22.056024,"(3.7, 4.4, 4.187096774193548)","(13.0, 19.5, 18.166666666666668)","(1.75, 2.3, 2.299574468085106)","(5.5, 8.6, 8.023529411764706)","(11.0, 14.0, 12.461538461538462)","(19.0, 38.0, 33.111111111111114)","(17.0, 25.0, 20.714285714285715)"
07-01-2023 17:33:23.146131,"(3.7, 4.4, 4.172413793103448)","(13.0, 19.5, 17.9)","(1.75, 2.34, 2.33)","(5.5, 8.2, 7.942857142857142)","(11.0, 14.0, 12.461538461538462)","(19.0, 34.0, 33.111111111111114)","(17.0, 25.0, 21.307692307692307)"
07-01-2023 17:33:24.275181,"(3.7, 4.4, 4.2)","(13.0, 19.5, 18.166666666666668)","(1.75, 2.36, 2.3327272727272725)","(5.5, 8.2, 7.8625)","(11.0, 14.0, 12.461538461538462)","(19.0, 34.0, 33.111111111111114)","(17.0, 25.0, 20.80952380952381)"
07-01-2023 17:33:25.363830,"(3.7, 4.4, 4.2)","(13.0, 19.5, 18.166666666666668)","(1.75, 2.36, 2.3327272727272725)","(5.5, 8.2, 7.8625)","(11.0, 14.0, 12.461538461538462)","(19.0, 34.0, 29.6)","(17.0, 25.0, 21.0)"
07-01-2023 17:33:26.403388,"(3.7, 4.4, 4.2)","(13.0, 19.5, 18.166666666666668)","(1.75, 2.36, 2.3327272727272725)","(5.5, 8.2, 7.8625)","(11.0, 14.0, 12.461538461538462)","(19.0, 34.0, 29.6)","(17.0, 25.0, 21.0)"
07-01-2023 17:33:27.435465,"(3.7, 4.4, 4.2029850746268655)","(13.0, 19.5, 18.166666666666668)","(1.75, 2.36, 2.3327272727272725)","(5.5, 8.2, 7.8625)","(11.0, 14.0, 12.6)","(19.0, 34.0, 30.08695652173913)","(17.0, 25.0, 21.666666666666668)"
07-01-2023 17:33:28.493138,"(3.7, 4.4, 4.2029850746268655)","(13.0, 19.5, 18.166666666666668)","(1.75, 2.36, 2.3327272727272725)","(5.5, 8.2, 7.8625)","(11.0, 14.0, 12.6)","(19.0, 34.0, 30.08695652173913)","(17.0, 25.0, 21.666666666666668)"
07-01-2023 17:33:29.612653,"(3.7, 4.4, 4.2029850746268655)","(13.0, 19.5, 18.166666666666668)","(1.75, 2.36, 2.3327272727272725)","(5.5, 8.2, 7.8625)","(11.0, 14.0, 12.6)","(19.0, 34.0, 30.08695652173913)","(17.0, 25.0, 21.666666666666668)"
07-01-2023 17:33:30.855602,"(3.7, 4.4, 4.2029850746268655)","(13.0, 19.5, 17.166666666666668)","(1.75, 2.36, 2.3579166666666667)","(5.5, 8.2, 8.02)","(11.0, 14.0, 12.6)","(19.0, 34.0, 29.764705882352942)","(17.0, 25.0, 21.666666666666668)"
07-01-2023 17:33:31.922936,"(3.7, 4.4, 4.198571428571428)","(14.0, 19.5, 17.166666666666668)","(1.75, 2.36, 2.3579166666666667)","(5.5, 8.2, 7.716666666666667)","(11.0, 14.0, 12.6)","(19.0, 34.0, 29.77777777777778)","(18.0, 25.0, 21.666666666666668)"
07-01-2023 17:33:33.027536,"(3.7, 4.4, 4.198571428571428)","(14.0, 19.5, 18.166666666666668)","(1.75, 2.36, 2.3509090909090906)","(5.5, 7.8, 7.716666666666667)","(11.0, 14.0, 12.6)","(19.0, 30.0, 29.77777777777778)","(18.0, 25.0, 21.666666666666668)"
07-01-2023 17:33:34.166549,"(3.7, 4.4, 4.198571428571428)","(14.0, 19.5, 18.642857142857142)","(1.75, 2.4, 2.3994520547945206)","(5.5, 7.8, 7.716666666666667)","(11.0, 14.0, 12.26086956521739)","(19.0, 30.0, 28.307692307692307)","(18.0, 25.0, 21.666666666666668)"
07-01-2023 17:33:35.375991,"(3.7, 4.4, 4.1945205479452055)","(14.0, 19.5, 18.642857142857142)","(1.75, 2.4, 2.3994520547945206)","(5.5, 7.8, 7.716666666666667)","(11.0, 14.0, 12.26086956521739)","(19.0, 30.0, 28.0)","(18.0, 25.0, 21.666666666666668)"
07-01-2023 17:33:36.531934,"(3.7, 4.4, 4.198571428571428)","(14.0, 19.5, 18.642857142857142)","(1.75, 2.4, 2.3994520547945206)","(5.5, 7.8, 7.716666666666667)","(11.0, 14.0, 12.26086956521739)","(19.0, 30.0, 28.0)","(18.0, 25.0, 21.666666666666668)"
07-01-2023 17:33:37.561184,"(3.7, 4.4, 4.197183098591549)","(14.0, 19.5, 18.3)","(1.75, 2.4, 2.3994520547945206)","(5.5, 7.8, 7.74)","(11.0, 14.0, 12.26086956521739)","(19.0, 30.0, 28.142857142857142)","(18.0, 25.0, 21.666666666666668)"
07-01-2023 17:33:38.578454,"(3.7, 4.4, 4.197183098591549)","(14.0, 19.5, 17.4)","(1.75, 2.4, 2.3994520547945206)","(5.5, 8.6, 8.02)","(11.0, 14.0, 12.26086956521739)","(19.0, 30.0, 28.142857142857142)","(18.0, 25.0, 21.666666666666668)"
07-01-2023 17:33:39.652780,"(3.7, 4.3, 4.270370370370371)","(14.0, 19.5, 18.333333333333332)","(1.75, 2.4, 2.3994520547945206)","(5.5, 8.2, 8.02)","(11.0, 14.0, 12.26086956521739)","(19.0, 30.0, 27.666666666666668)","(18.0, 25.0, 21.666666666666668)"
07-01-2023 17:33:40.796685,"(3.7, 4.3, 4.270370370370371)","(14.0, 19.5, 18.5)","(1.75, 2.44, 2.4329113924050634)","(5.5, 8.2, 7.949999999999999)","(11.0, 14.0, 12.26086956521739)","(19.0, 28.0, 27.666666666666668)","(18.0, 25.0, 21.666666666666668)"
07-01-2023 17:33:41.886969,"(3.7, 4.4, 4.197183098591549)","(14.0, 19.5, 18.166666666666668)","(1.75, 2.44, 2.4368)","(5.5, 8.2, 7.949999999999999)","(11.0, 14.0, 12.26086956521739)","(20.0, 28.0, 26.526315789473685)","(18.0, 25.0, 21.666666666666668)"
07-01-2023 17:33:42.892171,"(3.7, 4.3, 4.270370370370371)","(14.0, 19.5, 18.166666666666668)","(1.75, 2.44, 2.4368)","(5.5, 8.2, 7.8625)","(11.0, 14.0, 12.26086956521739)","(20.0, 28.0, 26.38095238095238)","(18.0, 25.0, 21.666666666666668)"
07-01-2023 17:33:43.960174,"(3.7, 4.4, 4.1850746268656716)","(14.0, 19.5, 18.166666666666668)","(1.75, 2.44, 2.4329113924050634)","(5.5, 8.2, 7.8625)","(11.0, 14.0, 12.26086956521739)","(20.0, 28.0, 24.22222222222222)","(18.0, 25.0, 21.666666666666668)"
07-01-2023 17:33:45.076770,"(3.7, 4.4, 4.1850746268656716)","(14.0, 19.5, 18.166666666666668)","(1.75, 2.44, 2.3525)","(5.5, 8.2, 7.8625)","(11.0, 14.0, 12.26086956521739)","(20.0, 28.0, 24.22222222222222)","(18.0, 25.0, 21.666666666666668)"
07-01-2023 17:33:46.236088,"(3.7, 4.3, 4.2749999999999995)","(14.0, 19.5, 19.071428571428573)","(1.75, 2.44, 2.367272727272727)","(5.5, 8.2, 8.015384615384615)","(11.0, 13.0, 12.791666666666666)","(20.0, 27.0, 22.714285714285715)","(18.0, 25.0, 21.666666666666668)"
07-01-2023 17:33:47.464853,"(3.7, 4.3, 4.252941176470588)","(14.0, 19.5, 18.954545454545453)","(1.75, 2.44, 2.367272727272727)","(5.5, 8.2, 8.015384615384615)","(11.0, 13.0, 13.1875)","(20.0, 27.0, 24.77777777777778)","(18.0, 25.0, 21.666666666666668)"
07-01-2023 17:33:48.776780,"(3.7, 4.3, 4.246666666666666)","(14.0, 19.5, 18.954545454545453)","(1.75, 2.42, 2.393333333333333)","(5.5, 8.2, 7.937499999999999)","(11.0, 13.5, 13.1875)","(20.0, 27.0, 24.77777777777778)","(18.0, 25.0, 21.666666666666668)"
07-01-2023 17:33:49.937532,"(3.7, 4.3, 4.246666666666666)","(14.0, 19.5, 18.954545454545453)","(1.75, 2.42, 2.393333333333333)","(5.5, 8.2, 7.937499999999999)","(11.0, 13.5, 13.1875)","(20.0, 27.0, 23.818181818181817)","(18.0, 25.0, 21.666666666666668)"
07-01-2023 17:33:51.155697,"(3.7, 4.3, 4.236)","(14.0, 19.5, 19.0)","(1.75, 2.44, 2.401176470588235)","(5.5, 7.8, 7.709090909090909)","(11.0, 13.0, 12.666666666666666)","(20.0, 27.0, 23.53846153846154)","(18.0, 25.0, 21.19047619047619)"
07-01-2023 17:33:52.358548,"(3.7, 4.3, 4.25)","(14.0, 19.5, 19.0)","(1.75, 2.44, 2.401176470588235)","(5.5, 7.8, 7.709090909090909)","(11.0, 13.0, 12.666666666666666)","(20.0, 27.0, 23.4)","(18.0, 25.0, 21.19047619047619)"
07-01-2023 17:33:53.591758,"(3.7, 4.3, 4.25)","(14.0, 19.5, 19.0)","(1.75, 2.44, 2.401176470588235)","(5.5, 7.8, 7.657142857142857)","(11.0, 13.0, 12.666666666666666)","(20.0, 27.0, 23.4)","(18.0, 25.0, 21.19047619047619)"
07-01-2023 17:33:54.818493,"(3.7, 4.3, 4.271428571428571)","(14.0, 19.5, 19.25)","(1.75, 2.44, 2.401176470588235)","(5.5, 7.8, 7.72)","(11.0, 13.0, 12.666666666666666)","(20.0, 27.0, 23.4)","(18.0, 25.0, 21.19047619047619)"
07-01-2023 17:33:55.912402,"(3.7, 4.4, 4.196)","(14.0, 19.5, 18.75)","(1.75, 2.44, 2.3723076923076922)","(5.5, 8.0, 7.828571428571428)","(11.0, 13.0, 13.115384615384615)","(20.0, 27.0, 23.4)","(18.0, 25.0, 21.19047619047619)"
07-01-2023 17:33:56.986525,"(3.7, 4.4, 4.196)","(14.0, 19.5, 18.75)","(1.75, 2.44, 2.3628571428571425)","(5.5, 8.0, 7.673684210526316)","(11.0, 13.5, 13.115384615384615)","(20.0, 27.0, 23.4)","(18.0, 25.0, 21.19047619047619)"
07-01-2023 17:33:58.095297,"(3.7, 4.4, 4.196)","(14.0, 20.0, 19.0625)","(1.75, 2.44, 2.3909090909090907)","(5.5, 7.8, 7.673684210526316)","(11.0, 13.5, 13.115384615384615)","(20.0, 27.0, 23.571428571428573)","(18.0, 25.0, 21.08695652173913)"
07-01-2023 17:33:59.227174,"(3.7, 4.4, 4.20875)","(14.0, 20.0, 19.25)","(1.75, 2.44, 2.3909090909090907)","(5.5, 7.8, 7.673684210526316)","(11.0, 13.5, 12.75)","(20.0, 27.0, 23.571428571428573)","(18.0, 25.0, 21.08695652173913)"
07-01-2023 17:34:00.374449,"(3.7, 4.4, 4.20875)","(14.0, 20.0, 19.25)","(1.75, 2.44, 2.3909090909090907)","(5.5, 7.8, 7.673684210526316)","(11.0, 13.0, 12.666666666666666)","(20.0, 27.0, 23.666666666666668)","(18.0, 25.0, 21.81818181818182)"
07-01-2023 17:34:01.465701,"(3.7, 4.4, 4.20875)","(14.0, 20.0, 19.076923076923077)","(1.75, 2.44, 2.3909090909090907)","(5.5, 7.8, 7.66)","(11.0, 13.0, 12.9)","(20.0, 27.0, 23.666666666666668)","(18.0, 24.0, 21.81818181818182)"
07-01-2023 17:34:02.454311,"(3.7, 4.4, 4.215662650602409)","(14.0, 20.0, 19.076923076923077)","(1.75, 2.44, 2.3909090909090907)","(5.5, 7.8, 7.66)","(11.0, 13.0, 13.115384615384615)","(20.0, 27.0, 23.666666666666668)","(18.0, 24.0, 21.81818181818182)"
07-01-2023 17:34:03.543383,"(3.7, 4.4, 4.20875)","(14.0, 20.0, 17.77777777777778)","(1.75, 2.44, 2.3655172413793104)","(5.5, 8.0, 7.7272727272727275)","(11.0, 13.5, 13.115384615384615)","(20.0, 27.0, 23.666666666666668)","(18.0, 24.0, 21.81818181818182)"
07-01-2023 17:34:04.620239,"(3.7, 4.4, 4.20875)","(14.0, 20.0, 17.8)","(1.75, 2.38, 2.326428571428571)","(5.5, 8.0, 7.818181818181818)","(11.0, 13.5, 13.115384615384615)","(20.0, 27.0, 23.666666666666668)","(18.0, 24.0, 21.81818181818182)"
07-01-2023 17:34:05.736969,"(3.7, 4.4, 4.20875)","(14.0, 20.0, 18.263157894736842)","(1.75, 2.38, 2.326315789473684)","(5.5, 8.2, 7.985714285714285)","(11.0, 13.5, 12.785714285714286)","(20.0, 27.0, 23.666666666666668)","(18.0, 24.0, 20.869565217391305)"
07-01-2023 17:34:06.744984,"(3.7, 4.4, 4.237288135593221)","(14.0, 20.0, 18.73076923076923)","(1.75, 2.36, 2.3499999999999996)","(5.5, 7.8, 7.688888888888888)","(11.0, 13.5, 12.705882352941176)","(20.0, 27.0, 23.666666666666668)","(18.0, 24.0, 20.869565217391305)"
07-01-2023 17:34:07.739985,"(3.7, 4.4, 4.2203125)","(14.0, 20.0, 19.0)","(1.75, 2.36, 2.3499999999999996)","(5.5, 7.8, 7.688888888888888)","(11.0, 13.5, 13.058823529411764)","(20.0, 27.0, 23.666666666666668)","(18.0, 24.0, 21.176470588235293)"
07-01-2023 17:34:08.849475,"(3.7, 4.4, 4.2203125)","(14.0, 20.0, 19.0)","(1.75, 2.34, 2.305490196078431)","(5.5, 8.2, 7.927272727272727)","(11.0, 13.5, 12.785714285714286)","(20.0, 27.0, 25.333333333333332)","(18.0, 24.0, 21.176470588235293)"
07-01-2023 17:34:10.080676,"(3.6, 4.4, 4.2203125)","(15.0, 20.0, 19.0)","(1.8, 2.34, 2.3052830188679243)","(6.0, 8.2, 7.9692307692307685)","(9.0, 13.5, 12.785714285714286)","(20.0, 27.0, 23.666666666666668)","(18.0, 24.0, 21.176470588235293)"
07-01-2023 17:34:11.124397,"(3.6, 4.4, 4.2203125)","(15.0, 20.0, 19.0)","(1.8, 2.34, 2.3052830188679243)","(6.0, 8.2, 7.9692307692307685)","(9.0, 13.5, 13.636363636363637)","(20.0, 27.0, 25.0)","(18.0, 24.0, 21.6)"
07-01-2023 17:34:12.233370,"(3.6, 4.4, 4.2250000000000005)","(14.0, 23.0, 21.26923076923077)","(1.85, 2.26, 2.2580952380952377)","(6.0, 8.2, 8.0)","(10.0, 14.0, 13.944444444444445)","(20.0, 27.0, 25.0)","(18.0, 24.0, 22.285714285714285)"
07-01-2023 17:34:13.272068,"(3.6, 4.4, 4.2250000000000005)","(15.0, 23.0, 21.26923076923077)","(1.85, 2.26, 2.2466666666666666)","(6.0, 8.2, 8.0)","(10.0, 14.0, 13.933333333333334)","(20.0, 27.0, 25.0)","(18.0, 24.0, 22.285714285714285)"
07-01-2023 17:34:14.447348,"(3.6, 4.4, 4.2250000000000005)","(15.0, 23.0, 21.444444444444443)","(1.85, 2.26, 2.2399999999999998)","(6.0, 8.2, 8.0)","(10.0, 14.0, 13.295774647887324)","(20.0, 27.0, 25.22222222222222)","(18.0, 24.0, 22.307692307692307)"
07-01-2023 17:34:15.636910,"(3.6, 4.4, 4.226229508196721)","(15.0, 23.0, 21.074074074074073)","(1.85, 2.26, 2.216666666666667)","(6.0, 8.4, 8.0)","(10.0, 14.5, 13.304347826086957)","(20.0, 27.0, 26.142857142857142)","(18.0, 24.0, 25.4375)"
07-01-2023 17:34:16.741291,"(3.6, 4.4, 4.226229508196721)","(15.0, 23.0, 21.074074074074073)","(1.85, 2.24, 2.216666666666667)","(6.0, 8.2, 8.0)","(10.0, 14.5, 13.75)","(20.0, 27.0, 26.4)","(18.0, 27.0, 25.4375)"
07-01-2023 17:34:17.807784,"(3.6, 4.4, 4.2304)","(15.0, 23.0, 21.25)","(1.85, 2.22, 2.21)","(6.0, 8.2, 8.0)","(10.0, 14.0, 13.818181818181818)","(20.0, 27.0, 26.4)","(18.0, 27.0, 24.333333333333332)"
07-01-2023 17:34:18.822071,"(3.6, 4.4, 4.260714285714286)","(15.0, 23.0, 21.710526315789473)","(1.85, 2.24, 2.21)","(6.0, 8.2, 8.307692307692308)","(10.0, 14.0, 13.818181818181818)","(20.0, 27.0, 26.4)","(18.0, 27.0, 24.333333333333332)"
07-01-2023 17:34:19.972717,"(3.6, 4.4, 4.260714285714286)","(15.0, 23.0, 21.710526315789473)","(1.85, 2.24, 2.1963636363636367)","(6.0, 8.4, 8.2125)","(10.0, 14.0, 13.818181818181818)","(20.0, 27.0, 26.4)","(18.0, 27.0, 24.333333333333332)"
07-01-2023 17:34:21.144733,"(3.6, 4.4, 4.260714285714286)","(15.0, 23.0, 22.0)","(1.85, 2.24, 2.1963636363636367)","(6.0, 8.4, 8.166666666666666)","(10.0, 14.0, 13.75)","(20.0, 27.0, 26.25)","(18.0, 27.0, 24.333333333333332)"
07-01-2023 17:34:22.287806,"(3.6, 4.4, 4.272131147540984)","(15.0, 23.0, 22.0)","(1.85, 2.24, 2.1963636363636367)","(6.0, 8.2, 8.325000000000001)","(10.0, 14.0, 13.75)","(20.0, 30.0, 26.25)","(18.0, 27.0, 24.333333333333332)"
