,Sonnys Amazing,Triplets,Rainbow Rain,Colerne,Micton Mouse,Beartastic Writer,Roberts Delight,My Ultimate Billy Nz,Our Amazing Grace,No Win No Worries
337,"[datetime.datetime(2022, 11, 28, 18, 25, 5, 158305), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 25, 5, 158305), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 25, 5, 158305), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 18, 25, 5, 158305), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 25, 5, 158305), 2.25, 3.15]","[datetime.datetime(2022, 11, 28, 18, 25, 5, 158305), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 25, 5, 158305), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 18, 25, 5, 158305), 8.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 25, 5, 158305), 19.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 25, 5, 158305), 3.6, 5.0]"
338,"[datetime.datetime(2022, 11, 28, 18, 25, 6, 423709), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 25, 6, 423709), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 25, 6, 423709), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 18, 25, 6, 423709), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 25, 6, 423709), 2.25, 3.15]","[datetime.datetime(2022, 11, 28, 18, 25, 6, 423709), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 25, 6, 423709), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 18, 25, 6, 423709), 8.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 25, 6, 423709), 19.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 25, 6, 423709), 3.6, 5.0]"
339,"[datetime.datetime(2022, 11, 28, 18, 25, 7, 686617), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 25, 7, 686617), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 25, 7, 686617), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 18, 25, 7, 686617), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 25, 7, 686617), 2.25, 3.15]","[datetime.datetime(2022, 11, 28, 18, 25, 7, 686617), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 25, 7, 686617), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 18, 25, 7, 686617), 8.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 25, 7, 686617), 19.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 25, 7, 686617), 3.6, 5.0]"
340,"[datetime.datetime(2022, 11, 28, 18, 25, 8, 947863), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 25, 8, 947863), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 25, 8, 947863), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 18, 25, 8, 947863), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 25, 8, 947863), 2.25, 3.15]","[datetime.datetime(2022, 11, 28, 18, 25, 8, 947863), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 25, 8, 947863), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 18, 25, 8, 947863), 8.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 25, 8, 947863), 19.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 25, 8, 947863), 3.6, 5.0]"
341,"[datetime.datetime(2022, 11, 28, 18, 25, 10, 226992), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 25, 10, 226992), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 25, 10, 226992), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 18, 25, 10, 226992), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 25, 10, 226992), 2.25, 3.15]","[datetime.datetime(2022, 11, 28, 18, 25, 10, 226992), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 25, 10, 226992), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 18, 25, 10, 226992), 8.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 25, 10, 226992), 19.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 25, 10, 226992), 3.6, 5.0]"
342,"[datetime.datetime(2022, 11, 28, 18, 25, 11, 506647), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 25, 11, 506647), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 25, 11, 506647), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 18, 25, 11, 506647), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 25, 11, 506647), 2.25, 3.15]","[datetime.datetime(2022, 11, 28, 18, 25, 11, 506647), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 25, 11, 506647), 4.8, 8.8]","[datetime.datetime(2022, 11, 28, 18, 25, 11, 506647), 8.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 25, 11, 506647), 19.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 25, 11, 506647), 3.6, 4.9]"
343,"[datetime.datetime(2022, 11, 28, 18, 25, 12, 793981), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 25, 12, 793981), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 25, 12, 793981), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 18, 25, 12, 793981), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 25, 12, 793981), 2.25, 3.15]","[datetime.datetime(2022, 11, 28, 18, 25, 12, 793981), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 25, 12, 793981), 4.8, 8.8]","[datetime.datetime(2022, 11, 28, 18, 25, 12, 793981), 8.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 25, 12, 793981), 19.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 25, 12, 793981), 3.6, 5.1]"
344,"[datetime.datetime(2022, 11, 28, 18, 25, 14, 34521), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 25, 14, 34521), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 25, 14, 34521), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 18, 25, 14, 34521), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 25, 14, 34521), 2.25, 3.15]","[datetime.datetime(2022, 11, 28, 18, 25, 14, 34521), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 25, 14, 34521), 4.8, 8.8]","[datetime.datetime(2022, 11, 28, 18, 25, 14, 34521), 8.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 25, 14, 34521), 19.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 25, 14, 34521), 3.6, 5.1]"
345,"[datetime.datetime(2022, 11, 28, 18, 25, 15, 296971), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 25, 15, 296971), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 25, 15, 296971), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 18, 25, 15, 296971), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 25, 15, 296971), 2.25, 3.15]","[datetime.datetime(2022, 11, 28, 18, 25, 15, 296971), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 25, 15, 296971), 4.8, 8.8]","[datetime.datetime(2022, 11, 28, 18, 25, 15, 296971), 8.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 25, 15, 296971), 19.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 25, 15, 296971), 3.6, 5.1]"
346,"[datetime.datetime(2022, 11, 28, 18, 25, 16, 540469), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 25, 16, 540469), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 25, 16, 540469), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 18, 25, 16, 540469), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 25, 16, 540469), 2.25, 3.15]","[datetime.datetime(2022, 11, 28, 18, 25, 16, 540469), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 25, 16, 540469), 4.8, 8.8]","[datetime.datetime(2022, 11, 28, 18, 25, 16, 540469), 8.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 25, 16, 540469), 19.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 25, 16, 540469), 3.6, 5.0]"
347,"[datetime.datetime(2022, 11, 28, 18, 25, 17, 788817), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 25, 17, 788817), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 25, 17, 788817), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 18, 25, 17, 788817), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 25, 17, 788817), 2.25, 3.15]","[datetime.datetime(2022, 11, 28, 18, 25, 17, 788817), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 25, 17, 788817), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 18, 25, 17, 788817), 8.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 25, 17, 788817), 19.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 25, 17, 788817), 3.6, 5.1]"
348,"[datetime.datetime(2022, 11, 28, 18, 25, 19, 21905), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 25, 19, 21905), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 25, 19, 21905), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 18, 25, 19, 21905), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 25, 19, 21905), 2.25, 3.15]","[datetime.datetime(2022, 11, 28, 18, 25, 19, 21905), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 25, 19, 21905), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 18, 25, 19, 21905), 8.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 25, 19, 21905), 19.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 25, 19, 21905), 3.6, 5.1]"
349,"[datetime.datetime(2022, 11, 28, 18, 25, 20, 258180), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 25, 20, 258180), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 25, 20, 258180), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 18, 25, 20, 258180), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 25, 20, 258180), 2.25, 3.15]","[datetime.datetime(2022, 11, 28, 18, 25, 20, 258180), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 25, 20, 258180), 4.8, 7.2]","[datetime.datetime(2022, 11, 28, 18, 25, 20, 258180), 8.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 25, 20, 258180), 19.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 25, 20, 258180), 3.6, 5.1]"
350,"[datetime.datetime(2022, 11, 28, 18, 25, 21, 522035), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 25, 21, 522035), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 25, 21, 522035), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 18, 25, 21, 522035), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 25, 21, 522035), 2.25, 3.15]","[datetime.datetime(2022, 11, 28, 18, 25, 21, 522035), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 25, 21, 522035), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 18, 25, 21, 522035), 8.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 25, 21, 522035), 19.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 25, 21, 522035), 3.6, 5.1]"
351,"[datetime.datetime(2022, 11, 28, 18, 25, 22, 771053), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 25, 22, 771053), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 25, 22, 771053), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 18, 25, 22, 771053), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 25, 22, 771053), 2.25, 3.15]","[datetime.datetime(2022, 11, 28, 18, 25, 22, 771053), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 25, 22, 771053), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 18, 25, 22, 771053), 8.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 25, 22, 771053), 19.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 25, 22, 771053), 3.6, 5.1]"
352,"[datetime.datetime(2022, 11, 28, 18, 25, 24, 165039), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 25, 24, 165039), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 25, 24, 165039), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 18, 25, 24, 165039), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 25, 24, 165039), 2.25, 3.05]","[datetime.datetime(2022, 11, 28, 18, 25, 24, 165039), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 25, 24, 165039), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 25, 24, 165039), 8.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 25, 24, 165039), 19.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 25, 24, 165039), 3.6, 5.1]"
353,"[datetime.datetime(2022, 11, 28, 18, 25, 25, 424561), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 25, 25, 424561), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 25, 25, 424561), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 18, 25, 25, 424561), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 25, 25, 424561), 2.25, 3.05]","[datetime.datetime(2022, 11, 28, 18, 25, 25, 424561), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 25, 25, 424561), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 18, 25, 25, 424561), 8.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 25, 25, 424561), 19.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 25, 25, 424561), 3.6, 5.1]"
354,"[datetime.datetime(2022, 11, 28, 18, 25, 26, 669747), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 25, 26, 669747), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 25, 26, 669747), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 18, 25, 26, 669747), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 25, 26, 669747), 2.25, 3.05]","[datetime.datetime(2022, 11, 28, 18, 25, 26, 669747), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 25, 26, 669747), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 18, 25, 26, 669747), 8.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 25, 26, 669747), 19.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 25, 26, 669747), 3.6, 5.1]"
355,"[datetime.datetime(2022, 11, 28, 18, 25, 27, 931509), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 25, 27, 931509), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 25, 27, 931509), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 18, 25, 27, 931509), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 25, 27, 931509), 2.25, 3.05]","[datetime.datetime(2022, 11, 28, 18, 25, 27, 931509), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 25, 27, 931509), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 18, 25, 27, 931509), 8.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 25, 27, 931509), 19.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 25, 27, 931509), 3.6, 5.1]"
356,"[datetime.datetime(2022, 11, 28, 18, 25, 29, 194220), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 25, 29, 194220), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 25, 29, 194220), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 18, 25, 29, 194220), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 25, 29, 194220), 2.25, 3.05]","[datetime.datetime(2022, 11, 28, 18, 25, 29, 194220), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 25, 29, 194220), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 18, 25, 29, 194220), 8.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 25, 29, 194220), 19.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 25, 29, 194220), 3.6, 5.1]"
357,"[datetime.datetime(2022, 11, 28, 18, 25, 30, 428087), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 25, 30, 428087), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 25, 30, 428087), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 18, 25, 30, 428087), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 25, 30, 428087), 2.25, 3.05]","[datetime.datetime(2022, 11, 28, 18, 25, 30, 428087), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 25, 30, 428087), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 18, 25, 30, 428087), 8.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 25, 30, 428087), 19.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 25, 30, 428087), 3.6, 5.1]"
358,"[datetime.datetime(2022, 11, 28, 18, 25, 31, 673228), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 25, 31, 673228), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 25, 31, 673228), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 18, 25, 31, 673228), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 25, 31, 673228), 2.25, 3.05]","[datetime.datetime(2022, 11, 28, 18, 25, 31, 673228), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 25, 31, 673228), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 18, 25, 31, 673228), 8.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 25, 31, 673228), 19.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 25, 31, 673228), 3.6, 5.1]"
359,"[datetime.datetime(2022, 11, 28, 18, 25, 32, 934536), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 25, 32, 934536), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 25, 32, 934536), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 18, 25, 32, 934536), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 25, 32, 934536), 2.25, 3.05]","[datetime.datetime(2022, 11, 28, 18, 25, 32, 934536), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 25, 32, 934536), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 18, 25, 32, 934536), 8.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 25, 32, 934536), 19.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 25, 32, 934536), 3.6, 5.1]"
360,"[datetime.datetime(2022, 11, 28, 18, 25, 34, 176607), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 25, 34, 176607), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 25, 34, 176607), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 18, 25, 34, 176607), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 25, 34, 177609), 2.25, 3.05]","[datetime.datetime(2022, 11, 28, 18, 25, 34, 177609), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 25, 34, 177609), 4.8, 7.2]","[datetime.datetime(2022, 11, 28, 18, 25, 34, 177609), 8.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 25, 34, 177609), 19.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 25, 34, 177609), 3.6, 5.1]"
361,"[datetime.datetime(2022, 11, 28, 18, 25, 35, 437390), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 25, 35, 437390), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 25, 35, 437390), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 18, 25, 35, 437390), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 25, 35, 437390), 2.25, 3.05]","[datetime.datetime(2022, 11, 28, 18, 25, 35, 437390), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 25, 35, 437390), 4.8, 7.2]","[datetime.datetime(2022, 11, 28, 18, 25, 35, 437390), 8.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 25, 35, 437390), 19.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 25, 35, 437390), 3.6, 5.1]"
362,"[datetime.datetime(2022, 11, 28, 18, 25, 36, 682058), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 25, 36, 682058), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 25, 36, 682058), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 18, 25, 36, 682058), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 25, 36, 682058), 2.25, 3.0]","[datetime.datetime(2022, 11, 28, 18, 25, 36, 682058), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 25, 36, 682058), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 18, 25, 36, 682058), 8.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 25, 36, 682058), 19.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 25, 36, 682058), 3.6, 5.1]"
363,"[datetime.datetime(2022, 11, 28, 18, 25, 37, 947814), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 25, 37, 947814), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 25, 37, 947814), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 18, 25, 37, 947814), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 25, 37, 947814), 2.25, 3.0]","[datetime.datetime(2022, 11, 28, 18, 25, 37, 947814), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 25, 37, 947814), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 18, 25, 37, 947814), 8.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 25, 37, 947814), 19.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 25, 37, 947814), 3.6, 5.1]"
364,"[datetime.datetime(2022, 11, 28, 18, 25, 39, 228784), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 25, 39, 228784), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 25, 39, 228784), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 18, 25, 39, 228784), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 25, 39, 228784), 2.25, 3.0]","[datetime.datetime(2022, 11, 28, 18, 25, 39, 228784), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 25, 39, 228784), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 25, 39, 228784), 8.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 25, 39, 228784), 19.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 25, 39, 228784), 3.6, 5.1]"
365,"[datetime.datetime(2022, 11, 28, 18, 25, 40, 517005), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 25, 40, 517005), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 25, 40, 517005), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 18, 25, 40, 517005), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 25, 40, 517005), 2.25, 3.0]","[datetime.datetime(2022, 11, 28, 18, 25, 40, 517005), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 25, 40, 517005), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 25, 40, 517005), 8.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 25, 40, 517005), 19.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 25, 40, 517005), 3.6, 5.1]"
366,"[datetime.datetime(2022, 11, 28, 18, 25, 41, 785838), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 25, 41, 785838), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 25, 41, 785838), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 18, 25, 41, 785838), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 25, 41, 785838), 2.25, 3.0]","[datetime.datetime(2022, 11, 28, 18, 25, 41, 785838), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 25, 41, 785838), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 18, 25, 41, 785838), 8.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 25, 41, 785838), 19.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 25, 41, 785838), 3.6, 5.1]"
367,"[datetime.datetime(2022, 11, 28, 18, 25, 43, 30056), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 25, 43, 30056), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 25, 43, 30056), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 18, 25, 43, 30056), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 25, 43, 30056), 2.25, 3.0]","[datetime.datetime(2022, 11, 28, 18, 25, 43, 30056), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 25, 43, 30056), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 18, 25, 43, 30056), 8.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 25, 43, 30056), 19.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 25, 43, 30056), 3.6, 5.1]"
368,"[datetime.datetime(2022, 11, 28, 18, 25, 44, 317642), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 25, 44, 317642), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 25, 44, 317642), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 18, 25, 44, 317642), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 25, 44, 317642), 2.25, 3.0]","[datetime.datetime(2022, 11, 28, 18, 25, 44, 317642), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 25, 44, 317642), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 18, 25, 44, 317642), 8.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 25, 44, 317642), 19.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 25, 44, 317642), 3.6, 5.1]"
