,Elliott Ness,Mercury Icon,Aston Rosa,Starfleet,Van Diemen,Funky Felix,Im A Lawyer,Bingo Ringo
12-01-2023 10:04:47.029370,"(5.0, 9.0, 8.25)","(11.0, 13.0, 11.958333333333334)","(6.5, 8.0, 7.699999999999999)","(13.0, 27.0, 25.666666666666668)","(4.6, 9.8, 9.571428571428571)","(10.0, 12.5, 11.8)","(3.9, 3.95, 3.727777777777778)","(4.6, 6.8, 6.266666666666667)"
12-01-2023 10:04:48.054515,"(5.0, 9.0, 8.25)","(11.0, 13.0, 11.958333333333334)","(6.5, 8.0, 7.699999999999999)","(13.0, 27.0, 25.666666666666668)","(4.6, 9.8, 9.571428571428571)","(10.0, 12.5, 11.8)","(3.9, 3.95, 3.730769230769231)","(4.6, 6.8, 6.266666666666667)"
12-01-2023 10:04:49.120856,"(5.0, 9.0, 8.25)","(11.0, 13.0, 11.958333333333334)","(6.5, 8.0, 7.699999999999999)","(13.0, 27.0, 25.666666666666668)","(4.6, 9.8, 9.654545454545454)","(10.0, 12.5, 11.779069767441861)","(3.9, 3.95, 3.7083333333333335)","(4.6, 6.8, 6.266666666666667)"
12-01-2023 10:04:50.223972,"(5.0, 9.0, 8.25)","(11.0, 13.0, 11.958333333333334)","(6.5, 8.0, 7.699999999999999)","(13.0, 27.0, 25.666666666666668)","(4.6, 9.8, 10.2)","(10.0, 12.5, 11.8)","(3.9, 3.95, 3.78125)","(4.6, 6.8, 6.266666666666667)"
12-01-2023 10:04:51.304721,"(5.0, 9.0, 8.25)","(11.0, 13.0, 11.958333333333334)","(6.5, 8.0, 7.699999999999999)","(13.0, 27.0, 25.25)","(4.6, 11.0, 10.200000000000001)","(10.0, 12.5, 11.8)","(3.9, 3.95, 3.725)","(4.6, 6.8, 6.228571428571429)"
12-01-2023 10:04:52.390750,"(5.0, 9.0, 8.6)","(11.0, 13.0, 11.958333333333334)","(6.5, 8.0, 7.699999999999999)","(13.0, 27.0, 25.25)","(4.6, 11.0, 10.200000000000001)","(10.0, 12.5, 11.8)","(3.9, 3.95, 3.725)","(4.6, 6.8, 6.228571428571429)"
12-01-2023 10:04:53.398904,"(5.0, 9.0, 8.6)","(11.0, 13.0, 11.958333333333334)","(6.5, 8.0, 7.699999999999999)","(13.0, 27.0, 25.25)","(4.6, 11.0, 10.200000000000001)","(10.0, 12.5, 11.8)","(3.9, 3.95, 3.75)","(4.6, 6.8, 6.266666666666667)"
12-01-2023 10:04:54.464773,"(5.0, 9.0, 8.6)","(11.0, 13.0, 11.958333333333334)","(6.5, 8.0, 7.76)","(13.0, 27.0, 21.545454545454547)","(4.6, 11.0, 10.200000000000001)","(10.0, 12.5, 11.779069767441861)","(3.9, 3.95, 3.75)","(4.6, 6.8, 6.152380952380953)"
12-01-2023 10:04:55.530594,"(5.0, 9.0, 8.6)","(11.0, 13.0, 11.958333333333334)","(6.5, 8.0, 7.76)","(13.0, 27.0, 24.0)","(4.6, 11.0, 10.200000000000001)","(10.0, 12.5, 11.779069767441861)","(3.9, 3.95, 3.75)","(4.6, 6.8, 6.152380952380953)"
12-01-2023 10:04:56.579776,"(5.0, 9.0, 8.6)","(11.0, 13.0, 11.958333333333334)","(6.5, 8.0, 7.76)","(13.0, 27.0, 24.0)","(4.6, 11.0, 9.559999999999999)","(10.0, 12.5, 11.779069767441861)","(3.9, 3.95, 3.75)","(4.6, 6.8, 6.152380952380953)"
12-01-2023 10:04:57.582573,"(5.0, 9.0, 8.6)","(11.0, 13.0, 11.958333333333334)","(6.5, 8.0, 7.76)","(13.0, 27.0, 25.153846153846153)","(4.6, 11.0, 9.559999999999999)","(10.0, 12.5, 11.779069767441861)","(3.9, 3.95, 3.716666666666667)","(4.6, 6.8, 6.152380952380953)"
12-01-2023 10:04:58.546568,"(5.0, 9.4, 8.8)","(11.0, 14.5, 11.833333333333334)","(6.5, 8.0, 7.723076923076923)","(13.0, 27.0, 25.0)","(4.6, 11.0, 10.555555555555555)","(10.0, 12.5, 11.779069767441861)","(3.9, 3.95, 3.6052631578947367)","(4.6, 6.8, 6.3)"
12-01-2023 10:04:59.587217,"(5.0, 9.4, 8.92)","(11.0, 14.5, 12.9)","(6.5, 8.0, 7.723076923076923)","(13.0, 27.0, 25.0)","(4.6, 11.0, 10.625)","(10.0, 12.5, 11.662162162162161)","(3.9, 3.9, 3.716666666666667)","(4.6, 6.6, 6.3)"
12-01-2023 10:05:00.648001,"(5.0, 9.4, 8.92)","(11.0, 14.5, 12.9)","(6.5, 8.0, 7.723076923076923)","(13.0, 27.0, 25.714285714285715)","(4.6, 11.0, 10.625)","(10.0, 12.5, 11.662162162162161)","(3.9, 3.85, 3.740909090909091)","(4.6, 6.6, 6.3)"
12-01-2023 10:05:01.661002,"(5.0, 9.4, 8.92)","(11.0, 14.5, 11.911764705882353)","(6.5, 8.0, 7.723076923076923)","(13.0, 27.0, 25.714285714285715)","(4.6, 11.0, 10.625)","(10.0, 12.5, 11.662162162162161)","(3.9, 3.85, 3.670689655172414)","(4.6, 6.6, 6.3)"
12-01-2023 10:05:02.681169,"(5.0, 9.4, 8.92)","(11.0, 14.5, 11.911764705882353)","(6.5, 8.0, 7.733333333333333)","(13.0, 27.0, 25.714285714285715)","(4.6, 11.0, 10.625)","(10.0, 12.5, 11.662162162162161)","(3.9, 3.85, 3.723170731707317)","(4.6, 6.6, 6.3)"
12-01-2023 10:05:03.680273,"(5.0, 9.4, 8.955555555555556)","(11.0, 14.5, 11.911764705882353)","(6.5, 8.0, 7.733333333333333)","(13.0, 27.0, 25.714285714285715)","(4.6, 11.0, 10.625)","(10.0, 12.5, 11.662162162162161)","(3.9, 3.85, 3.731818181818182)","(4.6, 6.6, 6.3)"
12-01-2023 10:05:04.710412,"(5.0, 9.4, 8.955555555555556)","(11.0, 14.5, 11.911764705882353)","(6.5, 8.0, 7.699999999999999)","(13.0, 27.0, 25.846153846153847)","(4.6, 11.0, 9.92)","(10.0, 12.5, 11.662162162162161)","(3.9, 3.85, 3.6766666666666667)","(4.6, 6.6, 6.3)"
12-01-2023 10:05:05.752211,"(5.0, 9.4, 8.955555555555556)","(11.0, 14.5, 11.911764705882353)","(6.5, 8.0, 7.699999999999999)","(13.0, 27.0, 25.846153846153847)","(4.6, 11.0, 10.475)","(10.0, 12.5, 11.662162162162161)","(3.9, 3.85, 3.685714285714286)","(4.6, 6.6, 6.3)"
12-01-2023 10:05:06.829357,"(5.0, 9.4, 8.955555555555556)","(11.0, 14.0, 13.125)","(6.5, 8.0, 7.733333333333333)","(13.0, 27.0, 25.846153846153847)","(4.6, 11.0, 10.3)","(10.0, 12.5, 11.662162162162161)","(3.9, 3.7, 3.685714285714286)","(4.6, 6.6, 6.3)"
12-01-2023 10:05:07.828148,"(5.0, 9.4, 8.955555555555556)","(11.0, 14.0, 12.40909090909091)","(6.5, 8.0, 7.733333333333333)","(13.0, 27.0, 25.846153846153847)","(4.6, 11.0, 10.3)","(10.0, 12.5, 11.662162162162161)","(3.9, 3.7, 3.685714285714286)","(4.6, 6.6, 6.3)"
12-01-2023 10:05:08.823306,"(5.0, 9.4, 8.955555555555556)","(11.0, 14.0, 12.0)","(6.5, 8.0, 7.733333333333333)","(13.0, 27.0, 25.846153846153847)","(4.6, 11.0, 10.1)","(10.0, 12.5, 11.662162162162161)","(3.9, 3.7, 3.685714285714286)","(4.6, 6.6, 6.3)"
12-01-2023 10:05:09.878653,"(5.0, 9.4, 8.84)","(11.0, 14.0, 12.0)","(6.5, 8.0, 7.733333333333333)","(13.0, 27.0, 25.846153846153847)","(4.6, 11.0, 10.1)","(10.0, 12.5, 11.662162162162161)","(3.9, 3.7, 3.781578947368421)","(4.6, 6.6, 6.3)"
12-01-2023 10:05:11.074724,"(5.0, 9.4, 8.955555555555556)","(11.0, 14.0, 11.8125)","(6.5, 8.0, 7.699999999999999)","(13.0, 27.0, 25.2)","(4.6, 11.0, 10.1)","(10.0, 12.5, 11.662162162162161)","(3.9, 3.85, 3.785135135135135)","(4.6, 6.6, 6.3)"
12-01-2023 10:05:12.160576,"(5.0, 9.4, 8.955555555555556)","(11.0, 13.5, 13.2)","(6.5, 8.0, 7.699999999999999)","(13.0, 27.0, 25.2)","(4.6, 11.0, 9.941176470588236)","(10.0, 12.5, 11.662162162162161)","(3.9, 3.85, 3.785135135135135)","(4.6, 6.6, 6.24)"
12-01-2023 10:05:13.273953,"(5.0, 9.4, 8.955555555555556)","(11.0, 14.0, 12.352941176470589)","(6.5, 8.0, 7.699999999999999)","(13.0, 27.0, 24.75)","(4.6, 11.0, 10.100000000000001)","(10.0, 12.5, 11.090909090909092)","(3.9, 3.85, 3.8625)","(4.6, 6.6, 6.288888888888889)"
12-01-2023 10:05:14.312256,"(5.0, 9.4, 8.9)","(11.0, 14.0, 12.25)","(6.5, 8.0, 7.715789473684211)","(13.0, 27.0, 24.75)","(4.6, 11.0, 10.011764705882353)","(10.0, 12.5, 10.758064516129032)","(3.9, 3.9, 3.8625)","(4.6, 6.6, 6.027272727272727)"
12-01-2023 10:05:15.400054,"(5.0, 9.4, 8.9)","(11.0, 14.0, 11.2)","(6.5, 8.0, 7.715789473684211)","(13.0, 27.0, 24.75)","(4.6, 11.0, 10.100000000000001)","(10.0, 12.5, 10.722222222222221)","(3.9, 3.9, 3.8625)","(4.6, 6.6, 5.97)"
12-01-2023 10:05:16.411423,"(5.0, 9.4, 8.9)","(11.0, 14.0, 11.846153846153847)","(6.5, 8.0, 7.715789473684211)","(13.0, 27.0, 24.75)","(4.6, 11.0, 10.100000000000001)","(10.0, 12.5, 11.7)","(3.9, 3.9, 3.8625)","(4.6, 6.6, 6.0)"
12-01-2023 10:05:17.484055,"(5.0, 9.4, 9.05)","(11.0, 14.0, 11.846153846153847)","(6.5, 8.0, 7.715789473684211)","(13.0, 27.0, 24.75)","(4.6, 11.0, 10.100000000000001)","(10.0, 12.0, 11.333333333333334)","(3.9, 3.9, 3.8625)","(4.6, 6.6, 6.0)"
12-01-2023 10:05:18.585354,"(5.0, 9.4, 8.95)","(11.0, 14.0, 11.846153846153847)","(6.5, 8.0, 7.715789473684211)","(13.0, 27.0, 29.333333333333332)","(4.6, 11.0, 10.100000000000001)","(10.0, 12.0, 10.735294117647058)","(3.9, 3.9, 3.8625)","(4.6, 6.6, 5.97)"
12-01-2023 10:05:19.596444,"(5.0, 9.4, 8.95)","(11.0, 14.0, 11.2)","(6.5, 8.0, 7.715789473684211)","(13.0, 30.0, 29.333333333333332)","(4.6, 11.0, 10.100000000000001)","(10.0, 12.5, 10.735294117647058)","(3.9, 3.9, 3.8625)","(4.6, 6.6, 6.0)"
12-01-2023 10:05:20.613485,"(5.0, 9.4, 9.04)","(11.0, 14.0, 11.2)","(6.5, 8.0, 7.828571428571428)","(13.0, 30.0, 28.90909090909091)","(4.6, 10.5, 9.727272727272728)","(10.0, 12.0, 11.714285714285714)","(3.9, 3.9, 3.8625)","(4.6, 6.6, 6.0)"
12-01-2023 10:05:21.576445,"(5.0, 9.4, 9.04)","(11.0, 14.0, 11.2)","(6.5, 8.0, 7.945454545454545)","(13.0, 30.0, 28.90909090909091)","(4.6, 10.5, 9.9)","(10.0, 12.0, 11.0)","(3.9, 3.9, 3.9107142857142856)","(4.6, 6.6, 5.97)"
12-01-2023 10:05:22.629363,"(5.0, 9.4, 9.04)","(11.0, 14.0, 11.2)","(6.5, 8.0, 7.945454545454545)","(13.0, 30.0, 29.2)","(4.6, 10.5, 9.600000000000001)","(10.0, 12.0, 11.0)","(3.9, 4.0, 3.9122807017543857)","(4.6, 6.6, 5.85)"
12-01-2023 10:05:23.644805,"(5.0, 9.4, 9.04)","(11.0, 14.0, 11.2)","(6.5, 8.0, 7.945454545454545)","(13.0, 30.0, 29.2)","(4.6, 9.8, 9.65)","(10.0, 12.0, 11.75)","(3.9, 4.0, 3.912962962962963)","(4.6, 6.6, 5.85)"
12-01-2023 10:05:24.660071,"(5.0, 9.4, 8.68)","(11.0, 14.0, 11.2)","(6.5, 8.0, 7.945454545454545)","(13.0, 30.0, 29.2)","(4.6, 9.8, 9.65)","(10.0, 12.0, 11.75)","(3.9, 4.0, 3.906930693069307)","(4.6, 6.6, 5.85)"
12-01-2023 10:05:25.662835,"(5.0, 9.4, 9.04)","(11.0, 14.0, 11.2)","(6.5, 8.0, 7.945454545454545)","(13.0, 30.0, 28.4)","(4.6, 10.5, 9.972222222222221)","(10.0, 12.0, 11.75)","(3.9, 4.0, 3.906930693069307)","(4.6, 6.6, 5.85)"
12-01-2023 10:05:26.665606,"(5.0, 9.4, 9.04)","(11.0, 14.0, 11.2)","(6.5, 8.0, 7.945454545454545)","(13.0, 30.0, 29.2)","(4.6, 10.5, 9.972222222222221)","(10.0, 12.0, 11.75)","(3.9, 4.0, 3.906930693069307)","(4.6, 6.6, 5.85)"
12-01-2023 10:05:27.836449,"(5.0, 9.4, 9.04)","(11.0, 14.0, 11.2)","(6.5, 8.0, 7.945454545454545)","(13.0, 30.0, 29.2)","(4.6, 10.5, 9.972222222222221)","(10.0, 12.0, 11.75)","(3.9, 4.0, 3.906930693069307)","(4.6, 6.6, 5.85)"
12-01-2023 10:05:28.939266,"(5.0, 9.4, 9.04)","(11.0, 14.0, 11.2)","(6.5, 8.0, 7.945454545454545)","(13.0, 30.0, 29.2)","(4.6, 10.5, 10.08695652173913)","(10.0, 12.0, 11.75)","(3.9, 4.0, 3.906930693069307)","(4.6, 6.6, 6.119047619047619)"
12-01-2023 10:05:30.046787,"(5.0, 9.4, 8.95)","(11.0, 14.0, 11.2)","(6.5, 8.0, 7.945454545454545)","(13.0, 30.0, 29.2)","(4.6, 10.5, 10.08695652173913)","(10.0, 12.0, 11.75)","(3.9, 4.0, 3.906930693069307)","(4.6, 6.8, 6.226470588235294)"
12-01-2023 10:05:31.154021,"(5.0, 9.4, 8.95)","(11.0, 14.0, 11.2)","(6.5, 8.0, 7.945454545454545)","(13.0, 30.0, 29.2)","(4.6, 10.5, 9.791666666666668)","(10.0, 12.0, 11.75)","(3.9, 4.0, 3.906930693069307)","(4.6, 6.8, 6.199999999999999)"
12-01-2023 10:05:32.181813,"(5.0, 9.4, 9.076923076923077)","(11.0, 14.0, 11.846153846153847)","(6.5, 8.0, 7.945454545454545)","(13.0, 30.0, 29.2)","(4.6, 10.5, 9.5625)","(10.0, 12.0, 11.173076923076923)","(3.9, 4.0, 3.906060606060606)","(4.6, 6.6, 5.92)"
12-01-2023 10:05:33.221242,"(5.0, 9.4, 9.1)","(11.0, 14.0, 11.666666666666666)","(6.5, 8.0, 7.945454545454545)","(13.0, 30.0, 29.2)","(4.6, 10.5, 9.75)","(10.0, 12.5, 11.155172413793103)","(3.9, 4.0, 3.906060606060606)","(4.6, 6.4, 5.8375)"
12-01-2023 10:05:34.322762,"(5.0, 9.4, 9.1)","(11.0, 14.0, 11.2)","(6.5, 8.0, 7.945454545454545)","(13.0, 30.0, 29.2)","(4.6, 10.5, 9.75)","(10.0, 12.5, 11.155172413793103)","(3.9, 4.0, 3.906060606060606)","(4.6, 6.4, 5.873333333333333)"
12-01-2023 10:05:35.395113,"(5.0, 9.4, 9.1)","(11.0, 14.0, 11.2)","(6.5, 8.0, 7.945454545454545)","(13.0, 30.0, 29.2)","(4.6, 10.5, 9.75)","(10.0, 12.5, 10.924242424242424)","(3.9, 4.0, 3.906060606060606)","(4.6, 6.2, 5.655555555555556)"
12-01-2023 10:05:36.472934,"(5.0, 9.4, 9.1)","(11.0, 14.0, 11.2)","(6.5, 8.0, 7.945454545454545)","(13.0, 30.0, 29.2)","(4.6, 10.5, 9.75)","(10.0, 12.5, 10.924242424242424)","(3.9, 4.0, 3.906060606060606)","(4.6, 6.2, 5.833333333333333)"
12-01-2023 10:05:37.536102,"(5.0, 9.4, 9.1)","(11.0, 14.0, 11.2)","(6.5, 8.0, 7.945454545454545)","(13.0, 30.0, 29.2)","(4.6, 10.5, 9.75)","(10.0, 12.5, 11.132352941176471)","(3.9, 4.0, 3.906060606060606)","(4.6, 6.0, 5.833333333333333)"
12-01-2023 10:05:38.602395,"(5.0, 9.4, 9.1)","(11.0, 14.0, 11.2)","(6.5, 8.0, 7.945454545454545)","(13.0, 30.0, 29.2)","(4.6, 10.5, 9.75)","(10.0, 12.5, 11.132352941176471)","(3.9, 4.0, 3.906060606060606)","(4.6, 6.0, 5.833333333333333)"
12-01-2023 10:05:39.679429,"(5.0, 9.4, 8.95)","(11.0, 14.0, 11.2)","(6.5, 8.0, 7.945454545454545)","(13.0, 30.0, 29.2)","(4.6, 10.5, 9.75)","(10.0, 12.5, 11.307692307692308)","(3.9, 4.0, 3.906060606060606)","(4.6, 6.0, 5.833333333333333)"
12-01-2023 10:05:40.722328,"(5.0, 9.4, 8.95)","(11.0, 14.0, 11.2)","(6.5, 8.0, 7.945454545454545)","(13.0, 30.0, 28.4)","(4.6, 10.5, 9.75)","(10.0, 12.5, 11.208333333333334)","(3.9, 4.0, 3.906060606060606)","(4.6, 6.0, 5.675)"
12-01-2023 10:05:41.828068,"(5.0, 9.4, 8.95)","(11.0, 14.0, 11.2)","(6.5, 8.0, 7.945454545454545)","(13.0, 30.0, 28.4)","(4.6, 10.5, 9.958333333333332)","(10.0, 12.5, 11.208333333333334)","(3.9, 4.0, 3.906060606060606)","(4.6, 6.2, 5.655555555555556)"
12-01-2023 10:05:42.919404,"(5.0, 9.4, 8.95)","(11.0, 14.0, 11.2)","(6.5, 8.0, 7.945454545454545)","(13.0, 30.0, 28.4)","(4.6, 10.5, 9.958333333333332)","(10.0, 12.5, 11.241935483870968)","(3.9, 4.0, 3.906060606060606)","(4.6, 6.2, 5.655555555555556)"
12-01-2023 10:05:43.952998,"(5.0, 9.4, 9.16)","(11.0, 14.0, 12.352941176470589)","(6.5, 8.0, 7.945454545454545)","(13.0, 30.0, 29.2)","(4.6, 10.5, 9.958333333333332)","(10.0, 12.5, 11.241935483870968)","(3.9, 4.0, 3.906060606060606)","(4.6, 6.2, 5.655555555555556)"
12-01-2023 10:05:45.048633,"(5.0, 9.4, 9.16)","(11.0, 14.0, 12.352941176470589)","(6.5, 8.0, 7.945454545454545)","(13.0, 30.0, 29.2)","(4.6, 10.5, 9.958333333333332)","(10.0, 12.5, 11.241935483870968)","(3.7, 4.0, 3.906060606060606)","(4.6, 6.2, 5.655555555555556)"
12-01-2023 10:05:46.072409,"(5.0, 9.4, 9.188235294117646)","(11.0, 14.0, 12.352941176470589)","(6.5, 8.0, 7.945454545454545)","(13.0, 30.0, 29.2)","(4.6, 10.5, 10.03125)","(10.0, 12.5, 11.1)","(3.7, 4.0, 3.906060606060606)","(4.6, 6.2, 5.655555555555556)"
12-01-2023 10:05:47.147819,"(5.0, 9.4, 9.1)","(11.0, 14.0, 12.352941176470589)","(6.5, 8.0, 7.945454545454545)","(14.0, 30.0, 29.2)","(4.6, 10.5, 10.03125)","(10.0, 12.5, 11.1875)","(3.7, 4.0, 3.906060606060606)","(4.6, 6.2, 5.655555555555556)"
12-01-2023 10:05:48.153115,"(5.0, 9.4, 9.1)","(11.0, 14.0, 12.352941176470589)","(6.5, 8.0, 7.945454545454545)","(14.0, 30.0, 29.2)","(4.6, 10.5, 10.03125)","(10.0, 12.5, 11.1875)","(3.7, 4.0, 3.906060606060606)","(4.6, 6.2, 5.655555555555556)"
12-01-2023 10:05:49.162414,"(5.0, 9.4, 9.1)","(11.0, 14.0, 12.352941176470589)","(6.5, 8.0, 7.945454545454545)","(14.0, 30.0, 29.2)","(4.6, 10.5, 10.083333333333334)","(10.0, 12.5, 11.1875)","(3.7, 4.0, 3.906060606060606)","(4.6, 6.2, 5.655555555555556)"
12-01-2023 10:05:50.154912,"(5.0, 9.4, 9.1)","(11.0, 14.0, 12.352941176470589)","(6.5, 8.0, 7.945454545454545)","(14.0, 30.0, 28.4)","(4.6, 10.5, 9.964285714285714)","(10.0, 12.5, 10.944444444444445)","(3.7, 4.0, 3.906060606060606)","(4.6, 6.2, 5.655555555555556)"
12-01-2023 10:05:51.220836,"(5.0, 9.4, 9.1)","(11.0, 14.0, 12.352941176470589)","(6.5, 8.0, 7.945454545454545)","(14.0, 30.0, 28.4)","(4.6, 10.5, 9.964285714285714)","(10.0, 12.5, 10.944444444444445)","(3.7, 4.0, 3.906060606060606)","(4.6, 6.2, 5.655555555555556)"
12-01-2023 10:05:52.282163,"(5.0, 9.4, 9.1)","(11.0, 14.0, 12.352941176470589)","(6.5, 8.0, 7.945454545454545)","(14.0, 30.0, 28.4)","(4.6, 10.5, 9.964285714285714)","(10.0, 12.5, 11.692307692307692)","(3.7, 4.0, 3.906060606060606)","(4.6, 6.2, 5.655555555555556)"
12-01-2023 10:05:53.366395,"(5.0, 9.4, 9.1)","(11.0, 14.0, 12.25)","(6.5, 8.0, 7.945454545454545)","(14.0, 30.0, 28.4)","(4.6, 10.5, 10.083333333333334)","(10.0, 12.5, 12.11111111111111)","(3.7, 4.0, 3.906060606060606)","(4.6, 6.2, 5.655555555555556)"
12-01-2023 10:05:54.410915,"(5.0, 9.4, 9.16)","(11.0, 14.0, 12.25)","(6.5, 8.0, 7.945454545454545)","(14.0, 30.0, 29.2)","(4.6, 10.5, 10.083333333333334)","(10.0, 12.5, 11.277777777777779)","(3.7, 4.0, 3.8017857142857143)","(4.6, 6.2, 5.655555555555556)"
12-01-2023 10:05:55.480067,"(5.0, 9.4, 9.16)","(11.0, 14.0, 12.6)","(6.5, 8.0, 7.945454545454545)","(14.0, 30.0, 29.2)","(4.6, 10.5, 9.68)","(10.0, 11.5, 11.166666666666666)","(3.7, 3.85, 3.7607142857142857)","(4.6, 6.2, 5.655555555555556)"
12-01-2023 10:05:56.538339,"(5.0, 9.4, 9.22857142857143)","(11.0, 14.0, 12.2)","(6.5, 8.0, 7.945454545454545)","(14.0, 30.0, 28.90909090909091)","(4.6, 11.0, 9.559999999999999)","(10.0, 11.5, 10.7)","(3.7, 3.8, 3.7607142857142857)","(4.6, 6.2, 5.655555555555556)"
12-01-2023 10:05:57.606742,"(5.0, 9.4, 9.188235294117646)","(11.0, 13.5, 12.875)","(6.5, 8.0, 7.945454545454545)","(14.0, 30.0, 28.90909090909091)","(4.6, 11.0, 9.65263157894737)","(10.0, 11.0, 10.6875)","(3.7, 3.8, 3.7607142857142857)","(4.6, 6.2, 5.655555555555556)"
12-01-2023 10:05:58.713333,"(5.0, 9.4, 9.188235294117646)","(11.0, 13.5, 12.666666666666666)","(6.5, 8.0, 7.945454545454545)","(14.0, 30.0, 28.90909090909091)","(4.6, 10.5, 10.05)","(10.0, 11.0, 10.392857142857142)","(3.7, 3.8, 3.7607142857142857)","(4.6, 6.2, 5.655555555555556)"
12-01-2023 10:05:59.755627,"(5.0, 9.4, 9.188235294117646)","(11.0, 13.5, 12.25)","(6.5, 8.0, 7.945454545454545)","(14.0, 30.0, 28.90909090909091)","(4.6, 10.5, 10.05)","(10.0, 11.0, 10.3)","(3.7, 3.8, 3.745)","(4.6, 6.2, 5.655555555555556)"
12-01-2023 10:06:00.759755,"(5.0, 9.4, 9.1)","(11.0, 13.5, 12.25)","(6.5, 8.0, 7.945454545454545)","(14.0, 30.0, 28.0)","(4.6, 10.5, 10.05)","(10.0, 10.5, 10.05)","(3.7, 3.8, 3.745)","(4.6, 6.2, 5.655555555555556)"
12-01-2023 10:06:01.720770,"(5.0, 9.4, 9.25)","(11.0, 13.5, 12.25)","(6.5, 8.0, 7.945454545454545)","(14.0, 30.0, 28.90909090909091)","(4.6, 10.5, 10.05)","(10.0, 10.5, 10.05)","(3.7, 3.8, 3.745)","(4.6, 6.2, 5.655555555555556)"
12-01-2023 10:06:02.767956,"(5.0, 10.5, 10.25)","(11.0, 13.5, 12.25)","(6.5, 8.0, 7.945454545454545)","(14.0, 30.0, 28.90909090909091)","(4.6, 10.5, 10.05)","(10.0, 10.0, 9.75)","(3.7, 3.8, 3.745)","(4.6, 6.2, 5.655555555555556)"
12-01-2023 10:06:03.864699,"(5.0, 10.5, 10.25)","(11.0, 13.5, 12.25)","(6.5, 8.0, 7.945454545454545)","(14.0, 30.0, 28.90909090909091)","(4.6, 10.5, 10.05)","(10.0, 10.0, 9.416666666666666)","(3.7, 3.8, 3.745)","(4.6, 6.2, 5.640000000000001)"
12-01-2023 10:06:04.875133,"(5.0, 10.5, 10.25)","(11.0, 13.5, 12.25)","(6.5, 8.4, 7.92)","(14.0, 30.0, 28.90909090909091)","(4.6, 10.5, 10.05)","(10.0, 10.0, 9.416666666666666)","(3.7, 3.8, 3.745)","(4.6, 6.2, 5.640000000000001)"
12-01-2023 10:06:05.879625,"(5.0, 10.5, 10.25)","(11.0, 13.5, 12.25)","(6.5, 8.4, 7.92)","(14.0, 30.0, 28.90909090909091)","(4.8, 10.5, 10.05)","(10.0, 10.0, 9.533333333333333)","(3.6, 3.8, 3.745)","(4.6, 6.2, 5.640000000000001)"
12-01-2023 10:06:06.896231,"(5.0, 10.5, 10.25)","(11.0, 13.5, 12.25)","(6.5, 8.4, 7.92)","(14.0, 30.0, 28.90909090909091)","(4.8, 10.5, 10.05)","(10.0, 10.0, 9.533333333333333)","(3.6, 3.8, 3.745)","(4.6, 6.2, 5.640000000000001)"
12-01-2023 10:06:07.977325,"(5.0, 10.5, 10.2375)","(11.0, 13.5, 11.833333333333334)","(6.5, 8.4, 7.92)","(14.0, 30.0, 28.90909090909091)","(4.8, 10.5, 10.05)","(10.0, 10.0, 9.533333333333333)","(3.6, 3.8, 3.745)","(4.6, 6.2, 5.640000000000001)"
12-01-2023 10:06:08.968281,"(5.0, 10.5, 9.74)","(11.0, 13.5, 12.5625)","(6.5, 8.4, 7.92)","(14.0, 30.0, 28.90909090909091)","(4.8, 10.5, 10.05)","(10.0, 10.0, 9.533333333333333)","(3.6, 3.8, 3.745)","(4.6, 6.2, 5.640000000000001)"
12-01-2023 10:06:10.013597,"(5.0, 10.5, 9.55)","(11.0, 13.5, 12.5625)","(6.5, 8.4, 7.92)","(14.0, 30.0, 28.90909090909091)","(4.8, 10.5, 10.05)","(10.0, 10.0, 9.533333333333333)","(3.6, 3.8, 3.745)","(4.6, 6.2, 5.640000000000001)"
12-01-2023 10:06:11.059018,"(5.0, 10.5, 9.55)","(11.0, 13.5, 12.5625)","(6.5, 8.4, 7.92)","(14.0, 30.0, 28.90909090909091)","(4.8, 10.5, 10.05)","(10.0, 10.0, 9.533333333333333)","(3.6, 3.8, 3.745)","(4.6, 6.2, 5.640000000000001)"
12-01-2023 10:06:12.133412,"(5.0, 10.5, 9.55)","(11.0, 13.5, 12.5625)","(6.5, 8.4, 7.92)","(14.0, 30.0, 28.90909090909091)","(4.8, 10.5, 10.05)","(10.0, 10.0, 9.533333333333333)","(3.6, 3.8, 3.745)","(4.6, 6.2, 5.640000000000001)"
12-01-2023 10:06:13.219680,"(5.0, 10.5, 9.55)","(11.0, 13.5, 12.5625)","(6.5, 8.4, 7.92)","(14.0, 30.0, 28.90909090909091)","(4.8, 10.5, 10.05)","(10.0, 10.0, 9.533333333333333)","(3.6, 3.8, 3.745)","(4.6, 6.2, 5.640000000000001)"
12-01-2023 10:06:14.339727,"(5.0, 10.5, 9.55)","(11.0, 13.5, 12.5625)","(6.5, 8.4, 7.92)","(14.0, 30.0, 28.0)","(4.8, 10.5, 10.2)","(10.0, 10.0, 9.815384615384616)","(3.6, 3.8, 3.745)","(4.6, 6.2, 5.640000000000001)"
12-01-2023 10:06:15.460709,"(5.0, 10.5, 9.55)","(11.0, 13.5, 12.5625)","(6.5, 8.4, 7.92)","(14.0, 30.0, 28.90909090909091)","(4.8, 10.5, 10.05)","(10.0, 10.0, 9.58)","(3.6, 3.8, 3.745)","(4.6, 6.2, 5.640000000000001)"
