,Resolve Now,Poker Play,God Help Us,Aquimine,Rare Stripe,Cuatro Madres
15-12-2022 11:00:12.490333,"(17.0, 40.0, 33.6)","(8.5, 11.5, 10.5)","(15.0, 32.0, 30.2)","(2.0, 2.14, 2.133793103448276)","(6.0, 7.6, 7.557142857142857)","(3.7, 4.6, 4.507692307692308)"
15-12-2022 11:00:13.501986,"(17.0, 40.0, 33.6)","(8.5, 11.5, 10.5)","(15.0, 32.0, 30.2)","(2.0, 2.14, 2.133793103448276)","(6.0, 7.6, 7.557142857142857)","(3.7, 4.6, 4.507692307692308)"
15-12-2022 11:00:14.447278,"(17.0, 40.0, 33.6)","(8.5, 11.5, 10.5)","(15.0, 32.0, 30.2)","(2.0, 2.14, 2.133793103448276)","(6.0, 7.6, 7.557142857142857)","(3.7, 4.6, 4.507692307692308)"
15-12-2022 11:00:15.413410,"(17.0, 40.0, 33.6)","(8.5, 11.5, 10.5)","(15.0, 32.0, 30.2)","(1.95, 2.14, 2.133793103448276)","(6.0, 7.6, 7.557142857142857)","(3.7, 4.6, 4.507692307692308)"
15-12-2022 11:00:16.443157,"(17.0, 40.0, 33.6)","(8.5, 11.5, 10.5)","(15.0, 32.0, 30.2)","(1.95, 2.14, 2.116)","(6.0, 7.6, 7.557142857142857)","(3.7, 4.6, 4.507692307692308)"
15-12-2022 11:00:17.430848,"(17.0, 40.0, 33.6)","(8.5, 11.5, 10.5)","(15.0, 32.0, 30.2)","(1.95, 2.14, 2.116)","(6.0, 7.6, 7.557142857142857)","(3.7, 4.6, 4.545454545454545)"
15-12-2022 11:00:18.431857,"(17.0, 40.0, 32.0)","(8.5, 11.5, 10.5)","(15.0, 30.0, 29.11111111111111)","(1.95, 2.14, 2.116)","(6.0, 7.6, 7.557142857142857)","(3.7, 4.6, 4.545454545454545)"
15-12-2022 11:00:19.433123,"(17.0, 40.0, 32.0)","(8.5, 11.5, 10.5)","(15.0, 30.0, 29.11111111111111)","(1.95, 2.14, 2.116)","(6.0, 7.6, 7.557142857142857)","(3.7, 4.6, 4.545454545454545)"
15-12-2022 11:00:20.455875,"(17.0, 40.0, 32.0)","(8.5, 11.5, 10.5)","(15.0, 30.0, 29.11111111111111)","(1.95, 2.14, 2.116)","(6.0, 7.6, 7.557142857142857)","(3.7, 4.6, 4.545454545454545)"
15-12-2022 11:00:21.549103,"(17.0, 40.0, 32.0)","(8.5, 11.5, 10.5)","(15.0, 30.0, 29.11111111111111)","(1.95, 2.14, 2.116)","(6.0, 7.6, 7.557142857142857)","(3.7, 4.6, 4.545454545454545)"
15-12-2022 11:00:22.609521,"(17.0, 40.0, 32.0)","(8.5, 11.5, 10.5)","(15.0, 30.0, 29.11111111111111)","(1.95, 2.14, 2.116)","(6.0, 7.6, 7.557142857142857)","(3.7, 4.6, 4.545454545454545)"
15-12-2022 11:00:23.689294,"(17.0, 40.0, 32.0)","(8.5, 11.5, 10.5)","(15.0, 30.0, 29.11111111111111)","(1.95, 2.14, 2.116)","(6.0, 7.6, 7.557142857142857)","(3.7, 4.6, 4.545454545454545)"
15-12-2022 11:00:24.669956,"(17.0, 40.0, 32.0)","(8.5, 11.5, 10.5)","(15.0, 30.0, 29.11111111111111)","(1.95, 2.14, 2.116)","(6.0, 7.6, 7.557142857142857)","(3.7, 4.6, 4.56)"
15-12-2022 11:00:25.524526,"(17.0, 40.0, 32.0)","(8.5, 11.5, 10.5)","(15.0, 30.0, 29.11111111111111)","(1.95, 2.14, 2.116)","(6.0, 7.6, 7.557142857142857)","(3.7, 4.6, 4.56)"
15-12-2022 11:00:26.427491,"(17.0, 40.0, 32.0)","(8.5, 11.5, 10.5)","(15.0, 30.0, 29.11111111111111)","(1.95, 2.14, 2.116)","(6.0, 7.6, 7.557142857142857)","(3.7, 4.6, 4.56)"
15-12-2022 11:00:27.565760,"(17.0, 40.0, 32.0)","(8.5, 11.5, 10.5)","(15.0, 30.0, 29.11111111111111)","(1.95, 2.14, 2.116)","(6.0, 7.6, 7.557142857142857)","(3.7, 4.6, 4.56)"
15-12-2022 11:00:28.641545,"(17.0, 40.0, 32.0)","(8.5, 11.5, 10.5)","(15.0, 30.0, 29.11111111111111)","(1.95, 2.14, 2.1175)","(6.0, 7.6, 7.557142857142857)","(3.7, 4.6, 4.56)"
15-12-2022 11:00:29.750615,"(17.0, 40.0, 32.0)","(8.5, 11.5, 10.5)","(15.0, 34.0, 31.6)","(1.95, 2.14, 2.0812903225806454)","(6.0, 7.6, 7.557142857142857)","(3.7, 4.6, 4.56)"
15-12-2022 11:00:30.838485,"(17.0, 40.0, 32.0)","(8.5, 11.5, 10.5)","(15.0, 34.0, 31.6)","(1.95, 2.1, 2.090169491525424)","(6.0, 7.6, 7.557142857142857)","(3.7, 4.6, 4.56)"
15-12-2022 11:00:31.871856,"(17.0, 40.0, 32.0)","(8.5, 11.5, 10.5)","(15.0, 34.0, 31.6)","(1.95, 2.1, 2.089642857142857)","(6.0, 7.6, 7.557142857142857)","(3.7, 4.6, 4.56)"
15-12-2022 11:00:32.888598,"(17.0, 40.0, 33.6)","(8.5, 11.5, 10.5)","(15.0, 34.0, 31.6)","(1.95, 2.1, 2.065714285714286)","(6.0, 7.6, 7.557142857142857)","(3.7, 4.6, 4.56)"
15-12-2022 11:00:33.837381,"(17.0, 40.0, 33.6)","(8.5, 11.5, 10.5)","(15.0, 34.0, 31.6)","(1.95, 2.1, 2.065714285714286)","(6.0, 7.6, 7.557142857142857)","(3.7, 4.6, 4.56)"
15-12-2022 11:00:34.807782,"(17.0, 40.0, 33.6)","(8.5, 11.5, 10.5)","(15.0, 34.0, 31.6)","(1.95, 2.1, 2.065714285714286)","(6.0, 7.6, 7.557142857142857)","(3.7, 4.6, 4.56)"
15-12-2022 11:00:35.814754,"(17.0, 40.0, 36.0)","(8.5, 11.5, 10.5)","(15.0, 34.0, 31.6)","(1.95, 2.1, 2.065714285714286)","(6.0, 7.6, 7.557142857142857)","(3.7, 4.6, 4.56)"
15-12-2022 11:00:36.747783,"(17.0, 40.0, 36.0)","(8.5, 11.5, 10.5)","(15.0, 34.0, 31.6)","(1.95, 2.1, 2.065714285714286)","(6.0, 7.6, 7.557142857142857)","(3.7, 4.6, 4.56)"
15-12-2022 11:00:37.661374,"(17.0, 40.0, 36.0)","(8.5, 11.5, 10.5)","(15.0, 34.0, 31.6)","(1.95, 2.1, 2.065714285714286)","(6.0, 7.6, 7.557142857142857)","(3.7, 4.6, 4.56)"
15-12-2022 11:00:38.602820,"(17.0, 40.0, 36.0)","(8.5, 11.5, 10.5)","(15.0, 34.0, 31.6)","(1.95, 2.1, 2.065714285714286)","(6.0, 7.6, 7.557142857142857)","(3.7, 4.6, 4.56)"
15-12-2022 11:00:39.534235,"(17.0, 42.0, 37.5)","(8.5, 11.5, 10.5)","(15.0, 34.0, 31.6)","(1.95, 2.1, 2.065714285714286)","(6.0, 7.6, 7.557142857142857)","(3.7, 4.6, 4.56)"
15-12-2022 11:00:40.574211,"(17.0, 42.0, 37.5)","(8.5, 11.5, 10.5)","(15.0, 34.0, 31.6)","(1.95, 2.1, 2.065714285714286)","(6.0, 7.6, 7.557142857142857)","(3.7, 4.6, 4.56)"
15-12-2022 11:00:41.600068,"(17.0, 42.0, 37.5)","(8.5, 11.5, 10.5)","(15.0, 34.0, 31.6)","(1.95, 2.1, 2.065714285714286)","(6.0, 7.6, 7.557142857142857)","(3.7, 4.6, 4.56)"
15-12-2022 11:00:42.565486,"(17.0, 42.0, 37.5)","(8.5, 11.5, 10.5)","(15.0, 34.0, 31.6)","(1.95, 2.1, 2.065714285714286)","(6.0, 7.6, 7.557142857142857)","(3.7, 4.6, 4.56)"
15-12-2022 11:00:43.471627,"(17.0, 42.0, 37.5)","(8.5, 11.5, 10.75)","(15.0, 34.0, 31.6)","(1.95, 2.1, 2.065714285714286)","(6.0, 7.6, 7.557142857142857)","(3.7, 4.6, 4.56)"
15-12-2022 11:00:44.365761,"(17.0, 42.0, 37.5)","(8.5, 11.5, 10.75)","(15.0, 34.0, 31.6)","(1.95, 2.1, 2.065714285714286)","(6.0, 7.6, 7.557142857142857)","(3.7, 4.6, 4.56)"
15-12-2022 11:00:45.321801,"(17.0, 42.0, 37.5)","(8.5, 11.5, 10.75)","(15.0, 34.0, 31.6)","(1.95, 2.1, 2.065714285714286)","(6.0, 7.6, 7.557142857142857)","(3.7, 4.6, 4.56)"
15-12-2022 11:00:46.284386,"(17.0, 42.0, 37.5)","(8.5, 11.5, 10.535714285714286)","(15.0, 34.0, 31.6)","(1.95, 2.1, 2.065714285714286)","(6.0, 7.6, 7.557142857142857)","(3.7, 4.6, 4.56)"
15-12-2022 11:00:47.287162,"(17.0, 42.0, 37.5)","(8.5, 11.5, 10.535714285714286)","(15.0, 34.0, 31.6)","(1.95, 2.1, 2.065714285714286)","(6.0, 7.6, 7.557142857142857)","(3.7, 4.6, 4.56)"
15-12-2022 11:00:48.312772,"(17.0, 42.0, 37.5)","(8.5, 11.5, 10.535714285714286)","(15.0, 34.0, 31.6)","(1.95, 2.1, 2.065714285714286)","(6.0, 7.6, 7.557142857142857)","(3.7, 4.6, 4.56)"
15-12-2022 11:00:49.299750,"(17.0, 42.0, 34.8)","(8.5, 11.5, 10.535714285714286)","(15.0, 34.0, 31.6)","(1.95, 2.1, 2.065714285714286)","(6.0, 7.6, 7.557142857142857)","(3.7, 4.6, 4.56)"
15-12-2022 11:00:50.262354,"(17.0, 42.0, 34.8)","(8.5, 11.5, 10.535714285714286)","(15.0, 34.0, 27.333333333333332)","(1.95, 2.1, 2.065714285714286)","(6.0, 7.6, 7.557142857142857)","(3.7, 4.6, 4.56)"
15-12-2022 11:00:51.126441,"(17.0, 42.0, 34.8)","(8.5, 11.5, 10.535714285714286)","(15.0, 34.0, 26.8)","(1.95, 2.1, 2.065714285714286)","(6.0, 7.6, 7.557142857142857)","(3.7, 4.6, 4.56)"
15-12-2022 11:00:52.036552,"(17.0, 42.0, 34.8)","(8.5, 11.5, 10.535714285714286)","(15.0, 34.0, 26.8)","(1.95, 2.1, 2.065714285714286)","(6.0, 7.6, 7.557142857142857)","(3.7, 4.6, 4.56)"
15-12-2022 11:00:53.018351,"(17.0, 42.0, 34.8)","(8.5, 11.5, 10.535714285714286)","(15.0, 34.0, 26.8)","(1.95, 2.1, 2.065714285714286)","(6.0, 7.6, 7.557142857142857)","(3.7, 4.6, 4.56)"
15-12-2022 11:00:53.943910,"(17.0, 42.0, 34.8)","(8.5, 11.5, 10.535714285714286)","(15.0, 34.0, 26.8)","(1.95, 2.1, 2.065714285714286)","(6.0, 7.6, 7.557142857142857)","(3.7, 4.6, 4.56)"
15-12-2022 11:00:54.869372,"(17.0, 42.0, 34.8)","(8.5, 11.5, 10.535714285714286)","(15.0, 34.0, 26.8)","(1.95, 2.1, 2.065714285714286)","(6.0, 7.6, 7.557142857142857)","(3.7, 4.6, 4.56)"
15-12-2022 11:00:55.848478,"(17.0, 42.0, 34.8)","(8.5, 11.5, 10.535714285714286)","(15.0, 34.0, 26.8)","(1.95, 2.1, 2.065714285714286)","(6.0, 7.6, 7.557142857142857)","(3.7, 4.6, 4.56)"
15-12-2022 11:00:56.862357,"(17.0, 42.0, 34.8)","(8.5, 11.5, 10.535714285714286)","(15.0, 34.0, 27.333333333333332)","(1.95, 2.1, 2.065714285714286)","(6.0, 7.6, 7.557142857142857)","(3.7, 4.6, 4.56)"
15-12-2022 11:00:57.869424,"(17.0, 42.0, 34.8)","(8.5, 11.5, 10.535714285714286)","(15.0, 32.0, 27.333333333333332)","(1.95, 2.1, 2.065714285714286)","(6.0, 7.6, 7.557142857142857)","(3.7, 4.6, 4.56)"
15-12-2022 11:00:58.876248,"(17.0, 42.0, 34.8)","(8.5, 11.5, 10.535714285714286)","(15.0, 32.0, 27.333333333333332)","(1.95, 2.1, 2.065714285714286)","(6.0, 7.6, 7.557142857142857)","(3.7, 4.6, 4.56)"
15-12-2022 11:00:59.902228,"(17.0, 42.0, 34.8)","(8.5, 11.5, 10.535714285714286)","(15.0, 32.0, 27.333333333333332)","(1.95, 2.1, 2.065714285714286)","(6.0, 7.6, 7.557142857142857)","(3.7, 4.6, 4.56)"
15-12-2022 11:01:00.835031,"(17.0, 42.0, 34.8)","(8.5, 11.5, 10.535714285714286)","(15.0, 32.0, 27.333333333333332)","(1.95, 2.1, 2.065714285714286)","(6.0, 7.6, 7.557142857142857)","(3.7, 4.6, 4.56)"
15-12-2022 11:01:01.801434,"(17.0, 42.0, 34.8)","(8.5, 11.5, 10.535714285714286)","(15.0, 32.0, 27.333333333333332)","(1.95, 2.1, 2.065714285714286)","(6.0, 7.6, 7.557142857142857)","(3.7, 4.6, 4.56)"
15-12-2022 11:01:02.727953,"(17.0, 42.0, 37.5)","(8.5, 11.5, 10.535714285714286)","(15.0, 32.0, 27.333333333333332)","(1.95, 2.1, 2.0655555555555556)","(6.0, 7.6, 7.557142857142857)","(3.7, 4.6, 4.56)"
15-12-2022 11:01:03.616059,"(17.0, 42.0, 37.5)","(8.5, 11.5, 10.535714285714286)","(15.0, 32.0, 27.333333333333332)","(1.95, 2.1, 2.0655555555555556)","(6.0, 7.6, 7.557142857142857)","(3.7, 4.6, 4.56)"
15-12-2022 11:01:04.541054,"(17.0, 42.0, 37.5)","(8.5, 11.5, 10.535714285714286)","(15.0, 32.0, 27.333333333333332)","(1.95, 2.1, 2.0655555555555556)","(6.0, 7.6, 7.557142857142857)","(3.7, 4.6, 4.56)"
15-12-2022 11:01:05.547680,"(17.0, 42.0, 39.0)","(8.5, 11.5, 10.535714285714286)","(15.0, 32.0, 27.333333333333332)","(1.95, 2.1, 2.0655555555555556)","(6.0, 7.6, 7.557142857142857)","(3.7, 4.6, 4.56)"
15-12-2022 11:01:06.537172,"(17.0, 42.0, 38.2)","(8.5, 11.5, 10.535714285714286)","(15.0, 32.0, 27.333333333333332)","(1.95, 2.1, 2.0655555555555556)","(6.0, 7.6, 7.557142857142857)","(3.7, 4.6, 4.583333333333333)"
15-12-2022 11:01:07.519140,"(17.0, 42.0, 38.2)","(8.5, 11.5, 10.535714285714286)","(15.0, 32.0, 27.333333333333332)","(1.95, 2.1, 2.0655555555555556)","(6.0, 7.6, 7.557142857142857)","(3.7, 4.7, 4.583333333333333)"
15-12-2022 11:01:08.429938,"(17.0, 42.0, 37.5)","(8.5, 11.5, 10.535714285714286)","(15.0, 32.0, 27.333333333333332)","(1.95, 2.1, 2.0655555555555556)","(6.0, 7.6, 7.557142857142857)","(3.7, 4.8, 4.666666666666667)"
15-12-2022 11:01:09.392068,"(17.0, 42.0, 37.5)","(8.5, 11.5, 10.535714285714286)","(15.0, 32.0, 27.333333333333332)","(1.95, 2.1, 2.0655555555555556)","(6.0, 7.6, 7.557142857142857)","(3.7, 4.8, 4.9)"
15-12-2022 11:01:10.285230,"(17.0, 42.0, 37.5)","(8.5, 11.5, 10.535714285714286)","(15.0, 32.0, 27.333333333333332)","(1.95, 2.1, 2.0655555555555556)","(6.0, 7.6, 7.557142857142857)","(3.7, 5.2, 4.92)"
15-12-2022 11:01:11.177891,"(17.0, 40.0, 36.0)","(8.5, 11.5, 10.535714285714286)","(15.0, 32.0, 27.333333333333332)","(1.95, 2.1, 2.0874324324324327)","(6.0, 7.6, 7.4799999999999995)","(3.7, 5.4, 4.703703703703703)"
15-12-2022 11:01:12.111065,"(17.0, 40.0, 36.0)","(8.5, 11.5, 10.535714285714286)","(15.0, 32.0, 27.333333333333332)","(1.95, 2.1, 2.0874324324324327)","(6.0, 7.6, 7.4799999999999995)","(3.7, 5.3, 4.88)"
15-12-2022 11:01:13.002615,"(17.0, 40.0, 36.0)","(8.5, 11.5, 10.535714285714286)","(15.0, 32.0, 27.333333333333332)","(1.95, 2.1, 2.0874324324324327)","(6.0, 7.6, 7.4799999999999995)","(3.7, 5.2, 4.645945945945946)"
15-12-2022 11:01:13.892228,"(17.0, 40.0, 36.0)","(8.5, 11.5, 10.535714285714286)","(15.0, 32.0, 27.333333333333332)","(1.95, 2.1, 2.0873469387755104)","(6.0, 7.6, 7.4799999999999995)","(3.7, 5.1, 4.7)"
15-12-2022 11:01:14.803058,"(17.0, 40.0, 36.0)","(8.5, 11.5, 10.535714285714286)","(16.0, 32.0, 27.333333333333332)","(1.95, 2.1, 2.0873469387755104)","(6.0, 7.6, 7.4799999999999995)","(3.7, 5.3, 4.558333333333334)"
15-12-2022 11:01:15.760637,"(17.0, 40.0, 36.0)","(8.5, 11.5, 10.535714285714286)","(16.0, 32.0, 27.333333333333332)","(1.95, 2.1, 2.0873469387755104)","(6.0, 7.6, 7.4799999999999995)","(3.7, 5.2, 4.56)"
15-12-2022 11:01:16.688144,"(17.0, 40.0, 36.0)","(8.5, 11.5, 10.535714285714286)","(16.0, 32.0, 27.333333333333332)","(1.95, 2.1, 2.0873469387755104)","(6.0, 7.6, 7.3)","(3.7, 5.1, 4.623529411764705)"
15-12-2022 11:01:17.549391,"(17.0, 40.0, 36.0)","(8.5, 11.5, 10.535714285714286)","(16.0, 32.0, 29.2)","(1.95, 2.1, 2.0873469387755104)","(6.0, 7.6, 7.3)","(3.7, 5.1, 4.888888888888889)"
15-12-2022 11:01:18.440177,"(17.0, 40.0, 36.0)","(8.5, 11.5, 10.535714285714286)","(16.0, 32.0, 29.2)","(1.95, 2.1, 2.0873469387755104)","(6.0, 7.6, 7.3)","(3.7, 5.0, 4.888888888888889)"
15-12-2022 11:01:19.386398,"(17.0, 40.0, 36.0)","(8.5, 11.5, 10.535714285714286)","(16.0, 32.0, 29.2)","(1.95, 2.1, 2.0873469387755104)","(6.0, 7.6, 7.3)","(3.7, 5.0, 4.606060606060606)"
15-12-2022 11:01:20.298588,"(17.0, 40.0, 36.0)","(8.5, 11.5, 10.535714285714286)","(16.0, 32.0, 29.2)","(1.95, 2.1, 2.0873469387755104)","(6.0, 7.6, 7.3)","(3.7, 5.0, 4.888888888888889)"
15-12-2022 11:01:21.248405,"(17.0, 40.0, 36.0)","(8.5, 11.5, 10.535714285714286)","(16.0, 32.0, 29.6)","(1.95, 2.1, 2.0873469387755104)","(6.0, 7.6, 7.3)","(3.7, 5.0, 4.580645161290323)"
15-12-2022 11:01:22.178719,"(17.0, 40.0, 36.0)","(8.5, 11.5, 10.535714285714286)","(16.0, 32.0, 29.6)","(1.95, 2.1, 2.0873469387755104)","(6.0, 7.6, 7.2)","(3.7, 5.0, 4.766666666666667)"
15-12-2022 11:01:23.208165,"(17.0, 40.0, 36.0)","(8.5, 11.5, 10.340909090909092)","(16.0, 32.0, 29.6)","(1.95, 2.1, 2.0873469387755104)","(6.0, 7.6, 7.2)","(3.7, 4.9, 4.766666666666667)"
15-12-2022 11:01:24.097778,"(17.0, 40.0, 36.0)","(8.5, 11.5, 10.340909090909092)","(16.0, 32.0, 29.6)","(1.95, 2.1, 2.0873469387755104)","(6.0, 7.6, 7.2)","(3.7, 4.9, 4.766666666666667)"
15-12-2022 11:01:24.931506,"(17.0, 38.0, 32.4)","(8.5, 11.5, 10.340909090909092)","(16.0, 38.0, 32.0)","(1.95, 2.1, 2.0873469387755104)","(6.0, 7.6, 7.2)","(3.7, 4.9, 4.766666666666667)"
15-12-2022 11:01:25.855293,"(17.0, 36.0, 30.0)","(8.5, 11.5, 10.340909090909092)","(16.0, 36.0, 30.285714285714285)","(1.95, 2.1, 2.087763157894737)","(6.0, 7.6, 7.2)","(3.7, 4.9, 4.766666666666667)"
15-12-2022 11:01:26.779887,"(17.0, 36.0, 30.0)","(8.5, 11.5, 10.340909090909092)","(16.0, 34.0, 30.8)","(1.95, 2.1, 2.087763157894737)","(6.0, 7.6, 7.371428571428571)","(3.7, 4.9, 4.766666666666667)"
15-12-2022 11:01:27.638881,"(17.0, 36.0, 30.0)","(8.5, 11.5, 10.340909090909092)","(16.0, 34.0, 30.8)","(1.95, 2.1, 2.0700000000000003)","(6.0, 7.6, 7.371428571428571)","(3.7, 4.9, 4.766666666666667)"
15-12-2022 11:01:28.531635,"(17.0, 36.0, 30.0)","(8.5, 11.5, 10.340909090909092)","(16.0, 34.0, 28.666666666666668)","(1.95, 2.1, 2.0700000000000003)","(6.0, 7.6, 7.199999999999999)","(3.7, 4.9, 4.845454545454546)"
15-12-2022 11:01:29.494332,"(17.0, 36.0, 30.0)","(8.5, 11.5, 10.340909090909092)","(16.0, 34.0, 28.666666666666668)","(1.95, 2.1, 2.0700000000000003)","(6.0, 7.6, 7.28)","(3.7, 4.9, 4.845454545454546)"
15-12-2022 11:01:30.440682,"(17.0, 36.0, 30.0)","(8.5, 11.5, 10.340909090909092)","(16.0, 34.0, 28.666666666666668)","(1.95, 2.1, 2.0700000000000003)","(6.0, 7.4, 7.228571428571429)","(3.7, 4.9, 5.064516129032258)"
15-12-2022 11:01:31.366515,"(17.0, 38.0, 32.4)","(8.5, 11.5, 10.340909090909092)","(16.0, 34.0, 28.666666666666668)","(1.95, 2.1, 2.0700000000000003)","(6.0, 7.4, 7.228571428571429)","(3.7, 5.4, 4.907317073170732)"
15-12-2022 11:01:32.335148,"(17.0, 36.0, 30.0)","(8.5, 11.5, 10.340909090909092)","(16.0, 34.0, 28.666666666666668)","(1.95, 2.1, 2.0700000000000003)","(6.0, 7.4, 7.228571428571429)","(3.7, 5.3, 5.140000000000001)"
15-12-2022 11:01:33.383781,"(17.0, 36.0, 30.0)","(8.5, 11.5, 10.340909090909092)","(16.0, 34.0, 27.333333333333332)","(1.95, 2.1, 2.0661971830985917)","(6.0, 7.4, 7.228571428571429)","(3.7, 5.2, 4.9222222222222225)"
15-12-2022 11:01:34.258685,"(17.0, 36.0, 30.0)","(8.5, 11.5, 10.340909090909092)","(16.0, 38.0, 28.0)","(1.95, 2.1, 2.0661971830985917)","(6.0, 7.4, 7.228571428571429)","(3.7, 5.1, 4.760606060606061)"
15-12-2022 11:01:35.248184,"(17.0, 36.0, 30.0)","(8.5, 11.5, 10.340909090909092)","(16.0, 36.0, 28.5)","(1.95, 2.08, 2.0775757575757576)","(6.0, 7.4, 7.072727272727272)","(3.7, 5.1, 4.966666666666667)"
15-12-2022 11:01:36.148417,"(17.0, 36.0, 30.0)","(8.5, 11.5, 10.340909090909092)","(16.0, 36.0, 28.5)","(1.95, 2.08, 2.0775)","(6.0, 7.4, 7.04)","(3.7, 5.1, 4.966666666666667)"
15-12-2022 11:01:37.130666,"(17.0, 36.0, 30.0)","(8.5, 11.5, 10.340909090909092)","(16.0, 36.0, 28.5)","(1.95, 2.08, 2.0690909090909093)","(6.0, 7.4, 7.0181818181818185)","(3.7, 5.1, 4.966666666666667)"
15-12-2022 11:01:38.055582,"(17.0, 36.0, 30.0)","(8.5, 11.5, 10.340909090909092)","(16.0, 36.0, 27.75)","(1.95, 2.1, 2.0690909090909093)","(6.0, 7.4, 7.0181818181818185)","(3.7, 5.1, 4.966666666666667)"
15-12-2022 11:01:38.984795,"(17.0, 36.0, 30.0)","(8.5, 11.5, 10.340909090909092)","(16.0, 36.0, 27.75)","(1.95, 2.1, 2.0690909090909093)","(6.0, 7.4, 7.0181818181818185)","(3.7, 5.1, 4.966666666666667)"
15-12-2022 11:01:39.852305,"(17.0, 36.0, 30.0)","(8.5, 11.5, 10.340909090909092)","(16.0, 34.0, 28.0)","(1.95, 2.1, 2.0690909090909093)","(6.0, 7.4, 7.0181818181818185)","(3.7, 5.1, 4.966666666666667)"
15-12-2022 11:01:40.739822,"(17.0, 36.0, 30.0)","(8.5, 11.5, 10.340909090909092)","(16.0, 32.0, 26.75)","(1.95, 2.1, 2.0690909090909093)","(6.0, 7.4, 7.0181818181818185)","(3.8, 5.1, 4.966666666666667)"
15-12-2022 11:01:41.720014,"(17.0, 36.0, 30.0)","(8.5, 11.5, 10.340909090909092)","(16.0, 32.0, 26.75)","(1.95, 2.1, 2.0690909090909093)","(6.0, 7.4, 7.066666666666666)","(3.8, 5.1, 4.966666666666667)"
15-12-2022 11:01:42.879121,"(17.0, 36.0, 30.0)","(8.5, 11.5, 10.394736842105264)","(16.0, 32.0, 26.75)","(1.95, 2.1, 2.0690909090909093)","(6.0, 7.4, 7.066666666666666)","(3.8, 5.1, 5.033333333333333)"
15-12-2022 11:01:43.779520,"(17.0, 36.0, 30.0)","(8.5, 11.5, 10.394736842105264)","(16.0, 32.0, 26.75)","(1.95, 2.1, 2.0690909090909093)","(6.0, 7.4, 7.066666666666666)","(3.8, 5.2, 5.033333333333333)"
15-12-2022 11:01:44.802685,"(17.0, 36.0, 30.0)","(8.5, 11.5, 10.394736842105264)","(16.0, 32.0, 26.75)","(1.95, 2.1, 2.0690909090909093)","(6.0, 7.4, 7.066666666666666)","(3.8, 5.2, 5.12)"
15-12-2022 11:01:45.704488,"(17.0, 36.0, 30.0)","(8.5, 11.5, 10.394736842105264)","(16.0, 32.0, 26.75)","(1.95, 2.1, 2.0690909090909093)","(6.0, 7.4, 7.066666666666666)","(3.8, 5.2, 5.12)"
15-12-2022 11:01:46.710156,"(17.0, 36.0, 30.0)","(8.5, 11.5, 10.394736842105264)","(16.0, 32.0, 26.75)","(1.95, 2.1, 2.0695522388059704)","(6.0, 7.4, 7.066666666666666)","(3.9, 5.2, 5.12)"
15-12-2022 11:01:47.600243,"(17.0, 36.0, 29.142857142857142)","(8.5, 11.5, 10.394736842105264)","(16.0, 32.0, 26.75)","(1.95, 2.1, 2.0695522388059704)","(6.0, 7.4, 7.066666666666666)","(3.9, 5.2, 5.12)"
15-12-2022 11:01:48.524511,"(17.0, 36.0, 29.142857142857142)","(8.5, 11.5, 10.394736842105264)","(16.0, 32.0, 27.0)","(1.95, 2.04, 2.036)","(6.0, 7.4, 7.066666666666666)","(3.9, 5.2, 5.12)"
15-12-2022 11:01:49.598586,"(17.0, 38.0, 32.4)","(8.5, 11.5, 10.394736842105264)","(16.0, 34.0, 29.2)","(1.95, 2.1, 2.0854545454545454)","(6.0, 7.4, 7.066666666666666)","(3.9, 5.2, 5.12)"
15-12-2022 11:01:50.521967,"(17.0, 36.0, 29.142857142857142)","(8.5, 11.5, 10.394736842105264)","(16.0, 32.0, 29.3)","(1.95, 2.08, 2.0714285714285716)","(6.0, 7.4, 7.066666666666666)","(3.9, 5.2, 5.12)"
15-12-2022 11:01:51.469120,"(17.0, 36.0, 29.142857142857142)","(8.5, 11.5, 10.394736842105264)","(16.0, 32.0, 29.3)","(1.95, 2.08, 2.0714285714285716)","(6.0, 7.4, 7.066666666666666)","(3.9, 5.2, 5.12)"
15-12-2022 11:01:52.380165,"(17.0, 36.0, 29.142857142857142)","(8.5, 11.5, 10.394736842105264)","(16.0, 32.0, 29.3)","(1.95, 2.08, 2.0714285714285716)","(6.0, 7.4, 7.066666666666666)","(3.9, 5.2, 5.12)"
15-12-2022 11:01:53.400347,"(17.0, 36.0, 29.142857142857142)","(8.5, 11.5, 10.394736842105264)","(16.0, 32.0, 29.3)","(1.95, 2.08, 2.0714285714285716)","(6.0, 7.4, 7.066666666666666)","(3.9, 5.2, 5.12)"
15-12-2022 11:01:54.364218,"(17.0, 40.0, 33.6)","(8.5, 11.5, 10.394736842105264)","(16.0, 32.0, 29.3)","(1.95, 2.08, 2.056)","(6.0, 7.4, 6.984615384615385)","(3.9, 5.2, 5.12)"
15-12-2022 11:01:55.260328,"(17.0, 40.0, 33.6)","(8.5, 11.5, 10.394736842105264)","(16.0, 32.0, 29.3)","(1.95, 2.08, 2.056)","(6.0, 7.4, 6.984615384615385)","(3.9, 5.2, 5.12)"
15-12-2022 11:01:56.190749,"(17.0, 40.0, 33.6)","(8.5, 11.5, 10.394736842105264)","(16.0, 32.0, 29.3)","(1.95, 2.08, 2.056)","(6.0, 7.4, 6.984615384615385)","(3.9, 5.2, 5.12)"
