,Moraine Marco,Crackerjack Bull,Menari Tom,Winston Town,Your Colour Room,Aston Wyatt,Moraine Baloo
10-01-2023 15:18:11.803877,"(18.0, 29.0, 26.847826086956523)","(2.9, 3.75, 3.7157894736842105)","(61.0, 130.0, 103.75)","(3.7, 4.4, 4.336)","(2.05, 2.44, 2.415135135135135)","(20.0, 29.0, 27.2)","(101.0, 220.0, 200.0)"
10-01-2023 15:18:13.026740,"(18.0, 29.0, 26.847826086956523)","(2.9, 3.7, 3.64)","(61.0, 130.0, 101.36363636363636)","(3.7, 4.4, 4.348)","(2.05, 2.42, 2.4269090909090907)","(20.0, 28.0, 26.941176470588236)","(101.0, 220.0, 200.0)"
10-01-2023 15:18:14.299577,"(18.0, 29.0, 26.847826086956523)","(2.9, 3.65, 3.645161290322581)","(61.0, 130.0, 101.36363636363636)","(3.7, 4.4, 4.335)","(2.05, 2.44, 2.4231249999999998)","(20.0, 28.0, 27.076923076923077)","(101.0, 220.0, 200.0)"
10-01-2023 15:18:15.576926,"(18.0, 29.0, 26.847826086956523)","(2.9, 3.7, 3.671666666666667)","(61.0, 130.0, 103.75)","(3.7, 4.4, 4.3304347826086955)","(2.05, 2.46, 2.4251612903225808)","(20.0, 28.0, 27.0)","(101.0, 220.0, 200.0)"
10-01-2023 15:18:16.807593,"(18.0, 29.0, 26.847826086956523)","(2.9, 3.7, 3.671666666666667)","(61.0, 130.0, 103.75)","(3.7, 4.4, 4.387272727272728)","(2.05, 2.44, 2.4255737704918032)","(20.0, 28.0, 29.555555555555557)","(101.0, 220.0, 200.0)"
10-01-2023 15:18:18.099801,"(18.0, 29.0, 26.847826086956523)","(2.9, 3.7, 3.6703125)","(61.0, 130.0, 101.36363636363636)","(3.7, 4.4, 4.374242424242424)","(2.05, 2.44, 2.418235294117647)","(20.0, 30.0, 28.4)","(101.0, 220.0, 195.0)"
10-01-2023 15:18:19.370374,"(18.0, 29.0, 26.847826086956523)","(2.9, 3.7, 3.692857142857143)","(61.0, 130.0, 101.36363636363636)","(3.7, 4.5, 4.378832116788321)","(2.05, 2.42, 2.411794871794872)","(20.0, 30.0, 27.714285714285715)","(101.0, 210.0, 190.0)"
10-01-2023 15:18:20.648747,"(18.0, 29.0, 26.847826086956523)","(2.9, 3.7, 3.692105263157895)","(61.0, 130.0, 103.75)","(3.7, 4.5, 4.378832116788321)","(2.05, 2.42, 2.4131428571428573)","(20.0, 30.0, 28.4)","(101.0, 210.0, 190.0)"
10-01-2023 15:18:21.724707,"(18.0, 29.0, 26.847826086956523)","(2.9, 3.7, 3.692105263157895)","(61.0, 130.0, 103.75)","(3.7, 4.5, 4.379710144927536)","(2.05, 2.42, 2.395135135135135)","(20.0, 30.0, 29.0)","(101.0, 210.0, 183.33333333333334)"
10-01-2023 15:18:22.890696,"(18.0, 29.0, 26.928571428571427)","(2.9, 3.75, 3.7035714285714287)","(61.0, 130.0, 101.36363636363636)","(3.7, 4.5, 4.377037037037037)","(2.05, 2.4, 2.388333333333333)","(20.0, 30.0, 29.11111111111111)","(101.0, 210.0, 183.33333333333334)"
10-01-2023 15:18:24.124828,"(18.0, 29.0, 26.886363636363637)","(2.9, 3.75, 3.734)","(61.0, 130.0, 103.75)","(3.7, 4.5, 4.3375)","(2.05, 2.4, 2.392142857142857)","(20.0, 30.0, 28.0)","(101.0, 210.0, 183.33333333333334)"
10-01-2023 15:18:25.312063,"(18.0, 29.0, 26.886363636363637)","(2.9, 3.75, 3.7386363636363638)","(61.0, 130.0, 103.75)","(3.7, 4.4, 4.291358024691358)","(2.05, 2.4, 2.3964102564102565)","(20.0, 30.0, 27.8)","(101.0, 210.0, 192.0)"
10-01-2023 15:18:26.582778,"(18.0, 29.0, 27.62162162162162)","(2.9, 3.75, 3.7386363636363638)","(61.0, 130.0, 101.36363636363636)","(3.7, 4.4, 4.291358024691358)","(2.05, 2.42, 2.397560975609756)","(20.0, 29.0, 28.333333333333332)","(101.0, 200.0, 196.0)"
10-01-2023 15:18:27.890308,"(18.0, 29.0, 27.62162162162162)","(2.9, 3.75, 3.775)","(61.0, 130.0, 101.36363636363636)","(3.7, 4.4, 4.28421052631579)","(2.05, 2.42, 2.397560975609756)","(20.0, 29.0, 27.384615384615383)","(101.0, 200.0, 194.28571428571428)"
10-01-2023 15:18:29.127203,"(18.0, 29.0, 27.62162162162162)","(2.9, 3.8, 3.775)","(61.0, 130.0, 101.36363636363636)","(3.7, 4.4, 4.28421052631579)","(2.05, 2.42, 2.397560975609756)","(20.0, 29.0, 26.545454545454547)","(101.0, 200.0, 195.0)"
10-01-2023 15:18:30.320361,"(18.0, 29.0, 27.2)","(2.9, 3.8, 3.769565217391304)","(61.0, 130.0, 103.75)","(3.7, 4.4, 4.30126582278481)","(2.05, 2.42, 2.393763440860215)","(20.0, 29.0, 26.545454545454547)","(101.0, 200.0, 195.71428571428572)"
10-01-2023 15:18:31.577019,"(18.0, 29.0, 27.2)","(2.9, 3.8, 3.78)","(61.0, 130.0, 101.36363636363636)","(3.7, 4.4, 4.30126582278481)","(2.05, 2.42, 2.3951020408163264)","(20.0, 29.0, 27.6)","(101.0, 200.0, 185.0)"
10-01-2023 15:18:32.802415,"(18.0, 29.0, 27.125)","(2.9, 3.8, 3.78)","(61.0, 130.0, 101.36363636363636)","(3.7, 4.4, 4.298765432098766)","(2.05, 2.42, 2.3966666666666665)","(20.0, 30.0, 28.0)","(101.0, 200.0, 185.0)"
10-01-2023 15:18:33.904993,"(18.0, 29.0, 27.235294117647058)","(2.9, 3.8, 3.78)","(61.0, 130.0, 101.36363636363636)","(3.7, 4.4, 4.312765957446809)","(2.05, 2.4, 2.3848)","(20.0, 30.0, 27.2)","(101.0, 200.0, 185.0)"
10-01-2023 15:18:35.160230,"(18.0, 29.0, 27.0)","(2.9, 3.8, 3.8136363636363635)","(61.0, 130.0, 103.75)","(3.7, 4.4, 4.307865168539326)","(2.05, 2.4, 2.3810256410256407)","(20.0, 30.0, 27.2)","(101.0, 200.0, 185.0)"
10-01-2023 15:18:36.427664,"(18.0, 29.0, 27.0)","(2.9, 3.85, 3.8222222222222224)","(61.0, 130.0, 103.75)","(3.7, 4.4, 4.2875000000000005)","(2.05, 2.4, 2.3827906976744186)","(20.0, 30.0, 27.2)","(101.0, 200.0, 185.0)"
10-01-2023 15:18:37.657872,"(18.0, 29.0, 27.0)","(2.9, 3.85, 3.8073529411764704)","(61.0, 130.0, 105.76923076923077)","(3.7, 4.4, 4.312765957446809)","(2.05, 2.4, 2.3802739726027395)","(20.0, 30.0, 27.2)","(101.0, 200.0, 185.0)"
10-01-2023 15:18:38.915275,"(18.0, 29.0, 27.0)","(2.9, 3.85, 3.800909090909091)","(61.0, 130.0, 105.76923076923077)","(3.7, 4.4, 4.321153846153846)","(2.05, 2.4, 2.372235294117647)","(20.0, 30.0, 27.2)","(101.0, 200.0, 185.0)"
10-01-2023 15:18:40.181296,"(18.0, 29.0, 27.145454545454545)","(2.9, 3.85, 3.800909090909091)","(61.0, 130.0, 105.76923076923077)","(3.7, 4.4, 4.321153846153846)","(2.05, 2.4, 2.372235294117647)","(20.0, 30.0, 27.2)","(91.0, 200.0, 185.0)"
10-01-2023 15:18:41.505911,"(18.0, 29.0, 27.583333333333332)","(2.9, 3.85, 3.828)","(61.0, 130.0, 101.36363636363636)","(3.7, 4.4, 4.328846153846154)","(2.05, 2.4, 2.3646153846153846)","(20.0, 30.0, 27.2)","(91.0, 200.0, 185.0)"
10-01-2023 15:18:43.014474,"(18.0, 29.0, 27.5)","(2.9, 3.85, 3.813095238095238)","(61.0, 130.0, 101.36363636363636)","(3.7, 4.4, 4.317821782178218)","(2.05, 2.38, 2.3669230769230767)","(20.0, 30.0, 28.09090909090909)","(91.0, 200.0, 185.0)"
10-01-2023 15:18:44.330221,"(18.0, 28.0, 27.5)","(3.0, 3.85, 3.8166666666666664)","(61.0, 130.0, 101.36363636363636)","(3.7, 4.5, 4.329166666666667)","(2.05, 2.38, 2.363)","(20.0, 30.0, 28.6)","(91.0, 200.0, 180.0)"
10-01-2023 15:18:45.611340,"(18.0, 28.0, 27.666666666666668)","(3.0, 3.85, 3.801111111111111)","(61.0, 130.0, 101.36363636363636)","(3.7, 4.4, 4.370689655172414)","(2.05, 2.38, 2.3648)","(20.0, 29.0, 28.6)","(91.0, 200.0, 168.0)"
10-01-2023 15:18:46.885145,"(18.0, 28.0, 27.666666666666668)","(3.0, 3.85, 3.7884615384615383)","(61.0, 130.0, 101.36363636363636)","(3.7, 4.4, 4.366666666666667)","(2.05, 2.38, 2.3829268292682926)","(20.0, 29.0, 28.333333333333332)","(91.0, 200.0, 194.44444444444446)"
10-01-2023 15:18:48.209118,"(18.0, 28.0, 27.666666666666668)","(3.0, 3.8, 3.775)","(61.0, 130.0, 101.36363636363636)","(3.7, 4.4, 4.354237288135593)","(2.05, 2.4, 2.379159663865546)","(20.0, 30.0, 28.5)","(91.0, 200.0, 180.0)"
10-01-2023 15:18:49.511496,"(18.0, 28.0, 27.666666666666668)","(3.0, 3.85, 3.7451612903225806)","(61.0, 130.0, 101.36363636363636)","(3.7, 4.4, 4.327272727272727)","(2.05, 2.4, 2.384642857142857)","(20.0, 30.0, 28.5)","(91.0, 200.0, 185.0)"
10-01-2023 15:18:50.728889,"(18.0, 28.0, 27.5)","(3.0, 3.8, 3.753846153846154)","(61.0, 130.0, 101.36363636363636)","(3.7, 4.4, 4.3244897959183675)","(2.05, 2.4, 2.3831372549019605)","(20.0, 30.0, 28.5)","(91.0, 200.0, 192.0)"
10-01-2023 15:18:52.008866,"(18.0, 28.0, 27.5)","(3.0, 3.8, 3.7595744680851064)","(61.0, 130.0, 101.36363636363636)","(3.7, 4.4, 4.328155339805826)","(2.05, 2.4, 2.382654867256637)","(20.0, 30.0, 28.5)","(91.0, 200.0, 192.0)"
10-01-2023 15:18:53.274682,"(18.0, 28.0, 27.5)","(3.0, 3.8, 3.7595744680851064)","(61.0, 130.0, 101.36363636363636)","(3.7, 4.4, 4.317857142857143)","(2.05, 2.4, 2.381333333333333)","(20.0, 30.0, 27.7)","(91.0, 200.0, 211.42857142857144)"
10-01-2023 15:18:54.460314,"(18.0, 28.0, 27.8)","(3.0, 3.85, 3.808823529411765)","(61.0, 130.0, 105.76923076923077)","(3.7, 4.4, 4.328571428571428)","(2.05, 2.4, 2.3846153846153846)","(20.0, 28.0, 26.8125)","(91.0, 220.0, 198.1818181818182)"
10-01-2023 15:18:55.638073,"(18.0, 28.0, 27.5)","(3.0, 3.85, 3.8019230769230767)","(61.0, 120.0, 100.0)","(3.7, 4.4, 4.343076923076923)","(2.05, 2.4, 2.3832478632478633)","(20.0, 27.0, 26.8125)","(91.0, 230.0, 196.66666666666666)"
10-01-2023 15:18:56.885280,"(18.0, 28.0, 27.5)","(3.0, 3.85, 3.8017857142857143)","(61.0, 120.0, 97.77777777777777)","(3.7, 4.4, 4.343076923076923)","(2.05, 2.4, 2.3952941176470586)","(20.0, 27.0, 25.875)","(91.0, 230.0, 210.0)"
10-01-2023 15:18:58.124847,"(18.0, 28.0, 26.210526315789473)","(3.0, 3.85, 3.8026315789473686)","(61.0, 120.0, 97.77777777777777)","(3.7, 4.4, 4.344444444444444)","(2.05, 2.42, 2.4004255319148937)","(20.0, 27.0, 25.875)","(91.0, 230.0, 203.33333333333334)"
10-01-2023 15:18:59.274185,"(18.0, 26.0, 25.11764705882353)","(3.0, 3.85, 3.8026315789473686)","(61.0, 120.0, 102.5)","(3.7, 4.4, 4.312871287128713)","(2.05, 2.42, 2.397777777777778)","(20.0, 27.0, 25.81818181818182)","(91.0, 230.0, 203.33333333333334)"
10-01-2023 15:19:00.525349,"(18.0, 26.0, 24.9375)","(3.0, 3.9, 3.8642857142857143)","(61.0, 110.0, 97.14285714285714)","(3.7, 4.4, 4.290909090909091)","(2.05, 2.42, 2.3995555555555557)","(20.0, 26.0, 25.857142857142858)","(91.0, 230.0, 202.0)"
10-01-2023 15:19:01.799000,"(18.0, 26.0, 24.96969696969697)","(3.0, 3.9, 3.8630434782608694)","(61.0, 110.0, 96.36363636363636)","(3.7, 4.4, 4.3244897959183675)","(2.05, 2.42, 2.4098765432098763)","(20.0, 26.0, 25.772727272727273)","(91.0, 230.0, 223.0)"
10-01-2023 15:19:03.026991,"(18.0, 25.0, 24.5)","(3.0, 3.9, 3.837037037037037)","(61.0, 110.0, 96.36363636363636)","(3.7, 4.4, 4.277358490566038)","(2.05, 2.42, 2.446315789473684)","(20.0, 27.0, 25.5)","(91.0, 230.0, 241.8181818181818)"
10-01-2023 15:19:04.308762,"(18.0, 25.0, 24.178571428571427)","(3.0, 3.85, 3.8227272727272728)","(61.0, 110.0, 96.5)","(3.7, 4.3, 4.233333333333333)","(2.05, 2.46, 2.468)","(20.0, 27.0, 25.5)","(91.0, 250.0, 241.8181818181818)"
10-01-2023 15:19:05.628769,"(18.0, 25.0, 24.303030303030305)","(3.0, 3.85, 3.7986486486486486)","(61.0, 110.0, 106.29629629629629)","(3.7, 4.3, 4.219607843137255)","(2.05, 2.48, 2.465625)","(20.0, 27.0, 25.5)","(91.0, 250.0, 238.75)"
10-01-2023 15:19:06.840151,"(18.0, 25.0, 24.681159420289855)","(3.0, 3.8, 3.7986486486486486)","(61.0, 110.0, 107.3913043478261)","(3.7, 4.3, 4.218811881188119)","(2.05, 2.48, 2.4505)","(20.0, 27.0, 25.17391304347826)","(91.0, 250.0, 196.8421052631579)"
10-01-2023 15:19:08.045261,"(18.0, 29.0, 27.764705882352942)","(3.0, 3.8, 3.782608695652174)","(61.0, 110.0, 108.0)","(3.7, 4.3, 4.1845070422535215)","(2.05, 2.46, 2.474666666666667)","(20.0, 27.0, 25.384615384615383)","(91.0, 260.0, 196.8421052631579)"
10-01-2023 15:19:09.746613,"(18.0, 28.0, 26.545454545454547)","(3.0, 3.8, 3.825)","(61.0, 110.0, 108.0)","(3.7, 4.2, 4.138571428571429)","(2.05, 2.48, 2.4623529411764706)","(20.0, 26.0, 25.2)","(91.0, 230.0, 212.5)"
10-01-2023 15:19:11.253324,"(18.0, 28.0, 26.75)","(3.0, 3.85, 3.847222222222222)","(61.0, 110.0, 108.0)","(3.7, 4.2, 4.138571428571429)","(2.05, 2.48, 2.4664516129032257)","(20.0, 26.0, 25.2)","(91.0, 230.0, 221.25)"
10-01-2023 15:19:12.637920,"(18.0, 27.0, 26.176470588235293)","(3.0, 3.9, 3.844736842105263)","(61.0, 110.0, 108.0)","(3.7, 4.2, 4.138571428571429)","(2.05, 2.48, 2.4627777777777777)","(20.0, 26.0, 25.2)","(91.0, 230.0, 218.33333333333331)"
10-01-2023 15:19:14.136820,"(18.0, 28.0, 27.5)","(3.0, 3.9, 3.880434782608696)","(61.0, 110.0, 108.06451612903226)","(3.7, 4.2, 4.133846153846154)","(2.05, 2.48, 2.457297297297297)","(20.0, 26.0, 25.36842105263158)","(91.0, 230.0, 218.33333333333331)"
10-01-2023 15:19:15.509904,"(18.0, 27.0, 26.666666666666668)","(3.0, 3.9, 3.8615384615384616)","(61.0, 110.0, 108.06451612903226)","(3.7, 4.2, 4.133846153846154)","(2.05, 2.48, 2.453684210526316)","(20.0, 26.0, 25.529411764705884)","(91.0, 230.0, 218.33333333333331)"
10-01-2023 15:19:17.346646,"(18.0, 27.0, 26.666666666666668)","(3.0, 3.9, 3.8804347826086953)","(61.0, 110.0, 108.06451612903226)","(3.7, 4.2, 4.144155844155844)","(2.05, 2.46, 2.4536)","(20.0, 26.0, 25.529411764705884)","(91.0, 230.0, 218.33333333333331)"
10-01-2023 15:19:18.915719,"(18.0, 27.0, 26.666666666666668)","(3.0, 3.9, 3.888095238095238)","(61.0, 110.0, 108.06451612903226)","(3.7, 4.2, 4.1402777777777775)","(2.05, 2.46, 2.463846153846154)","(20.0, 26.0, 25.529411764705884)","(91.0, 230.0, 218.33333333333331)"
10-01-2023 15:19:20.713801,"(18.0, 27.0, 26.666666666666668)","(3.0, 3.9, 3.888095238095238)","(61.0, 110.0, 108.06451612903226)","(3.7, 4.2, 4.1402777777777775)","(2.05, 2.48, 2.4617391304347827)","(20.0, 26.0, 24.666666666666668)","(91.0, 230.0, 195.0)"
10-01-2023 15:19:22.279077,"(18.0, 27.0, 26.666666666666668)","(3.0, 3.9, 3.888095238095238)","(61.0, 110.0, 108.06451612903226)","(3.7, 4.2, 4.1402777777777775)","(2.05, 2.48, 2.460909090909091)","(20.0, 26.0, 24.666666666666668)","(91.0, 230.0, 180.0)"
10-01-2023 15:19:23.607256,"(18.0, 27.0, 26.235294117647058)","(3.0, 3.9, 3.894262295081967)","(61.0, 110.0, 108.0)","(3.7, 4.2, 4.185714285714286)","(2.05, 2.48, 2.4354098360655736)","(20.0, 26.0, 25.142857142857142)","(91.0, 230.0, 180.0)"
10-01-2023 15:19:24.862651,"(18.0, 28.0, 26.235294117647058)","(3.0, 3.95, 3.912790697674419)","(61.0, 110.0, 108.0)","(3.7, 4.2, 4.1840909090909095)","(2.05, 2.44, 2.4238095238095236)","(20.0, 26.0, 24.714285714285715)","(91.0, 230.0, 195.0)"
10-01-2023 15:19:26.167662,"(18.0, 27.0, 26.2)","(3.0, 3.95, 3.9524590163934428)","(61.0, 110.0, 108.0)","(3.7, 4.2, 4.1175)","(2.05, 2.48, 2.4216216216216218)","(20.0, 26.0, 24.875)","(91.0, 230.0, 195.0)"
10-01-2023 15:19:27.429324,"(18.0, 27.0, 26.2)","(3.0, 4.0, 3.9349206349206347)","(61.0, 110.0, 108.23529411764706)","(3.7, 4.2, 4.1410256410256405)","(2.05, 2.44, 2.4149090909090907)","(20.0, 26.0, 25.833333333333332)","(91.0, 230.0, 195.0)"
10-01-2023 15:19:28.680480,"(18.0, 27.0, 26.2)","(3.0, 4.0, 3.8904255319148935)","(61.0, 110.0, 108.23529411764706)","(3.7, 4.2, 4.284745762711864)","(2.05, 2.42, 2.386)","(20.0, 26.0, 25.875)","(91.0, 230.0, 195.0)"
10-01-2023 15:19:29.981438,"(18.0, 27.0, 26.2)","(3.0, 3.9, 3.918085106382979)","(61.0, 110.0, 108.23529411764706)","(3.7, 4.4, 4.287058823529412)","(2.05, 2.4, 2.3753333333333333)","(20.0, 26.0, 25.1)","(91.0, 230.0, 195.0)"
10-01-2023 15:19:31.256129,"(18.0, 27.0, 26.2)","(3.0, 3.95, 3.936842105263158)","(61.0, 110.0, 108.23529411764706)","(3.7, 4.4, 4.2939759036144585)","(2.05, 2.38, 2.357333333333333)","(20.0, 26.0, 25.5)","(91.0, 230.0, 180.0)"
10-01-2023 15:19:32.583089,"(18.0, 27.0, 26.5)","(3.0, 3.95, 3.838970588235294)","(61.0, 110.0, 108.23529411764706)","(3.7, 4.4, 4.275)","(2.05, 2.36, 2.408888888888889)","(20.0, 26.0, 25.714285714285715)","(101.0, 230.0, 180.0)"
10-01-2023 15:19:33.856234,"(18.0, 27.0, 26.434782608695652)","(3.0, 3.85, 3.8403846153846155)","(61.0, 110.0, 108.18181818181819)","(3.7, 4.4, 4.270967741935484)","(2.05, 2.44, 2.421016949152542)","(20.0, 26.0, 25.2)","(101.0, 230.0, 195.0)"
10-01-2023 15:19:35.194089,"(18.0, 26.0, 25.0)","(3.0, 3.85, 3.740740740740741)","(61.0, 110.0, 108.18181818181819)","(3.7, 4.4, 4.29672131147541)","(2.05, 2.44, 2.452558139534884)","(20.0, 26.0, 24.923076923076923)","(101.0, 230.0, 195.0)"
10-01-2023 15:19:36.494516,"(18.0, 25.0, 24.92063492063492)","(3.0, 3.75, 3.725409836065574)","(61.0, 110.0, 108.18181818181819)","(3.7, 4.3, 4.251282051282051)","(2.05, 2.46, 2.4835)","(20.0, 26.0, 24.384615384615383)","(101.0, 230.0, 195.0)"
10-01-2023 15:19:37.758603,"(18.0, 25.0, 24.841269841269842)","(3.0, 3.75, 3.691666666666667)","(61.0, 110.0, 107.93103448275862)","(3.7, 4.3, 4.307142857142857)","(2.05, 2.5, 2.476216216216216)","(20.0, 26.0, 23.964285714285715)","(101.0, 230.0, 198.88888888888889)"
10-01-2023 15:19:39.042117,"(18.0, 25.0, 24.948275862068964)","(3.0, 3.7, 3.691666666666667)","(61.0, 110.0, 127.0)","(3.7, 4.4, 4.339130434782609)","(2.05, 2.48, 2.485161290322581)","(20.0, 24.0, 24.2)","(101.0, 230.0, 210.0)"
10-01-2023 15:19:40.333992,"(18.0, 25.0, 24.948275862068964)","(3.0, 3.75, 3.6993150684931506)","(61.0, 130.0, 127.0)","(3.7, 4.4, 4.152941176470589)","(2.05, 2.5, 2.5444155844155842)","(20.0, 25.0, 24.0)","(101.0, 260.0, 210.0)"
10-01-2023 15:19:41.480044,"(18.0, 26.0, 25.62962962962963)","(3.0, 3.6, 3.5753424657534247)","(61.0, 130.0, 123.57142857142857)","(3.7, 4.2, 4.181333333333334)","(2.05, 2.56, 2.5443678160919543)","(20.0, 25.0, 24.5)","(101.0, 260.0, 188.57142857142858)"
10-01-2023 15:19:42.671399,"(18.0, 26.0, 25.19047619047619)","(3.0, 3.6, 3.546153846153846)","(61.0, 130.0, 122.5)","(3.7, 4.2, 4.223636363636364)","(2.05, 2.56, 2.5415873015873016)","(20.0, 25.0, 24.5)","(101.0, 260.0, 188.57142857142858)"
10-01-2023 15:19:43.890659,"(18.0, 25.0, 25.76)","(3.0, 3.55, 3.4375)","(61.0, 130.0, 124.54545454545455)","(3.7, 4.3, 4.1390625)","(2.05, 2.56, 2.6115384615384616)","(20.0, 25.0, 25.25)","(101.0, 260.0, 251.66666666666666)"
10-01-2023 15:19:45.090824,"(18.0, 26.0, 25.7)","(3.0, 3.45, 3.416304347826087)","(61.0, 130.0, 112.94117647058823)","(3.7, 4.2, 4.3227586206896556)","(2.1, 2.62, 2.601818181818182)","(20.0, 26.0, 25.571428571428573)","(101.0, 270.0, 210.0)"
10-01-2023 15:19:46.329987,"(18.0, 28.0, 27.0)","(3.0, 3.45, 3.3725)","(61.0, 120.0, 113.15789473684211)","(3.7, 4.4, 4.322857142857143)","(2.1, 2.64, 2.6256410256410256)","(20.0, 26.0, 24.76923076923077)","(101.0, 300.0, 213.33333333333334)"
10-01-2023 15:19:47.610242,"(18.0, 27.0, 26.545454545454547)","(3.0, 3.45, 3.3725)","(61.0, 120.0, 113.15789473684211)","(3.7, 4.4, 4.329323308270677)","(2.1, 2.64, 2.575)","(20.0, 25.0, 24.333333333333332)","(101.0, 300.0, 206.52173913043478)"
10-01-2023 15:19:48.899056,"(18.0, 28.0, 26.545454545454547)","(3.0, 3.45, 3.367857142857143)","(61.0, 120.0, 111.875)","(3.7, 4.4, 4.335483870967742)","(2.1, 2.62, 2.595)","(20.0, 25.0, 24.88888888888889)","(101.0, 290.0, 206.52173913043478)"
10-01-2023 15:19:50.124451,"(18.0, 28.0, 26.76923076923077)","(3.0, 3.4, 3.3603174603174604)","(61.0, 120.0, 115.33333333333333)","(3.7, 4.4, 4.416521739130435)","(2.1, 2.62, 2.583111111111111)","(20.0, 25.0, 24.727272727272727)","(101.0, 290.0, 206.52173913043478)"
10-01-2023 15:19:51.296673,"(18.0, 27.0, 26.75)","(3.0, 3.4, 3.359677419354839)","(61.0, 120.0, 115.33333333333333)","(3.7, 4.5, 4.422608695652174)","(2.1, 2.6, 2.561935483870968)","(20.0, 25.0, 24.42105263157895)","(101.0, 290.0, 214.21052631578948)"
10-01-2023 15:19:52.520659,"(18.0, 28.0, 27.428571428571427)","(3.0, 3.4, 3.3544117647058824)","(61.0, 120.0, 115.33333333333333)","(3.7, 4.5, 4.43716814159292)","(2.1, 2.58, 2.523076923076923)","(20.0, 25.0, 24.625)","(101.0, 290.0, 206.52173913043478)"
10-01-2023 15:19:53.633565,"(18.0, 28.0, 27.833333333333332)","(3.0, 3.4, 3.3544117647058824)","(61.0, 120.0, 115.33333333333333)","(3.7, 4.5, 4.4328244274809165)","(2.1, 2.56, 2.531111111111111)","(20.0, 25.0, 24.625)","(101.0, 290.0, 206.52173913043478)"
10-01-2023 15:19:54.826443,"(18.0, 27.0, 26.88888888888889)","(2.9, 3.45, 3.444390243902439)","(61.0, 120.0, 115.71428571428571)","(3.7, 4.5, 4.2796875)","(2.1, 2.54, 2.5426190476190476)","(20.0, 25.0, 25.181818181818183)","(101.0, 290.0, 216.66666666666669)"
10-01-2023 15:19:56.110317,"(18.0, 28.0, 27.22222222222222)","(2.9, 3.45, 3.445081967213115)","(61.0, 120.0, 116.15384615384616)","(3.7, 4.3, 4.279032258064516)","(2.1, 2.56, 2.5741176470588236)","(20.0, 26.0, 26.26086956521739)","(101.0, 290.0, 216.66666666666669)"
10-01-2023 15:19:57.311015,"(18.0, 28.0, 27.4)","(2.9, 3.45, 3.445081967213115)","(61.0, 120.0, 116.15384615384616)","(3.8, 4.3, 4.291111111111111)","(2.15, 2.6, 2.5647232472324726)","(20.0, 27.0, 26.428571428571427)","(101.0, 290.0, 216.66666666666669)"
10-01-2023 15:19:58.509884,"(18.0, 27.0, 26.925925925925927)","(2.9, 3.45, 3.445081967213115)","(61.0, 120.0, 116.15384615384616)","(3.8, 4.3, 4.170588235294117)","(2.15, 2.6, 2.5616988416988415)","(20.0, 27.0, 26.428571428571427)","(101.0, 290.0, 216.66666666666669)"
10-01-2023 15:19:59.761618,"(18.0, 27.0, 26.933333333333334)","(2.9, 3.55, 3.493820224719101)","(61.0, 120.0, 116.15384615384616)","(3.8, 4.3, 4.175471698113207)","(2.15, 2.6, 2.5615503875968995)","(20.0, 27.0, 26.428571428571427)","(101.0, 290.0, 214.0)"
10-01-2023 15:20:01.098923,"(18.0, 27.0, 26.705882352941178)","(2.9, 3.55, 3.4958823529411767)","(61.0, 120.0, 128.46153846153845)","(3.8, 4.3, 4.2379310344827585)","(2.15, 2.6, 2.5631578947368423)","(20.0, 27.0, 26.32075471698113)","(101.0, 280.0, 210.0)"
10-01-2023 15:20:02.386619,"(18.0, 28.0, 27.605263157894736)","(2.9, 3.55, 3.4722222222222223)","(61.0, 130.0, 128.46153846153845)","(3.8, 4.3, 4.2375)","(2.15, 2.58, 2.561818181818182)","(20.0, 27.0, 25.962025316455698)","(101.0, 270.0, 196.66666666666666)"
10-01-2023 15:20:03.603946,"(18.0, 28.0, 27.384615384615383)","(2.9, 3.5, 3.4722222222222223)","(61.0, 130.0, 128.46153846153845)","(3.8, 4.3, 4.235483870967742)","(2.15, 2.58, 2.571111111111111)","(20.0, 27.0, 26.118279569892472)","(101.0, 270.0, 196.66666666666666)"
10-01-2023 15:20:05.020559,"(18.0, 28.0, 26.964285714285715)","(2.9, 3.45, 3.429699248120301)","(61.0, 130.0, 128.0)","(3.7, 4.3, 4.248275862068965)","(2.15, 2.58, 2.5746153846153845)","(20.0, 27.0, 25.6)","(101.0, 270.0, 196.66666666666666)"
10-01-2023 15:20:06.374694,"(18.0, 29.0, 27.347826086956523)","(2.9, 3.45, 9998.5)","(61.0, 130.0, 9998.5)","(3.7, 4.3, 9998.5)","(2.15, 2.58, 9998.5)","(20.0, 26.0, 9998.5)","(101.0, 270.0, 9998.5)"
10-01-2023 15:20:07.553304,"(18.0, 99998, 9998.5)","(2.9, 99998, 9998.5)","(61.0, 99998, 9998.5)","(3.7, 99998, 9998.5)","(2.15, 99998, 9998.5)","(20.0, 99998, 9998.5)","(101.0, 99998, 9998.5)"
10-01-2023 15:20:08.670555,"(18.0, 99998, 9998.5)","(2.9, 99998, 9998.5)","(61.0, 99998, 9998.5)","(3.7, 99998, 9998.5)","(2.15, 99998, 9998.5)","(20.0, 99998, 9998.5)","(101.0, 99998, 9998.5)"
