,Glenreagh Burner,Kratos Rising,Flop Wedge,Rock This Joint,Deceiving,Gary The Goat
04-01-2023 11:08:03.713429,"(7.0, 16.0, 11.600000000000001)","(101.0, 650.0, 560.0)","(31.0, 220.0, 100.42857142857143)","(2.1, 3.25, 2.98)","(31.0, 200.0, 93.28571428571429)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:08:04.779564,"(7.0, 16.0, 11.600000000000001)","(101.0, 650.0, 560.0)","(31.0, 220.0, 100.42857142857143)","(2.1, 3.25, 2.98)","(31.0, 200.0, 93.28571428571429)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:08:05.796485,"(7.0, 16.0, 11.600000000000001)","(101.0, 650.0, 560.0)","(31.0, 220.0, 100.42857142857143)","(2.1, 3.25, 2.98)","(31.0, 200.0, 93.28571428571429)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:08:06.805104,"(7.0, 16.0, 11.600000000000001)","(101.0, 650.0, 560.0)","(31.0, 220.0, 100.42857142857143)","(2.1, 3.25, 2.98)","(31.0, 200.0, 93.28571428571429)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:08:07.779853,"(7.0, 16.0, 11.600000000000001)","(101.0, 650.0, 560.0)","(31.0, 220.0, 100.42857142857143)","(2.1, 3.25, 2.98)","(31.0, 200.0, 93.28571428571429)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:08:08.738350,"(7.0, 16.0, 11.600000000000001)","(101.0, 650.0, 560.0)","(31.0, 220.0, 100.42857142857143)","(2.1, 3.25, 2.98)","(31.0, 200.0, 93.28571428571429)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:08:09.665899,"(7.0, 16.0, 11.600000000000001)","(101.0, 650.0, 560.0)","(31.0, 220.0, 100.42857142857143)","(2.1, 3.25, 2.98)","(31.0, 200.0, 93.28571428571429)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:08:10.617228,"(7.0, 16.0, 11.600000000000001)","(101.0, 650.0, 560.0)","(31.0, 220.0, 100.42857142857143)","(2.1, 3.25, 2.98)","(31.0, 200.0, 93.28571428571429)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:08:11.546148,"(7.0, 16.0, 11.600000000000001)","(101.0, 650.0, 560.0)","(31.0, 220.0, 100.42857142857143)","(2.1, 3.25, 2.98)","(31.0, 200.0, 93.28571428571429)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:08:12.563072,"(7.0, 16.0, 11.600000000000001)","(101.0, 650.0, 560.0)","(31.0, 220.0, 100.42857142857143)","(2.1, 3.25, 2.98)","(31.0, 200.0, 93.28571428571429)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:08:13.654688,"(7.0, 16.0, 11.600000000000001)","(101.0, 650.0, 560.0)","(31.0, 220.0, 100.42857142857143)","(2.1, 3.25, 2.98)","(31.0, 200.0, 93.28571428571429)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:08:14.774309,"(7.0, 16.0, 11.600000000000001)","(101.0, 650.0, 560.0)","(31.0, 220.0, 100.42857142857143)","(2.1, 3.25, 2.98)","(31.0, 200.0, 93.28571428571429)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:08:15.812795,"(7.0, 16.0, 11.600000000000001)","(101.0, 650.0, 560.0)","(31.0, 220.0, 100.42857142857143)","(2.1, 3.25, 2.98)","(31.0, 200.0, 93.28571428571429)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:08:17.176764,"(7.0, 16.0, 11.600000000000001)","(101.0, 650.0, 560.0)","(31.0, 220.0, 100.42857142857143)","(2.1, 3.25, 2.98)","(31.0, 200.0, 93.28571428571429)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:08:18.325710,"(7.0, 16.0, 11.600000000000001)","(101.0, 650.0, 560.0)","(31.0, 220.0, 100.42857142857143)","(2.1, 3.25, 2.98)","(31.0, 200.0, 93.28571428571429)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:08:19.511251,"(7.0, 16.0, 11.600000000000001)","(101.0, 650.0, 560.0)","(31.0, 220.0, 100.42857142857143)","(2.1, 3.25, 2.98)","(31.0, 200.0, 93.28571428571429)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:08:20.573163,"(7.0, 16.0, 11.600000000000001)","(101.0, 650.0, 560.0)","(31.0, 220.0, 100.42857142857143)","(2.1, 3.25, 2.98)","(31.0, 200.0, 93.28571428571429)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:08:21.695372,"(7.0, 16.0, 11.600000000000001)","(101.0, 650.0, 560.0)","(31.0, 220.0, 100.42857142857143)","(2.1, 3.25, 2.98)","(31.0, 200.0, 93.28571428571429)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:08:22.874281,"(7.0, 16.0, 11.600000000000001)","(101.0, 650.0, 560.0)","(31.0, 220.0, 100.42857142857143)","(2.1, 3.25, 2.98)","(31.0, 200.0, 93.28571428571429)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:08:23.957722,"(7.0, 16.0, 11.600000000000001)","(101.0, 650.0, 560.0)","(31.0, 220.0, 100.42857142857143)","(2.1, 3.25, 2.98)","(31.0, 200.0, 93.28571428571429)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:08:25.002106,"(7.0, 16.0, 11.600000000000001)","(101.0, 650.0, 560.0)","(31.0, 220.0, 100.42857142857143)","(2.1, 3.25, 2.98)","(31.0, 200.0, 93.28571428571429)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:08:26.058041,"(7.0, 16.0, 11.600000000000001)","(101.0, 650.0, 560.0)","(31.0, 220.0, 100.42857142857143)","(2.1, 3.25, 2.98)","(31.0, 200.0, 93.28571428571429)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:08:27.107869,"(7.0, 16.0, 11.600000000000001)","(101.0, 650.0, 560.0)","(31.0, 220.0, 100.42857142857143)","(2.1, 3.25, 2.98)","(31.0, 200.0, 93.28571428571429)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:08:28.127295,"(7.0, 16.0, 11.600000000000001)","(101.0, 650.0, 560.0)","(31.0, 220.0, 100.42857142857143)","(2.1, 3.25, 2.98)","(31.0, 200.0, 93.28571428571429)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:08:29.141452,"(7.0, 16.0, 11.600000000000001)","(101.0, 650.0, 560.0)","(31.0, 220.0, 100.42857142857143)","(2.1, 3.25, 2.98)","(31.0, 200.0, 93.28571428571429)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:08:30.142525,"(7.0, 16.0, 11.600000000000001)","(101.0, 650.0, 560.0)","(31.0, 220.0, 100.42857142857143)","(2.1, 3.25, 2.98)","(31.0, 200.0, 93.28571428571429)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:08:31.231049,"(7.0, 16.0, 11.600000000000001)","(101.0, 650.0, 560.0)","(31.0, 220.0, 100.42857142857143)","(2.1, 3.25, 2.98)","(31.0, 200.0, 93.28571428571429)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:08:32.403599,"(7.0, 16.0, 11.600000000000001)","(101.0, 650.0, 560.0)","(31.0, 220.0, 100.42857142857143)","(2.1, 3.25, 2.98)","(31.0, 200.0, 93.28571428571429)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:08:33.436664,"(7.0, 16.0, 11.600000000000001)","(101.0, 650.0, 560.0)","(31.0, 220.0, 100.42857142857143)","(2.1, 3.25, 2.98)","(31.0, 200.0, 93.28571428571429)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:08:34.472384,"(7.0, 16.0, 11.600000000000001)","(101.0, 650.0, 560.0)","(31.0, 220.0, 100.42857142857143)","(2.1, 3.25, 2.98)","(31.0, 200.0, 93.28571428571429)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:08:35.416732,"(7.0, 16.0, 11.600000000000001)","(101.0, 650.0, 560.0)","(31.0, 220.0, 100.42857142857143)","(2.1, 3.25, 2.98)","(31.0, 200.0, 93.28571428571429)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:08:36.389294,"(7.0, 16.0, 11.600000000000001)","(101.0, 650.0, 560.0)","(31.0, 220.0, 100.42857142857143)","(2.1, 3.25, 2.98)","(31.0, 200.0, 93.28571428571429)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:08:37.354019,"(7.0, 16.0, 11.600000000000001)","(101.0, 650.0, 560.0)","(31.0, 220.0, 100.42857142857143)","(2.1, 3.25, 2.98)","(31.0, 200.0, 93.28571428571429)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:08:38.362074,"(7.0, 16.0, 11.600000000000001)","(101.0, 650.0, 560.0)","(31.0, 220.0, 100.42857142857143)","(2.1, 3.25, 2.98)","(31.0, 200.0, 93.28571428571429)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:08:39.394997,"(7.0, 16.0, 11.600000000000001)","(101.0, 650.0, 560.0)","(31.0, 220.0, 100.42857142857143)","(2.1, 3.25, 2.98)","(31.0, 200.0, 93.28571428571429)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:08:40.396256,"(7.0, 16.0, 11.600000000000001)","(101.0, 650.0, 560.0)","(31.0, 220.0, 100.42857142857143)","(2.1, 3.25, 2.98)","(31.0, 200.0, 93.28571428571429)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:08:41.365688,"(7.0, 16.0, 11.600000000000001)","(101.0, 650.0, 560.0)","(31.0, 220.0, 100.42857142857143)","(2.1, 3.25, 2.98)","(31.0, 200.0, 93.28571428571429)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:08:42.356269,"(7.0, 16.0, 11.600000000000001)","(101.0, 650.0, 560.0)","(31.0, 220.0, 100.42857142857143)","(2.1, 3.25, 2.98)","(31.0, 200.0, 93.28571428571429)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:08:43.323683,"(7.0, 16.0, 11.600000000000001)","(101.0, 650.0, 560.0)","(31.0, 220.0, 100.42857142857143)","(2.1, 3.25, 2.98)","(31.0, 200.0, 93.28571428571429)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:08:44.334319,"(7.0, 16.0, 11.600000000000001)","(101.0, 650.0, 560.0)","(31.0, 220.0, 100.42857142857143)","(2.1, 3.25, 2.98)","(31.0, 200.0, 93.28571428571429)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:08:45.384910,"(7.0, 16.0, 11.600000000000001)","(101.0, 650.0, 560.0)","(31.0, 220.0, 100.42857142857143)","(2.1, 3.25, 2.98)","(31.0, 200.0, 93.28571428571429)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:08:46.529818,"(7.0, 16.0, 11.600000000000001)","(101.0, 650.0, 560.0)","(31.0, 220.0, 100.42857142857143)","(2.1, 3.25, 2.98)","(31.0, 200.0, 93.28571428571429)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:08:47.528549,"(7.0, 16.0, 11.600000000000001)","(101.0, 650.0, 560.0)","(31.0, 220.0, 100.42857142857143)","(2.1, 3.25, 2.98)","(31.0, 200.0, 117.0)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:08:48.532668,"(7.0, 16.0, 15.0)","(101.0, 650.0, 560.0)","(31.0, 220.0, 127.0)","(2.1, 3.25, 2.98)","(31.0, 200.0, 117.0)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:08:49.678550,"(7.0, 16.0, 15.0)","(101.0, 650.0, 560.0)","(31.0, 220.0, 127.0)","(2.1, 3.25, 2.98)","(31.0, 200.0, 117.0)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:08:50.726825,"(7.0, 16.0, 15.0)","(101.0, 650.0, 560.0)","(31.0, 220.0, 127.0)","(2.1, 3.25, 2.98)","(31.0, 200.0, 117.0)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:08:51.853477,"(7.0, 16.0, 15.0)","(101.0, 650.0, 560.0)","(31.0, 220.0, 127.0)","(2.1, 3.25, 2.98)","(31.0, 200.0, 117.0)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:08:52.847336,"(7.0, 16.0, 15.0)","(101.0, 650.0, 560.0)","(31.0, 220.0, 127.0)","(2.1, 3.25, 2.98)","(31.0, 200.0, 117.0)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:08:53.745499,"(7.0, 16.0, 15.0)","(101.0, 650.0, 560.0)","(31.0, 220.0, 127.0)","(2.1, 3.25, 2.98)","(31.0, 200.0, 117.0)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:08:54.658748,"(7.0, 16.0, 15.0)","(101.0, 650.0, 560.0)","(31.0, 220.0, 127.0)","(2.1, 3.25, 2.98)","(31.0, 200.0, 117.0)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:08:55.541612,"(7.0, 16.0, 15.0)","(101.0, 650.0, 560.0)","(31.0, 220.0, 127.0)","(2.1, 3.25, 2.98)","(31.0, 200.0, 117.0)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:08:56.403475,"(7.0, 16.0, 15.0)","(101.0, 650.0, 560.0)","(31.0, 220.0, 127.0)","(2.1, 3.25, 2.98)","(31.0, 200.0, 117.0)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:08:57.296525,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.25, 2.98)","(31.0, 200.0, 95.0)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:08:58.174642,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.25, 2.98)","(31.0, 200.0, 95.0)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:08:59.077191,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.25, 2.98)","(31.0, 200.0, 95.0)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:08:59.988985,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.25, 2.98)","(31.0, 200.0, 95.0)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:09:00.884120,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.25, 2.98)","(31.0, 200.0, 95.0)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:09:01.774972,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.25, 2.98)","(31.0, 200.0, 95.0)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:09:02.651529,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.25, 2.98)","(31.0, 200.0, 95.0)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:09:03.509344,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.25, 2.98)","(31.0, 200.0, 95.0)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:09:04.383162,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.25, 2.98)","(31.0, 200.0, 95.0)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:09:05.281321,"(7.0, 16.5, 13.90909090909091)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.25, 2.98)","(31.0, 200.0, 95.0)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:09:06.178666,"(7.0, 16.5, 13.90909090909091)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.25, 2.98)","(31.0, 200.0, 95.0)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:09:07.101152,"(7.0, 16.5, 13.90909090909091)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.25, 2.98)","(31.0, 200.0, 95.0)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:09:08.025368,"(7.0, 16.5, 13.90909090909091)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.25, 2.98)","(31.0, 200.0, 95.0)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:09:08.969770,"(7.0, 16.5, 13.90909090909091)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.25, 2.98)","(31.0, 200.0, 95.0)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:09:09.900076,"(7.0, 16.5, 13.90909090909091)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.25, 2.98)","(31.0, 200.0, 95.0)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:09:10.831141,"(7.0, 16.5, 13.90909090909091)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.25, 2.98)","(31.0, 200.0, 95.0)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:09:11.758064,"(7.0, 16.5, 13.90909090909091)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.25, 2.98)","(31.0, 200.0, 95.0)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:09:12.724300,"(7.0, 16.5, 13.90909090909091)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.25, 2.98)","(31.0, 200.0, 95.0)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:09:13.646977,"(7.0, 16.5, 13.90909090909091)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.25, 2.98)","(31.0, 200.0, 95.0)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:09:14.572200,"(7.0, 16.5, 13.90909090909091)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.25, 2.98)","(31.0, 200.0, 95.0)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:09:15.515234,"(7.0, 16.5, 13.90909090909091)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.25, 2.98)","(31.0, 200.0, 95.0)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:09:16.431064,"(7.0, 16.5, 13.90909090909091)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.25, 2.98)","(31.0, 200.0, 95.0)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:09:17.358687,"(7.0, 16.5, 13.90909090909091)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.25, 2.98)","(31.0, 200.0, 95.0)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:09:18.311070,"(7.0, 16.5, 13.90909090909091)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.25, 2.98)","(31.0, 200.0, 95.0)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:09:19.267076,"(7.0, 16.5, 13.90909090909091)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.25, 2.98)","(31.0, 200.0, 95.0)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:09:20.202150,"(7.0, 16.5, 13.90909090909091)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.25, 2.98)","(31.0, 200.0, 95.0)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:09:21.138986,"(7.0, 16.5, 13.90909090909091)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.25, 2.98)","(31.0, 200.0, 95.0)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:09:22.081957,"(7.0, 16.5, 13.90909090909091)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.25, 2.98)","(31.0, 200.0, 95.0)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:09:22.937959,"(7.0, 16.5, 13.90909090909091)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.25, 2.98)","(31.0, 200.0, 95.0)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:09:23.852408,"(7.0, 16.5, 13.90909090909091)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.25, 2.98)","(31.0, 200.0, 95.0)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:09:24.700091,"(7.0, 16.5, 13.90909090909091)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.25, 2.98)","(31.0, 200.0, 95.0)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:09:25.572375,"(7.0, 16.5, 13.90909090909091)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.25, 2.98)","(31.0, 200.0, 95.0)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:09:26.451583,"(7.0, 16.5, 13.90909090909091)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.25, 2.98)","(31.0, 200.0, 95.0)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:09:27.297624,"(7.0, 16.5, 13.90909090909091)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.25, 2.98)","(31.0, 200.0, 95.0)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:09:28.145859,"(7.0, 16.5, 13.90909090909091)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.25, 2.98)","(31.0, 200.0, 95.0)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:09:29.014028,"(7.0, 16.5, 13.90909090909091)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.25, 2.98)","(31.0, 200.0, 95.0)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:09:29.881253,"(7.0, 16.5, 13.90909090909091)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.25, 2.98)","(31.0, 200.0, 95.0)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:09:30.726965,"(7.0, 16.5, 13.90909090909091)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.25, 2.98)","(31.0, 200.0, 95.0)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:09:31.575871,"(7.0, 16.5, 13.90909090909091)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.25, 2.98)","(31.0, 200.0, 95.0)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:09:32.481842,"(7.0, 16.5, 13.90909090909091)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.25, 2.98)","(31.0, 200.0, 95.0)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:09:33.330102,"(7.0, 16.5, 13.90909090909091)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.25, 2.98)","(31.0, 200.0, 95.0)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:09:34.202429,"(7.0, 16.5, 13.90909090909091)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.25, 2.98)","(31.0, 200.0, 95.0)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:09:35.047682,"(7.0, 16.5, 13.90909090909091)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.25, 2.98)","(31.0, 200.0, 95.0)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:09:35.894920,"(7.0, 16.5, 13.90909090909091)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.25, 2.98)","(31.0, 200.0, 95.0)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:09:36.765255,"(7.0, 16.5, 13.90909090909091)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.25, 2.98)","(31.0, 200.0, 95.0)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:09:37.602770,"(7.0, 16.5, 13.90909090909091)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.25, 2.98)","(31.0, 200.0, 95.0)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:09:38.460703,"(7.0, 16.5, 13.90909090909091)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.25, 2.98)","(31.0, 200.0, 95.0)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:09:39.355590,"(7.0, 16.5, 13.90909090909091)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.25, 2.98)","(31.0, 200.0, 95.0)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:09:40.248576,"(7.0, 16.5, 13.90909090909091)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.25, 2.98)","(31.0, 200.0, 99.19999999999999)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:09:41.193906,"(7.0, 16.0, 13.360000000000001)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.25, 2.98)","(31.0, 200.0, 99.19999999999999)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:09:42.120547,"(7.0, 16.0, 11.938461538461539)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.25, 2.98)","(31.0, 200.0, 99.19999999999999)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:09:43.044831,"(7.0, 16.0, 11.938461538461539)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.25, 2.98)","(31.0, 200.0, 99.19999999999999)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:09:43.937801,"(7.0, 16.0, 11.938461538461539)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.25, 2.98)","(31.0, 200.0, 99.19999999999999)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:09:44.863236,"(7.0, 16.0, 11.938461538461539)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.25, 2.98)","(31.0, 200.0, 99.19999999999999)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:09:45.741254,"(7.0, 16.0, 11.938461538461539)","(101.0, 650.0, 372.5)","(31.0, 220.0, 79.0)","(2.1, 3.25, 2.98)","(31.0, 200.0, 99.19999999999999)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:09:46.655523,"(7.0, 16.0, 11.938461538461539)","(101.0, 650.0, 372.5)","(31.0, 220.0, 79.0)","(2.1, 3.25, 2.98)","(31.0, 200.0, 99.19999999999999)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:09:47.532587,"(7.0, 16.0, 11.938461538461539)","(101.0, 650.0, 372.5)","(31.0, 220.0, 79.0)","(2.1, 3.25, 2.98)","(31.0, 200.0, 99.19999999999999)","(1.7, 2.46, 2.3112962962962964)"
04-01-2023 11:09:48.449606,"(7.0, 16.0, 11.938461538461539)","(101.0, 650.0, 372.5)","(31.0, 220.0, 79.0)","(2.1, 3.25, 2.98)","(31.0, 200.0, 99.19999999999999)","(1.7, 2.46, 2.3112962962962964)"
