,Contract,Out Of Cash,Hope Sure Can,Murphys Mate,Traviss Lauryn,Lightning Zeal,First Black Jack,Nando Flyer
08-01-2023 18:57:37.156824,"(6.5, 9.0, 8.628571428571428)","(51.0, 95.0, 76.25)","(5.5, 6.6, 6.42)","(41.0, 55.0, 49.166666666666664)","(19.0, 25.0, 22.833333333333332)","(101.0, 240.0, 220.0)","(1.6, 1.89, 1.8707407407407408)","(6.0, 8.4, 8.305882352941177)"
08-01-2023 18:57:38.371036,"(6.5, 9.0, 8.628571428571428)","(51.0, 95.0, 76.25)","(5.5, 6.8, 6.426666666666667)","(41.0, 55.0, 49.166666666666664)","(19.0, 25.0, 22.833333333333332)","(101.0, 240.0, 230.0)","(1.6, 1.89, 1.8707407407407408)","(6.0, 8.4, 8.305882352941177)"
08-01-2023 18:57:39.748276,"(6.5, 9.0, 8.628571428571428)","(51.0, 95.0, 73.84615384615384)","(5.5, 6.8, 6.488888888888889)","(41.0, 55.0, 48.63636363636363)","(19.0, 25.0, 22.833333333333332)","(101.0, 240.0, 230.0)","(1.6, 1.89, 1.859047619047619)","(6.0, 8.4, 8.5)"
08-01-2023 18:57:41.435139,"(6.5, 9.0, 8.633333333333333)","(51.0, 95.0, 80.0)","(5.5, 6.8, 6.426666666666667)","(41.0, 55.0, 48.63636363636363)","(19.0, 25.0, 22.833333333333332)","(101.0, 240.0, 230.0)","(1.6, 1.89, 1.869761904761905)","(6.0, 8.8, 8.476923076923077)"
08-01-2023 18:57:42.722867,"(6.5, 9.0, 8.6)","(51.0, 95.0, 80.0)","(5.5, 6.6, 6.426666666666667)","(41.0, 55.0, 49.166666666666664)","(19.0, 25.0, 22.833333333333332)","(101.0, 240.0, 230.0)","(1.6, 1.87, 1.8809090909090909)","(6.0, 8.6, 8.476923076923077)"
08-01-2023 18:57:44.063597,"(6.5, 9.0, 8.6)","(51.0, 95.0, 75.0)","(5.5, 6.6, 6.426666666666667)","(41.0, 55.0, 49.166666666666664)","(19.0, 25.0, 22.666666666666668)","(101.0, 240.0, 230.0)","(1.6, 1.89, 1.8809090909090909)","(6.0, 8.6, 8.476923076923077)"
08-01-2023 18:57:45.395913,"(6.5, 9.0, 8.6)","(51.0, 95.0, 75.0)","(5.5, 6.6, 6.426666666666667)","(41.0, 55.0, 49.166666666666664)","(19.0, 24.0, 21.82608695652174)","(101.0, 240.0, 230.0)","(1.6, 1.89, 1.8809090909090909)","(6.0, 8.6, 8.45)"
08-01-2023 18:57:46.753193,"(6.5, 9.0, 8.6)","(51.0, 95.0, 73.33333333333333)","(5.5, 6.6, 6.426666666666667)","(41.0, 55.0, 48.63636363636363)","(19.0, 22.0, 24.157894736842106)","(101.0, 240.0, 230.0)","(1.6, 1.89, 1.8847191011235953)","(6.0, 8.6, 8.45185185185185)"
08-01-2023 18:57:48.121079,"(6.5, 9.0, 8.590909090909092)","(51.0, 90.0, 73.33333333333333)","(5.5, 6.6, 6.4125)","(41.0, 55.0, 51.81818181818182)","(19.0, 25.0, 24.6)","(101.0, 240.0, 230.0)","(1.6, 1.9, 1.886938775510204)","(6.0, 8.6, 8.45185185185185)"
08-01-2023 18:57:49.525832,"(6.5, 9.0, 8.576470588235294)","(51.0, 90.0, 78.07692307692308)","(5.5, 6.6, 6.431578947368421)","(41.0, 55.0, 50.0)","(19.0, 25.0, 24.666666666666668)","(101.0, 240.0, 208.0)","(1.6, 1.9, 1.8875728155339804)","(6.0, 8.6, 8.36)"
08-01-2023 18:57:50.820843,"(6.5, 9.0, 8.576470588235294)","(51.0, 85.0, 80.5)","(5.5, 6.6, 6.3517241379310345)","(41.0, 55.0, 50.0)","(19.0, 25.0, 24.666666666666668)","(101.0, 240.0, 215.0)","(1.6, 1.9, 1.8925547445255473)","(6.0, 8.6, 8.269767441860465)"
08-01-2023 18:57:52.214508,"(6.5, 9.0, 8.569230769230769)","(51.0, 85.0, 70.88235294117646)","(5.5, 6.6, 6.3517241379310345)","(41.0, 55.0, 50.0)","(19.0, 25.0, 24.666666666666668)","(101.0, 240.0, 212.85714285714286)","(1.6, 1.9, 1.8890476190476189)","(6.0, 8.4, 8.27142857142857)"
08-01-2023 18:57:53.593932,"(6.5, 9.0, 8.685714285714287)","(51.0, 85.0, 71.66666666666667)","(5.5, 6.6, 6.3517241379310345)","(41.0, 55.0, 50.0)","(19.0, 25.0, 24.833333333333332)","(101.0, 230.0, 212.85714285714286)","(1.6, 1.89, 1.8892857142857142)","(6.0, 8.4, 8.27142857142857)"
08-01-2023 18:57:54.859940,"(6.5, 8.8, 8.685714285714287)","(51.0, 85.0, 71.66666666666667)","(5.5, 6.6, 6.416216216216217)","(41.0, 55.0, 50.0)","(19.0, 25.0, 24.857142857142858)","(101.0, 230.0, 219.0909090909091)","(1.6, 1.89, 1.8663333333333334)","(6.0, 8.4, 8.309677419354838)"
08-01-2023 18:57:56.084811,"(6.5, 8.8, 8.571428571428571)","(51.0, 85.0, 77.85714285714286)","(5.5, 6.6, 6.435897435897436)","(41.0, 55.0, 50.0)","(19.0, 25.0, 24.333333333333332)","(101.0, 230.0, 212.85714285714286)","(1.6, 1.87, 1.8635714285714287)","(6.0, 8.4, 8.65)"
08-01-2023 18:57:57.352352,"(6.5, 8.8, 8.562962962962963)","(51.0, 80.0, 77.85714285714286)","(5.5, 6.6, 6.435897435897436)","(41.0, 55.0, 50.0)","(19.0, 25.0, 23.307692307692307)","(101.0, 230.0, 212.85714285714286)","(1.6, 1.87, 1.8621568627450982)","(6.0, 8.8, 8.742857142857144)"
08-01-2023 18:57:58.668340,"(6.5, 8.8, 8.562962962962963)","(51.0, 80.0, 77.85714285714286)","(5.5, 6.6, 6.411111111111111)","(41.0, 55.0, 50.0)","(19.0, 25.0, 23.307692307692307)","(101.0, 230.0, 219.0909090909091)","(1.6, 1.87, 1.8621568627450982)","(6.0, 8.8, 8.653333333333332)"
08-01-2023 18:57:59.947448,"(6.5, 8.8, 8.562962962962963)","(51.0, 80.0, 77.85714285714286)","(5.5, 6.6, 6.411111111111111)","(41.0, 55.0, 50.0)","(19.0, 25.0, 23.307692307692307)","(101.0, 230.0, 219.0909090909091)","(1.6, 1.87, 1.8609803921568628)","(6.0, 8.8, 8.622222222222224)"
08-01-2023 18:58:01.258153,"(6.5, 8.8, 8.562962962962963)","(51.0, 80.0, 78.125)","(5.5, 6.6, 6.533333333333333)","(41.0, 55.0, 50.0)","(19.0, 25.0, 23.166666666666668)","(101.0, 230.0, 212.85714285714286)","(1.6, 1.87, 1.866)","(6.0, 8.8, 8.66046511627907)"
08-01-2023 18:58:02.571235,"(6.5, 8.6, 8.533333333333333)","(51.0, 80.0, 78.125)","(5.5, 6.8, 6.6158730158730155)","(41.0, 55.0, 50.0)","(19.0, 25.0, 22.444444444444443)","(101.0, 230.0, 212.85714285714286)","(1.6, 1.87, 1.861764705882353)","(6.0, 8.8, 8.657142857142857)"
08-01-2023 18:58:03.753491,"(6.5, 8.6, 8.444444444444445)","(51.0, 80.0, 78.125)","(5.5, 6.8, 6.619999999999999)","(41.0, 55.0, 50.22727272727273)","(19.0, 24.0, 22.25)","(101.0, 230.0, 212.85714285714286)","(1.6, 1.87, 1.861764705882353)","(6.0, 8.8, 8.657142857142857)"
08-01-2023 18:58:05.054263,"(6.5, 8.6, 8.452631578947368)","(51.0, 80.0, 78.125)","(5.5, 6.8, 6.619999999999999)","(41.0, 55.0, 50.22727272727273)","(19.0, 24.0, 22.19047619047619)","(101.0, 230.0, 219.0909090909091)","(1.6, 1.87, 1.861764705882353)","(6.0, 8.8, 8.684615384615384)"
08-01-2023 18:58:06.414260,"(6.5, 8.6, 8.438461538461539)","(51.0, 80.0, 77.85714285714286)","(5.5, 6.8, 6.592307692307692)","(41.0, 55.0, 50.22727272727273)","(19.0, 24.0, 22.307692307692307)","(101.0, 230.0, 212.85714285714286)","(1.6, 1.87, 1.8627272727272728)","(6.0, 8.8, 8.684615384615384)"
08-01-2023 18:58:07.695368,"(6.5, 8.6, 8.424999999999999)","(51.0, 80.0, 77.85714285714286)","(5.5, 6.8, 6.592307692307692)","(41.0, 55.0, 50.22727272727273)","(19.0, 24.0, 22.285714285714285)","(101.0, 230.0, 212.85714285714286)","(1.6, 1.87, 1.8612000000000002)","(6.0, 8.8, 8.733333333333334)"
08-01-2023 18:58:09.062705,"(6.5, 8.6, 8.395121951219512)","(51.0, 80.0, 77.85714285714286)","(5.5, 6.8, 6.592307692307692)","(41.0, 55.0, 50.22727272727273)","(19.0, 24.0, 22.285714285714285)","(101.0, 230.0, 215.0)","(1.6, 1.87, 1.8612000000000002)","(6.0, 8.8, 8.733333333333334)"
08-01-2023 18:58:10.420417,"(6.5, 8.6, 8.395121951219512)","(51.0, 80.0, 77.85714285714286)","(5.5, 6.8, 6.6)","(41.0, 55.0, 50.22727272727273)","(19.0, 24.0, 22.210526315789473)","(101.0, 230.0, 214.44444444444446)","(1.6, 1.87, 1.858888888888889)","(6.0, 8.8, 8.740540540540541)"
08-01-2023 18:58:11.652658,"(6.5, 8.6, 8.384615384615383)","(51.0, 80.0, 77.85714285714286)","(5.5, 6.8, 6.753846153846154)","(41.0, 55.0, 48.8235294117647)","(19.0, 24.0, 22.210526315789473)","(101.0, 250.0, 222.0)","(1.6, 1.87, 1.8576363636363638)","(6.0, 8.8, 8.740540540540541)"
08-01-2023 18:58:12.901873,"(6.5, 8.6, 8.389999999999999)","(51.0, 80.0, 77.85714285714286)","(5.5, 6.8, 6.764285714285714)","(41.0, 55.0, 48.4375)","(19.0, 24.0, 22.285714285714285)","(101.0, 240.0, 228.75)","(1.6, 1.87, 1.8569230769230771)","(6.0, 8.8, 8.740540540540541)"
08-01-2023 18:58:14.206413,"(6.5, 8.6, 8.386666666666667)","(51.0, 80.0, 77.85714285714286)","(5.5, 6.8, 6.815873015873016)","(41.0, 55.0, 48.4375)","(19.0, 24.0, 22.166666666666668)","(101.0, 240.0, 228.75)","(1.6, 1.87, 1.8574576271186443)","(6.0, 8.8, 8.740540540540541)"
08-01-2023 18:58:15.511520,"(6.5, 8.2, 8.0)","(51.0, 80.0, 77.85714285714286)","(5.5, 7.0, 6.723076923076923)","(41.0, 55.0, 48.4375)","(19.0, 24.0, 22.166666666666668)","(101.0, 240.0, 222.0)","(1.6, 1.87, 1.891639344262295)","(6.0, 8.8, 8.67142857142857)"
08-01-2023 18:58:16.780029,"(6.5, 8.0, 7.929411764705883)","(51.0, 80.0, 77.85714285714286)","(5.5, 7.0, 6.934939759036144)","(41.0, 55.0, 48.4375)","(19.0, 24.0, 22.095238095238095)","(101.0, 240.0, 220.0)","(1.6, 1.9, 1.8881818181818182)","(6.0, 8.8, 8.266666666666666)"
08-01-2023 18:58:18.058543,"(6.5, 8.0, 7.88780487804878)","(51.0, 80.0, 77.85714285714286)","(5.5, 7.0, 7.013333333333334)","(41.0, 55.0, 48.4375)","(19.0, 24.0, 22.095238095238095)","(101.0, 240.0, 226.66666666666666)","(1.6, 1.89, 1.8972)","(6.0, 8.4, 8.147368421052631)"
08-01-2023 18:58:19.331009,"(6.5, 8.2, 8.07)","(51.0, 80.0, 71.66666666666667)","(5.5, 7.2, 7.009090909090909)","(41.0, 55.0, 49.166666666666664)","(19.0, 24.0, 22.166666666666668)","(101.0, 240.0, 226.66666666666666)","(1.6, 1.9, 1.891304347826087)","(6.0, 8.2, 8.121052631578946)"
08-01-2023 18:58:20.579624,"(6.5, 8.2, 8.013333333333334)","(51.0, 85.0, 71.66666666666667)","(5.5, 7.2, 7.009090909090909)","(41.0, 55.0, 49.375)","(19.0, 24.0, 22.285714285714285)","(101.0, 240.0, 220.0)","(1.6, 1.9, 1.896595744680851)","(6.0, 8.2, 8.184)"
08-01-2023 18:58:21.893957,"(6.5, 8.2, 8.059999999999999)","(51.0, 85.0, 72.0)","(5.5, 7.2, 7.008695652173913)","(41.0, 55.0, 51.08695652173913)","(19.0, 24.0, 23.4)","(101.0, 240.0, 217.5)","(1.6, 1.9, 1.8873469387755102)","(6.0, 8.2, 8.177777777777777)"
08-01-2023 18:58:23.233844,"(6.5, 8.2, 8.08235294117647)","(51.0, 80.0, 79.0)","(5.5, 7.2, 7.183333333333334)","(41.0, 55.0, 52.3)","(19.0, 24.0, 22.133333333333333)","(101.0, 240.0, 228.75)","(1.6, 1.9, 1.8823684210526315)","(6.0, 8.2, 7.933333333333333)"
08-01-2023 18:58:24.529709,"(6.5, 8.2, 8.08235294117647)","(51.0, 85.0, 70.52631578947368)","(5.5, 7.2, 7.149152542372882)","(41.0, 55.0, 51.31818181818182)","(19.0, 24.0, 22.6)","(101.0, 240.0, 222.0)","(1.6, 1.89, 1.8823809523809523)","(6.0, 8.2, 8.093333333333334)"
08-01-2023 18:58:25.745242,"(6.5, 8.2, 8.091891891891892)","(51.0, 80.0, 70.52631578947368)","(5.5, 7.4, 7.149152542372882)","(41.0, 55.0, 51.31818181818182)","(19.0, 24.0, 22.705882352941178)","(101.0, 240.0, 222.0)","(1.6, 1.89, 1.881578947368421)","(6.0, 8.2, 8.236842105263158)"
08-01-2023 18:58:26.979231,"(6.5, 8.2, 8.094736842105263)","(51.0, 80.0, 71.5625)","(5.5, 7.2, 7.12)","(41.0, 55.0, 51.31818181818182)","(19.0, 24.0, 22.8)","(101.0, 240.0, 228.75)","(1.6, 1.89, 1.8745454545454545)","(6.0, 8.4, 8.011111111111111)"
08-01-2023 18:58:28.271515,"(6.5, 8.2, 8.052173913043479)","(51.0, 80.0, 71.25)","(5.5, 7.2, 7.139130434782609)","(41.0, 55.0, 49.9)","(19.0, 24.0, 23.714285714285715)","(101.0, 240.0, 225.3846153846154)","(1.6, 1.88, 1.8739393939393938)","(6.0, 8.2, 8.08235294117647)"
08-01-2023 18:58:29.582887,"(6.5, 8.4, 8.082051282051282)","(51.0, 80.0, 76.25)","(5.5, 7.2, 7.1684210526315795)","(41.0, 55.0, 48.34782608695652)","(19.0, 24.0, 22.705882352941178)","(101.0, 250.0, 222.0)","(1.6, 1.88, 1.8744444444444444)","(6.0, 8.2, 8.265217391304347)"
08-01-2023 18:58:30.937326,"(6.5, 8.2, 8.095890410958903)","(51.0, 80.0, 71.25)","(5.5, 7.2, 7.155555555555556)","(41.0, 55.0, 48.25)","(18.0, 24.0, 23.714285714285715)","(101.0, 240.0, 222.0)","(1.6, 1.88, 1.8683490566037737)","(6.0, 8.4, 8.26)"
08-01-2023 18:58:32.242446,"(6.5, 8.2, 8.053846153846154)","(51.0, 75.0, 58.125)","(5.5, 7.2, 7.238709677419355)","(41.0, 55.0, 47.285714285714285)","(18.0, 24.0, 23.03125)","(101.0, 240.0, 228.75)","(1.6, 1.87, 1.8719298245614036)","(6.0, 8.4, 8.205714285714286)"
08-01-2023 18:58:33.496871,"(6.5, 8.0, 7.9862068965517246)","(51.0, 65.0, 57.5)","(5.5, 7.4, 7.104)","(41.0, 55.0, 48.52)","(18.0, 25.0, 23.571428571428573)","(101.0, 240.0, 267.14285714285717)","(1.6, 1.88, 1.9029411764705881)","(6.0, 8.4, 8.010526315789473)"
08-01-2023 18:58:35.017517,"(6.5, 8.2, 7.958823529411765)","(51.0, 65.0, 61.19047619047619)","(5.5, 7.2, 7.154385964912281)","(41.0, 55.0, 48.625)","(18.0, 24.0, 23.466666666666665)","(101.0, 290.0, 250.0)","(1.6, 1.91, 1.8919047619047618)","(6.0, 8.2, 7.933333333333333)"
08-01-2023 18:58:36.432261,"(6.5, 8.0, 7.958823529411765)","(51.0, 65.0, 59.0)","(5.5, 7.2, 7.280597014925373)","(41.0, 55.0, 48.25)","(18.0, 24.0, 23.36842105263158)","(101.0, 290.0, 230.0)","(1.6, 1.9, 1.8838235294117647)","(6.0, 8.2, 7.933333333333333)"
08-01-2023 18:58:37.831312,"(6.5, 8.0, 7.958823529411765)","(51.0, 65.0, 54.285714285714285)","(5.5, 7.4, 7.26031746031746)","(41.0, 55.0, 48.25)","(18.0, 25.0, 24.193548387096776)","(101.0, 290.0, 246.66666666666666)","(1.6, 1.89, 1.8918181818181816)","(6.0, 8.2, 7.909090909090909)"
08-01-2023 18:58:39.494327,"(6.5, 8.0, 7.958823529411765)","(51.0, 60.0, 54.705882352941174)","(5.5, 7.4, 7.23768115942029)","(41.0, 55.0, 49.90243902439025)","(18.0, 25.0, 24.176470588235293)","(101.0, 270.0, 235.0)","(1.6, 1.9, 1.893103448275862)","(6.0, 8.0, 7.838095238095238)"
08-01-2023 18:58:41.063481,"(6.5, 8.0, 7.99344262295082)","(51.0, 60.0, 54.705882352941174)","(5.5, 7.4, 6.9837837837837835)","(41.0, 55.0, 46.0625)","(18.0, 25.0, 25.416666666666668)","(101.0, 270.0, 214.0)","(1.6, 1.91, 1.8980487804878048)","(6.0, 8.0, 7.882758620689655)"
08-01-2023 18:58:42.684976,"(6.5, 8.0, 8.124528301886793)","(51.0, 60.0, 58.5)","(5.5, 7.0, 6.9185185185185185)","(41.0, 50.0, 45.62162162162162)","(18.0, 26.0, 25.82051282051282)","(101.0, 270.0, 211.66666666666666)","(1.6, 1.91, 1.901937984496124)","(6.0, 8.0, 7.930769230769231)"
08-01-2023 18:58:44.018206,"(6.5, 8.2, 8.124528301886793)","(51.0, 60.0, 60.0)","(5.5, 7.0, 6.888888888888888)","(41.0, 48.0, 44.11764705882353)","(18.0, 26.0, 23.842105263157894)","(101.0, 270.0, 208.33333333333334)","(1.6, 1.91, 1.944)","(6.0, 8.0, 7.791176470588235)"
08-01-2023 18:58:45.343505,"(6.5, 8.0, 7.9638554216867465)","(51.0, 65.0, 59.166666666666664)","(5.5, 7.0, 6.888888888888888)","(41.0, 48.0, 43.333333333333336)","(18.0, 24.0, 23.684210526315788)","(101.0, 250.0, 208.33333333333334)","(1.6, 1.95, 1.9457471264367816)","(6.0, 7.8, 7.887850467289719)"
08-01-2023 18:58:46.663830,"(6.5, 8.0, 7.96578947368421)","(51.0, 65.0, 60.45454545454545)","(5.5, 7.0, 7.142857142857143)","(41.0, 46.0, 43.09090909090909)","(18.0, 24.0, 23.2)","(101.0, 250.0, 227.5)","(1.6, 1.96, 1.8973626373626373)","(6.0, 8.0, 7.939130434782609)"
08-01-2023 18:58:47.985836,"(6.5, 8.4, 8.110526315789473)","(51.0, 65.0, 60.45454545454545)","(5.5, 7.2, 7.447272727272727)","(41.0, 46.0, 43.09090909090909)","(18.0, 24.0, 23.6)","(101.0, 240.0, 227.5)","(1.6, 1.9, 1.8590677966101696)","(6.0, 8.2, 8.07857142857143)"
08-01-2023 18:58:49.305749,"(6.5, 8.4, 8.269841269841269)","(51.0, 65.0, 60.45454545454545)","(5.5, 7.6, 7.425000000000001)","(41.0, 46.0, 42.75)","(18.0, 24.0, 23.45945945945946)","(101.0, 240.0, 225.0)","(1.6, 1.86, 1.8577201447527143)","(6.0, 8.2, 7.8919999999999995)"
08-01-2023 18:58:50.545107,"(6.5, 8.4, 8.289795918367346)","(51.0, 65.0, 60.45454545454545)","(5.5, 7.6, 7.374603174603175)","(41.0, 46.0, 44.074074074074076)","(19.0, 24.0, 23.166666666666668)","(101.0, 240.0, 227.77777777777777)","(1.6, 1.87, 1.8607882882882885)","(6.0, 8.0, 7.908474576271186)"
08-01-2023 18:58:51.769307,"(6.5, 8.2, 8.10204081632653)","(51.0, 65.0, 60.45454545454545)","(5.5, 7.4, 7.7457142857142856)","(41.0, 46.0, 43.03703703703704)","(19.0, 24.0, 24.027027027027028)","(101.0, 250.0, 236.66666666666666)","(1.6, 1.87, 1.864456981664316)","(6.0, 8.0, 8.069767441860465)"
08-01-2023 18:58:53.088720,"(6.5, 8.4, 8.236363636363636)","(51.0, 65.0, 62.142857142857146)","(5.5, 7.8, 7.079279279279279)","(41.0, 46.0, 43.02564102564102)","(19.0, 25.0, 23.466666666666665)","(101.0, 250.0, 237.69230769230768)","(1.6, 1.87, 1.861068181818182)","(6.0, 8.2, 8.16875)"
08-01-2023 18:58:54.376237,"(6.5, 8.4, 8.283333333333333)","(51.0, 65.0, 68.0)","(5.5, 7.2, 7.1658536585365855)","(41.0, 46.0, 43.189189189189186)","(19.0, 24.0, 23.941176470588236)","(101.0, 250.0, 246.0)","(1.6, 1.87, 1.8465625)","(6.0, 8.2, 8.38)"
08-01-2023 18:58:55.720171,"(6.5, 8.4, 8.371428571428572)","(51.0, 70.0, 67.85714285714286)","(5.5, 7.2, 7.252307692307692)","(41.0, 46.0, 43.189189189189186)","(19.0, 24.0, 23.62962962962963)","(101.0, 250.0, 220.0)","(1.6, 1.86, 1.8446)","(6.0, 8.4, 8.44)"
08-01-2023 18:58:57.044319,"(6.5, 8.4, 8.342857142857143)","(51.0, 70.0, 64.0)","(5.5, 7.4, 7.287058823529412)","(41.0, 46.0, 43.111111111111114)","(19.0, 25.0, 23.62962962962963)","(101.0, 250.0, 223.33333333333334)","(1.6, 1.86, 1.8483391003460208)","(6.0, 8.6, 8.433962264150942)"
08-01-2023 18:58:58.297947,"(6.5, 8.6, 8.35)","(51.0, 70.0, 64.0)","(5.5, 7.4, 7.147368421052632)","(41.0, 46.0, 43.111111111111114)","(19.0, 25.0, 23.825396825396826)","(101.0, 250.0, 223.33333333333334)","(1.6, 1.85, 1.8511458333333335)","(6.0, 8.6, 8.48235294117647)"
08-01-2023 18:58:59.429174,"(6.5, 8.6, 8.314285714285713)","(51.0, 70.0, 64.0)","(5.5, 7.4, 7.073684210526316)","(41.0, 46.0, 43.142857142857146)","(19.0, 25.0, 23.825396825396826)","(101.0, 250.0, 220.0)","(1.6, 1.86, 1.8460986547085203)","(6.0, 8.6, 8.48235294117647)"
08-01-2023 18:59:00.634920,"(6.5, 8.6, 8.405714285714286)","(51.0, 70.0, 61.92307692307692)","(5.5, 7.2, 6.974025974025974)","(41.0, 46.0, 43.25714285714286)","(19.0, 25.0, 23.724137931034484)","(101.0, 250.0, 220.0)","(1.6, 1.85, 1.8528)","(6.0, 8.6, 8.46923076923077)"
08-01-2023 18:59:01.850981,"(6.5, 8.4, 8.3125)","(51.0, 70.0, 61.92307692307692)","(5.5, 7.0, 7.080519480519481)","(41.0, 46.0, 43.25714285714286)","(19.0, 25.0, 23.78688524590164)","(101.0, 250.0, 224.28571428571428)","(1.6, 1.86, 1.8536029411764707)","(6.0, 8.6, 8.46923076923077)"
08-01-2023 18:59:03.097263,"(6.5, 8.6, 8.379310344827585)","(51.0, 70.0, 63.57142857142857)","(5.5, 7.2, 7.008695652173913)","(41.0, 46.0, 43.25714285714286)","(19.0, 25.0, 23.78688524590164)","(101.0, 250.0, 233.75)","(1.6, 1.86, 1.8523728813559324)","(6.0, 8.6, 8.49375)"
08-01-2023 18:59:04.289792,"(6.5, 8.2, 8.128888888888888)","(51.0, 70.0, 63.57142857142857)","(5.5, 7.2, 7.068656716417911)","(41.0, 46.0, 43.25714285714286)","(19.0, 25.0, 23.63157894736842)","(101.0, 260.0, 240.0)","(1.6, 1.86, 1.8548387096774195)","(6.0, 8.6, 8.494736842105263)"
08-01-2023 18:59:05.523376,"(6.5, 8.2, 8.08)","(51.0, 70.0, 63.57142857142857)","(5.5, 7.2, 7.0181818181818185)","(41.0, 46.0, 44.285714285714285)","(19.0, 25.0, 23.613333333333333)","(101.0, 260.0, 233.75)","(1.6, 1.87, 1.8538914027149322)","(6.0, 8.6, 8.52)"
08-01-2023 18:59:06.726082,"(6.5, 8.2, 7.96)","(51.0, 70.0, 63.57142857142857)","(5.5, 7.2, 7.004878048780488)","(41.0, 46.0, 43.371428571428574)","(19.0, 25.0, 23.613333333333333)","(101.0, 260.0, 233.75)","(1.6, 1.87, 1.8558367346938776)","(6.0, 8.6, 8.518518518518519)"
08-01-2023 18:59:07.919201,"(6.5, 8.0, 7.95609756097561)","(51.0, 70.0, 63.57142857142857)","(5.5, 7.2, 7.067924528301887)","(41.0, 46.0, 43.294117647058826)","(19.0, 25.0, 23.63157894736842)","(101.0, 260.0, 233.75)","(1.6, 1.87, 1.8556349206349207)","(6.0, 8.6, 8.53125)"
08-01-2023 18:59:09.525791,"(6.5, 8.0, 8.083333333333332)","(51.0, 70.0, 63.57142857142857)","(5.5, 7.2, 7.057142857142857)","(41.0, 46.0, 43.25714285714286)","(19.0, 25.0, 23.613333333333333)","(101.0, 260.0, 239.0)","(1.6, 1.87, 1.8558823529411765)","(6.0, 8.6, 8.53125)"
08-01-2023 18:59:10.878075,"(6.5, 8.2, 8.11111111111111)","(51.0, 70.0, 63.57142857142857)","(5.5, 7.2, 7.022222222222222)","(41.0, 46.0, 43.25714285714286)","(19.0, 25.0, 23.613333333333333)","(101.0, 260.0, 239.0)","(1.6, 1.87, 1.8554721549636806)","(6.0, 8.6, 8.507692307692308)"
08-01-2023 18:59:12.162413,"(6.5, 8.2, 8.107692307692307)","(51.0, 70.0, 63.57142857142857)","(5.5, 7.2, 7.022222222222222)","(41.0, 46.0, 43.25714285714286)","(19.0, 25.0, 23.916666666666668)","(101.0, 260.0, 215.0)","(1.6, 1.87, 1.8554721549636806)","(6.0, 8.6, 8.507692307692308)"
08-01-2023 18:59:13.359520,"(6.5, 8.4, 8.259574468085106)","(51.0, 70.0, 63.57142857142857)","(5.5, 7.2, 7.0)","(41.0, 46.0, 43.95744680851064)","(19.0, 24.0, 23.846153846153847)","(101.0, 260.0, 215.0)","(1.6, 1.87, 1.8541269841269843)","(6.0, 8.6, 8.502702702702702)"
08-01-2023 18:59:14.603870,"(6.5, 8.4, 8.34074074074074)","(51.0, 70.0, 63.57142857142857)","(5.5, 7.0, 7.067924528301887)","(41.0, 46.0, 44.18867924528302)","(19.0, 24.0, 23.857142857142858)","(101.0, 260.0, 215.0)","(1.6, 1.87, 1.8542105263157895)","(6.0, 8.6, 8.497142857142856)"
08-01-2023 18:59:15.851379,"(6.5, 8.2, 8.0)","(51.0, 70.0, 62.5)","(5.5, 7.2, 7.093150684931507)","(41.0, 46.0, 43.91304347826087)","(19.0, 24.0, 23.846153846153847)","(101.0, 260.0, 236.66666666666666)","(1.6, 1.87, 1.8571882640586799)","(6.0, 8.6, 8.49090909090909)"
08-01-2023 18:59:17.106271,"(6.5, 8.0, 7.953846153846154)","(51.0, 70.0, 61.0)","(5.5, 7.2, 7.154545454545454)","(41.0, 46.0, 43.91304347826087)","(19.0, 24.0, 23.541666666666668)","(101.0, 260.0, 236.66666666666666)","(1.6, 1.87, 1.8620845921450153)","(6.0, 8.6, 8.49090909090909)"
08-01-2023 18:59:18.420163,"(6.5, 8.0, 7.947058823529412)","(51.0, 70.0, 61.0)","(5.5, 7.4, 7.191549295774648)","(41.0, 46.0, 43.65853658536585)","(18.0, 24.0, 23.45)","(101.0, 260.0, 236.66666666666666)","(1.6, 1.87, 1.8632142857142857)","(6.0, 8.6, 8.49090909090909)"
08-01-2023 18:59:19.626483,"(6.5, 8.0, 7.916279069767442)","(51.0, 70.0, 60.0)","(5.5, 7.4, 7.217283950617285)","(41.0, 46.0, 43.65853658536585)","(18.0, 24.0, 23.45)","(101.0, 260.0, 236.66666666666666)","(1.6, 1.87, 1.8621587301587303)","(6.0, 8.6, 8.49090909090909)"
08-01-2023 18:59:20.787949,"(6.5, 8.0, 7.916279069767442)","(51.0, 70.0, 60.0)","(5.5, 7.4, 7.197260273972603)","(41.0, 46.0, 43.65853658536585)","(18.0, 24.0, 23.38095238095238)","(101.0, 260.0, 236.66666666666666)","(1.6, 1.87, 1.8621086261980833)","(6.0, 8.6, 8.538888888888888)"
08-01-2023 18:59:21.971725,"(6.5, 8.0, 7.905263157894737)","(51.0, 70.0, 60.0)","(5.5, 7.4, 7.197260273972603)","(41.0, 46.0, 43.65853658536585)","(18.0, 24.0, 23.38095238095238)","(101.0, 260.0, 236.66666666666666)","(1.6, 1.87, 1.860709219858156)","(6.0, 8.6, 8.538888888888888)"
