,Alpha Raphel,Pimmy,Myka,Cracking Miss,Curious Caza,Once You Go
04-01-2023 13:31:51.993094,"(6.5, 11.0, 10.429752066115702)","(16.0, 22.0, 21.133333333333333)","(5.0, 6.4, 6.264406779661017)","(6.0, 7.6, 7.625641025641025)","(1.75, 1.93, 1.9290170940170939)","(14.0, 21.0, 19.875)"
04-01-2023 13:31:52.975410,"(6.5, 11.0, 10.524137931034483)","(16.0, 22.0, 20.96)","(5.0, 6.4, 6.264406779661017)","(6.0, 7.8, 7.619512195121951)","(1.75, 1.93, 1.9282722513089006)","(14.0, 20.0, 19.75)"
04-01-2023 13:31:53.917917,"(6.5, 11.0, 10.435114503816793)","(16.0, 22.0, 20.761904761904763)","(5.0, 6.6, 6.320353982300885)","(6.0, 7.8, 7.619512195121951)","(1.75, 1.93, 1.925377358490566)","(14.0, 20.0, 19.6)"
04-01-2023 13:31:55.020427,"(6.5, 11.0, 10.435114503816793)","(16.0, 21.0, 20.8)","(5.0, 6.6, 6.338842975206612)","(6.0, 7.8, 7.605555555555555)","(1.75, 1.93, 1.923478260869565)","(14.0, 20.0, 19.6)"
04-01-2023 13:31:56.067581,"(6.5, 11.0, 10.426229508196721)","(16.0, 21.0, 20.375)","(5.0, 6.6, 6.338842975206612)","(6.0, 7.8, 7.607547169811321)","(1.75, 1.93, 1.9253554502369667)","(14.0, 20.0, 19.6)"
04-01-2023 13:31:57.092213,"(6.5, 11.0, 10.459677419354838)","(16.0, 21.0, 20.375)","(5.0, 6.6, 6.3344)","(6.0, 8.0, 7.638095238095238)","(1.75, 1.93, 1.9251758793969849)","(14.0, 20.0, 19.6)"
04-01-2023 13:31:58.112094,"(6.5, 11.0, 10.39041095890411)","(16.0, 21.0, 20.1875)","(5.0, 6.6, 6.325619834710744)","(6.0, 7.8, 7.63)","(1.75, 1.93, 1.9250515463917526)","(14.0, 20.0, 19.6)"
04-01-2023 13:31:59.110492,"(6.5, 11.0, 10.38255033557047)","(16.0, 21.0, 19.85)","(5.0, 6.6, 6.325619834710744)","(6.0, 7.8, 7.729166666666666)","(1.75, 1.93, 1.9250515463917526)","(14.0, 20.0, 19.555555555555557)"
04-01-2023 13:32:00.081355,"(6.5, 11.0, 10.38255033557047)","(16.0, 21.0, 19.85)","(5.0, 6.6, 6.345736434108527)","(6.0, 7.8, 7.729166666666666)","(1.75, 1.93, 1.9263313609467454)","(14.0, 20.0, 19.541666666666668)"
04-01-2023 13:32:01.085444,"(6.5, 11.0, 10.378378378378379)","(16.0, 21.0, 20.103448275862068)","(5.0, 6.4, 6.2105263157894735)","(6.0, 7.8, 7.842105263157895)","(1.75, 1.93, 1.924431818181818)","(14.0, 20.0, 19.51851851851852)"
04-01-2023 13:32:01.983657,"(6.5, 11.0, 10.345864661654135)","(16.0, 21.0, 20.161290322580644)","(5.0, 6.4, 6.19622641509434)","(6.0, 8.0, 7.842105263157895)","(1.75, 1.93, 1.924431818181818)","(14.0, 20.0, 19.51851851851852)"
04-01-2023 13:32:02.965825,"(6.5, 11.0, 10.357664233576642)","(16.0, 21.0, 20.161290322580644)","(5.0, 6.4, 6.201834862385321)","(6.0, 8.0, 7.834782608695652)","(1.75, 1.93, 1.9263829787234041)","(14.0, 20.0, 19.51851851851852)"
04-01-2023 13:32:03.993354,"(6.5, 11.0, 10.347517730496454)","(16.0, 21.0, 20.147058823529413)","(5.0, 6.4, 6.201834862385321)","(6.0, 8.0, 7.834782608695652)","(1.75, 1.93, 1.9263829787234041)","(14.0, 20.0, 19.51851851851852)"
04-01-2023 13:32:05.005311,"(6.5, 11.0, 10.374149659863946)","(16.0, 21.0, 20.06451612903226)","(5.0, 6.4, 6.129411764705883)","(6.0, 8.0, 7.834782608695652)","(1.75, 1.93, 1.9359374999999999)","(14.0, 20.0, 19.51851851851852)"
04-01-2023 13:32:06.150870,"(6.5, 11.0, 10.286458333333334)","(16.0, 21.0, 19.69736842105263)","(5.0, 6.2, 6.069696969696969)","(6.0, 8.0, 7.922448979591836)","(1.75, 1.94, 1.9398947368421051)","(14.0, 20.0, 19.51851851851852)"
04-01-2023 13:32:07.150247,"(7.5, 11.0, 10.286458333333334)","(16.0, 21.0, 19.69736842105263)","(5.0, 6.2, 6.069696969696969)","(6.0, 8.0, 7.922448979591836)","(1.75, 1.95, 1.9398947368421051)","(14.0, 20.0, 19.51851851851852)"
04-01-2023 13:32:08.097178,"(7.5, 11.0, 10.286458333333334)","(16.0, 21.0, 19.69736842105263)","(5.0, 6.2, 6.069696969696969)","(6.0, 8.0, 7.930434782608695)","(1.75, 1.95, 1.9376923076923076)","(14.0, 20.0, 19.51851851851852)"
04-01-2023 13:32:09.115574,"(7.5, 11.0, 10.273684210526316)","(16.0, 21.0, 20.4)","(5.0, 6.2, 6.069696969696969)","(6.0, 8.0, 7.922448979591836)","(1.75, 1.94, 1.9365217391304348)","(14.0, 20.0, 19.51851851851852)"
04-01-2023 13:32:10.179509,"(7.5, 11.0, 10.26943005181347)","(16.0, 21.0, 20.4)","(5.0, 6.2, 6.069696969696969)","(6.0, 8.0, 7.922448979591836)","(1.75, 1.94, 1.9365217391304348)","(14.0, 20.0, 18.69090909090909)"
04-01-2023 13:32:11.164214,"(7.5, 11.0, 10.26943005181347)","(16.0, 21.0, 20.75)","(5.0, 6.2, 6.069696969696969)","(6.0, 8.0, 7.922448979591836)","(1.75, 1.94, 1.9365217391304348)","(14.0, 19.0, 17.675)"
04-01-2023 13:32:12.185612,"(7.5, 11.0, 10.285714285714286)","(16.0, 22.0, 20.928571428571427)","(5.0, 6.2, 6.069696969696969)","(6.0, 8.0, 8.151162790697674)","(1.75, 1.95, 1.9449425287356321)","(14.0, 18.0, 17.675)"
04-01-2023 13:32:13.185314,"(7.5, 11.0, 10.297297297297296)","(16.0, 22.0, 20.545454545454547)","(5.0, 6.2, 6.080701754385965)","(6.0, 8.2, 8.151162790697674)","(1.75, 1.95, 1.9395588235294117)","(14.0, 18.0, 17.46551724137931)"
04-01-2023 13:32:14.123962,"(7.5, 11.0, 10.297297297297296)","(16.0, 22.0, 20.545454545454547)","(5.0, 6.2, 6.063768115942029)","(6.0, 8.4, 8.324)","(1.75, 1.94, 1.93875)","(14.0, 17.5, 17.647058823529413)"
04-01-2023 13:32:15.109790,"(7.5, 11.0, 10.521428571428572)","(16.0, 22.0, 20.545454545454547)","(5.0, 6.2, 6.08)","(6.0, 7.8, 7.747058823529412)","(1.75, 1.95, 1.9422794117647058)","(14.0, 18.0, 17.647058823529413)"
04-01-2023 13:32:16.104413,"(7.5, 11.0, 10.521428571428572)","(16.0, 22.0, 20.666666666666668)","(5.0, 6.2, 6.084615384615384)","(6.0, 7.8, 7.733333333333333)","(1.75, 1.96, 1.9422794117647058)","(14.0, 18.0, 17.647058823529413)"
04-01-2023 13:32:17.069984,"(7.5, 11.0, 10.521428571428572)","(16.0, 22.0, 20.8)","(5.0, 6.2, 6.084615384615384)","(6.0, 7.8, 7.71578947368421)","(1.75, 1.96, 1.9422794117647058)","(14.0, 18.0, 17.647058823529413)"
04-01-2023 13:32:18.032254,"(7.5, 11.0, 10.521428571428572)","(16.0, 22.0, 20.8)","(5.0, 6.2, 6.121568627450981)","(6.0, 7.8, 7.723809523809524)","(1.75, 1.95, 1.948157894736842)","(14.0, 18.0, 17.647058823529413)"
04-01-2023 13:32:19.183956,"(7.5, 11.0, 10.291005291005291)","(16.0, 22.0, 21.1864406779661)","(5.0, 6.4, 6.106060606060606)","(6.0, 8.0, 7.8)","(1.75, 1.94, 1.9369135802469135)","(14.0, 18.0, 17.647058823529413)"
04-01-2023 13:32:20.355892,"(7.5, 11.0, 10.291005291005291)","(16.0, 22.0, 21.163636363636364)","(5.0, 6.4, 6.126760563380282)","(6.0, 8.0, 7.819047619047619)","(1.75, 1.94, 1.9372727272727273)","(14.0, 18.0, 17.24590163934426)"
04-01-2023 13:32:21.402482,"(7.5, 11.0, 10.291005291005291)","(16.0, 22.0, 21.056603773584907)","(5.0, 6.4, 6.10381679389313)","(6.0, 8.0, 8.09)","(1.75, 1.94, 1.944909090909091)","(14.0, 17.5, 16.535714285714285)"
04-01-2023 13:32:22.536416,"(7.5, 11.0, 10.275675675675675)","(16.0, 22.0, 21.01818181818182)","(5.0, 6.4, 6.0739495798319325)","(6.0, 8.4, 8.094736842105263)","(1.75, 1.95, 1.9358333333333333)","(14.0, 17.0, 16.625)"
04-01-2023 13:32:23.609849,"(7.5, 11.0, 10.277173913043478)","(16.0, 22.0, 21.01818181818182)","(5.0, 6.4, 6.0739495798319325)","(6.0, 8.2, 8.35748031496063)","(1.75, 1.94, 1.9358333333333333)","(14.0, 17.0, 16.625)"
04-01-2023 13:32:24.650614,"(7.5, 11.0, 10.292553191489361)","(16.0, 22.0, 21.01818181818182)","(5.0, 6.4, 6.0739495798319325)","(6.0, 8.4, 8.213636363636363)","(1.75, 1.94, 1.9339583333333332)","(14.0, 17.0, 16.714285714285715)"
04-01-2023 13:32:25.696725,"(7.5, 11.0, 10.292553191489361)","(16.0, 22.0, 21.5)","(5.0, 6.4, 6.044036697247707)","(6.0, 8.4, 8.213636363636363)","(1.75, 1.94, 1.9339583333333332)","(14.0, 17.0, 16.714285714285715)"
04-01-2023 13:32:26.718794,"(7.5, 11.0, 10.252808988764045)","(16.0, 23.0, 21.8)","(5.0, 6.4, 6.144736842105264)","(6.0, 8.4, 8.212244897959183)","(1.75, 1.94, 1.9339583333333332)","(14.0, 17.0, 16.714285714285715)"
04-01-2023 13:32:27.748690,"(7.5, 11.0, 10.244318181818182)","(16.0, 23.0, 21.90909090909091)","(5.0, 6.4, 6.144736842105264)","(6.0, 8.4, 8.212244897959183)","(1.75, 1.95, 1.9455555555555555)","(14.0, 17.0, 16.1875)"
04-01-2023 13:32:28.713762,"(7.5, 11.0, 10.244318181818182)","(16.0, 23.0, 21.90909090909091)","(5.0, 6.4, 6.144736842105264)","(6.0, 8.4, 8.212244897959183)","(1.75, 1.95, 1.944794520547945)","(14.0, 16.5, 16.1875)"
04-01-2023 13:32:29.775556,"(7.5, 11.0, 10.244318181818182)","(16.0, 23.0, 22.25)","(5.0, 6.4, 6.144736842105264)","(6.0, 8.4, 8.212244897959183)","(1.75, 1.94, 1.9317391304347826)","(14.0, 16.5, 16.25)"
04-01-2023 13:32:30.752484,"(7.5, 11.0, 10.244318181818182)","(16.0, 23.0, 22.25)","(5.0, 6.4, 6.082644628099174)","(6.0, 8.4, 8.212244897959183)","(1.75, 1.94, 1.9302857142857142)","(14.0, 16.5, 16.25)"
04-01-2023 13:32:31.667562,"(7.5, 11.0, 10.244318181818182)","(16.0, 23.0, 22.714285714285715)","(5.0, 6.4, 6.109090909090909)","(6.0, 8.4, 8.212244897959183)","(1.75, 1.94, 1.9302857142857142)","(14.0, 16.5, 16.25)"
04-01-2023 13:32:32.663169,"(7.5, 11.0, 10.244318181818182)","(16.0, 23.0, 22.76923076923077)","(5.0, 6.4, 6.111627906976744)","(6.0, 8.2, 8.154838709677419)","(1.75, 1.94, 1.9302857142857142)","(14.0, 16.5, 16.25)"
04-01-2023 13:32:33.573891,"(7.5, 11.0, 10.272189349112425)","(16.0, 23.0, 22.76923076923077)","(5.0, 6.4, 6.092561983471074)","(6.0, 8.2, 8.154838709677419)","(1.75, 1.94, 1.9302857142857142)","(14.0, 16.5, 16.25)"
04-01-2023 13:32:34.538564,"(7.5, 11.0, 10.272189349112425)","(16.0, 23.0, 22.76923076923077)","(5.0, 6.4, 6.090322580645162)","(6.0, 8.4, 8.137142857142857)","(1.75, 1.94, 1.9302857142857142)","(14.0, 16.5, 16.25)"
04-01-2023 13:32:35.571460,"(7.5, 11.0, 10.259036144578314)","(16.0, 23.0, 22.76923076923077)","(5.0, 6.4, 6.090322580645162)","(6.0, 8.4, 8.137142857142857)","(1.75, 1.94, 1.9315)","(14.0, 16.5, 16.25)"
04-01-2023 13:32:36.625177,"(7.5, 11.0, 10.27741935483871)","(16.0, 23.0, 22.76923076923077)","(5.0, 6.4, 6.092561983471074)","(6.0, 8.4, 8.137142857142857)","(1.75, 1.94, 1.9273972602739726)","(14.0, 16.5, 16.25)"
04-01-2023 13:32:37.727506,"(7.5, 11.0, 10.27741935483871)","(16.0, 23.0, 22.76923076923077)","(5.0, 6.4, 6.092561983471074)","(6.0, 8.4, 8.137142857142857)","(1.75, 1.93, 1.926923076923077)","(14.0, 16.5, 16.25)"
04-01-2023 13:32:38.683201,"(7.5, 11.0, 10.308641975308642)","(16.0, 23.0, 22.76923076923077)","(5.0, 6.4, 6.092561983471074)","(6.0, 8.4, 8.118840579710145)","(1.75, 1.94, 1.926923076923077)","(14.0, 16.5, 16.25)"
04-01-2023 13:32:39.948096,"(7.5, 11.0, 10.308641975308642)","(16.0, 23.0, 22.76923076923077)","(5.0, 6.4, 6.084745762711864)","(6.0, 8.6, 8.250980392156864)","(1.75, 1.94, 1.926923076923077)","(14.0, 16.5, 16.25)"
04-01-2023 13:32:40.879885,"(7.5, 11.0, 10.308641975308642)","(16.0, 23.0, 22.76923076923077)","(5.0, 6.4, 6.084745762711864)","(6.0, 8.4, 8.250980392156864)","(1.75, 1.94, 1.9249999999999998)","(14.0, 16.5, 16.25)"
04-01-2023 13:32:42.087750,"(7.5, 11.0, 10.308641975308642)","(16.0, 23.0, 22.96)","(5.0, 6.4, 6.056666666666667)","(6.0, 8.6, 8.243902439024389)","(1.75, 1.94, 1.9294482758620688)","(14.0, 16.5, 16.25)"
04-01-2023 13:32:43.116542,"(7.5, 11.0, 10.308641975308642)","(16.0, 24.0, 22.96)","(5.0, 6.4, 6.058119658119658)","(6.0, 8.6, 8.243902439024389)","(1.75, 1.94, 1.9294482758620688)","(14.0, 16.5, 16.25)"
04-01-2023 13:32:44.044283,"(7.5, 11.0, 10.308641975308642)","(16.0, 24.0, 22.82758620689655)","(5.0, 6.4, 6.049122807017544)","(6.0, 8.6, 8.243902439024389)","(1.75, 1.94, 1.9294482758620688)","(14.0, 16.5, 16.25)"
04-01-2023 13:32:45.002804,"(7.5, 11.0, 10.308641975308642)","(16.0, 24.0, 23.035714285714285)","(5.0, 6.4, 6.049122807017544)","(6.0, 8.6, 8.235)","(1.75, 1.94, 1.9294482758620688)","(14.0, 16.5, 16.25)"
04-01-2023 13:32:45.985387,"(7.5, 11.0, 10.304347826086957)","(16.0, 24.0, 23.035714285714285)","(5.0, 6.4, 6.049122807017544)","(6.0, 8.6, 8.235)","(1.75, 1.94, 1.9294482758620688)","(14.0, 16.5, 16.25)"
04-01-2023 13:32:46.983355,"(7.5, 11.0, 10.304347826086957)","(16.0, 24.0, 23.035714285714285)","(5.0, 6.4, 6.049122807017544)","(6.0, 8.6, 8.235)","(1.75, 1.94, 1.9294482758620688)","(14.0, 16.5, 16.25)"
04-01-2023 13:32:47.911978,"(7.5, 11.0, 10.370786516853933)","(16.0, 24.0, 23.035714285714285)","(5.0, 6.4, 6.049122807017544)","(6.0, 8.6, 8.235)","(1.75, 1.94, 1.9294482758620688)","(14.0, 16.5, 16.25)"
04-01-2023 13:32:48.926742,"(7.5, 11.0, 10.370786516853933)","(16.0, 24.0, 23.035714285714285)","(5.0, 6.4, 6.049122807017544)","(6.0, 8.6, 8.235)","(1.75, 1.94, 1.9294482758620688)","(14.0, 16.5, 16.25)"
04-01-2023 13:32:49.953023,"(7.5, 11.0, 10.370786516853933)","(16.0, 24.0, 23.035714285714285)","(5.0, 6.4, 6.049122807017544)","(6.0, 8.6, 8.235)","(1.75, 1.94, 1.9294482758620688)","(14.0, 16.5, 16.25)"
04-01-2023 13:32:50.916685,"(7.5, 11.0, 10.370786516853933)","(16.0, 24.0, 23.035714285714285)","(5.0, 6.4, 6.049122807017544)","(6.0, 8.6, 8.235)","(1.75, 1.94, 1.9294482758620688)","(14.0, 16.5, 16.25)"
04-01-2023 13:32:51.867218,"(7.5, 11.0, 10.370786516853933)","(16.0, 24.0, 23.035714285714285)","(5.0, 6.4, 6.049122807017544)","(6.0, 8.6, 8.066666666666666)","(1.75, 1.94, 1.9308928571428572)","(14.0, 16.5, 16.25)"
04-01-2023 13:32:52.786426,"(7.5, 11.0, 10.637254901960784)","(16.0, 24.0, 22.65)","(5.0, 6.4, 6.07479674796748)","(6.0, 8.0, 7.973584905660378)","(1.75, 1.94, 1.9308928571428572)","(14.0, 16.5, 16.25)"
04-01-2023 13:32:53.772411,"(7.5, 11.0, 10.657051282051283)","(16.0, 24.0, 22.65)","(5.0, 6.4, 6.138028169014085)","(6.0, 8.0, 7.804444444444444)","(1.75, 1.95, 1.9308823529411765)","(14.0, 16.5, 16.25)"
04-01-2023 13:32:54.795585,"(7.5, 11.0, 10.657051282051283)","(16.0, 24.0, 22.65)","(5.0, 6.4, 6.2176470588235295)","(6.0, 8.0, 7.774358974358974)","(1.7, 1.95, 1.9308823529411765)","(13.0, 16.5, 16.25)"
04-01-2023 13:32:55.818359,"(7.5, 11.0, 10.657051282051283)","(16.0, 24.0, 22.65)","(5.0, 6.4, 6.178571428571429)","(6.0, 8.0, 7.774358974358974)","(1.7, 1.95, 1.9308823529411765)","(13.0, 16.5, 16.25)"
04-01-2023 13:32:56.746646,"(7.5, 11.0, 10.657051282051283)","(16.0, 24.0, 22.72222222222222)","(5.0, 6.4, 6.178571428571429)","(6.0, 8.0, 7.774358974358974)","(1.7, 1.95, 1.9308823529411765)","(13.0, 16.5, 16.25)"
04-01-2023 13:32:57.760946,"(7.5, 11.0, 10.657051282051283)","(16.0, 24.0, 22.65)","(5.0, 6.4, 6.184049079754601)","(6.0, 8.0, 7.706666666666666)","(1.7, 1.95, 1.937718120805369)","(13.0, 16.5, 16.25)"
04-01-2023 13:32:58.760754,"(7.5, 11.0, 10.677710843373495)","(16.0, 24.0, 22.742857142857144)","(5.0, 6.4, 6.185365853658537)","(6.0, 8.0, 7.696969696969696)","(1.7, 1.95, 1.937718120805369)","(13.0, 16.5, 16.25)"
04-01-2023 13:32:59.708798,"(7.5, 11.0, 10.677710843373495)","(16.0, 24.0, 22.742857142857144)","(5.0, 6.4, 6.196531791907515)","(6.0, 8.0, 7.718518518518518)","(1.7, 1.95, 1.9368292682926829)","(13.0, 16.5, 16.25)"
04-01-2023 13:33:00.637207,"(7.5, 11.0, 10.677710843373495)","(16.0, 24.0, 22.838709677419356)","(5.0, 6.4, 6.216666666666667)","(6.0, 7.8, 7.692957746478873)","(1.7, 1.95, 1.9368292682926829)","(13.0, 16.5, 16.25)"
04-01-2023 13:33:01.589611,"(7.5, 11.0, 10.677710843373495)","(16.0, 24.0, 22.838709677419356)","(5.0, 6.4, 6.216666666666667)","(6.0, 7.8, 7.698666666666667)","(1.7, 1.95, 1.9368292682926829)","(13.0, 16.5, 16.25)"
04-01-2023 13:33:02.571640,"(7.5, 11.0, 10.685294117647059)","(16.0, 24.0, 22.742857142857144)","(5.0, 6.4, 6.216666666666667)","(6.0, 7.8, 7.711111111111111)","(1.7, 1.95, 1.9368292682926829)","(13.0, 16.5, 16.25)"
04-01-2023 13:33:03.486883,"(7.5, 11.0, 10.685294117647059)","(16.0, 24.0, 22.742857142857144)","(5.0, 6.4, 6.216666666666667)","(6.0, 7.8, 7.711111111111111)","(1.7, 1.95, 1.9370886075949367)","(13.0, 16.5, 16.25)"
04-01-2023 13:33:04.530460,"(7.5, 11.0, 10.685294117647059)","(16.0, 24.0, 22.742857142857144)","(5.0, 6.4, 6.216666666666667)","(6.0, 7.8, 7.703030303030303)","(1.7, 1.95, 1.9370886075949367)","(13.0, 16.5, 16.25)"
04-01-2023 13:33:05.511122,"(7.5, 11.0, 10.685294117647059)","(16.0, 24.0, 22.838709677419356)","(5.0, 6.4, 6.216666666666667)","(6.0, 7.8, 7.703030303030303)","(1.7, 1.95, 1.9284210526315788)","(13.0, 16.5, 16.25)"
04-01-2023 13:33:06.400311,"(7.5, 12.0, 11.611940298507463)","(16.0, 24.0, 22.838709677419356)","(5.0, 6.4, 6.201129943502825)","(6.0, 7.8, 7.703030303030303)","(1.7, 1.94, 1.9284210526315788)","(13.0, 16.5, 16.25)"
04-01-2023 13:33:07.283580,"(7.5, 12.5, 12.3)","(16.0, 23.0, 22.166666666666668)","(5.0, 6.4, 6.201129943502825)","(6.0, 7.8, 7.673972602739726)","(1.7, 1.94, 1.9245132743362832)","(13.0, 16.5, 16.22222222222222)"
04-01-2023 13:33:08.316821,"(7.5, 12.5, 12.418367346938776)","(16.0, 23.0, 22.153846153846153)","(5.0, 6.4, 6.201129943502825)","(6.0, 7.8, 7.6805194805194805)","(1.7, 1.93, 1.9132432432432431)","(13.0, 16.5, 16.22222222222222)"
04-01-2023 13:33:09.266666,"(7.5, 13.0, 12.59375)","(16.0, 23.0, 22.153846153846153)","(5.0, 6.4, 6.190374331550802)","(6.0, 7.8, 7.6805194805194805)","(1.7, 1.92, 1.9132432432432431)","(13.0, 16.5, 16.22222222222222)"
04-01-2023 13:33:10.191669,"(7.5, 13.0, 12.61111111111111)","(16.0, 23.0, 22.153846153846153)","(5.0, 6.4, 6.190374331550802)","(6.0, 7.8, 7.708571428571428)","(1.7, 1.92, 1.9132432432432431)","(13.0, 16.5, 16.22222222222222)"
04-01-2023 13:33:11.156604,"(7.5, 13.0, 12.631578947368421)","(16.0, 22.0, 21.52173913043478)","(5.0, 6.4, 6.190374331550802)","(6.0, 7.8, 7.614814814814815)","(1.7, 1.92, 1.9138709677419354)","(13.0, 16.5, 16.22222222222222)"
04-01-2023 13:33:12.220936,"(7.5, 13.0, 12.613636363636363)","(16.0, 22.0, 21.35135135135135)","(5.0, 6.4, 6.190374331550802)","(6.0, 7.8, 7.614814814814815)","(1.7, 1.93, 1.9138709677419354)","(13.0, 16.5, 16.22222222222222)"
04-01-2023 13:33:13.151942,"(7.5, 13.0, 12.613636363636363)","(16.0, 22.0, 21.35135135135135)","(5.0, 6.4, 6.190374331550802)","(6.0, 7.8, 7.614814814814815)","(1.7, 1.93, 1.9138709677419354)","(13.0, 16.5, 16.22222222222222)"
04-01-2023 13:33:14.078695,"(8.0, 13.0, 12.613636363636363)","(16.0, 22.0, 21.36842105263158)","(5.0, 6.4, 6.190374331550802)","(6.0, 7.8, 7.679518072289157)","(1.7, 1.93, 1.9138709677419354)","(13.0, 16.5, 16.22222222222222)"
04-01-2023 13:33:14.965611,"(8.0, 13.0, 12.664473684210526)","(16.0, 22.0, 21.36842105263158)","(5.0, 6.4, 6.190374331550802)","(6.0, 7.8, 7.679518072289157)","(1.7, 1.93, 1.9138709677419354)","(13.0, 16.5, 16.22222222222222)"
04-01-2023 13:33:15.871808,"(8.0, 13.0, 12.664473684210526)","(16.0, 22.0, 21.36842105263158)","(5.0, 6.4, 6.190374331550802)","(6.0, 7.8, 7.679518072289157)","(1.7, 1.93, 1.9139344262295082)","(13.0, 16.5, 16.22222222222222)"
04-01-2023 13:33:16.811844,"(8.0, 13.0, 12.664473684210526)","(16.0, 22.0, 21.36842105263158)","(5.0, 6.4, 6.190374331550802)","(6.0, 7.8, 7.6936708860759495)","(1.7, 1.93, 1.9153846153846152)","(13.0, 16.5, 16.22222222222222)"
04-01-2023 13:33:17.796188,"(8.5, 13.0, 12.664473684210526)","(16.0, 22.0, 21.36842105263158)","(5.0, 6.4, 6.190374331550802)","(6.0, 7.8, 7.713513513513513)","(1.7, 1.93, 1.9153846153846152)","(13.0, 16.5, 16.22222222222222)"
04-01-2023 13:33:18.760026,"(8.5, 13.0, 12.664473684210526)","(16.0, 22.0, 21.36842105263158)","(5.0, 6.4, 6.190374331550802)","(6.0, 7.8, 7.713513513513513)","(1.7, 1.93, 1.9141818181818182)","(13.0, 16.5, 16.2)"
04-01-2023 13:33:19.672546,"(8.5, 13.0, 12.664473684210526)","(16.0, 22.0, 21.36842105263158)","(5.0, 6.4, 6.190374331550802)","(6.0, 7.8, 7.713513513513513)","(1.7, 1.92, 1.9105405405405405)","(13.0, 16.5, 16.2)"
04-01-2023 13:33:20.541199,"(8.5, 13.0, 12.664473684210526)","(16.0, 22.0, 21.4)","(5.0, 6.4, 6.194764397905759)","(6.0, 7.8, 7.713513513513513)","(1.7, 1.92, 1.9105405405405405)","(13.0, 16.5, 16.2)"
04-01-2023 13:33:21.507569,"(8.5, 13.0, 12.664473684210526)","(16.0, 22.0, 21.4)","(5.0, 6.4, 6.202020202020202)","(6.0, 7.8, 7.713513513513513)","(1.7, 1.92, 1.9105405405405405)","(13.0, 16.5, 16.22222222222222)"
04-01-2023 13:33:22.474336,"(8.5, 13.0, 12.664473684210526)","(16.0, 22.0, 21.4)","(5.0, 6.4, 6.202020202020202)","(6.0, 7.8, 7.713513513513513)","(1.7, 1.92, 1.9105405405405405)","(13.0, 16.5, 16.22222222222222)"
04-01-2023 13:33:23.486087,"(8.5, 13.0, 12.664473684210526)","(16.0, 22.0, 21.4)","(5.0, 6.4, 6.202040816326531)","(6.0, 7.8, 7.713513513513513)","(1.7, 1.92, 1.9105405405405405)","(13.0, 16.5, 16.22222222222222)"
04-01-2023 13:33:24.460136,"(8.5, 13.0, 12.664473684210526)","(16.0, 22.0, 21.4)","(5.0, 6.4, 6.202040816326531)","(6.0, 7.8, 7.294545454545455)","(1.7, 1.92, 1.9178915662650602)","(13.0, 16.5, 16.258064516129032)"
04-01-2023 13:33:25.485686,"(8.5, 13.0, 12.685185185185185)","(16.0, 22.0, 21.2)","(5.0, 6.4, 6.246846846846847)","(6.0, 7.2, 7.5488372093023255)","(1.7, 1.92, 1.9109345794392523)","(13.0, 16.5, 16.142857142857142)"
04-01-2023 13:33:26.484486,"(8.5, 13.0, 12.691176470588236)","(16.0, 22.0, 21.466666666666665)","(5.0, 6.4, 6.246846846846847)","(6.0, 7.6, 7.522758620689655)","(1.7, 1.93, 1.9109345794392523)","(13.0, 16.5, 16.142857142857142)"
04-01-2023 13:33:27.403353,"(8.5, 13.0, 12.691176470588236)","(16.0, 22.0, 21.466666666666665)","(5.0, 6.4, 6.246846846846847)","(6.0, 7.6, 7.522758620689655)","(1.7, 1.93, 1.9109345794392523)","(13.0, 16.5, 16.142857142857142)"
04-01-2023 13:33:28.250564,"(8.5, 13.0, 12.691176470588236)","(16.0, 22.0, 21.466666666666665)","(5.0, 6.4, 6.246846846846847)","(6.0, 7.6, 7.507894736842105)","(1.7, 1.93, 1.9109345794392523)","(13.0, 16.5, 16.142857142857142)"
04-01-2023 13:33:29.141890,"(8.5, 13.0, 12.691176470588236)","(16.0, 22.0, 21.466666666666665)","(5.0, 6.4, 6.249557522123894)","(6.0, 7.6, 7.507894736842105)","(1.7, 1.93, 1.9109345794392523)","(13.0, 16.5, 16.142857142857142)"
04-01-2023 13:33:30.139853,"(8.5, 13.0, 12.753521126760564)","(16.0, 22.0, 21.57894736842105)","(5.0, 6.4, 6.280672268907563)","(6.0, 7.6, 7.462745098039216)","(1.7, 1.9, 1.8936893203883494)","(13.0, 16.5, 16.22222222222222)"
04-01-2023 13:33:31.154383,"(8.5, 13.0, 12.753521126760564)","(16.0, 22.0, 21.75862068965517)","(5.0, 6.4, 6.256565656565657)","(6.0, 7.6, 7.530864197530864)","(1.7, 1.9, 1.8901515151515151)","(13.0, 16.5, 16.65)"
04-01-2023 13:33:32.106999,"(8.5, 13.0, 12.71311475409836)","(16.0, 23.0, 21.727272727272727)","(5.0, 6.6, 6.4437500000000005)","(6.0, 7.6, 7.522758620689655)","(1.7, 1.9, 1.8920731707317073)","(13.0, 17.0, 16.585365853658537)"
04-01-2023 13:33:33.009382,"(8.5, 13.0, 12.71311475409836)","(16.0, 23.0, 21.727272727272727)","(5.0, 6.6, 6.445652173913044)","(6.0, 7.6, 7.522758620689655)","(1.7, 1.9, 1.8910614525139664)","(13.0, 17.0, 16.58139534883721)"
