,Hear The Call Nz,Lara Bay,Regal Nightshade Nz,Jang Pel,Major Tralee,Make Mine Joe,Underthekilt,After Darn,Betting Baron
11-01-2023 18:52:18.651997,"(3.1, 99999, 99990)","(21.0, 38.0, 35.666666666666664)","(12.0, 99999, 99990)","(51.0, 180.0, 137.5)","(4.6, 5.5, 5.472727272727273)","(31.0, 75.0, 58.92857142857143)","(4.2, 4.7, 4.659259259259259)","(5.5, 7.2, 6.955555555555556)","(9.0, 12.5, 12.379310344827585)"
11-01-2023 18:52:20.117690,"(3.1, 99999, 99990)","(21.0, 38.0, 35.666666666666664)","(12.0, 99999, 99990)","(51.0, 180.0, 137.5)","(4.6, 5.5, 5.329411764705882)","(31.0, 75.0, 58.92857142857143)","(4.0, 4.7, 4.659259259259259)","(5.5, 7.2, 6.955555555555556)","(9.0, 12.5, 12.379310344827585)"
11-01-2023 18:52:21.526978,"(3.1, 99999, 99990)","(21.0, 38.0, 35.666666666666664)","(12.0, 99999, 99990)","(51.0, 180.0, 137.5)","(4.6, 5.4, 5.317647058823529)","(31.0, 75.0, 58.92857142857143)","(4.0, 4.7, 4.692857142857143)","(5.5, 7.2, 6.987096774193549)","(9.0, 12.5, 12.379310344827585)"
11-01-2023 18:52:22.923367,"(3.1, 99999, 99990)","(21.0, 38.0, 35.666666666666664)","(12.0, 99999, 99990)","(51.0, 180.0, 137.5)","(4.6, 5.4, 5.306666666666667)","(31.0, 75.0, 58.92857142857143)","(4.0, 4.7, 4.692857142857143)","(5.5, 7.2, 6.987096774193549)","(9.0, 12.5, 12.379310344827585)"
11-01-2023 18:52:24.331979,"(3.1, 99999, 99990)","(21.0, 38.0, 35.666666666666664)","(12.0, 99999, 99990)","(51.0, 180.0, 137.5)","(4.6, 5.4, 5.483333333333333)","(31.0, 75.0, 58.92857142857143)","(4.0, 4.7, 4.692857142857143)","(5.5, 7.2, 6.987096774193549)","(9.0, 12.5, 12.379310344827585)"
11-01-2023 18:52:25.700959,"(3.1, 99999, 99990)","(21.0, 38.0, 35.666666666666664)","(12.0, 99999, 99990)","(51.0, 180.0, 137.5)","(4.6, 5.6, 5.4714285714285715)","(31.0, 75.0, 58.92857142857143)","(4.0, 4.7, 4.692857142857143)","(5.5, 7.2, 6.987096774193549)","(9.0, 12.5, 12.379310344827585)"
11-01-2023 18:52:27.064721,"(3.1, 99999, 99990)","(21.0, 38.0, 35.666666666666664)","(12.0, 99999, 99990)","(51.0, 180.0, 137.5)","(4.6, 5.6, 5.4714285714285715)","(31.0, 75.0, 58.92857142857143)","(4.0, 4.7, 4.692857142857143)","(5.5, 7.2, 6.987096774193549)","(9.0, 12.5, 12.379310344827585)"
11-01-2023 18:52:28.486931,"(3.1, 99999, 99990)","(21.0, 38.0, 34.5)","(12.0, 99999, 99990)","(51.0, 180.0, 137.5)","(4.6, 5.6, 5.43448275862069)","(31.0, 75.0, 57.69230769230769)","(4.0, 4.7, 4.692857142857143)","(5.5, 7.2, 6.987096774193549)","(9.0, 12.5, 12.541666666666666)"
11-01-2023 18:52:29.896180,"(3.1, 99999, 99990)","(21.0, 38.0, 34.5)","(12.0, 99999, 99990)","(51.0, 180.0, 137.5)","(4.6, 5.6, 5.373076923076923)","(31.0, 75.0, 57.69230769230769)","(4.0, 4.7, 4.565217391304348)","(5.5, 7.2, 7.021621621621621)","(9.0, 13.0, 12.541666666666666)"
11-01-2023 18:52:31.312870,"(3.1, 99999, 99990)","(21.0, 38.0, 34.5)","(12.0, 99999, 99990)","(51.0, 180.0, 137.5)","(4.6, 5.5, 5.388372093023256)","(31.0, 75.0, 58.92857142857143)","(4.0, 4.6, 4.565217391304348)","(5.5, 7.2, 7.021621621621621)","(9.0, 13.0, 12.53191489361702)"
11-01-2023 18:52:32.788882,"(3.1, 99999, 99990)","(21.0, 38.0, 34.5)","(12.0, 99999, 99990)","(51.0, 180.0, 165.83333333333331)","(4.6, 5.5, 5.388372093023256)","(31.0, 75.0, 58.92857142857143)","(4.0, 4.6, 4.557894736842105)","(5.5, 7.2, 7.021621621621621)","(9.0, 13.0, 12.53191489361702)"
11-01-2023 18:52:34.214385,"(3.1, 99999, 99990)","(21.0, 38.0, 35.333333333333336)","(12.0, 99999, 99990)","(51.0, 180.0, 175.35714285714286)","(4.6, 5.5, 5.385714285714285)","(31.0, 75.0, 58.92857142857143)","(4.0, 4.6, 4.555555555555555)","(5.5, 7.2, 7.027586206896552)","(9.0, 13.0, 12.53191489361702)"
11-01-2023 18:52:35.697247,"(3.1, 99999, 99990)","(21.0, 36.0, 34.666666666666664)","(12.0, 99999, 99990)","(51.0, 220.0, 164.0)","(4.6, 5.5, 5.385714285714285)","(31.0, 75.0, 58.92857142857143)","(4.0, 4.6, 4.555555555555555)","(5.5, 7.2, 7.027586206896552)","(9.0, 13.0, 12.53191489361702)"
11-01-2023 18:52:37.110417,"(3.1, 99999, 99990)","(21.0, 36.0, 34.666666666666664)","(12.0, 99999, 99990)","(51.0, 210.0, 164.0)","(4.6, 5.5, 5.385714285714285)","(31.0, 75.0, 58.92857142857143)","(4.0, 4.6, 4.555555555555555)","(5.5, 7.2, 7.027586206896552)","(9.0, 13.0, 12.53191489361702)"
11-01-2023 18:52:38.657391,"(3.1, 99999, 99990)","(21.0, 36.0, 34.4)","(12.0, 99999, 99990)","(51.0, 210.0, 164.0)","(4.6, 5.5, 5.385714285714285)","(31.0, 75.0, 58.92857142857143)","(4.0, 4.6, 4.555555555555555)","(5.5, 7.2, 7.0285714285714285)","(9.0, 13.0, 12.53191489361702)"
11-01-2023 18:52:40.221847,"(3.1, 99999, 99990)","(21.0, 36.0, 34.4)","(12.0, 99999, 99990)","(51.0, 210.0, 172.72727272727275)","(4.6, 5.5, 5.385714285714285)","(31.0, 75.0, 58.92857142857143)","(4.0, 4.6, 4.555555555555555)","(5.5, 7.2, 7.066666666666666)","(9.0, 13.0, 12.53191489361702)"
11-01-2023 18:52:41.767012,"(3.1, 99999, 99990)","(21.0, 36.0, 35.0)","(12.0, 99999, 99990)","(51.0, 190.0, 153.84615384615384)","(4.6, 5.5, 5.385714285714285)","(31.0, 75.0, 60.0)","(4.0, 4.6, 4.555555555555555)","(5.5, 7.2, 7.066666666666666)","(9.0, 13.0, 12.53191489361702)"
11-01-2023 18:52:43.190689,"(3.1, 99999, 99990)","(21.0, 38.0, 35.23076923076923)","(12.0, 99999, 99990)","(51.0, 180.0, 164.54545454545456)","(4.6, 5.5, 5.3625)","(31.0, 70.0, 57.142857142857146)","(4.0, 4.6, 4.555555555555555)","(5.5, 7.2, 7.066666666666666)","(9.0, 13.0, 12.521739130434783)"
11-01-2023 18:52:44.695798,"(3.1, 99999, 99990)","(21.0, 38.0, 35.23076923076923)","(12.0, 99999, 99990)","(51.0, 180.0, 164.54545454545456)","(4.6, 5.5, 5.363829787234042)","(31.0, 70.0, 62.5)","(4.0, 4.6, 4.555555555555555)","(5.5, 7.2, 7.066666666666666)","(9.0, 13.0, 12.521739130434783)"
11-01-2023 18:52:46.114369,"(3.1, 99999, 99990)","(21.0, 38.0, 35.23076923076923)","(12.0, 99999, 99990)","(51.0, 180.0, 164.54545454545456)","(4.6, 5.5, 5.511428571428572)","(31.0, 65.0, 62.0)","(4.0, 4.6, 4.555555555555555)","(5.5, 7.2, 6.87)","(9.0, 13.0, 12.521739130434783)"
11-01-2023 18:52:47.545764,"(3.1, 99999, 99990)","(21.0, 38.0, 34.470588235294116)","(12.0, 99999, 99990)","(51.0, 180.0, 162.5)","(4.6, 5.6, 5.557142857142857)","(31.0, 65.0, 58.92857142857143)","(4.0, 4.6, 4.555555555555555)","(5.5, 7.0, 6.858181818181818)","(9.0, 13.0, 12.521739130434783)"
11-01-2023 18:52:48.916631,"(3.1, 99999, 99990)","(21.0, 38.0, 35.0)","(12.0, 99999, 99990)","(51.0, 170.0, 146.0)","(4.6, 5.6, 5.525925925925926)","(31.0, 65.0, 58.92857142857143)","(4.0, 4.6, 4.555555555555555)","(5.5, 7.0, 6.858181818181818)","(9.0, 13.0, 12.521739130434783)"
11-01-2023 18:52:50.365626,"(3.1, 99999, 99990)","(21.0, 38.0, 34.470588235294116)","(12.0, 99999, 99990)","(51.0, 180.0, 162.5)","(4.6, 5.7, 5.52)","(31.0, 65.0, 62.0)","(4.0, 4.6, 4.557142857142857)","(5.5, 7.0, 6.858181818181818)","(9.0, 13.0, 12.521739130434783)"
11-01-2023 18:52:51.867050,"(3.1, 99999, 99990)","(21.0, 38.0, 34.470588235294116)","(12.0, 99999, 99990)","(51.0, 170.0, 164.54545454545456)","(4.6, 5.7, 5.516666666666667)","(31.0, 65.0, 56.111111111111114)","(4.0, 4.6, 4.56)","(5.5, 7.0, 6.834042553191489)","(9.0, 13.0, 12.521739130434783)"
11-01-2023 18:52:53.557871,"(3.1, 99999, 99990)","(21.0, 38.0, 34.470588235294116)","(12.0, 99999, 99990)","(51.0, 180.0, 162.5)","(4.6, 5.7, 5.512765957446809)","(31.0, 60.0, 55.333333333333336)","(4.0, 4.6, 4.56)","(5.5, 7.0, 6.8304347826086955)","(9.0, 13.0, 12.48)"
11-01-2023 18:52:55.554417,"(3.1, 99999, 99990)","(21.0, 38.0, 34.470588235294116)","(12.0, 99999, 99990)","(51.0, 170.0, 165.83333333333331)","(4.6, 5.7, 5.575)","(31.0, 60.0, 55.55555555555556)","(4.0, 4.6, 4.520833333333333)","(5.5, 7.0, 6.8304347826086955)","(9.0, 13.0, 12.48)"
11-01-2023 18:52:57.243504,"(3.1, 99999, 99990)","(21.0, 38.0, 32.285714285714285)","(12.0, 99999, 99990)","(51.0, 180.0, 153.33333333333334)","(4.6, 5.7, 5.545)","(31.0, 60.0, 54.0)","(4.0, 4.6, 4.602564102564102)","(5.5, 7.0, 6.814285714285714)","(9.0, 12.0, 11.741379310344827)"
11-01-2023 18:52:59.191516,"(3.1, 99999, 99990)","(21.0, 38.0, 33.666666666666664)","(13.0, 99999, 99990)","(51.0, 180.0, 172.22222222222223)","(4.6, 5.7, 5.514285714285714)","(31.0, 60.0, 54.285714285714285)","(4.0, 4.7, 4.595890410958904)","(5.5, 7.2, 7.021621621621621)","(9.0, 12.0, 11.722222222222221)"
11-01-2023 18:53:01.001265,"(3.1, 99999, 99990)","(21.0, 34.0, 33.6)","(13.0, 99999, 99990)","(51.0, 180.0, 150.0)","(4.6, 5.7, 5.611111111111112)","(31.0, 60.0, 54.0)","(4.0, 4.7, 4.585714285714285)","(5.5, 7.2, 6.923809523809524)","(9.0, 12.0, 11.73076923076923)"
11-01-2023 18:53:02.467625,"(3.1, 99999, 99990)","(21.0, 36.0, 32.10526315789474)","(13.0, 99999, 99990)","(51.0, 180.0, 166.66666666666666)","(4.6, 5.7, 5.6684210526315795)","(31.0, 60.0, 49.75)","(4.0, 4.7, 4.644)","(5.5, 7.2, 7.0)","(9.0, 12.0, 11.846938775510203)"
11-01-2023 18:53:03.851008,"(3.1, 99999, 99990)","(21.0, 34.0, 32.10526315789474)","(13.0, 99999, 99990)","(51.0, 190.0, 150.0)","(4.6, 5.7, 5.66)","(31.0, 55.0, 49.0)","(4.0, 4.7, 4.644)","(5.5, 7.2, 7.0)","(9.0, 12.0, 11.846938775510203)"
11-01-2023 18:53:05.325709,"(3.1, 99999, 99990)","(21.0, 34.0, 32.1)","(13.0, 99999, 99990)","(51.0, 190.0, 150.0)","(4.6, 5.7, 5.6869565217391305)","(31.0, 55.0, 47.92857142857143)","(4.0, 4.7, 4.569767441860465)","(5.5, 7.2, 7.018867924528302)","(9.0, 12.0, 11.846938775510203)"
11-01-2023 18:53:07.097408,"(3.1, 99999, 99990)","(21.0, 34.0, 32.1)","(13.0, 99999, 99990)","(61.0, 190.0, 150.0)","(4.6, 5.7, 5.6869565217391305)","(31.0, 55.0, 47.92857142857143)","(4.0, 4.7, 4.569767441860465)","(5.5, 7.2, 7.018867924528302)","(9.0, 12.0, 11.846938775510203)"
11-01-2023 18:53:08.844140,"(3.1, 99999, 99990)","(21.0, 34.0, 32.24242424242424)","(13.0, 99999, 99990)","(61.0, 190.0, 146.66666666666666)","(4.6, 5.7, 5.6869565217391305)","(31.0, 55.0, 49.28)","(4.0, 4.7, 4.552631578947368)","(5.5, 7.2, 7.018867924528302)","(9.0, 12.0, 11.985714285714286)"
11-01-2023 18:53:10.365923,"(3.1, 99999, 99990)","(21.0, 34.0, 32.1875)","(13.0, 99999, 99990)","(61.0, 170.0, 130.0)","(4.6, 5.7, 5.535897435897436)","(31.0, 55.0, 49.5)","(4.0, 4.7, 4.6230769230769235)","(5.5, 7.2, 7.122222222222223)","(9.0, 12.0, 11.9875)"
11-01-2023 18:53:11.935554,"(3.1, 99999, 99990)","(21.0, 34.0, 32.35294117647059)","(13.0, 99999, 99990)","(61.0, 170.0, 130.0)","(4.6, 5.7, 5.585)","(31.0, 50.0, 49.5)","(4.0, 4.7, 4.6230769230769235)","(5.5, 7.2, 7.066666666666666)","(9.0, 12.0, 11.9875)"
11-01-2023 18:53:13.480844,"(3.1, 99999, 99990)","(21.0, 34.0, 32.75)","(13.0, 99999, 99990)","(61.0, 170.0, 130.0)","(4.6, 5.7, 5.5588235294117645)","(31.0, 50.0, 45.57142857142857)","(4.0, 4.7, 4.7043478260869565)","(5.5, 7.2, 7.292307692307692)","(9.0, 13.0, 12.172413793103448)"
11-01-2023 18:53:14.986505,"(3.1, 99999, 99990)","(21.0, 34.0, 33.333333333333336)","(13.0, 99999, 99990)","(61.0, 170.0, 130.0)","(4.6, 5.7, 5.631428571428572)","(31.0, 55.0, 45.57142857142857)","(4.0, 4.8, 4.671287128712871)","(5.5, 7.4, 7.4896551724137925)","(9.0, 13.0, 12.411764705882353)"
11-01-2023 18:53:16.510287,"(3.1, 99999, 99990)","(21.0, 34.0, 33.2)","(13.0, 99999, 99990)","(61.0, 170.0, 140.0)","(4.6, 5.7, 5.654166666666667)","(31.0, 55.0, 51.904761904761905)","(4.0, 4.9, 4.765822784810127)","(5.5, 7.6, 7.473469387755102)","(9.0, 13.0, 12.86111111111111)"
11-01-2023 18:53:17.997822,"(3.1, 99999, 99990)","(21.0, 34.0, 33.69230769230769)","(13.0, 99999, 99990)","(61.0, 170.0, 150.0)","(4.6, 5.8, 5.716981132075472)","(31.0, 55.0, 50.66666666666667)","(4.0, 4.9, 4.731578947368421)","(5.5, 7.8, 7.4625)","(9.0, 13.0, 12.590909090909092)"
11-01-2023 18:53:19.492286,"(3.1, 99999, 99990)","(21.0, 34.0, 32.76923076923077)","(13.0, 99999, 99990)","(61.0, 170.0, 150.0)","(4.6, 6.0, 5.74)","(31.0, 55.0, 46.75)","(4.0, 4.9, 4.663829787234042)","(5.5, 7.8, 7.329032258064516)","(9.0, 13.0, 12.735294117647058)"
11-01-2023 18:53:20.857483,"(3.1, 99999, 99990)","(21.0, 36.0, 32.266666666666666)","(13.0, 99999, 99990)","(61.0, 170.0, 163.33333333333334)","(4.6, 5.9, 5.754545454545455)","(31.0, 55.0, 50.09090909090909)","(4.0, 4.8, 4.64)","(5.5, 7.6, 7.36)","(9.0, 13.0, 12.833333333333334)"
11-01-2023 18:53:22.211254,"(3.1, 99999, 99990)","(21.0, 36.0, 29.38888888888889)","(13.0, 99999, 99990)","(61.0, 190.0, 175.0)","(4.6, 5.9, 5.720634920634921)","(31.0, 55.0, 48.34782608695652)","(4.0, 4.8, 4.6466666666666665)","(5.5, 7.6, 7.485714285714286)","(9.0, 13.5, 12.62)"
11-01-2023 18:53:23.534042,"(3.1, 99999, 99990)","(21.0, 36.0, 30.666666666666668)","(13.0, 99999, 99990)","(61.0, 190.0, 136.66666666666666)","(4.6, 5.8, 5.7140350877192985)","(31.0, 55.0, 41.8)","(4.0, 4.7, 4.628888888888889)","(5.5, 7.6, 7.527272727272727)","(9.0, 13.5, 12.18)"
11-01-2023 18:53:24.836938,"(3.1, 99999, 99990)","(21.0, 34.0, 29.384615384615383)","(13.0, 99999, 99990)","(61.0, 190.0, 156.66666666666666)","(4.6, 5.8, 5.623809523809523)","(31.0, 55.0, 46.0)","(4.0, 4.7, 4.628888888888889)","(5.5, 7.8, 7.554098360655738)","(9.0, 13.5, 12.4)"
11-01-2023 18:53:26.197307,"(3.0, 99999, 99990)","(20.0, 34.0, 29.384615384615383)","(13.0, 99999, 99990)","(61.0, 180.0, 156.66666666666666)","(4.6, 5.7, 5.695454545454545)","(31.0, 50.0, 43.333333333333336)","(4.0, 4.7, 4.626086956521739)","(6.0, 7.8, 7.466666666666667)","(9.0, 13.5, 12.653846153846153)"
11-01-2023 18:53:27.662876,"(3.0, 99999, 99990)","(20.0, 34.0, 29.384615384615383)","(13.0, 99999, 99990)","(61.0, 180.0, 140.0)","(4.6, 5.7, 5.78125)","(31.0, 50.0, 43.333333333333336)","(4.0, 4.7, 4.626086956521739)","(6.0, 7.8, 7.483333333333333)","(9.0, 13.5, 12.629032258064516)"
11-01-2023 18:53:29.047198,"(3.0, 99999, 99990)","(20.0, 34.0, 30.25)","(13.0, 99999, 99990)","(61.0, 170.0, 136.66666666666666)","(4.6, 5.8, 5.766666666666667)","(31.0, 50.0, 44.54545454545455)","(4.0, 4.7, 4.597058823529411)","(6.0, 7.6, 7.53170731707317)","(9.0, 13.5, 12.568965517241379)"
11-01-2023 18:53:30.420024,"(3.0, 99999, 99990)","(20.0, 34.0, 30.25)","(13.0, 99999, 99990)","(61.0, 150.0, 136.66666666666666)","(4.6, 5.8, 5.789655172413793)","(31.0, 50.0, 44.54545454545455)","(4.0, 4.8, 4.65)","(6.0, 7.6, 7.435294117647059)","(9.0, 13.5, 12.568965517241379)"
11-01-2023 18:53:31.813498,"(3.0, 99999, 99990)","(20.0, 34.0, 30.25)","(13.0, 99999, 99990)","(61.0, 150.0, 143.33333333333334)","(4.6, 5.9, 5.828888888888889)","(31.0, 50.0, 45.45454545454545)","(4.0, 4.7, 4.618279569892473)","(6.0, 7.6, 7.472727272727273)","(9.0, 13.5, 12.277777777777779)"
11-01-2023 18:53:33.141355,"(3.0, 99999, 99990)","(20.0, 32.0, 30.63157894736842)","(13.0, 99999, 99990)","(61.0, 160.0, 136.66666666666666)","(4.6, 5.9, 5.828301886792453)","(31.0, 55.0, 48.888888888888886)","(4.0, 4.7, 4.626436781609195)","(6.0, 7.6, 7.472727272727273)","(9.0, 13.0, 12.31578947368421)"
11-01-2023 18:53:34.501291,"(3.0, 99999, 99990)","(20.0, 34.0, 30.63157894736842)","(13.0, 99999, 99990)","(61.0, 150.0, 136.66666666666666)","(4.6, 5.9, 5.828301886792453)","(31.0, 50.0, 48.888888888888886)","(4.0, 4.7, 4.6230769230769235)","(6.0, 7.6, 7.470967741935484)","(9.0, 13.0, 12.321428571428571)"
11-01-2023 18:53:36.171332,"(3.0, 99999, 99990)","(20.0, 34.0, 30.63157894736842)","(13.0, 99999, 99990)","(61.0, 150.0, 136.66666666666666)","(4.6, 5.9, 5.845714285714286)","(31.0, 50.0, 48.888888888888886)","(4.0, 4.7, 4.66)","(6.0, 7.6, 7.457142857142857)","(9.0, 12.5, 12.375)"
11-01-2023 18:53:37.958104,"(3.0, 99999, 99990)","(20.0, 34.0, 31.0)","(13.0, 99999, 99990)","(61.0, 150.0, 140.0)","(4.6, 5.9, 5.861538461538462)","(31.0, 50.0, 49.09090909090909)","(4.0, 4.7, 4.65)","(6.0, 7.6, 7.475)","(9.0, 12.5, 12.395833333333334)"
11-01-2023 18:53:39.490235,"(3.0, 99999, 99990)","(20.0, 34.0, 30.666666666666668)","(13.0, 99999, 99990)","(61.0, 150.0, 140.0)","(4.6, 5.9, 5.861538461538462)","(31.0, 50.0, 49.09090909090909)","(4.0, 4.7, 4.628571428571428)","(6.0, 7.6, 7.475)","(9.0, 12.5, 12.282608695652174)"
11-01-2023 18:53:40.990649,"(3.0, 99999, 99990)","(20.0, 34.0, 31.0)","(13.0, 99999, 99990)","(61.0, 150.0, 140.0)","(4.6, 5.9, 5.828571428571428)","(31.0, 50.0, 49.09090909090909)","(4.0, 4.7, 4.658333333333333)","(6.0, 7.6, 7.5)","(9.0, 12.5, 12.631578947368421)"
11-01-2023 18:53:42.362431,"(3.0, 99999, 99990)","(20.0, 34.0, 31.0)","(13.0, 99999, 99990)","(61.0, 150.0, 140.0)","(4.6, 5.9, 5.794444444444444)","(31.0, 50.0, 49.09090909090909)","(4.0, 4.7, 4.636363636363636)","(6.0, 7.6, 7.451428571428571)","(9.0, 13.5, 12.76923076923077)"
11-01-2023 18:53:43.724292,"(3.0, 99999, 99990)","(20.0, 34.0, 31.0)","(13.0, 99999, 99990)","(61.0, 150.0, 140.0)","(4.6, 5.9, 5.794444444444444)","(31.0, 50.0, 49.09090909090909)","(4.0, 4.8, 4.656521739130435)","(6.0, 7.6, 7.414285714285715)","(9.0, 13.5, 12.725806451612904)"
11-01-2023 18:53:45.038171,"(3.0, 99999, 99990)","(20.0, 34.0, 31.36842105263158)","(13.0, 99999, 99990)","(61.0, 150.0, 150.0)","(4.6, 5.9, 5.807317073170732)","(31.0, 50.0, 48.75)","(4.0, 4.7, 4.665517241379311)","(6.0, 7.6, 7.381818181818182)","(9.0, 13.5, 12.794117647058824)"
11-01-2023 18:53:46.367300,"(3.0, 99999, 99990)","(20.0, 34.0, 31.36842105263158)","(13.0, 99999, 99990)","(61.0, 170.0, 150.0)","(4.8, 5.9, 5.807317073170732)","(31.0, 50.0, 48.75)","(4.0, 4.7, 4.665517241379311)","(6.0, 7.4, 7.356521739130435)","(9.0, 13.5, 12.794117647058824)"
11-01-2023 18:53:47.677855,"(3.0, 99999, 99990)","(20.0, 34.0, 31.5)","(13.0, 99999, 99990)","(61.0, 170.0, 164.28571428571428)","(4.8, 5.9, 5.9)","(31.0, 50.0, 48.75)","(4.0, 4.7, 4.74)","(6.0, 7.4, 7.341176470588236)","(9.0, 13.5, 12.82258064516129)"
11-01-2023 18:53:48.986032,"(3.0, 99999, 99990)","(20.0, 34.0, 31.5)","(13.0, 99999, 99990)","(61.0, 190.0, 150.0)","(4.8, 6.0, 5.883333333333334)","(31.0, 50.0, 48.75)","(4.0, 4.8, 4.74)","(6.0, 7.4, 7.288888888888889)","(9.0, 13.5, 14.433333333333334)"
11-01-2023 18:53:50.319938,"(3.0, 99999, 99990)","(20.0, 34.0, 30.53846153846154)","(13.0, 99999, 99990)","(61.0, 180.0, 150.0)","(4.8, 5.9, 5.642857142857142)","(31.0, 50.0, 48.75)","(4.0, 4.8, 4.699999999999999)","(6.0, 7.4, 7.3130434782608695)","(9.0, 14.5, 14.45)"
11-01-2023 18:53:51.704243,"(3.0, 99999, 99990)","(20.0, 34.0, 30.53846153846154)","(13.0, 99999, 99990)","(61.0, 180.0, 150.0)","(4.8, 5.7, 5.617647058823529)","(31.0, 50.0, 48.75)","(4.0, 4.8, 4.699999999999999)","(6.0, 7.4, 7.460606060606061)","(9.0, 14.5, 14.464285714285714)"
11-01-2023 18:53:53.084574,"(3.0, 99999, 99990)","(20.0, 34.0, 30.785714285714285)","(13.0, 99999, 99990)","(61.0, 170.0, 160.0)","(4.8, 5.7, 5.6187499999999995)","(31.0, 50.0, 48.888888888888886)","(4.0, 4.8, 4.712903225806452)","(6.0, 7.6, 7.478947368421053)","(9.0, 14.5, 14.48)"
11-01-2023 18:53:54.518323,"(3.0, 99999, 99990)","(20.0, 34.0, 30.785714285714285)","(13.0, 99999, 99990)","(61.0, 170.0, 142.85714285714286)","(4.8, 5.7, 5.619354838709677)","(31.0, 50.0, 48.888888888888886)","(4.0, 4.8, 4.712903225806452)","(6.0, 7.6, 7.352380952380953)","(10.0, 14.5, 14.48)"
11-01-2023 18:53:55.920925,"(3.0, 99999, 99990)","(20.0, 34.0, 30.785714285714285)","(13.0, 99999, 99990)","(61.0, 150.0, 142.85714285714286)","(4.8, 5.7, 5.622222222222222)","(31.0, 50.0, 48.888888888888886)","(4.0, 4.8, 4.711111111111111)","(6.0, 7.4, 7.3090909090909095)","(10.0, 14.5, 14.48)"
11-01-2023 18:53:57.374578,"(3.0, 99999, 99990)","(20.0, 34.0, 30.785714285714285)","(13.0, 99999, 99990)","(61.0, 150.0, 142.85714285714286)","(4.8, 5.7, 5.614285714285715)","(31.0, 50.0, 48.888888888888886)","(4.0, 4.9, 4.712631578947368)","(6.0, 7.4, 7.288888888888889)","(10.0, 14.5, 14.475)"
11-01-2023 18:53:58.883636,"(3.0, 99999, 99990)","(20.0, 34.0, 30.785714285714285)","(13.0, 99999, 99990)","(61.0, 150.0, 136.66666666666666)","(4.8, 5.9, 5.525)","(31.0, 50.0, 45.714285714285715)","(4.0, 4.9, 4.703225806451613)","(6.0, 7.4, 7.302439024390244)","(10.0, 14.5, 14.475)"
11-01-2023 18:54:00.292142,"(3.0, 99999, 99990)","(20.0, 34.0, 31.1875)","(13.0, 99999, 99990)","(61.0, 150.0, 143.33333333333334)","(4.8, 5.9, 5.675)","(31.0, 55.0, 46.52173913043478)","(4.0, 4.8, 4.748275862068965)","(6.0, 7.4, 7.275)","(10.0, 14.5, 14.477272727272727)"
11-01-2023 18:54:01.702986,"(3.0, 99999, 99990)","(20.0, 34.0, 31.1875)","(13.0, 99999, 99990)","(61.0, 160.0, 136.66666666666666)","(4.8, 5.9, 5.609090909090909)","(31.0, 55.0, 46.52173913043478)","(4.0, 4.8, 4.75)","(6.0, 7.4, 7.233333333333333)","(10.0, 14.5, 14.477272727272727)"
11-01-2023 18:54:03.148533,"(3.0, 99999, 99990)","(20.0, 34.0, 31.1875)","(13.0, 99999, 99990)","(61.0, 150.0, 136.66666666666666)","(4.8, 5.9, 5.62)","(31.0, 55.0, 46.52173913043478)","(4.0, 4.9, 4.75)","(6.0, 7.4, 7.233333333333333)","(10.0, 14.5, 14.477272727272727)"
11-01-2023 18:54:04.474874,"(3.0, 99999, 99990)","(20.0, 34.0, 31.1875)","(13.0, 99999, 99990)","(61.0, 150.0, 146.0)","(4.8, 5.8, 5.581818181818182)","(31.0, 55.0, 46.52173913043478)","(4.0, 4.9, 4.762162162162163)","(6.0, 7.4, 7.219047619047619)","(10.0, 14.5, 14.477272727272727)"
11-01-2023 18:54:05.767619,"(3.0, 99999, 99990)","(20.0, 34.0, 31.1875)","(13.0, 99999, 99990)","(61.0, 150.0, 154.0)","(4.8, 5.8, 5.753333333333333)","(31.0, 55.0, 46.52173913043478)","(4.0, 4.9, 4.754320987654321)","(6.0, 7.4, 7.226666666666667)","(10.0, 14.5, 14.403846153846153)"
11-01-2023 18:54:07.079178,"(3.0, 99999, 99990)","(20.0, 34.0, 31.1875)","(13.0, 99999, 99990)","(61.0, 160.0, 154.0)","(4.8, 5.8, 5.625)","(31.0, 55.0, 46.52173913043478)","(4.0, 4.9, 4.733802816901409)","(6.0, 7.4, 7.226666666666667)","(10.0, 15.0, 14.544117647058824)"
11-01-2023 18:54:08.490335,"(3.0, 99999, 99990)","(20.0, 34.0, 31.1875)","(13.0, 99999, 99990)","(61.0, 170.0, 146.78571428571428)","(4.8, 5.8, 5.683333333333333)","(31.0, 55.0, 48.11764705882353)","(4.0, 4.9, 4.748717948717949)","(6.0, 7.4, 7.2631578947368425)","(10.0, 15.0, 14.569444444444445)"
11-01-2023 18:54:09.841049,"(3.0, 99999, 99990)","(20.0, 34.0, 30.904761904761905)","(14.0, 99999, 99990)","(61.0, 170.0, 146.78571428571428)","(4.8, 5.8, 5.6625)","(31.0, 55.0, 48.11764705882353)","(4.0, 4.9, 4.718461538461539)","(6.0, 7.4, 7.166666666666667)","(10.0, 15.0, 14.569444444444445)"
