,Sugar Shane,Aston Pride,Adelmo Bale,Clips,Winnington Bale,Poppys Pride,Limiting
10-01-2023 16:33:01.628529,"(51.0, 130.0, 115.0)","(21.0, 50.0, 46.0)","(1.24, 1.47, 1.469315960912052)","(31.0, 65.0, 57.5)","(5.0, 5.8, 5.707142857142857)","(10.0, 13.5, 13.052631578947368)","(31.0, 80.0, 66.875)"
10-01-2023 16:33:02.751064,"(51.0, 130.0, 100.0)","(21.0, 50.0, 46.0)","(1.24, 1.47, 1.473009708737864)","(31.0, 65.0, 57.5)","(5.0, 5.8, 5.6863636363636365)","(10.0, 13.5, 13.026315789473685)","(31.0, 80.0, 70.0)"
10-01-2023 16:33:03.821184,"(51.0, 130.0, 110.9090909090909)","(21.0, 48.0, 45.0)","(1.24, 1.48, 1.473009708737864)","(31.0, 65.0, 57.5)","(5.0, 5.8, 5.6863636363636365)","(10.0, 13.5, 13.185185185185185)","(31.0, 80.0, 70.0)"
10-01-2023 16:33:04.893176,"(51.0, 130.0, 110.9090909090909)","(21.0, 46.0, 42.8)","(1.24, 1.48, 1.4746067415730337)","(31.0, 65.0, 57.5)","(5.0, 5.7, 5.604761904761905)","(10.0, 13.5, 13.116666666666667)","(31.0, 80.0, 74.0)"
10-01-2023 16:33:05.892331,"(51.0, 130.0, 104.28571428571429)","(21.0, 46.0, 44.46153846153846)","(1.24, 1.48, 1.4753684210526317)","(31.0, 65.0, 57.5)","(5.0, 5.7, 5.587179487179487)","(10.0, 13.5, 13.120689655172415)","(31.0, 80.0, 75.0)"
10-01-2023 16:33:07.008084,"(51.0, 130.0, 104.28571428571429)","(21.0, 46.0, 44.666666666666664)","(1.24, 1.48, 1.4757281553398058)","(31.0, 65.0, 57.5)","(5.0, 5.7, 5.594117647058823)","(10.0, 13.5, 13.020833333333334)","(31.0, 80.0, 72.5)"
10-01-2023 16:33:08.140162,"(61.0, 130.0, 104.28571428571429)","(21.0, 46.0, 44.94736842105263)","(1.26, 1.48, 1.4757281553398058)","(31.0, 65.0, 57.5)","(4.8, 5.7, 5.592307692307692)","(10.0, 13.5, 13.06)","(31.0, 80.0, 72.5)"
10-01-2023 16:33:09.309094,"(61.0, 130.0, 104.28571428571429)","(21.0, 46.0, 44.94736842105263)","(1.26, 1.48, 1.469622641509434)","(31.0, 65.0, 57.5)","(4.8, 5.7, 5.5874999999999995)","(10.0, 13.5, 13.107142857142858)","(31.0, 80.0, 77.77777777777777)"
10-01-2023 16:33:10.431428,"(61.0, 130.0, 118.0)","(21.0, 46.0, 45.04761904761905)","(1.26, 1.47, 1.4825233644859812)","(31.0, 65.0, 57.5)","(4.8, 5.6, 5.5588235294117645)","(10.0, 13.5, 12.837837837837839)","(31.0, 80.0, 75.38461538461539)"
10-01-2023 16:33:11.477330,"(61.0, 130.0, 113.63636363636364)","(21.0, 46.0, 45.04761904761905)","(1.26, 1.49, 1.4825233644859812)","(31.0, 65.0, 57.5)","(4.8, 5.6, 5.514285714285714)","(10.0, 13.0, 12.82857142857143)","(31.0, 80.0, 75.38461538461539)"
10-01-2023 16:33:12.511961,"(61.0, 130.0, 113.63636363636364)","(21.0, 46.0, 45.23809523809524)","(1.26, 1.48, 1.4794067796610169)","(31.0, 65.0, 57.5)","(4.8, 5.6, 5.492957746478873)","(10.0, 13.0, 12.870967741935484)","(31.0, 80.0, 77.5)"
10-01-2023 16:33:13.561028,"(61.0, 130.0, 113.63636363636364)","(21.0, 46.0, 45.1578947368421)","(1.26, 1.48, 1.4774857142857143)","(31.0, 65.0, 57.5)","(4.8, 5.6, 5.5025641025641026)","(10.0, 13.0, 12.794117647058824)","(31.0, 80.0, 76.66666666666667)"
10-01-2023 16:33:14.659354,"(61.0, 120.0, 116.66666666666667)","(21.0, 46.0, 45.1578947368421)","(1.26, 1.48, 1.4826570048309178)","(31.0, 65.0, 57.5)","(4.8, 5.6, 5.473076923076923)","(10.0, 13.0, 12.596153846153847)","(31.0, 80.0, 76.66666666666667)"
10-01-2023 16:33:15.749049,"(61.0, 120.0, 118.0)","(21.0, 46.0, 45.111111111111114)","(1.26, 1.49, 1.479514563106796)","(31.0, 65.0, 62.0)","(4.8, 5.5, 5.472549019607843)","(10.0, 13.0, 12.625)","(31.0, 80.0, 73.18181818181819)"
10-01-2023 16:33:16.857248,"(61.0, 120.0, 118.18181818181819)","(21.0, 46.0, 45.68)","(1.26, 1.48, 1.4792307692307691)","(31.0, 65.0, 63.125)","(4.8, 5.5, 5.461224489795918)","(10.0, 13.0, 12.632183908045977)","(31.0, 80.0, 73.18181818181819)"
10-01-2023 16:33:17.941787,"(61.0, 130.0, 123.57142857142857)","(21.0, 46.0, 45.68)","(1.26, 1.48, 1.4814782608695651)","(31.0, 65.0, 63.125)","(4.8, 5.5, 5.433333333333334)","(10.0, 13.0, 12.627906976744185)","(31.0, 80.0, 70.9090909090909)"
10-01-2023 16:33:19.149456,"(61.0, 140.0, 133.84615384615384)","(21.0, 46.0, 45.659574468085104)","(1.26, 1.49, 1.4802941176470588)","(31.0, 65.0, 63.125)","(4.8, 5.5, 5.423456790123456)","(10.0, 13.0, 12.606741573033707)","(31.0, 80.0, 70.9090909090909)"
10-01-2023 16:33:20.344574,"(61.0, 140.0, 125.71428571428572)","(21.0, 46.0, 45.659574468085104)","(1.26, 1.49, 1.4825738396624473)","(31.0, 65.0, 63.125)","(4.8, 5.5, 5.377777777777778)","(10.0, 13.0, 12.695121951219512)","(31.0, 80.0, 70.9090909090909)"
10-01-2023 16:33:21.474290,"(61.0, 130.0, 112.5)","(21.0, 46.0, 45.659574468085104)","(1.26, 1.49, 1.4825738396624473)","(31.0, 65.0, 63.57142857142857)","(4.8, 5.4, 5.409677419354838)","(10.0, 13.0, 12.721518987341772)","(31.0, 80.0, 70.1923076923077)"
10-01-2023 16:33:22.574609,"(61.0, 130.0, 117.5)","(21.0, 46.0, 45.644444444444446)","(1.26, 1.49, 1.4808849557522124)","(31.0, 65.0, 61.666666666666664)","(4.8, 5.5, 5.421428571428572)","(10.0, 13.0, 12.721518987341772)","(31.0, 80.0, 70.55555555555556)"
10-01-2023 16:33:23.585692,"(61.0, 130.0, 91.42857142857143)","(21.0, 46.0, 44.666666666666664)","(1.26, 1.49, 1.4808849557522124)","(31.0, 65.0, 61.666666666666664)","(4.8, 5.5, 5.430769230769231)","(10.0, 13.0, 12.721518987341772)","(31.0, 80.0, 70.71428571428571)"
10-01-2023 16:33:24.700065,"(61.0, 130.0, 91.42857142857143)","(21.0, 46.0, 45.333333333333336)","(1.26, 1.48, 1.4726470588235294)","(31.0, 65.0, 63.0)","(4.8, 5.5, 5.453846153846154)","(10.0, 13.0, 12.721518987341772)","(31.0, 80.0, 73.27586206896552)"
10-01-2023 16:33:25.844749,"(61.0, 130.0, 110.0)","(21.0, 46.0, 45.333333333333336)","(1.26, 1.48, 1.4726470588235294)","(31.0, 65.0, 63.0)","(4.8, 5.5, 5.451219512195122)","(10.0, 13.0, 12.710526315789474)","(31.0, 80.0, 70.25)"
10-01-2023 16:33:26.998403,"(61.0, 130.0, 108.57142857142857)","(21.0, 46.0, 45.46666666666667)","(1.26, 1.48, 1.4716513761467889)","(31.0, 65.0, 61.666666666666664)","(4.8, 5.5, 5.479220779220779)","(10.0, 13.0, 12.744186046511627)","(31.0, 80.0, 62.30769230769231)"
10-01-2023 16:33:28.118959,"(61.0, 85.0, 82.5)","(21.0, 46.0, 45.46666666666667)","(1.26, 1.48, 1.4767383512544803)","(31.0, 65.0, 61.15384615384615)","(4.8, 5.5, 5.324)","(10.0, 13.0, 12.644444444444444)","(31.0, 65.0, 62.666666666666664)"
10-01-2023 16:33:29.119936,"(61.0, 85.0, 82.6923076923077)","(21.0, 46.0, 45.5)","(1.26, 1.5, 1.4955813953488373)","(31.0, 65.0, 61.15384615384615)","(4.8, 5.4, 5.314285714285714)","(10.0, 13.0, 12.644444444444444)","(31.0, 65.0, 64.28571428571429)"
10-01-2023 16:33:30.275268,"(61.0, 85.0, 82.6923076923077)","(21.0, 46.0, 46.75)","(1.26, 1.51, 1.4946308724832216)","(31.0, 65.0, 61.15384615384615)","(4.8, 5.4, 5.320833333333333)","(10.0, 13.0, 12.6375)","(31.0, 65.0, 63.333333333333336)"
10-01-2023 16:33:31.432629,"(61.0, 85.0, 82.0)","(21.0, 55.0, 50.285714285714285)","(1.26, 1.5, 1.4941391941391942)","(31.0, 65.0, 61.15384615384615)","(4.8, 5.4, 5.322448979591837)","(10.0, 13.0, 12.650602409638553)","(31.0, 65.0, 64.28571428571429)"
10-01-2023 16:33:32.523745,"(61.0, 85.0, 82.1875)","(21.0, 55.0, 50.285714285714285)","(1.26, 1.5, 1.4941391941391942)","(31.0, 65.0, 61.15384615384615)","(4.8, 5.4, 5.325581395348837)","(10.0, 13.0, 12.632911392405063)","(31.0, 65.0, 63.75)"
10-01-2023 16:33:33.659512,"(61.0, 85.0, 82.85714285714286)","(21.0, 55.0, 49.46153846153846)","(1.26, 1.5, 1.492741935483871)","(31.0, 65.0, 61.15384615384615)","(4.8, 5.4, 5.31)","(10.0, 13.0, 12.546875)","(31.0, 65.0, 62.77777777777778)"
10-01-2023 16:33:34.750234,"(61.0, 85.0, 82.1875)","(21.0, 55.0, 49.85714285714286)","(1.26, 1.5, 1.4917037037037038)","(31.0, 65.0, 61.15384615384615)","(4.8, 5.4, 5.3314814814814815)","(10.0, 13.0, 12.584905660377359)","(31.0, 65.0, 60.0)"
10-01-2023 16:33:35.820098,"(61.0, 85.0, 82.35294117647058)","(21.0, 55.0, 50.86486486486486)","(1.26, 1.5, 1.4981268882175227)","(31.0, 65.0, 62.916666666666664)","(4.8, 5.4, 5.327450980392157)","(10.0, 13.0, 12.56060606060606)","(31.0, 65.0, 60.0)"
10-01-2023 16:33:36.933380,"(61.0, 85.0, 82.5)","(21.0, 55.0, 50.75)","(1.26, 1.5, 1.4988857938718663)","(31.0, 65.0, 62.916666666666664)","(4.8, 5.4, 5.312328767123288)","(10.0, 13.0, 12.372093023255815)","(31.0, 65.0, 63.75)"
10-01-2023 16:33:38.092570,"(61.0, 85.0, 82.27272727272727)","(21.0, 55.0, 50.75)","(1.26, 1.5, 1.506923076923077)","(31.0, 65.0, 62.916666666666664)","(4.8, 5.4, 5.177777777777778)","(10.0, 12.5, 12.346153846153847)","(31.0, 65.0, 59.44444444444444)"
10-01-2023 16:33:39.405901,"(61.0, 85.0, 83.5)","(21.0, 55.0, 51.16129032258065)","(1.26, 1.51, 1.5104306220095693)","(31.0, 65.0, 62.916666666666664)","(4.8, 5.2, 5.166666666666667)","(10.0, 12.5, 12.375)","(31.0, 65.0, 60.23809523809524)"
10-01-2023 16:33:40.660128,"(61.0, 85.0, 83.33333333333333)","(21.0, 55.0, 51.16129032258065)","(1.26, 1.52, 1.5095833333333333)","(31.0, 65.0, 62.916666666666664)","(4.8, 5.2, 5.166666666666667)","(10.0, 12.5, 12.375)","(31.0, 65.0, 61.15384615384615)"
10-01-2023 16:33:41.904570,"(61.0, 85.0, 80.0)","(21.0, 55.0, 50.75)","(1.26, 1.52, 1.5054838709677418)","(31.0, 65.0, 60.714285714285715)","(4.8, 5.2, 5.270093457943926)","(10.0, 12.5, 12.363636363636363)","(31.0, 65.0, 62.857142857142854)"
10-01-2023 16:33:43.255615,"(61.0, 100.0, 83.33333333333333)","(21.0, 55.0, 50.75)","(1.26, 1.51, 1.491036036036036)","(31.0, 75.0, 61.666666666666664)","(4.8, 5.3, 5.341666666666667)","(10.0, 12.5, 12.333333333333334)","(31.0, 65.0, 62.857142857142854)"
10-01-2023 16:33:44.571781,"(51.0, 110.0, 90.9090909090909)","(21.0, 55.0, 50.75)","(1.28, 1.5, 1.4778191489361703)","(31.0, 75.0, 61.666666666666664)","(4.6, 5.4, 5.386111111111111)","(10.0, 12.5, 12.75257731958763)","(31.0, 65.0, 62.857142857142854)"
10-01-2023 16:33:45.827678,"(51.0, 110.0, 90.9090909090909)","(21.0, 55.0, 50.24)","(1.28, 1.48, 1.4805813953488371)","(31.0, 75.0, 61.666666666666664)","(4.6, 5.4, 5.396774193548387)","(10.0, 13.0, 12.83529411764706)","(31.0, 65.0, 62.857142857142854)"
10-01-2023 16:33:46.918227,"(51.0, 110.0, 93.84615384615384)","(21.0, 55.0, 50.24)","(1.28, 1.49, 1.4805813953488371)","(31.0, 75.0, 65.0)","(4.6, 5.5, 5.396774193548387)","(10.0, 13.0, 12.840909090909092)","(31.0, 65.0, 65.71428571428571)"
10-01-2023 16:33:47.934123,"(51.0, 100.0, 95.0)","(21.0, 55.0, 50.42307692307692)","(1.28, 1.49, 1.4805154639175258)","(31.0, 70.0, 65.0)","(4.6, 5.5, 5.396774193548387)","(10.0, 13.0, 12.840909090909092)","(31.0, 70.0, 65.71428571428571)"
10-01-2023 16:33:49.040264,"(51.0, 100.0, 91.11111111111111)","(21.0, 55.0, 51.03333333333333)","(1.28, 1.49, 1.4795833333333333)","(31.0, 75.0, 62.142857142857146)","(4.6, 5.5, 5.388461538461539)","(10.0, 13.0, 12.840909090909092)","(31.0, 80.0, 68.42105263157895)"
10-01-2023 16:33:50.146751,"(51.0, 100.0, 91.11111111111111)","(21.0, 55.0, 51.03333333333333)","(1.28, 1.48, 1.4776774193548388)","(31.0, 75.0, 62.69230769230769)","(4.6, 5.4, 5.312820512820513)","(10.0, 13.0, 12.857142857142858)","(31.0, 80.0, 66.25)"
10-01-2023 16:33:51.291544,"(51.0, 100.0, 91.11111111111111)","(21.0, 55.0, 50.89655172413793)","(1.28, 1.49, 1.4822374429223744)","(31.0, 75.0, 62.69230769230769)","(4.6, 5.4, 5.290123456790123)","(10.0, 13.0, 12.865853658536585)","(31.0, 75.0, 63.333333333333336)"
10-01-2023 16:33:52.357810,"(51.0, 100.0, 88.57142857142857)","(21.0, 55.0, 50.42307692307692)","(1.28, 1.49, 1.4822374429223744)","(31.0, 75.0, 63.23529411764706)","(4.6, 5.3, 5.2676923076923075)","(10.0, 13.0, 12.789855072463768)","(31.0, 70.0, 64.54545454545455)"
10-01-2023 16:33:53.506018,"(51.0, 100.0, 92.5)","(21.0, 55.0, 51.04347826086956)","(1.28, 1.49, 1.48)","(31.0, 75.0, 63.23529411764706)","(4.6, 5.3, 5.265)","(10.0, 13.0, 12.792857142857143)","(31.0, 70.0, 65.0)"
10-01-2023 16:33:54.677584,"(51.0, 100.0, 92.5)","(21.0, 55.0, 52.666666666666664)","(1.28, 1.48, 1.482191011235955)","(31.0, 75.0, 63.23529411764706)","(4.6, 5.3, 5.270370370370371)","(10.0, 13.0, 12.789855072463768)","(31.0, 70.0, 65.0)"
10-01-2023 16:33:55.843928,"(51.0, 100.0, 96.36363636363636)","(21.0, 55.0, 52.78947368421053)","(1.28, 1.49, 1.482191011235955)","(31.0, 75.0, 59.61538461538461)","(4.6, 5.3, 5.292142857142857)","(10.0, 13.0, 12.850877192982455)","(31.0, 70.0, 65.0)"
10-01-2023 16:33:56.944258,"(51.0, 100.0, 97.77777777777777)","(21.0, 55.0, 52.78947368421053)","(1.28, 1.49, 1.4882575757575758)","(31.0, 75.0, 59.61538461538461)","(4.6, 5.3, 5.359731543624162)","(10.0, 13.0, 12.722972972972974)","(31.0, 70.0, 63.0)"
10-01-2023 16:33:58.024475,"(51.0, 100.0, 97.77777777777777)","(21.0, 55.0, 52.9)","(1.28, 1.49, 1.4891287878787878)","(31.0, 75.0, 62.5)","(4.6, 5.4, 5.341463414634147)","(10.0, 13.0, 12.340277777777779)","(31.0, 70.0, 62.22222222222222)"
10-01-2023 16:33:59.152970,"(51.0, 100.0, 97.77777777777777)","(21.0, 55.0, 51.5)","(1.28, 1.49, 1.4856876061120543)","(31.0, 75.0, 62.5)","(4.6, 5.4, 5.359259259259259)","(10.0, 12.5, 12.340277777777779)","(31.0, 70.0, 64.13043478260869)"
10-01-2023 16:34:00.373200,"(51.0, 100.0, 96.0)","(21.0, 55.0, 51.5)","(1.28, 1.49, 1.4851877133105802)","(31.0, 75.0, 67.85714285714286)","(4.6, 5.4, 5.365217391304348)","(10.0, 12.5, 12.05)","(31.0, 70.0, 63.333333333333336)"
10-01-2023 16:34:01.582008,"(51.0, 100.0, 98.33333333333333)","(21.0, 55.0, 52.0)","(1.28, 1.49, 1.483328947368421)","(31.0, 75.0, 67.5)","(4.6, 5.4, 5.3545454545454545)","(10.0, 12.5, 12.266666666666667)","(31.0, 70.0, 62.0)"
10-01-2023 16:34:02.732873,"(51.0, 110.0, 98.0)","(21.0, 55.0, 52.0)","(1.28, 1.49, 1.4748314606741573)","(31.0, 75.0, 67.5)","(4.6, 5.4, 5.414285714285715)","(10.0, 12.5, 12.594444444444445)","(31.0, 70.0, 62.0)"
10-01-2023 16:34:03.866225,"(51.0, 110.0, 99.0)","(21.0, 55.0, 52.0)","(1.28, 1.48, 1.4748314606741573)","(31.0, 75.0, 67.85714285714286)","(4.6, 5.5, 5.394117647058823)","(10.0, 13.0, 12.317757009345794)","(31.0, 70.0, 62.0)"
10-01-2023 16:34:05.012230,"(51.0, 110.0, 98.15789473684211)","(21.0, 55.0, 51.85)","(1.28, 1.48, 1.4763921568627452)","(31.0, 75.0, 67.5)","(4.6, 5.5, 5.412280701754386)","(10.0, 13.0, 12.336363636363636)","(31.0, 70.0, 63.333333333333336)"
10-01-2023 16:34:06.199671,"(51.0, 110.0, 98.15789473684211)","(21.0, 55.0, 51.68421052631579)","(1.28, 1.48, 1.4765727699530515)","(31.0, 75.0, 67.5)","(4.6, 5.5, 5.4291139240506325)","(10.0, 13.0, 12.422222222222222)","(31.0, 70.0, 62.142857142857146)"
10-01-2023 16:34:07.384673,"(51.0, 110.0, 98.15789473684211)","(21.0, 55.0, 56.095238095238095)","(1.28, 1.48, 1.452906976744186)","(31.0, 75.0, 67.5)","(4.6, 5.5, 5.558666666666666)","(10.0, 12.5, 12.710526315789474)","(31.0, 70.0, 65.0)"
10-01-2023 16:34:08.576816,"(51.0, 110.0, 100.35714285714286)","(21.0, 65.0, 55.294117647058826)","(1.28, 1.46, 1.4552405063291138)","(31.0, 75.0, 67.5)","(4.6, 5.7, 5.610638297872341)","(10.0, 13.0, 12.779069767441861)","(31.0, 70.0, 63.0)"
10-01-2023 16:34:09.707636,"(51.0, 110.0, 104.375)","(21.0, 65.0, 56.09375)","(1.28, 1.46, 1.4539562624254472)","(31.0, 75.0, 67.5)","(4.6, 5.7, 5.583870967741936)","(10.0, 13.0, 12.794871794871796)","(31.0, 75.0, 66.0)"
10-01-2023 16:34:10.794971,"(51.0, 110.0, 105.38461538461539)","(21.0, 65.0, 56.857142857142854)","(1.28, 1.46, 1.4499857752489331)","(31.0, 75.0, 67.5)","(4.6, 5.7, 5.591228070175439)","(10.0, 13.0, 12.838235294117647)","(31.0, 75.0, 66.0)"
10-01-2023 16:34:11.901869,"(51.0, 110.0, 105.71428571428571)","(21.0, 65.0, 59.310344827586206)","(1.28, 1.46, 1.448804664723032)","(31.0, 75.0, 67.5)","(4.6, 5.7, 5.606060606060606)","(10.0, 13.0, 12.838235294117647)","(31.0, 75.0, 67.5)"
10-01-2023 16:34:13.047484,"(51.0, 110.0, 105.71428571428571)","(21.0, 65.0, 55.833333333333336)","(1.28, 1.46, 1.4490419161676646)","(31.0, 75.0, 71.25)","(4.6, 5.7, 5.606060606060606)","(10.0, 13.0, 12.838235294117647)","(31.0, 75.0, 67.5)"
10-01-2023 16:34:14.256626,"(51.0, 110.0, 105.71428571428571)","(21.0, 65.0, 55.833333333333336)","(1.28, 1.46, 1.4446106870229007)","(31.0, 75.0, 71.25)","(4.6, 5.7, 5.606060606060606)","(10.0, 13.0, 13.532608695652174)","(31.0, 75.0, 68.33333333333333)"
10-01-2023 16:34:15.415540,"(51.0, 110.0, 106.25)","(26.0, 65.0, 53.03703703703704)","(1.28, 1.45, 1.4386780383795308)","(31.0, 75.0, 71.25)","(4.6, 5.7, 5.606060606060606)","(10.0, 14.0, 13.634920634920634)","(31.0, 75.0, 70.0)"
10-01-2023 16:34:16.513648,"(51.0, 110.0, 106.25)","(26.0, 65.0, 53.464285714285715)","(1.28, 1.44, 1.4386780383795308)","(31.0, 75.0, 71.25)","(4.6, 5.7, 5.606060606060606)","(10.0, 14.0, 13.907894736842104)","(31.0, 75.0, 71.36363636363636)"
10-01-2023 16:34:17.583149,"(51.0, 110.0, 106.25)","(26.0, 65.0, 53.464285714285715)","(1.28, 1.44, 1.434517906336088)","(31.0, 75.0, 70.71428571428571)","(4.6, 5.7, 5.616666666666667)","(10.0, 14.0, 13.907894736842104)","(31.0, 75.0, 71.36363636363636)"
10-01-2023 16:34:18.693251,"(51.0, 110.0, 105.71428571428571)","(26.0, 65.0, 53.03703703703704)","(1.26, 1.45, 1.4445454545454546)","(31.0, 75.0, 70.71428571428571)","(4.6, 5.7, 5.616666666666667)","(10.0, 14.0, 14.085365853658537)","(31.0, 75.0, 71.36363636363636)"
10-01-2023 16:34:19.845961,"(51.0, 110.0, 105.38461538461539)","(26.0, 65.0, 53.03703703703704)","(1.26, 1.45, 1.4505737704918031)","(31.0, 75.0, 70.71428571428571)","(4.6, 5.7, 5.607692307692308)","(10.0, 14.5, 13.804347826086957)","(31.0, 75.0, 69.28571428571429)"
10-01-2023 16:34:21.082279,"(51.0, 110.0, 104.375)","(26.0, 65.0, 54.432432432432435)","(1.26, 1.46, 1.44991452991453)","(31.0, 75.0, 70.71428571428571)","(4.6, 5.7, 5.586792452830188)","(10.0, 14.0, 13.795454545454545)","(31.0, 75.0, 69.28571428571429)"
10-01-2023 16:34:22.269074,"(51.0, 110.0, 105.0)","(26.0, 65.0, 53.5)","(1.26, 1.46, 1.4467553191489362)","(31.0, 75.0, 70.71428571428571)","(4.6, 5.7, 5.52)","(10.0, 14.0, 13.795454545454545)","(31.0, 75.0, 69.28571428571429)"
10-01-2023 16:34:23.411576,"(51.0, 110.0, 106.0)","(26.0, 65.0, 51.035714285714285)","(1.26, 1.45, 1.454840425531915)","(31.0, 75.0, 70.71428571428571)","(4.6, 5.6, 5.38608695652174)","(10.0, 14.0, 13.86111111111111)","(31.0, 75.0, 69.28571428571429)"
10-01-2023 16:34:24.760910,"(51.0, 110.0, 105.71428571428571)","(26.0, 65.0, 50.51851851851852)","(1.26, 1.46, 1.454840425531915)","(31.0, 75.0, 70.71428571428571)","(4.6, 5.4, 5.351515151515152)","(10.0, 14.0, 13.91891891891892)","(31.0, 75.0, 69.28571428571429)"
10-01-2023 16:34:26.139061,"(51.0, 110.0, 103.33333333333333)","(26.0, 65.0, 54.71052631578947)","(1.26, 1.46, 1.4575471698113207)","(31.0, 75.0, 70.71428571428571)","(4.6, 5.4, 5.360714285714286)","(10.0, 14.0, 13.91891891891892)","(31.0, 75.0, 69.28571428571429)"
10-01-2023 16:34:27.393637,"(51.0, 110.0, 102.0)","(26.0, 65.0, 52.78125)","(1.26, 1.46, 1.4573469387755102)","(31.0, 75.0, 70.71428571428571)","(4.6, 5.4, 5.360714285714286)","(10.0, 14.0, 13.916666666666666)","(31.0, 75.0, 69.28571428571429)"
10-01-2023 16:34:28.624097,"(51.0, 110.0, 102.17391304347827)","(26.0, 65.0, 52.78125)","(1.26, 1.46, 1.4573469387755102)","(31.0, 75.0, 70.71428571428571)","(4.6, 5.4, 5.360714285714286)","(10.0, 14.0, 13.91891891891892)","(31.0, 75.0, 70.0)"
10-01-2023 16:34:29.941135,"(51.0, 110.0, 101.0)","(26.0, 65.0, 48.81481481481482)","(1.26, 1.46, 1.4621739130434783)","(31.0, 75.0, 70.71428571428571)","(4.6, 5.4, 5.374418604651163)","(10.0, 14.0, 13.878048780487806)","(31.0, 80.0, 68.46153846153847)"
10-01-2023 16:34:31.207810,"(51.0, 110.0, 101.0)","(26.0, 65.0, 48.81481481481482)","(1.26, 1.47, 1.4650359712230216)","(31.0, 75.0, 70.71428571428571)","(4.6, 5.4, 5.298333333333333)","(10.0, 14.0, 13.827586206896552)","(31.0, 80.0, 68.46153846153847)"
10-01-2023 16:34:32.504501,"(51.0, 110.0, 100.0)","(26.0, 65.0, 47.52)","(1.26, 1.48, 1.4640833333333334)","(31.0, 75.0, 71.66666666666667)","(4.6, 5.3, 5.3355263157894735)","(10.0, 14.0, 14.112244897959183)","(31.0, 80.0, 66.875)"
10-01-2023 16:34:33.745355,"(51.0, 110.0, 103.84615384615384)","(26.0, 65.0, 47.52)","(1.26, 1.47, 1.4640833333333334)","(31.0, 75.0, 71.66666666666667)","(4.6, 5.5, 5.261349693251534)","(10.0, 14.5, 14.112244897959183)","(31.0, 70.0, 67.14285714285714)"
10-01-2023 16:34:34.956404,"(51.0, 110.0, 105.0)","(26.0, 65.0, 47.52)","(1.26, 1.48, 1.4791666666666667)","(31.0, 75.0, 71.66666666666667)","(4.6, 5.3, 5.258139534883721)","(10.0, 14.5, 14.066037735849056)","(31.0, 70.0, 67.14285714285714)"
10-01-2023 16:34:36.116528,"(51.0, 110.0, 105.0)","(26.0, 65.0, 50.903225806451616)","(1.26, 1.48, 1.4791666666666667)","(31.0, 75.0, 71.66666666666667)","(4.6, 5.3, 5.2315068493150685)","(10.0, 14.5, 13.939024390243903)","(31.0, 70.0, 67.6470588235294)"
10-01-2023 16:34:37.276491,"(51.0, 110.0, 104.28571428571429)","(26.0, 65.0, 50.903225806451616)","(1.26, 1.49, 1.4821236559139785)","(31.0, 75.0, 73.0)","(4.6, 5.3, 9998.5)","(10.0, 14.5, 9998.5)","(31.0, 80.0, 9998.5)"
10-01-2023 16:34:38.415239,"(51.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(1.26, 99998, 9998.5)","(31.0, 99998, 9998.5)","(4.6, 99998, 9998.5)","(10.0, 99998, 9998.5)","(31.0, 99998, 9998.5)"
10-01-2023 16:34:39.622897,"(51.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(1.26, 99998, 9998.5)","(31.0, 99998, 9998.5)","(4.6, 99998, 9998.5)","(10.0, 99998, 9998.5)","(31.0, 99998, 9998.5)"
10-01-2023 16:34:40.721078,"(51.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(1.26, 99998, 9998.5)","(31.0, 99998, 9998.5)","(4.6, 99998, 9998.5)","(10.0, 99998, 9998.5)","(31.0, 99998, 9998.5)"
10-01-2023 16:34:41.797957,"(51.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(1.26, 99998, 9998.5)","(31.0, 99998, 9998.5)","(4.6, 99998, 9998.5)","(10.0, 99998, 9998.5)","(31.0, 99998, 9998.5)"
10-01-2023 16:34:42.908903,"(51.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(1.26, 99998, 9998.5)","(31.0, 99998, 9998.5)","(4.6, 99998, 9998.5)","(10.0, 99998, 9998.5)","(31.0, 99998, 9998.5)"
10-01-2023 16:34:44.140127,"(51.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(1.26, 99998, 9998.5)","(31.0, 99998, 9998.5)","(4.6, 99998, 9998.5)","(10.0, 99998, 9998.5)","(31.0, 99998, 9998.5)"
10-01-2023 16:34:45.303319,"(51.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(1.26, 99998, 9998.5)","(31.0, 99998, 9998.5)","(4.6, 99998, 9998.5)","(10.0, 99998, 9998.5)","(31.0, 99998, 9998.5)"
10-01-2023 16:34:46.508817,"(51.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(1.26, 99998, 9998.5)","(31.0, 99998, 9998.5)","(4.6, 99998, 9998.5)","(10.0, 99998, 9998.5)","(31.0, 99998, 9998.5)"
10-01-2023 16:34:47.632323,"(51.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(1.26, 99998, 9998.5)","(31.0, 99998, 9998.5)","(4.6, 99998, 9998.5)","(10.0, 99998, 9998.5)","(31.0, 99998, 9998.5)"
