,Jack Spot,Austrian Legend,Graces Secret,Imposing Sledge,Freddy Vegas,What A Mistake,First Slip
08-01-2023 13:04:26.871302,"(3.8, 4.9, 4.8545454545454545)","(91.0, 230.0, 185.0)","(71.0, 140.0, 120.0)","(2.4, 2.74, 2.736)","(3.8, 5.3, 5.195652173913044)","(7.5, 99999, 99990)","(6.0, 9.0, 8.575)"
08-01-2023 13:04:27.954230,"(3.8, 4.9, 4.86)","(91.0, 230.0, 177.5)","(71.0, 140.0, 120.0)","(2.4, 2.74, 2.7393103448275866)","(3.8, 5.2, 5.196)","(7.5, 99999, 99990)","(6.0, 8.6, 8.781818181818183)"
08-01-2023 13:04:29.066510,"(3.8, 4.9, 4.8545454545454545)","(91.0, 230.0, 177.5)","(71.0, 140.0, 120.0)","(2.4, 2.74, 2.742857142857143)","(3.8, 5.2, 5.196)","(7.5, 99999, 99990)","(6.0, 8.8, 8.64)"
08-01-2023 13:04:30.151411,"(3.8, 4.9, 4.8428571428571425)","(91.0, 230.0, 177.5)","(71.0, 140.0, 117.5)","(2.4, 2.76, 2.7622222222222224)","(3.8, 5.2, 5.2875)","(7.5, 99999, 99990)","(6.0, 8.8, 8.685714285714287)"
08-01-2023 13:04:31.261721,"(3.8, 4.8, 4.7727272727272725)","(91.0, 230.0, 177.5)","(71.0, 140.0, 120.0)","(2.4, 2.78, 2.749230769230769)","(3.8, 5.3, 5.294117647058823)","(7.5, 99999, 99990)","(6.0, 8.8, 8.623529411764705)"
08-01-2023 13:04:32.359924,"(3.8, 4.8, 4.752631578947368)","(91.0, 230.0, 177.5)","(71.0, 140.0, 120.0)","(2.4, 2.76, 2.755)","(3.8, 5.4, 5.318181818181818)","(7.5, 99999, 99990)","(6.0, 9.0, 8.819354838709677)"
08-01-2023 13:04:33.417352,"(3.8, 4.8, 4.718918918918918)","(91.0, 230.0, 177.5)","(71.0, 140.0, 120.0)","(2.4, 2.76, 2.7533333333333334)","(3.8, 5.4, 5.325)","(7.5, 99999, 99990)","(6.0, 9.0, 8.719999999999999)"
08-01-2023 13:04:34.437419,"(3.8, 4.8, 4.7368421052631575)","(91.0, 230.0, 177.5)","(71.0, 140.0, 120.0)","(2.4, 2.76, 2.758181818181818)","(3.8, 5.4, 5.3500000000000005)","(7.5, 99999, 99990)","(6.0, 9.0, 8.762962962962963)"
08-01-2023 13:04:35.565752,"(3.8, 4.8, 4.720930232558139)","(91.0, 230.0, 177.5)","(71.0, 140.0, 120.0)","(2.4, 2.76, 2.751764705882353)","(3.8, 5.4, 5.342857142857143)","(7.5, 99999, 99990)","(6.0, 9.0, 8.776)"
08-01-2023 13:04:36.759707,"(3.8, 4.8, 4.720930232558139)","(91.0, 230.0, 177.5)","(71.0, 140.0, 120.0)","(2.4, 2.78, 2.7483333333333335)","(3.8, 5.4, 5.342857142857143)","(7.5, 99999, 99990)","(6.0, 9.0, 8.776)"
08-01-2023 13:04:37.820890,"(3.8, 4.8, 4.720930232558139)","(91.0, 230.0, 177.5)","(71.0, 140.0, 120.0)","(2.45, 2.76, 2.754285714285714)","(4.2, 5.4, 5.342857142857143)","(7.5, 99999, 99990)","(6.5, 9.0, 8.776)"
08-01-2023 13:04:38.718048,"(3.8, 4.8, 4.720930232558139)","(91.0, 230.0, 177.5)","(71.0, 140.0, 125.0)","(2.45, 2.76, 2.754285714285714)","(4.2, 5.4, 5.342857142857143)","(7.5, 99999, 99990)","(6.5, 9.0, 8.623529411764705)"
08-01-2023 13:04:39.859578,"(3.8, 4.8, 4.757142857142857)","(91.0, 230.0, 177.5)","(71.0, 140.0, 125.0)","(2.45, 2.78, 2.763448275862069)","(4.2, 5.4, 5.342857142857143)","(7.5, 99999, 99990)","(6.5, 9.0, 8.623529411764705)"
08-01-2023 13:04:41.023338,"(3.8, 4.8, 4.786666666666666)","(91.0, 230.0, 177.5)","(71.0, 140.0, 125.0)","(2.45, 2.78, 2.744)","(4.2, 5.4, 5.3545454545454545)","(7.5, 99999, 99990)","(6.5, 9.0, 8.623529411764705)"
08-01-2023 13:04:42.195796,"(3.8, 4.8, 4.786666666666666)","(91.0, 230.0, 177.5)","(71.0, 140.0, 125.0)","(2.45, 2.78, 2.736)","(4.2, 5.4, 5.26)","(7.5, 99999, 99990)","(6.5, 9.0, 8.825)"
08-01-2023 13:04:43.458846,"(3.8, 4.9, 4.899)","(91.0, 230.0, 177.5)","(71.0, 140.0, 125.0)","(2.45, 2.76, 2.7333333333333334)","(4.2, 5.4, 5.28)","(7.5, 99999, 99990)","(6.5, 9.0, 8.825)"
08-01-2023 13:04:44.534060,"(3.8, 4.9, 4.8991228070175445)","(91.0, 230.0, 177.5)","(71.0, 140.0, 125.0)","(2.45, 2.76, 2.736)","(4.2, 5.3, 5.271428571428571)","(7.5, 99999, 99990)","(6.5, 9.0, 8.68)"
08-01-2023 13:04:45.592663,"(3.8, 5.0, 4.936144578313253)","(91.0, 230.0, 177.5)","(71.0, 140.0, 125.0)","(2.45, 2.74, 2.7333333333333334)","(4.2, 5.3, 5.271428571428571)","(7.5, 99999, 99990)","(6.5, 9.0, 8.68)"
08-01-2023 13:04:46.936842,"(3.8, 5.0, 4.905357142857143)","(91.0, 220.0, 175.0)","(71.0, 130.0, 106.66666666666667)","(2.45, 2.76, 2.7275)","(4.2, 5.3, 5.280952380952381)","(7.5, 99999, 99990)","(6.5, 9.0, 8.714285714285714)"
08-01-2023 13:04:48.134878,"(3.8, 5.0, 4.936144578313253)","(91.0, 220.0, 175.0)","(71.0, 130.0, 106.66666666666667)","(2.45, 2.76, 2.7275)","(4.2, 5.3, 5.280952380952381)","(7.5, 99999, 99990)","(6.5, 9.0, 8.7)"
08-01-2023 13:04:49.400307,"(3.8, 5.0, 4.931168831168831)","(91.0, 220.0, 180.0)","(71.0, 130.0, 124.0)","(2.45, 2.76, 2.742857142857143)","(4.2, 5.3, 5.233333333333333)","(7.5, 99999, 99990)","(6.5, 9.0, 8.77142857142857)"
08-01-2023 13:04:50.523418,"(3.8, 5.0, 4.95)","(91.0, 220.0, 180.0)","(71.0, 130.0, 125.0)","(2.45, 2.76, 2.7338461538461543)","(4.2, 5.3, 5.233333333333333)","(7.5, 99999, 99990)","(6.5, 9.0, 8.780000000000001)"
08-01-2023 13:04:51.475806,"(3.8, 5.0, 4.95)","(91.0, 230.0, 185.0)","(71.0, 150.0, 125.0)","(2.45, 2.74, 2.7338461538461543)","(4.2, 5.3, 5.268421052631579)","(7.5, 99999, 99990)","(6.5, 8.8, 8.76)"
08-01-2023 13:04:52.480197,"(3.8, 5.0, 4.95)","(91.0, 230.0, 185.0)","(71.0, 140.0, 136.0)","(2.45, 2.74, 2.726153846153846)","(4.2, 5.3, 5.268421052631579)","(7.5, 99999, 99990)","(6.5, 8.8, 8.7)"
08-01-2023 13:04:53.612796,"(3.8, 5.0, 4.913636363636364)","(91.0, 230.0, 185.0)","(71.0, 140.0, 136.0)","(2.35, 2.76, 2.7345454545454544)","(4.2, 5.3, 5.268421052631579)","(7.5, 99999, 99990)","(6.5, 9.0, 8.7)"
08-01-2023 13:04:54.780929,"(3.8, 5.0, 4.93448275862069)","(91.0, 230.0, 185.0)","(71.0, 140.0, 136.0)","(2.35, 2.74, 2.724)","(4.2, 5.3, 5.268421052631579)","(7.5, 99999, 99990)","(6.5, 9.0, 8.76)"
08-01-2023 13:04:55.930494,"(3.9, 5.0, 4.93448275862069)","(91.0, 230.0, 185.0)","(71.0, 140.0, 136.0)","(2.35, 2.74, 2.732615384615385)","(4.2, 5.3, 5.268421052631579)","(7.5, 99999, 99990)","(6.5, 9.0, 8.854545454545454)"
08-01-2023 13:04:56.937333,"(3.9, 5.0, 4.901538461538462)","(91.0, 230.0, 185.0)","(71.0, 140.0, 136.0)","(2.35, 2.74, 2.732615384615385)","(4.2, 5.3, 5.268421052631579)","(7.5, 99999, 99990)","(6.5, 9.0, 9.048275862068966)"
08-01-2023 13:04:58.031745,"(3.9, 5.0, 4.928089887640449)","(91.0, 230.0, 185.0)","(71.0, 140.0, 136.0)","(2.35, 2.74, 2.7371929824561407)","(4.2, 5.3, 5.268421052631579)","(7.5, 99999, 99990)","(6.5, 9.2, 9.048275862068966)"
08-01-2023 13:04:59.007620,"(3.9, 5.0, 4.928089887640449)","(91.0, 230.0, 185.0)","(71.0, 140.0, 136.0)","(2.35, 2.74, 2.7371929824561407)","(4.2, 5.3, 5.268421052631579)","(7.5, 99999, 99990)","(7.0, 9.2, 8.98)"
08-01-2023 13:05:00.093965,"(3.9, 5.0, 4.928089887640449)","(91.0, 230.0, 185.0)","(71.0, 140.0, 125.0)","(2.35, 2.74, 2.7272727272727275)","(4.2, 5.3, 5.268421052631579)","(7.5, 99999, 99990)","(7.0, 9.2, 9.024)"
08-01-2023 13:05:01.206521,"(3.9, 5.0, 4.928089887640449)","(91.0, 230.0, 185.0)","(71.0, 150.0, 125.0)","(2.35, 2.74, 2.725)","(4.2, 5.3, 5.268421052631579)","(7.5, 99999, 99990)","(7.0, 9.2, 9.042857142857143)"
08-01-2023 13:05:02.353625,"(3.9, 5.0, 4.928089887640449)","(91.0, 230.0, 185.0)","(71.0, 140.0, 125.0)","(2.35, 2.74, 2.7164179104477615)","(4.2, 5.3, 5.223076923076923)","(7.5, 99999, 99990)","(7.0, 9.2, 9.074285714285715)"
08-01-2023 13:05:03.442115,"(3.9, 5.0, 4.92)","(91.0, 230.0, 190.0)","(71.0, 140.0, 125.0)","(2.35, 2.72, 2.7334117647058824)","(4.2, 5.3, 5.202127659574468)","(7.5, 99999, 99990)","(7.0, 9.2, 8.625)"
08-01-2023 13:05:04.484849,"(3.9, 5.0, 4.9411764705882355)","(91.0, 230.0, 185.0)","(71.0, 140.0, 125.0)","(2.35, 2.74, 2.7334117647058824)","(4.2, 5.3, 5.226315789473684)","(7.5, 99999, 99990)","(7.0, 9.0, 8.76694214876033)"
08-01-2023 13:05:05.442598,"(3.9, 5.0, 4.936507936507937)","(91.0, 230.0, 185.0)","(71.0, 140.0, 125.0)","(2.35, 2.74, 2.7334117647058824)","(4.2, 5.3, 5.245454545454545)","(7.5, 99999, 99990)","(7.0, 8.8, 8.76694214876033)"
08-01-2023 13:05:06.416607,"(3.9, 5.0, 4.940350877192983)","(91.0, 230.0, 185.0)","(71.0, 140.0, 125.0)","(2.35, 2.74, 2.725531914893617)","(4.2, 5.3, 5.300000000000001)","(7.5, 99999, 99990)","(7.0, 8.8, 8.7)"
08-01-2023 13:05:07.459799,"(3.9, 5.0, 4.936507936507937)","(91.0, 230.0, 185.0)","(71.0, 140.0, 116.0)","(2.35, 2.74, 2.6786538461538463)","(4.2, 5.4, 5.311111111111111)","(7.5, 99999, 99990)","(7.0, 8.8, 8.82857142857143)"
08-01-2023 13:05:08.540457,"(3.9, 5.0, 4.932142857142857)","(91.0, 230.0, 185.0)","(71.0, 140.0, 116.0)","(2.35, 2.68, 2.693)","(4.2, 5.4, 5.378125)","(7.5, 99999, 99990)","(7.0, 9.0, 8.985714285714286)"
08-01-2023 13:05:09.578734,"(3.9, 5.0, 4.947916666666667)","(91.0, 230.0, 185.0)","(71.0, 140.0, 116.0)","(2.35, 2.7, 2.693)","(4.2, 5.4, 5.435135135135135)","(7.5, 99999, 99990)","(7.0, 9.0, 8.793103448275861)"
08-01-2023 13:05:10.613996,"(3.9, 5.1, 5.035)","(91.0, 230.0, 185.0)","(71.0, 140.0, 116.0)","(2.35, 2.72, 2.6936)","(4.2, 5.5, 5.429411764705883)","(7.5, 99999, 99990)","(7.0, 9.0, 8.826415094339623)"
08-01-2023 13:05:11.653226,"(3.9, 5.1, 5.035)","(91.0, 230.0, 185.0)","(71.0, 140.0, 116.0)","(2.35, 2.7, 2.6923809523809528)","(4.2, 5.5, 5.412820512820513)","(7.5, 99999, 99990)","(7.0, 9.0, 8.810526315789474)"
08-01-2023 13:05:12.656161,"(3.9, 5.1, 5.035)","(91.0, 230.0, 185.0)","(71.0, 140.0, 116.0)","(2.35, 2.7, 2.6923809523809528)","(4.2, 5.5, 5.412820512820513)","(7.5, 99999, 99990)","(7.0, 9.0, 8.86086956521739)"
08-01-2023 13:05:13.729992,"(3.9, 5.1, 5.035)","(91.0, 230.0, 185.0)","(71.0, 140.0, 120.0)","(2.35, 2.68, 2.671111111111111)","(4.2, 5.5, 5.412820512820513)","(7.5, 99999, 99990)","(7.0, 9.0, 8.83)"
08-01-2023 13:05:14.785384,"(3.9, 5.1, 5.035)","(91.0, 230.0, 185.0)","(71.0, 140.0, 120.0)","(2.35, 2.68, 2.6471428571428572)","(4.2, 5.5, 5.436842105263158)","(7.5, 99999, 99990)","(7.0, 9.0, 8.855555555555556)"
08-01-2023 13:05:15.780446,"(3.9, 5.1, 5.035)","(91.0, 230.0, 185.0)","(71.0, 140.0, 116.0)","(2.35, 2.66, 2.6481081081081084)","(4.2, 5.5, 5.415555555555556)","(7.5, 99999, 99990)","(7.0, 9.0, 8.780392156862744)"
08-01-2023 13:05:16.804959,"(3.9, 5.1, 5.011363636363637)","(91.0, 230.0, 208.57142857142858)","(71.0, 140.0, 116.0)","(2.35, 2.68, 2.6502564102564103)","(4.2, 5.5, 5.407317073170732)","(7.5, 99999, 99990)","(7.0, 9.0, 8.758620689655173)"
08-01-2023 13:05:17.805185,"(3.9, 5.1, 5.011363636363637)","(91.0, 230.0, 185.0)","(71.0, 140.0, 116.0)","(2.35, 2.68, 2.6502564102564103)","(4.2, 5.5, 5.407317073170732)","(7.5, 99999, 99990)","(7.0, 9.0, 8.758620689655173)"
08-01-2023 13:05:18.865786,"(3.9, 5.1, 4.9795454545454545)","(91.0, 230.0, 185.0)","(71.0, 140.0, 124.0)","(2.35, 2.66, 2.6562962962962966)","(4.2, 5.5, 5.425714285714285)","(7.5, 99999, 99990)","(7.0, 9.0, 8.77037037037037)"
08-01-2023 13:05:19.813712,"(3.9, 5.1, 4.9795454545454545)","(91.0, 230.0, 185.0)","(71.0, 140.0, 116.0)","(2.35, 2.68, 2.6498876404494385)","(4.2, 5.5, 5.425714285714285)","(7.5, 99999, 99990)","(7.0, 9.0, 8.804444444444444)"
08-01-2023 13:05:20.775297,"(4.0, 5.1, 4.9795454545454545)","(91.0, 230.0, 185.0)","(71.0, 140.0, 116.0)","(2.35, 2.68, 2.6498876404494385)","(4.2, 5.5, 5.41)","(7.5, 99999, 99990)","(7.0, 9.0, 8.791666666666666)"
08-01-2023 13:05:21.756140,"(4.0, 5.1, 4.9795454545454545)","(91.0, 230.0, 185.0)","(71.0, 140.0, 116.0)","(2.35, 2.68, 2.6558490566037736)","(4.2, 5.5, 5.41)","(7.5, 99999, 99990)","(7.0, 9.0, 8.791666666666666)"
08-01-2023 13:05:22.808892,"(4.0, 5.1, 4.9795454545454545)","(91.0, 230.0, 185.0)","(71.0, 140.0, 116.0)","(2.35, 2.68, 2.6703703703703705)","(4.2, 5.5, 5.415555555555556)","(7.5, 99999, 99990)","(7.0, 9.0, 8.75593220338983)"
08-01-2023 13:05:23.901922,"(4.0, 5.0, 4.938095238095238)","(91.0, 230.0, 185.0)","(71.0, 140.0, 116.0)","(2.35, 2.68, 2.6659259259259263)","(4.2, 5.5, 5.43)","(7.5, 99999, 99990)","(7.0, 9.0, 8.764285714285714)"
08-01-2023 13:05:24.967154,"(4.0, 5.0, 4.938095238095238)","(91.0, 230.0, 185.0)","(71.0, 140.0, 116.0)","(2.35, 2.68, 2.6972727272727273)","(4.2, 5.5, 5.504545454545455)","(7.5, 99999, 99990)","(7.0, 9.0, 8.888372093023255)"
08-01-2023 13:05:26.046621,"(4.0, 4.6, 4.51151919866444)","(91.0, 230.0, 190.0)","(71.0, 140.0, 128.0)","(2.35, 2.7, 2.7108333333333334)","(4.2, 5.6, 5.623404255319149)","(7.5, 99999, 99990)","(7.0, 9.0, 9.226415094339623)"
08-01-2023 13:05:27.060487,"(4.0, 4.5, 4.465957446808511)","(91.0, 230.0, 190.0)","(71.0, 140.0, 128.0)","(2.35, 2.72, 2.7108333333333334)","(4.2, 5.7, 5.661904761904762)","(7.5, 99999, 99990)","(7.0, 9.4, 9.284745762711864)"
08-01-2023 13:05:28.038803,"(4.0, 4.5, 4.445918367346939)","(91.0, 230.0, 190.0)","(71.0, 150.0, 123.33333333333334)","(2.35, 2.72, 2.711304347826087)","(4.2, 5.7, 5.694285714285715)","(7.5, 99999, 99990)","(7.0, 9.4, 9.354716981132075)"
08-01-2023 13:05:29.025646,"(4.0, 4.4, 4.372727272727273)","(91.0, 230.0, 190.0)","(71.0, 150.0, 123.33333333333334)","(2.35, 2.72, 2.7144444444444447)","(4.2, 5.7, 5.724137931034483)","(7.5, 99999, 99990)","(7.0, 9.4, 9.303225806451612)"
08-01-2023 13:05:30.071211,"(4.0, 4.4, 4.338823529411765)","(91.0, 230.0, 185.0)","(71.0, 150.0, 123.33333333333334)","(2.35, 2.72, 2.7175000000000002)","(4.2, 5.8, 5.770833333333333)","(7.5, 99999, 99990)","(7.0, 9.4, 9.294736842105264)"
08-01-2023 13:05:31.140823,"(4.0, 4.4, 4.350588235294118)","(91.0, 230.0, 185.0)","(71.0, 150.0, 123.33333333333334)","(2.35, 2.72, 2.715555555555556)","(4.2, 5.8, 5.763636363636364)","(7.5, 99999, 99990)","(7.0, 9.4, 9.294736842105264)"
08-01-2023 13:05:32.228857,"(4.0, 4.4, 4.346835443037975)","(91.0, 230.0, 185.0)","(71.0, 150.0, 114.44444444444444)","(2.35, 2.72, 2.6971428571428575)","(4.2, 5.8, 5.688571428571429)","(7.5, 99999, 99990)","(7.0, 9.4, 9.381818181818183)"
08-01-2023 13:05:33.211771,"(3.9, 4.4, 4.3432432432432435)","(91.0, 230.0, 185.0)","(71.0, 150.0, 123.33333333333334)","(2.35, 2.72, 2.6971428571428575)","(4.2, 5.7, 5.688571428571429)","(7.5, 99999, 99990)","(7.0, 9.4, 9.442424242424241)"
08-01-2023 13:05:34.111839,"(3.9, 4.4, 4.319565217391304)","(91.0, 230.0, 185.0)","(71.0, 150.0, 123.33333333333334)","(2.35, 2.7, 2.6874074074074077)","(4.2, 5.7, 5.686206896551724)","(7.5, 99999, 99990)","(7.0, 9.6, 9.463157894736842)"
08-01-2023 13:05:35.146493,"(3.9, 4.4, 4.317647058823529)","(91.0, 230.0, 185.0)","(71.0, 150.0, 123.33333333333334)","(2.35, 2.68, 2.6776744186046515)","(4.2, 5.8, 5.775)","(7.5, 99999, 99990)","(7.0, 9.6, 9.541176470588235)"
08-01-2023 13:05:36.195544,"(3.9, 4.4, 4.3410714285714285)","(91.0, 230.0, 185.0)","(71.0, 150.0, 123.33333333333334)","(2.35, 2.68, 2.675510204081633)","(4.2, 5.8, 5.781818181818181)","(7.5, 99999, 99990)","(7.0, 9.8, 9.568888888888889)"
08-01-2023 13:05:37.313823,"(3.9, 4.4, 4.3403846153846155)","(91.0, 230.0, 185.0)","(71.0, 140.0, 125.0)","(2.35, 2.68, 2.6773333333333333)","(4.2, 5.8, 5.78)","(7.5, 99999, 99990)","(7.0, 9.8, 9.568888888888889)"
08-01-2023 13:05:38.318741,"(3.9, 4.4, 4.34375)","(91.0, 230.0, 185.0)","(71.0, 140.0, 125.0)","(2.35, 2.68, 2.6773333333333333)","(4.2, 5.8, 5.872727272727273)","(7.5, 99999, 99990)","(7.0, 9.8, 9.32258064516129)"
08-01-2023 13:05:39.306433,"(3.9, 4.4, 4.333333333333333)","(91.0, 230.0, 190.0)","(71.0, 140.0, 126.66666666666667)","(2.35, 2.68, 2.663125)","(4.2, 6.0, 5.866666666666666)","(7.5, 99999, 99990)","(7.0, 9.4, 9.314285714285715)"
08-01-2023 13:05:40.287577,"(3.9, 4.4, 4.317073170731708)","(91.0, 230.0, 190.0)","(71.0, 140.0, 120.0)","(2.35, 2.68, 2.671666666666667)","(4.2, 6.0, 5.958974358974359)","(7.5, 99999, 99990)","(7.0, 9.4, 9.314285714285715)"
08-01-2023 13:05:41.335182,"(3.9, 4.3, 4.205373134328358)","(91.0, 230.0, 190.0)","(71.0, 140.0, 120.0)","(2.35, 2.68, 2.671666666666667)","(4.2, 6.0, 5.947619047619048)","(7.5, 99999, 99990)","(7.0, 9.4, 9.325)"
08-01-2023 13:05:42.412921,"(3.9, 4.3, 4.23525641025641)","(91.0, 230.0, 190.0)","(71.0, 140.0, 120.0)","(2.35, 2.68, 2.646)","(4.2, 6.0, 5.958333333333334)","(7.5, 99999, 99990)","(7.0, 9.6, 9.351724137931035)"
08-01-2023 13:05:43.400245,"(3.9, 4.3, 4.243601895734598)","(91.0, 230.0, 190.0)","(71.0, 140.0, 120.0)","(2.35, 2.66, 2.646)","(4.2, 6.0, 5.914893617021277)","(7.5, 99999, 99990)","(7.0, 9.6, 9.394285714285713)"
08-01-2023 13:05:44.411763,"(3.9, 4.3, 4.25)","(91.0, 230.0, 190.0)","(71.0, 140.0, 120.0)","(2.35, 2.66, 2.63)","(4.2, 6.2, 5.943949044585987)","(7.5, 99999, 99990)","(7.0, 9.6, 9.394285714285713)"
08-01-2023 13:05:45.360599,"(3.9, 4.3, 4.2615384615384615)","(91.0, 230.0, 190.0)","(71.0, 140.0, 120.0)","(2.35, 2.64, 2.63)","(4.2, 6.2, 5.943949044585987)","(7.5, 99999, 99990)","(7.0, 9.6, 9.491891891891893)"
08-01-2023 13:05:46.373036,"(3.9, 4.3, 4.250793650793651)","(91.0, 230.0, 190.0)","(71.0, 150.0, 105.55555555555556)","(2.35, 2.64, 2.6260377358490565)","(4.2, 6.2, 5.951851851851853)","(7.5, 99999, 99990)","(7.0, 9.8, 9.454545454545455)"
08-01-2023 13:05:47.344668,"(3.9, 4.3, 4.157142857142857)","(91.0, 230.0, 185.0)","(71.0, 130.0, 115.0)","(2.35, 2.66, 2.637358490566038)","(4.2, 6.2, 5.951851851851853)","(7.5, 99999, 99990)","(7.0, 9.8, 9.466666666666667)"
08-01-2023 13:05:48.295559,"(3.9, 4.3, 4.157142857142857)","(91.0, 220.0, 212.5)","(71.0, 130.0, 115.0)","(2.35, 2.66, 2.637358490566038)","(4.2, 6.2, 5.951219512195122)","(7.5, 99999, 99990)","(7.0, 9.8, 9.441379310344828)"
08-01-2023 13:05:49.280057,"(3.7, 4.3, 4.193333333333333)","(91.0, 220.0, 212.5)","(71.0, 130.0, 115.0)","(2.35, 2.66, 2.6544444444444446)","(4.4, 6.2, 6.025)","(7.5, 99999, 99990)","(7.0, 9.8, 9.65)"
08-01-2023 13:05:50.275850,"(3.7, 4.2, 4.192682926829268)","(91.0, 220.0, 212.5)","(71.0, 130.0, 115.0)","(2.35, 2.66, 2.65012987012987)","(4.4, 6.2, 6.05234899328859)","(7.5, 99999, 99990)","(7.0, 9.8, 9.652173913043478)"
08-01-2023 13:05:51.295822,"(3.7, 4.3, 4.183333333333333)","(91.0, 220.0, 212.5)","(71.0, 130.0, 110.0)","(2.35, 2.7, 2.702121212121212)","(4.4, 6.2, 6.075590551181103)","(7.5, 99999, 99990)","(7.0, 9.8, 9.771428571428572)"
08-01-2023 13:05:52.348802,"(3.7, 4.2, 4.1118421052631575)","(91.0, 210.0, 195.0)","(71.0, 140.0, 110.0)","(2.35, 2.72, 2.7191111111111113)","(4.4, 6.2, 6.132467532467532)","(7.5, 99999, 99990)","(7.0, 9.8, 9.946268656716418)"
08-01-2023 13:05:53.387225,"(3.7, 4.2, 4.112987012987013)","(91.0, 220.0, 190.0)","(71.0, 140.0, 108.0)","(2.35, 2.72, 2.6708333333333334)","(4.4, 6.2, 6.272727272727273)","(7.5, 99999, 99990)","(7.0, 10.5, 9.877777777777778)"
08-01-2023 13:05:54.393612,"(3.7, 4.2, 4.112)","(91.0, 220.0, 205.0)","(71.0, 140.0, 108.0)","(2.35, 2.68, 2.6708333333333334)","(4.4, 6.4, 6.272727272727273)","(7.5, 99999, 99990)","(7.0, 10.5, 9.947368421052632)"
08-01-2023 13:05:55.380521,"(3.7, 4.1, 4.062857142857142)","(91.0, 220.0, 205.0)","(71.0, 130.0, 115.0)","(2.35, 2.7, 2.6635348837209305)","(4.4, 6.4, 6.247368421052632)","(7.5, 99999, 99990)","(7.0, 10.5, 9.996875000000001)"
08-01-2023 13:05:56.400952,"(3.7, 4.2, 4.082474226804123)","(91.0, 210.0, 197.5)","(71.0, 130.0, 115.0)","(2.35, 2.7, 2.6635348837209305)","(4.4, 6.4, 6.247368421052632)","(7.5, 99999, 99990)","(7.0, 10.5, 9.943373493975905)"
08-01-2023 13:05:57.460940,"(3.7, 4.2, 4.0990654205607475)","(91.0, 230.0, 204.73684210526315)","(71.0, 130.0, 115.0)","(2.35, 2.72, 2.686923076923077)","(4.4, 6.4, 6.163636363636364)","(7.5, 99999, 99990)","(7.0, 10.5, 9.947826086956521)"
08-01-2023 13:05:58.530899,"(3.7, 4.1, 4.078947368421052)","(91.0, 230.0, 213.44827586206895)","(71.0, 130.0, 115.0)","(2.35, 2.74, 2.710526315789474)","(4.4, 6.2, 6.144736842105264)","(7.5, 99999, 99990)","(7.5, 10.0, 10.019607843137255)"
08-01-2023 13:05:59.570274,"(3.7, 4.2, 4.072289156626506)","(91.0, 230.0, 213.44827586206895)","(71.0, 130.0, 115.0)","(2.35, 2.72, 2.7157894736842105)","(4.4, 6.2, 6.159420289855072)","(7.5, 99999, 99990)","(7.5, 10.5, 10.006849315068493)"
08-01-2023 13:06:00.590203,"(3.7, 4.1, 4.096774193548387)","(91.0, 230.0, 214.0)","(71.0, 130.0, 115.0)","(2.35, 2.72, 2.716521739130435)","(4.4, 6.4, 6.309876543209877)","(7.5, 99999, 99990)","(7.5, 10.5, 9.944827586206896)"
08-01-2023 13:06:01.515654,"(3.6, 4.2, 4.121739130434783)","(91.0, 230.0, 214.0)","(71.0, 130.0, 115.0)","(2.35, 2.72, 2.706666666666667)","(4.4, 6.4, 6.309876543209877)","(7.5, 99999, 99990)","(7.5, 10.0, 9.858064516129033)"
08-01-2023 13:06:02.514790,"(3.6, 4.2, 4.107692307692308)","(91.0, 230.0, 191.11111111111111)","(71.0, 140.0, 118.57142857142857)","(2.35, 2.74, 2.710144927536232)","(4.4, 6.4, 6.347712418300654)","(7.5, 99999, 99990)","(7.5, 10.0, 9.855172413793104)"
08-01-2023 13:06:03.540103,"(3.6, 4.2, 4.107692307692308)","(91.0, 230.0, 180.0)","(71.0, 140.0, 111.11111111111111)","(2.35, 2.72, 2.7105555555555556)","(4.4, 6.4, 6.255584415584416)","(7.5, 99999, 99990)","(7.5, 10.0, 9.856666666666667)"
08-01-2023 13:06:04.558600,"(3.6, 4.1, 4.0967213114754095)","(91.0, 230.0, 195.0)","(71.0, 140.0, 111.11111111111111)","(2.35, 2.72, 2.706666666666667)","(4.4, 6.4, 6.332544378698225)","(7.0, 99999, 99990)","(7.5, 10.0, 9.832)"
08-01-2023 13:06:05.534912,"(3.6, 4.2, 4.160714285714286)","(91.0, 230.0, 180.0)","(71.0, 140.0, 111.11111111111111)","(2.35, 2.72, 2.706666666666667)","(4.4, 6.4, 6.332544378698225)","(7.0, 99999, 99990)","(7.5, 10.0, 9.836363636363638)"
08-01-2023 13:06:06.500660,"(3.6, 4.3, 4.250666666666667)","(91.0, 230.0, 195.0)","(71.0, 140.0, 111.11111111111111)","(2.35, 2.72, 2.711044776119403)","(4.4, 6.4, 6.2)","(7.0, 99999, 99990)","(7.5, 10.0, 9.822727272727274)"
08-01-2023 13:06:07.550841,"(3.6, 4.3, 4.2671875)","(91.0, 230.0, 186.25)","(71.0, 140.0, 111.11111111111111)","(2.35, 2.72, 2.706329113924051)","(4.4, 6.2, 6.10188679245283)","(7.0, 99999, 99990)","(7.5, 10.0, 9.822727272727274)"
