,Goldstar Larson,Shane Baxter,Opawa Barns,Its Better,Alternate Shot,Barber Cubed,Smash Ready
15-12-2022 13:41:55.515276,"(9.0, 18.5, 15.785714285714286)","(15.0, 75.0, 67.375)","(2.7, 3.95, 3.7415000000000003)","(14.0, 34.0, 20.333333333333332)","(1.95, 2.88, 2.5374999999999996)","(18.0, 100.0, 48.92307692307693)","(10.0, 30.0, 27.083333333333332)"
15-12-2022 13:41:56.588184,"(9.0, 18.5, 15.842857142857143)","(15.0, 75.0, 67.375)","(2.7, 3.95, 3.2984375000000004)","(14.0, 34.0, 20.333333333333332)","(1.95, 2.86, 2.5374999999999996)","(18.0, 100.0, 48.61538461538461)","(10.0, 30.0, 27.083333333333332)"
15-12-2022 13:41:57.621615,"(9.0, 18.5, 15.842857142857143)","(15.0, 75.0, 67.375)","(2.7, 3.95, 3.2984375000000004)","(14.0, 34.0, 20.333333333333332)","(1.95, 2.86, 2.5374999999999996)","(18.0, 100.0, 48.61538461538461)","(10.0, 30.0, 27.083333333333332)"
15-12-2022 13:41:58.590401,"(9.0, 18.5, 15.842857142857143)","(15.0, 75.0, 67.375)","(2.7, 3.95, 3.2984375000000004)","(14.0, 34.0, 30.583333333333332)","(1.95, 2.86, 2.5374999999999996)","(18.0, 100.0, 48.61538461538461)","(10.0, 30.0, 27.083333333333332)"
15-12-2022 13:41:59.565518,"(9.0, 18.5, 15.842857142857143)","(15.0, 75.0, 67.375)","(2.7, 3.95, 3.2984375000000004)","(14.0, 34.0, 30.583333333333332)","(1.95, 2.86, 2.5374999999999996)","(18.0, 100.0, 48.61538461538461)","(10.0, 30.0, 27.083333333333332)"
15-12-2022 13:42:00.571587,"(9.0, 18.5, 15.842857142857143)","(15.0, 75.0, 67.375)","(2.7, 3.95, 3.2984375000000004)","(14.0, 34.0, 30.583333333333332)","(1.95, 2.86, 2.5374999999999996)","(18.0, 100.0, 48.61538461538461)","(10.0, 30.0, 27.083333333333332)"
15-12-2022 13:42:01.646088,"(9.0, 18.5, 15.842857142857143)","(15.0, 75.0, 67.375)","(2.7, 3.95, 3.2984375000000004)","(14.0, 34.0, 30.583333333333332)","(1.95, 2.86, 2.2095238095238097)","(18.0, 100.0, 48.61538461538461)","(10.0, 30.0, 27.083333333333332)"
15-12-2022 13:42:02.714569,"(9.0, 18.5, 15.842857142857143)","(15.0, 75.0, 67.375)","(2.7, 3.95, 3.2984375000000004)","(14.0, 34.0, 24.0)","(1.95, 2.88, 2.2095238095238097)","(18.0, 100.0, 28.857142857142858)","(10.0, 30.0, 26.25)"
15-12-2022 13:42:03.801578,"(9.0, 18.0, 14.615384615384615)","(15.0, 75.0, 66.35714285714286)","(2.7, 3.95, 3.2984375000000004)","(14.0, 34.0, 24.0)","(1.95, 2.88, 2.2095238095238097)","(18.0, 100.0, 28.857142857142858)","(10.0, 30.0, 25.227272727272727)"
15-12-2022 13:42:04.793319,"(9.0, 18.0, 14.615384615384615)","(15.0, 75.0, 66.35714285714286)","(2.7, 3.95, 3.2984375000000004)","(14.0, 34.0, 24.0)","(1.95, 2.88, 2.2095238095238097)","(18.0, 100.0, 28.857142857142858)","(10.0, 30.0, 23.625)"
15-12-2022 13:42:05.739679,"(9.0, 18.0, 13.7)","(15.0, 75.0, 66.35714285714286)","(2.7, 3.95, 3.2984375000000004)","(14.0, 34.0, 24.0)","(1.95, 2.88, 2.224761904761905)","(18.0, 100.0, 28.857142857142858)","(10.0, 30.0, 23.625)"
15-12-2022 13:42:06.784744,"(9.0, 18.0, 14.928571428571427)","(15.0, 75.0, 66.35714285714286)","(2.7, 3.95, 3.7415000000000003)","(14.0, 34.0, 24.0)","(1.95, 2.88, 2.224761904761905)","(18.0, 100.0, 28.857142857142858)","(10.0, 30.0, 23.625)"
15-12-2022 13:42:07.803617,"(9.0, 18.0, 14.928571428571427)","(15.0, 75.0, 66.35714285714286)","(2.7, 3.95, 3.7415000000000003)","(14.0, 34.0, 24.0)","(1.95, 2.88, 2.224761904761905)","(18.0, 100.0, 28.857142857142858)","(10.0, 30.0, 23.625)"
15-12-2022 13:42:08.867888,"(9.0, 18.0, 14.928571428571427)","(15.0, 75.0, 66.35714285714286)","(2.7, 4.0, 3.784)","(14.0, 34.0, 24.0)","(1.95, 2.86, 2.545)","(18.0, 100.0, 28.857142857142858)","(10.0, 30.0, 23.625)"
15-12-2022 13:42:09.896863,"(9.0, 18.0, 13.7)","(15.0, 75.0, 66.35714285714286)","(2.7, 4.0, 3.784)","(14.0, 34.0, 24.0)","(1.95, 2.86, 2.545)","(18.0, 100.0, 28.857142857142858)","(10.0, 30.0, 23.625)"
15-12-2022 13:42:10.888090,"(9.0, 18.0, 13.7)","(15.0, 75.0, 66.35714285714286)","(2.7, 4.0, 3.784)","(14.0, 34.0, 24.0)","(1.95, 2.86, 2.545)","(18.0, 100.0, 28.857142857142858)","(10.0, 30.0, 23.625)"
15-12-2022 13:42:11.909645,"(9.0, 18.0, 13.7)","(15.0, 75.0, 66.35714285714286)","(2.7, 4.0, 3.784)","(14.0, 34.0, 30.1)","(1.95, 2.86, 2.545)","(18.0, 100.0, 28.857142857142858)","(10.0, 30.0, 23.625)"
15-12-2022 13:42:12.951159,"(9.0, 18.0, 13.7)","(15.0, 75.0, 66.35714285714286)","(2.7, 4.0, 3.784)","(14.0, 34.0, 30.1)","(1.95, 2.86, 2.545)","(18.0, 100.0, 28.857142857142858)","(10.0, 30.0, 23.625)"
15-12-2022 13:42:13.965945,"(9.0, 18.0, 13.7)","(15.0, 75.0, 66.35714285714286)","(2.7, 4.0, 3.784)","(14.0, 34.0, 30.1)","(1.95, 2.86, 2.224761904761905)","(18.0, 100.0, 28.857142857142858)","(10.0, 30.0, 23.625)"
15-12-2022 13:42:14.915601,"(9.0, 18.0, 13.7)","(15.0, 75.0, 66.35714285714286)","(2.7, 4.0, 3.784)","(14.0, 34.0, 30.1)","(1.95, 2.88, 2.37)","(18.0, 100.0, 28.857142857142858)","(10.0, 30.0, 23.625)"
15-12-2022 13:42:15.880473,"(9.0, 18.0, 13.7)","(15.0, 75.0, 66.35714285714286)","(2.7, 4.0, 3.784)","(14.0, 34.0, 30.1)","(1.95, 2.86, 2.37)","(18.0, 100.0, 28.857142857142858)","(10.0, 30.0, 27.9375)"
15-12-2022 13:42:16.935361,"(9.0, 18.0, 13.7)","(15.0, 75.0, 66.35714285714286)","(2.7, 4.0, 3.784)","(14.0, 34.0, 30.1)","(1.95, 2.86, 2.37)","(18.0, 100.0, 28.857142857142858)","(10.0, 30.0, 27.9375)"
15-12-2022 13:42:17.940062,"(9.0, 18.0, 13.7)","(15.0, 75.0, 66.35714285714286)","(2.7, 4.0, 3.784)","(14.0, 34.0, 30.1)","(1.95, 2.86, 2.3583333333333334)","(18.0, 100.0, 28.857142857142858)","(10.0, 30.0, 27.9375)"
15-12-2022 13:42:18.916556,"(9.0, 18.0, 13.8)","(15.0, 75.0, 66.35714285714286)","(2.7, 4.0, 3.784)","(14.0, 34.0, 24.0)","(1.95, 2.86, 2.3583333333333334)","(18.0, 100.0, 28.857142857142858)","(10.0, 30.0, 27.9375)"
15-12-2022 13:42:19.868339,"(9.0, 18.0, 13.8)","(15.0, 75.0, 66.35714285714286)","(2.7, 4.0, 3.784)","(14.0, 34.0, 24.0)","(1.95, 2.86, 2.3583333333333334)","(18.0, 100.0, 28.857142857142858)","(10.0, 30.0, 27.9375)"
15-12-2022 13:42:20.886394,"(9.0, 18.0, 13.8)","(15.0, 75.0, 66.35714285714286)","(2.7, 4.0, 3.784)","(14.0, 34.0, 24.0)","(1.95, 2.82, 2.1952380952380954)","(18.0, 100.0, 28.857142857142858)","(10.0, 30.0, 27.9375)"
15-12-2022 13:42:21.943836,"(9.0, 18.0, 13.8)","(15.0, 75.0, 66.35714285714286)","(2.7, 4.0, 3.784)","(14.0, 34.0, 30.1)","(1.95, 2.82, 2.1952380952380954)","(18.0, 100.0, 28.857142857142858)","(10.0, 30.0, 27.9375)"
15-12-2022 13:42:22.991144,"(9.0, 18.0, 13.8)","(15.0, 75.0, 66.35714285714286)","(2.7, 4.0, 3.784)","(14.0, 34.0, 30.1)","(1.95, 2.82, 2.1952380952380954)","(18.0, 100.0, 28.857142857142858)","(11.0, 30.0, 27.9375)"
15-12-2022 13:42:23.993269,"(9.0, 18.0, 15.2)","(15.0, 75.0, 66.35714285714286)","(2.7, 4.0, 3.784)","(14.0, 34.0, 30.1)","(1.95, 2.82, 2.333333333333333)","(18.0, 100.0, 28.857142857142858)","(11.0, 30.0, 27.9375)"
15-12-2022 13:42:24.964871,"(9.0, 18.0, 15.2)","(15.0, 75.0, 69.95833333333334)","(2.7, 4.0, 3.784)","(14.0, 34.0, 30.1)","(1.95, 2.8, 2.333333333333333)","(18.0, 100.0, 28.857142857142858)","(11.0, 30.0, 27.9375)"
15-12-2022 13:42:26.003079,"(9.0, 18.0, 15.2)","(15.0, 75.0, 69.95833333333334)","(2.7, 4.0, 3.8272)","(14.0, 34.0, 30.1)","(1.95, 2.8, 2.333333333333333)","(18.0, 100.0, 28.857142857142858)","(11.0, 30.0, 27.9375)"
15-12-2022 13:42:27.088266,"(9.0, 18.0, 15.2)","(15.0, 75.0, 69.95833333333334)","(2.7, 4.0, 3.8272)","(14.0, 34.0, 30.1)","(1.95, 2.8, 2.333333333333333)","(18.0, 100.0, 28.857142857142858)","(11.0, 30.0, 27.9375)"
15-12-2022 13:42:28.096531,"(9.0, 18.0, 14.541176470588235)","(15.0, 75.0, 63.0)","(2.7, 4.0, 3.8272)","(14.0, 34.0, 30.1)","(1.95, 2.76, 2.1809523809523808)","(18.0, 100.0, 47.578947368421055)","(11.0, 30.0, 28.73076923076923)"
15-12-2022 13:42:29.092461,"(9.0, 18.0, 14.541176470588235)","(15.0, 75.0, 60.125)","(2.7, 4.0, 3.8272)","(14.0, 34.0, 30.75)","(1.95, 2.76, 2.1809523809523808)","(18.0, 100.0, 47.578947368421055)","(11.0, 30.0, 28.73076923076923)"
15-12-2022 13:42:30.055567,"(9.0, 18.0, 14.541176470588235)","(15.0, 75.0, 60.125)","(2.7, 4.0, 3.8272)","(14.0, 34.0, 30.75)","(1.95, 2.76, 2.1809523809523808)","(18.0, 100.0, 47.578947368421055)","(11.0, 30.0, 28.73076923076923)"
15-12-2022 13:42:31.068305,"(9.0, 18.0, 14.541176470588235)","(15.0, 75.0, 60.125)","(2.7, 4.0, 3.8272)","(14.0, 34.0, 30.75)","(1.95, 2.76, 2.1809523809523808)","(18.0, 100.0, 47.578947368421055)","(11.0, 30.0, 28.73076923076923)"
15-12-2022 13:42:32.170246,"(9.0, 18.0, 13.1)","(15.0, 75.0, 30.375)","(2.7, 4.0, 3.8272)","(14.0, 34.0, 24.25)","(1.95, 2.76, 2.1809523809523808)","(18.0, 100.0, 47.578947368421055)","(11.0, 30.0, 28.73076923076923)"
15-12-2022 13:42:33.209593,"(9.0, 18.0, 13.1)","(15.0, 65.0, 48.5)","(2.7, 4.0, 3.8272)","(14.0, 34.0, 24.25)","(1.95, 2.76, 2.41)","(18.0, 100.0, 41.76470588235294)","(11.0, 30.0, 27.333333333333332)"
15-12-2022 13:42:34.228734,"(9.0, 17.0, 14.885714285714286)","(15.0, 65.0, 48.5)","(2.7, 4.0, 3.8272)","(14.0, 34.0, 28.571428571428573)","(1.95, 2.82, 2.41)","(18.0, 100.0, 41.76470588235294)","(11.0, 30.0, 26.125)"
15-12-2022 13:42:35.163512,"(9.0, 18.0, 15.6)","(15.0, 65.0, 48.5)","(2.7, 4.0, 3.8272)","(14.0, 34.0, 29.77777777777778)","(1.95, 2.82, 2.41)","(18.0, 100.0, 41.76470588235294)","(11.0, 30.0, 26.125)"
15-12-2022 13:42:36.114139,"(9.0, 18.0, 14.266666666666666)","(15.0, 65.0, 52.75)","(2.7, 4.0, 3.8272)","(14.0, 34.0, 29.77777777777778)","(1.95, 2.82, 2.41)","(18.0, 100.0, 45.0)","(11.0, 30.0, 26.125)"
15-12-2022 13:42:37.127286,"(9.0, 18.0, 14.266666666666666)","(15.0, 65.0, 52.75)","(2.7, 4.0, 3.8272)","(14.0, 34.0, 30.833333333333332)","(1.95, 2.82, 2.41)","(18.0, 100.0, 45.0)","(11.0, 30.0, 26.125)"
15-12-2022 13:42:38.181453,"(9.0, 18.0, 14.266666666666666)","(15.0, 65.0, 56.83333333333333)","(2.7, 4.0, 3.8272)","(14.0, 34.0, 30.833333333333332)","(1.95, 2.82, 2.41)","(18.0, 100.0, 45.0)","(11.0, 30.0, 26.125)"
15-12-2022 13:42:39.273293,"(9.0, 18.0, 14.72)","(15.0, 65.0, 56.83333333333333)","(2.7, 4.0, 3.8272)","(14.0, 34.0, 30.833333333333332)","(1.95, 2.82, 2.2928571428571427)","(18.0, 100.0, 56.95652173913044)","(11.0, 30.0, 26.125)"
15-12-2022 13:42:40.355836,"(9.0, 18.0, 15.476923076923077)","(15.0, 65.0, 56.83333333333333)","(2.7, 4.0, 3.8272)","(14.0, 34.0, 30.833333333333332)","(1.95, 2.82, 2.2928571428571427)","(18.0, 100.0, 56.95652173913044)","(11.0, 30.0, 26.25)"
15-12-2022 13:42:41.408011,"(9.0, 18.0, 14.412500000000001)","(15.0, 65.0, 56.83333333333333)","(2.7, 4.0, 3.8272)","(14.0, 34.0, 30.545454545454547)","(1.95, 2.82, 2.2928571428571427)","(18.0, 100.0, 56.95652173913044)","(11.0, 30.0, 26.375)"
15-12-2022 13:42:42.352292,"(9.0, 18.0, 13.692307692307693)","(15.0, 65.0, 56.83333333333333)","(2.7, 4.0, 3.869090909090909)","(14.0, 34.0, 30.636363636363637)","(1.95, 2.82, 2.2928571428571427)","(18.0, 100.0, 56.95652173913044)","(11.0, 30.0, 26.375)"
15-12-2022 13:42:43.342366,"(9.0, 18.0, 14.705882352941178)","(15.0, 65.0, 56.83333333333333)","(2.7, 4.0, 3.869090909090909)","(14.0, 34.0, 31.153846153846153)","(1.95, 2.82, 2.2928571428571427)","(18.0, 100.0, 56.95652173913044)","(11.0, 30.0, 26.375)"
15-12-2022 13:42:44.444847,"(9.0, 18.0, 14.705882352941178)","(15.0, 65.0, 56.83333333333333)","(2.7, 4.0, 3.869090909090909)","(14.0, 34.0, 31.153846153846153)","(1.95, 2.82, 2.2928571428571427)","(18.0, 100.0, 56.95652173913044)","(11.0, 30.0, 26.375)"
15-12-2022 13:42:45.469251,"(9.0, 18.0, 14.705882352941178)","(15.0, 65.0, 56.83333333333333)","(2.7, 4.0, 3.869090909090909)","(14.0, 34.0, 32.84615384615385)","(1.95, 2.82, 2.2928571428571427)","(18.0, 100.0, 56.95652173913044)","(11.0, 30.0, 26.375)"
15-12-2022 13:42:46.470660,"(9.0, 18.0, 14.705882352941178)","(15.0, 65.0, 56.83333333333333)","(2.7, 4.0, 3.869090909090909)","(14.0, 36.0, 32.84615384615385)","(1.95, 2.82, 2.2928571428571427)","(18.0, 100.0, 56.95652173913044)","(11.0, 30.0, 26.375)"
15-12-2022 13:42:47.379565,"(9.0, 18.0, 14.705882352941178)","(15.0, 65.0, 56.83333333333333)","(2.7, 4.0, 3.869090909090909)","(14.0, 36.0, 32.84615384615385)","(1.95, 2.82, 2.2928571428571427)","(18.0, 100.0, 56.95652173913044)","(11.0, 30.0, 26.375)"
15-12-2022 13:42:48.412898,"(9.0, 18.0, 14.705882352941178)","(15.0, 65.0, 56.83333333333333)","(2.7, 4.0, 3.869090909090909)","(14.0, 36.0, 32.84615384615385)","(1.95, 2.82, 2.2928571428571427)","(18.0, 100.0, 45.0)","(11.0, 30.0, 26.375)"
15-12-2022 13:42:49.386300,"(9.0, 18.0, 14.266666666666666)","(15.0, 65.0, 56.83333333333333)","(2.7, 4.0, 3.869090909090909)","(14.0, 36.0, 25.75)","(1.95, 2.82, 2.2928571428571427)","(18.0, 100.0, 45.0)","(11.0, 30.0, 26.375)"
15-12-2022 13:42:50.446017,"(9.0, 18.0, 13.333333333333332)","(15.0, 65.0, 56.83333333333333)","(2.7, 4.0, 3.4675000000000002)","(14.0, 36.0, 30.285714285714285)","(1.95, 2.82, 2.3057142857142856)","(18.0, 100.0, 42.11764705882353)","(11.0, 30.0, 26.375)"
15-12-2022 13:42:51.355740,"(9.0, 18.0, 13.333333333333332)","(15.0, 65.0, 59.55555555555556)","(2.7, 4.0, 3.672307692307692)","(14.0, 36.0, 30.285714285714285)","(1.95, 2.82, 2.4410526315789474)","(18.0, 100.0, 45.33333333333333)","(11.0, 30.0, 24.2)"
15-12-2022 13:42:52.315830,"(9.0, 18.0, 14.911764705882353)","(15.0, 65.0, 59.55555555555556)","(2.7, 4.0, 3.672307692307692)","(14.0, 36.0, 30.285714285714285)","(1.95, 2.82, 2.4410526315789474)","(18.0, 100.0, 45.33333333333333)","(11.0, 30.0, 27.3)"
15-12-2022 13:42:53.406355,"(9.0, 18.0, 14.911764705882353)","(15.0, 65.0, 59.55555555555556)","(2.7, 4.0, 3.672307692307692)","(14.0, 36.0, 30.285714285714285)","(1.95, 2.82, 2.4410526315789474)","(18.0, 100.0, 45.33333333333333)","(11.0, 30.0, 25.875)"
15-12-2022 13:42:54.489043,"(9.0, 18.0, 14.911764705882353)","(15.0, 65.0, 59.55555555555556)","(2.7, 4.0, 3.672307692307692)","(14.0, 36.0, 30.285714285714285)","(1.95, 2.82, 2.4410526315789474)","(18.0, 100.0, 45.33333333333333)","(11.0, 29.0, 24.0)"
15-12-2022 13:42:55.499295,"(9.0, 18.0, 14.911764705882353)","(15.0, 65.0, 59.55555555555556)","(2.7, 4.0, 3.672307692307692)","(14.0, 36.0, 30.285714285714285)","(1.95, 2.82, 2.4410526315789474)","(18.0, 100.0, 57.21739130434783)","(11.0, 29.0, 24.0)"
15-12-2022 13:42:56.576137,"(9.0, 18.0, 14.911764705882353)","(15.0, 65.0, 55.3)","(2.7, 4.0, 3.672307692307692)","(14.0, 36.0, 30.285714285714285)","(1.95, 2.82, 2.4410526315789474)","(18.0, 100.0, 57.21739130434783)","(11.0, 29.0, 24.0)"
15-12-2022 13:42:57.615918,"(9.0, 18.0, 14.911764705882353)","(15.0, 65.0, 53.0)","(2.7, 4.0, 3.672307692307692)","(14.0, 36.0, 30.285714285714285)","(1.95, 2.82, 2.4410526315789474)","(18.0, 100.0, 57.21739130434783)","(11.0, 29.0, 25.57142857142857)"
15-12-2022 13:42:58.563333,"(9.0, 18.0, 12.75)","(15.0, 65.0, 41.0)","(2.7, 4.0, 3.672307692307692)","(14.0, 36.0, 30.285714285714285)","(1.95, 2.82, 2.4410526315789474)","(18.0, 100.0, 57.21739130434783)","(11.0, 29.0, 25.57142857142857)"
15-12-2022 13:42:59.743317,"(9.0, 18.0, 12.75)","(15.0, 65.0, 41.0)","(2.7, 4.0, 3.672307692307692)","(14.0, 36.0, 30.285714285714285)","(1.95, 2.82, 2.4410526315789474)","(18.0, 100.0, 57.21739130434783)","(11.0, 29.0, 25.57142857142857)"
15-12-2022 13:43:00.799342,"(9.0, 18.0, 12.75)","(15.0, 65.0, 41.0)","(2.7, 4.0, 3.475)","(14.0, 36.0, 30.428571428571427)","(1.95, 2.82, 2.4410526315789474)","(18.0, 100.0, 57.21739130434783)","(11.0, 29.0, 25.57142857142857)"
15-12-2022 13:43:01.927019,"(9.0, 18.0, 12.75)","(15.0, 65.0, 41.0)","(2.7, 4.0, 3.475)","(14.0, 36.0, 30.428571428571427)","(1.95, 2.82, 2.3057142857142856)","(18.0, 100.0, 45.33333333333333)","(11.0, 29.0, 25.57142857142857)"
15-12-2022 13:43:03.091966,"(9.0, 18.0, 12.75)","(15.0, 65.0, 41.0)","(2.7, 4.0, 3.2750000000000004)","(14.0, 36.0, 31.083333333333332)","(1.95, 2.82, 2.3057142857142856)","(18.0, 100.0, 34.8)","(11.0, 29.0, 31.5)"
15-12-2022 13:43:04.080475,"(9.0, 18.0, 14.875)","(15.0, 65.0, 41.0)","(2.7, 3.95, 3.2750000000000004)","(14.0, 34.0, 31.083333333333332)","(1.95, 2.82, 2.3057142857142856)","(18.0, 100.0, 42.470588235294116)","(11.0, 36.0, 30.0)"
15-12-2022 13:43:05.080949,"(9.0, 18.0, 14.875)","(15.0, 65.0, 41.0)","(2.7, 3.95, 3.2750000000000004)","(14.0, 34.0, 31.083333333333332)","(1.95, 2.82, 2.3057142857142856)","(18.0, 100.0, 42.470588235294116)","(11.0, 34.0, 26.0)"
15-12-2022 13:43:06.152034,"(9.0, 18.0, 15.794117647058822)","(15.0, 55.0, 36.0)","(2.6, 3.95, 3.1925)","(14.0, 34.0, 31.083333333333332)","(1.95, 2.82, 2.3057142857142856)","(18.0, 100.0, 42.470588235294116)","(11.0, 34.0, 31.642857142857142)"
15-12-2022 13:43:07.266263,"(9.0, 14.0, 12.653846153846153)","(15.0, 55.0, 36.0)","(2.6, 3.95, 3.1925)","(14.0, 34.0, 31.083333333333332)","(1.95, 2.82, 2.3057142857142856)","(18.0, 100.0, 42.470588235294116)","(11.0, 34.0, 31.642857142857142)"
15-12-2022 13:43:08.251125,"(9.0, 14.0, 12.653846153846153)","(15.0, 55.0, 45.625)","(2.6, 3.95, 3.1925)","(14.0, 34.0, 31.083333333333332)","(1.95, 2.82, 2.3057142857142856)","(18.0, 100.0, 42.470588235294116)","(11.0, 34.0, 29.875)"
15-12-2022 13:43:09.353514,"(9.0, 14.0, 12.25)","(15.0, 55.0, 48.75)","(2.6, 3.95, 2.9375)","(14.0, 34.0, 29.0)","(1.95, 2.82, 2.3057142857142856)","(18.0, 100.0, 42.470588235294116)","(11.0, 34.0, 29.875)"
15-12-2022 13:43:10.342646,"(9.0, 14.0, 12.25)","(15.0, 55.0, 48.75)","(2.6, 3.95, 3.3265625)","(14.0, 34.0, 29.0)","(1.95, 2.82, 2.1818181818181817)","(18.0, 100.0, 42.470588235294116)","(11.0, 34.0, 29.875)"
15-12-2022 13:43:11.442575,"(9.0, 14.0, 12.636363636363637)","(15.0, 55.0, 48.75)","(2.6, 3.95, 3.4328947368421057)","(14.0, 34.0, 31.083333333333332)","(1.95, 2.8, 2.1244444444444444)","(18.0, 100.0, 42.470588235294116)","(11.0, 34.0, 29.142857142857142)"
15-12-2022 13:43:12.533815,"(9.0, 14.0, 13.0625)","(15.0, 55.0, 48.75)","(2.6, 3.95, 3.4328947368421057)","(14.0, 34.0, 31.083333333333332)","(1.95, 2.78, 2.1857142857142855)","(18.0, 100.0, 42.470588235294116)","(11.0, 34.0, 29.142857142857142)"
15-12-2022 13:43:13.564949,"(9.0, 14.0, 13.0625)","(15.0, 55.0, 48.75)","(2.6, 3.95, 3.4328947368421057)","(14.0, 34.0, 31.083333333333332)","(1.95, 2.78, 2.1857142857142855)","(18.0, 100.0, 55.54545454545455)","(11.0, 34.0, 29.142857142857142)"
15-12-2022 13:43:14.550346,"(9.0, 14.0, 13.285714285714285)","(15.0, 55.0, 48.75)","(2.6, 3.95, 3.4328947368421057)","(14.0, 34.0, 31.083333333333332)","(1.95, 2.78, 2.15)","(18.0, 100.0, 55.54545454545455)","(11.0, 34.0, 29.142857142857142)"
15-12-2022 13:43:15.538931,"(9.0, 14.0, 13.285714285714285)","(15.0, 55.0, 51.59090909090909)","(2.6, 3.95, 3.4328947368421057)","(14.0, 34.0, 31.083333333333332)","(1.95, 2.78, 2.15)","(18.0, 100.0, 51.1)","(11.0, 34.0, 29.428571428571427)"
15-12-2022 13:43:16.896122,"(9.0, 14.0, 13.285714285714285)","(15.0, 55.0, 51.59090909090909)","(2.6, 3.95, 3.605263157894737)","(14.0, 34.0, 29.0)","(1.95, 2.78, 2.1310344827586207)","(18.0, 100.0, 51.1)","(11.0, 34.0, 29.428571428571427)"
15-12-2022 13:43:17.985821,"(9.0, 14.0, 13.285714285714285)","(15.0, 55.0, 51.59090909090909)","(2.6, 3.95, 3.605263157894737)","(14.0, 34.0, 31.083333333333332)","(1.95, 2.76, 2.168181818181818)","(18.0, 100.0, 51.1)","(11.0, 34.0, 29.428571428571427)"
15-12-2022 13:43:19.180180,"(9.0, 14.0, 13.285714285714285)","(15.0, 55.0, 51.59090909090909)","(2.6, 3.95, 3.1911764705882355)","(14.0, 34.0, 30.909090909090907)","(1.95, 2.74, 2.168181818181818)","(18.0, 100.0, 51.1)","(11.0, 34.0, 29.428571428571427)"
15-12-2022 13:43:20.289804,"(9.0, 14.0, 13.0)","(15.0, 55.0, 51.59090909090909)","(2.6, 3.95, 2.8916666666666666)","(14.0, 34.0, 30.909090909090907)","(1.95, 2.74, 2.168181818181818)","(18.0, 100.0, 60.879999999999995)","(11.0, 34.0, 29.428571428571427)"
15-12-2022 13:43:21.301410,"(9.0, 14.0, 13.0)","(15.0, 55.0, 51.59090909090909)","(2.6, 3.95, 2.8916666666666666)","(14.0, 34.0, 30.909090909090907)","(1.95, 2.74, 2.168181818181818)","(18.0, 100.0, 60.879999999999995)","(11.0, 34.0, 31.333333333333332)"
15-12-2022 13:43:22.387199,"(9.0, 14.0, 13.0)","(15.0, 55.0, 51.59090909090909)","(2.6, 3.95, 3.4208333333333334)","(14.0, 34.0, 30.909090909090907)","(1.95, 2.72, 2.3600000000000003)","(18.0, 100.0, 60.879999999999995)","(11.0, 34.0, 31.333333333333332)"
15-12-2022 13:43:23.610968,"(9.0, 14.0, 12.5)","(15.0, 55.0, 51.59090909090909)","(2.6, 3.95, 3.4208333333333334)","(14.0, 34.0, 29.285714285714285)","(1.95, 2.72, 2.37)","(18.0, 100.0, 42.82352941176471)","(11.0, 34.0, 31.416666666666668)"
15-12-2022 13:43:24.751136,"(9.0, 14.0, 12.5)","(15.0, 55.0, 51.59090909090909)","(2.6, 3.95, 3.4208333333333334)","(14.0, 34.0, 29.285714285714285)","(1.95, 2.72, 2.1406896551724137)","(18.0, 100.0, 46.333333333333336)","(11.0, 34.0, 31.416666666666668)"
15-12-2022 13:43:25.760904,"(9.0, 14.0, 13.0)","(15.0, 55.0, 51.59090909090909)","(2.6, 3.95, 3.4208333333333334)","(14.0, 34.0, 29.285714285714285)","(1.95, 2.72, 2.1406896551724137)","(18.0, 100.0, 35.599999999999994)","(11.0, 34.0, 28.833333333333336)"
15-12-2022 13:43:26.761629,"(9.0, 14.0, 13.0)","(15.0, 55.0, 51.59090909090909)","(2.6, 3.95, 3.4208333333333334)","(14.0, 34.0, 29.285714285714285)","(1.95, 2.72, 2.1406896551724137)","(18.0, 100.0, 39.625)","(11.0, 34.0, 28.833333333333336)"
15-12-2022 13:43:27.903660,"(9.0, 14.0, 13.0)","(15.0, 55.0, 51.59090909090909)","(2.6, 3.95, 3.0840909090909094)","(14.0, 55.0, 38.333333333333336)","(1.95, 2.7, 2.1073684210526316)","(18.0, 100.0, 39.625)","(11.0, 34.0, 28.833333333333336)"
15-12-2022 13:43:28.973748,"(9.0, 14.0, 13.0)","(15.0, 55.0, 52.32142857142857)","(2.7, 3.95, 3.0840909090909094)","(15.0, 55.0, 38.333333333333336)","(1.95, 2.68, 2.1073684210526316)","(18.0, 100.0, 39.625)","(11.0, 34.0, 28.833333333333336)"
15-12-2022 13:43:30.150687,"(9.0, 14.0, 13.0)","(15.0, 55.0, 52.32142857142857)","(2.7, 3.95, 2.9975)","(15.0, 55.0, 38.333333333333336)","(1.95, 2.68, 2.1073684210526316)","(18.0, 100.0, 39.625)","(11.0, 34.0, 28.833333333333336)"
15-12-2022 13:43:31.246752,"(9.0, 14.0, 13.0)","(15.0, 55.0, 52.32142857142857)","(2.7, 3.95, 2.9975)","(15.0, 55.0, 38.333333333333336)","(1.95, 2.68, 2.1073684210526316)","(18.0, 100.0, 39.625)","(11.0, 34.0, 28.833333333333336)"
