,Jigamaroo,Rocknroll Da Gama,Chump Chop,Lanoch Boy,Young Conqueror Nz,Betterthan Popsy,Tungsten Terror,Allmighty Max,Rock Nien
07-01-2023 19:13:24.551763,"(2.35, 2.76, 2.7581538461538457)","(18.0, 25.0, 24.454545454545453)","(17.0, 24.0, 23.833333333333332)","(5.0, 6.4, 6.27536231884058)","(21.0, 99999, 99990)","(7.0, 8.4, 8.17142857142857)","(31.0, 60.0, 47.142857142857146)","(6.0, 7.6, 7.557894736842105)","(9.0, 12.5, 11.768292682926829)"
07-01-2023 19:13:25.720520,"(2.35, 2.76, 2.7581538461538457)","(18.0, 25.0, 24.454545454545453)","(17.0, 24.0, 23.8125)","(5.0, 6.4, 6.27536231884058)","(21.0, 99999, 99990)","(7.0, 8.4, 8.17142857142857)","(31.0, 60.0, 47.142857142857146)","(6.0, 7.6, 7.4363636363636365)","(9.0, 12.5, 11.768292682926829)"
07-01-2023 19:13:26.983434,"(2.35, 2.76, 2.7555555555555555)","(18.0, 25.0, 24.454545454545453)","(17.0, 24.0, 23.647058823529413)","(5.0, 6.4, 6.27536231884058)","(21.0, 99999, 99990)","(7.0, 8.4, 8.17142857142857)","(31.0, 60.0, 52.0)","(6.0, 7.6, 7.4363636363636365)","(9.0, 12.5, 11.768292682926829)"
07-01-2023 19:13:28.263257,"(2.35, 2.76, 2.7555555555555555)","(18.0, 25.0, 24.454545454545453)","(17.0, 24.0, 23.647058823529413)","(5.0, 6.4, 6.27536231884058)","(21.0, 99999, 99990)","(7.0, 8.4, 8.121739130434783)","(31.0, 55.0, 52.0)","(6.0, 7.6, 7.461538461538462)","(9.0, 12.5, 11.768292682926829)"
07-01-2023 19:13:29.662414,"(2.35, 2.76, 2.784)","(18.0, 25.0, 24.48936170212766)","(17.0, 24.0, 23.75)","(5.0, 6.4, 6.326829268292683)","(21.0, 99999, 99990)","(7.0, 8.4, 7.733333333333333)","(31.0, 55.0, 46.666666666666664)","(6.0, 7.6, 7.477777777777778)","(9.0, 12.5, 11.768292682926829)"
07-01-2023 19:13:31.029360,"(2.35, 2.8, 2.773333333333333)","(18.0, 25.0, 24.48936170212766)","(17.0, 24.0, 23.8)","(5.0, 6.4, 6.326829268292683)","(21.0, 99999, 99990)","(7.0, 8.4, 7.50909090909091)","(31.0, 55.0, 44.285714285714285)","(6.0, 7.6, 7.470588235294118)","(9.0, 12.5, 11.814285714285715)"
07-01-2023 19:13:32.404718,"(2.35, 2.8, 2.773333333333333)","(18.0, 25.0, 24.48936170212766)","(17.0, 24.0, 23.8)","(5.0, 6.4, 6.326829268292683)","(21.0, 99999, 99990)","(7.0, 8.2, 7.476190476190476)","(31.0, 55.0, 44.285714285714285)","(6.0, 7.6, 7.466666666666667)","(9.0, 12.5, 11.725)"
07-01-2023 19:13:33.796572,"(2.35, 2.8, 2.7927272727272725)","(18.0, 25.0, 24.48936170212766)","(17.0, 24.0, 23.8)","(5.0, 6.4, 6.30625)","(21.0, 99999, 99990)","(7.0, 8.2, 7.63076923076923)","(31.0, 55.0, 44.285714285714285)","(6.0, 7.6, 7.466666666666667)","(9.0, 12.5, 11.725)"
07-01-2023 19:13:35.172754,"(2.35, 2.8, 2.7927272727272725)","(18.0, 25.0, 24.52173913043478)","(17.0, 24.0, 23.5)","(5.0, 6.4, 6.285)","(21.0, 99999, 99990)","(7.0, 8.0, 7.619047619047619)","(31.0, 55.0, 45.357142857142854)","(6.0, 7.6, 7.552)","(9.0, 12.5, 11.852941176470589)"
07-01-2023 19:13:36.597802,"(2.35, 2.84, 2.8036363636363633)","(18.0, 25.0, 24.52173913043478)","(17.0, 24.0, 23.571428571428573)","(5.0, 6.4, 6.198425196850394)","(21.0, 99999, 99990)","(7.0, 8.0, 7.619047619047619)","(31.0, 55.0, 46.17647058823529)","(6.0, 7.6, 7.59)","(9.0, 12.0, 11.576923076923077)"
07-01-2023 19:13:37.956519,"(2.35, 2.84, 2.8177777777777777)","(18.0, 25.0, 24.53191489361702)","(17.0, 24.0, 23.571428571428573)","(5.0, 6.4, 6.198425196850394)","(21.0, 99999, 99990)","(7.0, 8.0, 7.615384615384615)","(31.0, 55.0, 46.17647058823529)","(6.0, 7.8, 7.767441860465116)","(9.0, 12.0, 11.552631578947368)"
07-01-2023 19:13:39.335869,"(2.35, 2.82, 2.7838095238095235)","(18.0, 25.0, 24.53191489361702)","(17.0, 24.0, 23.571428571428573)","(5.0, 6.4, 6.287224669603525)","(21.0, 99999, 99990)","(7.0, 8.0, 7.677419354838709)","(31.0, 55.0, 45.38461538461539)","(6.0, 7.8, 7.767441860465116)","(9.0, 12.0, 11.5625)"
07-01-2023 19:13:40.580344,"(2.35, 2.82, 2.78695652173913)","(18.0, 25.0, 24.53191489361702)","(17.0, 24.0, 23.571428571428573)","(5.0, 6.4, 6.287224669603525)","(21.0, 99999, 99990)","(7.0, 8.0, 7.677419354838709)","(31.0, 50.0, 45.38461538461539)","(6.0, 7.8, 7.775609756097561)","(9.0, 12.0, 11.552631578947368)"
07-01-2023 19:13:41.807466,"(2.35, 2.82, 2.78695652173913)","(18.0, 25.0, 24.52173913043478)","(17.0, 24.0, 23.571428571428573)","(5.0, 6.4, 6.307547169811321)","(21.0, 99999, 99990)","(7.0, 8.0, 7.677419354838709)","(31.0, 50.0, 45.833333333333336)","(6.0, 7.8, 7.775609756097561)","(9.0, 12.0, 11.5625)"
07-01-2023 19:13:43.019419,"(2.35, 2.84, 2.8084210526315787)","(18.0, 25.0, 24.555555555555557)","(17.0, 25.0, 24.833333333333332)","(5.0, 6.4, 6.307547169811321)","(21.0, 99999, 99990)","(7.0, 8.0, 7.677419354838709)","(31.0, 50.0, 45.833333333333336)","(6.0, 7.8, 7.779999999999999)","(9.0, 12.0, 11.5625)"
07-01-2023 19:13:44.262782,"(2.35, 2.84, 2.8084210526315787)","(18.0, 25.0, 24.51219512195122)","(17.0, 25.0, 24.833333333333332)","(5.0, 6.4, 6.307547169811321)","(21.0, 99999, 99990)","(7.0, 8.0, 7.677419354838709)","(31.0, 50.0, 45.833333333333336)","(6.0, 7.8, 7.767441860465116)","(9.0, 12.0, 11.5625)"
07-01-2023 19:13:45.465473,"(2.35, 2.86, 2.84)","(18.0, 25.0, 24.51219512195122)","(17.0, 25.0, 24.833333333333332)","(5.0, 6.4, 6.307547169811321)","(21.0, 99999, 99990)","(7.0, 8.0, 7.677419354838709)","(31.0, 50.0, 45.833333333333336)","(6.0, 7.8, 7.767441860465116)","(9.0, 12.0, 11.5625)"
07-01-2023 19:13:46.680316,"(2.4, 2.86, 2.8314285714285714)","(18.0, 25.0, 24.51219512195122)","(18.0, 25.0, 24.833333333333332)","(5.0, 6.4, 6.307547169811321)","(21.0, 99999, 99990)","(7.0, 8.0, 7.677419354838709)","(26.0, 50.0, 45.833333333333336)","(6.5, 7.8, 7.566666666666666)","(9.0, 12.0, 11.707317073170731)"
07-01-2023 19:13:47.869455,"(2.4, 2.86, 2.8314285714285714)","(18.0, 25.0, 24.454545454545453)","(18.0, 25.0, 24.833333333333332)","(5.0, 6.4, 6.346496815286624)","(21.0, 99999, 99990)","(7.0, 8.0, 7.677419354838709)","(26.0, 50.0, 45.833333333333336)","(6.5, 7.8, 7.610526315789474)","(9.0, 12.0, 11.707317073170731)"
07-01-2023 19:13:49.131677,"(2.4, 2.86, 2.8177777777777777)","(18.0, 25.0, 24.37142857142857)","(18.0, 25.0, 24.714285714285715)","(5.0, 6.4, 6.346666666666667)","(21.0, 99999, 99990)","(7.0, 8.0, 7.942857142857143)","(26.0, 50.0, 45.833333333333336)","(6.5, 7.8, 7.457142857142857)","(9.0, 12.0, 11.604166666666666)"
07-01-2023 19:13:50.437600,"(2.4, 2.88, 2.831111111111111)","(18.0, 25.0, 24.37142857142857)","(18.0, 25.0, 22.925925925925927)","(5.0, 6.4, 6.346666666666667)","(21.0, 99999, 99990)","(7.0, 8.0, 7.942857142857143)","(26.0, 50.0, 45.833333333333336)","(6.5, 7.8, 7.189090909090909)","(9.0, 12.0, 11.659090909090908)"
07-01-2023 19:13:51.699081,"(2.4, 2.88, 2.82)","(18.0, 24.0, 23.636363636363637)","(18.0, 25.0, 21.923076923076923)","(5.0, 6.4, 6.513513513513513)","(21.0, 99999, 99990)","(7.0, 8.0, 7.957894736842105)","(26.0, 50.0, 48.75)","(6.5, 7.2, 7.392156862745098)","(9.0, 12.0, 11.49)"
07-01-2023 19:13:52.986234,"(2.4, 2.9, 2.891325301204819)","(18.0, 24.0, 23.53846153846154)","(18.0, 25.0, 21.6)","(5.0, 6.6, 6.389403973509934)","(21.0, 99999, 99990)","(7.0, 8.0, 8.161764705882351)","(26.0, 50.0, 48.75)","(6.5, 7.4, 7.347169811320755)","(9.0, 12.0, 11.278846153846153)"
07-01-2023 19:13:54.260121,"(2.4, 2.94, 2.921012658227848)","(18.0, 24.0, 23.384615384615387)","(18.0, 24.0, 21.2)","(5.0, 6.4, 6.388524590163935)","(21.0, 99999, 99990)","(7.0, 8.2, 8.52258064516129)","(26.0, 50.0, 48.75)","(6.5, 7.4, 7.449999999999999)","(9.0, 12.0, 11.3125)"
07-01-2023 19:13:55.601811,"(2.4, 2.94, 2.9341176470588235)","(18.0, 23.0, 21.804878048780488)","(18.0, 24.0, 21.666666666666668)","(5.0, 6.4, 6.3641509433962264)","(21.0, 99999, 99990)","(7.0, 8.6, 8.302857142857142)","(26.0, 50.0, 47.5)","(6.5, 7.6, 7.384905660377359)","(9.0, 12.0, 11.329787234042554)"
07-01-2023 19:13:57.013250,"(2.4, 2.94, 2.893333333333333)","(18.0, 22.0, 21.4468085106383)","(18.0, 23.0, 21.25)","(5.0, 6.4, 6.377319587628866)","(21.0, 99999, 99990)","(7.0, 8.6, 8.16551724137931)","(26.0, 50.0, 47.5)","(6.5, 7.4, 7.363636363636364)","(9.0, 12.0, 11.4375)"
07-01-2023 19:13:58.317591,"(2.4, 2.9, 2.893333333333333)","(18.0, 22.0, 21.4468085106383)","(18.0, 23.0, 21.25)","(5.0, 6.4, 6.377319587628866)","(21.0, 99999, 99990)","(7.0, 8.4, 8.139622641509433)","(26.0, 50.0, 47.5)","(6.5, 7.4, 7.363636363636364)","(9.0, 11.5, 11.1)"
07-01-2023 19:13:59.928792,"(2.4, 2.92, 2.8836363636363633)","(18.0, 22.0, 21.25423728813559)","(18.0, 23.0, 21.5)","(5.0, 6.4, 6.37872340425532)","(21.0, 99999, 99990)","(7.0, 8.2, 8.288135593220339)","(26.0, 50.0, 42.5)","(6.5, 7.4, 7.381395348837209)","(9.0, 11.5, 11.011111111111111)"
07-01-2023 19:14:01.586527,"(2.4, 2.92, 2.9375)","(18.0, 22.0, 21.5625)","(18.0, 23.0, 21.5)","(5.0, 6.4, 6.285106382978723)","(21.0, 99999, 99990)","(7.0, 8.4, 7.56)","(26.0, 50.0, 46.666666666666664)","(6.5, 7.4, 7.5)","(9.0, 11.5, 11.193877551020408)"
07-01-2023 19:14:03.142817,"(2.4, 2.94, 2.9026923076923077)","(18.0, 22.0, 21.5531914893617)","(18.0, 23.0, 20.636363636363637)","(5.0, 6.4, 6.271428571428571)","(21.0, 99999, 99990)","(7.0, 7.6, 7.777777777777778)","(26.0, 50.0, 44.0)","(6.5, 7.6, 7.517647058823529)","(9.0, 11.5, 11.264705882352942)"
07-01-2023 19:14:04.623535,"(2.4, 2.94, 2.892682926829268)","(18.0, 22.0, 21.58)","(18.0, 21.0, 19.875)","(5.0, 6.4, 6.15483870967742)","(21.0, 99999, 99990)","(7.0, 8.4, 7.980952380952381)","(26.0, 50.0, 44.54545454545455)","(6.5, 7.6, 7.545454545454545)","(9.0, 11.5, 11.289473684210526)"
07-01-2023 19:14:06.243944,"(2.4, 2.94, 2.8919540229885055)","(18.0, 22.0, 21.58)","(18.0, 21.0, 18.708333333333332)","(5.0, 6.2, 6.1850746268656716)","(21.0, 99999, 99990)","(7.0, 8.4, 8.08421052631579)","(26.0, 50.0, 44.666666666666664)","(6.5, 7.8, 7.648888888888889)","(9.0, 11.5, 11.289473684210526)"
07-01-2023 19:14:07.669202,"(2.45, 2.92, 2.9408695652173913)","(18.0, 22.0, 21.58)","(18.0, 19.0, 18.681818181818183)","(5.0, 6.4, 6.1850746268656716)","(21.0, 99999, 99990)","(7.0, 8.4, 8.237837837837837)","(26.0, 50.0, 44.666666666666664)","(6.5, 7.8, 7.648888888888889)","(9.0, 11.5, 11.289473684210526)"
07-01-2023 19:14:09.095320,"(2.45, 2.96, 2.955909090909091)","(18.0, 22.0, 21.617021276595743)","(18.0, 19.0, 18.642857142857142)","(5.0, 6.4, 6.035897435897436)","(21.0, 99999, 99990)","(7.0, 8.4, 8.142222222222221)","(26.0, 50.0, 45.0)","(6.5, 7.8, 7.648888888888889)","(9.0, 11.5, 11.289473684210526)"
07-01-2023 19:14:10.491142,"(2.45, 2.96, 2.9466666666666668)","(18.0, 22.0, 21.617021276595743)","(18.0, 19.0, 18.642857142857142)","(5.0, 6.2, 6.058823529411765)","(21.0, 99999, 99990)","(7.0, 8.2, 8.08695652173913)","(26.0, 50.0, 45.69230769230769)","(6.5, 7.8, 7.631111111111111)","(9.0, 11.5, 11.289473684210526)"
07-01-2023 19:14:11.854555,"(2.45, 2.96, 2.9415652173913043)","(18.0, 22.0, 21.617021276595743)","(18.0, 19.0, 18.642857142857142)","(5.0, 6.2, 6.052307692307693)","(21.0, 99999, 99990)","(7.0, 8.2, 8.08695652173913)","(26.0, 50.0, 46.0)","(6.5, 7.8, 7.631111111111111)","(9.0, 11.5, 11.289473684210526)"
07-01-2023 19:14:13.182881,"(2.45, 2.96, 2.941238938053097)","(18.0, 22.0, 21.617021276595743)","(18.0, 19.0, 18.59090909090909)","(5.0, 6.2, 6.052307692307693)","(21.0, 99999, 99990)","(7.0, 8.2, 8.08695652173913)","(26.0, 50.0, 44.666666666666664)","(6.5, 7.8, 7.631111111111111)","(9.0, 11.5, 11.289473684210526)"
07-01-2023 19:14:14.498183,"(2.45, 2.96, 2.941238938053097)","(18.0, 22.0, 21.617021276595743)","(18.0, 19.0, 18.59090909090909)","(5.0, 6.2, 6.052307692307693)","(21.0, 99999, 99990)","(7.0, 8.2, 8.08695652173913)","(26.0, 50.0, 43.84615384615385)","(6.5, 7.8, 7.631111111111111)","(9.0, 11.5, 11.289473684210526)"
07-01-2023 19:14:15.792620,"(2.45, 2.96, 2.941238938053097)","(18.0, 22.0, 21.617021276595743)","(18.0, 19.0, 18.59090909090909)","(5.0, 6.2, 6.068493150684931)","(21.0, 99999, 99990)","(7.0, 8.2, 8.08695652173913)","(26.0, 50.0, 43.84615384615385)","(6.5, 7.8, 7.546666666666667)","(9.0, 11.5, 10.954545454545455)"
07-01-2023 19:14:17.020409,"(2.45, 2.96, 2.941238938053097)","(18.0, 22.0, 21.617021276595743)","(17.0, 19.0, 18.59090909090909)","(5.0, 6.2, 6.068493150684931)","(21.0, 99999, 99990)","(7.0, 8.2, 8.08695652173913)","(26.0, 50.0, 44.4)","(6.5, 7.8, 7.546666666666667)","(9.0, 11.5, 11.0)"
07-01-2023 19:14:18.268857,"(2.45, 2.96, 2.9423333333333335)","(18.0, 22.0, 21.617021276595743)","(17.0, 19.0, 18.55)","(5.0, 6.2, 6.068493150684931)","(21.0, 99999, 99990)","(7.0, 8.2, 8.08695652173913)","(26.0, 50.0, 44.44444444444444)","(6.5, 7.8, 7.576470588235294)","(9.0, 11.5, 11.0)"
07-01-2023 19:14:19.560196,"(2.45, 2.96, 2.9403703703703705)","(18.0, 22.0, 21.632653061224488)","(17.0, 19.0, 18.55)","(5.0, 6.2, 6.068493150684931)","(21.0, 99999, 99990)","(7.0, 8.2, 8.08695652173913)","(26.0, 48.0, 42.27272727272727)","(6.5, 7.8, 7.333333333333334)","(9.0, 11.5, 11.0)"
07-01-2023 19:14:20.822039,"(2.45, 2.96, 2.9403703703703705)","(18.0, 22.0, 21.632653061224488)","(17.0, 19.0, 18.55)","(5.0, 6.2, 6.068493150684931)","(21.0, 99999, 99990)","(7.0, 8.2, 8.08695652173913)","(26.0, 50.0, 42.27272727272727)","(6.5, 7.4, 7.333333333333334)","(9.0, 11.5, 10.913793103448276)"
07-01-2023 19:14:22.163051,"(2.45, 2.96, 2.9745454545454546)","(18.0, 22.0, 21.81578947368421)","(17.0, 19.0, 18.55)","(5.0, 6.2, 6.066666666666667)","(21.0, 99999, 99990)","(7.0, 8.2, 8.08695652173913)","(26.0, 50.0, 42.27272727272727)","(6.5, 7.4, 7.141935483870968)","(9.0, 11.5, 10.913793103448276)"
07-01-2023 19:14:23.462970,"(2.45, 2.98, 2.977272727272727)","(18.0, 22.0, 21.81578947368421)","(17.0, 19.0, 18.55)","(5.0, 6.2, 6.066666666666667)","(21.0, 99999, 99990)","(7.0, 8.2, 8.08695652173913)","(26.0, 50.0, 42.27272727272727)","(6.5, 7.4, 7.141935483870968)","(9.0, 11.5, 10.913793103448276)"
07-01-2023 19:14:24.806264,"(2.45, 2.94, 2.9218666666666664)","(18.0, 23.0, 22.454545454545453)","(17.0, 19.5, 17.785714285714285)","(5.0, 6.2, 6.060869565217391)","(21.0, 99999, 99990)","(7.0, 8.2, 7.438834951456311)","(26.0, 50.0, 42.27272727272727)","(6.5, 7.4, 7.157894736842105)","(9.0, 11.5, 10.892857142857142)"
07-01-2023 19:14:26.195084,"(2.5, 3.05, 2.9736470588235293)","(18.0, 24.0, 25.5)","(17.0, 19.5, 18.40909090909091)","(5.0, 6.2, 6.068181818181818)","(21.0, 99999, 99990)","(7.0, 7.6, 7.977777777777777)","(31.0, 50.0, 42.27272727272727)","(6.5, 7.2, 7.166666666666667)","(8.5, 11.5, 10.892857142857142)"
07-01-2023 19:14:27.484935,"(2.5, 3.05, 2.9736470588235293)","(18.0, 26.0, 25.5)","(17.0, 19.5, 18.40909090909091)","(5.0, 6.2, 6.068181818181818)","(21.0, 99999, 99990)","(7.0, 8.2, 7.933333333333334)","(31.0, 50.0, 42.27272727272727)","(6.5, 7.4, 7.347368421052632)","(8.5, 11.5, 11.092105263157894)"
07-01-2023 19:14:28.802553,"(2.5, 3.0, 2.9418333333333333)","(18.0, 28.0, 26.0)","(17.0, 19.5, 18.928571428571427)","(5.0, 5.4, 5.5200000000000005)","(21.0, 99999, 99990)","(7.0, 8.4, 8.136)","(31.0, 50.0, 42.8421052631579)","(6.5, 7.4, 7.473684210526316)","(8.5, 12.0, 11.257575757575758)"
07-01-2023 19:14:30.121652,"(2.5, 3.05, 2.907258064516129)","(18.0, 27.0, 25.615384615384617)","(17.0, 19.5, 17.5)","(5.0, 5.7, 5.5200000000000005)","(21.0, 99999, 99990)","(7.0, 8.4, 8.362790697674418)","(31.0, 50.0, 44.63157894736842)","(6.5, 7.6, 7.466666666666667)","(8.5, 11.5, 11.214285714285714)"
07-01-2023 19:14:31.521998,"(2.5, 2.98, 2.9269767441860464)","(18.0, 29.0, 26.8)","(17.0, 19.5, 17.25)","(5.0, 5.7, 5.507142857142857)","(21.0, 99999, 99990)","(7.0, 8.4, 7.942857142857143)","(31.0, 50.0, 45.333333333333336)","(6.5, 7.8, 7.481632653061224)","(8.5, 11.5, 11.05)"
07-01-2023 19:14:32.910743,"(2.5, 2.98, 2.9405128205128204)","(19.0, 29.0, 25.615384615384617)","(17.0, 19.5, 17.666666666666668)","(5.0, 5.7, 5.5200000000000005)","(21.0, 99999, 99990)","(7.0, 8.4, 7.8999999999999995)","(31.0, 48.0, 45.714285714285715)","(6.5, 7.8, 7.5)","(8.5, 11.5, 11.05)"
07-01-2023 19:14:34.267347,"(2.5, 2.98, 2.9405128205128204)","(19.0, 29.0, 25.615384615384617)","(17.0, 19.0, 18.11111111111111)","(5.0, 5.7, 5.5285714285714285)","(21.0, 99999, 99990)","(7.0, 8.2, 7.965217391304347)","(31.0, 48.0, 45.0)","(6.5, 7.8, 7.5)","(8.5, 11.5, 11.05)"
07-01-2023 19:14:35.625926,"(2.5, 2.98, 2.9405128205128204)","(19.0, 29.0, 26.25)","(17.0, 19.0, 17.8)","(5.0, 5.7, 5.61578947368421)","(21.0, 99999, 99990)","(7.0, 8.2, 7.988235294117646)","(31.0, 48.0, 43.5)","(6.5, 7.8, 7.5032258064516135)","(8.5, 11.5, 11.090909090909092)"
07-01-2023 19:14:37.022052,"(2.5, 2.98, 2.958181818181818)","(19.0, 29.0, 26.25)","(17.0, 19.0, 18.384615384615383)","(5.0, 5.7, 5.61578947368421)","(21.0, 99999, 99990)","(7.0, 8.2, 7.988235294117646)","(31.0, 48.0, 46.0)","(6.5, 7.8, 7.5032258064516135)","(8.5, 11.5, 11.090909090909092)"
07-01-2023 19:14:38.447953,"(2.5, 2.98, 2.9246153846153846)","(19.0, 29.0, 25.454545454545453)","(17.0, 19.0, 19.045454545454547)","(5.0, 5.7, 5.721739130434782)","(21.0, 99999, 99990)","(7.0, 8.2, 8.120000000000001)","(31.0, 48.0, 45.09090909090909)","(6.5, 7.8, 7.37037037037037)","(8.5, 11.5, 11.13888888888889)"
07-01-2023 19:14:39.877155,"(2.5, 2.98, 2.941855670103093)","(19.0, 28.0, 25.454545454545453)","(17.0, 19.5, 18.0)","(5.0, 5.8, 5.84)","(21.0, 99999, 99990)","(7.0, 8.4, 8.052631578947368)","(31.0, 48.0, 41.333333333333336)","(6.5, 7.4, 7.285714285714286)","(8.5, 11.5, 11.13888888888889)"
07-01-2023 19:14:41.335377,"(2.5, 2.98, 2.9325641025641027)","(19.0, 28.0, 25.454545454545453)","(17.0, 19.0, 18.75)","(5.0, 5.9, 5.75)","(21.0, 99999, 99990)","(7.0, 8.4, 8.155555555555555)","(31.0, 48.0, 43.714285714285715)","(6.5, 7.4, 7.261224489795919)","(8.5, 11.5, 11.13888888888889)"
07-01-2023 19:14:42.821648,"(2.5, 2.98, 2.9094964028776977)","(19.0, 28.0, 25.454545454545453)","(16.0, 19.0, 18.0)","(5.0, 5.9, 5.825)","(21.0, 99999, 99990)","(7.0, 8.4, 8.155555555555555)","(31.0, 48.0, 43.714285714285715)","(6.5, 7.4, 7.188235294117647)","(8.5, 11.5, 11.13888888888889)"
07-01-2023 19:14:44.324110,"(2.5, 2.98, 2.916153846153846)","(19.0, 28.0, 25.6)","(16.0, 19.0, 18.789473684210527)","(5.0, 5.9, 5.876923076923077)","(21.0, 99999, 99990)","(7.0, 8.4, 8.155555555555555)","(31.0, 48.0, 42.285714285714285)","(6.5, 7.2, 7.2457142857142856)","(8.5, 11.5, 11.033333333333333)"
07-01-2023 19:14:45.992068,"(2.5, 2.98, 2.9412903225806453)","(19.0, 28.0, 25.818181818181817)","(16.0, 19.0, 18.973684210526315)","(5.0, 5.9, 6.1066666666666665)","(21.0, 99999, 99990)","(7.0, 8.4, 6.951351351351351)","(31.0, 48.0, 41.36)","(6.5, 7.4, 7.275)","(8.5, 11.5, 11.174418604651162)"
07-01-2023 19:14:47.479853,"(2.5, 2.98, 2.942758620689655)","(19.0, 28.0, 25.818181818181817)","(16.0, 21.0, 18.25)","(5.0, 6.4, 6.093023255813954)","(21.0, 99999, 99990)","(7.0, 7.0, 6.96)","(31.0, 50.0, 43.38461538461539)","(6.5, 7.4, 7.275)","(8.5, 11.5, 11.116438356164384)"
07-01-2023 19:14:48.868633,"(2.5, 2.98, 2.9475)","(19.0, 28.0, 25.818181818181817)","(16.0, 21.0, 18.25)","(5.0, 6.4, 6.11764705882353)","(21.0, 99999, 99990)","(7.0, 7.0, 6.733333333333333)","(31.0, 48.0, 41.333333333333336)","(6.5, 7.4, 7.26)","(8.5, 11.5, 11.131578947368421)"
07-01-2023 19:14:50.134352,"(2.5, 3.0, 2.9566666666666666)","(19.0, 28.0, 25.818181818181817)","(16.0, 21.0, 18.666666666666668)","(5.0, 6.4, 6.05)","(21.0, 99999, 99990)","(7.0, 6.8, 6.742105263157894)","(31.0, 48.0, 41.04347826086956)","(6.5, 7.6, 7.327272727272727)","(8.5, 11.5, 11.14)"
07-01-2023 19:14:51.360735,"(2.5, 3.0, 2.956216216216216)","(19.0, 28.0, 23.045454545454547)","(16.0, 21.0, 19.5)","(5.0, 6.4, 6.173913043478261)","(21.0, 99999, 99990)","(7.0, 6.8, 6.770833333333333)","(31.0, 48.0, 43.90909090909091)","(6.5, 7.4, 7.312)","(8.5, 11.5, 11.064102564102564)"
07-01-2023 19:14:52.653736,"(2.5, 2.98, 2.9616949152542373)","(19.0, 26.0, 23.045454545454547)","(16.0, 21.0, 19.5)","(5.0, 6.4, 6.173913043478261)","(21.0, 99999, 99990)","(7.0, 6.8, 6.774468085106383)","(31.0, 48.0, 43.90909090909091)","(6.5, 7.6, 7.312)","(8.5, 11.5, 11.0625)"
07-01-2023 19:14:54.028277,"(2.5, 2.98, 2.9507563025210084)","(19.0, 26.0, 23.045454545454547)","(16.0, 21.0, 19.5)","(5.0, 6.4, 6.214285714285714)","(26.0, 99999, 99990)","(6.5, 6.8, 6.774468085106383)","(31.0, 48.0, 43.714285714285715)","(6.5, 7.6, 7.3517241379310345)","(8.5, 11.5, 11.0625)"
07-01-2023 19:14:55.363578,"(2.5, 2.98, 2.9507563025210084)","(17.0, 26.0, 23.625)","(16.0, 21.0, 19.5)","(5.0, 6.4, 6.281818181818182)","(26.0, 99999, 99990)","(6.5, 6.8, 6.774468085106383)","(31.0, 48.0, 44.25)","(6.5, 7.6, 7.3517241379310345)","(8.5, 11.5, 11.0625)"
07-01-2023 19:14:56.795365,"(2.5, 2.98, 2.9492035398230088)","(17.0, 25.0, 22.875)","(16.0, 21.0, 19.5)","(5.0, 6.4, 6.2375)","(26.0, 99999, 99990)","(6.5, 6.8, 6.975)","(31.0, 48.0, 44.25)","(6.5, 7.6, 7.308108108108108)","(9.0, 11.5, 11.0625)"
07-01-2023 19:14:58.210931,"(2.5, 2.98, 2.952272727272727)","(18.0, 24.0, 24.0)","(16.0, 21.0, 20.0)","(5.0, 6.4, 5.505066666666667)","(26.0, 99999, 99990)","(6.5, 7.0, 7.4)","(31.0, 48.0, 44.34782608695652)","(6.5, 7.6, 7.418181818181818)","(9.0, 11.5, 10.764705882352942)"
07-01-2023 19:14:59.573652,"(2.5, 2.98, 2.952272727272727)","(18.0, 25.0, 23.77777777777778)","(16.0, 21.0, 20.53846153846154)","(5.0, 5.6, 5.3742857142857146)","(26.0, 99999, 99990)","(6.5, 7.6, 7.683333333333334)","(31.0, 48.0, 44.869565217391305)","(6.5, 7.6, 7.547826086956522)","(9.0, 11.0, 10.683333333333334)"
07-01-2023 19:15:01.028257,"(2.5, 3.05, 3.007755102040816)","(18.0, 25.0, 23.77777777777778)","(16.0, 21.0, 20.53846153846154)","(5.0, 5.5, 5.3742857142857146)","(26.0, 99999, 99990)","(6.5, 7.8, 7.043373493975904)","(31.0, 48.0, 44.470588235294116)","(6.5, 7.6, 7.478260869565218)","(9.0, 11.0, 10.761904761904763)"
07-01-2023 19:15:02.418495,"(2.5, 3.1, 3.0056451612903228)","(18.0, 25.0, 23.0)","(16.0, 21.0, 20.53846153846154)","(5.0, 5.5, 5.359574468085106)","(26.0, 99999, 99990)","(6.5, 7.4, 6.884615384615384)","(31.0, 48.0, 44.470588235294116)","(6.5, 7.8, 7.49795918367347)","(9.0, 11.0, 10.761904761904763)"
07-01-2023 19:15:03.809403,"(2.5, 3.1, 3.052822580645161)","(18.0, 25.0, 23.0)","(16.0, 21.0, 20.875)","(5.0, 5.5, 5.4)","(26.0, 99999, 99990)","(6.5, 7.0, 6.581818181818182)","(31.0, 48.0, 44.8)","(6.5, 7.8, 7.4972972972972975)","(9.0, 11.0, 10.76027397260274)"
