,Bring Your Best,Hacienda Heights,Tommys Luck,Nuclear Bling,Logan Reason,Speedy Sport,Fire Up Lexy,Logan Dream,Meraki,Dawson Shard Nz
07-12-2022 19:51:48.748958,"(5.0, 5.6, 5.540384615384616)","(21.0, 30.0, 29.2)","(8.0, 10.5, 10.047058823529412)","(61.0, 260.0, 136.66666666666666)","(5.0, 9.0, 8.666666666666666)","(61.0, 120.0, 110.83333333333333)","(3.9, 5.3, 5.05)","(31.0, 40.0, 37.142857142857146)","(3.9, 4.6, 4.421649484536083)","(7.5, 99999, 99990)"
07-12-2022 19:51:50.164817,"(5.0, 5.6, 5.530434782608696)","(21.0, 34.0, 29.333333333333332)","(8.0, 10.5, 10.0625)","(61.0, 250.0, 131.0)","(5.5, 9.0, 8.666666666666666)","(51.0, 120.0, 68.33333333333333)","(4.0, 5.3, 5.05)","(31.0, 40.0, 37.142857142857146)","(3.9, 4.7, 4.422580645161291)","(8.0, 99999, 99990)"
07-12-2022 19:51:51.608598,"(5.0, 5.6, 5.573684210526316)","(21.0, 32.0, 28.666666666666668)","(8.0, 10.5, 10.0625)","(61.0, 250.0, 140.0)","(5.5, 9.0, 8.666666666666666)","(51.0, 110.0, 92.14285714285714)","(4.0, 5.3, 5.05)","(31.0, 40.0, 37.142857142857146)","(3.9, 4.7, 4.422580645161291)","(8.0, 99999, 99990)"
07-12-2022 19:51:52.921823,"(5.0, 5.7, 5.695192307692308)","(21.0, 32.0, 28.666666666666668)","(8.0, 10.5, 10.0625)","(61.0, 240.0, 140.0)","(5.5, 9.0, 8.722222222222221)","(51.0, 110.0, 81.875)","(4.0, 5.3, 5.05)","(31.0, 40.0, 37.142857142857146)","(3.9, 4.7, 4.422580645161291)","(8.0, 99999, 99990)"
07-12-2022 19:51:54.203886,"(5.0, 5.7, 5.698019801980198)","(20.0, 32.0, 28.5)","(8.0, 10.5, 10.0625)","(61.0, 240.0, 130.0)","(5.5, 9.0, 8.545454545454545)","(51.0, 110.0, 81.875)","(4.0, 5.3, 5.05)","(31.0, 40.0, 37.6)","(3.9, 4.7, 4.422580645161291)","(8.0, 99999, 99990)"
07-12-2022 19:51:55.620665,"(5.0, 5.7, 5.694117647058824)","(20.0, 30.0, 27.22222222222222)","(8.0, 10.5, 10.0625)","(61.0, 230.0, 130.0)","(5.5, 9.0, 8.5)","(51.0, 110.0, 81.875)","(4.0, 5.3, 5.05)","(31.0, 40.0, 37.6)","(3.9, 4.7, 4.422580645161291)","(8.0, 99999, 99990)"
07-12-2022 19:51:57.120213,"(5.0, 5.7, 5.655172413793103)","(20.0, 30.0, 28.529411764705884)","(8.0, 10.5, 10.0625)","(61.0, 230.0, 130.0)","(5.5, 9.0, 8.428571428571429)","(51.0, 110.0, 90.0)","(4.0, 5.3, 5.133333333333333)","(31.0, 40.0, 37.6)","(3.9, 4.7, 4.422580645161291)","(8.0, 99999, 99990)"
07-12-2022 19:51:58.785418,"(5.0, 6.2, 5.942857142857143)","(20.0, 30.0, 28.529411764705884)","(8.0, 10.5, 10.0625)","(61.0, 230.0, 143.0)","(5.5, 9.0, 8.428571428571429)","(51.0, 110.0, 88.125)","(4.0, 5.3, 5.05)","(31.0, 40.0, 37.6)","(3.9, 4.7, 4.4195652173913045)","(8.0, 99999, 99990)"
07-12-2022 19:52:00.392157,"(5.0, 6.2, 5.942857142857143)","(20.0, 30.0, 28.4375)","(8.0, 10.5, 9.954545454545455)","(61.0, 230.0, 162.14285714285714)","(5.5, 9.0, 8.428571428571429)","(51.0, 110.0, 88.125)","(4.0, 5.3, 5.05)","(31.0, 40.0, 32.5)","(3.9, 4.7, 4.4195652173913045)","(8.0, 99999, 99990)"
07-12-2022 19:52:02.054709,"(5.0, 6.2, 5.683516483516483)","(20.0, 30.0, 27.916666666666668)","(8.0, 10.5, 8.622099447513811)","(61.0, 220.0, 139.0)","(5.5, 9.0, 8.5)","(51.0, 110.0, 88.125)","(4.0, 5.3, 5.18)","(31.0, 40.0, 36.57142857142857)","(3.9, 4.7, 4.4195652173913045)","(8.0, 99999, 99990)"
07-12-2022 19:52:03.553399,"(5.0, 5.8, 5.684444444444444)","(20.0, 30.0, 28.4375)","(8.0, 9.4, 8.61340782122905)","(61.0, 220.0, 168.33333333333331)","(5.5, 9.0, 8.8)","(51.0, 110.0, 93.63636363636364)","(4.0, 5.3, 5.175)","(31.0, 40.0, 36.57142857142857)","(3.9, 4.7, 4.369230769230769)","(8.0, 99999, 99990)"
07-12-2022 19:52:05.025286,"(5.0, 5.8, 5.684444444444444)","(20.0, 30.0, 28.4375)","(8.0, 9.4, 8.613483146067415)","(61.0, 210.0, 155.0)","(5.5, 9.0, 8.893333333333333)","(51.0, 110.0, 93.63636363636364)","(4.0, 5.3, 4.8999999999999995)","(31.0, 40.0, 36.57142857142857)","(3.9, 4.7, 4.369230769230769)","(8.0, 99999, 99990)"
07-12-2022 19:52:06.489281,"(5.0, 5.8, 5.684444444444444)","(20.0, 30.0, 28.4375)","(8.0, 9.4, 8.613483146067415)","(61.0, 190.0, 141.66666666666666)","(5.5, 9.0, 8.8)","(61.0, 110.0, 96.66666666666667)","(4.0, 5.3, 4.952173913043478)","(31.0, 40.0, 36.57142857142857)","(3.9, 4.7, 4.369230769230769)","(8.0, 99999, 99990)"
07-12-2022 19:52:07.952103,"(5.0, 5.8, 5.684444444444444)","(20.0, 30.0, 26.875)","(8.0, 9.4, 8.613483146067415)","(61.0, 170.0, 145.0)","(5.5, 9.0, 8.8)","(61.0, 110.0, 90.0)","(4.0, 5.3, 4.816908212560386)","(31.0, 40.0, 36.57142857142857)","(3.9, 4.7, 4.369230769230769)","(8.0, 99999, 99990)"
07-12-2022 19:52:09.790470,"(5.0, 5.7, 5.644186046511628)","(20.0, 30.0, 22.5)","(8.0, 9.4, 8.613483146067415)","(61.0, 160.0, 118.33333333333334)","(5.5, 9.0, 8.77142857142857)","(61.0, 110.0, 93.63636363636364)","(4.0, 5.3, 5.0)","(31.0, 40.0, 37.6)","(3.9, 4.7, 4.261224489795919)","(8.0, 99999, 99990)"
07-12-2022 19:52:11.353885,"(5.0, 5.7, 5.649350649350649)","(20.0, 30.0, 25.555555555555557)","(8.0, 9.4, 8.613483146067415)","(61.0, 160.0, 112.27272727272728)","(5.5, 9.0, 8.77142857142857)","(61.0, 110.0, 93.63636363636364)","(4.0, 5.2, 4.92)","(31.0, 40.0, 37.6)","(3.9, 4.7, 4.3315789473684205)","(8.0, 99999, 99990)"
07-12-2022 19:52:12.761182,"(5.0, 5.7, 5.689887640449438)","(21.0, 30.0, 25.428571428571427)","(8.0, 9.4, 8.613483146067415)","(61.0, 160.0, 112.27272727272728)","(5.5, 9.0, 8.876923076923077)","(61.0, 110.0, 87.14285714285714)","(4.0, 5.2, 5.01)","(31.0, 40.0, 36.0)","(3.9, 4.6, 4.411111111111111)","(8.0, 99999, 99990)"
07-12-2022 19:52:14.247638,"(5.0, 5.8, 5.689887640449438)","(21.0, 29.0, 25.666666666666668)","(8.0, 9.4, 8.810112359550562)","(61.0, 160.0, 112.27272727272728)","(5.5, 9.0, 8.933333333333334)","(61.0, 110.0, 82.5)","(4.0, 5.1, 5.01)","(31.0, 40.0, 35.875)","(3.9, 4.6, 4.413333333333334)","(8.0, 99999, 99990)"
07-12-2022 19:52:15.740512,"(5.0, 5.8, 5.654285714285714)","(21.0, 29.0, 25.666666666666668)","(8.0, 9.4, 8.810112359550562)","(61.0, 160.0, 112.27272727272728)","(5.5, 9.0, 8.85)","(61.0, 100.0, 95.0)","(4.0, 5.1, 5.01)","(31.0, 40.0, 32.0)","(3.9, 4.6, 4.413333333333334)","(8.0, 99999, 99990)"
07-12-2022 19:52:17.211492,"(5.0, 5.7, 5.654285714285714)","(21.0, 29.0, 26.857142857142858)","(8.0, 9.4, 8.823076923076924)","(61.0, 160.0, 104.0)","(5.5, 9.0, 8.85)","(61.0, 100.0, 87.14285714285714)","(4.0, 5.1, 5.01)","(31.0, 40.0, 34.666666666666664)","(3.9, 4.6, 4.4222222222222225)","(8.0, 99999, 99990)"
07-12-2022 19:52:18.940352,"(5.0, 5.7, 5.731944444444444)","(21.0, 29.0, 28.57142857142857)","(8.0, 9.4, 8.823076923076924)","(61.0, 160.0, 104.0)","(5.5, 9.0, 8.85)","(61.0, 110.0, 113.75)","(4.0, 5.1, 5.01)","(31.0, 40.0, 34.666666666666664)","(3.9, 4.6, 4.3428571428571425)","(8.0, 99999, 99990)"
07-12-2022 19:52:20.341937,"(5.0, 5.8, 5.731944444444444)","(21.0, 32.0, 26.75)","(8.0, 9.4, 8.823076923076924)","(61.0, 160.0, 104.0)","(5.5, 9.0, 8.85)","(61.0, 120.0, 97.5)","(4.0, 5.1, 5.01)","(31.0, 40.0, 35.875)","(3.9, 4.6, 4.388235294117647)","(8.0, 99999, 99990)"
07-12-2022 19:52:21.673411,"(5.0, 5.8, 5.731944444444444)","(21.0, 32.0, 26.75)","(8.0, 9.4, 8.823076923076924)","(61.0, 160.0, 104.0)","(5.5, 9.0, 8.85)","(61.0, 120.0, 116.0)","(4.0, 5.1, 5.01)","(31.0, 40.0, 37.25)","(3.9, 4.6, 4.388235294117647)","(8.0, 99999, 99990)"
07-12-2022 19:52:23.052785,"(5.0, 6.0, 5.872727272727273)","(21.0, 32.0, 26.0)","(8.0, 9.4, 8.810112359550562)","(61.0, 160.0, 104.0)","(5.5, 9.0, 8.85)","(61.0, 120.0, 116.0)","(4.0, 5.1, 4.89)","(31.0, 40.0, 37.25)","(3.9, 4.6, 4.3428571428571425)","(8.0, 99999, 99990)"
07-12-2022 19:52:24.436977,"(5.0, 6.2, 6.048484848484849)","(21.0, 32.0, 27.2)","(8.0, 9.4, 8.80677966101695)","(61.0, 160.0, 105.55555555555556)","(5.5, 9.0, 8.85)","(61.0, 120.0, 114.16666666666666)","(4.0, 5.1, 4.89)","(31.0, 40.0, 36.25)","(3.9, 4.6, 4.3428571428571425)","(8.0, 99999, 99990)"
07-12-2022 19:52:25.856619,"(5.0, 6.2, 6.061111111111111)","(21.0, 32.0, 29.0)","(8.0, 9.4, 8.609039548022599)","(61.0, 160.0, 130.0)","(5.5, 9.0, 8.85)","(61.0, 120.0, 110.0)","(4.0, 5.1, 4.89)","(31.0, 40.0, 38.0)","(3.9, 4.6, 4.42)","(8.0, 99999, 99990)"
07-12-2022 19:52:27.310404,"(5.0, 6.2, 5.936842105263158)","(21.0, 32.0, 29.428571428571427)","(8.0, 9.4, 8.609039548022599)","(61.0, 150.0, 136.25)","(5.5, 9.0, 8.907692307692308)","(61.0, 120.0, 111.66666666666667)","(4.0, 5.1, 4.89)","(31.0, 40.0, 38.0)","(3.9, 4.6, 4.42)","(8.0, 99999, 99990)"
07-12-2022 19:52:28.754888,"(5.0, 6.2, 5.8875)","(21.0, 32.0, 27.5)","(8.0, 9.4, 9.0)","(61.0, 150.0, 128.0)","(5.5, 9.0, 8.907692307692308)","(61.0, 120.0, 116.66666666666667)","(4.0, 5.1, 4.94)","(31.0, 40.0, 38.0)","(3.9, 4.6, 4.42)","(8.0, 99999, 99990)"
07-12-2022 19:52:30.166861,"(5.0, 6.2, 5.936842105263158)","(21.0, 30.0, 27.333333333333332)","(8.0, 9.2, 9.022222222222222)","(61.0, 150.0, 111.5)","(5.5, 9.0, 8.907692307692308)","(61.0, 120.0, 115.0)","(4.0, 5.0, 4.72)","(31.0, 40.0, 35.666666666666664)","(3.9, 4.6, 4.45)","(8.0, 99999, 99990)"
07-12-2022 19:52:31.531440,"(5.0, 6.2, 5.936842105263158)","(21.0, 30.0, 29.625)","(8.0, 9.2, 9.022222222222222)","(61.0, 150.0, 108.75)","(5.5, 9.0, 8.907692307692308)","(61.0, 120.0, 116.0)","(4.0, 5.0, 4.621212121212121)","(31.0, 40.0, 35.411764705882355)","(3.9, 4.6, 4.392307692307692)","(8.0, 99999, 99990)"
07-12-2022 19:52:33.148786,"(5.0, 6.2, 6.04)","(21.0, 30.0, 30.59090909090909)","(8.0, 9.2, 8.857142857142856)","(61.0, 150.0, 108.75)","(5.5, 9.0, 10.377777777777776)","(61.0, 120.0, 116.0)","(4.0, 4.7, 4.797142857142857)","(31.0, 40.0, 35.411764705882355)","(3.9, 4.4, 4.371232876712329)","(7.5, 99999, 99990)"
07-12-2022 19:52:34.598827,"(5.0, 6.2, 6.04)","(21.0, 36.0, 30.59090909090909)","(8.0, 9.2, 9.127272727272727)","(61.0, 150.0, 126.66666666666667)","(5.5, 11.0, 9.8)","(61.0, 120.0, 115.0)","(4.0, 4.9, 4.75)","(31.0, 40.0, 35.411764705882355)","(3.9, 4.4, 4.2153846153846155)","(7.5, 99999, 99990)"
07-12-2022 19:52:36.255904,"(5.0, 6.2, 5.896)","(21.0, 36.0, 33.0)","(8.0, 9.2, 9.174999999999999)","(61.0, 140.0, 126.66666666666667)","(5.5, 10.5, 9.821428571428571)","(61.0, 120.0, 115.0)","(4.0, 4.9, 4.6899999999999995)","(31.0, 40.0, 36.470588235294116)","(3.9, 4.4, 4.217391304347826)","(7.5, 99999, 99990)"
07-12-2022 19:52:37.843914,"(5.0, 6.4, 6.351456310679612)","(21.0, 34.0, 32.666666666666664)","(8.0, 9.2, 9.174999999999999)","(61.0, 140.0, 126.66666666666667)","(5.5, 10.5, 9.4375)","(61.0, 120.0, 115.0)","(4.0, 4.9, 4.8662650602409645)","(31.0, 40.0, 36.470588235294116)","(3.9, 4.4, 4.232)","(7.5, 99999, 99990)"
07-12-2022 19:52:39.285166,"(5.0, 6.4, 6.356)","(21.0, 34.0, 31.333333333333332)","(8.0, 9.2, 9.174999999999999)","(61.0, 140.0, 126.66666666666667)","(5.5, 10.5, 8.8)","(61.0, 120.0, 115.0)","(3.9, 4.9, 4.6899999999999995)","(31.0, 40.0, 36.470588235294116)","(3.9, 4.4, 4.21875)","(7.5, 99999, 99990)"
07-12-2022 19:52:40.704079,"(5.0, 6.4, 6.356)","(21.0, 36.0, 31.333333333333332)","(8.0, 9.2, 9.174999999999999)","(61.0, 140.0, 115.0)","(5.5, 10.0, 9.040000000000001)","(61.0, 120.0, 115.0)","(3.9, 4.9, 4.699999999999999)","(31.0, 40.0, 36.470588235294116)","(3.9, 4.4, 4.3100000000000005)","(7.5, 99999, 99990)"
07-12-2022 19:52:42.251784,"(5.0, 6.4, 6.528421052631579)","(21.0, 36.0, 31.82608695652174)","(8.0, 9.2, 9.174999999999999)","(61.0, 130.0, 104.54545454545455)","(5.5, 10.0, 8.8)","(61.0, 120.0, 115.0)","(3.9, 4.8, 4.66)","(31.0, 40.0, 36.470588235294116)","(3.9, 4.4, 4.358139534883721)","(7.5, 99999, 99990)"
07-12-2022 19:52:43.621979,"(5.0, 6.6, 6.448888888888889)","(21.0, 36.0, 31.82608695652174)","(8.0, 9.2, 8.677777777777779)","(71.0, 130.0, 104.54545454545455)","(5.5, 10.0, 9.314285714285715)","(61.0, 120.0, 115.0)","(3.9, 4.8, 4.66)","(31.0, 40.0, 36.1)","(3.9, 4.4, 4.365957446808511)","(7.5, 99999, 99990)"
07-12-2022 19:52:45.158957,"(5.0, 6.6, 6.453658536585365)","(21.0, 36.0, 31.82608695652174)","(8.0, 8.8, 9.155555555555555)","(71.0, 130.0, 105.0)","(5.5, 10.0, 9.333333333333334)","(61.0, 120.0, 115.0)","(3.9, 4.8, 4.675757575757576)","(31.0, 40.0, 36.1)","(3.9, 4.4, 4.370833333333334)","(7.5, 99999, 99990)"
07-12-2022 19:52:46.669416,"(5.0, 6.6, 6.458823529411765)","(21.0, 36.0, 31.82608695652174)","(8.0, 9.2, 9.049999999999999)","(71.0, 120.0, 96.92307692307692)","(5.5, 9.8, 8.811764705882354)","(61.0, 120.0, 115.0)","(3.9, 4.7, 4.678947368421053)","(31.0, 40.0, 35.125)","(3.9, 4.4, 4.358823529411765)","(7.5, 99999, 99990)"
07-12-2022 19:52:48.106150,"(5.0, 6.6, 6.493805309734513)","(21.0, 36.0, 32.0)","(8.0, 9.2, 9.125)","(71.0, 120.0, 92.5)","(5.5, 9.8, 9.2)","(61.0, 120.0, 116.0)","(3.9, 4.7, 4.741463414634146)","(31.0, 40.0, 32.35294117647059)","(3.9, 4.4, 4.35625)","(7.5, 99999, 99990)"
07-12-2022 19:52:49.605935,"(5.0, 6.6, 6.4799999999999995)","(21.0, 36.0, 30.9)","(8.0, 9.2, 9.049999999999999)","(71.0, 110.0, 98.33333333333333)","(6.0, 9.6, 8.96)","(61.0, 120.0, 116.0)","(3.9, 4.8, 4.758139534883721)","(21.0, 40.0, 33.80952380952381)","(3.9, 4.4, 4.322222222222222)","(7.5, 99999, 99990)"
07-12-2022 19:52:51.037845,"(5.0, 6.6, 6.195121951219512)","(21.0, 36.0, 30.9)","(8.0, 9.2, 9.155555555555555)","(71.0, 110.0, 92.5)","(6.0, 9.8, 8.85)","(61.0, 120.0, 116.0)","(3.9, 4.8, 4.758139534883721)","(21.0, 40.0, 32.285714285714285)","(3.9, 4.4, 4.325)","(7.5, 99999, 99990)"
07-12-2022 19:52:52.449064,"(5.0, 6.2, 6.066666666666666)","(21.0, 36.0, 30.9)","(8.0, 9.2, 8.440625)","(71.0, 110.0, 94.28571428571429)","(6.0, 9.6, 9.24)","(61.0, 120.0, 116.0)","(3.9, 4.8, 4.71)","(21.0, 34.0, 32.588235294117645)","(3.9, 4.5, 4.3428571428571425)","(7.5, 99999, 99990)"
07-12-2022 19:52:53.905422,"(5.0, 6.6, 6.174193548387096)","(21.0, 36.0, 30.9)","(8.0, 8.6, 8.440625)","(71.0, 100.0, 287.14285714285717)","(6.0, 9.4, 9.541176470588235)","(61.0, 120.0, 116.0)","(3.9, 4.8, 4.886111111111111)","(21.0, 34.0, 32.285714285714285)","(3.9, 4.5, 4.219459459459459)","(7.5, 99999, 99990)"
07-12-2022 19:52:55.423666,"(5.0, 6.8, 6.7926829268292686)","(21.0, 30.0, 25.0)","(8.0, 8.6, 8.871428571428572)","(71.0, 370.0, 297.5)","(6.0, 9.6, 9.7)","(61.0, 120.0, 74.28571428571429)","(3.9, 4.9, 4.857142857142858)","(21.0, 34.0, 32.285714285714285)","(3.9, 4.3, 4.205960264900662)","(7.5, 99999, 99990)"
07-12-2022 19:52:56.968941,"(5.0, 7.4, 7.296774193548387)","(21.0, 29.0, 25.11111111111111)","(8.0, 9.0, 8.76)","(71.0, 360.0, 254.0)","(6.0, 9.8, 8.423529411764706)","(61.0, 110.0, 83.07692307692308)","(3.9, 4.9, 4.857142857142858)","(21.0, 34.0, 32.46153846153846)","(3.9, 4.3, 4.205960264900662)","(7.5, 99999, 99990)"
07-12-2022 19:52:58.444472,"(5.0, 7.4, 7.296774193548387)","(21.0, 29.0, 25.875)","(7.5, 9.0, 8.866666666666667)","(71.0, 350.0, 198.0)","(6.0, 8.6, 8.45)","(61.0, 110.0, 86.66666666666667)","(3.9, 4.9, 4.866666666666667)","(21.0, 34.0, 33.333333333333336)","(3.9, 4.3, 4.206)","(7.5, 99999, 99990)"
07-12-2022 19:53:00.023111,"(5.0, 7.4, 6.942857142857143)","(21.0, 29.0, 27.5)","(7.5, 9.0, 8.905263157894737)","(71.0, 330.0, 158.88888888888889)","(6.0, 8.6, 8.423529411764706)","(61.0, 100.0, 91.42857142857143)","(3.9, 4.9, 4.933333333333334)","(21.0, 40.0, 32.53333333333333)","(3.9, 4.3, 4.21304347826087)","(7.5, 99999, 99990)"
07-12-2022 19:53:01.431483,"(5.0, 7.4, 7.3090909090909095)","(21.0, 29.0, 27.5)","(7.5, 9.0, 8.905263157894737)","(81.0, 330.0, 250.0)","(6.0, 8.6, 8.34736842105263)","(61.0, 100.0, 92.5)","(3.9, 5.0, 4.9363636363636365)","(21.0, 40.0, 32.53333333333333)","(3.9, 4.3, 4.210714285714285)","(7.5, 99999, 99990)"
07-12-2022 19:53:02.885804,"(5.0, 7.4, 7.259154929577465)","(21.0, 29.0, 25.5)","(7.5, 9.4, 9.073684210526315)","(81.0, 320.0, 253.33333333333334)","(6.0, 8.6, 8.34736842105263)","(61.0, 100.0, 92.5)","(3.9, 5.0, 4.966666666666667)","(21.0, 40.0, 32.72727272727273)","(3.9, 4.3, 4.210714285714285)","(7.5, 99999, 99990)"
07-12-2022 19:53:04.370007,"(5.0, 7.4, 6.859999999999999)","(21.0, 30.0, 26.8)","(7.5, 9.2, 9.11111111111111)","(81.0, 320.0, 253.33333333333334)","(6.0, 8.6, 9.133333333333333)","(61.0, 100.0, 95.9090909090909)","(3.9, 5.0, 4.873170731707317)","(21.0, 40.0, 33.333333333333336)","(3.9, 4.3, 4.210714285714285)","(7.5, 99999, 99990)"
07-12-2022 19:53:05.926918,"(5.0, 7.4, 7.007692307692308)","(21.0, 29.0, 26.333333333333332)","(7.5, 9.2, 9.11111111111111)","(81.0, 320.0, 253.33333333333334)","(6.0, 9.4, 9.133333333333333)","(61.0, 100.0, 95.9090909090909)","(3.9, 5.2, 4.9)","(21.0, 40.0, 35.18181818181818)","(3.9, 4.3, 4.210714285714285)","(7.5, 99999, 99990)"
07-12-2022 19:53:07.444721,"(5.0, 7.4, 7.007692307692308)","(19.0, 28.0, 23.428571428571427)","(7.5, 9.2, 8.914285714285715)","(81.0, 320.0, 253.33333333333334)","(6.0, 9.4, 9.133333333333333)","(71.0, 100.0, 95.9090909090909)","(4.0, 5.2, 5.086075949367089)","(21.0, 36.0, 32.833333333333336)","(3.7, 4.3, 4.210714285714285)","(8.0, 99999, 99990)"
07-12-2022 19:53:08.980626,"(5.0, 7.4, 7.333333333333333)","(21.0, 27.0, 23.428571428571427)","(7.5, 9.2, 9.0)","(81.0, 320.0, 253.33333333333334)","(6.5, 9.4, 9.533333333333333)","(71.0, 100.0, 95.9090909090909)","(4.0, 5.2, 5.086075949367089)","(21.0, 34.0, 32.833333333333336)","(3.7, 4.3, 4.210714285714285)","(8.0, 99999, 99990)"
07-12-2022 19:53:10.526940,"(5.0, 7.6, 7.15)","(21.0, 27.0, 22.666666666666668)","(7.5, 9.2, 9.0)","(81.0, 320.0, 253.33333333333334)","(6.5, 10.0, 9.4)","(71.0, 100.0, 95.9090909090909)","(4.0, 5.2, 5.086075949367089)","(21.0, 34.0, 32.833333333333336)","(3.7, 4.3, 4.210714285714285)","(8.0, 99999, 99990)"
07-12-2022 19:53:12.079400,"(5.0, 7.6, 7.15)","(21.0, 26.0, 22.666666666666668)","(7.5, 9.2, 9.0)","(81.0, 320.0, 253.33333333333334)","(6.5, 9.8, 9.56)","(71.0, 100.0, 95.9090909090909)","(4.0, 5.2, 5.08235294117647)","(21.0, 34.0, 35.46153846153846)","(3.7, 4.3, 4.210714285714285)","(8.0, 99999, 99990)"
07-12-2022 19:53:13.705662,"(5.0, 7.6, 7.488888888888889)","(21.0, 26.0, 22.666666666666668)","(7.5, 9.2, 8.584615384615384)","(81.0, 320.0, 253.33333333333334)","(6.5, 9.8, 9.4)","(71.0, 100.0, 95.9090909090909)","(4.0, 5.2, 5.083870967741936)","(21.0, 38.0, 32.833333333333336)","(3.7, 4.3, 4.201960784313726)","(8.0, 99999, 99990)"
07-12-2022 19:53:15.268787,"(5.0, 7.6, 6.914285714285714)","(21.0, 26.0, 22.666666666666668)","(7.5, 9.2, 8.584615384615384)","(81.0, 320.0, 253.33333333333334)","(6.5, 9.6, 9.4)","(71.0, 100.0, 98.33333333333333)","(4.0, 5.2, 5.020833333333333)","(21.0, 34.0, 32.833333333333336)","(3.7, 4.3, 4.201960784313726)","(8.0, 99999, 99990)"
07-12-2022 19:53:16.985376,"(5.0, 7.6, 7.1)","(21.0, 26.0, 22.666666666666668)","(7.5, 9.2, 8.584615384615384)","(81.0, 320.0, 215.0)","(6.5, 9.6, 8.966666666666667)","(71.0, 100.0, 98.33333333333333)","(4.0, 5.2, 4.95)","(21.0, 34.0, 33.0)","(3.7, 4.3, 4.1776470588235295)","(8.0, 99999, 99990)"
07-12-2022 19:53:18.503297,"(5.0, 7.4, 7.1)","(21.0, 26.0, 22.666666666666668)","(7.5, 9.2, 8.584615384615384)","(81.0, 310.0, 210.0)","(6.5, 9.8, 8.966666666666667)","(71.0, 100.0, 116.11111111111111)","(4.0, 5.1, 4.95)","(21.0, 38.0, 33.2)","(3.7, 4.2, 4.191666666666666)","(8.0, 99999, 99990)"
07-12-2022 19:53:20.115631,"(5.0, 7.4, 7.0)","(21.0, 26.0, 22.666666666666668)","(7.5, 9.2, 8.584615384615384)","(81.0, 300.0, 192.0)","(6.5, 9.8, 9.2)","(71.0, 120.0, 116.11111111111111)","(4.0, 5.1, 4.95)","(21.0, 36.0, 35.22222222222222)","(3.7, 4.1, 4.052054794520548)","(8.0, 99999, 99990)"
07-12-2022 19:53:21.592417,"(5.0, 7.4, 6.909090909090909)","(21.0, 26.0, 22.666666666666668)","(7.5, 9.2, 8.710204081632654)","(81.0, 300.0, 192.0)","(6.5, 9.6, 9.422222222222222)","(71.0, 120.0, 116.11111111111111)","(4.0, 5.1, 4.954545454545455)","(21.0, 36.0, 35.333333333333336)","(3.7, 4.1, 4.051724137931035)","(8.0, 99999, 99990)"
07-12-2022 19:53:23.057110,"(5.0, 7.4, 7.112)","(21.0, 26.0, 21.125)","(7.5, 9.2, 8.710204081632654)","(81.0, 300.0, 240.0)","(6.5, 9.6, 9.211764705882354)","(71.0, 120.0, 105.0)","(4.0, 5.2, 5.075144508670521)","(21.0, 36.0, 32.94117647058823)","(3.7, 4.1, 4.051724137931035)","(8.0, 99999, 99990)"
07-12-2022 19:53:24.665019,"(5.0, 7.4, 7.112)","(21.0, 30.0, 26.76923076923077)","(7.5, 9.2, 8.710204081632654)","(81.0, 300.0, 240.0)","(6.5, 9.8, 9.493333333333332)","(71.0, 110.0, 105.0)","(4.0, 5.2, 5.075144508670521)","(21.0, 40.0, 36.0)","(3.7, 4.1, 3.9846153846153847)","(8.0, 99999, 99990)"
07-12-2022 19:53:26.309851,"(5.0, 7.4, 7.112)","(21.0, 28.0, 25.75)","(7.5, 9.2, 8.710204081632654)","(81.0, 300.0, 240.0)","(6.5, 9.6, 9.476923076923077)","(71.0, 110.0, 105.0)","(4.0, 5.2, 5.0925)","(21.0, 38.0, 33.111111111111114)","(3.7, 4.0, 4.095238095238095)","(8.0, 99999, 99990)"
07-12-2022 19:53:27.930096,"(5.0, 7.4, 7.133333333333334)","(21.0, 27.0, 25.75)","(7.5, 9.2, 8.747169811320754)","(81.0, 300.0, 262.8571428571429)","(6.5, 9.6, 8.232432432432432)","(71.0, 110.0, 105.0)","(4.0, 5.2, 4.794827586206897)","(21.0, 38.0, 36.0)","(3.7, 4.1, 4.095238095238095)","(8.0, 99999, 99990)"
07-12-2022 19:53:29.673236,"(5.0, 7.4, 7.298591549295775)","(21.0, 27.0, 25.4)","(7.5, 9.2, 8.654545454545454)","(81.0, 290.0, 262.8571428571429)","(6.5, 8.4, 8.23013698630137)","(71.0, 110.0, 105.45454545454545)","(4.0, 5.2, 4.841666666666667)","(21.0, 40.0, 34.193548387096776)","(3.7, 4.2, 4.101111111111111)","(8.0, 99999, 99990)"
07-12-2022 19:53:31.447295,"(5.0, 7.4, 7.298591549295775)","(21.0, 27.0, 24.164383561643834)","(7.5, 9.2, 8.654545454545454)","(81.0, 290.0, 262.8571428571429)","(6.5, 8.4, 8.23013698630137)","(71.0, 110.0, 105.45454545454545)","(4.0, 5.2, 4.915254237288136)","(21.0, 32.0, 31.09090909090909)","(3.7, 4.0, 3.955985915492958)","(8.0, 99999, 99990)"
