,Marcher,Our Frankie,Lady Chartwell,Northern Impact,Cynic,Cristalino,Donnacan,Giddy Gans Joy
09-01-2023 14:09:24.261587,"(21.0, 34.0, 33.65853658536585)","(1.8, 1.93, 1.9033449477351916)","(7.5, 10.5, 10.3125)","(6.0, 9.8, 9.60909090909091)","(12.0, 14.5, 14.483870967741936)","(7.0, 8.2, 8.005714285714285)","(14.0, 24.0, 23.533333333333335)","(41.0, 60.0, 58.46153846153846)"
09-01-2023 14:09:25.251536,"(21.0, 34.0, 33.65853658536585)","(1.8, 1.93, 1.9033449477351916)","(7.5, 10.5, 10.3125)","(6.0, 9.8, 9.60909090909091)","(12.0, 14.5, 14.483870967741936)","(7.0, 8.2, 8.005714285714285)","(14.0, 24.0, 23.533333333333335)","(41.0, 60.0, 58.46153846153846)"
09-01-2023 14:09:26.262291,"(21.0, 34.0, 33.65853658536585)","(1.8, 1.93, 1.9033449477351916)","(7.5, 10.5, 10.3125)","(6.0, 9.8, 9.60909090909091)","(12.0, 14.5, 14.483870967741936)","(7.0, 8.2, 8.005714285714285)","(14.0, 24.0, 23.533333333333335)","(41.0, 60.0, 58.46153846153846)"
09-01-2023 14:09:27.263678,"(21.0, 34.0, 33.65853658536585)","(1.8, 1.93, 1.9033449477351916)","(7.5, 10.5, 10.35483870967742)","(6.0, 9.8, 9.60909090909091)","(12.0, 14.5, 14.483870967741936)","(7.0, 8.2, 8.005714285714285)","(14.0, 24.0, 23.533333333333335)","(41.0, 60.0, 58.46153846153846)"
09-01-2023 14:09:28.350871,"(21.0, 34.0, 33.65853658536585)","(1.8, 1.93, 1.9033449477351916)","(7.5, 10.5, 10.384615384615385)","(6.0, 9.8, 9.603125)","(12.0, 14.5, 14.831521739130435)","(7.0, 8.2, 7.818691588785047)","(14.0, 24.0, 23.533333333333335)","(41.0, 60.0, 58.46153846153846)"
09-01-2023 14:09:29.401469,"(21.0, 34.0, 33.65853658536585)","(1.8, 1.93, 1.9014552238805968)","(7.5, 10.5, 10.384615384615385)","(6.0, 9.8, 9.603125)","(12.0, 15.0, 14.528136531365314)","(7.0, 8.2, 7.818691588785047)","(14.0, 24.0, 23.681818181818183)","(41.0, 60.0, 58.46153846153846)"
09-01-2023 14:09:30.561121,"(21.0, 34.0, 33.65853658536585)","(1.8, 1.93, 1.9014552238805968)","(7.5, 10.5, 10.384615384615385)","(6.0, 9.8, 9.603125)","(12.0, 15.0, 14.529223744292237)","(7.0, 8.2, 7.818691588785047)","(14.0, 24.0, 23.681818181818183)","(41.0, 60.0, 58.46153846153846)"
09-01-2023 14:09:31.713218,"(21.0, 34.0, 33.65853658536585)","(1.8, 1.93, 1.9014552238805968)","(7.5, 10.5, 10.384615384615385)","(6.0, 9.8, 9.484507042253522)","(12.0, 15.0, 14.512298959318827)","(7.0, 8.2, 7.824390243902439)","(14.0, 24.0, 23.681818181818183)","(41.0, 60.0, 58.888888888888886)"
09-01-2023 14:09:32.828578,"(21.0, 34.0, 33.65853658536585)","(1.8, 1.93, 1.9013483146067416)","(7.5, 10.5, 10.612068965517242)","(6.0, 9.8, 9.505882352941176)","(12.0, 15.0, 14.512298959318827)","(7.0, 8.2, 8.026666666666667)","(14.0, 24.0, 23.625)","(41.0, 60.0, 58.888888888888886)"
09-01-2023 14:09:33.895542,"(21.0, 34.0, 33.65853658536585)","(1.8, 1.93, 1.9013483146067416)","(7.5, 11.0, 10.612068965517242)","(6.0, 9.8, 9.505882352941176)","(12.0, 15.0, 14.512298959318827)","(7.0, 8.2, 8.032258064516128)","(14.0, 24.0, 23.625)","(41.0, 60.0, 58.888888888888886)"
09-01-2023 14:09:34.964762,"(21.0, 34.0, 33.65853658536585)","(1.8, 1.93, 1.892222222222222)","(7.5, 11.0, 10.642857142857142)","(6.0, 9.8, 9.482539682539683)","(12.0, 15.0, 14.512298959318827)","(7.0, 8.2, 8.032258064516128)","(14.0, 24.0, 23.625)","(41.0, 60.0, 58.888888888888886)"
09-01-2023 14:09:36.127209,"(21.0, 34.0, 33.65853658536585)","(1.8, 1.93, 1.8943356643356641)","(7.5, 11.0, 10.638461538461538)","(6.0, 9.8, 9.482539682539683)","(12.0, 15.0, 14.512298959318827)","(7.0, 8.2, 8.032258064516128)","(14.0, 24.0, 23.625)","(41.0, 60.0, 58.888888888888886)"
09-01-2023 14:09:37.249669,"(21.0, 34.0, 33.65853658536585)","(1.8, 1.93, 1.8943356643356641)","(7.5, 11.0, 10.638461538461538)","(6.0, 9.8, 9.436363636363637)","(12.0, 15.0, 14.512298959318827)","(7.0, 8.2, 8.032258064516128)","(14.0, 24.0, 23.526315789473685)","(41.0, 60.0, 58.888888888888886)"
09-01-2023 14:09:38.412934,"(21.0, 34.0, 33.65853658536585)","(1.8, 1.93, 1.8943356643356641)","(7.5, 11.0, 10.638461538461538)","(6.0, 9.8, 9.436363636363637)","(12.0, 15.0, 14.511374407582938)","(7.0, 8.2, 8.032258064516128)","(14.0, 24.0, 23.526315789473685)","(41.0, 60.0, 58.888888888888886)"
09-01-2023 14:09:39.584868,"(21.0, 34.0, 33.65853658536585)","(1.8, 1.92, 1.8981818181818182)","(7.5, 11.0, 10.638461538461538)","(6.0, 9.8, 9.587234042553192)","(12.0, 15.0, 14.511374407582938)","(7.0, 8.2, 8.032258064516128)","(14.0, 24.0, 23.625)","(41.0, 60.0, 58.888888888888886)"
09-01-2023 14:09:40.691388,"(21.0, 34.0, 33.65853658536585)","(1.8, 1.92, 1.8981818181818182)","(7.5, 11.0, 10.638461538461538)","(6.0, 9.8, 9.587234042553192)","(12.0, 15.0, 14.511374407582938)","(7.0, 8.2, 8.032258064516128)","(14.0, 24.0, 23.681818181818183)","(41.0, 60.0, 58.888888888888886)"
09-01-2023 14:09:41.735113,"(21.0, 34.0, 33.65853658536585)","(1.8, 1.92, 1.8955555555555554)","(7.5, 11.0, 10.638461538461538)","(6.0, 9.8, 9.612048192771084)","(12.0, 15.0, 14.511374407582938)","(7.0, 8.2, 8.032258064516128)","(14.0, 24.0, 23.681818181818183)","(41.0, 60.0, 58.888888888888886)"
09-01-2023 14:09:42.776992,"(21.0, 34.0, 33.65853658536585)","(1.8, 1.92, 1.8955555555555554)","(7.5, 11.0, 10.638461538461538)","(6.0, 9.8, 9.521428571428572)","(12.0, 15.0, 14.522155085599195)","(7.0, 8.2, 8.032258064516128)","(14.0, 24.0, 23.681818181818183)","(41.0, 60.0, 58.888888888888886)"
09-01-2023 14:09:43.855596,"(21.0, 34.0, 33.65853658536585)","(1.8, 1.92, 1.8955555555555554)","(7.5, 11.0, 10.638461538461538)","(6.0, 9.8, 9.513333333333334)","(12.0, 15.0, 14.522155085599195)","(7.0, 8.2, 8.020689655172413)","(14.0, 24.0, 23.681818181818183)","(41.0, 60.0, 58.888888888888886)"
09-01-2023 14:09:44.905164,"(21.0, 34.0, 33.65853658536585)","(1.8, 1.92, 1.8955555555555554)","(7.5, 11.0, 10.638461538461538)","(6.0, 9.8, 9.513333333333334)","(12.0, 15.0, 14.522155085599195)","(7.0, 8.2, 8.020689655172413)","(14.0, 24.0, 23.681818181818183)","(41.0, 60.0, 58.888888888888886)"
09-01-2023 14:09:45.969309,"(21.0, 34.0, 33.65853658536585)","(1.8, 1.92, 1.8959210526315788)","(7.5, 11.0, 10.638461538461538)","(6.0, 9.8, 9.468)","(12.0, 15.0, 14.513831967213115)","(7.0, 8.2, 8.020689655172413)","(14.0, 24.0, 23.681818181818183)","(41.0, 60.0, 58.888888888888886)"
09-01-2023 14:09:47.057284,"(21.0, 34.0, 33.65853658536585)","(1.8, 1.92, 1.8959210526315788)","(7.5, 11.0, 10.638461538461538)","(6.0, 9.8, 9.470833333333333)","(12.0, 15.0, 14.513831967213115)","(7.0, 8.2, 8.022900763358779)","(14.0, 24.0, 23.681818181818183)","(41.0, 60.0, 58.888888888888886)"
09-01-2023 14:09:48.127431,"(21.0, 34.0, 33.65853658536585)","(1.8, 1.92, 1.9015151515151514)","(7.5, 11.0, 10.638461538461538)","(6.0, 9.8, 9.470833333333333)","(12.0, 15.0, 14.046231155778894)","(7.0, 8.2, 8.022900763358779)","(14.0, 24.0, 23.681818181818183)","(41.0, 60.0, 58.888888888888886)"
09-01-2023 14:09:49.173571,"(21.0, 34.0, 33.65853658536585)","(1.8, 1.92, 1.9132967032967032)","(7.5, 11.0, 10.638461538461538)","(6.0, 9.8, 9.484)","(12.0, 14.0, 13.75)","(7.0, 8.2, 8.022900763358779)","(14.0, 24.0, 23.681818181818183)","(41.0, 60.0, 58.888888888888886)"
09-01-2023 14:09:50.233975,"(21.0, 36.0, 35.76923076923077)","(1.8, 1.92, 1.9054761904761903)","(7.5, 11.0, 10.678082191780822)","(6.0, 9.8, 9.496153846153847)","(12.0, 14.0, 13.633858267716535)","(7.0, 8.2, 8.022900763358779)","(14.0, 24.0, 23.681818181818183)","(41.0, 60.0, 59.11764705882353)"
09-01-2023 14:09:51.236644,"(21.0, 36.0, 35.76923076923077)","(1.8, 1.92, 1.9054761904761903)","(7.5, 11.0, 10.703125)","(6.0, 9.8, 9.496153846153847)","(12.0, 14.0, 13.633858267716535)","(7.0, 8.2, 8.022900763358779)","(14.0, 24.0, 23.74074074074074)","(41.0, 60.0, 59.11764705882353)"
09-01-2023 14:09:52.267760,"(21.0, 36.0, 35.76923076923077)","(1.8, 1.92, 1.9119205298013244)","(7.5, 11.0, 10.746666666666666)","(6.0, 9.8, 9.52991452991453)","(12.0, 13.5, 13.405263157894737)","(7.0, 8.2, 8.022900763358779)","(14.0, 24.0, 23.74074074074074)","(41.0, 60.0, 59.11764705882353)"
09-01-2023 14:09:53.345108,"(21.0, 36.0, 35.76923076923077)","(1.8, 1.92, 1.9119205298013244)","(7.5, 11.0, 10.746666666666666)","(6.0, 9.8, 9.467368421052631)","(12.0, 13.5, 13.290697674418604)","(7.0, 8.2, 8.022900763358779)","(14.0, 24.0, 23.74074074074074)","(41.0, 60.0, 59.11764705882353)"
09-01-2023 14:09:54.454529,"(21.0, 36.0, 35.76923076923077)","(1.8, 1.92, 1.9119205298013244)","(7.5, 11.0, 10.746666666666666)","(6.0, 9.8, 9.467368421052631)","(12.0, 13.5, 13.290697674418604)","(7.0, 8.2, 7.922155688622754)","(14.0, 24.0, 23.74074074074074)","(41.0, 60.0, 59.11764705882353)"
09-01-2023 14:09:55.564113,"(21.0, 36.0, 35.76923076923077)","(1.8, 1.92, 1.9119205298013244)","(7.5, 11.0, 10.746666666666666)","(6.0, 9.8, 9.467368421052631)","(12.0, 13.5, 13.166666666666666)","(7.0, 8.2, 8.03661971830986)","(14.0, 24.0, 23.74074074074074)","(41.0, 60.0, 59.11764705882353)"
09-01-2023 14:09:56.633573,"(21.0, 36.0, 35.76923076923077)","(1.8, 1.92, 1.9119205298013244)","(7.5, 11.0, 10.746666666666666)","(6.0, 9.8, 9.564179104477612)","(12.0, 13.5, 13.097701149425287)","(7.0, 8.2, 7.9243902439024385)","(14.0, 24.0, 23.74074074074074)","(41.0, 60.0, 59.11764705882353)"
09-01-2023 14:09:57.678543,"(21.0, 36.0, 35.714285714285715)","(1.8, 1.92, 1.9118666666666666)","(7.5, 11.0, 10.746666666666666)","(6.0, 9.8, 9.546666666666667)","(12.0, 13.5, 12.903508771929825)","(7.0, 8.2, 8.046153846153846)","(14.0, 24.0, 23.88)","(41.0, 60.0, 59.666666666666664)"
09-01-2023 14:09:58.739788,"(21.0, 36.0, 35.904761904761905)","(1.8, 1.92, 1.912375)","(7.5, 11.0, 10.76923076923077)","(6.0, 9.8, 9.624)","(12.0, 13.0, 12.931034482758621)","(7.0, 8.2, 8.031067961165048)","(14.0, 24.0, 23.90909090909091)","(41.0, 60.0, 62.368421052631575)"
09-01-2023 14:09:59.809094,"(21.0, 40.0, 36.21052631578947)","(1.8, 1.92, 1.9140579710144927)","(7.5, 11.0, 10.803921568627452)","(6.0, 9.6, 9.55483870967742)","(12.0, 13.0, 12.853846153846154)","(7.0, 8.2, 8.014893617021276)","(14.0, 24.0, 24.647058823529413)","(41.0, 65.0, 56.42857142857143)"
09-01-2023 14:10:00.890482,"(21.0, 40.0, 37.36585365853659)","(1.8, 1.92, 1.9086486486486485)","(7.5, 11.0, 10.791666666666666)","(6.0, 9.6, 9.547169811320755)","(12.0, 13.0, 12.853846153846154)","(7.0, 8.2, 8.014893617021276)","(14.0, 27.0, 25.4)","(41.0, 70.0, 58.0)"
09-01-2023 14:10:01.936725,"(21.0, 40.0, 37.36585365853659)","(1.8, 1.92, 1.91625)","(7.5, 11.0, 10.791666666666666)","(6.0, 9.6, 9.547169811320755)","(12.0, 13.0, 12.853846153846154)","(7.0, 8.2, 8.050393700787401)","(14.0, 27.0, 25.4)","(41.0, 70.0, 56.95652173913044)"
09-01-2023 14:10:03.019556,"(21.0, 40.0, 37.36585365853659)","(1.8, 1.92, 1.91625)","(7.5, 11.0, 10.818181818181818)","(6.0, 9.6, 9.547169811320755)","(12.0, 13.5, 13.015873015873016)","(7.0, 8.2, 8.037254901960784)","(14.0, 27.0, 25.4)","(41.0, 70.0, 55.714285714285715)"
09-01-2023 14:10:04.078596,"(21.0, 40.0, 37.36585365853659)","(1.8, 1.92, 1.91625)","(7.5, 11.0, 10.818181818181818)","(6.0, 9.6, 9.547169811320755)","(12.0, 13.5, 13.01526717557252)","(7.0, 8.2, 8.030366492146596)","(14.0, 27.0, 25.4)","(41.0, 70.0, 57.5)"
09-01-2023 14:10:05.082667,"(21.0, 40.0, 37.36585365853659)","(1.8, 1.92, 1.9068085106382977)","(7.5, 11.0, 10.833333333333334)","(6.0, 9.6, 9.547169811320755)","(12.0, 13.5, 13.01526717557252)","(7.0, 8.2, 8.030366492146596)","(14.0, 27.0, 25.4)","(41.0, 70.0, 57.5)"
09-01-2023 14:10:06.068678,"(21.0, 40.0, 37.75)","(1.8, 1.93, 1.901771217712177)","(7.5, 11.0, 10.833333333333334)","(6.0, 9.8, 9.661157024793388)","(12.0, 13.5, 13.020754716981132)","(7.0, 8.2, 8.009049773755656)","(14.0, 27.0, 25.8)","(41.0, 70.0, 54.516129032258064)"
09-01-2023 14:10:07.086597,"(21.0, 40.0, 37.696969696969695)","(1.8, 1.91, 1.9031372549019607)","(7.5, 11.0, 10.833333333333334)","(6.0, 9.8, 9.661157024793388)","(12.0, 13.5, 13.020754716981132)","(7.0, 8.2, 8.009049773755656)","(14.0, 27.0, 25.8)","(41.0, 65.0, 60.5)"
09-01-2023 14:10:08.127696,"(21.0, 40.0, 37.5)","(1.8, 1.91, 1.901860465116279)","(7.5, 11.0, 10.833333333333334)","(6.0, 9.8, 9.661157024793388)","(12.0, 13.5, 13.155)","(7.0, 8.2, 8.018918918918919)","(14.0, 27.0, 25.8)","(41.0, 65.0, 60.5)"
09-01-2023 14:10:09.170464,"(21.0, 40.0, 38.11764705882353)","(1.8, 1.91, 1.9012087912087912)","(7.5, 11.0, 10.833333333333334)","(6.0, 9.8, 9.661157024793388)","(12.0, 13.5, 13.155)","(7.0, 8.2, 8.018918918918919)","(14.0, 27.0, 25.8)","(41.0, 65.0, 60.5)"
09-01-2023 14:10:10.226979,"(21.0, 40.0, 37.625)","(1.8, 1.91, 1.9012087912087912)","(7.5, 11.0, 10.833333333333334)","(6.0, 9.8, 9.661157024793388)","(12.0, 13.5, 13.156565656565657)","(7.0, 8.2, 7.913368983957219)","(14.0, 27.0, 25.2)","(41.0, 65.0, 61.785714285714285)"
09-01-2023 14:10:11.280539,"(21.0, 40.0, 37.625)","(1.8, 1.95, 1.949325153374233)","(7.5, 11.0, 10.833333333333334)","(6.0, 9.8, 9.661157024793388)","(12.0, 13.5, 13.130026809651474)","(7.0, 8.2, 7.905699481865285)","(14.0, 27.0, 24.923076923076923)","(41.0, 65.0, 59.54545454545455)"
09-01-2023 14:10:12.377734,"(21.0, 40.0, 38.266666666666666)","(1.8, 1.95, 1.9491129032258063)","(7.5, 11.0, 10.833333333333334)","(6.0, 9.8, 9.6656)","(12.0, 13.5, 12.32370820668693)","(7.0, 8.2, 7.853658536585366)","(14.0, 27.0, 24.923076923076923)","(41.0, 65.0, 59.54545454545455)"
09-01-2023 14:10:13.448893,"(21.0, 40.0, 38.266666666666666)","(1.8, 1.95, 1.9493388429752065)","(7.5, 11.0, 10.833333333333334)","(6.0, 9.8, 9.6656)","(12.0, 13.5, 12.536363636363637)","(7.0, 8.2, 7.853658536585366)","(14.0, 27.0, 24.923076923076923)","(41.0, 65.0, 59.54545454545455)"
09-01-2023 14:10:14.548633,"(21.0, 40.0, 38.266666666666666)","(1.8, 1.95, 1.9479487179487178)","(7.5, 11.0, 10.81132075471698)","(6.0, 9.8, 9.6656)","(12.0, 13.0, 12.385542168674698)","(7.0, 8.2, 7.853658536585366)","(14.0, 27.0, 24.923076923076923)","(41.0, 65.0, 59.54545454545455)"
09-01-2023 14:10:15.611513,"(21.0, 40.0, 38.193548387096776)","(1.8, 1.95, 1.9479487179487178)","(7.5, 11.0, 10.81132075471698)","(6.0, 9.8, 9.6656)","(12.0, 13.0, 12.385542168674698)","(7.0, 8.2, 7.853658536585366)","(14.0, 27.0, 24.923076923076923)","(41.0, 65.0, 59.54545454545455)"
09-01-2023 14:10:16.682414,"(21.0, 40.0, 38.193548387096776)","(1.8, 1.94, 1.928)","(7.5, 11.0, 10.791666666666666)","(6.0, 9.8, 9.6656)","(12.0, 13.0, 12.966666666666667)","(7.0, 8.2, 7.853658536585366)","(14.0, 27.0, 24.923076923076923)","(41.0, 65.0, 59.54545454545455)"
09-01-2023 14:10:17.740158,"(21.0, 40.0, 38.193548387096776)","(1.8, 1.94, 1.928)","(7.5, 11.0, 10.791666666666666)","(6.0, 9.8, 9.6656)","(12.0, 13.0, 12.85)","(7.0, 8.2, 7.873563218390804)","(14.0, 27.0, 24.923076923076923)","(41.0, 65.0, 60.0)"
09-01-2023 14:10:18.800371,"(21.0, 40.0, 38.06060606060606)","(1.8, 1.94, 1.9226666666666665)","(7.5, 11.0, 10.81132075471698)","(6.0, 9.8, 9.333333333333332)","(12.0, 13.0, 12.85)","(7.0, 8.2, 7.873563218390804)","(14.0, 27.0, 24.727272727272727)","(41.0, 65.0, 60.0)"
09-01-2023 14:10:19.789561,"(21.0, 40.0, 38.06060606060606)","(1.8, 1.94, 1.9226666666666665)","(7.5, 11.0, 10.81132075471698)","(6.0, 9.8, 9.67175572519084)","(12.0, 13.0, 12.85)","(7.0, 8.2, 7.873563218390804)","(14.0, 26.0, 24.727272727272727)","(41.0, 65.0, 57.27272727272727)"
09-01-2023 14:10:20.793365,"(21.0, 40.0, 38.06060606060606)","(1.8, 1.94, 1.9323529411764706)","(7.5, 11.0, 10.81132075471698)","(6.0, 9.8, 9.67175572519084)","(12.0, 12.5, 12.788235294117648)","(7.0, 8.2, 7.873563218390804)","(14.0, 26.0, 24.727272727272727)","(41.0, 60.0, 55.333333333333336)"
09-01-2023 14:10:21.814681,"(21.0, 40.0, 38.06060606060606)","(1.8, 1.94, 1.9323529411764706)","(7.5, 11.0, 10.81132075471698)","(6.0, 9.8, 9.67175572519084)","(12.0, 13.0, 12.555555555555555)","(7.0, 8.2, 8.017948717948718)","(14.0, 26.0, 24.727272727272727)","(41.0, 60.0, 55.333333333333336)"
09-01-2023 14:10:22.928560,"(21.0, 40.0, 38.06060606060606)","(1.8, 1.94, 1.93390625)","(7.5, 11.0, 10.81132075471698)","(6.0, 9.8, 9.67175572519084)","(12.0, 13.5, 12.26388888888889)","(7.0, 8.2, 8.041420118343195)","(14.0, 26.0, 24.727272727272727)","(41.0, 60.0, 55.333333333333336)"
09-01-2023 14:10:23.977547,"(21.0, 40.0, 38.11764705882353)","(1.8, 1.93, 1.9274193548387095)","(7.5, 11.0, 10.81132075471698)","(6.0, 9.8, 9.67175572519084)","(12.0, 12.5, 12.26388888888889)","(7.0, 8.2, 8.041420118343195)","(14.0, 26.0, 24.727272727272727)","(41.0, 60.0, 55.333333333333336)"
09-01-2023 14:10:25.075079,"(21.0, 38.0, 37.63636363636363)","(1.8, 1.93, 1.9276470588235293)","(7.5, 11.0, 10.81132075471698)","(6.0, 9.8, 9.66771653543307)","(12.0, 12.5, 11.87037037037037)","(7.0, 8.2, 8.041420118343195)","(14.0, 26.0, 24.727272727272727)","(41.0, 60.0, 55.333333333333336)"
09-01-2023 14:10:26.232560,"(26.0, 38.0, 37.63636363636363)","(1.8, 1.93, 1.9284615384615384)","(8.0, 11.0, 10.8)","(6.5, 9.8, 9.641509433962264)","(10.0, 12.5, 11.713333333333333)","(7.0, 8.2, 8.041420118343195)","(16.0, 26.0, 24.727272727272727)","(41.0, 60.0, 55.333333333333336)"
09-01-2023 14:10:27.307124,"(26.0, 38.0, 37.63636363636363)","(1.8, 1.93, 1.9284615384615384)","(8.0, 11.0, 11.116438356164384)","(6.5, 9.8, 9.621818181818181)","(10.0, 12.5, 12.206896551724139)","(7.0, 8.2, 8.044585987261147)","(16.0, 26.0, 24.8)","(41.0, 60.0, 56.15384615384615)"
09-01-2023 14:10:28.447769,"(26.0, 38.0, 37.89473684210526)","(1.8, 1.93, 1.9175)","(8.0, 12.0, 11.287878787878787)","(6.5, 9.8, 9.310526315789472)","(10.0, 12.5, 12.264976958525345)","(7.0, 8.2, 8.064814814814815)","(16.0, 26.0, 25.142857142857142)","(41.0, 60.0, 55.833333333333336)"
09-01-2023 14:10:29.548904,"(26.0, 38.0, 37.84615384615385)","(1.8, 1.93, 1.926153846153846)","(8.0, 12.0, 11.53921568627451)","(6.5, 9.6, 9.310526315789472)","(10.0, 12.5, 12.264976958525345)","(7.0, 8.2, 8.064814814814815)","(16.0, 26.0, 25.142857142857142)","(41.0, 60.0, 56.15384615384615)"
09-01-2023 14:10:30.591836,"(26.0, 38.0, 37.714285714285715)","(1.8, 1.93, 1.9163636363636363)","(8.0, 12.0, 11.692982456140351)","(6.5, 9.6, 9.274999999999999)","(10.0, 12.5, 11.589887640449438)","(7.0, 8.2, 8.052525252525252)","(16.0, 26.0, 25.25)","(41.0, 60.0, 56.15384615384615)"
09-01-2023 14:10:31.629884,"(26.0, 38.0, 37.714285714285715)","(1.8, 1.93, 1.9075)","(8.0, 12.0, 11.672413793103448)","(6.5, 9.6, 9.47448275862069)","(10.0, 13.5, 12.035555555555556)","(7.0, 8.2, 8.06605504587156)","(16.0, 26.0, 24.5)","(41.0, 60.0, 56.875)"
09-01-2023 14:10:32.635701,"(26.0, 38.0, 37.09090909090909)","(1.8, 1.93, 1.9064285714285714)","(8.0, 12.0, 11.698412698412698)","(6.5, 9.6, 9.47448275862069)","(10.0, 13.5, 12.035555555555556)","(7.0, 8.2, 8.11076923076923)","(16.0, 26.0, 24.285714285714285)","(41.0, 60.0, 56.875)"
09-01-2023 14:10:33.661929,"(26.0, 38.0, 37.2)","(1.8, 1.93, 1.905735294117647)","(8.0, 12.0, 11.666666666666666)","(6.5, 9.6, 9.446428571428571)","(10.0, 13.5, 12.035555555555556)","(7.0, 8.2, 8.11076923076923)","(16.0, 26.0, 24.285714285714285)","(41.0, 60.0, 56.875)"
09-01-2023 14:10:34.713410,"(26.0, 38.0, 37.2)","(1.8, 1.93, 1.905735294117647)","(8.0, 12.0, 11.666666666666666)","(6.5, 9.6, 9.446428571428571)","(10.0, 13.5, 12.41025641025641)","(7.0, 8.2, 8.11076923076923)","(16.0, 26.0, 24.285714285714285)","(41.0, 60.0, 56.875)"
09-01-2023 14:10:35.784518,"(26.0, 38.0, 37.333333333333336)","(1.8, 1.93, 1.905735294117647)","(8.0, 12.0, 11.666666666666666)","(6.5, 9.6, 9.446428571428571)","(10.0, 13.0, 12.341463414634147)","(7.0, 8.2, 8.079166666666666)","(16.0, 26.0, 24.285714285714285)","(41.0, 60.0, 56.875)"
09-01-2023 14:10:36.822829,"(26.0, 38.0, 37.333333333333336)","(1.8, 1.93, 1.905735294117647)","(8.0, 12.0, 11.666666666666666)","(6.5, 9.6, 9.459782608695653)","(10.0, 13.0, 12.19718309859155)","(7.0, 8.2, 8.055)","(16.0, 26.0, 24.285714285714285)","(41.0, 60.0, 53.75)"
09-01-2023 14:10:37.860871,"(26.0, 38.0, 37.42857142857143)","(1.8, 1.93, 1.905735294117647)","(8.0, 12.0, 11.779411764705882)","(6.5, 9.6, 9.459782608695653)","(10.0, 13.0, 12.19718309859155)","(7.0, 8.2, 8.055)","(16.0, 26.0, 24.285714285714285)","(41.0, 60.0, 55.833333333333336)"
09-01-2023 14:10:38.949357,"(26.0, 38.0, 37.42857142857143)","(1.8, 1.93, 1.905735294117647)","(8.0, 12.0, 11.779411764705882)","(6.5, 9.6, 9.479470198675497)","(10.0, 13.0, 11.038461538461538)","(7.0, 8.2, 8.085714285714285)","(16.0, 26.0, 25.0)","(41.0, 60.0, 55.833333333333336)"
09-01-2023 14:10:40.125952,"(26.0, 38.0, 37.44827586206897)","(1.8, 1.93, 1.9207563025210084)","(8.0, 12.0, 11.871794871794872)","(6.5, 9.6, 9.485534591194968)","(10.0, 11.5, 11.05)","(7.0, 8.2, 8.130434782608695)","(16.0, 26.0, 25.4)","(41.0, 60.0, 55.833333333333336)"
09-01-2023 14:10:41.266101,"(26.0, 38.0, 37.285714285714285)","(1.8, 1.94, 1.936923076923077)","(8.0, 12.0, 11.871794871794872)","(6.5, 9.6, 9.485534591194968)","(10.0, 11.5, 11.05)","(7.0, 8.2, 8.130434782608695)","(16.0, 26.0, 25.4)","(41.0, 60.0, 55.833333333333336)"
09-01-2023 14:10:42.374012,"(26.0, 38.0, 37.285714285714285)","(1.8, 1.94, 1.936923076923077)","(8.0, 12.0, 11.871794871794872)","(6.5, 9.6, 9.484810126582278)","(10.0, 11.5, 11.186746987951807)","(7.0, 8.2, 8.12)","(16.0, 26.0, 25.4)","(41.0, 60.0, 55.833333333333336)"
09-01-2023 14:10:43.498925,"(26.0, 38.0, 37.81818181818182)","(1.8, 1.94, 1.936923076923077)","(8.0, 12.0, 11.857142857142858)","(6.5, 9.6, 9.484810126582278)","(10.0, 11.5, 12.081395348837209)","(7.0, 8.2, 8.12)","(16.0, 26.0, 25.4)","(41.0, 60.0, 55.833333333333336)"
09-01-2023 14:10:44.589967,"(26.0, 38.0, 37.904761904761905)","(1.8, 1.94, 1.9375)","(8.0, 12.0, 11.857142857142858)","(6.5, 9.6, 9.484810126582278)","(10.0, 12.5, 11.804878048780488)","(7.0, 8.2, 8.13191489361702)","(16.0, 26.0, 25.4)","(41.0, 60.0, 55.833333333333336)"
09-01-2023 14:10:45.706746,"(26.0, 38.0, 37.904761904761905)","(1.8, 1.94, 1.9345205479452054)","(8.0, 12.0, 11.871794871794872)","(6.5, 9.6, 9.468115942028986)","(10.0, 12.0, 11.804878048780488)","(7.0, 8.2, 8.13191489361702)","(16.0, 26.0, 25.4)","(41.0, 60.0, 55.833333333333336)"
09-01-2023 14:10:46.828735,"(26.0, 38.0, 37.904761904761905)","(1.8, 1.94, 1.9345205479452054)","(8.0, 12.0, 11.871794871794872)","(6.5, 9.6, 9.468115942028986)","(10.0, 12.0, 11.909448818897637)","(7.0, 8.2, 8.13191489361702)","(16.0, 26.0, 25.4)","(41.0, 60.0, 55.833333333333336)"
09-01-2023 14:10:47.944239,"(21.0, 38.0, 37.904761904761905)","(1.8, 1.94, 1.9338461538461538)","(8.5, 12.0, 11.871794871794872)","(6.5, 9.6, 9.468115942028986)","(10.0, 12.0, 11.909448818897637)","(7.0, 8.2, 8.13191489361702)","(16.0, 26.0, 25.4)","(41.0, 60.0, 55.833333333333336)"
