,Winklee Ted,Your Law,Dont Tell Neo,Wilanns Way,Semi Precious,Saint Zac,Buckle Up Nick,Hawk Danger
10-01-2023 14:07:30.635548,"(3.8, 7.8, 6.742857142857142)","(19.0, 60.0, 20.8)","(2.6, 5.5, 5.0864864864864865)","(5.5, 8.6, 8.477272727272727)","(10.0, 15.5, 12.08)","(10.0, 19.5, 12.225000000000001)","(31.0, 100.0, 36.888888888888886)","(4.4, 9.0, 5.4)"
10-01-2023 14:07:31.687614,"(3.8, 7.8, 6.742857142857142)","(19.0, 60.0, 20.8)","(2.6, 5.5, 5.0864864864864865)","(5.5, 8.6, 8.477272727272727)","(10.0, 15.5, 12.08)","(10.0, 19.5, 12.225000000000001)","(31.0, 100.0, 36.888888888888886)","(4.4, 9.0, 5.4)"
10-01-2023 14:07:32.756782,"(3.8, 7.8, 6.742857142857142)","(19.0, 60.0, 20.8)","(2.6, 5.5, 5.0864864864864865)","(5.5, 8.6, 7.949999999999999)","(10.0, 15.0, 11.533333333333333)","(10.0, 19.5, 12.225000000000001)","(31.0, 100.0, 36.888888888888886)","(4.4, 9.0, 5.4)"
10-01-2023 14:07:33.754037,"(3.8, 7.8, 6.742857142857142)","(19.0, 60.0, 20.8)","(2.6, 5.5, 5.0864864864864865)","(5.5, 8.6, 7.949999999999999)","(10.0, 15.0, 11.533333333333333)","(10.0, 19.5, 12.225000000000001)","(31.0, 100.0, 36.888888888888886)","(4.4, 9.0, 5.4)"
10-01-2023 14:07:34.751433,"(3.8, 7.8, 6.742857142857142)","(19.0, 60.0, 20.8)","(2.6, 5.5, 4.2625)","(5.5, 8.6, 7.949999999999999)","(10.0, 15.0, 11.533333333333333)","(10.0, 19.5, 12.225000000000001)","(31.0, 100.0, 36.888888888888886)","(4.4, 9.0, 5.4)"
10-01-2023 14:07:35.813172,"(3.8, 7.8, 6.742857142857142)","(19.0, 60.0, 20.8)","(2.6, 5.5, 4.2625)","(5.5, 8.6, 7.949999999999999)","(10.0, 15.0, 11.533333333333333)","(10.0, 19.5, 12.225000000000001)","(31.0, 100.0, 36.888888888888886)","(4.4, 9.0, 5.4)"
10-01-2023 14:07:36.958361,"(3.8, 7.8, 6.742857142857142)","(19.0, 60.0, 20.8)","(2.6, 5.5, 4.2625)","(5.5, 8.6, 7.949999999999999)","(10.0, 15.0, 11.533333333333333)","(10.0, 19.5, 12.225000000000001)","(31.0, 100.0, 36.888888888888886)","(4.4, 9.0, 5.4)"
10-01-2023 14:07:38.140515,"(3.8, 7.8, 6.742857142857142)","(19.0, 60.0, 20.8)","(2.6, 5.5, 4.2625)","(5.5, 8.6, 8.133333333333333)","(10.0, 16.0, 11.571428571428571)","(10.0, 19.5, 12.225000000000001)","(31.0, 100.0, 36.888888888888886)","(4.4, 9.0, 5.4)"
10-01-2023 14:07:39.303381,"(3.8, 7.8, 6.742857142857142)","(19.0, 60.0, 20.8)","(2.6, 5.5, 4.2625)","(5.5, 8.6, 8.133333333333333)","(10.0, 16.0, 11.571428571428571)","(10.0, 19.5, 12.225000000000001)","(31.0, 100.0, 40.0)","(4.4, 9.0, 5.4)"
10-01-2023 14:07:40.666029,"(3.9, 8.0, 7.645454545454545)","(19.0, 60.0, 20.210526315789473)","(2.6, 5.5, 4.2625)","(5.0, 8.6, 8.133333333333333)","(11.0, 16.0, 11.571428571428571)","(10.0, 19.5, 12.350000000000001)","(31.0, 95.0, 34.54545454545455)","(4.4, 9.0, 5.4)"
10-01-2023 14:07:41.800711,"(3.9, 7.6, 7.281818181818181)","(19.0, 60.0, 20.210526315789473)","(2.6, 5.5, 4.2625)","(5.0, 8.6, 8.133333333333333)","(11.0, 16.0, 11.571428571428571)","(10.0, 20.0, 12.350000000000001)","(31.0, 90.0, 33.0)","(4.4, 9.0, 5.4)"
10-01-2023 14:07:43.086638,"(3.9, 8.0, 7.645454545454545)","(19.0, 60.0, 20.210526315789473)","(2.6, 5.5, 4.2625)","(5.0, 8.6, 8.277777777777779)","(11.0, 16.0, 11.571428571428571)","(10.0, 20.0, 12.350000000000001)","(31.0, 85.0, 33.0)","(4.4, 9.0, 5.4)"
10-01-2023 14:07:44.464050,"(3.9, 8.0, 7.645454545454545)","(19.0, 60.0, 20.210526315789473)","(2.6, 5.5, 4.2625)","(5.0, 8.6, 8.288888888888888)","(11.0, 16.0, 11.571428571428571)","(10.0, 20.0, 12.350000000000001)","(31.0, 85.0, 33.0)","(4.4, 9.0, 5.4)"
10-01-2023 14:07:45.845502,"(3.9, 8.0, 7.645454545454545)","(19.0, 60.0, 29.759999999999998)","(2.6, 5.5, 4.2625)","(5.0, 8.6, 8.288888888888888)","(11.0, 16.0, 11.571428571428571)","(10.0, 20.0, 12.350000000000001)","(31.0, 85.0, 32.733333333333334)","(4.4, 9.0, 5.24)"
10-01-2023 14:07:47.160119,"(3.9, 8.0, 7.645454545454545)","(19.0, 60.0, 29.759999999999998)","(2.6, 5.5, 4.2625)","(5.0, 8.6, 8.288888888888888)","(11.0, 16.0, 11.571428571428571)","(10.0, 20.0, 12.350000000000001)","(31.0, 85.0, 32.733333333333334)","(4.4, 8.2, 5.24)"
10-01-2023 14:07:48.413496,"(3.9, 8.0, 7.645454545454545)","(19.0, 60.0, 29.759999999999998)","(2.6, 5.5, 4.2625)","(5.0, 8.6, 8.288888888888888)","(11.0, 16.0, 11.571428571428571)","(10.0, 20.0, 12.350000000000001)","(31.0, 85.0, 33.666666666666664)","(4.4, 8.2, 5.24)"
10-01-2023 14:07:49.573622,"(3.9, 8.0, 7.645454545454545)","(19.0, 60.0, 29.759999999999998)","(2.6, 5.5, 4.2625)","(5.0, 8.6, 8.288888888888888)","(11.0, 16.0, 11.571428571428571)","(10.0, 20.0, 12.350000000000001)","(31.0, 85.0, 33.666666666666664)","(4.4, 8.2, 5.24)"
10-01-2023 14:07:50.787500,"(3.9, 8.0, 7.645454545454545)","(19.0, 60.0, 29.759999999999998)","(2.6, 5.5, 4.2625)","(5.0, 8.6, 8.288888888888888)","(11.0, 16.0, 11.571428571428571)","(10.0, 20.0, 12.350000000000001)","(31.0, 85.0, 33.666666666666664)","(4.4, 8.2, 5.24)"
10-01-2023 14:07:51.922982,"(3.9, 8.0, 7.645454545454545)","(19.0, 60.0, 29.759999999999998)","(2.6, 5.5, 4.2625)","(5.0, 8.6, 8.288888888888888)","(11.0, 16.0, 11.571428571428571)","(10.0, 20.0, 12.350000000000001)","(31.0, 85.0, 33.666666666666664)","(4.4, 8.2, 5.24)"
10-01-2023 14:07:53.179420,"(3.9, 8.0, 7.645454545454545)","(19.0, 60.0, 29.759999999999998)","(2.6, 5.5, 4.2625)","(5.0, 8.6, 8.288888888888888)","(11.0, 16.0, 11.571428571428571)","(10.0, 20.0, 12.350000000000001)","(31.0, 85.0, 33.666666666666664)","(4.4, 8.2, 5.24)"
10-01-2023 14:07:54.357794,"(3.9, 8.0, 7.645454545454545)","(19.0, 60.0, 29.759999999999998)","(2.6, 5.5, 4.2625)","(5.0, 8.6, 8.288888888888888)","(11.0, 16.0, 11.571428571428571)","(10.0, 20.0, 12.350000000000001)","(31.0, 85.0, 33.666666666666664)","(4.4, 8.2, 5.24)"
10-01-2023 14:07:55.720988,"(3.9, 8.0, 7.645454545454545)","(19.0, 60.0, 29.759999999999998)","(2.6, 5.5, 4.2625)","(5.0, 8.6, 8.288888888888888)","(11.0, 16.0, 11.571428571428571)","(10.0, 20.0, 12.350000000000001)","(31.0, 85.0, 33.92857142857143)","(4.4, 8.2, 5.666666666666667)"
10-01-2023 14:07:56.993436,"(3.9, 8.0, 7.645454545454545)","(19.0, 60.0, 29.759999999999998)","(2.6, 5.5, 4.2625)","(5.0, 8.6, 8.288888888888888)","(11.0, 16.0, 11.571428571428571)","(10.0, 20.0, 12.350000000000001)","(31.0, 85.0, 33.92857142857143)","(4.4, 8.0, 5.666666666666667)"
10-01-2023 14:07:58.271678,"(3.9, 8.0, 7.645454545454545)","(19.0, 60.0, 29.759999999999998)","(2.6, 5.5, 4.2625)","(5.0, 8.6, 8.288888888888888)","(11.0, 16.0, 11.571428571428571)","(10.0, 20.0, 12.350000000000001)","(31.0, 85.0, 33.92857142857143)","(4.4, 8.0, 5.666666666666667)"
10-01-2023 14:07:59.524436,"(3.9, 8.0, 7.645454545454545)","(19.0, 60.0, 29.759999999999998)","(2.6, 5.5, 4.2625)","(5.0, 8.6, 8.288888888888888)","(11.0, 16.0, 11.571428571428571)","(10.0, 20.0, 12.350000000000001)","(31.0, 85.0, 33.92857142857143)","(4.4, 8.0, 5.666666666666667)"
10-01-2023 14:08:00.801003,"(3.9, 8.0, 7.645454545454545)","(19.0, 60.0, 29.759999999999998)","(2.6, 5.5, 4.2625)","(5.0, 8.6, 8.288888888888888)","(11.0, 16.0, 11.571428571428571)","(10.0, 20.0, 12.350000000000001)","(31.0, 85.0, 33.92857142857143)","(4.4, 8.0, 5.666666666666667)"
10-01-2023 14:08:02.058248,"(3.9, 8.0, 7.645454545454545)","(19.0, 60.0, 29.759999999999998)","(2.6, 5.5, 4.2625)","(5.0, 8.6, 8.288888888888888)","(11.0, 16.0, 12.666666666666666)","(10.0, 20.0, 12.350000000000001)","(31.0, 85.0, 33.92857142857143)","(4.4, 8.0, 5.666666666666667)"
10-01-2023 14:08:03.343535,"(3.9, 8.0, 7.645454545454545)","(19.0, 60.0, 28.5)","(2.6, 5.5, 4.2625)","(5.0, 8.6, 8.288888888888888)","(11.0, 16.0, 13.0)","(10.0, 20.0, 14.9)","(31.0, 85.0, 33.92857142857143)","(4.4, 8.0, 5.666666666666667)"
10-01-2023 14:08:04.666471,"(3.9, 8.0, 7.645454545454545)","(19.0, 60.0, 28.5)","(2.6, 5.5, 4.2625)","(5.0, 8.6, 8.288888888888888)","(11.0, 16.0, 11.416666666666666)","(10.0, 20.0, 14.9)","(31.0, 85.0, 33.92857142857143)","(4.4, 8.0, 5.666666666666667)"
10-01-2023 14:08:05.930438,"(3.9, 8.0, 7.645454545454545)","(19.0, 60.0, 20.684210526315788)","(2.6, 5.5, 4.2625)","(5.0, 8.6, 8.288888888888888)","(11.0, 16.0, 11.4)","(10.0, 20.0, 14.9)","(31.0, 85.0, 33.92857142857143)","(4.4, 8.0, 5.666666666666667)"
10-01-2023 14:08:07.175488,"(3.9, 8.0, 7.645454545454545)","(19.0, 60.0, 20.684210526315788)","(2.6, 5.5, 4.2625)","(5.0, 8.6, 8.288888888888888)","(11.0, 15.0, 11.4)","(10.0, 20.0, 14.9)","(31.0, 85.0, 33.92857142857143)","(4.4, 8.0, 5.666666666666667)"
10-01-2023 14:08:08.412869,"(3.9, 8.0, 7.645454545454545)","(19.0, 60.0, 20.684210526315788)","(2.6, 5.5, 4.2625)","(5.0, 8.6, 8.288888888888888)","(11.0, 15.0, 11.4)","(10.0, 20.0, 14.9)","(31.0, 85.0, 33.92857142857143)","(4.4, 8.0, 5.666666666666667)"
10-01-2023 14:08:09.654202,"(3.9, 8.0, 7.645454545454545)","(19.0, 60.0, 20.684210526315788)","(2.6, 5.5, 4.2625)","(5.0, 8.6, 8.288888888888888)","(11.0, 15.0, 11.4)","(10.0, 20.0, 14.9)","(31.0, 85.0, 33.92857142857143)","(4.4, 8.0, 5.666666666666667)"
10-01-2023 14:08:10.887653,"(3.9, 8.0, 7.645454545454545)","(19.0, 60.0, 20.684210526315788)","(2.6, 5.5, 4.2625)","(5.0, 8.6, 8.288888888888888)","(11.0, 15.0, 11.4)","(10.0, 20.0, 14.9)","(31.0, 85.0, 33.92857142857143)","(4.4, 8.0, 5.666666666666667)"
10-01-2023 14:08:12.175571,"(3.9, 8.0, 7.645454545454545)","(19.0, 60.0, 22.65)","(2.6, 5.5, 4.2625)","(5.0, 8.6, 8.288888888888888)","(11.0, 15.0, 11.4)","(10.0, 20.0, 14.9)","(31.0, 85.0, 33.92857142857143)","(4.4, 8.0, 5.666666666666667)"
10-01-2023 14:08:13.481035,"(3.9, 8.0, 7.645454545454545)","(19.0, 60.0, 22.65)","(2.6, 5.5, 4.2625)","(5.0, 8.6, 8.288888888888888)","(11.0, 15.0, 11.071428571428571)","(10.0, 20.0, 14.9)","(31.0, 85.0, 33.92857142857143)","(4.4, 8.0, 5.666666666666667)"
10-01-2023 14:08:14.838198,"(3.9, 8.0, 6.742857142857142)","(19.0, 60.0, 22.65)","(2.6, 5.5, 4.2625)","(5.0, 8.6, 8.288888888888888)","(11.0, 14.5, 11.071428571428571)","(10.0, 20.0, 14.9)","(31.0, 85.0, 33.92857142857143)","(4.4, 8.0, 5.666666666666667)"
10-01-2023 14:08:16.134735,"(3.9, 7.8, 6.742857142857142)","(19.0, 60.0, 22.65)","(2.6, 5.5, 4.2625)","(5.0, 8.6, 8.288888888888888)","(11.0, 14.5, 11.071428571428571)","(10.0, 20.0, 14.9)","(31.0, 85.0, 33.92857142857143)","(4.4, 8.0, 5.666666666666667)"
10-01-2023 14:08:17.390105,"(3.9, 7.8, 6.742857142857142)","(19.0, 60.0, 22.65)","(2.6, 5.5, 4.2625)","(5.0, 8.6, 8.288888888888888)","(11.0, 14.5, 11.071428571428571)","(10.0, 20.0, 14.9)","(31.0, 85.0, 33.92857142857143)","(4.4, 8.0, 5.666666666666667)"
10-01-2023 14:08:18.741717,"(3.9, 7.8, 6.742857142857142)","(19.0, 60.0, 22.65)","(2.6, 5.5, 4.2625)","(5.0, 8.6, 8.288888888888888)","(11.0, 14.5, 11.375)","(10.0, 20.0, 14.9)","(31.0, 85.0, 33.92857142857143)","(4.4, 8.0, 5.666666666666667)"
10-01-2023 14:08:20.026435,"(3.9, 7.8, 6.742857142857142)","(19.0, 60.0, 22.65)","(2.6, 5.5, 4.2625)","(5.0, 8.6, 8.288888888888888)","(11.0, 14.0, 11.375)","(10.0, 20.0, 14.9)","(31.0, 85.0, 33.92857142857143)","(4.4, 8.0, 5.666666666666667)"
10-01-2023 14:08:21.269528,"(3.9, 7.8, 6.742857142857142)","(19.0, 60.0, 22.65)","(2.6, 5.5, 4.2625)","(5.0, 8.6, 8.288888888888888)","(11.0, 14.0, 10.928571428571429)","(10.0, 20.0, 14.9)","(31.0, 85.0, 33.92857142857143)","(4.4, 8.0, 5.666666666666667)"
10-01-2023 14:08:22.853619,"(3.9, 7.8, 6.742857142857142)","(19.0, 60.0, 22.65)","(2.6, 5.5, 4.2625)","(5.0, 8.6, 8.288888888888888)","(11.0, 13.5, 10.928571428571429)","(10.0, 20.0, 14.9)","(31.0, 85.0, 33.92857142857143)","(4.4, 8.0, 5.666666666666667)"
10-01-2023 14:08:24.143824,"(3.9, 7.8, 6.742857142857142)","(19.0, 60.0, 22.65)","(2.6, 5.5, 4.2625)","(5.0, 8.6, 8.288888888888888)","(11.0, 13.5, 10.714285714285714)","(10.0, 20.0, 14.9)","(31.0, 85.0, 33.92857142857143)","(4.4, 8.0, 5.666666666666667)"
10-01-2023 14:08:25.504918,"(3.9, 7.8, 6.742857142857142)","(19.0, 60.0, 22.65)","(2.6, 5.5, 4.2625)","(5.0, 8.6, 8.288888888888888)","(11.0, 13.5, 10.714285714285714)","(10.0, 20.0, 14.9)","(31.0, 85.0, 33.92857142857143)","(4.4, 8.0, 5.666666666666667)"
10-01-2023 14:08:26.792138,"(3.9, 7.8, 6.742857142857142)","(19.0, 60.0, 22.65)","(2.6, 5.5, 4.2625)","(5.0, 8.6, 8.288888888888888)","(11.0, 13.5, 10.714285714285714)","(10.0, 20.0, 14.9)","(31.0, 85.0, 33.92857142857143)","(4.4, 8.0, 5.666666666666667)"
10-01-2023 14:08:28.060892,"(3.9, 7.8, 6.742857142857142)","(19.0, 60.0, 22.65)","(2.6, 5.5, 4.2625)","(5.0, 8.6, 8.288888888888888)","(11.0, 13.5, 10.875)","(10.0, 20.0, 14.9)","(31.0, 85.0, 33.92857142857143)","(4.4, 8.0, 5.666666666666667)"
10-01-2023 14:08:29.369322,"(3.9, 7.8, 6.742857142857142)","(19.0, 60.0, 22.65)","(2.6, 5.5, 4.2625)","(5.0, 8.6, 8.288888888888888)","(11.0, 13.5, 10.857142857142858)","(10.0, 20.0, 14.9)","(31.0, 85.0, 33.92857142857143)","(4.4, 8.0, 5.666666666666667)"
10-01-2023 14:08:30.646620,"(3.9, 7.8, 6.742857142857142)","(19.0, 60.0, 22.65)","(2.6, 5.5, 4.2625)","(5.0, 8.6, 8.288888888888888)","(11.0, 13.0, 10.857142857142858)","(10.0, 20.0, 14.9)","(31.0, 85.0, 33.92857142857143)","(4.4, 8.0, 5.666666666666667)"
10-01-2023 14:08:31.920482,"(3.9, 7.8, 6.742857142857142)","(19.0, 60.0, 22.65)","(2.6, 5.5, 4.2625)","(5.0, 8.6, 8.288888888888888)","(11.0, 13.0, 10.857142857142858)","(10.0, 20.0, 14.9)","(31.0, 85.0, 33.92857142857143)","(4.4, 8.0, 5.666666666666667)"
10-01-2023 14:08:33.095045,"(3.9, 7.8, 6.742857142857142)","(19.0, 60.0, 22.65)","(2.6, 5.5, 4.2625)","(5.0, 8.6, 8.288888888888888)","(11.0, 13.0, 10.857142857142858)","(10.0, 20.0, 16.175)","(31.0, 85.0, 33.92857142857143)","(4.4, 8.0, 5.666666666666667)"
10-01-2023 14:08:34.257302,"(3.9, 7.8, 6.742857142857142)","(19.0, 60.0, 22.65)","(2.6, 5.5, 4.2625)","(5.0, 8.6, 8.288888888888888)","(11.0, 13.0, 10.857142857142858)","(10.0, 20.0, 16.175)","(31.0, 85.0, 33.92857142857143)","(4.4, 8.0, 5.666666666666667)"
10-01-2023 14:08:35.420536,"(3.9, 7.8, 6.742857142857142)","(19.0, 60.0, 22.65)","(2.6, 5.5, 4.2625)","(5.0, 8.6, 8.288888888888888)","(11.0, 13.0, 10.857142857142858)","(10.0, 20.0, 16.175)","(31.0, 85.0, 33.92857142857143)","(4.4, 8.0, 5.666666666666667)"
10-01-2023 14:08:36.586003,"(3.9, 7.8, 6.742857142857142)","(19.0, 60.0, 22.65)","(2.6, 5.5, 4.2625)","(5.0, 8.6, 8.288888888888888)","(11.0, 13.0, 10.857142857142858)","(10.0, 20.0, 16.175)","(31.0, 85.0, 33.92857142857143)","(4.4, 8.0, 5.666666666666667)"
10-01-2023 14:08:37.811515,"(3.9, 7.8, 6.742857142857142)","(19.0, 60.0, 22.65)","(2.6, 5.5, 4.2625)","(5.0, 8.6, 8.288888888888888)","(11.0, 13.0, 10.857142857142858)","(10.0, 20.0, 16.175)","(31.0, 85.0, 33.92857142857143)","(4.4, 8.0, 5.2)"
10-01-2023 14:08:39.089426,"(3.9, 7.8, 6.742857142857142)","(19.0, 60.0, 22.65)","(2.6, 5.5, 4.3)","(5.0, 8.6, 8.288888888888888)","(11.0, 13.0, 10.857142857142858)","(10.0, 20.0, 16.175)","(31.0, 85.0, 33.92857142857143)","(4.4, 8.0, 5.2)"
10-01-2023 14:08:40.251890,"(3.9, 7.8, 6.742857142857142)","(19.0, 60.0, 22.65)","(2.6, 5.5, 4.3)","(5.0, 8.6, 8.288888888888888)","(11.0, 13.0, 10.857142857142858)","(10.0, 20.0, 16.175)","(31.0, 85.0, 33.92857142857143)","(4.4, 8.0, 4.9714285714285715)"
10-01-2023 14:08:41.263018,"(3.9, 7.8, 6.742857142857142)","(19.0, 60.0, 22.65)","(2.6, 5.5, 4.3)","(5.0, 8.6, 8.288888888888888)","(11.0, 13.0, 10.857142857142858)","(10.0, 20.0, 16.175)","(31.0, 85.0, 33.92857142857143)","(4.4, 7.8, 4.866666666666666)"
10-01-2023 14:08:42.335836,"(3.9, 7.8, 6.742857142857142)","(19.0, 60.0, 22.65)","(2.6, 5.5, 4.3)","(5.0, 8.6, 8.288888888888888)","(11.0, 13.0, 10.857142857142858)","(10.0, 20.0, 16.175)","(31.0, 85.0, 33.92857142857143)","(4.4, 7.8, 4.866666666666666)"
10-01-2023 14:08:43.444932,"(3.9, 7.8, 6.742857142857142)","(19.0, 60.0, 22.65)","(2.6, 5.5, 4.3)","(5.0, 8.6, 8.288888888888888)","(11.0, 13.0, 10.857142857142858)","(10.0, 20.0, 16.175)","(31.0, 85.0, 33.92857142857143)","(4.4, 7.8, 4.866666666666666)"
10-01-2023 14:08:44.536516,"(3.9, 7.8, 6.742857142857142)","(19.0, 60.0, 22.65)","(2.6, 5.5, 4.3)","(5.0, 8.6, 8.288888888888888)","(11.0, 13.0, 10.857142857142858)","(10.0, 20.0, 16.175)","(31.0, 85.0, 33.92857142857143)","(4.4, 7.8, 4.866666666666666)"
10-01-2023 14:08:45.593237,"(3.9, 7.8, 6.742857142857142)","(19.0, 60.0, 22.65)","(2.6, 5.5, 4.3)","(5.0, 8.6, 8.288888888888888)","(11.0, 13.0, 10.857142857142858)","(10.0, 20.0, 16.175)","(31.0, 85.0, 33.92857142857143)","(4.4, 7.8, 4.866666666666666)"
10-01-2023 14:08:46.721349,"(3.9, 7.8, 6.742857142857142)","(19.0, 60.0, 22.65)","(2.6, 5.5, 4.3)","(5.0, 8.6, 8.288888888888888)","(11.0, 13.0, 10.857142857142858)","(10.0, 20.0, 16.175)","(31.0, 85.0, 37.642857142857146)","(4.4, 7.8, 4.866666666666666)"
10-01-2023 14:08:47.859170,"(3.9, 7.8, 6.742857142857142)","(19.0, 60.0, 22.65)","(2.6, 5.5, 4.3)","(5.0, 8.6, 8.288888888888888)","(11.0, 13.0, 10.857142857142858)","(10.0, 20.0, 16.175)","(31.0, 85.0, 37.642857142857146)","(4.4, 7.8, 4.866666666666666)"
10-01-2023 14:08:49.012512,"(3.9, 7.8, 6.742857142857142)","(19.0, 60.0, 22.65)","(2.6, 5.5, 4.3)","(5.0, 8.6, 8.288888888888888)","(11.0, 13.0, 10.857142857142858)","(10.0, 20.0, 16.175)","(31.0, 85.0, 37.642857142857146)","(4.4, 7.8, 4.866666666666666)"
10-01-2023 14:08:50.153174,"(3.9, 7.8, 6.742857142857142)","(19.0, 60.0, 22.65)","(2.6, 5.5, 4.3)","(5.0, 8.6, 8.288888888888888)","(11.0, 13.0, 10.857142857142858)","(10.0, 20.0, 16.175)","(31.0, 85.0, 37.642857142857146)","(4.4, 7.8, 4.866666666666666)"
10-01-2023 14:08:51.286828,"(3.9, 7.8, 6.742857142857142)","(19.0, 60.0, 22.65)","(2.6, 5.5, 4.3)","(5.0, 8.6, 8.288888888888888)","(11.0, 13.0, 10.857142857142858)","(10.0, 20.0, 16.175)","(31.0, 85.0, 37.642857142857146)","(4.4, 7.8, 4.866666666666666)"
10-01-2023 14:08:52.429261,"(3.9, 7.8, 6.742857142857142)","(19.0, 60.0, 20.684210526315788)","(2.6, 5.5, 4.3)","(5.0, 8.6, 8.288888888888888)","(11.0, 13.0, 10.857142857142858)","(10.0, 20.0, 16.175)","(31.0, 85.0, 37.642857142857146)","(4.4, 7.8, 4.866666666666666)"
10-01-2023 14:08:53.597126,"(3.9, 7.8, 6.742857142857142)","(19.0, 60.0, 20.684210526315788)","(2.6, 5.5, 4.3)","(5.0, 8.6, 8.288888888888888)","(11.0, 13.0, 10.857142857142858)","(10.0, 20.0, 16.175)","(31.0, 85.0, 37.642857142857146)","(4.4, 7.8, 4.866666666666666)"
10-01-2023 14:08:54.787158,"(3.9, 7.8, 6.742857142857142)","(19.0, 60.0, 22.65)","(2.6, 5.5, 4.3)","(5.0, 8.6, 8.288888888888888)","(11.0, 13.0, 10.857142857142858)","(10.0, 20.0, 16.175)","(31.0, 85.0, 37.642857142857146)","(4.4, 7.8, 4.866666666666666)"
10-01-2023 14:08:55.988965,"(3.9, 7.8, 6.742857142857142)","(19.0, 60.0, 22.65)","(2.6, 5.5, 4.3)","(5.0, 8.6, 8.288888888888888)","(11.0, 13.0, 10.857142857142858)","(10.0, 20.0, 16.175)","(31.0, 85.0, 37.642857142857146)","(4.4, 7.8, 4.866666666666666)"
10-01-2023 14:08:57.098745,"(3.9, 7.8, 6.742857142857142)","(19.0, 60.0, 22.65)","(2.6, 5.5, 4.3)","(5.0, 8.6, 8.288888888888888)","(11.0, 13.0, 10.857142857142858)","(10.0, 20.0, 16.175)","(31.0, 85.0, 37.642857142857146)","(4.4, 7.8, 4.866666666666666)"
10-01-2023 14:08:58.218586,"(3.9, 7.8, 6.742857142857142)","(19.0, 60.0, 22.65)","(2.6, 5.5, 4.3)","(5.0, 8.6, 8.288888888888888)","(11.0, 13.0, 10.857142857142858)","(10.0, 20.0, 16.175)","(31.0, 85.0, 37.642857142857146)","(4.4, 7.8, 4.866666666666666)"
10-01-2023 14:08:59.291452,"(3.9, 7.8, 6.742857142857142)","(19.0, 60.0, 22.65)","(2.6, 5.5, 4.3)","(5.0, 8.6, 8.288888888888888)","(11.0, 13.0, 10.857142857142858)","(10.0, 20.0, 16.175)","(31.0, 85.0, 37.642857142857146)","(4.4, 7.8, 4.866666666666666)"
10-01-2023 14:09:00.422620,"(3.9, 7.8, 6.742857142857142)","(19.0, 60.0, 22.65)","(2.6, 5.5, 4.3)","(5.0, 8.6, 8.288888888888888)","(11.0, 13.0, 10.857142857142858)","(10.0, 20.0, 16.175)","(31.0, 85.0, 37.642857142857146)","(4.4, 7.8, 4.866666666666666)"
10-01-2023 14:09:01.534159,"(3.9, 7.8, 6.742857142857142)","(19.0, 60.0, 22.65)","(2.6, 5.5, 4.3)","(5.0, 8.6, 8.288888888888888)","(11.0, 13.0, 10.857142857142858)","(10.0, 20.0, 16.175)","(31.0, 85.0, 37.642857142857146)","(4.4, 7.8, 4.866666666666666)"
10-01-2023 14:09:02.709533,"(3.9, 7.8, 6.742857142857142)","(19.0, 60.0, 22.65)","(2.6, 5.5, 4.3)","(5.0, 8.6, 8.288888888888888)","(11.0, 13.0, 10.857142857142858)","(10.0, 20.0, 16.175)","(31.0, 85.0, 37.642857142857146)","(4.4, 7.8, 4.866666666666666)"
10-01-2023 14:09:03.898213,"(3.9, 7.8, 6.742857142857142)","(19.0, 60.0, 22.65)","(2.6, 5.5, 4.336363636363636)","(5.0, 8.6, 8.288888888888888)","(11.0, 13.0, 10.857142857142858)","(10.0, 20.0, 16.175)","(31.0, 85.0, 37.642857142857146)","(4.4, 7.8, 4.866666666666666)"
10-01-2023 14:09:05.035256,"(3.9, 7.8, 6.742857142857142)","(19.0, 60.0, 22.65)","(2.6, 5.5, 4.336363636363636)","(5.0, 8.6, 8.288888888888888)","(11.0, 13.0, 10.857142857142858)","(10.0, 20.0, 16.175)","(31.0, 85.0, 37.642857142857146)","(4.4, 7.8, 4.866666666666666)"
10-01-2023 14:09:06.046281,"(3.9, 7.8, 6.742857142857142)","(19.0, 60.0, 22.65)","(2.6, 5.5, 4.336363636363636)","(5.0, 8.6, 8.288888888888888)","(11.0, 13.0, 10.857142857142858)","(10.0, 20.0, 16.175)","(31.0, 85.0, 37.642857142857146)","(4.4, 7.8, 4.866666666666666)"
10-01-2023 14:09:07.088406,"(3.9, 7.8, 6.742857142857142)","(19.0, 60.0, 22.65)","(2.6, 5.5, 4.336363636363636)","(5.0, 8.6, 8.288888888888888)","(11.0, 13.0, 10.857142857142858)","(10.0, 20.0, 16.175)","(31.0, 85.0, 37.642857142857146)","(4.4, 7.8, 4.866666666666666)"
10-01-2023 14:09:08.204619,"(3.9, 7.8, 6.742857142857142)","(19.0, 60.0, 22.65)","(2.6, 5.5, 4.336363636363636)","(5.0, 8.6, 8.288888888888888)","(11.0, 13.0, 10.857142857142858)","(10.0, 20.0, 16.175)","(31.0, 85.0, 37.642857142857146)","(4.4, 7.8, 4.866666666666666)"
10-01-2023 14:09:09.335799,"(3.9, 7.8, 6.742857142857142)","(19.0, 60.0, 22.65)","(2.6, 5.5, 4.336363636363636)","(5.0, 8.6, 8.288888888888888)","(11.0, 13.0, 10.857142857142858)","(10.0, 20.0, 16.175)","(31.0, 85.0, 37.642857142857146)","(4.4, 7.8, 4.866666666666666)"
