,Eddie Munster,Painter Of Light,Time To Go,Masie Jane,Dark Secret,Lucy The Weapon,Brockton Bomber,First Offence
10-01-2023 18:16:53.364846,"(31.0, 75.0, 66.92307692307692)","(4.2, 5.0, 4.871794871794871)","(1.9, 2.36, 2.3433333333333333)","(17.0, 19.5, 18.625)","(5.5, 7.0, 6.780952380952381)","(10.0, 15.0, 14.772727272727273)","(41.0, 65.0, 47.583333333333336)","(13.0, 18.0, 17.38888888888889)"
10-01-2023 18:16:54.446426,"(31.0, 75.0, 67.22222222222223)","(4.2, 5.0, 4.865116279069768)","(1.9, 2.36, 2.3544)","(17.0, 19.0, 17.813186813186814)","(5.5, 7.0, 6.780952380952381)","(10.0, 15.5, 14.875)","(41.0, 65.0, 47.583333333333336)","(13.0, 17.5, 17.0)"
10-01-2023 18:16:55.510486,"(31.0, 75.0, 67.22222222222223)","(4.2, 5.0, 4.847368421052631)","(1.9, 2.38, 2.3683870967741933)","(17.0, 17.5, 17.186813186813186)","(5.5, 7.0, 6.794871794871795)","(10.0, 15.0, 14.538461538461538)","(41.0, 65.0, 47.583333333333336)","(13.0, 17.5, 17.0)"
10-01-2023 18:16:56.550823,"(31.0, 75.0, 67.22222222222223)","(4.2, 5.0, 4.87)","(1.9, 2.38, 2.3683870967741933)","(17.0, 17.5, 17.186813186813186)","(5.5, 7.0, 6.794871794871795)","(10.0, 15.0, 15.166666666666666)","(41.0, 65.0, 42.5)","(13.0, 17.5, 17.0)"
10-01-2023 18:16:57.609348,"(31.0, 75.0, 67.22222222222223)","(4.2, 5.0, 4.889361702127659)","(1.9, 2.38, 2.373333333333333)","(17.0, 17.5, 17.186813186813186)","(5.5, 7.0, 6.794871794871795)","(10.0, 15.5, 15.442307692307692)","(41.0, 44.0, 42.5)","(13.0, 17.5, 17.0)"
10-01-2023 18:16:58.660622,"(31.0, 75.0, 67.22222222222223)","(4.2, 5.0, 4.889361702127659)","(1.9, 2.38, 2.373333333333333)","(17.0, 17.5, 17.175257731958762)","(5.5, 7.0, 6.780952380952381)","(10.0, 15.5, 15.451456310679612)","(41.0, 44.0, 42.5)","(13.0, 17.5, 16.75)"
10-01-2023 18:16:59.730901,"(31.0, 75.0, 67.22222222222223)","(4.2, 5.0, 4.889361702127659)","(1.9, 2.38, 2.3727272727272726)","(17.0, 17.5, 17.13953488372093)","(5.5, 7.0, 6.563235294117646)","(10.0, 15.5, 15.451456310679612)","(41.0, 44.0, 42.5)","(13.0, 17.0, 16.8125)"
10-01-2023 18:17:00.812311,"(31.0, 75.0, 67.22222222222223)","(4.2, 5.0, 4.897674418604651)","(1.9, 2.38, 2.37)","(16.0, 17.5, 17.204918032786885)","(5.5, 6.6, 6.741935483870968)","(10.0, 15.5, 15.451456310679612)","(31.0, 44.0, 43.25)","(12.0, 17.0, 16.785714285714285)"
10-01-2023 18:17:01.893926,"(31.0, 75.0, 67.22222222222223)","(4.2, 5.1, 4.96875)","(1.9, 2.38, 2.3752941176470586)","(16.0, 17.5, 17.954545454545453)","(5.5, 6.8, 6.688)","(10.0, 15.5, 15.451456310679612)","(31.0, 44.0, 48.666666666666664)","(12.0, 17.0, 16.454545454545453)"
10-01-2023 18:17:02.928074,"(31.0, 70.0, 67.61904761904762)","(4.2, 5.1, 5.045454545454545)","(1.9, 2.34, 2.3391666666666664)","(16.0, 18.5, 17.8125)","(5.5, 6.8, 6.684615384615384)","(10.0, 15.5, 15.451456310679612)","(31.0, 50.0, 49.2)","(12.0, 17.0, 16.571428571428573)"
10-01-2023 18:17:03.965666,"(31.0, 70.0, 66.66666666666667)","(4.2, 5.1, 5.045454545454545)","(1.9, 2.34, 2.317142857142857)","(16.0, 19.0, 18.208333333333332)","(5.5, 6.8, 6.809756097560975)","(10.0, 15.5, 15.46078431372549)","(31.0, 50.0, 49.2)","(12.0, 17.0, 16.75)"
10-01-2023 18:17:05.015985,"(31.0, 70.0, 66.66666666666667)","(4.2, 5.1, 4.995)","(1.9, 2.32, 2.302142857142857)","(16.0, 19.0, 18.2)","(5.5, 7.0, 6.793103448275862)","(10.0, 15.5, 15.25)","(31.0, 50.0, 49.2)","(12.0, 17.0, 16.75)"
10-01-2023 18:17:06.103660,"(31.0, 70.0, 66.66666666666667)","(4.2, 5.1, 5.029166666666667)","(1.9, 2.3, 2.2885714285714283)","(16.0, 19.0, 18.25)","(5.5, 7.0, 6.8)","(10.0, 16.0, 15.545454545454545)","(31.0, 50.0, 49.2)","(12.0, 17.0, 16.636363636363637)"
10-01-2023 18:17:07.184104,"(31.0, 70.0, 66.66666666666667)","(4.2, 5.1, 5.011864406779661)","(1.9, 2.28, 2.279259259259259)","(16.0, 18.5, 18.261904761904763)","(5.5, 7.0, 6.821052631578947)","(10.0, 16.0, 15.08974358974359)","(31.0, 50.0, 48.8421052631579)","(12.0, 17.0, 16.636363636363637)"
10-01-2023 18:17:08.298209,"(31.0, 70.0, 66.36363636363636)","(4.2, 5.1, 5.046666666666667)","(1.9, 2.38, 2.2950561797752806)","(16.0, 19.0, 18.65)","(5.5, 7.0, 6.821052631578947)","(10.0, 15.5, 14.303571428571429)","(31.0, 55.0, 48.666666666666664)","(12.0, 17.0, 16.375)"
10-01-2023 18:17:09.407918,"(31.0, 70.0, 64.28571428571429)","(4.2, 5.1, 5.01)","(1.9, 2.34, 2.34875)","(16.0, 19.0, 18.5)","(5.5, 7.0, 6.81)","(10.0, 14.5, 14.166666666666666)","(31.0, 50.0, 46.8)","(12.0, 16.5, 16.375)"
10-01-2023 18:17:10.511367,"(31.0, 70.0, 63.529411764705884)","(4.2, 5.1, 5.011475409836065)","(1.9, 2.36, 2.34875)","(16.0, 19.0, 18.5)","(5.5, 7.0, 6.81)","(10.0, 14.5, 13.987804878048781)","(31.0, 50.0, 46.8)","(12.0, 16.5, 16.375)"
10-01-2023 18:17:11.568849,"(31.0, 70.0, 63.529411764705884)","(4.2, 5.1, 5.005263157894737)","(1.9, 2.36, 2.355238095238095)","(16.0, 19.0, 18.52)","(5.5, 7.0, 6.81)","(10.0, 14.5, 13.987804878048781)","(31.0, 50.0, 49.333333333333336)","(12.0, 16.5, 16.25)"
10-01-2023 18:17:12.635702,"(31.0, 70.0, 63.529411764705884)","(4.2, 5.1, 5.014285714285714)","(1.9, 2.36, 2.355238095238095)","(16.0, 19.0, 18.48)","(5.5, 7.0, 6.81)","(10.0, 14.5, 13.75)","(31.0, 50.0, 52.857142857142854)","(12.0, 16.5, 16.423076923076923)"
10-01-2023 18:17:13.681991,"(31.0, 70.0, 63.529411764705884)","(4.2, 5.1, 5.014285714285714)","(1.9, 2.36, 2.355238095238095)","(16.0, 19.0, 18.51851851851852)","(5.5, 7.0, 6.81)","(10.0, 14.0, 13.38888888888889)","(31.0, 55.0, 51.81818181818182)","(12.0, 16.5, 16.423076923076923)"
10-01-2023 18:17:14.774233,"(31.0, 70.0, 63.529411764705884)","(4.2, 5.1, 5.016129032258064)","(1.9, 2.36, 2.3564556962025316)","(16.0, 19.0, 18.51851851851852)","(5.5, 7.0, 6.793103448275862)","(10.0, 13.5, 13.25)","(31.0, 55.0, 51.81818181818182)","(12.0, 16.5, 16.423076923076923)"
10-01-2023 18:17:16.001492,"(31.0, 70.0, 63.529411764705884)","(4.2, 5.1, 5.016129032258064)","(1.9, 2.38, 2.3589830508474576)","(16.0, 19.0, 18.51851851851852)","(5.5, 7.0, 6.790697674418604)","(10.0, 13.5, 13.23076923076923)","(31.0, 55.0, 51.81818181818182)","(12.0, 16.5, 16.4)"
10-01-2023 18:17:17.419336,"(31.0, 70.0, 63.529411764705884)","(4.2, 5.1, 5.00188679245283)","(1.9, 2.38, 2.3670588235294114)","(16.0, 19.0, 18.14)","(5.5, 7.0, 6.790697674418604)","(10.0, 13.5, 13.136363636363637)","(31.0, 55.0, 51.81818181818182)","(12.0, 16.5, 16.4)"
10-01-2023 18:17:18.597602,"(31.0, 70.0, 63.529411764705884)","(4.2, 5.1, 5.00188679245283)","(1.9, 2.38, 2.376315789473684)","(16.0, 18.5, 18.035714285714285)","(5.5, 7.0, 6.790697674418604)","(10.0, 13.5, 12.904761904761905)","(31.0, 55.0, 53.46153846153846)","(12.0, 16.5, 16.4375)"
10-01-2023 18:17:19.785306,"(31.0, 70.0, 63.529411764705884)","(4.2, 5.1, 5.00188679245283)","(1.9, 2.4, 2.3905084745762712)","(16.0, 18.5, 17.77777777777778)","(5.5, 7.0, 6.790697674418604)","(10.0, 13.5, 12.989795918367347)","(31.0, 55.0, 51.81818181818182)","(12.0, 16.5, 16.4375)"
10-01-2023 18:17:20.961196,"(31.0, 70.0, 63.529411764705884)","(4.2, 5.0, 4.9581395348837205)","(1.9, 2.4, 2.3982978723404256)","(16.0, 18.5, 17.90909090909091)","(5.5, 7.0, 6.790697674418604)","(10.0, 13.5, 12.877358490566039)","(31.0, 55.0, 52.083333333333336)","(12.0, 16.5, 16.433333333333334)"
10-01-2023 18:17:22.088789,"(31.0, 70.0, 63.529411764705884)","(4.2, 5.0, 4.8999999999999995)","(1.9, 2.4, 2.396)","(16.0, 18.5, 18.051724137931036)","(5.5, 7.0, 6.825)","(10.0, 13.5, 13.26)","(31.0, 55.0, 52.083333333333336)","(12.0, 16.5, 16.433333333333334)"
10-01-2023 18:17:23.233970,"(31.0, 70.0, 64.5)","(4.2, 5.0, 4.993939393939394)","(1.9, 2.36, 2.3486363636363636)","(16.0, 18.5, 18.051724137931036)","(5.5, 7.0, 6.845454545454546)","(10.0, 13.5, 13.325)","(31.0, 55.0, 52.77777777777778)","(12.0, 16.5, 16.142857142857142)"
10-01-2023 18:17:24.386951,"(31.0, 70.0, 64.5)","(4.2, 5.1, 5.024137931034483)","(1.9, 2.36, 2.346153846153846)","(16.0, 18.5, 18.051724137931036)","(5.5, 7.0, 6.845454545454546)","(10.0, 13.5, 13.325)","(31.0, 55.0, 52.083333333333336)","(12.0, 16.5, 16.3)"
10-01-2023 18:17:25.519690,"(31.0, 70.0, 64.5)","(4.2, 5.1, 5.021875)","(1.9, 2.36, 2.364835164835165)","(16.0, 18.5, 18.051724137931036)","(5.5, 7.0, 6.845454545454546)","(10.0, 13.5, 13.325)","(31.0, 55.0, 52.083333333333336)","(12.0, 16.5, 15.826086956521738)"
10-01-2023 18:17:26.606203,"(31.0, 70.0, 64.5)","(4.2, 5.1, 5.0137931034482754)","(1.9, 2.4, 2.364835164835165)","(16.0, 18.5, 18.051724137931036)","(5.5, 7.0, 6.964814814814815)","(10.0, 13.5, 13.14)","(31.0, 55.0, 52.083333333333336)","(12.0, 16.0, 15.642857142857142)"
10-01-2023 18:17:27.728199,"(31.0, 70.0, 64.5)","(4.2, 5.0, 4.9411764705882355)","(1.9, 2.38, 2.369285714285714)","(16.0, 18.5, 18.051724137931036)","(5.5, 7.0, 6.964814814814815)","(10.0, 13.5, 13.14)","(31.0, 55.0, 52.083333333333336)","(12.0, 16.0, 15.642857142857142)"
10-01-2023 18:17:28.899439,"(31.0, 70.0, 64.5)","(4.2, 5.0, 4.917073170731707)","(1.9, 2.4, 2.38)","(16.0, 18.5, 18.051724137931036)","(5.5, 7.0, 6.964814814814815)","(10.0, 13.5, 13.59375)","(31.0, 55.0, 52.083333333333336)","(12.0, 16.0, 15.558823529411764)"
10-01-2023 18:17:29.972383,"(31.0, 70.0, 64.5)","(4.2, 5.0, 4.8969696969696965)","(1.9, 2.4, 2.3686666666666665)","(16.0, 18.5, 18.051724137931036)","(5.5, 7.0, 6.963461538461538)","(10.0, 14.0, 13.705882352941176)","(31.0, 55.0, 49.891891891891895)","(12.0, 16.0, 15.53125)"
10-01-2023 18:17:31.036341,"(31.0, 70.0, 64.5)","(4.2, 5.0, 4.8969696969696965)","(1.9, 2.38, 2.3729999999999998)","(16.0, 18.5, 18.051724137931036)","(5.5, 7.0, 6.963461538461538)","(10.0, 14.0, 13.655172413793103)","(31.0, 55.0, 49.75)","(12.0, 16.0, 15.53125)"
10-01-2023 18:17:32.081020,"(31.0, 70.0, 66.0)","(4.2, 5.0, 4.8969696969696965)","(1.9, 2.38, 2.3729999999999998)","(16.0, 18.5, 18.03846153846154)","(5.5, 7.0, 6.97029702970297)","(10.0, 14.0, 13.631578947368421)","(31.0, 50.0, 49.75)","(12.0, 16.0, 15.53125)"
10-01-2023 18:17:33.151610,"(31.0, 70.0, 63.333333333333336)","(4.2, 5.0, 4.884745762711864)","(1.9, 2.38, 2.374125)","(16.0, 18.5, 18.03846153846154)","(5.5, 7.0, 6.963809523809524)","(10.0, 14.0, 13.75)","(31.0, 50.0, 49.75)","(12.0, 16.0, 15.557692307692308)"
10-01-2023 18:17:34.221674,"(31.0, 70.0, 63.333333333333336)","(4.2, 4.9, 4.880645161290323)","(1.9, 2.38, 2.374125)","(16.0, 18.5, 18.06)","(5.5, 7.0, 6.9653846153846155)","(10.0, 14.0, 13.946808510638299)","(31.0, 50.0, 49.714285714285715)","(12.0, 16.0, 15.607142857142858)"
10-01-2023 18:17:35.338187,"(31.0, 70.0, 63.333333333333336)","(4.2, 4.9, 4.8638095238095245)","(1.9, 2.38, 2.3741666666666665)","(16.0, 18.5, 18.06)","(5.5, 7.0, 6.97)","(10.0, 14.5, 14.033333333333333)","(31.0, 50.0, 49.714285714285715)","(12.0, 16.0, 15.541666666666666)"
10-01-2023 18:17:36.456772,"(31.0, 70.0, 63.333333333333336)","(4.2, 4.9, 4.857798165137615)","(1.95, 2.38, 2.3728985507246376)","(15.0, 18.5, 18.06)","(5.5, 7.0, 6.964705882352941)","(10.0, 14.5, 14.033333333333333)","(31.0, 50.0, 49.714285714285715)","(12.0, 16.0, 15.371428571428572)"
10-01-2023 18:17:37.600426,"(41.0, 70.0, 63.333333333333336)","(4.2, 4.9, 4.857798165137615)","(1.95, 2.38, 2.369333333333333)","(15.0, 18.5, 18.06)","(5.5, 7.0, 6.975)","(10.0, 14.5, 14.033333333333333)","(31.0, 50.0, 49.714285714285715)","(12.0, 16.0, 15.45)"
10-01-2023 18:17:38.728580,"(41.0, 70.0, 63.333333333333336)","(4.2, 4.9, 4.846511627906977)","(1.95, 2.38, 2.3607272727272726)","(15.0, 18.5, 17.92105263157895)","(5.5, 7.0, 6.975)","(10.0, 14.5, 14.25)","(31.0, 50.0, 49.666666666666664)","(12.0, 16.0, 15.107142857142858)"
10-01-2023 18:17:39.860365,"(41.0, 70.0, 63.333333333333336)","(4.2, 5.0, 4.928947368421053)","(1.95, 2.38, 2.3607272727272726)","(15.0, 18.5, 17.92105263157895)","(5.5, 7.0, 6.989830508474577)","(10.0, 14.5, 14.25)","(31.0, 50.0, 49.666666666666664)","(12.0, 15.5, 14.75)"
10-01-2023 18:17:40.961354,"(41.0, 70.0, 63.333333333333336)","(4.2, 5.0, 4.925581395348837)","(1.95, 2.38, 2.355421686746988)","(15.0, 18.5, 17.92105263157895)","(5.5, 7.0, 6.980645161290322)","(10.0, 14.5, 14.25)","(31.0, 50.0, 49.666666666666664)","(12.0, 15.0, 14.625)"
10-01-2023 18:17:42.081898,"(41.0, 70.0, 63.333333333333336)","(4.2, 5.0, 4.946511627906977)","(1.95, 2.38, 2.360952380952381)","(15.0, 18.5, 18.06)","(5.5, 7.2, 6.978861788617886)","(10.0, 14.5, 13.397058823529411)","(31.0, 50.0, 49.666666666666664)","(12.0, 15.0, 14.625)"
10-01-2023 18:17:43.197718,"(41.0, 70.0, 63.333333333333336)","(4.2, 5.0, 4.946511627906977)","(1.95, 2.38, 2.3624489795918366)","(15.0, 18.5, 18.06)","(5.5, 7.2, 7.005607476635514)","(10.0, 13.5, 13.635294117647058)","(31.0, 50.0, 49.0)","(12.0, 15.0, 14.366666666666667)"
10-01-2023 18:17:44.281519,"(41.0, 70.0, 63.333333333333336)","(4.2, 5.1, 5.033333333333333)","(1.95, 2.38, 2.3666666666666667)","(15.0, 18.5, 18.083333333333332)","(5.5, 7.2, 7.003389830508475)","(10.0, 14.0, 13.902777777777779)","(31.0, 50.0, 47.333333333333336)","(12.0, 15.0, 14.366666666666667)"
10-01-2023 18:17:45.361655,"(41.0, 70.0, 62.5)","(4.2, 5.1, 5.026470588235294)","(1.95, 2.38, 2.3714285714285714)","(15.0, 18.5, 18.083333333333332)","(5.5, 7.2, 7.003389830508475)","(10.0, 14.0, 13.893939393939394)","(31.0, 48.0, 46.5)","(12.0, 15.0, 14.40625)"
10-01-2023 18:17:46.452911,"(41.0, 65.0, 60.90909090909091)","(4.2, 5.1, 5.026470588235294)","(1.95, 2.4, 2.3714285714285714)","(15.0, 18.5, 17.82608695652174)","(5.5, 7.2, 6.978461538461539)","(10.0, 14.0, 13.833333333333334)","(31.0, 50.0, 45.53846153846154)","(12.0, 15.0, 14.333333333333334)"
10-01-2023 18:17:47.483550,"(41.0, 65.0, 61.0)","(4.2, 5.1, 5.025)","(1.95, 2.4, 2.3851851851851853)","(15.0, 18.0, 17.82608695652174)","(5.5, 7.0, 6.950649350649351)","(10.0, 14.0, 13.785714285714286)","(31.0, 48.0, 45.142857142857146)","(12.0, 14.5, 14.25)"
10-01-2023 18:17:48.610570,"(41.0, 65.0, 61.81818181818182)","(4.2, 5.0, 4.960869565217392)","(1.95, 2.42, 2.408118811881188)","(15.0, 18.0, 17.65)","(5.5, 7.0, 6.98125)","(10.0, 14.0, 13.802631578947368)","(31.0, 48.0, 44.36363636363637)","(12.0, 14.5, 14.142857142857142)"
10-01-2023 18:17:49.711085,"(41.0, 65.0, 61.81818181818182)","(4.2, 5.0, 4.980851063829787)","(1.95, 2.42, 2.408118811881188)","(15.0, 18.0, 17.695652173913043)","(5.5, 7.0, 6.925842696629213)","(10.0, 14.0, 13.785714285714286)","(31.0, 48.0, 45.0)","(12.0, 14.5, 14.058823529411764)"
10-01-2023 18:17:50.812076,"(41.0, 65.0, 59.61538461538461)","(4.2, 5.1, 5.064583333333333)","(1.95, 2.44, 2.42)","(15.0, 18.0, 17.695652173913043)","(5.5, 7.0, 7.266666666666667)","(10.0, 14.0, 13.711538461538462)","(31.0, 46.0, 45.111111111111114)","(12.0, 14.5, 14.279411764705882)"
10-01-2023 18:17:51.921682,"(41.0, 65.0, 59.61538461538461)","(4.2, 5.1, 5.048780487804878)","(1.95, 2.44, 2.4101449275362317)","(15.0, 17.5, 17.31132075471698)","(5.5, 7.4, 7.337142857142857)","(10.0, 14.0, 13.64864864864865)","(31.0, 46.0, 43.95348837209302)","(12.0, 14.5, 14.288732394366198)"
10-01-2023 18:17:53.046135,"(41.0, 65.0, 60.333333333333336)","(4.2, 5.0, 4.983606557377049)","(1.95, 2.42, 2.4042105263157896)","(15.0, 17.5, 17.182539682539684)","(5.5, 7.4, 7.315)","(10.0, 14.0, 13.369565217391305)","(31.0, 44.0, 45.054545454545455)","(12.0, 14.5, 13.75)"
10-01-2023 18:17:54.133057,"(41.0, 65.0, 60.333333333333336)","(4.2, 5.0, 4.983050847457627)","(1.95, 2.42, 2.4)","(15.0, 17.5, 17.166666666666668)","(5.5, 7.4, 7.377142857142857)","(10.0, 13.5, 13.375)","(31.0, 46.0, 44.73170731707317)","(12.0, 14.5, 13.805555555555555)"
10-01-2023 18:17:55.211567,"(41.0, 65.0, 58.63636363636363)","(4.2, 5.1, 5.069230769230769)","(1.95, 2.4, 2.3676666666666666)","(15.0, 17.5, 17.166666666666668)","(5.5, 7.4, 7.372093023255814)","(10.0, 14.0, 13.40677966101695)","(31.0, 46.0, 44.98039215686275)","(12.0, 14.0, 13.674418604651162)"
10-01-2023 18:17:56.288210,"(41.0, 65.0, 58.333333333333336)","(4.2, 5.1, 5.069230769230769)","(1.95, 2.4, 2.3696875)","(15.0, 17.5, 17.166666666666668)","(5.5, 7.6, 7.372093023255814)","(10.0, 14.0, 13.40677966101695)","(31.0, 46.0, 44.98039215686275)","(12.0, 14.0, 13.685393258426966)"
10-01-2023 18:17:57.366485,"(41.0, 65.0, 58.333333333333336)","(4.2, 5.1, 5.062790697674418)","(1.95, 2.4, 2.370295358649789)","(15.0, 17.5, 17.166666666666668)","(5.5, 7.6, 7.382716049382716)","(10.0, 14.0, 13.444444444444445)","(31.0, 46.0, 44.98039215686275)","(12.0, 14.0, 13.714285714285714)"
10-01-2023 18:17:58.451287,"(41.0, 65.0, 58.333333333333336)","(4.2, 5.1, 5.061904761904762)","(1.95, 2.4, 2.370295358649789)","(15.0, 17.5, 17.77777777777778)","(5.5, 7.6, 7.397333333333333)","(10.0, 14.0, 13.444444444444445)","(31.0, 46.0, 44.98039215686275)","(11.0, 14.0, 13.714285714285714)"
10-01-2023 18:17:59.533264,"(41.0, 65.0, 59.59016393442623)","(4.2, 5.1, 5.044067796610169)","(1.95, 2.4, 2.369734513274336)","(15.0, 18.0, 17.714285714285715)","(5.5, 7.6, 7.330841121495327)","(10.0, 14.0, 13.305882352941177)","(31.0, 46.0, 43.583333333333336)","(11.0, 14.0, 13.573770491803279)"
10-01-2023 18:18:00.630747,"(41.0, 60.0, 59.743589743589745)","(4.2, 5.1, 5.04074074074074)","(1.95, 2.4, 2.3540740740740738)","(15.0, 18.0, 17.823529411764707)","(5.5, 7.6, 7.3090909090909095)","(10.0, 14.0, 13.246753246753247)","(31.0, 44.0, 43.59183673469388)","(11.0, 14.0, 13.575)"
10-01-2023 18:18:01.668468,"(41.0, 60.0, 58.33333333333333)","(4.2, 5.2, 5.175935828877005)","(1.95, 2.36, 2.3495)","(15.0, 18.0, 17.254716981132077)","(5.5, 7.6, 7.348936170212767)","(10.0, 14.0, 13.32)","(31.0, 44.0, 43.527272727272724)","(11.0, 14.0, 13.59349593495935)"
10-01-2023 18:18:02.729392,"(41.0, 65.0, 58.0)","(4.2, 5.2, 5.182741116751269)","(1.95, 2.38, 2.3464788732394366)","(15.0, 17.5, 17.25438596491228)","(5.5, 7.4, 7.365991902834009)","(10.0, 14.0, 13.342857142857143)","(31.0, 44.0, 43.527272727272724)","(11.0, 14.0, 13.577586206896552)"
10-01-2023 18:18:03.790231,"(41.0, 65.0, 61.36363636363636)","(4.2, 5.4, 5.298360655737705)","(1.95, 2.36, 2.334222222222222)","(15.0, 17.5, 17.22)","(5.5, 7.4, 7.263636363636364)","(10.0, 14.0, 13.32876712328767)","(31.0, 44.0, 43.527272727272724)","(11.0, 14.0, 13.577586206896552)"
10-01-2023 18:18:04.865646,"(41.0, 65.0, 62.333333333333336)","(4.2, 5.4, 5.323076923076924)","(1.95, 2.34, 2.334222222222222)","(15.0, 17.5, 17.22)","(5.5, 7.4, 7.314285714285715)","(10.0, 14.0, 13.333333333333334)","(31.0, 44.0, 43.57446808510638)","(11.0, 14.0, 13.577586206896552)"
10-01-2023 18:18:05.945738,"(41.0, 65.0, 62.333333333333336)","(4.2, 5.4, 5.331506849315069)","(1.95, 2.34, 2.3266666666666667)","(15.0, 17.5, 17.22)","(5.5, 7.4, 7.324528301886793)","(10.0, 14.0, 13.333333333333334)","(31.0, 44.0, 43.57446808510638)","(11.0, 14.0, 13.577586206896552)"
10-01-2023 18:18:06.969131,"(41.0, 65.0, 62.333333333333336)","(4.2, 5.4, 5.317073170731708)","(1.95, 2.34, 2.329090909090909)","(15.0, 17.5, 17.22)","(5.5, 7.6, 7.430508474576271)","(10.0, 14.0, 13.333333333333334)","(31.0, 44.0, 43.57446808510638)","(11.0, 14.0, 13.577586206896552)"
10-01-2023 18:18:07.984133,"(41.0, 65.0, 62.333333333333336)","(4.2, 5.4, 5.3187500000000005)","(1.95, 2.34, 2.319512195121951)","(15.0, 17.5, 17.0)","(5.5, 7.6, 7.430508474576271)","(10.0, 14.0, 13.333333333333334)","(31.0, 44.0, 43.57446808510638)","(11.0, 14.0, 13.577586206896552)"
10-01-2023 18:18:09.003811,"(41.0, 65.0, 62.333333333333336)","(4.2, 5.4, 5.3160493827160495)","(1.95, 2.3, 2.298378378378378)","(15.0, 17.5, 16.9375)","(5.5, 7.6, 7.571428571428571)","(10.0, 14.0, 13.333333333333334)","(31.0, 44.0, 43.608695652173914)","(11.0, 14.0, 13.577586206896552)"
10-01-2023 18:18:10.006177,"(41.0, 65.0, 62.333333333333336)","(4.2, 5.4, 5.3277777777777775)","(1.95, 2.3, 2.296)","(15.0, 17.5, 16.9375)","(5.5, 7.6, 7.7444444444444445)","(10.0, 14.0, 13.333333333333334)","(31.0, 44.0, 49.2)","(11.0, 14.0, 13.577586206896552)"
10-01-2023 18:18:11.048688,"(31.0, 65.0, 62.333333333333336)","(4.2, 5.4, 5.346938775510204)","(2.0, 2.28, 2.2664516129032255)","(14.0, 17.5, 16.9375)","(6.0, 7.8, 7.902702702702703)","(10.0, 14.0, 13.416666666666666)","(31.0, 50.0, 49.64705882352941)","(11.0, 14.0, 13.577586206896552)"
10-01-2023 18:18:12.148553,"(31.0, 65.0, 62.333333333333336)","(4.2, 5.4, 5.373809523809524)","(2.0, 2.28, 2.265405405405405)","(14.0, 17.5, 16.96875)","(6.0, 8.0, 7.916666666666667)","(10.0, 14.0, 13.615384615384615)","(31.0, 50.0, 49.76)","(11.0, 14.0, 13.577586206896552)"
10-01-2023 18:18:13.230418,"(31.0, 65.0, 62.333333333333336)","(4.2, 5.4, 5.357407407407408)","(2.0, 2.3, 2.288333333333333)","(14.0, 16.5, 16.25)","(6.0, 8.0, 7.916666666666667)","(10.0, 14.0, 14.0)","(31.0, 50.0, 49.53846153846154)","(11.0, 14.0, 14.157894736842104)"
10-01-2023 18:18:14.331617,"(31.0, 65.0, 62.333333333333336)","(4.2, 5.4, 5.380701754385965)","(2.0, 2.3, 2.293411764705882)","(14.0, 16.5, 16.284313725490197)","(6.0, 8.0, 7.916666666666667)","(10.0, 14.5, 14.142857142857142)","(31.0, 50.0, 49.53846153846154)","(11.0, 14.5, 14.017241379310345)"
10-01-2023 18:18:15.594843,"(31.0, 65.0, 62.333333333333336)","(4.2, 5.5, 5.484974093264249)","(2.0, 2.3, 2.2870833333333334)","(14.0, 16.5, 15.9)","(6.0, 8.0, 7.916666666666667)","(10.0, 14.5, 14.142857142857142)","(31.0, 50.0, 49.47826086956522)","(11.0, 14.5, 14.0625)"
10-01-2023 18:18:16.786418,"(31.0, 65.0, 61.111111111111114)","(4.2, 5.5, 5.486320754716981)","(2.0, 2.3, 2.2870833333333334)","(14.0, 16.0, 15.636363636363637)","(6.0, 8.0, 7.92)","(10.0, 14.5, 14.166666666666666)","(31.0, 50.0, 49.47826086956522)","(11.0, 14.5, 14.0625)"
10-01-2023 18:18:17.974974,"(31.0, 65.0, 61.111111111111114)","(4.2, 5.5, 5.486320754716981)","(2.0, 2.3, 2.2870833333333334)","(14.0, 16.0, 15.071428571428571)","(6.0, 8.0, 7.92)","(10.0, 14.5, 14.065217391304348)","(31.0, 50.0, 47.333333333333336)","(11.0, 14.5, 14.0625)"
10-01-2023 18:18:19.390329,"(31.0, 65.0, 61.111111111111114)","(4.2, 5.5, 5.489130434782608)","(2.0, 2.3, 2.27247311827957)","(14.0, 15.5, 14.75)","(6.0, 8.0, 7.92)","(10.0, 14.5, 14.115384615384615)","(31.0, 50.0, 47.333333333333336)","(11.0, 14.5, 14.0625)"
10-01-2023 18:18:20.733617,"(31.0, 65.0, 61.111111111111114)","(4.2, 5.5, 5.56938775510204)","(2.0, 2.3, 2.2657142857142856)","(14.0, 15.0, 15.021739130434783)","(6.0, 8.0, 7.92)","(10.0, 14.5, 14.105263157894736)","(31.0, 50.0, 48.421052631578945)","(11.0, 14.5, 14.0625)"
10-01-2023 18:18:21.945161,"(31.0, 65.0, 61.111111111111114)","(4.2, 5.6, 5.589473684210526)","(2.0, 2.28, 2.264782608695652)","(14.0, 15.5, 15.12962962962963)","(6.0, 8.0, 7.92)","(10.0, 14.5, 14.058823529411764)","(31.0, 50.0, 49.1578947368421)","(11.0, 14.5, 14.0625)"
