,What A Nose,Dairy Girl,Memories Keep,Noaki Cruise,Noaki Nipper,Stylish Rico,Lock It In,Gypsy Rico
08-01-2023 19:41:58.722609,"(101.0, 370.0, 340.0)","(71.0, 140.0, 113.33333333333333)","(2.45, 3.15, 3.135)","(4.0, 5.4, 5.339130434782609)","(13.0, 20.0, 18.428571428571427)","(7.5, 8.2, 8.016666666666666)","(8.0, 14.0, 13.3125)","(3.8, 4.7, 4.595918367346939)"
08-01-2023 19:41:59.682209,"(101.0, 350.0, 324.0)","(71.0, 130.0, 128.05555555555554)","(2.45, 3.2, 3.170212765957447)","(4.0, 5.0, 4.982051282051282)","(13.0, 20.0, 18.285714285714285)","(7.5, 8.2, 8.016666666666666)","(8.0, 14.0, 13.3125)","(3.8, 4.7, 4.595918367346939)"
08-01-2023 19:42:00.703651,"(101.0, 350.0, 324.0)","(71.0, 130.0, 125.71428571428572)","(2.45, 3.2, 3.1604166666666664)","(4.0, 5.1, 5.0488372093023255)","(13.0, 20.0, 18.285714285714285)","(7.5, 8.6, 8.428571428571429)","(8.0, 14.0, 13.28)","(3.8, 4.7, 4.595918367346939)"
08-01-2023 19:42:01.709476,"(101.0, 350.0, 324.0)","(71.0, 130.0, 126.66666666666667)","(2.45, 3.2, 3.1634615384615388)","(4.0, 5.1, 5.038888888888889)","(13.0, 20.0, 18.285714285714285)","(7.5, 8.8, 8.578947368421053)","(8.0, 14.0, 13.428571428571429)","(3.8, 4.7, 4.595918367346939)"
08-01-2023 19:42:02.690549,"(101.0, 350.0, 324.0)","(71.0, 130.0, 126.66666666666667)","(2.45, 3.2, 3.1654545454545455)","(4.0, 5.1, 5.038888888888889)","(13.0, 20.0, 18.285714285714285)","(7.5, 8.6, 8.578947368421053)","(8.0, 13.5, 13.428571428571429)","(3.8, 4.7, 4.595918367346939)"
08-01-2023 19:42:03.646524,"(101.0, 350.0, 324.0)","(71.0, 130.0, 122.5)","(2.45, 3.2, 3.1654545454545455)","(4.0, 5.1, 5.038888888888889)","(13.0, 20.0, 18.285714285714285)","(7.5, 8.8, 8.45)","(8.0, 13.5, 13.428571428571429)","(3.8, 4.7, 4.595918367346939)"
08-01-2023 19:42:04.606478,"(101.0, 350.0, 324.0)","(71.0, 130.0, 122.5)","(2.45, 3.2, 3.1654545454545455)","(4.0, 5.1, 5.038888888888889)","(13.0, 20.0, 18.307692307692307)","(7.5, 8.8, 8.45)","(8.0, 13.5, 13.428571428571429)","(3.8, 4.7, 4.595918367346939)"
08-01-2023 19:42:05.592350,"(101.0, 350.0, 324.0)","(71.0, 130.0, 122.5)","(2.45, 3.2, 3.1719298245614036)","(4.0, 5.1, 5.038888888888889)","(13.0, 20.0, 18.533333333333335)","(7.5, 8.8, 8.45)","(8.0, 13.5, 13.428571428571429)","(3.8, 4.7, 4.595918367346939)"
08-01-2023 19:42:06.560655,"(101.0, 350.0, 324.0)","(71.0, 130.0, 122.5)","(2.45, 3.2, 3.1719298245614036)","(4.0, 5.1, 5.038888888888889)","(13.0, 20.0, 18.533333333333335)","(7.5, 8.8, 8.510344827586207)","(8.0, 13.5, 13.428571428571429)","(3.8, 4.7, 4.595918367346939)"
08-01-2023 19:42:07.520578,"(101.0, 350.0, 324.0)","(71.0, 130.0, 122.5)","(2.5, 3.2, 3.1719298245614036)","(4.0, 5.1, 5.038888888888889)","(13.0, 20.0, 18.533333333333335)","(7.5, 8.8, 8.510344827586207)","(8.0, 13.5, 13.428571428571429)","(3.8, 4.7, 4.595918367346939)"
08-01-2023 19:42:08.486446,"(101.0, 350.0, 324.0)","(71.0, 130.0, 122.5)","(2.5, 3.2, 3.175925925925926)","(4.0, 5.1, 5.038888888888889)","(13.0, 20.0, 18.533333333333335)","(7.5, 8.8, 8.387500000000001)","(8.0, 13.5, 13.428571428571429)","(3.8, 4.7, 4.595918367346939)"
08-01-2023 19:42:09.454989,"(101.0, 350.0, 324.0)","(71.0, 130.0, 122.5)","(2.5, 3.2, 3.18)","(4.0, 5.1, 5.038888888888889)","(13.0, 20.0, 18.625)","(7.5, 8.4, 8.35)","(8.0, 13.5, 13.428571428571429)","(3.8, 4.7, 4.545454545454545)"
08-01-2023 19:42:10.434989,"(101.0, 350.0, 324.0)","(71.0, 130.0, 122.5)","(2.5, 3.2, 3.18)","(4.0, 5.1, 5.085185185185185)","(13.0, 20.0, 18.58823529411765)","(7.5, 8.4, 8.35)","(8.0, 13.5, 13.166666666666666)","(3.8, 4.6, 4.525490196078431)"
08-01-2023 19:42:11.403956,"(101.0, 370.0, 340.0)","(71.0, 130.0, 122.5)","(2.5, 3.3, 3.2205882352941178)","(4.0, 5.1, 5.061290322580645)","(13.0, 20.0, 18.58823529411765)","(7.5, 8.4, 8.35)","(8.0, 13.5, 12.934782608695652)","(3.8, 4.6, 4.523076923076923)"
08-01-2023 19:42:12.360690,"(101.0, 350.0, 324.0)","(71.0, 130.0, 122.5)","(2.5, 3.3, 3.206896551724138)","(4.0, 5.1, 5.061290322580645)","(13.0, 20.0, 18.58823529411765)","(7.5, 8.4, 8.35)","(8.0, 13.5, 12.934782608695652)","(3.8, 4.6, 4.475)"
08-01-2023 19:42:13.320882,"(101.0, 350.0, 324.0)","(71.0, 130.0, 122.5)","(2.5, 3.3, 3.218421052631579)","(4.0, 5.1, 5.061290322580645)","(13.0, 20.0, 18.58823529411765)","(7.5, 8.4, 8.35)","(8.0, 13.5, 12.934782608695652)","(3.8, 4.6, 4.383783783783784)"
08-01-2023 19:42:14.307634,"(101.0, 350.0, 324.0)","(71.0, 130.0, 122.5)","(2.5, 3.3, 3.206060606060606)","(4.0, 5.1, 5.061290322580645)","(13.0, 20.0, 18.58823529411765)","(7.5, 8.4, 8.36)","(8.0, 13.5, 13.041666666666666)","(3.8, 4.4, 4.437777777777778)"
08-01-2023 19:42:15.276422,"(101.0, 350.0, 324.0)","(71.0, 130.0, 122.5)","(2.5, 3.25, 3.2026315789473685)","(4.0, 5.1, 5.05)","(13.0, 20.0, 18.58823529411765)","(7.5, 8.4, 8.36)","(8.0, 13.5, 13.041666666666666)","(3.8, 4.5, 4.4239999999999995)"
08-01-2023 19:42:16.211714,"(101.0, 350.0, 324.0)","(71.0, 130.0, 122.5)","(2.5, 3.25, 3.2108695652173913)","(4.0, 5.1, 5.05)","(13.0, 20.0, 18.58823529411765)","(7.5, 8.4, 8.36)","(8.0, 13.5, 13.041666666666666)","(3.8, 4.5, 4.4239999999999995)"
08-01-2023 19:42:17.147284,"(101.0, 340.0, 316.0)","(71.0, 130.0, 122.5)","(2.5, 3.25, 3.2)","(4.0, 5.1, 5.05)","(13.0, 20.0, 18.58823529411765)","(7.5, 8.4, 8.36)","(8.0, 13.5, 13.041666666666666)","(3.8, 4.5, 4.4239999999999995)"
08-01-2023 19:42:18.088610,"(101.0, 340.0, 316.0)","(71.0, 130.0, 122.5)","(2.5, 3.25, 3.1807692307692306)","(4.0, 5.1, 5.05)","(13.0, 20.0, 18.4)","(7.5, 8.6, 8.36)","(8.0, 13.5, 13.125)","(3.8, 4.5, 4.451219512195122)"
08-01-2023 19:42:19.074346,"(101.0, 340.0, 316.0)","(71.0, 130.0, 122.5)","(2.5, 3.25, 3.209090909090909)","(4.0, 5.1, 5.05)","(13.0, 20.0, 18.4)","(7.5, 8.6, 8.36)","(8.0, 13.5, 13.071428571428571)","(3.8, 4.5, 4.451219512195122)"
08-01-2023 19:42:20.033253,"(101.0, 340.0, 316.0)","(71.0, 130.0, 122.5)","(2.5, 3.25, 3.209090909090909)","(4.0, 5.1, 5.05)","(13.0, 20.0, 18.4)","(7.5, 8.6, 8.381818181818181)","(8.0, 13.5, 13.25)","(3.8, 4.5, 4.4192307692307695)"
08-01-2023 19:42:20.995517,"(101.0, 340.0, 316.0)","(71.0, 130.0, 122.5)","(2.5, 3.3, 3.2325)","(4.0, 5.1, 5.085185185185185)","(13.0, 20.0, 18.4)","(7.5, 8.6, 8.44)","(8.0, 13.5, 12.717391304347826)","(3.8, 4.5, 4.4192307692307695)"
08-01-2023 19:42:21.929042,"(101.0, 340.0, 316.0)","(71.0, 130.0, 122.5)","(2.5, 3.3, 3.2285714285714286)","(4.0, 5.1, 5.061290322580645)","(13.0, 20.0, 18.4)","(7.5, 8.6, 8.44)","(8.0, 13.0, 12.63888888888889)","(3.8, 4.5, 4.4192307692307695)"
08-01-2023 19:42:22.875403,"(101.0, 340.0, 316.0)","(71.0, 130.0, 127.27272727272727)","(2.5, 3.3, 3.2464285714285714)","(4.0, 5.1, 5.051515151515152)","(13.0, 20.0, 18.4)","(7.5, 8.6, 8.44)","(8.0, 13.0, 12.857142857142858)","(3.8, 4.5, 4.453191489361702)"
08-01-2023 19:42:23.819553,"(101.0, 340.0, 316.0)","(71.0, 130.0, 127.27272727272727)","(2.5, 3.3, 3.2464285714285714)","(4.0, 5.2, 5.1049999999999995)","(13.0, 20.0, 18.4)","(7.5, 8.6, 8.44)","(8.0, 13.0, 12.692307692307692)","(3.8, 4.5, 4.453191489361702)"
08-01-2023 19:42:24.774079,"(101.0, 340.0, 316.0)","(71.0, 130.0, 127.27272727272727)","(2.5, 3.3, 3.2464285714285714)","(4.0, 5.2, 5.047058823529412)","(13.0, 20.0, 18.285714285714285)","(7.5, 8.6, 8.44)","(8.0, 13.0, 12.8125)","(3.8, 4.5, 4.293617021276596)"
08-01-2023 19:42:25.725238,"(101.0, 340.0, 316.0)","(71.0, 130.0, 127.0)","(2.5, 3.3, 3.2464285714285714)","(4.0, 5.2, 5.047058823529412)","(13.0, 20.0, 18.285714285714285)","(7.5, 8.6, 8.540000000000001)","(8.0, 13.0, 12.692307692307692)","(3.8, 4.3, 4.370588235294118)"
08-01-2023 19:42:26.681927,"(101.0, 340.0, 316.0)","(71.0, 130.0, 127.27272727272727)","(2.5, 3.3, 3.264)","(4.0, 5.1, 5.05)","(13.0, 20.0, 18.333333333333332)","(7.5, 8.8, 8.540000000000001)","(8.0, 13.0, 12.8125)","(3.8, 4.4, 4.370588235294118)"
08-01-2023 19:42:27.640390,"(101.0, 340.0, 285.0)","(71.0, 130.0, 127.27272727272727)","(2.5, 3.3, 3.276190476190476)","(4.0, 5.1, 5.05)","(13.0, 20.0, 18.333333333333332)","(7.5, 8.8, 8.540000000000001)","(8.0, 13.0, 12.692307692307692)","(3.8, 4.4, 4.370588235294118)"
08-01-2023 19:42:28.590071,"(101.0, 350.0, 290.0)","(71.0, 130.0, 127.27272727272727)","(2.5, 3.3, 3.276190476190476)","(4.0, 5.1, 5.05)","(13.0, 20.0, 18.333333333333332)","(7.5, 8.8, 8.526315789473685)","(8.0, 13.0, 12.8125)","(3.8, 4.4, 4.357142857142858)"
08-01-2023 19:42:29.527394,"(101.0, 350.0, 290.0)","(71.0, 130.0, 127.27272727272727)","(2.5, 3.3, 3.276190476190476)","(4.0, 5.1, 5.02)","(13.0, 20.0, 18.333333333333332)","(7.5, 8.8, 8.592)","(8.0, 13.0, 12.692307692307692)","(3.8, 4.4, 4.363157894736842)"
08-01-2023 19:42:30.494982,"(101.0, 350.0, 290.0)","(71.0, 130.0, 127.27272727272727)","(2.5, 3.3, 3.2807692307692307)","(4.0, 5.1, 5.05)","(13.0, 20.0, 18.333333333333332)","(7.5, 8.8, 8.592)","(8.0, 13.0, 12.46551724137931)","(3.8, 4.4, 4.363157894736842)"
08-01-2023 19:42:31.431772,"(101.0, 350.0, 324.0)","(71.0, 130.0, 127.27272727272727)","(2.5, 3.3, 3.2807692307692307)","(4.0, 5.1, 5.05)","(13.0, 20.0, 18.333333333333332)","(7.5, 8.8, 8.626666666666667)","(8.0, 12.5, 12.75)","(3.8, 4.4, 4.36923076923077)"
08-01-2023 19:42:32.417382,"(101.0, 350.0, 290.0)","(71.0, 130.0, 127.27272727272727)","(2.5, 3.3, 3.272413793103448)","(4.0, 5.1, 5.017073170731707)","(13.0, 20.0, 18.333333333333332)","(7.5, 8.8, 8.626666666666667)","(8.0, 13.0, 12.75)","(3.8, 4.4, 4.36923076923077)"
08-01-2023 19:42:33.357019,"(101.0, 350.0, 285.0)","(71.0, 130.0, 127.27272727272727)","(2.5, 3.3, 3.272413793103448)","(4.0, 5.1, 5.017073170731707)","(13.0, 20.0, 18.333333333333332)","(7.5, 8.8, 8.600000000000001)","(8.0, 13.0, 12.675)","(3.8, 4.4, 4.36923076923077)"
08-01-2023 19:42:34.311707,"(101.0, 340.0, 260.0)","(71.0, 130.0, 127.27272727272727)","(2.5, 3.3, 3.272413793103448)","(4.0, 5.1, 5.017073170731707)","(13.0, 20.0, 18.928571428571427)","(7.5, 8.8, 8.600000000000001)","(8.0, 13.0, 12.675)","(3.8, 4.4, 4.297777777777777)"
08-01-2023 19:42:35.256257,"(101.0, 340.0, 245.71428571428572)","(71.0, 130.0, 127.27272727272727)","(2.5, 3.3, 3.272413793103448)","(4.0, 5.1, 5.017073170731707)","(13.0, 20.0, 19.083333333333332)","(7.5, 8.8, 8.63030303030303)","(8.0, 13.0, 12.675)","(3.8, 4.3, 4.36734693877551)"
08-01-2023 19:42:36.207430,"(101.0, 330.0, 255.0)","(71.0, 130.0, 127.27272727272727)","(2.5, 3.3, 3.272413793103448)","(4.0, 5.1, 5.017073170731707)","(13.0, 20.0, 19.25)","(7.5, 8.8, 8.600000000000001)","(8.0, 13.0, 12.675)","(3.8, 4.4, 4.37)"
08-01-2023 19:42:37.162332,"(101.0, 320.0, 278.0)","(71.0, 130.0, 127.27272727272727)","(2.5, 3.3, 3.2982758620689654)","(4.0, 5.1, 5.017073170731707)","(13.0, 20.0, 19.25)","(7.5, 8.8, 8.600000000000001)","(8.0, 13.0, 12.675)","(3.8, 4.4, 4.37)"
08-01-2023 19:42:38.097251,"(101.0, 320.0, 268.57142857142856)","(71.0, 130.0, 127.27272727272727)","(2.5, 3.35, 3.325)","(4.0, 5.1, 5.017073170731707)","(13.0, 20.0, 19.282608695652172)","(7.5, 8.4, 8.3)","(8.0, 13.0, 12.675)","(3.8, 4.4, 4.37)"
08-01-2023 19:42:39.045286,"(101.0, 320.0, 268.57142857142856)","(71.0, 130.0, 127.27272727272727)","(2.5, 3.35, 3.3275510204081633)","(4.0, 5.1, 5.017073170731707)","(13.0, 20.0, 19.282608695652172)","(7.5, 8.4, 8.066666666666666)","(8.0, 13.0, 12.675)","(3.8, 4.4, 4.37)"
08-01-2023 19:42:39.978838,"(101.0, 310.0, 265.55555555555554)","(71.0, 130.0, 127.27272727272727)","(2.5, 3.35, 3.332608695652174)","(4.0, 5.1, 5.017073170731707)","(13.0, 20.0, 19.282608695652172)","(7.5, 8.4, 8.233333333333333)","(8.0, 13.0, 12.675)","(3.8, 4.4, 4.37)"
08-01-2023 19:42:40.940398,"(101.0, 310.0, 268.3333333333333)","(71.0, 130.0, 127.27272727272727)","(2.6, 3.35, 3.3333333333333335)","(4.0, 5.1, 5.017073170731707)","(14.0, 20.0, 19.282608695652172)","(7.0, 8.4, 8.233333333333333)","(8.0, 13.0, 12.627906976744185)","(3.8, 4.4, 4.37)"
08-01-2023 19:42:41.868643,"(101.0, 310.0, 268.3333333333333)","(71.0, 130.0, 127.27272727272727)","(2.6, 3.35, 3.3333333333333335)","(4.0, 5.1, 5.017073170731707)","(14.0, 20.0, 19.282608695652172)","(7.0, 8.4, 8.233333333333333)","(8.0, 13.0, 12.627906976744185)","(3.8, 4.4, 4.37)"
08-01-2023 19:42:42.807747,"(101.0, 300.0, 278.57142857142856)","(71.0, 130.0, 127.27272727272727)","(2.6, 3.35, 3.3333333333333335)","(4.0, 5.1, 5.017073170731707)","(14.0, 20.0, 19.192307692307693)","(7.0, 8.4, 8.233333333333333)","(8.0, 13.0, 12.578947368421053)","(3.8, 4.4, 4.37)"
08-01-2023 19:42:43.750832,"(101.0, 300.0, 262.5)","(71.0, 130.0, 127.27272727272727)","(2.6, 3.35, 3.3333333333333335)","(4.0, 5.1, 5.017073170731707)","(14.0, 20.0, 19.0)","(7.0, 8.4, 8.222222222222221)","(8.0, 13.0, 13.023809523809524)","(3.8, 4.4, 4.37)"
08-01-2023 19:42:44.679267,"(101.0, 290.0, 263.3333333333333)","(71.0, 130.0, 127.27272727272727)","(2.6, 3.35, 3.3238095238095235)","(4.0, 5.1, 5.017073170731707)","(14.0, 20.0, 18.59375)","(7.0, 8.4, 8.222222222222221)","(8.0, 13.5, 13.023809523809524)","(3.8, 4.4, 4.37)"
08-01-2023 19:42:45.623927,"(101.0, 290.0, 260.0)","(71.0, 130.0, 127.27272727272727)","(2.6, 3.35, 3.319230769230769)","(4.0, 5.1, 5.017073170731707)","(14.0, 20.0, 18.59375)","(7.0, 8.4, 8.222222222222221)","(8.0, 13.5, 13.023809523809524)","(3.8, 4.4, 4.381818181818182)"
08-01-2023 19:42:46.553931,"(101.0, 290.0, 270.0)","(71.0, 130.0, 127.27272727272727)","(2.6, 3.35, 3.319230769230769)","(4.2, 5.1, 5.012820512820513)","(15.0, 20.0, 18.571428571428573)","(7.0, 8.4, 8.222222222222221)","(8.5, 13.5, 13.023809523809524)","(3.8, 4.4, 4.381818181818182)"
08-01-2023 19:42:47.497558,"(101.0, 290.0, 258.0)","(71.0, 130.0, 127.27272727272727)","(2.6, 3.35, 3.319230769230769)","(4.2, 5.1, 5.012820512820513)","(15.0, 20.0, 18.571428571428573)","(7.0, 8.4, 8.222222222222221)","(8.5, 13.5, 13.023809523809524)","(3.8, 4.4, 4.381818181818182)"
08-01-2023 19:42:48.422202,"(101.0, 280.0, 260.0)","(71.0, 130.0, 127.27272727272727)","(2.6, 3.35, 3.319230769230769)","(4.2, 5.1, 5.012820512820513)","(15.0, 20.0, 18.571428571428573)","(7.0, 8.4, 8.208)","(8.5, 13.5, 13.023809523809524)","(3.8, 4.4, 4.3625)"
08-01-2023 19:42:49.345283,"(101.0, 280.0, 260.0)","(71.0, 130.0, 127.27272727272727)","(2.6, 3.35, 3.3433333333333333)","(4.2, 5.1, 5.019047619047619)","(15.0, 20.0, 18.59375)","(7.0, 8.2, 8.018181818181818)","(8.5, 13.5, 13.023809523809524)","(3.8, 4.4, 4.3625)"
08-01-2023 19:42:50.286515,"(101.0, 280.0, 260.0)","(71.0, 130.0, 127.27272727272727)","(2.6, 3.35, 3.3433333333333333)","(4.2, 5.1, 5.019047619047619)","(15.0, 20.0, 18.59375)","(7.0, 8.2, 8.05185185185185)","(8.5, 13.5, 13.115384615384615)","(3.8, 4.4, 4.347619047619047)"
08-01-2023 19:42:51.202228,"(101.0, 290.0, 275.0)","(71.0, 130.0, 127.27272727272727)","(2.6, 3.35, 3.3433333333333333)","(4.2, 5.1, 5.006382978723404)","(15.0, 20.0, 18.59375)","(7.0, 8.2, 8.05185185185185)","(8.5, 13.5, 13.115384615384615)","(3.8, 4.4, 4.347619047619047)"
08-01-2023 19:42:52.147990,"(101.0, 290.0, 284.0)","(71.0, 130.0, 127.27272727272727)","(2.6, 3.35, 3.319444444444444)","(4.2, 5.1, 5.0)","(15.0, 20.0, 18.6875)","(7.0, 8.2, 8.05185185185185)","(8.5, 13.5, 13.115384615384615)","(3.8, 4.4, 4.347619047619047)"
08-01-2023 19:42:53.082614,"(101.0, 290.0, 282.5)","(71.0, 130.0, 127.27272727272727)","(2.6, 3.35, 3.3058823529411763)","(4.2, 5.1, 5.006382978723404)","(15.0, 20.0, 18.6875)","(7.0, 8.2, 7.9399999999999995)","(8.5, 13.5, 13.17741935483871)","(3.8, 4.4, 4.3517241379310345)"
08-01-2023 19:42:54.013944,"(101.0, 310.0, 281.42857142857144)","(71.0, 160.0, 146.15384615384613)","(2.6, 3.35, 3.3058823529411763)","(4.2, 5.1, 5.006382978723404)","(15.0, 20.0, 19.0)","(7.0, 8.0, 7.872727272727273)","(8.5, 13.5, 13.17741935483871)","(3.8, 4.5, 4.348571428571429)"
08-01-2023 19:42:54.940444,"(101.0, 310.0, 278.0)","(71.0, 160.0, 137.5)","(2.6, 3.3, 3.2816666666666667)","(4.2, 5.1, 5.006382978723404)","(15.0, 20.0, 18.6875)","(7.0, 8.0, 7.872727272727273)","(8.5, 13.5, 13.17741935483871)","(3.8, 4.5, 4.364102564102564)"
08-01-2023 19:42:55.868560,"(101.0, 300.0, 266.6666666666667)","(71.0, 160.0, 130.0)","(2.6, 3.3, 3.270192307692308)","(4.2, 5.1, 5.006382978723404)","(15.0, 20.0, 19.0)","(7.0, 8.2, 7.992)","(8.5, 14.0, 13.647058823529411)","(3.8, 4.5, 4.364102564102564)"
08-01-2023 19:42:56.823042,"(101.0, 300.0, 266.6666666666667)","(71.0, 160.0, 130.0)","(2.6, 3.3, 3.261458333333333)","(4.2, 5.1, 5.006382978723404)","(15.0, 20.0, 18.95)","(7.0, 8.2, 7.973913043478261)","(8.5, 14.0, 13.565217391304348)","(3.8, 4.5, 4.364102564102564)"
08-01-2023 19:42:57.789283,"(101.0, 300.0, 266.6666666666667)","(71.0, 160.0, 130.0)","(2.6, 3.3, 3.251315789473684)","(4.2, 5.1, 5.006382978723404)","(15.0, 20.0, 18.95)","(7.0, 8.2, 8.049999999999999)","(8.5, 14.0, 13.565217391304348)","(3.8, 4.5, 4.364102564102564)"
08-01-2023 19:42:58.720511,"(101.0, 250.0, 241.42857142857142)","(71.0, 150.0, 136.66666666666666)","(2.6, 3.3, 3.251315789473684)","(4.2, 5.1, 5.006382978723404)","(15.0, 20.0, 18.6875)","(7.0, 8.2, 8.049999999999999)","(8.5, 14.0, 13.565217391304348)","(3.8, 4.5, 4.364102564102564)"
08-01-2023 19:42:59.655432,"(101.0, 250.0, 230.0)","(71.0, 150.0, 136.66666666666666)","(2.6, 3.3, 3.251315789473684)","(4.2, 5.1, 5.006382978723404)","(15.0, 20.0, 19.0)","(7.0, 8.2, 8.049999999999999)","(8.5, 14.0, 13.565217391304348)","(3.8, 4.5, 4.364102564102564)"
08-01-2023 19:43:00.564673,"(101.0, 240.0, 236.66666666666666)","(71.0, 150.0, 136.66666666666666)","(2.6, 3.3, 3.251315789473684)","(4.2, 5.1, 5.006382978723404)","(15.0, 20.0, 18.6875)","(7.0, 8.2, 8.049999999999999)","(8.5, 14.0, 13.565217391304348)","(3.8, 4.5, 4.364102564102564)"
08-01-2023 19:43:01.499882,"(101.0, 240.0, 235.0)","(71.0, 150.0, 136.66666666666666)","(2.6, 3.3, 3.243661971830986)","(4.2, 5.1, 5.006382978723404)","(15.0, 20.0, 19.0)","(7.0, 8.2, 8.049999999999999)","(8.5, 14.0, 13.590909090909092)","(3.8, 4.5, 4.3549999999999995)"
08-01-2023 19:43:02.439688,"(101.0, 240.0, 235.0)","(71.0, 150.0, 136.66666666666666)","(2.6, 3.3, 3.2457446808510637)","(4.2, 5.1, 5.006382978723404)","(15.0, 20.0, 18.903846153846153)","(7.0, 8.2, 8.049999999999999)","(8.5, 14.0, 13.625)","(3.8, 4.5, 4.382051282051282)"
08-01-2023 19:43:03.382094,"(101.0, 250.0, 241.42857142857142)","(71.0, 150.0, 136.66666666666666)","(2.6, 3.3, 3.2456521739130433)","(4.2, 5.1, 5.006382978723404)","(15.0, 20.0, 19.080645161290324)","(7.0, 8.2, 8.083870967741936)","(8.5, 14.0, 13.954545454545455)","(3.8, 4.5, 4.331147540983607)"
08-01-2023 19:43:04.307530,"(101.0, 250.0, 241.42857142857142)","(71.0, 150.0, 136.66666666666666)","(2.6, 3.3, 3.2456521739130433)","(4.2, 5.1, 5.004615384615384)","(15.0, 20.0, 19.16176470588235)","(7.0, 8.2, 8.083870967741936)","(8.5, 14.0, 13.954545454545455)","(3.8, 4.4, 4.331147540983607)"
08-01-2023 19:43:05.242732,"(101.0, 250.0, 241.42857142857142)","(71.0, 150.0, 136.66666666666666)","(2.6, 3.3, 3.2456521739130433)","(4.2, 5.1, 5.004615384615384)","(15.0, 20.0, 19.185714285714287)","(7.0, 8.2, 8.06)","(8.5, 14.5, 14.136363636363637)","(3.8, 4.4, 4.280434782608696)"
08-01-2023 19:43:06.175644,"(101.0, 250.0, 227.5)","(71.0, 150.0, 136.66666666666666)","(2.6, 3.3, 3.2456521739130433)","(4.2, 5.1, 5.004615384615384)","(15.0, 20.0, 19.185714285714287)","(7.0, 8.2, 8.085714285714285)","(8.5, 14.5, 13.863636363636363)","(3.8, 4.4, 4.282828282828283)"
08-01-2023 19:43:07.093938,"(101.0, 250.0, 236.66666666666666)","(71.0, 150.0, 136.66666666666666)","(2.6, 3.3, 3.2456521739130433)","(4.2, 5.1, 5.004615384615384)","(15.0, 20.0, 19.3)","(7.0, 8.2, 8.133333333333333)","(8.5, 14.0, 13.863636363636363)","(3.8, 4.4, 4.282828282828283)"
08-01-2023 19:43:08.029836,"(101.0, 250.0, 236.66666666666666)","(71.0, 150.0, 130.0)","(2.6, 3.3, 3.25)","(4.2, 5.1, 5.004615384615384)","(15.0, 20.0, 19.205882352941178)","(7.0, 8.4, 8.25)","(8.5, 14.0, 13.692307692307692)","(3.8, 4.4, 4.322857142857143)"
08-01-2023 19:43:08.966347,"(101.0, 250.0, 244.28571428571428)","(71.0, 150.0, 138.88888888888889)","(2.6, 3.3, 3.25)","(4.2, 5.1, 5.004615384615384)","(15.0, 20.0, 19.15625)","(7.0, 8.4, 8.188235294117646)","(8.5, 14.0, 13.642857142857142)","(3.8, 4.4, 4.384705882352941)"
08-01-2023 19:43:09.899609,"(101.0, 250.0, 244.28571428571428)","(71.0, 150.0, 138.88888888888889)","(2.6, 3.3, 3.25)","(4.2, 5.1, 4.998360655737705)","(15.0, 19.5, 18.941860465116278)","(7.0, 8.2, 8.188235294117646)","(8.5, 14.0, 13.615384615384615)","(3.8, 4.5, 4.384705882352941)"
08-01-2023 19:43:10.845291,"(101.0, 250.0, 240.0)","(71.0, 150.0, 138.88888888888889)","(2.6, 3.3, 3.25)","(4.2, 5.1, 4.998360655737705)","(15.0, 19.0, 18.9)","(7.0, 8.2, 8.188235294117646)","(8.5, 14.0, 13.615384615384615)","(3.8, 4.5, 4.384705882352941)"
08-01-2023 19:43:11.755145,"(101.0, 250.0, 244.28571428571428)","(71.0, 150.0, 138.88888888888889)","(2.6, 3.3, 3.25)","(4.2, 5.1, 4.998360655737705)","(15.0, 19.5, 18.941860465116278)","(7.0, 8.2, 8.188235294117646)","(8.5, 14.0, 13.615384615384615)","(3.8, 4.5, 4.384705882352941)"
08-01-2023 19:43:12.696785,"(101.0, 250.0, 242.5)","(71.0, 150.0, 138.88888888888889)","(2.6, 3.3, 3.25)","(4.2, 5.1, 4.998360655737705)","(15.0, 19.5, 18.920454545454547)","(7.0, 8.2, 8.217142857142857)","(8.5, 14.0, 13.642857142857142)","(3.8, 4.4, 4.356756756756757)"
08-01-2023 19:43:13.619069,"(101.0, 250.0, 243.33333333333334)","(71.0, 150.0, 138.88888888888889)","(2.6, 3.3, 3.2583333333333333)","(4.2, 5.1, 4.998360655737705)","(15.0, 19.0, 18.666666666666668)","(7.0, 8.4, 8.23157894736842)","(8.5, 14.0, 13.642857142857142)","(3.8, 4.4, 4.3341463414634145)"
08-01-2023 19:43:14.556079,"(101.0, 250.0, 240.0)","(71.0, 150.0, 138.88888888888889)","(2.6, 3.3, 3.276282051282051)","(4.2, 5.1, 4.998360655737705)","(15.0, 18.0, 17.29032258064516)","(7.0, 8.4, 8.23157894736842)","(8.5, 14.0, 13.615384615384615)","(3.8, 4.4, 4.348)"
08-01-2023 19:43:15.499115,"(101.0, 250.0, 240.0)","(71.0, 150.0, 138.88888888888889)","(2.6, 3.3, 3.276282051282051)","(4.2, 5.1, 5.004615384615384)","(15.0, 18.0, 16.565217391304348)","(7.0, 8.4, 8.157142857142857)","(8.5, 14.0, 13.625)","(3.8, 4.4, 4.352727272727273)"
