,Slay Queen,Mean Sam,Akimbo,Petite Olga,Francis Geoffrey,Hit List,Queen Norma
06-01-2023 12:08:13.484721,"(1.65, 1.8, 1.7854255319148937)","(31.0, 65.0, 63.75)","(2.7, 3.8, 3.7977272727272724)","(31.0, 55.0, 58.92857142857143)","(21.0, 34.0, 33.4)","(10.0, 13.0, 12.692307692307692)","(21.0, 34.0, 32.666666666666664)"
06-01-2023 12:08:14.673596,"(1.65, 1.79, 1.7870833333333334)","(31.0, 70.0, 65.0)","(2.7, 3.8, 3.7976190476190474)","(31.0, 60.0, 58.62068965517241)","(21.0, 34.0, 33.4)","(10.0, 13.0, 12.689655172413794)","(21.0, 34.0, 32.666666666666664)"
06-01-2023 12:08:15.861778,"(1.65, 1.79, 1.7814754098360657)","(31.0, 70.0, 66.25)","(2.7, 3.8, 3.7844827586206895)","(31.0, 60.0, 58.333333333333336)","(21.0, 34.0, 33.42857142857143)","(10.0, 13.0, 12.678571428571429)","(21.0, 34.0, 32.666666666666664)"
06-01-2023 12:08:16.990544,"(1.65, 1.79, 1.7788172043010753)","(31.0, 70.0, 66.25)","(2.7, 3.85, 3.7817460317460316)","(31.0, 60.0, 57.407407407407405)","(21.0, 34.0, 33.130434782608695)","(10.0, 13.0, 12.678571428571429)","(21.0, 34.0, 32.666666666666664)"
06-01-2023 12:08:18.071953,"(1.65, 1.79, 1.7813793103448277)","(31.0, 65.0, 64.52380952380952)","(2.7, 3.85, 3.7817460317460316)","(31.0, 60.0, 57.407407407407405)","(21.0, 34.0, 32.888888888888886)","(10.0, 13.0, 12.678571428571429)","(21.0, 34.0, 32.666666666666664)"
06-01-2023 12:08:19.146329,"(1.65, 1.79, 1.7813793103448277)","(31.0, 65.0, 64.52380952380952)","(2.7, 3.85, 3.7817460317460316)","(31.0, 60.0, 57.407407407407405)","(21.0, 34.0, 32.526315789473685)","(10.0, 13.0, 12.868932038834952)","(21.0, 34.0, 32.666666666666664)"
06-01-2023 12:08:20.206711,"(1.65, 1.79, 1.7794545454545454)","(31.0, 65.0, 64.52380952380952)","(2.7, 3.85, 3.7817460317460316)","(31.0, 60.0, 57.407407407407405)","(21.0, 34.0, 32.888888888888886)","(10.0, 13.0, 12.878504672897197)","(21.0, 34.0, 32.62068965517241)"
06-01-2023 12:08:21.260661,"(1.65, 1.79, 1.7782828282828282)","(31.0, 65.0, 64.52380952380952)","(2.7, 3.85, 3.7783018867924527)","(31.0, 60.0, 57.74193548387097)","(21.0, 34.0, 32.888888888888886)","(10.0, 13.0, 12.878504672897197)","(21.0, 34.0, 32.62068965517241)"
06-01-2023 12:08:22.408838,"(1.65, 1.79, 1.7813432835820895)","(31.0, 65.0, 64.52380952380952)","(2.7, 3.85, 3.7783018867924527)","(31.0, 60.0, 57.74193548387097)","(21.0, 34.0, 32.888888888888886)","(10.0, 13.0, 12.878504672897197)","(21.0, 34.0, 32.62068965517241)"
06-01-2023 12:08:23.501118,"(1.65, 1.79, 1.7782828282828282)","(31.0, 65.0, 64.52380952380952)","(2.7, 3.85, 3.783333333333333)","(31.0, 60.0, 57.74193548387097)","(21.0, 34.0, 32.6)","(10.0, 13.0, 12.878504672897197)","(21.0, 34.0, 32.62068965517241)"
06-01-2023 12:08:24.593091,"(1.65, 1.79, 1.7813432835820895)","(31.0, 65.0, 64.52380952380952)","(2.7, 3.85, 3.791333333333333)","(31.0, 60.0, 57.74193548387097)","(21.0, 34.0, 32.6)","(10.0, 13.0, 12.889423076923077)","(21.0, 34.0, 32.62068965517241)"
06-01-2023 12:08:25.682274,"(1.65, 1.78, 1.7758064516129033)","(31.0, 65.0, 64.52380952380952)","(2.7, 3.85, 3.791333333333333)","(31.0, 60.0, 57.5)","(21.0, 34.0, 33.09090909090909)","(10.0, 13.0, 13.515151515151516)","(21.0, 34.0, 35.5)"
06-01-2023 12:08:26.777375,"(1.65, 1.75, 1.745)","(31.0, 75.0, 68.79310344827586)","(2.7, 3.95, 3.871739130434783)","(31.0, 60.0, 57.5)","(21.0, 36.0, 33.793103448275865)","(10.0, 14.0, 13.52)","(21.0, 36.0, 34.857142857142854)"
06-01-2023 12:08:27.809610,"(1.65, 1.73, 1.7233333333333334)","(31.0, 70.0, 68.63636363636364)","(2.7, 4.0, 3.940384615384615)","(31.0, 60.0, 57.5)","(21.0, 36.0, 33.793103448275865)","(10.0, 14.0, 13.52)","(21.0, 36.0, 34.857142857142854)"
06-01-2023 12:08:29.149526,"(1.65, 1.73, 1.7170422535211267)","(31.0, 70.0, 67.6)","(2.7, 4.0, 3.983)","(31.0, 60.0, 57.5)","(21.0, 36.0, 34.111111111111114)","(10.0, 14.0, 13.425925925925926)","(21.0, 36.0, 35.0)"
06-01-2023 12:08:30.120223,"(1.65, 1.72, 1.7135897435897436)","(31.0, 70.0, 67.6)","(2.7, 4.0, 3.983)","(31.0, 60.0, 57.5)","(21.0, 36.0, 33.714285714285715)","(10.0, 14.0, 13.425925925925926)","(21.0, 36.0, 34.8235294117647)"
06-01-2023 12:08:31.442532,"(1.65, 1.73, 1.7141322314049587)","(31.0, 70.0, 67.6)","(2.7, 4.0, 3.9346938775510205)","(31.0, 60.0, 57.5)","(21.0, 36.0, 33.64705882352941)","(10.0, 14.0, 13.425925925925926)","(21.0, 36.0, 34.8235294117647)"
06-01-2023 12:08:32.701467,"(1.65, 1.73, 1.7221052631578948)","(31.0, 70.0, 64.5)","(2.7, 4.0, 3.921875)","(31.0, 60.0, 57.5)","(21.0, 36.0, 33.6)","(10.0, 14.0, 13.271428571428572)","(21.0, 36.0, 34.8235294117647)"
06-01-2023 12:08:33.928368,"(1.65, 1.74, 1.7340350877192983)","(31.0, 65.0, 64.5)","(2.7, 3.95, 3.920909090909091)","(31.0, 60.0, 57.5)","(21.0, 34.0, 33.53846153846154)","(10.0, 13.5, 13.06)","(21.0, 36.0, 34.285714285714285)"
06-01-2023 12:08:35.293758,"(1.65, 1.75, 1.7417948717948717)","(31.0, 65.0, 68.04347826086956)","(2.7, 3.95, 3.9527272727272726)","(31.0, 60.0, 60.38461538461539)","(21.0, 34.0, 33.53846153846154)","(10.0, 13.5, 13.058823529411764)","(21.0, 36.0, 27.333333333333332)"
06-01-2023 12:08:36.591045,"(1.65, 1.76, 1.7444117647058823)","(31.0, 70.0, 68.04347826086956)","(2.7, 4.0, 3.9878260869565216)","(31.0, 65.0, 59.583333333333336)","(21.0, 34.0, 33.5)","(11.0, 13.5, 12.965909090909092)","(21.0, 29.0, 28.333333333333332)"
06-01-2023 12:08:37.845681,"(1.6, 1.75, 1.7444117647058823)","(31.0, 70.0, 68.125)","(2.8, 4.1, 4.025490196078431)","(31.0, 60.0, 59.583333333333336)","(21.0, 34.0, 32.78260869565217)","(11.0, 13.0, 12.830508474576272)","(21.0, 29.0, 28.333333333333332)"
06-01-2023 12:08:38.960921,"(1.6, 1.75, 1.7436986301369863)","(31.0, 70.0, 68.125)","(2.8, 4.1, 4.006043956043956)","(31.0, 60.0, 59.64285714285714)","(21.0, 34.0, 32.78260869565217)","(11.0, 13.0, 13.910596026490067)","(21.0, 29.0, 27.379310344827587)"
06-01-2023 12:08:40.015952,"(1.6, 1.75, 1.7398630136986302)","(31.0, 70.0, 68.125)","(2.8, 4.1, 4.0150943396226415)","(31.0, 60.0, 59.583333333333336)","(21.0, 34.0, 31.77777777777778)","(11.0, 14.0, 14.2)","(21.0, 28.0, 26.7)"
06-01-2023 12:08:41.087865,"(1.6, 1.73, 1.7275862068965517)","(31.0, 70.0, 68.125)","(2.8, 4.1, 3.997916666666667)","(31.0, 60.0, 59.6)","(21.0, 32.0, 31.77777777777778)","(11.0, 14.5, 14.363636363636363)","(21.0, 28.0, 26.857142857142858)"
06-01-2023 12:08:42.075185,"(1.6, 1.73, 1.7257142857142858)","(31.0, 70.0, 68.125)","(2.8, 4.1, 4.031944444444444)","(31.0, 60.0, 59.285714285714285)","(21.0, 32.0, 31.846153846153847)","(11.0, 14.5, 14.142857142857142)","(21.0, 27.0, 26.09090909090909)"
06-01-2023 12:08:43.132022,"(1.6, 1.74, 1.7380534351145038)","(31.0, 70.0, 64.28571428571429)","(2.8, 4.1, 4.036363636363636)","(31.0, 60.0, 59.642857142857146)","(21.0, 32.0, 31.92)","(11.0, 14.5, 14.153846153846153)","(21.0, 28.0, 26.142857142857142)"
06-01-2023 12:08:44.157605,"(1.6, 1.74, 1.7386140724946695)","(31.0, 70.0, 66.25)","(2.8, 4.1, 4.036363636363636)","(31.0, 60.0, 59.642857142857146)","(21.0, 34.0, 32.142857142857146)","(11.0, 14.5, 14.153846153846153)","(21.0, 28.0, 26.17391304347826)"
06-01-2023 12:08:45.215654,"(1.6, 1.74, 1.7384468339307049)","(31.0, 70.0, 66.25)","(2.8, 4.1, 4.036363636363636)","(31.0, 60.0, 59.285714285714285)","(21.0, 34.0, 32.142857142857146)","(11.0, 14.5, 14.153846153846153)","(21.0, 28.0, 25.941176470588236)"
06-01-2023 12:08:46.243511,"(1.6, 1.74, 1.7375255391600455)","(31.0, 70.0, 65.55555555555556)","(2.8, 4.1, 4.036363636363636)","(31.0, 65.0, 59.285714285714285)","(21.0, 34.0, 32.142857142857146)","(11.0, 14.5, 14.35430463576159)","(21.0, 27.0, 25.941176470588236)"
06-01-2023 12:08:47.260840,"(1.6, 1.74, 1.7378365937859608)","(31.0, 70.0, 65.55555555555556)","(2.8, 4.1, 4.039506172839506)","(31.0, 65.0, 61.12903225806451)","(21.0, 34.0, 32.142857142857146)","(11.0, 14.5, 14.35430463576159)","(21.0, 27.0, 25.875)"
06-01-2023 12:08:48.350975,"(1.6, 1.74, 1.7350261780104712)","(31.0, 70.0, 63.125)","(2.8, 4.1, 3.951388888888889)","(31.0, 65.0, 60.75757575757576)","(21.0, 34.0, 32.142857142857146)","(11.0, 14.5, 14.35430463576159)","(21.0, 27.0, 25.363636363636363)"
06-01-2023 12:08:49.676431,"(1.6, 1.76, 1.7523333333333333)","(31.0, 65.0, 63.125)","(2.8, 4.0, 3.95)","(31.0, 65.0, 60.75757575757576)","(21.0, 34.0, 32.142857142857146)","(11.0, 14.5, 14.35430463576159)","(21.0, 26.0, 25.666666666666668)"
06-01-2023 12:08:50.870989,"(1.6, 1.76, 1.7523333333333333)","(31.0, 65.0, 62.77777777777778)","(2.8, 4.0, 3.9370000000000003)","(31.0, 65.0, 60.75757575757576)","(21.0, 34.0, 32.074074074074076)","(11.0, 14.5, 14.35430463576159)","(21.0, 26.0, 25.666666666666668)"
06-01-2023 12:08:51.919200,"(1.6, 1.76, 1.7545549738219894)","(31.0, 65.0, 62.77777777777778)","(2.8, 3.95, 3.9194736842105264)","(31.0, 65.0, 60.75757575757576)","(21.0, 34.0, 32.074074074074076)","(11.0, 14.5, 14.35430463576159)","(21.0, 26.0, 25.666666666666668)"
06-01-2023 12:08:53.047591,"(1.6, 1.76, 1.7549758454106281)","(31.0, 65.0, 62.77777777777778)","(2.8, 4.0, 3.9376470588235293)","(31.0, 65.0, 61.0)","(21.0, 34.0, 32.074074074074076)","(11.0, 14.5, 14.35430463576159)","(21.0, 26.0, 25.071428571428573)"
06-01-2023 12:08:54.147383,"(1.6, 1.76, 1.7598809523809524)","(31.0, 65.0, 63.0)","(2.8, 4.0, 3.962962962962963)","(31.0, 65.0, 61.58536585365854)","(21.0, 34.0, 31.73913043478261)","(11.0, 14.5, 14.35430463576159)","(21.0, 26.0, 24.142857142857142)"
06-01-2023 12:08:55.297498,"(1.6, 1.76, 1.7568702290076337)","(31.0, 65.0, 61.0)","(2.8, 4.0, 3.9886363636363638)","(31.0, 65.0, 61.58536585365854)","(21.0, 34.0, 30.90909090909091)","(11.0, 14.5, 14.32258064516129)","(21.0, 26.0, 23.294117647058822)"
06-01-2023 12:08:56.453743,"(1.6, 1.77, 1.7595)","(31.0, 65.0, 62.6)","(2.8, 4.0, 3.9926470588235294)","(31.0, 65.0, 61.58536585365854)","(21.0, 32.0, 30.90909090909091)","(11.0, 14.5, 14.316)","(21.0, 24.0, 23.166666666666668)"
06-01-2023 12:08:57.546648,"(1.6, 1.77, 1.7604382470119522)","(31.0, 65.0, 62.6)","(2.8, 4.0, 3.9926470588235294)","(31.0, 65.0, 61.58536585365854)","(21.0, 32.0, 30.8)","(11.0, 14.5, 14.316)","(21.0, 25.0, 23.166666666666668)"
06-01-2023 12:08:58.581582,"(1.6, 1.77, 1.7657105943152456)","(31.0, 65.0, 62.6)","(2.8, 4.1, 4.015533980582524)","(31.0, 65.0, 61.58536585365854)","(21.0, 32.0, 31.25)","(11.0, 14.5, 14.309917355371901)","(21.0, 25.0, 22.869565217391305)"
06-01-2023 12:08:59.583123,"(1.6, 1.77, 1.7641545893719808)","(31.0, 65.0, 61.55172413793103)","(2.8, 4.1, 4.028125)","(31.0, 65.0, 59.82142857142857)","(21.0, 32.0, 31.25)","(11.0, 14.5, 14.317460317460318)","(21.0, 24.0, 23.11111111111111)"
06-01-2023 12:09:00.561843,"(1.6, 1.77, 1.7641545893719808)","(31.0, 60.0, 59.75)","(2.8, 4.1, 4.028421052631579)","(31.0, 60.0, 59.82142857142857)","(21.0, 32.0, 31.333333333333332)","(11.0, 14.5, 14.317460317460318)","(21.0, 24.0, 23.181818181818183)"
06-01-2023 12:09:01.625460,"(1.6, 1.77, 1.7644221105527638)","(31.0, 60.0, 59.75)","(2.8, 4.1, 4.01)","(31.0, 60.0, 61.58536585365854)","(21.0, 32.0, 31.25)","(11.0, 14.5, 13.980582524271844)","(21.0, 25.0, 23.166666666666668)"
06-01-2023 12:09:02.616652,"(1.6, 1.77, 1.7644036697247707)","(31.0, 60.0, 59.833333333333336)","(2.8, 4.1, 4.01)","(31.0, 65.0, 61.58536585365854)","(21.0, 32.0, 31.0)","(11.0, 14.0, 13.95631067961165)","(21.0, 24.0, 23.166666666666668)"
06-01-2023 12:09:03.699501,"(1.6, 1.77, 1.7649693251533742)","(31.0, 60.0, 59.833333333333336)","(2.8, 4.1, 4.079338842975206)","(31.0, 65.0, 61.92307692307692)","(21.0, 32.0, 30.625)","(11.0, 14.0, 13.953271028037383)","(21.0, 24.0, 23.058823529411764)"
06-01-2023 12:09:04.819636,"(1.6, 1.77, 1.7649693251533742)","(31.0, 60.0, 59.85294117647059)","(2.8, 4.1, 4.079338842975206)","(31.0, 65.0, 59.464285714285715)","(21.0, 32.0, 30.62162162162162)","(11.0, 14.0, 13.904494382022472)","(21.0, 24.0, 22.63157894736842)"
06-01-2023 12:09:05.895844,"(1.6, 1.78, 1.7758461538461539)","(31.0, 60.0, 59.82142857142857)","(2.8, 4.1, 4.070588235294117)","(31.0, 60.0, 59.464285714285715)","(21.0, 32.0, 30.62162162162162)","(11.0, 14.0, 13.904494382022472)","(21.0, 24.0, 22.63157894736842)"
06-01-2023 12:09:06.952466,"(1.6, 1.78, 1.7774025974025973)","(31.0, 60.0, 59.84375)","(2.8, 4.1, 4.084169884169884)","(31.0, 60.0, 59.464285714285715)","(21.0, 32.0, 30.666666666666668)","(11.0, 13.0, 12.82857142857143)","(21.0, 24.0, 22.64516129032258)"
06-01-2023 12:09:07.971509,"(1.6, 1.79, 1.7776646706586827)","(31.0, 60.0, 59.84375)","(2.8, 4.1, 4.084169884169884)","(31.0, 60.0, 59.464285714285715)","(21.0, 32.0, 30.22222222222222)","(11.0, 13.0, 12.802631578947368)","(21.0, 24.0, 22.64516129032258)"
06-01-2023 12:09:08.921929,"(1.6, 1.79, 1.777590361445783)","(31.0, 60.0, 59.84375)","(2.8, 4.1, 4.084169884169884)","(31.0, 60.0, 59.464285714285715)","(21.0, 32.0, 30.22222222222222)","(11.0, 13.0, 12.765625)","(21.0, 24.0, 22.64516129032258)"
06-01-2023 12:09:09.953825,"(1.6, 1.79, 1.780314465408805)","(31.0, 60.0, 59.84375)","(2.8, 4.1, 4.085177865612648)","(31.0, 60.0, 59.464285714285715)","(21.0, 32.0, 30.22222222222222)","(11.0, 13.0, 12.765625)","(21.0, 24.0, 22.64516129032258)"
06-01-2023 12:09:11.111632,"(1.6, 1.79, 1.7787591240875913)","(31.0, 60.0, 59.84375)","(2.8, 4.1, 4.085148514851485)","(31.0, 60.0, 59.464285714285715)","(21.0, 32.0, 30.545454545454547)","(11.0, 13.0, 12.765625)","(21.0, 24.0, 22.64516129032258)"
06-01-2023 12:09:12.240201,"(1.6, 1.79, 1.7822613065326633)","(31.0, 60.0, 59.84375)","(2.8, 4.1, 4.085148514851485)","(31.0, 60.0, 59.464285714285715)","(21.0, 32.0, 30.545454545454547)","(11.0, 13.0, 12.765625)","(21.0, 24.0, 22.64516129032258)"
06-01-2023 12:09:13.320876,"(1.6, 1.79, 1.781808510638298)","(31.0, 60.0, 59.84375)","(2.8, 4.1, 4.08582995951417)","(31.0, 60.0, 59.464285714285715)","(21.0, 32.0, 30.545454545454547)","(11.0, 13.0, 12.765625)","(21.0, 24.0, 22.64516129032258)"
06-01-2023 12:09:14.239478,"(1.6, 1.79, 1.7845)","(31.0, 60.0, 59.84375)","(2.8, 4.1, 4.088679245283019)","(31.0, 60.0, 59.464285714285715)","(21.0, 32.0, 30.75)","(11.0, 13.0, 12.758064516129032)","(21.0, 24.0, 22.64516129032258)"
06-01-2023 12:09:15.262943,"(1.6, 1.82, 1.8174522292993631)","(31.0, 60.0, 59.13793103448276)","(2.8, 3.9, 3.884920634920635)","(31.0, 60.0, 59.464285714285715)","(21.0, 32.0, 30.153846153846153)","(11.0, 13.0, 12.89655172413793)","(21.0, 24.0, 22.8)"
06-01-2023 12:09:16.338638,"(1.6, 1.83, 1.8227160493827161)","(31.0, 60.0, 59.13793103448276)","(2.8, 3.9, 3.86)","(31.0, 60.0, 59.464285714285715)","(21.0, 32.0, 30.8)","(11.0, 13.0, 12.909090909090908)","(21.0, 24.0, 22.4)"
06-01-2023 12:09:17.428293,"(1.6, 1.84, 1.8247191011235955)","(31.0, 60.0, 59.21875)","(2.8, 3.9, 3.8563636363636364)","(31.0, 60.0, 59.464285714285715)","(21.0, 32.0, 30.875)","(11.0, 13.0, 12.89655172413793)","(21.0, 23.0, 22.4)"
06-01-2023 12:09:18.490239,"(1.6, 1.83, 1.8226760563380282)","(31.0, 60.0, 59.21875)","(2.8, 3.9, 3.8563636363636364)","(31.0, 65.0, 60.95238095238095)","(21.0, 32.0, 30.875)","(11.0, 13.0, 12.982142857142858)","(21.0, 23.0, 22.4)"
06-01-2023 12:09:19.446562,"(1.6, 1.83, 1.8226760563380282)","(31.0, 60.0, 59.21875)","(2.8, 3.9, 3.8529411764705883)","(31.0, 65.0, 60.4054054054054)","(21.0, 32.0, 30.875)","(11.0, 13.5, 12.982142857142858)","(21.0, 23.0, 22.4)"
06-01-2023 12:09:20.440476,"(1.6, 1.83, 1.8226760563380282)","(31.0, 60.0, 59.21875)","(2.8, 3.9, 3.8529411764705883)","(31.0, 65.0, 60.4054054054054)","(21.0, 32.0, 30.875)","(11.0, 13.5, 13.170454545454545)","(21.0, 23.0, 22.6)"
06-01-2023 12:09:21.429255,"(1.6, 1.83, 1.8206097560975611)","(31.0, 60.0, 59.21875)","(2.8, 3.85, 3.804954954954955)","(31.0, 65.0, 60.4054054054054)","(21.0, 32.0, 30.285714285714285)","(11.0, 13.5, 13.647058823529411)","(21.0, 23.0, 22.6)"
06-01-2023 12:09:22.458380,"(1.6, 1.83, 1.8248979591836736)","(31.0, 60.0, 58.91304347826087)","(2.8, 3.8, 3.7691780821917806)","(31.0, 65.0, 60.4054054054054)","(21.0, 32.0, 30.285714285714285)","(11.0, 14.0, 13.555555555555555)","(21.0, 23.0, 22.636363636363637)"
06-01-2023 12:09:23.497066,"(1.6, 1.84, 1.8330263157894737)","(31.0, 60.0, 59.13793103448276)","(2.8, 3.8, 3.76)","(31.0, 65.0, 60.4054054054054)","(21.0, 32.0, 30.838709677419356)","(11.0, 14.0, 13.555555555555555)","(21.0, 23.0, 22.636363636363637)"
06-01-2023 12:09:24.578576,"(1.6, 1.84, 1.8379775280898878)","(31.0, 60.0, 59.13793103448276)","(2.8, 3.8, 3.77)","(31.0, 65.0, 60.4054054054054)","(21.0, 32.0, 30.875)","(11.0, 14.0, 13.478260869565217)","(21.0, 23.0, 22.6)"
06-01-2023 12:09:25.620210,"(1.6, 1.84, 1.838932584269663)","(31.0, 60.0, 59.13793103448276)","(2.8, 3.8, 3.78125)","(31.0, 65.0, 60.4054054054054)","(21.0, 32.0, 30.875)","(11.0, 14.0, 13.323529411764707)","(21.0, 23.0, 22.545454545454547)"
06-01-2023 12:09:26.687073,"(1.6, 1.85, 1.8411347517730496)","(31.0, 60.0, 59.13793103448276)","(2.8, 3.8, 3.78125)","(31.0, 65.0, 60.4054054054054)","(21.0, 32.0, 30.875)","(11.0, 13.5, 13.39655172413793)","(21.0, 23.0, 22.636363636363637)"
06-01-2023 12:09:27.756271,"(1.6, 1.85, 1.8408650519031142)","(31.0, 60.0, 59.13793103448276)","(2.8, 3.8, 3.806)","(31.0, 65.0, 60.4054054054054)","(21.0, 32.0, 31.0)","(11.0, 13.5, 13.666666666666666)","(21.0, 23.0, 22.583333333333332)"
06-01-2023 12:09:28.861179,"(1.6, 1.82, 1.816268656716418)","(31.0, 65.0, 62.74193548387097)","(2.8, 3.85, 3.806)","(31.0, 65.0, 60.4054054054054)","(21.0, 32.0, 31.0)","(11.0, 14.0, 13.766666666666667)","(21.0, 24.0, 22.583333333333332)"
06-01-2023 12:09:29.936240,"(1.6, 1.82, 1.8113157894736842)","(31.0, 65.0, 62.74193548387097)","(2.8, 3.85, 3.806)","(31.0, 65.0, 60.4054054054054)","(21.0, 32.0, 31.0)","(11.0, 14.0, 13.966666666666667)","(21.0, 24.0, 22.583333333333332)"
06-01-2023 12:09:30.970068,"(1.6, 1.82, 1.8113157894736842)","(31.0, 65.0, 63.10810810810811)","(2.8, 3.85, 3.806)","(31.0, 65.0, 60.4054054054054)","(21.0, 32.0, 30.875)","(11.0, 14.0, 13.966666666666667)","(21.0, 24.0, 22.583333333333332)"
06-01-2023 12:09:32.021918,"(1.6, 1.82, 1.8108928571428573)","(31.0, 65.0, 63.10810810810811)","(2.7, 3.85, 3.806)","(31.0, 65.0, 60.4054054054054)","(21.0, 32.0, 30.875)","(11.0, 14.0, 13.966666666666667)","(21.0, 24.0, 22.583333333333332)"
06-01-2023 12:09:32.948744,"(1.6, 1.83, 1.8185106382978724)","(31.0, 65.0, 63.10810810810811)","(2.7, 3.85, 3.8108695652173914)","(31.0, 65.0, 60.4054054054054)","(21.0, 32.0, 30.875)","(11.0, 14.0, 13.966666666666667)","(21.0, 24.0, 22.583333333333332)"
06-01-2023 12:09:33.952962,"(1.6, 1.83, 1.818421052631579)","(31.0, 65.0, 63.10810810810811)","(2.7, 3.8, 3.782432432432432)","(31.0, 65.0, 60.4054054054054)","(21.0, 32.0, 30.875)","(11.0, 14.0, 13.966666666666667)","(21.0, 24.0, 22.583333333333332)"
06-01-2023 12:09:35.017795,"(1.6, 1.84, 1.83125)","(31.0, 60.0, 59.285714285714285)","(2.7, 3.8, 3.7937499999999997)","(31.0, 65.0, 59.6875)","(21.0, 32.0, 30.285714285714285)","(11.0, 14.0, 13.642857142857142)","(21.0, 24.0, 22.564102564102566)"
06-01-2023 12:09:36.068714,"(1.6, 1.83, 1.817766990291262)","(31.0, 60.0, 59.13793103448276)","(2.7, 3.8, 3.7937499999999997)","(31.0, 65.0, 59.6875)","(21.0, 32.0, 30.285714285714285)","(11.0, 14.0, 13.642857142857142)","(21.0, 24.0, 22.564102564102566)"
06-01-2023 12:09:37.126234,"(1.6, 1.83, 1.8197520661157025)","(31.0, 60.0, 59.13793103448276)","(2.7, 3.85, 3.814814814814815)","(31.0, 65.0, 59.6875)","(21.0, 32.0, 30.285714285714285)","(11.0, 14.0, 13.642857142857142)","(21.0, 24.0, 22.564102564102566)"
06-01-2023 12:09:38.015835,"(1.6, 1.83, 1.8197520661157025)","(31.0, 60.0, 59.13793103448276)","(2.7, 3.85, 3.814814814814815)","(31.0, 65.0, 59.6875)","(21.0, 32.0, 30.285714285714285)","(11.0, 14.0, 13.69047619047619)","(21.0, 24.0, 22.564102564102566)"
06-01-2023 12:09:38.993697,"(1.6, 1.83, 1.824814814814815)","(31.0, 60.0, 59.13793103448276)","(2.7, 3.85, 3.803030303030303)","(31.0, 65.0, 59.6875)","(21.0, 32.0, 30.285714285714285)","(11.0, 14.0, 13.69047619047619)","(21.0, 24.0, 22.564102564102566)"
06-01-2023 12:09:40.136499,"(1.6, 1.83, 1.824814814814815)","(31.0, 60.0, 59.13793103448276)","(2.7, 3.85, 3.787313432835821)","(31.0, 65.0, 59.6875)","(21.0, 32.0, 30.285714285714285)","(11.0, 14.0, 13.791666666666666)","(21.0, 24.0, 22.564102564102566)"
06-01-2023 12:09:41.256011,"(1.6, 1.83, 1.8255555555555556)","(31.0, 60.0, 59.13793103448276)","(2.7, 3.85, 3.7576923076923077)","(31.0, 65.0, 59.411764705882355)","(21.0, 32.0, 30.285714285714285)","(11.0, 14.0, 13.791666666666666)","(21.0, 24.0, 22.564102564102566)"
06-01-2023 12:09:42.308621,"(1.6, 1.83, 1.8283333333333334)","(31.0, 60.0, 59.13793103448276)","(2.7, 3.8, 3.757142857142857)","(31.0, 60.0, 59.411764705882355)","(21.0, 32.0, 30.285714285714285)","(11.0, 14.0, 13.791666666666666)","(21.0, 24.0, 22.564102564102566)"
06-01-2023 12:09:43.269655,"(1.6, 1.83, 1.8283333333333334)","(31.0, 60.0, 59.13793103448276)","(2.7, 3.8, 3.776923076923077)","(31.0, 60.0, 59.411764705882355)","(21.0, 32.0, 9998.5)","(11.0, 14.0, 9998.5)","(21.0, 24.0, 9998.5)"
06-01-2023 12:09:44.229194,"(1.6, 99998, 9998.5)","(31.0, 99998, 9998.5)","(2.7, 99998, 9998.5)","(31.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(21.0, 99998, 9998.5)"
06-01-2023 12:09:45.224047,"(1.6, 99998, 9998.5)","(31.0, 99998, 9998.5)","(2.7, 99998, 9998.5)","(31.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(21.0, 99998, 9998.5)"
06-01-2023 12:09:46.247601,"(1.6, 99998, 9998.5)","(31.0, 99998, 9998.5)","(2.7, 99998, 9998.5)","(31.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(21.0, 99998, 9998.5)"
06-01-2023 12:09:47.256966,"(1.6, 99998, 9998.5)","(31.0, 99998, 9998.5)","(2.7, 99998, 9998.5)","(31.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(21.0, 99998, 9998.5)"
06-01-2023 12:09:48.265188,"(1.6, 99998, 9998.5)","(31.0, 99998, 9998.5)","(2.7, 99998, 9998.5)","(31.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(21.0, 99998, 9998.5)"
06-01-2023 12:09:49.231379,"(1.6, 99998, 9998.5)","(31.0, 99998, 9998.5)","(2.7, 99998, 9998.5)","(31.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(21.0, 99998, 9998.5)"
06-01-2023 12:09:50.169971,"(1.6, 99998, 9998.5)","(31.0, 99998, 9998.5)","(2.7, 99998, 9998.5)","(31.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(21.0, 99998, 9998.5)"
06-01-2023 12:09:51.113979,"(1.6, 99998, 9998.5)","(31.0, 99998, 9998.5)","(2.7, 99998, 9998.5)","(31.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(21.0, 99998, 9998.5)"
