,Alternate Shot,Sour Lemon,Epic Rooster,Maisey,Diamond Chipper,Trousseau,Goldstar Larson,Shane Baxter
12-01-2023 16:53:22.085486,"(1.4, 1.51, 1.4997560975609756)","(20.0, 40.0, 33.888888888888886)","(4.2, 6.6, 6.257142857142857)","(19.0, 60.0, 57.14285714285714)","(20.0, 42.0, 35.333333333333336)","(10.0, 19.5, 17.0)","(21.0, 55.0, 49.5)","(21.0, 65.0, 60.77777777777778)"
12-01-2023 16:53:23.481215,"(1.4, 1.51, 1.493388429752066)","(20.0, 40.0, 33.888888888888886)","(4.2, 6.6, 6.257142857142857)","(19.0, 60.0, 58.82352941176471)","(20.0, 42.0, 35.333333333333336)","(10.0, 19.5, 17.0)","(21.0, 55.0, 49.5)","(21.0, 65.0, 60.77777777777778)"
12-01-2023 16:53:25.028347,"(1.4, 1.51, 1.493388429752066)","(20.0, 40.0, 33.888888888888886)","(4.2, 6.6, 6.257142857142857)","(19.0, 60.0, 59.25925925925926)","(20.0, 42.0, 35.333333333333336)","(10.0, 19.5, 17.5)","(21.0, 55.0, 49.5)","(21.0, 65.0, 60.77777777777778)"
12-01-2023 16:53:26.523691,"(1.4, 1.51, 1.493388429752066)","(20.0, 40.0, 33.888888888888886)","(4.2, 6.6, 6.257142857142857)","(19.0, 60.0, 59.25925925925926)","(20.0, 42.0, 35.333333333333336)","(10.0, 19.0, 17.5)","(21.0, 55.0, 49.5)","(21.0, 65.0, 61.53846153846153)"
12-01-2023 16:53:27.878214,"(1.4, 1.51, 1.493388429752066)","(20.0, 40.0, 33.888888888888886)","(4.2, 6.6, 6.257142857142857)","(19.0, 60.0, 59.25925925925926)","(20.0, 42.0, 35.333333333333336)","(10.0, 19.0, 17.5)","(21.0, 55.0, 49.5)","(21.0, 65.0, 61.53846153846153)"
12-01-2023 16:53:29.275780,"(1.4, 1.51, 1.493388429752066)","(20.0, 40.0, 33.888888888888886)","(4.2, 6.6, 6.257142857142857)","(19.0, 60.0, 59.04761904761905)","(20.0, 42.0, 39.2)","(10.0, 19.0, 18.0)","(21.0, 55.0, 49.23809523809524)","(21.0, 65.0, 61.53846153846153)"
12-01-2023 16:53:30.671250,"(1.4, 1.51, 1.493388429752066)","(20.0, 40.0, 33.888888888888886)","(4.2, 6.6, 6.257142857142857)","(19.0, 60.0, 59.04761904761905)","(20.0, 40.0, 38.4)","(10.0, 19.0, 18.0)","(21.0, 55.0, 47.0)","(21.0, 65.0, 61.53846153846153)"
12-01-2023 16:53:32.106803,"(1.4, 1.51, 1.493388429752066)","(20.0, 40.0, 33.529411764705884)","(4.2, 6.6, 6.266666666666667)","(19.0, 60.0, 54.0)","(20.0, 40.0, 35.2)","(10.0, 19.0, 16.5625)","(21.0, 55.0, 47.0)","(21.0, 65.0, 61.53846153846153)"
12-01-2023 16:53:33.964407,"(1.4, 1.51, 1.4925714285714287)","(20.0, 40.0, 33.888888888888886)","(4.2, 6.6, 6.257142857142857)","(19.0, 60.0, 58.5)","(20.0, 40.0, 35.2)","(10.0, 19.0, 16.55)","(21.0, 55.0, 47.0)","(21.0, 65.0, 61.53846153846153)"
12-01-2023 16:53:35.737534,"(1.4, 1.51, 1.4937333333333334)","(20.0, 40.0, 33.888888888888886)","(4.2, 6.6, 6.257142857142857)","(19.0, 60.0, 49.526315789473685)","(20.0, 40.0, 35.2)","(10.0, 19.0, 16.2)","(21.0, 55.0, 49.85714285714286)","(21.0, 65.0, 61.53846153846153)"
12-01-2023 16:53:37.443317,"(1.4, 1.51, 1.4975675675675675)","(20.0, 40.0, 33.888888888888886)","(4.2, 6.6, 6.257142857142857)","(19.0, 55.0, 51.41379310344828)","(20.0, 40.0, 35.2)","(10.0, 19.0, 16.2)","(21.0, 55.0, 49.85714285714286)","(21.0, 65.0, 61.53846153846153)"
12-01-2023 16:53:38.878239,"(1.4, 1.51, 1.4975675675675675)","(20.0, 40.0, 33.888888888888886)","(4.2, 6.6, 6.257142857142857)","(19.0, 55.0, 51.41379310344828)","(20.0, 40.0, 35.2)","(10.0, 19.0, 16.2)","(21.0, 55.0, 49.85714285714286)","(21.0, 65.0, 61.53846153846153)"
12-01-2023 16:53:40.325440,"(1.4, 1.51, 1.504102564102564)","(20.0, 40.0, 33.888888888888886)","(4.2, 6.6, 6.257142857142857)","(19.0, 55.0, 51.41379310344828)","(20.0, 40.0, 35.2)","(10.0, 19.0, 16.2)","(21.0, 55.0, 49.85714285714286)","(21.0, 65.0, 57.5)"
12-01-2023 16:53:41.745451,"(1.4, 1.51, 1.504102564102564)","(20.0, 40.0, 33.888888888888886)","(4.2, 6.6, 6.257142857142857)","(19.0, 55.0, 51.41379310344828)","(20.0, 40.0, 35.2)","(10.0, 19.0, 15.88888888888889)","(21.0, 55.0, 49.85714285714286)","(21.0, 65.0, 62.0)"
12-01-2023 16:53:43.138583,"(1.4, 1.51, 1.504102564102564)","(20.0, 40.0, 33.888888888888886)","(4.2, 6.6, 6.257142857142857)","(19.0, 55.0, 51.41379310344828)","(20.0, 40.0, 35.2)","(10.0, 19.0, 15.88888888888889)","(21.0, 55.0, 49.85714285714286)","(21.0, 65.0, 62.0)"
12-01-2023 16:53:44.479818,"(1.4, 1.51, 1.504102564102564)","(20.0, 40.0, 33.888888888888886)","(4.2, 6.6, 6.257142857142857)","(19.0, 55.0, 51.41379310344828)","(20.0, 40.0, 35.2)","(10.0, 19.0, 17.136363636363637)","(21.0, 55.0, 49.85714285714286)","(21.0, 65.0, 62.0)"
12-01-2023 16:53:45.768936,"(1.4, 1.51, 1.504102564102564)","(20.0, 40.0, 33.888888888888886)","(4.2, 6.6, 6.257142857142857)","(19.0, 55.0, 51.41379310344828)","(20.0, 40.0, 35.2)","(10.0, 18.5, 16.625)","(21.0, 55.0, 48.77777777777778)","(21.0, 65.0, 62.0)"
12-01-2023 16:53:47.170001,"(1.4, 1.51, 1.504102564102564)","(20.0, 40.0, 33.888888888888886)","(4.2, 6.6, 6.257142857142857)","(19.0, 55.0, 51.41379310344828)","(20.0, 40.0, 35.2)","(10.0, 18.5, 16.625)","(21.0, 55.0, 48.77777777777778)","(21.0, 65.0, 62.0)"
12-01-2023 16:53:48.637000,"(1.4, 1.51, 1.504102564102564)","(20.0, 40.0, 33.888888888888886)","(4.2, 6.6, 6.2042553191489365)","(20.0, 55.0, 51.41379310344828)","(20.0, 40.0, 35.2)","(10.0, 18.5, 16.7)","(21.0, 55.0, 51.5)","(26.0, 65.0, 62.0)"
12-01-2023 16:53:50.055552,"(1.4, 1.51, 1.504102564102564)","(20.0, 40.0, 33.888888888888886)","(4.2, 6.6, 6.214285714285714)","(20.0, 55.0, 51.41379310344828)","(20.0, 40.0, 35.2)","(10.0, 18.5, 16.7)","(21.0, 55.0, 51.5)","(26.0, 65.0, 59.09090909090909)"
12-01-2023 16:53:51.375467,"(1.4, 1.51, 1.504102564102564)","(20.0, 40.0, 33.888888888888886)","(4.2, 6.6, 6.2)","(20.0, 55.0, 51.41379310344828)","(20.0, 40.0, 35.2)","(10.0, 18.5, 17.3)","(21.0, 55.0, 51.5)","(26.0, 60.0, 57.5)"
12-01-2023 16:53:52.803059,"(1.4, 1.51, 1.504102564102564)","(20.0, 40.0, 34.44444444444444)","(4.2, 6.4, 6.153846153846154)","(20.0, 55.0, 48.583333333333336)","(20.0, 40.0, 35.2)","(10.0, 18.5, 16.785714285714285)","(21.0, 55.0, 51.5)","(26.0, 60.0, 58.333333333333336)"
12-01-2023 16:53:54.192849,"(1.4, 1.51, 1.504102564102564)","(20.0, 40.0, 34.44444444444444)","(4.2, 6.4, 6.153846153846154)","(20.0, 55.0, 51.41379310344828)","(20.0, 40.0, 35.2)","(10.0, 18.5, 16.785714285714285)","(21.0, 55.0, 51.5)","(26.0, 65.0, 58.333333333333336)"
12-01-2023 16:53:55.609804,"(1.4, 1.51, 1.504102564102564)","(20.0, 40.0, 34.44444444444444)","(4.2, 6.4, 6.111111111111112)","(20.0, 55.0, 51.41379310344828)","(20.0, 40.0, 35.2)","(10.0, 18.5, 16.785714285714285)","(21.0, 55.0, 51.5)","(26.0, 65.0, 58.333333333333336)"
12-01-2023 16:53:57.071396,"(1.4, 1.51, 1.504102564102564)","(20.0, 40.0, 34.73684210526316)","(4.2, 6.4, 6.133333333333334)","(20.0, 55.0, 51.41379310344828)","(20.0, 40.0, 35.2)","(10.0, 18.5, 17.3)","(21.0, 55.0, 51.5)","(26.0, 65.0, 61.0)"
12-01-2023 16:53:58.475073,"(1.4, 1.51, 1.5032)","(20.0, 40.0, 34.73684210526316)","(4.2, 6.4, 6.153846153846154)","(20.0, 55.0, 51.41379310344828)","(20.0, 40.0, 35.2)","(10.0, 18.5, 17.3)","(21.0, 55.0, 51.5)","(26.0, 65.0, 61.0)"
12-01-2023 16:53:59.849862,"(1.4, 1.51, 1.5032)","(20.0, 40.0, 34.73684210526316)","(4.2, 6.4, 6.153846153846154)","(20.0, 55.0, 51.41379310344828)","(20.0, 40.0, 35.2)","(10.0, 18.5, 17.3)","(21.0, 55.0, 51.5)","(26.0, 65.0, 61.0)"
12-01-2023 16:54:01.241362,"(1.4, 1.51, 1.5032)","(20.0, 40.0, 35.0)","(4.2, 6.4, 6.153846153846154)","(20.0, 55.0, 51.41379310344828)","(20.0, 40.0, 35.2)","(10.0, 18.5, 16.785714285714285)","(21.0, 55.0, 51.5)","(26.0, 65.0, 61.0)"
12-01-2023 16:54:02.490811,"(1.4, 1.51, 1.5032)","(20.0, 40.0, 35.0)","(4.2, 6.4, 6.153846153846154)","(20.0, 55.0, 51.41379310344828)","(20.0, 40.0, 35.2)","(10.0, 18.5, 16.785714285714285)","(21.0, 55.0, 51.5)","(26.0, 65.0, 61.666666666666664)"
12-01-2023 16:54:03.767764,"(1.4, 1.51, 1.5032)","(20.0, 40.0, 35.0)","(4.2, 6.4, 6.153846153846154)","(20.0, 55.0, 51.41379310344828)","(20.0, 40.0, 35.2)","(10.0, 18.5, 17.3)","(21.0, 55.0, 51.5)","(26.0, 65.0, 61.666666666666664)"
12-01-2023 16:54:05.011999,"(1.4, 1.51, 1.5032)","(20.0, 40.0, 35.0)","(4.2, 6.4, 6.153846153846154)","(20.0, 55.0, 51.41379310344828)","(20.0, 40.0, 35.2)","(10.0, 18.5, 16.785714285714285)","(21.0, 55.0, 51.5)","(26.0, 65.0, 61.666666666666664)"
12-01-2023 16:54:06.251448,"(1.4, 1.51, 1.5032)","(20.0, 40.0, 35.0)","(4.2, 6.4, 6.2101694915254235)","(20.0, 55.0, 47.666666666666664)","(21.0, 40.0, 35.2)","(10.0, 18.5, 17.40909090909091)","(26.0, 55.0, 51.5)","(26.0, 65.0, 61.666666666666664)"
12-01-2023 16:54:07.591342,"(1.3, 1.5, 1.489090909090909)","(21.0, 40.0, 35.0)","(4.4, 6.4, 6.2101694915254235)","(21.0, 55.0, 47.666666666666664)","(21.0, 40.0, 35.2)","(10.0, 18.5, 17.642857142857142)","(26.0, 55.0, 51.5)","(26.0, 65.0, 61.666666666666664)"
12-01-2023 16:54:08.862121,"(1.3, 1.5, 1.489090909090909)","(21.0, 40.0, 35.55555555555556)","(4.4, 6.4, 6.196825396825397)","(21.0, 55.0, 47.666666666666664)","(21.0, 40.0, 35.2)","(10.0, 18.5, 17.642857142857142)","(26.0, 55.0, 51.5)","(26.0, 65.0, 61.666666666666664)"
12-01-2023 16:54:10.068376,"(1.3, 1.5, 1.489090909090909)","(21.0, 40.0, 35.55555555555556)","(4.4, 6.4, 6.196825396825397)","(21.0, 55.0, 51.0)","(21.0, 40.0, 35.2)","(11.0, 18.5, 17.642857142857142)","(26.0, 55.0, 51.5)","(31.0, 65.0, 61.666666666666664)"
12-01-2023 16:54:11.393709,"(1.3, 1.5, 1.4933333333333334)","(21.0, 40.0, 35.55555555555556)","(4.4, 6.4, 6.196825396825397)","(21.0, 55.0, 51.0)","(21.0, 40.0, 35.2)","(11.0, 18.5, 17.642857142857142)","(26.0, 55.0, 51.5)","(31.0, 65.0, 61.666666666666664)"
12-01-2023 16:54:12.629444,"(1.3, 1.5, 1.4933333333333334)","(21.0, 40.0, 35.55555555555556)","(4.4, 6.4, 6.066666666666667)","(21.0, 55.0, 52.25)","(21.0, 40.0, 35.2)","(11.0, 18.5, 17.642857142857142)","(26.0, 55.0, 51.5)","(31.0, 65.0, 61.666666666666664)"
12-01-2023 16:54:13.863442,"(1.3, 1.5, 1.4973529411764706)","(21.0, 40.0, 35.55555555555556)","(4.4, 6.4, 6.066666666666667)","(21.0, 55.0, 51.857142857142854)","(21.0, 40.0, 35.2)","(11.0, 18.5, 17.642857142857142)","(26.0, 55.0, 51.5)","(31.0, 65.0, 61.666666666666664)"
12-01-2023 16:54:15.033360,"(1.3, 1.5, 1.4955555555555555)","(21.0, 40.0, 35.55555555555556)","(4.4, 6.2, 6.1)","(21.0, 55.0, 51.857142857142854)","(21.0, 40.0, 35.2)","(11.0, 18.5, 17.642857142857142)","(26.0, 55.0, 51.5)","(31.0, 65.0, 61.666666666666664)"
12-01-2023 16:54:16.238863,"(1.3, 1.5, 1.4955555555555555)","(21.0, 40.0, 35.55555555555556)","(4.4, 6.2, 6.066666666666666)","(21.0, 55.0, 51.857142857142854)","(21.0, 40.0, 35.2)","(11.0, 18.5, 17.071428571428573)","(26.0, 55.0, 51.5)","(31.0, 65.0, 61.666666666666664)"
12-01-2023 16:54:17.474563,"(1.3, 1.5, 1.4955555555555555)","(21.0, 40.0, 35.55555555555556)","(4.4, 6.2, 6.066666666666666)","(21.0, 55.0, 49.64102564102564)","(21.0, 40.0, 35.2)","(11.0, 18.5, 17.071428571428573)","(26.0, 55.0, 51.5)","(31.0, 65.0, 61.666666666666664)"
12-01-2023 16:54:18.733875,"(1.3, 1.5, 1.4955555555555555)","(21.0, 40.0, 35.55555555555556)","(4.4, 6.2, 6.066666666666666)","(21.0, 55.0, 46.473684210526315)","(21.0, 40.0, 35.2)","(11.0, 18.5, 17.59090909090909)","(26.0, 55.0, 51.5)","(31.0, 65.0, 61.666666666666664)"
12-01-2023 16:54:19.897611,"(1.3, 1.5, 1.4955555555555555)","(21.0, 40.0, 35.55555555555556)","(4.4, 6.2, 6.066666666666666)","(21.0, 55.0, 49.78947368421053)","(21.0, 40.0, 35.2)","(11.0, 18.5, 17.59090909090909)","(26.0, 55.0, 51.5)","(31.0, 65.0, 61.666666666666664)"
12-01-2023 16:54:21.105177,"(1.3, 1.5, 1.4955555555555555)","(21.0, 40.0, 35.55555555555556)","(4.4, 6.2, 6.055555555555555)","(21.0, 55.0, 49.10344827586207)","(21.0, 40.0, 35.2)","(11.0, 18.5, 17.833333333333332)","(26.0, 55.0, 51.5)","(31.0, 65.0, 61.666666666666664)"
12-01-2023 16:54:22.376496,"(1.3, 1.5, 1.4955555555555555)","(21.0, 40.0, 35.55555555555556)","(4.4, 6.2, 6.055555555555555)","(21.0, 55.0, 50.61538461538461)","(21.0, 40.0, 35.2)","(11.0, 18.5, 17.833333333333332)","(26.0, 55.0, 51.5)","(31.0, 65.0, 61.52173913043478)"
12-01-2023 16:54:23.724964,"(1.3, 1.5, 1.4955555555555555)","(21.0, 40.0, 35.55555555555556)","(4.4, 6.2, 6.055555555555555)","(21.0, 55.0, 50.61538461538461)","(21.0, 40.0, 35.2)","(11.0, 18.5, 17.833333333333332)","(26.0, 55.0, 51.5)","(31.0, 65.0, 61.52173913043478)"
12-01-2023 16:54:25.045078,"(1.3, 1.5, 1.4955555555555555)","(21.0, 40.0, 35.55555555555556)","(4.4, 6.2, 6.055555555555555)","(21.0, 55.0, 50.61538461538461)","(21.0, 40.0, 35.2)","(11.0, 18.5, 17.833333333333332)","(26.0, 55.0, 51.5)","(31.0, 65.0, 61.52173913043478)"
12-01-2023 16:54:26.302161,"(1.3, 1.5, 1.4955555555555555)","(21.0, 40.0, 35.55555555555556)","(4.4, 6.2, 6.325)","(21.0, 55.0, 49.970588235294116)","(21.0, 40.0, 35.2)","(11.0, 18.5, 17.833333333333332)","(26.0, 55.0, 51.5)","(31.0, 65.0, 61.52173913043478)"
12-01-2023 16:54:27.574554,"(1.3, 1.5, 1.4955555555555555)","(21.0, 40.0, 34.285714285714285)","(4.4, 6.4, 6.125)","(21.0, 55.0, 49.970588235294116)","(21.0, 40.0, 35.2)","(11.0, 18.5, 17.7)","(26.0, 55.0, 51.5)","(31.0, 65.0, 61.52173913043478)"
12-01-2023 16:54:28.978497,"(1.3, 1.52, 1.5104)","(21.0, 40.0, 34.285714285714285)","(4.4, 6.2, 6.107692307692308)","(21.0, 55.0, 49.970588235294116)","(21.0, 40.0, 35.2)","(11.0, 18.5, 17.357142857142858)","(26.0, 55.0, 52.30769230769231)","(31.0, 65.0, 61.52173913043478)"
12-01-2023 16:54:30.457556,"(1.3, 1.51, 1.498974358974359)","(21.0, 40.0, 34.285714285714285)","(4.4, 6.2, 6.084848484848485)","(21.0, 55.0, 41.0)","(21.0, 40.0, 35.2)","(11.0, 18.5, 17.5)","(26.0, 55.0, 52.30769230769231)","(31.0, 65.0, 61.52173913043478)"
12-01-2023 16:54:31.749046,"(1.3, 1.51, 1.498974358974359)","(21.0, 40.0, 34.285714285714285)","(4.4, 6.2, 6.084848484848485)","(21.0, 46.0, 39.333333333333336)","(21.0, 40.0, 35.2)","(11.0, 18.5, 17.966666666666665)","(26.0, 55.0, 52.30769230769231)","(31.0, 65.0, 61.52173913043478)"
12-01-2023 16:54:33.019803,"(1.3, 1.52, 1.5122222222222221)","(21.0, 40.0, 34.54545454545455)","(4.4, 6.2, 6.084848484848485)","(21.0, 46.0, 38.5)","(21.0, 40.0, 35.2)","(11.0, 18.5, 17.966666666666665)","(26.0, 55.0, 52.30769230769231)","(31.0, 65.0, 62.89473684210526)"
12-01-2023 16:54:34.247597,"(1.3, 1.52, 1.517)","(21.0, 40.0, 34.285714285714285)","(4.4, 6.2, 6.059259259259259)","(21.0, 46.0, 38.5)","(21.0, 40.0, 35.2)","(11.0, 18.5, 17.966666666666665)","(26.0, 55.0, 52.30769230769231)","(31.0, 65.0, 62.22222222222222)"
12-01-2023 16:54:35.542074,"(1.3, 1.53, 1.5270000000000001)","(21.0, 40.0, 34.285714285714285)","(4.4, 6.2, 5.942857142857143)","(21.0, 46.0, 38.5)","(21.0, 40.0, 35.2)","(11.0, 18.5, 17.785714285714285)","(26.0, 55.0, 52.30769230769231)","(31.0, 65.0, 62.05882352941177)"
12-01-2023 16:54:36.778928,"(1.3, 1.54, 1.5325925925925927)","(21.0, 40.0, 34.285714285714285)","(4.4, 6.0, 5.775)","(21.0, 46.0, 37.0)","(21.0, 40.0, 35.2)","(11.0, 18.5, 17.91176470588235)","(26.0, 55.0, 52.30769230769231)","(31.0, 65.0, 62.05882352941177)"
12-01-2023 16:54:38.057126,"(1.3, 1.55, 1.5435714285714286)","(21.0, 40.0, 34.285714285714285)","(4.4, 5.9, 5.775)","(21.0, 44.0, 36.72727272727273)","(21.0, 40.0, 35.2)","(11.0, 18.5, 17.91176470588235)","(26.0, 55.0, 52.30769230769231)","(31.0, 65.0, 49.5)"
12-01-2023 16:54:39.288056,"(1.3, 1.57, 1.5632000000000001)","(21.0, 40.0, 34.285714285714285)","(4.4, 5.6, 5.478260869565218)","(21.0, 44.0, 36.72727272727273)","(21.0, 40.0, 35.2)","(11.0, 18.5, 17.91176470588235)","(26.0, 55.0, 52.30769230769231)","(31.0, 60.0, 47.75)"
12-01-2023 16:54:40.547122,"(1.35, 1.58, 1.5695000000000001)","(21.0, 40.0, 34.285714285714285)","(4.4, 5.6, 5.5058823529411764)","(21.0, 44.0, 37.75)","(21.0, 40.0, 35.2)","(11.0, 18.5, 17.91176470588235)","(26.0, 55.0, 52.30769230769231)","(31.0, 60.0, 47.75)"
12-01-2023 16:54:41.864200,"(1.35, 1.58, 1.5677272727272729)","(21.0, 40.0, 34.285714285714285)","(4.4, 5.6, 5.5058823529411764)","(21.0, 44.0, 37.75)","(21.0, 40.0, 35.2)","(11.0, 18.5, 17.91176470588235)","(26.0, 55.0, 52.30769230769231)","(31.0, 60.0, 46.40909090909091)"
12-01-2023 16:54:43.006763,"(1.35, 1.58, 1.5750000000000002)","(21.0, 40.0, 34.285714285714285)","(4.4, 5.6, 5.476923076923077)","(21.0, 44.0, 37.75)","(21.0, 40.0, 35.2)","(11.0, 18.5, 17.91176470588235)","(26.0, 55.0, 52.30769230769231)","(31.0, 55.0, 46.40909090909091)"
12-01-2023 16:54:44.228668,"(1.35, 1.59, 1.5794736842105264)","(21.0, 40.0, 34.285714285714285)","(4.4, 5.5, 5.38235294117647)","(21.0, 44.0, 40.0)","(21.0, 40.0, 35.2)","(11.0, 18.5, 17.91176470588235)","(26.0, 55.0, 52.30769230769231)","(31.0, 55.0, 46.40909090909091)"
12-01-2023 16:54:45.364544,"(1.35, 1.59, 1.5816666666666668)","(21.0, 40.0, 34.285714285714285)","(4.4, 5.5, 5.412)","(21.0, 42.0, 40.0)","(21.0, 40.0, 35.2)","(11.0, 18.5, 17.91176470588235)","(26.0, 55.0, 52.30769230769231)","(31.0, 55.0, 46.40909090909091)"
12-01-2023 16:54:46.686017,"(1.35, 1.59, 1.5876000000000001)","(21.0, 40.0, 34.285714285714285)","(4.4, 5.5, 5.395238095238095)","(21.0, 42.0, 40.0)","(21.0, 40.0, 35.2)","(11.0, 18.5, 17.91176470588235)","(26.0, 55.0, 54.0)","(31.0, 55.0, 46.40909090909091)"
12-01-2023 16:54:47.797559,"(1.35, 1.59, 1.5876000000000001)","(21.0, 40.0, 34.285714285714285)","(4.4, 5.5, 5.395238095238095)","(21.0, 42.0, 40.0)","(21.0, 40.0, 35.2)","(11.0, 18.5, 17.91176470588235)","(26.0, 70.0, 52.5)","(31.0, 55.0, 46.40909090909091)"
12-01-2023 16:54:49.045088,"(1.35, 1.59, 1.5876000000000001)","(21.0, 40.0, 34.285714285714285)","(4.4, 5.5, 5.395238095238095)","(21.0, 42.0, 40.0)","(21.0, 40.0, 35.2)","(11.0, 18.5, 17.91176470588235)","(26.0, 70.0, 60.666666666666664)","(31.0, 55.0, 46.40909090909091)"
12-01-2023 16:54:50.393149,"(1.35, 1.58, 1.5782608695652174)","(21.0, 40.0, 34.285714285714285)","(4.4, 5.5, 5.383333333333334)","(21.0, 42.0, 40.0)","(21.0, 40.0, 35.2)","(11.0, 18.5, 17.91176470588235)","(26.0, 70.0, 63.333333333333336)","(31.0, 55.0, 46.40909090909091)"
12-01-2023 16:54:51.734016,"(1.35, 1.58, 1.5782608695652174)","(21.0, 40.0, 34.285714285714285)","(4.4, 5.4, 5.383333333333334)","(21.0, 42.0, 40.0)","(21.0, 40.0, 35.2)","(11.0, 18.5, 17.91176470588235)","(26.0, 65.0, 63.333333333333336)","(31.0, 55.0, 46.40909090909091)"
12-01-2023 16:54:53.028049,"(1.35, 1.59, 1.5841666666666667)","(21.0, 40.0, 34.285714285714285)","(4.4, 5.4, 5.383333333333334)","(21.0, 42.0, 40.0)","(21.0, 40.0, 37.333333333333336)","(11.0, 18.5, 17.91176470588235)","(26.0, 65.0, 63.333333333333336)","(31.0, 55.0, 44.5)"
12-01-2023 16:54:54.284202,"(1.35, 1.59, 1.5856756756756758)","(21.0, 40.0, 34.285714285714285)","(4.4, 5.4, 5.383333333333334)","(21.0, 42.0, 40.0)","(21.0, 40.0, 37.333333333333336)","(11.0, 18.5, 17.91176470588235)","(26.0, 65.0, 63.333333333333336)","(31.0, 48.0, 45.2)"
12-01-2023 16:54:55.955633,"(1.35, 1.59, 1.5842857142857143)","(21.0, 40.0, 34.285714285714285)","(4.4, 5.4, 5.3533333333333335)","(21.0, 42.0, 40.0)","(21.0, 40.0, 37.333333333333336)","(11.0, 18.5, 17.91176470588235)","(26.0, 65.0, 63.333333333333336)","(31.0, 48.0, 45.2)"
12-01-2023 16:54:57.284044,"(1.35, 1.59, 1.5842857142857143)","(21.0, 40.0, 34.285714285714285)","(4.4, 5.5, 5.374358974358975)","(21.0, 42.0, 40.0)","(21.0, 40.0, 37.333333333333336)","(11.0, 18.5, 17.91176470588235)","(26.0, 65.0, 62.0)","(31.0, 48.0, 45.2)"
12-01-2023 16:54:58.635424,"(1.35, 1.6, 1.5935714285714286)","(21.0, 40.0, 34.285714285714285)","(4.4, 5.4, 5.374358974358975)","(21.0, 42.0, 40.0)","(21.0, 40.0, 37.333333333333336)","(11.0, 18.5, 17.91176470588235)","(26.0, 65.0, 62.0)","(31.0, 48.0, 39.6)"
12-01-2023 16:55:00.361661,"(1.35, 1.6, 1.5935714285714286)","(21.0, 40.0, 34.285714285714285)","(4.4, 5.4, 5.333333333333334)","(21.0, 42.0, 40.0)","(21.0, 40.0, 37.333333333333336)","(11.0, 18.5, 17.91176470588235)","(26.0, 65.0, 62.0)","(31.0, 48.0, 39.6)"
12-01-2023 16:55:02.102443,"(1.35, 1.6, 1.596326530612245)","(21.0, 40.0, 34.285714285714285)","(4.4, 5.4, 5.342857142857143)","(21.0, 42.0, 40.0)","(21.0, 40.0, 37.333333333333336)","(11.0, 18.5, 17.91176470588235)","(26.0, 65.0, 60.0)","(31.0, 48.0, 39.6)"
12-01-2023 16:55:03.503419,"(1.35, 1.6, 1.596326530612245)","(21.0, 40.0, 34.285714285714285)","(4.4, 5.4, 5.342857142857143)","(21.0, 42.0, 41.0)","(21.0, 40.0, 38.0)","(11.0, 18.5, 17.583333333333332)","(26.0, 65.0, 58.333333333333336)","(31.0, 48.0, 37.714285714285715)"
12-01-2023 16:55:04.824539,"(1.35, 1.56, 1.5558333333333334)","(21.0, 40.0, 35.55555555555556)","(4.4, 5.5, 5.42962962962963)","(21.0, 42.0, 41.0)","(21.0, 40.0, 38.4)","(11.0, 18.0, 17.583333333333332)","(26.0, 65.0, 60.0)","(31.0, 48.0, 37.714285714285715)"
12-01-2023 16:55:06.271427,"(1.35, 1.58, 1.5722222222222222)","(21.0, 40.0, 35.55555555555556)","(4.4, 5.6, 5.572727272727273)","(21.0, 42.0, 40.0)","(21.0, 40.0, 36.25)","(11.0, 18.0, 17.464285714285715)","(26.0, 65.0, 63.888888888888886)","(31.0, 48.0, 37.714285714285715)"
12-01-2023 16:55:07.783202,"(1.35, 1.57, 1.5626315789473684)","(21.0, 40.0, 35.55555555555556)","(4.4, 5.7, 5.6454545454545455)","(21.0, 42.0, 41.5)","(21.0, 40.0, 35.0)","(11.0, 18.0, 17.464285714285715)","(26.0, 65.0, 72.77777777777777)","(31.0, 48.0, 41.53846153846154)"
12-01-2023 16:55:09.218432,"(1.35, 1.57, 1.5626315789473684)","(21.0, 40.0, 35.55555555555556)","(4.4, 5.7, 5.6454545454545455)","(21.0, 44.0, 41.5)","(21.0, 40.0, 35.0)","(11.0, 18.0, 17.464285714285715)","(26.0, 75.0, 72.77777777777777)","(31.0, 48.0, 36.0)"
12-01-2023 16:55:10.507632,"(1.35, 1.57, 1.5626315789473684)","(21.0, 40.0, 35.55555555555556)","(4.4, 5.7, 5.66)","(21.0, 44.0, 41.5)","(21.0, 40.0, 35.0)","(11.0, 18.0, 17.464285714285715)","(26.0, 75.0, 72.77777777777777)","(31.0, 48.0, 35.0)"
12-01-2023 16:55:11.919209,"(1.35, 1.57, 1.5561538461538462)","(21.0, 40.0, 35.55555555555556)","(4.4, 5.7, 5.66)","(21.0, 44.0, 41.5)","(21.0, 40.0, 35.0)","(11.0, 18.0, 17.464285714285715)","(26.0, 75.0, 72.77777777777777)","(31.0, 48.0, 35.0)"
12-01-2023 16:55:13.308937,"(1.35, 1.57, 1.5550000000000002)","(21.0, 40.0, 35.55555555555556)","(4.4, 5.7, 5.66)","(21.0, 44.0, 41.5)","(21.0, 40.0, 35.0)","(11.0, 18.0, 17.464285714285715)","(26.0, 75.0, 72.77777777777777)","(31.0, 48.0, 38.421052631578945)"
