,Austrian Legend,Referral,Freddy Vegas,Billy Nailer,Inspired Reason
04-01-2023 15:24:57.132144,"(26.0, 150.0, 56.25)","(81.0, 590.0, 327.5)","(4.0, 5.9, 5.055555555555555)","(3.6, 3.95, 3.8346153846153848)","(1.45, 2.04, 1.854375)"
04-01-2023 15:24:58.012222,"(26.0, 150.0, 56.25)","(81.0, 590.0, 327.5)","(4.0, 5.9, 5.055555555555555)","(3.6, 3.95, 3.8346153846153848)","(1.45, 2.04, 1.854375)"
04-01-2023 15:24:58.909270,"(26.0, 150.0, 56.25)","(81.0, 590.0, 327.5)","(4.0, 5.9, 5.055555555555555)","(3.6, 3.95, 3.8346153846153848)","(1.45, 2.04, 1.854375)"
04-01-2023 15:24:59.807251,"(26.0, 150.0, 56.25)","(81.0, 590.0, 327.5)","(4.0, 5.9, 5.0)","(3.6, 3.95, 3.8346153846153848)","(1.45, 2.04, 1.9215384615384616)"
04-01-2023 15:25:00.709327,"(26.0, 150.0, 56.25)","(81.0, 590.0, 327.5)","(4.0, 5.9, 5.0)","(3.6, 3.95, 3.8346153846153848)","(1.45, 2.04, 1.9215384615384616)"
04-01-2023 15:25:01.579280,"(26.0, 150.0, 56.25)","(81.0, 590.0, 327.5)","(4.0, 5.9, 5.0)","(3.6, 3.95, 3.8346153846153848)","(1.45, 2.04, 1.8944827586206896)"
04-01-2023 15:25:02.553753,"(26.0, 150.0, 56.25)","(81.0, 590.0, 327.5)","(4.0, 5.9, 5.3)","(3.6, 3.95, 3.8911764705882357)","(1.45, 2.02, 1.8617391304347826)"
04-01-2023 15:25:03.389094,"(26.0, 150.0, 56.25)","(81.0, 590.0, 327.5)","(4.0, 5.9, 5.3)","(3.6, 3.95, 3.8911764705882357)","(1.45, 2.02, 1.8617391304347826)"
04-01-2023 15:25:04.190545,"(26.0, 150.0, 56.25)","(81.0, 590.0, 327.5)","(4.0, 5.9, 5.3)","(3.6, 3.95, 3.8911764705882357)","(1.45, 2.02, 1.8617391304347826)"
04-01-2023 15:25:05.143306,"(26.0, 150.0, 56.25)","(81.0, 590.0, 327.5)","(4.0, 5.9, 5.3)","(3.6, 3.95, 3.8911764705882357)","(1.45, 2.02, 1.8617391304347826)"
04-01-2023 15:25:06.042110,"(26.0, 150.0, 56.25)","(81.0, 590.0, 327.5)","(4.0, 5.9, 5.3)","(3.6, 3.95, 3.692857142857143)","(1.45, 2.02, 1.8617391304347826)"
04-01-2023 15:25:07.001746,"(26.0, 150.0, 56.25)","(81.0, 590.0, 327.5)","(4.0, 5.9, 5.3)","(3.6, 3.95, 3.692857142857143)","(1.45, 2.02, 1.8617391304347826)"
04-01-2023 15:25:07.801544,"(26.0, 150.0, 56.25)","(81.0, 590.0, 327.5)","(4.0, 5.9, 5.3)","(3.6, 3.95, 3.692857142857143)","(1.45, 2.02, 1.8617391304347826)"
04-01-2023 15:25:08.690967,"(26.0, 150.0, 56.25)","(81.0, 590.0, 327.5)","(4.0, 5.9, 5.3)","(3.6, 3.95, 3.692857142857143)","(1.45, 2.02, 1.826857142857143)"
04-01-2023 15:25:09.625657,"(26.0, 150.0, 56.25)","(81.0, 590.0, 327.5)","(4.0, 5.9, 5.3)","(3.6, 3.95, 3.692857142857143)","(1.45, 2.02, 1.826857142857143)"
04-01-2023 15:25:10.592999,"(26.0, 150.0, 56.25)","(81.0, 590.0, 327.5)","(4.0, 5.9, 5.3)","(3.6, 3.95, 3.692857142857143)","(1.45, 2.02, 1.826857142857143)"
04-01-2023 15:25:11.487073,"(26.0, 150.0, 56.25)","(81.0, 590.0, 327.5)","(4.0, 5.9, 5.3)","(3.6, 3.95, 3.692857142857143)","(1.45, 2.02, 1.826857142857143)"
04-01-2023 15:25:12.288559,"(26.0, 150.0, 56.25)","(81.0, 590.0, 327.5)","(4.0, 5.9, 5.3)","(3.6, 3.95, 3.692857142857143)","(1.45, 2.02, 1.826857142857143)"
04-01-2023 15:25:13.185537,"(26.0, 150.0, 56.25)","(81.0, 590.0, 327.5)","(4.0, 5.9, 5.3)","(3.6, 3.95, 3.692857142857143)","(1.45, 2.02, 1.826857142857143)"
04-01-2023 15:25:14.055290,"(26.0, 150.0, 56.25)","(81.0, 590.0, 327.5)","(4.0, 5.9, 5.3)","(3.6, 3.95, 3.692857142857143)","(1.45, 2.02, 1.826857142857143)"
04-01-2023 15:25:14.937251,"(26.0, 150.0, 56.25)","(81.0, 590.0, 327.5)","(4.0, 5.9, 5.3)","(3.6, 3.95, 3.692857142857143)","(1.45, 2.02, 1.826857142857143)"
04-01-2023 15:25:15.803740,"(26.0, 150.0, 56.25)","(81.0, 590.0, 327.5)","(4.0, 5.9, 5.3)","(3.6, 3.95, 3.692857142857143)","(1.45, 2.02, 1.826857142857143)"
04-01-2023 15:25:16.690136,"(26.0, 150.0, 56.25)","(81.0, 590.0, 327.5)","(4.0, 5.9, 5.3)","(3.6, 3.95, 3.692857142857143)","(1.45, 2.02, 1.826857142857143)"
04-01-2023 15:25:17.616656,"(26.0, 150.0, 57.0)","(81.0, 590.0, 327.5)","(4.0, 5.9, 5.3)","(3.6, 3.95, 3.692857142857143)","(1.45, 2.02, 1.826857142857143)"
04-01-2023 15:25:18.474760,"(26.0, 150.0, 57.0)","(81.0, 590.0, 327.5)","(4.0, 5.9, 5.3)","(3.6, 3.95, 3.692857142857143)","(1.45, 2.02, 1.826857142857143)"
04-01-2023 15:25:19.377919,"(26.0, 150.0, 57.0)","(81.0, 590.0, 327.5)","(4.0, 5.9, 5.3)","(3.6, 3.95, 3.692857142857143)","(1.45, 2.02, 1.826857142857143)"
04-01-2023 15:25:20.253229,"(26.0, 150.0, 57.0)","(81.0, 590.0, 327.5)","(4.0, 5.9, 5.3)","(3.6, 3.95, 3.692857142857143)","(1.45, 2.02, 1.826857142857143)"
04-01-2023 15:25:21.144020,"(26.0, 150.0, 57.0)","(81.0, 590.0, 327.5)","(4.0, 5.9, 5.3)","(3.6, 3.95, 3.692857142857143)","(1.45, 2.02, 1.826857142857143)"
04-01-2023 15:25:21.960516,"(26.0, 150.0, 57.0)","(81.0, 590.0, 327.5)","(4.0, 5.9, 5.3)","(3.6, 3.95, 3.692857142857143)","(1.45, 2.02, 1.826857142857143)"
04-01-2023 15:25:22.777649,"(26.0, 150.0, 83.8235294117647)","(81.0, 590.0, 327.5)","(4.0, 5.9, 5.050000000000001)","(3.6, 3.95, 3.692857142857143)","(1.45, 2.0, 1.8275000000000001)"
04-01-2023 15:25:23.805198,"(26.0, 210.0, 158.61111111111111)","(81.0, 590.0, 327.5)","(4.0, 5.9, 5.1)","(3.6, 3.95, 3.692857142857143)","(1.45, 2.0, 1.8275000000000001)"
04-01-2023 15:25:24.767423,"(26.0, 210.0, 95.0)","(81.0, 590.0, 327.5)","(4.0, 5.9, 5.1)","(3.6, 3.95, 3.692857142857143)","(1.45, 2.0, 1.8275000000000001)"
04-01-2023 15:25:25.605971,"(26.0, 210.0, 95.0)","(81.0, 590.0, 327.5)","(4.0, 5.9, 5.1)","(3.6, 3.95, 3.692857142857143)","(1.45, 2.0, 1.8275000000000001)"
04-01-2023 15:25:26.442259,"(26.0, 210.0, 95.0)","(81.0, 590.0, 327.5)","(4.0, 5.8, 5.05)","(3.6, 3.95, 3.692857142857143)","(1.45, 2.0, 1.818139534883721)"
04-01-2023 15:25:27.370797,"(26.0, 210.0, 95.0)","(81.0, 590.0, 327.5)","(4.0, 5.8, 5.05)","(3.6, 3.95, 3.692857142857143)","(1.45, 2.0, 1.818139534883721)"
04-01-2023 15:25:28.320621,"(26.0, 210.0, 72.0)","(81.0, 590.0, 327.5)","(4.0, 5.8, 5.05)","(3.6, 3.95, 3.692857142857143)","(1.45, 2.0, 1.818139534883721)"
04-01-2023 15:25:29.136289,"(26.0, 210.0, 72.0)","(81.0, 590.0, 327.5)","(4.0, 5.8, 5.0)","(3.6, 3.95, 3.77)","(1.45, 2.0, 1.818139534883721)"
04-01-2023 15:25:30.073297,"(26.0, 210.0, 72.0)","(81.0, 590.0, 327.5)","(4.0, 5.8, 5.428571428571429)","(3.6, 3.95, 3.77)","(1.45, 2.0, 1.818139534883721)"
04-01-2023 15:25:30.901951,"(26.0, 210.0, 72.0)","(81.0, 590.0, 327.5)","(4.0, 5.8, 5.428571428571429)","(3.6, 3.95, 3.77)","(1.45, 2.0, 1.818139534883721)"
04-01-2023 15:25:31.825577,"(26.0, 210.0, 72.0)","(81.0, 590.0, 327.5)","(4.0, 5.8, 5.114285714285714)","(3.6, 3.95, 3.77)","(1.45, 2.0, 1.8102325581395349)"
04-01-2023 15:25:32.814153,"(26.0, 210.0, 72.0)","(81.0, 590.0, 152.5)","(4.0, 5.8, 5.0)","(3.6, 3.95, 3.77)","(1.45, 2.0, 1.7571428571428571)"
04-01-2023 15:25:33.713561,"(26.0, 210.0, 72.0)","(81.0, 590.0, 152.5)","(4.0, 6.6, 5.918181818181818)","(3.6, 3.95, 3.77)","(1.45, 2.0, 1.766)"
04-01-2023 15:25:34.613232,"(26.0, 210.0, 72.0)","(81.0, 580.0, 322.5)","(4.0, 6.6, 5.571428571428571)","(3.6, 3.95, 3.77)","(1.45, 1.99, 1.7595833333333333)"
04-01-2023 15:25:35.562625,"(26.0, 210.0, 72.0)","(81.0, 580.0, 322.5)","(4.0, 6.6, 5.066666666666666)","(3.6, 3.95, 3.77)","(1.45, 1.98, 1.7595833333333333)"
04-01-2023 15:25:36.424657,"(26.0, 210.0, 72.0)","(81.0, 580.0, 322.5)","(4.0, 6.6, 5.22)","(3.6, 3.95, 3.77)","(1.45, 1.98, 1.7595833333333333)"
04-01-2023 15:25:37.251281,"(26.0, 210.0, 72.0)","(81.0, 580.0, 322.5)","(4.0, 6.6, 5.8125)","(3.6, 3.95, 3.77)","(1.45, 1.98, 1.7595833333333333)"
04-01-2023 15:25:38.242437,"(26.0, 210.0, 72.0)","(81.0, 580.0, 322.5)","(4.0, 6.6, 5.894117647058823)","(3.6, 3.95, 3.77)","(1.45, 1.98, 1.7595833333333333)"
04-01-2023 15:25:39.160329,"(26.0, 210.0, 72.0)","(81.0, 580.0, 322.5)","(4.0, 6.6, 5.752941176470588)","(3.6, 3.95, 3.77)","(1.45, 1.98, 1.7595833333333333)"
04-01-2023 15:25:40.006860,"(26.0, 210.0, 72.0)","(81.0, 580.0, 322.5)","(4.0, 6.6, 5.752941176470588)","(3.6, 3.95, 3.77)","(1.45, 1.98, 1.7595833333333333)"
04-01-2023 15:25:40.901094,"(26.0, 210.0, 72.0)","(81.0, 580.0, 322.5)","(4.0, 6.6, 5.22)","(3.6, 3.95, 3.77)","(1.45, 1.98, 1.7595833333333333)"
04-01-2023 15:25:41.866476,"(26.0, 210.0, 72.0)","(81.0, 580.0, 322.5)","(4.0, 6.6, 5.22)","(3.6, 3.95, 3.77)","(1.45, 1.98, 1.7646666666666666)"
04-01-2023 15:25:42.833344,"(26.0, 210.0, 72.0)","(81.0, 580.0, 322.5)","(4.0, 6.6, 5.614285714285714)","(3.6, 3.95, 3.77)","(1.45, 1.97, 1.7646666666666666)"
04-01-2023 15:25:43.678634,"(26.0, 210.0, 72.0)","(81.0, 580.0, 322.5)","(4.0, 6.6, 5.8125)","(3.6, 3.95, 3.77)","(1.45, 1.97, 1.7646666666666666)"
04-01-2023 15:25:44.492530,"(26.0, 210.0, 72.0)","(81.0, 580.0, 322.5)","(4.0, 6.6, 5.266666666666667)","(3.6, 3.95, 3.77)","(1.45, 1.97, 1.7646666666666666)"
04-01-2023 15:25:45.382350,"(26.0, 210.0, 92.35714285714286)","(81.0, 580.0, 322.5)","(4.0, 6.6, 5.266666666666667)","(3.6, 3.95, 3.77)","(1.45, 1.97, 1.7646666666666666)"
04-01-2023 15:25:46.330781,"(26.0, 210.0, 92.35714285714286)","(81.0, 580.0, 322.5)","(4.0, 6.4, 5.14)","(3.6, 3.95, 3.77)","(1.45, 1.97, 1.7646666666666666)"
04-01-2023 15:25:47.283206,"(26.0, 210.0, 92.35714285714286)","(81.0, 580.0, 322.5)","(4.0, 6.4, 5.318181818181818)","(3.6, 3.95, 3.77)","(1.45, 1.97, 1.7581481481481482)"
04-01-2023 15:25:48.271014,"(26.0, 210.0, 92.35714285714286)","(81.0, 580.0, 322.5)","(4.0, 6.4, 5.318181818181818)","(3.6, 3.95, 3.8115384615384618)","(1.45, 1.97, 1.76)"
04-01-2023 15:25:49.193420,"(26.0, 210.0, 92.35714285714286)","(81.0, 580.0, 322.5)","(4.0, 6.4, 5.4375)","(3.6, 3.95, 3.8115384615384618)","(1.45, 1.81, 1.7683333333333333)"
04-01-2023 15:25:50.098152,"(26.0, 210.0, 92.35714285714286)","(81.0, 580.0, 322.5)","(4.0, 6.4, 5.318181818181818)","(3.6, 3.95, 3.77)","(1.45, 1.97, 1.76)"
04-01-2023 15:25:51.075079,"(26.0, 210.0, 92.35714285714286)","(81.0, 580.0, 322.5)","(4.0, 6.4, 5.318181818181818)","(3.6, 3.95, 3.77)","(1.45, 1.99, 1.76)"
04-01-2023 15:25:52.043364,"(26.0, 210.0, 92.35714285714286)","(81.0, 580.0, 322.5)","(4.0, 6.4, 5.318181818181818)","(3.6, 3.95, 3.77)","(1.45, 1.99, 1.76)"
04-01-2023 15:25:52.847952,"(26.0, 210.0, 92.35714285714286)","(81.0, 580.0, 452.5)","(4.0, 6.4, 5.318181818181818)","(3.6, 3.95, 3.77)","(1.45, 1.99, 1.76)"
04-01-2023 15:25:53.765806,"(26.0, 210.0, 92.35714285714286)","(81.0, 580.0, 522.7777777777778)","(4.0, 6.4, 5.318181818181818)","(3.6, 3.95, 3.77)","(1.45, 1.99, 1.76)"
04-01-2023 15:25:54.707627,"(26.0, 210.0, 92.35714285714286)","(81.0, 580.0, 522.7777777777778)","(4.0, 6.4, 5.318181818181818)","(3.6, 3.95, 3.77)","(1.45, 1.99, 1.76)"
04-01-2023 15:25:55.665966,"(26.0, 210.0, 92.35714285714286)","(81.0, 580.0, 522.7777777777778)","(4.0, 6.4, 5.318181818181818)","(3.6, 3.95, 3.77)","(1.45, 1.99, 1.76)"
04-01-2023 15:25:56.495680,"(26.0, 210.0, 92.35714285714286)","(81.0, 580.0, 522.7777777777778)","(4.0, 6.4, 5.318181818181818)","(3.6, 3.95, 3.77)","(1.45, 1.99, 1.76)"
04-01-2023 15:25:57.439057,"(26.0, 210.0, 92.35714285714286)","(81.0, 580.0, 522.7777777777778)","(4.0, 6.4, 5.318181818181818)","(3.6, 3.95, 3.77)","(1.45, 1.99, 1.7587878787878788)"
04-01-2023 15:25:58.335884,"(26.0, 210.0, 92.35714285714286)","(81.0, 580.0, 522.7777777777778)","(4.0, 6.4, 5.318181818181818)","(3.6, 3.95, 3.77)","(1.45, 2.04, 1.768)"
04-01-2023 15:25:59.309551,"(26.0, 210.0, 92.35714285714286)","(81.0, 580.0, 522.7777777777778)","(4.0, 6.4, 5.318181818181818)","(3.6, 3.95, 3.77)","(1.45, 2.02, 1.7604166666666667)"
04-01-2023 15:26:00.261352,"(26.0, 210.0, 92.35714285714286)","(81.0, 580.0, 522.7777777777778)","(4.0, 6.4, 5.318181818181818)","(3.6, 3.95, 3.77)","(1.45, 2.0, 1.7604166666666667)"
04-01-2023 15:26:01.090711,"(26.0, 210.0, 92.35714285714286)","(81.0, 580.0, 522.7777777777778)","(4.0, 6.4, 5.318181818181818)","(3.6, 3.95, 3.77)","(1.45, 2.0, 1.7604166666666667)"
04-01-2023 15:26:01.936421,"(26.0, 210.0, 92.35714285714286)","(81.0, 580.0, 522.7777777777778)","(4.0, 6.4, 5.318181818181818)","(3.6, 3.95, 3.77)","(1.45, 2.0, 1.7604166666666667)"
04-01-2023 15:26:02.745759,"(26.0, 200.0, 171.16666666666666)","(81.0, 580.0, 522.7777777777778)","(4.0, 6.4, 5.318181818181818)","(3.6, 3.95, 3.77)","(1.45, 2.0, 1.7604166666666667)"
04-01-2023 15:26:03.686564,"(26.0, 200.0, 171.16666666666666)","(81.0, 580.0, 522.7777777777778)","(4.0, 6.4, 5.318181818181818)","(3.6, 3.95, 3.77)","(1.45, 2.0, 1.7604166666666667)"
04-01-2023 15:26:04.595186,"(26.0, 200.0, 171.16666666666666)","(81.0, 580.0, 522.7777777777778)","(4.0, 6.4, 5.318181818181818)","(3.6, 3.95, 3.77)","(1.45, 2.0, 1.7604166666666667)"
04-01-2023 15:26:05.658114,"(26.0, 200.0, 171.16666666666666)","(81.0, 580.0, 522.7777777777778)","(4.0, 6.4, 5.318181818181818)","(3.6, 3.95, 3.77)","(1.45, 2.0, 1.7604166666666667)"
04-01-2023 15:26:06.616340,"(26.0, 200.0, 171.16666666666666)","(81.0, 580.0, 522.7777777777778)","(4.0, 6.4, 5.318181818181818)","(3.6, 3.95, 3.77)","(1.45, 2.0, 1.7604166666666667)"
04-01-2023 15:26:07.729072,"(26.0, 200.0, 171.16666666666666)","(81.0, 580.0, 522.7777777777778)","(4.0, 6.4, 5.318181818181818)","(3.6, 3.95, 3.77)","(1.45, 2.0, 1.766)"
04-01-2023 15:26:08.700975,"(26.0, 200.0, 171.16666666666666)","(81.0, 580.0, 522.7777777777778)","(4.0, 6.4, 5.318181818181818)","(3.6, 3.95, 3.77)","(1.45, 1.99, 1.7595833333333333)"
04-01-2023 15:26:09.544300,"(26.0, 200.0, 171.16666666666666)","(81.0, 580.0, 522.7777777777778)","(4.0, 6.4, 5.318181818181818)","(3.6, 3.95, 3.77)","(1.45, 1.98, 1.7595833333333333)"
04-01-2023 15:26:10.415600,"(26.0, 200.0, 171.16666666666666)","(81.0, 580.0, 522.7777777777778)","(4.0, 6.4, 5.318181818181818)","(3.6, 3.95, 3.77)","(1.45, 1.98, 1.7595833333333333)"
04-01-2023 15:26:11.314611,"(26.0, 200.0, 171.16666666666666)","(81.0, 590.0, 388.0769230769231)","(4.0, 6.2, 5.245454545454546)","(3.6, 3.95, 3.77)","(1.45, 1.98, 1.7595833333333333)"
04-01-2023 15:26:12.278488,"(26.0, 200.0, 171.16666666666666)","(81.0, 580.0, 522.7777777777778)","(4.0, 6.2, 5.245454545454546)","(3.6, 3.95, 3.77)","(1.45, 1.98, 1.7595833333333333)"
04-01-2023 15:26:13.122793,"(26.0, 150.0, 129.5)","(81.0, 580.0, 522.7777777777778)","(4.0, 6.2, 4.87)","(3.6, 3.95, 3.77)","(1.45, 1.98, 1.7595833333333333)"
04-01-2023 15:26:13.946486,"(26.0, 150.0, 129.5)","(81.0, 580.0, 522.7777777777778)","(4.0, 6.2, 4.87)","(3.6, 3.95, 3.77)","(1.45, 1.98, 1.7595833333333333)"
04-01-2023 15:26:14.803824,"(26.0, 150.0, 129.5)","(81.0, 580.0, 522.7777777777778)","(4.0, 6.2, 5.054545454545455)","(3.6, 3.95, 3.77)","(1.45, 1.98, 1.7595833333333333)"
04-01-2023 15:26:15.796868,"(26.0, 150.0, 129.5)","(81.0, 580.0, 522.7777777777778)","(4.0, 6.2, 5.054545454545455)","(3.6, 3.95, 3.77)","(1.45, 1.98, 1.7587878787878788)"
04-01-2023 15:26:16.735733,"(26.0, 150.0, 129.5)","(81.0, 580.0, 522.7777777777778)","(4.0, 6.2, 5.054545454545455)","(3.6, 3.95, 3.716666666666667)","(1.45, 2.04, 1.762)"
04-01-2023 15:26:17.561678,"(26.0, 150.0, 129.5)","(81.0, 580.0, 522.7777777777778)","(4.0, 6.2, 5.5)","(3.6, 3.95, 3.716666666666667)","(1.45, 1.81, 1.762)"
04-01-2023 15:26:18.409890,"(26.0, 150.0, 95.33333333333333)","(81.0, 580.0, 528.5)","(4.0, 7.0, 5.466666666666667)","(3.6, 3.95, 3.77)","(1.45, 1.81, 1.762)"
04-01-2023 15:26:19.242898,"(26.0, 140.0, 121.16666666666666)","(81.0, 580.0, 528.5)","(4.0, 7.0, 5.466666666666667)","(3.6, 3.95, 3.77)","(1.45, 1.81, 1.762)"
04-01-2023 15:26:20.178495,"(26.0, 140.0, 121.16666666666666)","(81.0, 580.0, 528.5)","(4.0, 7.0, 5.466666666666667)","(3.6, 3.95, 3.77)","(1.45, 1.81, 1.762)"
04-01-2023 15:26:21.110412,"(26.0, 140.0, 121.16666666666666)","(81.0, 580.0, 528.5)","(4.0, 7.0, 5.466666666666667)","(3.6, 3.95, 3.77)","(1.45, 1.81, 1.762)"
04-01-2023 15:26:21.985845,"(26.0, 140.0, 121.16666666666666)","(81.0, 580.0, 528.5)","(4.0, 7.0, 5.466666666666667)","(3.6, 3.95, 3.77)","(1.45, 1.81, 1.762)"
04-01-2023 15:26:22.908412,"(26.0, 140.0, 121.16666666666666)","(81.0, 580.0, 528.5)","(4.0, 7.0, 4.785185185185186)","(3.6, 3.95, 3.77)","(1.45, 2.02, 1.76)"
04-01-2023 15:26:23.713385,"(26.0, 140.0, 121.16666666666666)","(81.0, 580.0, 528.5)","(4.0, 6.6, 5.2)","(3.6, 3.95, 3.77)","(1.45, 1.99, 1.76)"
04-01-2023 15:26:24.676998,"(26.0, 140.0, 121.16666666666666)","(81.0, 580.0, 528.5)","(4.0, 6.6, 5.2)","(3.6, 3.95, 3.77)","(1.45, 1.99, 1.76)"
04-01-2023 15:26:25.659807,"(26.0, 140.0, 121.16666666666666)","(81.0, 580.0, 528.5)","(4.0, 6.6, 5.2)","(3.6, 3.95, 3.77)","(1.45, 1.99, 1.76)"
04-01-2023 15:26:26.561270,"(26.0, 140.0, 121.16666666666666)","(81.0, 580.0, 528.5)","(4.0, 6.6, 5.2)","(3.6, 3.95, 3.77)","(1.45, 1.99, 1.76)"
04-01-2023 15:26:27.413414,"(26.0, 140.0, 121.16666666666666)","(81.0, 580.0, 528.5)","(4.0, 6.6, 5.2)","(3.6, 3.95, 3.77)","(1.45, 1.99, 1.76)"
04-01-2023 15:26:28.236194,"(26.0, 140.0, 121.16666666666666)","(81.0, 580.0, 522.7777777777778)","(4.0, 6.6, 5.2)","(3.6, 3.95, 3.77)","(1.45, 1.98, 1.7653333333333334)"
04-01-2023 15:26:29.283727,"(26.0, 140.0, 121.16666666666666)","(81.0, 580.0, 528.5)","(4.0, 6.6, 5.2)","(3.6, 3.95, 3.77)","(1.45, 1.98, 1.7653333333333334)"
04-01-2023 15:26:30.327691,"(26.0, 140.0, 121.16666666666666)","(81.0, 580.0, 528.5)","(4.0, 6.6, 5.2)","(3.6, 3.95, 3.77)","(1.45, 1.98, 1.7653333333333334)"
04-01-2023 15:26:31.204772,"(26.0, 140.0, 121.16666666666666)","(81.0, 580.0, 528.5)","(4.0, 6.6, 5.2)","(3.6, 3.95, 3.77)","(1.45, 1.98, 1.7653333333333334)"
04-01-2023 15:26:32.097656,"(26.0, 140.0, 121.16666666666666)","(81.0, 580.0, 528.5)","(4.0, 6.4, 5.127272727272728)","(3.6, 3.95, 3.77)","(1.45, 1.98, 1.7585185185185186)"
04-01-2023 15:26:33.090585,"(26.0, 140.0, 121.16666666666666)","(81.0, 580.0, 528.5)","(4.0, 6.4, 5.127272727272728)","(3.6, 3.95, 3.77)","(1.45, 1.98, 1.7585185185185186)"
04-01-2023 15:26:34.131370,"(26.0, 140.0, 121.16666666666666)","(81.0, 580.0, 528.5)","(4.0, 6.4, 5.127272727272728)","(3.6, 3.95, 3.77)","(1.45, 1.98, 1.7585185185185186)"
04-01-2023 15:26:34.989906,"(26.0, 150.0, 80.28571428571428)","(81.0, 580.0, 528.5)","(4.0, 6.4, 5.127272727272728)","(3.6, 3.95, 3.77)","(1.45, 1.98, 1.7585185185185186)"
04-01-2023 15:26:35.905483,"(26.0, 150.0, 119.5)","(81.0, 580.0, 528.5)","(4.0, 6.4, 5.127272727272728)","(3.6, 3.95, 3.77)","(1.45, 1.98, 1.7585185185185186)"
04-01-2023 15:26:36.859158,"(26.0, 150.0, 119.5)","(81.0, 580.0, 528.5)","(4.0, 6.4, 5.127272727272728)","(3.6, 3.95, 3.77)","(1.45, 1.98, 1.7691666666666666)"
04-01-2023 15:26:37.814182,"(26.0, 150.0, 119.5)","(81.0, 580.0, 528.5)","(4.0, 6.4, 5.127272727272728)","(3.6, 3.95, 3.77)","(1.45, 1.98, 1.7691666666666666)"
04-01-2023 15:26:38.730163,"(26.0, 150.0, 119.5)","(81.0, 580.0, 528.5)","(4.0, 6.4, 5.127272727272728)","(3.6, 3.95, 3.77)","(1.45, 1.98, 1.7691666666666666)"
04-01-2023 15:26:39.578595,"(26.0, 150.0, 119.5)","(81.0, 580.0, 528.5)","(4.0, 6.2, 5.054545454545455)","(3.6, 3.95, 3.77)","(1.45, 1.98, 1.7691666666666666)"
04-01-2023 15:26:40.444565,"(26.0, 150.0, 119.5)","(81.0, 580.0, 528.5)","(4.0, 6.2, 5.054545454545455)","(3.6, 3.95, 3.77)","(1.45, 1.98, 1.76)"
04-01-2023 15:26:41.359226,"(26.0, 150.0, 119.5)","(81.0, 580.0, 528.5)","(4.0, 6.2, 5.5)","(3.6, 3.95, 3.716666666666667)","(1.45, 1.81, 1.76)"
04-01-2023 15:26:42.309031,"(26.0, 150.0, 119.5)","(81.0, 580.0, 528.5)","(4.0, 6.2, 5.5)","(3.6, 3.95, 3.716666666666667)","(1.45, 1.81, 1.76)"
04-01-2023 15:26:43.144203,"(26.0, 150.0, 119.5)","(81.0, 580.0, 528.5)","(4.0, 6.2, 5.5)","(3.6, 3.95, 3.716666666666667)","(1.45, 1.81, 1.76)"
04-01-2023 15:26:43.961246,"(26.0, 150.0, 119.5)","(81.0, 580.0, 528.5)","(4.0, 6.2, 5.5)","(3.6, 3.95, 3.716666666666667)","(1.45, 1.81, 1.76)"
04-01-2023 15:26:44.884616,"(26.0, 150.0, 119.5)","(81.0, 580.0, 528.5)","(4.0, 6.2, 5.5)","(3.6, 3.95, 3.716666666666667)","(1.45, 1.81, 1.76)"
04-01-2023 15:26:45.800888,"(26.0, 150.0, 119.5)","(81.0, 580.0, 528.5)","(4.0, 6.2, 5.5)","(3.6, 3.95, 3.716666666666667)","(1.45, 1.81, 1.76)"
04-01-2023 15:26:46.730774,"(26.0, 150.0, 119.5)","(81.0, 580.0, 522.7777777777778)","(4.0, 6.2, 5.5)","(3.6, 3.95, 3.716666666666667)","(1.45, 1.81, 1.76)"
04-01-2023 15:26:47.579250,"(26.0, 150.0, 119.5)","(81.0, 580.0, 522.7777777777778)","(4.0, 7.0, 5.466666666666667)","(3.6, 3.95, 3.692857142857143)","(1.45, 1.81, 1.76)"
04-01-2023 15:26:48.694384,"(26.0, 150.0, 119.5)","(81.0, 580.0, 522.7777777777778)","(4.0, 7.0, 5.466666666666667)","(3.6, 3.95, 3.692857142857143)","(1.45, 1.81, 1.76)"
04-01-2023 15:26:49.581491,"(26.0, 150.0, 119.5)","(81.0, 580.0, 528.5)","(4.0, 7.0, 5.466666666666667)","(3.6, 3.95, 3.692857142857143)","(1.45, 1.81, 1.76)"
04-01-2023 15:26:50.723877,"(26.0, 150.0, 119.5)","(81.0, 580.0, 528.5)","(4.0, 7.0, 5.466666666666667)","(3.6, 3.95, 3.692857142857143)","(1.45, 1.81, 1.76)"
04-01-2023 15:26:51.749504,"(26.0, 150.0, 119.5)","(81.0, 580.0, 528.5)","(4.0, 7.0, 5.466666666666667)","(3.6, 3.95, 3.692857142857143)","(1.45, 1.81, 1.76)"
04-01-2023 15:26:52.820229,"(26.0, 150.0, 119.5)","(81.0, 580.0, 528.5)","(4.0, 7.0, 5.466666666666667)","(3.6, 3.95, 3.692857142857143)","(1.45, 1.81, 1.76)"
04-01-2023 15:26:53.742337,"(26.0, 150.0, 119.5)","(81.0, 580.0, 528.5)","(4.0, 7.0, 5.466666666666667)","(3.6, 3.95, 3.692857142857143)","(1.45, 1.81, 1.76)"
