,Divine Law,Wicked Mad,Bourbon Over Ice,Charlie Potatoes,More Please,Royal Spy,Subject To Change,Ridiculous,Close The Case,Manolito
12-01-2023 13:14:29.614034,"(6.5, 8.0, 7.72)","(13.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 42.0, 29.12)","(19.0, 55.0, 53.63636363636363)","(5.0, 7.4, 6.8500000000000005)","(8.0, 11.5, 10.868421052631579)","(21.0, 90.0, 66.16666666666666)","(21.0, 120.0, 94.125)","(2.3, 2.9, 2.8586206896551722)"
12-01-2023 13:14:31.063759,"(6.5, 8.0, 7.72)","(13.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 42.0, 29.12)","(19.0, 55.0, 53.63636363636363)","(5.0, 7.4, 6.8500000000000005)","(8.0, 11.5, 10.868421052631579)","(21.0, 90.0, 66.16666666666666)","(21.0, 120.0, 94.125)","(2.3, 2.9, 2.8586206896551722)"
12-01-2023 13:14:32.514642,"(6.5, 8.0, 7.72)","(14.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 42.0, 29.12)","(19.0, 55.0, 53.63636363636363)","(4.8, 7.4, 6.8500000000000005)","(8.0, 11.5, 10.868421052631579)","(21.0, 90.0, 66.16666666666666)","(21.0, 120.0, 94.125)","(2.3, 2.9, 2.8586206896551722)"
12-01-2023 13:14:33.842656,"(6.5, 8.0, 7.72)","(14.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 42.0, 32.0)","(19.0, 55.0, 45.33333333333333)","(4.8, 7.4, 6.8500000000000005)","(8.0, 11.5, 10.868421052631579)","(21.0, 90.0, 66.16666666666666)","(21.0, 120.0, 94.125)","(2.3, 2.9, 2.8586206896551722)"
12-01-2023 13:14:35.236163,"(6.5, 8.0, 7.72)","(14.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 40.0, 35.44444444444444)","(19.0, 55.0, 45.33333333333333)","(4.8, 7.4, 6.8500000000000005)","(8.0, 11.5, 10.868421052631579)","(21.0, 90.0, 66.16666666666666)","(21.0, 120.0, 94.125)","(2.3, 2.9, 2.8586206896551722)"
12-01-2023 13:14:36.603039,"(6.5, 8.0, 7.72)","(14.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 40.0, 35.44444444444444)","(19.0, 55.0, 45.33333333333333)","(4.8, 7.4, 6.8500000000000005)","(8.0, 11.5, 10.868421052631579)","(21.0, 90.0, 61.599999999999994)","(21.0, 120.0, 94.125)","(2.3, 2.9, 2.8586206896551722)"
12-01-2023 13:14:37.879963,"(6.5, 8.0, 7.72)","(14.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 40.0, 29.75)","(19.0, 55.0, 51.375)","(4.8, 7.4, 6.760000000000001)","(8.0, 11.5, 11.038461538461538)","(21.0, 90.0, 61.599999999999994)","(21.0, 120.0, 34.421052631578945)","(2.3, 2.9, 2.8586206896551722)"
12-01-2023 13:14:39.282409,"(6.5, 8.0, 7.72)","(14.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 40.0, 33.888888888888886)","(19.0, 55.0, 50.166666666666664)","(4.8, 7.4, 6.760000000000001)","(8.0, 11.5, 11.038461538461538)","(21.0, 90.0, 61.599999999999994)","(21.0, 130.0, 33.525)","(2.3, 2.9, 2.8586206896551722)"
12-01-2023 13:14:40.767546,"(6.5, 8.0, 7.72)","(14.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 38.0, 33.888888888888886)","(19.0, 55.0, 50.166666666666664)","(4.8, 7.4, 6.760000000000001)","(8.0, 11.5, 11.038461538461538)","(21.0, 90.0, 61.599999999999994)","(21.0, 130.0, 33.525)","(2.3, 2.9, 2.8586206896551722)"
12-01-2023 13:14:42.261532,"(6.5, 8.0, 7.72)","(14.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 38.0, 33.888888888888886)","(19.0, 55.0, 50.166666666666664)","(4.8, 7.4, 6.760000000000001)","(8.0, 11.5, 11.038461538461538)","(21.0, 90.0, 61.599999999999994)","(21.0, 130.0, 33.525)","(2.3, 2.9, 2.8586206896551722)"
12-01-2023 13:14:43.746747,"(6.5, 8.0, 7.72)","(14.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 38.0, 33.888888888888886)","(19.0, 55.0, 50.166666666666664)","(4.8, 7.4, 6.760000000000001)","(8.0, 11.5, 11.038461538461538)","(21.0, 90.0, 61.599999999999994)","(21.0, 130.0, 33.525)","(2.3, 2.9, 2.8586206896551722)"
12-01-2023 13:14:45.148962,"(6.5, 8.0, 7.72)","(14.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 38.0, 33.888888888888886)","(19.0, 55.0, 50.166666666666664)","(4.8, 7.4, 6.760000000000001)","(8.0, 11.5, 11.038461538461538)","(21.0, 90.0, 61.599999999999994)","(21.0, 130.0, 33.525)","(2.3, 2.9, 2.8586206896551722)"
12-01-2023 13:14:46.445382,"(6.5, 8.0, 7.72)","(14.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 38.0, 33.888888888888886)","(19.0, 55.0, 50.166666666666664)","(4.8, 7.4, 7.054545454545455)","(8.0, 11.5, 11.125)","(21.0, 90.0, 61.599999999999994)","(21.0, 130.0, 33.525)","(2.3, 2.9, 2.8586206896551722)"
12-01-2023 13:14:47.741484,"(6.5, 8.0, 7.72)","(14.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 38.0, 28.75)","(19.0, 55.0, 50.166666666666664)","(4.8, 7.2, 6.8500000000000005)","(8.0, 11.5, 11.125)","(21.0, 90.0, 61.599999999999994)","(21.0, 130.0, 39.2)","(2.3, 2.9, 2.8586206896551722)"
12-01-2023 13:14:49.189832,"(6.5, 8.0, 7.72)","(14.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 38.0, 28.75)","(19.0, 55.0, 50.166666666666664)","(4.8, 7.2, 6.88)","(8.0, 11.5, 11.125)","(21.0, 90.0, 74.22222222222223)","(21.0, 130.0, 39.2)","(2.3, 2.9, 2.8586206896551722)"
12-01-2023 13:14:50.357252,"(6.5, 8.0, 7.72)","(14.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 38.0, 28.75)","(19.0, 55.0, 50.166666666666664)","(4.8, 7.2, 6.88)","(8.0, 11.5, 11.125)","(21.0, 90.0, 74.22222222222223)","(21.0, 130.0, 39.2)","(2.3, 2.9, 2.8586206896551722)"
12-01-2023 13:14:51.676023,"(6.5, 8.0, 7.72)","(14.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 38.0, 28.75)","(19.0, 55.0, 50.166666666666664)","(4.8, 7.2, 6.88)","(8.0, 11.5, 11.125)","(21.0, 90.0, 74.22222222222223)","(21.0, 130.0, 39.2)","(2.3, 2.9, 2.8586206896551722)"
12-01-2023 13:14:52.970775,"(6.5, 8.0, 7.72)","(14.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 38.0, 28.75)","(19.0, 55.0, 50.166666666666664)","(4.8, 7.2, 6.88)","(8.0, 11.5, 11.125)","(21.0, 90.0, 74.22222222222223)","(21.0, 130.0, 39.2)","(2.3, 2.9, 2.8586206896551722)"
12-01-2023 13:14:54.316451,"(6.5, 8.0, 7.72)","(14.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 38.0, 28.75)","(19.0, 55.0, 50.166666666666664)","(4.8, 7.2, 6.88)","(8.0, 11.5, 11.125)","(21.0, 90.0, 74.22222222222223)","(21.0, 130.0, 39.2)","(2.3, 2.9, 2.8586206896551722)"
12-01-2023 13:14:55.663131,"(6.5, 8.0, 7.72)","(14.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 38.0, 28.75)","(19.0, 55.0, 50.166666666666664)","(4.8, 7.2, 6.88)","(8.0, 11.5, 11.125)","(21.0, 90.0, 74.22222222222223)","(21.0, 130.0, 39.2)","(2.3, 2.9, 2.8586206896551722)"
12-01-2023 13:14:56.899796,"(6.5, 8.0, 7.72)","(14.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 38.0, 33.888888888888886)","(18.0, 55.0, 49.666666666666664)","(4.8, 7.2, 6.9)","(8.0, 11.5, 10.868421052631579)","(21.0, 90.0, 74.22222222222223)","(21.0, 130.0, 73.25)","(2.3, 2.9, 2.8586206896551722)"
12-01-2023 13:14:58.217372,"(6.5, 8.0, 7.72)","(14.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 38.0, 32.33333333333333)","(18.0, 55.0, 50.166666666666664)","(4.8, 7.2, 6.666666666666667)","(8.0, 11.5, 11.125)","(21.0, 90.0, 74.22222222222223)","(21.0, 130.0, 37.78125)","(2.3, 2.9, 2.8586206896551722)"
12-01-2023 13:14:59.404055,"(6.5, 8.0, 7.72)","(14.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 36.0, 32.33333333333333)","(18.0, 55.0, 50.166666666666664)","(4.8, 7.2, 6.666666666666667)","(8.0, 11.5, 11.125)","(21.0, 90.0, 74.22222222222223)","(21.0, 130.0, 37.78125)","(2.3, 2.9, 2.8586206896551722)"
12-01-2023 13:15:00.669981,"(6.5, 8.0, 7.72)","(14.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 36.0, 32.33333333333333)","(18.0, 55.0, 50.166666666666664)","(4.8, 7.2, 6.666666666666667)","(8.0, 11.5, 11.125)","(21.0, 90.0, 74.22222222222223)","(21.0, 130.0, 37.78125)","(2.3, 2.9, 2.8586206896551722)"
12-01-2023 13:15:01.959503,"(6.5, 8.0, 7.72)","(14.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 36.0, 32.33333333333333)","(18.0, 55.0, 50.166666666666664)","(4.8, 7.2, 6.666666666666667)","(8.0, 11.5, 11.125)","(21.0, 90.0, 74.22222222222223)","(21.0, 130.0, 37.78125)","(2.3, 2.9, 2.8586206896551722)"
12-01-2023 13:15:03.349609,"(6.5, 8.0, 7.72)","(14.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 36.0, 27.75)","(18.0, 55.0, 41.0)","(4.8, 7.2, 6.380000000000001)","(8.0, 11.5, 11.125)","(21.0, 90.0, 43.0)","(21.0, 130.0, 52.684210526315795)","(2.3, 2.9, 2.8586206896551722)"
12-01-2023 13:15:04.673793,"(6.5, 8.0, 7.72)","(14.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 36.0, 27.75)","(18.0, 55.0, 41.0)","(4.8, 6.4, 6.380000000000001)","(8.0, 11.5, 11.125)","(21.0, 90.0, 54.75)","(21.0, 130.0, 32.5)","(2.3, 2.9, 2.8586206896551722)"
12-01-2023 13:15:05.962203,"(6.5, 8.0, 7.72)","(14.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 36.0, 27.75)","(18.0, 55.0, 41.0)","(4.8, 6.4, 6.380000000000001)","(8.0, 11.5, 11.125)","(21.0, 90.0, 54.75)","(21.0, 130.0, 32.5)","(2.3, 2.9, 2.8586206896551722)"
12-01-2023 13:15:07.233284,"(6.5, 8.0, 7.72)","(14.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 36.0, 27.75)","(18.0, 55.0, 41.0)","(4.8, 6.4, 6.380000000000001)","(8.0, 11.5, 10.868421052631579)","(21.0, 90.0, 54.75)","(21.0, 130.0, 62.5)","(2.3, 2.9, 2.8586206896551722)"
12-01-2023 13:15:08.514164,"(6.5, 8.0, 7.72)","(14.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 36.0, 24.3125)","(18.0, 55.0, 52.58333333333333)","(4.8, 6.4, 6.380000000000001)","(8.0, 11.5, 10.868421052631579)","(21.0, 90.0, 54.75)","(21.0, 130.0, 85.83333333333333)","(2.3, 2.9, 2.8586206896551722)"
12-01-2023 13:15:09.817054,"(6.5, 8.0, 7.72)","(14.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 36.0, 24.3125)","(18.0, 55.0, 49.4)","(4.8, 6.4, 6.380000000000001)","(8.0, 11.5, 10.868421052631579)","(21.0, 90.0, 54.75)","(21.0, 120.0, 85.83333333333333)","(2.3, 2.9, 2.8586206896551722)"
12-01-2023 13:15:11.134729,"(6.5, 8.0, 7.72)","(14.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 36.0, 24.3125)","(18.0, 55.0, 41.5)","(4.8, 6.4, 6.380000000000001)","(8.0, 11.5, 10.868421052631579)","(21.0, 90.0, 54.75)","(21.0, 120.0, 85.83333333333333)","(2.3, 2.9, 2.8586206896551722)"
12-01-2023 13:15:12.470353,"(6.5, 8.0, 7.72)","(14.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 36.0, 24.3125)","(18.0, 55.0, 41.5)","(4.8, 6.4, 6.380000000000001)","(8.0, 11.5, 10.868421052631579)","(21.0, 90.0, 69.28571428571429)","(21.0, 120.0, 85.83333333333333)","(2.3, 2.9, 2.8586206896551722)"
12-01-2023 13:15:13.792614,"(6.5, 8.0, 7.72)","(14.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 36.0, 24.3125)","(18.0, 55.0, 41.5)","(4.8, 6.4, 6.380000000000001)","(8.0, 11.5, 10.868421052631579)","(21.0, 90.0, 54.0)","(21.0, 120.0, 85.83333333333333)","(2.3, 2.9, 2.8586206896551722)"
12-01-2023 13:15:15.171266,"(6.5, 8.0, 7.72)","(14.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.615384615384615)","(17.0, 36.0, 24.3125)","(18.0, 55.0, 41.5)","(4.8, 6.4, 6.380000000000001)","(8.0, 11.5, 10.868421052631579)","(21.0, 90.0, 54.0)","(21.0, 120.0, 85.83333333333333)","(2.3, 2.9, 2.9070588235294115)"
12-01-2023 13:15:16.541248,"(6.5, 8.0, 7.72)","(14.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 36.0, 24.3125)","(18.0, 55.0, 41.5)","(4.8, 6.4, 6.366666666666667)","(8.0, 11.5, 10.868421052631579)","(21.0, 90.0, 54.0)","(21.0, 120.0, 85.83333333333333)","(2.3, 2.96, 2.885)"
12-01-2023 13:15:17.812956,"(6.5, 8.0, 7.72)","(14.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 36.0, 25.0)","(18.0, 55.0, 41.5)","(4.8, 6.4, 6.366666666666667)","(8.0, 11.5, 10.868421052631579)","(21.0, 90.0, 54.0)","(21.0, 120.0, 31.5625)","(2.3, 2.96, 2.885)"
12-01-2023 13:15:19.097774,"(6.5, 8.0, 7.72)","(14.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 36.0, 25.0)","(18.0, 55.0, 48.0)","(4.8, 6.4, 6.366666666666667)","(8.0, 11.5, 10.868421052631579)","(21.0, 90.0, 54.0)","(21.0, 130.0, 30.735294117647058)","(2.3, 2.96, 2.885)"
12-01-2023 13:15:20.261258,"(6.5, 8.0, 7.72)","(14.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 36.0, 25.0)","(18.0, 55.0, 48.0)","(4.8, 6.4, 6.366666666666667)","(8.0, 11.5, 10.868421052631579)","(21.0, 90.0, 54.0)","(21.0, 130.0, 30.735294117647058)","(2.3, 2.96, 2.885)"
12-01-2023 13:15:21.659123,"(6.5, 8.0, 7.72)","(14.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 36.0, 25.0)","(18.0, 55.0, 48.0)","(4.8, 6.4, 6.366666666666667)","(8.0, 11.5, 10.868421052631579)","(21.0, 90.0, 54.0)","(21.0, 130.0, 30.735294117647058)","(2.3, 2.96, 2.885)"
12-01-2023 13:15:22.978774,"(6.5, 8.0, 7.72)","(14.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 36.0, 25.0)","(18.0, 55.0, 48.0)","(4.8, 6.4, 6.366666666666667)","(8.0, 11.5, 10.868421052631579)","(21.0, 90.0, 54.0)","(21.0, 130.0, 30.735294117647058)","(2.3, 2.96, 2.885)"
12-01-2023 13:15:24.231220,"(6.5, 8.0, 7.72)","(14.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 36.0, 25.0)","(18.0, 55.0, 49.666666666666664)","(4.8, 6.4, 6.366666666666667)","(8.0, 11.5, 10.868421052631579)","(21.0, 90.0, 54.25)","(21.0, 130.0, 30.735294117647058)","(2.3, 2.96, 2.885)"
12-01-2023 13:15:25.557632,"(6.5, 8.0, 7.72)","(14.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 36.0, 26.375)","(18.0, 55.0, 39.5)","(4.8, 6.4, 6.366666666666667)","(8.0, 11.5, 10.868421052631579)","(21.0, 90.0, 54.0)","(21.0, 130.0, 30.735294117647058)","(2.3, 2.96, 2.885)"
12-01-2023 13:15:26.881906,"(6.5, 8.0, 7.72)","(14.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 36.0, 23.166666666666668)","(18.0, 55.0, 39.5)","(4.8, 6.4, 6.366666666666667)","(8.0, 11.5, 10.868421052631579)","(21.0, 90.0, 54.0)","(21.0, 130.0, 30.735294117647058)","(2.3, 2.96, 2.885)"
12-01-2023 13:15:28.216607,"(6.5, 8.0, 7.72)","(14.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 36.0, 23.942307692307693)","(18.0, 55.0, 39.5)","(4.8, 6.4, 6.366666666666667)","(8.0, 11.5, 10.868421052631579)","(21.0, 90.0, 54.0)","(21.0, 130.0, 40.0)","(2.3, 2.96, 2.885)"
12-01-2023 13:15:29.503189,"(6.5, 8.0, 7.72)","(14.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 36.0, 23.942307692307693)","(18.0, 55.0, 39.5)","(4.8, 6.4, 6.366666666666667)","(8.0, 11.5, 10.868421052631579)","(21.0, 90.0, 54.0)","(21.0, 130.0, 40.0)","(2.3, 2.96, 2.885)"
12-01-2023 13:15:30.740413,"(6.5, 8.0, 7.72)","(14.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 36.0, 23.942307692307693)","(18.0, 55.0, 39.5)","(4.8, 6.4, 6.366666666666667)","(8.0, 11.5, 10.868421052631579)","(21.0, 90.0, 54.0)","(21.0, 130.0, 40.0)","(2.3, 2.96, 2.885)"
12-01-2023 13:15:32.118871,"(6.5, 8.0, 7.72)","(14.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 36.0, 23.942307692307693)","(18.0, 55.0, 39.5)","(4.8, 6.4, 6.366666666666667)","(8.0, 11.5, 10.868421052631579)","(21.0, 90.0, 54.0)","(21.0, 130.0, 40.0)","(2.3, 2.96, 2.885)"
12-01-2023 13:15:33.454619,"(6.5, 8.0, 7.72)","(14.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 36.0, 23.942307692307693)","(18.0, 55.0, 39.5)","(4.8, 6.4, 6.366666666666667)","(8.0, 11.5, 10.868421052631579)","(21.0, 90.0, 54.0)","(21.0, 130.0, 40.0)","(2.3, 2.96, 2.885)"
12-01-2023 13:15:34.778980,"(6.5, 8.0, 7.72)","(14.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 36.0, 23.942307692307693)","(18.0, 55.0, 39.5)","(4.8, 6.4, 6.366666666666667)","(8.0, 11.5, 10.868421052631579)","(21.0, 90.0, 54.0)","(21.0, 130.0, 40.0)","(2.3, 2.96, 2.885)"
12-01-2023 13:15:36.385699,"(6.5, 8.0, 7.72)","(14.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 36.0, 23.942307692307693)","(18.0, 55.0, 39.5)","(4.8, 6.4, 6.366666666666667)","(8.0, 11.5, 10.868421052631579)","(21.0, 90.0, 54.0)","(21.0, 130.0, 40.0)","(2.3, 2.96, 2.885)"
12-01-2023 13:15:38.015492,"(6.5, 8.0, 7.72)","(14.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 36.0, 25.61111111111111)","(18.0, 55.0, 39.5)","(4.8, 6.4, 6.366666666666667)","(8.0, 11.5, 10.868421052631579)","(21.0, 90.0, 54.0)","(21.0, 130.0, 29.342105263157897)","(2.3, 2.96, 2.885)"
12-01-2023 13:15:39.529297,"(6.5, 8.0, 7.72)","(14.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 36.0, 25.61111111111111)","(18.0, 55.0, 39.5)","(4.8, 6.4, 6.366666666666667)","(8.0, 11.5, 10.868421052631579)","(21.0, 90.0, 54.0)","(21.0, 130.0, 28.75)","(2.3, 2.96, 2.885)"
12-01-2023 13:15:40.958061,"(6.5, 8.0, 7.72)","(14.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 36.0, 25.61111111111111)","(18.0, 55.0, 39.5)","(4.8, 6.4, 6.384615384615385)","(8.0, 11.5, 10.868421052631579)","(21.0, 90.0, 54.0)","(21.0, 130.0, 28.75)","(2.3, 2.96, 2.885)"
12-01-2023 13:15:42.266140,"(6.5, 8.0, 7.72)","(14.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 36.0, 25.61111111111111)","(18.0, 55.0, 39.5)","(4.8, 6.4, 6.384615384615385)","(8.0, 11.5, 10.868421052631579)","(21.0, 90.0, 54.0)","(21.0, 130.0, 28.75)","(2.3, 2.96, 2.885)"
12-01-2023 13:15:43.467477,"(6.5, 8.0, 7.72)","(14.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 36.0, 25.61111111111111)","(18.0, 55.0, 39.5)","(4.8, 6.4, 6.384615384615385)","(8.0, 11.5, 10.868421052631579)","(21.0, 90.0, 54.0)","(21.0, 130.0, 28.75)","(2.3, 2.96, 2.885)"
12-01-2023 13:15:44.725526,"(6.5, 8.0, 7.72)","(14.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 36.0, 25.61111111111111)","(18.0, 55.0, 39.5)","(4.8, 6.4, 6.384615384615385)","(8.0, 11.5, 10.868421052631579)","(21.0, 90.0, 54.0)","(21.0, 130.0, 28.75)","(2.3, 2.96, 2.885)"
12-01-2023 13:15:45.957599,"(6.5, 8.0, 7.72)","(14.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 36.0, 25.61111111111111)","(18.0, 55.0, 39.5)","(4.8, 6.4, 6.384615384615385)","(8.0, 11.5, 10.868421052631579)","(21.0, 90.0, 54.0)","(21.0, 130.0, 28.75)","(2.3, 2.96, 2.885)"
12-01-2023 13:15:47.269219,"(6.5, 8.0, 7.72)","(14.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 36.0, 29.205882352941174)","(18.0, 55.0, 39.5)","(4.8, 6.4, 6.384615384615385)","(8.0, 11.5, 10.868421052631579)","(21.0, 90.0, 54.0)","(21.0, 130.0, 55.0)","(2.3, 2.96, 2.885)"
12-01-2023 13:15:48.789269,"(6.5, 8.0, 7.72)","(14.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 36.0, 23.95945945945946)","(18.0, 55.0, 39.5)","(4.8, 6.4, 6.371428571428572)","(8.0, 11.5, 10.868421052631579)","(21.0, 90.0, 54.0)","(21.0, 130.0, 32.5)","(2.3, 2.96, 2.9074999999999998)"
12-01-2023 13:15:50.140229,"(6.5, 8.0, 7.72)","(14.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 36.0, 22.897058823529413)","(18.0, 55.0, 39.5)","(4.8, 6.4, 6.371428571428572)","(8.0, 11.5, 10.868421052631579)","(21.0, 90.0, 54.0)","(21.0, 130.0, 32.5)","(2.3, 2.96, 2.9074999999999998)"
12-01-2023 13:15:51.513097,"(6.5, 8.0, 7.72)","(14.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 36.0, 22.897058823529413)","(18.0, 55.0, 39.5)","(4.8, 6.4, 6.371428571428572)","(8.0, 11.5, 10.868421052631579)","(21.0, 90.0, 54.0)","(21.0, 130.0, 32.5)","(2.3, 2.96, 2.9074999999999998)"
12-01-2023 13:15:52.683002,"(6.5, 8.0, 7.72)","(14.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 36.0, 22.897058823529413)","(18.0, 55.0, 39.5)","(4.8, 6.4, 6.371428571428572)","(8.0, 11.5, 10.868421052631579)","(21.0, 90.0, 54.0)","(21.0, 130.0, 32.5)","(2.3, 2.96, 2.925)"
12-01-2023 13:15:53.893005,"(6.5, 8.0, 7.72)","(14.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 36.0, 22.897058823529413)","(18.0, 55.0, 39.5)","(4.8, 6.4, 6.371428571428572)","(8.0, 11.5, 10.868421052631579)","(21.0, 90.0, 54.0)","(21.0, 130.0, 32.5)","(2.3, 2.96, 2.945)"
12-01-2023 13:15:55.086442,"(6.5, 8.0, 7.72)","(14.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 36.0, 22.897058823529413)","(18.0, 55.0, 40.0)","(4.8, 6.4, 6.371428571428572)","(8.0, 11.5, 10.868421052631579)","(21.0, 90.0, 54.0)","(21.0, 130.0, 32.5)","(2.3, 3.05, 2.945)"
12-01-2023 13:15:56.377793,"(6.5, 8.0, 7.72)","(14.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 36.0, 22.897058823529413)","(18.0, 55.0, 49.666666666666664)","(4.8, 6.4, 6.371428571428572)","(8.0, 11.5, 10.868421052631579)","(21.0, 90.0, 54.0)","(21.0, 130.0, 32.5)","(2.3, 3.05, 2.945)"
12-01-2023 13:15:57.812637,"(7.0, 8.0, 7.72)","(14.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 36.0, 25.0)","(18.0, 55.0, 49.666666666666664)","(4.6, 6.4, 6.3500000000000005)","(8.0, 11.5, 11.26923076923077)","(21.0, 90.0, 54.0)","(21.0, 130.0, 28.75)","(2.3, 3.05, 2.925333333333333)"
12-01-2023 13:15:59.231924,"(7.0, 8.0, 7.72)","(14.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 36.0, 25.275)","(18.0, 55.0, 39.5)","(4.6, 6.4, 6.3500000000000005)","(8.0, 11.5, 11.26923076923077)","(21.0, 90.0, 54.0)","(21.0, 130.0, 28.214285714285715)","(2.3, 3.0, 2.925333333333333)"
