,Heza Starman,Complicated,Fullon,Major Monty Nz,Sokys Falcon,Tiger Cheddar,Jaffa Nz,Mangochililime,Glamors Symbol,Got The Goods
09-01-2023 14:56:56.115561,"(26.0, 75.0, 70.0)","(71.0, 90.0, 87.5)","(5.0, 6.0, 5.642857142857143)","(4.4, 99999, 99990)","(5.5, 6.6, 6.345454545454546)","(71.0, 140.0, 108.57142857142857)","(6.0, 99999, 99990)","(10.0, 18.0, 15.5)","(7.0, 14.0, 13.6)","(4.6, 99999, 99990)"
09-01-2023 14:56:57.403416,"(26.0, 80.0, 68.0)","(71.0, 90.0, 87.5)","(5.0, 6.0, 5.642857142857143)","(4.4, 99999, 99990)","(5.5, 6.6, 6.345454545454546)","(71.0, 130.0, 112.0)","(6.0, 99999, 99990)","(10.0, 18.0, 15.5)","(7.0, 14.5, 13.6875)","(4.6, 99999, 99990)"
09-01-2023 14:56:58.739195,"(26.0, 75.0, 70.0)","(71.0, 90.0, 87.5)","(5.0, 6.0, 6.6875)","(4.4, 99999, 99990)","(5.5, 6.6, 6.406896551724138)","(71.0, 120.0, 100.0)","(6.0, 99999, 99990)","(10.0, 18.0, 16.5)","(7.0, 14.0, 13.571428571428571)","(4.6, 99999, 99990)"
09-01-2023 14:57:00.147243,"(26.0, 75.0, 71.0)","(71.0, 90.0, 87.5)","(5.0, 7.0, 6.733333333333333)","(4.4, 99999, 99990)","(5.5, 6.6, 6.36551724137931)","(71.0, 110.0, 106.66666666666667)","(6.0, 99999, 99990)","(10.0, 18.0, 17.083333333333332)","(7.0, 14.0, 12.636363636363637)","(4.6, 99999, 99990)"
09-01-2023 14:57:01.451509,"(26.0, 75.0, 71.0)","(71.0, 90.0, 87.5)","(5.0, 6.8, 6.651851851851852)","(4.4, 99999, 99990)","(5.5, 6.6, 6.384615384615384)","(71.0, 120.0, 125.0)","(6.0, 99999, 99990)","(10.0, 17.5, 17.083333333333332)","(7.0, 14.0, 13.142857142857142)","(4.6, 99999, 99990)"
09-01-2023 14:57:02.742716,"(26.0, 75.0, 73.84615384615384)","(71.0, 90.0, 87.5)","(5.0, 6.8, 6.488888888888889)","(4.4, 99999, 99990)","(5.5, 6.6, 6.384615384615384)","(71.0, 170.0, 112.0)","(6.0, 99999, 99990)","(10.0, 17.5, 16.5)","(7.0, 13.5, 13.142857142857142)","(4.6, 99999, 99990)"
09-01-2023 14:57:03.991979,"(26.0, 75.0, 73.84615384615384)","(71.0, 90.0, 87.5)","(5.0, 6.6, 6.488888888888889)","(4.4, 99999, 99990)","(5.5, 6.6, 6.384615384615384)","(71.0, 160.0, 112.0)","(6.0, 99999, 99990)","(10.0, 17.5, 16.5)","(7.0, 13.5, 13.142857142857142)","(4.6, 99999, 99990)"
09-01-2023 14:57:05.197299,"(26.0, 80.0, 77.33333333333333)","(71.0, 90.0, 88.75)","(5.0, 6.6, 6.488888888888889)","(4.4, 99999, 99990)","(5.5, 6.6, 6.270588235294118)","(71.0, 160.0, 112.0)","(6.0, 99999, 99990)","(10.0, 17.5, 16.5)","(7.0, 13.5, 13.142857142857142)","(4.6, 99999, 99990)"
09-01-2023 14:57:06.451148,"(26.0, 80.0, 77.33333333333333)","(71.0, 90.0, 88.75)","(5.0, 6.6, 6.488888888888889)","(4.4, 99999, 99990)","(5.5, 6.6, 6.270588235294118)","(71.0, 160.0, 112.0)","(6.0, 99999, 99990)","(10.0, 17.5, 16.666666666666668)","(7.0, 13.5, 13.142857142857142)","(4.6, 99999, 99990)"
09-01-2023 14:57:07.660991,"(26.0, 70.0, 68.46153846153847)","(71.0, 90.0, 88.75)","(5.0, 6.6, 6.55)","(4.4, 99999, 99990)","(5.5, 6.6, 6.270588235294118)","(71.0, 140.0, 120.0)","(6.0, 99999, 99990)","(10.0, 17.5, 17.272727272727273)","(7.0, 13.5, 13.0)","(4.6, 99999, 99990)"
09-01-2023 14:57:08.844611,"(26.0, 70.0, 68.46153846153847)","(71.0, 90.0, 88.75)","(5.0, 6.6, 6.488888888888889)","(4.4, 99999, 99990)","(5.5, 6.6, 6.270588235294118)","(71.0, 130.0, 113.33333333333334)","(6.0, 99999, 99990)","(10.0, 17.5, 17.272727272727273)","(7.0, 14.0, 13.142857142857142)","(4.6, 99999, 99990)"
09-01-2023 14:57:10.032429,"(26.0, 70.0, 68.46153846153847)","(71.0, 90.0, 88.75)","(5.0, 6.6, 6.528)","(4.4, 99999, 99990)","(5.5, 6.6, 6.270588235294118)","(71.0, 130.0, 106.66666666666667)","(6.0, 99999, 99990)","(10.0, 17.5, 17.272727272727273)","(7.0, 13.5, 13.142857142857142)","(4.6, 99999, 99990)"
09-01-2023 14:57:11.303809,"(26.0, 80.0, 78.33333333333334)","(71.0, 90.0, 88.75)","(5.0, 6.6, 6.528)","(4.4, 99999, 99990)","(5.5, 6.6, 6.270588235294118)","(71.0, 120.0, 97.14285714285714)","(6.0, 99999, 99990)","(10.0, 17.5, 17.272727272727273)","(7.0, 13.5, 13.25)","(4.6, 99999, 99990)"
09-01-2023 14:57:12.644769,"(26.0, 80.0, 76.92307692307692)","(71.0, 90.0, 88.75)","(5.0, 6.6, 6.528)","(4.4, 99999, 99990)","(5.5, 6.6, 6.270588235294118)","(71.0, 110.0, 107.14285714285714)","(6.0, 99999, 99990)","(10.0, 17.5, 17.272727272727273)","(7.0, 13.5, 13.470588235294118)","(4.6, 99999, 99990)"
09-01-2023 14:57:14.042640,"(26.0, 80.0, 76.92307692307692)","(71.0, 90.0, 88.75)","(5.0, 6.6, 6.528)","(4.4, 99999, 99990)","(5.5, 6.6, 6.270588235294118)","(71.0, 110.0, 185.71428571428572)","(6.0, 99999, 99990)","(10.0, 17.5, 17.321428571428573)","(7.0, 14.0, 13.333333333333332)","(4.6, 99999, 99990)"
09-01-2023 14:57:15.667782,"(26.0, 80.0, 71.0)","(71.0, 90.0, 88.0)","(5.0, 6.6, 6.528)","(4.4, 99999, 99990)","(5.5, 6.6, 6.270588235294118)","(71.0, 220.0, 178.57142857142856)","(6.0, 99999, 99990)","(10.0, 17.5, 16.833333333333332)","(7.0, 13.5, 13.333333333333332)","(4.6, 99999, 99990)"
09-01-2023 14:57:17.331211,"(26.0, 80.0, 72.6923076923077)","(71.0, 90.0, 88.0)","(5.0, 6.6, 6.537931034482758)","(4.4, 99999, 99990)","(5.5, 6.6, 6.409090909090909)","(71.0, 210.0, 164.28571428571428)","(6.0, 99999, 99990)","(10.0, 17.5, 16.833333333333332)","(7.0, 13.5, 13.443181818181818)","(4.6, 99999, 99990)"
09-01-2023 14:57:18.802950,"(26.0, 75.0, 72.6923076923077)","(71.0, 90.0, 88.0)","(5.0, 6.6, 6.362790697674418)","(4.4, 99999, 99990)","(5.5, 6.6, 6.409090909090909)","(71.0, 190.0, 166.66666666666669)","(6.0, 99999, 99990)","(10.0, 17.5, 16.833333333333332)","(7.0, 13.5, 13.166666666666666)","(4.6, 99999, 99990)"
09-01-2023 14:57:20.232273,"(26.0, 70.0, 67.77777777777777)","(71.0, 90.0, 88.0)","(5.0, 6.6, 6.39)","(4.4, 99999, 99990)","(5.5, 6.6, 6.247058823529412)","(71.0, 180.0, 157.14285714285714)","(6.0, 99999, 99990)","(10.0, 17.5, 17.27777777777778)","(7.0, 13.5, 13.0625)","(4.6, 99999, 99990)"
09-01-2023 14:57:21.542542,"(26.0, 70.0, 67.77777777777777)","(71.0, 90.0, 88.0)","(5.0, 6.6, 6.39)","(4.4, 99999, 99990)","(5.5, 6.8, 6.333333333333333)","(71.0, 180.0, 157.14285714285714)","(6.0, 99999, 99990)","(10.0, 17.5, 17.31818181818182)","(7.0, 14.0, 13.166666666666666)","(4.4, 99999, 99990)"
09-01-2023 14:57:22.832981,"(26.0, 70.0, 71.66666666666667)","(71.0, 90.0, 88.0)","(5.0, 6.6, 6.39)","(4.4, 99999, 99990)","(5.5, 6.6, 6.333333333333333)","(71.0, 180.0, 150.0)","(6.0, 99999, 99990)","(10.0, 17.5, 17.31818181818182)","(7.0, 13.5, 13.166666666666666)","(4.4, 99999, 99990)"
09-01-2023 14:57:24.123243,"(26.0, 75.0, 71.66666666666667)","(71.0, 90.0, 88.0)","(5.0, 6.6, 6.39)","(4.4, 99999, 99990)","(5.5, 6.6, 6.333333333333333)","(71.0, 170.0, 137.5)","(6.0, 99999, 99990)","(10.0, 17.5, 17.31818181818182)","(7.0, 13.5, 13.0625)","(4.4, 99999, 99990)"
09-01-2023 14:57:25.512707,"(26.0, 75.0, 71.66666666666667)","(71.0, 90.0, 88.0)","(5.0, 6.6, 6.39)","(4.4, 99999, 99990)","(5.5, 6.6, 6.333333333333333)","(71.0, 160.0, 137.5)","(6.0, 99999, 99990)","(10.0, 17.5, 17.31818181818182)","(7.0, 14.0, 12.61111111111111)","(4.4, 99999, 99990)"
09-01-2023 14:57:26.859208,"(26.0, 75.0, 71.66666666666667)","(71.0, 90.0, 88.0)","(5.0, 6.6, 6.39)","(4.4, 99999, 99990)","(5.5, 6.6, 6.333333333333333)","(71.0, 160.0, 135.71428571428572)","(6.0, 99999, 99990)","(10.0, 17.5, 17.31818181818182)","(7.0, 13.5, 12.26923076923077)","(4.4, 99999, 99990)"
09-01-2023 14:57:28.261486,"(31.0, 80.0, 77.5)","(71.0, 90.0, 87.5)","(5.0, 6.6, 6.39)","(4.2, 99999, 99990)","(5.5, 6.6, 6.333333333333333)","(61.0, 150.0, 133.33333333333334)","(6.5, 99999, 99990)","(11.0, 17.5, 17.31818181818182)","(7.5, 13.5, 12.40909090909091)","(4.4, 99999, 99990)"
09-01-2023 14:57:29.619574,"(31.0, 80.0, 77.5)","(71.0, 90.0, 87.5)","(5.0, 6.6, 6.39)","(4.2, 99999, 99990)","(5.5, 6.6, 6.333333333333333)","(61.0, 140.0, 133.33333333333334)","(6.5, 99999, 99990)","(11.0, 17.5, 17.31818181818182)","(7.5, 13.5, 12.875)","(4.4, 99999, 99990)"
09-01-2023 14:57:30.935481,"(31.0, 80.0, 71.66666666666667)","(71.0, 90.0, 87.5)","(5.0, 6.6, 6.39)","(4.2, 99999, 99990)","(5.5, 6.6, 6.333333333333333)","(61.0, 140.0, 121.42857142857143)","(6.5, 99999, 99990)","(11.0, 17.5, 17.31818181818182)","(7.5, 13.0, 12.875)","(4.4, 99999, 99990)"
09-01-2023 14:57:32.194957,"(31.0, 75.0, 71.66666666666667)","(71.0, 90.0, 87.5)","(5.0, 6.6, 6.39)","(4.2, 99999, 99990)","(5.5, 6.6, 6.333333333333333)","(61.0, 130.0, 116.66666666666667)","(6.5, 99999, 99990)","(11.0, 17.5, 17.31818181818182)","(7.5, 13.0, 12.794117647058824)","(4.4, 99999, 99990)"
09-01-2023 14:57:33.448897,"(31.0, 75.0, 71.66666666666667)","(71.0, 90.0, 87.5)","(5.0, 6.6, 6.39)","(4.2, 99999, 99990)","(5.5, 6.6, 6.333333333333333)","(61.0, 120.0, 116.66666666666667)","(6.5, 99999, 99990)","(11.0, 17.5, 17.31818181818182)","(7.5, 13.5, 12.875)","(4.4, 99999, 99990)"
09-01-2023 14:57:34.672104,"(31.0, 75.0, 71.66666666666667)","(71.0, 90.0, 87.5)","(5.0, 6.6, 6.39)","(4.2, 99999, 99990)","(5.5, 6.6, 6.333333333333333)","(61.0, 120.0, 116.66666666666667)","(6.5, 99999, 99990)","(11.0, 17.5, 17.31818181818182)","(7.5, 13.0, 12.875)","(4.4, 99999, 99990)"
09-01-2023 14:57:35.895335,"(31.0, 80.0, 77.5)","(71.0, 90.0, 88.75)","(5.0, 6.6, 6.39)","(4.2, 99999, 99990)","(5.5, 6.6, 6.333333333333333)","(61.0, 120.0, 105.0)","(6.5, 99999, 99990)","(11.0, 17.5, 17.31818181818182)","(7.5, 13.0, 12.875)","(4.4, 99999, 99990)"
09-01-2023 14:57:37.199294,"(31.0, 80.0, 77.5)","(71.0, 90.0, 88.75)","(5.0, 6.6, 6.39)","(4.2, 99999, 99990)","(5.5, 6.6, 6.333333333333333)","(61.0, 110.0, 126.66666666666667)","(6.5, 99999, 99990)","(11.0, 17.5, 17.0)","(7.5, 13.0, 12.875)","(4.4, 99999, 99990)"
09-01-2023 14:57:38.467037,"(31.0, 80.0, 77.5)","(71.0, 90.0, 88.75)","(5.0, 6.6, 6.39)","(4.2, 99999, 99990)","(5.5, 6.6, 6.333333333333333)","(61.0, 140.0, 182.5)","(6.5, 99999, 99990)","(11.0, 17.5, 17.0)","(7.5, 13.0, 12.875)","(4.4, 99999, 99990)"
09-01-2023 14:57:39.830708,"(31.0, 80.0, 77.5)","(71.0, 90.0, 88.75)","(5.0, 6.6, 6.409090909090909)","(4.2, 99999, 99990)","(5.5, 6.6, 6.333333333333333)","(61.0, 210.0, 145.0)","(6.5, 99999, 99990)","(11.0, 17.5, 17.0)","(7.5, 13.0, 12.875)","(4.4, 99999, 99990)"
09-01-2023 14:57:41.156349,"(31.0, 75.0, 73.125)","(71.0, 90.0, 88.75)","(5.0, 6.6, 6.288888888888889)","(4.2, 99999, 99990)","(5.5, 6.6, 6.333333333333333)","(61.0, 190.0, 128.0)","(6.5, 99999, 99990)","(11.0, 17.5, 17.31818181818182)","(7.5, 13.0, 12.875)","(4.4, 99999, 99990)"
09-01-2023 14:57:42.408901,"(31.0, 75.0, 73.125)","(71.0, 90.0, 88.75)","(5.0, 6.6, 6.345454545454546)","(4.2, 99999, 99990)","(5.5, 6.6, 6.333333333333333)","(61.0, 170.0, 135.0)","(6.5, 99999, 99990)","(11.0, 17.5, 17.31818181818182)","(7.5, 13.0, 12.875)","(4.4, 99999, 99990)"
09-01-2023 14:57:43.612315,"(31.0, 85.0, 75.9090909090909)","(71.0, 90.0, 88.75)","(5.0, 6.6, 6.494339622641509)","(4.2, 99999, 99990)","(5.5, 6.6, 6.333333333333333)","(61.0, 170.0, 151.42857142857144)","(6.5, 99999, 99990)","(11.0, 17.5, 17.375)","(7.5, 13.0, 12.875)","(4.4, 99999, 99990)"
09-01-2023 14:57:44.763568,"(31.0, 85.0, 75.9090909090909)","(71.0, 90.0, 88.75)","(5.0, 6.6, 6.494339622641509)","(4.2, 99999, 99990)","(5.5, 6.6, 6.333333333333333)","(61.0, 160.0, 140.0)","(6.5, 99999, 99990)","(11.0, 17.5, 16.5)","(7.5, 13.0, 12.875)","(4.4, 99999, 99990)"
09-01-2023 14:57:45.901850,"(31.0, 80.0, 77.5)","(71.0, 90.0, 88.75)","(5.0, 6.6, 6.345454545454546)","(4.2, 99999, 99990)","(5.5, 6.6, 6.333333333333333)","(61.0, 160.0, 125.0)","(6.5, 99999, 99990)","(11.0, 17.5, 17.22222222222222)","(7.5, 13.0, 12.875)","(4.4, 99999, 99990)"
09-01-2023 14:57:47.084169,"(31.0, 80.0, 77.5)","(71.0, 90.0, 88.75)","(5.0, 6.6, 6.4)","(4.2, 99999, 99990)","(5.5, 6.6, 6.4)","(61.0, 150.0, 115.0)","(6.5, 99999, 99990)","(11.0, 17.5, 16.833333333333332)","(7.5, 13.0, 12.875)","(4.4, 99999, 99990)"
09-01-2023 14:57:48.249830,"(31.0, 80.0, 77.5)","(71.0, 90.0, 87.5)","(5.0, 6.6, 6.4)","(4.2, 99999, 99990)","(5.5, 6.6, 6.4)","(61.0, 130.0, 122.5)","(6.5, 99999, 99990)","(11.0, 17.5, 17.0)","(7.5, 13.0, 12.9)","(4.4, 99999, 99990)"
09-01-2023 14:57:49.523909,"(31.0, 80.0, 78.125)","(71.0, 90.0, 87.5)","(5.0, 6.6, 6.640000000000001)","(4.2, 99999, 99990)","(5.5, 6.6, 6.4)","(61.0, 130.0, 115.0)","(6.5, 99999, 99990)","(11.0, 17.5, 17.0)","(7.5, 13.5, 12.038461538461538)","(4.4, 99999, 99990)"
09-01-2023 14:57:50.711145,"(31.0, 80.0, 78.125)","(71.0, 90.0, 87.5)","(5.0, 7.0, 6.714285714285714)","(4.2, 99999, 99990)","(5.5, 6.6, 6.4)","(61.0, 120.0, 112.0)","(6.5, 99999, 99990)","(11.0, 17.5, 17.1)","(7.5, 13.0, 12.807692307692308)","(4.4, 99999, 99990)"
09-01-2023 14:57:51.996622,"(31.0, 95.0, 81.15384615384616)","(71.0, 90.0, 87.5)","(5.0, 7.0, 6.714285714285714)","(4.2, 99999, 99990)","(5.5, 6.6, 6.4)","(61.0, 120.0, 107.5)","(6.5, 99999, 99990)","(11.0, 17.5, 17.0)","(7.5, 13.0, 12.115384615384615)","(4.4, 99999, 99990)"
09-01-2023 14:57:53.283279,"(31.0, 90.0, 75.71428571428571)","(71.0, 90.0, 88.0)","(5.0, 7.0, 6.714285714285714)","(4.2, 99999, 99990)","(5.5, 6.6, 6.4)","(61.0, 110.0, 108.57142857142857)","(6.5, 99999, 99990)","(11.0, 17.5, 17.0)","(7.5, 13.5, 12.6875)","(4.4, 99999, 99990)"
09-01-2023 14:57:54.555682,"(31.0, 90.0, 80.0)","(71.0, 90.0, 88.0)","(5.0, 7.0, 6.714285714285714)","(4.2, 99999, 99990)","(5.5, 6.6, 6.595652173913043)","(61.0, 110.0, 177.14285714285714)","(6.5, 99999, 99990)","(11.0, 17.5, 17.1)","(7.5, 13.0, 12.6875)","(4.4, 99999, 99990)"
09-01-2023 14:57:55.782235,"(31.0, 85.0, 74.0)","(71.0, 90.0, 88.0)","(5.0, 7.0, 6.714285714285714)","(4.2, 99999, 99990)","(5.5, 6.8, 6.54516129032258)","(51.0, 190.0, 152.5)","(6.0, 99999, 99990)","(11.0, 17.5, 17.3)","(8.0, 13.0, 12.6875)","(4.4, 99999, 99990)"
09-01-2023 14:57:56.971351,"(31.0, 80.0, 74.0)","(71.0, 90.0, 88.0)","(5.0, 7.0, 6.76)","(4.2, 99999, 99990)","(5.5, 6.6, 6.54516129032258)","(51.0, 170.0, 145.0)","(6.0, 99999, 99990)","(11.0, 17.5, 17.3)","(8.0, 13.0, 12.115384615384615)","(4.4, 99999, 99990)"
09-01-2023 14:57:58.166744,"(31.0, 75.0, 73.57142857142857)","(71.0, 90.0, 88.0)","(5.0, 7.0, 6.76)","(4.2, 99999, 99990)","(5.5, 6.6, 6.54516129032258)","(51.0, 160.0, 137.5)","(6.0, 99999, 99990)","(11.0, 17.5, 17.0)","(8.0, 13.5, 12.772727272727273)","(4.4, 99999, 99990)"
09-01-2023 14:57:59.323859,"(31.0, 70.0, 69.0909090909091)","(71.0, 90.0, 88.0)","(5.0, 7.0, 6.777777777777778)","(4.2, 99999, 99990)","(5.5, 6.6, 6.430000000000001)","(51.0, 150.0, 137.5)","(6.0, 99999, 99990)","(11.0, 17.5, 17.0)","(8.0, 13.0, 12.821428571428571)","(4.4, 99999, 99990)"
09-01-2023 14:58:00.499285,"(31.0, 70.0, 68.21428571428571)","(71.0, 90.0, 88.0)","(5.0, 7.0, 6.777777777777778)","(4.2, 99999, 99990)","(5.5, 6.6, 6.478571428571429)","(51.0, 150.0, 123.33333333333334)","(6.0, 99999, 99990)","(11.0, 17.5, 17.25)","(8.0, 13.0, 12.75)","(4.4, 99999, 99990)"
09-01-2023 14:58:01.680259,"(31.0, 70.0, 68.84615384615384)","(71.0, 90.0, 88.0)","(5.0, 7.0, 6.846153846153846)","(4.2, 99999, 99990)","(5.5, 6.6, 6.478571428571429)","(51.0, 130.0, 123.33333333333334)","(6.0, 99999, 99990)","(11.0, 17.5, 17.333333333333332)","(8.0, 13.5, 12.846153846153847)","(4.4, 99999, 99990)"
09-01-2023 14:58:02.923848,"(31.0, 70.0, 68.84615384615384)","(71.0, 90.0, 88.0)","(5.0, 7.0, 6.890909090909091)","(4.2, 99999, 99990)","(5.5, 6.6, 6.478571428571429)","(51.0, 130.0, 115.55555555555556)","(6.0, 99999, 99990)","(11.0, 17.5, 17.285714285714285)","(8.0, 13.0, 12.875)","(4.4, 99999, 99990)"
09-01-2023 14:58:04.230575,"(31.0, 70.0, 66.66666666666667)","(71.0, 90.0, 88.0)","(5.0, 7.0, 6.890909090909091)","(4.2, 99999, 99990)","(5.5, 6.6, 6.478571428571429)","(51.0, 120.0, 115.55555555555556)","(6.0, 99999, 99990)","(11.0, 17.5, 17.285714285714285)","(8.0, 13.0, 12.785714285714285)","(4.4, 99999, 99990)"
09-01-2023 14:58:05.533789,"(31.0, 70.0, 65.0)","(71.0, 90.0, 88.0)","(5.0, 7.0, 6.890909090909091)","(4.2, 99999, 99990)","(5.5, 6.6, 6.478571428571429)","(51.0, 120.0, 107.77777777777777)","(6.0, 99999, 99990)","(11.0, 17.5, 17.333333333333332)","(8.0, 13.5, 12.875)","(4.4, 99999, 99990)"
09-01-2023 14:58:06.745673,"(31.0, 70.0, 62.5)","(71.0, 90.0, 88.0)","(5.0, 7.0, 6.890909090909091)","(4.2, 99999, 99990)","(5.5, 6.6, 6.464)","(51.0, 110.0, 107.5)","(6.0, 99999, 99990)","(11.0, 18.0, 17.333333333333332)","(8.0, 13.0, 12.857142857142858)","(4.4, 99999, 99990)"
09-01-2023 14:58:07.968198,"(31.0, 70.0, 61.42857142857143)","(71.0, 90.0, 88.0)","(5.5, 7.0, 6.566666666666666)","(4.2, 99999, 99990)","(5.5, 6.6, 6.264)","(61.0, 110.0, 152.5)","(6.0, 99999, 99990)","(12.0, 18.0, 17.1)","(8.5, 13.0, 12.25)","(4.4, 99999, 99990)"
09-01-2023 14:58:09.194928,"(41.0, 70.0, 59.6)","(71.0, 90.0, 88.0)","(5.5, 6.6, 6.573333333333333)","(4.0, 99999, 99990)","(5.5, 6.6, 6.264)","(61.0, 170.0, 136.0)","(6.0, 99999, 99990)","(12.0, 18.0, 17.1)","(8.5, 15.0, 12.59375)","(4.4, 99999, 99990)"
09-01-2023 14:58:10.384513,"(41.0, 65.0, 60.8)","(71.0, 90.0, 88.0)","(5.5, 6.6, 6.573333333333333)","(4.0, 99999, 99990)","(5.5, 6.6, 6.264)","(61.0, 160.0, 136.0)","(6.0, 99999, 99990)","(12.0, 18.0, 17.0)","(8.5, 15.0, 14.0)","(4.4, 99999, 99990)"
09-01-2023 14:58:11.573151,"(41.0, 60.0, 56.8)","(71.0, 90.0, 88.0)","(5.5, 6.6, 6.533333333333333)","(4.0, 99999, 99990)","(5.5, 6.6, 5.952941176470588)","(61.0, 160.0, 137.5)","(6.0, 99999, 99990)","(12.0, 18.0, 17.0)","(8.5, 14.5, 13.0)","(4.4, 99999, 99990)"
09-01-2023 14:58:12.702789,"(41.0, 60.0, 58.22222222222222)","(71.0, 90.0, 88.0)","(5.5, 6.6, 6.533333333333333)","(4.0, 99999, 99990)","(5.5, 6.0, 5.7639344262295085)","(61.0, 150.0, 137.5)","(6.0, 99999, 99990)","(12.0, 18.0, 17.1)","(8.5, 14.5, 13.85)","(4.4, 99999, 99990)"
09-01-2023 14:58:13.913632,"(41.0, 60.0, 55.333333333333336)","(71.0, 90.0, 88.0)","(5.5, 6.6, 6.533333333333333)","(4.0, 99999, 99990)","(5.5, 6.0, 5.808)","(61.0, 150.0, 130.0)","(6.0, 99999, 99990)","(12.0, 18.0, 17.0)","(8.5, 14.0, 14.375)","(4.4, 99999, 99990)"
09-01-2023 14:58:15.154166,"(41.0, 60.0, 58.22222222222222)","(71.0, 90.0, 86.66666666666667)","(5.5, 6.6, 6.533333333333333)","(4.0, 99999, 99990)","(5.5, 6.0, 5.808)","(61.0, 140.0, 124.0)","(6.0, 99999, 99990)","(12.0, 18.0, 17.0)","(8.5, 15.0, 13.4375)","(4.4, 99999, 99990)"
09-01-2023 14:58:16.410596,"(41.0, 60.0, 58.22222222222222)","(71.0, 90.0, 88.125)","(5.5, 6.6, 6.533333333333333)","(4.0, 99999, 99990)","(5.5, 6.0, 5.808)","(61.0, 140.0, 122.5)","(6.0, 99999, 99990)","(12.0, 18.0, 17.0)","(8.5, 15.0, 13.4375)","(4.4, 99999, 99990)"
09-01-2023 14:58:17.720453,"(41.0, 60.0, 52.22222222222222)","(71.0, 90.0, 88.0)","(5.5, 6.6, 6.533333333333333)","(4.0, 99999, 99990)","(5.5, 6.0, 5.808)","(61.0, 130.0, 122.5)","(6.0, 99999, 99990)","(12.0, 18.0, 17.0)","(8.5, 15.0, 13.333333333333334)","(4.4, 99999, 99990)"
09-01-2023 14:58:18.920380,"(41.0, 60.0, 52.5)","(71.0, 90.0, 88.0)","(5.5, 6.6, 6.533333333333333)","(4.0, 99999, 99990)","(5.5, 6.0, 5.808)","(61.0, 130.0, 115.0)","(6.0, 99999, 99990)","(12.0, 18.0, 17.0)","(8.5, 15.0, 13.4375)","(4.4, 99999, 99990)"
09-01-2023 14:58:20.118121,"(41.0, 60.0, 55.38461538461539)","(71.0, 90.0, 88.0)","(5.5, 6.6, 6.533333333333333)","(4.0, 99999, 99990)","(5.5, 6.0, 5.808)","(61.0, 120.0, 107.5)","(6.0, 99999, 99990)","(12.0, 18.0, 17.0)","(8.5, 15.0, 13.4375)","(4.4, 99999, 99990)"
09-01-2023 14:58:21.329109,"(41.0, 55.0, 54.22222222222222)","(71.0, 90.0, 88.0)","(5.5, 6.6, 6.533333333333333)","(4.0, 99999, 99990)","(5.5, 6.0, 5.808)","(61.0, 110.0, 107.5)","(6.0, 99999, 99990)","(12.0, 18.0, 17.0)","(8.5, 15.0, 13.4375)","(4.4, 99999, 99990)"
09-01-2023 14:58:22.550504,"(41.0, 55.0, 54.22222222222222)","(71.0, 90.0, 88.5)","(5.5, 6.6, 6.573333333333333)","(4.0, 99999, 99990)","(5.5, 6.0, 5.808)","(61.0, 110.0, 178.0)","(6.0, 99999, 99990)","(12.0, 18.0, 17.0)","(8.5, 15.0, 16.30263157894737)","(4.4, 99999, 99990)"
09-01-2023 14:58:23.781836,"(41.0, 55.0, 54.22222222222222)","(71.0, 90.0, 88.125)","(5.5, 6.6, 6.529411764705882)","(4.0, 99999, 99990)","(5.5, 6.0, 5.808)","(61.0, 230.0, 190.0)","(6.0, 99999, 99990)","(12.0, 18.0, 17.0)","(8.5, 16.5, 16.30263157894737)","(4.4, 99999, 99990)"
09-01-2023 14:58:25.049211,"(41.0, 55.0, 54.22222222222222)","(71.0, 90.0, 88.125)","(5.5, 6.6, 6.529411764705882)","(4.0, 99999, 99990)","(5.5, 6.0, 6.381818181818182)","(61.0, 220.0, 175.0)","(6.0, 99999, 99990)","(12.0, 18.0, 17.0)","(8.5, 16.5, 18.696969696969695)","(4.4, 99999, 99990)"
09-01-2023 14:58:26.331295,"(41.0, 50.0, 49.6)","(71.0, 95.0, 89.0)","(5.5, 6.6, 6.529411764705882)","(4.0, 99999, 99990)","(5.5, 6.6, 6.2625)","(61.0, 200.0, 150.0)","(6.0, 99999, 99990)","(12.0, 18.0, 17.423076923076923)","(9.0, 19.0, 18.63235294117647)","(4.4, 99999, 99990)"
09-01-2023 14:58:27.608228,"(41.0, 55.0, 53.25)","(71.0, 95.0, 89.0)","(5.5, 6.6, 6.529411764705882)","(4.0, 99999, 99990)","(5.5, 6.6, 6.018791946308725)","(61.0, 200.0, 140.0)","(6.0, 99999, 99990)","(12.0, 18.0, 17.423076923076923)","(9.0, 19.0, 18.11111111111111)","(4.4, 99999, 99990)"
09-01-2023 14:58:28.797206,"(41.0, 55.0, 53.25)","(71.0, 95.0, 89.0)","(5.5, 6.6, 6.529411764705882)","(4.0, 99999, 99990)","(5.5, 6.4, 6.018791946308725)","(61.0, 180.0, 135.0)","(6.0, 99999, 99990)","(12.0, 18.0, 17.423076923076923)","(9.0, 18.5, 18.257575757575758)","(4.4, 99999, 99990)"
09-01-2023 14:58:29.981816,"(41.0, 55.0, 53.25)","(71.0, 95.0, 89.0)","(5.5, 6.6, 6.529411764705882)","(4.0, 99999, 99990)","(5.5, 6.4, 6.073684210526316)","(61.0, 170.0, 130.0)","(6.0, 99999, 99990)","(12.0, 18.0, 17.423076923076923)","(9.0, 18.5, 18.257575757575758)","(4.4, 99999, 99990)"
