,Lord Denzel,Willsintown,Weasel Nz,Game Keeper,Milly An Eyre Nz,Datsinahurri,Living Free,Our Dolly,Three Machs
07-12-2022 19:48:21.969809,"(3.8, 5.0, 4.7299999999999995)","(101.0, 350.0, 260.0)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:48:23.302491,"(3.8, 5.0, 4.5200000000000005)","(101.0, 350.0, 260.0)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:48:24.553054,"(3.8, 5.0, 4.5200000000000005)","(101.0, 350.0, 314.0)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:48:25.857844,"(3.8, 5.0, 4.5200000000000005)","(101.0, 350.0, 314.0)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:48:27.126004,"(3.8, 5.0, 4.5200000000000005)","(101.0, 350.0, 321.66666666666663)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:48:28.421972,"(3.8, 5.0, 4.5200000000000005)","(101.0, 350.0, 310.0)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:48:29.655771,"(3.8, 5.0, 4.5200000000000005)","(101.0, 350.0, 310.0)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:48:30.947418,"(3.8, 5.0, 4.5200000000000005)","(101.0, 350.0, 331.1111111111111)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:48:32.237439,"(3.8, 5.0, 4.5200000000000005)","(101.0, 350.0, 331.1111111111111)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:48:33.420930,"(3.8, 5.0, 4.5200000000000005)","(101.0, 350.0, 307.5)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:48:34.593463,"(3.8, 5.0, 4.5200000000000005)","(101.0, 350.0, 307.5)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:48:35.721323,"(3.8, 5.0, 4.5200000000000005)","(101.0, 350.0, 307.5)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:48:36.857169,"(3.8, 5.0, 4.5200000000000005)","(101.0, 350.0, 323.33333333333337)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:48:37.987529,"(3.8, 5.0, 4.5200000000000005)","(101.0, 350.0, 312.5)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:48:39.076642,"(3.8, 5.0, 4.377777777777778)","(101.0, 350.0, 312.5)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:48:40.161306,"(3.8, 5.0, 4.4)","(101.0, 350.0, 312.5)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:48:41.345133,"(3.8, 5.0, 4.4)","(101.0, 350.0, 312.5)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:48:42.497088,"(3.8, 5.0, 4.4)","(101.0, 350.0, 312.5)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:48:43.635255,"(3.8, 5.0, 4.4)","(101.0, 350.0, 326.66666666666663)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:48:44.789815,"(3.8, 5.0, 4.4)","(101.0, 350.0, 326.66666666666663)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:48:45.982233,"(3.8, 5.0, 4.4)","(101.0, 350.0, 326.66666666666663)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:48:47.161937,"(3.8, 5.0, 4.4)","(101.0, 350.0, 326.66666666666663)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:48:48.349779,"(3.8, 5.0, 4.4)","(101.0, 350.0, 314.0)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:48:49.463223,"(3.8, 5.0, 4.4)","(101.0, 350.0, 314.0)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:48:50.663744,"(3.8, 5.0, 4.6)","(101.0, 350.0, 314.0)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:48:51.807513,"(3.8, 5.0, 4.6)","(101.0, 350.0, 314.0)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:48:52.951791,"(3.8, 5.0, 4.6)","(101.0, 350.0, 321.66666666666663)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:48:54.158149,"(3.8, 5.0, 4.6)","(101.0, 350.0, 310.0)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:48:55.313693,"(3.8, 5.0, 4.6)","(101.0, 350.0, 310.0)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:48:56.488196,"(3.8, 5.0, 4.6)","(101.0, 350.0, 321.66666666666663)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:48:57.746381,"(3.8, 5.0, 4.6)","(101.0, 350.0, 260.0)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:48:58.878993,"(3.8, 5.0, 4.6)","(101.0, 350.0, 260.0)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:48:59.974003,"(3.8, 5.0, 4.6)","(101.0, 350.0, 260.0)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:49:01.051860,"(3.8, 5.0, 4.6)","(101.0, 350.0, 260.0)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:49:02.218523,"(3.8, 5.0, 4.6)","(101.0, 350.0, 260.0)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:49:03.373704,"(3.8, 5.0, 4.6)","(101.0, 350.0, 260.0)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:49:04.579431,"(3.8, 5.0, 4.6)","(101.0, 350.0, 260.0)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:49:05.851583,"(3.8, 5.0, 4.6)","(101.0, 350.0, 260.0)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:49:07.070870,"(3.8, 5.0, 4.6)","(101.0, 350.0, 314.0)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:49:08.238872,"(3.8, 5.0, 4.6)","(101.0, 350.0, 314.0)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:49:09.323230,"(3.8, 5.0, 4.6)","(101.0, 350.0, 314.0)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:49:10.489242,"(3.8, 5.0, 4.6)","(101.0, 350.0, 314.0)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:49:11.574655,"(3.8, 5.0, 4.6)","(101.0, 350.0, 321.66666666666663)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:49:12.661824,"(3.8, 5.0, 4.6)","(101.0, 350.0, 321.66666666666663)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:49:13.787708,"(3.8, 5.0, 4.6)","(101.0, 350.0, 310.0)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:49:14.956276,"(3.8, 5.0, 4.6)","(101.0, 350.0, 331.1111111111111)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:49:16.157614,"(3.8, 5.0, 4.6)","(101.0, 350.0, 307.5)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:49:17.316593,"(3.8, 5.0, 4.6)","(101.0, 350.0, 310.0)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:49:18.590861,"(3.8, 5.0, 4.6)","(101.0, 350.0, 255.0)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:49:19.724517,"(3.8, 5.0, 4.6)","(101.0, 350.0, 255.0)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:49:20.905957,"(3.8, 5.0, 4.6)","(101.0, 350.0, 314.0)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:49:22.317901,"(3.8, 5.0, 4.6)","(101.0, 350.0, 314.0)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:49:23.538042,"(3.8, 5.0, 4.6)","(101.0, 350.0, 314.0)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:49:24.698912,"(3.8, 5.0, 4.6)","(101.0, 350.0, 314.0)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:49:25.860319,"(3.8, 5.0, 4.6)","(101.0, 350.0, 314.0)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:49:26.953284,"(3.8, 5.0, 4.6)","(101.0, 350.0, 314.0)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:49:28.034544,"(3.8, 5.0, 4.6)","(101.0, 350.0, 314.0)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:49:29.127043,"(3.8, 5.0, 4.6)","(101.0, 350.0, 314.0)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:49:30.306528,"(3.8, 5.0, 4.6)","(101.0, 350.0, 314.0)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:49:31.415168,"(3.8, 5.0, 4.6)","(101.0, 350.0, 255.0)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:49:32.617977,"(3.8, 5.0, 4.6)","(101.0, 350.0, 255.0)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:49:33.748622,"(3.8, 5.0, 4.6)","(101.0, 350.0, 314.0)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:49:34.934087,"(3.8, 5.0, 4.6)","(101.0, 350.0, 314.0)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:49:36.101889,"(3.8, 5.0, 4.6)","(101.0, 350.0, 314.0)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:49:37.196687,"(3.8, 5.0, 4.6)","(101.0, 350.0, 314.0)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:49:38.425678,"(3.8, 5.0, 4.6)","(101.0, 350.0, 314.0)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:49:39.714864,"(3.8, 5.0, 4.6)","(101.0, 350.0, 255.0)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:49:41.037244,"(3.8, 5.0, 4.6)","(101.0, 350.0, 255.0)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:49:42.383799,"(3.8, 5.0, 4.6)","(101.0, 350.0, 321.66666666666663)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:49:43.674963,"(3.8, 5.0, 4.6)","(101.0, 350.0, 312.0)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:49:44.877758,"(3.8, 5.0, 4.6)","(101.0, 350.0, 312.0)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:49:46.029540,"(3.8, 5.0, 4.6)","(101.0, 350.0, 312.0)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:49:47.228468,"(3.8, 5.0, 4.6)","(101.0, 350.0, 312.0)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:49:48.504897,"(3.8, 5.0, 4.6)","(101.0, 350.0, 312.0)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:49:49.777964,"(3.8, 5.0, 4.6)","(101.0, 350.0, 318.33333333333337)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:49:50.991784,"(3.8, 5.0, 4.6)","(101.0, 350.0, 320.0)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:49:52.188133,"(3.8, 5.0, 4.6)","(101.0, 350.0, 307.5)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:49:53.285732,"(3.8, 5.0, 4.6)","(101.0, 350.0, 307.5)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:49:54.359758,"(3.8, 5.0, 4.6)","(101.0, 350.0, 307.5)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:49:55.456637,"(3.8, 5.0, 4.6)","(101.0, 350.0, 316.0)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:49:56.568024,"(3.8, 5.0, 4.6)","(101.0, 350.0, 316.0)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:49:57.711397,"(3.8, 5.0, 4.6)","(101.0, 350.0, 332.22222222222223)","(101.0, 99999, 99990)","(81.0, 350.0, 310.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:49:58.919496,"(3.8, 5.0, 4.6)","(101.0, 350.0, 332.22222222222223)","(101.0, 99999, 99990)","(81.0, 350.0, 290.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:50:00.118291,"(3.8, 5.0, 4.6)","(101.0, 350.0, 332.22222222222223)","(101.0, 99999, 99990)","(81.0, 350.0, 230.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:50:01.314193,"(3.8, 5.0, 4.6)","(101.0, 350.0, 332.22222222222223)","(101.0, 99999, 99990)","(81.0, 350.0, 230.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:50:02.551522,"(3.8, 5.0, 4.6)","(101.0, 350.0, 310.0)","(101.0, 99999, 99990)","(81.0, 350.0, 290.0)","(4.6, 99999, 99990)","(9.0, 15.0, 12.714285714285714)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
07-12-2022 19:50:03.826579,"(3.8, 4.9, 4.666666666666667)","(101.0, 350.0, 314.0)","(101.0, 99999, 99990)","(81.0, 350.0, 290.0)","(4.6, 99999, 99990)","(9.0, 15.0, 12.714285714285714)","(2.8, 4.0, 3.875)","(5.5, 8.2, 7.6)","(7.0, 10.0, 9.4)"
