,Teamplay Miss,Thats Hectic,Shaq Owes,Jingalong Lotte,Showtime Lydia,Ebby Von
16-12-2022 11:13:31.859480,"(4.8, 6.2, 6.1)","(31.0, 90.0, 86.25)","(16.0, 27.0, 26.714285714285715)","(21.0, 32.0, 28.75)","(2.8, 3.45, 3.425)","(1.9, 2.18, 2.145)"
16-12-2022 11:13:32.696463,"(4.8, 6.2, 6.033333333333333)","(31.0, 90.0, 86.25)","(16.0, 27.0, 26.833333333333332)","(21.0, 32.0, 28.75)","(2.8, 3.55, 3.5)","(1.9, 2.18, 2.145)"
16-12-2022 11:13:33.593284,"(4.8, 6.2, 6.033333333333333)","(31.0, 90.0, 80.0)","(16.0, 27.0, 26.714285714285715)","(21.0, 32.0, 28.75)","(2.8, 3.55, 3.4785714285714286)","(1.9, 2.18, 2.1655172413793107)"
16-12-2022 11:13:34.465414,"(4.8, 6.2, 6.033333333333333)","(31.0, 90.0, 87.5)","(16.0, 27.0, 26.833333333333332)","(21.0, 32.0, 28.75)","(2.8, 3.55, 3.485294117647059)","(1.9, 2.18, 2.1655172413793107)"
16-12-2022 11:13:35.337443,"(4.8, 6.2, 6.033333333333333)","(31.0, 80.0, 78.33333333333333)","(16.0, 27.0, 26.714285714285715)","(21.0, 32.0, 28.75)","(2.8, 3.55, 3.485294117647059)","(1.9, 2.18, 2.1566666666666667)"
16-12-2022 11:13:36.190474,"(4.8, 6.2, 6.033333333333333)","(31.0, 80.0, 70.0)","(16.0, 27.0, 26.833333333333332)","(21.0, 32.0, 28.75)","(2.8, 3.55, 3.485294117647059)","(1.9, 2.18, 2.1566666666666667)"
16-12-2022 11:13:37.064309,"(4.8, 6.2, 6.033333333333333)","(31.0, 80.0, 76.42857142857143)","(16.0, 27.0, 26.714285714285715)","(21.0, 32.0, 28.75)","(2.8, 3.55, 3.485294117647059)","(1.9, 2.18, 2.151111111111111)"
16-12-2022 11:13:37.909369,"(4.8, 6.2, 6.066666666666666)","(31.0, 90.0, 60.833333333333336)","(16.0, 28.0, 27.692307692307693)","(21.0, 32.0, 28.75)","(2.8, 3.55, 3.485294117647059)","(1.9, 2.16, 2.143076923076923)"
16-12-2022 11:13:38.765765,"(4.8, 6.2, 6.1)","(31.0, 90.0, 60.37037037037037)","(16.0, 28.0, 27.692307692307693)","(21.0, 32.0, 28.666666666666668)","(2.8, 3.55, 3.485294117647059)","(1.9, 2.14, 2.1100000000000003)"
16-12-2022 11:13:39.625839,"(4.8, 6.2, 6.1)","(31.0, 85.0, 62.89473684210526)","(16.0, 28.0, 27.692307692307693)","(21.0, 32.0, 28.666666666666668)","(2.8, 3.6, 3.5657894736842106)","(1.9, 2.12, 2.116734693877551)"
16-12-2022 11:13:40.442624,"(4.8, 6.2, 6.1)","(31.0, 85.0, 56.76470588235294)","(16.0, 28.0, 27.692307692307693)","(21.0, 32.0, 28.25)","(2.8, 3.6, 3.5657894736842106)","(1.9, 2.12, 2.109387755102041)"
16-12-2022 11:13:41.259758,"(4.8, 6.2, 6.1)","(31.0, 85.0, 56.76470588235294)","(16.0, 28.0, 27.692307692307693)","(21.0, 32.0, 28.25)","(2.8, 3.6, 3.5863636363636364)","(1.9, 2.1, 2.09)"
16-12-2022 11:13:42.125678,"(4.8, 6.2, 6.1)","(31.0, 85.0, 56.15384615384615)","(16.0, 28.0, 27.692307692307693)","(21.0, 32.0, 28.25)","(2.8, 3.6, 3.5884615384615386)","(1.9, 2.12, 2.1036363636363635)"
16-12-2022 11:13:43.003794,"(4.8, 6.2, 6.1)","(31.0, 85.0, 56.15384615384615)","(16.0, 28.0, 27.692307692307693)","(21.0, 32.0, 28.25)","(2.8, 3.6, 3.577777777777778)","(1.9, 2.1, 2.0963636363636367)"
16-12-2022 11:13:43.871171,"(4.8, 6.2, 6.133333333333334)","(31.0, 85.0, 56.15384615384615)","(16.0, 28.0, 27.692307692307693)","(21.0, 30.0, 28.2)","(2.8, 3.6, 3.5884615384615386)","(1.9, 2.1, 2.106666666666667)"
16-12-2022 11:13:44.723893,"(4.8, 6.2, 6.1)","(31.0, 85.0, 56.15384615384615)","(16.0, 28.0, 27.692307692307693)","(21.0, 30.0, 28.2)","(2.8, 3.6, 3.577777777777778)","(1.9, 2.12, 2.104347826086957)"
16-12-2022 11:13:45.586585,"(4.8, 6.2, 6.1)","(31.0, 85.0, 56.15384615384615)","(16.0, 28.0, 27.357142857142858)","(21.0, 30.0, 28.2)","(2.8, 3.65, 3.582258064516129)","(1.9, 2.12, 2.104347826086957)"
16-12-2022 11:13:46.508348,"(4.8, 6.2, 6.1)","(31.0, 85.0, 56.15384615384615)","(16.0, 28.0, 26.764705882352942)","(21.0, 30.0, 28.0)","(2.8, 3.65, 3.582258064516129)","(1.9, 2.12, 2.1)"
16-12-2022 11:13:47.345556,"(4.8, 6.2, 6.133333333333334)","(31.0, 85.0, 56.15384615384615)","(16.0, 28.0, 27.307692307692307)","(21.0, 30.0, 27.73170731707317)","(2.8, 3.65, 3.61)","(1.9, 2.1, 2.0963636363636367)"
16-12-2022 11:13:48.198692,"(4.8, 6.2, 6.1)","(31.0, 85.0, 56.15384615384615)","(16.0, 28.0, 27.307692307692307)","(21.0, 29.0, 27.666666666666668)","(2.8, 3.65, 3.611290322580645)","(1.85, 2.12, 2.1083870967741936)"
16-12-2022 11:13:49.094432,"(4.8, 6.2, 6.1)","(31.0, 85.0, 56.15384615384615)","(16.0, 28.0, 27.307692307692307)","(21.0, 29.0, 27.666666666666668)","(2.8, 3.65, 3.5928571428571425)","(1.85, 2.12, 2.1048275862068966)"
16-12-2022 11:13:49.934225,"(4.8, 6.2, 6.18)","(31.0, 85.0, 56.15384615384615)","(16.0, 28.0, 27.307692307692307)","(21.0, 29.0, 27.03846153846154)","(2.8, 3.65, 3.6214285714285714)","(1.85, 2.12, 2.1048275862068966)"
16-12-2022 11:13:50.782994,"(4.8, 6.2, 6.16)","(31.0, 85.0, 56.15384615384615)","(16.0, 28.0, 27.307692307692307)","(21.0, 29.0, 26.387096774193548)","(2.8, 3.65, 3.6333333333333333)","(1.85, 2.12, 2.1048275862068966)"
16-12-2022 11:13:51.625586,"(4.8, 6.2, 6.18)","(31.0, 85.0, 57.65625)","(16.0, 28.0, 26.764705882352942)","(21.0, 29.0, 26.387096774193548)","(2.8, 3.65, 3.6214285714285714)","(1.85, 2.12, 2.1024000000000003)"
16-12-2022 11:13:52.443519,"(4.8, 6.2, 6.16)","(31.0, 85.0, 57.65625)","(16.0, 28.0, 27.307692307692307)","(21.0, 29.0, 26.375)","(2.8, 3.65, 3.6333333333333333)","(1.85, 2.12, 2.098)"
16-12-2022 11:13:53.319203,"(4.8, 6.2, 6.18)","(31.0, 85.0, 56.774193548387096)","(16.0, 28.0, 27.307692307692307)","(21.0, 29.0, 26.375)","(2.8, 3.65, 3.6333333333333333)","(1.85, 2.12, 2.1048275862068966)"
16-12-2022 11:13:54.185566,"(4.8, 6.2, 6.16)","(31.0, 85.0, 56.774193548387096)","(16.0, 28.0, 27.307692307692307)","(21.0, 29.0, 26.375)","(2.8, 3.65, 3.6333333333333333)","(1.85, 2.12, 2.1076923076923078)"
16-12-2022 11:13:55.041279,"(4.8, 6.2, 6.18)","(31.0, 85.0, 56.15384615384615)","(16.0, 28.0, 27.307692307692307)","(21.0, 29.0, 26.375)","(2.8, 3.65, 3.6214285714285714)","(1.85, 2.12, 2.1076923076923078)"
16-12-2022 11:13:55.883040,"(4.8, 6.2, 6.16)","(31.0, 85.0, 56.15384615384615)","(16.0, 28.0, 27.307692307692307)","(21.0, 29.0, 26.375)","(2.8, 3.65, 3.6333333333333333)","(1.85, 2.12, 2.112727272727273)"
16-12-2022 11:13:56.746349,"(4.8, 6.2, 6.18)","(31.0, 75.0, 69.54545454545455)","(16.0, 28.0, 26.764705882352942)","(21.0, 29.0, 26.375)","(2.8, 3.65, 3.6214285714285714)","(1.85, 2.12, 2.112727272727273)"
16-12-2022 11:13:57.649652,"(4.8, 6.2, 6.16)","(31.0, 75.0, 63.888888888888886)","(16.0, 28.0, 26.764705882352942)","(21.0, 29.0, 26.375)","(2.8, 3.65, 3.586666666666667)","(1.85, 2.12, 2.156)"
16-12-2022 11:13:58.528111,"(4.8, 6.2, 6.18)","(31.0, 75.0, 63.888888888888886)","(16.0, 28.0, 26.25)","(21.0, 29.0, 26.29032258064516)","(2.8, 3.6, 3.586666666666667)","(1.85, 2.16, 2.173846153846154)"
16-12-2022 11:13:59.386732,"(4.8, 6.2, 6.1)","(31.0, 75.0, 60.0)","(16.0, 28.0, 26.25)","(21.0, 29.0, 26.454545454545453)","(2.8, 3.6, 3.5541666666666667)","(1.85, 2.18, 2.1704761904761907)"
16-12-2022 11:14:00.229040,"(4.8, 6.2, 6.1)","(31.0, 75.0, 60.0)","(16.0, 28.0, 26.25)","(21.0, 29.0, 26.454545454545453)","(2.8, 3.6, 3.5388888888888888)","(1.85, 2.18, 2.174181818181818)"
16-12-2022 11:14:01.099249,"(4.8, 6.2, 6.0285714285714285)","(31.0, 75.0, 60.0)","(16.0, 28.0, 26.25)","(21.0, 29.0, 26.416666666666668)","(2.8, 3.6, 3.533333333333333)","(1.85, 2.18, 2.1712727272727275)"
16-12-2022 11:14:01.970413,"(4.8, 6.2, 6.0285714285714285)","(31.0, 75.0, 60.0)","(16.0, 28.0, 26.25)","(21.0, 29.0, 26.416666666666668)","(2.8, 3.6, 3.533333333333333)","(1.85, 2.18, 2.148)"
16-12-2022 11:14:02.797960,"(4.8, 6.2, 6.0285714285714285)","(31.0, 75.0, 60.0)","(16.0, 28.0, 26.25)","(21.0, 29.0, 26.454545454545453)","(2.8, 3.6, 3.533333333333333)","(1.85, 2.18, 2.148)"
16-12-2022 11:14:03.652755,"(4.8, 6.2, 6.0285714285714285)","(31.0, 70.0, 62.5)","(16.0, 28.0, 26.25)","(21.0, 29.0, 26.454545454545453)","(2.8, 3.6, 3.533333333333333)","(1.85, 2.18, 2.148)"
16-12-2022 11:14:04.503631,"(4.8, 6.2, 6.0285714285714285)","(31.0, 70.0, 62.5)","(16.0, 28.0, 26.25)","(21.0, 29.0, 26.454545454545453)","(2.8, 3.6, 3.533333333333333)","(1.85, 2.18, 2.1562962962962966)"
16-12-2022 11:14:05.337781,"(4.8, 6.2, 6.025)","(31.0, 70.0, 62.5)","(16.0, 28.0, 26.11764705882353)","(21.0, 29.0, 26.416666666666668)","(2.8, 3.55, 3.5083333333333333)","(1.85, 2.18, 2.1562962962962966)"
16-12-2022 11:14:06.218091,"(4.8, 6.2, 6.025)","(31.0, 70.0, 62.5)","(16.0, 28.0, 26.11764705882353)","(21.0, 29.0, 26.416666666666668)","(2.8, 3.55, 3.5083333333333333)","(1.85, 2.18, 2.1631578947368424)"
16-12-2022 11:14:07.092763,"(4.8, 6.2, 6.025)","(31.0, 70.0, 62.5)","(16.0, 28.0, 26.11764705882353)","(21.0, 29.0, 26.416666666666668)","(2.8, 3.55, 3.5142857142857142)","(1.85, 2.18, 2.1731914893617024)"
16-12-2022 11:14:07.919304,"(4.8, 6.2, 6.025)","(31.0, 70.0, 62.5)","(16.0, 28.0, 26.11764705882353)","(21.0, 29.0, 26.416666666666668)","(2.8, 3.55, 3.5142857142857142)","(1.85, 2.18, 2.1731914893617024)"
16-12-2022 11:14:08.795082,"(4.8, 6.2, 6.025)","(31.0, 70.0, 62.5)","(16.0, 28.0, 26.11764705882353)","(21.0, 29.0, 26.416666666666668)","(2.8, 3.55, 3.5142857142857142)","(1.85, 2.18, 2.1731914893617024)"
16-12-2022 11:14:09.695833,"(4.8, 6.2, 6.025)","(31.0, 70.0, 62.5)","(16.0, 28.0, 26.11764705882353)","(21.0, 28.0, 26.444444444444443)","(2.8, 3.55, 3.5083333333333333)","(1.85, 2.18, 2.1731914893617024)"
16-12-2022 11:14:10.581139,"(4.8, 6.2, 6.025)","(31.0, 70.0, 62.5)","(16.0, 28.0, 26.11764705882353)","(21.0, 28.0, 26.444444444444443)","(2.8, 3.55, 3.5083333333333333)","(1.85, 2.18, 2.1731914893617024)"
16-12-2022 11:14:11.421257,"(4.8, 6.2, 6.025)","(31.0, 70.0, 62.5)","(16.0, 28.0, 26.11764705882353)","(21.0, 28.0, 26.347826086956523)","(2.8, 3.55, 3.529166666666667)","(1.85, 2.18, 2.1731914893617024)"
16-12-2022 11:14:12.283289,"(4.8, 6.2, 6.025)","(31.0, 70.0, 62.5)","(16.0, 28.0, 26.11764705882353)","(21.0, 28.0, 26.32)","(2.8, 3.55, 3.5115384615384615)","(1.85, 2.18, 2.158181818181818)"
16-12-2022 11:14:13.182203,"(4.8, 6.2, 6.025)","(31.0, 70.0, 62.5)","(16.0, 28.0, 26.11764705882353)","(21.0, 28.0, 26.384615384615383)","(2.8, 3.55, 3.5352941176470587)","(1.85, 2.18, 2.1495238095238096)"
16-12-2022 11:14:14.034297,"(4.8, 6.2, 6.025)","(31.0, 70.0, 62.5)","(16.0, 28.0, 26.11764705882353)","(21.0, 26.0, 24.842105263157894)","(2.8, 3.6, 3.5352941176470587)","(1.85, 2.18, 2.138675496688742)"
16-12-2022 11:14:14.910940,"(4.8, 6.4, 6.114285714285715)","(31.0, 75.0, 56.25)","(16.0, 28.0, 25.428571428571427)","(21.0, 28.0, 26.454545454545453)","(2.8, 3.6, 3.5961538461538463)","(1.85, 2.1, 2.0975)"
16-12-2022 11:14:15.731940,"(4.8, 6.4, 6.0285714285714285)","(31.0, 70.0, 60.0)","(16.0, 28.0, 25.75)","(21.0, 28.0, 26.333333333333332)","(2.8, 3.65, 3.6136363636363638)","(1.85, 2.14, 2.12)"
16-12-2022 11:14:16.566051,"(4.8, 6.4, 6.1647058823529415)","(31.0, 65.0, 57.5)","(16.0, 28.0, 26.2)","(21.0, 28.0, 26.125)","(2.8, 3.6, 3.5375)","(1.85, 2.14, 2.1282352941176472)"
16-12-2022 11:14:17.441657,"(4.8, 6.4, 6.114285714285715)","(31.0, 65.0, 58.63636363636363)","(16.0, 28.0, 27.142857142857142)","(21.0, 28.0, 26.125)","(2.8, 3.55, 3.5176470588235293)","(1.85, 2.14, 2.1344444444444446)"
16-12-2022 11:14:18.305095,"(4.8, 6.4, 6.133333333333334)","(31.0, 65.0, 60.22727272727273)","(16.0, 28.0, 27.5)","(21.0, 28.0, 26.11111111111111)","(2.8, 3.55, 3.5176470588235293)","(1.85, 2.14, 2.1382608695652174)"
16-12-2022 11:14:19.183485,"(4.8, 6.4, 6.171428571428572)","(31.0, 65.0, 62.5)","(16.0, 28.0, 26.5)","(21.0, 28.0, 26.11764705882353)","(2.8, 3.55, 3.5176470588235293)","(1.85, 2.14, 2.1342857142857143)"
16-12-2022 11:14:20.005433,"(4.8, 6.4, 6.1647058823529415)","(31.0, 65.0, 62.5)","(16.0, 28.0, 26.5)","(21.0, 28.0, 26.11764705882353)","(2.8, 3.55, 3.5176470588235293)","(1.85, 2.14, 2.1342857142857143)"
16-12-2022 11:14:20.888532,"(4.8, 6.4, 6.1647058823529415)","(31.0, 65.0, 62.5)","(16.0, 28.0, 26.5)","(21.0, 28.0, 26.095238095238095)","(2.8, 3.55, 3.5176470588235293)","(1.85, 2.14, 2.126153846153846)"
16-12-2022 11:14:21.798944,"(4.8, 6.4, 6.233333333333333)","(31.0, 65.0, 62.5)","(16.0, 28.0, 26.5)","(21.0, 27.0, 25.333333333333332)","(2.9, 3.55, 3.541176470588235)","(1.85, 2.14, 2.124615384615385)"
16-12-2022 11:14:22.663019,"(4.8, 6.4, 6.15)","(31.0, 65.0, 62.5)","(16.0, 28.0, 27.454545454545453)","(21.0, 27.0, 25.4)","(2.9, 3.6, 3.541176470588235)","(1.85, 2.14, 2.124615384615385)"
16-12-2022 11:14:23.557117,"(4.8, 6.2, 6.15)","(31.0, 60.0, 59.375)","(16.0, 28.0, 27.727272727272727)","(21.0, 27.0, 25.46153846153846)","(2.9, 3.6, 3.566666666666667)","(1.85, 2.14, 2.1156363636363635)"
16-12-2022 11:14:24.417063,"(4.8, 6.4, 6.3500000000000005)","(31.0, 65.0, 59.78260869565217)","(16.0, 29.0, 28.5)","(21.0, 34.0, 32.714285714285715)","(2.9, 3.65, 3.5749999999999997)","(1.85, 2.12, 2.116)"
16-12-2022 11:14:25.285131,"(4.8, 6.4, 6.363636363636364)","(31.0, 65.0, 59.54545454545455)","(16.0, 29.0, 28.5)","(21.0, 30.0, 27.142857142857142)","(2.9, 3.65, 3.5766666666666667)","(1.85, 2.12, 2.116)"
16-12-2022 11:14:26.150115,"(4.8, 6.4, 6.333333333333334)","(31.0, 65.0, 59.54545454545455)","(16.0, 29.0, 28.666666666666668)","(21.0, 30.0, 28.22222222222222)","(2.9, 3.65, 3.565384615384615)","(1.85, 2.12, 2.162025316455696)"
16-12-2022 11:14:27.016659,"(4.8, 6.4, 6.333333333333334)","(31.0, 65.0, 59.54545454545455)","(16.0, 29.0, 28.142857142857142)","(21.0, 30.0, 26.833333333333332)","(2.9, 3.65, 3.5625)","(1.85, 2.2, 2.138181818181818)"
16-12-2022 11:14:27.856440,"(4.8, 6.4, 6.342857142857143)","(31.0, 65.0, 59.0)","(16.0, 29.0, 28.142857142857142)","(21.0, 30.0, 26.38095238095238)","(2.9, 3.6, 3.585714285714286)","(1.85, 2.16, 2.1490909090909094)"
16-12-2022 11:14:28.704159,"(4.8, 6.4, 6.373333333333334)","(31.0, 60.0, 58.0)","(16.0, 29.0, 27.352941176470587)","(21.0, 30.0, 26.38095238095238)","(2.9, 3.6, 3.5964285714285715)","(1.85, 2.16, 2.147727272727273)"
16-12-2022 11:14:29.571655,"(4.8, 6.4, 6.373333333333334)","(31.0, 60.0, 56.666666666666664)","(16.0, 29.0, 28.076923076923077)","(21.0, 30.0, 26.38095238095238)","(2.9, 3.65, 3.598148148148148)","(1.85, 2.16, 2.131111111111111)"
16-12-2022 11:14:30.437235,"(4.8, 6.4, 6.384)","(31.0, 60.0, 56.666666666666664)","(16.0, 28.0, 27.25)","(21.0, 30.0, 26.38095238095238)","(2.9, 3.65, 3.598148148148148)","(1.85, 2.16, 2.131111111111111)"
16-12-2022 11:14:31.273308,"(5.0, 6.4, 6.384)","(31.0, 60.0, 56.666666666666664)","(17.0, 28.0, 27.625)","(21.0, 30.0, 26.38095238095238)","(3.0, 3.65, 3.598148148148148)","(1.85, 2.14, 2.1233333333333335)"
16-12-2022 11:14:32.132725,"(5.0, 6.4, 6.384)","(31.0, 60.0, 57.5)","(17.0, 28.0, 27.25)","(21.0, 28.0, 27.57142857142857)","(3.0, 3.65, 3.583333333333333)","(1.85, 2.14, 2.1189473684210527)"
16-12-2022 11:14:32.992006,"(5.0, 6.4, 6.384615384615385)","(31.0, 60.0, 57.5)","(17.0, 28.0, 27.625)","(21.0, 28.0, 27.7)","(3.0, 3.6, 3.575)","(1.85, 2.14, 2.1114285714285717)"
16-12-2022 11:14:33.933719,"(5.0, 6.4, 6.358620689655173)","(31.0, 60.0, 57.5)","(17.0, 28.0, 27.25)","(21.0, 28.0, 27.7)","(3.0, 3.6, 3.566666666666667)","(1.85, 2.14, 2.118823529411765)"
16-12-2022 11:14:34.809051,"(5.0, 6.4, 6.384615384615385)","(31.0, 60.0, 57.5)","(17.0, 28.0, 27.25)","(21.0, 28.0, 27.7)","(3.0, 3.6, 3.566666666666667)","(1.85, 2.14, 2.118823529411765)"
16-12-2022 11:14:35.706103,"(5.0, 6.4, 6.384615384615385)","(31.0, 60.0, 57.5)","(17.0, 28.0, 26.0)","(21.0, 28.0, 27.7)","(3.0, 3.6, 3.559090909090909)","(1.85, 2.14, 2.0843037974683547)"
16-12-2022 11:14:36.581273,"(5.0, 6.4, 6.2555555555555555)","(31.0, 60.0, 57.64705882352941)","(17.0, 28.0, 26.714285714285715)","(21.0, 29.0, 27.5)","(3.0, 3.6, 3.5785714285714287)","(1.85, 2.1, 2.12)"
16-12-2022 11:14:37.433145,"(5.0, 6.4, 6.220689655172414)","(31.0, 60.0, 57.5)","(17.0, 28.0, 27.5)","(21.0, 29.0, 28.636363636363637)","(3.0, 3.65, 3.561111111111111)","(1.85, 2.14, 2.09875)"
16-12-2022 11:14:38.336340,"(5.0, 6.4, 6.220689655172414)","(31.0, 70.0, 68.33333333333333)","(17.0, 28.0, 27.727272727272727)","(21.0, 29.0, 28.636363636363637)","(3.0, 3.65, 3.561111111111111)","(1.85, 2.14, 2.095)"
16-12-2022 11:14:39.228999,"(5.0, 6.4, 6.193939393939394)","(31.0, 70.0, 67.5)","(17.0, 28.0, 27.727272727272727)","(21.0, 29.0, 28.5)","(3.0, 3.65, 3.561111111111111)","(1.85, 2.14, 2.095)"
16-12-2022 11:14:40.060261,"(5.0, 6.4, 6.220689655172414)","(31.0, 70.0, 66.0)","(17.0, 28.0, 27.727272727272727)","(21.0, 29.0, 28.5)","(3.0, 3.65, 3.561111111111111)","(1.85, 2.14, 2.1089655172413795)"
16-12-2022 11:14:40.888727,"(5.0, 6.4, 6.193939393939394)","(31.0, 70.0, 66.66666666666667)","(17.0, 28.0, 27.7)","(21.0, 29.0, 28.57142857142857)","(3.0, 3.65, 3.561111111111111)","(1.85, 2.14, 2.12)"
16-12-2022 11:14:41.746215,"(5.0, 6.4, 6.128)","(31.0, 70.0, 66.8)","(17.0, 28.0, 27.727272727272727)","(21.0, 29.0, 28.57142857142857)","(3.0, 3.65, 3.561111111111111)","(1.85, 2.14, 2.1164285714285715)"
16-12-2022 11:14:42.617389,"(5.0, 6.4, 6.0600000000000005)","(31.0, 70.0, 67.5)","(17.0, 28.0, 27.5)","(21.0, 30.0, 26.96)","(3.0, 3.65, 3.561111111111111)","(1.85, 2.14, 2.1175)"
16-12-2022 11:14:43.478753,"(5.0, 6.4, 6.114285714285715)","(31.0, 80.0, 66.66666666666667)","(17.0, 28.0, 27.5)","(21.0, 29.0, 28.57142857142857)","(3.0, 3.65, 3.561111111111111)","(1.85, 2.14, 2.1144827586206896)"
16-12-2022 11:14:44.332980,"(5.0, 6.4, 6.052173913043478)","(31.0, 75.0, 73.0)","(17.0, 28.0, 27.5)","(21.0, 29.0, 28.666666666666668)","(3.0, 3.65, 3.561111111111111)","(1.85, 2.12, 2.1017391304347828)"
16-12-2022 11:14:45.215045,"(5.0, 6.4, 6.171428571428572)","(31.0, 80.0, 67.14285714285714)","(17.0, 28.0, 27.5)","(21.0, 30.0, 27.03125)","(3.0, 3.65, 3.609375)","(1.85, 2.08, 2.1075)"
16-12-2022 11:14:46.073688,"(5.0, 6.4, 6.063157894736842)","(31.0, 80.0, 68.75)","(17.0, 29.0, 28.636363636363637)","(21.0, 29.0, 28.75)","(3.0, 3.65, 3.606666666666667)","(1.85, 2.12, 2.12875)"
16-12-2022 11:14:46.956192,"(5.0, 6.4, 6.133333333333334)","(31.0, 80.0, 67.14285714285714)","(17.0, 28.0, 27.727272727272727)","(21.0, 29.0, 28.666666666666668)","(3.0, 3.65, 3.577272727272727)","(1.9, 2.14, 2.12875)"
16-12-2022 11:14:47.824881,"(5.0, 6.2, 6.15)","(31.0, 80.0, 68.75)","(17.0, 28.0, 27.727272727272727)","(21.0, 29.0, 28.666666666666668)","(3.0, 3.65, 3.577272727272727)","(1.9, 2.14, 2.1255555555555556)"
16-12-2022 11:14:48.671698,"(5.0, 6.2, 6.177777777777778)","(31.0, 80.0, 67.14285714285714)","(17.0, 28.0, 27.727272727272727)","(21.0, 29.0, 26.18918918918919)","(3.0, 3.65, 3.5966666666666667)","(1.9, 2.14, 2.1255555555555556)"
16-12-2022 11:14:49.571202,"(5.0, 6.2, 6.15)","(31.0, 80.0, 69.71428571428571)","(17.0, 28.0, 27.5)","(21.0, 28.0, 27.75)","(3.0, 3.65, 3.5966666666666667)","(1.9, 2.14, 2.1386206896551725)"
16-12-2022 11:14:50.468257,"(5.0, 6.2, 6.15)","(31.0, 80.0, 71.21951219512195)","(17.0, 30.0, 29.545454545454547)","(21.0, 28.0, 27.75)","(3.0, 3.65, 3.55)","(1.9, 2.14, 2.153)"
16-12-2022 11:14:51.369417,"(5.0, 6.2, 6.066666666666666)","(31.0, 80.0, 71.21951219512195)","(17.0, 30.0, 28.5)","(21.0, 28.0, 27.57142857142857)","(3.0, 3.55, 3.53)","(1.9, 2.18, 2.1500000000000004)"
16-12-2022 11:14:52.194590,"(5.0, 6.2, 6.050000000000001)","(31.0, 75.0, 72.65625)","(17.0, 30.0, 28.0)","(21.0, 28.0, 27.57142857142857)","(3.0, 3.55, 3.51875)","(1.9, 2.18, 2.16)"
16-12-2022 11:14:53.051821,"(5.0, 6.2, 6.0636363636363635)","(31.0, 70.0, 68.125)","(17.0, 30.0, 28.0)","(21.0, 29.0, 26.025641025641026)","(3.0, 3.65, 3.5785714285714283)","(1.9, 2.12, 2.1100000000000003)"
16-12-2022 11:14:53.915268,"(5.0, 6.2, 6.075)","(31.0, 70.0, 66.11111111111111)","(17.0, 30.0, 28.0)","(21.0, 29.0, 26.025641025641026)","(3.0, 3.65, 3.5785714285714283)","(1.9, 2.12, 2.106153846153846)"
16-12-2022 11:14:54.758476,"(5.0, 6.2, 5.985714285714286)","(31.0, 70.0, 66.11111111111111)","(17.0, 30.0, 28.0)","(21.0, 29.0, 26.025641025641026)","(3.0, 3.65, 3.5785714285714283)","(1.9, 2.12, 2.1060465116279072)"
16-12-2022 11:14:55.605053,"(5.0, 6.2, 6.075)","(31.0, 70.0, 66.11111111111111)","(17.0, 30.0, 27.0)","(21.0, 29.0, 26.025641025641026)","(3.0, 3.65, 3.63)","(1.9, 2.12, 2.1028571428571428)"
16-12-2022 11:14:56.452353,"(5.0, 6.2, 5.985714285714286)","(31.0, 70.0, 66.11111111111111)","(17.0, 30.0, 27.0)","(21.0, 29.0, 26.025641025641026)","(3.0, 3.65, 3.62)","(1.9, 2.12, 2.105714285714286)"
16-12-2022 11:14:57.297756,"(5.0, 6.2, 6.075)","(31.0, 70.0, 65.67567567567568)","(17.0, 30.0, 27.0)","(21.0, 29.0, 26.025641025641026)","(3.0, 3.65, 3.63)","(1.9, 2.12, 2.0877777777777777)"
16-12-2022 11:14:58.155427,"(5.0, 6.4, 6.373684210526316)","(31.0, 70.0, 65.67567567567568)","(17.0, 30.0, 26.571428571428573)","(21.0, 29.0, 26.025641025641026)","(3.0, 3.65, 3.5921052631578947)","(1.9, 2.1, 2.0853333333333333)"
16-12-2022 11:14:59.000726,"(5.0, 6.6, 6.475)","(31.0, 70.0, 65.67567567567568)","(17.0, 30.0, 26.571428571428573)","(21.0, 29.0, 26.025641025641026)","(3.0, 3.65, 3.5921052631578947)","(1.9, 2.1, 2.0853333333333333)"
16-12-2022 11:14:59.851416,"(5.0, 6.6, 6.558974358974359)","(31.0, 70.0, 65.67567567567568)","(17.0, 30.0, 26.666666666666668)","(21.0, 29.0, 26.025641025641026)","(3.0, 3.65, 3.5921052631578947)","(1.9, 2.1, 2.0853333333333333)"
16-12-2022 11:15:00.723749,"(5.0, 6.8, 6.504347826086957)","(31.0, 70.0, 65.67567567567568)","(17.0, 30.0, 26.666666666666668)","(21.0, 29.0, 26.025641025641026)","(3.0, 3.65, 3.5921052631578947)","(1.9, 2.1, 2.0768181818181817)"
16-12-2022 11:15:01.607038,"(5.0, 6.8, 6.511111111111111)","(31.0, 70.0, 65.67567567567568)","(17.0, 30.0, 27.0)","(21.0, 29.0, 26.025641025641026)","(3.0, 3.65, 3.596341463414634)","(1.9, 2.08, 2.0644444444444443)"
16-12-2022 11:15:02.523503,"(5.0, 6.8, 6.55)","(31.0, 70.0, 65.67567567567568)","(17.0, 30.0, 26.571428571428573)","(21.0, 29.0, 26.025641025641026)","(3.0, 3.65, 3.59047619047619)","(1.9, 2.08, 2.078666666666667)"
