,Only You,Joshua Keeping,Teskey,Mickey Wow,Corless Crazy,Pacific Gold,Winlock Pete,Lee Keeping
09-01-2023 15:52:44.541001,"(26.0, 48.0, 46.714285714285715)","(8.5, 12.5, 11.976190476190476)","(4.2, 5.2, 5.104166666666666)","(8.0, 11.0, 10.290322580645162)","(2.05, 2.34, 2.3117948717948718)","(9.0, 13.0, 12.645833333333334)","(26.0, 70.0, 49.2)","(11.0, 14.5, 14.127906976744185)"
09-01-2023 15:52:45.730514,"(26.0, 48.0, 46.714285714285715)","(9.0, 12.5, 11.976190476190476)","(4.2, 5.2, 5.104166666666666)","(8.5, 11.0, 10.290322580645162)","(2.05, 2.32, 2.3156756756756756)","(9.0, 13.0, 12.645833333333334)","(26.0, 70.0, 49.2)","(11.0, 14.5, 14.127906976744185)"
09-01-2023 15:52:46.807433,"(26.0, 46.0, 45.80952380952381)","(9.0, 12.5, 11.976190476190476)","(4.2, 5.2, 5.104166666666666)","(8.5, 11.0, 10.290322580645162)","(2.05, 2.32, 2.317391304347826)","(9.0, 13.0, 12.645833333333334)","(26.0, 70.0, 49.2)","(11.0, 14.5, 14.127906976744185)"
09-01-2023 15:52:47.984479,"(26.0, 48.0, 47.166666666666664)","(9.0, 12.5, 11.976190476190476)","(4.2, 5.2, 5.104166666666666)","(8.5, 11.0, 10.2)","(2.05, 2.32, 2.317391304347826)","(9.0, 13.0, 12.645833333333334)","(26.0, 70.0, 49.2)","(11.0, 14.5, 14.127906976744185)"
09-01-2023 15:52:49.160705,"(26.0, 48.0, 46.81481481481482)","(9.0, 12.5, 11.976190476190476)","(4.2, 5.2, 5.1)","(8.5, 11.0, 10.142857142857142)","(2.05, 2.32, 2.3366666666666664)","(9.0, 13.0, 12.645833333333334)","(26.0, 70.0, 49.0)","(11.0, 14.5, 14.127906976744185)"
09-01-2023 15:52:50.370302,"(26.0, 48.0, 46.81481481481482)","(9.0, 12.5, 11.976190476190476)","(4.2, 5.1, 5.04)","(8.5, 11.0, 10.142857142857142)","(2.05, 2.34, 2.328450704225352)","(9.0, 13.0, 12.216666666666667)","(26.0, 70.0, 49.2)","(11.0, 14.5, 14.127906976744185)"
09-01-2023 15:52:51.574950,"(26.0, 48.0, 46.81481481481482)","(9.0, 12.5, 11.976190476190476)","(4.2, 5.1, 5.068421052631579)","(8.5, 11.0, 10.142857142857142)","(2.05, 2.36, 2.328450704225352)","(9.0, 12.5, 12.190909090909091)","(26.0, 70.0, 48.18181818181818)","(11.0, 14.5, 14.127906976744185)"
09-01-2023 15:52:52.736953,"(26.0, 48.0, 46.81481481481482)","(9.0, 12.5, 11.976190476190476)","(4.2, 5.1, 5.068421052631579)","(8.5, 11.0, 10.142857142857142)","(2.05, 2.36, 2.328450704225352)","(9.0, 12.5, 12.145833333333334)","(26.0, 70.0, 59.3)","(11.0, 14.5, 14.127906976744185)"
09-01-2023 15:52:53.839294,"(26.0, 48.0, 46.81481481481482)","(9.0, 12.5, 11.976190476190476)","(4.2, 5.1, 5.068421052631579)","(8.5, 11.0, 10.157894736842104)","(2.05, 2.36, 2.3325)","(9.0, 12.5, 12.148936170212766)","(26.0, 65.0, 48.714285714285715)","(11.0, 14.5, 14.175)"
09-01-2023 15:52:54.964726,"(26.0, 48.0, 46.81481481481482)","(9.0, 12.5, 12.06)","(4.2, 5.1, 5.068421052631579)","(8.5, 11.0, 10.28888888888889)","(2.05, 2.34, 2.3152941176470585)","(9.0, 12.5, 12.148936170212766)","(26.0, 65.0, 48.714285714285715)","(11.0, 14.5, 14.175)"
09-01-2023 15:52:56.058626,"(26.0, 48.0, 46.81481481481482)","(9.0, 12.5, 12.153846153846153)","(4.2, 5.1, 5.068421052631579)","(8.5, 11.0, 10.28888888888889)","(2.05, 2.32, 2.318076923076923)","(9.0, 12.5, 12.034246575342465)","(26.0, 65.0, 48.714285714285715)","(11.0, 14.5, 14.725)"
09-01-2023 15:52:57.224402,"(26.0, 48.0, 47.166666666666664)","(9.0, 12.5, 12.178571428571429)","(4.2, 5.1, 5.04)","(8.5, 11.0, 10.21951219512195)","(2.05, 2.32, 2.333230769230769)","(9.0, 12.5, 12.034246575342465)","(26.0, 65.0, 48.714285714285715)","(11.0, 15.0, 15.35)"
09-01-2023 15:52:58.349723,"(26.0, 48.0, 46.81481481481482)","(9.0, 12.5, 12.263157894736842)","(4.2, 5.1, 5.04)","(8.5, 11.0, 10.21951219512195)","(2.05, 2.34, 2.3457142857142856)","(9.0, 12.5, 12.034246575342465)","(26.0, 65.0, 48.0)","(11.0, 15.5, 15.029411764705882)"
09-01-2023 15:52:59.480728,"(26.0, 48.0, 46.81481481481482)","(9.0, 12.5, 12.2)","(4.2, 5.1, 5.045454545454545)","(8.5, 11.0, 10.333333333333334)","(2.05, 2.38, 2.3445454545454543)","(9.0, 12.5, 12.161016949152543)","(26.0, 65.0, 48.0)","(11.0, 15.5, 14.846153846153847)"
09-01-2023 15:53:00.667921,"(26.0, 48.0, 46.81481481481482)","(9.0, 12.5, 12.275)","(4.2, 5.1, 5.045454545454545)","(8.5, 11.0, 10.272727272727273)","(2.0, 2.36, 2.3452631578947365)","(9.0, 12.5, 12.161016949152543)","(26.0, 65.0, 48.0)","(11.0, 15.0, 14.846153846153847)"
09-01-2023 15:53:01.855249,"(26.0, 48.0, 46.81481481481482)","(9.0, 12.5, 12.275)","(4.2, 5.1, 5.045454545454545)","(8.5, 11.0, 10.18)","(2.0, 2.36, 2.353170731707317)","(9.0, 12.5, 12.161016949152543)","(26.0, 65.0, 51.541666666666664)","(11.0, 15.0, 14.846153846153847)"
09-01-2023 15:53:02.990064,"(26.0, 48.0, 46.81481481481482)","(9.0, 12.5, 12.275)","(4.2, 5.1, 5.045454545454545)","(8.5, 11.0, 10.3)","(2.0, 2.36, 2.360444444444444)","(9.0, 12.5, 12.161016949152543)","(26.0, 65.0, 48.0)","(11.0, 15.0, 14.846153846153847)"
09-01-2023 15:53:04.130948,"(26.0, 48.0, 46.81481481481482)","(9.0, 12.5, 12.275)","(4.2, 5.1, 5.094117647058823)","(8.5, 10.5, 10.391304347826086)","(2.0, 2.38, 2.3466666666666667)","(9.0, 12.5, 12.1)","(26.0, 65.0, 50.95652173913044)","(11.0, 15.0, 14.384615384615385)"
09-01-2023 15:53:05.219070,"(26.0, 48.0, 47.166666666666664)","(9.0, 12.5, 12.472222222222221)","(4.2, 5.0, 4.997222222222222)","(8.5, 10.5, 10.391304347826086)","(2.0, 2.38, 2.3466666666666667)","(9.0, 12.5, 12.1)","(26.0, 65.0, 50.95652173913044)","(11.0, 14.5, 14.67741935483871)"
09-01-2023 15:53:06.263070,"(26.0, 48.0, 47.166666666666664)","(9.0, 13.0, 12.362068965517242)","(4.2, 5.0, 4.997222222222222)","(8.5, 10.5, 10.368421052631579)","(2.0, 2.36, 2.3466666666666667)","(9.0, 12.5, 12.1)","(26.0, 65.0, 52.958333333333336)","(11.0, 15.0, 14.67741935483871)"
09-01-2023 15:53:07.319499,"(26.0, 48.0, 47.2)","(9.0, 13.0, 12.288461538461538)","(4.2, 5.0, 4.997222222222222)","(8.5, 10.5, 10.375)","(2.0, 2.36, 2.3413793103448275)","(9.0, 12.5, 12.1)","(26.0, 65.0, 54.26315789473684)","(11.0, 15.0, 14.67741935483871)"
09-01-2023 15:53:08.357645,"(26.0, 48.0, 47.2)","(9.0, 13.0, 12.288461538461538)","(4.2, 5.0, 4.995652173913044)","(8.5, 10.5, 10.375)","(2.0, 2.36, 2.314285714285714)","(9.0, 12.5, 11.89)","(26.0, 65.0, 56.130434782608695)","(11.0, 15.0, 14.666666666666666)"
09-01-2023 15:53:09.408292,"(26.0, 48.0, 47.0)","(9.0, 13.0, 12.362068965517242)","(4.2, 5.1, 5.042857142857143)","(8.5, 10.5, 11.305555555555555)","(2.0, 2.32, 2.2957142857142854)","(9.0, 12.0, 11.882978723404255)","(26.0, 65.0, 56.130434782608695)","(11.0, 15.0, 14.517241379310345)"
09-01-2023 15:53:10.466870,"(26.0, 48.0, 47.42857142857143)","(9.0, 13.0, 12.362068965517242)","(4.2, 5.1, 5.0473684210526315)","(8.5, 11.5, 11.305555555555555)","(2.0, 2.3, 2.2849999999999997)","(9.0, 12.0, 11.882978723404255)","(26.0, 65.0, 58.388888888888886)","(11.0, 15.0, 14.517241379310345)"
09-01-2023 15:53:11.507431,"(26.0, 48.0, 47.42857142857143)","(9.0, 13.0, 12.38888888888889)","(4.2, 5.1, 5.0473684210526315)","(8.5, 11.5, 11.305555555555555)","(2.0, 2.3, 2.2808333333333333)","(9.0, 12.0, 11.89622641509434)","(26.0, 65.0, 54.26315789473684)","(11.0, 15.0, 14.5)"
09-01-2023 15:53:12.474505,"(26.0, 48.0, 47.42857142857143)","(9.0, 13.0, 12.288461538461538)","(4.2, 5.1, 5.0473684210526315)","(8.5, 11.5, 11.305555555555555)","(2.0, 2.3, 2.2808333333333333)","(9.0, 12.0, 11.89622641509434)","(26.0, 65.0, 54.26315789473684)","(11.0, 15.0, 14.5)"
09-01-2023 15:53:13.475275,"(26.0, 48.0, 47.42857142857143)","(9.0, 13.0, 12.362068965517242)","(4.2, 5.1, 5.0473684210526315)","(8.5, 11.5, 11.114583333333334)","(2.0, 2.3, 2.2819354838709676)","(9.0, 12.0, 11.89622641509434)","(26.0, 65.0, 56.130434782608695)","(11.0, 15.0, 14.533333333333333)"
09-01-2023 15:53:14.490743,"(26.0, 48.0, 47.42857142857143)","(9.0, 13.0, 12.46376811594203)","(4.2, 5.2, 5.13030303030303)","(8.5, 11.0, 10.731884057971014)","(2.0, 2.3, 2.278867924528302)","(9.0, 12.0, 11.89622641509434)","(26.0, 65.0, 55.526315789473685)","(11.0, 15.0, 14.533333333333333)"
09-01-2023 15:53:15.609791,"(26.0, 48.0, 47.42857142857143)","(9.0, 13.0, 12.421875)","(4.2, 5.2, 5.13030303030303)","(8.5, 11.0, 10.731884057971014)","(2.0, 2.3, 2.279016393442623)","(9.0, 12.0, 11.90677966101695)","(26.0, 65.0, 55.526315789473685)","(11.0, 15.0, 14.5)"
09-01-2023 15:53:16.697182,"(26.0, 48.0, 47.42857142857143)","(9.0, 13.0, 12.421875)","(4.2, 5.2, 5.13030303030303)","(8.5, 11.0, 10.731884057971014)","(2.0, 2.3, 2.2784126984126982)","(9.0, 12.0, 11.90677966101695)","(26.0, 65.0, 57.0)","(11.0, 15.0, 14.5)"
09-01-2023 15:53:17.818365,"(26.0, 48.0, 47.310344827586206)","(9.0, 13.0, 12.421875)","(4.2, 5.2, 5.123809523809523)","(8.5, 11.0, 10.805263157894737)","(2.0, 2.3, 2.283611111111111)","(9.0, 12.0, 11.90677966101695)","(26.0, 65.0, 58.333333333333336)","(11.0, 15.0, 14.5)"
09-01-2023 15:53:18.938985,"(26.0, 48.0, 47.2)","(9.0, 13.0, 12.476923076923077)","(4.2, 5.2, 5.123809523809523)","(8.5, 11.0, 10.79896907216495)","(2.0, 2.36, 2.32)","(9.0, 12.0, 11.457446808510639)","(26.0, 65.0, 61.53846153846153)","(11.0, 15.0, 14.517241379310345)"
09-01-2023 15:53:19.949459,"(26.0, 48.0, 46.8)","(9.0, 12.5, 12.258620689655173)","(4.2, 5.1, 5.082857142857143)","(8.5, 11.0, 10.79896907216495)","(2.0, 2.34, 2.3082499999999997)","(9.0, 11.5, 11.31578947368421)","(26.0, 65.0, 58.07692307692308)","(11.0, 15.0, 14.424242424242424)"
09-01-2023 15:53:20.989983,"(26.0, 48.0, 47.2)","(9.0, 12.5, 12.1875)","(4.2, 5.5, 5.454285714285715)","(8.5, 11.0, 10.741379310344827)","(2.0, 2.32, 2.3051612903225807)","(9.0, 11.5, 11.304347826086957)","(26.0, 65.0, 55.833333333333336)","(11.0, 15.0, 14.363636363636363)"
09-01-2023 15:53:22.042960,"(26.0, 48.0, 47.2)","(9.0, 12.0, 11.924528301886792)","(4.2, 5.5, 5.359999999999999)","(8.5, 11.0, 10.758064516129032)","(2.0, 2.32, 2.2996363636363633)","(9.0, 11.5, 11.28)","(26.0, 70.0, 57.407407407407405)","(11.0, 15.0, 14.363636363636363)"
09-01-2023 15:53:23.121910,"(26.0, 48.0, 47.2)","(9.0, 12.0, 11.931034482758621)","(4.2, 5.5, 5.389655172413793)","(8.5, 11.0, 10.738372093023257)","(2.0, 2.32, 2.2958490566037733)","(9.0, 11.5, 11.28)","(26.0, 70.0, 57.142857142857146)","(11.0, 15.0, 14.481481481481481)"
09-01-2023 15:53:24.258264,"(26.0, 48.0, 47.2)","(9.0, 12.0, 11.923076923076923)","(4.2, 5.5, 5.34)","(8.5, 11.0, 10.738372093023257)","(2.0, 2.32, 2.2958490566037733)","(9.0, 11.5, 11.28)","(26.0, 70.0, 57.142857142857146)","(11.0, 15.0, 14.481481481481481)"
09-01-2023 15:53:25.425378,"(26.0, 48.0, 47.2)","(9.0, 12.0, 11.91304347826087)","(4.2, 5.5, 5.411111111111111)","(8.5, 11.0, 10.732142857142858)","(2.0, 2.32, 2.2602409638554213)","(9.0, 11.5, 11.28)","(26.0, 70.0, 54.375)","(11.0, 15.0, 14.481481481481481)"
09-01-2023 15:53:26.540498,"(26.0, 48.0, 47.2)","(9.0, 12.5, 11.99367088607595)","(4.2, 5.5, 5.411111111111111)","(8.5, 11.0, 10.732142857142858)","(2.0, 2.28, 2.260238095238095)","(9.0, 11.5, 11.28)","(26.0, 55.0, 54.54545454545455)","(11.0, 15.0, 14.533333333333333)"
09-01-2023 15:53:27.662529,"(26.0, 48.0, 47.2)","(9.0, 12.5, 12.029411764705882)","(4.2, 5.5, 5.411111111111111)","(8.5, 11.0, 10.747191011235955)","(2.0, 2.28, 2.2601612903225803)","(9.0, 11.5, 11.28)","(26.0, 55.0, 54.54545454545455)","(11.0, 15.0, 14.533333333333333)"
09-01-2023 15:53:28.682894,"(26.0, 48.0, 47.0)","(9.0, 12.5, 12.029411764705882)","(4.2, 5.5, 5.40204081632653)","(8.5, 11.0, 10.747191011235955)","(2.0, 2.28, 2.2601612903225803)","(9.0, 11.5, 11.28)","(26.0, 55.0, 54.54545454545455)","(11.0, 15.0, 14.551724137931034)"
09-01-2023 15:53:29.755984,"(26.0, 48.0, 47.0)","(9.0, 12.5, 12.029411764705882)","(4.2, 5.5, 5.410638297872341)","(8.5, 11.0, 10.747191011235955)","(2.0, 2.28, 2.2601694915254233)","(9.0, 11.5, 11.28)","(26.0, 55.0, 54.375)","(11.0, 15.0, 14.642857142857142)"
09-01-2023 15:53:30.769721,"(26.0, 48.0, 47.0)","(9.0, 12.5, 11.99367088607595)","(4.2, 5.5, 5.4)","(8.5, 11.0, 10.747191011235955)","(2.0, 2.28, 2.2601680672268905)","(9.0, 11.5, 11.28)","(26.0, 55.0, 54.6875)","(11.0, 15.0, 14.705882352941176)"
09-01-2023 15:53:31.827150,"(26.0, 48.0, 47.0)","(9.0, 12.5, 12.06043956043956)","(4.2, 5.5, 5.406122448979592)","(8.5, 11.0, 10.75287356321839)","(2.0, 2.28, 2.2597837837837838)","(9.0, 11.5, 11.28)","(26.0, 55.0, 57.72727272727273)","(11.0, 15.0, 14.705882352941176)"
09-01-2023 15:53:32.927817,"(26.0, 48.0, 47.0)","(9.0, 12.5, 12.06043956043956)","(4.2, 5.5, 5.371875)","(8.5, 11.0, 10.74468085106383)","(2.0, 2.26, 2.2627692307692304)","(9.0, 11.5, 11.3)","(26.0, 65.0, 57.22222222222222)","(11.0, 15.0, 14.666666666666666)"
09-01-2023 15:53:34.020183,"(26.0, 48.0, 47.0)","(9.0, 12.0, 11.955357142857142)","(4.2, 5.4, 5.371875)","(8.5, 11.0, 10.74736842105263)","(2.0, 2.28, 2.2634615384615384)","(9.0, 11.5, 11.3)","(26.0, 65.0, 55.526315789473685)","(11.0, 15.0, 14.842105263157894)"
09-01-2023 15:53:35.101235,"(26.0, 48.0, 47.0)","(9.0, 12.0, 11.95)","(4.2, 5.4, 5.396774193548388)","(8.5, 11.0, 10.74736842105263)","(2.0, 2.28, 2.2670588235294113)","(9.0, 11.5, 11.3)","(26.0, 65.0, 53.0)","(11.0, 15.0, 14.842105263157894)"
09-01-2023 15:53:36.195713,"(26.0, 48.0, 47.0)","(9.0, 12.0, 11.95)","(4.2, 5.4, 5.365714285714286)","(8.5, 11.0, 10.74736842105263)","(2.0, 2.28, 2.2637878787878787)","(9.0, 11.5, 11.297101449275363)","(26.0, 65.0, 55.76923076923077)","(11.0, 15.0, 14.9375)"
09-01-2023 15:53:37.214980,"(26.0, 48.0, 47.142857142857146)","(9.0, 12.0, 11.990196078431373)","(4.2, 5.4, 5.358620689655172)","(8.5, 11.0, 10.757575757575758)","(2.0, 2.28, 2.2637878787878787)","(9.0, 11.5, 11.291044776119403)","(26.0, 65.0, 59.375)","(11.0, 15.0, 15.1)"
09-01-2023 15:53:38.201969,"(26.0, 48.0, 46.90909090909091)","(9.0, 12.5, 12.022222222222222)","(4.2, 5.4, 5.35)","(8.5, 11.0, 10.757575757575758)","(2.0, 2.28, 2.263731343283582)","(9.0, 11.5, 11.291044776119403)","(26.0, 65.0, 51.666666666666664)","(11.0, 15.5, 14.952380952380953)"
09-01-2023 15:53:39.222276,"(26.0, 48.0, 46.90909090909091)","(9.0, 12.5, 11.981927710843374)","(4.2, 5.4, 5.345454545454546)","(8.5, 11.0, 10.762376237623762)","(2.0, 2.28, 2.263731343283582)","(9.0, 11.5, 11.287878787878787)","(26.0, 65.0, 51.666666666666664)","(11.0, 15.5, 14.952380952380953)"
09-01-2023 15:53:40.312721,"(26.0, 48.0, 46.90909090909091)","(9.0, 12.5, 11.981927710843374)","(4.2, 5.4, 5.357142857142858)","(8.5, 11.0, 10.787128712871286)","(2.0, 2.28, 2.263597122302158)","(9.0, 11.5, 11.287878787878787)","(26.0, 65.0, 51.875)","(11.0, 15.5, 14.965116279069768)"
09-01-2023 15:53:41.396206,"(26.0, 48.0, 46.5)","(9.0, 12.5, 12.011363636363637)","(4.2, 5.4, 5.357142857142858)","(8.5, 11.0, 10.787128712871286)","(2.0, 2.28, 2.265858585858586)","(9.0, 11.5, 11.287878787878787)","(26.0, 65.0, 51.15384615384615)","(11.0, 15.5, 15.0)"
09-01-2023 15:53:42.518780,"(26.0, 48.0, 47.0)","(9.0, 12.5, 12.011363636363637)","(4.2, 5.4, 5.357142857142858)","(8.5, 11.0, 10.776041666666666)","(2.0, 2.28, 2.2652272727272726)","(9.0, 11.5, 11.287878787878787)","(26.0, 65.0, 51.15384615384615)","(11.0, 15.5, 14.987179487179487)"
09-01-2023 15:53:43.563013,"(26.0, 48.0, 47.0)","(9.0, 12.5, 11.981927710843374)","(4.2, 5.4, 5.357142857142858)","(8.5, 11.0, 10.776041666666666)","(2.0, 2.28, 2.265287356321839)","(9.0, 11.5, 11.305084745762711)","(26.0, 65.0, 53.75)","(11.0, 15.5, 14.878378378378379)"
09-01-2023 15:53:44.601447,"(26.0, 48.0, 47.0)","(9.0, 12.5, 11.968354430379748)","(4.2, 5.4, 5.366666666666667)","(8.5, 11.0, 10.787128712871286)","(2.0, 2.28, 2.2621052631578946)","(9.0, 11.5, 11.305084745762711)","(26.0, 65.0, 51.666666666666664)","(11.0, 15.5, 14.91025641025641)"
09-01-2023 15:53:45.646216,"(26.0, 48.0, 47.0)","(9.0, 12.5, 12.0)","(4.2, 5.4, 5.3578947368421055)","(8.5, 11.0, 10.787128712871286)","(2.0, 2.28, 2.26258064516129)","(9.0, 11.5, 11.305084745762711)","(26.0, 65.0, 53.75)","(11.0, 15.5, 14.894736842105264)"
09-01-2023 15:53:46.695531,"(31.0, 48.0, 47.0)","(9.0, 12.5, 12.0)","(4.2, 5.4, 5.346666666666667)","(8.5, 11.0, 10.787128712871286)","(2.0, 2.28, 2.2653846153846153)","(10.0, 11.5, 11.305084745762711)","(31.0, 65.0, 51.666666666666664)","(11.0, 15.5, 14.894736842105264)"
09-01-2023 15:53:47.744534,"(31.0, 48.0, 47.0)","(9.0, 12.5, 12.0)","(4.2, 5.4, 5.313513513513514)","(8.5, 11.0, 10.787128712871286)","(2.0, 2.28, 2.2720833333333332)","(10.0, 11.5, 11.305084745762711)","(31.0, 65.0, 55.0)","(11.0, 15.5, 14.894736842105264)"
09-01-2023 15:53:48.886750,"(31.0, 48.0, 47.0)","(9.0, 12.5, 12.0)","(4.2, 5.4, 5.273684210526316)","(8.5, 11.0, 10.776041666666666)","(2.0, 2.28, 2.288292682926829)","(10.0, 11.5, 11.339622641509434)","(31.0, 60.0, 55.714285714285715)","(11.0, 15.5, 15.119047619047619)"
09-01-2023 15:53:50.004491,"(31.0, 48.0, 47.0)","(9.0, 12.5, 11.968354430379748)","(4.2, 5.3, 5.344827586206897)","(8.5, 11.0, 10.888235294117647)","(2.0, 2.3, 2.155053003533569)","(10.0, 11.5, 11.58695652173913)","(31.0, 60.0, 56.0)","(11.0, 15.5, 15.3125)"
09-01-2023 15:53:51.108180,"(31.0, 55.0, 46.9)","(9.0, 12.5, 11.858490566037736)","(4.2, 5.5, 5.4399999999999995)","(8.5, 11.0, 10.852941176470589)","(2.0, 2.16, 2.1962222222222225)","(10.0, 12.0, 11.416666666666666)","(31.0, 60.0, 57.0)","(11.0, 16.0, 15.95)"
09-01-2023 15:53:52.196780,"(31.0, 50.0, 48.0)","(9.0, 12.5, 11.955882352941176)","(4.2, 5.5, 5.425925925925926)","(8.5, 11.5, 11.266304347826088)","(2.0, 2.2, 2.2050359712230216)","(10.0, 12.0, 11.422018348623853)","(31.0, 70.0, 56.666666666666664)","(11.0, 16.0, 15.9)"
09-01-2023 15:53:53.252600,"(31.0, 50.0, 48.0)","(9.0, 12.0, 11.951612903225806)","(4.2, 5.5, 5.425925925925926)","(8.5, 11.5, 11.266304347826088)","(2.0, 2.22, 2.2050359712230216)","(10.0, 12.0, 11.279069767441861)","(31.0, 70.0, 56.666666666666664)","(11.0, 16.0, 15.9)"
09-01-2023 15:53:54.298498,"(31.0, 50.0, 49.625)","(9.0, 12.0, 11.790697674418604)","(4.2, 5.5, 5.425925925925926)","(8.5, 11.5, 11.247706422018348)","(2.0, 2.22, 2.259121338912134)","(10.0, 12.0, 11.325)","(31.0, 70.0, 58.69565217391305)","(11.0, 16.0, 16.05)"
09-01-2023 15:53:55.351501,"(31.0, 50.0, 49.625)","(9.0, 12.0, 11.69047619047619)","(4.2, 5.5, 5.4)","(8.5, 11.5, 11.215596330275229)","(2.0, 2.26, 2.2693877551020405)","(10.0, 11.5, 11.178571428571429)","(31.0, 70.0, 56.31578947368421)","(11.0, 16.5, 16.2)"
09-01-2023 15:53:56.391855,"(31.0, 50.0, 49.625)","(9.0, 12.0, 11.670454545454545)","(4.2, 5.4, 5.335714285714285)","(8.5, 11.5, 11.190217391304348)","(2.0, 2.28, 2.275921908893709)","(10.0, 11.5, 11.175675675675675)","(31.0, 70.0, 53.75)","(11.0, 16.5, 16.065217391304348)"
09-01-2023 15:53:57.502487,"(31.0, 50.0, 46.0)","(9.0, 11.5, 11.42361111111111)","(4.2, 5.3, 5.341666666666667)","(8.5, 11.5, 11.190217391304348)","(2.0, 2.28, 2.2769631236442516)","(10.0, 11.5, 11.055555555555555)","(31.0, 70.0, 59.16666666666667)","(11.0, 16.5, 15.733333333333333)"
09-01-2023 15:53:58.595537,"(31.0, 50.0, 45.38461538461539)","(9.0, 11.5, 11.42361111111111)","(4.2, 5.4, 5.341666666666667)","(8.5, 11.5, 11.190217391304348)","(2.0, 2.28, 2.339453125)","(10.0, 11.5, 10.905555555555555)","(31.0, 70.0, 59.16666666666667)","(11.0, 16.0, 14.966666666666667)"
09-01-2023 15:53:59.744611,"(31.0, 50.0, 45.38461538461539)","(9.0, 11.5, 11.335443037974684)","(4.2, 5.4, 5.388571428571429)","(8.5, 11.5, 10.921686746987952)","(1.95, 2.34, 2.336450216450216)","(10.0, 11.0, 10.883116883116884)","(31.0, 70.0, 59.565217391304344)","(11.0, 15.0, 14.88888888888889)"
09-01-2023 15:54:00.881644,"(31.0, 50.0, 45.38461538461539)","(9.0, 11.5, 11.320987654320987)","(4.2, 5.5, 5.425714285714285)","(8.5, 11.0, 10.911764705882353)","(1.95, 2.34, 2.3365217391304345)","(10.0, 11.0, 10.88)","(31.0, 70.0, 63.125)","(11.0, 15.0, 14.73076923076923)"
09-01-2023 15:54:01.974345,"(31.0, 50.0, 45.5)","(9.0, 11.5, 11.2875)","(4.2, 5.5, 5.4363636363636365)","(8.5, 11.0, 10.853211009174313)","(1.95, 2.34, 2.3364601769911504)","(10.0, 11.0, 10.885135135135135)","(31.0, 65.0, 55.0)","(11.0, 15.0, 14.452380952380953)"
09-01-2023 15:54:03.051613,"(31.0, 50.0, 47.54545454545455)","(9.0, 11.5, 11.257142857142856)","(4.2, 5.5, 5.442857142857143)","(8.5, 11.0, 10.726666666666667)","(1.95, 2.34, 2.3435416666666664)","(10.0, 11.0, 10.823863636363637)","(31.0, 60.0, 58.23529411764706)","(11.0, 14.5, 14.375)"
09-01-2023 15:54:04.079110,"(31.0, 50.0, 47.54545454545455)","(9.0, 11.5, 11.25)","(4.2, 5.5, 5.444444444444445)","(8.5, 11.0, 10.694029850746269)","(1.95, 2.36, 2.3435416666666664)","(10.0, 11.0, 10.823863636363637)","(31.0, 60.0, 54.583333333333336)","(11.0, 15.0, 14.818181818181818)"
09-01-2023 15:54:05.087537,"(31.0, 50.0, 46.18181818181818)","(9.0, 11.5, 11.25)","(4.2, 5.5, 5.4625)","(8.5, 10.5, 10.288659793814434)","(1.95, 2.36, 2.273202614379085)","(10.0, 11.0, 10.91304347826087)","(31.0, 55.0, 54.44444444444444)","(11.0, 15.0, 15.115384615384615)"
09-01-2023 15:54:06.125824,"(31.0, 50.0, 46.18181818181818)","(9.0, 11.5, 11.256944444444445)","(4.2, 5.7, 5.578378378378378)","(8.5, 10.5, 10.284210526315789)","(1.95, 2.28, 2.28019801980198)","(10.0, 11.0, 10.911764705882353)","(31.0, 55.0, 54.44444444444444)","(11.0, 15.5, 15.166666666666666)"
09-01-2023 15:54:07.172609,"(31.0, 50.0, 46.18181818181818)","(9.0, 11.5, 11.293650793650794)","(4.2, 5.6, 5.554285714285714)","(8.5, 10.5, 10.26605504587156)","(1.95, 2.3, 2.2759183673469385)","(10.0, 11.0, 10.892857142857142)","(31.0, 55.0, 54.61538461538461)","(11.0, 15.5, 15.232142857142858)"
09-01-2023 15:54:08.237765,"(31.0, 50.0, 46.18181818181818)","(9.0, 12.0, 11.916666666666666)","(4.2, 5.6, 5.551515151515152)","(8.5, 10.5, 10.276315789473685)","(1.95, 2.3, 2.2759183673469385)","(10.0, 11.0, 10.892857142857142)","(31.0, 55.0, 54.61538461538461)","(11.0, 16.0, 15.191176470588236)"
09-01-2023 15:54:09.253795,"(31.0, 50.0, 47.130434782608695)","(9.0, 12.0, 11.916666666666666)","(4.2, 5.6, 5.551515151515152)","(8.5, 10.5, 10.276315789473685)","(1.95, 2.3, 2.2759183673469385)","(10.0, 11.0, 10.898550724637682)","(31.0, 55.0, 54.666666666666664)","(11.0, 16.0, 15.32)"
09-01-2023 15:54:10.272629,"(31.0, 50.0, 47.8)","(9.0, 12.0, 11.924242424242424)","(4.2, 5.6, 5.585714285714285)","(8.5, 10.5, 10.31578947368421)","(1.95, 2.24, 2.21302752293578)","(10.0, 11.0, 11.019607843137255)","(31.0, 55.0, 60.5)","(11.0, 16.0, 15.32)"
09-01-2023 15:54:11.301740,"(31.0, 50.0, 47.8)","(9.0, 12.0, 11.717391304347826)","(4.2, 5.7, 5.67945205479452)","(8.5, 10.5, 10.31858407079646)","(1.95, 2.22, 2.213274336283186)","(10.0, 11.5, 11.028846153846153)","(31.0, 65.0, 63.125)","(11.0, 16.0, 15.32)"
