,Action Now,Bellas Blessed,Rubys Angel,Consider Me Gone,Seldom Quits,Farmor Alfas,Despicable Josh,Stick Hunter
06-01-2023 15:15:18.080765,"(2.35, 2.66, 2.6529411764705886)","(4.8, 6.4, 6.219512195121951)","(3.6, 4.4, 4.345070422535211)","(71.0, 200.0, 146.0)","(4.8, 6.0, 5.934545454545455)","(21.0, 40.0, 38.72727272727273)","(41.0, 85.0, 75.2439024390244)","(31.0, 46.0, 42.44444444444444)"
06-01-2023 15:15:19.238084,"(2.35, 2.66, 2.648421052631579)","(4.8, 6.4, 6.142056074766355)","(3.6, 4.4, 4.345070422535211)","(71.0, 200.0, 146.0)","(4.8, 6.0, 5.9593750000000005)","(21.0, 40.0, 38.72727272727273)","(41.0, 85.0, 75.2439024390244)","(31.0, 46.0, 42.44444444444444)"
06-01-2023 15:15:20.343176,"(2.35, 2.68, 2.6620833333333334)","(4.8, 6.2, 6.160975609756098)","(3.6, 4.4, 4.345070422535211)","(71.0, 200.0, 146.0)","(4.8, 6.0, 5.967605633802817)","(21.0, 40.0, 37.4)","(41.0, 85.0, 74.1891891891892)","(31.0, 46.0, 43.53846153846154)"
06-01-2023 15:15:21.435452,"(2.35, 2.68, 2.653125)","(4.8, 6.4, 6.129411764705883)","(3.6, 4.4, 4.3364864864864865)","(71.0, 200.0, 146.0)","(4.8, 6.2, 5.998780487804878)","(21.0, 38.0, 37.25925925925926)","(41.0, 85.0, 74.1891891891892)","(31.0, 46.0, 42.44444444444444)"
06-01-2023 15:15:22.583081,"(2.35, 2.68, 2.658181818181818)","(4.8, 6.4, 6.1257142857142854)","(3.6, 4.4, 4.331884057971014)","(71.0, 200.0, 155.0)","(4.8, 6.2, 6.038235294117647)","(21.0, 38.0, 37.375)","(41.0, 85.0, 74.1891891891892)","(31.0, 46.0, 42.666666666666664)"
06-01-2023 15:15:23.607770,"(2.35, 2.68, 2.658181818181818)","(4.8, 6.4, 6.1257142857142854)","(3.6, 4.4, 4.330882352941177)","(71.0, 200.0, 155.0)","(4.8, 6.2, 6.060759493670886)","(21.0, 38.0, 37.5)","(41.0, 85.0, 75.2439024390244)","(31.0, 46.0, 42.666666666666664)"
06-01-2023 15:15:24.643840,"(2.35, 2.68, 2.658181818181818)","(4.8, 6.4, 6.156521739130435)","(3.6, 4.4, 4.330882352941177)","(71.0, 200.0, 146.0)","(4.8, 6.2, 6.111627906976745)","(21.0, 38.0, 37.473684210526315)","(41.0, 85.0, 75.2439024390244)","(31.0, 46.0, 42.44444444444444)"
06-01-2023 15:15:25.760683,"(2.35, 2.66, 2.644)","(4.8, 6.4, 6.156521739130435)","(3.6, 4.4, 4.330882352941177)","(71.0, 200.0, 146.0)","(4.8, 6.2, 6.095454545454546)","(21.0, 38.0, 37.473684210526315)","(41.0, 85.0, 75.2439024390244)","(31.0, 46.0, 44.22222222222222)"
06-01-2023 15:15:26.832646,"(2.35, 2.66, 2.6452631578947368)","(4.8, 6.4, 6.156521739130435)","(3.6, 4.4, 4.330882352941177)","(71.0, 200.0, 146.0)","(4.8, 6.2, 6.113207547169812)","(21.0, 38.0, 37.375)","(41.0, 85.0, 74.1891891891892)","(31.0, 46.0, 42.44444444444444)"
06-01-2023 15:15:27.823037,"(2.35, 2.66, 2.6452631578947368)","(4.8, 6.4, 6.152542372881356)","(3.6, 4.4, 4.325396825396825)","(71.0, 200.0, 146.0)","(4.8, 6.2, 6.113207547169812)","(21.0, 38.0, 37.375)","(41.0, 85.0, 74.1891891891892)","(31.0, 46.0, 44.333333333333336)"
06-01-2023 15:15:28.921478,"(2.35, 2.66, 2.6452631578947368)","(4.8, 6.4, 6.152542372881356)","(3.6, 4.4, 4.325396825396825)","(71.0, 200.0, 155.0)","(4.8, 6.2, 6.165957446808511)","(21.0, 38.0, 37.310344827586206)","(41.0, 85.0, 73.23529411764706)","(31.0, 46.0, 44.333333333333336)"
06-01-2023 15:15:29.982600,"(2.35, 2.66, 2.6444444444444444)","(4.8, 6.4, 6.154621848739496)","(3.6, 4.4, 4.325396825396825)","(71.0, 200.0, 146.0)","(4.8, 6.2, 6.165957446808511)","(21.0, 38.0, 37.310344827586206)","(41.0, 85.0, 74.47368421052632)","(31.0, 46.0, 44.888888888888886)"
06-01-2023 15:15:31.064508,"(2.35, 2.64, 2.625)","(4.8, 6.4, 6.158620689655173)","(3.6, 4.4, 4.328787878787879)","(71.0, 200.0, 146.0)","(4.8, 6.2, 6.183333333333334)","(21.0, 38.0, 37.51219512195122)","(41.0, 85.0, 74.47368421052632)","(31.0, 46.0, 47.6)"
06-01-2023 15:15:32.117968,"(2.35, 2.64, 2.6225)","(4.8, 6.2, 6.135294117647059)","(3.6, 4.4, 4.328787878787879)","(71.0, 200.0, 146.0)","(4.8, 6.2, 6.194202898550725)","(21.0, 38.0, 37.51219512195122)","(41.0, 85.0, 74.47368421052632)","(31.0, 50.0, 48.8)"
06-01-2023 15:15:33.264008,"(2.35, 2.64, 2.6292307692307695)","(4.8, 6.4, 6.285714285714286)","(3.6, 4.4, 4.316923076923077)","(71.0, 200.0, 146.0)","(4.8, 6.2, 6.19245283018868)","(21.0, 38.0, 37.357142857142854)","(41.0, 85.0, 73.23529411764706)","(31.0, 50.0, 48.90909090909091)"
06-01-2023 15:15:34.378321,"(2.35, 2.62, 2.5984000000000003)","(4.8, 6.4, 6.285714285714286)","(3.6, 4.4, 4.316923076923077)","(71.0, 200.0, 146.0)","(4.8, 6.2, 6.1923076923076925)","(21.0, 38.0, 37.357142857142854)","(41.0, 85.0, 72.87878787878788)","(31.0, 50.0, 48.25)"
06-01-2023 15:15:35.407105,"(2.35, 2.62, 2.5907317073170733)","(4.8, 6.4, 6.280597014925373)","(3.6, 4.4, 4.3349397590361445)","(71.0, 200.0, 155.0)","(4.8, 6.2, 6.192982456140351)","(21.0, 38.0, 37.4)","(41.0, 85.0, 72.6470588235294)","(31.0, 55.0, 50.5)"
06-01-2023 15:15:36.482731,"(2.35, 2.62, 2.5886486486486486)","(4.8, 6.4, 6.283076923076924)","(3.6, 4.4, 4.35)","(71.0, 200.0, 155.0)","(4.8, 6.2, 6.194117647058824)","(21.0, 38.0, 37.53846153846154)","(41.0, 85.0, 73.94736842105263)","(31.0, 55.0, 52.2)"
06-01-2023 15:15:37.583037,"(2.35, 2.62, 2.5873239436619717)","(4.8, 6.4, 6.271052631578947)","(3.6, 4.4, 4.403296703296704)","(71.0, 200.0, 146.0)","(4.8, 6.2, 6.214492753623189)","(21.0, 38.0, 37.41935483870968)","(41.0, 85.0, 71.45161290322581)","(31.0, 55.0, 52.05263157894737)"
06-01-2023 15:15:38.657115,"(2.35, 2.6, 2.596065573770492)","(4.8, 6.4, 6.263888888888889)","(3.6, 4.5, 4.410204081632653)","(71.0, 200.0, 146.0)","(4.8, 6.4, 6.2336)","(21.0, 38.0, 37.41935483870968)","(41.0, 85.0, 71.45161290322581)","(31.0, 55.0, 52.05263157894737)"
06-01-2023 15:15:39.754287,"(2.35, 2.6, 2.5925925925925926)","(4.8, 6.4, 6.221875)","(3.6, 4.5, 4.406930693069307)","(71.0, 200.0, 155.0)","(4.8, 6.4, 6.236065573770492)","(21.0, 38.0, 37.28)","(41.0, 85.0, 65.9090909090909)","(31.0, 55.0, 52.05263157894737)"
06-01-2023 15:15:40.928445,"(2.35, 2.58, 2.578245614035088)","(4.8, 6.4, 6.1661016949152545)","(3.6, 4.5, 4.406930693069307)","(71.0, 200.0, 146.0)","(4.8, 6.4, 6.265625)","(21.0, 38.0, 37.28)","(41.0, 85.0, 65.9090909090909)","(31.0, 55.0, 52.05263157894737)"
06-01-2023 15:15:42.069264,"(2.35, 2.58, 2.5744262295081968)","(4.8, 6.4, 6.173451327433629)","(3.6, 4.5, 4.384375)","(71.0, 200.0, 155.0)","(4.8, 6.4, 6.275)","(21.0, 38.0, 37.0)","(41.0, 85.0, 65.9090909090909)","(31.0, 55.0, 51.666666666666664)"
06-01-2023 15:15:43.266878,"(2.35, 2.58, 2.5739285714285716)","(4.8, 6.4, 6.173451327433629)","(3.6, 4.4, 4.358064516129033)","(71.0, 200.0, 155.0)","(4.8, 6.4, 6.245454545454546)","(21.0, 38.0, 38.8)","(41.0, 85.0, 65.9090909090909)","(31.0, 55.0, 51.0)"
06-01-2023 15:15:44.324895,"(2.35, 2.58, 2.571578947368421)","(4.8, 6.4, 6.156190476190476)","(3.6, 4.5, 4.42909090909091)","(71.0, 200.0, 155.0)","(4.8, 6.4, 6.252631578947368)","(21.0, 40.0, 38.857142857142854)","(41.0, 85.0, 65.9090909090909)","(31.0, 55.0, 51.36363636363637)"
06-01-2023 15:15:45.369886,"(2.35, 2.58, 2.556774193548387)","(4.8, 6.4, 6.120930232558139)","(3.6, 4.5, 4.437704918032787)","(71.0, 200.0, 155.0)","(4.8, 6.4, 6.323809523809524)","(21.0, 40.0, 38.857142857142854)","(41.0, 85.0, 65.95238095238095)","(31.0, 55.0, 51.666666666666664)"
06-01-2023 15:15:46.499545,"(2.35, 2.58, 2.558021978021978)","(4.8, 6.0, 5.963157894736843)","(3.6, 4.5, 4.468965517241379)","(71.0, 200.0, 146.0)","(4.8, 6.4, 6.383333333333334)","(21.0, 40.0, 38.857142857142854)","(41.0, 85.0, 72.87878787878788)","(31.0, 55.0, 51.666666666666664)"
06-01-2023 15:15:47.581280,"(2.35, 2.58, 2.5597590361445786)","(4.8, 6.2, 5.996153846153846)","(3.6, 4.5, 4.455555555555556)","(71.0, 200.0, 146.0)","(4.8, 6.4, 6.383333333333334)","(21.0, 40.0, 38.666666666666664)","(41.0, 85.0, 72.22222222222223)","(31.0, 55.0, 47.0)"
06-01-2023 15:15:48.635552,"(2.35, 2.6, 2.5763934426229507)","(4.8, 6.2, 5.991463414634147)","(3.6, 4.5, 4.455555555555556)","(71.0, 200.0, 155.0)","(4.8, 6.4, 6.280952380952381)","(21.0, 40.0, 39.0)","(41.0, 80.0, 72.75862068965517)","(31.0, 48.0, 45.333333333333336)"
06-01-2023 15:15:49.787179,"(2.35, 2.6, 2.5788571428571427)","(4.8, 6.2, 5.985227272727273)","(3.6, 4.5, 4.458823529411765)","(71.0, 200.0, 165.0)","(4.8, 6.4, 6.307142857142858)","(21.0, 40.0, 39.241379310344826)","(41.0, 80.0, 73.2258064516129)","(31.0, 48.0, 45.333333333333336)"
06-01-2023 15:15:50.927017,"(2.35, 2.6, 2.5812903225806454)","(4.8, 6.2, 5.979787234042553)","(3.6, 4.5, 4.458823529411765)","(71.0, 190.0, 185.0)","(4.8, 6.4, 6.325)","(21.0, 40.0, 39.241379310344826)","(41.0, 80.0, 74.44444444444444)","(31.0, 48.0, 45.333333333333336)"
06-01-2023 15:15:52.000946,"(2.35, 2.6, 2.5821428571428573)","(4.8, 6.2, 5.984269662921348)","(3.6, 4.5, 4.457575757575758)","(71.0, 190.0, 185.0)","(4.8, 6.4, 6.325)","(21.0, 40.0, 39.241379310344826)","(41.0, 75.0, 74.10714285714286)","(31.0, 48.0, 45.333333333333336)"
06-01-2023 15:15:53.074348,"(2.35, 2.6, 2.5889655172413795)","(4.8, 6.2, 6.0)","(3.6, 4.5, 4.456896551724138)","(71.0, 190.0, 185.0)","(4.8, 6.4, 6.247619047619048)","(21.0, 40.0, 38.857142857142854)","(41.0, 80.0, 72.74193548387098)","(31.0, 48.0, 45.333333333333336)"
06-01-2023 15:15:54.157465,"(2.35, 2.6, 2.5922222222222224)","(4.8, 6.2, 6.0048543689320395)","(3.6, 4.5, 4.470212765957447)","(71.0, 190.0, 165.0)","(4.8, 6.4, 6.227118644067797)","(21.0, 40.0, 38.857142857142854)","(41.0, 80.0, 72.74193548387098)","(31.0, 48.0, 46.0)"
06-01-2023 15:15:55.252420,"(2.35, 2.6, 2.596)","(4.8, 6.2, 6.0048543689320395)","(3.6, 4.5, 4.475438596491228)","(71.0, 190.0, 155.55555555555554)","(4.8, 6.4, 6.763636363636364)","(21.0, 40.0, 37.23076923076923)","(41.0, 80.0, 73.18181818181819)","(31.0, 48.0, 44.0)"
06-01-2023 15:15:56.363460,"(2.35, 2.58, 2.5697674418604652)","(4.8, 6.2, 5.9913043478260875)","(3.6, 4.5, 4.488888888888889)","(71.0, 200.0, 175.3846153846154)","(4.8, 6.8, 6.796138996138996)","(21.0, 38.0, 37.411764705882355)","(41.0, 80.0, 73.57142857142857)","(31.0, 48.0, 43.90909090909091)"
06-01-2023 15:15:57.484307,"(2.35, 2.56, 2.530263157894737)","(4.8, 6.2, 6.0)","(3.6, 4.5, 4.488888888888889)","(71.0, 200.0, 175.3846153846154)","(4.8, 6.8, 6.85)","(21.0, 40.0, 37.189189189189186)","(41.0, 80.0, 71.0)","(31.0, 48.0, 43.82608695652174)"
06-01-2023 15:15:58.608558,"(2.35, 2.56, 2.5595348837209304)","(4.8, 6.2, 5.979787234042553)","(3.6, 4.5, 4.475)","(71.0, 200.0, 154.54545454545453)","(4.8, 7.0, 6.474285714285714)","(21.0, 40.0, 37.666666666666664)","(41.0, 80.0, 70.0)","(31.0, 48.0, 45.38461538461539)"
06-01-2023 15:15:59.734708,"(2.35, 2.6, 2.586355140186916)","(4.8, 6.0, 5.730769230769231)","(3.6, 4.5, 4.475)","(71.0, 200.0, 157.14285714285714)","(4.8, 6.8, 6.088888888888889)","(21.0, 38.0, 37.5)","(41.0, 75.0, 73.5)","(31.0, 46.0, 45.42857142857143)"
06-01-2023 15:16:00.810492,"(2.35, 2.68, 2.6524137931034484)","(4.8, 5.8, 5.7625)","(3.6, 4.6, 4.507317073170731)","(71.0, 200.0, 157.14285714285714)","(4.8, 6.2, 6.057575757575758)","(21.0, 38.0, 37.5)","(41.0, 75.0, 72.11538461538461)","(31.0, 46.0, 44.0)"
06-01-2023 15:16:01.830182,"(2.35, 2.68, 2.6580645161290324)","(4.8, 5.7, 5.652941176470589)","(3.6, 4.6, 4.532142857142857)","(71.0, 200.0, 178.1818181818182)","(4.8, 6.2, 6.057575757575758)","(21.0, 38.0, 37.5)","(41.0, 75.0, 72.11538461538461)","(31.0, 46.0, 44.4)"
06-01-2023 15:16:02.951318,"(2.35, 2.68, 2.66)","(4.8, 5.8, 5.7368421052631575)","(3.6, 4.6, 4.533846153846154)","(71.0, 200.0, 180.0)","(4.8, 6.2, 6.05974025974026)","(21.0, 38.0, 36.95652173913044)","(41.0, 75.0, 67.85714285714286)","(31.0, 46.0, 44.54545454545455)"
06-01-2023 15:16:04.092718,"(2.25, 2.68, 2.6596825396825396)","(4.8, 6.0, 5.9714285714285715)","(3.7, 4.6, 4.521052631578947)","(81.0, 200.0, 175.0)","(5.0, 6.2, 6.045714285714285)","(21.0, 38.0, 36.95238095238095)","(41.0, 75.0, 67.85714285714286)","(31.0, 46.0, 42.888888888888886)"
06-01-2023 15:16:05.087683,"(2.25, 2.68, 2.658666666666667)","(4.8, 6.0, 5.972093023255814)","(3.7, 4.6, 4.521052631578947)","(81.0, 200.0, 175.0)","(5.0, 6.2, 5.975)","(21.0, 38.0, 36.76923076923077)","(41.0, 75.0, 67.85714285714286)","(31.0, 46.0, 42.94117647058823)"
06-01-2023 15:16:06.186576,"(2.3, 2.68, 2.655686274509804)","(4.8, 6.0, 5.9724299065420565)","(3.7, 4.6, 4.525)","(81.0, 210.0, 200.0)","(4.8, 6.0, 5.788235294117647)","(21.0, 38.0, 36.54545454545455)","(41.0, 75.0, 70.0)","(31.0, 46.0, 42.53333333333333)"
06-01-2023 15:16:07.262784,"(2.3, 2.68, 2.6625352112676057)","(4.8, 6.0, 5.971359223300971)","(3.7, 4.6, 4.546969696969697)","(81.0, 210.0, 200.0)","(4.8, 5.8, 5.777551020408164)","(21.0, 38.0, 36.38461538461539)","(41.0, 75.0, 69.64285714285714)","(31.0, 46.0, 42.38095238095238)"
06-01-2023 15:16:08.247436,"(2.3, 2.7, 2.684516129032258)","(4.8, 6.0, 5.972463768115942)","(3.7, 4.6, 4.5453125)","(81.0, 210.0, 200.0)","(4.8, 5.9, 5.777551020408164)","(21.0, 38.0, 36.645161290322584)","(41.0, 75.0, 71.42857142857143)","(31.0, 46.0, 42.4375)"
06-01-2023 15:16:09.317782,"(2.3, 2.72, 2.7035714285714287)","(4.8, 6.0, 5.973134328358209)","(3.7, 4.5, 4.4605263157894735)","(81.0, 210.0, 188.57142857142858)","(4.8, 5.9, 5.837931034482759)","(21.0, 38.0, 36.645161290322584)","(41.0, 75.0, 71.42857142857143)","(31.0, 46.0, 42.4375)"
06-01-2023 15:16:10.497260,"(2.3, 2.7, 2.694193548387097)","(4.8, 6.0, 5.972058823529412)","(3.7, 4.5, 4.465714285714286)","(81.0, 210.0, 190.0)","(4.8, 5.9, 5.8364705882352945)","(21.0, 38.0, 36.81481481481482)","(41.0, 75.0, 71.42857142857143)","(31.0, 46.0, 42.32258064516129)"
06-01-2023 15:16:11.632164,"(2.3, 2.72, 2.7145)","(4.8, 6.0, 5.972727272727273)","(3.7, 4.5, 4.465714285714286)","(81.0, 210.0, 190.0)","(4.8, 5.9, 5.832727272727273)","(21.0, 38.0, 36.81481481481482)","(41.0, 75.0, 71.81818181818181)","(31.0, 46.0, 42.32258064516129)"
06-01-2023 15:16:12.654610,"(2.3, 2.72, 2.7185)","(4.8, 6.0, 5.972727272727273)","(3.7, 4.5, 4.4605263157894735)","(81.0, 210.0, 190.0)","(4.8, 5.9, 5.770175438596492)","(21.0, 38.0, 36.4)","(41.0, 75.0, 71.81818181818181)","(31.0, 46.0, 42.06896551724138)"
06-01-2023 15:16:13.690569,"(2.3, 2.74, 2.725217391304348)","(4.8, 6.0, 5.972727272727273)","(3.7, 4.5, 4.4605263157894735)","(81.0, 210.0, 190.0)","(4.8, 5.9, 5.770175438596492)","(21.0, 38.0, 36.32258064516129)","(41.0, 75.0, 72.0)","(31.0, 46.0, 42.53846153846154)"
06-01-2023 15:16:14.883216,"(2.3, 2.74, 2.7315)","(4.8, 6.0, 5.972727272727273)","(3.7, 4.5, 4.479411764705882)","(81.0, 210.0, 190.0)","(4.8, 5.7, 5.5562499999999995)","(21.0, 38.0, 36.27777777777778)","(41.0, 75.0, 72.5)","(31.0, 46.0, 42.53846153846154)"
06-01-2023 15:16:15.954596,"(2.3, 2.74, 2.7383333333333337)","(4.8, 6.2, 6.052032520325203)","(3.7, 4.6, 4.479411764705882)","(81.0, 210.0, 190.0)","(4.8, 5.6, 5.566666666666666)","(21.0, 38.0, 36.48780487804878)","(41.0, 75.0, 72.85714285714286)","(31.0, 46.0, 42.666666666666664)"
06-01-2023 15:16:17.033506,"(2.3, 2.74, 2.7381818181818183)","(4.8, 6.2, 6.041739130434783)","(3.7, 4.5, 4.531666666666666)","(81.0, 210.0, 191.25)","(4.8, 5.7, 5.377777777777778)","(21.0, 38.0, 36.526315789473685)","(41.0, 75.0, 72.85714285714286)","(31.0, 46.0, 42.5)"
06-01-2023 15:16:18.267945,"(2.3, 2.78, 2.772222222222222)","(4.8, 6.2, 6.054285714285714)","(3.7, 4.6, 4.526229508196721)","(81.0, 210.0, 191.25)","(4.8, 5.4, 5.373529411764706)","(21.0, 38.0, 36.526315789473685)","(41.0, 75.0, 72.85714285714286)","(31.0, 46.0, 42.5)"
06-01-2023 15:16:19.485429,"(2.3, 2.78, 2.7763636363636364)","(4.8, 6.2, 6.0539007092198585)","(3.7, 4.6, 4.54)","(81.0, 210.0, 190.0)","(4.8, 5.4, 5.36)","(21.0, 38.0, 36.303030303030305)","(41.0, 75.0, 72.0)","(31.0, 46.0, 43.2)"
06-01-2023 15:16:20.626199,"(2.3, 2.78, 2.7763636363636364)","(4.8, 6.2, 6.0539007092198585)","(3.7, 4.6, 4.453125)","(81.0, 210.0, 190.0)","(4.8, 5.4, 5.3090909090909095)","(21.0, 38.0, 36.375)","(41.0, 75.0, 72.0)","(31.0, 46.0, 43.4)"
06-01-2023 15:16:21.833152,"(2.3, 2.82, 2.8070588235294114)","(4.8, 6.2, 6.02093023255814)","(3.7, 4.5, 4.488888888888889)","(81.0, 210.0, 193.33333333333334)","(4.8, 5.4, 5.015584415584415)","(21.0, 38.0, 36.611111111111114)","(41.0, 75.0, 73.07692307692308)","(31.0, 46.0, 43.6)"
06-01-2023 15:16:22.880161,"(2.3, 2.86, 2.8485714285714283)","(4.8, 6.2, 6.02093023255814)","(3.7, 4.5, 4.488888888888889)","(81.0, 200.0, 193.33333333333334)","(4.8, 5.1, 5.014285714285714)","(21.0, 38.0, 36.628571428571426)","(41.0, 75.0, 73.07692307692308)","(31.0, 46.0, 43.68421052631579)"
06-01-2023 15:16:23.952078,"(2.3, 2.88, 2.8673684210526313)","(4.8, 5.9, 5.841935483870968)","(3.7, 4.6, 4.597368421052631)","(81.0, 200.0, 186.66666666666666)","(4.8, 5.1, 4.9818181818181815)","(21.0, 38.0, 36.628571428571426)","(41.0, 75.0, 73.07692307692308)","(31.0, 46.0, 44.0)"
06-01-2023 15:16:25.083701,"(2.35, 2.92, 2.905)","(4.8, 5.9, 5.80843373493976)","(3.8, 4.6, 4.533333333333333)","(81.0, 200.0, 185.71428571428572)","(4.6, 5.0, 4.938095238095238)","(21.0, 38.0, 36.41379310344828)","(41.0, 75.0, 72.5)","(31.0, 46.0, 43.904761904761905)"
06-01-2023 15:16:26.140774,"(2.35, 2.94, 2.9205405405405407)","(4.8, 5.9, 5.794890510948905)","(3.8, 4.6, 4.533333333333333)","(81.0, 200.0, 185.71428571428572)","(4.6, 5.1, 5.011971830985916)","(21.0, 38.0, 36.53333333333333)","(41.0, 75.0, 72.77777777777777)","(31.0, 46.0, 44.75)"
06-01-2023 15:16:27.261875,"(2.35, 2.96, 2.9525)","(4.8, 5.8, 5.77887323943662)","(3.8, 4.4, 4.368055555555555)","(81.0, 200.0, 187.69230769230768)","(4.6, 5.1, 5.035897435897436)","(21.0, 38.0, 36.48)","(41.0, 75.0, 73.33333333333333)","(31.0, 46.0, 49.666666666666664)"
06-01-2023 15:16:28.366937,"(2.35, 3.0, 2.9885057471264367)","(4.8, 5.7, 5.658490566037735)","(3.8, 4.4, 4.390740740740741)","(81.0, 200.0, 188.57142857142858)","(4.6, 5.1, 4.822167487684729)","(21.0, 38.0, 36.857142857142854)","(41.0, 75.0, 74.44444444444444)","(31.0, 50.0, 51.666666666666664)"
06-01-2023 15:16:29.531954,"(2.35, 3.05, 3.010246913580247)","(4.8, 5.7, 5.575)","(3.8, 4.5, 4.407086614173228)","(81.0, 200.0, 188.57142857142858)","(4.6, 4.9, 4.817977528089887)","(21.0, 38.0, 39.06666666666667)","(41.0, 75.0, 74.44444444444444)","(31.0, 55.0, 53.0)"
06-01-2023 15:16:30.647786,"(2.35, 3.05, 3.0346153846153845)","(4.8, 5.7, 5.55985401459854)","(3.8, 4.5, 4.473913043478261)","(81.0, 200.0, 204.44444444444446)","(4.6, 4.9, 5.090625)","(21.0, 40.0, 42.5)","(41.0, 75.0, 77.5)","(31.0, 55.0, 55.25)"
06-01-2023 15:16:31.744486,"(2.35, 2.82, 2.797142857142857)","(4.8, 5.7, 5.683333333333334)","(3.8, 4.6, 4.695161290322581)","(81.0, 240.0, 209.52380952380952)","(4.6, 5.2, 5.066666666666666)","(21.0, 44.0, 41.45454545454545)","(41.0, 80.0, 83.04347826086956)","(31.0, 65.0, 53.87096774193549)"
06-01-2023 15:16:32.904223,"(2.35, 2.82, 2.8007999999999997)","(4.8, 5.8, 5.734782608695652)","(3.8, 4.7, 4.688721804511278)","(81.0, 240.0, 209.52380952380952)","(4.6, 5.2, 5.056666666666667)","(21.0, 44.0, 41.81818181818182)","(41.0, 95.0, 83.04347826086956)","(31.0, 65.0, 48.708333333333336)"
06-01-2023 15:16:34.041242,"(2.35, 2.8, 2.792222222222222)","(4.8, 5.8, 5.771794871794872)","(3.8, 4.8, 4.703267973856209)","(81.0, 240.0, 209.52380952380952)","(4.6, 5.2, 5.094117647058823)","(21.0, 44.0, 41.666666666666664)","(41.0, 95.0, 83.04347826086956)","(31.0, 65.0, 51.035714285714285)"
06-01-2023 15:16:35.118955,"(2.35, 2.78, 2.7751020408163263)","(4.8, 5.8, 5.7875)","(3.8, 4.8, 4.70807453416149)","(81.0, 240.0, 209.52380952380952)","(4.6, 5.2, 5.1066666666666665)","(21.0, 44.0, 42.22222222222222)","(41.0, 95.0, 83.04347826086956)","(31.0, 65.0, 51.035714285714285)"
06-01-2023 15:16:36.229202,"(2.35, 2.76, 2.7571999999999997)","(4.8, 5.8, 5.7875)","(3.8, 4.8, 4.656363636363636)","(81.0, 240.0, 209.52380952380952)","(4.6, 5.2, 5.132499999999999)","(21.0, 44.0, 42.22222222222222)","(41.0, 95.0, 83.04347826086956)","(31.0, 65.0, 51.035714285714285)"
06-01-2023 15:16:37.370832,"(2.4, 2.76, 2.757142857142857)","(4.8, 5.9, 5.81830985915493)","(3.8, 4.7, 4.656363636363636)","(81.0, 240.0, 209.52380952380952)","(4.6, 5.2, 5.177027027027027)","(21.0, 44.0, 43.25)","(41.0, 95.0, 86.66666666666666)","(31.0, 65.0, 52.72727272727273)"
06-01-2023 15:16:38.534233,"(2.4, 2.76, 2.754782608695652)","(4.8, 5.9, 5.862264150943396)","(3.8, 4.7, 4.696703296703297)","(81.0, 240.0, 214.73684210526315)","(4.6, 5.2, 5.179012345679013)","(21.0, 44.0, 43.05882352941177)","(41.0, 95.0, 86.66666666666666)","(31.0, 65.0, 55.714285714285715)"
06-01-2023 15:16:39.639680,"(2.35, 2.76, 2.7485714285714287)","(4.8, 5.9, 5.8578947368421055)","(3.8, 4.7, 4.696703296703297)","(81.0, 240.0, 220.8)","(4.6, 5.2, 5.255172413793104)","(21.0, 44.0, 42.857142857142854)","(41.0, 95.0, 86.66666666666666)","(31.0, 60.0, 55.38461538461539)"
06-01-2023 15:16:40.756076,"(2.35, 2.74, 2.708)","(4.8, 5.9, 5.871604938271605)","(3.8, 4.8, 4.722857142857143)","(81.0, 240.0, 220.8)","(4.6, 5.3, 5.353731343283583)","(21.0, 44.0, 42.857142857142854)","(41.0, 95.0, 89.28571428571428)","(31.0, 60.0, 56.25)"
06-01-2023 15:16:41.899916,"(2.35, 2.72, 2.688)","(4.8, 5.9, 5.886206896551724)","(3.8, 4.7, 4.6521739130434785)","(81.0, 240.0, 198.0952380952381)","(4.6, 5.4, 5.314814814814815)","(21.0, 44.0, 42.5)","(41.0, 95.0, 90.2)","(31.0, 60.0, 56.25)"
06-01-2023 15:16:42.956150,"(2.35, 2.7, 2.686)","(4.8, 5.9, 5.894285714285715)","(3.8, 4.7, 4.6521739130434785)","(81.0, 240.0, 198.0952380952381)","(4.6, 5.4, 5.286065573770491)","(21.0, 46.0, 42.888888888888886)","(41.0, 95.0, 90.2)","(31.0, 60.0, 56.25)"
06-01-2023 15:16:43.994360,"(2.35, 2.7, 2.6634285714285717)","(4.8, 6.0, 5.897142857142857)","(3.8, 4.7, 4.6521739130434785)","(81.0, 240.0, 198.0952380952381)","(4.6, 5.3, 5.286065573770491)","(21.0, 46.0, 42.94117647058823)","(41.0, 95.0, 90.2)","(31.0, 60.0, 56.25)"
06-01-2023 15:16:44.988591,"(2.35, 2.7, 2.6634285714285717)","(4.8, 6.0, 5.925925925925926)","(3.8, 4.7, 4.665625)","(81.0, 240.0, 198.0952380952381)","(4.6, 5.3, 5.286065573770491)","(21.0, 46.0, 42.94117647058823)","(41.0, 95.0, 90.2)","(31.0, 60.0, 56.25)"
06-01-2023 15:16:46.050962,"(2.35, 2.7, 2.664179104477612)","(4.8, 6.0, 5.925925925925926)","(3.8, 4.7, 4.665625)","(81.0, 240.0, 198.0952380952381)","(4.6, 5.4, 5.359090909090909)","(21.0, 46.0, 42.57142857142857)","(41.0, 95.0, 90.2)","(31.0, 60.0, 56.25)"
