,Sozins Royal,Yoshi Moon,Goldstar Charm,Little Nosey,Tiggerlong Panda,Harry Baxter,Homebush Opal,Mighty Mccook
16-12-2022 12:05:32.674208,"(7.5, 29.0, 18.200000000000003)","(4.2, 9.0, 7.4)","(11.0, 23.0, 16.3)","(6.0, 15.0, 10.45)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 18.333333333333332)","(11.0, 48.0, 27.32307692307692)","(8.0, 15.5, 14.5125)"
16-12-2022 12:05:33.744825,"(7.5, 29.0, 18.200000000000003)","(4.2, 9.0, 7.4)","(11.0, 23.0, 16.3)","(6.0, 15.0, 10.45)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 18.333333333333332)","(11.0, 48.0, 27.32307692307692)","(8.0, 15.5, 14.5125)"
16-12-2022 12:05:34.945489,"(7.5, 29.0, 18.200000000000003)","(4.2, 9.0, 7.4)","(11.0, 23.0, 16.3)","(6.0, 15.0, 10.45)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 18.333333333333332)","(11.0, 48.0, 27.32307692307692)","(8.0, 15.5, 14.5125)"
16-12-2022 12:05:36.183450,"(7.5, 29.0, 18.200000000000003)","(4.2, 9.0, 7.4)","(11.0, 23.0, 16.3)","(6.0, 15.0, 10.45)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 18.333333333333332)","(11.0, 48.0, 27.32307692307692)","(8.0, 15.5, 14.5125)"
16-12-2022 12:05:37.326270,"(7.5, 29.0, 18.200000000000003)","(4.2, 9.0, 7.4)","(11.0, 23.0, 16.3)","(6.0, 15.0, 10.45)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 18.333333333333332)","(11.0, 48.0, 27.32307692307692)","(8.0, 15.5, 14.5125)"
16-12-2022 12:05:38.687174,"(7.5, 29.0, 18.200000000000003)","(4.2, 9.0, 7.4)","(11.0, 23.0, 16.3)","(6.0, 15.0, 10.45)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 18.333333333333332)","(11.0, 48.0, 27.32307692307692)","(8.0, 15.5, 14.5125)"
16-12-2022 12:05:40.019488,"(7.5, 29.0, 18.200000000000003)","(4.2, 9.0, 7.4)","(11.0, 23.0, 16.3)","(6.0, 15.0, 10.45)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 18.333333333333332)","(11.0, 48.0, 27.32307692307692)","(8.0, 15.5, 14.5125)"
16-12-2022 12:05:41.410043,"(7.5, 29.0, 18.200000000000003)","(4.2, 9.0, 7.4)","(11.0, 23.0, 16.3)","(6.0, 15.0, 10.45)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 18.333333333333332)","(11.0, 48.0, 27.32307692307692)","(8.0, 15.5, 14.5125)"
16-12-2022 12:05:42.702292,"(7.5, 29.0, 18.200000000000003)","(4.2, 9.0, 8.709090909090909)","(11.0, 23.0, 16.3)","(6.0, 15.0, 14.049999999999999)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 18.333333333333332)","(11.0, 48.0, 27.32307692307692)","(8.0, 15.5, 14.5125)"
16-12-2022 12:05:43.946378,"(7.5, 29.0, 18.200000000000003)","(4.2, 9.0, 8.709090909090909)","(11.0, 23.0, 16.3)","(6.0, 15.0, 14.049999999999999)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 18.333333333333332)","(11.0, 48.0, 27.32307692307692)","(8.0, 15.5, 14.5125)"
16-12-2022 12:05:45.456674,"(7.5, 29.0, 18.200000000000003)","(4.2, 9.0, 7.16)","(11.0, 23.0, 14.066666666666666)","(6.0, 15.0, 10.45)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 18.333333333333332)","(11.0, 48.0, 27.32307692307692)","(8.0, 15.5, 14.105882352941176)"
16-12-2022 12:05:46.782844,"(7.5, 29.0, 18.200000000000003)","(4.2, 9.0, 7.16)","(11.0, 23.0, 14.066666666666666)","(6.0, 15.0, 10.45)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 18.333333333333332)","(11.0, 48.0, 27.32307692307692)","(8.0, 15.5, 14.105882352941176)"
16-12-2022 12:05:48.145413,"(7.5, 29.0, 18.200000000000003)","(4.2, 9.0, 8.709090909090909)","(11.0, 23.0, 14.066666666666666)","(6.0, 15.0, 10.45)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 18.333333333333332)","(11.0, 48.0, 27.32307692307692)","(8.0, 15.5, 14.105882352941176)"
16-12-2022 12:05:49.654459,"(7.5, 29.0, 18.200000000000003)","(4.2, 9.0, 7.12)","(11.0, 23.0, 14.066666666666666)","(6.0, 15.0, 10.45)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 29.08)","(11.0, 48.0, 27.32307692307692)","(8.0, 15.5, 14.105882352941176)"
16-12-2022 12:05:51.041097,"(7.5, 29.0, 18.200000000000003)","(4.2, 9.0, 7.5249999999999995)","(11.0, 23.0, 14.066666666666666)","(6.0, 15.0, 11.633333333333333)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 17.733333333333334)","(11.0, 48.0, 27.32307692307692)","(8.0, 15.5, 14.105882352941176)"
16-12-2022 12:05:52.329431,"(7.5, 29.0, 18.200000000000003)","(4.2, 8.6, 7.5249999999999995)","(11.0, 23.0, 14.066666666666666)","(6.0, 14.5, 12.225)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 17.733333333333334)","(11.0, 48.0, 27.32307692307692)","(8.0, 15.5, 14.105882352941176)"
16-12-2022 12:05:54.414690,"(7.5, 29.0, 18.200000000000003)","(4.2, 8.6, 7.5249999999999995)","(11.0, 23.0, 14.066666666666666)","(6.0, 14.5, 13.5)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 17.733333333333334)","(11.0, 48.0, 27.32307692307692)","(8.0, 15.5, 14.105882352941176)"
16-12-2022 12:05:55.988163,"(7.5, 29.0, 18.200000000000003)","(4.2, 8.6, 7.5249999999999995)","(11.0, 23.0, 14.066666666666666)","(6.0, 14.5, 11.666666666666668)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 17.733333333333334)","(11.0, 48.0, 27.32307692307692)","(8.0, 15.5, 14.105882352941176)"
16-12-2022 12:05:57.320688,"(7.5, 29.0, 18.200000000000003)","(4.2, 8.6, 7.5249999999999995)","(11.0, 23.0, 14.066666666666666)","(6.0, 14.5, 11.666666666666668)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 17.733333333333334)","(11.0, 48.0, 27.32307692307692)","(8.0, 15.5, 14.105882352941176)"
16-12-2022 12:05:58.537946,"(7.5, 29.0, 18.200000000000003)","(4.2, 8.6, 7.5249999999999995)","(11.0, 23.0, 14.066666666666666)","(6.0, 14.5, 11.666666666666668)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 17.733333333333334)","(11.0, 48.0, 27.32307692307692)","(8.0, 15.5, 14.105882352941176)"
16-12-2022 12:05:59.831174,"(7.5, 29.0, 18.200000000000003)","(4.2, 8.6, 7.5249999999999995)","(11.0, 23.0, 14.066666666666666)","(6.0, 14.5, 11.666666666666668)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 17.733333333333334)","(11.0, 48.0, 27.32307692307692)","(8.0, 15.5, 14.105882352941176)"
16-12-2022 12:06:01.458562,"(7.5, 29.0, 18.200000000000003)","(4.2, 8.6, 7.5249999999999995)","(11.0, 23.0, 20.28)","(6.0, 14.5, 11.666666666666668)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 17.733333333333334)","(11.0, 48.0, 27.32307692307692)","(8.0, 15.5, 14.105882352941176)"
16-12-2022 12:06:02.973382,"(7.5, 29.0, 18.200000000000003)","(4.2, 8.6, 7.5249999999999995)","(11.0, 23.0, 13.933333333333334)","(6.0, 14.5, 11.666666666666668)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 17.733333333333334)","(11.0, 48.0, 23.152941176470588)","(8.0, 15.5, 14.105882352941176)"
16-12-2022 12:06:04.332258,"(7.5, 29.0, 18.200000000000003)","(4.2, 8.6, 7.5249999999999995)","(11.0, 23.0, 14.2)","(6.0, 14.5, 13.75)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 17.733333333333334)","(11.0, 48.0, 22.4)","(8.0, 15.5, 14.105882352941176)"
16-12-2022 12:06:05.633863,"(7.5, 29.0, 18.200000000000003)","(4.2, 8.6, 7.5249999999999995)","(11.0, 23.0, 14.2)","(6.0, 14.5, 13.75)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 17.733333333333334)","(11.0, 48.0, 22.4)","(8.0, 15.5, 14.105882352941176)"
16-12-2022 12:06:06.872637,"(7.5, 29.0, 18.200000000000003)","(4.2, 8.6, 7.5249999999999995)","(11.0, 23.0, 14.2)","(6.0, 14.5, 11.666666666666668)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 17.733333333333334)","(11.0, 48.0, 22.4)","(8.0, 15.5, 14.105882352941176)"
16-12-2022 12:06:08.126219,"(7.5, 29.0, 18.200000000000003)","(4.2, 8.6, 7.5249999999999995)","(11.0, 23.0, 14.2)","(6.0, 14.5, 11.666666666666668)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 17.733333333333334)","(11.0, 48.0, 22.4)","(8.0, 15.5, 14.105882352941176)"
16-12-2022 12:06:09.361233,"(7.5, 29.0, 18.200000000000003)","(4.2, 8.6, 7.5249999999999995)","(11.0, 23.0, 14.2)","(6.0, 14.5, 11.666666666666668)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 17.733333333333334)","(11.0, 48.0, 22.4)","(8.0, 15.5, 14.105882352941176)"
16-12-2022 12:06:10.558710,"(7.5, 29.0, 18.200000000000003)","(4.2, 8.6, 7.5249999999999995)","(11.0, 23.0, 14.2)","(6.0, 14.5, 11.666666666666668)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 17.733333333333334)","(11.0, 48.0, 22.4)","(8.0, 15.5, 14.105882352941176)"
16-12-2022 12:06:11.789155,"(7.5, 29.0, 18.200000000000003)","(4.2, 8.4, 7.375)","(11.0, 23.0, 14.2)","(6.0, 14.5, 11.666666666666668)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 17.733333333333334)","(11.0, 48.0, 22.4)","(8.0, 15.5, 9.575)"
16-12-2022 12:06:13.048395,"(7.5, 29.0, 18.200000000000003)","(4.2, 8.4, 7.375)","(11.0, 23.0, 14.2)","(6.0, 14.5, 11.666666666666668)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 17.733333333333334)","(11.0, 48.0, 22.4)","(8.0, 15.5, 9.575)"
16-12-2022 12:06:14.190022,"(7.5, 29.0, 24.64)","(4.2, 8.4, 7.375)","(11.0, 23.0, 14.2)","(6.0, 14.5, 11.666666666666668)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 17.733333333333334)","(11.0, 48.0, 22.4)","(8.0, 15.5, 9.575)"
16-12-2022 12:06:15.300778,"(7.5, 29.0, 24.64)","(4.2, 8.4, 7.375)","(11.0, 23.0, 14.2)","(6.0, 14.5, 11.666666666666668)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 17.733333333333334)","(11.0, 48.0, 22.4)","(8.0, 15.5, 9.575)"
16-12-2022 12:06:16.392963,"(7.5, 29.0, 24.64)","(4.2, 8.4, 7.375)","(11.0, 23.0, 14.2)","(6.0, 14.5, 11.666666666666668)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 17.733333333333334)","(11.0, 48.0, 22.4)","(8.0, 15.5, 9.575)"
16-12-2022 12:06:17.538146,"(7.5, 29.0, 24.64)","(4.2, 8.4, 7.375)","(11.0, 23.0, 14.2)","(6.0, 14.5, 11.666666666666668)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 17.733333333333334)","(11.0, 48.0, 22.4)","(8.0, 15.5, 9.575)"
16-12-2022 12:06:18.701391,"(7.5, 29.0, 24.64)","(4.2, 8.4, 7.375)","(11.0, 23.0, 14.2)","(6.0, 14.5, 11.666666666666668)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 17.733333333333334)","(11.0, 48.0, 22.4)","(8.0, 15.5, 9.575)"
16-12-2022 12:06:19.869997,"(7.5, 29.0, 24.64)","(4.2, 8.4, 7.375)","(11.0, 23.0, 20.28)","(6.0, 14.5, 11.666666666666668)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 17.733333333333334)","(11.0, 48.0, 22.4)","(8.0, 15.5, 9.575)"
16-12-2022 12:06:21.122482,"(7.5, 29.0, 24.64)","(4.2, 8.4, 7.375)","(11.0, 23.0, 20.28)","(6.0, 14.5, 11.666666666666668)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 17.733333333333334)","(11.0, 48.0, 22.4)","(8.0, 15.5, 9.575)"
16-12-2022 12:06:22.328027,"(7.5, 29.0, 24.64)","(4.2, 8.4, 7.375)","(11.0, 23.0, 20.28)","(6.0, 14.5, 11.666666666666668)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 29.08)","(11.0, 48.0, 30.933333333333337)","(8.0, 15.5, 9.575)"
16-12-2022 12:06:23.513017,"(7.5, 29.0, 24.64)","(4.2, 8.4, 7.375)","(11.0, 23.0, 14.333333333333332)","(6.0, 14.5, 11.666666666666668)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 29.08)","(11.0, 48.0, 30.933333333333337)","(8.0, 15.5, 9.575)"
16-12-2022 12:06:24.714293,"(7.5, 29.0, 24.64)","(4.2, 8.4, 7.375)","(11.0, 23.0, 14.333333333333332)","(6.0, 14.5, 11.666666666666668)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 29.08)","(11.0, 48.0, 30.933333333333337)","(8.0, 15.5, 9.575)"
16-12-2022 12:06:25.964277,"(7.5, 29.0, 24.64)","(4.2, 8.4, 7.375)","(11.0, 23.0, 14.333333333333332)","(6.0, 14.5, 11.666666666666668)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 29.08)","(11.0, 48.0, 30.933333333333337)","(8.0, 15.5, 9.575)"
16-12-2022 12:06:27.224704,"(7.5, 29.0, 24.64)","(4.2, 8.4, 7.375)","(11.0, 23.0, 14.333333333333332)","(6.0, 14.5, 11.666666666666668)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 29.08)","(11.0, 48.0, 30.933333333333337)","(8.0, 15.5, 9.575)"
16-12-2022 12:06:28.470464,"(7.5, 29.0, 24.64)","(4.2, 8.4, 7.375)","(11.0, 23.0, 14.333333333333332)","(6.0, 14.5, 11.666666666666668)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 29.08)","(11.0, 48.0, 30.933333333333337)","(8.0, 15.5, 9.575)"
16-12-2022 12:06:29.611453,"(7.5, 29.0, 24.64)","(4.2, 8.4, 7.375)","(11.0, 23.0, 14.333333333333332)","(6.0, 14.5, 11.666666666666668)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 29.08)","(11.0, 48.0, 30.933333333333337)","(8.0, 15.5, 9.575)"
16-12-2022 12:06:30.802907,"(7.5, 29.0, 24.64)","(4.2, 8.4, 7.375)","(11.0, 23.0, 14.333333333333332)","(6.0, 14.5, 11.666666666666668)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 29.08)","(11.0, 48.0, 30.933333333333337)","(8.0, 15.5, 9.575)"
16-12-2022 12:06:31.948558,"(7.5, 29.0, 24.64)","(4.2, 8.4, 7.375)","(11.0, 23.0, 14.333333333333332)","(6.0, 14.5, 13.511111111111111)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 29.08)","(11.0, 48.0, 30.933333333333337)","(8.0, 15.5, 9.575)"
16-12-2022 12:06:33.106635,"(7.5, 29.0, 24.64)","(4.2, 8.4, 7.375)","(11.0, 23.0, 14.333333333333332)","(6.0, 14.5, 11.733333333333334)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 29.08)","(11.0, 48.0, 30.933333333333337)","(8.0, 15.5, 9.575)"
16-12-2022 12:06:34.159552,"(7.5, 29.0, 24.64)","(4.2, 8.4, 7.375)","(11.0, 23.0, 14.333333333333332)","(6.0, 14.5, 11.733333333333334)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 29.08)","(11.0, 48.0, 30.933333333333337)","(8.0, 15.5, 9.575)"
16-12-2022 12:06:35.145773,"(7.5, 29.0, 24.64)","(4.2, 8.4, 7.375)","(11.0, 23.0, 14.333333333333332)","(6.0, 14.5, 11.733333333333334)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 29.08)","(11.0, 48.0, 30.933333333333337)","(8.0, 15.5, 9.575)"
16-12-2022 12:06:36.183223,"(7.5, 29.0, 24.64)","(4.2, 8.4, 7.375)","(11.0, 23.0, 14.333333333333332)","(6.0, 14.5, 11.733333333333334)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 29.08)","(11.0, 48.0, 30.933333333333337)","(8.0, 15.5, 9.575)"
16-12-2022 12:06:37.251316,"(7.5, 29.0, 24.64)","(4.2, 8.4, 7.375)","(11.0, 23.0, 14.333333333333332)","(6.0, 14.5, 11.733333333333334)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 29.08)","(11.0, 48.0, 30.933333333333337)","(8.0, 15.5, 9.575)"
16-12-2022 12:06:38.336319,"(7.5, 29.0, 24.64)","(4.2, 8.4, 7.375)","(11.0, 23.0, 14.333333333333332)","(6.0, 14.5, 11.733333333333334)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 29.08)","(11.0, 48.0, 30.933333333333337)","(8.0, 15.5, 9.575)"
16-12-2022 12:06:39.430315,"(7.5, 29.0, 24.64)","(4.2, 8.4, 7.375)","(11.0, 23.0, 14.333333333333332)","(6.0, 14.5, 11.733333333333334)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 29.08)","(11.0, 48.0, 30.933333333333337)","(8.0, 15.5, 9.575)"
16-12-2022 12:06:40.564870,"(7.5, 29.0, 24.64)","(4.2, 8.4, 7.375)","(11.0, 23.0, 14.333333333333332)","(6.0, 14.5, 11.733333333333334)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 29.08)","(11.0, 48.0, 30.933333333333337)","(8.0, 15.5, 9.575)"
16-12-2022 12:06:41.722986,"(7.5, 29.0, 24.64)","(4.2, 8.4, 7.375)","(11.0, 23.0, 14.333333333333332)","(6.0, 14.5, 13.69090909090909)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 29.08)","(11.0, 48.0, 30.933333333333337)","(8.0, 15.5, 9.575)"
16-12-2022 12:06:42.845306,"(7.5, 29.0, 24.64)","(4.2, 8.4, 7.375)","(11.0, 23.0, 14.333333333333332)","(6.0, 14.5, 13.69090909090909)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 29.08)","(11.0, 48.0, 30.933333333333337)","(8.0, 15.5, 9.575)"
16-12-2022 12:06:44.008732,"(7.5, 29.0, 24.64)","(4.2, 8.4, 7.375)","(11.0, 23.0, 14.333333333333332)","(6.0, 14.5, 13.69090909090909)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 29.08)","(11.0, 48.0, 30.933333333333337)","(8.0, 15.5, 9.575)"
16-12-2022 12:06:45.218789,"(7.5, 29.0, 24.64)","(4.2, 8.4, 7.375)","(11.0, 23.0, 14.333333333333332)","(6.0, 14.5, 13.69090909090909)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 29.08)","(11.0, 48.0, 30.933333333333337)","(8.0, 15.5, 9.575)"
16-12-2022 12:06:46.470360,"(7.5, 29.0, 24.64)","(4.2, 8.4, 7.375)","(11.0, 23.0, 14.333333333333332)","(6.0, 14.5, 13.69090909090909)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 29.08)","(11.0, 48.0, 30.933333333333337)","(8.0, 15.5, 9.575)"
16-12-2022 12:06:47.647026,"(7.5, 29.0, 24.64)","(4.2, 8.4, 7.375)","(11.0, 23.0, 14.333333333333332)","(6.0, 14.5, 13.69090909090909)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 29.08)","(11.0, 48.0, 30.933333333333337)","(8.0, 15.5, 9.575)"
16-12-2022 12:06:48.873675,"(7.5, 29.0, 24.64)","(4.2, 8.4, 7.375)","(11.0, 23.0, 14.333333333333332)","(6.0, 14.5, 13.69090909090909)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 29.08)","(11.0, 48.0, 30.933333333333337)","(8.0, 15.5, 9.575)"
16-12-2022 12:06:50.141333,"(7.5, 29.0, 24.64)","(4.2, 8.4, 7.375)","(11.0, 23.0, 20.28)","(6.0, 14.5, 13.69090909090909)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 29.08)","(11.0, 48.0, 30.933333333333337)","(8.0, 15.5, 9.575)"
16-12-2022 12:06:51.325339,"(7.5, 29.0, 24.64)","(4.2, 8.4, 7.375)","(11.0, 23.0, 20.28)","(6.0, 14.5, 13.69090909090909)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 29.08)","(11.0, 48.0, 30.933333333333337)","(8.0, 15.5, 9.575)"
16-12-2022 12:06:52.530918,"(7.5, 29.0, 24.64)","(4.2, 8.4, 7.375)","(11.0, 23.0, 14.066666666666666)","(6.0, 14.5, 13.433333333333334)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 29.08)","(11.0, 48.0, 30.933333333333337)","(8.0, 15.5, 9.575)"
16-12-2022 12:06:53.736009,"(7.5, 29.0, 24.64)","(4.2, 8.4, 7.375)","(11.0, 23.0, 14.666666666666668)","(6.0, 15.0, 12.830769230769231)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 29.08)","(11.0, 48.0, 30.933333333333337)","(8.0, 15.5, 9.575)"
16-12-2022 12:06:54.925197,"(7.5, 29.0, 24.64)","(4.2, 8.4, 7.375)","(11.0, 23.0, 14.666666666666668)","(6.0, 15.0, 12.830769230769231)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 29.08)","(11.0, 48.0, 30.933333333333337)","(8.0, 15.5, 9.575)"
16-12-2022 12:06:56.139893,"(7.5, 29.0, 24.64)","(4.2, 8.4, 7.375)","(11.0, 23.0, 14.666666666666668)","(6.0, 15.0, 11.900000000000002)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 29.08)","(11.0, 48.0, 30.933333333333337)","(8.0, 15.5, 9.575)"
16-12-2022 12:06:57.340249,"(7.5, 29.0, 24.64)","(4.2, 8.4, 7.375)","(11.0, 23.0, 14.666666666666668)","(6.0, 15.0, 11.900000000000002)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 29.08)","(11.0, 48.0, 30.933333333333337)","(8.0, 15.5, 9.575)"
16-12-2022 12:06:58.515933,"(7.5, 29.0, 24.64)","(4.2, 8.4, 7.375)","(11.0, 23.0, 14.666666666666668)","(6.0, 15.0, 13.671428571428573)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 29.08)","(11.0, 48.0, 30.933333333333337)","(8.0, 15.5, 9.575)"
16-12-2022 12:06:59.731351,"(7.5, 29.0, 24.64)","(4.2, 8.4, 7.375)","(11.0, 23.0, 14.666666666666668)","(6.0, 15.0, 13.671428571428573)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 29.08)","(11.0, 48.0, 30.933333333333337)","(8.0, 15.5, 9.575)"
16-12-2022 12:07:00.924591,"(7.5, 29.0, 24.64)","(4.2, 8.4, 7.375)","(11.0, 23.0, 14.666666666666668)","(6.0, 15.0, 13.671428571428573)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 29.08)","(11.0, 48.0, 30.933333333333337)","(8.0, 15.5, 9.575)"
16-12-2022 12:07:02.067631,"(7.5, 29.0, 24.64)","(4.2, 8.4, 7.375)","(11.0, 23.0, 14.666666666666668)","(6.0, 15.0, 13.671428571428573)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 29.08)","(11.0, 48.0, 30.933333333333337)","(8.0, 15.5, 9.575)"
16-12-2022 12:07:03.102413,"(7.5, 29.0, 24.64)","(4.2, 8.4, 7.375)","(11.0, 23.0, 14.666666666666668)","(6.0, 15.0, 13.671428571428573)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 29.08)","(11.0, 48.0, 30.933333333333337)","(8.0, 15.5, 9.575)"
16-12-2022 12:07:04.188323,"(7.5, 29.0, 24.64)","(4.2, 8.4, 7.375)","(11.0, 23.0, 14.666666666666668)","(6.0, 15.0, 13.671428571428573)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 29.08)","(11.0, 48.0, 30.933333333333337)","(8.0, 15.5, 9.575)"
16-12-2022 12:07:05.273489,"(7.5, 29.0, 24.64)","(4.2, 8.4, 7.375)","(11.0, 23.0, 14.666666666666668)","(6.0, 15.0, 13.671428571428573)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 29.08)","(11.0, 48.0, 30.933333333333337)","(8.0, 15.5, 9.575)"
16-12-2022 12:07:06.361781,"(7.5, 29.0, 24.64)","(4.2, 8.4, 7.375)","(11.0, 23.0, 14.666666666666668)","(6.0, 15.0, 13.671428571428573)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 29.08)","(11.0, 48.0, 30.933333333333337)","(8.0, 15.5, 9.575)"
16-12-2022 12:07:07.476270,"(7.5, 29.0, 24.64)","(4.2, 8.4, 7.375)","(11.0, 23.0, 14.666666666666668)","(6.0, 15.0, 13.671428571428573)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 29.08)","(11.0, 48.0, 30.933333333333337)","(8.0, 15.5, 9.575)"
16-12-2022 12:07:08.619362,"(7.5, 29.0, 24.64)","(4.2, 8.4, 7.375)","(11.0, 23.0, 14.666666666666668)","(6.0, 15.0, 13.671428571428573)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 29.08)","(11.0, 48.0, 30.933333333333337)","(8.0, 15.5, 9.575)"
16-12-2022 12:07:09.813724,"(7.5, 29.0, 24.64)","(4.2, 8.4, 7.375)","(11.0, 23.0, 14.666666666666668)","(6.0, 15.0, 13.671428571428573)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 29.08)","(11.0, 48.0, 30.933333333333337)","(8.0, 15.5, 9.575)"
16-12-2022 12:07:11.109080,"(7.5, 29.0, 24.64)","(4.2, 8.4, 7.375)","(11.0, 23.0, 14.666666666666668)","(6.0, 15.0, 13.671428571428573)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 29.08)","(11.0, 48.0, 30.933333333333337)","(8.0, 15.5, 9.575)"
16-12-2022 12:07:12.330475,"(7.5, 29.0, 24.64)","(4.2, 8.4, 7.375)","(11.0, 23.0, 14.666666666666668)","(6.0, 15.0, 13.671428571428573)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 29.08)","(11.0, 48.0, 30.933333333333337)","(8.0, 15.5, 9.575)"
16-12-2022 12:07:13.567428,"(7.5, 29.0, 24.64)","(4.2, 8.4, 7.375)","(11.0, 23.0, 14.666666666666668)","(6.0, 15.0, 13.671428571428573)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 29.08)","(11.0, 48.0, 30.933333333333337)","(8.0, 15.5, 9.575)"
16-12-2022 12:07:14.857630,"(7.5, 29.0, 24.64)","(4.2, 8.4, 7.375)","(11.0, 23.0, 14.666666666666668)","(6.0, 15.0, 13.671428571428573)","(2.6, 3.45, 2.9569565217391305)","(10.0, 34.0, 29.08)","(11.0, 48.0, 30.933333333333337)","(8.0, 15.5, 9.575)"
