,Torque To The Max,The Crom,Risky Buziness,Furiosa,Perfect Feeling,Fly Cheval,La Pistola,Eagles Response,Mister Woodport,Bee Gees Best
10-01-2023 14:29:12.136095,"(11.0, 14.5, 14.055555555555555)","(21.0, 34.0, 30.4)","(10.0, 12.5, 12.416666666666666)","(11.0, 15.5, 15.0)","(19.0, 29.0, 27.0)","(12.0, 19.5, 18.166666666666668)","(41.0, 85.0, 77.5)","(11.0, 17.5, 17.0)","(4.2, 4.0, 3.9958333333333336)","(2.2, 3.0, 2.872)"
10-01-2023 14:29:13.783676,"(11.0, 14.5, 14.055555555555555)","(21.0, 34.0, 30.4)","(10.0, 12.5, 12.25)","(11.0, 15.5, 14.4375)","(19.0, 29.0, 27.0)","(12.0, 19.5, 19.1)","(41.0, 85.0, 77.5)","(11.0, 17.5, 17.0)","(4.2, 4.1, 4.046666666666667)","(2.2, 3.0, 2.928888888888889)"
10-01-2023 14:29:15.434571,"(11.0, 14.5, 14.055555555555555)","(21.0, 34.0, 30.4)","(10.0, 12.5, 12.25)","(11.0, 16.0, 14.571428571428571)","(19.0, 29.0, 27.0)","(12.0, 19.5, 19.1)","(41.0, 85.0, 77.5)","(11.0, 17.5, 17.0)","(4.2, 4.1, 4.066666666666666)","(2.2, 3.0, 2.8854545454545453)"
10-01-2023 14:29:17.016150,"(11.0, 14.5, 14.055555555555555)","(21.0, 34.0, 30.4)","(10.0, 12.5, 12.25)","(11.0, 16.0, 14.571428571428571)","(19.0, 29.0, 27.0)","(12.0, 19.5, 18.5)","(41.0, 85.0, 77.5)","(11.0, 17.5, 17.0)","(4.2, 4.1, 3.8545454545454545)","(2.2, 3.0, 2.8854545454545453)"
10-01-2023 14:29:18.423405,"(11.0, 14.5, 14.055555555555555)","(21.0, 34.0, 30.4)","(10.0, 12.5, 12.25)","(11.0, 16.0, 14.571428571428571)","(19.0, 29.0, 27.0)","(12.0, 19.5, 18.5)","(41.0, 85.0, 77.5)","(11.0, 17.5, 17.0)","(4.2, 4.1, 3.990277777777778)","(2.2, 3.0, 2.8854545454545453)"
10-01-2023 14:29:19.843611,"(11.0, 14.5, 14.055555555555555)","(21.0, 34.0, 30.4)","(10.0, 12.5, 12.25)","(11.0, 16.0, 14.571428571428571)","(19.0, 29.0, 27.0)","(12.0, 19.5, 18.5)","(41.0, 85.0, 77.5)","(11.0, 17.5, 17.0)","(4.2, 4.0, 4.014925373134329)","(2.2, 3.0, 2.8854545454545453)"
10-01-2023 14:29:21.240923,"(11.0, 14.5, 14.055555555555555)","(21.0, 34.0, 30.4)","(10.0, 12.5, 12.25)","(11.0, 16.0, 14.571428571428571)","(19.0, 29.0, 27.0)","(12.0, 19.5, 18.5)","(41.0, 85.0, 77.5)","(11.0, 17.5, 17.0)","(4.2, 4.1, 4.0725)","(2.2, 3.0, 2.916)"
10-01-2023 14:29:22.650769,"(11.0, 14.5, 14.055555555555555)","(21.0, 34.0, 30.4)","(10.0, 12.5, 12.25)","(11.0, 16.0, 14.571428571428571)","(19.0, 29.0, 27.0)","(12.0, 19.5, 18.5)","(41.0, 85.0, 77.5)","(11.0, 17.5, 17.0)","(4.2, 4.1, 4.1427184466019416)","(2.2, 3.0, 2.8854545454545453)"
10-01-2023 14:29:24.146326,"(11.0, 14.5, 13.833333333333334)","(21.0, 34.0, 30.4)","(10.0, 12.5, 12.25)","(11.0, 16.0, 14.571428571428571)","(19.0, 29.0, 27.0)","(12.0, 19.5, 18.5)","(41.0, 85.0, 77.5)","(11.0, 17.5, 16.9)","(4.2, 4.2, 4.082)","(2.2, 3.0, 2.91)"
10-01-2023 14:29:25.605777,"(11.0, 14.5, 13.722222222222221)","(21.0, 34.0, 30.4)","(10.0, 12.5, 12.25)","(11.0, 16.0, 15.11111111111111)","(19.0, 29.0, 27.0)","(12.0, 19.5, 18.5)","(41.0, 85.0, 81.66666666666667)","(11.0, 17.0, 16.916666666666668)","(4.2, 4.2, 4.003333333333333)","(2.2, 2.96, 2.8899999999999997)"
10-01-2023 14:29:27.062273,"(11.0, 14.5, 13.833333333333334)","(21.0, 34.0, 30.4)","(10.0, 12.5, 12.428571428571429)","(11.0, 16.0, 15.11111111111111)","(19.0, 29.0, 27.0)","(12.0, 19.5, 19.1)","(41.0, 95.0, 81.66666666666667)","(11.0, 17.0, 16.875)","(4.2, 4.2, 4.294642857142857)","(2.2, 2.98, 2.91)"
10-01-2023 14:29:28.483263,"(11.0, 14.5, 13.722222222222221)","(21.0, 34.0, 30.4)","(10.0, 12.5, 12.166666666666666)","(11.0, 16.0, 15.11111111111111)","(19.0, 29.0, 27.0)","(12.0, 19.5, 27.833333333333336)","(41.0, 95.0, 81.66666666666667)","(11.0, 17.0, 16.857142857142858)","(4.2, 4.3, 4.267567567567568)","(2.2, 2.96, 2.91)"
10-01-2023 14:29:30.019342,"(11.0, 14.5, 13.722222222222221)","(21.0, 34.0, 30.4)","(10.0, 12.5, 12.166666666666666)","(11.0, 16.0, 15.11111111111111)","(19.0, 29.0, 27.0)","(12.0, 29.0, 26.944444444444443)","(41.0, 95.0, 81.66666666666667)","(11.0, 17.0, 17.3125)","(4.2, 4.3, 4.128571428571428)","(2.2, 2.96, 2.893333333333333)"
10-01-2023 14:29:31.262766,"(11.0, 14.5, 13.722222222222221)","(21.0, 34.0, 30.4)","(10.0, 12.5, 12.166666666666666)","(11.0, 16.0, 15.11111111111111)","(19.0, 29.0, 27.0)","(12.0, 28.0, 23.92857142857143)","(41.0, 95.0, 81.66666666666667)","(11.0, 17.5, 17.3125)","(4.2, 4.3, 4.072)","(2.2, 2.96, 2.893333333333333)"
10-01-2023 14:29:32.563128,"(11.0, 14.5, 13.722222222222221)","(21.0, 34.0, 30.4)","(10.0, 12.5, 12.357142857142858)","(11.0, 16.0, 15.11111111111111)","(19.0, 29.0, 27.0)","(12.0, 28.0, 25.166666666666668)","(41.0, 95.0, 81.66666666666667)","(11.0, 17.5, 17.3125)","(4.2, 4.2, 4.075247524752475)","(2.2, 2.96, 2.894285714285714)"
10-01-2023 14:29:34.024917,"(11.0, 14.5, 13.722222222222221)","(21.0, 34.0, 30.4)","(10.0, 12.5, 12.166666666666666)","(11.0, 16.0, 15.11111111111111)","(19.0, 29.0, 27.0)","(12.0, 26.0, 25.166666666666668)","(41.0, 95.0, 81.66666666666667)","(11.0, 17.5, 17.3125)","(4.2, 4.2, 3.986637931034483)","(2.2, 2.98, 2.91)"
10-01-2023 14:29:35.329648,"(11.0, 14.5, 13.722222222222221)","(21.0, 34.0, 30.4)","(10.0, 12.5, 12.166666666666666)","(11.0, 16.0, 15.11111111111111)","(19.0, 29.0, 27.0)","(12.0, 26.0, 23.38888888888889)","(41.0, 95.0, 81.66666666666667)","(11.0, 17.5, 16.5)","(4.2, 4.2, 3.974336283185841)","(2.2, 2.96, 2.91)"
10-01-2023 14:29:36.754373,"(11.0, 14.5, 13.833333333333334)","(21.0, 34.0, 30.4)","(10.0, 12.5, 12.357142857142858)","(11.0, 16.0, 15.11111111111111)","(19.0, 29.0, 27.0)","(12.0, 24.0, 21.884615384615383)","(41.0, 95.0, 81.66666666666667)","(11.0, 17.5, 16.53846153846154)","(4.2, 4.2, 3.9767857142857146)","(2.2, 2.96, 2.91)"
10-01-2023 14:29:38.100790,"(11.0, 14.5, 13.833333333333334)","(21.0, 34.0, 30.4)","(10.0, 12.5, 12.357142857142858)","(11.0, 16.0, 15.11111111111111)","(19.0, 29.0, 27.0)","(12.0, 24.0, 21.26923076923077)","(41.0, 95.0, 81.66666666666667)","(11.0, 17.5, 16.583333333333332)","(4.2, 4.2, 4.1475)","(2.2, 2.96, 2.91)"
