,Gudgeon Pin,Good Charlotte,Get A Shout,Roma Bella,Prabaker,Pepperberry,Manawata,Dr Archer
07-12-2022 19:26:54.220604,"(2.0, 2.28, 2.2777272727272724)","(15.0, 22.0, 20.94736842105263)","(21.0, 36.0, 33.77777777777778)","(4.0, 5.1, 5.094117647058823)","(17.0, 24.0, 23.5)","(20.0, 29.0, 29.76923076923077)","(26.0, 36.0, 36.095238095238095)","(4.6, 5.4, 5.124413145539906)"
07-12-2022 19:26:55.293047,"(2.0, 2.3, 2.2810256410256406)","(15.0, 22.0, 20.94736842105263)","(21.0, 36.0, 34.166666666666664)","(4.0, 5.2, 5.1125)","(17.0, 25.0, 24.0)","(20.0, 30.0, 29.2)","(26.0, 38.0, 36.2)","(4.6, 5.2, 5.019209039548023)"
07-12-2022 19:26:56.462757,"(2.0, 2.3, 2.2709090909090905)","(15.0, 22.0, 21.0)","(21.0, 36.0, 34.166666666666664)","(4.0, 5.2, 5.177777777777777)","(17.0, 25.0, 24.0)","(20.0, 32.0, 29.2)","(26.0, 38.0, 36.2)","(4.6, 5.2, 5.024)"
07-12-2022 19:26:57.496039,"(2.0, 2.3, 2.263934426229508)","(15.0, 22.0, 21.0)","(21.0, 36.0, 34.166666666666664)","(4.0, 5.3, 5.177777777777777)","(17.0, 25.0, 24.0)","(20.0, 32.0, 29.2)","(26.0, 38.0, 36.2)","(4.6, 5.2, 5.024)"
07-12-2022 19:26:58.470294,"(2.0, 2.3, 2.2670588235294113)","(15.0, 22.0, 21.0)","(21.0, 36.0, 34.166666666666664)","(4.0, 5.3, 5.181081081081081)","(17.0, 25.0, 23.88888888888889)","(20.0, 32.0, 29.2)","(26.0, 38.0, 36.2)","(4.6, 5.2, 5.024)"
07-12-2022 19:26:59.571593,"(2.0, 2.3, 2.27037037037037)","(15.0, 22.0, 21.0)","(21.0, 36.0, 34.166666666666664)","(4.0, 5.3, 5.2272727272727275)","(17.0, 24.0, 23.833333333333332)","(20.0, 32.0, 29.2)","(26.0, 38.0, 36.2)","(4.6, 5.2, 5.023115577889447)"
07-12-2022 19:27:00.774002,"(2.0, 2.3, 2.2677777777777774)","(15.0, 22.0, 21.0)","(21.0, 36.0, 34.30769230769231)","(4.0, 5.3, 5.158064516129032)","(17.0, 24.0, 23.833333333333332)","(20.0, 32.0, 28.88888888888889)","(26.0, 38.0, 36.2)","(4.6, 5.2, 5.1)"
07-12-2022 19:27:01.856991,"(2.0, 2.3, 2.2739325842696627)","(15.0, 22.0, 21.0)","(21.0, 36.0, 34.30769230769231)","(4.0, 5.3, 5.176)","(17.0, 24.0, 23.833333333333332)","(20.0, 32.0, 30.0)","(26.0, 38.0, 36.0)","(4.6, 5.2, 5.1)"
07-12-2022 19:27:02.956378,"(2.0, 2.3, 2.2888372093023257)","(15.0, 22.0, 21.0)","(21.0, 36.0, 34.53333333333333)","(4.0, 5.3, 5.182608695652173)","(17.0, 24.0, 23.833333333333332)","(20.0, 32.0, 31.877551020408163)","(26.0, 38.0, 36.0)","(4.6, 5.2, 5.1)"
07-12-2022 19:27:04.017251,"(2.0, 2.3, 2.273076923076923)","(15.0, 22.0, 21.0)","(21.0, 36.0, 34.24)","(4.2, 5.3, 5.141758241758241)","(17.0, 24.0, 23.833333333333332)","(20.0, 32.0, 31.916666666666668)","(26.0, 38.0, 35.42857142857143)","(4.6, 5.2, 5.125)"
07-12-2022 19:27:05.103963,"(2.0, 2.28, 2.2714999999999996)","(15.0, 22.0, 21.0)","(21.0, 36.0, 34.24)","(4.2, 5.3, 5.1309523809523805)","(17.0, 24.0, 23.833333333333332)","(20.0, 32.0, 31.916666666666668)","(26.0, 38.0, 35.05263157894737)","(4.6, 5.2, 5.12962962962963)"
07-12-2022 19:27:06.165797,"(2.0, 2.28, 2.2714999999999996)","(15.0, 22.0, 21.0)","(21.0, 36.0, 35.0)","(4.2, 5.3, 5.1309523809523805)","(17.0, 24.0, 23.357142857142858)","(20.0, 32.0, 33.25)","(26.0, 38.0, 35.1764705882353)","(4.6, 5.2, 5.1571428571428575)"
07-12-2022 19:27:07.221592,"(2.0, 2.28, 2.2542857142857144)","(15.0, 22.0, 21.125)","(21.0, 36.0, 35.142857142857146)","(4.2, 5.3, 5.127659574468085)","(17.0, 25.0, 23.714285714285715)","(20.0, 34.0, 33.666666666666664)","(26.0, 38.0, 35.714285714285715)","(4.6, 5.2, 5.114285714285714)"
07-12-2022 19:27:08.222926,"(2.0, 2.26, 2.254022988505747)","(15.0, 22.0, 21.125)","(21.0, 36.0, 35.142857142857146)","(4.2, 5.3, 5.155102040816327)","(17.0, 25.0, 23.941176470588236)","(20.0, 34.0, 33.8)","(26.0, 38.0, 35.714285714285715)","(4.6, 5.2, 5.114285714285714)"
07-12-2022 19:27:09.260712,"(2.0, 2.26, 2.2548)","(15.0, 22.0, 21.0)","(21.0, 36.0, 35.333333333333336)","(4.2, 5.3, 5.148936170212766)","(17.0, 25.0, 24.454545454545453)","(20.0, 34.0, 33.8)","(26.0, 38.0, 36.08)","(4.6, 5.2, 5.114285714285714)"
07-12-2022 19:27:10.391033,"(2.0, 2.26, 2.249491525423729)","(15.0, 22.0, 21.0)","(21.0, 36.0, 35.333333333333336)","(4.2, 5.3, 5.148936170212766)","(17.0, 25.0, 24.454545454545453)","(20.0, 34.0, 33.8)","(26.0, 38.0, 36.08)","(4.6, 5.2, 5.114285714285714)"
07-12-2022 19:27:11.397544,"(1.9, 2.26, 2.2427777777777775)","(16.0, 22.0, 21.0)","(26.0, 36.0, 35.333333333333336)","(4.4, 5.3, 5.148936170212766)","(17.0, 25.0, 24.9)","(21.0, 34.0, 33.63636363636363)","(26.0, 38.0, 36.476190476190474)","(4.4, 5.2, 4.934615384615385)"
07-12-2022 19:27:12.394616,"(1.9, 2.28, 2.2498360655737706)","(16.0, 22.0, 21.5)","(26.0, 38.0, 36.8235294117647)","(4.4, 5.3, 5.217543859649123)","(17.0, 25.0, 24.9)","(21.0, 36.0, 33.63636363636363)","(26.0, 38.0, 36.476190476190474)","(4.4, 5.0, 4.934615384615385)"
07-12-2022 19:27:13.619358,"(1.9, 2.28, 2.248641975308642)","(16.0, 22.0, 22.77777777777778)","(26.0, 38.0, 36.8235294117647)","(4.4, 5.3, 5.226785714285715)","(17.0, 25.0, 24.818181818181817)","(21.0, 34.0, 33.714285714285715)","(26.0, 38.0, 36.36363636363637)","(4.4, 5.0, 4.930681818181818)"
07-12-2022 19:27:14.758665,"(1.9, 2.26, 2.237283950617284)","(16.0, 23.0, 22.77777777777778)","(26.0, 38.0, 36.8235294117647)","(4.4, 5.3, 5.226785714285715)","(17.0, 26.0, 24.857142857142858)","(21.0, 36.0, 33.8)","(26.0, 38.0, 37.333333333333336)","(4.4, 5.0, 4.930337078651686)"
07-12-2022 19:27:15.818954,"(1.9, 2.26, 2.25)","(16.0, 24.0, 22.142857142857142)","(26.0, 38.0, 37.833333333333336)","(4.4, 5.3, 5.245833333333334)","(17.0, 26.0, 25.076923076923077)","(21.0, 36.0, 33.8)","(26.0, 38.0, 37.4)","(4.4, 5.0, 4.941379310344828)"
07-12-2022 19:27:17.035746,"(1.9, 2.24, 2.2247368421052633)","(16.0, 24.0, 22.304347826086957)","(26.0, 40.0, 39.69230769230769)","(4.4, 5.3, 5.250943396226415)","(17.0, 26.0, 25.076923076923077)","(21.0, 34.0, 33.8)","(26.0, 38.0, 37.333333333333336)","(4.4, 5.0, 4.94)"
07-12-2022 19:27:18.297281,"(1.9, 2.24, 2.223673469387755)","(16.0, 24.0, 22.5)","(26.0, 42.0, 38.21052631578947)","(4.4, 5.3, 5.247222222222222)","(17.0, 26.0, 25.1)","(21.0, 34.0, 33.8)","(26.0, 38.0, 37.5)","(4.4, 5.0, 4.96140350877193)"
07-12-2022 19:27:19.381814,"(1.9, 2.24, 2.224266666666667)","(16.0, 23.0, 22.81818181818182)","(26.0, 42.0, 38.266666666666666)","(4.4, 5.3, 5.268965517241379)","(17.0, 26.0, 25.05263157894737)","(21.0, 34.0, 33.8)","(26.0, 38.0, 37.5)","(4.4, 5.0, 5.012)"
07-12-2022 19:27:20.459842,"(1.9, 2.22, 2.2063492063492065)","(16.0, 23.0, 22.77777777777778)","(26.0, 42.0, 38.266666666666666)","(4.4, 5.5, 5.46875)","(17.0, 26.0, 25.11111111111111)","(21.0, 34.0, 33.8)","(26.0, 40.0, 36.44444444444444)","(4.4, 5.1, 5.056)"
07-12-2022 19:27:21.540813,"(1.9, 2.22, 2.201505376344086)","(16.0, 23.0, 22.77777777777778)","(26.0, 42.0, 38.25)","(4.4, 5.5, 5.467010309278351)","(17.0, 26.0, 25.81818181818182)","(21.0, 34.0, 33.8)","(26.0, 40.0, 36.44444444444444)","(4.4, 5.1, 5.032)"
07-12-2022 19:27:22.647631,"(1.9, 2.2, 2.197275204359673)","(16.0, 23.0, 22.77777777777778)","(26.0, 42.0, 38.25)","(4.4, 5.5, 5.412307692307692)","(17.0, 26.0, 25.81818181818182)","(21.0, 34.0, 33.8)","(26.0, 40.0, 36.44444444444444)","(4.4, 5.1, 5.04516129032258)"
07-12-2022 19:27:23.750904,"(1.9, 2.2, 2.195321637426901)","(16.0, 23.0, 22.0)","(26.0, 42.0, 37.523809523809526)","(4.4, 5.5, 5.383333333333334)","(17.0, 26.0, 25.5)","(21.0, 34.0, 33.81818181818182)","(26.0, 40.0, 36.50909090909091)","(4.4, 5.1, 5.0540540540540535)"
07-12-2022 19:27:25.032165,"(1.9, 2.2, 2.184761904761905)","(16.0, 23.0, 22.08)","(26.0, 38.0, 37.666666666666664)","(4.4, 5.4, 5.380769230769231)","(17.0, 26.0, 25.714285714285715)","(21.0, 34.0, 33.8)","(26.0, 40.0, 36.51851851851852)","(4.4, 5.1, 5.022222222222222)"
07-12-2022 19:27:26.419397,"(1.9, 2.2, 2.184761904761905)","(16.0, 24.0, 22.77777777777778)","(26.0, 38.0, 39.0)","(4.4, 5.4, 5.394736842105264)","(17.0, 26.0, 25.125)","(21.0, 36.0, 34.0)","(26.0, 40.0, 36.592592592592595)","(4.4, 5.1, 5.036170212765957)"
07-12-2022 19:27:27.565488,"(1.9, 2.18, 2.1792198581560287)","(16.0, 23.0, 22.77777777777778)","(26.0, 42.0, 39.0)","(4.4, 5.4, 5.392857142857143)","(17.0, 27.0, 25.5)","(21.0, 36.0, 34.25)","(26.0, 40.0, 36.592592592592595)","(4.4, 5.1, 5.022222222222222)"
07-12-2022 19:27:28.710724,"(1.9, 2.2, 2.194470588235294)","(16.0, 23.0, 22.714285714285715)","(26.0, 42.0, 39.0)","(4.4, 5.4, 5.392857142857143)","(17.0, 27.0, 25.5)","(21.0, 36.0, 34.25)","(26.0, 40.0, 36.592592592592595)","(4.4, 5.1, 5.022222222222222)"
07-12-2022 19:27:29.888257,"(1.9, 2.2, 2.194470588235294)","(16.0, 23.0, 22.714285714285715)","(26.0, 42.0, 39.0)","(4.4, 5.4, 5.388888888888889)","(17.0, 27.0, 26.307692307692307)","(21.0, 36.0, 34.44444444444444)","(26.0, 40.0, 36.592592592592595)","(4.4, 5.1, 5.022222222222222)"
07-12-2022 19:27:30.929765,"(1.9, 2.2, 2.1944542772861357)","(16.0, 23.0, 22.90909090909091)","(26.0, 42.0, 38.53846153846154)","(4.4, 5.4, 5.388888888888889)","(17.0, 27.0, 26.4)","(21.0, 36.0, 35.142857142857146)","(26.0, 40.0, 36.470588235294116)","(4.4, 5.1, 5.05)"
07-12-2022 19:27:31.976612,"(1.9, 2.2, 2.1775609756097563)","(16.0, 24.0, 22.864864864864863)","(26.0, 42.0, 38.64)","(4.4, 5.4, 5.366666666666667)","(17.0, 27.0, 26.5)","(21.0, 36.0, 35.333333333333336)","(26.0, 40.0, 36.705882352941174)","(4.4, 5.1, 5.121739130434783)"
07-12-2022 19:27:32.952014,"(1.9, 2.18, 2.1491428571428575)","(16.0, 24.0, 23.0)","(26.0, 42.0, 38.869565217391305)","(4.4, 5.5, 5.344186046511628)","(17.0, 27.0, 26.5)","(21.0, 36.0, 35.333333333333336)","(26.0, 40.0, 36.705882352941174)","(4.4, 5.2, 5.20625)"
07-12-2022 19:27:34.012004,"(1.9, 2.12, 2.112449799196787)","(16.0, 25.0, 23.258064516129032)","(26.0, 42.0, 39.130434782608695)","(4.4, 5.4, 5.329824561403509)","(17.0, 28.0, 26.6)","(21.0, 40.0, 36.18181818181818)","(26.0, 40.0, 36.75)","(4.4, 5.3, 5.22)"
07-12-2022 19:27:35.132042,"(1.9, 2.12, 2.109034749034749)","(16.0, 24.0, 23.846153846153847)","(26.0, 42.0, 39.142857142857146)","(4.4, 5.5, 5.342735042735042)","(17.0, 27.0, 26.6875)","(21.0, 40.0, 36.666666666666664)","(26.0, 40.0, 38.27272727272727)","(4.4, 5.3, 5.226315789473684)"
07-12-2022 19:27:36.549888,"(1.9, 2.12, 2.098811881188119)","(16.0, 25.0, 23.2)","(26.0, 42.0, 39.142857142857146)","(4.4, 5.5, 5.347933884297521)","(17.0, 28.0, 26.833333333333332)","(21.0, 40.0, 37.55555555555556)","(26.0, 40.0, 38.27272727272727)","(4.4, 5.3, 5.258333333333333)"
07-12-2022 19:27:37.779148,"(1.9, 2.12, 2.0908843537414965)","(16.0, 25.0, 24.76923076923077)","(26.0, 42.0, 39.142857142857146)","(4.4, 5.5, 5.349180327868853)","(17.0, 27.0, 26.833333333333332)","(21.0, 38.0, 37.0)","(26.0, 40.0, 38.69565217391305)","(4.4, 5.3, 5.258333333333333)"
07-12-2022 19:27:39.081017,"(1.9, 2.12, 2.0872)","(16.0, 24.0, 23.75)","(26.0, 42.0, 39.142857142857146)","(4.4, 5.5, 5.345454545454546)","(17.0, 28.0, 26.571428571428573)","(21.0, 38.0, 37.5)","(26.0, 40.0, 38.333333333333336)","(4.4, 5.3, 5.258333333333333)"
07-12-2022 19:27:40.289371,"(1.9, 2.12, 2.0896296296296297)","(16.0, 24.0, 23.235294117647058)","(26.0, 42.0, 39.0)","(4.4, 5.5, 5.362790697674418)","(17.0, 28.0, 27.75)","(21.0, 38.0, 37.333333333333336)","(26.0, 40.0, 38.54545454545455)","(4.4, 5.3, 5.45)"
07-12-2022 19:27:41.482343,"(1.9, 2.08, 2.0574011299435027)","(16.0, 25.0, 23.42105263157895)","(26.0, 42.0, 39.0)","(4.4, 5.5, 5.4078125)","(17.0, 28.0, 27.75)","(21.0, 38.0, 36.888888888888886)","(26.0, 40.0, 36.857142857142854)","(4.4, 5.5, 5.4941176470588236)"
07-12-2022 19:27:42.734294,"(1.9, 2.08, 2.051042944785276)","(16.0, 25.0, 23.333333333333332)","(26.0, 42.0, 41.07692307692308)","(4.4, 5.5, 5.4078125)","(18.0, 28.0, 27.75)","(21.0, 40.0, 36.5)","(26.0, 40.0, 36.857142857142854)","(4.4, 5.5, 5.4941176470588236)"
07-12-2022 19:27:43.903085,"(1.9, 2.08, 2.0723127035830617)","(16.0, 25.0, 23.333333333333332)","(26.0, 42.0, 40.76923076923077)","(4.4, 5.5, 5.4078125)","(18.0, 28.0, 26.81818181818182)","(21.0, 40.0, 36.421052631578945)","(26.0, 40.0, 36.8)","(4.4, 5.5, 5.492592592592593)"
07-12-2022 19:27:44.996433,"(1.9, 2.1, 2.0884745762711865)","(16.0, 25.0, 23.235294117647058)","(26.0, 42.0, 40.76923076923077)","(4.4, 5.5, 5.4078125)","(18.0, 27.0, 26.81818181818182)","(21.0, 40.0, 36.5)","(26.0, 40.0, 36.108108108108105)","(4.4, 5.5, 5.496153846153846)"
07-12-2022 19:27:46.108750,"(1.9, 2.1, 2.091604938271605)","(16.0, 25.0, 22.91304347826087)","(26.0, 42.0, 40.76923076923077)","(4.4, 5.5, 5.408064516129032)","(18.0, 27.0, 26.81818181818182)","(21.0, 40.0, 36.53333333333333)","(26.0, 40.0, 36.588235294117645)","(4.4, 5.5, 5.50625)"
07-12-2022 19:27:47.194399,"(1.9, 2.1, 2.0846938775510204)","(16.0, 25.0, 22.91304347826087)","(26.0, 42.0, 40.76923076923077)","(4.4, 5.5, 5.408064516129032)","(18.0, 27.0, 26.81818181818182)","(21.0, 40.0, 36.53333333333333)","(26.0, 38.0, 36.588235294117645)","(4.4, 5.6, 5.5055555555555555)"
07-12-2022 19:27:48.417347,"(1.9, 2.1, 2.08744769874477)","(16.0, 25.0, 23.5)","(26.0, 42.0, 40.76923076923077)","(4.4, 5.5, 5.414285714285715)","(18.0, 27.0, 26.81818181818182)","(21.0, 40.0, 36.53333333333333)","(26.0, 38.0, 36.588235294117645)","(4.4, 5.6, 5.538461538461538)"
07-12-2022 19:27:49.568358,"(1.9, 2.08, 2.0633333333333335)","(16.0, 25.0, 24.333333333333332)","(26.0, 42.0, 40.76923076923077)","(4.4, 5.5, 5.409677419354839)","(18.0, 27.0, 26.81818181818182)","(21.0, 40.0, 36.421052631578945)","(26.0, 38.0, 36.857142857142854)","(4.4, 5.6, 5.545945945945946)"
07-12-2022 19:27:50.659770,"(1.9, 2.08, 2.059236641221374)","(16.0, 25.0, 24.333333333333332)","(26.0, 42.0, 40.76923076923077)","(4.4, 5.5, 5.409090909090909)","(18.0, 27.0, 27.869565217391305)","(21.0, 40.0, 36.53333333333333)","(26.0, 38.0, 36.857142857142854)","(4.4, 5.6, 5.5285714285714285)"
07-12-2022 19:27:51.826336,"(1.85, 2.06, 2.057984496124031)","(16.0, 25.0, 24.36842105263158)","(26.0, 42.0, 40.76923076923077)","(4.4, 5.5, 5.4126213592233015)","(18.0, 28.0, 27.869565217391305)","(21.0, 40.0, 36.53333333333333)","(26.0, 38.0, 37.2)","(4.4, 5.6, 5.542857142857143)"
07-12-2022 19:27:52.932346,"(1.85, 2.06, 2.057984496124031)","(16.0, 25.0, 24.36842105263158)","(26.0, 42.0, 40.76923076923077)","(4.4, 5.5, 5.40842105263158)","(18.0, 28.0, 27.863636363636363)","(21.0, 40.0, 36.53333333333333)","(26.0, 38.0, 37.2)","(4.4, 5.6, 5.535483870967742)"
07-12-2022 19:27:54.104728,"(1.85, 2.08, 2.0685915492957747)","(16.0, 25.0, 24.333333333333332)","(26.0, 42.0, 40.76923076923077)","(4.4, 5.5, 5.40842105263158)","(18.0, 28.0, 27.863636363636363)","(21.0, 40.0, 36.421052631578945)","(26.0, 38.0, 37.2)","(4.4, 5.6, 5.504761904761905)"
07-12-2022 19:27:55.182062,"(1.85, 2.08, 2.069469964664311)","(16.0, 25.0, 24.333333333333332)","(26.0, 42.0, 40.76923076923077)","(4.4, 5.5, 5.40842105263158)","(18.0, 28.0, 27.863636363636363)","(21.0, 40.0, 36.53333333333333)","(26.0, 38.0, 36.8)","(4.4, 5.6, 5.525925925925926)"
07-12-2022 19:27:56.508910,"(1.85, 2.08, 2.072680412371134)","(16.0, 25.0, 24.333333333333332)","(26.0, 42.0, 40.76923076923077)","(4.4, 5.5, 5.342201834862385)","(18.0, 28.0, 27.863636363636363)","(21.0, 40.0, 36.53333333333333)","(26.0, 38.0, 36.8)","(4.4, 5.6, 5.541176470588235)"
07-12-2022 19:27:57.713575,"(1.85, 2.08, 2.074120082815735)","(16.0, 25.0, 24.333333333333332)","(26.0, 42.0, 40.76923076923077)","(4.4, 5.5, 5.342201834862385)","(18.0, 28.0, 27.863636363636363)","(21.0, 40.0, 36.53333333333333)","(26.0, 38.0, 37.0)","(4.4, 5.6, 5.541176470588235)"
07-12-2022 19:27:58.855708,"(1.85, 2.08, 2.074342629482072)","(16.0, 25.0, 24.333333333333332)","(26.0, 42.0, 40.76923076923077)","(4.4, 5.5, 5.342201834862385)","(18.0, 28.0, 27.863636363636363)","(21.0, 40.0, 36.8)","(26.0, 38.0, 37.0)","(4.4, 5.6, 5.541176470588235)"
07-12-2022 19:28:00.083898,"(1.85, 2.08, 2.074342629482072)","(16.0, 25.0, 24.25)","(26.0, 42.0, 40.76923076923077)","(4.4, 5.5, 5.336190476190476)","(18.0, 28.0, 27.863636363636363)","(21.0, 40.0, 38.285714285714285)","(26.0, 38.0, 37.0)","(4.4, 5.6, 5.541176470588235)"
07-12-2022 19:28:01.263423,"(1.85, 2.08, 2.0630379746835446)","(17.0, 25.0, 24.25)","(26.0, 42.0, 40.857142857142854)","(4.4, 5.5, 5.34)","(18.0, 28.0, 27.863636363636363)","(21.0, 40.0, 39.55555555555556)","(26.0, 38.0, 36.8)","(4.4, 5.6, 5.544444444444444)"
07-12-2022 19:28:02.445708,"(1.85, 2.08, 2.057627118644068)","(17.0, 25.0, 24.875)","(26.0, 42.0, 40.857142857142854)","(4.4, 5.5, 5.341666666666667)","(18.0, 28.0, 27.863636363636363)","(21.0, 40.0, 39.55555555555556)","(26.0, 38.0, 36.8)","(4.4, 5.6, 5.544444444444444)"
07-12-2022 19:28:03.693899,"(1.85, 2.06, 2.0593548387096776)","(17.0, 25.0, 24.875)","(26.0, 42.0, 40.5)","(4.4, 5.5, 5.323076923076923)","(18.0, 28.0, 27.833333333333332)","(21.0, 40.0, 37.2)","(26.0, 38.0, 36.5)","(4.4, 5.6, 5.514285714285714)"
07-12-2022 19:28:04.865766,"(1.85, 2.08, 2.0523076923076924)","(17.0, 25.0, 24.666666666666668)","(26.0, 42.0, 40.5)","(4.4, 5.5, 5.323076923076923)","(18.0, 28.0, 27.833333333333332)","(21.0, 42.0, 37.2)","(26.0, 38.0, 36.5)","(4.4, 5.6, 5.545454545454545)"
07-12-2022 19:28:05.987512,"(1.85, 2.08, 2.071219512195122)","(17.0, 25.0, 24.666666666666668)","(26.0, 42.0, 40.5)","(4.4, 5.5, 5.323076923076923)","(18.0, 28.0, 27.833333333333332)","(21.0, 42.0, 37.2)","(26.0, 38.0, 36.5)","(4.4, 5.6, 5.545454545454545)"
07-12-2022 19:28:07.137931,"(1.85, 2.08, 2.071219512195122)","(17.0, 25.0, 24.428571428571427)","(26.0, 42.0, 40.5)","(4.4, 5.5, 5.323076923076923)","(18.0, 28.0, 27.333333333333332)","(21.0, 42.0, 38.0)","(26.0, 38.0, 36.8235294117647)","(4.4, 5.6, 5.545454545454545)"
07-12-2022 19:28:08.429028,"(1.85, 2.08, 2.071219512195122)","(17.0, 25.0, 24.428571428571427)","(26.0, 42.0, 40.5)","(4.4, 5.5, 5.323076923076923)","(18.0, 28.0, 27.714285714285715)","(21.0, 42.0, 38.0)","(26.0, 38.0, 36.666666666666664)","(4.4, 5.6, 5.553846153846154)"
07-12-2022 19:28:09.659140,"(1.85, 2.08, 2.071340206185567)","(17.0, 25.0, 24.0)","(26.0, 42.0, 40.5)","(4.4, 5.5, 5.323076923076923)","(18.0, 28.0, 27.714285714285715)","(21.0, 42.0, 38.0)","(26.0, 38.0, 36.666666666666664)","(4.4, 5.6, 5.545454545454545)"
07-12-2022 19:28:10.785033,"(1.85, 2.08, 2.072409638554217)","(17.0, 26.0, 24.0)","(26.0, 42.0, 40.5)","(4.4, 5.5, 5.323076923076923)","(18.0, 28.0, 27.714285714285715)","(21.0, 42.0, 38.0)","(26.0, 38.0, 36.666666666666664)","(4.4, 5.6, 5.545454545454545)"
07-12-2022 19:28:11.897174,"(1.85, 2.08, 2.069137931034483)","(17.0, 26.0, 23.789473684210527)","(26.0, 42.0, 40.5)","(4.4, 5.5, 5.323076923076923)","(18.0, 28.0, 27.714285714285715)","(21.0, 42.0, 38.0)","(26.0, 38.0, 36.666666666666664)","(4.4, 5.6, 5.545454545454545)"
07-12-2022 19:28:13.008656,"(1.85, 2.08, 2.069137931034483)","(17.0, 26.0, 23.789473684210527)","(26.0, 42.0, 40.5)","(4.4, 5.5, 5.323076923076923)","(18.0, 28.0, 27.714285714285715)","(21.0, 42.0, 38.0)","(26.0, 38.0, 36.666666666666664)","(4.4, 5.6, 5.545454545454545)"
07-12-2022 19:28:14.120707,"(1.85, 2.08, 2.069137931034483)","(17.0, 26.0, 23.789473684210527)","(26.0, 42.0, 40.5)","(4.4, 5.5, 5.323076923076923)","(18.0, 28.0, 27.714285714285715)","(21.0, 42.0, 38.0)","(26.0, 38.0, 37.07692307692308)","(4.4, 5.6, 5.545454545454545)"
07-12-2022 19:28:15.213369,"(1.85, 2.08, 2.069137931034483)","(17.0, 26.0, 23.789473684210527)","(26.0, 42.0, 40.5)","(4.4, 5.5, 5.323076923076923)","(18.0, 28.0, 27.714285714285715)","(21.0, 42.0, 38.0)","(26.0, 38.0, 37.07692307692308)","(4.4, 5.6, 5.545454545454545)"
07-12-2022 19:28:16.291333,"(1.85, 2.08, 2.0679425837320573)","(17.0, 26.0, 23.789473684210527)","(26.0, 42.0, 40.5)","(4.4, 5.5, 5.323076923076923)","(18.0, 28.0, 27.714285714285715)","(21.0, 42.0, 38.0)","(26.0, 38.0, 37.07692307692308)","(4.4, 5.6, 5.545454545454545)"
07-12-2022 19:28:17.384384,"(1.85, 2.08, 2.0679425837320573)","(17.0, 26.0, 23.789473684210527)","(26.0, 42.0, 40.5)","(4.4, 5.5, 5.323076923076923)","(18.0, 28.0, 27.714285714285715)","(21.0, 42.0, 38.0)","(26.0, 38.0, 37.07692307692308)","(4.4, 5.6, 5.545454545454545)"
07-12-2022 19:28:18.435982,"(1.85, 2.08, 2.0626206896551724)","(17.0, 26.0, 23.789473684210527)","(26.0, 42.0, 40.857142857142854)","(4.4, 5.5, 5.323076923076923)","(18.0, 28.0, 27.714285714285715)","(21.0, 42.0, 38.0)","(26.0, 38.0, 36.666666666666664)","(4.4, 5.7, 5.54)"
07-12-2022 19:28:19.595273,"(1.85, 2.08, 2.0626206896551724)","(17.0, 26.0, 23.789473684210527)","(26.0, 42.0, 40.857142857142854)","(4.4, 5.5, 5.323076923076923)","(18.0, 28.0, 27.714285714285715)","(21.0, 42.0, 38.57142857142857)","(26.0, 38.0, 37.07692307692308)","(4.4, 5.7, 5.61578947368421)"
07-12-2022 19:28:20.871125,"(1.85, 2.06, 2.053888888888889)","(17.0, 26.0, 23.789473684210527)","(26.0, 42.0, 40.857142857142854)","(4.4, 5.5, 5.323076923076923)","(18.0, 28.0, 27.6)","(21.0, 42.0, 40.0)","(26.0, 38.0, 37.07692307692308)","(4.4, 5.7, 5.61578947368421)"
07-12-2022 19:28:21.993985,"(1.85, 2.06, 2.0527868852459017)","(17.0, 26.0, 23.789473684210527)","(26.0, 42.0, 40.857142857142854)","(4.4, 5.5, 5.328125)","(18.0, 28.0, 26.307692307692307)","(21.0, 42.0, 40.0)","(26.0, 38.0, 37.0)","(4.4, 5.7, 5.524390243902439)"
07-12-2022 19:28:23.108393,"(1.85, 2.08, 2.05)","(17.0, 26.0, 23.789473684210527)","(26.0, 42.0, 41.333333333333336)","(4.4, 5.5, 5.328125)","(18.0, 29.0, 26.307692307692307)","(21.0, 42.0, 40.0)","(26.0, 38.0, 37.0)","(4.4, 5.7, 5.524390243902439)"
07-12-2022 19:28:24.372674,"(1.85, 2.06, 2.03438202247191)","(17.0, 26.0, 24.058823529411764)","(26.0, 42.0, 41.333333333333336)","(4.4, 5.5, 5.412698412698413)","(18.0, 29.0, 26.4390243902439)","(21.0, 42.0, 41.333333333333336)","(26.0, 38.0, 37.42857142857143)","(4.4, 5.7, 5.556)"
07-12-2022 19:28:25.610045,"(1.85, 2.04, 2.03438202247191)","(17.0, 26.0, 25.25)","(26.0, 42.0, 40.666666666666664)","(4.4, 5.5, 5.36)","(18.0, 29.0, 26.307692307692307)","(21.0, 42.0, 37.333333333333336)","(26.0, 38.0, 37.0)","(4.4, 5.7, 5.5636363636363635)"
07-12-2022 19:28:26.833281,"(1.85, 2.16, 2.154739454094293)","(17.0, 25.0, 24.2)","(26.0, 42.0, 40.666666666666664)","(4.4, 5.4, 5.335294117647059)","(18.0, 29.0, 26.307692307692307)","(21.0, 38.0, 37.333333333333336)","(26.0, 38.0, 37.0)","(4.6, 5.7, 5.516129032258064)"
