,Spring Baron,Roy Rip,Dauntless,Zsa Zsa Express,Peta Stop,Coughlin,Candy Kaos,Tiny Sparkle
04-01-2023 13:19:09.554704,"(13.0, 27.0, 20.75)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.5, 4.0120000000000005)","(8.0, 16.5, 9.557142857142857)","(4.4, 6.6, 4.95)","(4.0, 7.2, 5.85)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 36.5)"
04-01-2023 13:19:10.582205,"(13.0, 27.0, 20.75)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.5, 4.0120000000000005)","(8.0, 16.5, 9.557142857142857)","(4.4, 6.6, 4.95)","(4.0, 7.2, 5.85)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 36.5)"
04-01-2023 13:19:11.605575,"(13.0, 27.0, 20.75)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.5, 4.0120000000000005)","(8.0, 16.5, 9.557142857142857)","(4.4, 6.6, 4.95)","(4.0, 7.2, 5.85)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 36.5)"
04-01-2023 13:19:12.834510,"(13.0, 27.0, 20.75)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.5, 4.0120000000000005)","(8.0, 16.5, 9.557142857142857)","(4.4, 6.6, 4.95)","(4.0, 7.2, 5.85)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 36.5)"
04-01-2023 13:19:14.010840,"(13.0, 27.0, 20.75)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.5, 4.0120000000000005)","(8.0, 16.5, 9.557142857142857)","(4.4, 6.6, 4.95)","(4.0, 7.2, 5.85)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 36.5)"
04-01-2023 13:19:15.199514,"(13.0, 27.0, 20.75)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.5, 4.0120000000000005)","(8.0, 16.5, 9.557142857142857)","(4.4, 6.6, 4.95)","(4.0, 7.2, 5.85)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 36.5)"
04-01-2023 13:19:16.623229,"(13.0, 27.0, 20.75)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.5, 4.0120000000000005)","(8.0, 16.5, 9.557142857142857)","(4.4, 6.6, 4.95)","(4.0, 7.2, 6.640000000000001)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 36.5)"
04-01-2023 13:19:17.902291,"(13.0, 27.0, 20.75)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.5, 4.0120000000000005)","(8.0, 16.5, 9.557142857142857)","(4.4, 6.6, 4.95)","(4.0, 7.2, 5.85)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 36.5)"
04-01-2023 13:19:19.090908,"(13.0, 27.0, 20.75)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.5, 4.0120000000000005)","(8.0, 16.5, 9.557142857142857)","(4.4, 6.6, 4.95)","(4.0, 7.2, 5.85)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 36.5)"
04-01-2023 13:19:20.289639,"(13.0, 27.0, 20.75)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.5, 4.0120000000000005)","(8.0, 16.5, 9.557142857142857)","(4.4, 6.6, 4.95)","(4.0, 7.2, 5.85)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 36.5)"
04-01-2023 13:19:21.446803,"(13.0, 27.0, 20.75)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.5, 4.0120000000000005)","(8.0, 16.5, 9.557142857142857)","(4.4, 6.6, 4.95)","(4.0, 7.2, 5.85)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 36.5)"
04-01-2023 13:19:22.630164,"(13.0, 27.0, 20.75)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.5, 4.0120000000000005)","(8.0, 16.5, 9.557142857142857)","(4.4, 6.6, 4.95)","(4.0, 7.2, 5.85)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 36.5)"
04-01-2023 13:19:23.808665,"(13.0, 27.0, 20.75)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.5, 4.0120000000000005)","(8.0, 16.5, 9.557142857142857)","(4.4, 6.6, 4.95)","(4.0, 7.2, 5.85)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 36.5)"
04-01-2023 13:19:25.064887,"(13.0, 27.0, 20.75)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.5, 4.0120000000000005)","(8.0, 16.5, 9.557142857142857)","(4.4, 6.6, 4.95)","(4.0, 7.2, 5.85)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 36.5)"
04-01-2023 13:19:26.378603,"(13.0, 27.0, 20.75)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.5, 4.0120000000000005)","(8.0, 16.5, 9.557142857142857)","(4.4, 6.6, 4.95)","(4.0, 7.2, 5.85)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 36.5)"
04-01-2023 13:19:27.567093,"(13.0, 27.0, 20.75)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.5, 4.0120000000000005)","(8.0, 16.5, 9.557142857142857)","(4.4, 6.6, 4.95)","(4.0, 7.2, 5.85)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 36.5)"
04-01-2023 13:19:28.727822,"(13.0, 27.0, 20.75)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.5, 4.0120000000000005)","(8.0, 16.5, 9.557142857142857)","(4.4, 6.6, 4.95)","(4.0, 7.2, 5.85)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 36.5)"
04-01-2023 13:19:29.981815,"(13.0, 27.0, 20.75)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.5, 4.0120000000000005)","(8.0, 16.5, 9.557142857142857)","(4.4, 6.6, 4.95)","(4.0, 7.2, 5.85)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 36.5)"
04-01-2023 13:19:31.265913,"(13.0, 27.0, 20.75)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.5, 4.0120000000000005)","(8.0, 16.5, 9.557142857142857)","(4.4, 6.6, 4.95)","(4.0, 7.2, 5.85)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 36.5)"
04-01-2023 13:19:32.462971,"(13.0, 27.0, 20.75)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.5, 4.0120000000000005)","(8.0, 16.5, 9.557142857142857)","(4.4, 6.6, 4.95)","(4.0, 7.2, 5.85)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 36.5)"
04-01-2023 13:19:33.808287,"(13.0, 27.0, 20.75)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.5, 4.0120000000000005)","(8.0, 16.5, 9.557142857142857)","(4.4, 6.6, 4.95)","(4.0, 7.2, 6.640000000000001)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 36.5)"
04-01-2023 13:19:35.078822,"(13.0, 27.0, 20.75)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.5, 4.0120000000000005)","(8.0, 16.5, 9.557142857142857)","(4.4, 6.6, 4.95)","(4.0, 7.2, 6.640000000000001)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 36.5)"
04-01-2023 13:19:36.282896,"(13.0, 27.0, 20.75)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.5, 4.0120000000000005)","(8.0, 16.5, 9.557142857142857)","(4.4, 6.6, 4.95)","(4.0, 7.2, 6.640000000000001)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 36.5)"
04-01-2023 13:19:37.645120,"(13.0, 27.0, 20.75)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.5, 4.0120000000000005)","(8.0, 16.5, 9.557142857142857)","(4.4, 6.6, 4.95)","(4.0, 7.2, 5.85)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 36.5)"
04-01-2023 13:19:38.936887,"(13.0, 27.0, 20.75)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.5, 4.0120000000000005)","(8.0, 16.5, 9.557142857142857)","(4.4, 6.6, 4.95)","(4.0, 7.2, 5.85)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 36.5)"
04-01-2023 13:19:40.179017,"(13.0, 27.0, 20.75)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.5, 4.0120000000000005)","(8.0, 16.5, 9.557142857142857)","(4.4, 6.6, 4.95)","(4.0, 7.2, 5.85)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 36.5)"
04-01-2023 13:19:41.326616,"(13.0, 27.0, 20.75)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.5, 4.0120000000000005)","(8.0, 16.5, 9.557142857142857)","(4.4, 6.6, 4.95)","(4.0, 7.2, 5.85)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 36.5)"
04-01-2023 13:19:42.543017,"(13.0, 27.0, 20.75)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.5, 4.0120000000000005)","(8.0, 16.5, 9.557142857142857)","(4.4, 6.6, 4.95)","(4.0, 7.2, 5.85)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 36.5)"
04-01-2023 13:19:43.747639,"(13.0, 27.0, 20.75)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.5, 4.0120000000000005)","(8.0, 16.5, 9.557142857142857)","(4.4, 6.6, 4.95)","(4.0, 7.2, 5.85)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 36.5)"
04-01-2023 13:19:44.961998,"(13.0, 27.0, 20.75)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.5, 4.0120000000000005)","(8.0, 16.5, 9.557142857142857)","(4.4, 6.6, 4.95)","(4.0, 7.2, 5.85)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 36.5)"
04-01-2023 13:19:46.173951,"(13.0, 27.0, 20.75)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.5, 4.0120000000000005)","(8.0, 16.5, 9.557142857142857)","(4.4, 6.6, 4.95)","(4.0, 7.2, 5.85)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 36.5)"
04-01-2023 13:19:47.332626,"(13.0, 27.0, 20.75)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.5, 4.0120000000000005)","(8.0, 16.5, 9.557142857142857)","(4.4, 6.6, 4.95)","(4.0, 7.2, 5.85)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 36.5)"
04-01-2023 13:19:48.466608,"(13.0, 27.0, 16.0625)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.5, 4.0120000000000005)","(8.0, 16.5, 9.557142857142857)","(4.4, 6.6, 4.95)","(4.0, 7.2, 5.85)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 36.5)"
04-01-2023 13:19:49.573321,"(13.0, 27.0, 16.0625)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.5, 4.0120000000000005)","(8.0, 16.5, 9.557142857142857)","(4.4, 6.6, 4.95)","(4.0, 7.2, 5.85)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 36.5)"
04-01-2023 13:19:50.626756,"(13.0, 27.0, 16.0625)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.5, 4.0120000000000005)","(8.0, 16.5, 9.557142857142857)","(4.4, 6.6, 4.95)","(4.0, 7.2, 5.85)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 36.5)"
04-01-2023 13:19:51.798593,"(13.0, 27.0, 16.0625)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.5, 4.0120000000000005)","(8.0, 16.5, 9.557142857142857)","(4.4, 6.6, 4.95)","(4.0, 7.2, 5.85)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 36.5)"
04-01-2023 13:19:53.004529,"(13.0, 27.0, 16.0625)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.5, 4.0120000000000005)","(8.0, 16.5, 9.557142857142857)","(4.4, 6.6, 4.95)","(4.0, 7.2, 5.85)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 36.5)"
04-01-2023 13:19:54.199103,"(13.0, 27.0, 16.0625)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.5, 4.0120000000000005)","(8.0, 16.5, 9.557142857142857)","(4.4, 6.6, 4.95)","(4.0, 7.2, 5.85)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 36.5)"
04-01-2023 13:19:55.369825,"(13.0, 27.0, 16.0625)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.5, 4.0120000000000005)","(8.0, 16.5, 9.557142857142857)","(4.4, 6.6, 4.95)","(4.0, 7.2, 5.85)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 36.5)"
04-01-2023 13:19:56.564299,"(13.0, 27.0, 16.0625)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.5, 4.0120000000000005)","(8.0, 16.5, 9.557142857142857)","(4.4, 6.6, 4.95)","(4.0, 7.2, 5.85)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 36.5)"
04-01-2023 13:19:57.729573,"(13.0, 27.0, 16.0625)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.5, 4.0120000000000005)","(8.0, 16.5, 9.557142857142857)","(4.4, 6.6, 4.95)","(4.0, 7.2, 5.85)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 36.5)"
04-01-2023 13:19:58.837143,"(13.0, 27.0, 16.0625)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.5, 4.0120000000000005)","(8.0, 16.5, 9.557142857142857)","(4.4, 6.6, 4.95)","(4.0, 7.2, 5.85)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 36.5)"
04-01-2023 13:19:59.959728,"(13.0, 27.0, 16.0625)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.5, 4.0120000000000005)","(8.0, 16.5, 9.557142857142857)","(4.4, 6.6, 4.95)","(4.0, 7.2, 5.85)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 36.5)"
04-01-2023 13:20:01.102874,"(13.0, 27.0, 16.0625)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.5, 4.0120000000000005)","(8.0, 16.5, 9.557142857142857)","(4.4, 6.6, 4.95)","(4.0, 7.2, 5.85)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 36.5)"
04-01-2023 13:20:02.334574,"(13.0, 27.0, 16.0625)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.5, 4.0120000000000005)","(8.0, 16.5, 9.557142857142857)","(4.4, 6.6, 4.95)","(4.0, 7.2, 5.85)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 36.5)"
04-01-2023 13:20:03.491884,"(13.0, 27.0, 16.0625)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.5, 4.0120000000000005)","(8.0, 16.5, 9.557142857142857)","(4.4, 6.6, 4.95)","(4.0, 7.2, 5.85)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 36.5)"
04-01-2023 13:20:04.652612,"(13.0, 27.0, 16.0625)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.5, 4.0120000000000005)","(8.0, 16.5, 9.557142857142857)","(4.4, 6.6, 4.95)","(4.0, 7.2, 5.85)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 36.5)"
04-01-2023 13:20:05.775638,"(13.0, 27.0, 16.0625)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.5, 4.0120000000000005)","(8.0, 16.5, 9.557142857142857)","(4.4, 6.6, 4.95)","(4.0, 7.2, 5.85)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 36.5)"
04-01-2023 13:20:06.918829,"(13.0, 27.0, 16.0625)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.5, 4.0120000000000005)","(8.0, 16.5, 9.557142857142857)","(4.4, 6.6, 4.95)","(4.0, 7.2, 5.85)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 36.5)"
04-01-2023 13:20:08.029085,"(13.0, 27.0, 16.0625)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.5, 4.0120000000000005)","(8.0, 16.5, 9.557142857142857)","(4.4, 6.6, 4.95)","(4.0, 7.2, 5.85)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 36.5)"
04-01-2023 13:20:09.088333,"(13.0, 27.0, 16.0625)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.5, 4.0120000000000005)","(8.0, 16.5, 9.557142857142857)","(4.4, 6.6, 4.95)","(4.0, 7.2, 5.85)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 36.5)"
04-01-2023 13:20:10.177270,"(13.0, 27.0, 16.0625)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.5, 4.0120000000000005)","(8.0, 16.5, 9.557142857142857)","(4.4, 6.6, 4.95)","(4.0, 7.2, 5.85)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 36.5)"
04-01-2023 13:20:11.302887,"(13.0, 27.0, 16.0625)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.5, 4.0120000000000005)","(8.0, 16.5, 11.366666666666667)","(4.4, 6.6, 5.266666666666667)","(4.0, 7.2, 5.65)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 36.5)"
04-01-2023 13:20:12.369434,"(13.0, 27.0, 16.0625)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.4, 4.191666666666666)","(8.0, 16.5, 11.636842105263158)","(4.4, 6.6, 5.175)","(4.0, 6.8, 5.65)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 36.5)"
04-01-2023 13:20:13.456323,"(13.0, 27.0, 16.0625)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.4, 4.191666666666666)","(8.0, 16.5, 11.636842105263158)","(4.4, 6.6, 5.175)","(4.0, 6.8, 4.828571428571428)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 36.5)"
04-01-2023 13:20:14.611598,"(13.0, 27.0, 16.0625)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.3, 4.175)","(8.0, 16.5, 11.636842105263158)","(4.4, 6.6, 5.175)","(4.0, 6.8, 4.828571428571428)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 36.5)"
04-01-2023 13:20:16.054257,"(13.0, 27.0, 16.0625)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.3, 4.175)","(8.0, 16.5, 11.636842105263158)","(4.4, 6.6, 5.175)","(4.0, 6.8, 4.828571428571428)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 36.5)"
04-01-2023 13:20:17.355731,"(13.0, 27.0, 16.0625)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.3, 4.175)","(8.0, 16.5, 11.0)","(4.4, 6.6, 5.3999999999999995)","(4.0, 6.8, 4.828571428571428)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 36.5)"
04-01-2023 13:20:18.560745,"(13.0, 27.0, 16.0625)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.3, 4.158333333333333)","(8.0, 16.5, 11.5)","(4.4, 6.6, 5.628571428571428)","(4.0, 6.8, 5.45)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 36.5)"
04-01-2023 13:20:19.845020,"(13.0, 27.0, 16.0625)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.2, 4.158333333333333)","(8.0, 16.5, 11.5)","(4.4, 6.6, 5.470000000000001)","(4.0, 6.4, 5.45)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 36.5)"
04-01-2023 13:20:21.135718,"(13.0, 27.0, 16.0625)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.2, 4.158333333333333)","(8.0, 16.5, 11.5)","(4.4, 6.8, 6.325)","(4.0, 6.4, 5.45)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 36.5)"
04-01-2023 13:20:22.296029,"(13.0, 27.0, 16.0625)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.2, 4.158333333333333)","(8.0, 16.5, 11.5)","(4.4, 6.8, 5.375)","(4.0, 6.4, 5.45)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 44.6)"
04-01-2023 13:20:23.524393,"(13.0, 27.0, 16.0625)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.2, 4.158333333333333)","(8.0, 16.5, 11.5)","(4.4, 6.8, 5.375)","(4.0, 6.4, 5.45)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 44.6)"
04-01-2023 13:20:24.755403,"(13.0, 27.0, 16.0625)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.2, 4.433333333333334)","(8.0, 16.5, 9.5)","(4.4, 6.8, 4.819999999999999)","(4.0, 6.4, 5.45)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 44.6)"
04-01-2023 13:20:25.959087,"(13.0, 27.0, 16.0625)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.4, 4.141666666666667)","(8.0, 16.5, 11.5)","(4.4, 6.8, 5.5636363636363635)","(4.0, 6.4, 4.783333333333333)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 44.6)"
04-01-2023 13:20:27.146153,"(13.0, 27.0, 16.0625)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.1, 4.141666666666667)","(8.0, 16.5, 11.5)","(4.4, 6.8, 5.5636363636363635)","(4.0, 6.2, 4.783333333333333)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 44.6)"
04-01-2023 13:20:28.207471,"(13.0, 27.0, 16.0625)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.1, 4.141666666666667)","(8.0, 16.5, 11.5)","(4.4, 6.8, 5.5636363636363635)","(4.0, 6.2, 4.783333333333333)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 44.6)"
04-01-2023 13:20:29.364883,"(13.0, 27.0, 16.0625)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.1, 4.141666666666667)","(8.0, 16.5, 12.333333333333334)","(4.4, 6.8, 5.5636363636363635)","(4.0, 6.2, 4.783333333333333)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 44.6)"
04-01-2023 13:20:30.482366,"(13.0, 27.0, 16.0625)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.1, 4.141666666666667)","(8.0, 16.5, 12.333333333333334)","(4.4, 6.8, 5.5636363636363635)","(4.0, 6.2, 4.783333333333333)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 44.6)"
04-01-2023 13:20:31.634208,"(13.0, 27.0, 16.0625)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.1, 4.141666666666667)","(8.0, 16.5, 11.633333333333333)","(4.4, 6.8, 5.815384615384615)","(4.0, 6.2, 4.883333333333333)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 44.6)"
04-01-2023 13:20:32.920286,"(13.0, 27.0, 16.0625)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.0, 4.125)","(8.0, 16.5, 11.633333333333333)","(4.4, 6.8, 5.815384615384615)","(4.0, 6.8, 4.883333333333333)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 44.6)"
04-01-2023 13:20:34.196687,"(13.0, 27.0, 16.0625)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.0, 4.125)","(8.0, 16.5, 11.633333333333333)","(4.4, 6.8, 5.815384615384615)","(4.0, 6.8, 5.45)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 44.6)"
04-01-2023 13:20:35.530421,"(13.0, 27.0, 16.0625)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.0, 4.125)","(8.0, 16.5, 11.633333333333333)","(4.4, 6.8, 5.815384615384615)","(4.0, 6.4, 5.45)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 44.6)"
04-01-2023 13:20:36.903356,"(13.0, 27.0, 16.0625)","(17.0, 50.0, 20.923076923076923)","(2.9, 5.0, 4.125)","(8.0, 16.5, 11.633333333333333)","(4.4, 6.8, 5.815384615384615)","(4.0, 6.4, 5.45)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 44.6)"
04-01-2023 13:20:38.184161,"(13.0, 27.0, 16.0625)","(17.0, 50.0, 26.0)","(2.9, 5.0, 4.083333333333333)","(8.0, 16.5, 11.633333333333333)","(4.4, 6.8, 5.815384615384615)","(4.0, 6.4, 5.45)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 44.6)"
04-01-2023 13:20:39.492472,"(13.0, 27.0, 16.0625)","(17.0, 50.0, 26.0)","(2.9, 5.0, 4.066666666666666)","(8.0, 16.5, 11.633333333333333)","(4.4, 6.8, 6.283333333333333)","(4.0, 6.4, 5.68)","(5.0, 5.7, 5.4)","(21.0, 50.0, 37.0)"
04-01-2023 13:20:40.677333,"(13.0, 27.0, 16.0625)","(17.0, 50.0, 26.0)","(2.9, 4.9, 4.066666666666666)","(8.0, 16.5, 13.384615384615383)","(4.4, 6.6, 6.283333333333333)","(4.0, 6.0, 5.68)","(5.0, 5.7, 5.22)","(21.0, 50.0, 45.666666666666664)"
04-01-2023 13:20:41.839764,"(13.0, 27.0, 19.708333333333336)","(17.0, 50.0, 26.0)","(2.9, 4.9, 4.066666666666666)","(8.0, 16.0, 13.384615384615383)","(4.4, 6.6, 6.283333333333333)","(4.0, 6.0, 5.68)","(5.0, 5.7, 5.544444444444444)","(21.0, 50.0, 45.666666666666664)"
04-01-2023 13:20:42.995659,"(13.0, 27.0, 19.708333333333336)","(17.0, 50.0, 26.0)","(2.9, 4.9, 4.066666666666666)","(8.0, 16.0, 13.571428571428571)","(4.4, 6.6, 6.283333333333333)","(4.0, 6.0, 5.25)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 45.666666666666664)"
04-01-2023 13:20:44.328557,"(13.0, 27.0, 19.708333333333336)","(17.0, 50.0, 20.923076923076923)","(2.9, 4.9, 4.066666666666666)","(8.0, 16.0, 13.571428571428571)","(4.4, 6.6, 5.699999999999999)","(4.0, 6.0, 5.25)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 45.666666666666664)"
04-01-2023 13:20:45.599697,"(13.0, 27.0, 19.708333333333336)","(17.0, 50.0, 20.923076923076923)","(2.9, 4.9, 4.05)","(8.0, 16.0, 10.333333333333332)","(4.4, 6.6, 5.699999999999999)","(4.0, 6.0, 5.25)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 45.666666666666664)"
04-01-2023 13:20:46.791521,"(13.0, 27.0, 18.25)","(17.0, 50.0, 20.923076923076923)","(2.9, 4.8, 4.05)","(8.0, 16.0, 13.0)","(4.4, 6.6, 6.316666666666666)","(4.0, 6.0, 4.733333333333333)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 45.666666666666664)"
04-01-2023 13:20:47.977169,"(13.0, 27.0, 18.25)","(17.0, 50.0, 20.923076923076923)","(2.9, 4.8, 4.05)","(8.0, 16.0, 13.0)","(4.4, 6.6, 6.316666666666666)","(4.0, 5.9, 4.733333333333333)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 45.666666666666664)"
04-01-2023 13:20:49.123604,"(13.0, 27.0, 18.25)","(17.0, 50.0, 20.923076923076923)","(2.9, 4.8, 4.05)","(8.0, 16.0, 13.0)","(4.4, 6.6, 6.316666666666666)","(4.0, 5.9, 4.733333333333333)","(5.0, 5.7, 5.166666666666666)","(21.0, 50.0, 45.666666666666664)"
