,Scotch And Coke,Whisky Ninja,Tobys Snag,Planet Ruler,Excavator Ticket,Dr Spokes,Dr Delana,My Girl Whizbang
10-01-2023 19:31:41.667039,"(6.5, 8.2, 8.186666666666666)","(6.5, 8.4, 8.288888888888888)","(3.6, 4.6, 4.533333333333333)","(3.4, 4.1, 3.9676470588235295)","(13.0, 15.0, 14.411764705882353)","(13.0, 21.0, 20.166666666666668)","(4.2, 6.4, 6.308571428571429)","(51.0, 130.0, 114.34782608695652)"
10-01-2023 19:31:42.719319,"(6.5, 8.2, 8.186666666666666)","(6.5, 8.6, 8.399999999999999)","(3.6, 4.6, 4.496551724137931)","(3.4, 4.1, 3.9676470588235295)","(13.0, 15.0, 14.411764705882353)","(13.0, 21.0, 20.166666666666668)","(4.2, 6.4, 6.308571428571429)","(51.0, 130.0, 114.34782608695652)"
10-01-2023 19:31:43.791558,"(6.5, 8.2, 8.149999999999999)","(6.5, 8.6, 8.225)","(3.6, 4.6, 4.507692307692308)","(3.4, 4.1, 3.9875)","(13.0, 15.0, 14.411764705882353)","(13.0, 21.0, 20.0)","(4.2, 6.4, 6.281481481481482)","(51.0, 130.0, 114.34782608695652)"
10-01-2023 19:31:44.898815,"(6.5, 8.2, 8.075)","(6.5, 8.4, 8.32)","(3.6, 4.6, 4.507692307692308)","(3.4, 4.1, 4.025)","(13.0, 15.0, 14.4375)","(13.0, 21.0, 19.857142857142858)","(4.2, 6.4, 6.223529411764706)","(51.0, 130.0, 114.34782608695652)"
10-01-2023 19:31:46.004265,"(6.5, 8.2, 7.96)","(6.5, 8.4, 8.32)","(3.6, 4.6, 4.527272727272727)","(3.4, 4.1, 4.011764705882353)","(13.0, 15.0, 14.4375)","(13.0, 21.0, 19.75)","(4.2, 6.4, 6.223529411764706)","(51.0, 130.0, 114.34782608695652)"
10-01-2023 19:31:47.117128,"(6.5, 8.2, 8.049999999999999)","(6.5, 8.4, 8.333333333333334)","(3.6, 4.6, 4.527272727272727)","(3.4, 4.1, 4.011764705882353)","(13.0, 15.0, 14.5)","(13.0, 21.0, 19.75)","(4.2, 6.4, 6.223529411764706)","(51.0, 130.0, 114.34782608695652)"
10-01-2023 19:31:48.319714,"(6.5, 8.2, 8.049999999999999)","(6.5, 8.6, 8.399999999999999)","(3.7, 4.6, 4.555555555555555)","(3.4, 4.1, 4.011764705882353)","(13.0, 15.0, 14.647058823529411)","(13.0, 21.0, 19.333333333333332)","(4.2, 6.4, 6.155555555555556)","(51.0, 130.0, 114.34782608695652)"
10-01-2023 19:31:49.450697,"(6.5, 8.2, 8.049999999999999)","(6.5, 8.6, 8.399999999999999)","(3.7, 4.6, 4.555555555555555)","(3.4, 4.1, 4.011764705882353)","(13.0, 15.0, 14.647058823529411)","(13.0, 21.0, 19.181818181818183)","(4.2, 6.2, 6.2625)","(51.0, 130.0, 114.34782608695652)"
10-01-2023 19:31:50.592660,"(6.5, 8.2, 8.035294117647059)","(6.5, 8.6, 8.428571428571429)","(3.7, 4.6, 4.555555555555555)","(3.4, 4.1, 4.011764705882353)","(13.0, 15.0, 14.647058823529411)","(13.0, 21.0, 19.181818181818183)","(4.2, 6.4, 6.2625)","(51.0, 130.0, 114.34782608695652)"
10-01-2023 19:31:51.688744,"(6.5, 8.2, 8.066666666666666)","(6.5, 8.6, 8.428571428571429)","(3.7, 4.6, 4.555555555555555)","(3.4, 4.1, 4.011764705882353)","(13.0, 15.0, 14.416666666666666)","(13.0, 21.0, 19.863636363636363)","(4.2, 6.4, 6.2625)","(51.0, 130.0, 114.34782608695652)"
10-01-2023 19:31:52.812167,"(6.5, 8.2, 8.107692307692307)","(6.5, 8.6, 8.428571428571429)","(3.7, 4.6, 4.555555555555555)","(3.4, 4.1, 4.011764705882353)","(13.0, 15.0, 14.1)","(13.0, 21.0, 19.181818181818183)","(4.2, 6.4, 6.329032258064516)","(51.0, 130.0, 114.34782608695652)"
10-01-2023 19:31:54.128015,"(6.5, 8.2, 8.107692307692307)","(6.5, 8.6, 8.428571428571429)","(3.7, 4.6, 4.555555555555555)","(3.4, 4.1, 4.011764705882353)","(13.0, 15.0, 14.1)","(13.0, 21.0, 19.863636363636363)","(4.2, 6.4, 6.380000000000001)","(51.0, 130.0, 114.34782608695652)"
10-01-2023 19:31:55.363663,"(6.5, 8.2, 8.1)","(6.5, 8.6, 8.428571428571429)","(3.7, 4.6, 4.555555555555555)","(3.4, 4.1, 4.011764705882353)","(13.0, 15.0, 13.852941176470589)","(13.0, 21.0, 19.181818181818183)","(4.2, 6.4, 6.472727272727273)","(51.0, 130.0, 114.34782608695652)"
10-01-2023 19:31:56.547250,"(6.5, 7.8, 7.785714285714286)","(6.5, 8.6, 8.52)","(3.7, 4.6, 4.555555555555555)","(3.4, 4.1, 4.011764705882353)","(13.0, 15.0, 13.852941176470589)","(13.0, 21.0, 19.863636363636363)","(4.2, 6.6, 6.45531914893617)","(51.0, 130.0, 114.34782608695652)"
10-01-2023 19:31:57.688889,"(6.5, 8.0, 7.984615384615385)","(6.5, 8.6, 8.52)","(3.7, 4.6, 4.555555555555555)","(3.4, 4.1, 4.011764705882353)","(13.0, 15.0, 13.807692307692308)","(13.0, 21.0, 19.75)","(4.2, 6.6, 6.445454545454545)","(51.0, 130.0, 114.34782608695652)"
10-01-2023 19:31:58.744993,"(6.5, 8.4, 8.263829787234043)","(6.5, 8.6, 8.257142857142856)","(3.7, 4.6, 4.555555555555555)","(3.4, 4.1, 4.002173913043478)","(13.0, 14.5, 13.833333333333334)","(13.0, 21.0, 19.4375)","(4.2, 6.6, 6.668131868131868)","(51.0, 130.0, 114.34782608695652)"
10-01-2023 19:31:59.882449,"(6.5, 8.2, 8.19375)","(6.5, 8.6, 8.36)","(3.7, 4.6, 4.527272727272727)","(3.4, 4.1, 3.9676470588235295)","(13.0, 14.5, 13.833333333333334)","(13.0, 21.0, 19.80952380952381)","(4.2, 6.8, 6.68785046728972)","(51.0, 130.0, 114.34782608695652)"
10-01-2023 19:32:00.994711,"(6.5, 8.2, 8.19375)","(6.5, 8.6, 8.36)","(3.7, 4.6, 4.507692307692308)","(3.4, 4.1, 3.9676470588235295)","(13.0, 14.5, 13.833333333333334)","(13.0, 21.0, 19.4375)","(4.2, 6.8, 6.727659574468085)","(51.0, 130.0, 114.34782608695652)"
10-01-2023 19:32:02.082488,"(6.5, 8.2, 8.19375)","(6.5, 8.4, 8.333333333333334)","(3.7, 4.6, 4.507692307692308)","(3.4, 4.1, 3.9714285714285715)","(13.0, 14.5, 13.807692307692308)","(13.0, 21.0, 19.4375)","(4.2, 6.8, 6.729896907216495)","(51.0, 130.0, 114.34782608695652)"
10-01-2023 19:32:03.158496,"(6.5, 8.2, 8.19375)","(6.5, 8.4, 8.333333333333334)","(3.7, 4.6, 4.530769230769231)","(3.4, 4.1, 3.9569767441860466)","(12.0, 14.5, 13.833333333333334)","(13.0, 21.0, 19.4375)","(4.2, 6.8, 6.744086021505376)","(51.0, 130.0, 114.34782608695652)"
10-01-2023 19:32:04.237885,"(6.5, 8.4, 8.31)","(6.5, 8.4, 8.375)","(3.7, 4.6, 4.530769230769231)","(3.4, 4.0, 3.9338709677419352)","(12.0, 14.5, 14.46875)","(13.0, 21.0, 19.4375)","(4.2, 6.8, 6.744086021505376)","(51.0, 130.0, 114.34782608695652)"
10-01-2023 19:32:05.298033,"(6.5, 8.2, 8.194285714285714)","(6.5, 8.4, 8.329411764705883)","(3.7, 4.6, 4.525925925925926)","(3.4, 4.0, 3.9210526315789473)","(12.0, 16.5, 15.428571428571429)","(13.0, 21.0, 19.333333333333332)","(4.2, 6.8, 6.725714285714285)","(51.0, 130.0, 114.34782608695652)"
10-01-2023 19:32:06.363904,"(6.5, 8.2, 8.194285714285714)","(6.5, 8.4, 8.294736842105264)","(3.7, 4.6, 4.525925925925926)","(3.4, 4.0, 3.9210526315789473)","(12.0, 16.0, 14.76923076923077)","(13.0, 21.0, 19.333333333333332)","(4.2, 6.8, 6.718918918918918)","(51.0, 130.0, 114.34782608695652)"
10-01-2023 19:32:07.443016,"(6.5, 8.4, 8.323404255319149)","(6.5, 8.4, 8.294736842105264)","(3.7, 4.6, 4.525925925925926)","(3.4, 4.0, 3.911764705882353)","(12.0, 16.0, 14.76923076923077)","(13.0, 21.0, 19.333333333333332)","(4.2, 6.8, 6.733333333333333)","(51.0, 130.0, 114.34782608695652)"
10-01-2023 19:32:08.524208,"(6.5, 8.4, 8.355555555555556)","(6.5, 8.4, 8.294736842105264)","(3.7, 4.6, 4.5285714285714285)","(3.4, 4.0, 3.95)","(12.0, 15.5, 14.409090909090908)","(13.0, 21.0, 19.333333333333332)","(4.2, 6.8, 6.729411764705882)","(51.0, 130.0, 114.34782608695652)"
10-01-2023 19:32:09.610435,"(6.5, 8.4, 8.355555555555556)","(6.5, 8.4, 8.25263157894737)","(3.7, 4.6, 4.544444444444444)","(3.4, 4.0, 3.95)","(12.0, 15.5, 14.3)","(13.0, 21.0, 19.333333333333332)","(4.2, 6.8, 6.729411764705882)","(51.0, 130.0, 114.34782608695652)"
10-01-2023 19:32:10.699119,"(6.5, 8.4, 8.355555555555556)","(6.5, 8.4, 8.25263157894737)","(3.7, 4.6, 4.544444444444444)","(3.4, 4.0, 3.95)","(12.0, 15.5, 14.3)","(13.0, 21.0, 19.333333333333332)","(4.2, 6.8, 6.729411764705882)","(51.0, 130.0, 114.34782608695652)"
10-01-2023 19:32:11.858160,"(6.5, 8.4, 8.355555555555556)","(6.5, 8.4, 8.25263157894737)","(3.7, 4.6, 4.548571428571428)","(3.4, 4.0, 3.95)","(12.0, 15.5, 14.3)","(13.0, 21.0, 19.333333333333332)","(4.2, 6.8, 6.729411764705882)","(51.0, 130.0, 114.34782608695652)"
10-01-2023 19:32:12.996196,"(6.5, 8.4, 8.355555555555556)","(6.5, 8.4, 8.25263157894737)","(3.7, 4.6, 4.548571428571428)","(3.4, 4.0, 3.95)","(12.0, 15.5, 14.88679245283019)","(13.0, 21.0, 19.333333333333332)","(4.2, 6.8, 6.729411764705882)","(51.0, 130.0, 114.34782608695652)"
10-01-2023 19:32:14.116873,"(6.5, 8.4, 8.354545454545455)","(6.5, 8.4, 8.25263157894737)","(3.7, 4.6, 4.548571428571428)","(3.4, 4.0, 3.95)","(12.0, 15.0, 14.941176470588236)","(13.0, 21.0, 19.333333333333332)","(4.2, 6.8, 6.729411764705882)","(51.0, 130.0, 114.34782608695652)"
10-01-2023 19:32:15.206675,"(6.5, 8.4, 8.354545454545455)","(6.5, 8.4, 8.25263157894737)","(3.7, 4.6, 4.548571428571428)","(3.4, 4.0, 3.954838709677419)","(12.0, 15.0, 15.0625)","(13.0, 21.0, 18.75)","(4.2, 6.8, 6.699999999999999)","(51.0, 130.0, 114.34782608695652)"
10-01-2023 19:32:16.294371,"(6.5, 8.4, 8.325000000000001)","(6.5, 8.4, 8.325000000000001)","(3.7, 4.6, 4.548571428571428)","(3.4, 4.0, 3.938636363636364)","(12.0, 15.5, 15.2)","(13.0, 21.0, 18.692307692307693)","(4.2, 6.8, 6.699999999999999)","(51.0, 130.0, 114.34782608695652)"
10-01-2023 19:32:17.387560,"(6.5, 8.4, 8.325000000000001)","(6.5, 8.4, 8.371428571428572)","(3.7, 4.6, 4.536842105263158)","(3.4, 3.95, 3.925806451612903)","(12.0, 15.5, 15.4)","(13.0, 21.0, 18.666666666666668)","(4.2, 6.8, 6.5552631578947365)","(51.0, 130.0, 114.34782608695652)"
10-01-2023 19:32:18.521082,"(6.5, 8.4, 8.318181818181818)","(6.5, 8.8, 8.525)","(3.7, 4.6, 4.552941176470588)","(3.4, 3.95, 3.9339285714285714)","(12.0, 16.0, 15.222222222222221)","(13.0, 20.0, 18.8)","(4.2, 6.6, 6.5552631578947365)","(51.0, 130.0, 114.34782608695652)"
10-01-2023 19:32:19.648306,"(6.5, 8.4, 8.318181818181818)","(6.5, 8.6, 8.48)","(3.7, 4.6, 4.552941176470588)","(3.4, 3.95, 3.944)","(12.0, 16.0, 15.222222222222221)","(13.0, 20.0, 18.8)","(4.2, 6.6, 6.5552631578947365)","(51.0, 130.0, 114.34782608695652)"
10-01-2023 19:32:20.758981,"(6.5, 8.2, 8.1875)","(6.5, 8.6, 8.466666666666667)","(3.7, 4.6, 4.552941176470588)","(3.4, 3.95, 3.9333333333333336)","(12.0, 16.0, 15.2)","(13.0, 20.0, 18.8)","(4.2, 6.6, 6.5552631578947365)","(51.0, 130.0, 114.34782608695652)"
10-01-2023 19:32:21.839375,"(6.5, 8.2, 8.1875)","(6.5, 8.6, 8.49090909090909)","(3.7, 4.6, 4.552941176470588)","(3.4, 3.95, 3.9333333333333336)","(12.0, 16.0, 15.2)","(13.0, 20.0, 18.6875)","(4.2, 6.6, 6.742857142857143)","(51.0, 130.0, 114.34782608695652)"
10-01-2023 19:32:22.947501,"(6.5, 8.2, 8.1875)","(6.5, 8.6, 8.399999999999999)","(3.7, 4.6, 4.552941176470588)","(3.4, 3.95, 4.08)","(12.0, 16.0, 15.11111111111111)","(13.0, 20.0, 18.6875)","(4.2, 6.8, 6.718072289156626)","(51.0, 130.0, 114.34782608695652)"
10-01-2023 19:32:24.043772,"(6.5, 8.2, 8.193548387096774)","(6.5, 8.4, 8.323809523809524)","(3.7, 4.6, 4.533333333333333)","(3.4, 4.1, 4.08)","(12.0, 16.0, 15.11111111111111)","(13.0, 20.0, 18.6875)","(4.2, 6.8, 6.718072289156626)","(51.0, 130.0, 114.34782608695652)"
10-01-2023 19:32:25.156284,"(6.5, 8.2, 8.193548387096774)","(6.5, 8.4, 8.272)","(3.7, 4.6, 4.533333333333333)","(3.4, 4.1, 4.08)","(12.0, 16.0, 15.11111111111111)","(13.0, 20.0, 18.6875)","(4.2, 6.8, 6.718072289156626)","(51.0, 130.0, 114.34782608695652)"
10-01-2023 19:32:26.299240,"(6.5, 8.2, 8.194117647058823)","(6.5, 8.4, 8.272)","(3.7, 4.6, 4.52093023255814)","(3.4, 4.1, 4.08)","(12.0, 16.0, 15.11111111111111)","(13.0, 20.0, 18.6875)","(4.2, 6.8, 6.695454545454545)","(51.0, 130.0, 114.34782608695652)"
10-01-2023 19:32:27.457087,"(6.5, 8.2, 8.194117647058823)","(6.5, 8.4, 8.183783783783785)","(3.7, 4.6, 4.523809523809524)","(3.4, 4.1, 4.081081081081081)","(12.0, 16.0, 15.11111111111111)","(13.0, 20.0, 18.615384615384617)","(4.2, 6.8, 6.685714285714286)","(51.0, 130.0, 114.34782608695652)"
10-01-2023 19:32:28.605941,"(6.5, 8.2, 8.194117647058823)","(6.5, 8.4, 8.183783783783785)","(3.7, 4.6, 4.523809523809524)","(3.4, 4.1, 4.081081081081081)","(12.0, 16.0, 15.11111111111111)","(13.0, 20.0, 18.615384615384617)","(4.2, 6.8, 6.685714285714286)","(51.0, 130.0, 114.34782608695652)"
10-01-2023 19:32:29.701601,"(6.5, 8.4, 8.311111111111112)","(6.5, 8.4, 8.183783783783785)","(3.7, 4.6, 4.523809523809524)","(3.4, 4.1, 4.079411764705882)","(12.0, 16.0, 15.11111111111111)","(13.0, 20.0, 18.75)","(4.2, 6.8, 6.685714285714286)","(51.0, 130.0, 114.34782608695652)"
10-01-2023 19:32:30.777393,"(6.5, 8.4, 8.311111111111112)","(6.5, 8.4, 8.206060606060607)","(3.7, 4.6, 4.5268292682926825)","(3.4, 4.1, 4.079411764705882)","(12.0, 16.0, 15.076923076923077)","(13.0, 19.5, 18.6)","(4.2, 6.8, 6.6869565217391305)","(51.0, 130.0, 114.34782608695652)"
10-01-2023 19:32:31.831672,"(6.5, 8.2, 8.188571428571429)","(6.5, 8.4, 8.206060606060607)","(3.8, 4.6, 4.518918918918919)","(3.4, 4.1, 4.079411764705882)","(12.0, 16.0, 15.166666666666666)","(13.0, 19.5, 17.4)","(4.4, 6.8, 6.708771929824561)","(61.0, 130.0, 114.34782608695652)"
10-01-2023 19:32:32.924291,"(6.5, 8.2, 8.188571428571429)","(6.5, 8.4, 8.23448275862069)","(3.8, 4.6, 4.5268292682926825)","(3.4, 4.1, 4.0825)","(12.0, 15.5, 15.466666666666667)","(13.0, 19.0, 17.363636363636363)","(4.4, 6.8, 6.716981132075471)","(61.0, 130.0, 114.34782608695652)"
10-01-2023 19:32:34.041786,"(6.5, 8.4, 8.311111111111112)","(6.5, 8.4, 8.23448275862069)","(3.8, 4.6, 4.52093023255814)","(3.4, 4.1, 4.083333333333333)","(12.0, 16.0, 15.466666666666667)","(13.0, 19.0, 17.363636363636363)","(4.4, 6.8, 6.716981132075471)","(61.0, 130.0, 108.8)"
10-01-2023 19:32:35.213712,"(6.5, 8.2, 8.1875)","(6.5, 8.4, 8.206060606060607)","(3.8, 4.6, 4.484615384615385)","(3.4, 4.1, 4.08469387755102)","(12.0, 16.0, 16.625)","(13.0, 19.0, 17.363636363636363)","(4.4, 6.8, 6.693023255813953)","(61.0, 120.0, 107.58620689655173)"
10-01-2023 19:32:36.374491,"(6.5, 8.2, 8.193548387096774)","(6.5, 8.4, 8.2125)","(3.8, 4.5, 4.470370370370371)","(3.4, 4.1, 4.0874999999999995)","(12.0, 17.0, 16.625)","(13.0, 19.0, 17.363636363636363)","(4.4, 6.8, 6.693023255813953)","(61.0, 120.0, 107.58620689655173)"
10-01-2023 19:32:37.513338,"(6.5, 8.2, 8.193548387096774)","(6.5, 8.4, 8.2125)","(3.8, 4.5, 4.4714285714285715)","(3.4, 4.1, 4.085542168674698)","(12.0, 17.0, 15.954545454545455)","(13.0, 19.0, 17.333333333333332)","(4.4, 6.8, 6.693023255813953)","(61.0, 120.0, 107.58620689655173)"
10-01-2023 19:32:38.655312,"(6.5, 8.4, 8.31219512195122)","(6.5, 8.4, 8.251851851851852)","(3.8, 4.5, 4.517647058823529)","(3.4, 4.1, 4.085542168674698)","(12.0, 16.0, 15.954545454545455)","(13.0, 18.5, 17.333333333333332)","(4.4, 6.8, 6.546067415730337)","(61.0, 120.0, 107.58620689655173)"
10-01-2023 19:32:39.803865,"(6.5, 8.4, 8.290909090909091)","(6.5, 8.4, 8.251851851851852)","(3.8, 4.6, 4.517647058823529)","(3.4, 4.1, 4.080263157894737)","(12.0, 16.0, 15.954545454545455)","(13.0, 18.5, 17.1875)","(4.6, 6.6, 6.546067415730337)","(61.0, 120.0, 107.58620689655173)"
10-01-2023 19:32:40.860999,"(6.5, 8.4, 8.290909090909091)","(6.5, 8.4, 8.251851851851852)","(3.8, 4.6, 4.517647058823529)","(3.4, 4.1, 4.080263157894737)","(12.0, 16.0, 15.916666666666666)","(13.0, 18.5, 17.125)","(4.6, 6.6, 6.552808988764045)","(61.0, 120.0, 107.58620689655173)"
10-01-2023 19:32:41.940208,"(6.5, 8.4, 8.2625)","(6.5, 8.4, 8.251851851851852)","(3.8, 4.6, 4.517647058823529)","(3.4, 4.1, 4.078571428571428)","(12.0, 16.0, 15.75)","(13.0, 18.5, 17.25)","(4.6, 6.6, 6.572151898734177)","(61.0, 120.0, 107.58620689655173)"
10-01-2023 19:32:42.944296,"(6.5, 8.4, 8.333333333333334)","(6.5, 8.4, 8.295652173913044)","(3.8, 4.6, 4.525)","(3.4, 4.1, 4.078571428571428)","(12.0, 16.0, 15.8125)","(13.0, 18.0, 17.25)","(4.6, 6.6, 6.567441860465116)","(61.0, 120.0, 107.58620689655173)"
10-01-2023 19:32:44.065437,"(6.5, 8.4, 8.357142857142858)","(6.5, 8.4, 8.2)","(3.8, 4.6, 4.52258064516129)","(3.4, 4.1, 4.0829545454545455)","(12.0, 16.0, 15.8125)","(13.0, 18.0, 17.2)","(4.6, 6.6, 6.567901234567901)","(61.0, 120.0, 107.58620689655173)"
10-01-2023 19:32:45.070207,"(6.5, 8.4, 8.357142857142858)","(6.5, 8.4, 8.188888888888888)","(3.8, 4.6, 4.52258064516129)","(3.4, 4.1, 4.0829545454545455)","(12.0, 16.0, 15.833333333333334)","(13.0, 18.0, 17.80952380952381)","(4.6, 6.6, 6.561904761904762)","(61.0, 120.0, 111.81818181818181)"
10-01-2023 19:32:46.140088,"(6.5, 8.4, 8.36923076923077)","(6.5, 8.4, 8.17)","(3.8, 4.6, 4.52258064516129)","(3.4, 4.1, 4.0814814814814815)","(12.0, 16.0, 15.833333333333334)","(13.0, 18.0, 17.80952380952381)","(4.6, 6.6, 6.298245614035088)","(61.0, 120.0, 111.76470588235294)"
10-01-2023 19:32:47.226067,"(6.5, 8.4, 8.292307692307691)","(6.5, 8.4, 8.138461538461538)","(3.8, 4.6, 4.5638297872340425)","(3.4, 4.1, 4.082142857142857)","(12.0, 16.0, 17.8125)","(13.0, 18.0, 17.73913043478261)","(4.6, 6.4, 6.074418604651163)","(61.0, 120.0, 111.76470588235294)"
10-01-2023 19:32:48.345378,"(6.5, 8.4, 8.36923076923077)","(6.5, 8.4, 8.138461538461538)","(3.8, 4.7, 4.593333333333334)","(3.4, 4.1, 4.082142857142857)","(12.0, 18.0, 17.758064516129032)","(13.0, 18.0, 17.73913043478261)","(4.6, 6.2, 5.957142857142857)","(61.0, 120.0, 111.76470588235294)"
10-01-2023 19:32:49.440469,"(6.5, 8.4, 8.32)","(6.5, 8.2, 8.138461538461538)","(3.8, 4.7, 4.593333333333334)","(3.4, 4.1, 4.10952380952381)","(12.0, 18.5, 17.9)","(13.0, 18.0, 17.73913043478261)","(4.6, 6.0, 5.92)","(61.0, 120.0, 111.76470588235294)"
10-01-2023 19:32:50.593718,"(6.5, 8.4, 8.32)","(6.5, 8.2, 8.0)","(3.8, 4.7, 4.627272727272727)","(3.4, 4.2, 4.103030303030303)","(12.0, 18.0, 17.055555555555557)","(13.0, 18.0, 17.82608695652174)","(4.6, 6.0, 5.838461538461539)","(61.0, 120.0, 111.76470588235294)"
10-01-2023 19:32:51.734340,"(6.5, 8.4, 8.363636363636363)","(6.5, 8.0, 7.858823529411764)","(3.8, 4.7, 4.644827586206897)","(3.4, 4.2, 4.15952380952381)","(12.0, 17.5, 17.0)","(13.0, 18.0, 19.181818181818183)","(4.6, 5.9, 5.8235294117647065)","(61.0, 120.0, 111.76470588235294)"
10-01-2023 19:32:52.917165,"(6.5, 8.4, 8.363636363636363)","(6.5, 8.0, 7.7176470588235295)","(3.8, 4.7, 4.629032258064516)","(3.4, 4.2, 4.16578947368421)","(12.0, 17.5, 16.785714285714285)","(13.0, 19.5, 19.8)","(4.6, 5.9, 5.81875)","(61.0, 120.0, 111.76470588235294)"
10-01-2023 19:32:54.091939,"(6.5, 8.4, 8.36923076923077)","(6.5, 8.0, 7.76)","(3.8, 4.7, 4.629032258064516)","(3.4, 4.2, 4.16578947368421)","(12.0, 17.0, 16.785714285714285)","(13.0, 20.0, 18.666666666666668)","(4.6, 5.9, 6.014285714285714)","(61.0, 120.0, 113.75)"
10-01-2023 19:32:55.444233,"(6.5, 8.4, 8.32)","(6.5, 8.0, 7.780392156862745)","(3.8, 4.7, 4.629032258064516)","(3.4, 4.2, 4.163157894736842)","(12.0, 17.0, 16.6)","(13.0, 19.0, 18.7)","(4.4, 6.2, 5.970588235294118)","(61.0, 120.0, 113.75)"
10-01-2023 19:32:57.007014,"(6.5, 8.4, 8.290909090909091)","(6.5, 8.0, 7.780392156862745)","(3.8, 4.7, 4.653846153846154)","(3.4, 4.2, 4.15)","(12.0, 17.0, 16.714285714285715)","(13.0, 19.0, 18.714285714285715)","(4.4, 6.0, 6.1305555555555555)","(61.0, 120.0, 113.75)"
10-01-2023 19:32:58.334165,"(6.5, 8.4, 8.290909090909091)","(6.5, 8.0, 7.770370370370371)","(3.8, 4.7, 4.629032258064516)","(3.4, 4.2, 4.052173913043478)","(12.0, 17.0, 16.4)","(13.0, 19.5, 18.642857142857142)","(4.4, 6.2, 6.257342657342658)","(61.0, 120.0, 113.75)"
10-01-2023 19:32:59.608845,"(6.5, 8.4, 8.290909090909091)","(6.5, 8.0, 7.770370370370371)","(3.8, 4.7, 4.637931034482759)","(3.4, 4.1, 4.052173913043478)","(12.0, 17.0, 16.390625)","(13.0, 19.5, 18.94736842105263)","(4.4, 6.4, 6.211764705882353)","(61.0, 120.0, 113.75)"
10-01-2023 19:33:00.890359,"(6.5, 8.4, 8.290909090909091)","(6.5, 8.0, 7.770370370370371)","(3.8, 4.7, 4.637931034482759)","(3.4, 4.1, 4.057142857142857)","(12.0, 17.0, 16.133333333333333)","(13.0, 19.5, 18.642857142857142)","(4.4, 6.4, 6.185858585858586)","(61.0, 120.0, 113.75)"
10-01-2023 19:33:02.179216,"(6.5, 8.4, 8.252631578947367)","(6.5, 8.0, 7.785074626865671)","(3.8, 4.7, 4.645283018867924)","(3.4, 4.1, 4.0285714285714285)","(12.0, 17.0, 16.11764705882353)","(13.0, 19.5, 18.576923076923077)","(4.4, 6.2, 6.188785046728972)","(61.0, 120.0, 113.75)"
10-01-2023 19:33:03.490703,"(6.5, 8.4, 8.2)","(6.5, 8.0, 7.797183098591549)","(3.8, 4.8, 4.742857142857143)","(3.4, 4.1, 4.017391304347826)","(12.0, 17.0, 16.52)","(13.0, 19.5, 18.576923076923077)","(4.4, 6.2, 6.23558282208589)","(61.0, 120.0, 113.75)"
10-01-2023 19:33:04.829915,"(6.5, 8.2, 8.084931506849314)","(6.5, 8.0, 7.674418604651162)","(3.8, 4.8, 4.729032258064516)","(3.4, 4.1, 4.017391304347826)","(12.0, 17.0, 16.636363636363637)","(13.0, 19.5, 18.75)","(4.4, 6.4, 6.231325301204819)","(61.0, 120.0, 108.88888888888889)"
10-01-2023 19:33:06.256137,"(6.5, 8.0, 7.9918367346938775)","(6.5, 8.0, 7.8133333333333335)","(3.8, 4.8, 4.728571428571429)","(3.4, 4.1, 4.02)","(12.0, 17.0, 16.9)","(13.0, 19.0, 18.61111111111111)","(4.4, 6.4, 6.2303030303030305)","(61.0, 120.0, 108.88888888888889)"
10-01-2023 19:33:07.711353,"(6.5, 8.2, 8.271428571428572)","(6.5, 7.6, 7.60377358490566)","(3.8, 4.8, 4.713636363636363)","(3.4, 4.1, 4.0172839506172835)","(12.0, 17.5, 16.85)","(13.0, 19.0, 18.666666666666668)","(4.4, 6.4, 6.246753246753247)","(61.0, 120.0, 110.9090909090909)"
10-01-2023 19:33:09.017199,"(6.5, 8.4, 8.271428571428572)","(6.5, 7.8, 7.5636363636363635)","(3.8, 4.8, 4.705084745762711)","(3.4, 4.1, 4.0042857142857144)","(12.0, 17.5, 17.125)","(13.0, 19.0, 18.555555555555557)","(4.4, 6.4, 6.246753246753247)","(61.0, 120.0, 110.9090909090909)"
10-01-2023 19:33:10.253822,"(6.5, 8.4, 8.237837837837837)","(6.5, 7.8, 7.5636363636363635)","(3.8, 4.8, 4.72)","(3.4, 4.1, 4.008219178082192)","(12.0, 17.5, 17.181818181818183)","(13.0, 19.0, 18.476190476190474)","(4.4, 6.4, 6.246753246753247)","(61.0, 120.0, 110.9090909090909)"
10-01-2023 19:33:11.544796,"(6.5, 8.2, 8.058536585365854)","(6.5, 7.8, 7.538181818181818)","(3.8, 4.8, 4.681818181818182)","(3.4, 4.1, 4.020224719101123)","(12.0, 17.5, 17.181818181818183)","(13.0, 19.0, 18.476190476190474)","(4.4, 6.4, 6.246753246753247)","(61.0, 120.0, 110.0)"
10-01-2023 19:33:12.862449,"(6.5, 8.4, 8.209836065573771)","(6.5, 7.8, 7.538181818181818)","(3.8, 4.8, 4.692857142857142)","(3.4, 4.1, 4.033870967741936)","(12.0, 17.5, 17.333333333333332)","(13.0, 19.0, 17.75)","(4.4, 6.4, 6.245751633986928)","(61.0, 120.0, 95.0)"
