,Peak Contributer,Battle Award,Bin Chicken,Coudreau,Hello Carol,Howling Victory,Lambeau Leap,Little Complicated,Sherman,Trianon
08-01-2023 13:08:10.019802,"(4.2, 5.5, 5.3125)","(14.0, 19.0, 18.916666666666668)","(81.0, 120.0, 112.5)","(5.5, 6.8, 6.658333333333333)","(12.0, 17.5, 15.625)","(2.2, 2.56, 2.545357142857143)","(91.0, 190.0, 136.66666666666666)","(101.0, 380.0, 235.0)","(71.0, 100.0, 90.625)","(6.5, 9.2, 8.738461538461538)"
08-01-2023 13:08:11.550738,"(4.2, 5.5, 5.302857142857143)","(14.0, 19.0, 18.916666666666668)","(81.0, 120.0, 112.5)","(5.5, 6.8, 6.7009708737864075)","(12.0, 17.5, 15.75)","(2.2, 2.56, 2.5007486631016045)","(91.0, 190.0, 175.71428571428572)","(101.0, 360.0, 303.3333333333333)","(71.0, 100.0, 90.625)","(6.5, 9.2, 8.738461538461538)"
08-01-2023 13:08:12.907589,"(4.2, 5.5, 5.302857142857143)","(14.0, 19.0, 18.916666666666668)","(81.0, 120.0, 112.5)","(5.5, 6.8, 6.658333333333333)","(12.0, 17.5, 15.75)","(2.2, 2.52, 2.5007070707070707)","(91.0, 190.0, 175.71428571428572)","(101.0, 350.0, 275.0)","(71.0, 100.0, 90.625)","(6.5, 9.2, 8.871428571428572)"
08-01-2023 13:08:14.337307,"(4.2, 5.5, 5.2627906976744185)","(14.0, 19.0, 18.916666666666668)","(81.0, 120.0, 112.5)","(5.5, 6.8, 6.557142857142857)","(12.0, 17.5, 15.75)","(2.2, 2.52, 2.5006896551724136)","(91.0, 190.0, 175.71428571428572)","(101.0, 340.0, 280.0)","(71.0, 100.0, 90.625)","(6.5, 9.0, 8.693333333333333)"
08-01-2023 13:08:15.764670,"(4.2, 5.5, 5.346153846153846)","(14.0, 19.0, 20.055555555555557)","(81.0, 120.0, 116.66666666666667)","(5.5, 6.8, 6.386440677966102)","(12.0, 17.5, 15.75)","(2.2, 2.52, 2.503050847457627)","(91.0, 190.0, 210.0)","(101.0, 330.0, 313.33333333333337)","(71.0, 100.0, 90.625)","(6.5, 8.8, 8.533333333333333)"
08-01-2023 13:08:17.554458,"(4.2, 5.5, 5.308)","(14.0, 22.0, 20.055555555555557)","(81.0, 120.0, 110.0)","(5.5, 6.4, 6.383673469387755)","(12.0, 17.5, 15.75)","(2.2, 2.56, 2.5402409638554215)","(91.0, 230.0, 210.0)","(101.0, 330.0, 315.7142857142857)","(71.0, 100.0, 90.625)","(6.5, 8.6, 8.533333333333333)"
08-01-2023 13:08:19.135139,"(4.2, 5.5, 5.157142857142857)","(14.0, 22.0, 22.272727272727273)","(81.0, 120.0, 96.5625)","(5.5, 6.4, 6.380487804878049)","(12.0, 17.5, 15.75)","(2.2, 2.56, 2.5423655913978496)","(91.0, 230.0, 210.0)","(101.0, 330.0, 297.5)","(71.0, 100.0, 90.625)","(6.5, 8.6, 8.494117647058824)"
08-01-2023 13:08:20.718625,"(4.2, 5.5, 5.42)","(14.0, 28.0, 22.529411764705884)","(81.0, 100.0, 97.77777777777777)","(5.5, 6.4, 6.385000000000001)","(12.0, 17.5, 15.75)","(2.2, 2.56, 2.542315789473684)","(91.0, 230.0, 210.0)","(101.0, 320.0, 297.5)","(71.0, 100.0, 93.18181818181819)","(6.5, 8.6, 8.494117647058824)"
08-01-2023 13:08:22.383136,"(4.2, 5.4, 4.966666666666667)","(14.0, 25.0, 25.0)","(81.0, 100.0, 97.77777777777777)","(5.5, 6.4, 6.380487804878049)","(12.0, 17.5, 16.2)","(2.2, 2.56, 2.5047619047619047)","(91.0, 230.0, 196.66666666666666)","(101.0, 320.0, 290.0)","(71.0, 100.0, 93.18181818181819)","(6.5, 8.6, 8.494117647058824)"
08-01-2023 13:08:23.942297,"(4.2, 5.3, 5.157142857142857)","(14.0, 27.0, 23.2)","(81.0, 100.0, 97.77777777777777)","(5.5, 6.4, 6.380487804878049)","(12.0, 17.0, 16.2)","(2.2, 2.6, 2.5047619047619047)","(91.0, 230.0, 196.66666666666666)","(101.0, 320.0, 290.0)","(71.0, 100.0, 93.18181818181819)","(6.5, 8.6, 8.494117647058824)"
08-01-2023 13:08:25.373825,"(4.2, 5.3, 5.157142857142857)","(16.0, 26.0, 24.333333333333332)","(81.0, 100.0, 97.77777777777777)","(5.5, 6.4, 6.380487804878049)","(13.0, 17.0, 15.61111111111111)","(2.2, 2.6, 2.533333333333333)","(101.0, 230.0, 196.66666666666666)","(101.0, 350.0, 302.0)","(71.0, 100.0, 90.625)","(7.0, 8.6, 8.494117647058824)"
08-01-2023 13:08:26.801677,"(4.2, 5.3, 4.966666666666667)","(16.0, 26.0, 24.142857142857142)","(81.0, 100.0, 97.77777777777777)","(5.5, 6.4, 6.380487804878049)","(13.0, 17.0, 15.863636363636363)","(2.2, 2.6, 2.5380000000000003)","(101.0, 230.0, 196.66666666666666)","(101.0, 320.0, 280.0)","(71.0, 100.0, 90.625)","(7.0, 8.6, 8.494117647058824)"
08-01-2023 13:08:28.147952,"(4.2, 5.3, 4.966666666666667)","(16.0, 25.0, 24.142857142857142)","(81.0, 100.0, 113.33333333333333)","(5.5, 6.4, 6.380487804878049)","(13.0, 17.0, 16.375)","(2.2, 2.54, 2.5672131147540984)","(101.0, 230.0, 196.66666666666666)","(101.0, 320.0, 287.14285714285717)","(71.0, 100.0, 90.625)","(7.0, 8.6, 8.494117647058824)"
08-01-2023 13:08:29.444215,"(4.2, 5.3, 4.966666666666667)","(16.0, 25.0, 23.58823529411765)","(81.0, 140.0, 103.33333333333333)","(5.5, 6.4, 6.375757575757576)","(13.0, 17.0, 15.863636363636363)","(2.2, 2.6, 2.5672131147540984)","(101.0, 230.0, 196.66666666666666)","(101.0, 310.0, 283.3333333333333)","(71.0, 100.0, 90.625)","(7.0, 8.6, 8.533333333333333)"
08-01-2023 13:08:30.801013,"(4.2, 5.3, 5.1)","(16.0, 25.0, 22.6)","(81.0, 140.0, 103.33333333333333)","(5.5, 6.4, 6.375757575757576)","(13.0, 17.0, 14.852941176470589)","(2.2, 2.6, 2.5672131147540984)","(101.0, 230.0, 196.66666666666666)","(101.0, 310.0, 283.3333333333333)","(71.0, 100.0, 90.625)","(7.0, 8.6, 8.533333333333333)"
08-01-2023 13:08:32.213439,"(4.2, 5.4, 5.1)","(16.0, 25.0, 22.6)","(81.0, 140.0, 103.33333333333333)","(5.5, 6.4, 6.375757575757576)","(13.0, 16.5, 14.852941176470589)","(2.2, 2.6, 2.5542857142857143)","(101.0, 230.0, 196.66666666666666)","(101.0, 310.0, 283.3333333333333)","(71.0, 100.0, 90.625)","(7.0, 8.6, 8.533333333333333)"
08-01-2023 13:08:33.617566,"(4.2, 5.1, 4.85)","(16.0, 25.0, 22.6)","(81.0, 140.0, 103.33333333333333)","(5.5, 6.4, 6.375757575757576)","(13.0, 16.5, 15.333333333333334)","(2.2, 2.6, 2.5058992805755396)","(101.0, 230.0, 196.66666666666666)","(101.0, 310.0, 283.3333333333333)","(71.0, 100.0, 90.625)","(7.0, 8.6, 8.742857142857144)"
08-01-2023 13:08:35.056231,"(4.2, 5.1, 4.988888888888889)","(16.0, 25.0, 23.2)","(81.0, 140.0, 103.33333333333333)","(5.5, 6.4, 6.375757575757576)","(13.0, 16.5, 15.333333333333334)","(2.2, 2.52, 2.5015094339622643)","(101.0, 230.0, 196.66666666666666)","(101.0, 310.0, 283.3333333333333)","(71.0, 100.0, 90.625)","(7.0, 8.8, 8.742857142857144)"
08-01-2023 13:08:36.450724,"(4.2, 5.1, 4.988888888888889)","(16.0, 25.0, 23.2)","(81.0, 140.0, 103.33333333333333)","(5.5, 6.4, 6.375757575757576)","(13.0, 16.5, 14.852941176470589)","(2.2, 2.52, 2.468421052631579)","(101.0, 230.0, 196.66666666666666)","(101.0, 310.0, 283.3333333333333)","(71.0, 100.0, 90.625)","(7.0, 8.8, 8.742857142857144)"
08-01-2023 13:08:37.944751,"(4.2, 5.1, 5.1680851063829785)","(16.0, 25.0, 23.5)","(81.0, 140.0, 110.66666666666667)","(5.5, 6.4, 6.5)","(13.0, 16.5, 15.576923076923077)","(2.2, 2.52, 2.485605095541401)","(101.0, 230.0, 196.66666666666666)","(101.0, 310.0, 250.0)","(71.0, 100.0, 94.0)","(7.0, 8.8, 8.906666666666666)"
08-01-2023 13:08:39.380976,"(4.2, 5.5, 5.1680851063829785)","(16.0, 25.0, 22.5)","(81.0, 140.0, 112.85714285714286)","(5.5, 6.8, 6.5)","(12.0, 16.5, 15.666666666666666)","(2.2, 2.52, 2.4907692307692306)","(101.0, 230.0, 196.66666666666666)","(101.0, 310.0, 255.0)","(71.0, 100.0, 94.0)","(7.0, 9.2, 8.892307692307693)"
08-01-2023 13:08:40.829494,"(4.2, 5.4, 5.3375)","(16.0, 25.0, 22.5)","(81.0, 130.0, 110.0)","(5.5, 6.8, 6.428571428571429)","(12.0, 16.0, 15.666666666666666)","(2.2, 2.5, 2.4828571428571427)","(101.0, 230.0, 196.66666666666666)","(101.0, 290.0, 238.33333333333334)","(71.0, 100.0, 94.0)","(7.0, 9.4, 8.933333333333334)"
08-01-2023 13:08:42.228078,"(4.2, 5.4, 5.057142857142857)","(16.0, 25.0, 22.5)","(81.0, 120.0, 110.0)","(5.5, 6.8, 6.428571428571429)","(13.0, 16.0, 15.666666666666666)","(2.2, 2.5, 2.4676923076923076)","(101.0, 230.0, 196.66666666666666)","(101.0, 280.0, 250.0)","(71.0, 100.0, 96.0)","(7.0, 9.4, 8.933333333333334)"
08-01-2023 13:08:43.590626,"(4.2, 5.3, 5.2)","(16.0, 25.0, 22.5)","(81.0, 120.0, 110.0)","(5.5, 6.8, 6.5920000000000005)","(12.0, 16.0, 15.625)","(2.2, 2.5, 2.4685714285714284)","(101.0, 230.0, 196.66666666666666)","(101.0, 270.0, 253.33333333333334)","(71.0, 100.0, 96.0)","(7.0, 9.4, 9.466666666666667)"
08-01-2023 13:08:44.998624,"(4.2, 5.4, 5.042105263157895)","(16.0, 25.0, 22.176470588235293)","(81.0, 120.0, 110.0)","(5.5, 6.8, 6.5920000000000005)","(13.0, 16.0, 15.625)","(2.2, 2.5, 2.4676923076923076)","(101.0, 230.0, 196.66666666666666)","(101.0, 300.0, 250.0)","(71.0, 100.0, 96.0)","(7.0, 9.8, 9.4)"
08-01-2023 13:08:46.352913,"(4.2, 5.1, 5.0285714285714285)","(16.0, 25.0, 22.176470588235293)","(81.0, 120.0, 110.0)","(5.5, 6.8, 6.5920000000000005)","(13.0, 16.0, 15.666666666666666)","(2.2, 2.5, 2.490869565217391)","(101.0, 230.0, 196.66666666666666)","(101.0, 290.0, 250.0)","(71.0, 100.0, 96.0)","(7.0, 9.6, 9.485714285714286)"
08-01-2023 13:08:47.878560,"(4.2, 5.1, 5.015384615384615)","(16.0, 25.0, 22.217391304347828)","(81.0, 120.0, 110.0)","(5.5, 6.8, 6.5920000000000005)","(13.0, 16.0, 15.1875)","(2.2, 2.5, 2.490869565217391)","(101.0, 230.0, 196.66666666666666)","(101.0, 290.0, 255.0)","(71.0, 100.0, 96.0)","(7.0, 9.6, 9.221052631578948)"
08-01-2023 13:08:49.334393,"(4.2, 5.1, 5.015384615384615)","(16.0, 25.0, 22.217391304347828)","(81.0, 120.0, 110.0)","(5.5, 6.8, 6.5920000000000005)","(13.0, 16.5, 15.1875)","(2.2, 2.5, 2.4842666666666666)","(101.0, 230.0, 196.66666666666666)","(101.0, 280.0, 275.0)","(71.0, 100.0, 96.0)","(7.0, 9.8, 9.356521739130434)"
08-01-2023 13:08:50.809922,"(4.2, 5.1, 5.015384615384615)","(16.0, 25.0, 23.545454545454547)","(81.0, 120.0, 110.0)","(5.5, 6.8, 6.5920000000000005)","(13.0, 16.5, 15.1875)","(2.2, 2.52, 2.513333333333333)","(101.0, 230.0, 196.66666666666666)","(101.0, 320.0, 256.6666666666667)","(71.0, 100.0, 96.0)","(7.0, 9.6, 9.218181818181819)"
08-01-2023 13:08:52.560185,"(4.2, 5.1, 5.015384615384615)","(16.0, 25.0, 23.545454545454547)","(81.0, 120.0, 114.54545454545455)","(5.5, 6.8, 6.5920000000000005)","(13.0, 16.5, 15.1875)","(2.2, 2.52, 2.4504347826086956)","(101.0, 230.0, 196.66666666666666)","(101.0, 310.0, 256.6666666666667)","(71.0, 100.0, 96.0)","(7.0, 9.6, 9.218181818181819)"
08-01-2023 13:08:54.180183,"(4.2, 5.1, 5.015384615384615)","(16.0, 25.0, 23.545454545454547)","(81.0, 120.0, 106.15384615384616)","(5.5, 6.8, 6.5920000000000005)","(13.0, 16.5, 15.833333333333334)","(2.2, 2.52, 2.510588235294118)","(101.0, 230.0, 196.66666666666666)","(101.0, 310.0, 256.6666666666667)","(71.0, 100.0, 96.0)","(7.0, 9.6, 9.18)"
08-01-2023 13:08:55.546423,"(4.2, 5.1, 5.015384615384615)","(16.0, 25.0, 23.545454545454547)","(81.0, 110.0, 106.15384615384616)","(5.5, 6.8, 6.5920000000000005)","(13.0, 16.0, 15.833333333333334)","(2.2, 2.52, 2.510588235294118)","(101.0, 230.0, 196.66666666666666)","(101.0, 310.0, 256.6666666666667)","(71.0, 100.0, 96.0)","(7.0, 9.6, 9.18)"
08-01-2023 13:08:57.026688,"(4.2, 5.1, 5.015384615384615)","(16.0, 25.0, 23.545454545454547)","(81.0, 110.0, 107.27272727272727)","(5.5, 6.8, 6.5920000000000005)","(13.0, 16.0, 15.615384615384615)","(2.2, 2.52, 2.4082758620689653)","(101.0, 230.0, 196.66666666666666)","(101.0, 310.0, 256.6666666666667)","(71.0, 100.0, 96.0)","(7.0, 9.6, 9.356521739130434)"
08-01-2023 13:08:58.389201,"(4.2, 5.3, 5.266666666666667)","(16.0, 25.0, 22.62962962962963)","(81.0, 110.0, 107.27272727272727)","(5.5, 6.8, 6.5920000000000005)","(13.0, 16.0, 15.615384615384615)","(2.2, 2.5, 2.478181818181818)","(101.0, 230.0, 196.66666666666666)","(101.0, 310.0, 256.6666666666667)","(71.0, 100.0, 98.57142857142857)","(7.0, 9.6, 9.218181818181819)"
08-01-2023 13:08:59.833883,"(4.2, 5.3, 5.282857142857143)","(16.0, 25.0, 22.62962962962963)","(81.0, 110.0, 107.27272727272727)","(5.5, 6.8, 6.5920000000000005)","(13.0, 16.0, 15.375)","(2.2, 2.5, 2.478823529411765)","(101.0, 230.0, 196.66666666666666)","(101.0, 310.0, 256.6666666666667)","(71.0, 100.0, 95.0)","(7.0, 9.6, 9.218181818181819)"
08-01-2023 13:09:01.195238,"(4.2, 5.0, 4.904)","(16.0, 25.0, 22.62962962962963)","(81.0, 110.0, 106.66666666666667)","(5.5, 6.8, 6.573913043478261)","(13.0, 16.0, 15.375)","(2.2, 2.5, 2.4856)","(91.0, 230.0, 196.66666666666666)","(101.0, 310.0, 256.6666666666667)","(71.0, 100.0, 95.0)","(7.5, 9.6, 9.218181818181819)"
08-01-2023 13:09:02.569170,"(4.2, 5.0, 4.8933333333333335)","(16.0, 25.0, 22.62962962962963)","(81.0, 110.0, 106.36363636363636)","(5.5, 6.8, 6.573913043478261)","(13.0, 16.0, 15.375)","(2.2, 2.5, 2.4528514056224897)","(91.0, 230.0, 196.66666666666666)","(101.0, 310.0, 256.6666666666667)","(71.0, 100.0, 97.0)","(7.5, 9.6, 9.104347826086956)"
08-01-2023 13:09:03.990930,"(4.2, 5.0, 4.8933333333333335)","(16.0, 25.0, 23.27027027027027)","(81.0, 110.0, 104.28571428571429)","(5.5, 6.8, 6.573913043478261)","(13.0, 16.0, 15.375)","(2.2, 2.52, 2.45608040201005)","(91.0, 230.0, 196.66666666666666)","(101.0, 310.0, 256.6666666666667)","(71.0, 100.0, 97.0)","(7.5, 9.6, 9.104347826086956)"
08-01-2023 13:09:05.344336,"(4.2, 5.0, 4.951515151515151)","(16.0, 25.0, 23.27027027027027)","(81.0, 110.0, 104.28571428571429)","(5.5, 6.8, 6.4941176470588236)","(13.0, 16.0, 15.72972972972973)","(2.2, 2.52, 2.461472392638037)","(91.0, 230.0, 196.66666666666666)","(101.0, 310.0, 256.6666666666667)","(71.0, 100.0, 97.0)","(7.5, 9.6, 9.104347826086956)"
08-01-2023 13:09:06.885328,"(4.2, 5.0, 4.921951219512195)","(16.0, 24.0, 22.666666666666668)","(81.0, 110.0, 104.28571428571429)","(5.5, 6.8, 6.509090909090909)","(13.0, 16.0, 15.72972972972973)","(2.2, 2.52, 2.461283422459893)","(91.0, 230.0, 196.66666666666666)","(101.0, 310.0, 256.6666666666667)","(71.0, 100.0, 97.85714285714286)","(7.5, 9.6, 9.104347826086956)"
08-01-2023 13:09:08.435357,"(4.2, 5.0, 4.912195121951219)","(16.0, 24.0, 23.75)","(81.0, 110.0, 106.36363636363636)","(5.5, 6.6, 6.509090909090909)","(13.0, 16.0, 15.75)","(2.2, 2.52, 2.4628125)","(91.0, 230.0, 196.66666666666666)","(101.0, 310.0, 256.6666666666667)","(71.0, 100.0, 97.85714285714286)","(7.5, 9.6, 9.15)"
08-01-2023 13:09:10.063630,"(4.2, 5.0, 4.912195121951219)","(16.0, 25.0, 23.75)","(71.0, 110.0, 107.0)","(5.5, 6.6, 6.509090909090909)","(13.0, 16.0, 15.772727272727273)","(2.15, 2.52, 2.4628125)","(101.0, 230.0, 196.66666666666666)","(101.0, 310.0, 256.6666666666667)","(71.0, 100.0, 97.85714285714286)","(7.5, 9.6, 9.15)"
08-01-2023 13:09:11.499451,"(4.2, 5.0, 4.912195121951219)","(16.0, 25.0, 23.846153846153847)","(71.0, 110.0, 107.0)","(5.5, 6.6, 6.509090909090909)","(13.0, 16.0, 15.565217391304348)","(2.15, 2.52, 2.4802173913043477)","(101.0, 230.0, 196.66666666666666)","(101.0, 310.0, 256.6666666666667)","(71.0, 100.0, 97.85714285714286)","(7.5, 9.6, 9.3)"
08-01-2023 13:09:12.912387,"(4.2, 5.0, 4.948387096774193)","(16.0, 25.0, 23.846153846153847)","(71.0, 110.0, 106.36363636363636)","(5.5, 6.6, 6.448)","(13.0, 16.0, 15.565217391304348)","(2.2, 2.52, 2.4841830065359476)","(101.0, 230.0, 196.66666666666666)","(101.0, 310.0, 256.6666666666667)","(71.0, 100.0, 97.85714285714286)","(7.5, 9.6, 9.3)"
08-01-2023 13:09:14.204876,"(4.2, 5.0, 4.948387096774193)","(16.0, 25.0, 24.166666666666668)","(71.0, 110.0, 107.5)","(5.5, 6.6, 6.441666666666666)","(13.0, 16.0, 15.565217391304348)","(2.2, 2.52, 2.4831527093596057)","(101.0, 230.0, 196.66666666666666)","(101.0, 310.0, 281.42857142857144)","(71.0, 100.0, 97.85714285714286)","(7.5, 9.6, 9.3)"
08-01-2023 13:09:15.608490,"(4.2, 5.0, 4.902222222222222)","(16.0, 25.0, 23.846153846153847)","(71.0, 110.0, 107.5)","(5.5, 6.6, 6.441666666666666)","(13.0, 16.0, 15.565217391304348)","(2.2, 2.52, 2.4630456852791878)","(101.0, 230.0, 196.66666666666666)","(101.0, 310.0, 291.8181818181818)","(71.0, 100.0, 97.85714285714286)","(7.5, 9.6, 9.3)"
08-01-2023 13:09:16.958023,"(4.2, 5.1, 4.975471698113207)","(16.0, 25.0, 23.846153846153847)","(71.0, 110.0, 108.33333333333333)","(5.5, 6.6, 6.441666666666666)","(13.0, 16.0, 15.565217391304348)","(2.2, 2.52, 2.4630456852791878)","(101.0, 230.0, 196.66666666666666)","(101.0, 310.0, 276.6666666666667)","(71.0, 100.0, 97.85714285714286)","(7.5, 9.6, 9.3)"
08-01-2023 13:09:18.370600,"(4.2, 5.1, 4.975471698113207)","(16.0, 25.0, 23.846153846153847)","(71.0, 110.0, 108.33333333333333)","(5.5, 6.6, 6.441666666666666)","(13.0, 16.0, 15.565217391304348)","(2.2, 2.52, 2.480289855072464)","(101.0, 230.0, 196.66666666666666)","(101.0, 310.0, 276.6666666666667)","(71.0, 100.0, 97.6923076923077)","(7.5, 9.6, 9.351724137931035)"
08-01-2023 13:09:19.760835,"(4.2, 5.1, 4.975471698113207)","(16.0, 25.0, 24.0)","(71.0, 110.0, 108.33333333333333)","(5.5, 6.6, 6.441666666666666)","(13.0, 16.0, 15.565217391304348)","(2.2, 2.52, 2.4669677419354836)","(101.0, 230.0, 196.66666666666666)","(101.0, 310.0, 276.6666666666667)","(71.0, 100.0, 97.6923076923077)","(7.5, 9.6, 9.351724137931035)"
08-01-2023 13:09:21.139479,"(4.2, 5.1, 4.975471698113207)","(17.0, 25.0, 23.304347826086957)","(71.0, 110.0, 108.33333333333333)","(5.5, 6.6, 6.423255813953488)","(13.0, 16.0, 15.565217391304348)","(2.2, 2.52, 2.501917808219178)","(101.0, 230.0, 196.66666666666666)","(101.0, 310.0, 276.6666666666667)","(71.0, 100.0, 97.6923076923077)","(7.5, 9.6, 9.351724137931035)"
08-01-2023 13:09:22.502857,"(4.2, 5.1, 4.975471698113207)","(17.0, 25.0, 23.304347826086957)","(71.0, 110.0, 108.33333333333333)","(5.5, 6.6, 6.423255813953488)","(13.0, 16.0, 15.473684210526315)","(2.2, 2.52, 2.501917808219178)","(101.0, 230.0, 196.66666666666666)","(101.0, 310.0, 281.42857142857144)","(71.0, 100.0, 97.6923076923077)","(7.5, 9.6, 9.351724137931035)"
08-01-2023 13:09:23.815775,"(4.2, 5.1, 4.936764705882353)","(17.0, 25.0, 23.304347826086957)","(71.0, 110.0, 109.0909090909091)","(5.5, 6.6, 6.434782608695652)","(13.0, 16.0, 15.142857142857142)","(2.2, 2.52, 2.501917808219178)","(101.0, 230.0, 196.66666666666666)","(101.0, 310.0, 281.42857142857144)","(71.0, 100.0, 97.6923076923077)","(7.5, 9.6, 9.36)"
08-01-2023 13:09:25.161014,"(4.4, 5.1, 4.878)","(17.0, 25.0, 23.304347826086957)","(71.0, 110.0, 109.0909090909091)","(5.5, 6.6, 6.434782608695652)","(13.0, 16.0, 15.142857142857142)","(2.2, 2.52, 2.501917808219178)","(91.0, 230.0, 196.66666666666666)","(101.0, 310.0, 281.42857142857144)","(71.0, 100.0, 97.6923076923077)","(7.5, 9.6, 9.351724137931035)"
08-01-2023 13:09:26.416889,"(4.4, 5.0, 4.878787878787879)","(17.0, 25.0, 22.705882352941178)","(71.0, 110.0, 109.0909090909091)","(5.5, 6.6, 6.434782608695652)","(13.0, 16.0, 15.142857142857142)","(2.2, 2.52, 2.501917808219178)","(91.0, 230.0, 196.66666666666666)","(101.0, 310.0, 281.42857142857144)","(71.0, 100.0, 97.6923076923077)","(7.5, 9.6, 9.351724137931035)"
08-01-2023 13:09:27.654491,"(4.4, 5.1, 4.859999999999999)","(17.0, 25.0, 22.705882352941178)","(71.0, 110.0, 108.33333333333333)","(5.5, 6.6, 6.434782608695652)","(13.0, 16.0, 15.142857142857142)","(2.2, 2.52, 2.47741935483871)","(91.0, 230.0, 196.66666666666666)","(101.0, 310.0, 281.42857142857144)","(71.0, 100.0, 97.6923076923077)","(7.5, 9.6, 9.351724137931035)"
08-01-2023 13:09:28.855317,"(4.4, 5.1, 4.896)","(17.0, 25.0, 22.705882352941178)","(71.0, 110.0, 108.33333333333333)","(5.5, 6.6, 6.434782608695652)","(13.0, 16.0, 15.142857142857142)","(2.2, 2.52, 2.4789473684210526)","(91.0, 230.0, 196.66666666666666)","(101.0, 310.0, 281.42857142857144)","(71.0, 100.0, 97.6923076923077)","(7.5, 9.6, 9.443478260869565)"
08-01-2023 13:09:30.134133,"(4.4, 5.1, 4.88)","(17.0, 25.0, 23.227272727272727)","(71.0, 110.0, 108.33333333333333)","(5.5, 6.6, 6.282666666666667)","(13.0, 16.0, 15.142857142857142)","(2.2, 2.5, 2.4699999999999998)","(91.0, 230.0, 196.66666666666666)","(101.0, 310.0, 292.5)","(71.0, 100.0, 97.6923076923077)","(7.5, 9.6, 9.288888888888888)"
08-01-2023 13:09:31.381266,"(4.4, 5.1, 4.930769230769231)","(17.0, 25.0, 22.833333333333332)","(71.0, 110.0, 108.88888888888889)","(5.5, 6.4, 6.4411764705882355)","(13.0, 16.0, 18.125)","(2.2, 2.5, 2.4604301075268817)","(91.0, 230.0, 243.33333333333334)","(101.0, 310.0, 288.0)","(71.0, 100.0, 104.0)","(7.5, 9.4, 6.233333333333333)"
08-01-2023 13:09:32.681748,"(4.4, 6.0, 5.902439024390244)","(17.0, 26.0, 24.0)","(71.0, 100.0, 97.77777777777777)","(5.5, 7.0, 6.6499999999999995)","(13.0, 19.0, 15.9)","(2.2, 2.5, 2.2536842105263157)","(91.0, 370.0, 337.5)","(101.0, 320.0, 303.6363636363636)","(71.0, 110.0, 105.0)","(7.5, 10.5, 9.54054054054054)"
08-01-2023 13:09:33.939477,"(4.4, 5.7, 5.3707317073170735)","(17.0, 27.0, 24.64814814814815)","(71.0, 130.0, 107.5)","(5.5, 7.0, 6.8428571428571425)","(13.0, 19.5, 17.25)","(2.2, 2.5, 2.175609756097561)","(91.0, 360.0, 270.0)","(101.0, 310.0, 275.0)","(71.0, 110.0, 106.66666666666667)","(7.5, 9.8, 9.16)"
08-01-2023 13:09:35.128062,"(4.4, 5.5, 5.357142857142857)","(17.0, 29.0, 27.945054945054945)","(71.0, 130.0, 107.5)","(5.5, 7.0, 6.902564102564103)","(13.0, 18.5, 17.666666666666668)","(2.2, 2.36, 2.3021538461538458)","(91.0, 350.0, 243.33333333333334)","(101.0, 300.0, 278.57142857142856)","(71.0, 110.0, 112.5)","(7.5, 9.6, 9.44)"
08-01-2023 13:09:36.316612,"(4.4, 4.8, 4.742857142857143)","(17.0, 29.0, 27.647887323943664)","(71.0, 130.0, 110.0)","(5.5, 7.0, 6.88125)","(13.0, 18.5, 18.155172413793103)","(2.2, 2.36, 2.25109243697479)","(91.0, 350.0, 216.66666666666666)","(101.0, 300.0, 292.8571428571429)","(71.0, 120.0, 112.5)","(7.5, 9.6, 9.6)"
08-01-2023 13:09:37.512493,"(4.4, 5.5, 5.38)","(17.0, 29.0, 27.486486486486488)","(71.0, 130.0, 115.0)","(5.5, 7.0, 6.789090909090909)","(13.0, 18.5, 17.307692307692307)","(2.2, 2.36, 2.25109243697479)","(91.0, 350.0, 243.33333333333334)","(101.0, 300.0, 292.8571428571429)","(71.0, 120.0, 104.11764705882354)","(7.5, 10.0, 9.4)"
08-01-2023 13:09:38.837559,"(4.4, 5.5, 5.486486486486487)","(17.0, 29.0, 27.444444444444443)","(71.0, 130.0, 115.0)","(5.5, 7.0, 6.789090909090909)","(13.0, 18.0, 17.0)","(2.2, 2.36, 2.2707438016528925)","(91.0, 350.0, 286.0)","(101.0, 300.0, 296.15384615384613)","(71.0, 110.0, 104.44444444444444)","(7.5, 9.8, 9.2)"
08-01-2023 13:09:40.167940,"(4.4, 5.5, 5.488888888888889)","(17.0, 29.0, 27.16393442622951)","(71.0, 130.0, 115.0)","(5.5, 7.0, 6.789090909090909)","(13.0, 18.0, 16.5)","(2.2, 2.36, 2.2707438016528925)","(91.0, 350.0, 300.0)","(101.0, 300.0, 296.15384615384613)","(71.0, 110.0, 104.44444444444444)","(7.5, 9.8, 9.514285714285714)"
08-01-2023 13:09:41.437720,"(4.4, 5.5, 5.466666666666667)","(17.0, 29.0, 29.579545454545453)","(71.0, 130.0, 115.0)","(5.5, 7.0, 6.789090909090909)","(13.0, 18.0, 16.333333333333332)","(2.2, 2.36, 2.2375000000000003)","(91.0, 350.0, 268.0)","(101.0, 300.0, 306.0)","(71.0, 110.0, 104.44444444444444)","(7.5, 9.8, 9.5)"
