,Wild Charlie,Todds Express,Commander Beven,Dixie Diner,Sick Bubblegum,Victoria Belle,Joyful Juggler,Bowser Boy
12-01-2023 18:59:09.306629,"(31.0, 85.0, 67.85714285714286)","(9.0, 13.0, 12.5)","(21.0, 34.0, 33.46666666666667)","(8.5, 12.0, 11.533333333333333)","(1.45, 1.66, 1.6505479452054794)","(26.0, 42.0, 40.78787878787879)","(10.0, 16.0, 15.444444444444445)","(8.0, 13.0, 12.74074074074074)"
12-01-2023 18:59:10.492382,"(31.0, 85.0, 67.85714285714286)","(9.0, 13.0, 12.4)","(21.0, 34.0, 33.46666666666667)","(8.5, 12.0, 11.533333333333333)","(1.45, 1.66, 1.6505479452054794)","(26.0, 42.0, 40.78787878787879)","(10.0, 16.0, 15.444444444444445)","(8.0, 13.0, 12.74074074074074)"
12-01-2023 18:59:11.783395,"(31.0, 85.0, 67.85714285714286)","(9.0, 13.0, 12.4)","(21.0, 34.0, 32.888888888888886)","(8.5, 12.0, 11.533333333333333)","(1.45, 1.66, 1.6505479452054794)","(26.0, 42.0, 40.78787878787879)","(10.0, 16.0, 14.75)","(8.0, 13.0, 12.74074074074074)"
12-01-2023 18:59:13.028557,"(31.0, 85.0, 67.85714285714286)","(9.0, 13.0, 12.4)","(21.0, 34.0, 32.888888888888886)","(8.5, 12.0, 11.533333333333333)","(1.45, 1.66, 1.6505479452054794)","(26.0, 42.0, 40.78787878787879)","(10.0, 16.0, 14.75)","(8.0, 13.0, 12.74074074074074)"
12-01-2023 18:59:14.259388,"(31.0, 85.0, 67.85714285714286)","(9.0, 13.5, 13.1875)","(21.0, 32.0, 29.6)","(8.5, 12.0, 11.533333333333333)","(1.45, 1.66, 1.6505479452054794)","(26.0, 42.0, 40.78787878787879)","(10.0, 16.0, 15.444444444444445)","(8.0, 13.0, 12.74074074074074)"
12-01-2023 18:59:15.842230,"(31.0, 85.0, 67.85714285714286)","(9.0, 13.5, 12.5)","(21.0, 32.0, 31.0)","(8.5, 12.0, 11.533333333333333)","(1.45, 1.66, 1.6505479452054794)","(26.0, 42.0, 40.78787878787879)","(10.0, 16.0, 15.444444444444445)","(8.0, 13.0, 12.74074074074074)"
12-01-2023 18:59:17.190529,"(31.0, 85.0, 67.85714285714286)","(9.0, 13.5, 12.5)","(21.0, 32.0, 31.0)","(8.5, 12.0, 11.533333333333333)","(1.45, 1.66, 1.6505479452054794)","(26.0, 42.0, 40.78787878787879)","(10.0, 16.0, 15.444444444444445)","(8.0, 13.0, 12.74074074074074)"
12-01-2023 18:59:18.510642,"(31.0, 85.0, 67.85714285714286)","(9.0, 13.5, 13.0)","(21.0, 32.0, 31.454545454545453)","(8.5, 12.0, 11.533333333333333)","(1.45, 1.66, 1.6505479452054794)","(26.0, 42.0, 40.78787878787879)","(10.0, 16.0, 14.75)","(8.0, 13.0, 12.26530612244898)"
12-01-2023 18:59:19.793483,"(31.0, 85.0, 67.85714285714286)","(9.0, 13.5, 13.0)","(21.0, 32.0, 31.454545454545453)","(8.5, 12.0, 11.533333333333333)","(1.45, 1.66, 1.6505479452054794)","(26.0, 42.0, 40.78787878787879)","(10.0, 16.0, 14.833333333333334)","(8.0, 13.0, 12.0)"
12-01-2023 18:59:21.129372,"(31.0, 85.0, 67.85714285714286)","(9.0, 13.5, 12.954545454545455)","(21.0, 32.0, 31.25)","(8.5, 12.0, 11.6625)","(1.45, 1.66, 1.6497014925373132)","(26.0, 42.0, 40.78787878787879)","(10.0, 15.5, 15.25)","(8.0, 12.5, 12.0)"
12-01-2023 18:59:22.479981,"(31.0, 85.0, 67.85714285714286)","(9.0, 13.5, 12.954545454545455)","(21.0, 32.0, 28.8)","(8.5, 12.0, 11.6625)","(1.45, 1.66, 1.6497014925373132)","(26.0, 42.0, 40.78787878787879)","(10.0, 15.5, 14.833333333333334)","(8.5, 12.5, 12.0)"
12-01-2023 18:59:23.634109,"(31.0, 85.0, 67.85714285714286)","(9.0, 13.5, 12.923076923076923)","(21.0, 29.0, 28.863636363636363)","(8.5, 12.0, 11.614285714285714)","(1.45, 1.66, 1.6497014925373132)","(26.0, 42.0, 41.285714285714285)","(10.0, 15.5, 14.833333333333334)","(8.5, 12.5, 12.0)"
12-01-2023 18:59:24.780199,"(31.0, 85.0, 67.85714285714286)","(9.0, 13.5, 13.0)","(21.0, 29.0, 28.863636363636363)","(8.5, 12.0, 11.6625)","(1.45, 1.66, 1.6497014925373132)","(26.0, 42.0, 40.78787878787879)","(10.0, 15.5, 15.25)","(8.5, 12.5, 12.0)"
12-01-2023 18:59:25.843227,"(31.0, 85.0, 67.85714285714286)","(9.0, 13.0, 12.714285714285714)","(21.0, 29.0, 28.863636363636363)","(8.5, 12.0, 11.681818181818182)","(1.45, 1.66, 1.651290322580645)","(26.0, 42.0, 40.78787878787879)","(10.0, 15.5, 14.833333333333334)","(8.5, 12.5, 12.0)"
12-01-2023 18:59:26.929405,"(31.0, 85.0, 67.85714285714286)","(9.0, 13.0, 12.714285714285714)","(21.0, 29.0, 28.863636363636363)","(8.5, 12.0, 11.681818181818182)","(1.45, 1.66, 1.651290322580645)","(26.0, 42.0, 40.78787878787879)","(10.0, 15.5, 14.833333333333334)","(8.5, 12.5, 12.0)"
12-01-2023 18:59:28.070490,"(31.0, 85.0, 67.85714285714286)","(9.0, 13.0, 12.714285714285714)","(21.0, 29.0, 28.863636363636363)","(8.5, 12.0, 11.681818181818182)","(1.45, 1.66, 1.649811320754717)","(26.0, 42.0, 40.78787878787879)","(10.0, 15.5, 15.25)","(8.5, 12.5, 11.61111111111111)"
12-01-2023 18:59:29.173913,"(31.0, 85.0, 67.85714285714286)","(9.0, 13.0, 12.714285714285714)","(21.0, 34.0, 33.63636363636364)","(8.5, 12.0, 11.837209302325581)","(1.45, 1.66, 1.649811320754717)","(26.0, 42.0, 40.78787878787879)","(10.0, 15.5, 15.25)","(8.5, 12.5, 11.61111111111111)"
12-01-2023 18:59:30.342263,"(31.0, 85.0, 67.85714285714286)","(9.0, 13.0, 12.714285714285714)","(21.0, 32.0, 31.75)","(8.5, 12.0, 11.818181818181818)","(1.45, 1.66, 1.649811320754717)","(26.0, 42.0, 40.78787878787879)","(10.0, 15.5, 14.833333333333334)","(8.5, 12.5, 11.61111111111111)"
12-01-2023 18:59:31.529238,"(31.0, 85.0, 67.85714285714286)","(9.0, 13.0, 12.714285714285714)","(21.0, 32.0, 31.77777777777778)","(8.5, 12.0, 11.818181818181818)","(1.45, 1.66, 1.649811320754717)","(26.0, 42.0, 40.78787878787879)","(10.0, 15.5, 15.25)","(8.5, 12.5, 11.61111111111111)"
12-01-2023 18:59:32.837315,"(31.0, 85.0, 67.85714285714286)","(9.0, 13.0, 12.714285714285714)","(21.0, 32.0, 31.76923076923077)","(8.5, 12.0, 11.818181818181818)","(1.45, 1.66, 1.649811320754717)","(26.0, 42.0, 40.78787878787879)","(10.0, 15.5, 14.833333333333334)","(8.5, 12.5, 12.078947368421053)"
12-01-2023 18:59:34.106263,"(31.0, 85.0, 67.85714285714286)","(9.0, 13.0, 12.714285714285714)","(21.0, 32.0, 31.76923076923077)","(8.5, 12.0, 11.76923076923077)","(1.45, 1.66, 1.6472727272727272)","(26.0, 42.0, 40.78787878787879)","(10.0, 15.5, 14.833333333333334)","(8.5, 12.5, 11.88888888888889)"
12-01-2023 18:59:35.184503,"(31.0, 85.0, 67.85714285714286)","(9.0, 13.0, 12.5)","(21.0, 32.0, 31.76923076923077)","(8.5, 12.0, 11.76923076923077)","(1.45, 1.66, 1.6472727272727272)","(26.0, 42.0, 40.78787878787879)","(10.0, 15.5, 14.833333333333334)","(8.5, 12.0, 11.88888888888889)"
12-01-2023 18:59:36.511857,"(31.0, 85.0, 75.76923076923077)","(9.0, 13.0, 12.727272727272727)","(21.0, 32.0, 31.375)","(8.5, 12.0, 11.76923076923077)","(1.45, 1.66, 1.6510526315789473)","(26.0, 42.0, 40.78787878787879)","(10.0, 15.5, 15.333333333333334)","(8.5, 12.0, 11.911764705882353)"
12-01-2023 18:59:37.658606,"(31.0, 80.0, 71.0)","(9.0, 13.0, 12.823529411764707)","(21.0, 34.0, 33.53333333333333)","(8.5, 12.0, 11.784313725490197)","(1.45, 1.66, 1.6510526315789473)","(26.0, 42.0, 40.78787878787879)","(10.0, 15.5, 15.3125)","(8.5, 12.0, 11.90625)"
12-01-2023 18:59:39.072755,"(31.0, 80.0, 71.0)","(9.0, 13.0, 12.823529411764707)","(21.0, 34.0, 33.5625)","(8.5, 12.0, 11.784313725490197)","(1.45, 1.66, 1.646923076923077)","(26.0, 42.0, 40.78787878787879)","(10.0, 15.5, 15.411764705882353)","(8.5, 12.0, 11.90625)"
12-01-2023 18:59:40.511334,"(31.0, 80.0, 75.5)","(9.0, 13.0, 12.823529411764707)","(21.0, 34.0, 33.5625)","(8.5, 12.0, 11.487179487179487)","(1.45, 1.66, 1.646923076923077)","(26.0, 42.0, 40.78787878787879)","(10.0, 15.5, 15.333333333333334)","(8.5, 12.0, 11.90625)"
12-01-2023 18:59:41.748821,"(31.0, 80.0, 75.5)","(9.0, 13.0, 12.823529411764707)","(21.0, 34.0, 33.5625)","(8.5, 11.5, 11.487179487179487)","(1.45, 1.66, 1.6481428571428571)","(26.0, 42.0, 40.78787878787879)","(11.0, 15.5, 15.392857142857142)","(8.5, 12.0, 11.916666666666666)"
12-01-2023 18:59:43.218791,"(31.0, 85.0, 80.55555555555556)","(9.0, 12.5, 11.931034482758621)","(21.0, 34.0, 33.5625)","(8.5, 11.5, 11.487179487179487)","(1.45, 1.67, 1.6361290322580644)","(26.0, 42.0, 40.78787878787879)","(11.0, 15.5, 15.8)","(8.5, 12.0, 12.181818181818182)"
12-01-2023 18:59:44.645078,"(31.0, 85.0, 73.0)","(9.0, 12.5, 11.95)","(21.0, 34.0, 33.5625)","(8.5, 11.5, 11.808510638297872)","(1.45, 1.64, 1.635892857142857)","(26.0, 42.0, 40.78787878787879)","(11.0, 16.0, 15.947368421052632)","(8.5, 12.5, 12.214285714285714)"
12-01-2023 18:59:45.947826,"(31.0, 85.0, 71.0)","(9.0, 12.5, 11.95)","(21.0, 34.0, 33.5625)","(8.5, 12.0, 11.808510638297872)","(1.45, 1.64, 1.6356896551724136)","(26.0, 42.0, 40.78787878787879)","(11.0, 16.0, 15.947368421052632)","(8.5, 12.5, 12.214285714285714)"
12-01-2023 18:59:47.221854,"(31.0, 80.0, 71.0)","(9.0, 12.5, 11.95)","(21.0, 34.0, 33.5625)","(8.5, 12.0, 11.808510638297872)","(1.45, 1.64, 1.6356896551724136)","(26.0, 42.0, 40.78787878787879)","(11.0, 16.0, 15.947368421052632)","(8.5, 12.5, 12.214285714285714)"
12-01-2023 18:59:48.361300,"(31.0, 80.0, 75.5)","(9.0, 12.5, 11.95)","(21.0, 34.0, 33.5625)","(8.5, 12.0, 11.791666666666666)","(1.45, 1.64, 1.6364814814814814)","(26.0, 42.0, 40.78787878787879)","(11.0, 16.0, 15.947368421052632)","(8.5, 12.5, 12.214285714285714)"
12-01-2023 18:59:49.550988,"(31.0, 85.0, 79.0)","(9.0, 12.5, 12.0)","(21.0, 34.0, 33.5625)","(8.5, 12.0, 11.791666666666666)","(1.45, 1.64, 1.6361224489795918)","(26.0, 42.0, 40.78787878787879)","(11.0, 16.0, 15.947368421052632)","(8.5, 12.5, 12.214285714285714)"
12-01-2023 18:59:50.665709,"(31.0, 80.0, 71.0)","(9.0, 12.5, 12.0)","(21.0, 34.0, 33.5625)","(8.5, 12.0, 11.791666666666666)","(1.45, 1.64, 1.6361224489795918)","(26.0, 42.0, 40.78787878787879)","(11.0, 16.0, 15.95)","(8.5, 12.5, 12.214285714285714)"
12-01-2023 18:59:51.858765,"(31.0, 85.0, 70.0)","(9.0, 12.0, 11.73913043478261)","(21.0, 34.0, 33.6)","(8.5, 12.0, 11.716417910447761)","(1.45, 1.64, 1.636153846153846)","(26.0, 42.0, 40.78787878787879)","(11.0, 16.0, 16.44736842105263)","(8.5, 12.5, 12.136363636363637)"
12-01-2023 18:59:53.063344,"(31.0, 80.0, 75.0)","(9.0, 12.0, 11.73913043478261)","(21.0, 34.0, 33.6)","(8.5, 12.0, 11.716417910447761)","(1.45, 1.64, 1.636153846153846)","(26.0, 42.0, 40.78787878787879)","(11.0, 16.5, 16.44736842105263)","(8.5, 12.5, 12.117647058823529)"
12-01-2023 18:59:54.448002,"(31.0, 80.0, 71.0)","(9.0, 12.0, 11.73913043478261)","(21.0, 34.0, 33.77272727272727)","(8.5, 12.0, 11.716417910447761)","(1.45, 1.64, 1.636153846153846)","(26.0, 42.0, 40.78787878787879)","(11.0, 16.5, 16.44736842105263)","(8.5, 12.5, 12.117647058823529)"
12-01-2023 18:59:55.833531,"(31.0, 80.0, 71.0)","(9.0, 12.0, 11.73913043478261)","(21.0, 34.0, 33.77272727272727)","(8.5, 12.0, 11.716417910447761)","(1.45, 1.64, 1.6468965517241378)","(26.0, 42.0, 40.78787878787879)","(11.0, 16.5, 16.44736842105263)","(8.5, 12.5, 12.117647058823529)"
12-01-2023 18:59:57.008870,"(31.0, 80.0, 75.5)","(9.0, 12.0, 11.5)","(21.0, 34.0, 33.666666666666664)","(8.5, 12.0, 11.979591836734693)","(1.45, 1.65, 1.644)","(26.0, 42.0, 40.78787878787879)","(11.0, 16.5, 16.44736842105263)","(8.5, 12.5, 12.2)"
12-01-2023 18:59:58.173423,"(31.0, 80.0, 68.75)","(9.0, 12.0, 11.5)","(21.0, 32.0, 31.8)","(8.5, 11.5, 11.48936170212766)","(1.45, 1.65, 1.6439215686274509)","(26.0, 42.0, 40.78787878787879)","(11.0, 16.5, 16.44736842105263)","(8.5, 12.5, 12.2)"
12-01-2023 18:59:59.391215,"(31.0, 80.0, 68.75)","(9.0, 12.0, 11.5)","(21.0, 32.0, 31.8)","(8.5, 11.5, 11.48936170212766)","(1.45, 1.65, 1.6439215686274509)","(26.0, 42.0, 40.78787878787879)","(11.0, 16.5, 16.44736842105263)","(8.5, 12.5, 12.2)"
12-01-2023 19:00:00.537616,"(31.0, 80.0, 68.75)","(9.0, 12.0, 11.5)","(21.0, 32.0, 31.8)","(8.5, 11.5, 11.48936170212766)","(1.45, 1.65, 1.6439215686274509)","(26.0, 42.0, 40.78787878787879)","(11.0, 16.5, 16.44736842105263)","(8.5, 12.5, 12.2)"
12-01-2023 19:00:01.689610,"(31.0, 80.0, 68.75)","(9.0, 12.0, 11.36111111111111)","(21.0, 32.0, 31.7)","(8.5, 11.5, 11.49056603773585)","(1.45, 1.65, 1.6428070175438596)","(26.0, 42.0, 40.78787878787879)","(11.0, 16.5, 16.166666666666668)","(8.5, 12.5, 12.256756756756756)"
12-01-2023 19:00:03.147444,"(41.0, 80.0, 68.75)","(10.0, 12.0, 11.479166666666666)","(21.0, 32.0, 31.0)","(8.5, 11.5, 11.490384615384615)","(1.45, 1.65, 1.6402362204724408)","(26.0, 42.0, 40.51428571428571)","(11.0, 16.5, 16.923076923076923)","(8.5, 12.5, 12.104166666666666)"
12-01-2023 19:00:04.417956,"(41.0, 80.0, 68.75)","(10.0, 12.0, 11.479166666666666)","(21.0, 32.0, 31.0)","(8.5, 11.5, 11.490384615384615)","(1.45, 1.65, 1.6402362204724408)","(26.0, 42.0, 40.51428571428571)","(11.0, 17.0, 16.928571428571427)","(8.5, 12.5, 12.104166666666666)"
12-01-2023 19:00:05.980663,"(41.0, 80.0, 68.75)","(10.0, 12.0, 11.803571428571429)","(21.0, 32.0, 30.2)","(8.5, 11.5, 10.878787878787879)","(1.45, 1.65, 1.6423809523809523)","(26.0, 42.0, 40.51851851851852)","(11.0, 17.0, 16.941176470588236)","(8.5, 12.5, 12.104166666666666)"
12-01-2023 19:00:07.290800,"(41.0, 80.0, 68.75)","(10.0, 12.0, 11.803571428571429)","(21.0, 32.0, 31.166666666666668)","(8.5, 11.0, 10.465116279069768)","(1.45, 1.65, 1.6439784946236558)","(26.0, 42.0, 40.193548387096776)","(11.0, 17.0, 16.96153846153846)","(8.5, 12.5, 12.104166666666666)"
12-01-2023 19:00:08.583208,"(41.0, 80.0, 68.75)","(10.0, 12.5, 12.116279069767442)","(21.0, 32.0, 31.166666666666668)","(8.5, 10.5, 10.56338028169014)","(1.45, 1.65, 1.6425373134328358)","(26.0, 42.0, 40.193548387096776)","(11.0, 17.0, 16.96153846153846)","(8.5, 12.5, 12.104166666666666)"
12-01-2023 19:00:09.858299,"(41.0, 80.0, 68.75)","(10.0, 12.0, 11.958333333333334)","(21.0, 32.0, 30.95)","(8.5, 11.0, 10.615384615384615)","(1.45, 1.65, 1.6507563025210084)","(26.0, 42.0, 40.42857142857143)","(11.0, 17.0, 16.952380952380953)","(8.5, 12.5, 12.104166666666666)"
12-01-2023 19:00:11.185370,"(41.0, 85.0, 73.0)","(10.0, 11.5, 11.421052631578947)","(21.0, 32.0, 30.95)","(8.5, 11.0, 10.642857142857142)","(1.45, 1.66, 1.6533333333333333)","(26.0, 42.0, 40.42857142857143)","(11.0, 17.0, 16.952380952380953)","(8.5, 12.5, 12.104166666666666)"
12-01-2023 19:00:12.529419,"(41.0, 80.0, 70.0)","(10.0, 12.0, 11.714285714285714)","(21.0, 32.0, 30.857142857142858)","(8.5, 11.0, 10.592105263157894)","(1.45, 1.66, 1.6533333333333333)","(26.0, 42.0, 40.193548387096776)","(11.0, 17.0, 16.96153846153846)","(8.5, 12.5, 12.104166666666666)"
12-01-2023 19:00:13.868998,"(41.0, 85.0, 73.0)","(10.0, 12.0, 11.676470588235293)","(21.0, 32.0, 30.970588235294116)","(8.5, 11.0, 10.642857142857142)","(1.45, 1.66, 1.652)","(26.0, 42.0, 40.42857142857143)","(11.0, 17.0, 16.952380952380953)","(8.5, 12.5, 12.104166666666666)"
12-01-2023 19:00:15.309214,"(41.0, 80.0, 73.0)","(10.0, 12.0, 11.676470588235293)","(21.0, 32.0, 30.970588235294116)","(8.5, 11.0, 10.633802816901408)","(1.45, 1.66, 1.6495575221238936)","(26.0, 42.0, 40.58064516129032)","(11.0, 17.0, 16.958333333333332)","(8.5, 12.5, 12.424242424242424)"
12-01-2023 19:00:16.615220,"(41.0, 85.0, 79.0)","(10.0, 12.0, 11.74)","(21.0, 32.0, 30.857142857142858)","(8.5, 11.0, 10.592105263157894)","(1.45, 1.65, 1.6457142857142857)","(26.0, 42.0, 40.35294117647059)","(11.0, 17.0, 16.970588235294116)","(8.5, 12.5, 12.839285714285714)"
12-01-2023 19:00:18.103487,"(41.0, 80.0, 70.0)","(10.0, 12.0, 11.74)","(21.0, 32.0, 30.857142857142858)","(8.5, 11.0, 10.50561797752809)","(1.45, 1.65, 1.6656020942408376)","(26.0, 42.0, 40.35294117647059)","(11.0, 17.0, 16.970588235294116)","(8.5, 13.0, 12.839285714285714)"
12-01-2023 19:00:19.518954,"(41.0, 80.0, 71.0)","(10.0, 12.0, 11.74)","(21.0, 32.0, 30.6)","(8.5, 11.0, 10.392156862745098)","(1.45, 1.67, 1.654829931972789)","(26.0, 42.0, 40.53333333333333)","(11.0, 17.0, 16.958333333333332)","(8.5, 13.0, 12.895833333333334)"
12-01-2023 19:00:20.919059,"(41.0, 80.0, 72.3076923076923)","(10.0, 12.0, 11.785714285714286)","(21.0, 32.0, 30.46153846153846)","(8.5, 10.5, 10.288135593220339)","(1.45, 1.66, 1.6487288135593219)","(26.0, 42.0, 39.666666666666664)","(11.0, 17.0, 16.970588235294116)","(8.5, 13.0, 12.907407407407407)"
12-01-2023 19:00:22.256426,"(41.0, 80.0, 77.05882352941177)","(10.0, 12.0, 11.785714285714286)","(21.0, 32.0, 30.46153846153846)","(8.5, 10.5, 10.28448275862069)","(1.45, 1.65, 1.6527131782945736)","(26.0, 42.0, 35.2)","(11.0, 17.0, 16.970588235294116)","(8.5, 13.0, 12.907407407407407)"
12-01-2023 19:00:23.661317,"(41.0, 80.0, 77.05882352941177)","(10.0, 12.0, 11.910714285714286)","(21.0, 32.0, 30.6)","(8.5, 10.5, 10.31132075471698)","(1.45, 1.66, 1.6513888888888888)","(26.0, 36.0, 34.666666666666664)","(11.0, 17.0, 16.958333333333332)","(8.5, 13.0, 13.036585365853659)"
12-01-2023 19:00:25.030788,"(41.0, 80.0, 77.05882352941177)","(10.0, 12.0, 11.919354838709678)","(21.0, 32.0, 30.46153846153846)","(8.5, 10.5, 10.229166666666666)","(1.45, 1.66, 1.6405357142857142)","(26.0, 36.0, 33.166666666666664)","(11.0, 17.0, 16.97826086956522)","(8.5, 13.5, 13.304878048780488)"
12-01-2023 19:00:26.479611,"(41.0, 80.0, 77.5)","(10.0, 12.0, 11.912698412698413)","(21.0, 32.0, 30.46153846153846)","(8.5, 10.5, 10.279661016949152)","(1.45, 1.65, 1.6404273504273503)","(26.0, 36.0, 33.48148148148148)","(11.0, 17.0, 17.42)","(8.5, 13.5, 13.753246753246753)"
12-01-2023 19:00:27.837193,"(41.0, 80.0, 77.5)","(10.0, 12.5, 11.870967741935484)","(21.0, 32.0, 30.6)","(8.5, 10.5, 10.326086956521738)","(1.45, 1.65, 1.634390243902439)","(26.0, 36.0, 34.0)","(11.0, 17.5, 17.375)","(8.5, 14.0, 13.851851851851851)"
12-01-2023 19:00:29.182648,"(41.0, 80.0, 77.5)","(10.0, 12.5, 11.876811594202898)","(21.0, 32.0, 28.285714285714285)","(8.5, 10.5, 10.387755102040817)","(1.45, 1.64, 1.6336842105263156)","(26.0, 36.0, 33.73913043478261)","(11.0, 17.5, 17.4)","(8.5, 14.0, 13.861538461538462)"
12-01-2023 19:00:30.538355,"(41.0, 80.0, 77.36842105263158)","(10.0, 12.5, 11.871428571428572)","(21.0, 29.0, 28.214285714285715)","(8.5, 10.5, 10.351851851851851)","(1.45, 1.64, 1.6423404255319147)","(26.0, 36.0, 34.22222222222222)","(11.0, 17.5, 17.42)","(8.5, 14.0, 13.790123456790123)"
12-01-2023 19:00:31.842652,"(41.0, 90.0, 77.36842105263158)","(10.0, 12.5, 11.893939393939394)","(21.0, 29.0, 27.8)","(8.5, 10.5, 10.351851851851851)","(1.45, 1.65, 1.64126213592233)","(26.0, 36.0, 33.48148148148148)","(11.0, 17.5, 17.42)","(9.0, 14.0, 13.785714285714286)"
12-01-2023 19:00:33.168864,"(41.0, 90.0, 79.16666666666667)","(10.0, 12.5, 11.9)","(21.0, 29.0, 28.142857142857142)","(8.5, 10.5, 10.387755102040817)","(1.45, 1.65, 1.6353535353535353)","(26.0, 36.0, 33.73913043478261)","(11.0, 17.5, 17.25)","(9.0, 14.0, 13.825)"
12-01-2023 19:00:34.400658,"(41.0, 90.0, 79.16666666666667)","(10.0, 12.5, 11.893939393939394)","(21.0, 29.0, 28.043478260869566)","(8.5, 10.5, 10.192982456140351)","(1.45, 1.64, 1.639074074074074)","(26.0, 36.0, 33.38461538461539)","(11.0, 17.5, 17.29310344827586)","(9.0, 14.0, 13.835443037974684)"
12-01-2023 19:00:35.865039,"(41.0, 90.0, 79.16666666666667)","(10.0, 12.5, 11.893939393939394)","(21.0, 29.0, 28.043478260869566)","(8.5, 10.5, 10.027027027027026)","(1.45, 1.64, 1.6404878048780487)","(26.0, 36.0, 33.38461538461539)","(11.0, 17.5, 17.29310344827586)","(9.0, 14.0, 13.706666666666667)"
12-01-2023 19:00:37.360701,"(41.0, 90.0, 79.16666666666667)","(10.0, 12.5, 12.293103448275861)","(21.0, 29.0, 27.782608695652172)","(8.5, 10.5, 10.073529411764707)","(1.45, 1.65, 1.6432846715328466)","(26.0, 36.0, 33.63636363636363)","(11.0, 17.5, 17.23913043478261)","(9.0, 14.0, 13.266129032258064)"
12-01-2023 19:00:38.859756,"(41.0, 90.0, 79.16666666666667)","(10.0, 12.5, 12.426229508196721)","(21.0, 29.0, 28.130434782608695)","(8.5, 10.5, 10.17741935483871)","(1.45, 1.65, 1.6106477093206952)","(26.0, 36.0, 33.89473684210526)","(11.0, 17.5, 17.4375)","(9.0, 13.5, 12.62)"
12-01-2023 19:00:40.331266,"(41.0, 90.0, 79.16666666666667)","(10.0, 13.0, 12.759615384615385)","(21.0, 29.0, 28.130434782608695)","(8.5, 10.5, 10.508771929824562)","(1.45, 1.63, 1.605438596491228)","(26.0, 36.0, 34.7)","(11.0, 18.0, 18.25)","(9.0, 13.0, 12.691176470588236)"
12-01-2023 19:00:41.686248,"(41.0, 90.0, 75.66666666666667)","(9.0, 13.0, 13.329268292682928)","(21.0, 29.0, 27.25)","(8.5, 11.0, 10.858490566037736)","(1.45, 1.61, 1.5862068965517242)","(26.0, 36.0, 35.333333333333336)","(11.0, 18.5, 18.25)","(9.0, 13.0, 12.766666666666667)"
12-01-2023 19:00:42.909175,"(41.0, 90.0, 76.30434782608695)","(9.0, 13.5, 13.329268292682928)","(21.0, 29.0, 27.153846153846153)","(8.5, 11.0, 11.11111111111111)","(1.45, 1.59, 1.5997340425531916)","(26.0, 38.0, 34.666666666666664)","(11.0, 19.0, 18.416666666666668)","(9.0, 13.0, 12.833333333333334)"
12-01-2023 19:00:44.236716,"(41.0, 90.0, 75.66666666666667)","(9.0, 14.0, 13.478260869565217)","(21.0, 29.0, 27.857142857142858)","(8.5, 11.5, 11.141666666666667)","(1.45, 1.6, 1.5843157894736843)","(26.0, 38.0, 34.44444444444444)","(11.0, 18.5, 18.782608695652172)","(9.0, 13.0, 12.884615384615385)"
12-01-2023 19:00:45.383421,"(41.0, 90.0, 75.66666666666667)","(9.0, 14.0, 13.48936170212766)","(21.0, 28.0, 27.857142857142858)","(8.5, 11.5, 11.177083333333334)","(1.45, 1.59, 1.5818750000000001)","(26.0, 38.0, 34.44444444444444)","(11.0, 19.0, 18.454545454545453)","(9.0, 13.0, 12.80952380952381)"
12-01-2023 19:00:46.587310,"(41.0, 90.0, 75.68181818181819)","(9.0, 14.0, 13.78125)","(21.0, 28.0, 27.857142857142858)","(8.5, 11.5, 11.267441860465116)","(1.45, 1.59, 1.5860606060606062)","(26.0, 38.0, 34.666666666666664)","(12.0, 18.5, 17.6875)","(9.0, 13.0, 12.75925925925926)"
12-01-2023 19:00:47.771631,"(41.0, 85.0, 78.33333333333333)","(9.0, 14.0, 13.810344827586206)","(21.0, 28.0, 27.666666666666668)","(8.5, 11.5, 11.153333333333334)","(1.45, 1.59, 1.584742268041237)","(26.0, 36.0, 35.0)","(12.0, 18.0, 17.72222222222222)","(9.0, 13.0, 12.911764705882353)"
12-01-2023 19:00:48.900705,"(41.0, 85.0, 78.33333333333333)","(9.0, 14.0, 13.82258064516129)","(21.0, 29.0, 27.857142857142858)","(8.5, 11.5, 11.037735849056604)","(1.45, 1.59, 1.5845787545787546)","(26.0, 36.0, 34.4)","(12.0, 18.0, 17.807692307692307)","(9.0, 13.0, 12.666666666666666)"
12-01-2023 19:00:50.177794,"(41.0, 85.0, 79.0)","(9.0, 14.0, 13.863636363636363)","(21.0, 28.0, 27.7)","(8.5, 11.5, 11.43939393939394)","(1.45, 1.59, 1.5724365482233502)","(26.0, 36.0, 34.4)","(12.0, 18.0, 17.9375)","(9.0, 13.0, 12.666666666666666)"
12-01-2023 19:00:51.437107,"(41.0, 85.0, 78.33333333333333)","(9.0, 14.0, 13.921052631578947)","(21.0, 29.0, 28.0)","(8.5, 11.5, 11.36231884057971)","(1.45, 1.58, 1.566243093922652)","(26.0, 36.0, 37.333333333333336)","(12.0, 18.0, 18.296875)","(9.0, 13.0, 12.779411764705882)"
12-01-2023 19:00:52.689273,"(41.0, 85.0, 79.0)","(9.0, 14.0, 13.942307692307692)","(21.0, 29.0, 27.548387096774192)","(8.5, 12.0, 11.669354838709678)","(1.45, 1.58, 1.5717073170731708)","(26.0, 38.0, 36.666666666666664)","(12.0, 19.0, 18.125)","(9.0, 13.0, 12.851851851851851)"
