,Tiggerlong Flyer,Six Speed Manual,Shadow Riot,Kanji Yield,Aston Lira,High Tribe Rico,Black Compass,Selynya Obi
14-12-2022 19:55:21.943783,"(17.0, 32.0, 28.5)","(31.0, 80.0, 65.88235294117646)","(1.9, 2.2, 2.199148936170213)","(31.0, 55.0, 50.69230769230769)","(2.9, 3.45, 3.4027777777777777)","(5.5, 8.6, 8.533333333333333)","(12.0, 17.0, 15.275)","(41.0, 110.0, 79.11764705882354)"
14-12-2022 19:55:23.063138,"(17.0, 32.0, 27.333333333333332)","(31.0, 80.0, 65.88235294117646)","(1.9, 2.22, 2.218769230769231)","(31.0, 55.0, 50.69230769230769)","(2.9, 3.45, 3.4025)","(5.5, 8.6, 8.475)","(12.0, 17.0, 14.182119205298013)","(41.0, 110.0, 79.11764705882354)"
14-12-2022 19:55:24.144331,"(17.0, 32.0, 31.25)","(31.0, 85.0, 68.92857142857143)","(1.9, 2.28, 2.2795141700404855)","(31.0, 55.0, 50.69230769230769)","(2.9, 3.45, 3.3941176470588235)","(5.5, 8.6, 8.475)","(12.0, 16.5, 14.182119205298013)","(41.0, 110.0, 79.11764705882354)"
14-12-2022 19:55:25.196860,"(17.0, 32.0, 30.2)","(31.0, 85.0, 71.36363636363636)","(1.9, 2.28, 2.2796825396825393)","(31.0, 60.0, 51.0)","(2.9, 3.4, 3.3791666666666664)","(5.5, 8.6, 8.475)","(12.0, 16.0, 15.166666666666666)","(41.0, 110.0, 79.11764705882354)"
14-12-2022 19:55:26.256821,"(17.0, 32.0, 30.8)","(31.0, 85.0, 68.33333333333333)","(1.9, 2.3, 2.299038461538461)","(31.0, 60.0, 51.0)","(2.9, 3.4, 3.386842105263158)","(5.5, 8.6, 8.5)","(12.0, 15.5, 15.166666666666666)","(41.0, 110.0, 79.11764705882354)"
14-12-2022 19:55:27.393988,"(17.0, 32.0, 30.8)","(31.0, 85.0, 76.66666666666667)","(1.9, 2.3, 2.2990990990990987)","(31.0, 60.0, 49.42857142857143)","(2.9, 3.45, 3.4214285714285717)","(5.5, 8.6, 8.569230769230769)","(12.0, 15.5, 12.863636363636363)","(41.0, 110.0, 79.11764705882354)"
14-12-2022 19:55:28.517283,"(17.0, 30.0, 26.0)","(31.0, 85.0, 68.33333333333333)","(1.9, 2.32, 2.319207920792079)","(31.0, 60.0, 49.42857142857143)","(2.9, 3.45, 3.4000000000000004)","(5.5, 8.6, 8.569230769230769)","(12.0, 13.0, 12.625)","(41.0, 110.0, 79.11764705882354)"
14-12-2022 19:55:29.620469,"(17.0, 30.0, 26.0)","(31.0, 85.0, 66.25)","(1.9, 2.34, 2.336629213483146)","(31.0, 60.0, 49.42857142857143)","(2.9, 3.45, 3.3794117647058823)","(5.5, 8.6, 8.5)","(12.0, 13.0, 13.2)","(41.0, 110.0, 77.5)"
14-12-2022 19:55:30.683820,"(19.0, 30.0, 26.0)","(31.0, 85.0, 76.66666666666667)","(1.95, 2.34, 2.3392)","(31.0, 60.0, 49.42857142857143)","(3.0, 3.45, 3.3794117647058823)","(6.0, 8.6, 8.379999999999999)","(12.0, 14.0, 13.733333333333333)","(51.0, 110.0, 83.33333333333333)"
14-12-2022 19:55:31.775132,"(19.0, 30.0, 27.0)","(31.0, 85.0, 79.28571428571429)","(1.95, 2.34, 2.339358974358974)","(31.0, 60.0, 49.42857142857143)","(3.0, 3.45, 3.3719512195121952)","(6.0, 8.6, 8.929824561403509)","(12.0, 14.0, 13.961538461538462)","(51.0, 100.0, 78.33333333333333)"
14-12-2022 19:55:32.926056,"(19.0, 29.0, 26.5)","(31.0, 85.0, 65.55555555555556)","(1.95, 2.36, 2.345373134328358)","(31.0, 60.0, 49.42857142857143)","(3.0, 3.45, 3.3719512195121952)","(6.0, 9.0, 8.929824561403509)","(12.0, 14.5, 13.717391304347826)","(51.0, 100.0, 81.36363636363636)"
14-12-2022 19:55:34.109748,"(19.0, 30.0, 26.31578947368421)","(31.0, 80.0, 74.0)","(1.95, 2.36, 2.327142857142857)","(31.0, 55.0, 45.19230769230769)","(3.0, 3.4, 3.3483870967741933)","(6.0, 8.8, 8.494117647058824)","(12.0, 14.5, 13.931818181818182)","(51.0, 95.0, 79.0909090909091)"
14-12-2022 19:55:35.296902,"(19.0, 29.0, 27.333333333333332)","(31.0, 80.0, 70.0)","(1.95, 2.34, 2.3909090909090907)","(31.0, 55.0, 43.07692307692308)","(3.0, 3.4, 3.324193548387097)","(6.0, 8.8, 8.558139534883722)","(12.0, 14.0, 13.735294117647058)","(51.0, 90.0, 77.14285714285714)"
14-12-2022 19:55:36.455555,"(19.0, 29.0, 26.4)","(31.0, 80.0, 68.75)","(1.95, 2.4, 2.3860606060606058)","(31.0, 50.0, 44.61538461538461)","(3.0, 3.35, 3.29025974025974)","(6.0, 8.8, 8.540000000000001)","(12.0, 14.0, 13.71875)","(51.0, 90.0, 77.14285714285714)"
14-12-2022 19:55:37.519217,"(19.0, 28.0, 27.625)","(31.0, 80.0, 68.21428571428571)","(2.0, 2.4, 2.389)","(31.0, 50.0, 44.61538461538461)","(3.0, 3.3, 3.286842105263158)","(6.5, 8.8, 8.558139534883722)","(11.0, 14.0, 13.409090909090908)","(51.0, 90.0, 77.14285714285714)"
14-12-2022 19:55:38.586949,"(19.0, 28.0, 27.5)","(31.0, 80.0, 66.07142857142857)","(2.0, 2.4, 2.3916666666666666)","(31.0, 50.0, 47.38461538461539)","(3.0, 3.3, 3.2966666666666664)","(6.5, 8.8, 8.552380952380952)","(11.0, 13.5, 12.952380952380953)","(51.0, 90.0, 77.14285714285714)"
14-12-2022 19:55:39.638044,"(19.0, 28.0, 27.142857142857142)","(31.0, 80.0, 72.0)","(2.0, 2.4, 2.396610169491525)","(31.0, 48.0, 47.333333333333336)","(3.0, 3.3, 3.288181818181818)","(6.5, 8.8, 8.546666666666667)","(11.0, 13.0, 13.107142857142858)","(51.0, 90.0, 77.14285714285714)"
14-12-2022 19:55:40.792099,"(19.0, 28.0, 26.153846153846153)","(31.0, 80.0, 62.857142857142854)","(2.0, 2.42, 2.4273684210526314)","(31.0, 48.0, 47.38461538461539)","(3.0, 3.3, 3.288181818181818)","(6.5, 8.6, 8.448648648648648)","(11.0, 13.5, 13.133333333333333)","(51.0, 90.0, 77.14285714285714)"
14-12-2022 19:55:41.880834,"(19.0, 28.0, 26.363636363636363)","(31.0, 55.0, 50.666666666666664)","(2.0, 2.44, 2.4273684210526314)","(31.0, 48.0, 47.38461538461539)","(3.0, 3.3, 3.312962962962963)","(6.5, 8.6, 8.448648648648648)","(11.0, 13.5, 13.225)","(51.0, 90.0, 77.14285714285714)"
14-12-2022 19:55:42.961050,"(19.0, 28.0, 26.363636363636363)","(31.0, 55.0, 52.083333333333336)","(2.0, 2.44, 2.423076923076923)","(31.0, 48.0, 47.38461538461539)","(3.0, 3.35, 3.2966666666666664)","(6.5, 8.6, 8.455555555555556)","(11.0, 13.5, 13.117647058823529)","(51.0, 90.0, 77.14285714285714)"
14-12-2022 19:55:43.958301,"(19.0, 28.0, 26.363636363636363)","(31.0, 55.0, 52.94117647058823)","(2.0, 2.44, 2.4277777777777776)","(31.0, 48.0, 47.38461538461539)","(3.0, 3.3, 3.317741935483871)","(6.5, 8.6, 8.455555555555556)","(11.0, 13.5, 13.25925925925926)","(51.0, 90.0, 77.14285714285714)"
14-12-2022 19:55:45.034462,"(19.0, 27.0, 26.130434782608695)","(31.0, 55.0, 53.65384615384615)","(2.0, 2.44, 2.428)","(31.0, 48.0, 47.55555555555556)","(3.0, 3.35, 3.281578947368421)","(6.5, 8.6, 8.416216216216215)","(11.0, 13.5, 13.185185185185185)","(51.0, 90.0, 77.14285714285714)"
14-12-2022 19:55:46.128152,"(19.0, 27.0, 26.238095238095237)","(31.0, 55.0, 53.65384615384615)","(2.0, 2.48, 2.4699999999999998)","(31.0, 48.0, 47.55555555555556)","(3.0, 3.3, 3.281578947368421)","(6.5, 8.6, 8.416216216216215)","(11.0, 13.5, 13.185185185185185)","(51.0, 90.0, 77.14285714285714)"
14-12-2022 19:55:47.263313,"(19.0, 27.0, 26.0)","(31.0, 55.0, 53.65384615384615)","(2.0, 2.5, 2.471764705882353)","(31.0, 48.0, 47.55555555555556)","(3.0, 3.3, 3.2794117647058822)","(6.5, 8.6, 8.417142857142856)","(11.0, 13.5, 13.145833333333334)","(51.0, 90.0, 77.14285714285714)"
14-12-2022 19:55:48.299149,"(19.0, 25.0, 23.857142857142858)","(31.0, 55.0, 53.26086956521739)","(2.0, 2.5, 2.49)","(31.0, 48.0, 47.55555555555556)","(3.0, 3.3, 3.28359375)","(6.5, 8.6, 8.435897435897436)","(11.0, 13.5, 12.954545454545455)","(51.0, 90.0, 77.14285714285714)"
14-12-2022 19:55:49.335896,"(19.0, 25.0, 24.157894736842106)","(31.0, 55.0, 53.26086956521739)","(2.0, 2.5, 2.492857142857143)","(31.0, 48.0, 45.09090909090909)","(3.0, 3.3, 3.284545454545454)","(6.5, 8.6, 8.435897435897436)","(11.0, 14.0, 13.416666666666666)","(51.0, 90.0, 77.14285714285714)"
14-12-2022 19:55:50.387969,"(19.0, 25.0, 24.157894736842106)","(31.0, 55.0, 53.26086956521739)","(2.0, 2.5, 2.492857142857143)","(31.0, 48.0, 45.09090909090909)","(3.0, 3.3, 3.284545454545454)","(6.5, 8.6, 8.435897435897436)","(11.0, 14.0, 13.416666666666666)","(51.0, 90.0, 77.14285714285714)"
14-12-2022 19:55:51.420181,"(19.0, 25.0, 24.263157894736842)","(31.0, 65.0, 64.0625)","(2.0, 2.48, 2.479915254237288)","(31.0, 48.0, 46.0)","(3.0, 3.3, 3.288181818181818)","(6.5, 8.6, 8.393939393939393)","(11.0, 14.0, 13.277777777777779)","(51.0, 90.0, 72.14285714285714)"
14-12-2022 19:55:52.514278,"(19.0, 25.0, 24.263157894736842)","(31.0, 65.0, 64.0625)","(2.0, 2.48, 2.479914893617021)","(31.0, 48.0, 45.09090909090909)","(3.0, 3.3, 3.288181818181818)","(6.5, 8.6, 8.393939393939393)","(11.0, 14.0, 13.071428571428571)","(51.0, 90.0, 76.84210526315789)"
14-12-2022 19:55:53.600042,"(19.0, 24.0, 23.857142857142858)","(31.0, 65.0, 64.0625)","(2.0, 2.5, 2.4983011583011585)","(31.0, 48.0, 45.09090909090909)","(2.8, 3.35, 3.313076923076923)","(6.5, 8.4, 8.285714285714286)","(11.0, 14.0, 13.18421052631579)","(51.0, 90.0, 76.84210526315789)"
14-12-2022 19:55:54.719885,"(19.0, 24.0, 23.846153846153847)","(31.0, 60.0, 58.0)","(2.0, 2.5, 2.517953488372093)","(31.0, 48.0, 46.0)","(2.8, 3.35, 3.278)","(6.5, 8.4, 8.26)","(11.0, 13.5, 12.642857142857142)","(51.0, 90.0, 76.84210526315789)"
14-12-2022 19:55:55.934896,"(19.0, 24.0, 23.733333333333334)","(31.0, 60.0, 58.0)","(2.0, 2.52, 2.5190430622009568)","(31.0, 48.0, 47.55555555555556)","(2.8, 3.3, 3.2694444444444444)","(6.5, 8.4, 8.373333333333333)","(11.0, 13.0, 12.893617021276595)","(51.0, 90.0, 76.84210526315789)"
14-12-2022 19:55:57.227833,"(19.0, 26.0, 25.4)","(31.0, 60.0, 56.42857142857143)","(2.0, 2.52, 2.4401377952755907)","(31.0, 48.0, 46.666666666666664)","(2.8, 3.3, 3.3055555555555554)","(6.5, 8.6, 8.344444444444445)","(11.0, 13.0, 12.875)","(51.0, 90.0, 76.84210526315789)"
14-12-2022 19:55:58.465312,"(19.0, 26.0, 25.5)","(31.0, 60.0, 60.0)","(2.0, 2.46, 2.415151515151515)","(31.0, 48.0, 45.142857142857146)","(2.8, 3.35, 3.3204545454545453)","(6.5, 8.4, 8.59)","(11.0, 13.0, 12.484375)","(51.0, 90.0, 76.84210526315789)"
14-12-2022 19:55:59.693233,"(19.0, 27.0, 26.25)","(31.0, 65.0, 63.333333333333336)","(2.0, 2.42, 2.399047619047619)","(31.0, 48.0, 46.333333333333336)","(2.8, 3.35, 3.3068181818181817)","(6.5, 8.6, 8.59)","(11.0, 12.5, 12.591836734693878)","(51.0, 90.0, 76.84210526315789)"
14-12-2022 19:56:00.923071,"(19.0, 27.0, 26.25)","(31.0, 80.0, 63.333333333333336)","(2.0, 2.42, 2.393846153846154)","(31.0, 48.0, 46.333333333333336)","(2.8, 3.35, 3.297222222222222)","(6.5, 8.6, 8.59)","(11.0, 13.0, 12.787234042553191)","(51.0, 90.0, 76.84210526315789)"
14-12-2022 19:56:02.132659,"(19.0, 27.0, 26.0)","(31.0, 75.0, 60.0)","(2.0, 2.42, 2.4052173913043475)","(31.0, 48.0, 46.18181818181818)","(2.8, 3.35, 3.311224489795918)","(6.5, 8.6, 8.59)","(11.0, 13.0, 12.8)","(51.0, 90.0, 76.84210526315789)"
14-12-2022 19:56:03.311346,"(19.0, 27.0, 26.77777777777778)","(31.0, 75.0, 60.0)","(2.0, 2.42, 2.4054945054945054)","(31.0, 48.0, 45.23076923076923)","(2.8, 3.35, 3.311224489795918)","(6.5, 8.6, 8.59)","(11.0, 13.0, 12.758064516129032)","(51.0, 90.0, 77.5)"
14-12-2022 19:56:04.424427,"(19.0, 27.0, 26.68)","(31.0, 75.0, 59.44444444444444)","(2.0, 2.42, 2.4054945054945054)","(31.0, 48.0, 45.5)","(2.8, 3.35, 3.311224489795918)","(6.5, 8.6, 8.558333333333334)","(11.0, 13.0, 12.758064516129032)","(51.0, 90.0, 78.0)"
14-12-2022 19:56:05.573037,"(19.0, 27.0, 26.470588235294116)","(31.0, 75.0, 59.44444444444444)","(2.0, 2.44, 2.3946478873239436)","(31.0, 46.0, 44.666666666666664)","(2.8, 3.35, 3.322058823529412)","(6.5, 8.6, 8.511764705882353)","(11.0, 13.0, 12.761904761904763)","(51.0, 80.0, 76.15384615384616)"
14-12-2022 19:56:06.736305,"(19.0, 27.0, 26.513513513513512)","(31.0, 75.0, 59.44444444444444)","(2.0, 2.4, 2.408888888888889)","(31.0, 46.0, 45.55555555555556)","(2.8, 3.35, 3.3353658536585367)","(6.5, 8.6, 8.5)","(11.0, 13.0, 12.737704918032787)","(51.0, 90.0, 77.14285714285714)"
14-12-2022 19:56:07.893041,"(19.0, 27.0, 26.757575757575758)","(31.0, 75.0, 61.0)","(2.0, 2.42, 2.408888888888889)","(31.0, 46.0, 44.666666666666664)","(2.8, 3.35, 3.3550724637681157)","(6.5, 8.6, 8.460869565217392)","(11.0, 13.0, 12.737704918032787)","(51.0, 90.0, 77.14285714285714)"
14-12-2022 19:56:09.059730,"(19.0, 27.0, 26.526315789473685)","(31.0, 70.0, 66.25)","(2.0, 2.44, 2.4166666666666665)","(31.0, 46.0, 45.2)","(2.8, 3.4, 3.33625)","(6.5, 8.6, 8.447619047619048)","(11.0, 13.0, 12.47872340425532)","(51.0, 90.0, 78.0)"
14-12-2022 19:56:10.126082,"(19.0, 27.0, 26.52238805970149)","(31.0, 70.0, 66.25)","(2.0, 2.44, 2.4166666666666665)","(31.0, 46.0, 45.2)","(2.8, 3.35, 3.33625)","(6.5, 8.6, 8.447619047619048)","(11.0, 12.5, 12.47872340425532)","(51.0, 90.0, 78.0)"
14-12-2022 19:56:11.229383,"(19.0, 27.0, 26.614035087719298)","(31.0, 70.0, 66.25)","(2.0, 2.4, 2.382205513784461)","(31.0, 48.0, 46.0)","(2.8, 3.4, 3.394705882352941)","(6.5, 8.4, 8.165714285714285)","(11.0, 13.0, 12.470588235294118)","(51.0, 90.0, 78.0)"
14-12-2022 19:56:12.429634,"(19.0, 27.0, 26.614035087719298)","(31.0, 70.0, 66.25)","(2.0, 2.4, 2.382205513784461)","(31.0, 48.0, 46.0)","(2.8, 3.4, 3.394705882352941)","(6.5, 8.2, 8.165714285714285)","(11.0, 12.5, 12.470588235294118)","(51.0, 90.0, 78.0)"
14-12-2022 19:56:13.576665,"(19.0, 27.0, 26.70909090909091)","(31.0, 70.0, 66.25)","(2.0, 2.4, 2.373548387096774)","(31.0, 48.0, 46.5)","(2.8, 3.45, 3.4160377358490566)","(6.5, 8.2, 8.170588235294117)","(11.0, 13.0, 12.633333333333333)","(51.0, 90.0, 80.52631578947368)"
14-12-2022 19:56:14.741733,"(19.0, 27.0, 26.678571428571427)","(31.0, 70.0, 66.25)","(2.0, 2.36, 2.3466666666666667)","(31.0, 48.0, 45.6)","(2.8, 3.45, 3.4340425531914893)","(6.5, 8.4, 8.121212121212121)","(11.0, 13.0, 12.76086956521739)","(51.0, 90.0, 80.0)"
14-12-2022 19:56:15.845455,"(19.0, 28.0, 27.454545454545453)","(31.0, 70.0, 66.25)","(2.0, 2.36, 2.3345454545454545)","(31.0, 48.0, 46.5)","(2.8, 3.5, 3.4333333333333336)","(6.5, 8.4, 8.133333333333333)","(11.0, 13.0, 12.754716981132075)","(51.0, 90.0, 81.0)"
14-12-2022 19:56:17.039663,"(19.0, 29.0, 28.75)","(31.0, 70.0, 66.25)","(2.0, 2.34, 2.331219512195122)","(31.0, 48.0, 47.0)","(2.8, 3.45, 3.446428571428571)","(6.5, 8.4, 8.133333333333333)","(11.0, 13.0, 13.053571428571429)","(51.0, 90.0, 82.05882352941177)"
14-12-2022 19:56:18.286674,"(19.0, 29.0, 28.625)","(31.0, 70.0, 66.25)","(2.0, 2.34, 2.330054644808743)","(31.0, 48.0, 47.4)","(2.8, 3.5, 3.427358490566038)","(6.5, 8.4, 8.16470588235294)","(11.0, 13.5, 12.956521739130435)","(51.0, 90.0, 82.05882352941177)"
14-12-2022 19:56:19.483479,"(19.0, 29.0, 28.625)","(31.0, 70.0, 66.25)","(2.0, 2.36, 2.337402597402597)","(31.0, 48.0, 45.6)","(2.8, 3.45, 3.427358490566038)","(6.5, 8.4, 7.864761904761905)","(11.0, 13.5, 12.956521739130435)","(51.0, 90.0, 82.05882352941177)"
14-12-2022 19:56:20.686131,"(19.0, 29.0, 28.529411764705884)","(31.0, 70.0, 66.25)","(2.0, 2.36, 2.373246753246753)","(31.0, 48.0, 46.5)","(2.8, 3.45, 3.4565217391304346)","(6.5, 8.0, 7.778680203045685)","(11.0, 13.5, 12.956521739130435)","(51.0, 90.0, 85.9090909090909)"
14-12-2022 19:56:21.871093,"(19.0, 30.0, 28.457142857142856)","(31.0, 70.0, 66.25)","(2.0, 2.38, 2.373246753246753)","(31.0, 48.0, 46.5)","(2.8, 3.5, 3.460493827160494)","(6.5, 7.8, 7.778823529411764)","(11.0, 13.5, 13.0)","(51.0, 90.0, 83.82352941176471)"
14-12-2022 19:56:23.019874,"(19.0, 30.0, 28.65)","(31.0, 70.0, 66.25)","(2.0, 2.42, 2.4073076923076924)","(31.0, 48.0, 47.333333333333336)","(2.8, 3.5, 3.3875)","(6.5, 7.8, 7.7702857142857145)","(11.0, 13.5, 12.842105263157894)","(51.0, 90.0, 87.5)"
14-12-2022 19:56:24.110835,"(19.0, 29.0, 28.466666666666665)","(31.0, 70.0, 66.25)","(2.0, 2.44, 2.4213245033112583)","(31.0, 48.0, 46.8)","(2.8, 3.4, 3.3875)","(6.5, 7.8, 7.7702857142857145)","(11.0, 13.0, 12.842105263157894)","(51.0, 90.0, 88.18181818181819)"
14-12-2022 19:56:25.151789,"(20.0, 30.0, 28.125)","(31.0, 75.0, 65.0)","(2.0, 2.46, 2.4458823529411764)","(31.0, 50.0, 44.75)","(2.8, 3.2, 3.1674603174603173)","(6.5, 8.0, 7.808988764044944)","(11.0, 13.0, 13.073770491803279)","(51.0, 90.0, 89.0909090909091)"
14-12-2022 19:56:26.356421,"(20.0, 30.0, 28.8)","(31.0, 75.0, 70.0)","(2.0, 2.5, 2.485)","(31.0, 48.0, 47.0)","(2.8, 3.3, 3.2283783783783786)","(6.5, 8.0, 7.875486381322957)","(11.0, 13.5, 13.087301587301587)","(51.0, 90.0, 94.28571428571429)"
14-12-2022 19:56:27.534868,"(20.0, 30.0, 28.727272727272727)","(31.0, 75.0, 72.0)","(2.0, 2.5, 2.470943396226415)","(31.0, 48.0, 48.4)","(2.8, 3.3, 3.2283783783783786)","(6.5, 8.0, 7.818181818181818)","(11.0, 13.5, 13.087301587301587)","(51.0, 100.0, 96.66666666666667)"
14-12-2022 19:56:28.708906,"(20.0, 29.0, 28.5)","(31.0, 75.0, 72.0)","(2.0, 2.48, 2.4592941176470586)","(31.0, 50.0, 46.857142857142854)","(2.8, 3.3, 3.220689655172414)","(6.5, 8.0, 8.013636363636364)","(11.0, 13.5, 13.2)","(51.0, 100.0, 96.92307692307692)"
14-12-2022 19:56:29.858820,"(20.0, 30.0, 28.666666666666668)","(31.0, 75.0, 72.0)","(2.0, 2.44, 2.427517730496454)","(31.0, 50.0, 46.857142857142854)","(2.8, 3.25, 3.2201754385964914)","(6.5, 8.2, 8.024242424242424)","(11.0, 13.5, 13.433333333333334)","(51.0, 100.0, 94.34782608695652)"
14-12-2022 19:56:31.025370,"(20.0, 30.0, 28.666666666666668)","(31.0, 75.0, 72.0)","(2.0, 2.42, 2.416417910447761)","(31.0, 50.0, 47.130434782608695)","(2.8, 3.25, 3.208823529411765)","(6.5, 8.2, 8.024242424242424)","(11.0, 13.5, 13.636363636363637)","(51.0, 110.0, 94.34782608695652)"
14-12-2022 19:56:32.183575,"(20.0, 29.0, 28.714285714285715)","(31.0, 75.0, 73.0)","(2.0, 2.44, 2.4206172839506173)","(31.0, 50.0, 47.2)","(2.8, 3.25, 3.2219512195121953)","(6.5, 8.2, 8.038888888888888)","(11.0, 14.0, 13.58974358974359)","(51.0, 110.0, 94.34782608695652)"
14-12-2022 19:56:33.376033,"(20.0, 30.0, 28.714285714285715)","(31.0, 75.0, 70.38461538461539)","(2.05, 2.44, 2.422291407222914)","(31.0, 48.0, 47.833333333333336)","(2.7, 3.25, 3.253030303030303)","(6.5, 8.2, 7.975)","(11.0, 14.0, 13.48936170212766)","(51.0, 110.0, 93.63636363636364)"
14-12-2022 19:56:34.575119,"(20.0, 30.0, 28.5)","(31.0, 75.0, 68.57142857142857)","(2.05, 2.46, 2.443291139240506)","(31.0, 48.0, 47.82608695652174)","(2.7, 3.3, 3.256701030927835)","(6.5, 8.0, 7.976923076923076)","(11.0, 14.0, 13.48936170212766)","(51.0, 110.0, 95.38461538461539)"
14-12-2022 19:56:35.800817,"(20.0, 30.0, 28.46153846153846)","(31.0, 70.0, 66.15384615384616)","(2.05, 2.44, 2.4404363636363637)","(31.0, 48.0, 47.84)","(2.7, 3.3, 3.261467889908257)","(6.5, 8.2, 8.006666666666666)","(11.0, 14.0, 13.425925925925926)","(51.0, 100.0, 95.0)"
14-12-2022 19:56:36.986906,"(20.0, 30.0, 28.46153846153846)","(31.0, 70.0, 66.15384615384616)","(2.05, 2.46, 2.4404363636363637)","(31.0, 48.0, 47.84)","(2.7, 3.3, 3.261467889908257)","(6.5, 8.2, 8.006666666666666)","(11.0, 13.5, 13.425925925925926)","(51.0, 100.0, 95.0)"
14-12-2022 19:56:38.137432,"(20.0, 30.0, 28.571428571428573)","(31.0, 70.0, 66.15384615384616)","(2.05, 2.46, 2.4230409356725144)","(31.0, 48.0, 47.2)","(2.7, 3.3, 3.2561224489795917)","(6.5, 8.2, 7.996825396825397)","(11.0, 13.5, 13.428571428571429)","(51.0, 100.0, 92.3076923076923)"
14-12-2022 19:56:39.166984,"(20.0, 30.0, 28.571428571428573)","(31.0, 70.0, 66.15384615384616)","(2.05, 2.46, 2.4406451612903224)","(31.0, 48.0, 46.0)","(2.7, 3.3, 3.2514018691588786)","(6.5, 8.2, 7.996825396825397)","(11.0, 13.5, 13.428571428571429)","(51.0, 100.0, 92.3076923076923)"
14-12-2022 19:56:40.255986,"(20.0, 30.0, 28.615384615384617)","(31.0, 70.0, 66.15384615384616)","(2.05, 2.46, 2.4416666666666664)","(31.0, 48.0, 45.666666666666664)","(2.7, 3.3, 3.2514018691588786)","(6.5, 8.2, 8.0)","(11.0, 13.5, 13.837837837837839)","(51.0, 100.0, 94.54545454545455)"
14-12-2022 19:56:41.482619,"(20.0, 30.0, 28.615384615384617)","(31.0, 70.0, 67.27272727272727)","(2.05, 2.46, 2.4238235294117647)","(31.0, 48.0, 45.6)","(2.7, 3.25, 3.2484126984126984)","(6.5, 8.2, 8.016)","(11.0, 14.0, 12.91025641025641)","(51.0, 100.0, 92.85714285714286)"
14-12-2022 19:56:42.690349,"(20.0, 30.0, 28.8)","(31.0, 70.0, 66.66666666666667)","(2.05, 2.46, 2.4237978560490046)","(31.0, 48.0, 46.4)","(2.7, 3.25, 3.279166666666667)","(6.5, 8.2, 8.00327868852459)","(11.0, 13.0, 12.7)","(51.0, 100.0, 95.0)"
14-12-2022 19:56:43.849752,"(20.0, 30.0, 29.3)","(31.0, 70.0, 66.66666666666667)","(2.05, 2.46, 2.4237978560490046)","(31.0, 48.0, 46.4)","(2.7, 3.3, 3.257142857142857)","(6.5, 8.2, 7.993333333333333)","(11.0, 13.0, 12.740384615384615)","(51.0, 100.0, 95.0)"
14-12-2022 19:56:45.005500,"(20.0, 30.0, 29.5)","(31.0, 70.0, 66.66666666666667)","(2.05, 2.46, 2.442540834845735)","(31.0, 48.0, 46.15384615384615)","(2.7, 3.3, 3.2595744680851064)","(6.5, 8.2, 7.993333333333333)","(11.0, 13.0, 12.794117647058824)","(51.0, 100.0, 92.3076923076923)"
14-12-2022 19:56:46.169916,"(20.0, 30.0, 29.783783783783782)","(31.0, 70.0, 67.27272727272727)","(2.05, 2.46, 2.442540834845735)","(31.0, 48.0, 46.15384615384615)","(2.7, 3.3, 3.2604166666666665)","(6.5, 8.2, 8.1)","(11.0, 13.0, 12.794117647058824)","(51.0, 100.0, 87.05882352941177)"
14-12-2022 19:56:47.409362,"(20.0, 30.0, 29.736842105263158)","(31.0, 65.0, 62.857142857142854)","(2.05, 2.46, 2.442046908315565)","(31.0, 48.0, 47.0)","(2.7, 3.3, 3.2449612403100776)","(6.5, 8.2, 8.183333333333334)","(11.0, 13.0, 12.916666666666666)","(51.0, 95.0, 86.3157894736842)"
14-12-2022 19:56:48.596503,"(20.0, 30.0, 29.166666666666668)","(31.0, 65.0, 62.857142857142854)","(2.05, 2.46, 2.442046908315565)","(31.0, 48.0, 47.111111111111114)","(2.7, 3.3, 3.2449612403100776)","(6.5, 8.4, 8.179591836734692)","(11.0, 13.0, 12.953947368421053)","(51.0, 95.0, 89.70588235294117)"
14-12-2022 19:56:49.822220,"(20.0, 30.0, 29.125)","(31.0, 65.0, 62.5)","(2.05, 2.46, 2.431308562197092)","(31.0, 48.0, 47.111111111111114)","(2.7, 3.3, 3.247852760736196)","(6.5, 8.2, 8.179591836734692)","(11.0, 13.0, 12.960227272727273)","(51.0, 95.0, 88.63636363636364)"
14-12-2022 19:56:51.223714,"(20.0, 30.0, 29.125)","(31.0, 65.0, 61.53846153846154)","(2.05, 2.44, 2.437777777777778)","(31.0, 48.0, 47.111111111111114)","(2.7, 3.3, 3.2464088397790056)","(6.5, 8.2, 8.163076923076922)","(11.0, 13.0, 12.994791666666666)","(51.0, 95.0, 90.33333333333333)"
14-12-2022 19:56:52.381145,"(20.0, 28.0, 27.90277777777778)","(31.0, 65.0, 61.53846153846154)","(2.05, 2.44, 2.437777777777778)","(31.0, 48.0, 47.0)","(2.7, 3.3, 3.2493975903614456)","(6.5, 8.2, 8.163076923076922)","(11.0, 13.0, 13.094827586206897)","(51.0, 95.0, 90.33333333333333)"
14-12-2022 19:56:53.670311,"(20.0, 30.0, 28.181818181818183)","(31.0, 65.0, 59.61538461538461)","(2.05, 2.46, 2.436651583710407)","(31.0, 48.0, 46.857142857142854)","(2.7, 3.25, 3.2472826086956523)","(6.5, 8.2, 8.203999999999999)","(11.0, 13.5, 13.080357142857142)","(51.0, 95.0, 89.61538461538461)"
