,Robell Ruby,Skylahs Misfit,Bugatti Hydro,My Reputation,Bokarm Nero,Tipple Valley,Kooringa Magic,Amber Jack
08-12-2022 13:41:16.540621,"(3.3, 4.3, 4.258227848101265)","(19.0, 25.0, 24.8)","(101.0, 210.0, 163.33333333333334)","(16.0, 22.0, 21.176470588235293)","(101.0, 280.0, 220.58823529411765)","(2.7, 3.3, 3.257236842105263)","(3.1, 3.7, 3.67012987012987)","(8.0, 12.0, 11.66)"
08-12-2022 13:41:17.790433,"(3.3, 4.3, 4.2625)","(19.0, 25.0, 24.77777777777778)","(101.0, 210.0, 145.3846153846154)","(16.0, 22.0, 21.176470588235293)","(101.0, 230.0, 193.0769230769231)","(2.7, 3.3, 3.257236842105263)","(3.1, 3.7, 3.697368421052632)","(8.0, 12.0, 11.637931034482758)"
08-12-2022 13:41:18.995241,"(3.3, 4.3, 4.2321212121212115)","(19.0, 25.0, 24.933333333333334)","(101.0, 210.0, 145.3846153846154)","(16.0, 22.0, 21.055555555555557)","(101.0, 230.0, 193.0769230769231)","(2.7, 3.3, 3.257142857142857)","(3.1, 3.7, 3.711904761904762)","(8.0, 12.0, 11.538461538461538)"
08-12-2022 13:41:20.172439,"(3.3, 4.3, 4.269512195121951)","(19.0, 25.0, 24.94736842105263)","(101.0, 210.0, 145.3846153846154)","(16.0, 22.0, 21.055555555555557)","(101.0, 230.0, 215.33333333333334)","(2.7, 3.3, 3.257142857142857)","(3.1, 3.75, 3.708064516129032)","(8.0, 12.0, 11.538461538461538)"
08-12-2022 13:41:21.390592,"(3.3, 4.3, 4.275609756097561)","(19.0, 25.0, 24.94736842105263)","(101.0, 210.0, 145.3846153846154)","(16.0, 22.0, 21.055555555555557)","(101.0, 220.0, 215.33333333333334)","(2.7, 3.3, 3.2475)","(3.1, 3.75, 3.706896551724138)","(8.0, 12.0, 11.692307692307692)"
08-12-2022 13:41:22.622882,"(3.3, 4.3, 4.29079754601227)","(19.0, 25.0, 24.952380952380953)","(101.0, 210.0, 145.3846153846154)","(16.0, 22.0, 21.055555555555557)","(101.0, 220.0, 215.33333333333334)","(2.7, 3.25, 3.246875)","(3.1, 3.75, 3.717073170731707)","(8.0, 12.0, 11.692307692307692)"
08-12-2022 13:41:23.904980,"(3.3, 4.3, 4.29079754601227)","(19.0, 25.0, 24.941176470588236)","(101.0, 210.0, 150.0)","(16.0, 22.0, 21.085714285714285)","(101.0, 220.0, 215.33333333333334)","(2.7, 3.25, 3.2394736842105263)","(3.1, 3.75, 3.725)","(8.0, 12.0, 11.692307692307692)"
08-12-2022 13:41:25.201931,"(3.3, 4.3, 4.319354838709677)","(19.0, 25.0, 24.941176470588236)","(101.0, 210.0, 150.0)","(16.0, 22.0, 21.352941176470587)","(101.0, 220.0, 215.33333333333334)","(2.7, 3.25, 3.2062500000000003)","(3.1, 3.75, 3.721764705882353)","(8.0, 12.0, 11.692307692307692)"
08-12-2022 13:41:26.478564,"(3.3, 4.4, 4.319354838709677)","(19.0, 25.0, 24.941176470588236)","(101.0, 210.0, 150.0)","(16.0, 22.0, 21.4375)","(101.0, 220.0, 215.33333333333334)","(2.7, 3.25, 3.205645161290323)","(3.1, 3.75, 3.723333333333333)","(8.0, 12.0, 11.710843373493976)"
08-12-2022 13:41:27.847689,"(3.3, 4.4, 4.330290456431536)","(19.0, 25.0, 24.941176470588236)","(101.0, 210.0, 171.8181818181818)","(16.0, 22.0, 21.4375)","(101.0, 220.0, 215.33333333333334)","(2.7, 3.25, 3.2038888888888892)","(3.1, 3.75, 3.7175675675675675)","(8.0, 12.0, 11.710843373493976)"
08-12-2022 13:41:29.153513,"(3.3, 4.4, 4.3325000000000005)","(19.0, 25.0, 24.916666666666668)","(101.0, 210.0, 171.8181818181818)","(16.0, 22.0, 21.4375)","(101.0, 220.0, 215.33333333333334)","(2.7, 3.25, 3.2035714285714287)","(3.1, 3.75, 3.718421052631579)","(8.0, 12.0, 11.692307692307692)"
08-12-2022 13:41:30.484320,"(3.3, 4.4, 4.334745762711865)","(17.0, 25.0, 24.814814814814813)","(101.0, 210.0, 159.0909090909091)","(16.0, 22.0, 21.4375)","(101.0, 220.0, 186.52173913043478)","(2.8, 3.25, 3.209708737864078)","(3.1, 3.75, 3.7175675675675675)","(8.0, 12.0, 11.710843373493976)"
08-12-2022 13:41:31.823382,"(3.3, 4.4, 4.301282051282051)","(17.0, 26.0, 25.375)","(101.0, 200.0, 156.66666666666666)","(16.0, 22.0, 21.357142857142858)","(101.0, 210.0, 182.30769230769232)","(2.8, 3.25, 3.2073426573426573)","(3.1, 3.75, 3.7661971830985914)","(8.0, 12.0, 11.569444444444445)"
08-12-2022 13:41:33.179578,"(3.3, 4.3, 4.295180722891566)","(17.0, 24.0, 23.655172413793103)","(101.0, 200.0, 156.25)","(16.0, 22.0, 21.4375)","(101.0, 210.0, 196.66666666666669)","(2.8, 3.25, 3.183971291866029)","(3.1, 3.8, 3.7590909090909093)","(8.0, 12.0, 11.907407407407407)"
08-12-2022 13:41:34.643643,"(3.3, 4.3, 4.296341463414634)","(17.0, 24.0, 23.5)","(101.0, 200.0, 156.25)","(16.0, 22.0, 21.294117647058822)","(101.0, 200.0, 196.66666666666669)","(2.8, 3.25, 3.183971291866029)","(3.1, 3.8, 3.8204225352112675)","(8.0, 12.0, 11.625)"
08-12-2022 13:41:35.952876,"(3.3, 4.3, 4.296428571428571)","(17.0, 24.0, 23.384615384615383)","(101.0, 200.0, 156.25)","(16.0, 22.0, 21.225806451612904)","(101.0, 200.0, 196.66666666666669)","(2.8, 3.25, 3.1842465753424656)","(3.1, 3.85, 3.8227272727272728)","(8.0, 12.0, 11.790123456790123)"
08-12-2022 13:41:37.411167,"(3.3, 4.3, 4.296273291925465)","(17.0, 24.0, 23.384615384615383)","(101.0, 200.0, 156.25)","(16.0, 22.0, 21.272727272727273)","(101.0, 200.0, 195.45454545454547)","(2.8, 3.25, 3.2088815789473686)","(3.1, 3.85, 3.8200000000000003)","(8.0, 12.0, 11.666666666666666)"
08-12-2022 13:41:38.681141,"(3.3, 4.3, 4.296273291925465)","(17.0, 24.0, 23.7)","(101.0, 200.0, 158.8235294117647)","(16.0, 22.0, 21.272727272727273)","(101.0, 200.0, 196.66666666666669)","(2.8, 3.25, 3.2088815789473686)","(3.1, 3.85, 3.8403225806451613)","(8.0, 12.0, 11.670454545454545)"
08-12-2022 13:41:39.892681,"(3.3, 4.4, 4.302061855670103)","(17.0, 24.0, 23.7)","(101.0, 200.0, 145.26315789473685)","(16.0, 22.0, 21.2)","(101.0, 200.0, 195.83333333333334)","(2.8, 3.25, 3.1954545454545458)","(3.1, 3.85, 3.820741989881956)","(8.0, 12.0, 11.491666666666667)"
08-12-2022 13:41:41.152173,"(3.3, 4.3, 4.293939393939394)","(17.0, 24.0, 23.51851851851852)","(101.0, 190.0, 144.16666666666666)","(16.0, 22.0, 21.2)","(101.0, 200.0, 195.83333333333334)","(2.8, 3.2, 3.208403361344538)","(3.1, 3.9, 3.8225700164744643)","(8.0, 11.5, 11.491666666666667)"
08-12-2022 13:41:42.390570,"(3.3, 4.3, 4.282035928143713)","(17.0, 24.0, 23.51851851851852)","(101.0, 190.0, 144.16666666666666)","(16.0, 22.0, 21.266666666666666)","(101.0, 200.0, 195.83333333333334)","(2.8, 3.25, 3.2095000000000002)","(3.1, 3.9, 3.8536290322580644)","(8.0, 11.5, 11.49074074074074)"
08-12-2022 13:41:43.579120,"(3.3, 4.2, 4.114)","(17.0, 24.0, 23.666666666666668)","(101.0, 190.0, 146.66666666666666)","(16.0, 22.0, 21.486486486486488)","(101.0, 200.0, 195.83333333333334)","(2.8, 3.25, 3.249462365591398)","(3.1, 3.9, 3.854807692307692)","(8.0, 11.5, 11.623529411764705)"
08-12-2022 13:41:44.717769,"(3.3, 4.1, 4.039189189189189)","(17.0, 24.0, 23.916666666666668)","(101.0, 190.0, 166.66666666666666)","(16.0, 23.0, 21.514285714285712)","(101.0, 200.0, 197.72727272727275)","(2.8, 3.3, 3.2161764705882354)","(3.1, 3.9, 3.974342105263158)","(8.0, 12.0, 11.648351648351648)"
08-12-2022 13:41:45.886219,"(3.3, 4.1, 4.037857142857143)","(17.0, 24.0, 23.733333333333334)","(101.0, 180.0, 155.0)","(16.0, 23.0, 21.514285714285712)","(101.0, 200.0, 197.72727272727275)","(2.8, 3.25, 3.2062091503267975)","(3.1, 4.0, 4.012121212121212)","(8.0, 12.0, 11.648351648351648)"
08-12-2022 13:41:47.074541,"(3.3, 4.1, 4.0180232558139535)","(17.0, 24.0, 23.733333333333334)","(101.0, 180.0, 155.0)","(16.0, 23.0, 21.22222222222222)","(101.0, 200.0, 196.36363636363637)","(2.8, 3.25, 3.246153846153846)","(3.1, 4.1, 4.043636363636364)","(8.0, 12.0, 11.75)"
08-12-2022 13:41:48.299175,"(3.3, 3.95, 3.857725321888412)","(17.0, 25.0, 24.076923076923077)","(101.0, 180.0, 140.66666666666666)","(16.0, 22.0, 21.36)","(101.0, 200.0, 197.14285714285714)","(2.8, 3.25, 3.273170731707317)","(3.1, 4.1, 4.011594202898551)","(8.0, 12.0, 11.76)"
08-12-2022 13:41:49.580855,"(3.3, 3.9, 3.8636363636363633)","(17.0, 25.0, 23.933333333333334)","(101.0, 150.0, 140.66666666666666)","(16.0, 22.0, 21.36)","(101.0, 200.0, 197.14285714285714)","(2.8, 3.3, 3.270348837209302)","(3.1, 4.1, 3.998913043478261)","(8.0, 12.0, 11.76923076923077)"
08-12-2022 13:41:50.862508,"(3.3, 3.9, 3.85625)","(17.0, 25.0, 23.823529411764707)","(101.0, 150.0, 140.66666666666666)","(16.0, 22.0, 21.23076923076923)","(101.0, 200.0, 199.18032786885246)","(2.8, 3.3, 3.2803797468354428)","(3.1, 4.0, 4.0189516129032254)","(8.0, 12.0, 11.887096774193548)"
08-12-2022 13:41:52.151356,"(3.3, 3.85, 3.8294117647058825)","(17.0, 24.0, 23.2)","(101.0, 150.0, 140.625)","(16.0, 22.0, 21.142857142857142)","(101.0, 200.0, 199.18032786885246)","(2.8, 3.3, 3.281325301204819)","(3.1, 4.1, 4.019512195121951)","(8.0, 12.0, 11.902777777777779)"
08-12-2022 13:41:53.449185,"(3.3, 3.9, 3.8682539682539683)","(17.0, 24.0, 23.2)","(101.0, 150.0, 140.625)","(16.0, 22.0, 20.428571428571427)","(101.0, 200.0, 198.38709677419354)","(2.8, 3.3, 3.309090909090909)","(3.1, 4.1, 4.040291262135923)","(8.0, 12.0, 11.907894736842104)"
08-12-2022 13:41:54.806463,"(3.3, 3.95, 3.9040384615384616)","(17.0, 24.0, 23.58823529411765)","(101.0, 150.0, 140.625)","(16.0, 22.0, 20.454545454545453)","(101.0, 200.0, 196.51162790697674)","(2.8, 3.35, 3.3293650793650795)","(3.1, 4.1, 4.076829268292682)","(8.0, 12.0, 11.666666666666666)"
08-12-2022 13:41:56.109706,"(3.3, 3.9, 3.8777777777777778)","(17.0, 24.0, 23.706666666666667)","(101.0, 150.0, 140.625)","(16.0, 21.0, 20.27906976744186)","(101.0, 200.0, 187.2093023255814)","(2.8, 3.35, 3.35625)","(3.1, 4.1, 4.06)","(8.0, 12.0, 11.438461538461539)"
08-12-2022 13:41:57.372912,"(3.3, 3.9, 3.8808219178082193)","(17.0, 24.0, 23.523809523809526)","(101.0, 150.0, 140.625)","(16.0, 22.0, 20.305555555555557)","(101.0, 190.0, 187.2093023255814)","(2.8, 3.4, 3.367857142857143)","(3.1, 4.1, 4.0562499999999995)","(8.0, 11.5, 11.435714285714285)"
08-12-2022 13:41:58.581837,"(3.3, 3.9, 3.881081081081081)","(17.0, 24.0, 23.523809523809526)","(101.0, 150.0, 140.625)","(16.0, 21.0, 20.03125)","(101.0, 190.0, 178.23529411764707)","(2.8, 3.4, 3.392063492063492)","(3.1, 4.1, 4.064285714285714)","(8.0, 11.5, 11.44)"
08-12-2022 13:41:59.868151,"(3.3, 3.95, 3.831141868512111)","(17.0, 23.0, 22.25)","(101.0, 150.0, 140.625)","(16.0, 21.0, 19.76)","(101.0, 180.0, 178.23529411764707)","(2.8, 3.4, 3.38125)","(3.1, 4.1, 4.1587628865979385)","(8.0, 11.5, 11.323529411764707)"
08-12-2022 13:42:01.127119,"(3.3, 3.85, 3.841549295774648)","(17.0, 24.0, 23.142857142857142)","(101.0, 150.0, 140.625)","(16.0, 21.0, 19.571428571428573)","(101.0, 180.0, 178.23529411764707)","(2.8, 3.4, 3.381818181818182)","(3.1, 4.2, 4.170454545454546)","(8.0, 11.5, 11.368421052631579)"
08-12-2022 13:42:02.380595,"(3.3, 3.85, 3.829230769230769)","(17.0, 24.0, 23.166666666666668)","(101.0, 150.0, 119.41176470588235)","(16.0, 20.0, 19.17142857142857)","(101.0, 180.0, 178.23529411764707)","(2.8, 3.4, 3.40234375)","(3.1, 4.2, 4.177099236641221)","(8.0, 11.5, 11.3625)"
08-12-2022 13:42:03.822204,"(3.3, 3.85, 3.829230769230769)","(17.0, 24.0, 23.23076923076923)","(101.0, 150.0, 119.41176470588235)","(16.0, 20.0, 19.17142857142857)","(101.0, 180.0, 178.23529411764707)","(2.8, 3.45, 3.427777777777778)","(3.1, 4.2, 4.172972972972973)","(8.0, 11.5, 11.175)"
08-12-2022 13:42:05.008440,"(3.3, 3.85, 3.8264150943396227)","(17.0, 24.0, 23.23076923076923)","(101.0, 150.0, 135.45454545454544)","(16.0, 20.0, 18.625)","(101.0, 180.0, 179.34782608695653)","(2.8, 3.45, 3.4258620689655173)","(3.1, 4.2, 4.188775510204081)","(8.0, 11.5, 11.178571428571429)"
08-12-2022 13:42:06.429714,"(3.3, 3.85, 3.8291666666666666)","(17.0, 24.0, 23.214285714285715)","(101.0, 150.0, 136.66666666666666)","(16.0, 19.0, 18.625)","(101.0, 180.0, 179.34782608695653)","(2.8, 3.45, 3.4440677966101694)","(3.1, 4.2, 4.174257425742574)","(8.0, 11.5, 11.074468085106384)"
08-12-2022 13:42:07.656135,"(3.3, 3.85, 3.8291666666666666)","(17.0, 24.0, 23.214285714285715)","(101.0, 150.0, 136.66666666666666)","(16.0, 19.0, 18.625)","(101.0, 180.0, 179.3181818181818)","(2.8, 3.5, 3.4392156862745096)","(3.1, 4.2, 3.864909090909091)","(8.0, 11.5, 11.096774193548388)"
08-12-2022 13:42:08.881778,"(3.3, 3.85, 3.828813559322034)","(17.0, 24.0, 24.88888888888889)","(101.0, 150.0, 136.66666666666666)","(16.0, 19.0, 20.133333333333333)","(101.0, 180.0, 173.33333333333334)","(2.8, 3.5, 3.4166666666666665)","(3.1, 3.95, 3.8701149425287356)","(8.0, 11.5, 11.136363636363637)"
08-12-2022 13:42:10.128001,"(3.3, 3.9, 3.8815789473684212)","(16.0, 25.0, 24.944444444444443)","(91.0, 150.0, 135.0)","(16.0, 21.0, 20.342105263157894)","(101.0, 180.0, 169.77011494252872)","(2.8, 3.45, 3.428571428571429)","(3.2, 3.9, 3.798101265822785)","(8.0, 11.5, 11.18)"
08-12-2022 13:42:11.352573,"(3.3, 3.95, 3.8699288256227757)","(16.0, 25.0, 24.944444444444443)","(91.0, 150.0, 135.0)","(16.0, 21.0, 20.40625)","(101.0, 170.0, 169.77011494252872)","(2.8, 3.45, 3.419047619047619)","(3.2, 3.85, 3.799438202247191)","(8.0, 11.5, 11.2)"
08-12-2022 13:42:12.579576,"(3.3, 3.95, 3.8693548387096777)","(16.0, 25.0, 24.944444444444443)","(91.0, 150.0, 135.0)","(16.0, 21.0, 20.40625)","(101.0, 170.0, 169.77011494252872)","(2.8, 3.45, 3.4161870503597123)","(3.2, 3.85, 3.7881355932203387)","(8.0, 11.5, 11.2)"
08-12-2022 13:42:13.814418,"(3.3, 3.9, 3.8989583333333333)","(16.0, 25.0, 24.944444444444443)","(91.0, 150.0, 125.38461538461539)","(16.0, 21.0, 20.40625)","(101.0, 170.0, 169.54545454545453)","(2.8, 3.45, 3.418)","(3.2, 3.8, 3.7855555555555553)","(8.0, 11.5, 11.18)"
08-12-2022 13:42:15.041190,"(3.3, 3.95, 3.864705882352941)","(16.0, 25.0, 24.944444444444443)","(91.0, 150.0, 134.76190476190476)","(16.0, 21.0, 20.464285714285715)","(101.0, 170.0, 169.54545454545453)","(2.8, 3.45, 3.4057142857142857)","(3.2, 3.8, 3.888104089219331)","(8.0, 11.5, 11.125)"
08-12-2022 13:42:16.306398,"(3.3, 3.9, 3.858139534883721)","(16.0, 25.0, 24.944444444444443)","(91.0, 150.0, 123.33333333333333)","(16.0, 21.0, 20.464285714285715)","(101.0, 170.0, 196.23655913978496)","(2.8, 3.45, 3.3914201183431953)","(3.2, 3.9, 3.886617100371747)","(8.0, 11.5, 11.157142857142857)"
08-12-2022 13:42:17.493957,"(3.3, 3.9, 3.86)","(16.0, 25.0, 24.944444444444443)","(91.0, 150.0, 123.33333333333333)","(16.0, 21.0, 20.23076923076923)","(101.0, 200.0, 196.23655913978496)","(2.8, 3.45, 3.4037383177570093)","(3.2, 3.9, 3.8869090909090906)","(8.0, 11.5, 11.157142857142857)"
08-12-2022 13:42:18.671580,"(3.3, 3.95, 3.9164012738853504)","(16.0, 25.0, 24.944444444444443)","(91.0, 150.0, 123.33333333333333)","(16.0, 21.0, 20.107142857142858)","(101.0, 200.0, 196.23655913978496)","(2.8, 3.45, 3.385294117647059)","(3.2, 3.9, 3.8866666666666667)","(8.0, 11.5, 11.644444444444444)"
08-12-2022 13:42:19.868274,"(3.3, 3.95, 3.9172463768115944)","(16.0, 25.0, 24.944444444444443)","(91.0, 150.0, 123.33333333333333)","(16.0, 21.0, 20.107142857142858)","(101.0, 200.0, 189.54022988505747)","(2.8, 3.4, 3.375531914893617)","(3.2, 3.9, 3.8864150943396227)","(8.0, 12.0, 12.058823529411764)"
08-12-2022 13:42:21.007704,"(3.3, 3.95, 3.9173410404624276)","(16.0, 25.0, 24.941176470588236)","(91.0, 150.0, 123.33333333333333)","(16.0, 21.0, 20.107142857142858)","(101.0, 190.0, 189.54022988505747)","(2.8, 3.4, 3.36412213740458)","(3.2, 3.9, 3.8859375)","(8.0, 12.5, 12.235294117647058)"
08-12-2022 13:42:22.140207,"(3.3, 3.95, 3.91699716713881)","(16.0, 25.0, 24.941176470588236)","(91.0, 150.0, 123.33333333333333)","(16.0, 21.0, 20.074074074074073)","(101.0, 190.0, 189.54022988505747)","(2.8, 3.4, 3.3567567567567567)","(3.2, 3.9, 3.8859375)","(8.0, 12.5, 12.235294117647058)"
08-12-2022 13:42:23.317692,"(3.3, 3.95, 3.916369047619048)","(16.0, 25.0, 24.941176470588236)","(91.0, 150.0, 126.66666666666667)","(16.0, 21.0, 20.074074074074073)","(101.0, 190.0, 189.54022988505747)","(2.8, 3.4, 3.3585714285714285)","(3.2, 3.9, 3.8853658536585365)","(8.0, 12.5, 12.153846153846153)"
08-12-2022 13:42:24.482035,"(3.3, 3.95, 3.9153710247349824)","(16.0, 26.0, 25.523809523809526)","(91.0, 140.0, 122.85714285714286)","(16.0, 21.0, 20.074074074074073)","(101.0, 190.0, 189.54022988505747)","(2.8, 3.4, 3.3936708860759492)","(3.2, 3.9, 3.806578947368421)","(8.0, 12.5, 12.21875)"
08-12-2022 13:42:25.624319,"(3.3, 3.95, 3.9153710247349824)","(16.0, 26.0, 25.375)","(91.0, 140.0, 122.85714285714286)","(16.0, 21.0, 20.074074074074073)","(101.0, 190.0, 189.54022988505747)","(2.8, 3.4, 3.3853658536585365)","(3.2, 3.85, 3.8112903225806454)","(8.0, 12.5, 12.21875)"
08-12-2022 13:42:26.821598,"(3.3, 3.9, 3.8859756097560973)","(16.0, 26.0, 25.375)","(91.0, 140.0, 122.85714285714286)","(16.0, 21.0, 20.214285714285715)","(101.0, 190.0, 189.54022988505747)","(2.8, 3.4, 3.388333333333333)","(3.2, 3.85, 3.8112903225806454)","(8.0, 12.5, 12.333333333333334)"
08-12-2022 13:42:28.011961,"(3.3, 3.9, 3.8477064220183483)","(16.0, 26.0, 25.666666666666668)","(91.0, 140.0, 122.85714285714286)","(16.0, 21.0, 20.305555555555557)","(101.0, 190.0, 196.23655913978496)","(2.8, 3.4, 3.387037037037037)","(3.2, 3.85, 3.81)","(8.0, 12.5, 12.333333333333334)"
08-12-2022 13:42:29.173103,"(3.3, 3.9, 3.8468468468468466)","(16.0, 26.0, 25.666666666666668)","(91.0, 140.0, 122.85714285714286)","(16.0, 21.0, 20.305555555555557)","(101.0, 200.0, 196.23655913978496)","(2.8, 3.4, 3.38125)","(3.2, 3.85, 3.8114583333333334)","(8.5, 12.5, 12.434782608695652)"
08-12-2022 13:42:30.320096,"(3.3, 3.9, 3.8468468468468466)","(16.0, 26.0, 25.666666666666668)","(91.0, 140.0, 122.85714285714286)","(16.0, 21.0, 20.305555555555557)","(101.0, 200.0, 189.54022988505747)","(2.8, 3.4, 3.416101694915254)","(3.2, 3.85, 3.6239898989898993)","(8.5, 12.5, 12.722222222222221)"
08-12-2022 13:42:31.450595,"(3.3, 3.9, 3.8765060240963853)","(16.0, 27.0, 25.307692307692307)","(91.0, 140.0, 122.85714285714286)","(16.0, 21.0, 20.333333333333332)","(101.0, 190.0, 189.54022988505747)","(2.8, 3.45, 3.43125)","(3.2, 3.7, 3.6692857142857145)","(8.5, 13.0, 12.764705882352942)"
08-12-2022 13:42:32.524188,"(3.3, 3.9, 3.8765060240963853)","(16.0, 26.0, 25.8)","(91.0, 140.0, 122.85714285714286)","(16.0, 21.0, 20.305555555555557)","(101.0, 190.0, 189.54022988505747)","(2.8, 3.45, 3.426595744680851)","(3.2, 3.7, 3.6692857142857145)","(8.5, 13.0, 12.826086956521738)"
08-12-2022 13:42:33.528592,"(3.3, 3.9, 3.8765060240963853)","(16.0, 26.0, 25.8)","(91.0, 140.0, 125.0)","(16.0, 21.0, 20.305555555555557)","(101.0, 190.0, 189.54022988505747)","(2.8, 3.45, 3.4231707317073172)","(3.2, 3.7, 3.6692857142857145)","(8.5, 13.0, 12.875)"
08-12-2022 13:42:34.585536,"(3.3, 3.9, 3.8765060240963853)","(16.0, 26.0, 25.8)","(91.0, 140.0, 125.0)","(16.0, 21.0, 20.333333333333332)","(101.0, 190.0, 189.54022988505747)","(2.8, 3.45, 3.4231707317073172)","(3.2, 3.7, 3.606344410876133)","(8.5, 13.0, 13.166666666666666)"
08-12-2022 13:42:35.657263,"(3.3, 3.9, 3.8734177215189876)","(16.0, 26.0, 25.8)","(91.0, 140.0, 125.0)","(16.0, 21.0, 20.333333333333332)","(101.0, 190.0, 189.54022988505747)","(2.8, 3.45, 3.4231707317073172)","(3.2, 3.7, 3.606906906906907)","(8.5, 13.5, 13.125)"
08-12-2022 13:42:36.774123,"(3.3, 3.9, 3.872289156626506)","(16.0, 27.0, 25.271186440677965)","(91.0, 140.0, 125.0)","(16.0, 21.0, 20.305555555555557)","(101.0, 190.0, 189.54022988505747)","(2.8, 3.45, 3.418269230769231)","(3.2, 3.7, 3.659090909090909)","(8.5, 13.5, 13.166666666666666)"
08-12-2022 13:42:37.913291,"(3.3, 3.9, 3.852577319587629)","(16.0, 26.0, 25.8)","(91.0, 140.0, 125.0)","(16.0, 21.0, 20.305555555555557)","(101.0, 190.0, 189.54022988505747)","(2.8, 3.45, 3.418627450980392)","(3.2, 3.7, 3.623809523809524)","(8.5, 13.5, 13.346153846153847)"
08-12-2022 13:42:39.015237,"(3.3, 3.9, 3.852577319587629)","(17.0, 26.0, 25.8)","(91.0, 140.0, 134.375)","(16.0, 21.0, 20.333333333333332)","(101.0, 190.0, 189.54022988505747)","(2.8, 3.45, 3.418627450980392)","(3.1, 3.7, 3.623809523809524)","(8.5, 13.5, 13.28125)"
08-12-2022 13:42:40.109734,"(3.3, 3.9, 3.852577319587629)","(17.0, 26.0, 25.8)","(91.0, 140.0, 134.375)","(16.0, 21.0, 20.333333333333332)","(101.0, 190.0, 196.23655913978496)","(2.8, 3.45, 3.418627450980392)","(3.1, 3.7, 3.623809523809524)","(8.5, 13.5, 13.28125)"
08-12-2022 13:42:41.220825,"(3.3, 3.9, 3.852577319587629)","(16.0, 26.0, 25.8)","(91.0, 140.0, 134.375)","(16.0, 21.0, 20.333333333333332)","(101.0, 200.0, 196.23655913978496)","(2.8, 3.45, 3.4214285714285713)","(3.1, 3.7, 3.6264367816091956)","(8.5, 13.5, 13.28125)"
08-12-2022 13:42:42.407255,"(3.3, 3.9, 3.8596491228070176)","(16.0, 26.0, 25.8)","(91.0, 140.0, 134.375)","(16.0, 21.0, 20.333333333333332)","(101.0, 200.0, 196.23655913978496)","(2.8, 3.45, 3.4214285714285713)","(3.1, 3.7, 3.6242105263157898)","(8.5, 13.5, 13.096153846153847)"
08-12-2022 13:42:43.544575,"(3.3, 3.9, 3.8756756756756756)","(16.0, 26.0, 25.8)","(91.0, 140.0, 134.375)","(16.0, 21.0, 20.25581395348837)","(101.0, 200.0, 168.95833333333334)","(2.8, 3.45, 3.419791666666667)","(3.1, 3.7, 3.6242105263157898)","(8.5, 13.5, 13.096153846153847)"
08-12-2022 13:42:44.644417,"(3.2, 3.95, 3.9036842105263156)","(16.0, 25.0, 24.76923076923077)","(91.0, 140.0, 137.27272727272728)","(16.0, 22.0, 20.511627906976745)","(101.0, 170.0, 168.95833333333334)","(2.8, 3.45, 3.419791666666667)","(3.1, 3.7, 3.622330097087379)","(8.5, 13.5, 13.113636363636363)"
08-12-2022 13:42:45.734999,"(3.2, 3.9, 3.8567164179104476)","(16.0, 25.0, 24.8125)","(91.0, 140.0, 137.27272727272728)","(16.0, 22.0, 21.625)","(101.0, 170.0, 168.95833333333334)","(2.8, 3.45, 3.419)","(3.1, 3.7, 3.622330097087379)","(8.5, 13.5, 13.113636363636363)"
08-12-2022 13:42:46.860492,"(3.2, 3.9, 3.8567164179104476)","(16.0, 25.0, 24.8125)","(91.0, 140.0, 134.44444444444446)","(16.0, 22.0, 21.625)","(101.0, 170.0, 168.95833333333334)","(2.8, 3.45, 3.419)","(3.1, 3.7, 3.622330097087379)","(8.5, 13.5, 13.333333333333334)"
08-12-2022 13:42:47.907820,"(3.2, 3.9, 3.8567164179104476)","(16.0, 25.0, 24.8125)","(81.0, 140.0, 134.44444444444446)","(16.0, 22.0, 21.625)","(101.0, 170.0, 168.95833333333334)","(2.9, 3.45, 3.419)","(3.1, 3.7, 3.622330097087379)","(9.0, 13.5, 13.382352941176471)"
08-12-2022 13:42:49.044182,"(3.2, 3.85, 3.8354651162790696)","(16.0, 26.0, 25.529411764705884)","(81.0, 140.0, 134.44444444444446)","(16.0, 22.0, 21.846153846153847)","(101.0, 170.0, 168.95833333333334)","(2.9, 3.45, 3.4339622641509435)","(3.1, 3.7, 3.6790697674418604)","(9.0, 13.5, 13.409090909090908)"
08-12-2022 13:42:50.100178,"(3.2, 3.85, 3.8348214285714284)","(16.0, 26.0, 25.238095238095237)","(81.0, 140.0, 134.44444444444446)","(16.0, 22.0, 21.846153846153847)","(101.0, 170.0, 168.95833333333334)","(2.9, 3.45, 3.424576271186441)","(3.1, 3.7, 3.6947761194029853)","(9.0, 13.5, 13.409090909090908)"
08-12-2022 13:42:51.134100,"(3.2, 3.85, 3.8346153846153848)","(16.0, 26.0, 25.238095238095237)","(81.0, 140.0, 134.44444444444446)","(16.0, 22.0, 9998.5)","(101.0, 170.0, 9998.5)","(2.9, 3.45, 9998.5)","(3.1, 3.7, 9998.5)","(9.0, 13.5, 9998.5)"
08-12-2022 13:42:52.167212,"(3.2, 99998, 9998.5)","(16.0, 99998, 9998.5)","(81.0, 99998, 9998.5)","(16.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(2.9, 99998, 9998.5)","(3.1, 99998, 9998.5)","(9.0, 99998, 9998.5)"
