,Villainess,Overhyped,Silver Valley,Good Charlotte,Barney Sun,My Shout Zoe,Nick The Quick,Dr Topaz
11-01-2023 20:27:31.233139,"(41.0, 140.0, 125.0)","(4.0, 7.6, 7.35)","(14.0, 21.0, 20.84090909090909)","(21.0, 55.0, 51.785714285714285)","(3.5, 3.7, 3.646666666666667)","(9.0, 13.0, 12.75)","(2.4, 2.58, 2.54)","(13.0, 27.0, 23.904761904761905)"
11-01-2023 20:27:32.587826,"(41.0, 140.0, 125.0)","(4.0, 7.6, 7.35)","(14.0, 21.0, 20.84090909090909)","(21.0, 55.0, 51.785714285714285)","(3.5, 3.7, 3.628)","(9.0, 13.0, 12.75)","(2.4, 2.58, 2.54)","(13.0, 27.0, 23.904761904761905)"
11-01-2023 20:27:33.886996,"(41.0, 140.0, 125.0)","(4.0, 7.6, 7.364705882352941)","(14.0, 21.0, 20.84090909090909)","(21.0, 55.0, 48.68421052631579)","(3.5, 3.7, 3.6045454545454545)","(9.0, 13.0, 12.333333333333334)","(2.4, 2.58, 2.54)","(13.0, 27.0, 23.904761904761905)"
11-01-2023 20:27:35.222825,"(41.0, 140.0, 125.0)","(4.2, 7.6, 7.364705882352941)","(14.0, 21.0, 20.84090909090909)","(21.0, 55.0, 51.785714285714285)","(3.4, 3.7, 3.6090909090909093)","(9.0, 13.0, 12.25)","(2.35, 2.58, 2.54)","(14.0, 27.0, 23.904761904761905)"
11-01-2023 20:27:36.549520,"(41.0, 140.0, 125.0)","(4.2, 7.6, 7.364705882352941)","(14.0, 21.0, 20.84090909090909)","(21.0, 55.0, 50.5)","(3.4, 3.7, 3.625925925925926)","(9.0, 13.0, 12.333333333333334)","(2.35, 2.58, 2.541025641025641)","(14.0, 27.0, 23.904761904761905)"
11-01-2023 20:27:37.836352,"(41.0, 140.0, 125.0)","(4.2, 7.6, 7.364705882352941)","(14.0, 21.0, 20.84090909090909)","(21.0, 55.0, 50.5)","(3.4, 3.7, 3.625925925925926)","(9.0, 13.0, 11.606060606060606)","(2.35, 2.58, 2.5456)","(14.0, 27.0, 23.904761904761905)"
11-01-2023 20:27:39.126945,"(41.0, 140.0, 125.0)","(4.2, 7.6, 7.364705882352941)","(14.0, 21.0, 20.84090909090909)","(21.0, 55.0, 47.0)","(3.4, 3.7, 3.6090909090909093)","(9.0, 13.0, 11.606060606060606)","(2.35, 2.56, 2.543846153846154)","(14.0, 27.0, 24.045454545454547)"
11-01-2023 20:27:40.409330,"(41.0, 140.0, 125.0)","(4.2, 7.6, 7.364705882352941)","(14.0, 21.0, 20.84090909090909)","(21.0, 55.0, 47.0)","(3.4, 3.7, 3.6090909090909093)","(9.0, 13.0, 11.606060606060606)","(2.35, 2.56, 2.5366666666666666)","(14.0, 27.0, 24.045454545454547)"
11-01-2023 20:27:41.711874,"(41.0, 140.0, 125.0)","(4.2, 7.6, 7.364705882352941)","(14.0, 21.0, 20.84090909090909)","(21.0, 55.0, 50.5)","(3.4, 3.7, 3.6166666666666667)","(9.0, 13.0, 11.606060606060606)","(2.35, 2.56, 2.5366666666666666)","(14.0, 27.0, 24.045454545454547)"
11-01-2023 20:27:42.942892,"(41.0, 140.0, 125.0)","(4.2, 7.6, 7.364705882352941)","(14.0, 21.0, 20.84090909090909)","(21.0, 55.0, 50.5)","(3.4, 3.7, 3.6090909090909093)","(9.0, 13.0, 11.606060606060606)","(2.35, 2.56, 2.5235714285714286)","(14.0, 27.0, 24.045454545454547)"
11-01-2023 20:27:44.111892,"(41.0, 140.0, 125.0)","(4.2, 7.6, 7.364705882352941)","(14.0, 21.0, 20.84090909090909)","(21.0, 55.0, 47.0)","(3.4, 3.7, 3.625925925925926)","(9.0, 13.0, 11.606060606060606)","(2.35, 2.56, 2.5235714285714286)","(14.0, 27.0, 24.045454545454547)"
11-01-2023 20:27:45.152399,"(41.0, 140.0, 125.0)","(4.2, 7.6, 7.364705882352941)","(14.0, 21.0, 20.84090909090909)","(21.0, 55.0, 47.0)","(3.4, 3.7, 3.625925925925926)","(9.0, 13.0, 11.606060606060606)","(2.35, 2.56, 2.5235714285714286)","(14.0, 27.0, 24.045454545454547)"
11-01-2023 20:27:46.222226,"(41.0, 140.0, 125.0)","(4.2, 7.6, 7.364705882352941)","(14.0, 21.0, 20.84090909090909)","(21.0, 55.0, 50.5)","(3.4, 3.7, 3.6090909090909093)","(9.0, 13.0, 11.606060606060606)","(2.35, 2.56, 2.5235714285714286)","(14.0, 27.0, 24.045454545454547)"
11-01-2023 20:27:47.354227,"(41.0, 140.0, 125.0)","(4.2, 7.6, 7.364705882352941)","(14.0, 21.0, 20.84090909090909)","(21.0, 55.0, 47.0)","(3.4, 3.7, 3.625925925925926)","(9.0, 13.0, 11.606060606060606)","(2.35, 2.56, 2.5235714285714286)","(14.0, 27.0, 24.045454545454547)"
11-01-2023 20:27:48.573537,"(41.0, 140.0, 125.0)","(4.2, 7.6, 7.380645161290323)","(14.0, 21.0, 20.84090909090909)","(21.0, 55.0, 50.5)","(3.4, 3.7, 3.6090909090909093)","(9.0, 13.0, 11.606060606060606)","(2.35, 2.56, 2.5235714285714286)","(14.0, 27.0, 24.045454545454547)"
11-01-2023 20:27:49.748680,"(41.0, 140.0, 125.0)","(4.2, 7.6, 7.380645161290323)","(14.0, 21.0, 19.565217391304348)","(21.0, 55.0, 47.0)","(3.4, 3.7, 3.625925925925926)","(9.0, 13.0, 11.606060606060606)","(2.35, 2.56, 2.5235714285714286)","(14.0, 27.0, 24.02857142857143)"
11-01-2023 20:27:50.901754,"(41.0, 140.0, 125.0)","(4.2, 7.6, 7.380645161290323)","(14.0, 22.0, 19.565217391304348)","(21.0, 55.0, 47.0)","(3.4, 3.7, 3.625925925925926)","(9.0, 13.0, 11.606060606060606)","(2.35, 2.56, 2.5235714285714286)","(14.0, 27.0, 24.02857142857143)"
11-01-2023 20:27:52.053168,"(41.0, 140.0, 125.0)","(4.2, 7.6, 7.380645161290323)","(14.0, 22.0, 19.733333333333334)","(21.0, 55.0, 50.5)","(3.4, 3.7, 3.6090909090909093)","(9.0, 13.0, 11.606060606060606)","(2.35, 2.56, 2.5235714285714286)","(14.0, 27.0, 24.02857142857143)"
11-01-2023 20:27:53.263838,"(41.0, 140.0, 125.0)","(4.2, 7.6, 7.380645161290323)","(14.0, 22.0, 19.733333333333334)","(21.0, 55.0, 50.5)","(3.4, 3.7, 3.6090909090909093)","(9.0, 13.0, 11.606060606060606)","(2.35, 2.56, 2.5235714285714286)","(14.0, 27.0, 24.02857142857143)"
11-01-2023 20:27:54.409910,"(41.0, 140.0, 125.0)","(4.2, 7.6, 7.380645161290323)","(14.0, 22.0, 20.3)","(21.0, 55.0, 47.0)","(3.4, 3.7, 3.625925925925926)","(9.0, 13.0, 11.606060606060606)","(2.35, 2.56, 2.5235714285714286)","(14.0, 27.0, 24.02857142857143)"
11-01-2023 20:27:55.552692,"(41.0, 140.0, 125.0)","(4.2, 7.6, 7.380645161290323)","(14.0, 22.0, 20.3)","(21.0, 55.0, 50.5)","(3.4, 3.7, 3.6090909090909093)","(9.0, 13.0, 11.606060606060606)","(2.35, 2.56, 2.5235714285714286)","(14.0, 27.0, 24.02857142857143)"
11-01-2023 20:27:56.690030,"(41.0, 140.0, 125.0)","(4.2, 7.6, 7.380645161290323)","(14.0, 22.0, 20.3)","(26.0, 55.0, 47.0)","(3.4, 3.7, 3.625925925925926)","(9.0, 13.0, 11.606060606060606)","(2.35, 2.56, 2.5235714285714286)","(15.0, 27.0, 24.02857142857143)"
11-01-2023 20:27:57.801678,"(41.0, 140.0, 125.0)","(4.2, 7.6, 7.380645161290323)","(14.0, 22.0, 20.3)","(26.0, 55.0, 50.5)","(3.4, 3.7, 3.6090909090909093)","(9.0, 13.0, 11.606060606060606)","(2.35, 2.56, 2.5235714285714286)","(15.0, 27.0, 24.02857142857143)"
11-01-2023 20:27:58.870254,"(41.0, 140.0, 125.0)","(4.2, 7.6, 7.380645161290323)","(14.0, 22.0, 20.3)","(26.0, 55.0, 47.0)","(3.4, 3.7, 3.625925925925926)","(9.0, 13.0, 11.606060606060606)","(2.35, 2.56, 2.5235714285714286)","(15.0, 27.0, 24.02857142857143)"
11-01-2023 20:28:00.040515,"(41.0, 140.0, 125.0)","(4.2, 7.6, 7.380645161290323)","(14.0, 22.0, 20.3)","(26.0, 55.0, 50.5)","(3.4, 3.7, 3.6333333333333333)","(9.0, 13.0, 11.606060606060606)","(2.35, 2.56, 2.5235714285714286)","(15.0, 27.0, 23.75)"
11-01-2023 20:28:01.094359,"(41.0, 140.0, 125.0)","(4.2, 7.6, 7.380645161290323)","(14.0, 22.0, 20.3)","(26.0, 55.0, 47.0)","(3.4, 3.7, 3.6636363636363636)","(9.0, 13.0, 11.606060606060606)","(2.35, 2.56, 2.5235714285714286)","(15.0, 27.0, 23.75)"
11-01-2023 20:28:02.270789,"(41.0, 140.0, 125.0)","(4.2, 7.6, 7.380645161290323)","(14.0, 22.0, 20.3)","(26.0, 55.0, 47.0)","(3.4, 3.7, 3.6636363636363636)","(9.0, 13.0, 11.606060606060606)","(2.35, 2.56, 2.5235714285714286)","(15.0, 27.0, 23.75)"
11-01-2023 20:28:03.433863,"(41.0, 140.0, 125.0)","(4.2, 7.6, 7.380645161290323)","(14.0, 22.0, 20.3)","(26.0, 55.0, 50.5)","(3.4, 3.7, 3.6333333333333333)","(9.0, 13.0, 11.606060606060606)","(2.35, 2.56, 2.5136363636363637)","(15.0, 27.0, 23.75)"
11-01-2023 20:28:04.587032,"(41.0, 140.0, 125.0)","(4.2, 7.6, 7.380645161290323)","(14.0, 22.0, 20.3)","(26.0, 55.0, 47.0)","(3.4, 3.7, 3.6636363636363636)","(9.0, 13.0, 11.606060606060606)","(2.35, 2.56, 2.4952380952380953)","(15.0, 27.0, 23.75)"
11-01-2023 20:28:05.792265,"(41.0, 140.0, 125.0)","(4.2, 7.6, 7.380645161290323)","(14.0, 22.0, 20.3)","(26.0, 55.0, 47.0)","(3.4, 3.7, 3.6636363636363636)","(9.0, 13.0, 11.606060606060606)","(2.35, 2.56, 2.5076923076923077)","(15.0, 27.0, 23.848484848484848)"
11-01-2023 20:28:06.991639,"(41.0, 140.0, 125.0)","(4.2, 7.6, 7.380645161290323)","(14.0, 22.0, 20.3)","(26.0, 55.0, 50.5)","(3.4, 3.7, 3.6333333333333333)","(9.0, 13.0, 11.54054054054054)","(2.35, 2.56, 2.4952380952380953)","(15.0, 27.0, 23.848484848484848)"
11-01-2023 20:28:08.185098,"(41.0, 140.0, 125.0)","(4.2, 7.6, 7.380645161290323)","(14.0, 22.0, 20.3)","(26.0, 55.0, 50.5)","(3.4, 3.7, 3.6333333333333333)","(9.0, 13.0, 11.606060606060606)","(2.35, 2.56, 2.4952380952380953)","(15.0, 27.0, 23.848484848484848)"
11-01-2023 20:28:09.414095,"(41.0, 140.0, 125.0)","(4.2, 7.6, 7.380645161290323)","(14.0, 22.0, 20.3)","(26.0, 55.0, 47.0)","(3.4, 3.7, 3.6636363636363636)","(9.0, 13.0, 11.606060606060606)","(2.35, 2.56, 2.5076923076923077)","(15.0, 27.0, 23.848484848484848)"
11-01-2023 20:28:10.635853,"(41.0, 140.0, 125.0)","(4.2, 7.6, 7.380645161290323)","(14.0, 22.0, 20.3)","(26.0, 55.0, 50.5)","(3.4, 3.7, 3.6333333333333333)","(9.0, 13.0, 11.606060606060606)","(2.35, 2.56, 2.4952380952380953)","(15.0, 27.0, 23.848484848484848)"
11-01-2023 20:28:11.873665,"(41.0, 140.0, 125.0)","(4.2, 7.6, 7.380645161290323)","(14.0, 22.0, 20.3)","(26.0, 55.0, 50.5)","(3.4, 3.7, 3.6333333333333333)","(9.0, 13.0, 11.54054054054054)","(2.35, 2.56, 2.4952380952380953)","(15.0, 27.0, 23.848484848484848)"
11-01-2023 20:28:13.054707,"(41.0, 140.0, 125.0)","(4.2, 7.6, 7.380645161290323)","(14.0, 22.0, 20.64)","(26.0, 55.0, 47.0)","(3.4, 3.7, 3.6636363636363636)","(9.0, 13.0, 11.606060606060606)","(2.35, 2.56, 2.5076923076923077)","(15.0, 27.0, 23.848484848484848)"
11-01-2023 20:28:14.199150,"(41.0, 140.0, 130.76923076923077)","(4.2, 7.6, 7.434146341463414)","(14.0, 22.0, 20.64)","(26.0, 55.0, 47.0)","(3.4, 3.7, 3.6333333333333333)","(9.0, 13.0, 11.606060606060606)","(2.35, 2.56, 2.5)","(15.0, 27.0, 23.848484848484848)"
11-01-2023 20:28:15.362417,"(41.0, 140.0, 130.76923076923077)","(4.2, 7.6, 7.434146341463414)","(14.0, 22.0, 20.64)","(26.0, 55.0, 50.5)","(3.4, 3.7, 3.6125000000000003)","(9.0, 13.0, 11.606060606060606)","(2.35, 2.56, 2.490322580645161)","(15.0, 27.0, 23.651162790697676)"
11-01-2023 20:28:16.471042,"(41.0, 140.0, 130.76923076923077)","(4.2, 7.8, 7.64)","(14.0, 22.0, 20.64)","(26.0, 55.0, 50.5)","(3.4, 3.7, 3.6333333333333333)","(9.0, 13.0, 11.54054054054054)","(2.35, 2.56, 2.498285714285714)","(15.0, 27.0, 23.571428571428573)"
11-01-2023 20:28:17.473103,"(41.0, 140.0, 130.76923076923077)","(4.2, 7.6, 7.59)","(14.0, 22.0, 20.64)","(26.0, 55.0, 47.0)","(3.4, 3.7, 3.6333333333333333)","(9.0, 13.0, 11.54054054054054)","(2.35, 2.56, 2.498285714285714)","(15.0, 27.0, 23.571428571428573)"
11-01-2023 20:28:18.521590,"(41.0, 140.0, 130.76923076923077)","(4.2, 7.8, 7.696296296296296)","(14.0, 22.0, 20.64)","(26.0, 55.0, 50.5)","(3.4, 3.7, 3.6125000000000003)","(9.0, 13.0, 11.258064516129032)","(2.35, 2.56, 2.488)","(15.0, 27.0, 23.571428571428573)"
11-01-2023 20:28:19.596846,"(41.0, 140.0, 130.76923076923077)","(4.2, 7.8, 7.763636363636364)","(14.0, 22.0, 20.52173913043478)","(26.0, 55.0, 47.0)","(3.4, 3.7, 3.646666666666667)","(9.0, 13.0, 11.5)","(2.35, 2.56, 2.498285714285714)","(15.0, 27.0, 23.571428571428573)"
11-01-2023 20:28:20.757379,"(41.0, 140.0, 130.76923076923077)","(4.2, 7.8, 7.763636363636364)","(14.0, 22.0, 20.612244897959183)","(26.0, 55.0, 50.5)","(3.4, 3.7, 3.62)","(9.0, 13.0, 11.258064516129032)","(2.35, 2.56, 2.488)","(15.0, 27.0, 23.571428571428573)"
11-01-2023 20:28:21.897711,"(41.0, 140.0, 130.76923076923077)","(4.2, 7.8, 7.7749999999999995)","(14.0, 22.0, 20.612244897959183)","(26.0, 55.0, 50.5)","(3.4, 3.7, 3.62)","(9.0, 13.0, 11.258064516129032)","(2.35, 2.56, 2.488)","(15.0, 27.0, 23.210526315789473)"
11-01-2023 20:28:23.055354,"(41.0, 140.0, 130.76923076923077)","(4.2, 7.8, 7.724324324324324)","(14.0, 22.0, 20.612244897959183)","(26.0, 55.0, 47.0)","(3.4, 3.7, 3.646666666666667)","(9.0, 13.0, 11.9)","(2.35, 2.56, 2.498285714285714)","(15.0, 27.0, 23.210526315789473)"
11-01-2023 20:28:24.198270,"(41.0, 140.0, 130.76923076923077)","(4.2, 7.8, 7.724324324324324)","(14.0, 22.0, 20.612244897959183)","(26.0, 55.0, 47.0)","(3.4, 3.7, 3.646666666666667)","(9.0, 12.5, 11.435483870967742)","(2.35, 2.56, 2.498285714285714)","(15.0, 27.0, 23.210526315789473)"
11-01-2023 20:28:25.316276,"(41.0, 140.0, 130.76923076923077)","(4.2, 7.8, 7.724324324324324)","(14.0, 22.0, 20.612244897959183)","(26.0, 55.0, 47.0)","(3.4, 3.7, 3.6384615384615384)","(9.0, 12.5, 11.435483870967742)","(2.35, 2.56, 2.533333333333333)","(15.0, 27.0, 23.210526315789473)"
11-01-2023 20:28:26.467780,"(41.0, 140.0, 130.76923076923077)","(4.2, 7.8, 7.724324324324324)","(14.0, 22.0, 20.612244897959183)","(26.0, 55.0, 50.5)","(3.4, 3.7, 3.58)","(9.0, 12.5, 11.23076923076923)","(2.35, 2.54, 2.49)","(15.0, 27.0, 23.210526315789473)"
11-01-2023 20:28:27.569197,"(41.0, 140.0, 130.76923076923077)","(4.2, 7.8, 7.7749999999999995)","(14.0, 22.0, 20.612244897959183)","(26.0, 55.0, 50.5)","(3.4, 3.7, 3.6333333333333333)","(9.0, 12.5, 11.26086956521739)","(2.35, 2.54, 2.483)","(15.0, 27.0, 23.10810810810811)"
11-01-2023 20:28:28.669210,"(41.0, 140.0, 130.76923076923077)","(4.2, 7.8, 7.7749999999999995)","(14.0, 22.0, 20.612244897959183)","(26.0, 55.0, 47.0)","(3.4, 3.7, 3.6076923076923078)","(9.0, 12.5, 11.435483870967742)","(2.35, 2.54, 2.483)","(15.0, 27.0, 23.097560975609756)"
11-01-2023 20:28:29.766941,"(41.0, 140.0, 130.76923076923077)","(4.2, 7.8, 7.724324324324324)","(14.0, 22.0, 20.612244897959183)","(26.0, 55.0, 50.5)","(3.4, 3.7, 3.6333333333333333)","(9.0, 12.5, 11.23076923076923)","(2.35, 2.54, 2.4766666666666666)","(15.0, 27.0, 23.10810810810811)"
11-01-2023 20:28:30.882637,"(41.0, 140.0, 130.76923076923077)","(4.2, 7.8, 7.7749999999999995)","(14.0, 22.0, 20.612244897959183)","(26.0, 55.0, 50.5)","(3.4, 3.7, 3.6333333333333333)","(9.0, 12.5, 11.23076923076923)","(2.35, 2.54, 2.4766666666666666)","(15.0, 27.0, 23.10810810810811)"
11-01-2023 20:28:32.051727,"(41.0, 140.0, 130.76923076923077)","(4.2, 7.8, 7.7749999999999995)","(14.0, 22.0, 20.612244897959183)","(26.0, 55.0, 47.0)","(3.4, 3.7, 3.6384615384615384)","(9.0, 12.5, 11.482142857142858)","(2.35, 2.54, 2.4837037037037035)","(15.0, 27.0, 23.10810810810811)"
11-01-2023 20:28:33.277524,"(41.0, 140.0, 130.76923076923077)","(4.2, 7.8, 7.982608695652174)","(14.0, 22.0, 20.612244897959183)","(26.0, 55.0, 50.5)","(3.4, 3.7, 3.5666666666666664)","(9.0, 12.5, 11.23076923076923)","(2.35, 2.54, 2.4709090909090907)","(15.0, 27.0, 23.097560975609756)"
11-01-2023 20:28:34.695521,"(41.0, 140.0, 130.76923076923077)","(4.2, 8.0, 8.333333333333332)","(14.0, 22.0, 20.612244897959183)","(26.0, 55.0, 50.5)","(3.4, 3.7, 3.6448275862068966)","(9.0, 12.5, 11.8)","(2.35, 2.54, 2.464)","(15.0, 27.0, 23.097560975609756)"
11-01-2023 20:28:36.038012,"(41.0, 140.0, 130.76923076923077)","(4.2, 8.6, 8.186666666666667)","(14.0, 22.0, 20.612244897959183)","(26.0, 55.0, 50.5)","(3.4, 3.7, 3.636)","(9.0, 12.0, 11.8)","(2.35, 2.54, 2.464)","(15.0, 27.0, 23.097560975609756)"
11-01-2023 20:28:37.392576,"(41.0, 140.0, 130.76923076923077)","(4.2, 8.4, 8.102857142857143)","(14.0, 22.0, 20.612244897959183)","(26.0, 55.0, 47.0)","(3.4, 3.7, 3.636)","(9.0, 12.0, 11.9)","(2.35, 2.54, 2.464)","(15.0, 27.0, 23.10810810810811)"
11-01-2023 20:28:38.869339,"(41.0, 140.0, 130.76923076923077)","(4.2, 8.4, 8.102857142857143)","(14.0, 22.0, 20.612244897959183)","(26.0, 55.0, 47.0)","(3.4, 3.7, 3.6448275862068966)","(9.0, 12.0, 11.9)","(2.35, 2.54, 2.464)","(15.0, 27.0, 23.097560975609756)"
11-01-2023 20:28:40.415552,"(41.0, 140.0, 130.76923076923077)","(4.2, 8.4, 8.102857142857143)","(14.0, 22.0, 20.612244897959183)","(26.0, 55.0, 50.5)","(3.4, 3.7, 3.6448275862068966)","(9.0, 12.0, 11.8)","(2.35, 2.54, 2.464)","(15.0, 27.0, 23.097560975609756)"
11-01-2023 20:28:41.715876,"(41.0, 140.0, 130.76923076923077)","(4.2, 8.4, 8.102857142857143)","(14.0, 22.0, 20.612244897959183)","(26.0, 55.0, 50.5)","(3.4, 3.7, 3.636)","(9.0, 12.0, 11.8)","(2.35, 2.54, 2.464)","(15.0, 27.0, 23.10810810810811)"
11-01-2023 20:28:43.051055,"(41.0, 140.0, 130.76923076923077)","(4.2, 8.4, 8.102857142857143)","(14.0, 22.0, 20.612244897959183)","(26.0, 55.0, 50.5)","(3.4, 3.7, 3.636)","(9.0, 12.0, 11.625)","(2.35, 2.54, 2.464)","(15.0, 27.0, 23.097560975609756)"
11-01-2023 20:28:44.221542,"(41.0, 140.0, 130.76923076923077)","(4.2, 8.4, 8.102857142857143)","(14.0, 22.0, 20.612244897959183)","(26.0, 55.0, 47.0)","(3.4, 3.7, 3.636)","(9.0, 12.0, 11.375)","(2.35, 2.54, 2.464)","(15.0, 27.0, 23.097560975609756)"
11-01-2023 20:28:45.375855,"(41.0, 140.0, 130.76923076923077)","(4.2, 8.4, 8.133333333333333)","(14.0, 22.0, 20.612244897959183)","(26.0, 55.0, 50.5)","(3.4, 3.7, 3.636)","(9.0, 12.0, 11.722222222222221)","(2.35, 2.54, 2.464)","(15.0, 27.0, 23.10810810810811)"
11-01-2023 20:28:46.540614,"(41.0, 140.0, 130.76923076923077)","(4.2, 8.4, 8.01)","(14.0, 22.0, 20.612244897959183)","(26.0, 55.0, 50.5)","(3.4, 3.7, 3.636)","(9.0, 12.0, 11.304878048780488)","(2.35, 2.54, 2.464)","(15.0, 27.0, 23.10810810810811)"
11-01-2023 20:28:47.689029,"(41.0, 140.0, 130.76923076923077)","(4.2, 8.4, 8.028571428571428)","(14.0, 22.0, 20.612244897959183)","(26.0, 55.0, 47.0)","(3.4, 3.7, 3.636)","(9.0, 12.0, 11.304878048780488)","(2.35, 2.54, 2.4815384615384617)","(15.0, 27.0, 23.5)"
11-01-2023 20:28:48.833887,"(41.0, 140.0, 130.76923076923077)","(4.2, 8.4, 8.028571428571428)","(14.0, 22.0, 20.612244897959183)","(26.0, 55.0, 50.5)","(3.4, 3.7, 3.636)","(9.0, 12.0, 11.22972972972973)","(2.35, 2.54, 2.4709090909090907)","(15.0, 26.0, 23.115384615384617)"
11-01-2023 20:28:49.978379,"(41.0, 140.0, 130.76923076923077)","(4.2, 8.4, 8.148387096774194)","(14.0, 22.0, 20.612244897959183)","(26.0, 55.0, 50.5)","(3.4, 3.7, 3.636)","(9.0, 12.0, 11.441176470588236)","(2.35, 2.54, 2.4672727272727273)","(15.0, 26.0, 23.083333333333332)"
11-01-2023 20:28:51.130501,"(41.0, 140.0, 130.76923076923077)","(4.2, 8.8, 8.582608695652175)","(14.0, 22.0, 21.789473684210527)","(26.0, 55.0, 50.5)","(3.4, 3.7, 3.630434782608696)","(9.0, 12.0, 11.441176470588236)","(2.35, 2.54, 2.56)","(15.0, 26.0, 24.25)"
11-01-2023 20:28:52.254251,"(41.0, 140.0, 130.76923076923077)","(4.2, 8.8, 8.22857142857143)","(14.0, 22.0, 21.789473684210527)","(26.0, 55.0, 50.5)","(3.4, 3.7, 3.611111111111111)","(9.0, 12.0, 11.34)","(2.35, 2.6, 2.5672727272727274)","(15.0, 26.0, 24.22222222222222)"
11-01-2023 20:28:53.346742,"(41.0, 140.0, 130.76923076923077)","(4.2, 8.8, 8.342857142857143)","(14.0, 22.0, 21.764705882352942)","(26.0, 55.0, 47.0)","(3.4, 3.7, 3.611111111111111)","(9.0, 12.0, 11.393617021276595)","(2.35, 2.6, 2.52)","(15.0, 26.0, 24.22222222222222)"
11-01-2023 20:28:54.433414,"(41.0, 140.0, 130.76923076923077)","(4.2, 9.0, 8.066666666666666)","(14.0, 22.0, 21.764705882352942)","(26.0, 55.0, 50.5)","(3.4, 3.7, 3.611111111111111)","(9.0, 12.0, 11.393617021276595)","(2.35, 2.56, 2.5475)","(15.0, 26.0, 24.22222222222222)"
11-01-2023 20:28:55.690841,"(41.0, 140.0, 130.76923076923077)","(4.2, 8.8, 8.685714285714287)","(14.0, 22.0, 21.789473684210527)","(26.0, 55.0, 50.5)","(3.4, 3.7, 3.611111111111111)","(9.0, 12.0, 11.393617021276595)","(2.35, 2.56, 2.5025)","(15.0, 26.0, 24.22222222222222)"
11-01-2023 20:28:56.918744,"(41.0, 140.0, 130.76923076923077)","(4.2, 8.8, 8.685714285714287)","(14.0, 22.0, 21.789473684210527)","(26.0, 55.0, 47.0)","(3.4, 3.7, 3.6225806451612903)","(9.0, 12.0, 11.393617021276595)","(2.35, 2.52, 2.5017391304347827)","(15.0, 26.0, 24.333333333333332)"
11-01-2023 20:28:57.968321,"(41.0, 140.0, 130.76923076923077)","(4.2, 8.8, 8.338461538461539)","(14.0, 22.0, 21.789473684210527)","(26.0, 55.0, 50.5)","(3.4, 3.7, 3.6225806451612903)","(9.0, 12.0, 11.393617021276595)","(2.35, 2.52, 2.5017391304347827)","(15.0, 26.0, 24.333333333333332)"
11-01-2023 20:28:59.123818,"(41.0, 140.0, 130.76923076923077)","(4.2, 8.8, 8.17142857142857)","(14.0, 22.0, 21.789473684210527)","(26.0, 55.0, 50.5)","(3.4, 3.7, 3.5791666666666666)","(9.0, 12.0, 11.393617021276595)","(2.35, 2.52, 2.501333333333333)","(15.0, 26.0, 25.13157894736842)"
11-01-2023 20:29:00.281894,"(41.0, 140.0, 130.76923076923077)","(4.2, 8.8, 8.17142857142857)","(14.0, 22.0, 21.789473684210527)","(26.0, 55.0, 47.0)","(3.4, 3.6, 3.575)","(9.0, 12.0, 11.393617021276595)","(2.35, 2.52, 2.5060000000000002)","(15.0, 26.0, 25.135135135135137)"
11-01-2023 20:29:01.393539,"(51.0, 140.0, 130.76923076923077)","(4.4, 8.8, 8.17142857142857)","(14.0, 22.0, 21.789473684210527)","(26.0, 55.0, 50.5)","(3.3, 3.6, 3.575)","(9.0, 12.0, 11.393617021276595)","(2.35, 2.52, 2.5060000000000002)","(15.0, 26.0, 25.135135135135137)"
11-01-2023 20:29:02.669045,"(51.0, 140.0, 130.76923076923077)","(4.4, 8.8, 8.17142857142857)","(14.0, 22.0, 21.3)","(26.0, 55.0, 50.5)","(3.3, 3.6, 3.668421052631579)","(9.0, 12.0, 11.393617021276595)","(2.35, 2.52, 2.535)","(15.0, 26.0, 25.17948717948718)"
11-01-2023 20:29:03.802121,"(51.0, 140.0, 130.76923076923077)","(4.4, 8.8, 8.15)","(14.0, 22.0, 21.73076923076923)","(26.0, 55.0, 47.0)","(3.3, 3.7, 3.672093023255814)","(9.0, 12.0, 11.34)","(2.35, 2.54, 2.535)","(15.0, 26.0, 25.17948717948718)"
11-01-2023 20:29:04.979882,"(51.0, 140.0, 130.76923076923077)","(4.4, 8.8, 8.15)","(14.0, 22.0, 21.57142857142857)","(26.0, 55.0, 50.5)","(3.3, 3.7, 3.672093023255814)","(9.0, 12.0, 11.34)","(2.35, 2.54, 2.51)","(15.0, 26.0, 25.17948717948718)"
11-01-2023 20:29:06.181932,"(51.0, 140.0, 130.76923076923077)","(4.4, 8.8, 8.15)","(14.0, 22.0, 21.5)","(26.0, 55.0, 50.5)","(3.3, 3.7, 3.672093023255814)","(9.0, 12.0, 11.393617021276595)","(2.35, 2.54, 2.5)","(15.0, 26.0, 25.17948717948718)"
11-01-2023 20:29:07.294403,"(51.0, 140.0, 130.76923076923077)","(4.4, 8.8, 8.15)","(14.0, 22.0, 21.684210526315788)","(26.0, 55.0, 47.0)","(3.3, 3.7, 3.6783783783783783)","(9.0, 12.0, 11.393617021276595)","(2.35, 2.54, 2.51)","(15.0, 26.0, 25.17948717948718)"
