,Tricky Shacoby,Sammy Buttons,Tap Out Diesel,Lady On Fire,Skyla Blue,Monday Blues,Blazin Shirl,Black Book
04-01-2023 15:49:58.521047,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 377.6923076923077)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:49:59.602267,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 377.6923076923077)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:50:00.695494,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 377.6923076923077)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:50:01.814271,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 377.6923076923077)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:50:02.956393,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 377.6923076923077)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:50:04.105516,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 377.6923076923077)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:50:05.276212,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 377.6923076923077)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:50:06.455232,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 377.6923076923077)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:50:07.624542,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 377.6923076923077)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:50:08.780415,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 377.6923076923077)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:50:09.886043,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 377.6923076923077)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:50:10.969240,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 377.6923076923077)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:50:12.027011,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 377.6923076923077)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:50:13.067375,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 377.6923076923077)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:50:14.118470,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 377.6923076923077)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:50:15.312375,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 377.6923076923077)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:50:16.476585,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 377.6923076923077)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:50:17.676702,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 377.6923076923077)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:50:18.851159,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 377.6923076923077)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:50:19.994800,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 377.6923076923077)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:50:21.086327,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 377.6923076923077)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:50:22.137826,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 377.6923076923077)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:50:23.224723,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 377.6923076923077)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:50:24.408998,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 377.6923076923077)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:50:25.604443,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 377.6923076923077)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:50:26.790560,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 377.6923076923077)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:50:27.976479,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 377.6923076923077)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:50:29.154285,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 377.6923076923077)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:50:30.315355,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 377.6923076923077)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:50:31.427880,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 377.6923076923077)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:50:32.545050,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 379.61538461538464)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:50:33.593954,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 379.61538461538464)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:50:34.862076,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 379.61538461538464)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:50:36.089466,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 379.61538461538464)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:50:37.360396,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 379.61538461538464)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:50:38.609370,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 379.61538461538464)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:50:39.790662,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 379.61538461538464)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:50:40.968713,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 379.61538461538464)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:50:42.053063,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 379.61538461538464)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:50:43.207693,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 379.61538461538464)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:50:44.397009,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 379.61538461538464)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:50:45.594768,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 379.61538461538464)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:50:46.785042,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 379.61538461538464)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:50:47.988717,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 379.61538461538464)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:50:49.196324,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3205555555555555)","(81.0, 570.0, 379.61538461538464)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:50:50.363503,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3205555555555555)","(81.0, 570.0, 379.61538461538464)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:50:51.478847,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3205555555555555)","(81.0, 570.0, 379.61538461538464)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:50:52.644760,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3205555555555555)","(81.0, 570.0, 379.61538461538464)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:50:53.835655,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3205555555555555)","(81.0, 570.0, 379.61538461538464)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:50:55.009403,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3205555555555555)","(81.0, 570.0, 379.61538461538464)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:50:56.081037,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3205555555555555)","(81.0, 570.0, 379.61538461538464)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:50:57.248326,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3205555555555555)","(81.0, 570.0, 379.61538461538464)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:50:58.361196,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3205555555555555)","(81.0, 570.0, 379.61538461538464)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:50:59.562860,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3205555555555555)","(81.0, 570.0, 379.61538461538464)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:51:00.783079,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3205555555555555)","(81.0, 570.0, 379.61538461538464)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:51:01.997349,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3205555555555555)","(81.0, 570.0, 379.61538461538464)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:51:03.283743,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3689999999999998)","(81.0, 570.0, 379.61538461538464)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:51:04.478676,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3689999999999998)","(81.0, 570.0, 379.61538461538464)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:51:05.722705,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3689999999999998)","(81.0, 570.0, 379.61538461538464)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:51:06.971025,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3689999999999998)","(81.0, 570.0, 379.61538461538464)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:51:08.180926,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3689999999999998)","(81.0, 570.0, 379.61538461538464)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:51:09.265139,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3689999999999998)","(81.0, 570.0, 379.61538461538464)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:51:10.464143,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3689999999999998)","(81.0, 570.0, 379.61538461538464)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:51:11.701316,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3689999999999998)","(81.0, 570.0, 379.61538461538464)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:51:13.080299,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3689999999999998)","(81.0, 570.0, 325.0)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:51:14.682335,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3205555555555555)","(81.0, 570.0, 325.0)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:51:15.949019,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3205555555555555)","(81.0, 570.0, 325.0)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.642857142857142)"
04-01-2023 15:51:17.203661,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3205555555555555)","(81.0, 570.0, 325.0)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.333333333333332)"
04-01-2023 15:51:18.766377,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3205555555555555)","(81.0, 570.0, 325.0)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.333333333333332)"
04-01-2023 15:51:20.473368,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3205555555555555)","(81.0, 570.0, 325.0)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.333333333333332)"
04-01-2023 15:51:21.726409,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3205555555555555)","(81.0, 570.0, 325.0)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.333333333333332)"
04-01-2023 15:51:22.938786,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3205555555555555)","(81.0, 570.0, 377.6923076923077)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.333333333333332)"
04-01-2023 15:51:24.109786,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3205555555555555)","(81.0, 570.0, 377.6923076923077)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.333333333333332)"
04-01-2023 15:51:25.320279,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3205555555555555)","(81.0, 570.0, 377.6923076923077)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.333333333333332)"
04-01-2023 15:51:26.593779,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3205555555555555)","(81.0, 570.0, 377.6923076923077)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.333333333333332)"
04-01-2023 15:51:27.843284,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3205555555555555)","(81.0, 570.0, 377.6923076923077)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.333333333333332)"
04-01-2023 15:51:29.073279,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3205555555555555)","(81.0, 570.0, 377.6923076923077)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.333333333333332)"
04-01-2023 15:51:30.319991,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3205555555555555)","(81.0, 570.0, 377.6923076923077)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.333333333333332)"
04-01-2023 15:51:31.543530,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3205555555555555)","(81.0, 570.0, 377.6923076923077)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.333333333333332)"
04-01-2023 15:51:32.998751,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3205555555555555)","(81.0, 570.0, 377.6923076923077)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.333333333333332)"
04-01-2023 15:51:34.204714,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3205555555555555)","(81.0, 570.0, 377.6923076923077)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.333333333333332)"
04-01-2023 15:51:35.579528,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3205555555555555)","(81.0, 570.0, 377.6923076923077)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.333333333333332)"
04-01-2023 15:51:36.971357,"(18.0, 55.0, 32.5)","(15.0, 55.0, 30.625)","(2.2, 3.35, 2.3205555555555555)","(81.0, 570.0, 377.6923076923077)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.8, 3.405)","(21.0, 70.0, 51.15384615384615)","(7.5, 14.5, 12.333333333333332)"
