,Spring Bistro,Inner Tea Cup,Spring Axel,Bernie Boom,Barefoot Wah Wah,Black Monaro,Coonamble Kid,Spring Gault
06-01-2023 15:30:05.716707,"(3.0, 3.95, 3.8990909090909094)","(10.0, 13.5, 13.159090909090908)","(31.0, 50.0, 47.76)","(7.5, 11.5, 10.977611940298507)","(21.0, 40.0, 32.8235294117647)","(21.0, 36.0, 35.5)","(1.85, 2.04, 2.025)","(91.0, 230.0, 195.0)"
06-01-2023 15:30:06.947000,"(3.1, 3.85, 3.8227272727272728)","(10.0, 13.5, 13.074074074074074)","(31.0, 50.0, 48.833333333333336)","(7.5, 11.5, 10.977611940298507)","(21.0, 38.0, 33.55555555555556)","(21.0, 36.0, 35.5)","(1.85, 2.08, 2.0639622641509434)","(91.0, 230.0, 195.0)"
06-01-2023 15:30:08.317494,"(3.1, 3.8, 3.7844444444444445)","(10.0, 13.5, 13.064516129032258)","(31.0, 50.0, 48.526315789473685)","(7.5, 11.5, 10.961538461538462)","(21.0, 34.0, 33.666666666666664)","(21.0, 36.0, 35.6)","(1.85, 2.08, 2.0676712328767124)","(91.0, 220.0, 183.1578947368421)"
06-01-2023 15:30:09.559771,"(3.1, 3.8, 3.7844444444444445)","(10.0, 13.5, 13.074074074074074)","(31.0, 50.0, 48.833333333333336)","(7.5, 11.5, 10.969696969696969)","(21.0, 34.0, 33.666666666666664)","(21.0, 36.0, 35.333333333333336)","(1.85, 2.08, 2.061764705882353)","(91.0, 220.0, 183.1578947368421)"
06-01-2023 15:30:10.875180,"(3.1, 3.8, 3.7844444444444445)","(10.0, 13.5, 13.074074074074074)","(31.0, 50.0, 48.526315789473685)","(7.5, 11.5, 10.969696969696969)","(21.0, 34.0, 33.666666666666664)","(21.0, 36.0, 34.8)","(1.85, 2.08, 2.0611428571428574)","(91.0, 220.0, 189.375)"
06-01-2023 15:30:12.144991,"(3.1, 3.8, 3.7578947368421054)","(10.0, 13.5, 13.074074074074074)","(31.0, 50.0, 48.526315789473685)","(7.5, 11.5, 10.969696969696969)","(21.0, 34.0, 33.666666666666664)","(21.0, 36.0, 34.666666666666664)","(1.85, 2.08, 2.0620408163265305)","(91.0, 220.0, 192.5)"
06-01-2023 15:30:13.461000,"(3.1, 3.8, 3.7578947368421054)","(10.0, 13.5, 13.074074074074074)","(31.0, 50.0, 48.833333333333336)","(7.5, 11.5, 10.953125)","(21.0, 34.0, 33.25)","(21.0, 36.0, 35.0)","(1.85, 2.08, 2.0611428571428574)","(91.0, 220.0, 192.5)"
06-01-2023 15:30:14.605879,"(3.1, 3.8, 3.7578947368421054)","(10.0, 13.5, 13.074074074074074)","(31.0, 50.0, 48.833333333333336)","(7.5, 11.5, 10.953125)","(21.0, 36.0, 33.25)","(21.0, 36.0, 35.166666666666664)","(1.85, 2.08, 2.0620408163265305)","(91.0, 220.0, 192.5)"
06-01-2023 15:30:15.789515,"(3.1, 3.8, 3.768)","(10.0, 13.5, 13.074074074074074)","(31.0, 50.0, 48.526315789473685)","(7.5, 11.5, 10.953125)","(21.0, 36.0, 33.25)","(21.0, 36.0, 35.166666666666664)","(1.85, 2.08, 2.0611428571428574)","(91.0, 220.0, 206.8181818181818)"
06-01-2023 15:30:17.008343,"(3.1, 3.8, 3.768)","(10.0, 13.5, 13.064516129032258)","(31.0, 50.0, 48.833333333333336)","(7.5, 11.5, 10.969696969696969)","(21.0, 36.0, 33.25)","(21.0, 36.0, 35.55555555555556)","(1.85, 2.08, 2.0604444444444443)","(91.0, 210.0, 206.8181818181818)"
06-01-2023 15:30:18.268083,"(3.1, 3.8, 3.768)","(10.0, 13.5, 13.064516129032258)","(31.0, 50.0, 48.526315789473685)","(7.5, 11.5, 10.969696969696969)","(21.0, 36.0, 33.25)","(21.0, 36.0, 34.15384615384615)","(1.85, 2.08, 2.0604444444444443)","(91.0, 210.0, 206.8181818181818)"
06-01-2023 15:30:19.434564,"(3.1, 3.8, 3.768)","(10.0, 13.5, 13.064516129032258)","(31.0, 50.0, 48.526315789473685)","(7.5, 11.5, 10.969696969696969)","(21.0, 36.0, 33.25)","(21.0, 36.0, 34.15384615384615)","(1.85, 2.08, 2.057922077922078)","(91.0, 210.0, 206.8181818181818)"
06-01-2023 15:30:20.440023,"(3.1, 3.8, 3.754)","(10.0, 13.5, 13.064516129032258)","(31.0, 50.0, 48.526315789473685)","(7.5, 11.5, 10.969696969696969)","(21.0, 36.0, 33.25)","(21.0, 36.0, 35.5)","(1.85, 2.06, 2.0604444444444443)","(91.0, 210.0, 207.4074074074074)"
06-01-2023 15:30:21.503163,"(3.1, 3.8, 3.754)","(10.0, 13.5, 13.064516129032258)","(31.0, 50.0, 48.833333333333336)","(7.5, 11.5, 10.953125)","(21.0, 36.0, 33.25)","(21.0, 36.0, 34.333333333333336)","(1.85, 2.08, 2.0604444444444443)","(91.0, 210.0, 207.4074074074074)"
06-01-2023 15:30:22.688474,"(3.1, 3.8, 3.754)","(10.0, 13.5, 13.064516129032258)","(31.0, 50.0, 48.526315789473685)","(7.5, 11.5, 10.969696969696969)","(21.0, 36.0, 33.25)","(21.0, 36.0, 34.333333333333336)","(1.85, 2.08, 2.0604444444444443)","(91.0, 210.0, 207.4074074074074)"
06-01-2023 15:30:23.803875,"(3.1, 3.8, 3.7640625)","(10.0, 13.5, 13.064516129032258)","(31.0, 50.0, 48.526315789473685)","(7.5, 11.5, 10.969696969696969)","(21.0, 36.0, 33.25)","(21.0, 36.0, 35.5)","(1.8, 2.08, 2.0604444444444443)","(91.0, 210.0, 207.4074074074074)"
06-01-2023 15:30:24.912824,"(3.1, 3.8, 3.7640625)","(10.0, 13.5, 13.076923076923077)","(31.0, 50.0, 48.833333333333336)","(7.5, 11.5, 10.944444444444445)","(21.0, 36.0, 33.25)","(21.0, 36.0, 34.333333333333336)","(1.8, 2.08, 2.0689075630252103)","(91.0, 210.0, 207.5)"
06-01-2023 15:30:26.102986,"(3.1, 3.8, 3.7640625)","(10.0, 13.5, 13.140625)","(31.0, 50.0, 48.526315789473685)","(7.5, 11.5, 10.944444444444445)","(21.0, 36.0, 33.25)","(21.0, 36.0, 34.333333333333336)","(1.8, 2.08, 2.0689075630252103)","(91.0, 210.0, 207.5)"
06-01-2023 15:30:27.329899,"(3.1, 3.8, 3.7640625)","(10.0, 13.5, 13.125)","(31.0, 50.0, 48.833333333333336)","(7.5, 11.5, 10.916666666666666)","(21.0, 36.0, 33.25)","(21.0, 36.0, 35.69230769230769)","(1.8, 2.08, 2.075813953488372)","(91.0, 210.0, 207.5)"
06-01-2023 15:30:28.470921,"(3.1, 3.8, 3.742857142857143)","(10.0, 13.5, 13.064516129032258)","(31.0, 50.0, 48.833333333333336)","(7.5, 11.5, 11.03191489361702)","(21.0, 36.0, 33.64705882352941)","(21.0, 36.0, 35.42857142857143)","(1.8, 2.08, 2.006970509383378)","(91.0, 210.0, 207.2)"
06-01-2023 15:30:29.651188,"(3.1, 3.9, 3.83125)","(10.0, 14.0, 13.571428571428571)","(31.0, 60.0, 54.0)","(7.5, 11.5, 11.32857142857143)","(21.0, 36.0, 34.421052631578945)","(21.0, 38.0, 35.42857142857143)","(1.8, 2.04, 2.0146511627906976)","(91.0, 210.0, 207.2)"
06-01-2023 15:30:30.863331,"(3.1, 3.85, 3.8178571428571426)","(10.0, 14.0, 13.583333333333334)","(31.0, 60.0, 52.57142857142857)","(7.5, 11.5, 11.32857142857143)","(21.0, 36.0, 34.421052631578945)","(21.0, 38.0, 35.42857142857143)","(1.8, 2.02, 2.006113989637306)","(91.0, 210.0, 159.0909090909091)"
06-01-2023 15:30:32.147769,"(3.1, 3.85, 3.8161290322580643)","(10.0, 14.0, 13.583333333333334)","(31.0, 55.0, 52.25806451612903)","(7.5, 11.5, 11.261363636363637)","(21.0, 36.0, 34.421052631578945)","(21.0, 38.0, 35.42857142857143)","(1.8, 2.04, 2.0209356725146197)","(91.0, 200.0, 175.625)"
06-01-2023 15:30:33.318448,"(3.1, 3.85, 3.8176470588235296)","(10.0, 14.0, 13.475)","(31.0, 55.0, 52.25806451612903)","(7.5, 11.5, 11.283783783783784)","(21.0, 36.0, 34.44444444444444)","(21.0, 38.0, 35.42857142857143)","(1.8, 2.04, 2.013483146067416)","(91.0, 200.0, 175.625)"
06-01-2023 15:30:34.493968,"(3.1, 3.85, 3.7979166666666666)","(10.0, 14.0, 13.475)","(31.0, 55.0, 52.25806451612903)","(7.5, 11.5, 11.118421052631579)","(21.0, 36.0, 32.705882352941174)","(21.0, 38.0, 35.1578947368421)","(1.8, 2.02, 2.006511627906977)","(91.0, 200.0, 175.29411764705884)"
06-01-2023 15:30:35.955832,"(3.1, 3.85, 3.787777777777778)","(10.0, 14.0, 13.529411764705882)","(31.0, 55.0, 52.22222222222222)","(7.5, 11.5, 11.097222222222221)","(21.0, 36.0, 33.333333333333336)","(21.0, 38.0, 34.142857142857146)","(1.8, 2.04, 2.0186626139817627)","(91.0, 200.0, 178.70967741935485)"
06-01-2023 15:30:37.397175,"(3.1, 3.85, 3.7564516129032257)","(10.0, 14.0, 13.61111111111111)","(31.0, 55.0, 52.22222222222222)","(7.5, 11.5, 11.074468085106384)","(21.0, 36.0, 34.61538461538461)","(21.0, 38.0, 35.69230769230769)","(1.8, 2.04, 2.0326400000000002)","(91.0, 200.0, 178.70967741935485)"
06-01-2023 15:30:39.063908,"(3.1, 3.8, 3.75)","(10.0, 14.0, 13.529411764705882)","(31.0, 55.0, 52.32142857142857)","(7.5, 11.5, 11.081395348837209)","(21.0, 36.0, 33.75)","(21.0, 38.0, 35.69230769230769)","(1.8, 2.04, 2.0326984126984127)","(91.0, 200.0, 178.70967741935485)"
06-01-2023 15:30:40.465128,"(3.1, 3.75, 3.761842105263158)","(10.0, 14.0, 13.38888888888889)","(31.0, 55.0, 52.32142857142857)","(7.5, 11.5, 11.957142857142857)","(21.0, 36.0, 34.857142857142854)","(21.0, 38.0, 35.69230769230769)","(1.8, 2.04, 2.017333333333333)","(91.0, 200.0, 178.0)"
06-01-2023 15:30:41.822302,"(3.1, 3.8, 3.761842105263158)","(10.0, 13.5, 13.235294117647058)","(31.0, 55.0, 52.32142857142857)","(7.5, 12.5, 11.995575221238939)","(21.0, 36.0, 33.88235294117647)","(21.0, 38.0, 34.8235294117647)","(1.8, 2.04, 2.024632768361582)","(91.0, 200.0, 178.0)"
06-01-2023 15:30:43.055839,"(3.1, 3.8, 3.765217391304348)","(10.0, 13.5, 13.235294117647058)","(31.0, 55.0, 52.32142857142857)","(7.5, 12.5, 12.10958904109589)","(21.0, 36.0, 33.5)","(21.0, 38.0, 35.27272727272727)","(1.8, 2.04, 2.031041666666667)","(91.0, 200.0, 178.0)"
06-01-2023 15:30:44.306073,"(3.1, 3.75, 3.7389830508474575)","(10.0, 13.5, 12.894736842105264)","(31.0, 60.0, 52.5)","(7.5, 12.5, 12.139240506329115)","(21.0, 36.0, 33.2)","(21.0, 38.0, 33.5)","(1.8, 2.04, 2.048905109489051)","(91.0, 200.0, 178.0)"
06-01-2023 15:30:45.625539,"(3.1, 3.85, 3.8176923076923077)","(10.0, 13.0, 12.894736842105264)","(31.0, 60.0, 52.5)","(7.5, 12.5, 12.0)","(21.0, 34.0, 32.666666666666664)","(21.0, 36.0, 32.142857142857146)","(1.8, 2.06, 2.061860465116279)","(91.0, 200.0, 178.0)"
06-01-2023 15:30:46.889663,"(3.1, 3.75, 3.7294117647058824)","(10.0, 13.0, 12.686274509803921)","(31.0, 60.0, 52.666666666666664)","(7.5, 12.0, 11.833333333333334)","(21.0, 34.0, 33.0)","(21.0, 36.0, 33.36)","(1.8, 2.08, 2.083783783783784)","(91.0, 200.0, 178.0)"
06-01-2023 15:30:48.088177,"(3.1, 3.7, 3.688636363636364)","(10.0, 13.0, 12.686274509803921)","(31.0, 60.0, 52.666666666666664)","(7.5, 12.0, 11.820987654320987)","(21.0, 34.0, 33.0)","(21.0, 36.0, 33.333333333333336)","(1.8, 2.1, 2.0780645161290323)","(91.0, 200.0, 187.61904761904762)"
06-01-2023 15:30:49.245244,"(3.1, 3.7, 3.664285714285714)","(10.0, 13.0, 12.32)","(31.0, 55.0, 51.76923076923077)","(7.5, 12.0, 11.797752808988765)","(21.0, 34.0, 33.42857142857143)","(21.0, 34.0, 33.333333333333336)","(1.8, 2.1, 2.0881632653061226)","(91.0, 190.0, 187.61904761904762)"
06-01-2023 15:30:50.529869,"(3.1, 3.7, 3.678823529411765)","(10.0, 12.5, 12.125)","(31.0, 55.0, 52.083333333333336)","(7.5, 12.0, 11.797752808988765)","(21.0, 34.0, 33.42857142857143)","(21.0, 34.0, 33.333333333333336)","(1.8, 2.1, 2.091111111111111)","(91.0, 190.0, 187.61904761904762)"
06-01-2023 15:30:51.844164,"(3.1, 3.7, 3.6725352112676055)","(10.0, 12.5, 12.137362637362637)","(31.0, 55.0, 54.46153846153846)","(7.5, 12.0, 11.793103448275861)","(21.0, 34.0, 33.42857142857143)","(21.0, 34.0, 32.94736842105263)","(1.8, 2.1, 2.0808163265306123)","(91.0, 190.0, 187.5)"
06-01-2023 15:30:52.996190,"(3.1, 3.75, 3.6725352112676055)","(10.0, 12.5, 12.420634920634921)","(31.0, 60.0, 54.0)","(7.5, 12.0, 11.804878048780488)","(21.0, 34.0, 33.42857142857143)","(21.0, 34.0, 32.94736842105263)","(1.8, 2.12, 2.097272727272727)","(91.0, 190.0, 187.5)"
06-01-2023 15:30:54.140899,"(3.1, 3.7, 3.6605263157894736)","(10.0, 12.0, 11.955357142857142)","(31.0, 60.0, 51.2)","(7.5, 12.0, 11.81578947368421)","(21.0, 34.0, 33.333333333333336)","(21.0, 34.0, 33.04761904761905)","(1.8, 2.12, 2.100281690140845)","(91.0, 190.0, 187.5)"
06-01-2023 15:30:55.417115,"(3.1, 3.7, 3.648780487804878)","(10.0, 12.0, 12.083333333333334)","(31.0, 60.0, 50.1)","(7.5, 12.0, 11.81578947368421)","(21.0, 34.0, 31.428571428571427)","(21.0, 34.0, 31.6)","(1.8, 2.14, 2.105581395348837)","(91.0, 190.0, 176.1904761904762)"
06-01-2023 15:30:56.684411,"(3.1, 3.7, 3.648780487804878)","(10.0, 12.5, 12.083333333333334)","(31.0, 55.0, 51.5)","(7.5, 12.0, 11.81578947368421)","(21.0, 32.0, 30.8)","(21.0, 32.0, 31.77777777777778)","(1.8, 2.14, 2.125964912280702)","(91.0, 180.0, 170.4)"
06-01-2023 15:30:57.845920,"(3.1, 3.65, 3.6153846153846154)","(10.0, 12.5, 12.095959595959595)","(31.0, 55.0, 50.0)","(7.5, 12.0, 11.81578947368421)","(21.0, 32.0, 30.8)","(21.0, 32.0, 31.77777777777778)","(1.8, 2.14, 2.1325000000000003)","(91.0, 180.0, 170.4)"
06-01-2023 15:30:59.118517,"(3.1, 3.65, 3.6127906976744186)","(10.0, 12.5, 12.095959595959595)","(31.0, 55.0, 51.25)","(7.5, 12.0, 11.79375)","(21.0, 32.0, 31.666666666666668)","(21.0, 32.0, 31.75)","(1.8, 2.16, 2.1394444444444445)","(91.0, 180.0, 170.4)"
06-01-2023 15:31:00.391819,"(3.1, 3.65, 3.6005747126436782)","(10.0, 12.5, 12.095959595959595)","(31.0, 55.0, 51.25)","(7.5, 12.0, 11.79375)","(21.0, 32.0, 30.571428571428573)","(21.0, 32.0, 31.81818181818182)","(1.8, 2.16, 2.138125)","(91.0, 180.0, 178.1818181818182)"
06-01-2023 15:31:01.668041,"(3.1, 3.65, 3.6088235294117648)","(10.0, 12.5, 11.99586776859504)","(31.0, 55.0, 48.25)","(7.5, 12.0, 11.813829787234042)","(21.0, 32.0, 30.571428571428573)","(21.0, 34.0, 31.333333333333332)","(1.8, 2.16, 2.137049180327869)","(91.0, 180.0, 171.66666666666666)"
06-01-2023 15:31:02.910420,"(3.1, 3.65, 3.606989247311828)","(10.0, 12.5, 12.012820512820513)","(31.0, 55.0, 48.25)","(7.5, 12.0, 11.78191489361702)","(21.0, 32.0, 30.571428571428573)","(21.0, 34.0, 30.94736842105263)","(1.8, 2.16, 2.1502857142857144)","(91.0, 190.0, 175.1851851851852)"
06-01-2023 15:31:04.117079,"(3.1, 3.65, 3.5945652173913043)","(10.0, 12.5, 12.012820512820513)","(31.0, 55.0, 49.0)","(7.5, 12.0, 11.77659574468085)","(21.0, 32.0, 30.571428571428573)","(21.0, 34.0, 30.972972972972972)","(1.8, 2.16, 2.146666666666667)","(91.0, 190.0, 168.75)"
06-01-2023 15:31:05.291331,"(3.1, 3.65, 3.6020833333333333)","(10.0, 12.5, 12.021739130434783)","(31.0, 50.0, 49.14285714285714)","(7.5, 12.0, 11.77659574468085)","(21.0, 32.0, 30.571428571428573)","(21.0, 34.0, 30.972972972972972)","(1.8, 2.16, 2.130909090909091)","(91.0, 200.0, 175.0)"
06-01-2023 15:31:06.482445,"(3.1, 3.65, 3.6026315789473684)","(10.0, 12.5, 11.666666666666666)","(31.0, 50.0, 48.0)","(7.5, 12.0, 11.77659574468085)","(21.0, 32.0, 30.571428571428573)","(21.0, 34.0, 31.0)","(1.8, 2.16, 2.1393548387096777)","(91.0, 200.0, 175.0)"
06-01-2023 15:31:07.582997,"(3.1, 3.65, 3.6026315789473684)","(10.0, 12.0, 11.666666666666666)","(31.0, 50.0, 46.76923076923077)","(7.5, 12.0, 11.782608695652174)","(21.0, 32.0, 30.571428571428573)","(21.0, 34.0, 31.08108108108108)","(1.8, 2.16, 2.1585185185185187)","(91.0, 200.0, 175.0)"
06-01-2023 15:31:08.637989,"(3.1, 3.7, 3.6535714285714285)","(10.0, 11.0, 10.5625)","(31.0, 50.0, 46.76923076923077)","(7.5, 12.0, 11.782608695652174)","(21.0, 32.0, 30.571428571428573)","(21.0, 34.0, 30.94736842105263)","(1.8, 2.16, 2.1770731707317075)","(91.0, 200.0, 175.0)"
06-01-2023 15:31:09.784926,"(3.1, 3.65, 3.6483333333333334)","(10.0, 11.0, 10.65)","(31.0, 50.0, 46.76923076923077)","(7.5, 12.0, 11.782608695652174)","(21.0, 32.0, 30.571428571428573)","(21.0, 32.0, 30.75)","(1.8, 2.18, 2.1775)","(91.0, 200.0, 177.27272727272728)"
06-01-2023 15:31:10.904418,"(3.1, 3.65, 3.6483333333333334)","(10.0, 11.0, 10.621621621621621)","(31.0, 50.0, 46.76923076923077)","(7.5, 12.0, 11.782608695652174)","(21.0, 32.0, 30.181818181818183)","(21.0, 32.0, 30.75)","(1.8, 2.18, 2.190545454545455)","(91.0, 200.0, 177.27272727272728)"
06-01-2023 15:31:11.971849,"(3.1, 3.65, 3.6483333333333334)","(10.0, 11.0, 10.554054054054054)","(31.0, 50.0, 47.0)","(7.5, 12.0, 11.782608695652174)","(21.0, 32.0, 29.142857142857142)","(21.0, 32.0, 30.63157894736842)","(1.8, 2.2, 2.188888888888889)","(91.0, 200.0, 172.22222222222223)"
06-01-2023 15:31:13.137795,"(3.1, 3.65, 3.6483333333333334)","(10.0, 11.0, 10.554054054054054)","(31.0, 50.0, 47.0)","(7.5, 12.0, 11.773684210526316)","(21.0, 32.0, 29.666666666666668)","(21.0, 32.0, 30.6)","(1.8, 2.22, 2.191692307692308)","(91.0, 200.0, 172.22222222222223)"
06-01-2023 15:31:14.624316,"(3.1, 3.65, 3.6483333333333334)","(10.0, 11.0, 10.73076923076923)","(31.0, 50.0, 46.095238095238095)","(7.5, 12.0, 11.773684210526316)","(21.0, 30.0, 28.307692307692307)","(21.0, 32.0, 30.6)","(1.8, 2.22, 2.2037037037037037)","(91.0, 200.0, 172.22222222222223)"
06-01-2023 15:31:15.848372,"(3.1, 3.65, 3.6483333333333334)","(10.0, 11.0, 10.516129032258064)","(31.0, 48.0, 45.77777777777778)","(7.5, 12.0, 11.773684210526316)","(21.0, 30.0, 27.545454545454547)","(21.0, 32.0, 30.6)","(1.8, 2.22, 2.2084444444444444)","(91.0, 200.0, 172.22222222222223)"
06-01-2023 15:31:17.076450,"(3.1, 3.65, 3.6483333333333334)","(10.0, 11.0, 10.516129032258064)","(31.0, 48.0, 45.77777777777778)","(7.5, 12.0, 11.782608695652174)","(21.0, 29.0, 27.75)","(21.0, 32.0, 30.7)","(1.8, 2.22, 2.22)","(91.0, 200.0, 172.22222222222223)"
06-01-2023 15:31:18.232387,"(3.1, 3.6, 3.5909836065573773)","(10.0, 11.0, 10.516129032258064)","(31.0, 48.0, 45.77777777777778)","(7.5, 12.0, 11.782608695652174)","(21.0, 28.0, 27.545454545454547)","(21.0, 32.0, 30.63157894736842)","(1.8, 2.26, 2.2361904761904765)","(91.0, 200.0, 172.22222222222223)"
06-01-2023 15:31:19.409646,"(3.1, 3.6, 3.5908333333333333)","(10.0, 11.0, 10.75)","(31.0, 48.0, 45.77777777777778)","(8.0, 12.0, 11.782608695652174)","(21.0, 29.0, 27.545454545454547)","(21.0, 32.0, 30.818181818181817)","(1.85, 2.24, 2.228695652173913)","(91.0, 200.0, 172.22222222222223)"
06-01-2023 15:31:20.623920,"(3.1, 3.6, 3.5908333333333333)","(10.0, 11.0, 10.758064516129032)","(31.0, 48.0, 45.77777777777778)","(8.0, 12.0, 11.782608695652174)","(21.0, 29.0, 27.545454545454547)","(21.0, 32.0, 30.869565217391305)","(1.85, 2.24, 2.2293333333333334)","(91.0, 200.0, 172.22222222222223)"
06-01-2023 15:31:21.854590,"(3.1, 3.6, 3.5908333333333333)","(10.0, 11.0, 10.779411764705882)","(31.0, 48.0, 45.523809523809526)","(8.0, 12.0, 11.782608695652174)","(21.0, 29.0, 26.857142857142858)","(21.0, 32.0, 30.90909090909091)","(1.85, 2.24, 2.2321311475409837)","(91.0, 200.0, 172.22222222222223)"
06-01-2023 15:31:22.889304,"(3.1, 3.6, 3.5908333333333333)","(10.0, 11.0, 10.779411764705882)","(31.0, 48.0, 45.523809523809526)","(8.0, 12.0, 11.782608695652174)","(21.0, 27.0, 26.857142857142858)","(21.0, 32.0, 30.90909090909091)","(1.85, 2.24, 2.2321311475409837)","(91.0, 200.0, 172.22222222222223)"
06-01-2023 15:31:23.981416,"(3.1, 3.6, 3.5908333333333333)","(10.0, 11.0, 10.779411764705882)","(31.0, 48.0, 45.523809523809526)","(8.0, 12.0, 11.704724409448819)","(21.0, 27.0, 26.875)","(21.0, 32.0, 30.636363636363637)","(1.85, 2.24, 2.238775510204082)","(91.0, 200.0, 172.22222222222223)"
06-01-2023 15:31:25.111643,"(3.1, 3.6, 3.5569620253164556)","(10.0, 11.0, 10.776119402985074)","(31.0, 48.0, 45.523809523809526)","(8.0, 12.0, 11.6875)","(21.0, 27.0, 26.875)","(21.0, 32.0, 30.608695652173914)","(1.85, 2.24, 2.25)","(91.0, 200.0, 172.22222222222223)"
06-01-2023 15:31:26.225425,"(3.1, 3.6, 3.5486486486486486)","(9.0, 11.0, 10.558823529411764)","(31.0, 48.0, 45.523809523809526)","(8.0, 12.0, 11.678571428571429)","(21.0, 27.0, 26.75)","(21.0, 32.0, 30.608695652173914)","(1.85, 2.26, 2.25)","(91.0, 200.0, 172.22222222222223)"
06-01-2023 15:31:27.459093,"(3.1, 3.6, 3.5444444444444443)","(9.0, 11.0, 10.558823529411764)","(31.0, 48.0, 45.523809523809526)","(8.0, 12.0, 11.678571428571429)","(21.0, 27.0, 26.333333333333332)","(21.0, 32.0, 30.608695652173914)","(1.85, 2.26, 2.2465116279069766)","(91.0, 200.0, 172.22222222222223)"
06-01-2023 15:31:28.660236,"(3.1, 3.6, 3.5444444444444443)","(9.0, 11.0, 10.558823529411764)","(31.0, 48.0, 45.523809523809526)","(8.0, 12.0, 11.678571428571429)","(21.0, 27.0, 26.333333333333332)","(21.0, 32.0, 30.608695652173914)","(1.85, 2.26, 2.2453333333333334)","(91.0, 200.0, 172.22222222222223)"
06-01-2023 15:31:29.690579,"(3.1, 3.6, 3.5444444444444443)","(9.0, 11.0, 10.558823529411764)","(31.0, 48.0, 45.523809523809526)","(8.0, 12.0, 11.678571428571429)","(21.0, 27.0, 26.333333333333332)","(21.0, 32.0, 30.608695652173914)","(1.85, 2.26, 2.2453333333333334)","(91.0, 200.0, 172.22222222222223)"
06-01-2023 15:31:30.857742,"(3.1, 3.6, 3.5444444444444443)","(9.0, 11.0, 10.558823529411764)","(31.0, 48.0, 45.523809523809526)","(8.0, 12.0, 11.678571428571429)","(21.0, 27.0, 26.333333333333332)","(21.0, 32.0, 30.482758620689655)","(1.85, 2.26, 2.2453333333333334)","(91.0, 200.0, 172.22222222222223)"
06-01-2023 15:31:32.037046,"(3.1, 3.6, 3.5444444444444443)","(9.0, 11.0, 10.537735849056604)","(31.0, 48.0, 46.666666666666664)","(8.0, 12.0, 11.692028985507246)","(21.0, 27.0, 25.818181818181817)","(21.0, 32.0, 30.764705882352942)","(1.85, 2.26, 2.2706976744186047)","(91.0, 200.0, 167.5)"
06-01-2023 15:31:33.132920,"(3.0, 3.55, 3.5406976744186047)","(9.0, 11.0, 10.537735849056604)","(31.0, 48.0, 46.666666666666664)","(8.0, 12.0, 11.692028985507246)","(21.0, 26.0, 25.692307692307693)","(21.0, 32.0, 30.72222222222222)","(1.85, 2.28, 2.290344827586207)","(91.0, 220.0, 167.5)"
06-01-2023 15:31:34.213110,"(3.0, 3.5, 3.477027027027027)","(9.0, 11.0, 10.533333333333333)","(31.0, 48.0, 46.55555555555556)","(8.0, 12.0, 11.697761194029852)","(21.0, 26.0, 25.666666666666668)","(21.0, 32.0, 30.72222222222222)","(1.85, 2.3, 2.304705882352941)","(91.0, 220.0, 167.5)"
06-01-2023 15:31:35.650178,"(3.0, 3.5, 3.5083333333333333)","(9.0, 11.0, 10.666666666666666)","(31.0, 48.0, 47.2)","(8.0, 12.0, 11.690082644628099)","(21.0, 26.0, 26.130434782608695)","(21.0, 32.0, 30.866666666666667)","(1.85, 2.32, 2.255121951219512)","(91.0, 220.0, 168.66666666666666)"
06-01-2023 15:31:36.827490,"(3.0, 3.55, 3.5083333333333333)","(9.0, 11.0, 10.666666666666666)","(31.0, 48.0, 47.2)","(8.0, 12.0, 11.681102362204724)","(21.0, 27.0, 26.23076923076923)","(21.0, 32.0, 31.0)","(1.85, 2.26, 2.2592857142857143)","(91.0, 220.0, 173.33333333333334)"
06-01-2023 15:31:37.992482,"(3.0, 3.55, 3.503846153846154)","(9.0, 11.0, 10.625)","(31.0, 48.0, 47.2)","(8.0, 12.0, 11.681102362204724)","(21.0, 27.0, 26.384615384615383)","(21.0, 32.0, 31.0)","(1.85, 2.28, 2.2582142857142857)","(91.0, 220.0, 173.33333333333334)"
06-01-2023 15:31:39.253843,"(3.0, 3.55, 3.507142857142857)","(9.0, 11.0, 10.625)","(31.0, 48.0, 47.2)","(8.0, 12.0, 11.68359375)","(21.0, 27.0, 26.470588235294116)","(21.0, 32.0, 31.0)","(1.85, 2.28, 2.2556862745098036)","(91.0, 220.0, 188.57142857142856)"
06-01-2023 15:31:40.498530,"(3.0, 3.55, 3.5416666666666665)","(9.0, 11.0, 9998.5)","(31.0, 48.0, 9998.5)","(8.0, 12.0, 9998.5)","(21.0, 28.0, 9998.5)","(21.0, 32.0, 9998.5)","(1.85, 2.26, 9998.5)","(91.0, 220.0, 9998.5)"
06-01-2023 15:31:41.617494,"(3.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(1.85, 99998, 9998.5)","(91.0, 99998, 9998.5)"
06-01-2023 15:31:42.869284,"(3.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(1.85, 99998, 9998.5)","(91.0, 99998, 9998.5)"
