,Mariahs Shadow,Wemen Bella,Sheza Manipulator Nz,Aces Daughter,Delightful Gnp Nz,Honeybun,Rosiano
07-01-2023 21:55:59.487093,"(101.0, 250.0, 192.85714285714286)","(101.0, 200.0, 166.66666666666666)","(1.55, 99999, 99990)","(31.0, 48.0, 42.8235294117647)","(13.0, 99999, 99990)","(2.4, 3.15, 3.0413793103448277)","(15.0, 18.0, 17.75)"
07-01-2023 21:56:00.502289,"(101.0, 250.0, 192.85714285714286)","(101.0, 200.0, 166.66666666666666)","(1.55, 99999, 99990)","(31.0, 42.0, 41.55555555555556)","(13.0, 99999, 99990)","(2.4, 3.15, 3.0913793103448275)","(15.0, 18.0, 17.75)"
07-01-2023 21:56:01.470100,"(101.0, 250.0, 192.85714285714286)","(101.0, 200.0, 175.0)","(1.55, 99999, 99990)","(31.0, 42.0, 41.55555555555556)","(13.0, 99999, 99990)","(2.4, 3.2, 3.1171428571428574)","(15.0, 18.0, 17.75)"
07-01-2023 21:56:02.464673,"(101.0, 250.0, 192.85714285714286)","(101.0, 200.0, 175.0)","(1.55, 99999, 99990)","(31.0, 42.0, 41.55555555555556)","(13.0, 99999, 99990)","(2.4, 3.2, 3.1194444444444445)","(15.0, 18.0, 17.75)"
07-01-2023 21:56:03.449037,"(101.0, 250.0, 192.85714285714286)","(101.0, 200.0, 175.0)","(1.55, 99999, 99990)","(31.0, 42.0, 41.333333333333336)","(13.0, 99999, 99990)","(2.4, 3.2, 3.1194444444444445)","(15.0, 18.0, 17.75)"
07-01-2023 21:56:04.442393,"(101.0, 250.0, 192.85714285714286)","(101.0, 200.0, 175.0)","(1.55, 99999, 99990)","(31.0, 42.0, 41.333333333333336)","(13.0, 99999, 99990)","(2.4, 3.2, 3.1194444444444445)","(15.0, 18.0, 17.75)"
07-01-2023 21:56:05.423225,"(101.0, 250.0, 192.85714285714286)","(101.0, 200.0, 175.0)","(1.55, 99999, 99990)","(31.0, 42.0, 41.333333333333336)","(13.0, 99999, 99990)","(2.4, 3.2, 3.1194444444444445)","(15.0, 18.0, 17.75)"
07-01-2023 21:56:06.370737,"(101.0, 250.0, 192.85714285714286)","(101.0, 200.0, 175.0)","(1.55, 99999, 99990)","(31.0, 42.0, 41.333333333333336)","(13.0, 99999, 99990)","(2.4, 3.2, 3.1194444444444445)","(15.0, 18.0, 17.75)"
07-01-2023 21:56:07.309705,"(101.0, 250.0, 192.85714285714286)","(101.0, 200.0, 175.0)","(1.55, 99999, 99990)","(31.0, 42.0, 41.333333333333336)","(13.0, 99999, 99990)","(2.4, 3.2, 3.1194444444444445)","(15.0, 18.0, 17.75)"
07-01-2023 21:56:08.264489,"(101.0, 250.0, 192.85714285714286)","(101.0, 200.0, 175.0)","(1.55, 99999, 99990)","(31.0, 42.0, 41.333333333333336)","(13.0, 99999, 99990)","(2.4, 3.2, 3.121212121212121)","(15.0, 18.0, 17.75)"
07-01-2023 21:56:09.269601,"(101.0, 250.0, 175.0)","(101.0, 200.0, 185.0)","(1.55, 99999, 99990)","(31.0, 42.0, 41.333333333333336)","(13.0, 99999, 99990)","(2.4, 3.2, 3.1037037037037036)","(15.0, 18.0, 17.75)"
07-01-2023 21:56:10.264775,"(101.0, 250.0, 185.71428571428572)","(101.0, 200.0, 190.0)","(1.55, 99999, 99990)","(31.0, 42.0, 41.333333333333336)","(13.0, 99999, 99990)","(2.4, 3.2, 3.1037037037037036)","(15.0, 18.0, 17.75)"
07-01-2023 21:56:11.252794,"(101.0, 250.0, 185.71428571428572)","(101.0, 220.0, 188.0)","(1.55, 99999, 99990)","(31.0, 42.0, 41.333333333333336)","(13.0, 99999, 99990)","(2.4, 3.2, 3.1037037037037036)","(15.0, 18.0, 17.75)"
07-01-2023 21:56:12.281421,"(101.0, 250.0, 185.71428571428572)","(101.0, 220.0, 188.0)","(1.55, 99999, 99990)","(31.0, 42.0, 41.333333333333336)","(13.0, 99999, 99990)","(2.4, 3.2, 3.1037037037037036)","(15.0, 18.0, 17.75)"
07-01-2023 21:56:13.251697,"(101.0, 250.0, 185.71428571428572)","(101.0, 220.0, 188.0)","(1.55, 99999, 99990)","(31.0, 42.0, 41.75)","(13.0, 99999, 99990)","(2.4, 3.2, 3.1037037037037036)","(15.0, 18.0, 17.75)"
07-01-2023 21:56:14.252792,"(101.0, 250.0, 185.71428571428572)","(101.0, 220.0, 188.0)","(1.55, 99999, 99990)","(31.0, 42.0, 41.75)","(13.0, 99999, 99990)","(2.4, 3.2, 3.1037037037037036)","(15.0, 18.0, 17.714285714285715)"
07-01-2023 21:56:15.255144,"(101.0, 250.0, 185.71428571428572)","(101.0, 220.0, 164.0)","(1.55, 99999, 99990)","(31.0, 42.0, 41.857142857142854)","(13.0, 99999, 99990)","(2.4, 3.2, 3.1446808510638298)","(15.0, 19.0, 17.714285714285715)"
07-01-2023 21:56:16.267992,"(101.0, 250.0, 205.0)","(101.0, 220.0, 164.0)","(1.55, 99999, 99990)","(31.0, 42.0, 41.857142857142854)","(13.0, 99999, 99990)","(2.4, 3.2, 3.1446808510638298)","(15.0, 19.0, 17.714285714285715)"
07-01-2023 21:56:17.314134,"(101.0, 250.0, 205.0)","(101.0, 220.0, 164.0)","(1.55, 99999, 99990)","(31.0, 42.0, 41.8)","(13.0, 99999, 99990)","(2.4, 3.2, 3.1446808510638298)","(15.0, 19.0, 17.714285714285715)"
07-01-2023 21:56:18.354666,"(101.0, 250.0, 205.0)","(101.0, 220.0, 164.0)","(1.55, 99999, 99990)","(31.0, 42.0, 41.8)","(13.0, 99999, 99990)","(2.4, 3.2, 3.0710526315789473)","(15.0, 19.0, 17.58)"
07-01-2023 21:56:19.343625,"(101.0, 250.0, 196.66666666666666)","(101.0, 220.0, 178.0)","(1.55, 99999, 99990)","(31.0, 48.0, 43.47826086956522)","(13.0, 99999, 99990)","(2.4, 3.05, 3.0297777777777775)","(15.0, 19.5, 18.352941176470587)"
07-01-2023 21:56:20.322481,"(101.0, 250.0, 223.33333333333334)","(101.0, 220.0, 194.28571428571428)","(1.55, 99999, 99990)","(31.0, 48.0, 44.53333333333333)","(13.0, 99999, 99990)","(2.4, 3.05, 3.0297777777777775)","(15.0, 19.5, 18.8)"
07-01-2023 21:56:21.350356,"(101.0, 250.0, 232.5)","(101.0, 220.0, 182.5)","(1.55, 99999, 99990)","(31.0, 48.0, 44.53333333333333)","(13.0, 99999, 99990)","(2.4, 3.05, 3.0278048780487805)","(15.0, 19.0, 18.8)"
07-01-2023 21:56:22.392949,"(101.0, 250.0, 210.0)","(101.0, 220.0, 182.5)","(1.55, 99999, 99990)","(31.0, 48.0, 44.53333333333333)","(13.0, 99999, 99990)","(2.4, 3.05, 3.0278048780487805)","(15.0, 19.0, 18.8)"
07-01-2023 21:56:23.411662,"(101.0, 250.0, 210.0)","(101.0, 220.0, 182.5)","(1.55, 99999, 99990)","(31.0, 48.0, 44.53333333333333)","(13.0, 99999, 99990)","(2.4, 3.05, 2.984375)","(15.0, 19.0, 18.8)"
07-01-2023 21:56:24.421580,"(101.0, 250.0, 230.0)","(101.0, 220.0, 182.5)","(1.55, 99999, 99990)","(31.0, 48.0, 44.72727272727273)","(13.0, 99999, 99990)","(2.4, 3.0, 2.984375)","(15.0, 19.0, 18.8)"
07-01-2023 21:56:25.404220,"(101.0, 250.0, 230.0)","(101.0, 220.0, 182.5)","(1.55, 99999, 99990)","(31.0, 48.0, 44.666666666666664)","(13.0, 99999, 99990)","(2.4, 3.0, 2.984375)","(15.0, 19.0, 18.8)"
07-01-2023 21:56:26.377181,"(101.0, 250.0, 230.0)","(101.0, 220.0, 182.5)","(1.55, 99999, 99990)","(31.0, 48.0, 44.8)","(13.0, 99999, 99990)","(2.4, 3.0, 2.9425)","(15.0, 19.0, 18.413793103448278)"
07-01-2023 21:56:27.364883,"(101.0, 250.0, 230.0)","(101.0, 220.0, 182.5)","(1.55, 99999, 99990)","(31.0, 48.0, 44.8)","(13.0, 99999, 99990)","(2.4, 2.96, 2.95125)","(15.0, 19.5, 18.75)"
07-01-2023 21:56:28.404793,"(101.0, 250.0, 226.66666666666666)","(101.0, 230.0, 198.1818181818182)","(1.55, 99999, 99990)","(31.0, 48.0, 45.09090909090909)","(13.0, 99999, 99990)","(2.4, 2.96, 2.913333333333333)","(15.0, 19.5, 19.107142857142858)"
07-01-2023 21:56:29.437393,"(101.0, 250.0, 226.66666666666666)","(101.0, 230.0, 190.625)","(1.55, 99999, 99990)","(31.0, 48.0, 44.8)","(13.0, 99999, 99990)","(2.4, 2.96, 2.902727272727273)","(15.0, 19.5, 19.107142857142858)"
07-01-2023 21:56:30.442536,"(101.0, 250.0, 226.66666666666666)","(101.0, 220.0, 206.66666666666669)","(1.55, 99999, 99990)","(31.0, 48.0, 44.21052631578947)","(13.0, 99999, 99990)","(2.4, 2.96, 2.8775)","(15.0, 19.5, 19.107142857142858)"
07-01-2023 21:56:31.480480,"(101.0, 250.0, 226.66666666666666)","(101.0, 220.0, 202.0)","(1.55, 99999, 99990)","(31.0, 48.0, 44.21052631578947)","(13.0, 99999, 99990)","(2.45, 2.88, 2.937777777777778)","(14.0, 19.5, 19.107142857142858)"
07-01-2023 21:56:32.601930,"(101.0, 250.0, 238.33333333333331)","(101.0, 220.0, 202.0)","(1.55, 99999, 99990)","(31.0, 48.0, 44.333333333333336)","(13.0, 99999, 99990)","(2.45, 2.96, 2.937777777777778)","(14.0, 19.5, 19.107142857142858)"
07-01-2023 21:56:33.657812,"(101.0, 250.0, 220.0)","(101.0, 230.0, 197.69230769230768)","(1.55, 99999, 99990)","(31.0, 48.0, 44.8)","(13.0, 99999, 99990)","(2.45, 2.94, 2.8667692307692305)","(14.0, 19.5, 19.107142857142858)"
07-01-2023 21:56:34.656049,"(101.0, 250.0, 220.0)","(101.0, 220.0, 206.66666666666669)","(1.55, 99999, 99990)","(31.0, 48.0, 44.8)","(13.0, 99999, 99990)","(2.45, 2.94, 2.8667692307692305)","(14.0, 19.5, 19.107142857142858)"
07-01-2023 21:56:35.718682,"(101.0, 250.0, 220.0)","(101.0, 220.0, 202.0)","(1.55, 99999, 99990)","(31.0, 48.0, 44.333333333333336)","(13.0, 99999, 99990)","(2.45, 2.94, 2.8667692307692305)","(14.0, 19.5, 19.107142857142858)"
07-01-2023 21:56:36.681136,"(101.0, 250.0, 220.0)","(101.0, 220.0, 202.0)","(1.55, 99999, 99990)","(31.0, 48.0, 44.333333333333336)","(13.0, 99999, 99990)","(2.45, 2.98, 2.8853846153846154)","(14.0, 19.5, 19.107142857142858)"
07-01-2023 21:56:37.678453,"(101.0, 180.0, 176.25)","(101.0, 220.0, 182.5)","(1.55, 99999, 99990)","(31.0, 48.0, 43.90909090909091)","(13.0, 99999, 99990)","(2.45, 2.98, 2.9157894736842103)","(14.0, 19.5, 18.024390243902438)"
07-01-2023 21:56:38.663068,"(101.0, 180.0, 175.71428571428572)","(101.0, 220.0, 182.5)","(1.55, 99999, 99990)","(31.0, 48.0, 43.90909090909091)","(13.0, 99999, 99990)","(2.45, 2.98, 2.9134545454545453)","(14.0, 18.5, 18.024390243902438)"
07-01-2023 21:56:39.610884,"(101.0, 180.0, 176.66666666666666)","(101.0, 220.0, 182.5)","(1.55, 99999, 99990)","(31.0, 48.0, 44.333333333333336)","(13.0, 99999, 99990)","(2.45, 2.98, 2.9134545454545453)","(14.0, 18.5, 18.048780487804876)"
07-01-2023 21:56:40.546689,"(101.0, 180.0, 176.66666666666666)","(101.0, 220.0, 182.5)","(1.55, 99999, 99990)","(31.0, 48.0, 43.5)","(13.0, 99999, 99990)","(2.45, 2.98, 2.8996078431372547)","(14.0, 18.5, 17.58108108108108)"
07-01-2023 21:56:41.499582,"(101.0, 180.0, 176.66666666666666)","(101.0, 220.0, 182.5)","(1.55, 99999, 99990)","(31.0, 48.0, 43.5)","(13.0, 99999, 99990)","(2.45, 2.98, 2.8996078431372547)","(14.0, 18.5, 17.58108108108108)"
07-01-2023 21:56:42.486981,"(101.0, 180.0, 176.66666666666666)","(101.0, 220.0, 182.5)","(1.55, 99999, 99990)","(31.0, 48.0, 43.875)","(13.0, 99999, 99990)","(2.45, 2.98, 2.9257142857142857)","(14.0, 18.5, 17.695121951219512)"
07-01-2023 21:56:43.480149,"(101.0, 260.0, 173.33333333333334)","(101.0, 220.0, 182.5)","(1.55, 99999, 99990)","(31.0, 48.0, 43.875)","(13.0, 99999, 99990)","(2.45, 2.98, 2.9415384615384617)","(14.0, 18.5, 17.695121951219512)"
07-01-2023 21:56:44.447640,"(101.0, 260.0, 151.66666666666666)","(101.0, 220.0, 182.5)","(1.55, 99999, 99990)","(31.0, 48.0, 43.875)","(13.0, 99999, 99990)","(2.45, 2.98, 2.9158762886597938)","(14.0, 18.5, 17.735294117647058)"
07-01-2023 21:56:45.498161,"(101.0, 260.0, 151.66666666666666)","(101.0, 230.0, 180.0)","(1.55, 99999, 99990)","(31.0, 48.0, 45.0)","(13.0, 99999, 99990)","(2.45, 3.0, 2.925818181818182)","(14.0, 18.5, 18.057692307692307)"
07-01-2023 21:56:46.512137,"(101.0, 260.0, 167.14285714285714)","(101.0, 220.0, 195.0)","(1.55, 99999, 99990)","(31.0, 48.0, 45.0)","(13.0, 99999, 99990)","(2.45, 3.0, 2.934457831325301)","(14.0, 18.5, 16.244444444444444)"
07-01-2023 21:56:47.553492,"(101.0, 260.0, 160.0)","(101.0, 220.0, 195.0)","(1.55, 99999, 99990)","(31.0, 48.0, 45.0)","(13.0, 99999, 99990)","(2.45, 3.0, 2.9411494252873562)","(14.0, 17.0, 16.1875)"
07-01-2023 21:56:48.541448,"(101.0, 260.0, 188.0)","(101.0, 220.0, 211.42857142857144)","(1.55, 99999, 99990)","(31.0, 48.0, 45.0)","(13.0, 99999, 99990)","(2.45, 3.0, 2.9257731958762885)","(14.0, 17.0, 16.35)"
07-01-2023 21:56:49.529262,"(101.0, 240.0, 228.88888888888889)","(101.0, 220.0, 211.42857142857144)","(1.55, 99999, 99990)","(31.0, 48.0, 45.0)","(13.0, 99999, 99990)","(2.45, 3.0, 2.9448979591836735)","(14.0, 17.0, 14.928571428571429)"
07-01-2023 21:56:50.529974,"(101.0, 240.0, 228.88888888888889)","(101.0, 220.0, 211.42857142857144)","(1.55, 99999, 99990)","(31.0, 48.0, 45.0)","(13.0, 99999, 99990)","(2.45, 3.0, 2.9725)","(13.0, 15.0, 16.18)"
07-01-2023 21:56:51.534318,"(101.0, 240.0, 228.88888888888889)","(101.0, 220.0, 211.42857142857144)","(1.55, 99999, 99990)","(31.0, 55.0, 49.6)","(13.0, 99999, 99990)","(2.45, 2.98, 2.9783333333333335)","(13.0, 17.5, 15.666666666666666)"
07-01-2023 21:56:52.514112,"(101.0, 240.0, 228.88888888888889)","(101.0, 220.0, 211.42857142857144)","(1.55, 99999, 99990)","(31.0, 55.0, 49.6)","(13.0, 99999, 99990)","(2.45, 2.98, 2.95)","(13.0, 17.5, 15.535714285714286)"
07-01-2023 21:56:53.479666,"(101.0, 240.0, 228.88888888888889)","(101.0, 220.0, 211.42857142857144)","(1.55, 99999, 99990)","(31.0, 55.0, 50.285714285714285)","(13.0, 99999, 99990)","(2.45, 2.98, 2.95)","(13.0, 17.5, 15.857142857142858)"
07-01-2023 21:56:54.434053,"(101.0, 240.0, 195.0)","(101.0, 220.0, 212.5)","(1.55, 99999, 99990)","(31.0, 55.0, 49.0)","(13.0, 99999, 99990)","(2.45, 2.98, 2.95)","(13.0, 17.0, 15.4)"
07-01-2023 21:56:55.396727,"(101.0, 240.0, 195.0)","(101.0, 220.0, 212.5)","(1.55, 99999, 99990)","(31.0, 55.0, 49.0)","(13.0, 99999, 99990)","(2.45, 2.98, 2.95)","(13.0, 17.0, 16.0)"
07-01-2023 21:56:56.339866,"(101.0, 240.0, 165.0)","(101.0, 220.0, 212.5)","(1.55, 99999, 99990)","(31.0, 55.0, 49.0)","(13.0, 99999, 99990)","(2.45, 2.98, 2.95)","(13.0, 17.0, 16.0)"
07-01-2023 21:56:57.312494,"(101.0, 240.0, 165.0)","(101.0, 220.0, 212.5)","(1.55, 99999, 99990)","(31.0, 55.0, 49.0)","(13.0, 99999, 99990)","(2.45, 3.05, 3.030851063829787)","(13.0, 17.0, 16.142857142857142)"
07-01-2023 21:56:58.310964,"(101.0, 240.0, 165.0)","(101.0, 220.0, 212.5)","(1.55, 99999, 99990)","(31.0, 55.0, 49.0)","(13.0, 99999, 99990)","(2.45, 3.1, 3.0617486338797812)","(13.0, 17.0, 16.653846153846153)"
07-01-2023 21:56:59.337521,"(101.0, 240.0, 175.71428571428572)","(101.0, 220.0, 195.0)","(1.55, 99999, 99990)","(31.0, 55.0, 49.0)","(13.0, 99999, 99990)","(2.45, 3.05, 3.0445454545454544)","(13.0, 17.0, 16.5)"
07-01-2023 21:57:00.321454,"(101.0, 240.0, 175.71428571428572)","(101.0, 220.0, 195.0)","(1.55, 99999, 99990)","(31.0, 55.0, 49.0)","(13.0, 99999, 99990)","(2.45, 3.05, 3.046917808219178)","(13.0, 17.0, 16.22222222222222)"
07-01-2023 21:57:01.340050,"(101.0, 240.0, 175.71428571428572)","(101.0, 220.0, 195.0)","(1.55, 99999, 99990)","(31.0, 55.0, 49.0)","(13.0, 99999, 99990)","(2.45, 3.05, 3.0471153846153847)","(13.0, 17.0, 16.133333333333333)"
07-01-2023 21:57:02.323016,"(101.0, 240.0, 175.71428571428572)","(101.0, 220.0, 195.0)","(1.55, 99999, 99990)","(31.0, 55.0, 49.75)","(13.0, 99999, 99990)","(2.45, 3.05, 3.0471153846153847)","(13.0, 17.0, 16.133333333333333)"
07-01-2023 21:57:03.318953,"(101.0, 240.0, 172.5)","(101.0, 220.0, 195.0)","(1.6, 99999, 99990)","(31.0, 55.0, 49.75)","(12.0, 99999, 99990)","(2.5, 3.05, 3.0471153846153847)","(13.0, 17.0, 16.133333333333333)"
07-01-2023 21:57:04.326533,"(101.0, 240.0, 172.5)","(101.0, 220.0, 195.0)","(1.6, 99999, 99990)","(31.0, 55.0, 49.75)","(12.0, 99999, 99990)","(2.5, 3.05, 3.0471153846153847)","(13.0, 17.0, 16.133333333333333)"
07-01-2023 21:57:05.369687,"(101.0, 240.0, 172.5)","(101.0, 220.0, 195.0)","(1.6, 99999, 99990)","(31.0, 55.0, 49.75)","(12.0, 99999, 99990)","(2.5, 3.05, 3.0471153846153847)","(13.0, 17.0, 16.133333333333333)"
07-01-2023 21:57:06.345688,"(101.0, 230.0, 190.0)","(101.0, 220.0, 195.0)","(1.6, 99999, 99990)","(31.0, 55.0, 49.75)","(12.0, 99999, 99990)","(2.5, 3.05, 3.0471153846153847)","(13.0, 17.0, 16.133333333333333)"
07-01-2023 21:57:07.352206,"(101.0, 220.0, 170.0)","(101.0, 220.0, 195.0)","(1.6, 99999, 99990)","(31.0, 55.0, 49.75)","(12.0, 99999, 99990)","(2.5, 3.05, 3.0746192893401014)","(13.0, 17.0, 16.11764705882353)"
07-01-2023 21:57:08.313700,"(101.0, 220.0, 170.0)","(101.0, 220.0, 195.0)","(1.6, 99999, 99990)","(31.0, 55.0, 49.75)","(12.0, 99999, 99990)","(2.5, 3.1, 3.072058823529412)","(13.0, 17.0, 16.152173913043477)"
07-01-2023 21:57:09.300744,"(101.0, 220.0, 170.0)","(101.0, 220.0, 195.0)","(1.6, 99999, 99990)","(31.0, 55.0, 49.75)","(12.0, 99999, 99990)","(2.5, 3.1, 3.072857142857143)","(13.0, 17.0, 15.9375)"
07-01-2023 21:57:10.289564,"(101.0, 220.0, 170.0)","(101.0, 220.0, 178.33333333333334)","(1.6, 99999, 99990)","(31.0, 55.0, 49.75)","(12.0, 99999, 99990)","(2.5, 3.1, 3.0691358024691358)","(13.0, 17.0, 16.15)"
07-01-2023 21:57:11.283502,"(101.0, 220.0, 167.5)","(101.0, 220.0, 182.5)","(1.6, 99999, 99990)","(31.0, 55.0, 49.75)","(12.0, 99999, 99990)","(2.5, 3.1, 3.086842105263158)","(13.0, 17.0, 16.15)"
07-01-2023 21:57:12.253882,"(101.0, 220.0, 167.5)","(101.0, 220.0, 182.5)","(1.6, 99999, 99990)","(31.0, 55.0, 49.75)","(12.0, 99999, 99990)","(2.5, 3.1, 3.0926829268292684)","(13.0, 17.0, 16.15)"
07-01-2023 21:57:13.246378,"(101.0, 220.0, 167.5)","(101.0, 220.0, 182.5)","(1.6, 99999, 99990)","(31.0, 55.0, 49.75)","(12.0, 99999, 99990)","(2.5, 3.1, 3.09320987654321)","(13.0, 17.0, 16.15)"
07-01-2023 21:57:14.258169,"(101.0, 220.0, 167.5)","(101.0, 220.0, 182.5)","(1.6, 99999, 99990)","(31.0, 55.0, 49.75)","(12.0, 99999, 99990)","(2.5, 3.1, 3.0953947368421053)","(13.0, 17.0, 16.203125)"
07-01-2023 21:57:15.261402,"(101.0, 220.0, 142.85714285714286)","(101.0, 220.0, 182.5)","(1.6, 99999, 99990)","(31.0, 55.0, 49.0)","(12.0, 99999, 99990)","(2.5, 3.1, 3.0779411764705884)","(13.0, 17.0, 16.055555555555557)"
07-01-2023 21:57:16.267067,"(101.0, 210.0, 195.0)","(101.0, 220.0, 182.5)","(1.6, 99999, 99990)","(31.0, 55.0, 49.0)","(12.0, 99999, 99990)","(2.5, 3.1, 3.082022471910112)","(13.0, 17.0, 16.055555555555557)"
07-01-2023 21:57:17.280126,"(101.0, 200.0, 186.66666666666669)","(101.0, 220.0, 182.5)","(1.6, 99999, 99990)","(31.0, 55.0, 48.45454545454545)","(12.0, 99999, 99990)","(2.5, 3.1, 3.089156626506024)","(13.0, 17.0, 16.055555555555557)"
07-01-2023 21:57:18.326174,"(101.0, 200.0, 160.0)","(101.0, 220.0, 182.5)","(1.6, 99999, 99990)","(31.0, 55.0, 48.45454545454545)","(12.0, 99999, 99990)","(2.5, 3.1, 3.0945205479452054)","(13.0, 17.0, 16.214285714285715)"
07-01-2023 21:57:19.288693,"(101.0, 200.0, 160.0)","(101.0, 220.0, 182.5)","(1.6, 99999, 99990)","(31.0, 55.0, 48.45454545454545)","(12.0, 99999, 99990)","(2.5, 3.1, 3.1050847457627118)","(13.0, 17.0, 16.214285714285715)"
07-01-2023 21:57:20.332242,"(101.0, 200.0, 160.0)","(101.0, 220.0, 182.5)","(1.6, 99999, 99990)","(31.0, 55.0, 49.0)","(12.0, 99999, 99990)","(2.5, 3.15, 3.1095238095238096)","(13.0, 17.0, 16.25)"
07-01-2023 21:57:21.334829,"(101.0, 190.0, 160.0)","(101.0, 220.0, 182.5)","(1.6, 99999, 99990)","(31.0, 55.0, 49.0)","(12.0, 99999, 99990)","(2.5, 3.15, 3.15632183908046)","(13.0, 16.5, 16.25)"
07-01-2023 21:57:22.300381,"(101.0, 190.0, 160.0)","(101.0, 220.0, 202.0)","(1.6, 99999, 99990)","(31.0, 55.0, 49.0)","(12.0, 99999, 99990)","(2.5, 3.2, 3.151041666666667)","(13.0, 16.5, 15.903846153846153)"
07-01-2023 21:57:23.272959,"(101.0, 190.0, 160.0)","(101.0, 220.0, 200.0)","(1.6, 99999, 99990)","(31.0, 55.0, 49.0)","(12.0, 99999, 99990)","(2.5, 3.2, 3.151041666666667)","(13.0, 17.0, 15.642857142857142)"
07-01-2023 21:57:24.236513,"(101.0, 190.0, 160.0)","(101.0, 220.0, 196.0)","(1.6, 99999, 99990)","(31.0, 55.0, 49.0)","(12.0, 99999, 99990)","(2.5, 3.2, 3.153)","(13.0, 17.0, 15.848484848484848)"
07-01-2023 21:57:25.183193,"(101.0, 190.0, 160.0)","(101.0, 220.0, 196.0)","(1.6, 99999, 99990)","(31.0, 55.0, 49.0)","(12.0, 99999, 99990)","(2.5, 3.2, 3.153)","(13.0, 17.0, 15.848484848484848)"
07-01-2023 21:57:26.119117,"(101.0, 200.0, 140.0)","(101.0, 220.0, 196.0)","(1.6, 99999, 99990)","(31.0, 55.0, 49.0)","(12.0, 99999, 99990)","(2.5, 3.2, 3.153)","(13.0, 17.0, 15.848484848484848)"
07-01-2023 21:57:27.091287,"(101.0, 190.0, 160.0)","(101.0, 220.0, 196.0)","(1.6, 99999, 99990)","(31.0, 55.0, 49.0)","(12.0, 99999, 99990)","(2.5, 3.2, 3.1434426229508197)","(13.0, 17.0, 15.666666666666666)"
07-01-2023 21:57:28.095915,"(101.0, 190.0, 160.0)","(101.0, 220.0, 196.0)","(1.6, 99999, 99990)","(31.0, 55.0, 48.77777777777778)","(12.0, 99999, 99990)","(2.5, 3.15, 3.155660377358491)","(13.0, 16.5, 15.543478260869565)"
07-01-2023 21:57:29.097544,"(101.0, 190.0, 160.0)","(101.0, 220.0, 196.0)","(1.6, 99999, 99990)","(31.0, 55.0, 48.77777777777778)","(12.0, 99999, 99990)","(2.5, 3.2, 3.1578431372549023)","(13.0, 16.5, 15.543478260869565)"
07-01-2023 21:57:30.088065,"(101.0, 190.0, 160.0)","(101.0, 220.0, 196.0)","(1.6, 99999, 99990)","(31.0, 55.0, 48.77777777777778)","(12.0, 99999, 99990)","(2.5, 3.2, 3.1578431372549023)","(13.0, 16.5, 15.53448275862069)"
07-01-2023 21:57:31.088874,"(101.0, 190.0, 160.0)","(101.0, 220.0, 196.0)","(1.6, 99999, 99990)","(31.0, 55.0, 48.77777777777778)","(12.0, 99999, 99990)","(2.5, 3.2, 3.175568181818182)","(13.0, 16.5, 15.578125)"
07-01-2023 21:57:32.139124,"(101.0, 190.0, 160.0)","(101.0, 220.0, 196.0)","(1.6, 99999, 99990)","(31.0, 55.0, 48.77777777777778)","(12.0, 99999, 99990)","(2.5, 3.2, 3.1813186813186816)","(13.0, 16.0, 15.26923076923077)"
07-01-2023 21:57:33.198891,"(101.0, 190.0, 160.0)","(101.0, 220.0, 196.0)","(1.6, 99999, 99990)","(31.0, 55.0, 48.77777777777778)","(12.0, 99999, 99990)","(2.5, 3.2, 3.2176190476190474)","(13.0, 16.0, 15.448275862068966)"
07-01-2023 21:57:34.250022,"(101.0, 190.0, 165.0)","(101.0, 220.0, 196.0)","(1.6, 99999, 99990)","(31.0, 55.0, 48.77777777777778)","(12.0, 99999, 99990)","(2.5, 3.25, 3.2176190476190474)","(13.0, 16.0, 15.448275862068966)"
07-01-2023 21:57:35.305393,"(101.0, 190.0, 165.0)","(101.0, 200.0, 186.66666666666666)","(1.6, 99999, 99990)","(31.0, 55.0, 48.77777777777778)","(12.0, 99999, 99990)","(2.5, 3.25, 3.2176190476190474)","(13.0, 16.0, 15.411764705882353)"
07-01-2023 21:57:36.271739,"(101.0, 190.0, 160.0)","(101.0, 200.0, 186.66666666666666)","(1.6, 99999, 99990)","(31.0, 55.0, 48.77777777777778)","(12.0, 99999, 99990)","(2.5, 3.25, 3.2145454545454544)","(13.0, 15.5, 15.384615384615385)"
07-01-2023 21:57:37.270870,"(101.0, 190.0, 160.0)","(101.0, 200.0, 186.66666666666666)","(1.6, 99999, 99990)","(31.0, 55.0, 48.77777777777778)","(12.0, 99999, 99990)","(2.5, 3.25, 3.2145454545454544)","(13.0, 15.5, 15.384615384615385)"
07-01-2023 21:57:38.228847,"(101.0, 190.0, 160.0)","(101.0, 200.0, 186.66666666666666)","(1.6, 99999, 99990)","(31.0, 55.0, 48.77777777777778)","(12.0, 99999, 99990)","(2.5, 3.25, 3.22319587628866)","(13.0, 15.5, 15.384615384615385)"
07-01-2023 21:57:39.208198,"(101.0, 190.0, 150.0)","(101.0, 200.0, 186.66666666666666)","(1.6, 99999, 99990)","(31.0, 55.0, 48.77777777777778)","(12.0, 99999, 99990)","(2.5, 3.25, 3.22319587628866)","(13.0, 15.5, 15.384615384615385)"
