,Remember Lee,Val Ali,Sambuca Talks,Magic Tale,Bernardo Bowl,Jalapeno Jewel,Shifty And Shady,Gossamer
06-01-2023 11:58:19.804186,"(13.0, 18.0, 16.615384615384617)","(2.6, 2.9, 2.8499999999999996)","(6.0, 8.2, 7.914285714285714)","(16.0, 22.0, 19.166666666666668)","(2.8, 3.6, 3.511111111111111)","(13.0, 26.0, 24.666666666666668)","(101.0, 550.0, 231.8181818181818)","(6.5, 12.0, 11.1)"
06-01-2023 11:58:21.006298,"(13.0, 18.0, 17.25)","(2.6, 2.88, 2.8499999999999996)","(6.0, 8.2, 7.977777777777777)","(16.0, 20.0, 19.166666666666668)","(2.8, 3.6, 3.511111111111111)","(13.0, 26.0, 24.666666666666668)","(101.0, 550.0, 370.0)","(6.5, 12.0, 11.1)"
06-01-2023 11:58:22.157844,"(13.0, 18.0, 17.625)","(2.6, 2.9, 2.8466666666666667)","(6.0, 8.2, 7.977777777777777)","(16.0, 20.0, 19.166666666666668)","(2.8, 3.65, 3.51)","(13.0, 26.0, 24.75)","(101.0, 540.0, 370.0)","(6.5, 12.0, 11.1)"
06-01-2023 11:58:23.332379,"(13.0, 18.0, 17.625)","(2.6, 2.9, 2.8466666666666667)","(6.0, 8.2, 7.977777777777777)","(16.0, 20.0, 19.166666666666668)","(2.8, 3.65, 3.51)","(13.0, 26.0, 24.75)","(101.0, 540.0, 370.0)","(6.5, 12.0, 11.1)"
06-01-2023 11:58:24.602877,"(13.0, 17.5, 16.954545454545453)","(2.6, 2.9, 2.86)","(6.0, 8.2, 7.977777777777777)","(16.0, 20.0, 19.166666666666668)","(2.8, 3.65, 3.5537037037037034)","(14.0, 26.0, 25.047619047619047)","(101.0, 540.0, 365.0)","(6.5, 12.0, 11.1)"
06-01-2023 11:58:25.748367,"(13.0, 17.5, 16.75)","(2.6, 2.9, 2.86)","(6.0, 8.2, 7.977777777777777)","(16.0, 20.0, 19.5)","(2.8, 3.65, 3.5537037037037034)","(14.0, 26.0, 25.047619047619047)","(101.0, 530.0, 235.0)","(6.5, 12.0, 11.1)"
06-01-2023 11:58:26.958747,"(13.0, 17.5, 16.916666666666668)","(2.6, 2.9, 2.86)","(6.0, 8.2, 7.977777777777777)","(16.0, 22.0, 19.716216216216218)","(2.8, 3.65, 3.5537037037037034)","(14.0, 26.0, 24.97674418604651)","(101.0, 270.0, 235.0)","(6.5, 12.0, 10.65)"
06-01-2023 11:58:28.257061,"(13.0, 17.5, 16.916666666666668)","(2.6, 2.88, 2.83)","(6.5, 8.2, 7.985714285714285)","(16.0, 20.0, 19.691176470588236)","(2.8, 3.65, 3.5537037037037034)","(15.0, 26.0, 24.97674418604651)","(101.0, 270.0, 235.0)","(7.0, 12.0, 10.666666666666666)"
06-01-2023 11:58:29.509148,"(13.0, 17.5, 17.0)","(2.6, 2.9, 2.8242105263157895)","(6.5, 8.2, 7.985714285714285)","(16.0, 20.0, 19.691176470588236)","(2.8, 3.65, 3.5552631578947365)","(15.0, 26.0, 24.97674418604651)","(101.0, 270.0, 240.0)","(7.0, 12.0, 10.666666666666666)"
06-01-2023 11:58:30.981227,"(13.0, 17.0, 18.375)","(2.6, 2.88, 2.84)","(6.5, 8.2, 7.973333333333333)","(16.0, 20.0, 19.691176470588236)","(2.8, 3.65, 3.505)","(15.0, 26.0, 24.97674418604651)","(101.0, 520.0, 231.25)","(7.0, 12.0, 11.5)"
06-01-2023 11:58:32.169274,"(13.0, 19.0, 18.94736842105263)","(2.6, 2.88, 2.84)","(6.5, 8.2, 7.973333333333333)","(16.0, 20.0, 19.691176470588236)","(2.8, 3.6, 3.505)","(15.0, 26.0, 24.97674418604651)","(101.0, 520.0, 231.25)","(7.0, 12.0, 11.5)"
06-01-2023 11:58:33.429019,"(13.0, 19.0, 18.941176470588236)","(2.6, 2.9, 2.87375)","(6.5, 8.2, 7.973333333333333)","(16.0, 20.0, 19.765625)","(2.8, 3.6, 3.5047619047619047)","(15.0, 26.0, 24.952380952380953)","(101.0, 520.0, 228.75)","(7.0, 12.0, 11.375)"
06-01-2023 11:58:34.854421,"(13.0, 18.5, 18.44736842105263)","(2.6, 2.88, 2.871111111111111)","(6.5, 8.2, 7.973333333333333)","(16.0, 20.0, 19.892857142857142)","(2.8, 3.6, 3.505)","(15.0, 26.0, 24.952380952380953)","(101.0, 500.0, 227.5)","(7.0, 12.5, 11.314814814814815)"
06-01-2023 11:58:36.303339,"(13.0, 18.5, 18.083333333333332)","(2.6, 2.88, 2.8575)","(6.5, 8.2, 7.973333333333333)","(16.0, 20.0, 19.892857142857142)","(2.8, 3.6, 3.505)","(15.0, 26.0, 24.952380952380953)","(101.0, 490.0, 213.07692307692307)","(7.0, 12.5, 11.875)"
06-01-2023 11:58:37.742978,"(13.0, 18.5, 17.61111111111111)","(2.6, 2.86, 2.8575)","(6.5, 8.2, 7.973333333333333)","(16.0, 20.0, 19.875)","(2.8, 3.6, 3.506)","(15.0, 26.0, 24.952380952380953)","(101.0, 490.0, 213.07692307692307)","(7.0, 12.0, 11.1875)"
06-01-2023 11:58:39.246682,"(13.0, 18.5, 17.772727272727273)","(2.6, 2.86, 2.837647058823529)","(6.5, 8.2, 7.985714285714285)","(16.0, 20.0, 19.714285714285715)","(2.8, 3.65, 3.5531249999999996)","(15.0, 26.0, 24.952380952380953)","(101.0, 490.0, 213.07692307692307)","(7.0, 11.5, 10.8125)"
06-01-2023 11:58:40.587833,"(14.0, 18.5, 17.772727272727273)","(2.6, 2.84, 2.8545454545454545)","(6.5, 8.2, 7.993103448275861)","(16.0, 20.0, 19.88235294117647)","(2.8, 3.65, 3.5051724137931033)","(15.0, 26.0, 24.952380952380953)","(101.0, 490.0, 213.07692307692307)","(7.0, 11.5, 11.08)"
06-01-2023 11:58:41.946381,"(14.0, 18.5, 17.166666666666668)","(2.6, 2.86, 2.848)","(6.5, 8.2, 7.993103448275861)","(16.0, 20.0, 19.88235294117647)","(2.8, 3.65, 3.506)","(15.0, 26.0, 24.952380952380953)","(101.0, 490.0, 213.07692307692307)","(7.0, 11.5, 11.038461538461538)"
06-01-2023 11:58:43.157964,"(14.0, 18.5, 17.166666666666668)","(2.6, 2.86, 2.848)","(6.5, 8.2, 7.993103448275861)","(16.0, 20.0, 19.34375)","(2.8, 3.65, 3.554)","(15.0, 26.0, 24.952380952380953)","(101.0, 490.0, 254.0)","(7.0, 11.5, 11.038461538461538)"
06-01-2023 11:58:44.374310,"(14.0, 18.5, 17.166666666666668)","(2.6, 2.84, 2.821333333333333)","(6.5, 8.2, 7.633802816901408)","(16.0, 19.5, 19.208333333333332)","(2.8, 3.65, 3.561111111111111)","(15.0, 26.0, 24.97674418604651)","(101.0, 470.0, 254.0)","(7.0, 11.5, 11.038461538461538)"
06-01-2023 11:58:45.568299,"(14.0, 18.0, 17.125)","(2.6, 2.88, 2.87)","(6.5, 7.8, 7.654999999999999)","(16.0, 19.5, 19.208333333333332)","(2.8, 3.65, 3.5534883720930233)","(15.0, 26.0, 24.952380952380953)","(101.0, 470.0, 326.0)","(7.0, 11.5, 10.818181818181818)"
06-01-2023 11:58:46.610786,"(14.0, 18.0, 17.125)","(2.6, 2.9, 2.8929166666666664)","(6.5, 7.8, 7.654999999999999)","(16.0, 19.5, 19.208333333333332)","(2.8, 3.7, 3.64)","(15.0, 26.0, 24.97674418604651)","(101.0, 470.0, 326.0)","(7.0, 11.5, 11.24074074074074)"
06-01-2023 11:58:47.679961,"(14.0, 18.0, 17.38235294117647)","(2.6, 2.78, 2.761898734177215)","(6.5, 7.8, 7.668749999999999)","(16.0, 19.5, 19.208333333333332)","(2.8, 3.7, 3.6055555555555556)","(15.0, 26.0, 24.97674418604651)","(101.0, 470.0, 310.0)","(7.0, 11.5, 11.0)"
06-01-2023 11:58:48.855126,"(14.0, 18.0, 17.035714285714285)","(2.6, 2.78, 2.72158940397351)","(6.5, 8.2, 7.836363636363636)","(16.0, 19.5, 20.714285714285715)","(2.8, 3.7, 3.6055555555555556)","(15.0, 26.0, 24.952380952380953)","(101.0, 470.0, 284.44444444444446)","(7.0, 11.5, 11.088235294117647)"
06-01-2023 11:58:50.059832,"(14.0, 18.0, 17.325)","(2.6, 2.78, 2.7377777777777776)","(6.5, 8.2, 7.96470588235294)","(16.0, 21.0, 19.736842105263158)","(2.8, 3.7, 3.6527777777777777)","(15.0, 26.0, 24.926829268292682)","(101.0, 440.0, 267.27272727272725)","(7.0, 11.5, 11.333333333333334)"
06-01-2023 11:58:51.349263,"(14.0, 17.5, 17.26923076923077)","(2.6, 2.76, 2.7350000000000003)","(6.5, 8.2, 7.866666666666666)","(16.0, 20.0, 19.142857142857142)","(2.8, 3.7, 3.6531249999999997)","(15.0, 26.0, 24.97674418604651)","(101.0, 440.0, 250.0)","(7.0, 11.5, 10.6)"
06-01-2023 11:58:52.721374,"(14.0, 17.5, 18.23076923076923)","(2.6, 2.78, 2.77)","(6.5, 8.2, 7.866666666666666)","(16.0, 20.0, 19.71875)","(2.8, 3.7, 3.683333333333333)","(15.0, 26.0, 24.90625)","(101.0, 310.0, 290.0)","(7.0, 11.5, 10.46875)"
06-01-2023 11:58:54.205940,"(14.0, 21.0, 19.416666666666668)","(2.6, 2.78, 2.7520000000000002)","(6.5, 8.2, 7.933333333333333)","(16.0, 20.0, 19.71875)","(2.8, 3.85, 3.7115384615384617)","(15.0, 25.0, 24.90625)","(101.0, 310.0, 247.69230769230768)","(7.0, 11.5, 10.46875)"
06-01-2023 11:58:55.754050,"(14.0, 20.0, 17.323529411764707)","(2.6, 2.78, 2.7520000000000002)","(6.5, 8.2, 7.9818181818181815)","(16.0, 20.0, 19.71875)","(2.8, 3.85, 3.706521739130435)","(15.0, 25.0, 24.90625)","(101.0, 440.0, 247.69230769230768)","(7.0, 11.5, 10.717391304347826)"
06-01-2023 11:58:57.042635,"(14.0, 17.5, 17.323529411764707)","(2.6, 2.78, 2.7520000000000002)","(6.5, 8.0, 7.9818181818181815)","(16.0, 20.0, 19.71875)","(2.8, 3.85, 3.706521739130435)","(15.0, 25.0, 24.90625)","(101.0, 440.0, 222.72727272727272)","(7.0, 11.5, 10.44)"
06-01-2023 11:58:58.577334,"(14.0, 18.0, 17.625)","(2.6, 2.78, 2.75)","(6.5, 8.2, 8.033333333333333)","(16.0, 20.0, 19.944444444444443)","(2.8, 3.8, 3.7272727272727275)","(15.0, 25.0, 24.90909090909091)","(101.0, 310.0, 284.2857142857143)","(7.0, 11.0, 10.307692307692308)"
06-01-2023 11:59:00.128385,"(14.0, 19.5, 17.714285714285715)","(2.6, 2.78, 2.7533333333333334)","(6.5, 8.2, 8.033333333333333)","(16.0, 20.0, 19.93181818181818)","(2.8, 3.8, 3.6005474452554744)","(15.0, 25.0, 24.90909090909091)","(101.0, 300.0, 278.0)","(7.0, 11.0, 10.307692307692308)"
06-01-2023 11:59:01.680863,"(14.0, 19.5, 17.8)","(2.6, 2.8, 2.75)","(6.5, 8.2, 8.37037037037037)","(16.0, 20.0, 19.41304347826087)","(2.9, 3.65, 3.6006172839506174)","(15.0, 25.0, 25.555555555555557)","(101.0, 300.0, 202.0)","(7.0, 11.5, 10.98076923076923)"
06-01-2023 11:59:03.051825,"(14.0, 19.0, 17.875)","(2.6, 2.8, 2.7219047619047623)","(6.5, 8.4, 8.366666666666667)","(16.0, 19.5, 19.41304347826087)","(2.9, 3.65, 3.600619834710744)","(15.0, 26.0, 25.57894736842105)","(101.0, 310.0, 202.0)","(7.0, 11.5, 10.818181818181818)"
06-01-2023 11:59:04.437811,"(14.0, 19.0, 18.4)","(2.6, 2.76, 2.757142857142857)","(6.5, 8.4, 7.979310344827586)","(16.0, 19.5, 19.88235294117647)","(2.9, 3.65, 3.558366533864542)","(15.0, 26.0, 25.77777777777778)","(101.0, 310.0, 203.33333333333334)","(7.0, 11.5, 10.94186046511628)"
06-01-2023 11:59:05.750178,"(14.0, 19.0, 18.4)","(2.6, 2.78, 2.7475)","(6.5, 8.0, 7.7846153846153845)","(16.0, 22.0, 20.434782608695652)","(2.9, 3.65, 3.559090909090909)","(15.0, 26.0, 24.833333333333332)","(101.0, 310.0, 203.33333333333334)","(7.0, 11.5, 11.025)"
06-01-2023 11:59:07.226411,"(14.0, 19.5, 18.571428571428573)","(2.6, 2.8, 2.7481818181818185)","(6.5, 7.8, 7.785714285714286)","(16.0, 22.0, 19.34375)","(2.9, 3.65, 3.556276150627615)","(15.0, 25.0, 24.833333333333332)","(101.0, 310.0, 203.33333333333334)","(7.0, 11.5, 11.01388888888889)"
06-01-2023 11:59:08.728155,"(14.0, 20.0, 19.384615384615383)","(2.6, 2.8, 2.8064864864864862)","(6.5, 7.8, 7.273684210526316)","(16.0, 19.5, 20.0)","(2.9, 3.65, 3.5559405940594058)","(15.0, 25.0, 27.705882352941178)","(101.0, 310.0, 203.33333333333334)","(7.0, 11.5, 11.244444444444444)"
06-01-2023 11:59:10.312332,"(14.0, 20.0, 18.692307692307693)","(2.6, 2.82, 2.8166666666666664)","(6.5, 7.4, 7.2)","(16.0, 21.0, 19.285714285714285)","(2.9, 3.65, 3.5633333333333335)","(15.0, 28.0, 26.548387096774192)","(101.0, 310.0, 232.30769230769232)","(7.0, 11.5, 11.333333333333334)"
06-01-2023 11:59:12.052550,"(14.0, 22.0, 19.40740740740741)","(2.6, 2.82, 2.78)","(6.5, 7.4, 7.389830508474577)","(16.0, 21.0, 19.285714285714285)","(2.9, 3.6, 3.562962962962963)","(15.0, 28.0, 26.548387096774192)","(101.0, 300.0, 232.30769230769232)","(7.0, 11.5, 11.310344827586206)"
06-01-2023 11:59:13.601508,"(14.0, 22.0, 19.272727272727273)","(2.6, 2.84, 2.837894736842105)","(6.5, 7.4, 7.3)","(16.0, 21.0, 18.9375)","(2.9, 3.6, 3.553125)","(15.0, 28.0, 26.548387096774192)","(101.0, 300.0, 245.0)","(7.0, 11.5, 11.342857142857143)"
06-01-2023 11:59:14.915743,"(14.0, 20.0, 19.384615384615383)","(2.6, 2.84, 2.837894736842105)","(6.5, 7.6, 7.413793103448276)","(16.0, 19.0, 19.666666666666668)","(2.9, 3.6, 3.3666666666666667)","(15.0, 28.0, 26.68)","(101.0, 300.0, 237.14285714285714)","(7.0, 11.5, 11.522388059701493)"
06-01-2023 11:59:16.168900,"(14.0, 20.0, 19.818181818181817)","(2.6, 2.88, 2.864)","(6.5, 7.6, 7.530769230769231)","(16.0, 21.0, 20.866666666666667)","(2.9, 3.45, 3.433333333333333)","(15.0, 27.0, 26.185185185185183)","(101.0, 300.0, 232.30769230769232)","(7.0, 12.0, 11.627906976744185)"
06-01-2023 11:59:17.529628,"(14.0, 20.0, 19.166666666666668)","(2.6, 2.88, 2.848695652173913)","(6.5, 7.6, 7.632)","(16.0, 21.0, 20.157894736842106)","(2.9, 3.5, 3.4115384615384614)","(15.0, 27.0, 26.57142857142857)","(101.0, 300.0, 243.52941176470588)","(7.0, 12.0, 10.9)"
06-01-2023 11:59:18.989199,"(14.0, 19.5, 19.375)","(2.6, 2.88, 2.848695652173913)","(6.5, 7.8, 7.781818181818181)","(16.0, 21.0, 19.857142857142858)","(2.9, 3.5, 3.41)","(15.0, 27.0, 26.57142857142857)","(101.0, 300.0, 243.52941176470588)","(7.0, 11.5, 10.926666666666666)"
06-01-2023 11:59:20.346159,"(14.0, 19.5, 19.384615384615383)","(2.6, 2.88, 2.8575)","(6.5, 7.8, 7.9035714285714285)","(16.0, 20.0, 19.833333333333332)","(2.9, 3.5, 3.4030612244897958)","(15.0, 27.0, 26.57142857142857)","(101.0, 300.0, 232.38095238095238)","(7.0, 11.5, 11.013513513513514)"
06-01-2023 11:59:21.740117,"(14.0, 20.0, 19.238095238095237)","(2.6, 2.88, 2.8575)","(6.5, 8.0, 7.865517241379311)","(16.0, 20.0, 19.833333333333332)","(2.9, 3.45, 3.402586206896552)","(15.0, 27.0, 26.57142857142857)","(101.0, 290.0, 225.83333333333331)","(7.0, 11.5, 11.013513513513514)"
06-01-2023 11:59:23.122080,"(14.0, 20.0, 19.238095238095237)","(2.6, 2.9, 2.858974358974359)","(6.5, 8.0, 7.873684210526316)","(16.0, 20.0, 19.9375)","(2.9, 3.45, 3.3740506329113926)","(15.0, 27.0, 25.26086956521739)","(101.0, 290.0, 225.83333333333331)","(7.0, 11.5, 11.140625)"
06-01-2023 11:59:24.467147,"(14.0, 20.0, 19.529411764705884)","(2.6, 2.92, 2.8876923076923076)","(6.5, 8.0, 7.881481481481481)","(16.0, 20.0, 19.833333333333332)","(2.9, 3.45, 3.3697368421052634)","(15.0, 27.0, 25.193548387096776)","(101.0, 290.0, 225.83333333333331)","(7.0, 11.5, 11.176056338028168)"
06-01-2023 11:59:25.845915,"(14.0, 21.0, 20.03846153846154)","(2.6, 2.9, 2.8899999999999997)","(6.5, 8.0, 8.0)","(16.0, 20.0, 19.916666666666668)","(2.9, 3.4, 3.3193548387096774)","(15.0, 27.0, 25.294117647058822)","(101.0, 290.0, 225.83333333333331)","(7.0, 11.5, 11.166666666666666)"
06-01-2023 11:59:27.222518,"(14.0, 21.0, 19.75)","(2.6, 2.92, 2.8899999999999997)","(6.5, 8.2, 7.8999999999999995)","(16.0, 20.0, 19.916666666666668)","(2.9, 3.4, 3.3208333333333333)","(15.0, 26.0, 24.857142857142858)","(101.0, 290.0, 266.0869565217391)","(7.0, 11.5, 11.144736842105264)"
06-01-2023 11:59:28.610796,"(14.0, 21.0, 19.666666666666668)","(2.6, 2.92, 2.8912)","(6.5, 8.2, 8.066666666666666)","(16.0, 20.0, 19.857142857142858)","(2.9, 3.4, 3.321276595744681)","(15.0, 26.0, 24.695652173913043)","(101.0, 290.0, 266.0869565217391)","(7.0, 11.5, 11.141304347826088)"
06-01-2023 11:59:30.038739,"(14.0, 21.0, 19.31578947368421)","(2.6, 2.96, 2.923243243243243)","(6.5, 8.0, 7.9)","(16.0, 20.0, 17.803030303030305)","(2.9, 3.4, 3.46875)","(15.0, 26.0, 24.772727272727273)","(101.0, 290.0, 266.0869565217391)","(7.0, 11.5, 11.0875)"
06-01-2023 11:59:31.425358,"(14.0, 20.0, 19.785714285714285)","(2.6, 2.96, 2.861428571428571)","(6.5, 8.0, 8.12)","(16.0, 18.0, 18.40909090909091)","(2.9, 3.55, 3.388888888888889)","(15.0, 26.0, 23.928571428571427)","(101.0, 290.0, 262.5)","(7.0, 11.5, 11.2012987012987)"
06-01-2023 11:59:32.813402,"(14.0, 21.0, 19.11764705882353)","(2.6, 2.86, 2.8585714285714285)","(6.5, 8.2, 8.12)","(16.0, 18.5, 18.40909090909091)","(2.9, 3.55, 3.4379310344827587)","(15.0, 24.0, 23.928571428571427)","(101.0, 290.0, 262.5)","(7.0, 11.5, 11.067901234567902)"
06-01-2023 11:59:34.233954,"(14.0, 20.0, 19.91176470588235)","(2.6, 2.94, 2.8983673469387754)","(6.5, 8.2, 8.022222222222222)","(16.0, 18.0, 17.9)","(2.9, 3.5, 3.4357142857142855)","(15.0, 24.0, 23.94736842105263)","(101.0, 290.0, 266.0869565217391)","(7.0, 11.5, 11.067901234567902)"
06-01-2023 11:59:35.672240,"(14.0, 20.0, 19.91176470588235)","(2.6, 2.96, 2.89910447761194)","(6.5, 8.2, 8.028571428571428)","(16.0, 18.0, 17.46875)","(2.9, 3.5, 3.4138888888888888)","(15.0, 24.0, 24.82608695652174)","(101.0, 290.0, 262.5)","(7.0, 11.5, 11.157142857142857)"
06-01-2023 11:59:37.089313,"(14.0, 21.0, 20.03846153846154)","(2.6, 2.96, 2.89910447761194)","(6.5, 8.2, 8.104761904761904)","(16.0, 17.5, 17.333333333333332)","(2.9, 3.5, 3.406060606060606)","(15.0, 26.0, 24.5)","(101.0, 290.0, 262.5)","(7.0, 11.5, 11.157142857142857)"
06-01-2023 11:59:38.466326,"(14.0, 21.0, 20.41176470588235)","(2.6, 2.96, 2.9155555555555557)","(6.5, 8.2, 8.104761904761904)","(16.0, 17.5, 17.0)","(2.9, 3.5, 3.4611111111111112)","(15.0, 26.0, 23.916666666666668)","(101.0, 290.0, 266.0869565217391)","(7.0, 11.5, 11.206666666666667)"
06-01-2023 11:59:39.835298,"(14.0, 21.0, 20.285714285714285)","(2.6, 2.96, 2.8909090909090907)","(6.5, 8.2, 8.020689655172413)","(16.0, 17.0, 16.35)","(2.9, 3.5, 3.453658536585366)","(15.0, 24.0, 23.916666666666668)","(101.0, 290.0, 266.0869565217391)","(7.0, 11.5, 11.268115942028986)"
06-01-2023 11:59:41.211164,"(14.0, 21.0, 20.11764705882353)","(2.6, 2.94, 2.886315789473684)","(6.5, 8.2, 7.964102564102563)","(16.0, 16.5, 16.933333333333334)","(2.9, 3.5, 3.453658536585366)","(15.0, 24.0, 23.9)","(101.0, 290.0, 266.0869565217391)","(7.0, 11.5, 11.268115942028986)"
06-01-2023 11:59:42.572283,"(15.0, 21.0, 20.38235294117647)","(2.5, 2.94, 2.9007692307692308)","(6.5, 8.2, 7.9513513513513505)","(16.0, 17.0, 16.675)","(2.9, 3.5, 3.4647058823529413)","(17.0, 24.0, 23.5)","(101.0, 290.0, 261.30434782608694)","(7.0, 11.5, 11.261904761904763)"
06-01-2023 11:59:43.934150,"(15.0, 21.0, 20.375)","(2.5, 2.94, 2.916153846153846)","(6.5, 8.2, 7.964705882352941)","(16.0, 17.5, 16.444444444444443)","(2.9, 3.5, 3.4647058823529413)","(17.0, 24.0, 22.875)","(101.0, 290.0, 262.5)","(7.0, 11.5, 11.035714285714286)"
06-01-2023 11:59:45.270469,"(15.0, 21.0, 20.375)","(2.5, 2.96, 2.94)","(6.5, 8.0, 7.96)","(16.0, 16.5, 17.03125)","(2.9, 3.5, 3.4545454545454546)","(17.0, 23.0, 23.238095238095237)","(101.0, 290.0, 253.33333333333334)","(7.0, 11.5, 11.025)"
06-01-2023 11:59:46.590456,"(15.0, 21.0, 20.464285714285715)","(2.5, 2.98, 2.934823529411765)","(6.5, 8.0, 7.96)","(16.0, 17.5, 17.03125)","(2.9, 3.5, 3.458064516129032)","(17.0, 24.0, 23.238095238095237)","(101.0, 290.0, 200.0)","(7.0, 11.5, 11.025)"
06-01-2023 11:59:47.873360,"(15.0, 21.0, 20.464285714285715)","(2.5, 2.98, 2.931764705882353)","(6.5, 8.0, 8.070588235294117)","(16.0, 17.5, 17.014705882352942)","(2.9, 3.5, 3.4642857142857144)","(17.0, 24.0, 22.428571428571427)","(101.0, 290.0, 200.0)","(7.0, 11.5, 11.214285714285714)"
06-01-2023 11:59:49.171022,"(15.0, 21.0, 20.464285714285715)","(2.5, 2.96, 2.929090909090909)","(6.5, 8.2, 8.070588235294117)","(16.0, 17.5, 17.011627906976745)","(2.9, 3.5, 3.458064516129032)","(17.0, 23.0, 22.555555555555557)","(101.0, 290.0, 234.44444444444446)","(7.0, 11.5, 11.256521739130434)"
06-01-2023 11:59:50.371157,"(15.0, 21.0, 20.71875)","(2.5, 2.96, 2.9136363636363636)","(6.5, 8.2, 8.070588235294117)","(16.0, 17.5, 17.011627906976745)","(2.9, 3.5, 3.458064516129032)","(17.0, 23.0, 22.294117647058822)","(101.0, 290.0, 241.42857142857144)","(7.0, 11.5, 11.361386138613861)"
06-01-2023 11:59:51.542613,"(15.0, 22.0, 21.142857142857142)","(2.5, 2.96, 2.9248275862068964)","(6.5, 8.2, 8.072727272727272)","(16.0, 17.5, 17.011627906976745)","(2.9, 3.5, 3.4653846153846155)","(17.0, 23.0, 22.142857142857142)","(101.0, 280.0, 241.42857142857144)","(7.0, 11.5, 10.902985074626866)"
06-01-2023 11:59:52.803983,"(15.0, 21.0, 20.4)","(2.5, 2.96, 2.9116666666666666)","(6.5, 8.2, 8.123076923076923)","(16.0, 17.5, 17.011627906976745)","(2.9, 3.5, 3.4641025641025642)","(17.0, 23.0, 22.294117647058822)","(101.0, 280.0, 241.42857142857144)","(7.0, 11.0, 11.159090909090908)"
06-01-2023 11:59:54.084647,"(15.0, 21.0, 19.75)","(2.5, 2.94, 2.913157894736842)","(6.5, 8.2, 8.154838709677419)","(16.0, 17.5, 17.0531914893617)","(2.9, 3.5, 3.4823529411764707)","(17.0, 23.0, 22.294117647058822)","(101.0, 280.0, 242.94117647058823)","(7.0, 11.5, 11.008196721311476)"
06-01-2023 11:59:55.415328,"(15.0, 21.0, 19.75)","(2.5, 2.94, 2.9296969696969697)","(6.5, 8.2, 8.38888888888889)","(16.0, 17.5, 16.725)","(2.9, 3.5, 3.446153846153846)","(17.0, 23.0, 21.838709677419356)","(101.0, 280.0, 232.85714285714286)","(7.0, 11.5, 10.989583333333334)"
06-01-2023 11:59:56.786632,"(15.0, 21.0, 20.192307692307693)","(2.5, 2.96, 2.933333333333333)","(6.5, 8.4, 8.72857142857143)","(16.0, 17.0, 16.482758620689655)","(2.9, 3.5, 3.433333333333333)","(17.0, 23.0, 23.542857142857144)","(101.0, 280.0, 221.76470588235293)","(7.0, 11.0, 10.651162790697674)"
06-01-2023 11:59:58.089200,"(15.0, 21.0, 20.142857142857142)","(2.5, 2.96, 2.928888888888889)","(6.5, 8.8, 8.631578947368421)","(16.0, 16.5, 16.47826086956522)","(2.9, 3.5, 3.396551724137931)","(17.0, 24.0, 23.2972972972973)","(101.0, 280.0, 227.05882352941177)","(7.0, 11.0, 10.641304347826088)"
06-01-2023 11:59:59.379143,"(15.0, 21.0, 20.142857142857142)","(2.5, 2.96, 2.9219999999999997)","(6.5, 8.8, 8.475)","(16.0, 16.5, 16.473684210526315)","(2.9, 3.45, 3.443103448275862)","(17.0, 24.0, 23.4)","(101.0, 280.0, 225.0)","(7.0, 11.0, 10.641304347826088)"
06-01-2023 12:00:00.635914,"(15.0, 21.0, 19.75)","(2.5, 2.96, 2.916923076923077)","(6.5, 8.8, 8.533333333333333)","(16.0, 16.5, 16.473684210526315)","(2.9, 3.65, 3.5545454545454547)","(17.0, 24.0, 22.114285714285714)","(101.0, 280.0, 227.05882352941177)","(7.0, 11.0, 10.570422535211268)"
06-01-2023 12:00:01.842434,"(15.0, 21.0, 20.0)","(2.5, 2.94, 2.9118749999999998)","(6.5, 8.6, 8.533333333333333)","(16.0, 16.5, 16.3)","(2.9, 3.6, 3.55)","(17.0, 24.0, 22.77777777777778)","(101.0, 280.0, 227.05882352941177)","(7.0, 11.0, 10.553333333333333)"
06-01-2023 12:00:03.111145,"(15.0, 21.0, 19.77777777777778)","(2.5, 2.94, 2.896)","(6.5, 8.6, 8.514285714285714)","(16.0, 16.5, 16.26)","(2.9, 3.6, 3.564583333333333)","(17.0, 23.0, 22.666666666666668)","(101.0, 280.0, 207.27272727272728)","(7.0, 11.0, 10.559701492537313)"
06-01-2023 12:00:04.461320,"(15.0, 21.0, 19.764705882352942)","(2.5, 2.92, 2.8666666666666667)","(6.5, 8.6, 8.466666666666667)","(16.0, 16.5, 16.36046511627907)","(2.9, 3.6, 3.564583333333333)","(17.0, 23.0, 22.666666666666668)","(101.0, 280.0, 227.05882352941177)","(7.0, 11.0, 10.553030303030303)"
06-01-2023 12:00:05.785356,"(15.0, 21.0, 20.238095238095237)","(2.5, 2.92, 2.857647058823529)","(6.5, 8.6, 8.533333333333333)","(16.0, 16.5, 16.36046511627907)","(2.9, 3.6, 3.5881818181818184)","(17.0, 23.0, 21.75)","(101.0, 280.0, 222.94117647058823)","(7.0, 11.0, 10.513333333333334)"
06-01-2023 12:00:07.114577,"(15.0, 21.0, 20.4)","(2.5, 2.9, 2.8469230769230767)","(6.5, 8.6, 8.571428571428571)","(16.0, 16.5, 16.397435897435898)","(2.9, 3.65, 3.6134146341463413)","(17.0, 22.0, 21.555555555555557)","(101.0, 270.0, 222.94117647058823)","(7.0, 11.0, 10.467153284671532)"
