,Straight Shot,Defer Fire,Big Time Express,Big Time Epic,Adobe Don,Just Like Lucy,Livin On Love
04-01-2023 11:22:04.135656,"(12.0, 26.0, 24.2)","(3.8, 11.0, 10.34090909090909)","(3.0, 4.6, 4.085714285714285)","(2.4, 3.7, 3.196)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:22:05.066440,"(12.0, 26.0, 24.2)","(3.8, 11.0, 10.34090909090909)","(3.0, 4.6, 4.085714285714285)","(2.4, 3.7, 3.196)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:22:05.988628,"(12.0, 26.0, 24.2)","(3.8, 11.0, 10.34090909090909)","(3.0, 4.6, 4.085714285714285)","(2.4, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:22:06.925561,"(12.0, 26.0, 24.2)","(3.8, 11.0, 10.34090909090909)","(3.0, 4.6, 4.085714285714285)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:22:07.810412,"(12.0, 26.0, 24.2)","(3.8, 11.0, 10.34090909090909)","(3.0, 4.6, 4.085714285714285)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:22:08.761161,"(12.0, 26.0, 24.2)","(3.8, 11.0, 9.56)","(3.0, 4.7, 4.1535714285714285)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:22:09.638916,"(12.0, 26.0, 24.2)","(3.8, 11.0, 9.56)","(3.0, 4.7, 4.1535714285714285)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:22:10.552569,"(12.0, 26.0, 24.2)","(3.8, 11.0, 9.56)","(3.0, 4.7, 4.1535714285714285)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:22:11.476259,"(12.0, 26.0, 24.2)","(3.8, 11.0, 9.56)","(3.0, 4.7, 4.1535714285714285)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:22:12.381183,"(12.0, 26.0, 24.2)","(3.8, 11.0, 9.56)","(3.0, 4.7, 4.1535714285714285)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:22:13.297767,"(12.0, 26.0, 24.2)","(3.8, 11.0, 9.56)","(3.0, 4.7, 4.1535714285714285)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:22:14.234839,"(12.0, 26.0, 24.2)","(3.8, 11.0, 9.56)","(3.0, 4.7, 4.1535714285714285)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:22:15.132331,"(12.0, 26.0, 24.2)","(3.8, 11.0, 9.56)","(3.0, 4.7, 4.1535714285714285)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:22:16.078313,"(12.0, 26.0, 24.2)","(3.8, 11.0, 9.56)","(3.0, 4.7, 4.1535714285714285)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:22:16.996982,"(12.0, 26.0, 24.2)","(3.8, 11.0, 9.56)","(3.0, 4.7, 4.1535714285714285)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:22:17.974814,"(12.0, 26.0, 24.2)","(3.8, 11.0, 9.56)","(3.0, 4.7, 4.1535714285714285)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:22:19.219500,"(12.0, 26.0, 24.2)","(3.8, 11.0, 9.56)","(3.0, 4.7, 4.1535714285714285)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:22:20.216585,"(12.0, 26.0, 24.2)","(3.8, 11.0, 9.56)","(3.0, 4.7, 4.1535714285714285)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:22:21.359195,"(12.0, 26.0, 24.2)","(3.8, 11.0, 9.56)","(3.0, 4.7, 4.1535714285714285)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:22:22.347692,"(12.0, 26.0, 24.2)","(3.8, 11.0, 9.56)","(3.0, 4.7, 4.1535714285714285)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:22:23.307009,"(12.0, 26.0, 24.2)","(3.8, 11.0, 9.56)","(3.0, 4.7, 4.1535714285714285)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:22:24.273132,"(12.0, 26.0, 24.2)","(3.8, 11.0, 9.56)","(3.0, 4.7, 4.1535714285714285)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:22:25.169177,"(12.0, 26.0, 24.2)","(3.8, 11.0, 9.56)","(3.0, 4.7, 4.1535714285714285)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:22:26.104395,"(12.0, 26.0, 24.2)","(3.8, 11.0, 9.56)","(3.0, 4.7, 3.7437500000000004)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:22:27.013659,"(12.0, 26.0, 24.2)","(3.8, 11.0, 9.56)","(3.0, 4.7, 3.7437500000000004)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:22:27.965644,"(12.0, 26.0, 24.2)","(3.8, 11.0, 9.56)","(3.0, 4.7, 3.7437500000000004)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:22:28.906539,"(12.0, 26.0, 24.2)","(3.8, 11.0, 9.56)","(3.0, 4.7, 3.7437500000000004)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:22:29.863483,"(12.0, 26.0, 24.2)","(3.8, 11.0, 9.56)","(3.0, 4.7, 3.7437500000000004)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:22:30.856865,"(12.0, 26.0, 24.2)","(3.8, 11.0, 9.56)","(3.0, 4.7, 3.7437500000000004)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:22:31.814787,"(12.0, 26.0, 24.2)","(3.8, 11.0, 9.56)","(3.0, 4.7, 3.7437500000000004)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:22:32.841638,"(12.0, 26.0, 24.2)","(3.8, 11.0, 9.56)","(3.0, 4.7, 3.7437500000000004)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:22:33.837857,"(12.0, 26.0, 24.2)","(3.8, 11.0, 9.56)","(3.0, 4.7, 3.7437500000000004)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:22:34.826636,"(12.0, 26.0, 24.2)","(3.8, 11.0, 9.56)","(3.0, 4.7, 3.7437500000000004)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:22:35.809203,"(12.0, 26.0, 24.2)","(3.8, 11.0, 9.56)","(3.0, 4.7, 3.7437500000000004)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:22:36.791259,"(12.0, 26.0, 24.2)","(3.8, 11.0, 9.2125)","(3.0, 4.7, 3.7437500000000004)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:22:37.730358,"(12.0, 26.0, 24.2)","(3.8, 11.0, 9.2125)","(3.0, 4.7, 3.7437500000000004)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:22:38.627684,"(12.0, 26.0, 24.2)","(3.8, 11.0, 9.2125)","(3.0, 4.7, 3.7437500000000004)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:22:39.547627,"(12.0, 26.0, 24.2)","(3.8, 11.0, 9.2125)","(3.0, 4.7, 3.7437500000000004)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:22:40.465907,"(12.0, 26.0, 24.2)","(3.8, 11.0, 9.2125)","(3.0, 4.7, 3.7437500000000004)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:22:41.419911,"(12.0, 26.0, 24.2)","(3.8, 11.0, 9.2125)","(3.0, 4.7, 3.7437500000000004)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:22:42.385306,"(12.0, 26.0, 24.2)","(3.8, 11.0, 9.2125)","(3.0, 4.7, 3.7437500000000004)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:22:43.393984,"(12.0, 26.0, 24.2)","(3.8, 11.0, 9.2125)","(3.0, 4.7, 3.7437500000000004)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:22:44.392639,"(12.0, 26.0, 22.759999999999998)","(3.8, 10.5, 9.835)","(3.0, 4.7, 3.7437500000000004)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 13.9375)"
04-01-2023 11:22:45.299758,"(12.0, 26.0, 22.759999999999998)","(3.8, 10.5, 9.835)","(3.0, 4.7, 3.7437500000000004)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 13.625)"
04-01-2023 11:22:46.278754,"(12.0, 25.0, 21.96)","(3.8, 10.5, 9.835)","(3.0, 4.7, 3.7437500000000004)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.0, 13.625)"
04-01-2023 11:22:47.238202,"(12.0, 25.0, 21.96)","(3.8, 10.5, 9.835)","(3.0, 4.7, 3.7437500000000004)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.0, 13.625)"
04-01-2023 11:22:48.184424,"(12.0, 25.0, 21.96)","(3.8, 10.5, 9.835)","(3.0, 4.7, 3.7437500000000004)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.0, 13.625)"
04-01-2023 11:22:49.133316,"(12.0, 25.0, 21.96)","(3.8, 10.5, 9.835)","(3.0, 4.7, 3.7437500000000004)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.0, 13.625)"
04-01-2023 11:22:50.056638,"(12.0, 25.0, 21.96)","(3.8, 10.5, 9.835)","(3.0, 4.7, 3.7437500000000004)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.0, 13.625)"
04-01-2023 11:22:51.004322,"(12.0, 25.0, 21.96)","(3.8, 10.5, 9.835)","(3.0, 4.7, 3.7437500000000004)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.0, 13.625)"
04-01-2023 11:22:51.946148,"(12.0, 25.0, 21.96)","(3.8, 10.5, 9.835)","(3.0, 4.7, 3.7437500000000004)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.0, 13.625)"
04-01-2023 11:22:52.959241,"(12.0, 25.0, 21.96)","(3.8, 10.5, 9.835)","(3.0, 4.7, 3.7437500000000004)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.0, 13.625)"
04-01-2023 11:22:53.931911,"(12.0, 25.0, 21.96)","(3.8, 10.5, 9.835)","(3.0, 4.7, 3.7437500000000004)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.0, 13.625)"
04-01-2023 11:22:54.926798,"(12.0, 25.0, 21.96)","(3.8, 10.5, 9.835)","(3.0, 4.7, 3.7437500000000004)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.0, 13.625)"
04-01-2023 11:22:56.011448,"(12.0, 25.0, 21.96)","(3.8, 10.5, 9.835)","(3.0, 4.7, 3.7437500000000004)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.0, 13.625)"
04-01-2023 11:22:57.011992,"(12.0, 25.0, 21.96)","(3.8, 10.5, 9.835)","(3.0, 4.7, 3.7437500000000004)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.0, 13.625)"
04-01-2023 11:22:58.016312,"(12.0, 25.0, 21.96)","(3.8, 10.5, 9.835)","(3.0, 4.7, 3.7437500000000004)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.0, 13.625)"
04-01-2023 11:22:58.944775,"(12.0, 25.0, 21.96)","(3.8, 10.5, 9.835)","(3.0, 4.7, 3.7437500000000004)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.0, 13.625)"
04-01-2023 11:22:59.889065,"(12.0, 25.0, 21.96)","(3.8, 10.5, 9.835)","(3.0, 4.7, 3.7437500000000004)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.0, 13.625)"
04-01-2023 11:23:00.874899,"(12.0, 25.0, 21.96)","(3.8, 10.5, 9.835)","(3.0, 4.7, 3.7437500000000004)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.0, 13.625)"
04-01-2023 11:23:01.842191,"(12.0, 25.0, 21.96)","(3.8, 10.5, 9.835)","(3.0, 4.7, 3.7437500000000004)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.0, 13.625)"
04-01-2023 11:23:02.810049,"(12.0, 25.0, 21.96)","(3.8, 10.5, 9.835)","(3.0, 4.7, 3.7437500000000004)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.0, 13.625)"
04-01-2023 11:23:03.826134,"(12.0, 25.0, 21.96)","(3.8, 10.5, 9.835)","(3.0, 4.7, 3.7437500000000004)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.0, 13.625)"
04-01-2023 11:23:04.824854,"(12.0, 25.0, 21.96)","(3.8, 10.5, 9.835)","(3.0, 4.7, 3.7437500000000004)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.0, 13.625)"
04-01-2023 11:23:05.809533,"(12.0, 25.0, 21.96)","(3.8, 10.5, 9.835)","(3.0, 4.7, 3.7437500000000004)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.0, 13.625)"
04-01-2023 11:23:06.851043,"(12.0, 25.0, 21.96)","(3.8, 10.5, 9.835)","(3.0, 4.7, 3.7437500000000004)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.0, 13.625)"
04-01-2023 11:23:08.148256,"(12.0, 25.0, 21.96)","(3.8, 10.5, 9.835)","(3.0, 4.7, 3.7437500000000004)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.0, 13.625)"
04-01-2023 11:23:09.248158,"(12.0, 25.0, 21.96)","(3.8, 10.5, 9.835)","(3.0, 4.7, 3.7437500000000004)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.0, 13.625)"
04-01-2023 11:23:10.364786,"(12.0, 25.0, 21.96)","(3.8, 10.5, 9.835)","(3.0, 4.7, 3.7437500000000004)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.0, 13.625)"
04-01-2023 11:23:11.652255,"(12.0, 25.0, 21.96)","(3.8, 10.5, 9.835)","(3.0, 4.7, 3.7437500000000004)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.0, 13.625)"
04-01-2023 11:23:12.962713,"(12.0, 25.0, 21.96)","(3.8, 10.5, 9.835)","(3.0, 4.7, 3.7437500000000004)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.0, 13.625)"
04-01-2023 11:23:14.189246,"(12.0, 25.0, 15.0)","(3.8, 10.5, 9.835)","(3.0, 4.7, 3.7437500000000004)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.0, 13.9375)"
04-01-2023 11:23:15.394167,"(12.0, 26.0, 15.333333333333332)","(3.8, 10.5, 9.835)","(3.0, 4.7, 3.7437500000000004)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 13.9375)"
04-01-2023 11:23:16.515642,"(12.0, 26.0, 15.333333333333332)","(3.8, 10.5, 9.835)","(3.0, 4.7, 3.7437500000000004)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 13.9375)"
04-01-2023 11:23:17.589769,"(12.0, 26.0, 15.333333333333332)","(3.8, 10.5, 9.835)","(3.0, 4.7, 3.7437500000000004)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 13.9375)"
04-01-2023 11:23:18.640712,"(12.0, 26.0, 15.333333333333332)","(3.8, 10.5, 9.835)","(3.0, 4.7, 3.7437500000000004)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 13.9375)"
04-01-2023 11:23:19.780975,"(12.0, 26.0, 15.333333333333332)","(3.8, 10.5, 9.835)","(3.0, 4.7, 3.7437500000000004)","(2.45, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 13.9375)"
04-01-2023 11:23:20.908947,"(12.0, 26.0, 15.333333333333332)","(3.8, 10.5, 9.835)","(3.0, 4.7, 3.7437500000000004)","(2.4, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 13.9375)"
04-01-2023 11:23:22.085096,"(12.0, 26.0, 15.333333333333332)","(3.8, 10.5, 9.835)","(3.0, 4.7, 3.7437500000000004)","(2.4, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 13.9375)"
04-01-2023 11:23:23.295412,"(12.0, 26.0, 15.333333333333332)","(3.8, 10.5, 9.835)","(3.0, 4.7, 3.7437500000000004)","(2.4, 3.7, 3.0413636363636365)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 13.9375)"
04-01-2023 11:23:24.415097,"(12.0, 26.0, 15.333333333333332)","(3.8, 10.5, 9.835)","(3.0, 4.7, 3.7437500000000004)","(2.4, 3.7, 3.175)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 13.9375)"
04-01-2023 11:23:25.582166,"(12.0, 26.0, 15.333333333333332)","(3.8, 10.5, 9.835)","(3.0, 4.7, 3.7437500000000004)","(2.4, 3.7, 3.175)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 13.9375)"
04-01-2023 11:23:26.672124,"(12.0, 26.0, 15.333333333333332)","(3.8, 10.5, 9.835)","(3.0, 4.7, 3.7437500000000004)","(2.4, 3.7, 3.42)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 13.9375)"
04-01-2023 11:23:27.810104,"(12.0, 26.0, 15.333333333333332)","(3.8, 10.5, 9.835)","(3.0, 4.7, 3.7437500000000004)","(2.4, 3.7, 3.42)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 13.9375)"
04-01-2023 11:23:28.972580,"(12.0, 26.0, 15.333333333333332)","(3.8, 10.5, 9.835)","(3.0, 4.7, 3.7437500000000004)","(2.4, 3.7, 3.42)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 13.9375)"
04-01-2023 11:23:30.054493,"(12.0, 26.0, 15.333333333333332)","(3.8, 10.5, 9.835)","(3.0, 4.7, 3.7437500000000004)","(2.4, 3.7, 3.42)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 13.9375)"
04-01-2023 11:23:31.171218,"(12.0, 26.0, 15.333333333333332)","(3.8, 10.5, 9.835)","(3.0, 4.7, 3.7437500000000004)","(2.4, 3.7, 3.42)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 13.9375)"
04-01-2023 11:23:32.342399,"(12.0, 26.0, 15.333333333333332)","(3.8, 10.5, 9.835)","(3.0, 4.7, 3.7437500000000004)","(2.4, 3.7, 3.42)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 13.9375)"
04-01-2023 11:23:33.593537,"(12.0, 26.0, 15.333333333333332)","(3.8, 10.5, 9.835)","(3.0, 4.7, 3.7437500000000004)","(2.4, 3.7, 3.42)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 13.9375)"
04-01-2023 11:23:34.973174,"(12.0, 26.0, 15.333333333333332)","(3.8, 10.5, 9.835)","(3.0, 4.7, 3.7437500000000004)","(2.4, 3.7, 3.42)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 13.9375)"
04-01-2023 11:23:36.169419,"(12.0, 26.0, 15.333333333333332)","(3.8, 10.5, 9.835)","(3.0, 4.7, 3.7437500000000004)","(2.4, 3.7, 3.42)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 13.9375)"
04-01-2023 11:23:37.372548,"(12.0, 26.0, 15.333333333333332)","(3.8, 10.5, 9.835)","(3.0, 4.7, 3.7437500000000004)","(2.4, 3.7, 3.42)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 13.9375)"
