,Lord Donovan,Trigger Happy,Bocage,Autarchy,Minnie Mouse,Waipapa,Love Nesst,Cocktail Lad,Pay Wave
12-01-2023 13:48:54.306069,"(7.0, 12.0, 11.0)","(4.6, 5.7, 5.628571428571429)","(41.0, 200.0, 124.0)","(4.2, 6.4, 5.92)","(4.8, 6.8, 5.944444444444445)","(5.0, 7.8, 7.7)","(5.0, 5.9, 5.74)","(31.0, 140.0, 95.42857142857143)","(21.0, 100.0, 75.0)"
12-01-2023 13:48:55.556997,"(7.0, 12.0, 10.285714285714286)","(4.6, 5.7, 5.628571428571429)","(41.0, 200.0, 124.0)","(4.2, 6.4, 5.92)","(4.8, 6.8, 5.944444444444445)","(5.0, 7.8, 7.7)","(5.0, 5.9, 5.74)","(31.0, 140.0, 95.42857142857143)","(21.0, 100.0, 75.0)"
12-01-2023 13:48:56.777871,"(7.0, 12.0, 10.285714285714286)","(4.6, 5.7, 5.628571428571429)","(41.0, 200.0, 124.0)","(4.2, 6.4, 5.92)","(4.8, 6.8, 5.944444444444445)","(5.0, 7.8, 7.7)","(5.0, 5.9, 5.74)","(31.0, 140.0, 111.2)","(21.0, 100.0, 75.0)"
12-01-2023 13:48:57.958601,"(7.0, 12.0, 10.285714285714286)","(4.6, 5.7, 5.628571428571429)","(41.0, 200.0, 124.0)","(4.2, 6.4, 5.92)","(4.8, 6.8, 5.944444444444445)","(5.0, 7.8, 7.7)","(5.0, 5.9, 5.74)","(31.0, 130.0, 111.2)","(21.0, 100.0, 75.0)"
12-01-2023 13:48:59.168125,"(7.0, 11.5, 10.75)","(4.6, 5.7, 5.628571428571429)","(41.0, 200.0, 124.0)","(4.2, 6.4, 5.92)","(4.8, 6.8, 5.944444444444445)","(5.0, 7.8, 7.7)","(5.0, 5.9, 5.74)","(31.0, 130.0, 111.2)","(21.0, 100.0, 75.0)"
12-01-2023 13:49:00.338442,"(7.0, 11.5, 10.75)","(4.6, 5.7, 5.628571428571429)","(41.0, 200.0, 124.0)","(4.2, 6.4, 5.92)","(4.8, 6.8, 5.944444444444445)","(5.0, 7.8, 7.7)","(5.0, 5.9, 5.74)","(31.0, 130.0, 111.2)","(21.0, 100.0, 75.0)"
12-01-2023 13:49:01.455629,"(7.0, 11.5, 10.75)","(4.6, 5.7, 5.628571428571429)","(41.0, 200.0, 124.0)","(4.2, 6.4, 5.92)","(4.8, 6.8, 5.944444444444445)","(5.0, 7.8, 7.7)","(5.0, 5.9, 5.74)","(31.0, 130.0, 111.2)","(21.0, 100.0, 75.0)"
12-01-2023 13:49:02.696378,"(7.0, 11.5, 10.75)","(4.6, 5.7, 5.628571428571429)","(41.0, 200.0, 124.0)","(4.2, 6.4, 5.92)","(4.8, 6.8, 5.944444444444445)","(5.0, 7.8, 7.7)","(5.0, 5.9, 5.74)","(31.0, 130.0, 106.5)","(21.0, 100.0, 89.14285714285714)"
12-01-2023 13:49:03.943268,"(7.0, 11.5, 10.75)","(4.6, 5.7, 5.628571428571429)","(41.0, 200.0, 161.5)","(4.2, 6.4, 5.92)","(4.8, 6.8, 5.944444444444445)","(5.0, 7.8, 7.7)","(5.0, 5.9, 5.74)","(31.0, 130.0, 106.5)","(21.0, 100.0, 65.45454545454545)"
12-01-2023 13:49:05.230876,"(7.0, 11.5, 10.75)","(4.6, 5.7, 5.628571428571429)","(41.0, 200.0, 178.0)","(4.2, 6.4, 5.92)","(4.8, 6.8, 5.944444444444445)","(5.0, 7.8, 7.7)","(5.0, 5.9, 5.74)","(31.0, 130.0, 106.5)","(21.0, 100.0, 65.45454545454545)"
12-01-2023 13:49:06.462566,"(7.0, 11.5, 10.75)","(4.6, 5.7, 5.628571428571429)","(41.0, 200.0, 178.0)","(4.2, 6.4, 5.92)","(4.8, 6.8, 5.944444444444445)","(5.0, 7.8, 7.7)","(5.0, 5.9, 5.74)","(31.0, 130.0, 106.5)","(21.0, 100.0, 65.45454545454545)"
12-01-2023 13:49:07.634798,"(7.0, 12.0, 10.266666666666667)","(4.6, 5.7, 5.628571428571429)","(41.0, 200.0, 178.0)","(4.2, 6.4, 5.92)","(4.8, 6.8, 5.944444444444445)","(5.0, 7.8, 7.7)","(5.0, 5.9, 5.74)","(31.0, 130.0, 106.5)","(21.0, 100.0, 65.45454545454545)"
12-01-2023 13:49:08.807754,"(7.0, 12.0, 10.266666666666667)","(4.6, 5.7, 5.628571428571429)","(41.0, 200.0, 178.0)","(4.2, 6.4, 5.92)","(4.8, 6.8, 5.944444444444445)","(5.0, 7.8, 7.7)","(5.0, 5.9, 5.74)","(31.0, 130.0, 106.5)","(21.0, 100.0, 65.45454545454545)"
12-01-2023 13:49:10.024364,"(7.0, 12.0, 10.266666666666667)","(4.6, 5.7, 5.628571428571429)","(41.0, 200.0, 178.0)","(4.2, 6.4, 5.92)","(4.8, 6.8, 5.944444444444445)","(5.0, 7.8, 7.7)","(5.0, 5.9, 5.74)","(31.0, 130.0, 106.5)","(21.0, 100.0, 65.45454545454545)"
12-01-2023 13:49:11.212610,"(7.0, 12.0, 10.266666666666667)","(4.6, 5.7, 5.628571428571429)","(41.0, 200.0, 178.0)","(4.2, 6.4, 5.92)","(4.8, 6.8, 5.944444444444445)","(5.0, 7.8, 7.7)","(5.0, 5.9, 5.74)","(31.0, 130.0, 106.5)","(21.0, 100.0, 65.45454545454545)"
12-01-2023 13:49:12.402150,"(7.0, 12.0, 10.266666666666667)","(4.6, 5.7, 5.628571428571429)","(41.0, 200.0, 178.0)","(4.2, 6.4, 5.92)","(4.8, 6.8, 5.944444444444445)","(5.0, 7.8, 7.7)","(5.0, 5.9, 5.74)","(31.0, 130.0, 106.5)","(21.0, 100.0, 65.45454545454545)"
12-01-2023 13:49:13.838079,"(7.0, 12.0, 10.266666666666667)","(4.6, 5.7, 5.628571428571429)","(41.0, 200.0, 178.0)","(4.2, 6.4, 5.92)","(4.8, 6.8, 6.03)","(5.0, 7.8, 7.7)","(5.0, 5.9, 5.74)","(31.0, 130.0, 106.5)","(21.0, 100.0, 65.45454545454545)"
12-01-2023 13:49:15.121791,"(7.0, 12.0, 10.266666666666667)","(4.6, 5.7, 5.628571428571429)","(41.0, 200.0, 178.0)","(4.2, 6.4, 5.92)","(4.8, 6.8, 6.03)","(5.0, 7.8, 7.7)","(5.0, 5.9, 5.74)","(31.0, 130.0, 106.5)","(21.0, 100.0, 65.45454545454545)"
12-01-2023 13:49:16.427290,"(7.0, 11.5, 10.75)","(4.6, 5.7, 5.628571428571429)","(41.0, 200.0, 178.0)","(4.2, 6.4, 5.92)","(4.8, 6.8, 6.03)","(5.0, 7.8, 7.7)","(5.0, 5.9, 5.865217391304348)","(31.0, 130.0, 106.5)","(21.0, 100.0, 65.45454545454545)"
12-01-2023 13:49:17.790990,"(7.0, 11.5, 10.75)","(4.6, 5.7, 5.628571428571429)","(41.0, 200.0, 161.5)","(4.2, 6.4, 5.92)","(4.8, 6.8, 6.03)","(5.0, 7.8, 7.7)","(5.0, 5.9, 6.359090909090909)","(31.0, 130.0, 77.77777777777777)","(21.0, 100.0, 43.75)"
12-01-2023 13:49:19.132726,"(7.0, 11.5, 10.75)","(4.6, 5.7, 5.628571428571429)","(41.0, 200.0, 124.0)","(4.2, 6.4, 5.85)","(4.8, 6.8, 6.03)","(5.0, 7.8, 7.7)","(5.0, 6.4, 6.175000000000001)","(31.0, 130.0, 77.77777777777777)","(21.0, 100.0, 43.75)"
12-01-2023 13:49:20.418824,"(7.0, 11.5, 10.75)","(4.6, 5.7, 5.628571428571429)","(41.0, 200.0, 124.0)","(4.2, 6.4, 5.85)","(4.8, 6.8, 6.03)","(5.0, 7.8, 7.7)","(5.0, 6.4, 6.359090909090909)","(31.0, 130.0, 77.77777777777777)","(21.0, 100.0, 43.75)"
12-01-2023 13:49:21.667779,"(7.0, 11.5, 10.75)","(4.6, 5.7, 5.628571428571429)","(41.0, 200.0, 124.0)","(4.2, 6.4, 6.0)","(4.8, 6.8, 6.0375)","(5.0, 7.8, 7.7)","(5.0, 6.4, 6.386206896551725)","(31.0, 130.0, 77.77777777777777)","(21.0, 100.0, 73.52941176470588)"
12-01-2023 13:49:22.937315,"(7.0, 11.5, 10.75)","(4.6, 5.7, 5.628571428571429)","(41.0, 200.0, 124.0)","(4.2, 6.4, 6.0)","(4.8, 6.6, 6.0375)","(5.0, 7.8, 7.7)","(5.0, 6.4, 6.386206896551725)","(31.0, 130.0, 77.77777777777777)","(21.0, 100.0, 60.5)"
12-01-2023 13:49:24.113089,"(7.0, 12.0, 10.266666666666667)","(4.6, 5.7, 5.628571428571429)","(41.0, 200.0, 124.0)","(4.2, 6.4, 6.0)","(4.8, 6.6, 6.0375)","(5.0, 7.8, 7.7)","(5.0, 6.4, 6.386206896551725)","(31.0, 130.0, 77.77777777777777)","(21.0, 95.0, 81.2)"
12-01-2023 13:49:25.347365,"(7.0, 12.0, 10.266666666666667)","(4.6, 5.7, 5.628571428571429)","(41.0, 200.0, 124.0)","(4.2, 6.4, 6.0)","(4.8, 6.6, 6.0375)","(5.0, 7.8, 7.7)","(5.0, 6.4, 6.386206896551725)","(31.0, 130.0, 77.77777777777777)","(21.0, 95.0, 84.38461538461539)"
12-01-2023 13:49:26.531454,"(7.0, 12.0, 10.266666666666667)","(4.6, 5.7, 5.628571428571429)","(41.0, 200.0, 124.0)","(4.2, 6.4, 6.0)","(4.8, 6.6, 6.0375)","(5.0, 7.8, 7.7)","(5.0, 6.4, 6.386206896551725)","(31.0, 130.0, 77.77777777777777)","(21.0, 95.0, 61.0)"
12-01-2023 13:49:27.674407,"(7.0, 12.0, 10.266666666666667)","(4.6, 5.7, 5.628571428571429)","(41.0, 200.0, 124.0)","(4.2, 6.4, 6.0)","(4.8, 6.6, 6.0375)","(5.0, 7.8, 7.7)","(5.0, 6.4, 6.386206896551725)","(31.0, 130.0, 77.77777777777777)","(21.0, 95.0, 61.0)"
12-01-2023 13:49:28.763872,"(7.0, 12.0, 10.266666666666667)","(4.6, 5.7, 5.628571428571429)","(41.0, 200.0, 124.0)","(4.2, 6.4, 6.0)","(4.8, 6.6, 6.0375)","(5.0, 7.8, 7.7)","(5.0, 6.4, 6.386206896551725)","(31.0, 130.0, 77.77777777777777)","(21.0, 95.0, 61.0)"
12-01-2023 13:49:29.936189,"(7.0, 12.0, 10.266666666666667)","(4.6, 5.7, 5.628571428571429)","(41.0, 200.0, 124.0)","(4.2, 6.4, 6.0)","(4.8, 6.6, 6.0375)","(5.0, 7.8, 7.7)","(5.0, 6.4, 6.386206896551725)","(31.0, 130.0, 77.77777777777777)","(21.0, 95.0, 61.0)"
12-01-2023 13:49:31.622007,"(7.0, 11.5, 10.75)","(4.6, 5.7, 5.628571428571429)","(41.0, 200.0, 124.0)","(4.2, 6.4, 6.0)","(4.8, 6.6, 6.0375)","(5.0, 7.8, 7.7)","(5.0, 6.4, 6.386206896551725)","(31.0, 130.0, 77.77777777777777)","(21.0, 95.0, 61.0)"
12-01-2023 13:49:32.908225,"(7.0, 11.5, 10.75)","(4.6, 5.7, 5.628571428571429)","(41.0, 200.0, 149.33333333333331)","(4.2, 6.4, 6.0)","(4.8, 6.6, 6.0375)","(5.0, 7.8, 7.7)","(5.0, 6.4, 6.386206896551725)","(31.0, 130.0, 106.5)","(21.0, 95.0, 61.0)"
12-01-2023 13:49:34.179624,"(7.0, 11.5, 10.75)","(4.6, 5.7, 5.628571428571429)","(41.0, 200.0, 178.0)","(4.2, 6.4, 6.0)","(4.8, 6.6, 6.0375)","(5.0, 7.8, 7.7)","(5.0, 6.4, 6.386206896551725)","(31.0, 130.0, 106.5)","(21.0, 95.0, 61.0)"
12-01-2023 13:49:35.480591,"(7.0, 11.5, 10.75)","(4.6, 5.7, 5.628571428571429)","(41.0, 200.0, 178.0)","(4.2, 6.4, 6.0)","(4.8, 6.6, 6.0375)","(5.0, 7.8, 7.7)","(5.0, 6.4, 6.386206896551725)","(31.0, 130.0, 106.5)","(21.0, 95.0, 61.0)"
12-01-2023 13:49:36.817425,"(7.0, 11.5, 10.75)","(4.6, 5.7, 5.628571428571429)","(41.0, 200.0, 178.0)","(4.2, 6.4, 6.0)","(4.8, 6.6, 6.0375)","(5.0, 7.8, 7.7)","(5.0, 6.4, 6.386206896551725)","(31.0, 130.0, 106.5)","(21.0, 95.0, 61.0)"
12-01-2023 13:49:38.825786,"(7.0, 11.5, 10.75)","(4.6, 5.7, 5.628571428571429)","(41.0, 200.0, 178.0)","(4.2, 6.4, 6.0)","(4.8, 6.6, 6.0375)","(5.0, 7.8, 7.7)","(5.0, 6.4, 6.386206896551725)","(31.0, 130.0, 106.5)","(21.0, 95.0, 61.0)"
12-01-2023 13:49:40.324889,"(7.0, 11.5, 10.75)","(4.6, 5.7, 5.628571428571429)","(41.0, 200.0, 178.0)","(4.2, 6.4, 6.0)","(4.8, 6.6, 6.0375)","(5.0, 7.8, 7.7)","(5.0, 6.4, 6.386206896551725)","(31.0, 130.0, 106.5)","(21.0, 95.0, 61.0)"
12-01-2023 13:49:41.673454,"(7.0, 11.5, 10.75)","(4.6, 5.7, 5.628571428571429)","(41.0, 200.0, 178.0)","(4.2, 6.4, 6.0)","(4.8, 6.6, 6.0375)","(5.0, 7.8, 7.7)","(5.0, 6.4, 6.386206896551725)","(31.0, 130.0, 106.5)","(21.0, 95.0, 61.0)"
12-01-2023 13:49:42.983836,"(7.0, 11.5, 10.75)","(4.6, 5.7, 5.628571428571429)","(41.0, 200.0, 178.0)","(4.2, 6.4, 6.0)","(4.8, 6.6, 6.0375)","(5.0, 7.8, 7.7)","(5.0, 6.4, 6.386206896551725)","(31.0, 130.0, 106.5)","(21.0, 95.0, 61.0)"
12-01-2023 13:49:44.174906,"(7.0, 11.5, 10.75)","(4.6, 5.7, 5.628571428571429)","(41.0, 200.0, 178.0)","(4.2, 6.4, 6.0)","(4.8, 6.6, 6.0375)","(5.0, 7.8, 7.7)","(5.0, 6.4, 6.386206896551725)","(31.0, 130.0, 106.5)","(21.0, 95.0, 67.8)"
12-01-2023 13:49:45.301368,"(7.0, 11.5, 10.75)","(4.6, 5.7, 5.628571428571429)","(41.0, 200.0, 180.75)","(4.2, 6.4, 6.0)","(4.8, 6.6, 6.0375)","(5.0, 7.8, 7.7)","(5.0, 6.4, 6.386206896551725)","(31.0, 130.0, 106.5)","(21.0, 95.0, 67.8)"
12-01-2023 13:49:46.453253,"(7.0, 11.5, 10.75)","(4.6, 5.7, 5.628571428571429)","(41.0, 200.0, 180.75)","(4.2, 6.4, 6.0)","(4.8, 6.6, 6.0375)","(5.0, 7.8, 7.7)","(5.0, 6.4, 6.386206896551725)","(31.0, 130.0, 106.5)","(21.0, 95.0, 67.8)"
12-01-2023 13:49:47.658233,"(7.0, 11.5, 10.75)","(4.6, 5.7, 5.628571428571429)","(41.0, 200.0, 139.2)","(4.2, 6.4, 6.0)","(4.8, 6.6, 6.0375)","(5.0, 7.8, 7.7)","(5.0, 6.4, 6.386206896551725)","(31.0, 130.0, 103.14285714285714)","(21.0, 95.0, 75.57142857142857)"
12-01-2023 13:49:49.031706,"(7.0, 11.5, 10.75)","(4.6, 5.7, 5.628571428571429)","(41.0, 200.0, 139.2)","(4.2, 6.4, 6.0)","(4.8, 6.6, 6.0375)","(5.0, 7.8, 7.7)","(5.0, 6.4, 6.386206896551725)","(31.0, 130.0, 103.14285714285714)","(21.0, 95.0, 75.57142857142857)"
12-01-2023 13:49:50.212366,"(7.0, 11.5, 10.75)","(4.6, 5.7, 5.628571428571429)","(41.0, 200.0, 139.2)","(4.2, 6.4, 6.0)","(4.8, 6.6, 6.0375)","(5.0, 7.8, 7.7)","(5.0, 6.4, 6.386206896551725)","(31.0, 130.0, 103.14285714285714)","(21.0, 95.0, 75.57142857142857)"
12-01-2023 13:49:51.489371,"(7.0, 11.5, 10.75)","(4.6, 5.7, 5.628571428571429)","(41.0, 200.0, 139.2)","(4.4, 6.4, 6.0)","(4.8, 6.6, 6.0375)","(5.0, 7.8, 7.7)","(5.0, 6.4, 6.386206896551725)","(31.0, 130.0, 103.14285714285714)","(21.0, 95.0, 75.57142857142857)"
12-01-2023 13:49:52.808507,"(7.0, 11.5, 10.75)","(4.6, 5.7, 5.628571428571429)","(41.0, 200.0, 139.2)","(4.4, 6.4, 6.0)","(4.8, 6.6, 6.0375)","(5.0, 7.8, 7.7)","(5.0, 6.4, 6.386206896551725)","(31.0, 130.0, 103.14285714285714)","(21.0, 95.0, 75.57142857142857)"
