,Malinjang,Studleigh Will,Ashlee Nitro,Our Buscemi Nz,Roclea Ruler,Artistic Saint,Illbewatching,Motu Cullen Nz,Tracer Bullet
14-12-2022 18:58:49.846637,"(2.6, 2.76, 2.7243243243243245)","(7.5, 11.5, 10.9)","(8.0, 10.5, 10.08)","(61.0, 99999, 99990)","(10.0, 17.5, 15.833333333333334)","(7.5, 9.0, 8.512500000000001)","(5.5, 7.0, 6.8915662650602405)","(7.0, 99999, 99990)","(18.0, 27.0, 25.0)"
14-12-2022 18:58:51.223597,"(2.6, 2.76, 2.7243243243243245)","(7.5, 11.5, 10.9)","(8.0, 10.5, 10.118181818181817)","(61.0, 99999, 99990)","(10.0, 17.5, 15.833333333333334)","(7.5, 9.0, 8.512500000000001)","(5.5, 7.0, 6.8915662650602405)","(7.0, 99999, 99990)","(18.0, 27.0, 25.0)"
14-12-2022 18:58:52.521057,"(2.6, 2.84, 2.670909090909091)","(7.5, 11.5, 10.9)","(8.0, 10.5, 9.7125)","(61.0, 99999, 99990)","(10.0, 17.5, 15.833333333333334)","(7.5, 9.0, 9.055555555555555)","(5.5, 7.0, 6.970212765957447)","(7.0, 99999, 99990)","(18.0, 27.0, 25.0)"
14-12-2022 18:58:53.814703,"(2.6, 2.84, 2.7828947368421053)","(7.5, 11.5, 11.10377358490566)","(8.0, 10.5, 9.9)","(61.0, 99999, 99990)","(11.0, 17.5, 16.59090909090909)","(7.5, 9.2, 8.584615384615384)","(5.5, 7.0, 6.992771084337349)","(7.0, 99999, 99990)","(18.0, 27.0, 29.953488372093023)"
14-12-2022 18:58:55.166693,"(2.6, 2.84, 2.7661077844311377)","(7.5, 11.5, 11.125)","(8.0, 10.5, 9.9)","(61.0, 99999, 99990)","(11.0, 17.5, 16.863636363636363)","(7.5, 9.2, 8.584615384615384)","(5.5, 7.2, 6.992771084337349)","(7.0, 99999, 99990)","(18.0, 30.0, 29.953488372093023)"
14-12-2022 18:58:56.513636,"(2.5, 2.82, 2.711764705882353)","(7.5, 11.5, 11.058823529411764)","(8.0, 10.5, 10.10625)","(61.0, 99999, 99990)","(11.0, 18.0, 17.03846153846154)","(7.5, 9.2, 8.584615384615384)","(5.5, 7.2, 6.992771084337349)","(7.0, 99999, 99990)","(18.0, 30.0, 29.953488372093023)"
14-12-2022 18:58:57.900394,"(2.5, 2.82, 2.75531914893617)","(7.5, 11.5, 10.818181818181818)","(8.0, 10.5, 10.15)","(61.0, 99999, 99990)","(11.0, 18.0, 17.0)","(7.5, 9.2, 8.584615384615384)","(5.5, 7.2, 6.95)","(7.0, 99999, 99990)","(18.0, 30.0, 29.953488372093023)"
14-12-2022 18:58:59.244400,"(2.5, 2.8, 2.75531914893617)","(7.5, 11.5, 10.907894736842104)","(8.0, 10.5, 10.15)","(61.0, 99999, 99990)","(11.0, 18.0, 17.0)","(7.5, 9.2, 8.584615384615384)","(5.5, 7.0, 6.953488372093023)","(7.0, 99999, 99990)","(18.0, 30.0, 35.971014492753625)"
14-12-2022 18:59:00.605522,"(2.5, 2.76, 2.727761194029851)","(7.5, 11.5, 10.970588235294118)","(8.0, 10.5, 9.850000000000001)","(61.0, 99999, 99990)","(11.0, 18.0, 17.0)","(7.5, 9.2, 8.959999999999999)","(5.5, 7.0, 6.9393939393939394)","(7.0, 99999, 99990)","(18.0, 36.0, 37.48717948717949)"
14-12-2022 18:59:01.889087,"(2.5, 2.7, 2.6816666666666666)","(7.5, 11.5, 11.227272727272727)","(8.0, 10.5, 9.99375)","(61.0, 99999, 99990)","(11.0, 18.0, 17.852941176470587)","(7.5, 9.2, 9.215384615384615)","(5.5, 7.0, 6.9411764705882355)","(7.0, 99999, 99990)","(18.0, 38.0, 37.48717948717949)"
14-12-2022 18:59:03.115796,"(2.5, 2.7, 2.666521739130435)","(7.5, 11.5, 11.166666666666666)","(8.0, 10.5, 9.876923076923077)","(61.0, 99999, 99990)","(11.0, 18.0, 16.535714285714285)","(7.5, 9.4, 9.175)","(5.5, 7.0, 7.035483870967742)","(7.0, 99999, 99990)","(20.0, 38.0, 36.36363636363637)"
14-12-2022 18:59:04.390163,"(2.5, 2.7, 2.665777777777778)","(7.5, 11.5, 11.4296875)","(8.0, 10.5, 9.876923076923077)","(61.0, 99999, 99990)","(11.0, 18.5, 16.535714285714285)","(7.5, 9.4, 9.175)","(5.5, 7.2, 7.035483870967742)","(7.0, 99999, 99990)","(20.0, 38.0, 36.36363636363637)"
14-12-2022 18:59:05.799222,"(2.5, 2.7, 2.668813559322034)","(7.5, 11.5, 11.267241379310345)","(8.0, 10.5, 9.966666666666667)","(61.0, 99999, 99990)","(11.0, 18.5, 17.25)","(7.5, 9.6, 9.553846153846154)","(5.5, 7.2, 7.052173913043478)","(7.0, 99999, 99990)","(21.0, 38.0, 37.578947368421055)"
14-12-2022 18:59:07.302799,"(2.45, 2.7, 2.6689655172413795)","(7.5, 11.5, 11.1625)","(8.0, 10.5, 10.05)","(61.0, 99999, 99990)","(11.0, 18.5, 17.5)","(7.5, 9.6, 9.514285714285714)","(5.5, 7.2, 7.109090909090909)","(7.0, 99999, 99990)","(21.0, 38.0, 37.58441558441559)"
14-12-2022 18:59:08.872462,"(2.45, 2.7, 2.683783783783784)","(7.5, 11.5, 11.125)","(8.0, 9.6, 9.464516129032258)","(61.0, 99999, 99990)","(11.0, 18.0, 17.833333333333332)","(7.5, 9.8, 9.633333333333335)","(5.5, 7.2, 7.15)","(7.0, 99999, 99990)","(21.0, 38.0, 37.59493670886076)"
14-12-2022 18:59:10.437871,"(2.45, 2.7, 2.681935483870968)","(8.0, 11.5, 10.9375)","(8.0, 9.8, 9.474074074074075)","(71.0, 99999, 99990)","(11.0, 18.5, 17.928571428571427)","(7.5, 9.8, 9.633333333333335)","(5.5, 7.4, 7.16)","(7.0, 99999, 99990)","(21.0, 38.0, 39.76470588235294)"
14-12-2022 18:59:12.026646,"(2.45, 2.7, 2.681935483870968)","(8.0, 11.5, 11.323529411764707)","(8.0, 9.8, 9.577777777777778)","(71.0, 99999, 99990)","(11.0, 18.5, 18.57142857142857)","(7.5, 9.8, 9.609523809523811)","(5.5, 7.4, 7.242424242424242)","(7.0, 99999, 99990)","(21.0, 40.0, 39.76470588235294)"
14-12-2022 18:59:13.778577,"(2.45, 2.7, 2.688085106382979)","(8.0, 11.5, 11.166666666666666)","(8.0, 9.8, 9.832)","(71.0, 99999, 99990)","(11.0, 19.0, 17.833333333333332)","(7.5, 9.8, 9.589473684210526)","(5.5, 7.4, 7.290322580645162)","(7.0, 99999, 99990)","(21.0, 40.0, 39.76470588235294)"
14-12-2022 18:59:15.225128,"(2.45, 2.7, 2.6716)","(8.0, 11.5, 11.18)","(8.0, 10.0, 9.238)","(71.0, 99999, 99990)","(11.0, 18.5, 16.666666666666668)","(7.5, 9.8, 9.786666666666667)","(5.5, 7.4, 7.473684210526316)","(7.0, 99999, 99990)","(21.0, 40.0, 39.76470588235294)"
14-12-2022 18:59:16.670962,"(2.45, 2.7, 2.6716)","(8.0, 11.5, 11.18)","(8.0, 9.4, 9.104347826086956)","(71.0, 99999, 99990)","(11.0, 18.0, 17.666666666666668)","(7.5, 10.0, 9.77142857142857)","(5.5, 7.6, 7.7)","(7.0, 99999, 99990)","(21.0, 40.0, 39.75757575757576)"
14-12-2022 18:59:18.064366,"(2.45, 2.7, 2.6446753246753247)","(8.0, 11.5, 11.444444444444445)","(8.0, 9.2, 9.102127659574467)","(71.0, 99999, 99990)","(11.0, 18.0, 17.8125)","(7.5, 10.0, 9.660526315789474)","(5.5, 7.8, 7.8428571428571425)","(7.0, 99999, 99990)","(21.0, 40.0, 39.75757575757576)"
14-12-2022 18:59:19.630353,"(2.45, 2.7, 2.6537349397590364)","(8.0, 10.5, 10.16)","(8.0, 9.2, 8.722222222222223)","(71.0, 99999, 99990)","(11.0, 18.0, 18.125)","(7.5, 10.5, 9.830769230769231)","(5.5, 8.0, 7.92)","(7.0, 99999, 99990)","(21.0, 40.0, 39.78947368421053)"
14-12-2022 18:59:21.082281,"(2.45, 2.7, 2.6537349397590364)","(8.0, 10.5, 10.16)","(8.0, 8.8, 8.7125)","(71.0, 99999, 99990)","(11.0, 19.0, 18.75)","(7.5, 10.5, 9.92)","(5.5, 8.0, 7.916666666666667)","(7.0, 99999, 99990)","(21.0, 40.0, 39.75757575757576)"
14-12-2022 18:59:22.692223,"(2.45, 2.68, 2.6761904761904765)","(8.0, 10.5, 9.881666666666668)","(8.0, 8.8, 8.7125)","(71.0, 99999, 99990)","(11.0, 19.0, 18.25)","(7.5, 10.5, 9.9)","(5.5, 8.0, 7.916666666666667)","(7.0, 99999, 99990)","(21.0, 40.0, 39.75757575757576)"
14-12-2022 18:59:24.314524,"(2.45, 2.66, 2.6670967741935487)","(8.0, 10.5, 9.860344827586207)","(8.0, 8.8, 8.733333333333334)","(71.0, 99999, 99990)","(11.0, 19.0, 18.833333333333332)","(7.5, 10.5, 10.15)","(5.5, 8.0, 8.042424242424243)","(7.0, 99999, 99990)","(21.0, 40.0, 39.8125)"
14-12-2022 18:59:26.223746,"(2.45, 2.7, 2.6490909090909094)","(8.0, 10.5, 9.933333333333334)","(8.0, 8.8, 8.778571428571428)","(71.0, 99999, 99990)","(11.0, 19.0, 18.333333333333332)","(7.5, 10.5, 9.95)","(5.5, 8.2, 8.20952380952381)","(7.0, 99999, 99990)","(21.0, 40.0, 39.87096774193548)"
14-12-2022 18:59:27.788588,"(2.45, 2.66, 2.6490909090909094)","(8.0, 10.5, 9.933333333333334)","(8.0, 9.0, 8.778571428571428)","(71.0, 99999, 99990)","(11.0, 20.0, 18.333333333333332)","(7.5, 10.5, 9.902857142857144)","(5.5, 8.4, 8.31578947368421)","(7.0, 99999, 99990)","(21.0, 40.0, 39.851851851851855)"
14-12-2022 18:59:29.285207,"(2.45, 2.7, 2.6616)","(8.0, 10.5, 9.933333333333334)","(8.0, 8.8, 8.751515151515152)","(71.0, 99999, 99990)","(11.0, 20.0, 18.72)","(7.5, 10.5, 9.833333333333334)","(5.5, 8.6, 8.31578947368421)","(7.0, 99999, 99990)","(21.0, 40.0, 41.285714285714285)"
14-12-2022 18:59:30.728108,"(2.45, 2.7, 2.671555555555556)","(8.0, 10.5, 9.933333333333334)","(8.0, 9.0, 8.554545454545455)","(71.0, 99999, 99990)","(11.0, 20.0, 18.545454545454547)","(7.5, 10.5, 9.833333333333334)","(5.5, 8.6, 8.31578947368421)","(7.0, 99999, 99990)","(21.0, 42.0, 41.285714285714285)"
14-12-2022 18:59:32.708091,"(2.45, 2.7, 2.650588235294118)","(8.0, 10.5, 9.933333333333334)","(8.0, 8.6, 8.685714285714285)","(71.0, 99999, 99990)","(11.0, 20.0, 18.545454545454547)","(7.5, 10.5, 9.985714285714286)","(5.5, 8.6, 8.312)","(7.0, 99999, 99990)","(21.0, 42.0, 41.166666666666664)"
14-12-2022 18:59:34.265453,"(2.45, 2.7, 2.6219512195121952)","(8.0, 10.5, 9.933333333333334)","(8.0, 8.8, 8.649122807017543)","(71.0, 99999, 99990)","(12.0, 20.0, 19.125)","(7.5, 10.5, 10.015384615384615)","(5.5, 8.6, 8.345454545454546)","(7.0, 99999, 99990)","(21.0, 42.0, 41.357142857142854)"
14-12-2022 18:59:35.762981,"(2.45, 2.66, 2.6219512195121952)","(8.0, 10.5, 9.942187500000001)","(8.0, 9.0, 8.553333333333333)","(71.0, 99999, 99990)","(12.0, 19.5, 19.3)","(7.5, 10.5, 9.820588235294117)","(5.5, 8.6, 8.549999999999999)","(7.0, 99999, 99990)","(21.0, 42.0, 41.357142857142854)"
14-12-2022 18:59:37.444441,"(2.35, 2.68, 2.6582142857142856)","(8.0, 10.5, 9.942187500000001)","(8.0, 8.6, 8.65263157894737)","(71.0, 99999, 99990)","(12.0, 19.5, 19.3)","(7.5, 10.5, 9.553488372093023)","(6.0, 8.6, 8.28)","(7.0, 99999, 99990)","(26.0, 42.0, 41.45454545454545)"
14-12-2022 18:59:38.923679,"(2.3, 2.7, 2.665714285714286)","(8.0, 10.5, 9.894915254237288)","(8.0, 8.8, 8.633333333333335)","(71.0, 99999, 99990)","(12.0, 19.5, 19.0625)","(7.5, 10.0, 9.553488372093023)","(6.0, 8.6, 8.50909090909091)","(7.0, 99999, 99990)","(26.0, 42.0, 42.54545454545455)"
14-12-2022 18:59:40.232757,"(2.3, 2.68, 2.665714285714286)","(8.0, 10.5, 9.894915254237288)","(8.0, 8.8, 8.655555555555557)","(71.0, 99999, 99990)","(12.0, 20.0, 19.0625)","(7.5, 10.0, 9.766666666666667)","(6.0, 8.6, 8.523076923076923)","(7.0, 99999, 99990)","(26.0, 48.0, 42.54545454545455)"
14-12-2022 18:59:41.510553,"(2.3, 2.64, 2.620377358490566)","(8.0, 10.5, 10.23846153846154)","(8.0, 8.8, 8.8625)","(71.0, 99999, 99990)","(12.0, 20.0, 19.977272727272727)","(7.5, 9.8, 9.588571428571429)","(6.0, 8.8, 8.657142857142857)","(7.0, 99999, 99990)","(26.0, 48.0, 43.333333333333336)"
14-12-2022 18:59:42.903192,"(2.3, 2.66, 2.64)","(8.0, 11.0, 10.25)","(8.0, 9.0, 8.873076923076923)","(71.0, 99999, 99990)","(12.0, 21.0, 20.325)","(7.5, 10.0, 9.84)","(6.0, 9.0, 8.786046511627907)","(7.0, 99999, 99990)","(26.0, 46.0, 44.0)"
14-12-2022 18:59:44.306392,"(2.3, 2.64, 2.6254054054054055)","(8.0, 11.0, 10.669811320754716)","(8.0, 9.0, 8.92)","(71.0, 99999, 99990)","(12.0, 21.0, 20.325)","(7.5, 10.0, 9.84)","(6.0, 9.0, 8.80952380952381)","(7.0, 99999, 99990)","(26.0, 46.0, 45.0)"
14-12-2022 18:59:45.716272,"(2.3, 2.58, 2.5613793103448277)","(8.0, 11.5, 10.669811320754716)","(8.0, 9.2, 9.052631578947368)","(71.0, 99999, 99990)","(12.0, 21.0, 20.325)","(7.5, 10.0, 9.877777777777778)","(6.0, 9.0, 8.755555555555556)","(7.0, 99999, 99990)","(26.0, 46.0, 44.888888888888886)"
14-12-2022 18:59:47.133805,"(2.3, 2.58, 2.561176470588235)","(8.0, 11.5, 10.692307692307692)","(8.0, 9.2, 9.052631578947368)","(71.0, 99999, 99990)","(12.0, 21.0, 20.325)","(7.5, 10.0, 9.877777777777778)","(6.0, 9.0, 8.685714285714285)","(7.0, 99999, 99990)","(26.0, 48.0, 44.888888888888886)"
14-12-2022 18:59:48.527658,"(2.3, 2.6, 2.5690322580645164)","(8.0, 11.5, 10.566666666666666)","(8.0, 9.2, 9.052631578947368)","(71.0, 99999, 99990)","(12.0, 21.0, 20.325)","(7.5, 10.0, 9.907692307692308)","(6.0, 9.0, 8.685714285714285)","(7.0, 99999, 99990)","(26.0, 48.0, 44.888888888888886)"
14-12-2022 18:59:50.223534,"(2.3, 2.64, 2.5745054945054946)","(8.0, 11.5, 10.936363636363636)","(8.0, 8.6, 8.973333333333333)","(71.0, 99999, 99990)","(12.0, 21.0, 20.75)","(7.5, 10.0, 10.196666666666667)","(6.0, 9.0, 8.633333333333333)","(7.0, 99999, 99990)","(26.0, 48.0, 45.0)"
14-12-2022 18:59:51.642402,"(2.3, 2.62, 2.5745054945054946)","(8.0, 11.5, 10.936363636363636)","(8.0, 9.0, 8.949019607843137)","(71.0, 99999, 99990)","(12.0, 22.0, 20.88888888888889)","(7.5, 10.5, 10.283333333333333)","(6.0, 9.0, 8.777777777777779)","(7.0, 99999, 99990)","(26.0, 48.0, 45.333333333333336)"
14-12-2022 18:59:53.073015,"(2.3, 2.6, 2.593932584269663)","(8.0, 11.5, 11.082278481012658)","(8.0, 9.2, 9.008)","(71.0, 99999, 99990)","(12.0, 22.0, 22.294117647058822)","(8.0, 10.5, 10.283333333333333)","(6.0, 8.8, 8.226086956521739)","(7.0, 99999, 99990)","(26.0, 48.0, 45.6)"
14-12-2022 18:59:54.914949,"(2.3, 2.62, 2.6112820512820516)","(8.0, 11.5, 11.086666666666666)","(8.0, 9.2, 9.02608695652174)","(71.0, 99999, 99990)","(12.0, 23.0, 22.294117647058822)","(8.0, 10.5, 10.307500000000001)","(6.0, 8.4, 8.235294117647058)","(7.0, 99999, 99990)","(26.0, 48.0, 45.6)"
14-12-2022 18:59:56.583900,"(2.3, 2.62, 2.6112820512820516)","(8.0, 11.5, 11.086666666666666)","(8.0, 9.2, 9.02608695652174)","(71.0, 99999, 99990)","(12.0, 23.0, 19.4)","(8.0, 10.5, 9.541935483870969)","(6.0, 8.4, 8.768)","(7.0, 99999, 99990)","(26.0, 48.0, 42.94736842105263)"
14-12-2022 18:59:58.082811,"(2.3, 2.72, 2.6992592592592595)","(8.0, 11.5, 11.48)","(8.0, 8.8, 8.790476190476191)","(71.0, 99999, 99990)","(12.0, 19.5, 19.4)","(8.0, 9.8, 9.541935483870969)","(6.0, 8.8, 8.768)","(7.0, 99999, 99990)","(26.0, 44.0, 42.94736842105263)"
14-12-2022 18:59:59.509521,"(2.3, 2.76, 2.743529411764706)","(8.0, 12.0, 11.524390243902438)","(8.0, 8.0, 7.813304721030042)","(71.0, 99999, 99990)","(12.0, 20.0, 18.630434782608695)","(8.0, 9.0, 8.95)","(6.0, 9.0, 8.850000000000001)","(6.5, 99999, 99990)","(26.0, 50.0, 49.714285714285715)"
14-12-2022 19:00:01.005367,"(2.3, 2.8, 2.746)","(8.0, 12.0, 11.648936170212766)","(8.0, 8.0, 7.603800475059382)","(71.0, 99999, 99990)","(12.0, 20.0, 18.6046511627907)","(8.0, 9.0, 8.399999999999999)","(6.0, 9.2, 8.911111111111111)","(6.5, 99999, 99990)","(26.0, 50.0, 53.53846153846154)"
14-12-2022 19:00:02.575239,"(2.3, 2.8, 2.7241025641025645)","(8.0, 12.0, 11.368421052631579)","(7.5, 7.8, 7.6177777777777775)","(71.0, 99999, 99990)","(13.0, 20.0, 17.8125)","(8.0, 9.4, 8.761111111111111)","(6.5, 9.4, 8.726315789473684)","(6.5, 99999, 99990)","(26.0, 60.0, 54.0)"
14-12-2022 19:00:04.339400,"(2.3, 2.8, 2.7257831325301205)","(8.0, 11.5, 11.612903225806452)","(7.5, 7.8, 7.1686274509803924)","(71.0, 99999, 99990)","(13.0, 20.0, 18.216216216216218)","(8.0, 9.4, 9.095238095238095)","(6.5, 9.2, 8.933333333333334)","(6.5, 99999, 99990)","(26.0, 60.0, 54.46153846153846)"
14-12-2022 19:00:06.081736,"(2.3, 2.76, 2.748235294117647)","(8.0, 12.0, 11.831858407079647)","(7.5, 7.2, 7.486486486486487)","(71.0, 99999, 99990)","(13.0, 20.0, 18.25)","(8.0, 9.4, 8.982608695652175)","(6.5, 9.2, 9.133333333333333)","(6.5, 99999, 99990)","(26.0, 60.0, 54.54545454545455)"
14-12-2022 19:00:07.763723,"(2.3, 2.76, 2.748235294117647)","(8.0, 12.0, 11.831858407079647)","(7.5, 7.8, 7.481632653061225)","(71.0, 99999, 99990)","(13.0, 20.0, 18.5234375)","(8.0, 9.4, 8.982608695652175)","(6.5, 9.2, 9.133333333333333)","(6.5, 99999, 99990)","(26.0, 60.0, 54.54545454545455)"
14-12-2022 19:00:09.390020,"(2.3, 2.76, 2.7584)","(8.0, 12.0, 11.831858407079647)","(7.5, 7.8, 7.481632653061225)","(71.0, 99999, 99990)","(13.0, 20.0, 18.5234375)","(8.0, 9.4, 8.982608695652175)","(6.5, 9.2, 9.133333333333333)","(6.5, 99999, 99990)","(26.0, 60.0, 54.54545454545455)"
14-12-2022 19:00:10.879691,"(2.3, 2.76, 2.758)","(8.0, 12.0, 11.831858407079647)","(7.5, 7.8, 7.481632653061225)","(71.0, 99999, 99990)","(13.0, 20.0, 18.2)","(8.0, 9.4, 8.982608695652175)","(6.5, 9.2, 9.133333333333333)","(6.5, 99999, 99990)","(26.0, 65.0, 58.2)"
14-12-2022 19:00:12.462140,"(2.3, 2.76, 2.758285714285714)","(8.0, 12.0, 11.831858407079647)","(7.5, 7.8, 7.481632653061225)","(71.0, 99999, 99990)","(13.0, 20.0, 18.32)","(8.0, 9.4, 8.982608695652175)","(6.5, 9.2, 9.133333333333333)","(6.5, 99999, 99990)","(26.0, 65.0, 60.75)"
14-12-2022 19:00:14.015521,"(2.3, 2.78, 2.755483870967742)","(8.0, 12.0, 11.840336134453782)","(7.5, 7.8, 7.4385542168674705)","(71.0, 99999, 99990)","(13.0, 20.0, 18.666666666666668)","(8.0, 9.4, 9.047058823529412)","(6.5, 9.2, 9.2)","(6.5, 99999, 99990)","(26.0, 65.0, 60.75)"
14-12-2022 19:00:15.485281,"(2.3, 2.82, 2.8099999999999996)","(8.0, 12.0, 11.97)","(7.5, 7.0, 6.8311320754716975)","(71.0, 99999, 99990)","(13.0, 20.0, 18.666666666666668)","(8.0, 9.6, 9.047058823529412)","(6.5, 9.4, 9.2)","(6.5, 99999, 99990)","(26.0, 65.0, 60.75)"
14-12-2022 19:00:17.161837,"(2.3, 2.88, 2.8449999999999998)","(8.0, 12.0, 11.96808510638298)","(7.5, 7.0, 6.803141361256544)","(71.0, 99999, 99990)","(13.0, 24.0, 21.666666666666668)","(8.0, 9.4, 9.678048780487805)","(6.5, 9.4, 9.16842105263158)","(6.5, 99999, 99990)","(26.0, 65.0, 62.57142857142857)"
14-12-2022 19:00:18.723651,"(2.3, 2.86, 2.8436363636363633)","(8.0, 12.0, 11.981203007518797)","(7.5, 7.0, 6.801960784313725)","(71.0, 99999, 99990)","(13.0, 23.0, 22.294117647058822)","(8.0, 9.8, 9.678048780487805)","(6.5, 9.4, 9.16842105263158)","(6.5, 99999, 99990)","(26.0, 65.0, 54.54545454545455)"
14-12-2022 19:00:20.265454,"(2.3, 2.86, 2.8161797752808986)","(8.0, 12.0, 11.996124031007753)","(7.5, 7.0, 6.767816091954023)","(71.0, 99999, 99990)","(13.0, 23.0, 22.428571428571427)","(8.0, 9.8, 9.638709677419355)","(6.5, 9.4, 9.16842105263158)","(6.5, 99999, 99990)","(26.0, 60.0, 62.57142857142857)"
14-12-2022 19:00:21.851613,"(2.3, 2.86, 2.7936170212765954)","(8.0, 12.5, 12.393617021276595)","(7.5, 7.0, 6.764431486880467)","(71.0, 99999, 99990)","(13.0, 27.0, 28.928571428571427)","(8.0, 9.8, 9.661111111111111)","(6.5, 9.4, 9.125)","(6.5, 99999, 99990)","(26.0, 65.0, 62.0)"
14-12-2022 19:00:23.463974,"(2.3, 2.86, 2.84)","(8.0, 12.5, 12.442857142857143)","(7.5, 7.0, 6.7875)","(71.0, 99999, 99990)","(13.0, 29.0, 39.51851851851852)","(8.0, 9.8, 9.661111111111111)","(6.5, 9.4, 9.2)","(6.5, 99999, 99990)","(26.0, 65.0, 62.0)"
14-12-2022 19:00:25.090382,"(2.3, 2.78, 2.7642857142857142)","(8.0, 12.5, 12.442857142857143)","(7.5, 6.8, 6.7875)","(71.0, 99999, 99990)","(13.0, 46.0, 47.14285714285714)","(8.0, 9.8, 9.639285714285714)","(6.5, 9.4, 9.2)","(6.5, 99999, 99990)","(26.0, 65.0, 62.0)"
14-12-2022 19:00:26.829664,"(2.3, 2.74, 2.7266666666666666)","(8.0, 12.5, 11.579710144927537)","(7.5, 7.0, 5.808566108007448)","(71.0, 99999, 99990)","(13.0, 48.0, 74.0)","(8.0, 9.8, 9.630434782608695)","(6.5, 9.4, 9.275862068965518)","(6.5, 99999, 99990)","(26.0, 65.0, 62.0)"
14-12-2022 19:00:28.427782,"(2.3, 2.76, 2.714814814814815)","(8.0, 12.0, 11.620689655172415)","(7.5, 6.0, 5.707017543859649)","(71.0, 99999, 99990)","(13.0, 100.0, 70.5)","(8.0, 9.8, 10.005882352941176)","(6.5, 9.8, 9.554545454545455)","(6.5, 99999, 99990)","(26.0, 80.0, 72.0)"
14-12-2022 19:00:30.027040,"(2.3, 2.76, 2.723582089552239)","(8.0, 12.0, 11.614285714285714)","(7.5, 5.9, 5.754205607476636)","(71.0, 99999, 99990)","(13.0, 95.0, 48.63636363636363)","(8.0, 10.5, 10.11923076923077)","(6.5, 9.8, 9.60909090909091)","(6.5, 99999, 99990)","(26.0, 75.0, 72.5)"
14-12-2022 19:00:31.555295,"(2.3, 2.76, 2.722170542635659)","(8.0, 12.0, 11.617647058823529)","(7.5, 5.9, 5.703393665158371)","(71.0, 99999, 99990)","(13.0, 75.0, 51.27272727272727)","(8.0, 10.5, 10.189655172413794)","(6.5, 9.8, 9.457142857142857)","(6.5, 99999, 99990)","(26.0, 75.0, 73.88888888888889)"
14-12-2022 19:00:33.030451,"(2.3, 2.76, 2.7101075268817203)","(8.0, 12.0, 11.617647058823529)","(7.5, 6.0, 5.86)","(71.0, 99999, 99990)","(13.0, 75.0, 52.77777777777778)","(8.0, 10.5, 10.525641025641026)","(6.5, 9.8, 8.672972972972973)","(6.5, 99999, 99990)","(26.0, 75.0, 69.61538461538461)"
14-12-2022 19:00:34.511411,"(2.3, 2.74, 2.720555555555556)","(8.0, 12.0, 11.391891891891891)","(7.5, 5.9, 5.910515463917526)","(71.0, 99999, 99990)","(13.0, 75.0, 55.5)","(8.0, 11.0, 10.102564102564102)","(6.5, 8.8, 9.4)","(6.5, 99999, 99990)","(26.0, 80.0, 69.16666666666667)"
14-12-2022 19:00:36.167137,"(2.3, 2.76, 2.6908641975308645)","(8.0, 11.5, 11.391891891891891)","(7.5, 6.0, 5.910515463917526)","(71.0, 99999, 99990)","(13.0, 65.0, 55.5)","(8.0, 11.0, 10.085106382978724)","(6.5, 9.8, 9.676923076923078)","(6.5, 99999, 99990)","(26.0, 80.0, 69.16666666666667)"
14-12-2022 19:00:37.753681,"(2.3, 2.76, 3.0)","(8.0, 12.0, 10.972222222222221)","(7.5, 6.0, 5.823076923076924)","(71.0, 99999, 99990)","(13.0, 65.0, 56.0)","(8.0, 11.0, 9.930909090909092)","(6.5, 9.8, 8.577777777777778)","(6.5, 99999, 99990)","(26.0, 80.0, 64.70588235294117)"
14-12-2022 19:00:39.354863,"(2.3, 3.05, 3.1427007299270073)","(8.0, 11.5, 10.696969696969697)","(7.5, 5.9, 5.72608695652174)","(71.0, 99999, 99990)","(13.0, 65.0, 56.0)","(8.0, 11.0, 10.333333333333334)","(6.5, 8.8, 8.51)","(6.5, 99999, 99990)","(26.0, 80.0, 67.5)"
14-12-2022 19:00:40.927950,"(2.3, 3.15, 3.1427007299270073)","(8.0, 11.0, 10.696969696969697)","(7.5, 5.9, 5.72608695652174)","(71.0, 99999, 99990)","(13.0, 65.0, 56.0)","(8.0, 10.5, 10.333333333333334)","(6.5, 8.6, 8.51)","(6.5, 99999, 99990)","(26.0, 75.0, 67.5)"
14-12-2022 19:00:42.525065,"(2.3, 3.15, 3.1489539748953974)","(8.0, 11.0, 8.333333333333334)","(7.5, 5.9, 5.788235294117647)","(71.0, 99999, 99990)","(13.0, 65.0, 46.33333333333333)","(8.0, 10.5, 11.132075471698114)","(6.5, 8.6, 8.564102564102564)","(6.5, 99999, 99990)","(26.0, 75.0, 64.0)"
14-12-2022 19:00:44.102765,"(2.35, 3.35, 3.2618181818181817)","(8.5, 13.0, 8.333333333333334)","(6.5, 6.2, 5.006302521008403)","(71.0, 99999, 99990)","(13.0, 100.0, 52.25)","(8.0, 12.0, 11.132075471698114)","(7.0, 10.0, 8.564102564102564)","(6.5, 99999, 99990)","(31.0, 100.0, 59.0)"
14-12-2022 19:00:45.611042,"(2.35, 3.35, 3.078125)","(8.5, 13.0, 10.8)","(6.5, 5.3, 5.231999999999999)","(71.0, 99999, 99990)","(13.0, 85.0, 52.25)","(8.0, 12.0, 11.132075471698114)","(7.0, 10.0, 8.564102564102564)","(6.5, 99999, 99990)","(31.0, 90.0, 59.0)"
