,Letter To You,Shes So Amazing,Too Much Trifle,Carleton Story,Why Not Gigi,Lifes Good,Dr Carlson
10-01-2023 15:42:37.680564,"(21.0, 44.0, 42.588235294117645)","(21.0, 36.0, 35.5)","(3.5, 4.6, 4.683333333333333)","(4.8, 6.4, 6.142857142857143)","(31.0, 75.0, 61.15384615384615)","(3.0, 3.35, 3.290625)","(3.4, 4.1, 3.953846153846154)"
10-01-2023 15:42:38.842108,"(21.0, 44.0, 43.142857142857146)","(21.0, 36.0, 34.333333333333336)","(3.5, 4.8, 4.688888888888889)","(4.8, 6.4, 6.142857142857143)","(31.0, 75.0, 61.15384615384615)","(3.0, 3.35, 3.290625)","(3.4, 4.0, 3.953846153846154)"
10-01-2023 15:42:40.020805,"(21.0, 44.0, 42.588235294117645)","(21.0, 34.0, 35.5)","(3.5, 4.7, 4.694117647058824)","(4.8, 6.4, 6.146341463414634)","(31.0, 75.0, 61.15384615384615)","(3.0, 3.35, 3.286111111111111)","(3.4, 4.0, 3.966666666666667)"
10-01-2023 15:42:41.195401,"(21.0, 44.0, 43.142857142857146)","(21.0, 36.0, 35.2)","(3.5, 4.7, 4.74468085106383)","(4.8, 6.4, 6.146341463414634)","(31.0, 75.0, 56.53846153846154)","(3.0, 3.35, 3.2710526315789474)","(3.4, 4.0, 3.9157894736842103)"
10-01-2023 15:42:42.356960,"(21.0, 44.0, 43.142857142857146)","(21.0, 36.0, 35.6)","(3.6, 4.8, 4.748571428571428)","(5.0, 6.4, 6.264705882352941)","(31.0, 75.0, 63.0)","(3.0, 3.35, 3.191818181818182)","(3.4, 4.0, 3.938095238095238)"
10-01-2023 15:42:43.507017,"(21.0, 44.0, 43.38461538461539)","(21.0, 38.0, 33.86206896551724)","(3.6, 4.8, 4.759550561797752)","(5.0, 6.4, 6.269230769230769)","(31.0, 75.0, 63.57142857142857)","(3.0, 3.25, 3.2026315789473685)","(3.4, 4.0, 3.9790697674418603)"
10-01-2023 15:42:44.647422,"(21.0, 44.0, 42.8)","(21.0, 38.0, 35.89473684210526)","(3.6, 4.8, 4.754347826086956)","(5.0, 6.4, 6.281818181818182)","(31.0, 75.0, 63.57142857142857)","(3.0, 3.25, 3.205)","(3.4, 4.0, 3.9840909090909093)"
10-01-2023 15:42:45.806392,"(21.0, 44.0, 43.5)","(21.0, 38.0, 35.89473684210526)","(3.6, 4.8, 4.7457142857142856)","(5.0, 6.4, 6.131818181818182)","(31.0, 75.0, 63.57142857142857)","(3.0, 3.25, 3.2311320754716983)","(3.4, 4.1, 3.978846153846154)"
10-01-2023 15:42:46.962488,"(21.0, 44.0, 43.5)","(21.0, 38.0, 35.94871794871795)","(3.6, 4.8, 4.748387096774193)","(5.0, 6.2, 6.109090909090909)","(31.0, 75.0, 61.15384615384615)","(3.0, 3.25, 3.2354545454545454)","(3.4, 4.1, 3.974)"
10-01-2023 15:42:48.174847,"(21.0, 44.0, 43.5)","(21.0, 38.0, 35.94871794871795)","(3.6, 4.8, 4.748387096774193)","(5.0, 6.2, 6.109090909090909)","(31.0, 75.0, 61.15384615384615)","(3.0, 3.25, 3.2296610169491524)","(3.4, 4.1, 3.974)"
10-01-2023 15:42:49.382554,"(21.0, 44.0, 42.666666666666664)","(21.0, 38.0, 35.94871794871795)","(3.6, 4.8, 4.771052631578947)","(5.0, 6.2, 6.11219512195122)","(31.0, 75.0, 61.15384615384615)","(3.0, 3.25, 3.2372881355932206)","(3.4, 4.1, 3.959375)"
10-01-2023 15:42:50.606934,"(21.0, 44.0, 43.42857142857143)","(21.0, 38.0, 35.94871794871795)","(3.6, 4.8, 4.777083333333334)","(5.0, 6.2, 6.113043478260869)","(31.0, 75.0, 61.15384615384615)","(3.0, 3.25, 3.2424657534246575)","(3.4, 4.0, 3.975)"
10-01-2023 15:42:51.760837,"(21.0, 44.0, 43.46666666666667)","(21.0, 38.0, 35.94871794871795)","(3.6, 4.8, 4.776595744680851)","(5.0, 6.2, 6.109090909090909)","(31.0, 75.0, 61.15384615384615)","(3.0, 3.25, 3.2419117647058826)","(3.4, 4.0, 3.975)"
10-01-2023 15:42:52.910240,"(21.0, 44.0, 43.46666666666667)","(21.0, 38.0, 35.83783783783784)","(3.6, 4.8, 4.774418604651163)","(5.0, 6.2, 6.109090909090909)","(31.0, 75.0, 61.15384615384615)","(3.0, 3.25, 3.2545454545454544)","(3.4, 4.1, 3.9608695652173913)"
10-01-2023 15:42:54.111307,"(21.0, 44.0, 42.666666666666664)","(21.0, 38.0, 35.83783783783784)","(3.6, 4.8, 4.771052631578947)","(5.0, 6.2, 6.096551724137931)","(31.0, 75.0, 61.15384615384615)","(3.0, 3.3, 3.264130434782609)","(3.4, 4.0, 3.941176470588235)"
10-01-2023 15:42:55.351573,"(21.0, 44.0, 42.666666666666664)","(21.0, 38.0, 35.83783783783784)","(3.6, 4.8, 4.6761904761904765)","(5.0, 6.2, 6.085714285714285)","(31.0, 75.0, 61.15384615384615)","(3.0, 3.3, 3.274074074074074)","(3.4, 4.0, 3.941176470588235)"
10-01-2023 15:42:56.467218,"(21.0, 44.0, 42.666666666666664)","(21.0, 38.0, 35.83783783783784)","(3.6, 4.7, 4.6761904761904765)","(5.0, 6.2, 6.089655172413793)","(31.0, 75.0, 61.15384615384615)","(3.0, 3.3, 3.286111111111111)","(3.4, 4.0, 3.9487179487179485)"
10-01-2023 15:42:57.539647,"(21.0, 44.0, 42.666666666666664)","(21.0, 38.0, 35.77777777777778)","(3.8, 4.7, 4.68)","(5.0, 6.2, 6.089655172413793)","(31.0, 75.0, 61.15384615384615)","(2.9, 3.3, 3.286111111111111)","(3.4, 4.0, 3.9487179487179485)"
10-01-2023 15:42:58.640482,"(21.0, 44.0, 42.666666666666664)","(21.0, 38.0, 35.77777777777778)","(3.8, 4.7, 4.75076923076923)","(5.0, 6.2, 6.066666666666666)","(31.0, 75.0, 61.15384615384615)","(2.9, 3.3, 3.2714285714285714)","(3.4, 4.0, 3.9487179487179485)"
10-01-2023 15:42:59.835321,"(21.0, 44.0, 42.666666666666664)","(21.0, 38.0, 35.77777777777778)","(3.8, 4.8, 4.75076923076923)","(5.0, 6.2, 6.066666666666666)","(31.0, 75.0, 61.15384615384615)","(2.9, 3.3, 3.276470588235294)","(3.4, 4.0, 3.9487179487179485)"
10-01-2023 15:43:00.977779,"(21.0, 44.0, 42.666666666666664)","(21.0, 38.0, 35.77777777777778)","(3.8, 4.8, 4.752941176470588)","(5.0, 6.2, 6.0125)","(31.0, 75.0, 63.57142857142857)","(2.9, 3.3, 3.3252941176470587)","(3.4, 4.0, 3.881818181818182)"
10-01-2023 15:43:02.173279,"(21.0, 44.0, 42.666666666666664)","(21.0, 38.0, 36.0)","(3.8, 4.8, 4.76)","(5.0, 6.2, 5.9750000000000005)","(31.0, 75.0, 61.15384615384615)","(2.9, 3.35, 3.3229591836734693)","(3.4, 4.1, 3.914)"
10-01-2023 15:43:03.288734,"(21.0, 44.0, 42.666666666666664)","(21.0, 38.0, 36.048780487804876)","(3.8, 4.8, 4.781081081081081)","(5.0, 6.2, 5.9750000000000005)","(31.0, 75.0, 61.15384615384615)","(2.9, 3.35, 3.3222513089005234)","(3.4, 3.95, 3.907142857142857)"
10-01-2023 15:43:04.451415,"(21.0, 44.0, 42.73684210526316)","(21.0, 38.0, 36.048780487804876)","(3.8, 4.8, 4.781081081081081)","(5.0, 6.2, 5.9750000000000005)","(31.0, 75.0, 61.15384615384615)","(2.9, 3.35, 3.3222513089005234)","(3.4, 3.95, 3.8833333333333333)"
10-01-2023 15:43:05.611217,"(21.0, 44.0, 42.73684210526316)","(21.0, 38.0, 36.048780487804876)","(3.8, 4.8, 4.780555555555555)","(5.0, 6.2, 5.994736842105263)","(31.0, 75.0, 61.15384615384615)","(2.9, 3.35, 3.3183962264150946)","(3.4, 3.9, 3.833333333333333)"
10-01-2023 15:43:06.741480,"(21.0, 44.0, 42.73684210526316)","(21.0, 38.0, 36.0)","(3.8, 4.8, 4.7844444444444445)","(5.0, 6.2, 5.95)","(31.0, 75.0, 61.15384615384615)","(2.9, 3.35, 3.3211627906976746)","(3.4, 3.9, 3.850877192982456)"
10-01-2023 15:43:07.880827,"(21.0, 44.0, 42.73684210526316)","(21.0, 38.0, 36.048780487804876)","(3.8, 4.8, 4.7844444444444445)","(5.0, 6.0, 5.91764705882353)","(31.0, 75.0, 61.15384615384615)","(2.9, 3.35, 3.3265625)","(3.4, 3.9, 3.8796874999999997)"
10-01-2023 15:43:09.014203,"(21.0, 44.0, 42.8)","(21.0, 38.0, 36.048780487804876)","(3.8, 4.9, 4.833333333333334)","(5.0, 6.0, 5.92)","(31.0, 75.0, 61.15384615384615)","(2.9, 3.35, 3.3259358288770056)","(3.4, 3.9, 3.873469387755102)"
10-01-2023 15:43:10.152742,"(21.0, 44.0, 42.95652173913044)","(21.0, 38.0, 36.048780487804876)","(3.8, 4.9, 4.845454545454546)","(5.0, 6.0, 5.92)","(31.0, 75.0, 61.15384615384615)","(2.9, 3.35, 3.3376543209876544)","(3.4, 3.9, 3.8567164179104476)"
10-01-2023 15:43:11.235206,"(21.0, 44.0, 43.46666666666667)","(21.0, 38.0, 36.285714285714285)","(3.8, 4.9, 4.834782608695653)","(5.0, 6.0, 5.911111111111111)","(31.0, 75.0, 61.15384615384615)","(2.9, 3.35, 3.334)","(3.4, 3.9, 3.8532258064516127)"
10-01-2023 15:43:12.399680,"(21.0, 44.0, 42.73684210526316)","(21.0, 38.0, 35.83783783783784)","(3.8, 4.9, 4.828205128205129)","(5.0, 6.0, 5.911627906976744)","(31.0, 75.0, 62.142857142857146)","(2.9, 3.35, 3.3261363636363637)","(3.4, 3.9, 3.8567164179104476)"
10-01-2023 15:43:13.742266,"(21.0, 48.0, 47.25)","(21.0, 38.0, 36.048780487804876)","(3.8, 4.9, 4.881481481481481)","(5.0, 6.0, 5.911627906976744)","(31.0, 75.0, 64.0909090909091)","(2.9, 3.35, 3.3235)","(3.4, 3.9, 3.8567164179104476)"
10-01-2023 15:43:14.899966,"(21.0, 48.0, 47.25)","(21.0, 38.0, 36.0)","(3.8, 4.9, 4.942028985507246)","(5.0, 6.0, 5.9135135135135135)","(31.0, 75.0, 63.57142857142857)","(2.9, 3.35, 3.322820512820513)","(3.4, 3.9, 3.853968253968254)"
10-01-2023 15:43:16.006423,"(21.0, 46.0, 45.5)","(21.0, 38.0, 36.0)","(3.8, 5.0, 4.942028985507246)","(5.0, 6.0, 5.9)","(31.0, 75.0, 62.368421052631575)","(2.9, 3.35, 3.322820512820513)","(3.4, 3.9, 3.853968253968254)"
10-01-2023 15:43:17.146555,"(21.0, 46.0, 45.46666666666667)","(21.0, 38.0, 36.0)","(3.8, 5.0, 4.9222222222222225)","(5.0, 6.0, 5.906666666666666)","(31.0, 75.0, 65.0)","(2.9, 3.35, 3.322820512820513)","(3.4, 3.9, 3.842857142857143)"
10-01-2023 15:43:18.400289,"(21.0, 46.0, 45.63636363636363)","(21.0, 38.0, 36.0)","(3.8, 5.0, 4.891666666666667)","(5.0, 6.0, 5.909090909090909)","(31.0, 75.0, 61.666666666666664)","(2.9, 3.35, 3.328609625668449)","(3.4, 3.85, 3.8454545454545457)"
10-01-2023 15:43:19.703262,"(21.0, 46.0, 45.63636363636363)","(21.0, 38.0, 36.0)","(3.8, 4.9, 4.927536231884058)","(5.0, 6.0, 5.9)","(31.0, 75.0, 61.15384615384615)","(2.9, 3.35, 3.3213513513513515)","(3.4, 3.85, 3.8714285714285714)"
10-01-2023 15:43:20.924148,"(21.0, 46.0, 45.6)","(21.0, 38.0, 36.0)","(3.8, 5.0, 4.9399999999999995)","(5.0, 6.0, 5.866666666666666)","(31.0, 75.0, 61.15384615384615)","(2.9, 3.35, 3.3205555555555555)","(3.4, 3.9, 3.8878787878787877)"
10-01-2023 15:43:22.087565,"(21.0, 46.0, 45.6)","(21.0, 38.0, 36.0)","(3.8, 5.0, 4.925000000000001)","(5.0, 6.0, 5.790566037735849)","(31.0, 75.0, 61.15384615384615)","(2.9, 3.35, 3.3205555555555555)","(3.4, 3.9, 3.8870967741935485)"
10-01-2023 15:43:23.482317,"(21.0, 46.0, 45.6)","(21.0, 38.0, 35.94871794871795)","(3.8, 5.0, 5.032075471698113)","(5.0, 5.9, 5.768085106382979)","(31.0, 75.0, 61.15384615384615)","(2.9, 3.35, 3.3182634730538925)","(3.4, 3.9, 3.8761363636363635)"
10-01-2023 15:43:24.674091,"(21.0, 46.0, 45.6)","(21.0, 38.0, 35.94871794871795)","(3.8, 5.1, 5.020689655172414)","(5.0, 5.9, 5.768085106382979)","(31.0, 75.0, 61.15384615384615)","(2.9, 3.35, 3.3182634730538925)","(3.4, 3.9, 3.8761363636363635)"
10-01-2023 15:43:25.812372,"(21.0, 46.0, 45.6)","(21.0, 38.0, 35.94871794871795)","(3.8, 5.1, 5.020689655172414)","(5.0, 5.9, 5.769565217391305)","(31.0, 75.0, 61.15384615384615)","(2.9, 3.35, 3.3182634730538925)","(3.4, 3.9, 3.8761363636363635)"
10-01-2023 15:43:26.948115,"(21.0, 46.0, 45.6)","(21.0, 38.0, 36.0)","(3.8, 5.1, 4.968421052631579)","(5.0, 5.9, 5.764)","(31.0, 75.0, 61.15384615384615)","(2.9, 3.35, 3.316875)","(3.4, 3.9, 3.873076923076923)"
10-01-2023 15:43:28.140336,"(21.0, 46.0, 45.6)","(21.0, 38.0, 35.94871794871795)","(3.8, 5.0, 4.974468085106383)","(5.0, 5.9, 5.728571428571429)","(31.0, 75.0, 61.15384615384615)","(2.9, 3.35, 3.317295597484277)","(3.4, 3.9, 3.875714285714286)"
10-01-2023 15:43:29.197243,"(21.0, 46.0, 45.6)","(21.0, 38.0, 35.94871794871795)","(3.8, 5.0, 4.974468085106383)","(5.0, 5.8, 5.687878787878788)","(31.0, 75.0, 61.15384615384615)","(2.9, 3.35, 3.317295597484277)","(3.4, 3.9, 3.8733333333333335)"
10-01-2023 15:43:30.325708,"(21.0, 46.0, 45.6)","(21.0, 38.0, 35.94871794871795)","(3.8, 5.1, 5.020689655172414)","(5.0, 5.7, 5.6971428571428575)","(31.0, 75.0, 61.15384615384615)","(2.9, 3.35, 3.3266871165644174)","(3.4, 3.9, 3.854838709677419)"
10-01-2023 15:43:31.455143,"(21.0, 46.0, 45.6)","(21.0, 38.0, 36.0)","(3.8, 5.1, 5.0125)","(5.0, 5.7, 5.6971428571428575)","(31.0, 75.0, 61.15384615384615)","(2.9, 3.35, 3.330487804878049)","(3.4, 3.9, 3.853846153846154)"
10-01-2023 15:43:32.658894,"(21.0, 46.0, 45.6)","(21.0, 38.0, 36.0)","(3.8, 5.1, 5.011111111111111)","(5.0, 5.7, 5.733333333333333)","(31.0, 75.0, 61.666666666666664)","(2.9, 3.35, 3.3027777777777776)","(3.4, 3.9, 3.8675675675675674)"
10-01-2023 15:43:33.938360,"(21.0, 46.0, 45.6)","(21.0, 38.0, 35.94871794871795)","(3.8, 5.1, 5.011111111111111)","(5.0, 5.8, 5.733333333333333)","(31.0, 75.0, 61.15384615384615)","(2.9, 3.35, 3.316990291262136)","(3.4, 3.9, 3.8675675675675674)"
10-01-2023 15:43:34.987438,"(21.0, 46.0, 45.6)","(21.0, 38.0, 36.0)","(3.8, 5.0, 4.98974358974359)","(5.0, 5.8, 5.732258064516129)","(31.0, 75.0, 61.15384615384615)","(2.9, 3.35, 3.3153465346534654)","(3.4, 3.9, 3.867123287671233)"
10-01-2023 15:43:36.082110,"(21.0, 46.0, 45.714285714285715)","(21.0, 38.0, 36.0)","(3.8, 5.0, 4.9714285714285715)","(5.0, 5.8, 5.7281249999999995)","(31.0, 75.0, 61.15384615384615)","(2.9, 3.35, 3.3153465346534654)","(3.4, 3.9, 3.867123287671233)"
10-01-2023 15:43:37.240411,"(21.0, 46.0, 45.63636363636363)","(21.0, 38.0, 36.0)","(3.8, 5.0, 4.9714285714285715)","(5.0, 5.8, 5.7281249999999995)","(31.0, 75.0, 61.15384615384615)","(2.9, 3.35, 3.3165236051502145)","(3.4, 3.9, 3.866216216216216)"
10-01-2023 15:43:38.354648,"(21.0, 46.0, 45.63636363636363)","(21.0, 38.0, 35.94871794871795)","(3.8, 5.0, 4.9714285714285715)","(5.0, 5.8, 5.7344262295081965)","(31.0, 75.0, 61.15384615384615)","(2.9, 3.35, 3.3173913043478263)","(3.4, 3.9, 3.866216216216216)"
10-01-2023 15:43:39.349191,"(21.0, 46.0, 45.63636363636363)","(21.0, 38.0, 36.0)","(3.8, 5.0, 4.9714285714285715)","(5.0, 5.8, 5.743859649122807)","(31.0, 75.0, 61.15384615384615)","(2.9, 3.35, 3.3173913043478263)","(3.4, 3.9, 3.866216216216216)"
10-01-2023 15:43:40.366530,"(21.0, 46.0, 45.714285714285715)","(21.0, 38.0, 36.0)","(3.8, 5.0, 4.9714285714285715)","(5.0, 5.8, 5.733333333333333)","(31.0, 75.0, 61.15384615384615)","(2.9, 3.35, 3.3173913043478263)","(3.4, 3.9, 3.866216216216216)"
10-01-2023 15:43:41.574725,"(21.0, 46.0, 45.63636363636363)","(21.0, 36.0, 35.2)","(3.8, 5.0, 4.968181818181819)","(5.0, 5.8, 5.796153846153846)","(31.0, 75.0, 61.15384615384615)","(2.9, 3.35, 3.3142857142857145)","(3.4, 3.9, 3.8637681159420287)"
10-01-2023 15:43:42.737726,"(21.0, 46.0, 45.5)","(21.0, 38.0, 35.2)","(3.8, 5.0, 4.968181818181819)","(5.0, 5.9, 5.796153846153846)","(31.0, 75.0, 61.15384615384615)","(2.9, 3.35, 3.3142857142857145)","(3.4, 3.9, 3.864179104477612)"
10-01-2023 15:43:43.840520,"(26.0, 46.0, 45.5)","(21.0, 36.0, 35.714285714285715)","(3.8, 5.0, 4.985714285714286)","(5.0, 5.9, 5.833333333333333)","(31.0, 75.0, 61.15384615384615)","(2.9, 3.3, 3.286931818181818)","(3.4, 3.9, 3.864179104477612)"
10-01-2023 15:43:45.000543,"(26.0, 46.0, 45.5)","(21.0, 36.0, 35.75)","(3.8, 5.0, 4.985294117647059)","(5.0, 5.9, 5.833333333333333)","(31.0, 75.0, 61.15384615384615)","(2.9, 3.3, 3.2853260869565215)","(3.4, 3.9, 3.864179104477612)"
10-01-2023 15:43:46.151228,"(26.0, 46.0, 45.5)","(21.0, 36.0, 35.75)","(3.8, 5.0, 4.985294117647059)","(5.0, 5.9, 5.878571428571429)","(31.0, 75.0, 61.15384615384615)","(2.9, 3.3, 3.2853260869565215)","(3.4, 3.9, 3.864179104477612)"
10-01-2023 15:43:47.520515,"(26.0, 46.0, 45.5)","(21.0, 36.0, 35.733333333333334)","(3.8, 5.0, 4.964516129032258)","(5.0, 6.0, 5.911111111111111)","(31.0, 75.0, 61.15384615384615)","(2.9, 3.3, 3.2880239520958083)","(3.4, 3.9, 3.863076923076923)"
10-01-2023 15:43:48.899042,"(26.0, 46.0, 45.5)","(21.0, 36.0, 35.333333333333336)","(3.8, 5.0, 4.9725)","(5.0, 6.0, 5.854166666666667)","(31.0, 75.0, 61.15384615384615)","(2.9, 3.3, 3.2604838709677417)","(3.4, 3.9, 3.863013698630137)"
10-01-2023 15:43:50.114497,"(26.0, 46.0, 45.5)","(21.0, 38.0, 35.333333333333336)","(3.9, 5.0, 4.9725)","(5.0, 6.0, 5.856521739130435)","(31.0, 75.0, 61.15384615384615)","(2.9, 3.3, 3.259633027522936)","(3.3, 3.9, 3.8657142857142857)"
10-01-2023 15:43:51.374201,"(26.0, 46.0, 45.63636363636363)","(21.0, 38.0, 35.23076923076923)","(3.9, 5.0, 4.99375)","(5.0, 6.0, 5.863414634146341)","(31.0, 75.0, 61.15384615384615)","(2.9, 3.3, 3.254424778761062)","(3.3, 3.9, 3.8568627450980393)"
10-01-2023 15:43:52.654953,"(26.0, 46.0, 45.63636363636363)","(21.0, 38.0, 35.12)","(3.9, 5.0, 5.036)","(5.0, 6.0, 5.769565217391304)","(31.0, 75.0, 65.0)","(2.9, 3.3, 3.274728260869565)","(3.3, 3.9, 3.8633333333333333)"
10-01-2023 15:43:53.847209,"(26.0, 44.0, 43.25)","(21.0, 38.0, 35.12)","(3.9, 5.1, 5.036)","(5.0, 5.8, 5.721739130434782)","(31.0, 75.0, 64.41176470588235)","(2.9, 3.3, 3.275)","(3.3, 3.9, 3.8527272727272726)"
10-01-2023 15:43:54.972399,"(26.0, 44.0, 43.05263157894737)","(21.0, 38.0, 34.4)","(3.9, 5.1, 5.036)","(5.0, 5.8, 5.827272727272727)","(31.0, 75.0, 63.0)","(2.9, 3.3, 3.28531746031746)","(3.3, 3.9, 3.906578947368421)"
10-01-2023 15:43:56.088729,"(26.0, 42.0, 41.69230769230769)","(21.0, 36.0, 33.833333333333336)","(3.9, 5.1, 5.017948717948718)","(5.0, 5.9, 5.815789473684211)","(31.0, 75.0, 66.42857142857143)","(2.9, 3.3, 3.289256198347107)","(3.3, 3.95, 3.9007042253521127)"
10-01-2023 15:43:57.287076,"(26.0, 42.0, 41.354838709677416)","(21.0, 36.0, 33.55555555555556)","(3.9, 5.1, 4.967441860465116)","(5.0, 5.9, 5.7844444444444445)","(31.0, 75.0, 65.0)","(2.9, 3.3, 3.2842105263157895)","(3.3, 3.95, 3.901515151515152)"
10-01-2023 15:43:58.434181,"(26.0, 42.0, 41.354838709677416)","(21.0, 36.0, 33.857142857142854)","(3.9, 5.0, 5.042553191489361)","(5.0, 5.9, 5.786956521739131)","(31.0, 75.0, 65.0)","(2.9, 3.3, 3.276)","(3.3, 3.95, 3.901515151515152)"
10-01-2023 15:43:59.547139,"(26.0, 42.0, 41.333333333333336)","(21.0, 34.0, 33.857142857142854)","(3.9, 5.1, 5.037373737373737)","(5.0, 5.9, 5.786363636363637)","(31.0, 75.0, 66.0)","(2.9, 3.3, 3.3301136363636363)","(3.3, 3.95, 3.8327272727272725)"
10-01-2023 15:44:00.799007,"(26.0, 42.0, 41.333333333333336)","(21.0, 34.0, 33.857142857142854)","(3.9, 5.1, 5.040298507462686)","(5.0, 5.9, 5.778260869565218)","(31.0, 75.0, 66.42857142857143)","(2.9, 3.4, 3.3288326300984528)","(3.3, 3.85, 3.7972727272727274)"
10-01-2023 15:44:01.931548,"(26.0, 42.0, 41.0)","(21.0, 34.0, 33.857142857142854)","(3.9, 5.1, 5.002857142857143)","(5.0, 5.9, 5.772340425531915)","(31.0, 75.0, 69.375)","(2.9, 3.4, 3.3299723756906077)","(3.3, 3.85, 3.799122807017544)"
10-01-2023 15:44:03.052103,"(26.0, 42.0, 41.0)","(21.0, 34.0, 33.81818181818182)","(3.9, 5.1, 5.002857142857143)","(5.0, 5.9, 5.772340425531915)","(31.0, 75.0, 72.5)","(2.9, 3.4, 3.3488425925925926)","(3.3, 3.85, 3.8123376623376624)"
10-01-2023 15:44:04.158757,"(26.0, 44.0, 40.21052631578947)","(21.0, 34.0, 33.86666666666667)","(3.9, 5.1, 5.017777777777778)","(5.0, 5.9, 5.760714285714286)","(31.0, 80.0, 72.5)","(2.9, 3.35, 3.3488425925925926)","(3.3, 3.85, 3.8123376623376624)"
10-01-2023 15:44:05.230815,"(26.0, 40.0, 39.470588235294116)","(21.0, 34.0, 33.86666666666667)","(3.9, 5.1, 5.017777777777778)","(5.0, 5.9, 5.7629629629629635)","(31.0, 80.0, 73.6842105263158)","(2.9, 3.35, 3.3492990654205608)","(3.3, 3.85, 3.8123376623376624)"
10-01-2023 15:44:06.508937,"(26.0, 40.0, 39.42857142857143)","(21.0, 34.0, 33.8)","(3.9, 5.1, 5.0204545454545455)","(5.0, 5.9, 5.757627118644068)","(31.0, 80.0, 73.6842105263158)","(2.9, 3.4, 3.350101419878296)","(3.3, 3.85, 3.8123376623376624)"
10-01-2023 15:44:07.780138,"(26.0, 40.0, 39.42857142857143)","(21.0, 34.0, 33.8)","(3.9, 5.1, 5.0204545454545455)","(5.0, 5.9, 5.761818181818182)","(31.0, 80.0, 73.6842105263158)","(2.9, 3.4, 3.349099099099099)","(3.3, 3.85, 3.81551724137931)"
10-01-2023 15:44:08.867325,"(26.0, 40.0, 39.08695652173913)","(21.0, 34.0, 33.8)","(4.0, 5.1, 5.0204545454545455)","(5.0, 5.9, 5.7629629629629635)","(31.0, 80.0, 73.33333333333333)","(2.9, 3.35, 3.351329243353783)","(3.3, 3.85, 3.7917910447761196)"
10-01-2023 15:44:10.249095,"(26.0, 40.0, 39.08695652173913)","(21.0, 34.0, 33.04761904761905)","(4.0, 5.1, 5.02)","(5.0, 5.9, 5.760714285714286)","(31.0, 80.0, 73.33333333333333)","(2.9, 3.4, 3.3482300884955754)","(3.3, 3.85, 3.7869047619047618)"
10-01-2023 15:44:11.524008,"(26.0, 40.0, 39.08695652173913)","(21.0, 36.0, 33.04761904761905)","(4.0, 5.1, 5.042857142857143)","(5.0, 5.9, 5.757627118644068)","(31.0, 80.0, 71.42857142857143)","(2.9, 3.35, 3.333076923076923)","(3.3, 3.85, 3.794791666666667)"
10-01-2023 15:44:12.798348,"(26.0, 40.0, 39.08695652173913)","(21.0, 36.0, 33.04761904761905)","(4.0, 5.1, 5.042857142857143)","(5.0, 5.9, 5.760714285714286)","(31.0, 80.0, 70.76923076923077)","(2.9, 3.4, 3.332558139534884)","(3.3, 3.85, 3.7952631578947367)"
10-01-2023 15:44:13.966597,"(26.0, 40.0, 39.08695652173913)","(21.0, 36.0, 33.04761904761905)","(4.0, 5.1, 5.042857142857143)","(5.0, 5.9, 5.760714285714286)","(31.0, 80.0, 70.76923076923077)","(2.9, 3.4, 3.332558139534884)","(3.3, 3.85, 3.7952631578947367)"
10-01-2023 15:44:15.146825,"(26.0, 40.0, 39.08695652173913)","(21.0, 36.0, 33.04761904761905)","(4.0, 5.1, 5.019607843137255)","(5.0, 5.9, 6.127272727272727)","(31.0, 80.0, 71.42857142857143)","(2.9, 3.4, 3.344222222222222)","(3.3, 3.85, 3.7844444444444445)"
10-01-2023 15:44:16.287502,"(26.0, 40.0, 39.186440677966104)","(21.0, 34.0, 33.125)","(4.0, 5.1, 4.958333333333334)","(5.0, 6.2, 6.113402061855671)","(31.0, 80.0, 71.42857142857143)","(2.9, 3.35, 3.3317411402157164)","(3.3, 3.85, 3.7891752577319586)"
10-01-2023 15:44:17.401596,"(26.0, 40.0, 39.206896551724135)","(21.0, 34.0, 33.375)","(4.0, 4.9, 4.872)","(5.0, 6.2, 6.132631578947368)","(31.0, 80.0, 70.76923076923077)","(2.9, 3.4, 3.332159264931087)","(3.3, 3.85, 3.738125)"
10-01-2023 15:44:18.504144,"(26.0, 40.0, 39.206896551724135)","(21.0, 34.0, 33.375)","(4.0, 5.1, 4.9935064935064934)","(5.0, 6.2, 6.129896907216495)","(31.0, 80.0, 68.75)","(2.9, 3.4, 3.344468085106383)","(3.3, 3.75, 3.753211009174312)"
10-01-2023 15:44:19.715174,"(26.0, 40.0, 39.206896551724135)","(21.0, 34.0, 33.285714285714285)","(4.0, 5.1, 5.121052631578947)","(5.0, 6.2, 6.12)","(31.0, 80.0, 69.41176470588235)","(2.9, 3.35, 3.3431818181818183)","(3.3, 3.8, 3.728712871287129)"
10-01-2023 15:44:20.825576,"(26.0, 40.0, 39.206896551724135)","(21.0, 34.0, 33.285714285714285)","(4.0, 5.2, 5.158823529411765)","(5.0, 6.2, 6.154639175257732)","(31.0, 80.0, 63.4375)","(2.9, 3.35, 3.343953488372093)","(3.3, 3.75, 3.7586206896551726)"
10-01-2023 15:44:22.014693,"(26.0, 40.0, 39.320754716981135)","(21.0, 34.0, 32.81818181818182)","(4.0, 5.1, 5.0588235294117645)","(5.0, 6.2, 6.182926829268293)","(31.0, 65.0, 63.666666666666664)","(2.9, 3.35, 3.3442477876106196)","(3.3, 3.8, 3.736)"
