,Rushmore Red,Notorious Diesel,Melton Boy,Idema Bale,Blackpool Diva,Lenny Coaster,Usain Road,Late For Love
10-01-2023 14:11:04.277540,"(3.5, 4.1, 4.004761904761905)","(1.45, 1.67, 1.6677777777777778)","(41.0, 85.0, 73.88888888888889)","(13.0, 21.0, 19.94736842105263)","(26.0, 38.0, 36.666666666666664)","(18.0, 38.0, 35.529411764705884)","(41.0, 85.0, 83.33333333333333)","(31.0, 65.0, 59.84375)"
10-01-2023 14:11:05.376346,"(3.5, 4.1, 4.013698630136986)","(1.45, 1.68, 1.6723076923076923)","(41.0, 85.0, 70.71428571428571)","(13.0, 21.0, 19.782608695652172)","(26.0, 38.0, 36.666666666666664)","(18.0, 38.0, 35.529411764705884)","(41.0, 85.0, 83.33333333333333)","(31.0, 60.0, 59.84375)"
10-01-2023 14:11:06.444488,"(3.5, 4.1, 4.023170731707317)","(1.45, 1.68, 1.6733333333333333)","(41.0, 85.0, 70.71428571428571)","(13.0, 21.0, 19.782608695652172)","(26.0, 38.0, 36.666666666666664)","(18.0, 38.0, 35.42857142857143)","(41.0, 85.0, 83.33333333333333)","(31.0, 60.0, 59.84375)"
10-01-2023 14:11:07.475556,"(3.5, 4.1, 4.023170731707317)","(1.45, 1.68, 1.6732515337423313)","(41.0, 85.0, 70.71428571428571)","(13.0, 21.0, 19.782608695652172)","(26.0, 38.0, 36.666666666666664)","(18.0, 38.0, 36.61538461538461)","(41.0, 85.0, 83.33333333333333)","(31.0, 60.0, 59.55882352941177)"
10-01-2023 14:11:08.580072,"(3.5, 4.1, 4.023170731707317)","(1.45, 1.67, 1.6695575221238936)","(41.0, 85.0, 70.71428571428571)","(13.0, 21.0, 19.666666666666668)","(26.0, 38.0, 36.44444444444444)","(18.0, 38.0, 36.61538461538461)","(41.0, 85.0, 83.33333333333333)","(31.0, 60.0, 59.55882352941177)"
10-01-2023 14:11:09.760671,"(3.5, 4.1, 4.023170731707317)","(1.45, 1.67, 1.6695575221238936)","(41.0, 85.0, 70.71428571428571)","(13.0, 21.0, 19.615384615384617)","(26.0, 38.0, 36.588235294117645)","(18.0, 38.0, 35.0)","(41.0, 85.0, 83.33333333333333)","(31.0, 60.0, 59.55882352941177)"
10-01-2023 14:11:10.900549,"(3.5, 4.1, 4.021428571428571)","(1.45, 1.69, 1.6808333333333332)","(41.0, 85.0, 70.71428571428571)","(13.0, 21.0, 19.384615384615383)","(26.0, 38.0, 36.35294117647059)","(18.0, 38.0, 35.0)","(41.0, 85.0, 83.33333333333333)","(31.0, 60.0, 59.55882352941177)"
10-01-2023 14:11:11.964594,"(3.5, 4.1, 3.9962962962962965)","(1.45, 1.68, 1.6737837837837837)","(41.0, 85.0, 70.71428571428571)","(13.0, 20.0, 19.4375)","(26.0, 38.0, 36.35294117647059)","(18.0, 38.0, 36.61538461538461)","(41.0, 85.0, 83.125)","(31.0, 60.0, 59.55882352941177)"
10-01-2023 14:11:13.052906,"(3.5, 4.1, 3.9962962962962965)","(1.45, 1.68, 1.6759731543624161)","(41.0, 85.0, 70.71428571428571)","(13.0, 20.0, 19.666666666666668)","(26.0, 38.0, 37.666666666666664)","(18.0, 38.0, 40.57142857142857)","(41.0, 85.0, 83.125)","(31.0, 60.0, 59.55882352941177)"
10-01-2023 14:11:14.071865,"(3.5, 3.95, 3.8875)","(1.45, 1.68, 1.6794117647058824)","(41.0, 85.0, 73.88888888888889)","(13.0, 20.0, 19.666666666666668)","(26.0, 38.0, 37.666666666666664)","(18.0, 42.0, 41.23076923076923)","(41.0, 85.0, 83.125)","(31.0, 60.0, 59.55882352941177)"
10-01-2023 14:11:15.198721,"(3.5, 3.9, 3.8666666666666667)","(1.45, 1.7, 1.6913253012048193)","(41.0, 85.0, 73.88888888888889)","(13.0, 19.5, 19.433333333333334)","(26.0, 38.0, 37.666666666666664)","(18.0, 42.0, 40.275862068965516)","(41.0, 85.0, 83.125)","(31.0, 60.0, 59.55882352941177)"
10-01-2023 14:11:16.381350,"(3.5, 3.85, 3.8327586206896553)","(1.45, 1.7, 1.6935714285714285)","(41.0, 85.0, 73.88888888888889)","(13.0, 19.5, 19.43548387096774)","(26.0, 38.0, 37.666666666666664)","(18.0, 42.0, 40.275862068965516)","(41.0, 85.0, 83.125)","(31.0, 60.0, 59.55882352941177)"
10-01-2023 14:11:17.509395,"(3.5, 3.9, 3.8564102564102565)","(1.45, 1.7, 1.690909090909091)","(41.0, 85.0, 73.88888888888889)","(13.0, 19.5, 19.37878787878788)","(26.0, 38.0, 37.666666666666664)","(18.0, 42.0, 40.275862068965516)","(41.0, 85.0, 83.63636363636364)","(31.0, 60.0, 59.55882352941177)"
10-01-2023 14:11:18.572953,"(3.5, 3.9, 3.870408163265306)","(1.45, 1.7, 1.6963636363636363)","(41.0, 85.0, 73.88888888888889)","(13.0, 19.5, 19.37878787878788)","(26.0, 38.0, 37.666666666666664)","(18.0, 42.0, 39.05882352941177)","(41.0, 85.0, 83.75)","(31.0, 60.0, 59.55882352941177)"
10-01-2023 14:11:19.623258,"(3.4, 3.9, 3.861842105263158)","(1.45, 1.71, 1.7025373134328359)","(41.0, 85.0, 73.88888888888889)","(13.0, 19.5, 19.256756756756758)","(26.0, 38.0, 37.666666666666664)","(18.0, 42.0, 37.333333333333336)","(41.0, 85.0, 83.75)","(31.0, 60.0, 59.55882352941177)"
10-01-2023 14:11:20.634399,"(3.4, 3.9, 3.86046511627907)","(1.45, 1.71, 1.7065217391304348)","(41.0, 85.0, 73.88888888888889)","(13.0, 19.5, 19.166666666666668)","(26.0, 38.0, 37.666666666666664)","(18.0, 42.0, 39.68)","(41.0, 85.0, 83.75)","(31.0, 60.0, 59.55882352941177)"
10-01-2023 14:11:21.717714,"(3.4, 3.9, 3.8701754385964913)","(1.45, 1.71, 1.708939393939394)","(41.0, 85.0, 73.88888888888889)","(13.0, 19.0, 18.982758620689655)","(26.0, 38.0, 37.666666666666664)","(18.0, 40.0, 39.666666666666664)","(41.0, 85.0, 83.75)","(31.0, 60.0, 59.55882352941177)"
10-01-2023 14:11:22.888819,"(3.4, 3.9, 3.8819444444444446)","(1.45, 1.72, 1.71248322147651)","(41.0, 85.0, 73.88888888888889)","(13.0, 18.0, 17.4)","(26.0, 38.0, 37.666666666666664)","(18.0, 40.0, 39.666666666666664)","(41.0, 85.0, 83.75)","(31.0, 60.0, 59.55882352941177)"
10-01-2023 14:11:24.026048,"(3.4, 3.9, 3.8819444444444446)","(1.45, 1.73, 1.7182105263157894)","(41.0, 85.0, 73.88888888888889)","(13.0, 17.5, 17.4)","(26.0, 38.0, 37.666666666666664)","(18.0, 40.0, 39.666666666666664)","(41.0, 85.0, 84.66666666666667)","(31.0, 60.0, 59.696969696969695)"
10-01-2023 14:11:25.161689,"(3.4, 4.0, 3.9625000000000004)","(1.45, 1.69, 1.6798969072164949)","(41.0, 85.0, 81.25)","(13.0, 18.0, 17.928571428571427)","(26.0, 40.0, 37.214285714285715)","(18.0, 42.0, 39.142857142857146)","(41.0, 90.0, 84.66666666666667)","(31.0, 60.0, 58.44444444444444)"
10-01-2023 14:11:26.209126,"(3.4, 4.0, 3.9785714285714286)","(1.45, 1.69, 1.6786046511627906)","(41.0, 85.0, 83.33333333333333)","(13.0, 18.0, 17.742857142857144)","(26.0, 40.0, 37.214285714285715)","(18.0, 42.0, 39.142857142857146)","(41.0, 90.0, 84.66666666666667)","(31.0, 60.0, 58.44444444444444)"
10-01-2023 14:11:27.312847,"(3.4, 4.0, 3.9785714285714286)","(1.45, 1.69, 1.6802)","(41.0, 85.0, 83.33333333333333)","(13.0, 18.0, 17.742857142857144)","(26.0, 40.0, 37.214285714285715)","(18.0, 42.0, 39.142857142857146)","(41.0, 90.0, 84.66666666666667)","(31.0, 60.0, 58.44444444444444)"
10-01-2023 14:11:28.419146,"(3.4, 4.0, 3.9785714285714286)","(1.45, 1.69, 1.6802083333333333)","(41.0, 85.0, 83.33333333333333)","(13.0, 18.0, 17.742857142857144)","(26.0, 40.0, 37.214285714285715)","(18.0, 42.0, 39.0)","(41.0, 90.0, 84.66666666666667)","(31.0, 60.0, 58.44444444444444)"
10-01-2023 14:11:29.562898,"(3.4, 4.0, 3.9785714285714286)","(1.45, 1.69, 1.6802173913043477)","(41.0, 85.0, 83.33333333333333)","(13.0, 18.0, 17.8125)","(26.0, 40.0, 37.214285714285715)","(18.0, 42.0, 39.0)","(41.0, 90.0, 84.66666666666667)","(31.0, 60.0, 58.44444444444444)"
10-01-2023 14:11:30.694056,"(3.4, 4.0, 3.9681818181818183)","(1.45, 1.69, 1.680204081632653)","(41.0, 85.0, 83.33333333333333)","(13.0, 18.0, 17.8125)","(26.0, 40.0, 37.214285714285715)","(18.0, 42.0, 39.0)","(41.0, 90.0, 84.66666666666667)","(31.0, 60.0, 58.44444444444444)"
10-01-2023 14:11:31.859366,"(3.4, 4.0, 3.9681818181818183)","(1.45, 1.69, 1.680204081632653)","(41.0, 85.0, 83.33333333333333)","(13.0, 18.0, 17.72222222222222)","(26.0, 40.0, 36.1)","(18.0, 42.0, 39.0)","(41.0, 90.0, 84.66666666666667)","(31.0, 60.0, 58.44444444444444)"
10-01-2023 14:11:33.019948,"(3.4, 4.1, 4.070731707317073)","(1.45, 1.68, 1.6676086956521738)","(41.0, 85.0, 83.33333333333333)","(13.0, 18.0, 17.72222222222222)","(26.0, 40.0, 36.1)","(18.0, 42.0, 39.0)","(41.0, 90.0, 84.28571428571429)","(31.0, 60.0, 58.44444444444444)"
10-01-2023 14:11:34.201952,"(3.4, 4.1, 4.076785714285714)","(1.45, 1.67, 1.6638095238095236)","(41.0, 85.0, 83.33333333333333)","(13.0, 18.0, 17.72222222222222)","(26.0, 40.0, 36.1)","(18.0, 42.0, 40.608695652173914)","(41.0, 90.0, 84.28571428571429)","(31.0, 60.0, 58.44444444444444)"
10-01-2023 14:11:35.319265,"(3.4, 4.1, 4.087692307692308)","(1.45, 1.67, 1.6638095238095236)","(41.0, 85.0, 83.33333333333333)","(13.0, 18.0, 17.684210526315788)","(26.0, 40.0, 36.1)","(18.0, 42.0, 40.608695652173914)","(41.0, 90.0, 84.28571428571429)","(31.0, 60.0, 58.44444444444444)"
10-01-2023 14:11:36.342223,"(3.4, 4.1, 4.086885245901639)","(1.45, 1.67, 1.661875)","(41.0, 85.0, 83.33333333333333)","(13.0, 18.0, 17.72222222222222)","(26.0, 40.0, 36.1)","(18.0, 42.0, 38.888888888888886)","(41.0, 90.0, 84.28571428571429)","(31.0, 60.0, 58.44444444444444)"
10-01-2023 14:11:37.374486,"(3.4, 4.1, 4.086885245901639)","(1.45, 1.67, 1.6628260869565217)","(41.0, 85.0, 83.33333333333333)","(13.0, 18.0, 17.742857142857144)","(26.0, 40.0, 36.1)","(18.0, 42.0, 38.888888888888886)","(41.0, 90.0, 84.28571428571429)","(31.0, 60.0, 58.44444444444444)"
10-01-2023 14:11:38.407297,"(3.4, 4.1, 4.07910447761194)","(1.45, 1.67, 1.6675862068965517)","(41.0, 85.0, 83.63636363636364)","(13.0, 18.0, 17.742857142857144)","(26.0, 40.0, 36.1)","(18.0, 42.0, 36.5)","(41.0, 90.0, 84.28571428571429)","(31.0, 60.0, 58.44444444444444)"
10-01-2023 14:11:39.447815,"(3.4, 4.2, 4.128491620111732)","(1.45, 1.66, 1.6554437869822485)","(41.0, 85.0, 83.33333333333333)","(13.0, 18.0, 17.742857142857144)","(26.0, 40.0, 36.285714285714285)","(18.0, 42.0, 36.5)","(41.0, 90.0, 84.28571428571429)","(31.0, 60.0, 58.44444444444444)"
10-01-2023 14:11:40.522388,"(3.4, 4.2, 4.127777777777778)","(1.45, 1.67, 1.666697247706422)","(41.0, 85.0, 83.33333333333333)","(13.0, 18.0, 17.742857142857144)","(26.0, 40.0, 36.285714285714285)","(18.0, 42.0, 36.5)","(41.0, 90.0, 84.28571428571429)","(31.0, 60.0, 58.44444444444444)"
10-01-2023 14:11:41.578711,"(3.4, 4.2, 4.131428571428572)","(1.45, 1.67, 1.6652)","(41.0, 85.0, 83.33333333333333)","(12.0, 18.0, 17.742857142857144)","(26.0, 40.0, 36.285714285714285)","(18.0, 42.0, 36.90909090909091)","(41.0, 90.0, 84.28571428571429)","(31.0, 60.0, 58.44444444444444)"
10-01-2023 14:11:42.567206,"(3.4, 4.2, 4.141249999999999)","(1.45, 1.66, 1.6470769230769229)","(41.0, 85.0, 83.33333333333333)","(12.0, 18.0, 17.742857142857144)","(26.0, 40.0, 36.45454545454545)","(18.0, 42.0, 36.90909090909091)","(41.0, 90.0, 84.28571428571429)","(31.0, 60.0, 58.44444444444444)"
10-01-2023 14:11:43.602789,"(3.4, 4.2, 4.161290322580645)","(1.45, 1.65, 1.6413432835820894)","(41.0, 85.0, 83.33333333333333)","(12.0, 18.0, 18.11904761904762)","(26.0, 40.0, 36.285714285714285)","(18.0, 42.0, 36.90909090909091)","(41.0, 90.0, 84.66666666666667)","(31.0, 60.0, 58.44444444444444)"
10-01-2023 14:11:44.734307,"(3.4, 4.2, 4.154054054054054)","(1.45, 1.66, 1.6540703517587938)","(41.0, 85.0, 83.33333333333333)","(12.0, 18.5, 18.428571428571427)","(26.0, 40.0, 36.285714285714285)","(18.0, 42.0, 36.90909090909091)","(41.0, 90.0, 84.66666666666667)","(31.0, 60.0, 58.44444444444444)"
10-01-2023 14:11:45.838358,"(3.4, 4.1, 4.094244604316547)","(1.45, 1.66, 1.6543589743589742)","(41.0, 85.0, 83.33333333333333)","(12.0, 18.5, 18.4390243902439)","(26.0, 40.0, 36.285714285714285)","(18.0, 42.0, 36.90909090909091)","(41.0, 90.0, 84.66666666666667)","(31.0, 60.0, 58.44444444444444)"
10-01-2023 14:11:47.000836,"(3.4, 4.2, 4.14945054945055)","(1.45, 1.65, 1.6478125)","(41.0, 85.0, 83.33333333333333)","(12.0, 19.5, 19.270491803278688)","(26.0, 40.0, 36.285714285714285)","(18.0, 42.0, 36.526315789473685)","(41.0, 90.0, 84.66666666666667)","(31.0, 60.0, 58.44444444444444)"
10-01-2023 14:11:48.080476,"(3.4, 4.2, 4.146236559139785)","(1.45, 1.66, 1.6555199999999999)","(41.0, 85.0, 83.33333333333333)","(12.0, 19.5, 19.246031746031747)","(26.0, 40.0, 36.285714285714285)","(18.0, 42.0, 36.526315789473685)","(41.0, 90.0, 84.66666666666667)","(31.0, 60.0, 58.44444444444444)"
10-01-2023 14:11:49.172339,"(3.4, 4.2, 4.143915343915344)","(1.45, 1.66, 1.6565432098765431)","(41.0, 85.0, 82.0)","(12.0, 19.5, 19.246031746031747)","(26.0, 40.0, 36.285714285714285)","(18.0, 42.0, 37.666666666666664)","(41.0, 90.0, 84.66666666666667)","(31.0, 60.0, 58.44444444444444)"
10-01-2023 14:11:50.283855,"(3.4, 4.2, 4.141176470588236)","(1.45, 1.66, 1.656736842105263)","(41.0, 85.0, 82.0)","(12.0, 19.5, 19.246031746031747)","(26.0, 40.0, 36.1)","(18.0, 42.0, 37.27272727272727)","(41.0, 90.0, 84.28571428571429)","(31.0, 60.0, 64.46428571428571)"
10-01-2023 14:11:51.417306,"(3.4, 4.2, 4.141818181818182)","(1.45, 1.66, 1.6567021276595744)","(41.0, 85.0, 73.88888888888889)","(12.0, 19.5, 19.258064516129032)","(26.0, 40.0, 36.45454545454545)","(18.0, 42.0, 37.2)","(41.0, 90.0, 84.28571428571429)","(31.0, 65.0, 68.33333333333333)"
10-01-2023 14:11:52.576565,"(3.4, 4.2, 4.141818181818182)","(1.45, 1.66, 1.652051282051282)","(41.0, 85.0, 74.28571428571429)","(12.0, 19.5, 19.32456140350877)","(26.0, 40.0, 36.45454545454545)","(18.0, 42.0, 38.69565217391305)","(41.0, 90.0, 85.0)","(31.0, 70.0, 63.75)"
10-01-2023 14:11:53.785616,"(3.4, 4.2, 4.1337142857142855)","(1.45, 1.66, 1.6586486486486485)","(41.0, 85.0, 74.28571428571429)","(12.0, 19.5, 19.384615384615383)","(26.0, 40.0, 36.45454545454545)","(18.0, 40.0, 38.888888888888886)","(41.0, 90.0, 85.0)","(31.0, 65.0, 63.75)"
10-01-2023 14:11:54.955746,"(3.4, 4.2, 4.129353233830846)","(1.45, 1.64, 1.6391803278688524)","(41.0, 85.0, 74.28571428571429)","(12.0, 19.5, 19.416666666666668)","(26.0, 40.0, 37.5625)","(18.0, 40.0, 39.73913043478261)","(41.0, 90.0, 85.0)","(31.0, 65.0, 63.75)"
10-01-2023 14:11:56.094610,"(3.4, 4.2, 4.140112994350282)","(1.45, 1.64, 1.637391304347826)","(41.0, 85.0, 74.28571428571429)","(12.0, 19.5, 19.445205479452056)","(26.0, 40.0, 38.95652173913044)","(18.0, 40.0, 38.08510638297872)","(41.0, 90.0, 83.33333333333333)","(31.0, 65.0, 63.75)"
10-01-2023 14:11:57.267782,"(3.4, 4.2, 4.115384615384615)","(1.45, 1.66, 1.6433064516129032)","(41.0, 85.0, 74.28571428571429)","(12.0, 19.5, 19.529411764705884)","(26.0, 40.0, 38.2)","(18.0, 40.0, 38.08510638297872)","(41.0, 90.0, 74.0)","(31.0, 65.0, 63.75)"
10-01-2023 14:11:58.379342,"(3.4, 4.3, 4.1934579439252335)","(1.45, 1.63, 1.626764705882353)","(41.0, 85.0, 78.18181818181819)","(12.0, 20.0, 19.529411764705884)","(26.0, 40.0, 38.2)","(18.0, 40.0, 38.0)","(41.0, 90.0, 72.5)","(31.0, 65.0, 63.75)"
10-01-2023 14:11:59.474621,"(3.4, 4.3, 4.205263157894737)","(1.45, 1.63, 1.6236507936507938)","(41.0, 85.0, 78.18181818181819)","(12.0, 20.0, 19.5)","(26.0, 40.0, 38.2)","(18.0, 40.0, 38.13333333333333)","(41.0, 90.0, 72.5)","(31.0, 65.0, 63.714285714285715)"
10-01-2023 14:12:00.473953,"(3.4, 4.3, 4.226415094339623)","(1.45, 1.63, 1.6247368421052633)","(41.0, 85.0, 78.18181818181819)","(12.0, 20.0, 19.5)","(26.0, 40.0, 36.44444444444444)","(18.0, 40.0, 38.13333333333333)","(41.0, 85.0, 72.5)","(31.0, 65.0, 63.714285714285715)"
10-01-2023 14:12:01.590211,"(3.4, 4.3, 4.250980392156863)","(1.45, 1.63, 1.6246969696969698)","(41.0, 85.0, 78.18181818181819)","(12.0, 20.0, 19.5)","(26.0, 38.0, 36.93333333333333)","(18.0, 40.0, 38.13333333333333)","(41.0, 85.0, 72.5)","(31.0, 65.0, 63.714285714285715)"
10-01-2023 14:12:02.706738,"(3.4, 4.4, 4.269724770642202)","(1.45, 1.62, 1.6153424657534248)","(41.0, 85.0, 78.18181818181819)","(12.0, 20.0, 19.476190476190474)","(26.0, 38.0, 36.93333333333333)","(18.0, 40.0, 38.13333333333333)","(41.0, 85.0, 72.5)","(31.0, 65.0, 63.714285714285715)"
10-01-2023 14:12:03.762794,"(3.4, 4.4, 4.267857142857143)","(1.45, 1.62, 1.6153846153846154)","(41.0, 85.0, 78.18181818181819)","(12.0, 20.0, 19.476190476190474)","(26.0, 38.0, 34.857142857142854)","(18.0, 40.0, 37.666666666666664)","(41.0, 85.0, 72.5)","(31.0, 65.0, 63.714285714285715)"
10-01-2023 14:12:04.858251,"(3.4, 4.4, 4.287022900763359)","(1.45, 1.61, 1.6030555555555557)","(41.0, 85.0, 78.18181818181819)","(12.0, 20.0, 19.416666666666668)","(26.0, 40.0, 34.857142857142854)","(18.0, 40.0, 37.6)","(41.0, 85.0, 72.5)","(31.0, 65.0, 62.82608695652174)"
10-01-2023 14:12:06.034402,"(3.4, 4.4, 4.300884955752212)","(1.45, 1.61, 1.6079545454545456)","(41.0, 85.0, 76.42857142857143)","(12.0, 20.0, 19.666666666666668)","(26.0, 40.0, 37.714285714285715)","(18.0, 40.0, 37.857142857142854)","(41.0, 85.0, 72.5)","(31.0, 65.0, 62.82608695652174)"
10-01-2023 14:12:07.100825,"(3.4, 4.4, 4.301785714285715)","(1.45, 1.61, 1.6014285714285714)","(41.0, 85.0, 76.42857142857143)","(12.0, 20.0, 19.666666666666668)","(26.0, 40.0, 37.714285714285715)","(18.0, 40.0, 37.857142857142854)","(41.0, 85.0, 72.5)","(31.0, 65.0, 62.82608695652174)"
10-01-2023 14:12:08.260168,"(3.4, 4.4, 4.312)","(1.45, 1.61, 1.6061363636363637)","(41.0, 85.0, 76.42857142857143)","(12.0, 20.0, 19.705882352941178)","(26.0, 40.0, 37.81818181818182)","(18.0, 40.0, 37.951219512195124)","(41.0, 85.0, 73.88888888888889)","(31.0, 65.0, 62.82608695652174)"
10-01-2023 14:12:09.470182,"(3.4, 4.4, 4.312903225806452)","(1.45, 1.61, 1.6003030303030303)","(41.0, 85.0, 76.42857142857143)","(12.0, 20.0, 19.791666666666668)","(26.0, 40.0, 37.81818181818182)","(18.0, 40.0, 38.09756097560975)","(41.0, 85.0, 78.33333333333333)","(31.0, 65.0, 62.82608695652174)"
10-01-2023 14:12:10.626331,"(3.4, 4.4, 4.31496062992126)","(1.45, 1.61, 1.6003030303030303)","(41.0, 85.0, 76.42857142857143)","(12.0, 20.0, 20.26923076923077)","(26.0, 40.0, 37.42857142857143)","(18.0, 40.0, 38.142857142857146)","(41.0, 85.0, 77.85714285714286)","(31.0, 65.0, 62.82608695652174)"
10-01-2023 14:12:11.838125,"(3.4, 4.4, 4.285416666666667)","(1.45, 1.61, 1.5978260869565217)","(41.0, 85.0, 76.42857142857143)","(12.0, 21.0, 20.205882352941178)","(26.0, 40.0, 37.42857142857143)","(18.0, 40.0, 38.63157894736842)","(41.0, 85.0, 77.85714285714286)","(31.0, 65.0, 62.61904761904762)"
10-01-2023 14:12:12.940770,"(3.4, 4.4, 4.3090909090909095)","(1.45, 1.6, 1.5978260869565217)","(41.0, 85.0, 76.42857142857143)","(12.0, 21.0, 20.205882352941178)","(26.0, 40.0, 37.42857142857143)","(18.0, 40.0, 38.63157894736842)","(41.0, 85.0, 77.85714285714286)","(31.0, 65.0, 62.61904761904762)"
10-01-2023 14:12:14.037003,"(3.4, 4.4, 4.313793103448276)","(1.45, 1.6, 1.5982692307692308)","(41.0, 85.0, 76.42857142857143)","(12.0, 21.0, 20.205882352941178)","(26.0, 40.0, 37.42857142857143)","(18.0, 40.0, 38.526315789473685)","(41.0, 85.0, 78.18181818181819)","(31.0, 65.0, 62.61904761904762)"
10-01-2023 14:12:15.138685,"(3.4, 4.4, 4.314529914529915)","(1.45, 1.6, 1.5982692307692308)","(41.0, 85.0, 76.42857142857143)","(12.0, 21.0, 19.852941176470587)","(26.0, 40.0, 37.6)","(18.0, 40.0, 34.705882352941174)","(41.0, 85.0, 78.18181818181819)","(31.0, 65.0, 59.63768115942029)"
10-01-2023 14:12:16.224536,"(3.4, 4.5, 4.471818181818182)","(1.45, 1.62, 1.6145378151260505)","(41.0, 85.0, 76.42857142857143)","(12.0, 19.5, 19.0)","(26.0, 40.0, 37.42857142857143)","(18.0, 36.0, 33.86206896551724)","(41.0, 85.0, 78.75)","(31.0, 65.0, 59.44444444444444)"
10-01-2023 14:12:17.379455,"(3.4, 4.5, 4.4848684210526315)","(1.45, 1.62, 1.6192982456140352)","(41.0, 85.0, 76.42857142857143)","(12.0, 19.0, 18.576923076923077)","(26.0, 40.0, 37.23076923076923)","(18.0, 34.0, 34.93333333333334)","(41.0, 85.0, 79.23076923076923)","(31.0, 65.0, 59.44444444444444)"
10-01-2023 14:12:18.462021,"(3.5, 4.5, 4.479384615384616)","(1.45, 1.62, 1.610357142857143)","(41.0, 85.0, 76.42857142857143)","(12.0, 19.0, 18.88235294117647)","(26.0, 40.0, 37.23076923076923)","(19.0, 36.0, 33.94117647058823)","(41.0, 85.0, 79.23076923076923)","(31.0, 65.0, 59.44444444444444)"
10-01-2023 14:12:19.575174,"(3.5, 4.5, 4.488965517241379)","(1.45, 1.62, 1.6192722371967656)","(41.0, 85.0, 76.42857142857143)","(12.0, 18.5, 18.26923076923077)","(26.0, 40.0, 39.529411764705884)","(19.0, 34.0, 33.95454545454545)","(41.0, 85.0, 81.53846153846153)","(31.0, 65.0, 59.02985074626866)"
10-01-2023 14:12:20.697979,"(3.5, 4.5, 4.488965517241379)","(1.45, 1.62, 1.6186928104575165)","(41.0, 85.0, 81.25)","(12.0, 18.5, 18.4375)","(26.0, 42.0, 39.529411764705884)","(19.0, 34.0, 33.95348837209302)","(41.0, 95.0, 81.53846153846153)","(31.0, 65.0, 59.02985074626866)"
10-01-2023 14:12:21.817169,"(3.5, 4.5, 4.488965517241379)","(1.45, 1.62, 1.6186440677966103)","(41.0, 85.0, 81.25)","(12.0, 18.5, 18.29268292682927)","(26.0, 42.0, 39.529411764705884)","(19.0, 34.0, 33.95)","(41.0, 95.0, 81.53846153846153)","(31.0, 65.0, 59.02985074626866)"
10-01-2023 14:12:23.047240,"(3.5, 4.5, 4.488965517241379)","(1.45, 1.62, 1.6186405228758172)","(41.0, 85.0, 81.25)","(12.0, 19.0, 18.355555555555554)","(26.0, 42.0, 38.76923076923077)","(19.0, 34.0, 33.95)","(41.0, 95.0, 81.53846153846153)","(31.0, 65.0, 59.02985074626866)"
10-01-2023 14:12:24.246251,"(3.5, 4.5, 4.488965517241379)","(1.45, 1.62, 9984.998039215687)","(41.0, 85.0, 9998.5)","(12.0, 19.0, 9998.5)","(26.0, 42.0, 9998.5)","(19.0, 34.0, 9998.5)","(41.0, 95.0, 9998.5)","(31.0, 65.0, 9998.5)"
10-01-2023 14:12:25.349511,"(3.5, 99998, 9998.5)","(1.45, 99998, 9998.5)","(41.0, 99998, 9998.5)","(12.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(19.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(31.0, 99998, 9998.5)"
10-01-2023 14:12:26.420583,"(3.5, 99998, 9998.5)","(1.45, 99998, 9998.5)","(41.0, 99998, 9998.5)","(12.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(19.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(31.0, 99998, 9998.5)"
10-01-2023 14:12:27.497267,"(3.5, 99998, 9998.5)","(1.45, 99998, 9998.5)","(41.0, 99998, 9998.5)","(12.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(19.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(31.0, 99998, 9998.5)"
10-01-2023 14:12:28.616005,"(3.5, 99998, 9998.5)","(1.45, 99998, 9998.5)","(41.0, 99998, 9998.5)","(12.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(19.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(31.0, 99998, 9998.5)"
10-01-2023 14:12:29.741677,"(3.5, 99998, 9998.5)","(1.45, 99998, 9998.5)","(41.0, 99998, 9998.5)","(12.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(19.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(31.0, 99998, 9998.5)"
10-01-2023 14:12:30.939847,"(3.5, 99998, 9998.5)","(1.45, 99998, 9998.5)","(41.0, 99998, 9998.5)","(12.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(19.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(31.0, 99998, 9998.5)"
10-01-2023 14:12:32.135977,"(3.5, 99998, 9998.5)","(1.45, 99998, 9998.5)","(41.0, 99998, 9998.5)","(12.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(19.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(31.0, 99998, 9998.5)"
10-01-2023 14:12:33.236797,"(3.5, 99998, 9998.5)","(1.45, 99998, 9998.5)","(41.0, 99998, 9998.5)","(12.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(19.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(31.0, 99998, 9998.5)"
