,Zambora Opal,Blazing Arnie,Mr Deeds,Fabs Udon,Spring Scout,Charizard,High Action,Marriage Over
07-12-2022 20:56:27.659567,"(5.0, 6.2, 6.038961038961039)","(10.0, 12.5, 12.397058823529411)","(26.0, 38.0, 35.04347826086956)","(2.3, 2.5, 2.4674157303370787)","(11.0, 15.5, 15.041666666666666)","(41.0, 95.0, 93.33333333333333)","(101.0, 190.0, 160.66666666666666)","(3.0, 4.2, 4.182539682539683)"
07-12-2022 20:56:28.961295,"(5.0, 6.2, 6.042857142857143)","(10.0, 12.5, 12.397058823529411)","(26.0, 38.0, 35.04347826086956)","(2.3, 2.5, 2.489238578680203)","(11.0, 15.5, 15.076923076923077)","(41.0, 95.0, 91.61290322580645)","(101.0, 190.0, 160.66666666666666)","(3.0, 4.2, 4.1676056338028165)"
07-12-2022 20:56:30.247519,"(5.0, 6.2, 6.051351351351351)","(10.0, 12.5, 12.397058823529411)","(26.0, 38.0, 35.08571428571429)","(2.3, 2.5, 2.5077192982456142)","(11.0, 15.5, 15.068181818181818)","(41.0, 95.0, 91.61290322580645)","(101.0, 190.0, 158.42105263157896)","(3.0, 4.2, 4.1838235294117645)"
07-12-2022 20:56:31.507659,"(5.0, 6.2, 6.051351351351351)","(10.0, 12.5, 12.375)","(26.0, 38.0, 35.08571428571429)","(2.3, 2.52, 2.49875)","(11.0, 15.5, 15.055555555555555)","(41.0, 95.0, 93.84615384615384)","(101.0, 190.0, 165.0)","(3.0, 4.2, 4.190476190476191)"
07-12-2022 20:56:32.682913,"(5.0, 6.2, 6.051351351351351)","(10.0, 12.5, 12.375)","(26.0, 38.0, 35.08571428571429)","(2.3, 2.5, 2.49875)","(11.0, 15.5, 14.946428571428571)","(41.0, 95.0, 92.41379310344828)","(101.0, 190.0, 165.65217391304347)","(3.0, 4.2, 4.192982456140351)"
07-12-2022 20:56:33.924680,"(5.0, 6.2, 6.092682926829268)","(10.0, 12.5, 12.35483870967742)","(26.0, 38.0, 35.08571428571429)","(2.3, 2.52, 2.4993939393939395)","(11.0, 15.0, 14.978260869565217)","(41.0, 95.0, 91.61290322580645)","(101.0, 190.0, 158.88888888888889)","(3.0, 4.2, 4.194642857142857)"
07-12-2022 20:56:35.221739,"(5.0, 6.2, 6.092682926829268)","(10.0, 12.5, 12.110169491525424)","(26.0, 38.0, 35.08571428571429)","(2.3, 2.5, 2.4986486486486488)","(11.0, 15.0, 14.923076923076923)","(41.0, 95.0, 93.84615384615384)","(101.0, 190.0, 158.42105263157896)","(3.0, 4.2, 4.194545454545454)"
07-12-2022 20:56:36.775165,"(5.0, 6.2, 6.1)","(10.0, 12.5, 12.0)","(26.0, 38.0, 34.86153846153846)","(2.3, 2.5, 2.501855670103093)","(11.0, 15.0, 14.814814814814815)","(41.0, 95.0, 93.33333333333333)","(101.0, 190.0, 158.42105263157896)","(3.0, 4.3, 4.201960784313725)"
07-12-2022 20:56:38.176323,"(5.0, 6.2, 6.1)","(10.0, 12.5, 12.0)","(26.0, 38.0, 34.86153846153846)","(2.3, 2.52, 2.510059171597633)","(11.0, 15.0, 14.736842105263158)","(41.0, 95.0, 91.61290322580645)","(101.0, 190.0, 165.0)","(3.0, 4.3, 4.201960784313725)"
07-12-2022 20:56:39.565553,"(5.0, 6.2, 6.102222222222222)","(10.0, 12.5, 12.0)","(26.0, 38.0, 34.86153846153846)","(2.3, 2.52, 2.511888888888889)","(11.0, 15.0, 14.692307692307692)","(41.0, 95.0, 93.84615384615384)","(101.0, 190.0, 165.65217391304347)","(3.0, 4.3, 4.197959183673469)"
07-12-2022 20:56:40.992845,"(5.0, 6.2, 6.083636363636364)","(10.0, 12.5, 12.0)","(26.0, 38.0, 34.86153846153846)","(2.3, 2.52, 2.512021276595745)","(11.0, 15.0, 14.282051282051283)","(41.0, 95.0, 93.84615384615384)","(101.0, 190.0, 188.0)","(3.0, 4.3, 4.237313432835821)"
07-12-2022 20:56:42.346367,"(5.0, 6.2, 6.03125)","(10.0, 12.0, 11.979166666666666)","(26.0, 38.0, 34.86153846153846)","(2.3, 2.52, 2.5138650306748467)","(11.0, 14.5, 13.956521739130435)","(41.0, 95.0, 93.84615384615384)","(101.0, 200.0, 195.3846153846154)","(3.0, 4.3, 4.2234375)"
07-12-2022 20:56:43.586342,"(5.0, 6.0, 5.9653846153846155)","(10.0, 12.5, 11.95)","(26.0, 38.0, 34.74576271186441)","(2.25, 2.52, 2.513710691823899)","(11.0, 14.5, 13.956521739130435)","(41.0, 95.0, 93.33333333333333)","(101.0, 200.0, 198.0)","(3.1, 4.3, 4.25)"
07-12-2022 20:56:44.885240,"(5.0, 6.0, 5.813793103448275)","(10.0, 12.5, 12.0)","(26.0, 38.0, 34.645161290322584)","(2.25, 2.58, 2.5531914893617023)","(11.0, 14.5, 13.882978723404255)","(41.0, 95.0, 89.23076923076923)","(101.0, 210.0, 207.27272727272728)","(3.1, 4.3, 4.25)"
07-12-2022 20:56:46.028341,"(5.0, 5.8, 5.704761904761905)","(10.0, 12.0, 11.98)","(26.0, 38.0, 34.645161290322584)","(2.25, 2.56, 2.5325)","(11.0, 14.5, 14.270833333333334)","(41.0, 90.0, 88.33333333333333)","(101.0, 210.0, 208.1818181818182)","(3.1, 4.3, 4.335714285714285)"
07-12-2022 20:56:47.191631,"(5.0, 5.8, 5.678125)","(10.0, 12.5, 12.120689655172415)","(26.0, 38.0, 36.04081632653061)","(2.25, 2.52, 2.5075)","(11.0, 14.5, 14.342105263157894)","(41.0, 90.0, 91.53846153846153)","(101.0, 210.0, 208.1818181818182)","(3.1, 4.4, 4.350793650793651)"
07-12-2022 20:56:48.468723,"(5.0, 5.7, 5.647368421052631)","(10.0, 12.5, 12.09375)","(26.0, 38.0, 36.04)","(2.25, 2.54, 2.5186956521739132)","(11.0, 14.5, 14.342105263157894)","(41.0, 95.0, 91.53846153846153)","(101.0, 210.0, 209.28571428571428)","(3.1, 4.4, 4.36969696969697)"
07-12-2022 20:56:49.682036,"(5.0, 5.7, 5.6571428571428575)","(10.0, 12.5, 12.09375)","(26.0, 38.0, 36.03703703703704)","(2.25, 2.52, 2.505785123966942)","(11.0, 14.5, 14.26086956521739)","(41.0, 95.0, 91.4)","(101.0, 210.0, 209.0)","(3.1, 4.4, 4.388888888888889)"
07-12-2022 20:56:50.870031,"(5.0, 5.7, 5.659574468085107)","(10.0, 12.5, 12.014705882352942)","(26.0, 38.0, 39.63636363636363)","(2.25, 2.5, 2.499047619047619)","(11.0, 14.5, 14.25)","(41.0, 95.0, 76.0)","(101.0, 210.0, 220.76923076923077)","(3.1, 4.4, 4.376363636363637)"
07-12-2022 20:56:52.056355,"(5.0, 5.7, 5.67)","(10.0, 12.5, 12.014705882352942)","(26.0, 40.0, 40.588235294117645)","(2.25, 2.5, 2.4748148148148146)","(11.0, 14.5, 14.176470588235293)","(41.0, 85.0, 76.25)","(101.0, 230.0, 220.76923076923077)","(3.1, 4.4, 4.358620689655172)"
07-12-2022 20:56:53.232126,"(5.0, 5.7, 5.695454545454545)","(10.0, 12.5, 12.014705882352942)","(26.0, 42.0, 38.8)","(2.25, 2.5, 2.4835294117647058)","(11.0, 14.5, 14.076923076923077)","(41.0, 80.0, 76.25)","(101.0, 230.0, 202.72727272727272)","(3.1, 4.4, 4.351111111111111)"
07-12-2022 20:56:54.474950,"(5.0, 5.8, 5.706451612903226)","(10.0, 12.0, 11.842857142857143)","(26.0, 42.0, 38.476190476190474)","(2.25, 2.5, 2.494222222222222)","(11.0, 14.5, 15.117647058823529)","(41.0, 80.0, 65.35714285714286)","(101.0, 230.0, 188.0)","(3.1, 4.4, 4.3307692307692305)"
07-12-2022 20:56:55.718586,"(5.0, 5.8, 5.7555555555555555)","(10.0, 12.0, 11.842857142857143)","(26.0, 42.0, 38.476190476190474)","(2.25, 2.5, 2.4938666666666665)","(11.0, 15.5, 15.058823529411764)","(41.0, 70.0, 61.03448275862069)","(101.0, 190.0, 188.2051282051282)","(3.1, 4.4, 4.305263157894737)"
07-12-2022 20:56:57.083066,"(5.0, 5.8, 5.775)","(10.0, 12.0, 11.842857142857143)","(26.0, 42.0, 38.57142857142857)","(2.25, 2.52, 2.501851851851852)","(11.0, 15.5, 14.925)","(41.0, 70.0, 57.8125)","(101.0, 190.0, 188.2051282051282)","(3.1, 4.4, 4.343283582089552)"
07-12-2022 20:56:58.197742,"(5.0, 5.8, 5.634482758620689)","(10.0, 12.0, 11.98)","(26.0, 42.0, 38.57142857142857)","(2.25, 2.52, 2.501851851851852)","(11.0, 15.0, 14.925)","(41.0, 70.0, 63.888888888888886)","(101.0, 190.0, 188.2051282051282)","(3.1, 4.4, 4.32)"
07-12-2022 20:56:59.279606,"(5.0, 5.7, 5.603614457831325)","(10.0, 12.0, 11.824324324324325)","(26.0, 42.0, 38.96)","(2.25, 2.52, 2.515909090909091)","(11.0, 15.0, 14.928571428571429)","(41.0, 65.0, 63.888888888888886)","(101.0, 190.0, 188.2051282051282)","(3.1, 4.4, 4.3311688311688314)"
07-12-2022 20:57:00.386181,"(5.0, 5.5, 5.491964285714285)","(10.0, 12.0, 11.69811320754717)","(26.0, 42.0, 39.38461538461539)","(2.25, 2.56, 2.5730434782608698)","(11.0, 15.0, 14.972222222222221)","(41.0, 65.0, 62.5)","(101.0, 190.0, 188.2051282051282)","(3.1, 4.4, 4.338709677419355)"
07-12-2022 20:57:01.640830,"(5.0, 5.4, 5.366666666666667)","(10.0, 12.0, 10.725)","(26.0, 42.0, 40.111111111111114)","(2.25, 2.58, 2.592)","(11.0, 15.0, 14.985294117647058)","(41.0, 65.0, 71.25)","(101.0, 190.0, 175.0)","(3.1, 4.4, 4.39344262295082)"
07-12-2022 20:57:02.816297,"(5.0, 5.4, 5.342105263157895)","(10.0, 11.0, 10.793478260869565)","(26.0, 42.0, 40.18181818181818)","(2.25, 2.6, 2.586470588235294)","(11.0, 15.0, 15.333333333333334)","(41.0, 75.0, 71.76470588235294)","(101.0, 190.0, 206.25)","(3.1, 4.4, 4.4192307692307695)"
07-12-2022 20:57:04.010172,"(5.0, 5.4, 5.319354838709677)","(10.0, 11.0, 10.7625)","(26.0, 42.0, 40.18181818181818)","(2.25, 2.6, 2.576071428571429)","(11.0, 15.5, 15.392857142857142)","(41.0, 80.0, 69.23076923076923)","(101.0, 210.0, 160.0)","(3.1, 4.5, 4.426956521739131)"
07-12-2022 20:57:05.400290,"(5.0, 5.4, 5.297297297297297)","(10.0, 11.0, 10.795454545454545)","(26.0, 46.0, 43.8)","(2.25, 2.58, 2.575555555555556)","(11.0, 16.0, 15.433333333333334)","(41.0, 80.0, 72.5)","(101.0, 220.0, 194.0)","(3.1, 4.5, 4.383333333333334)"
07-12-2022 20:57:06.652041,"(5.0, 5.4, 5.3136363636363635)","(10.0, 11.5, 11.241573033707866)","(26.0, 46.0, 44.0)","(2.25, 2.58, 2.599846153846154)","(11.0, 16.0, 15.426470588235293)","(41.0, 80.0, 72.5)","(101.0, 210.0, 201.11111111111111)","(3.1, 4.4, 4.225641025641026)"
07-12-2022 20:57:07.829247,"(5.0, 5.4, 5.348979591836735)","(10.0, 12.0, 11.617647058823529)","(26.0, 46.0, 44.526315789473685)","(2.25, 2.6, 2.6170731707317074)","(11.0, 15.5, 15.4609375)","(41.0, 80.0, 72.5)","(101.0, 210.0, 201.11111111111111)","(3.1, 4.3, 4.212631578947368)"
07-12-2022 20:57:09.036913,"(5.0, 5.4, 5.348351648351648)","(10.0, 12.0, 11.633333333333333)","(26.0, 46.0, 44.08695652173913)","(2.25, 2.62, 2.6258333333333335)","(11.0, 15.5, 15.38)","(41.0, 80.0, 72.5)","(101.0, 210.0, 186.25)","(3.1, 4.3, 4.224675324675324)"
07-12-2022 20:57:10.261437,"(5.0, 5.4, 5.346590909090909)","(10.0, 12.0, 11.65625)","(26.0, 46.0, 44.08695652173913)","(2.25, 2.64, 2.623119266055046)","(11.0, 15.5, 15.371428571428572)","(41.0, 80.0, 72.5)","(101.0, 190.0, 186.25)","(3.1, 4.3, 4.224675324675324)"
07-12-2022 20:57:11.375423,"(5.0, 5.4, 5.348913043478261)","(10.0, 12.0, 11.65625)","(26.0, 46.0, 44.166666666666664)","(2.25, 2.64, 2.6743406593406593)","(11.0, 15.5, 15.205128205128204)","(41.0, 80.0, 72.5)","(101.0, 190.0, 185.0)","(3.1, 4.3, 4.18404255319149)"
07-12-2022 20:57:12.556728,"(5.0, 5.4, 5.382666666666667)","(10.0, 12.0, 11.576923076923077)","(26.0, 46.0, 44.166666666666664)","(2.25, 2.68, 2.63625)","(11.0, 15.5, 15.117021276595745)","(41.0, 80.0, 72.5)","(101.0, 190.0, 185.0)","(3.1, 4.2, 4.113793103448276)"
07-12-2022 20:57:13.939724,"(5.0, 5.5, 5.434782608695652)","(10.0, 12.0, 11.722222222222221)","(26.0, 46.0, 44.6)","(2.25, 2.64, 2.645)","(11.0, 15.5, 15.112903225806452)","(41.0, 80.0, 72.5)","(101.0, 190.0, 184.54545454545453)","(3.1, 4.2, 4.009252669039146)"
07-12-2022 20:57:15.382634,"(5.0, 5.7, 5.668205128205129)","(10.0, 12.0, 11.445945945945946)","(26.0, 46.0, 44.526315789473685)","(2.25, 2.66, 2.6616470588235295)","(11.0, 15.5, 15.118556701030927)","(41.0, 80.0, 70.52631578947368)","(101.0, 190.0, 182.85714285714286)","(3.1, 4.1, 3.975)"
07-12-2022 20:57:16.574592,"(5.0, 5.8, 5.730434782608695)","(10.0, 12.0, 11.445945945945946)","(26.0, 46.0, 44.6)","(2.25, 2.68, 2.664347826086957)","(11.0, 15.5, 14.915254237288135)","(41.0, 80.0, 70.52631578947368)","(101.0, 190.0, 182.85714285714286)","(3.1, 4.0, 3.980508474576271)"
07-12-2022 20:57:17.689607,"(5.0, 5.8, 5.73953488372093)","(10.0, 12.0, 11.445945945945946)","(26.0, 46.0, 44.6)","(2.25, 2.68, 2.664347826086957)","(11.0, 15.0, 14.915254237288135)","(41.0, 80.0, 70.52631578947368)","(101.0, 190.0, 182.85714285714286)","(3.1, 4.0, 3.9164000000000003)"
07-12-2022 20:57:18.877530,"(5.0, 5.8, 5.779166666666667)","(10.0, 12.0, 11.445945945945946)","(26.0, 46.0, 44.78260869565217)","(2.25, 2.66, 2.6486021505376347)","(11.0, 15.5, 15.027777777777779)","(41.0, 80.0, 70.52631578947368)","(101.0, 190.0, 182.85714285714286)","(3.1, 3.95, 3.858904109589041)"
07-12-2022 20:57:20.022269,"(5.0, 5.9, 5.8178947368421055)","(10.0, 12.0, 11.445945945945946)","(26.0, 46.0, 44.476190476190474)","(2.2, 2.68, 2.693150684931507)","(11.0, 15.5, 15.178160919540229)","(41.0, 80.0, 70.0)","(101.0, 190.0, 182.85714285714286)","(3.2, 3.9, 3.9136363636363636)"
07-12-2022 20:57:21.193778,"(5.0, 5.8, 5.711538461538462)","(10.0, 12.0, 11.426573426573427)","(26.0, 46.0, 44.476190476190474)","(2.2, 2.7, 2.7144444444444447)","(11.0, 15.5, 15.162650602409638)","(41.0, 80.0, 70.0)","(101.0, 190.0, 182.85714285714286)","(3.2, 3.95, 3.8743243243243244)"
07-12-2022 20:57:22.470240,"(5.0, 5.8, 5.739024390243902)","(10.0, 12.0, 11.4421768707483)","(26.0, 46.0, 44.6)","(2.2, 2.72, 2.704)","(11.0, 15.5, 15.136363636363637)","(41.0, 80.0, 69.73684210526315)","(101.0, 190.0, 182.85714285714286)","(3.2, 3.95, 3.8585365853658535)"
07-12-2022 20:57:23.717048,"(5.0, 5.8, 5.751898734177215)","(10.0, 12.0, 11.418439716312056)","(26.0, 46.0, 44.476190476190474)","(2.2, 2.72, 2.73780701754386)","(11.0, 15.5, 15.147058823529411)","(41.0, 75.0, 71.19047619047619)","(101.0, 190.0, 182.85714285714286)","(3.2, 3.9, 3.8071428571428574)"
07-12-2022 20:57:24.972011,"(5.0, 5.8, 5.741666666666667)","(10.0, 12.0, 11.418439716312056)","(26.0, 46.0, 44.6)","(2.2, 2.74, 2.738851174934726)","(11.0, 15.5, 15.047619047619047)","(41.0, 75.0, 68.6)","(101.0, 190.0, 182.85714285714286)","(3.2, 3.85, 3.7972727272727274)"
07-12-2022 20:57:26.294176,"(5.0, 5.7, 5.633333333333333)","(10.0, 12.0, 11.440298507462687)","(26.0, 46.0, 44.6)","(2.2, 2.74, 2.7392741935483875)","(11.0, 15.5, 15.088235294117647)","(41.0, 75.0, 65.625)","(101.0, 190.0, 182.85714285714286)","(3.2, 3.85, 3.9590909090909094)"
07-12-2022 20:57:27.536190,"(5.0, 5.6, 5.54)","(10.0, 11.5, 11.42741935483871)","(26.0, 46.0, 44.166666666666664)","(2.2, 2.74, 2.7416470588235295)","(11.0, 15.5, 15.079710144927537)","(41.0, 70.0, 63.125)","(101.0, 190.0, 165.0)","(3.2, 4.0, 3.9195652173913045)"
07-12-2022 20:57:28.760319,"(5.0, 5.7, 5.58421052631579)","(10.0, 11.5, 11.243119266055047)","(26.0, 46.0, 44.166666666666664)","(2.2, 2.76, 2.7399423631123923)","(11.0, 15.5, 14.993827160493828)","(41.0, 70.0, 65.875)","(101.0, 190.0, 165.0)","(3.2, 3.95, 3.834)"
07-12-2022 20:57:29.913367,"(5.0, 5.8, 5.776344086021505)","(10.0, 12.0, 11.80281690140845)","(26.0, 46.0, 44.166666666666664)","(2.2, 2.74, 2.7399423631123923)","(11.0, 15.5, 14.846153846153847)","(41.0, 70.0, 65.60975609756098)","(101.0, 190.0, 165.0)","(3.2, 3.85, 3.7736111111111112)"
07-12-2022 20:57:31.049181,"(5.0, 5.8, 5.787845303867403)","(10.0, 12.0, 11.82824427480916)","(26.0, 46.0, 44.0)","(2.2, 2.76, 2.749905660377358)","(11.0, 15.0, 14.733333333333333)","(41.0, 70.0, 65.60975609756098)","(101.0, 190.0, 184.54545454545453)","(3.2, 3.85, 3.786363636363636)"
07-12-2022 20:57:32.165252,"(5.0, 5.8, 5.737777777777778)","(10.0, 12.0, 11.82824427480916)","(26.0, 46.0, 43.91304347826087)","(2.2, 2.76, 2.768)","(11.0, 15.0, 14.733333333333333)","(41.0, 70.0, 65.60975609756098)","(101.0, 190.0, 184.54545454545453)","(3.2, 3.8, 3.7203488372093023)"
07-12-2022 20:57:33.276570,"(5.0, 5.8, 5.73)","(10.0, 12.0, 11.598214285714286)","(26.0, 48.0, 43.75)","(2.2, 2.78, 2.7503703703703706)","(11.0, 15.0, 14.842105263157894)","(41.0, 70.0, 67.08333333333333)","(101.0, 190.0, 184.54545454545453)","(3.2, 3.75, 3.668421052631579)"
07-12-2022 20:57:34.620565,"(5.0, 5.9, 5.845161290322581)","(10.0, 12.0, 11.6484375)","(26.0, 48.0, 43.75)","(2.2, 2.76, 2.758278145695364)","(11.0, 15.0, 14.63265306122449)","(41.0, 70.0, 67.08333333333333)","(101.0, 190.0, 184.54545454545453)","(3.2, 3.75, 3.658641975308642)"
07-12-2022 20:57:35.834763,"(5.0, 5.9, 5.827272727272727)","(10.0, 12.0, 11.6484375)","(26.0, 48.0, 44.22222222222222)","(2.25, 2.76, 2.752136752136752)","(11.0, 15.5, 14.63)","(41.0, 70.0, 66.61290322580645)","(101.0, 190.0, 184.54545454545453)","(3.2, 3.75, 3.658641975308642)"
07-12-2022 20:57:37.118308,"(5.0, 5.9, 5.822222222222223)","(10.0, 12.0, 11.6484375)","(26.0, 48.0, 43.45945945945946)","(2.25, 2.76, 2.739447513812155)","(11.0, 15.5, 14.63)","(41.0, 70.0, 66.61290322580645)","(101.0, 190.0, 184.54545454545453)","(3.2, 3.75, 3.6548387096774193)"
07-12-2022 20:57:38.473620,"(5.0, 5.9, 5.82)","(10.0, 12.0, 11.6484375)","(26.0, 48.0, 44.705882352941174)","(2.25, 2.74, 2.690810810810811)","(11.0, 15.5, 14.642857142857142)","(41.0, 70.0, 71.3265306122449)","(91.0, 190.0, 184.54545454545453)","(3.2, 3.75, 3.673611111111111)"
07-12-2022 20:57:39.721591,"(5.0, 6.0, 5.973224043715847)","(10.0, 12.0, 11.6484375)","(26.0, 48.0, 43.45945945945946)","(2.25, 2.72, 2.67)","(11.0, 15.5, 14.633333333333333)","(41.0, 75.0, 73.77551020408163)","(91.0, 190.0, 180.0)","(3.2, 3.75, 3.672972972972973)"
07-12-2022 20:57:40.917349,"(5.0, 6.2, 6.106172839506173)","(10.0, 12.0, 11.6484375)","(26.0, 48.0, 43.36363636363637)","(2.25, 2.68, 2.678795180722892)","(11.0, 15.5, 14.788461538461538)","(41.0, 75.0, 67.5)","(91.0, 190.0, 181.66666666666669)","(3.2, 3.75, 3.645360824742268)"
07-12-2022 20:57:42.208496,"(5.0, 6.2, 6.115)","(10.0, 12.0, 11.651515151515152)","(26.0, 48.0, 43.36363636363637)","(2.25, 2.7, 2.6752542372881356)","(11.0, 15.0, 14.875)","(41.0, 75.0, 70.5)","(91.0, 190.0, 181.66666666666669)","(3.2, 3.7, 3.6305084745762715)"
07-12-2022 20:57:43.430451,"(5.0, 6.2, 6.179310344827586)","(10.0, 12.0, 11.651515151515152)","(26.0, 48.0, 43.659574468085104)","(2.25, 2.68, 2.673157894736842)","(11.0, 15.0, 14.875)","(41.0, 75.0, 70.5)","(91.0, 190.0, 181.66666666666669)","(3.2, 3.7, 3.614705882352941)"
07-12-2022 20:57:44.585927,"(5.0, 6.4, 6.2176)","(10.0, 12.0, 11.651515151515152)","(26.0, 48.0, 43.659574468085104)","(2.25, 2.7, 2.661739130434783)","(11.0, 15.0, 14.875)","(41.0, 75.0, 70.5)","(91.0, 190.0, 181.66666666666669)","(3.2, 3.65, 3.592753623188406)"
07-12-2022 20:57:45.760723,"(5.0, 6.4, 6.21)","(10.0, 12.0, 11.651515151515152)","(26.0, 48.0, 45.75)","(2.25, 2.7, 2.707692307692308)","(11.0, 15.0, 14.76530612244898)","(41.0, 75.0, 72.27272727272727)","(91.0, 190.0, 160.0)","(3.2, 3.6, 3.580769230769231)"
07-12-2022 20:57:46.949171,"(5.0, 6.2, 6.13968253968254)","(10.0, 12.0, 11.728571428571428)","(26.0, 48.0, 44.4)","(2.25, 2.74, 2.713)","(11.0, 15.5, 14.78)","(41.0, 75.0, 69.64285714285714)","(91.0, 200.0, 160.0)","(3.2, 3.6, 3.5647058823529414)"
07-12-2022 20:57:48.102710,"(5.0, 6.2, 6.148648648648649)","(10.0, 12.5, 11.957142857142857)","(26.0, 50.0, 46.666666666666664)","(2.25, 2.72, 2.71710843373494)","(11.0, 15.5, 14.772727272727273)","(41.0, 75.0, 69.64285714285714)","(91.0, 200.0, 160.0)","(3.2, 3.6, 3.5526315789473686)"
07-12-2022 20:57:49.541156,"(5.0, 6.2, 6.055045871559633)","(10.0, 12.5, 12.166666666666666)","(26.0, 48.0, 47.42857142857143)","(2.25, 2.72, 2.7176744186046515)","(11.0, 15.5, 15.057692307692308)","(41.0, 75.0, 62.142857142857146)","(91.0, 200.0, 160.0)","(3.2, 3.6, 3.5387640449438202)"
07-12-2022 20:57:50.756828,"(5.0, 6.2, 6.055045871559633)","(10.0, 12.5, 12.13265306122449)","(26.0, 48.0, 47.666666666666664)","(2.25, 2.74, 2.706808510638298)","(11.0, 15.5, 15.158415841584159)","(41.0, 75.0, 67.17391304347827)","(91.0, 200.0, 160.0)","(3.2, 3.55, 3.503846153846154)"
07-12-2022 20:57:52.000172,"(5.0, 6.2, 6.076190476190476)","(10.0, 12.5, 12.13265306122449)","(26.0, 48.0, 46.888888888888886)","(2.25, 2.74, 2.7031428571428573)","(11.0, 15.5, 15.238805970149254)","(41.0, 75.0, 67.17391304347827)","(91.0, 200.0, 160.0)","(3.2, 3.55, 3.486792452830189)"
07-12-2022 20:57:53.147616,"(5.0, 6.2, 6.082706766917293)","(10.0, 12.5, 12.13265306122449)","(26.0, 50.0, 47.81818181818182)","(2.25, 2.74, 2.714193548387097)","(11.0, 15.5, 15.51388888888889)","(41.0, 75.0, 66.95652173913044)","(91.0, 200.0, 174.54545454545453)","(3.2, 3.55, 3.4772727272727275)"
07-12-2022 20:57:54.616739,"(5.0, 6.2, 6.08125)","(10.0, 12.5, 12.06338028169014)","(26.0, 48.0, 47.81818181818182)","(2.25, 2.74, 2.704)","(11.0, 16.0, 15.546153846153846)","(41.0, 70.0, 62.333333333333336)","(91.0, 200.0, 187.14285714285714)","(3.2, 3.55, 3.5387096774193547)"
07-12-2022 20:57:56.250975,"(5.0, 6.2, 6.074285714285715)","(10.0, 12.5, 12.06338028169014)","(26.0, 48.0, 47.714285714285715)","(2.25, 2.74, 2.7075)","(11.0, 16.0, 15.546153846153846)","(41.0, 70.0, 62.333333333333336)","(91.0, 200.0, 179.23076923076923)","(3.1, 3.6, 3.555072463768116)"
07-12-2022 20:57:57.534919,"(5.0, 6.2, 6.074285714285715)","(10.0, 12.5, 12.06338028169014)","(26.0, 48.0, 47.714285714285715)","(2.25, 2.72, 2.7)","(11.0, 16.0, 15.546153846153846)","(41.0, 70.0, 60.8)","(91.0, 200.0, 179.23076923076923)","(3.1, 3.6, 3.5509615384615385)"
07-12-2022 20:57:58.796337,"(5.0, 6.2, 6.081081081081082)","(10.0, 12.5, 12.066176470588236)","(26.0, 48.0, 47.0)","(2.25, 2.72, 2.7032911392405063)","(11.0, 16.0, 15.546153846153846)","(41.0, 70.0, 9998.5)","(91.0, 200.0, 9998.5)","(3.1, 3.6, 9998.5)"
07-12-2022 20:58:00.257962,"(5.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(2.25, 99998, 9998.5)","(11.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(91.0, 99998, 9998.5)","(3.1, 99998, 9998.5)"
07-12-2022 20:58:01.696536,"(5.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(2.25, 99998, 9998.5)","(11.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(91.0, 99998, 9998.5)","(3.1, 99998, 9998.5)"
07-12-2022 20:58:03.145619,"(5.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(2.25, 99998, 9998.5)","(11.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(91.0, 99998, 9998.5)","(3.1, 99998, 9998.5)"
07-12-2022 20:58:04.432326,"(5.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(2.25, 99998, 9998.5)","(11.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(91.0, 99998, 9998.5)","(3.1, 99998, 9998.5)"
07-12-2022 20:58:05.753534,"(5.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(2.25, 99998, 9998.5)","(11.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(91.0, 99998, 9998.5)","(3.1, 99998, 9998.5)"
07-12-2022 20:58:07.084495,"(5.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(2.25, 99998, 9998.5)","(11.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(91.0, 99998, 9998.5)","(3.1, 99998, 9998.5)"
07-12-2022 20:58:08.300774,"(5.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(2.25, 99998, 9998.5)","(11.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(91.0, 99998, 9998.5)","(3.1, 99998, 9998.5)"
07-12-2022 20:58:09.547662,"(5.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(2.25, 99998, 9998.5)","(11.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(91.0, 99998, 9998.5)","(3.1, 99998, 9998.5)"
