,Not Even Owl,Thrilling Bandit,Big Time Roman,Big Time Raider,Big Time Taniwha
06-01-2023 16:14:55.114557,"(4.2, 6.4, 6.191891891891892)","(6.0, 9.8, 8.266666666666667)","(4.8, 7.0, 5.6000000000000005)","(2.0, 3.15, 2.9518181818181817)","(8.5, 21.0, 16.866666666666667)"
06-01-2023 16:14:55.987396,"(4.2, 6.4, 6.191891891891892)","(6.0, 9.8, 8.266666666666667)","(4.8, 7.0, 5.6000000000000005)","(2.0, 3.15, 2.9518181818181817)","(8.5, 21.0, 16.866666666666667)"
06-01-2023 16:14:56.883136,"(4.2, 6.4, 6.191891891891892)","(6.0, 9.8, 8.266666666666667)","(4.8, 7.0, 5.6000000000000005)","(2.0, 3.15, 2.9518181818181817)","(8.5, 21.0, 16.866666666666667)"
06-01-2023 16:14:57.797183,"(4.2, 6.4, 6.191891891891892)","(6.0, 9.8, 8.266666666666667)","(4.8, 7.0, 5.6000000000000005)","(2.0, 3.15, 2.9518181818181817)","(8.5, 21.0, 13.96)"
06-01-2023 16:14:58.706068,"(4.2, 6.4, 6.191891891891892)","(6.0, 9.8, 8.266666666666667)","(4.8, 7.0, 5.6000000000000005)","(2.0, 3.15, 2.9518181818181817)","(8.5, 22.0, 10.514285714285714)"
06-01-2023 16:14:59.572590,"(4.2, 6.4, 6.191891891891892)","(6.0, 9.8, 8.266666666666667)","(4.8, 7.0, 5.6000000000000005)","(2.0, 3.15, 2.9518181818181817)","(8.5, 22.0, 10.514285714285714)"
06-01-2023 16:15:00.387005,"(4.2, 6.4, 6.191891891891892)","(6.0, 9.8, 8.266666666666667)","(4.8, 7.0, 5.6000000000000005)","(2.0, 3.15, 2.9518181818181817)","(8.5, 22.0, 10.514285714285714)"
06-01-2023 16:15:01.293253,"(4.2, 6.4, 6.191891891891892)","(6.0, 9.8, 8.266666666666667)","(4.8, 7.0, 5.6000000000000005)","(2.0, 3.15, 2.9518181818181817)","(8.5, 22.0, 10.514285714285714)"
06-01-2023 16:15:02.291309,"(4.2, 6.4, 6.191891891891892)","(6.0, 9.8, 8.266666666666667)","(4.8, 7.0, 5.6000000000000005)","(2.0, 3.15, 2.9518181818181817)","(8.5, 22.0, 14.444444444444445)"
06-01-2023 16:15:03.128133,"(4.2, 6.4, 6.191891891891892)","(6.0, 9.8, 7.883333333333334)","(4.8, 7.2, 6.800000000000001)","(2.0, 3.15, 2.9518181818181817)","(8.5, 22.0, 14.444444444444445)"
06-01-2023 16:15:03.994713,"(4.2, 6.4, 6.191891891891892)","(6.0, 9.8, 7.883333333333334)","(4.8, 7.2, 6.2666666666666675)","(2.0, 3.15, 2.9518181818181817)","(8.5, 22.0, 15.3)"
06-01-2023 16:15:04.845690,"(4.2, 6.4, 6.191891891891892)","(6.0, 9.8, 7.883333333333334)","(4.8, 7.2, 6.5)","(2.0, 3.15, 2.9518181818181817)","(8.5, 22.0, 15.3)"
06-01-2023 16:15:05.794809,"(4.2, 6.4, 6.191891891891892)","(6.0, 9.8, 7.883333333333334)","(4.8, 7.2, 6.5)","(2.0, 3.15, 2.9518181818181817)","(8.5, 22.0, 15.3)"
06-01-2023 16:15:06.705812,"(4.2, 6.4, 6.191891891891892)","(6.0, 9.8, 7.883333333333334)","(4.8, 7.2, 6.5)","(2.0, 3.15, 2.9518181818181817)","(8.5, 22.0, 15.3)"
06-01-2023 16:15:07.526907,"(4.2, 6.4, 6.191891891891892)","(6.0, 9.8, 7.883333333333334)","(4.8, 7.2, 6.5)","(2.0, 3.15, 2.9518181818181817)","(8.5, 22.0, 15.3)"
06-01-2023 16:15:08.450194,"(4.2, 6.4, 6.191891891891892)","(6.0, 9.8, 7.883333333333334)","(4.8, 7.2, 6.5)","(2.0, 3.2, 2.663529411764706)","(8.5, 22.0, 13.75)"
06-01-2023 16:15:09.403768,"(4.2, 6.4, 6.22093023255814)","(6.0, 9.8, 7.244444444444445)","(4.8, 7.2, 5.6000000000000005)","(2.0, 3.2, 2.915)","(8.5, 22.0, 13.75)"
06-01-2023 16:15:10.246848,"(4.2, 6.4, 6.22093023255814)","(6.0, 9.8, 7.244444444444445)","(4.8, 7.2, 5.6000000000000005)","(2.0, 3.2, 2.915)","(8.5, 22.0, 13.75)"
06-01-2023 16:15:11.210859,"(4.2, 6.4, 5.816666666666667)","(6.0, 9.8, 7.244444444444445)","(4.8, 7.2, 6.813793103448276)","(2.0, 3.15, 2.6731249999999998)","(8.5, 22.0, 13.75)"
06-01-2023 16:15:12.117406,"(4.2, 6.4, 5.816666666666667)","(6.0, 9.8, 7.244444444444445)","(4.8, 7.2, 5.12)","(2.0, 3.15, 2.6731249999999998)","(8.5, 22.0, 13.75)"
06-01-2023 16:15:12.973682,"(4.2, 6.4, 5.861538461538462)","(6.0, 9.8, 7.244444444444445)","(4.8, 7.2, 5.12)","(2.0, 3.15, 2.6731249999999998)","(8.5, 22.0, 13.75)"
06-01-2023 16:15:13.887807,"(4.2, 6.4, 5.861538461538462)","(6.0, 9.8, 7.244444444444445)","(4.8, 7.2, 5.12)","(2.0, 3.15, 2.6731249999999998)","(8.5, 22.0, 15.2)"
06-01-2023 16:15:14.779199,"(4.2, 6.4, 5.861538461538462)","(6.0, 9.8, 7.244444444444445)","(4.8, 7.2, 5.12)","(2.0, 3.15, 2.6731249999999998)","(8.5, 22.0, 15.2)"
06-01-2023 16:15:15.633325,"(4.2, 6.4, 5.861538461538462)","(6.0, 9.8, 7.244444444444445)","(4.8, 6.6, 5.8999999999999995)","(2.0, 3.15, 2.6731249999999998)","(8.5, 22.0, 15.2)"
06-01-2023 16:15:16.538755,"(4.2, 6.4, 5.861538461538462)","(6.0, 9.8, 7.244444444444445)","(4.8, 6.6, 5.65)","(2.0, 3.15, 2.6731249999999998)","(8.5, 22.0, 15.2)"
06-01-2023 16:15:17.385459,"(4.2, 6.4, 5.861538461538462)","(6.0, 9.8, 7.244444444444445)","(4.8, 6.6, 5.65)","(2.0, 3.15, 2.6731249999999998)","(8.5, 22.0, 15.2)"
06-01-2023 16:15:18.341503,"(4.2, 6.4, 5.861538461538462)","(6.0, 9.8, 8.069230769230769)","(4.8, 7.0, 5.62)","(2.0, 3.05, 2.335)","(8.5, 21.0, 16.04)"
06-01-2023 16:15:19.211489,"(4.2, 6.4, 5.861538461538462)","(6.0, 9.8, 7.050000000000001)","(4.8, 7.0, 5.62)","(2.0, 3.1, 2.35)","(8.5, 21.0, 16.04)"
06-01-2023 16:15:20.146844,"(4.2, 6.4, 6.191666666666667)","(6.0, 9.8, 7.050000000000001)","(4.8, 7.0, 6.233333333333333)","(2.0, 3.1, 2.35)","(8.5, 21.0, 17.514285714285712)"
06-01-2023 16:15:21.063224,"(4.2, 6.4, 5.6125)","(6.0, 9.8, 6.987500000000001)","(4.8, 7.0, 6.233333333333333)","(2.0, 3.1, 2.35)","(8.5, 21.0, 17.514285714285712)"
06-01-2023 16:15:21.930296,"(4.4, 6.4, 5.6125)","(5.5, 9.8, 6.987500000000001)","(4.6, 7.0, 6.233333333333333)","(2.0, 3.1, 2.35)","(9.0, 21.0, 17.514285714285712)"
06-01-2023 16:15:22.846495,"(4.4, 6.4, 5.6125)","(5.5, 9.8, 6.987500000000001)","(4.6, 7.0, 6.79)","(2.0, 3.1, 2.35)","(9.0, 21.0, 16.2)"
06-01-2023 16:15:23.692410,"(4.4, 6.4, 6.05)","(5.5, 9.8, 6.987500000000001)","(4.6, 7.0, 6.79)","(2.0, 3.1, 2.35)","(9.0, 21.0, 16.2)"
06-01-2023 16:15:24.553659,"(4.4, 6.4, 6.05)","(5.5, 9.8, 6.05)","(4.6, 7.0, 6.65)","(2.0, 3.1, 2.35)","(9.0, 21.0, 16.866666666666667)"
06-01-2023 16:15:25.442379,"(4.4, 6.4, 6.05)","(5.5, 9.8, 6.930434782608696)","(4.6, 6.8, 5.691666666666666)","(2.0, 3.1, 2.35)","(9.0, 21.0, 16.866666666666667)"
06-01-2023 16:15:26.323516,"(4.4, 6.4, 6.05)","(5.5, 9.6, 7.96)","(4.6, 6.6, 5.8)","(2.0, 3.05, 2.914285714285714)","(9.0, 21.0, 12.388235294117647)"
06-01-2023 16:15:27.185417,"(4.4, 6.4, 6.05)","(5.5, 9.6, 7.96)","(4.6, 6.4, 5.466666666666667)","(2.0, 3.05, 2.86)","(9.0, 21.0, 18.68235294117647)"
06-01-2023 16:15:28.096140,"(4.4, 6.4, 6.05)","(5.5, 9.6, 9.0)","(4.6, 6.4, 5.466666666666667)","(2.0, 2.68, 2.525333333333333)","(9.0, 20.0, 17.8)"
06-01-2023 16:15:29.018166,"(4.4, 6.4, 5.933333333333334)","(5.5, 9.6, 7.96)","(4.6, 6.4, 5.4714285714285715)","(2.0, 2.68, 2.47)","(9.0, 20.0, 16.914285714285715)"
06-01-2023 16:15:29.907695,"(4.4, 6.4, 6.026666666666666)","(5.5, 9.6, 7.7333333333333325)","(4.6, 6.4, 5.4714285714285715)","(2.0, 2.96, 2.47)","(9.0, 20.0, 16.914285714285715)"
06-01-2023 16:15:30.790830,"(4.4, 6.4, 6.05)","(5.5, 9.6, 7.85)","(4.6, 6.4, 5.4714285714285715)","(2.0, 2.96, 2.568)","(9.0, 20.0, 18.03636363636364)"
06-01-2023 16:15:31.629948,"(4.4, 6.4, 6.05)","(5.5, 9.6, 7.85)","(4.6, 6.4, 5.4714285714285715)","(2.0, 2.94, 2.5573333333333332)","(9.0, 20.0, 14.7)"
06-01-2023 16:15:32.570785,"(4.4, 6.4, 6.05)","(5.5, 9.6, 7.85)","(4.6, 6.4, 5.4714285714285715)","(2.0, 2.94, 2.5573333333333332)","(9.0, 20.0, 16.46666666666667)"
06-01-2023 16:15:33.463576,"(4.4, 6.4, 6.05)","(5.5, 9.6, 7.85)","(4.6, 6.4, 5.4714285714285715)","(2.0, 2.94, 2.5573333333333332)","(9.0, 20.0, 16.46666666666667)"
06-01-2023 16:15:34.288961,"(4.4, 6.4, 6.05)","(5.5, 9.6, 7.85)","(4.6, 6.4, 5.4714285714285715)","(2.0, 2.94, 2.58125)","(9.0, 20.0, 16.46666666666667)"
06-01-2023 16:15:35.195127,"(4.4, 6.4, 6.05)","(5.5, 9.6, 7.85)","(4.6, 6.4, 5.4714285714285715)","(2.0, 2.94, 2.58125)","(9.0, 20.0, 16.46666666666667)"
06-01-2023 16:15:36.085412,"(4.4, 6.4, 6.05)","(5.5, 9.6, 7.85)","(4.6, 6.4, 5.4714285714285715)","(2.0, 2.94, 2.58125)","(9.0, 20.0, 16.46666666666667)"
06-01-2023 16:15:36.950206,"(4.4, 6.4, 6.05)","(5.5, 9.6, 7.85)","(4.6, 6.4, 5.4714285714285715)","(2.0, 2.94, 2.58125)","(9.0, 20.0, 16.46666666666667)"
06-01-2023 16:15:37.883340,"(4.4, 6.4, 6.05)","(5.5, 9.6, 7.85)","(4.6, 6.4, 5.4714285714285715)","(2.0, 2.94, 2.58125)","(9.0, 20.0, 16.46666666666667)"
06-01-2023 16:15:38.719871,"(4.4, 6.4, 6.184615384615385)","(5.5, 9.6, 7.85)","(4.6, 6.4, 5.4714285714285715)","(2.0, 2.94, 2.58125)","(9.0, 20.0, 16.46666666666667)"
06-01-2023 16:15:39.592859,"(4.4, 6.4, 6.184615384615385)","(5.5, 9.6, 8.407017543859649)","(4.6, 6.4, 5.4714285714285715)","(2.0, 2.94, 2.58125)","(9.0, 20.0, 16.46666666666667)"
06-01-2023 16:15:40.473107,"(4.4, 6.4, 6.184615384615385)","(5.5, 9.6, 8.585074626865671)","(4.8, 6.4, 5.4714285714285715)","(2.0, 2.94, 2.58125)","(8.5, 20.0, 16.46666666666667)"
06-01-2023 16:15:41.289246,"(4.4, 6.4, 6.184615384615385)","(5.5, 9.6, 8.668493150684931)","(4.8, 6.4, 5.316666666666666)","(2.0, 2.92, 2.57)","(8.5, 20.0, 15.84)"
06-01-2023 16:15:42.246721,"(4.4, 6.4, 6.184615384615385)","(5.5, 9.6, 8.799999999999999)","(4.8, 6.4, 5.308)","(2.0, 2.92, 2.57)","(8.5, 20.0, 16.6)"
06-01-2023 16:15:43.121246,"(4.4, 6.2, 6.118181818181818)","(5.5, 9.6, 8.799999999999999)","(4.8, 6.2, 5.466666666666667)","(2.0, 2.92, 2.7046153846153844)","(8.5, 20.0, 16.6)"
06-01-2023 16:15:44.021822,"(4.4, 6.2, 6.0875)","(5.5, 9.6, 8.799999999999999)","(4.8, 6.0, 5.427272727272727)","(2.0, 2.9, 2.33)","(8.5, 20.0, 12.714285714285715)"
06-01-2023 16:15:44.887438,"(4.4, 6.2, 6.0875)","(5.5, 9.6, 8.799999999999999)","(4.8, 6.0, 5.427272727272727)","(2.0, 2.9, 2.33)","(8.5, 20.0, 12.714285714285715)"
06-01-2023 16:15:45.681319,"(4.4, 6.2, 6.0875)","(5.5, 9.6, 8.799999999999999)","(4.8, 6.0, 5.34)","(2.0, 2.9, 2.33)","(8.5, 20.0, 12.714285714285715)"
06-01-2023 16:15:46.638124,"(4.4, 6.2, 6.0875)","(5.5, 9.6, 8.586666666666666)","(4.8, 6.0, 5.34)","(2.0, 2.9, 2.33)","(8.5, 20.0, 12.714285714285715)"
06-01-2023 16:15:47.611934,"(4.4, 6.2, 6.0875)","(5.5, 9.6, 8.811267605633802)","(4.8, 6.0, 5.34)","(2.0, 2.9, 2.33)","(8.5, 20.0, 12.714285714285715)"
06-01-2023 16:15:48.448966,"(4.4, 6.2, 6.0875)","(5.5, 9.6, 8.811267605633802)","(4.8, 6.0, 5.34)","(2.0, 2.9, 2.33)","(8.5, 20.0, 12.714285714285715)"
06-01-2023 16:15:49.277862,"(4.4, 6.2, 6.05)","(5.5, 9.6, 8.811267605633802)","(4.8, 6.0, 5.34)","(2.0, 2.82, 2.2155555555555555)","(8.5, 20.0, 13.214285714285715)"
06-01-2023 16:15:50.146422,"(4.4, 6.2, 6.05)","(5.5, 9.6, 8.811267605633802)","(4.8, 6.0, 5.34)","(2.0, 2.82, 2.2155555555555555)","(8.5, 20.0, 13.214285714285715)"
06-01-2023 16:15:51.086992,"(4.4, 6.2, 6.05)","(5.5, 9.6, 8.811267605633802)","(4.8, 5.8, 5.3545454545454545)","(2.0, 2.82, 2.2155555555555555)","(8.5, 20.0, 13.214285714285715)"
06-01-2023 16:15:51.987487,"(4.4, 6.2, 6.125)","(5.5, 9.6, 8.811267605633802)","(4.8, 5.8, 5.333333333333333)","(2.0, 2.82, 2.2155555555555555)","(8.5, 20.0, 13.214285714285715)"
06-01-2023 16:15:52.801763,"(4.4, 6.2, 6.125)","(5.5, 9.6, 8.811267605633802)","(4.8, 5.8, 5.315384615384615)","(2.0, 2.82, 2.2155555555555555)","(8.5, 20.0, 13.214285714285715)"
06-01-2023 16:15:53.739348,"(4.4, 6.2, 6.125)","(5.5, 9.6, 8.778082191780822)","(4.8, 5.8, 5.315384615384615)","(2.0, 2.82, 2.5336842105263155)","(8.5, 20.0, 13.214285714285715)"
06-01-2023 16:15:54.652814,"(4.4, 6.2, 6.125)","(5.5, 9.6, 8.778082191780822)","(4.8, 5.8, 5.315384615384615)","(2.0, 2.82, 2.2840000000000003)","(8.5, 20.0, 13.076923076923077)"
06-01-2023 16:15:55.447867,"(4.4, 6.2, 6.125)","(5.5, 9.6, 8.328260869565216)","(4.8, 5.6, 5.281818181818181)","(2.0, 2.78, 2.2840000000000003)","(8.5, 20.0, 13.076923076923077)"
06-01-2023 16:15:56.353433,"(4.4, 6.2, 6.125)","(5.5, 9.4, 8.600000000000001)","(4.8, 5.6, 5.266666666666667)","(2.0, 2.74, 2.2760000000000002)","(8.5, 20.0, 13.571428571428571)"
06-01-2023 16:15:57.256115,"(4.4, 6.2, 6.125)","(5.5, 9.4, 8.600000000000001)","(4.8, 5.6, 5.266666666666667)","(2.0, 2.74, 2.2760000000000002)","(8.5, 20.0, 13.571428571428571)"
06-01-2023 16:15:58.180552,"(4.4, 6.2, 6.125)","(5.5, 9.4, 8.600000000000001)","(4.8, 5.6, 5.266666666666667)","(2.0, 2.74, 2.2760000000000002)","(8.5, 20.0, 13.571428571428571)"
06-01-2023 16:15:59.075235,"(4.4, 6.2, 6.125)","(5.5, 9.4, 8.600000000000001)","(4.8, 5.6, 5.266666666666667)","(2.0, 2.74, 2.2760000000000002)","(8.5, 20.0, 13.571428571428571)"
06-01-2023 16:15:59.920719,"(4.4, 6.2, 6.125)","(5.5, 9.4, 8.92)","(4.8, 5.6, 5.266666666666667)","(2.0, 2.74, 2.487368421052632)","(8.5, 20.0, 13.571428571428571)"
06-01-2023 16:16:00.890106,"(4.4, 6.2, 6.125)","(5.5, 9.4, 8.92)","(4.8, 5.6, 5.266666666666667)","(2.0, 2.74, 2.487368421052632)","(8.5, 20.0, 13.571428571428571)"
06-01-2023 16:16:01.866634,"(4.4, 6.2, 6.125)","(5.5, 9.4, 9.142857142857142)","(4.8, 5.6, 5.266666666666667)","(2.0, 2.74, 2.5544000000000002)","(8.5, 20.0, 13.571428571428571)"
06-01-2023 16:16:02.752609,"(4.4, 6.2, 6.125)","(5.5, 9.4, 9.142857142857142)","(4.8, 5.6, 5.266666666666667)","(2.0, 2.74, 2.5544000000000002)","(8.5, 20.0, 13.571428571428571)"
06-01-2023 16:16:03.685616,"(4.4, 6.2, 6.125)","(5.5, 9.4, 9.142857142857142)","(4.8, 5.5, 5.233333333333333)","(2.0, 2.74, 2.5578947368421057)","(8.5, 20.0, 13.571428571428571)"
06-01-2023 16:16:04.666948,"(4.4, 6.2, 6.125)","(5.5, 9.4, 8.622222222222224)","(4.8, 5.4, 5.2)","(2.0, 2.72, 2.5578947368421057)","(8.5, 20.0, 13.571428571428571)"
06-01-2023 16:16:05.583761,"(4.4, 6.0, 5.85)","(5.5, 9.4, 8.622222222222224)","(4.8, 5.4, 5.2)","(2.0, 2.7, 2.5765714285714285)","(8.5, 20.0, 13.461538461538462)"
06-01-2023 16:16:06.463574,"(4.4, 6.0, 5.85)","(5.5, 9.4, 8.622222222222224)","(4.8, 5.4, 5.2)","(2.0, 2.7, 2.5765714285714285)","(8.5, 20.0, 13.461538461538462)"
06-01-2023 16:16:07.311831,"(4.4, 6.0, 5.85)","(5.5, 9.4, 8.622222222222224)","(4.8, 5.4, 5.2)","(2.0, 2.7, 2.5765714285714285)","(8.5, 20.0, 13.461538461538462)"
06-01-2023 16:16:08.292486,"(4.4, 6.0, 5.85)","(5.5, 9.4, 8.622222222222224)","(4.8, 5.4, 5.2)","(2.0, 2.7, 2.5765714285714285)","(8.5, 20.0, 13.461538461538462)"
06-01-2023 16:16:09.271225,"(4.4, 6.0, 5.90625)","(5.5, 9.4, 8.622222222222224)","(4.8, 5.4, 5.2)","(2.0, 2.7, 2.5765714285714285)","(8.5, 20.0, 13.461538461538462)"
06-01-2023 16:16:10.100748,"(4.4, 6.0, 5.894736842105263)","(5.5, 9.4, 8.622222222222224)","(4.8, 5.4, 5.2)","(2.0, 2.7, 2.4400000000000004)","(8.5, 20.0, 13.461538461538462)"
06-01-2023 16:16:11.050724,"(4.4, 6.0, 5.894736842105263)","(5.5, 9.4, 8.622222222222224)","(4.8, 5.4, 5.25)","(2.0, 2.7, 2.4400000000000004)","(8.5, 20.0, 13.461538461538462)"
06-01-2023 16:16:11.991118,"(4.4, 6.0, 5.894736842105263)","(5.5, 9.4, 8.622222222222224)","(4.8, 5.3, 5.199999999999999)","(2.0, 2.7, 2.4771428571428573)","(8.5, 20.0, 13.461538461538462)"
06-01-2023 16:16:12.907113,"(4.4, 6.0, 5.75)","(5.5, 9.4, 9.031578947368422)","(4.8, 5.2, 5.127272727272727)","(2.0, 2.7, 2.4771428571428573)","(8.5, 20.0, 13.461538461538462)"
06-01-2023 16:16:13.869055,"(4.4, 6.0, 5.823529411764706)","(5.5, 9.4, 9.031578947368422)","(4.8, 5.2, 5.113636363636363)","(2.0, 2.7, 2.5700000000000003)","(8.5, 20.0, 13.461538461538462)"
06-01-2023 16:16:14.764982,"(4.4, 6.0, 5.823529411764706)","(5.5, 9.4, 9.081818181818182)","(4.8, 5.2, 5.113636363636363)","(2.0, 2.7, 2.5700000000000003)","(8.5, 20.0, 13.461538461538462)"
06-01-2023 16:16:15.710920,"(4.4, 6.0, 5.8076923076923075)","(5.5, 9.4, 7.133333333333334)","(4.8, 5.2, 5.109375)","(2.0, 2.68, 2.5055813953488375)","(8.5, 20.0, 15.405405405405405)"
06-01-2023 16:16:16.539109,"(4.4, 6.0, 5.8076923076923075)","(5.5, 9.4, 8.266666666666667)","(4.8, 5.2, 5.121621621621621)","(2.0, 2.68, 2.5055813953488375)","(8.5, 20.0, 15.405405405405405)"
06-01-2023 16:16:17.491675,"(4.4, 6.0, 5.8076923076923075)","(5.5, 9.4, 8.781818181818181)","(4.8, 5.2, 5.109375)","(2.0, 2.66, 2.27)","(8.5, 19.5, 14.333333333333334)"
06-01-2023 16:16:18.544444,"(4.4, 6.0, 5.8076923076923075)","(5.5, 9.4, 8.120000000000001)","(4.8, 5.2, 5.109375)","(2.0, 2.62, 2.27)","(8.5, 19.0, 14.333333333333334)"
06-01-2023 16:16:19.476869,"(4.4, 6.0, 5.8076923076923075)","(5.5, 9.4, 8.485714285714286)","(4.8, 5.2, 5.109375)","(2.0, 2.62, 2.3866666666666667)","(8.5, 19.0, 14.333333333333334)"
06-01-2023 16:16:20.341410,"(4.4, 6.0, 5.8076923076923075)","(5.5, 9.4, 8.600000000000001)","(4.8, 5.2, 5.122222222222222)","(2.0, 2.62, 2.3866666666666667)","(8.5, 19.0, 14.333333333333334)"
06-01-2023 16:16:21.230700,"(4.4, 6.0, 5.8076923076923075)","(5.5, 9.4, 8.907692307692308)","(4.8, 5.2, 5.109375)","(2.0, 2.62, 2.2880000000000003)","(9.0, 19.0, 18.166666666666668)"
06-01-2023 16:16:22.182063,"(4.4, 6.0, 5.8076923076923075)","(5.5, 9.4, 8.907692307692308)","(4.8, 5.2, 5.122222222222222)","(2.0, 2.64, 2.2880000000000003)","(9.0, 19.0, 18.25)"
06-01-2023 16:16:23.119396,"(4.4, 6.0, 5.8076923076923075)","(5.5, 9.4, 9.121739130434783)","(4.8, 5.2, 5.109375)","(2.0, 2.64, 2.3600000000000003)","(9.0, 19.0, 18.25)"
06-01-2023 16:16:24.009129,"(4.4, 6.0, 5.8076923076923075)","(5.5, 9.4, 8.542857142857143)","(4.8, 5.2, 5.109677419354838)","(2.0, 2.6, 2.4533333333333336)","(9.0, 19.0, 18.25)"
06-01-2023 16:16:24.966673,"(4.4, 6.0, 5.8076923076923075)","(5.5, 9.4, 8.280000000000001)","(4.8, 5.2, 5.12)","(2.0, 2.58, 2.5129411764705885)","(9.0, 19.0, 16.0)"
06-01-2023 16:16:25.961435,"(4.4, 6.0, 5.8076923076923075)","(5.5, 9.6, 7.482352941176471)","(4.8, 5.2, 5.1085714285714285)","(2.0, 2.58, 2.566896551724138)","(9.0, 19.0, 14.568181818181818)"
06-01-2023 16:16:26.768072,"(4.4, 6.0, 5.8076923076923075)","(5.5, 9.6, 7.753846153846154)","(4.8, 5.2, 5.12)","(2.0, 2.58, 2.566896551724138)","(9.0, 19.0, 14.568181818181818)"
06-01-2023 16:16:27.684532,"(4.4, 6.0, 5.8)","(5.5, 9.6, 7.753846153846154)","(4.8, 5.2, 5.108333333333333)","(2.0, 2.58, 2.2920000000000003)","(9.0, 18.5, 16.916666666666664)"
06-01-2023 16:16:28.678364,"(4.4, 6.0, 5.8076923076923075)","(5.5, 9.4, 8.093333333333334)","(4.8, 5.2, 5.12)","(2.0, 2.58, 2.3400000000000003)","(9.0, 18.0, 15.5625)"
06-01-2023 16:16:29.596228,"(4.4, 6.0, 5.8076923076923075)","(5.5, 9.2, 7.574999999999999)","(4.8, 5.2, 5.108333333333333)","(2.0, 2.58, 2.3400000000000003)","(9.0, 18.0, 15.5625)"
06-01-2023 16:16:30.479075,"(4.4, 6.0, 5.8076923076923075)","(5.5, 9.2, 7.823529411764706)","(4.8, 5.2, 5.12)","(2.0, 2.58, 2.2920000000000003)","(9.0, 18.0, 15.5625)"
06-01-2023 16:16:31.418034,"(4.4, 6.0, 5.8076923076923075)","(5.5, 9.0, 7.9)","(4.8, 5.2, 5.109677419354838)","(2.0, 2.54, 2.3533333333333335)","(9.0, 17.5, 15.653846153846153)"
06-01-2023 16:16:32.338694,"(4.4, 6.0, 5.8076923076923075)","(5.5, 9.0, 8.371428571428572)","(4.8, 5.2, 5.109677419354838)","(2.0, 2.54, 2.3533333333333335)","(9.0, 17.5, 14.875)"
06-01-2023 16:16:33.231388,"(4.4, 6.0, 5.8076923076923075)","(5.5, 9.0, 7.4)","(4.8, 5.2, 5.109677419354838)","(2.0, 2.52, 2.424545454545455)","(9.0, 17.5, 14.875)"
06-01-2023 16:16:34.067612,"(4.4, 6.0, 5.8076923076923075)","(5.5, 9.0, 7.4)","(4.8, 5.2, 5.109677419354838)","(2.0, 2.52, 2.424545454545455)","(9.0, 17.5, 13.576923076923077)"
06-01-2023 16:16:35.086884,"(4.4, 6.0, 5.8076923076923075)","(5.5, 9.0, 8.0)","(4.8, 5.2, 5.122222222222222)","(2.0, 2.5, 2.4613793103448276)","(9.0, 17.5, 12.95945945945946)"
06-01-2023 16:16:36.060997,"(4.4, 5.9, 5.875)","(5.5, 9.0, 8.238095238095237)","(4.8, 5.2, 5.109677419354838)","(2.0, 2.5, 2.4613793103448276)","(9.0, 17.5, 12.95945945945946)"
06-01-2023 16:16:36.858856,"(4.4, 5.9, 5.833333333333334)","(5.5, 9.0, 8.238095238095237)","(4.8, 5.2, 5.109677419354838)","(2.0, 2.5, 2.4613793103448276)","(9.0, 17.5, 12.95945945945946)"
06-01-2023 16:16:37.806116,"(4.4, 5.9, 5.875)","(5.5, 9.0, 8.238095238095237)","(4.8, 5.2, 5.109677419354838)","(2.0, 2.5, 2.4613793103448276)","(9.0, 17.5, 12.95945945945946)"
06-01-2023 16:16:38.759366,"(4.4, 5.9, 5.833333333333334)","(5.5, 9.0, 8.238095238095237)","(4.8, 5.2, 5.109677419354838)","(2.0, 2.5, 2.4613793103448276)","(9.0, 17.5, 12.95945945945946)"
06-01-2023 16:16:39.602139,"(4.4, 5.9, 5.875)","(5.5, 9.0, 8.238095238095237)","(4.8, 5.2, 5.122222222222222)","(2.0, 2.5, 2.4613793103448276)","(9.0, 17.5, 12.95945945945946)"
06-01-2023 16:16:40.553510,"(4.4, 5.9, 5.833333333333334)","(5.5, 9.0, 8.483870967741936)","(4.8, 5.2, 5.109677419354838)","(2.0, 2.5, 2.4258823529411764)","(9.0, 17.5, 12.95945945945946)"
06-01-2023 16:16:41.519608,"(4.4, 5.9, 5.875)","(5.5, 9.0, 7.4)","(4.8, 5.2, 5.109677419354838)","(2.0, 2.5, 2.4258823529411764)","(9.0, 17.5, 14.105263157894736)"
06-01-2023 16:16:42.426692,"(4.4, 5.9, 5.833333333333334)","(5.5, 9.0, 7.4)","(4.8, 5.2, 5.109677419354838)","(2.0, 2.5, 2.4258823529411764)","(9.0, 17.0, 13.046875)"
06-01-2023 16:16:43.260759,"(4.4, 5.9, 5.875)","(5.5, 9.0, 7.4)","(4.8, 5.2, 5.122222222222222)","(2.0, 2.5, 2.4258823529411764)","(9.0, 17.0, 13.046875)"
06-01-2023 16:16:44.133818,"(4.4, 5.9, 5.833333333333334)","(5.5, 9.0, 7.4)","(4.8, 5.2, 5.109677419354838)","(2.0, 2.5, 2.4258823529411764)","(9.0, 17.0, 13.046875)"
06-01-2023 16:16:45.146690,"(4.4, 5.9, 5.875)","(5.5, 9.0, 7.4)","(4.8, 5.2, 5.109677419354838)","(2.0, 2.5, 2.4144444444444444)","(9.0, 17.0, 14.714285714285715)"
