,My Jewel,Uno Kai,World Gone Mad,Manila Brae,Sister Sticker,Blue Redemption
09-01-2023 18:01:03.535479,"(11.0, 20.0, 19.8)","(31.0, 95.0, 84.61538461538461)","(3.6, 4.3, 4.178787878787879)","(19.0, 22.0, 20.727272727272727)","(2.45, 2.92, 2.895135135135135)","(2.6, 3.3, 3.2526315789473683)"
09-01-2023 18:01:04.447454,"(11.0, 20.0, 19.8)","(31.0, 95.0, 87.5)","(3.6, 4.3, 4.178787878787879)","(19.0, 22.0, 20.727272727272727)","(2.45, 2.92, 2.9043478260869566)","(2.6, 3.3, 3.267857142857143)"
09-01-2023 18:01:05.361702,"(11.0, 20.0, 19.8)","(31.0, 95.0, 87.5)","(3.6, 4.2, 4.159090909090909)","(19.0, 22.0, 20.727272727272727)","(2.45, 2.92, 2.876923076923077)","(2.6, 3.3, 3.3388349514563105)"
09-01-2023 18:01:06.230367,"(11.0, 20.0, 19.8)","(31.0, 90.0, 88.33333333333333)","(3.6, 4.2, 4.164)","(19.0, 22.0, 20.727272727272727)","(2.45, 2.92, 2.876923076923077)","(2.6, 3.35, 3.339302325581395)"
09-01-2023 18:01:07.085866,"(11.0, 20.0, 19.8)","(31.0, 90.0, 88.33333333333333)","(3.6, 4.2, 4.164)","(19.0, 22.0, 20.727272727272727)","(2.45, 2.92, 2.876923076923077)","(2.6, 3.35, 3.3834285714285715)"
09-01-2023 18:01:07.964637,"(12.0, 20.0, 19.8)","(51.0, 90.0, 88.33333333333333)","(3.6, 4.2, 4.14375)","(18.0, 22.0, 20.727272727272727)","(2.45, 2.9, 2.878)","(2.6, 3.4, 3.37)"
09-01-2023 18:01:08.860610,"(12.0, 20.0, 19.8)","(51.0, 90.0, 88.63636363636364)","(3.6, 4.2, 4.115384615384615)","(18.0, 22.0, 20.727272727272727)","(2.45, 2.9, 2.878)","(2.6, 3.4, 3.3939024390243904)"
09-01-2023 18:01:09.738091,"(12.0, 20.0, 19.857142857142858)","(51.0, 90.0, 88.63636363636364)","(3.6, 4.2, 4.138888888888888)","(18.0, 22.0, 20.64)","(2.45, 2.9, 2.8535714285714286)","(2.6, 3.4, 3.434615384615385)"
09-01-2023 18:01:10.627041,"(12.0, 20.0, 19.857142857142858)","(51.0, 90.0, 88.75)","(3.6, 4.2, 4.143478260869565)","(18.0, 22.0, 20.727272727272727)","(2.45, 2.86, 2.8221052631578947)","(2.6, 3.45, 3.434615384615385)"
09-01-2023 18:01:11.584502,"(12.0, 20.0, 19.866666666666667)","(51.0, 90.0, 88.75)","(3.6, 4.2, 4.153488372093023)","(18.0, 22.0, 20.727272727272727)","(2.45, 2.86, 2.831578947368421)","(2.6, 3.45, 3.4327956989247315)"
09-01-2023 18:01:12.524044,"(12.0, 20.0, 19.866666666666667)","(51.0, 90.0, 88.75)","(3.6, 4.2, 4.153488372093023)","(18.0, 22.0, 20.727272727272727)","(2.45, 2.86, 2.831578947368421)","(2.6, 3.45, 3.4292207792207794)"
09-01-2023 18:01:13.483797,"(12.0, 20.0, 19.866666666666667)","(51.0, 90.0, 87.85714285714286)","(3.6, 4.1, 4.088461538461538)","(18.0, 22.0, 20.727272727272727)","(2.45, 2.86, 2.831578947368421)","(2.6, 3.45, 3.4322222222222223)"
09-01-2023 18:01:14.378025,"(12.0, 20.0, 19.875)","(51.0, 90.0, 87.85714285714286)","(3.6, 4.1, 4.088461538461538)","(18.0, 22.0, 20.727272727272727)","(2.45, 2.86, 2.831578947368421)","(2.6, 3.45, 3.435585585585586)"
09-01-2023 18:01:15.270822,"(12.0, 20.0, 19.875)","(51.0, 90.0, 87.85714285714286)","(3.6, 4.1, 4.088461538461538)","(18.0, 22.0, 20.64)","(2.45, 2.86, 2.831578947368421)","(2.6, 3.45, 3.435585585585586)"
09-01-2023 18:01:16.137515,"(12.0, 21.0, 19.275862068965516)","(51.0, 90.0, 81.66666666666667)","(3.6, 4.1, 4.07037037037037)","(18.0, 22.0, 20.64)","(2.45, 2.86, 2.831578947368421)","(2.6, 3.45, 3.435585585585586)"
09-01-2023 18:01:16.993548,"(12.0, 21.0, 19.296296296296298)","(51.0, 85.0, 77.0)","(3.6, 4.1, 4.07037037037037)","(18.0, 22.0, 20.64)","(2.45, 2.86, 2.831578947368421)","(2.6, 3.45, 3.4371559633027524)"
09-01-2023 18:01:17.857837,"(12.0, 21.0, 19.296296296296298)","(51.0, 85.0, 75.76923076923077)","(3.5, 4.1, 4.055555555555555)","(18.0, 22.0, 20.262295081967213)","(2.45, 2.86, 2.8428571428571425)","(2.6, 3.45, 3.4371559633027524)"
09-01-2023 18:01:18.716781,"(12.0, 21.0, 19.296296296296298)","(51.0, 85.0, 80.0)","(3.5, 4.1, 4.071428571428571)","(18.0, 22.0, 20.262295081967213)","(2.45, 2.88, 2.8466666666666667)","(2.6, 3.45, 3.4371559633027524)"
09-01-2023 18:01:19.618517,"(12.0, 21.0, 19.296296296296298)","(51.0, 85.0, 80.0)","(3.5, 4.1, 4.071428571428571)","(18.0, 22.0, 20.262295081967213)","(2.45, 2.88, 2.949056603773585)","(2.6, 3.45, 2.9823239436619717)"
09-01-2023 18:01:20.541855,"(12.0, 21.0, 20.045454545454547)","(41.0, 85.0, 81.25)","(3.5, 4.5, 4.4495412844036695)","(18.0, 22.0, 20.390243902439025)","(2.4, 3.0, 2.949056603773585)","(2.6, 3.0, 2.9824444444444445)"
09-01-2023 18:01:21.449039,"(12.0, 22.0, 20.5)","(41.0, 95.0, 90.0)","(3.5, 4.5, 4.408571428571429)","(18.0, 22.0, 21.121951219512194)","(2.4, 3.0, 2.9507692307692306)","(2.6, 3.0, 2.9812145748987855)"
09-01-2023 18:01:22.332343,"(12.0, 22.0, 20.37037037037037)","(41.0, 110.0, 85.17241379310344)","(3.5, 4.5, 4.435416666666667)","(18.0, 22.0, 21.142857142857142)","(2.4, 2.96, 2.94)","(2.6, 3.0, 3.098529411764706)"
09-01-2023 18:01:23.265047,"(12.0, 22.0, 20.339622641509433)","(41.0, 110.0, 85.17241379310344)","(3.5, 4.5, 4.4184210526315795)","(18.0, 21.0, 20.53846153846154)","(2.4, 2.94, 2.935)","(2.6, 3.1, 3.188636363636364)"
09-01-2023 18:01:24.117430,"(12.0, 21.0, 20.066666666666666)","(41.0, 100.0, 85.88235294117646)","(3.5, 4.4, 4.336842105263158)","(18.0, 21.0, 20.53846153846154)","(2.4, 2.94, 2.935)","(2.6, 3.2, 3.115584415584416)"
09-01-2023 18:01:25.006544,"(12.0, 21.0, 20.066666666666666)","(41.0, 100.0, 85.0)","(3.5, 4.4, 4.3076923076923075)","(18.0, 21.0, 20.25)","(2.4, 2.94, 2.9374468085106384)","(2.6, 3.2, 3.1507042253521127)"
09-01-2023 18:01:25.871145,"(12.0, 21.0, 20.066666666666666)","(41.0, 100.0, 85.0)","(3.5, 4.4, 4.333333333333333)","(18.0, 21.0, 20.53846153846154)","(2.4, 2.94, 2.9374468085106384)","(2.6, 3.2, 3.1507042253521127)"
09-01-2023 18:01:26.759201,"(12.0, 21.0, 20.066666666666666)","(41.0, 100.0, 85.0)","(3.5, 4.4, 4.314285714285714)","(18.0, 21.0, 20.53846153846154)","(2.4, 2.96, 2.949090909090909)","(2.6, 3.2, 3.1505681818181817)"
09-01-2023 18:01:27.620945,"(12.0, 21.0, 20.066666666666666)","(41.0, 100.0, 85.0)","(3.5, 4.4, 4.336842105263158)","(18.0, 21.0, 20.25)","(2.4, 2.96, 2.95)","(2.6, 3.2, 3.169798657718121)"
09-01-2023 18:01:28.484303,"(12.0, 21.0, 20.066666666666666)","(41.0, 100.0, 84.76190476190476)","(3.5, 4.4, 4.3125)","(18.0, 21.0, 20.53846153846154)","(2.4, 2.98, 2.96375)","(2.6, 3.2, 3.169798657718121)"
09-01-2023 18:01:29.390088,"(12.0, 21.0, 20.055555555555557)","(41.0, 100.0, 84.76190476190476)","(3.5, 4.4, 4.336842105263158)","(18.0, 21.0, 20.25)","(2.4, 2.96, 2.968)","(2.6, 3.15, 3.11)"
09-01-2023 18:01:30.371916,"(12.0, 19.5, 19.25)","(41.0, 95.0, 83.75)","(3.5, 4.4, 4.336842105263158)","(18.0, 22.0, 20.53846153846154)","(2.4, 2.98, 2.958823529411765)","(2.6, 3.15, 3.162857142857143)"
09-01-2023 18:01:31.388001,"(12.0, 18.5, 18.428571428571427)","(41.0, 95.0, 83.15789473684211)","(3.5, 4.4, 4.333333333333333)","(18.0, 21.0, 20.25)","(2.4, 2.98, 2.944777070063694)","(2.6, 3.2, 3.1192307692307693)"
09-01-2023 18:01:32.302169,"(12.0, 19.0, 18.416666666666668)","(41.0, 95.0, 83.15789473684211)","(3.5, 4.4, 4.3076923076923075)","(18.0, 21.0, 20.25)","(2.4, 3.0, 2.944777070063694)","(2.6, 3.2, 3.1173076923076923)"
09-01-2023 18:01:33.223042,"(12.0, 19.0, 18.416666666666668)","(41.0, 95.0, 83.15789473684211)","(3.5, 4.4, 4.357142857142858)","(18.0, 21.0, 20.53846153846154)","(2.4, 3.0, 2.9582608695652173)","(2.6, 3.15, 3.109)"
09-01-2023 18:01:34.097862,"(12.0, 19.0, 18.23076923076923)","(41.0, 95.0, 83.15789473684211)","(3.5, 4.5, 4.490598290598291)","(18.0, 21.0, 20.25)","(2.4, 2.98, 2.9582608695652173)","(2.6, 3.15, 3.106)"
09-01-2023 18:01:34.951001,"(12.0, 19.0, 18.3)","(41.0, 95.0, 83.15789473684211)","(3.5, 4.5, 4.485483870967742)","(18.0, 21.0, 20.666666666666668)","(2.4, 2.98, 2.9438709677419355)","(2.6, 3.15, 3.1571428571428575)"
09-01-2023 18:01:35.787098,"(12.0, 19.0, 18.176470588235293)","(41.0, 95.0, 83.15789473684211)","(3.5, 4.5, 4.497169811320755)","(18.0, 21.0, 20.454545454545453)","(2.4, 2.96, 2.936923076923077)","(2.6, 3.2, 3.1533333333333333)"
09-01-2023 18:01:36.641691,"(12.0, 18.5, 18.166666666666668)","(41.0, 95.0, 83.15789473684211)","(3.5, 4.6, 4.583870967741936)","(18.0, 21.0, 20.27777777777778)","(2.4, 2.94, 2.9246153846153846)","(2.6, 3.2, 3.1533333333333333)"
09-01-2023 18:01:37.497972,"(12.0, 19.0, 18.892857142857142)","(41.0, 95.0, 83.15789473684211)","(3.5, 4.5, 4.496610169491525)","(18.0, 21.0, 20.27777777777778)","(2.4, 2.94, 2.9233333333333333)","(2.6, 3.2, 2.9810240963855423)"
09-01-2023 18:01:38.409265,"(12.0, 19.5, 19.289473684210527)","(41.0, 95.0, 83.33333333333333)","(3.5, 4.6, 4.594117647058823)","(18.0, 21.0, 20.3)","(2.4, 2.96, 2.945981308411215)","(2.6, 3.0, 2.9746478873239437)"
09-01-2023 18:01:39.312680,"(12.0, 19.5, 18.785714285714285)","(41.0, 95.0, 85.0)","(3.5, 4.7, 4.5554455445544555)","(18.0, 22.0, 20.3265306122449)","(2.4, 3.0, 2.975)","(2.6, 2.98, 2.9703703703703703)"
09-01-2023 18:01:40.234985,"(12.0, 19.5, 19.125)","(41.0, 95.0, 85.21739130434783)","(3.5, 4.8, 4.706976744186047)","(18.0, 22.0, 21.022222222222222)","(2.4, 2.98, 2.9415873015873015)","(2.6, 2.98, 2.958)"
09-01-2023 18:01:41.147867,"(12.0, 19.5, 18.75)","(41.0, 95.0, 83.15789473684211)","(3.5, 4.7, 4.690322580645161)","(18.0, 22.0, 21.043478260869566)","(2.4, 2.96, 2.9426666666666668)","(2.6, 2.96, 2.942222222222222)"
09-01-2023 18:01:42.073143,"(12.0, 19.5, 19.227272727272727)","(41.0, 95.0, 83.15789473684211)","(3.5, 4.9, 4.895833333333334)","(18.0, 22.0, 21.046511627906977)","(2.4, 2.96, 2.934838709677419)","(2.6, 2.96, 2.9567567567567568)"
09-01-2023 18:01:42.938426,"(12.0, 19.5, 18.928571428571427)","(41.0, 95.0, 83.15789473684211)","(3.5, 4.9, 4.875)","(18.0, 21.0, 20.470588235294116)","(2.4, 2.96, 2.934838709677419)","(2.6, 2.96, 2.959230769230769)"
09-01-2023 18:01:43.845298,"(12.0, 19.5, 19.166666666666668)","(41.0, 95.0, 83.15789473684211)","(3.5, 4.9, 4.875)","(18.0, 21.0, 20.307692307692307)","(2.4, 2.96, 2.9344262295081966)","(2.6, 2.96, 2.957777777777778)"
09-01-2023 18:01:44.685619,"(12.0, 19.5, 18.884615384615383)","(41.0, 95.0, 83.15789473684211)","(3.5, 4.9, 4.88421052631579)","(18.0, 21.0, 20.307692307692307)","(2.4, 2.96, 2.9344262295081966)","(2.6, 2.98, 2.9584615384615383)"
09-01-2023 18:01:45.586943,"(12.0, 19.5, 19.125)","(41.0, 95.0, 83.15789473684211)","(3.5, 4.9, 4.88421052631579)","(18.0, 21.0, 20.647058823529413)","(2.4, 2.96, 2.934838709677419)","(2.6, 2.98, 2.9657142857142857)"
09-01-2023 18:01:46.444620,"(12.0, 19.5, 18.884615384615383)","(41.0, 95.0, 83.15789473684211)","(3.5, 4.9, 4.88421052631579)","(18.0, 21.0, 20.386363636363637)","(2.4, 2.96, 2.9332307692307693)","(2.6, 2.98, 2.9514285714285715)"
09-01-2023 18:01:47.304233,"(12.0, 19.5, 19.166666666666668)","(41.0, 95.0, 83.15789473684211)","(3.5, 4.9, 4.872727272727273)","(18.0, 21.0, 20.347826086956523)","(2.4, 2.96, 2.9332307692307693)","(2.6, 2.98, 2.960677966101695)"
09-01-2023 18:01:48.197510,"(12.0, 19.5, 18.928571428571427)","(41.0, 95.0, 83.15789473684211)","(3.6, 4.9, 4.872727272727273)","(17.0, 20.0, 19.714285714285715)","(2.45, 2.96, 2.908345864661654)","(2.5, 2.98, 2.9606451612903224)"
09-01-2023 18:01:49.094099,"(12.0, 19.5, 19.166666666666668)","(41.0, 90.0, 85.0)","(3.6, 4.9, 4.884615384615385)","(17.0, 19.5, 19.166666666666668)","(2.45, 2.96, 2.908441064638783)","(2.5, 2.98, 2.962121212121212)"
09-01-2023 18:01:50.007456,"(12.0, 19.5, 18.928571428571427)","(41.0, 90.0, 81.81818181818181)","(3.6, 5.0, 4.911111111111111)","(17.0, 20.0, 19.764705882352942)","(2.45, 2.96, 2.908377358490566)","(2.5, 2.98, 2.960655737704918)"
09-01-2023 18:01:50.913630,"(12.0, 19.5, 19.166666666666668)","(41.0, 90.0, 81.42857142857143)","(3.6, 5.0, 4.8315789473684205)","(17.0, 22.0, 21.071428571428573)","(2.45, 2.96, 2.9259649122807017)","(2.5, 2.98, 2.957307692307692)"
09-01-2023 18:01:51.794319,"(12.0, 19.5, 18.833333333333332)","(41.0, 90.0, 77.14285714285714)","(3.7, 5.0, 4.872881355932203)","(17.0, 22.0, 21.020833333333332)","(2.45, 2.94, 2.924)","(2.5, 2.98, 2.9566336633663366)"
09-01-2023 18:01:52.670971,"(12.0, 19.5, 18.884615384615383)","(41.0, 90.0, 77.14285714285714)","(3.7, 5.0, 4.872881355932203)","(17.0, 22.0, 21.01923076923077)","(2.45, 2.94, 2.914090909090909)","(2.5, 2.98, 2.9566336633663366)"
09-01-2023 18:01:53.489916,"(12.0, 19.5, 19.125)","(41.0, 90.0, 77.14285714285714)","(3.7, 5.0, 4.889705882352941)","(17.0, 22.0, 21.01923076923077)","(2.45, 2.92, 2.9116129032258065)","(2.5, 2.98, 2.9566336633663366)"
09-01-2023 18:01:54.380753,"(12.0, 19.5, 18.76086956521739)","(41.0, 90.0, 78.75)","(3.7, 5.0, 4.862068965517241)","(17.0, 20.0, 19.68421052631579)","(2.45, 2.92, 2.9105882352941177)","(2.5, 2.98, 2.9566336633663366)"
09-01-2023 18:01:55.276938,"(12.0, 19.5, 18.87037037037037)","(41.0, 90.0, 78.75)","(3.7, 5.0, 4.9)","(17.0, 20.0, 19.714285714285715)","(2.45, 2.92, 2.9136585365853658)","(2.5, 2.98, 2.966666666666667)"
09-01-2023 18:01:56.189022,"(12.0, 19.5, 18.846153846153847)","(41.0, 90.0, 78.75)","(3.7, 4.9, 4.895238095238096)","(17.0, 20.0, 19.714285714285715)","(2.45, 2.92, 2.9136585365853658)","(2.5, 2.98, 2.965)"
09-01-2023 18:01:57.121436,"(12.0, 19.5, 18.846153846153847)","(41.0, 90.0, 78.75)","(3.7, 4.9, 4.895238095238096)","(17.0, 20.0, 19.714285714285715)","(2.45, 2.92, 2.913809523809524)","(2.5, 2.98, 2.9707692307692306)"
09-01-2023 18:01:58.042589,"(12.0, 19.5, 18.846153846153847)","(41.0, 90.0, 78.75)","(3.7, 4.9, 4.895238095238096)","(17.0, 20.0, 19.666666666666668)","(2.45, 2.92, 2.917777777777778)","(2.5, 2.98, 2.9602416918429)"
09-01-2023 18:01:58.989337,"(12.0, 19.5, 18.555555555555557)","(41.0, 90.0, 78.75)","(3.7, 4.9, 4.894117647058824)","(17.0, 21.0, 19.76923076923077)","(2.45, 2.94, 2.920952380952381)","(2.5, 3.0, 2.9624539877300613)"
09-01-2023 18:01:59.899602,"(12.0, 19.5, 18.555555555555557)","(41.0, 90.0, 80.1923076923077)","(3.7, 4.9, 4.894117647058824)","(17.0, 21.0, 19.76923076923077)","(2.45, 2.94, 2.920952380952381)","(2.5, 3.0, 2.9458407079646016)"
09-01-2023 18:02:00.789889,"(12.0, 19.5, 18.555555555555557)","(41.0, 90.0, 78.91304347826087)","(3.7, 5.0, 4.928)","(17.0, 21.0, 19.76923076923077)","(2.45, 2.94, 2.9116666666666666)","(2.5, 3.0, 2.9453369272237198)"
09-01-2023 18:02:01.665391,"(12.0, 19.5, 18.555555555555557)","(41.0, 85.0, 83.57142857142857)","(3.7, 5.0, 4.942857142857143)","(17.0, 21.0, 19.76923076923077)","(2.45, 2.94, 2.9128)","(2.5, 3.0, 2.9453369272237198)"
09-01-2023 18:02:02.554164,"(12.0, 19.5, 18.555555555555557)","(41.0, 85.0, 83.57142857142857)","(3.7, 5.0, 4.921212121212121)","(17.0, 21.0, 19.76923076923077)","(2.45, 2.94, 2.913913043478261)","(2.5, 3.0, 2.9653846153846155)"
09-01-2023 18:02:03.462199,"(12.0, 19.5, 18.555555555555557)","(41.0, 85.0, 83.57142857142857)","(3.7, 5.0, 4.896)","(17.0, 21.0, 19.76923076923077)","(2.45, 2.94, 2.913913043478261)","(2.5, 2.98, 2.964)"
09-01-2023 18:02:04.366636,"(12.0, 19.5, 18.555555555555557)","(41.0, 85.0, 84.0909090909091)","(3.7, 4.9, 4.891666666666667)","(17.0, 21.0, 19.76923076923077)","(2.45, 2.94, 2.913913043478261)","(2.5, 2.98, 2.964)"
09-01-2023 18:02:05.263326,"(12.0, 19.5, 18.555555555555557)","(41.0, 85.0, 84.0909090909091)","(3.7, 4.9, 4.88)","(17.0, 21.0, 19.76923076923077)","(2.45, 2.94, 2.913913043478261)","(2.5, 2.98, 2.9507692307692306)"
09-01-2023 18:02:06.181245,"(12.0, 19.5, 18.34090909090909)","(41.0, 85.0, 84.0909090909091)","(3.7, 5.0, 4.993081761006289)","(17.0, 21.0, 19.545454545454547)","(2.45, 2.94, 2.9114285714285715)","(2.5, 2.96, 2.949655172413793)"
09-01-2023 18:02:07.068482,"(12.0, 18.0, 17.86111111111111)","(41.0, 85.0, 84.0909090909091)","(3.7, 5.0, 4.998717948717949)","(17.0, 21.0, 19.76923076923077)","(2.45, 2.94, 2.9114285714285715)","(2.5, 2.96, 2.942716049382716)"
09-01-2023 18:02:07.913913,"(12.0, 19.5, 18.633333333333333)","(41.0, 85.0, 84.0909090909091)","(3.7, 5.0, 4.995652173913044)","(17.0, 21.0, 19.545454545454547)","(2.45, 2.94, 2.9127272727272726)","(2.5, 2.96, 2.942716049382716)"
09-01-2023 18:02:08.769474,"(12.0, 19.5, 18.629032258064516)","(41.0, 85.0, 84.0909090909091)","(3.7, 5.0, 4.998639455782313)","(17.0, 21.0, 19.76923076923077)","(2.45, 2.94, 2.9127272727272726)","(2.5, 2.96, 2.927441860465116)"
09-01-2023 18:02:09.603668,"(12.0, 19.5, 18.629032258064516)","(41.0, 85.0, 84.0909090909091)","(3.7, 5.0, 4.990666666666667)","(17.0, 21.0, 19.76923076923077)","(2.45, 2.96, 2.932578616352201)","(2.5, 2.96, 2.927441860465116)"
09-01-2023 18:02:10.501617,"(12.0, 19.5, 18.629032258064516)","(41.0, 85.0, 84.0909090909091)","(3.8, 5.0, 4.997014925373135)","(17.0, 21.0, 19.76923076923077)","(2.45, 2.96, 2.9323174603174604)","(2.5, 2.96, 2.927191011235955)"
09-01-2023 18:02:11.410251,"(12.0, 19.5, 18.629032258064516)","(41.0, 85.0, 84.0909090909091)","(3.8, 5.0, 4.990277777777778)","(17.0, 21.0, 19.76923076923077)","(2.45, 2.96, 2.8388888888888886)","(2.5, 2.96, 2.9673684210526314)"
09-01-2023 18:02:12.334501,"(12.0, 19.0, 18.6)","(41.0, 90.0, 80.55555555555556)","(3.8, 5.1, 5.069014084507042)","(17.0, 21.0, 19.714285714285715)","(2.45, 2.96, 2.8367999999999998)","(2.5, 2.98, 3.0125)"
09-01-2023 18:02:13.321405,"(12.0, 18.5, 18.264705882352942)","(41.0, 90.0, 79.8)","(3.8, 5.3, 5.208)","(17.0, 21.0, 19.192307692307693)","(2.45, 2.88, 2.8429629629629627)","(2.5, 3.05, 3.0137254901960784)"
09-01-2023 18:02:14.187344,"(12.0, 18.5, 17.857142857142858)","(41.0, 90.0, 79.8)","(3.8, 5.4, 5.208)","(17.0, 19.5, 19.192307692307693)","(2.45, 2.86, 2.8429629629629627)","(2.5, 3.05, 3.0125)"
09-01-2023 18:02:15.137663,"(12.0, 18.0, 17.8)","(41.0, 90.0, 79.8)","(3.8, 5.4, 5.375)","(17.0, 20.0, 19.5)","(2.45, 2.84, 2.831111111111111)","(2.5, 3.05, 3.025)"
09-01-2023 18:02:15.988483,"(12.0, 18.0, 17.875)","(41.0, 90.0, 79.8)","(3.8, 5.4, 5.353846153846154)","(17.0, 20.0, 19.5)","(2.45, 2.84, 2.831111111111111)","(2.5, 3.05, 3.020967741935484)"
09-01-2023 18:02:16.851676,"(12.0, 17.5, 17.125)","(41.0, 90.0, 79.8)","(3.8, 5.5, 5.14313725490196)","(17.0, 20.0, 19.5)","(2.45, 2.84, 2.821111111111111)","(2.5, 3.05, 3.0448571428571425)"
09-01-2023 18:02:17.728644,"(12.0, 17.5, 17.289473684210527)","(41.0, 90.0, 79.8)","(3.8, 5.5, 5.144444444444444)","(17.0, 20.0, 19.5)","(2.45, 2.84, 2.824)","(2.5, 3.05, 3.0680497925311205)"
09-01-2023 18:02:18.587165,"(12.0, 17.5, 17.32857142857143)","(41.0, 90.0, 79.8)","(3.8, 5.5, 5.156)","(17.0, 19.5, 19.0)","(2.45, 2.84, 2.825454545454545)","(2.5, 3.1, 3.0672340425531917)"
09-01-2023 18:02:19.512354,"(12.0, 17.5, 17.285714285714285)","(41.0, 90.0, 79.8)","(3.8, 5.5, 5.156)","(16.0, 19.5, 19.033333333333335)","(2.45, 2.84, 2.818082191780822)","(2.5, 3.1, 3.0672340425531917)"
09-01-2023 18:02:20.426505,"(12.0, 17.5, 17.285714285714285)","(41.0, 85.0, 78.63636363636364)","(3.8, 5.5, 5.17)","(16.0, 19.5, 19.0)","(2.45, 2.84, 2.809795918367347)","(2.5, 3.1, 2.978048780487805)"
09-01-2023 18:02:21.323513,"(12.0, 17.5, 17.285714285714285)","(41.0, 85.0, 78.63636363636364)","(3.8, 5.5, 5.238613861386138)","(16.0, 19.5, 19.0625)","(2.45, 2.84, 2.822622950819672)","(2.5, 3.0, 2.970232558139535)"
09-01-2023 18:02:22.273997,"(12.0, 18.0, 17.72222222222222)","(41.0, 85.0, 78.63636363636364)","(3.8, 5.5, 5.274193548387097)","(16.0, 20.0, 19.88235294117647)","(2.45, 2.86, 2.8938235294117645)","(2.5, 2.98, 2.9707692307692306)"
09-01-2023 18:02:23.169184,"(12.0, 18.0, 17.346153846153847)","(41.0, 85.0, 78.33333333333333)","(3.8, 5.4, 5.295833333333333)","(16.0, 20.0, 19.866666666666667)","(2.45, 2.9, 2.8938235294117645)","(2.5, 2.98, 2.990535714285714)"
09-01-2023 18:02:24.045937,"(12.0, 18.0, 17.564516129032256)","(41.0, 85.0, 78.33333333333333)","(3.8, 5.4, 5.256521739130435)","(16.0, 20.0, 19.714285714285715)","(2.45, 2.88, 2.843076923076923)","(2.5, 3.05, 2.9914285714285715)"
09-01-2023 18:02:24.883825,"(12.0, 18.0, 17.5)","(41.0, 85.0, 76.76470588235294)","(3.8, 5.3, 5.21)","(16.0, 20.0, 19.818181818181817)","(2.45, 2.88, 2.8517647058823528)","(2.5, 3.05, 2.969705882352941)"
09-01-2023 18:02:25.736263,"(12.0, 18.0, 17.307692307692307)","(41.0, 85.0, 79.61538461538461)","(3.8, 5.3, 5.240425531914894)","(16.0, 20.0, 19.8)","(2.45, 2.88, 2.858181818181818)","(2.5, 2.96, 2.927252747252747)"
09-01-2023 18:02:26.594460,"(12.0, 18.0, 17.6)","(41.0, 85.0, 79.61538461538461)","(3.8, 5.3, 5.253488372093023)","(16.0, 20.0, 19.866666666666667)","(2.45, 2.88, 2.875)","(2.5, 2.96, 2.9261363636363638)"
09-01-2023 18:02:27.481629,"(12.0, 18.5, 17.833333333333332)","(41.0, 85.0, 79.61538461538461)","(3.8, 5.3, 5.253488372093023)","(16.0, 20.0, 19.866666666666667)","(2.45, 2.88, 2.875)","(2.5, 2.96, 2.927783783783784)"
09-01-2023 18:02:28.383876,"(12.0, 18.5, 18.0)","(41.0, 85.0, 79.61538461538461)","(3.9, 5.3, 5.253488372093023)","(16.0, 20.0, 19.916666666666668)","(2.4, 2.9, 2.8960655737704917)","(2.5, 2.96, 2.92320987654321)"
09-01-2023 18:02:29.304214,"(12.0, 18.5, 18.142857142857142)","(41.0, 85.0, 79.61538461538461)","(3.9, 5.3, 5.253488372093023)","(16.0, 21.0, 20.035714285714285)","(2.4, 2.9, 2.909090909090909)","(2.5, 2.96, 2.924516129032258)"
09-01-2023 18:02:30.211959,"(12.0, 18.5, 18.142857142857142)","(41.0, 85.0, 79.61538461538461)","(3.9, 5.3, 5.283333333333333)","(16.0, 21.0, 19.96153846153846)","(2.4, 2.92, 2.90695652173913)","(2.5, 2.94, 2.8739999999999997)"
09-01-2023 18:02:31.135077,"(12.0, 18.5, 18.142857142857142)","(41.0, 85.0, 79.61538461538461)","(3.9, 5.3, 5.276190476190476)","(16.0, 21.0, 19.583333333333332)","(2.4, 2.92, 2.8942)","(2.5, 2.88, 2.8726086956521737)"
09-01-2023 18:02:32.025813,"(12.0, 18.5, 18.142857142857142)","(41.0, 85.0, 80.71428571428572)","(3.9, 5.5, 5.414285714285715)","(16.0, 21.0, 19.82758620689655)","(2.4, 2.92, 2.8942)","(2.5, 2.88, 2.8726086956521737)"
09-01-2023 18:02:32.981764,"(12.0, 18.5, 17.75)","(41.0, 85.0, 80.625)","(3.9, 5.5, 5.381818181818182)","(16.0, 21.0, 19.3)","(2.4, 2.92, 2.883404255319149)","(2.5, 2.88, 2.8682758620689652)"
09-01-2023 18:02:33.929604,"(12.0, 18.5, 17.77777777777778)","(41.0, 80.0, 79.1891891891892)","(3.9, 5.5, 5.381818181818182)","(16.0, 21.0, 19.785714285714285)","(2.4, 2.92, 2.8986206896551723)","(2.5, 2.88, 2.8572631578947365)"
09-01-2023 18:02:34.826344,"(12.0, 18.5, 17.85)","(41.0, 80.0, 76.8)","(3.9, 5.5, 5.381818181818182)","(16.0, 21.0, 19.785714285714285)","(2.4, 2.92, 2.8986206896551723)","(2.5, 2.88, 2.8499999999999996)"
