,Butterfly Angel,Aston Stella,Patched,Emerley Bruce,Yankee Costanza,Brief
04-01-2023 13:35:06.103574,"(4.0, 5.6, 5.333962264150943)","(14.0, 21.0, 19.630434782608695)","(2.3, 2.56, 2.4552941176470586)","(6.0, 7.6, 7.114285714285714)","(3.5, 4.7, 4.576190476190476)","(61.0, 150.0, 138.88888888888889)"
04-01-2023 13:35:07.150142,"(4.0, 5.6, 5.333962264150943)","(14.0, 21.0, 19.630434782608695)","(2.25, 2.54, 2.4563636363636365)","(6.0, 7.6, 7.14054054054054)","(3.5, 4.7, 4.566666666666666)","(61.0, 150.0, 138.88888888888889)"
04-01-2023 13:35:08.259660,"(4.0, 5.6, 5.356896551724137)","(14.0, 21.0, 19.46)","(2.25, 2.5, 2.491111111111111)","(6.0, 7.6, 7.222222222222222)","(3.5, 4.6, 4.545454545454545)","(61.0, 150.0, 138.88888888888889)"
04-01-2023 13:35:09.393361,"(4.0, 5.6, 5.333962264150943)","(14.0, 21.0, 19.95)","(2.25, 2.5, 2.4555555555555557)","(6.0, 7.6, 7.26)","(3.5, 4.6, 4.56)","(61.0, 150.0, 138.88888888888889)"
04-01-2023 13:35:10.431915,"(4.0, 5.6, 5.356896551724137)","(14.0, 21.0, 19.95)","(2.25, 2.5, 2.4657142857142857)","(6.0, 7.6, 7.211428571428571)","(3.5, 4.6, 4.521052631578947)","(61.0, 150.0, 138.88888888888889)"
04-01-2023 13:35:11.445294,"(4.0, 5.6, 5.356896551724137)","(14.0, 20.0, 19.305555555555557)","(2.25, 2.5, 2.468)","(6.0, 7.6, 7.211428571428571)","(3.5, 4.7, 4.550000000000001)","(61.0, 150.0, 138.88888888888889)"
04-01-2023 13:35:12.567160,"(4.0, 5.6, 5.333962264150943)","(14.0, 20.0, 19.210526315789473)","(2.25, 2.48, 2.4466666666666668)","(6.0, 7.6, 7.211428571428571)","(3.5, 4.7, 4.550000000000001)","(61.0, 150.0, 138.88888888888889)"
04-01-2023 13:35:13.678717,"(4.0, 5.6, 5.356896551724137)","(14.0, 20.0, 19.210526315789473)","(2.25, 2.5, 2.4657142857142857)","(6.0, 7.6, 7.211428571428571)","(3.5, 4.7, 4.5285714285714285)","(61.0, 150.0, 115.71428571428571)"
04-01-2023 13:35:14.774590,"(4.0, 5.6, 5.333962264150943)","(14.0, 20.0, 19.305555555555557)","(2.25, 2.54, 2.476470588235294)","(6.0, 7.6, 7.192)","(3.5, 4.7, 4.5285714285714285)","(61.0, 150.0, 120.0)"
04-01-2023 13:35:15.921517,"(4.0, 5.6, 5.3352941176470585)","(14.0, 20.0, 19.305555555555557)","(2.25, 2.48, 2.476470588235294)","(6.0, 7.6, 7.192)","(3.5, 4.7, 4.581818181818181)","(61.0, 150.0, 116.0)"
04-01-2023 13:35:17.056352,"(4.0, 5.6, 5.358928571428571)","(14.0, 24.0, 21.523809523809526)","(2.25, 2.5, 2.4952941176470587)","(6.0, 7.6, 7.308571428571429)","(3.5, 4.6, 4.581818181818181)","(61.0, 140.0, 114.28571428571429)"
04-01-2023 13:35:18.153991,"(4.0, 5.6, 5.3352941176470585)","(14.0, 19.5, 18.944444444444443)","(2.25, 2.5, 2.494285714285714)","(6.0, 7.6, 7.308571428571429)","(3.5, 4.6, 4.581818181818181)","(61.0, 140.0, 110.0)"
04-01-2023 13:35:19.263273,"(4.0, 5.6, 5.3352941176470585)","(14.0, 19.5, 18.944444444444443)","(2.25, 2.5, 2.506666666666667)","(6.0, 7.6, 7.308571428571429)","(3.5, 4.6, 4.581818181818181)","(61.0, 140.0, 110.0)"
04-01-2023 13:35:20.402967,"(4.0, 5.6, 5.358928571428571)","(14.0, 19.5, 18.944444444444443)","(2.25, 2.54, 2.5300000000000002)","(6.0, 7.6, 7.114285714285714)","(3.5, 4.6, 4.584615384615384)","(61.0, 140.0, 110.0)"
04-01-2023 13:35:21.617465,"(4.0, 5.6, 5.3352941176470585)","(14.0, 19.5, 18.944444444444443)","(2.25, 2.52, 2.514666666666667)","(6.0, 7.6, 7.290909090909091)","(3.5, 4.6, 4.584615384615384)","(61.0, 140.0, 110.0)"
04-01-2023 13:35:22.862891,"(4.0, 5.6, 5.358928571428571)","(14.0, 19.5, 18.944444444444443)","(2.25, 2.52, 2.303741935483871)","(6.0, 7.6, 7.952941176470588)","(3.5, 4.6, 4.4975609756097565)","(61.0, 140.0, 130.0)"
04-01-2023 13:35:24.176919,"(4.0, 5.6, 5.462857142857143)","(14.0, 21.0, 20.02777777777778)","(2.25, 2.42, 2.303741935483871)","(6.0, 8.0, 8.084615384615384)","(3.5, 4.9, 4.6038461538461535)","(61.0, 140.0, 118.75)"
04-01-2023 13:35:25.287681,"(4.0, 5.6, 5.510344827586207)","(14.0, 21.0, 19.47826086956522)","(2.25, 2.38, 2.375)","(6.0, 8.2, 8.084615384615384)","(3.5, 4.9, 4.6038461538461535)","(61.0, 130.0, 118.75)"
04-01-2023 13:35:26.337905,"(4.0, 5.6, 5.577777777777778)","(14.0, 21.0, 19.47826086956522)","(2.25, 2.36, 2.336)","(6.0, 8.2, 8.062068965517241)","(3.5, 4.9, 4.720454545454546)","(61.0, 130.0, 118.75)"
04-01-2023 13:35:27.444139,"(4.0, 5.7, 5.573076923076924)","(14.0, 21.0, 19.32)","(2.25, 2.36, 2.3923170731707315)","(6.0, 8.2, 8.033333333333333)","(3.5, 4.9, 4.709638554216868)","(61.0, 130.0, 114.28571428571429)"
04-01-2023 13:35:28.551704,"(4.0, 5.7, 5.511111111111111)","(14.0, 21.0, 19.395833333333332)","(2.25, 2.4, 2.379722222222222)","(6.0, 8.2, 7.5600000000000005)","(3.5, 4.9, 4.72093023255814)","(61.0, 120.0, 114.28571428571429)"
04-01-2023 13:35:29.619713,"(4.0, 5.7, 5.465217391304348)","(14.0, 21.0, 20.02777777777778)","(2.25, 2.38, 2.379722222222222)","(6.0, 8.2, 7.5600000000000005)","(3.5, 4.9, 4.72093023255814)","(61.0, 120.0, 95.0)"
04-01-2023 13:35:30.698998,"(4.0, 5.7, 5.507142857142857)","(14.0, 20.0, 19.305555555555557)","(2.25, 2.38, 2.37775)","(6.0, 8.2, 7.959999999999999)","(3.5, 4.9, 4.709876543209877)","(61.0, 120.0, 93.75)"
04-01-2023 13:35:31.816323,"(4.0, 5.7, 5.543478260869565)","(14.0, 20.0, 19.210526315789473)","(2.25, 2.38, 2.3657142857142857)","(6.0, 8.2, 8.085714285714285)","(3.5, 4.9, 4.72093023255814)","(61.0, 120.0, 84.28571428571429)"
04-01-2023 13:35:32.812216,"(4.0, 5.7, 5.583333333333333)","(14.0, 20.0, 19.210526315789473)","(2.25, 2.4, 2.3657142857142857)","(6.0, 8.2, 8.085714285714285)","(3.5, 4.9, 4.72093023255814)","(61.0, 120.0, 97.5)"
04-01-2023 13:35:33.863713,"(4.0, 5.7, 5.583333333333333)","(14.0, 20.0, 19.210526315789473)","(2.25, 2.4, 2.3657142857142857)","(6.0, 8.2, 8.085714285714285)","(3.5, 4.9, 4.766666666666667)","(61.0, 120.0, 91.42857142857143)"
04-01-2023 13:35:35.046467,"(4.0, 5.7, 5.583333333333333)","(14.0, 20.0, 19.210526315789473)","(2.25, 2.4, 2.3902890173410403)","(6.0, 8.2, 8.085714285714285)","(3.5, 4.8, 4.625)","(61.0, 120.0, 91.42857142857143)"
04-01-2023 13:35:36.147211,"(4.0, 5.7, 5.595238095238095)","(14.0, 20.0, 19.25)","(2.25, 2.4, 2.3878021978021975)","(6.0, 8.2, 8.147368421052631)","(3.5, 4.7, 4.5200000000000005)","(61.0, 120.0, 97.5)"
04-01-2023 13:35:37.258105,"(4.0, 5.7, 5.5625)","(14.0, 19.5, 17.833333333333332)","(2.25, 2.4, 2.3905454545454545)","(6.0, 8.4, 8.08695652173913)","(3.5, 4.7, 4.566666666666667)","(61.0, 120.0, 106.15384615384616)"
04-01-2023 13:35:38.411028,"(4.0, 5.8, 5.694736842105263)","(14.0, 19.5, 18.0)","(2.25, 2.4, 2.3905454545454545)","(6.0, 8.4, 7.657142857142857)","(3.5, 4.7, 4.64)","(61.0, 120.0, 104.44444444444444)"
04-01-2023 13:35:39.458634,"(4.0, 5.7, 5.676923076923077)","(14.0, 19.5, 17.5)","(2.25, 2.4, 2.3905454545454545)","(6.0, 8.4, 7.657142857142857)","(3.5, 4.8, 5.033333333333333)","(61.0, 120.0, 104.44444444444444)"
04-01-2023 13:35:40.405249,"(4.0, 5.8, 5.666666666666666)","(14.0, 19.5, 18.357142857142858)","(2.25, 2.4, 2.3916)","(6.0, 8.4, 7.966666666666667)","(3.5, 5.1, 5.033333333333333)","(61.0, 120.0, 104.44444444444444)"
04-01-2023 13:35:41.495854,"(4.0, 5.8, 5.666666666666666)","(14.0, 19.5, 18.357142857142858)","(2.2, 2.4, 2.3916)","(6.0, 8.4, 7.966666666666667)","(3.5, 5.1, 5.033333333333333)","(51.0, 120.0, 104.44444444444444)"
04-01-2023 13:35:42.582095,"(4.0, 5.8, 5.666666666666666)","(14.0, 19.5, 18.357142857142858)","(2.2, 2.4, 2.3916)","(6.0, 8.4, 7.966666666666667)","(3.5, 5.1, 5.033333333333333)","(51.0, 120.0, 104.44444444444444)"
04-01-2023 13:35:43.610796,"(4.0, 5.6, 5.483333333333333)","(14.0, 19.0, 18.8)","(2.2, 2.38, 2.3786928104575162)","(6.0, 8.4, 8.222222222222223)","(3.5, 4.9, 4.85)","(51.0, 120.0, 97.5)"
04-01-2023 13:35:44.674882,"(4.2, 5.5, 5.388888888888888)","(14.0, 22.0, 21.692307692307693)","(2.25, 2.38, 2.392857142857143)","(6.5, 8.4, 8.45)","(3.7, 5.0, 4.8307692307692305)","(61.0, 120.0, 104.44444444444444)"
04-01-2023 13:35:45.724902,"(4.2, 5.5, 5.3374999999999995)","(14.0, 22.0, 21.714285714285715)","(2.25, 2.4, 2.3511909262759922)","(6.5, 8.6, 8.3375)","(3.7, 5.0, 4.824242424242424)","(61.0, 120.0, 104.28571428571428)"
04-01-2023 13:35:46.738979,"(4.2, 5.5, 5.3545454545454545)","(14.0, 22.0, 21.733333333333334)","(2.25, 2.42, 2.4006602768903087)","(6.5, 8.6, 8.36923076923077)","(3.7, 5.0, 4.628571428571428)","(61.0, 120.0, 104.44444444444444)"
04-01-2023 13:35:47.864446,"(4.2, 5.4, 5.3125)","(14.0, 22.0, 21.294117647058822)","(2.25, 2.42, 2.4003463203463205)","(6.5, 8.4, 8.36923076923077)","(3.7, 4.7, 4.6375)","(61.0, 120.0, 97.5)"
04-01-2023 13:35:49.030072,"(4.2, 5.4, 5.333333333333333)","(14.0, 21.0, 20.5)","(2.25, 2.42, 2.400348204570185)","(6.5, 8.4, 8.375)","(3.7, 4.8, 4.65)","(61.0, 120.0, 88.0)"
04-01-2023 13:35:50.419540,"(4.2, 5.5, 5.355555555555555)","(14.0, 20.0, 19.2)","(2.25, 2.42, 2.4002838427947597)","(6.5, 8.4, 8.375)","(3.7, 4.8, 4.65)","(61.0, 120.0, 88.0)"
04-01-2023 13:35:51.796083,"(4.2, 5.5, 5.454166666666667)","(14.0, 20.0, 19.176470588235293)","(2.25, 2.42, 2.400240700218818)","(6.5, 8.4, 8.415384615384616)","(3.7, 4.8, 4.496)","(61.0, 120.0, 95.0)"
04-01-2023 13:35:53.022376,"(4.2, 5.5, 5.454166666666667)","(14.0, 20.0, 19.23076923076923)","(2.25, 2.42, 2.4016666666666664)","(6.5, 8.6, 8.428571428571429)","(3.7, 4.7, 4.530769230769231)","(61.0, 110.0, 95.0)"
04-01-2023 13:35:54.063550,"(4.2, 5.5, 5.48125)","(14.0, 20.0, 19.333333333333332)","(2.25, 2.42, 2.4016666666666664)","(6.5, 8.6, 8.428571428571429)","(3.7, 4.6, 4.528)","(61.0, 110.0, 95.0)"
04-01-2023 13:35:55.266223,"(4.2, 5.6, 5.546153846153846)","(14.0, 20.0, 19.782608695652172)","(2.25, 2.42, 2.401581395348837)","(6.5, 8.6, 8.600000000000001)","(3.7, 4.6, 4.2272727272727275)","(61.0, 110.0, 93.33333333333333)"
04-01-2023 13:35:56.500882,"(4.2, 6.0, 5.93125)","(14.0, 20.0, 19.838709677419356)","(2.25, 2.42, 2.401291338582677)","(6.5, 8.8, 8.466666666666667)","(3.7, 4.4, 4.2615384615384615)","(61.0, 120.0, 84.28571428571429)"
04-01-2023 13:35:57.777566,"(4.2, 5.9, 5.818181818181818)","(14.0, 20.0, 19.8125)","(2.25, 2.42, 2.401291338582677)","(6.5, 8.8, 8.763636363636364)","(3.7, 4.4, 4.326829268292683)","(61.0, 110.0, 84.28571428571429)"
04-01-2023 13:35:59.020492,"(4.2, 5.8, 5.781818181818181)","(14.0, 20.0, 19.785714285714285)","(2.25, 2.42, 2.400992)","(6.5, 8.8, 8.763636363636364)","(3.7, 4.4, 4.361111111111112)","(61.0, 110.0, 84.28571428571429)"
04-01-2023 13:36:00.202021,"(4.2, 5.8, 5.675)","(14.0, 20.0, 19.0)","(2.25, 2.42, 2.40258064516129)","(6.5, 9.0, 8.794736842105264)","(3.7, 4.4, 4.361111111111112)","(61.0, 110.0, 100.0)"
04-01-2023 13:36:01.358818,"(4.2, 5.7, 5.675)","(14.0, 19.5, 19.0)","(2.25, 2.42, 2.402584434654919)","(6.5, 9.0, 8.764705882352942)","(3.7, 4.4, 4.386956521739131)","(61.0, 110.0, 100.625)"
04-01-2023 13:36:02.536287,"(4.2, 5.8, 5.646153846153846)","(14.0, 19.5, 18.433333333333334)","(2.25, 2.42, 2.402603550295858)","(6.5, 9.0, 8.760000000000002)","(3.7, 4.4, 4.392156862745098)","(61.0, 110.0, 103.57142857142857)"
04-01-2023 13:36:03.743607,"(4.2, 5.7, 5.695)","(15.0, 18.5, 18.5)","(2.2, 2.42, 2.402603550295858)","(6.5, 8.8, 8.75294117647059)","(3.6, 4.4, 4.3909090909090915)","(61.0, 110.0, 103.57142857142857)"
04-01-2023 13:36:04.867737,"(4.2, 5.7, 5.695)","(15.0, 19.0, 18.5)","(2.2, 2.42, 2.402603550295858)","(6.5, 8.8, 8.783333333333333)","(3.6, 4.4, 4.391489361702128)","(61.0, 110.0, 93.75)"
04-01-2023 13:36:06.051730,"(4.2, 5.8, 5.6866666666666665)","(15.0, 19.0, 18.357142857142858)","(2.2, 2.42, 2.381172638436482)","(6.5, 8.8, 8.8125)","(3.6, 4.4, 4.37741935483871)","(61.0, 100.0, 93.75)"
04-01-2023 13:36:07.239270,"(4.2, 5.8, 5.6875)","(15.0, 19.0, 18.625)","(2.2, 2.42, 2.403030303030303)","(6.5, 9.0, 8.88)","(3.6, 4.4, 4.37741935483871)","(61.0, 100.0, 94.23076923076923)"
04-01-2023 13:36:08.334813,"(4.2, 5.8, 5.712820512820513)","(15.0, 19.0, 18.625)","(2.2, 2.42, 2.4033333333333333)","(6.5, 9.4, 9.100000000000001)","(3.6, 4.4, 4.364179104477612)","(61.0, 100.0, 93.57142857142857)"
04-01-2023 13:36:09.406889,"(4.2, 5.7, 5.652631578947369)","(15.0, 19.0, 18.90909090909091)","(2.2, 2.42, 2.409411764705882)","(6.5, 9.4, 9.090909090909092)","(3.6, 4.4, 4.33)","(61.0, 100.0, 93.57142857142857)"
04-01-2023 13:36:10.599448,"(4.2, 5.7, 5.6454545454545455)","(15.0, 19.5, 18.95945945945946)","(2.2, 2.44, 2.4058823529411764)","(6.5, 9.4, 9.070967741935485)","(3.6, 4.4, 4.24875)","(61.0, 100.0, 96.25)"
04-01-2023 13:36:11.841134,"(4.2, 5.7, 5.621739130434783)","(15.0, 19.0, 18.833333333333332)","(2.2, 2.44, 2.4144444444444444)","(6.5, 9.4, 9.128)","(3.6, 4.4, 4.245859872611465)","(61.0, 100.0, 92.5)"
04-01-2023 13:36:12.953494,"(4.2, 5.7, 5.635714285714285)","(15.0, 19.0, 18.833333333333332)","(2.2, 2.42, 2.4)","(6.5, 9.4, 9.106666666666667)","(3.6, 4.4, 4.245859872611465)","(61.0, 100.0, 94.375)"
04-01-2023 13:36:14.264484,"(4.2, 5.7, 5.635714285714285)","(15.0, 19.5, 18.90909090909091)","(2.2, 2.42, 2.4013793103448275)","(6.5, 9.4, 9.085714285714285)","(3.6, 4.4, 4.245859872611465)","(61.0, 100.0, 95.0)"
04-01-2023 13:36:15.531410,"(4.2, 5.7, 5.635714285714285)","(15.0, 19.0, 19.017857142857142)","(2.2, 2.42, 2.4013793103448275)","(6.5, 9.4, 9.106666666666667)","(3.6, 4.4, 4.245859872611465)","(61.0, 100.0, 91.42857142857143)"
04-01-2023 13:36:17.214120,"(4.2, 5.8, 5.691891891891892)","(15.0, 19.0, 18.952380952380953)","(2.2, 2.4, 2.3874999999999997)","(6.5, 9.4, 9.136585365853659)","(3.6, 4.4, 4.273873873873874)","(61.0, 100.0, 94.375)"
04-01-2023 13:36:18.708039,"(4.2, 5.8, 5.674074074074074)","(15.0, 19.0, 18.75)","(2.2, 2.4, 2.3835294117647057)","(6.5, 9.4, 9.12)","(3.6, 4.4, 4.273873873873874)","(61.0, 100.0, 87.5)"
04-01-2023 13:36:19.844698,"(4.2, 5.8, 5.674074074074074)","(15.0, 19.5, 18.916666666666668)","(2.2, 2.42, 2.3899999999999997)","(6.5, 9.2, 9.05945945945946)","(3.6, 4.4, 4.273873873873874)","(61.0, 95.0, 84.0)"
04-01-2023 13:36:20.911181,"(4.2, 5.8, 5.678947368421053)","(15.0, 19.5, 19.363636363636363)","(2.2, 2.4, 2.3945454545454545)","(6.5, 9.2, 9.05945945945946)","(3.6, 4.4, 4.271304347826087)","(61.0, 100.0, 84.0)"
04-01-2023 13:36:22.104771,"(4.2, 5.8, 5.688235294117646)","(15.0, 21.0, 19.333333333333332)","(2.2, 2.4, 2.3651612903225807)","(6.5, 9.2, 9.018181818181818)","(3.6, 4.4, 4.258333333333333)","(61.0, 100.0, 93.33333333333333)"
04-01-2023 13:36:23.256913,"(4.2, 6.2, 5.924324324324325)","(15.0, 21.0, 19.444444444444443)","(2.2, 2.38, 2.328695652173913)","(6.5, 9.2, 8.90909090909091)","(3.6, 4.3, 4.258333333333333)","(61.0, 100.0, 84.0)"
04-01-2023 13:36:24.376849,"(4.2, 6.2, 6.180952380952381)","(15.0, 21.0, 19.526315789473685)","(2.2, 2.36, 2.327017543859649)","(6.5, 9.2, 8.9)","(3.6, 4.3, 4.264285714285714)","(61.0, 100.0, 95.0)"
04-01-2023 13:36:25.498778,"(4.2, 6.2, 6.180645161290323)","(15.0, 21.0, 19.434782608695652)","(2.15, 2.36, 2.3231372549019604)","(6.5, 9.0, 8.9)","(3.7, 4.3, 4.264285714285714)","(61.0, 100.0, 112.85714285714286)"
04-01-2023 13:36:26.568200,"(4.2, 6.2, 6.1891891891891895)","(15.0, 21.0, 19.81578947368421)","(2.15, 2.36, 2.324444444444444)","(6.5, 9.0, 8.91304347826087)","(3.7, 4.3, 4.270588235294118)","(61.0, 150.0, 113.88888888888889)"
04-01-2023 13:36:27.613623,"(4.2, 6.2, 6.1380952380952385)","(15.0, 21.0, 19.81578947368421)","(2.15, 2.34, 2.313333333333333)","(6.5, 9.0, 8.91304347826087)","(3.7, 4.3, 4.271153846153846)","(61.0, 150.0, 113.88888888888889)"
04-01-2023 13:36:28.706445,"(4.2, 6.2, 6.1657142857142855)","(15.0, 21.0, 19.81578947368421)","(2.15, 2.32, 2.330344827586207)","(6.5, 9.0, 8.925925925925926)","(3.7, 4.3, 4.266141732283465)","(61.0, 150.0, 113.88888888888889)"
04-01-2023 13:36:29.794900,"(4.2, 6.4, 6.136936936936937)","(15.0, 21.0, 19.714285714285715)","(2.15, 2.34, 2.330344827586207)","(6.5, 9.0, 8.913333333333334)","(3.7, 4.4, 4.248275862068965)","(61.0, 150.0, 113.88888888888889)"
04-01-2023 13:36:30.880616,"(4.2, 6.6, 6.447619047619048)","(15.0, 19.5, 19.375)","(2.15, 2.34, 2.2828378378378376)","(6.5, 9.0, 8.911111111111111)","(3.7, 4.3, 4.2444444444444445)","(61.0, 150.0, 113.88888888888889)"
04-01-2023 13:36:31.901825,"(4.2, 6.6, 6.515151515151515)","(15.0, 20.0, 19.25)","(2.15, 2.28, 2.244984802431611)","(6.5, 9.0, 8.854545454545455)","(3.7, 4.3, 4.266666666666667)","(61.0, 150.0, 132.14285714285714)"
04-01-2023 13:36:33.020557,"(4.2, 6.6, 6.54)","(15.0, 20.0, 19.5)","(2.15, 2.28, 2.2448520710059174)","(6.5, 9.0, 8.911111111111111)","(3.7, 4.3, 4.362745098039215)","(61.0, 140.0, 113.69565217391305)"
04-01-2023 13:36:34.096818,"(4.2, 6.6, 6.572222222222222)","(15.0, 20.0, 19.272727272727273)","(2.15, 2.28, 2.2429906542056077)","(6.5, 9.0, 8.866666666666667)","(3.7, 4.5, 4.4025)","(61.0, 140.0, 113.69565217391305)"
04-01-2023 13:36:35.168753,"(4.4, 6.8, 6.723809523809524)","(15.0, 20.0, 18.982142857142858)","(2.15, 2.24, 2.240733944954129)","(6.5, 9.0, 8.836363636363636)","(3.7, 4.5, 4.483673469387755)","(61.0, 140.0, 126.53846153846155)"
04-01-2023 13:36:36.305108,"(4.4, 6.2, 6.0375)","(15.0, 20.0, 19.714285714285715)","(2.15, 2.26, 2.227796610169492)","(6.5, 9.0, 8.741176470588236)","(3.7, 4.5, 4.554098360655738)","(61.0, 130.0, 126.53846153846155)"
04-01-2023 13:36:37.423213,"(4.4, 6.2, 6.085245901639344)","(15.0, 20.0, 19.714285714285715)","(2.15, 2.24, 2.224193548387097)","(6.5, 8.8, 8.786666666666667)","(3.7, 4.6, 4.691891891891892)","(61.0, 130.0, 126.53846153846155)"
04-01-2023 13:36:38.500346,"(4.4, 6.2, 5.958490566037736)","(15.0, 21.0, 20.02857142857143)","(2.15, 2.24, 2.227692307692308)","(6.5, 8.8, 8.77142857142857)","(3.7, 4.7, 4.784782608695652)","(61.0, 130.0, 126.53846153846155)"
04-01-2023 13:36:39.546859,"(4.4, 6.2, 5.925581395348837)","(15.0, 21.0, 19.923076923076923)","(2.15, 2.24, 2.227692307692308)","(6.5, 9.0, 8.663157894736841)","(3.7, 4.8, 4.864044943820225)","(61.0, 130.0, 126.53846153846155)"
04-01-2023 13:36:40.679011,"(4.4, 6.0, 5.974193548387097)","(15.0, 20.0, 19.93181818181818)","(2.15, 2.24, 2.237777777777778)","(6.5, 9.0, 8.65)","(3.7, 4.9, 4.867741935483871)","(61.0, 130.0, 126.53846153846155)"
04-01-2023 13:36:41.638898,"(4.4, 6.0, 5.944827586206896)","(15.0, 20.0, 19.428571428571427)","(2.1, 2.24, 2.237777777777778)","(6.5, 9.0, 8.65)","(3.7, 4.9, 4.865909090909091)","(61.0, 130.0, 126.53846153846155)"
04-01-2023 13:36:42.563453,"(4.4, 6.0, 5.956756756756756)","(15.0, 20.0, 19.76923076923077)","(2.1, 2.26, 2.2250793650793654)","(6.5, 8.8, 8.64)","(3.7, 4.9, 4.865909090909091)","(61.0, 130.0, 126.53846153846155)"
04-01-2023 13:36:43.697224,"(4.4, 5.9, 5.85)","(15.0, 20.0, 19.79310344827586)","(2.1, 2.26, 2.2251162790697676)","(6.5, 8.8, 8.647058823529413)","(3.7, 4.9, 4.858823529411765)","(61.0, 130.0, 126.53846153846155)"
04-01-2023 13:36:44.742597,"(4.4, 6.0, 5.947058823529412)","(15.0, 20.0, 19.79310344827586)","(2.1, 2.26, 2.2251162790697676)","(6.5, 8.8, 8.79375)","(3.8, 4.9, 4.835)","(61.0, 130.0, 100.0)"
04-01-2023 13:36:45.818698,"(4.4, 6.0, 5.962962962962963)","(15.0, 20.0, 19.928571428571427)","(2.1, 2.24, 2.1952000000000003)","(6.5, 9.0, 8.7)","(3.8, 5.0, 4.921739130434783)","(61.0, 120.0, 100.0)"
04-01-2023 13:36:46.920013,"(4.4, 6.0, 5.966666666666667)","(15.0, 20.0, 19.928571428571427)","(2.1, 2.22, 2.1910638297872342)","(6.5, 8.8, 8.672727272727272)","(3.8, 5.0, 4.95)","(61.0, 120.0, 100.0)"
04-01-2023 13:36:47.976505,"(4.4, 6.2, 5.907692307692308)","(15.0, 20.0, 19.795454545454547)","(2.1, 2.22, 2.1910638297872342)","(6.5, 8.8, 8.672727272727272)","(3.8, 5.0, 4.925925925925926)","(61.0, 120.0, 100.0)"
04-01-2023 13:36:48.907026,"(4.4, 6.2, 6.082089552238806)","(15.0, 20.0, 19.65)","(2.1, 2.22, 2.180982456140351)","(6.5, 8.8, 8.7)","(3.8, 5.0, 4.925925925925926)","(61.0, 120.0, 113.63636363636364)"
04-01-2023 13:36:49.905340,"(4.4, 6.2, 6.108270676691729)","(15.0, 20.0, 18.92)","(2.1, 2.18, 2.1613114754098364)","(6.5, 8.8, 8.755555555555556)","(3.8, 5.0, 4.935483870967742)","(61.0, 130.0, 118.0)"
04-01-2023 13:36:51.002397,"(4.4, 6.4, 6.118181818181818)","(15.0, 20.0, 19.0625)","(2.1, 2.16, 2.151851851851852)","(6.5, 8.8, 8.755555555555556)","(3.8, 5.0, 4.925000000000001)","(61.0, 130.0, 118.0)"
04-01-2023 13:36:52.113757,"(4.4, 6.4, 6.133333333333334)","(15.0, 20.0, 19.375)","(2.1, 2.16, 2.151666666666667)","(6.5, 8.8, 8.928571428571429)","(3.8, 5.0, 4.954545454545455)","(61.0, 130.0, 118.75)"
04-01-2023 13:36:53.207906,"(4.4, 6.4, 6.166666666666667)","(15.0, 20.0, 19.615384615384617)","(2.1, 2.16, 2.155510204081633)","(6.5, 9.0, 8.76)","(3.8, 5.0, 4.975)","(61.0, 130.0, 113.4375)"
04-01-2023 13:36:54.225040,"(4.4, 6.4, 6.166666666666667)","(15.0, 20.0, 19.785714285714285)","(2.1, 2.16, 2.155510204081633)","(6.5, 9.0, 8.668965517241379)","(3.9, 5.0, 4.954166666666667)","(61.0, 120.0, 115.33333333333334)"
04-01-2023 13:36:55.178398,"(4.4, 6.4, 6.16)","(15.0, 20.0, 19.666666666666668)","(2.1, 2.16, 2.1526829268292684)","(6.5, 9.0, 8.668965517241379)","(3.9, 5.0, 4.959090909090909)","(61.0, 120.0, 115.33333333333334)"
04-01-2023 13:36:56.157581,"(4.4, 6.4, 6.170731707317073)","(15.0, 21.0, 20.636363636363637)","(2.1, 2.16, 2.1415873015873017)","(6.5, 9.0, 8.7)","(3.9, 5.0, 4.959090909090909)","(61.0, 120.0, 115.0)"
04-01-2023 13:36:57.137926,"(4.4, 6.4, 6.1866666666666665)","(15.0, 21.0, 20.444444444444443)","(2.05, 2.18, 2.1500990099009902)","(6.5, 8.8, 8.705882352941178)","(3.9, 5.1, 5.107692307692308)","(61.0, 120.0, 118.0)"
04-01-2023 13:36:58.182131,"(4.4, 6.4, 6.288888888888889)","(15.0, 21.0, 20.526315789473685)","(2.05, 2.16, 2.147079646017699)","(6.5, 8.8, 8.642424242424243)","(3.9, 5.2, 5.09047619047619)","(61.0, 140.0, 118.0)"
04-01-2023 13:36:59.321002,"(4.4, 6.4, 6.237288135593221)","(15.0, 21.0, 19.807692307692307)","(2.05, 2.18, 2.147079646017699)","(6.5, 8.8, 8.492307692307692)","(3.9, 5.1, 5.294339622641509)","(61.0, 140.0, 115.0)"
04-01-2023 13:37:00.371371,"(4.4, 6.4, 6.168674698795181)","(15.0, 19.5, 19.416666666666668)","(2.05, 2.14, 2.1392)","(6.5, 8.6, 8.492307692307692)","(3.9, 5.3, 5.294230769230769)","(61.0, 140.0, 115.0)"
04-01-2023 13:37:01.318354,"(4.4, 6.4, 6.2)","(15.0, 21.0, 19.594594594594593)","(2.05, 2.16, 2.1327058823529415)","(6.5, 8.6, 8.459999999999999)","(3.9, 5.3, 5.295)","(61.0, 140.0, 106.66666666666667)"
