,Yering Rose,Keekee,Ace Star,Elpine Warrior,Mac A Boy,Social Writer,Keayang Bieber,Lazio Lass
14-12-2022 19:08:14.082439,"(4.2, 5.3, 5.18)","(26.0, 44.0, 40.8)","(11.0, 18.0, 17.0)","(2.35, 2.86, 2.66)","(41.0, 70.0, 64.0)","(7.0, 10.5, 10.325)","(18.0, 38.0, 30.0)","(4.0, 5.9, 5.5)"
14-12-2022 19:08:15.332095,"(4.2, 5.3, 5.166666666666666)","(26.0, 44.0, 40.8)","(11.0, 18.0, 17.0)","(2.35, 2.84, 2.66)","(41.0, 70.0, 64.0)","(7.0, 10.5, 10.325)","(18.0, 40.0, 36.0)","(3.8, 5.9, 5.65483870967742)"
14-12-2022 19:08:16.476739,"(4.2, 5.3, 5.166666666666666)","(26.0, 44.0, 40.8)","(11.0, 18.0, 16.5)","(2.35, 2.84, 2.66)","(41.0, 70.0, 64.0)","(7.0, 10.5, 10.325)","(18.0, 40.0, 36.0)","(3.8, 5.7, 5.548648648648649)"
14-12-2022 19:08:17.615963,"(4.2, 5.4, 5.1499999999999995)","(26.0, 44.0, 41.714285714285715)","(11.0, 18.0, 17.285714285714285)","(2.35, 2.84, 2.737142857142857)","(41.0, 70.0, 58.0)","(7.0, 10.5, 10.325)","(18.0, 40.0, 36.8)","(3.8, 5.6, 5.199999999999999)"
14-12-2022 19:08:18.723705,"(4.2, 5.6, 5.35)","(26.0, 44.0, 41.714285714285715)","(11.0, 18.0, 17.583333333333332)","(2.35, 2.78, 2.694285714285714)","(41.0, 70.0, 58.0)","(7.0, 10.5, 10.325)","(18.0, 40.0, 36.8)","(3.9, 5.7, 5.5)"
14-12-2022 19:08:19.942162,"(4.2, 5.5, 5.142857142857143)","(26.0, 44.0, 41.714285714285715)","(11.0, 18.0, 16.363636363636363)","(2.35, 2.76, 2.748484848484848)","(41.0, 75.0, 60.5)","(7.0, 10.5, 10.446153846153846)","(18.0, 40.0, 36.8)","(3.9, 5.8, 5.345454545454546)"
14-12-2022 19:08:21.119861,"(4.2, 5.5, 5.142857142857143)","(26.0, 44.0, 41.714285714285715)","(11.0, 17.5, 16.75)","(2.35, 2.54, 2.5)","(41.0, 110.0, 74.44444444444444)","(7.0, 10.5, 10.446153846153846)","(18.0, 40.0, 36.8)","(3.9, 5.8, 5.345454545454546)"
14-12-2022 19:08:22.301899,"(4.2, 5.5, 5.033333333333333)","(26.0, 44.0, 41.714285714285715)","(11.0, 17.5, 16.833333333333332)","(2.35, 2.54, 2.5314285714285716)","(41.0, 95.0, 80.0)","(7.0, 11.0, 10.907692307692308)","(18.0, 40.0, 35.0)","(3.9, 5.9, 5.3999999999999995)"
14-12-2022 19:08:23.472851,"(4.2, 5.4, 5.2)","(26.0, 44.0, 41.714285714285715)","(11.0, 17.5, 16.5)","(2.35, 2.54, 2.5314285714285716)","(41.0, 95.0, 77.5)","(7.0, 11.0, 10.907692307692308)","(18.0, 40.0, 35.0)","(3.9, 5.8, 5.366666666666666)"
14-12-2022 19:08:24.690143,"(4.2, 5.4, 5.222222222222222)","(26.0, 44.0, 41.714285714285715)","(11.0, 17.5, 16.833333333333332)","(2.35, 2.54, 2.5309090909090908)","(41.0, 95.0, 77.5)","(7.0, 11.0, 10.907692307692308)","(18.0, 40.0, 32.5)","(3.9, 5.7, 5.366666666666666)"
14-12-2022 19:08:25.932955,"(4.2, 5.1, 5.033333333333333)","(26.0, 44.0, 41.714285714285715)","(11.0, 17.5, 16.5)","(2.35, 2.54, 2.5309090909090908)","(41.0, 95.0, 75.0)","(7.0, 11.0, 10.907692307692308)","(18.0, 40.0, 32.5)","(3.9, 5.7, 5.366666666666666)"
14-12-2022 19:08:27.114522,"(4.2, 5.1, 5.02)","(26.0, 44.0, 41.714285714285715)","(11.0, 17.5, 16.5)","(2.25, 2.54, 2.5309090909090908)","(41.0, 95.0, 75.0)","(7.5, 11.0, 10.907692307692308)","(18.0, 40.0, 32.5)","(3.9, 5.7, 5.366666666666666)"
14-12-2022 19:08:28.311223,"(4.2, 5.1, 4.993333333333333)","(26.0, 60.0, 47.77777777777778)","(11.0, 18.0, 16.833333333333332)","(2.25, 2.54, 2.525)","(41.0, 95.0, 75.0)","(7.5, 11.0, 10.907692307692308)","(18.0, 40.0, 32.5)","(3.9, 5.7, 5.366666666666666)"
14-12-2022 19:08:29.390689,"(4.2, 5.1, 4.993333333333333)","(26.0, 55.0, 47.5)","(11.0, 17.5, 16.833333333333332)","(2.25, 2.54, 2.525)","(41.0, 95.0, 75.0)","(7.5, 11.0, 10.907692307692308)","(18.0, 40.0, 32.5)","(3.9, 5.7, 5.366666666666666)"
14-12-2022 19:08:30.546116,"(4.2, 5.1, 4.993333333333333)","(26.0, 55.0, 47.5)","(11.0, 17.5, 16.833333333333332)","(2.25, 2.54, 2.525)","(41.0, 95.0, 71.42857142857143)","(7.5, 11.0, 10.907692307692308)","(18.0, 40.0, 32.5)","(4.0, 5.7, 5.366666666666666)"
14-12-2022 19:08:31.650728,"(4.2, 5.1, 4.993333333333333)","(26.0, 55.0, 51.25)","(11.0, 17.5, 16.833333333333332)","(2.25, 2.54, 2.525)","(41.0, 110.0, 71.42857142857143)","(7.5, 11.0, 10.907692307692308)","(18.0, 40.0, 32.5)","(4.0, 5.7, 5.366666666666666)"
14-12-2022 19:08:32.850023,"(4.2, 5.1, 4.993333333333333)","(26.0, 55.0, 52.4)","(11.0, 17.5, 16.833333333333332)","(2.25, 2.54, 2.5366666666666666)","(41.0, 110.0, 71.42857142857143)","(7.5, 11.0, 10.907692307692308)","(18.0, 40.0, 33.6)","(4.0, 5.7, 5.366666666666666)"
14-12-2022 19:08:34.062403,"(4.2, 5.1, 4.993333333333333)","(26.0, 60.0, 57.0)","(11.0, 18.0, 15.954545454545455)","(2.25, 2.54, 2.5366666666666666)","(41.0, 110.0, 71.42857142857143)","(7.5, 11.0, 10.907692307692308)","(18.0, 40.0, 32.5)","(4.0, 5.7, 5.366666666666666)"
14-12-2022 19:08:35.210350,"(4.2, 5.1, 4.993333333333333)","(26.0, 60.0, 54.666666666666664)","(11.0, 18.0, 15.954545454545455)","(2.25, 2.54, 2.5366666666666666)","(41.0, 110.0, 74.28571428571429)","(7.5, 11.0, 10.907692307692308)","(18.0, 40.0, 29.333333333333332)","(4.0, 5.7, 5.366666666666666)"
14-12-2022 19:08:36.289444,"(4.2, 5.1, 4.993333333333333)","(26.0, 60.0, 54.666666666666664)","(11.0, 18.0, 15.954545454545455)","(2.25, 2.64, 2.563404255319149)","(41.0, 110.0, 74.28571428571429)","(7.5, 11.0, 10.907692307692308)","(18.0, 38.0, 28.666666666666668)","(4.0, 5.7, 5.366666666666666)"
14-12-2022 19:08:37.383087,"(4.2, 5.1, 4.993333333333333)","(26.0, 60.0, 54.666666666666664)","(11.0, 17.5, 16.5)","(2.25, 2.64, 2.545714285714286)","(41.0, 100.0, 80.0)","(7.5, 11.0, 10.907692307692308)","(18.0, 38.0, 28.666666666666668)","(4.0, 5.7, 5.366666666666666)"
14-12-2022 19:08:38.627188,"(4.2, 5.1, 4.993333333333333)","(26.0, 60.0, 54.666666666666664)","(11.0, 17.0, 16.25)","(2.25, 2.64, 2.545714285714286)","(41.0, 100.0, 80.0)","(7.5, 11.0, 10.907692307692308)","(18.0, 38.0, 28.666666666666668)","(4.0, 5.7, 5.366666666666666)"
14-12-2022 19:08:39.749665,"(4.2, 5.1, 4.993333333333333)","(26.0, 60.0, 54.666666666666664)","(11.0, 17.0, 16.25)","(2.25, 2.64, 2.545714285714286)","(41.0, 100.0, 80.0)","(7.5, 11.0, 10.925)","(18.0, 38.0, 28.666666666666668)","(4.0, 5.7, 5.366666666666666)"
14-12-2022 19:08:40.804996,"(4.2, 5.1, 4.993333333333333)","(26.0, 60.0, 54.666666666666664)","(11.0, 17.0, 16.25)","(2.25, 2.64, 2.545714285714286)","(41.0, 100.0, 80.0)","(7.5, 11.0, 10.925)","(18.0, 36.0, 28.0)","(4.0, 5.7, 5.366666666666666)"
14-12-2022 19:08:41.955331,"(4.2, 5.1, 4.993333333333333)","(26.0, 60.0, 54.666666666666664)","(11.0, 17.0, 16.25)","(2.25, 2.64, 2.545714285714286)","(41.0, 100.0, 80.0)","(7.5, 11.0, 10.925)","(18.0, 36.0, 28.0)","(4.0, 5.7, 5.366666666666666)"
14-12-2022 19:08:43.064367,"(4.2, 5.1, 4.993333333333333)","(26.0, 60.0, 54.666666666666664)","(11.0, 17.0, 16.25)","(2.25, 2.64, 2.545714285714286)","(41.0, 100.0, 80.0)","(7.5, 11.0, 10.925)","(18.0, 36.0, 28.0)","(4.0, 5.7, 5.366666666666666)"
14-12-2022 19:08:44.233145,"(4.2, 5.1, 4.993333333333333)","(26.0, 60.0, 54.666666666666664)","(11.0, 17.0, 16.25)","(2.25, 2.62, 2.6028571428571428)","(41.0, 100.0, 80.0)","(7.5, 11.0, 10.925)","(18.0, 36.0, 28.0)","(4.0, 5.7, 5.414285714285715)"
14-12-2022 19:08:45.385500,"(4.2, 5.1, 4.993333333333333)","(26.0, 60.0, 54.666666666666664)","(11.0, 18.0, 15.375)","(2.25, 2.62, 2.5844444444444443)","(41.0, 110.0, 85.0)","(7.5, 11.0, 10.942857142857143)","(18.0, 36.0, 28.0)","(4.0, 5.7, 5.414285714285715)"
14-12-2022 19:08:46.535774,"(4.2, 5.1, 4.993333333333333)","(26.0, 60.0, 54.666666666666664)","(11.0, 18.0, 15.3)","(2.25, 2.62, 2.610344827586207)","(41.0, 110.0, 85.0)","(7.5, 11.0, 10.942857142857143)","(18.0, 36.0, 28.0)","(4.0, 5.7, 5.414285714285715)"
14-12-2022 19:08:47.775265,"(4.2, 5.1, 4.993333333333333)","(26.0, 60.0, 54.666666666666664)","(11.0, 18.0, 15.954545454545455)","(2.25, 2.62, 2.506666666666667)","(41.0, 110.0, 85.0)","(7.5, 11.0, 10.945454545454545)","(18.0, 36.0, 28.0)","(4.0, 5.7, 5.414285714285715)"
14-12-2022 19:08:48.937281,"(4.2, 5.1, 4.993333333333333)","(26.0, 60.0, 54.666666666666664)","(11.0, 18.0, 16.125)","(2.25, 2.62, 2.506666666666667)","(41.0, 110.0, 85.0)","(7.5, 11.0, 10.945454545454545)","(18.0, 36.0, 28.0)","(4.0, 5.7, 5.414285714285715)"
14-12-2022 19:08:49.988464,"(4.2, 5.1, 4.993333333333333)","(31.0, 60.0, 54.666666666666664)","(11.0, 17.5, 16.7)","(2.25, 2.62, 2.4783333333333335)","(41.0, 100.0, 80.0)","(7.5, 11.0, 10.945454545454545)","(18.0, 36.0, 28.0)","(4.2, 5.7, 5.414285714285715)"
14-12-2022 19:08:51.057848,"(4.2, 5.1, 4.993333333333333)","(31.0, 60.0, 54.666666666666664)","(11.0, 17.0, 16.4)","(2.25, 2.6, 2.49)","(41.0, 100.0, 80.0)","(7.5, 11.0, 10.857142857142858)","(18.0, 36.0, 28.666666666666668)","(4.2, 5.7, 5.414285714285715)"
14-12-2022 19:08:52.213073,"(4.2, 5.1, 4.993333333333333)","(31.0, 60.0, 54.666666666666664)","(11.0, 16.0, 15.75)","(2.25, 2.58, 2.5566666666666666)","(41.0, 100.0, 80.0)","(7.5, 11.0, 10.857142857142858)","(18.0, 36.0, 30.0)","(4.2, 5.7, 5.414285714285715)"
14-12-2022 19:08:53.454659,"(4.2, 5.1, 4.993333333333333)","(31.0, 60.0, 54.666666666666664)","(11.0, 17.0, 16.0625)","(2.25, 2.58, 2.5566666666666666)","(41.0, 100.0, 76.66666666666667)","(7.5, 11.0, 10.857142857142858)","(18.0, 38.0, 31.0)","(4.2, 5.7, 5.414285714285715)"
14-12-2022 19:08:54.625960,"(4.2, 5.1, 4.993333333333333)","(31.0, 60.0, 54.666666666666664)","(11.0, 17.0, 16.25)","(2.25, 2.58, 2.5317241379310347)","(41.0, 100.0, 76.66666666666667)","(7.5, 11.0, 10.857142857142858)","(18.0, 38.0, 31.0)","(4.2, 5.7, 5.533333333333333)"
14-12-2022 19:08:55.921635,"(4.2, 5.1, 4.976923076923077)","(31.0, 60.0, 54.666666666666664)","(11.0, 17.0, 15.363636363636363)","(2.25, 2.56, 2.52)","(41.0, 110.0, 93.33333333333334)","(7.5, 11.0, 10.857142857142858)","(18.0, 38.0, 26.5)","(4.2, 5.7, 5.5125)"
14-12-2022 19:08:57.084191,"(4.2, 5.1, 4.958823529411765)","(31.0, 70.0, 54.4)","(11.0, 17.0, 15.772727272727273)","(2.25, 2.56, 2.52)","(41.0, 110.0, 85.0)","(7.5, 11.0, 10.857142857142858)","(18.0, 34.0, 25.6)","(4.2, 5.7, 5.5125)"
14-12-2022 19:08:58.415999,"(4.2, 5.1, 4.958823529411765)","(31.0, 70.0, 51.42857142857143)","(11.0, 17.0, 15.772727272727273)","(2.25, 2.56, 2.52)","(41.0, 110.0, 85.0)","(7.5, 11.0, 10.952380952380953)","(18.0, 32.0, 25.5)","(4.2, 5.7, 5.5125)"
14-12-2022 19:08:59.698336,"(4.2, 5.1, 4.958823529411765)","(31.0, 70.0, 51.42857142857143)","(11.0, 17.0, 15.772727272727273)","(2.25, 2.56, 2.52)","(41.0, 110.0, 85.0)","(7.5, 11.0, 10.952380952380953)","(18.0, 30.0, 25.5)","(4.2, 5.7, 5.5125)"
14-12-2022 19:09:00.877113,"(4.2, 5.1, 4.958823529411765)","(31.0, 70.0, 51.42857142857143)","(11.0, 17.0, 15.772727272727273)","(2.25, 2.56, 2.5444444444444443)","(41.0, 110.0, 80.0)","(7.5, 11.0, 10.952380952380953)","(18.0, 30.0, 25.5)","(4.2, 5.7, 5.449999999999999)"
14-12-2022 19:09:02.004130,"(4.2, 5.1, 4.976923076923077)","(31.0, 70.0, 51.42857142857143)","(11.0, 17.0, 15.772727272727273)","(2.25, 2.58, 2.5444444444444443)","(41.0, 110.0, 71.11111111111111)","(7.5, 11.0, 11.6)","(18.0, 30.0, 27.0)","(4.2, 5.6, 5.138461538461538)"
14-12-2022 19:09:03.052862,"(4.2, 4.9, 4.88)","(31.0, 70.0, 52.666666666666664)","(11.0, 17.0, 16.1)","(2.25, 2.58, 2.5606060606060606)","(41.0, 120.0, 71.11111111111111)","(7.5, 12.5, 11.272727272727273)","(18.0, 30.0, 30.0)","(4.2, 5.6, 5.055555555555555)"
14-12-2022 19:09:04.189100,"(4.2, 4.9, 4.88)","(31.0, 70.0, 52.666666666666664)","(11.0, 17.0, 16.2)","(2.25, 2.58, 2.5521739130434784)","(41.0, 110.0, 85.0)","(7.5, 12.5, 11.375)","(18.0, 36.0, 30.5)","(4.2, 5.5, 4.963636363636364)"
14-12-2022 19:09:05.428209,"(4.2, 4.9, 4.88)","(31.0, 70.0, 52.666666666666664)","(11.0, 17.0, 16.2)","(2.25, 2.58, 2.5521739130434784)","(41.0, 110.0, 87.5)","(7.5, 12.5, 11.833333333333334)","(18.0, 36.0, 32.0)","(4.2, 5.4, 5.207692307692308)"
14-12-2022 19:09:06.617781,"(4.2, 4.9, 4.88)","(31.0, 70.0, 52.666666666666664)","(11.0, 17.0, 16.2)","(2.25, 2.58, 2.5521739130434784)","(41.0, 110.0, 87.5)","(7.5, 12.5, 11.3)","(18.0, 36.0, 32.0)","(4.2, 5.3, 5.207692307692308)"
14-12-2022 19:09:08.145167,"(4.2, 4.9, 4.86)","(31.0, 70.0, 52.666666666666664)","(11.0, 17.0, 16.2)","(2.25, 2.58, 2.67)","(41.0, 110.0, 87.5)","(7.5, 12.5, 11.272727272727273)","(18.0, 36.0, 32.0)","(4.2, 5.3, 5.05)"
14-12-2022 19:09:09.465174,"(4.2, 4.9, 4.86)","(31.0, 70.0, 52.666666666666664)","(11.0, 17.0, 16.2)","(2.25, 2.7, 2.597777777777778)","(41.0, 110.0, 93.33333333333334)","(7.5, 12.5, 11.272727272727273)","(18.0, 36.0, 31.333333333333332)","(4.2, 5.3, 5.05)"
14-12-2022 19:09:10.670663,"(4.2, 4.9, 4.86)","(31.0, 60.0, 54.666666666666664)","(11.0, 17.0, 16.2)","(2.25, 2.62, 2.597777777777778)","(41.0, 110.0, 87.5)","(7.5, 12.5, 11.272727272727273)","(18.0, 34.0, 26.666666666666668)","(4.2, 5.3, 5.05)"
14-12-2022 19:09:11.782105,"(4.2, 4.9, 4.86)","(31.0, 65.0, 54.5)","(11.0, 17.0, 16.2)","(2.25, 2.62, 2.597777777777778)","(41.0, 110.0, 87.5)","(7.5, 12.5, 11.272727272727273)","(18.0, 34.0, 26.666666666666668)","(4.2, 5.3, 4.977777777777778)"
14-12-2022 19:09:12.819365,"(4.2, 4.9, 4.86)","(31.0, 65.0, 54.5)","(11.0, 17.0, 16.2)","(2.25, 2.62, 2.6033333333333335)","(41.0, 110.0, 87.5)","(7.5, 12.5, 11.272727272727273)","(18.0, 34.0, 26.666666666666668)","(4.2, 5.2, 4.977777777777778)"
14-12-2022 19:09:14.019870,"(4.2, 4.9, 4.86)","(31.0, 65.0, 54.5)","(11.0, 17.0, 16.2)","(2.25, 2.62, 2.607878787878788)","(41.0, 110.0, 87.5)","(7.5, 12.5, 11.3)","(18.0, 34.0, 25.2)","(4.2, 5.2, 4.977777777777778)"
14-12-2022 19:09:15.152844,"(4.2, 4.9, 4.86)","(31.0, 65.0, 54.5)","(11.0, 17.0, 16.1875)","(2.25, 2.62, 2.610909090909091)","(41.0, 110.0, 87.5)","(7.5, 12.5, 11.3)","(18.0, 34.0, 25.2)","(4.2, 5.2, 4.977777777777778)"
14-12-2022 19:09:16.448094,"(4.2, 4.9, 4.796551724137931)","(31.0, 65.0, 54.5)","(11.0, 17.0, 16.533333333333335)","(2.25, 2.62, 2.574666666666667)","(41.0, 110.0, 87.5)","(7.5, 12.5, 11.705882352941176)","(18.0, 34.0, 25.2)","(4.2, 5.2, 4.977777777777778)"
14-12-2022 19:09:17.638139,"(4.2, 4.9, 4.796551724137931)","(31.0, 60.0, 52.0)","(11.0, 17.0, 16.533333333333335)","(2.25, 2.62, 2.5696296296296297)","(41.0, 110.0, 87.5)","(7.5, 13.5, 12.521739130434783)","(18.0, 34.0, 29.636363636363637)","(4.2, 5.2, 5.0095238095238095)"
14-12-2022 19:09:18.828572,"(4.2, 4.9, 4.796551724137931)","(31.0, 60.0, 52.0)","(11.0, 17.0, 16.533333333333335)","(2.25, 2.64, 2.612)","(41.0, 110.0, 87.5)","(7.5, 13.5, 12.521739130434783)","(18.0, 34.0, 29.636363636363637)","(4.2, 5.2, 5.0095238095238095)"
14-12-2022 19:09:20.011363,"(4.2, 4.9, 4.796551724137931)","(31.0, 60.0, 52.0)","(11.0, 17.0, 16.22222222222222)","(2.25, 2.64, 2.6206896551724137)","(41.0, 110.0, 87.5)","(7.5, 13.5, 12.521739130434783)","(18.0, 34.0, 25.2)","(4.2, 5.2, 5.0095238095238095)"
14-12-2022 19:09:21.195122,"(4.2, 4.9, 4.796551724137931)","(31.0, 60.0, 52.0)","(11.0, 17.0, 16.22222222222222)","(2.25, 2.64, 2.6152941176470588)","(41.0, 110.0, 93.33333333333334)","(8.0, 13.5, 12.6)","(18.0, 34.0, 29.636363636363637)","(4.2, 5.3, 5.266666666666667)"
14-12-2022 19:09:22.382326,"(4.2, 4.9, 4.796551724137931)","(31.0, 60.0, 52.0)","(11.0, 17.0, 16.22222222222222)","(2.25, 2.64, 2.6260000000000003)","(41.0, 110.0, 93.33333333333334)","(8.0, 13.5, 12.6)","(18.0, 34.0, 29.636363636363637)","(4.2, 5.4, 5.175)"
14-12-2022 19:09:23.603491,"(4.2, 4.9, 4.796551724137931)","(31.0, 60.0, 52.0)","(11.0, 17.0, 16.22222222222222)","(2.25, 2.64, 2.6260000000000003)","(41.0, 110.0, 93.33333333333334)","(8.0, 13.5, 12.6)","(18.0, 34.0, 27.833333333333336)","(4.2, 5.3, 5.118181818181818)"
14-12-2022 19:09:24.852581,"(4.2, 4.9, 4.796551724137931)","(31.0, 60.0, 52.0)","(11.0, 17.0, 16.22222222222222)","(2.25, 2.64, 2.6260000000000003)","(41.0, 110.0, 71.42857142857143)","(8.0, 16.5, 15.166666666666666)","(18.0, 32.0, 28.22222222222222)","(4.2, 5.3, 5.118181818181818)"
14-12-2022 19:09:25.956473,"(4.2, 4.9, 4.796551724137931)","(31.0, 60.0, 52.0)","(11.0, 17.0, 16.22222222222222)","(2.25, 2.64, 2.6260000000000003)","(41.0, 100.0, 71.42857142857143)","(8.0, 16.0, 15.166666666666666)","(18.0, 30.0, 29.77777777777778)","(4.2, 5.3, 5.118181818181818)"
14-12-2022 19:09:27.263474,"(4.2, 4.9, 4.796551724137931)","(31.0, 60.0, 54.666666666666664)","(11.0, 17.0, 16.166666666666668)","(2.25, 2.64, 2.6304545454545454)","(41.0, 100.0, 71.42857142857143)","(8.0, 16.0, 15.166666666666666)","(18.0, 32.0, 30.75)","(4.2, 5.3, 5.118181818181818)"
14-12-2022 19:09:28.411414,"(4.2, 4.9, 4.796551724137931)","(31.0, 60.0, 54.666666666666664)","(11.0, 17.0, 16.166666666666668)","(2.25, 2.64, 2.619)","(41.0, 100.0, 70.0)","(8.0, 16.0, 15.166666666666666)","(18.0, 32.0, 30.75)","(4.2, 5.3, 5.118181818181818)"
14-12-2022 19:09:29.441525,"(4.2, 4.9, 4.796551724137931)","(31.0, 65.0, 58.0)","(11.0, 17.0, 16.166666666666668)","(2.25, 2.64, 2.619)","(41.0, 100.0, 70.0)","(8.0, 16.0, 15.166666666666666)","(18.0, 32.0, 29.0)","(4.2, 5.3, 5.118181818181818)"
14-12-2022 19:09:30.763504,"(4.2, 4.9, 4.796551724137931)","(31.0, 65.0, 58.0)","(11.0, 17.0, 16.166666666666668)","(2.25, 2.64, 2.619)","(41.0, 95.0, 83.33333333333333)","(9.0, 16.0, 15.166666666666666)","(18.0, 32.0, 29.0)","(4.2, 5.3, 5.118181818181818)"
14-12-2022 19:09:31.878137,"(4.2, 4.9, 4.796551724137931)","(31.0, 65.0, 58.0)","(11.0, 17.0, 16.53846153846154)","(2.25, 2.64, 2.633225806451613)","(41.0, 95.0, 83.33333333333333)","(9.0, 16.0, 15.166666666666666)","(18.0, 34.0, 31.5)","(4.2, 5.3, 4.977777777777778)"
14-12-2022 19:09:32.960351,"(4.2, 4.9, 4.792857142857143)","(31.0, 65.0, 51.5)","(11.0, 16.5, 16.25)","(2.25, 2.66, 2.628888888888889)","(41.0, 95.0, 77.5)","(9.0, 16.0, 14.857142857142858)","(18.0, 34.0, 30.666666666666668)","(4.2, 5.2, 4.9222222222222225)"
14-12-2022 19:09:34.053688,"(4.2, 4.9, 4.863636363636364)","(31.0, 60.0, 50.0)","(11.0, 16.5, 16.38888888888889)","(2.25, 2.66, 2.579230769230769)","(41.0, 95.0, 75.0)","(9.0, 18.0, 16.2)","(18.0, 36.0, 32.333333333333336)","(4.2, 5.2, 4.871875)"
14-12-2022 19:09:35.186280,"(4.2, 4.9, 4.766666666666667)","(31.0, 60.0, 53.333333333333336)","(11.0, 16.5, 16.25)","(2.25, 2.66, 2.582)","(41.0, 95.0, 75.0)","(9.0, 18.0, 14.333333333333334)","(18.0, 38.0, 28.714285714285715)","(4.2, 5.5, 5.5600000000000005)"
14-12-2022 19:09:36.157508,"(4.2, 4.9, 4.766666666666667)","(31.0, 60.0, 53.333333333333336)","(11.0, 16.5, 16.25)","(2.25, 2.62, 2.5786206896551724)","(41.0, 95.0, 75.0)","(9.0, 18.5, 14.0)","(18.0, 38.0, 28.714285714285715)","(4.2, 5.8, 5.5600000000000005)"
14-12-2022 19:09:37.238963,"(4.2, 4.6, 4.38)","(31.0, 60.0, 53.333333333333336)","(11.0, 16.5, 16.25)","(2.25, 2.66, 2.592142857142857)","(41.0, 95.0, 86.0)","(9.0, 18.0, 15.0)","(18.0, 36.0, 30.5)","(4.2, 5.8, 5.59047619047619)"
14-12-2022 19:09:38.284650,"(4.2, 4.6, 4.38)","(31.0, 60.0, 53.333333333333336)","(11.0, 16.5, 16.25)","(2.25, 2.66, 2.592142857142857)","(41.0, 95.0, 86.0)","(9.0, 18.0, 15.0)","(18.0, 36.0, 30.5)","(4.2, 5.8, 5.59047619047619)"
14-12-2022 19:09:39.352449,"(4.2, 4.6, 4.306666666666667)","(31.0, 65.0, 56.66666666666667)","(12.0, 16.5, 16.25)","(2.25, 2.56, 2.540593220338983)","(41.0, 95.0, 80.0)","(9.0, 18.0, 15.25)","(18.0, 34.0, 28.0)","(4.2, 5.8, 5.6625)"
14-12-2022 19:09:40.488376,"(4.2, 4.6, 4.306666666666667)","(31.0, 65.0, 56.66666666666667)","(12.0, 16.5, 16.25)","(2.25, 2.56, 2.5412903225806454)","(41.0, 95.0, 80.0)","(9.0, 18.0, 15.25)","(18.0, 34.0, 28.0)","(4.2, 5.8, 5.6625)"
14-12-2022 19:09:41.569470,"(4.2, 4.6, 4.306666666666667)","(31.0, 60.0, 54.54545454545455)","(12.0, 16.0, 15.45)","(2.25, 2.56, 2.5296)","(41.0, 100.0, 70.0)","(9.0, 18.0, 15.25)","(18.0, 34.0, 28.0)","(4.2, 5.8, 5.6625)"
14-12-2022 19:09:42.664462,"(4.0, 4.6, 4.541176470588235)","(31.0, 60.0, 50.66666666666667)","(12.0, 16.0, 15.428571428571429)","(2.25, 2.54, 2.5211428571428574)","(41.0, 95.0, 71.0)","(9.0, 18.0, 16.22222222222222)","(18.0, 34.0, 28.0)","(4.2, 5.8, 5.756756756756757)"
14-12-2022 19:09:43.742919,"(4.0, 4.5, 4.454166666666667)","(31.0, 60.0, 55.2)","(12.0, 16.0, 15.571428571428571)","(2.25, 2.56, 2.5211428571428574)","(41.0, 95.0, 65.0)","(9.0, 17.0, 16.684210526315788)","(18.0, 34.0, 31.0)","(4.2, 6.0, 5.755172413793104)"
14-12-2022 19:09:44.849328,"(4.0, 4.3, 4.119999999999999)","(31.0, 65.0, 59.2)","(12.0, 16.0, 15.576923076923077)","(2.25, 2.64, 2.606666666666667)","(41.0, 95.0, 78.33333333333333)","(9.0, 17.0, 16.0)","(18.0, 34.0, 30.4)","(4.2, 5.9, 5.7)"
14-12-2022 19:09:45.921774,"(4.0, 4.4, 4.2468085106382985)","(31.0, 60.0, 49.714285714285715)","(12.0, 16.0, 15.576923076923077)","(2.25, 2.62, 2.59)","(41.0, 90.0, 75.0)","(9.0, 17.0, 16.785714285714285)","(18.0, 34.0, 30.4)","(4.2, 5.9, 5.743478260869566)"
14-12-2022 19:09:47.048916,"(4.0, 4.3, 4.25)","(31.0, 65.0, 59.2)","(12.0, 16.0, 15.68421052631579)","(2.25, 2.62, 2.5246575342465754)","(41.0, 90.0, 65.0)","(9.0, 17.5, 17.258620689655174)","(18.0, 34.0, 27.5)","(4.2, 5.9, 5.831034482758621)"
14-12-2022 19:09:48.094483,"(4.0, 4.3, 4.156410256410257)","(31.0, 65.0, 59.2)","(12.0, 16.0, 15.75)","(2.25, 2.62, 2.5246575342465754)","(41.0, 75.0, 65.0)","(9.0, 17.5, 17.048387096774192)","(18.0, 30.0, 27.5)","(4.2, 5.9, 5.865217391304348)"
14-12-2022 19:09:49.319875,"(4.0, 4.3, 4.199999999999999)","(31.0, 65.0, 52.57142857142857)","(12.0, 16.5, 16.416666666666668)","(2.25, 2.6, 2.550588235294118)","(41.0, 75.0, 65.0)","(9.0, 17.5, 15.833333333333334)","(18.0, 30.0, 27.5)","(4.2, 5.9, 5.9035714285714285)"
14-12-2022 19:09:50.498749,"(4.0, 4.3, 4.268831168831169)","(31.0, 65.0, 52.57142857142857)","(12.0, 16.5, 16.166666666666668)","(2.25, 2.58, 2.5513636363636363)","(41.0, 75.0, 61.666666666666664)","(9.0, 17.5, 16.75)","(18.0, 30.0, 27.5)","(4.2, 6.0, 5.660526315789474)"
