,Queen Butterfly,Wheres My Cash,Blazing Dodge,Jolly Johnny,Aussie Bullseye,Head Bin,Riverdale Peggy
14-12-2022 13:24:57.668890,"(6.0, 9.8, 9.4)","(12.0, 26.0, 24.25)","(2.25, 3.25, 3.0)","(6.5, 9.0, 8.714285714285714)","(7.5, 8.8, 7.7)","(3.9, 6.4, 5.95)","(21.0, 90.0, 39.75)"
14-12-2022 13:24:59.334150,"(6.0, 9.8, 9.4)","(12.0, 32.0, 27.272727272727273)","(2.25, 3.25, 3.2555555555555555)","(6.5, 9.0, 8.714285714285714)","(7.5, 8.6, 7.800000000000001)","(3.9, 6.4, 5.425)","(21.0, 90.0, 39.75)"
14-12-2022 13:25:00.527079,"(6.0, 9.8, 9.066666666666666)","(12.0, 32.0, 27.272727272727273)","(2.25, 3.35, 3.033333333333333)","(6.5, 9.0, 8.714285714285714)","(7.5, 8.4, 7.430769230769231)","(3.9, 6.4, 5.95)","(21.0, 90.0, 39.75)"
14-12-2022 13:25:01.602053,"(6.0, 9.8, 9.285714285714286)","(12.0, 32.0, 27.272727272727273)","(2.25, 3.3, 3.033333333333333)","(6.5, 9.0, 8.714285714285714)","(7.5, 7.8, 7.430769230769231)","(3.9, 6.4, 5.95)","(21.0, 90.0, 39.75)"
14-12-2022 13:25:02.743890,"(6.0, 9.8, 9.285714285714286)","(12.0, 32.0, 27.272727272727273)","(2.25, 3.3, 2.944444444444444)","(6.5, 9.0, 8.714285714285714)","(7.5, 7.8, 7.430769230769231)","(3.9, 6.4, 5.95)","(21.0, 90.0, 39.75)"
14-12-2022 13:25:03.970963,"(6.0, 9.8, 9.285714285714286)","(12.0, 32.0, 27.272727272727273)","(2.25, 3.3, 2.9166666666666665)","(6.5, 9.0, 8.714285714285714)","(7.5, 7.8, 7.622222222222223)","(3.9, 6.4, 5.95)","(21.0, 90.0, 39.75)"
14-12-2022 13:25:05.146197,"(6.0, 9.8, 9.285714285714286)","(12.0, 32.0, 27.272727272727273)","(2.25, 3.25, 3.1153846153846154)","(6.5, 9.0, 8.714285714285714)","(7.5, 7.8, 7.622222222222223)","(3.9, 6.4, 5.425)","(21.0, 90.0, 39.75)"
14-12-2022 13:25:06.300510,"(6.0, 9.8, 9.171428571428573)","(12.0, 32.0, 27.272727272727273)","(2.25, 3.3, 2.769230769230769)","(6.5, 9.0, 8.714285714285714)","(7.5, 7.8, 7.622222222222223)","(3.9, 6.4, 5.95)","(21.0, 90.0, 39.75)"
14-12-2022 13:25:07.493281,"(6.0, 9.8, 9.342857142857143)","(12.0, 32.0, 27.272727272727273)","(2.25, 3.2, 2.769230769230769)","(6.5, 9.0, 8.714285714285714)","(7.5, 7.8, 7.622222222222223)","(3.9, 6.4, 5.95)","(21.0, 90.0, 39.75)"
14-12-2022 13:25:08.621013,"(6.0, 9.8, 9.342857142857143)","(12.0, 32.0, 27.272727272727273)","(2.25, 3.2, 2.6083333333333334)","(6.5, 9.0, 8.714285714285714)","(7.5, 7.8, 7.622222222222223)","(3.9, 6.4, 6.1000000000000005)","(21.0, 90.0, 39.75)"
14-12-2022 13:25:09.754050,"(6.0, 9.8, 9.342857142857143)","(12.0, 32.0, 27.272727272727273)","(2.25, 3.15, 3.0)","(6.5, 9.0, 8.714285714285714)","(7.5, 7.8, 7.622222222222223)","(3.9, 6.4, 6.1000000000000005)","(21.0, 90.0, 39.75)"
14-12-2022 13:25:10.837157,"(6.0, 9.8, 9.171428571428573)","(12.0, 32.0, 27.272727272727273)","(2.25, 3.1, 3.0)","(6.5, 9.0, 8.714285714285714)","(7.5, 7.8, 7.622222222222223)","(3.9, 6.4, 6.1000000000000005)","(21.0, 90.0, 39.75)"
14-12-2022 13:25:11.965582,"(6.0, 9.8, 9.4)","(12.0, 32.0, 27.272727272727273)","(2.25, 3.1, 2.7)","(6.5, 9.0, 8.714285714285714)","(7.5, 7.8, 7.622222222222223)","(3.9, 6.4, 6.0625)","(21.0, 90.0, 39.75)"
14-12-2022 13:25:12.972767,"(6.0, 9.8, 9.4)","(12.0, 32.0, 27.272727272727273)","(2.25, 3.1, 2.7)","(6.5, 9.0, 8.714285714285714)","(7.5, 7.8, 7.622222222222223)","(3.9, 6.4, 6.133333333333334)","(21.0, 90.0, 39.75)"
14-12-2022 13:25:13.914712,"(6.0, 9.8, 9.4)","(12.0, 32.0, 27.272727272727273)","(2.25, 3.05, 2.671875)","(6.5, 9.0, 8.714285714285714)","(7.5, 7.8, 7.622222222222223)","(3.9, 6.4, 6.133333333333334)","(21.0, 90.0, 39.75)"
14-12-2022 13:25:14.960764,"(6.0, 9.8, 9.4)","(12.0, 32.0, 27.272727272727273)","(2.25, 3.05, 2.671875)","(6.5, 9.0, 8.714285714285714)","(7.5, 7.8, 7.622222222222223)","(3.9, 6.4, 6.133333333333334)","(21.0, 90.0, 39.75)"
14-12-2022 13:25:16.180440,"(6.0, 9.8, 9.066666666666666)","(12.0, 32.0, 27.272727272727273)","(2.25, 3.1, 3.0)","(6.5, 9.0, 8.714285714285714)","(7.5, 7.8, 7.622222222222223)","(3.9, 6.4, 6.133333333333334)","(21.0, 90.0, 39.75)"
14-12-2022 13:25:17.302807,"(6.0, 9.8, 9.066666666666666)","(12.0, 32.0, 27.272727272727273)","(2.25, 3.1, 3.0)","(6.5, 9.0, 8.714285714285714)","(7.5, 7.8, 7.16)","(3.9, 6.4, 6.133333333333334)","(21.0, 90.0, 39.75)"
14-12-2022 13:25:18.435656,"(6.0, 9.8, 9.285714285714286)","(12.0, 32.0, 27.272727272727273)","(2.25, 3.1, 2.7954545454545454)","(6.5, 9.0, 8.714285714285714)","(7.5, 7.8, 7.16)","(3.9, 6.4, 6.1375)","(21.0, 90.0, 39.75)"
14-12-2022 13:25:19.643419,"(6.0, 9.8, 9.285714285714286)","(12.0, 32.0, 27.272727272727273)","(2.25, 3.15, 2.7954545454545454)","(6.5, 9.0, 8.714285714285714)","(7.5, 7.8, 7.16)","(3.9, 6.4, 6.1375)","(21.0, 90.0, 39.75)"
14-12-2022 13:25:20.705802,"(6.0, 9.8, 9.285714285714286)","(12.0, 32.0, 27.272727272727273)","(2.25, 3.15, 2.90625)","(6.5, 9.0, 8.714285714285714)","(7.5, 7.8, 7.16)","(3.9, 6.4, 6.1375)","(21.0, 90.0, 39.75)"
14-12-2022 13:25:21.793997,"(6.0, 9.8, 9.171428571428573)","(12.0, 32.0, 27.272727272727273)","(2.25, 3.15, 2.90625)","(6.5, 9.0, 8.714285714285714)","(7.5, 7.8, 7.16)","(3.9, 6.4, 6.1375)","(21.0, 90.0, 39.75)"
14-12-2022 13:25:22.873921,"(6.0, 9.8, 9.171428571428573)","(12.0, 32.0, 27.272727272727273)","(2.25, 3.15, 2.90625)","(6.5, 9.0, 8.714285714285714)","(7.5, 7.8, 7.16)","(3.9, 6.4, 6.1375)","(21.0, 90.0, 39.75)"
14-12-2022 13:25:23.894867,"(6.0, 9.8, 9.342857142857143)","(12.0, 32.0, 27.272727272727273)","(2.25, 3.1, 2.8333333333333335)","(6.5, 9.0, 8.714285714285714)","(7.5, 7.8, 7.16)","(3.9, 6.4, 6.1375)","(21.0, 90.0, 39.75)"
14-12-2022 13:25:24.826659,"(6.0, 9.8, 9.342857142857143)","(12.0, 32.0, 27.272727272727273)","(2.25, 3.1, 2.8333333333333335)","(6.5, 9.0, 8.714285714285714)","(7.5, 7.8, 7.16)","(3.9, 6.4, 6.1375)","(21.0, 90.0, 39.75)"
14-12-2022 13:25:25.834680,"(6.0, 9.8, 9.342857142857143)","(12.0, 32.0, 27.272727272727273)","(2.25, 3.1, 2.8)","(6.5, 9.0, 8.714285714285714)","(7.5, 7.8, 7.16)","(3.9, 6.4, 6.1375)","(21.0, 90.0, 39.75)"
14-12-2022 13:25:26.902643,"(6.0, 9.8, 9.342857142857143)","(12.0, 32.0, 27.272727272727273)","(2.25, 3.0, 2.6)","(6.5, 9.0, 8.714285714285714)","(7.5, 7.8, 7.16)","(3.9, 6.4, 6.1375)","(21.0, 90.0, 39.75)"
14-12-2022 13:25:27.974474,"(6.0, 9.8, 9.171428571428573)","(12.0, 32.0, 27.272727272727273)","(2.25, 2.96, 2.7)","(6.5, 9.0, 8.714285714285714)","(7.5, 7.8, 7.16)","(3.9, 6.4, 6.1375)","(21.0, 90.0, 39.75)"
14-12-2022 13:25:29.240672,"(6.0, 9.8, 9.4)","(12.0, 32.0, 27.272727272727273)","(2.25, 2.94, 2.64)","(6.5, 9.0, 8.714285714285714)","(7.5, 7.8, 7.533333333333333)","(3.9, 6.4, 6.1375)","(21.0, 90.0, 39.75)"
14-12-2022 13:25:30.319389,"(6.0, 9.8, 9.4)","(12.0, 32.0, 27.272727272727273)","(2.25, 2.92, 2.7222222222222223)","(6.5, 9.0, 8.714285714285714)","(7.5, 7.8, 7.533333333333333)","(3.9, 6.4, 5.95)","(21.0, 90.0, 39.75)"
14-12-2022 13:25:31.395687,"(6.0, 9.8, 9.4)","(12.0, 32.0, 27.272727272727273)","(2.25, 2.9, 2.7222222222222223)","(6.5, 9.0, 8.714285714285714)","(7.5, 7.8, 7.533333333333333)","(3.9, 6.4, 5.95)","(21.0, 90.0, 39.75)"
14-12-2022 13:25:32.534517,"(6.0, 9.8, 9.066666666666666)","(12.0, 32.0, 27.272727272727273)","(2.25, 2.9, 2.7222222222222223)","(6.5, 9.0, 8.714285714285714)","(7.5, 7.8, 7.533333333333333)","(3.9, 6.4, 5.95)","(21.0, 90.0, 39.75)"
14-12-2022 13:25:33.665544,"(6.0, 9.8, 9.066666666666666)","(12.0, 32.0, 27.272727272727273)","(2.25, 2.9, 2.7222222222222223)","(6.5, 9.0, 8.714285714285714)","(7.5, 7.8, 7.622222222222223)","(3.9, 6.4, 5.425)","(21.0, 90.0, 41.5)"
14-12-2022 13:25:34.706071,"(6.0, 9.8, 9.066666666666666)","(12.0, 32.0, 27.272727272727273)","(2.25, 2.9, 2.7222222222222223)","(6.5, 9.0, 8.714285714285714)","(7.5, 7.8, 7.622222222222223)","(3.9, 6.4, 5.425)","(21.0, 60.0, 41.5)"
14-12-2022 13:25:36.042375,"(6.0, 9.8, 9.285714285714286)","(12.0, 32.0, 27.272727272727273)","(2.25, 2.9, 2.7222222222222223)","(6.5, 9.0, 8.714285714285714)","(7.5, 7.8, 7.622222222222223)","(3.9, 6.4, 5.95)","(21.0, 90.0, 34.166666666666664)"
14-12-2022 13:25:37.110435,"(6.0, 9.8, 9.285714285714286)","(12.0, 32.0, 27.272727272727273)","(2.25, 2.9, 2.7222222222222223)","(6.5, 9.0, 8.714285714285714)","(7.5, 7.8, 7.622222222222223)","(3.9, 6.4, 5.95)","(21.0, 90.0, 34.166666666666664)"
14-12-2022 13:25:38.216884,"(6.0, 9.8, 9.285714285714286)","(12.0, 32.0, 27.272727272727273)","(2.25, 2.9, 2.7222222222222223)","(6.5, 9.0, 8.714285714285714)","(7.5, 7.8, 7.866666666666666)","(3.9, 6.4, 5.95)","(21.0, 90.0, 34.166666666666664)"
14-12-2022 13:25:39.493180,"(6.0, 9.8, 9.171428571428573)","(12.0, 32.0, 27.272727272727273)","(2.25, 2.9, 2.7222222222222223)","(6.5, 9.0, 8.714285714285714)","(7.5, 8.0, 7.866666666666666)","(3.9, 6.4, 5.425)","(21.0, 90.0, 34.166666666666664)"
14-12-2022 13:25:40.699117,"(6.0, 9.8, 9.342857142857143)","(12.0, 32.0, 27.272727272727273)","(2.25, 2.9, 2.7222222222222223)","(6.5, 9.0, 8.714285714285714)","(7.5, 8.0, 7.866666666666666)","(3.9, 6.4, 5.95)","(21.0, 90.0, 34.166666666666664)"
14-12-2022 13:25:41.882230,"(6.0, 9.4, 9.2)","(12.0, 32.0, 27.272727272727273)","(2.25, 2.9, 2.7222222222222223)","(6.5, 9.0, 8.714285714285714)","(7.5, 8.0, 8.314285714285713)","(3.9, 6.4, 5.95)","(21.0, 90.0, 34.166666666666664)"
14-12-2022 13:25:42.979315,"(6.0, 9.4, 9.2)","(12.0, 32.0, 27.272727272727273)","(2.25, 2.9, 2.7222222222222223)","(6.5, 9.0, 8.714285714285714)","(7.5, 8.6, 8.314285714285713)","(3.9, 6.4, 6.07)","(21.0, 90.0, 34.166666666666664)"
14-12-2022 13:25:44.165915,"(6.0, 9.4, 9.040000000000001)","(12.0, 32.0, 27.272727272727273)","(2.25, 2.9, 2.7222222222222223)","(6.5, 9.0, 8.714285714285714)","(7.5, 8.6, 8.1)","(3.9, 6.4, 6.07)","(21.0, 90.0, 37.25)"
14-12-2022 13:25:45.228884,"(6.0, 9.4, 9.040000000000001)","(12.0, 32.0, 27.272727272727273)","(2.25, 2.9, 2.7222222222222223)","(6.5, 9.0, 8.714285714285714)","(7.5, 8.2, 8.061538461538461)","(3.9, 6.4, 6.07)","(21.0, 80.0, 37.25)"
14-12-2022 13:25:46.294080,"(6.0, 9.4, 9.166666666666668)","(12.0, 32.0, 27.272727272727273)","(2.25, 2.9, 2.7222222222222223)","(6.5, 9.0, 8.714285714285714)","(7.5, 8.2, 8.061538461538461)","(3.9, 6.4, 6.025)","(21.0, 80.0, 37.25)"
14-12-2022 13:25:47.317934,"(6.0, 9.4, 9.166666666666668)","(12.0, 32.0, 27.272727272727273)","(2.25, 2.9, 2.7222222222222223)","(6.5, 9.0, 8.714285714285714)","(7.5, 8.2, 8.061538461538461)","(3.9, 6.4, 6.2)","(21.0, 80.0, 37.25)"
14-12-2022 13:25:48.379055,"(6.0, 9.4, 9.166666666666668)","(12.0, 32.0, 27.272727272727273)","(2.25, 2.9, 2.7222222222222223)","(6.5, 9.0, 8.714285714285714)","(7.5, 8.2, 8.061538461538461)","(3.9, 6.4, 6.2)","(21.0, 80.0, 37.25)"
14-12-2022 13:25:49.448253,"(6.0, 9.4, 8.95)","(12.0, 32.0, 27.272727272727273)","(2.25, 2.9, 2.7222222222222223)","(6.5, 9.0, 8.714285714285714)","(7.5, 8.6, 8.18)","(3.9, 6.4, 6.2)","(21.0, 80.0, 37.25)"
14-12-2022 13:25:50.559677,"(6.0, 9.4, 9.2)","(12.0, 32.0, 27.272727272727273)","(2.25, 2.9, 2.7222222222222223)","(6.5, 9.0, 8.714285714285714)","(7.5, 8.2, 7.977777777777777)","(3.9, 6.4, 6.2)","(21.0, 80.0, 37.25)"
14-12-2022 13:25:51.646042,"(6.0, 9.4, 9.2)","(12.0, 32.0, 27.272727272727273)","(2.25, 2.9, 2.7)","(6.5, 9.0, 8.714285714285714)","(7.5, 8.2, 7.8)","(3.9, 6.4, 6.1000000000000005)","(21.0, 80.0, 37.25)"
14-12-2022 13:25:52.768665,"(6.0, 9.4, 9.2)","(12.0, 32.0, 27.272727272727273)","(2.25, 2.9, 2.7)","(6.5, 9.0, 8.714285714285714)","(7.5, 8.2, 7.8)","(3.9, 6.4, 6.0625)","(21.0, 80.0, 37.25)"
14-12-2022 13:25:53.929379,"(6.0, 9.4, 9.2)","(12.0, 32.0, 27.272727272727273)","(2.25, 2.9, 2.7)","(6.5, 9.0, 8.714285714285714)","(7.5, 8.2, 7.8)","(3.9, 6.4, 6.0625)","(21.0, 80.0, 37.25)"
14-12-2022 13:25:55.052701,"(6.0, 9.4, 8.6)","(12.0, 32.0, 27.272727272727273)","(2.25, 2.9, 2.7)","(6.5, 9.0, 8.714285714285714)","(7.5, 8.2, 7.8)","(3.9, 6.4, 6.1000000000000005)","(21.0, 80.0, 37.25)"
14-12-2022 13:25:56.092027,"(6.0, 9.4, 9.233333333333334)","(12.0, 32.0, 27.272727272727273)","(2.25, 2.9, 2.7)","(6.5, 9.0, 8.714285714285714)","(7.5, 8.2, 7.8)","(3.9, 6.4, 6.1000000000000005)","(21.0, 80.0, 37.25)"
14-12-2022 13:25:57.207905,"(6.0, 9.4, 9.233333333333334)","(12.0, 32.0, 27.272727272727273)","(2.25, 2.9, 2.7)","(6.5, 9.0, 8.714285714285714)","(7.5, 8.2, 7.8)","(3.9, 6.4, 6.1000000000000005)","(21.0, 80.0, 37.25)"
14-12-2022 13:25:58.366823,"(6.0, 9.4, 9.233333333333334)","(12.0, 32.0, 27.272727272727273)","(2.25, 2.9, 2.7)","(6.5, 9.0, 8.714285714285714)","(7.5, 8.2, 7.8)","(3.9, 6.4, 6.0625)","(21.0, 80.0, 37.25)"
14-12-2022 13:25:59.456826,"(6.0, 9.4, 9.233333333333334)","(12.0, 32.0, 27.272727272727273)","(2.25, 2.9, 2.7)","(6.5, 9.0, 8.714285714285714)","(7.5, 8.2, 7.8)","(3.9, 6.4, 6.0625)","(21.0, 80.0, 37.25)"
14-12-2022 13:26:00.617310,"(6.0, 9.4, 8.8)","(12.0, 32.0, 27.272727272727273)","(2.25, 2.9, 2.7)","(6.5, 9.0, 8.714285714285714)","(7.5, 8.2, 7.8)","(3.9, 6.4, 6.0625)","(21.0, 80.0, 37.25)"
14-12-2022 13:26:01.778625,"(6.0, 9.4, 9.133333333333333)","(12.0, 32.0, 27.272727272727273)","(2.25, 2.9, 2.7)","(6.5, 9.0, 8.714285714285714)","(7.5, 8.2, 7.8)","(3.9, 6.4, 6.0625)","(21.0, 80.0, 37.25)"
14-12-2022 13:26:02.943429,"(6.0, 9.4, 8.371428571428572)","(12.0, 32.0, 29.11111111111111)","(2.25, 2.9, 2.7)","(6.5, 9.0, 8.714285714285714)","(7.5, 8.2, 7.8)","(3.9, 6.4, 5.425)","(21.0, 80.0, 37.25)"
14-12-2022 13:26:04.161822,"(6.0, 9.4, 8.371428571428572)","(12.0, 32.0, 29.11111111111111)","(2.25, 2.9, 2.7222222222222223)","(6.5, 9.0, 8.714285714285714)","(7.5, 8.2, 7.8)","(3.9, 6.4, 5.95)","(21.0, 80.0, 37.25)"
14-12-2022 13:26:05.315852,"(6.0, 9.4, 8.05)","(12.0, 32.0, 29.11111111111111)","(2.3, 2.9, 2.7222222222222223)","(6.0, 9.0, 8.714285714285714)","(6.5, 8.2, 7.8)","(4.0, 6.4, 5.95)","(21.0, 80.0, 41.5)"
14-12-2022 13:26:06.330526,"(6.0, 9.4, 8.5)","(12.0, 32.0, 29.11111111111111)","(2.3, 2.9, 2.7222222222222223)","(6.0, 9.0, 8.714285714285714)","(6.5, 8.2, 7.8)","(4.0, 6.4, 5.95)","(21.0, 60.0, 41.5)"
14-12-2022 13:26:07.530365,"(6.0, 9.4, 8.5)","(12.0, 32.0, 29.11111111111111)","(2.3, 2.9, 2.7222222222222223)","(6.0, 9.0, 8.714285714285714)","(6.5, 8.2, 7.8)","(4.0, 6.4, 5.425)","(21.0, 60.0, 41.5)"
14-12-2022 13:26:08.590176,"(6.0, 9.4, 8.5)","(12.0, 32.0, 29.11111111111111)","(2.3, 2.9, 2.7222222222222223)","(6.0, 9.0, 8.714285714285714)","(6.5, 8.2, 7.8)","(4.0, 6.4, 5.95)","(21.0, 60.0, 41.5)"
14-12-2022 13:26:09.713508,"(6.0, 9.4, 8.05)","(12.0, 32.0, 29.11111111111111)","(2.3, 2.9, 2.7222222222222223)","(6.0, 9.0, 8.714285714285714)","(6.5, 8.2, 7.8)","(4.0, 6.4, 5.95)","(21.0, 60.0, 41.5)"
14-12-2022 13:26:10.788248,"(6.0, 9.4, 8.05)","(12.0, 32.0, 29.11111111111111)","(2.3, 2.9, 2.7222222222222223)","(6.0, 9.0, 8.714285714285714)","(6.5, 8.2, 7.8)","(4.0, 6.4, 5.95)","(21.0, 60.0, 41.5)"
14-12-2022 13:26:11.955436,"(6.0, 9.4, 8.628571428571428)","(12.0, 32.0, 29.11111111111111)","(2.3, 2.9, 2.7222222222222223)","(6.0, 9.0, 8.714285714285714)","(6.5, 8.2, 7.8)","(4.0, 6.4, 5.425)","(21.0, 60.0, 41.5)"
14-12-2022 13:26:13.071243,"(6.0, 9.4, 8.628571428571428)","(12.0, 32.0, 29.11111111111111)","(2.3, 2.9, 2.7222222222222223)","(6.0, 9.0, 8.714285714285714)","(6.5, 8.2, 7.8)","(4.0, 6.4, 5.425)","(21.0, 60.0, 41.5)"
14-12-2022 13:26:14.271704,"(6.0, 9.4, 8.628571428571428)","(12.0, 32.0, 29.11111111111111)","(2.3, 2.9, 2.7222222222222223)","(6.0, 9.0, 8.714285714285714)","(6.5, 8.2, 7.8)","(4.0, 6.4, 5.95)","(21.0, 60.0, 41.5)"
14-12-2022 13:26:15.453262,"(6.0, 9.4, 7.927272727272727)","(12.0, 32.0, 29.11111111111111)","(2.3, 2.9, 2.7222222222222223)","(6.0, 9.0, 8.714285714285714)","(6.5, 8.2, 7.8)","(4.0, 6.4, 5.95)","(21.0, 60.0, 37.25)"
14-12-2022 13:26:16.766623,"(6.0, 9.4, 8.371428571428572)","(12.0, 32.0, 29.11111111111111)","(2.3, 2.9, 2.8166666666666664)","(6.0, 9.0, 7.54)","(6.5, 8.2, 7.8)","(4.0, 6.4, 5.95)","(21.0, 80.0, 37.25)"
14-12-2022 13:26:18.049534,"(6.0, 9.4, 8.371428571428572)","(12.0, 32.0, 29.11111111111111)","(2.3, 2.88, 2.8166666666666664)","(6.0, 8.8, 7.54)","(6.5, 8.2, 7.8)","(4.0, 6.4, 5.425)","(21.0, 80.0, 37.25)"
14-12-2022 13:26:19.210244,"(6.0, 9.4, 8.371428571428572)","(12.0, 32.0, 29.11111111111111)","(2.3, 2.88, 2.8166666666666664)","(6.0, 8.8, 7.54)","(6.5, 8.2, 7.628571428571429)","(4.0, 6.4, 6.07)","(21.0, 80.0, 37.25)"
14-12-2022 13:26:20.536694,"(6.5, 9.4, 8.05)","(13.0, 32.0, 29.333333333333332)","(2.3, 2.88, 2.8166666666666664)","(6.0, 8.8, 7.54)","(6.0, 8.2, 7.485714285714286)","(4.0, 6.4, 6.07)","(21.0, 80.0, 37.25)"
14-12-2022 13:26:21.674144,"(6.5, 9.4, 8.05)","(13.0, 34.0, 29.666666666666664)","(2.3, 2.88, 2.8166666666666664)","(6.0, 8.8, 7.516666666666667)","(6.0, 8.2, 7.3428571428571425)","(4.0, 6.4, 6.07)","(21.0, 80.0, 37.25)"
14-12-2022 13:26:22.906347,"(6.5, 9.4, 8.5)","(13.0, 34.0, 29.666666666666664)","(2.3, 2.88, 2.8166666666666664)","(6.0, 8.8, 7.516666666666667)","(6.0, 8.2, 7.3428571428571425)","(4.0, 6.4, 6.1000000000000005)","(21.0, 80.0, 37.25)"
14-12-2022 13:26:24.156729,"(6.5, 9.4, 8.5)","(13.0, 34.0, 29.666666666666664)","(2.3, 2.88, 2.8166666666666664)","(6.0, 8.8, 7.516666666666667)","(6.0, 8.2, 7.3428571428571425)","(4.0, 6.4, 6.0625)","(21.0, 80.0, 37.25)"
14-12-2022 13:26:25.376547,"(6.5, 9.4, 8.5)","(13.0, 34.0, 29.666666666666664)","(2.3, 2.88, 2.8166666666666664)","(6.0, 8.8, 7.516666666666667)","(6.0, 8.2, 7.3428571428571425)","(4.0, 6.4, 6.0625)","(21.0, 80.0, 37.25)"
14-12-2022 13:26:26.669389,"(6.5, 9.4, 7.857142857142857)","(13.0, 34.0, 29.666666666666664)","(2.3, 2.88, 2.8166666666666664)","(6.0, 8.8, 7.516666666666667)","(6.0, 8.2, 7.3428571428571425)","(4.0, 6.4, 6.16)","(21.0, 80.0, 37.25)"
14-12-2022 13:26:27.863114,"(6.5, 9.4, 8.46086956521739)","(13.0, 34.0, 29.666666666666664)","(2.3, 2.88, 2.8166666666666664)","(6.0, 8.8, 7.516666666666667)","(6.0, 8.2, 7.3428571428571425)","(4.0, 6.4, 6.16)","(21.0, 80.0, 37.25)"
14-12-2022 13:26:29.066772,"(6.5, 9.0, 8.866666666666667)","(13.0, 34.0, 29.666666666666664)","(2.3, 2.88, 2.7222222222222223)","(6.0, 8.8, 7.516666666666667)","(6.0, 8.2, 7.3428571428571425)","(4.0, 6.4, 6.16)","(21.0, 80.0, 37.25)"
14-12-2022 13:26:30.288288,"(6.5, 9.0, 8.866666666666667)","(13.0, 34.0, 30.75)","(2.3, 2.9, 2.7222222222222223)","(6.0, 8.8, 7.516666666666667)","(6.0, 8.2, 7.3428571428571425)","(4.0, 6.4, 6.16)","(21.0, 80.0, 37.25)"
14-12-2022 13:26:31.433440,"(6.5, 9.0, 8.1)","(13.0, 34.0, 31.0)","(2.3, 2.9, 2.7222222222222223)","(6.0, 8.8, 7.633333333333334)","(6.0, 8.2, 7.3428571428571425)","(4.0, 6.4, 6.16)","(21.0, 80.0, 37.25)"
14-12-2022 13:26:32.559909,"(6.5, 9.0, 8.228571428571428)","(13.0, 34.0, 30.333333333333336)","(2.3, 2.9, 2.7222222222222223)","(6.0, 8.8, 7.633333333333334)","(6.0, 8.2, 7.3428571428571425)","(4.0, 6.4, 6.16)","(21.0, 80.0, 37.25)"
14-12-2022 13:26:33.719294,"(6.5, 9.0, 8.228571428571428)","(13.0, 34.0, 30.333333333333336)","(2.3, 2.9, 2.7222222222222223)","(6.0, 8.8, 7.633333333333334)","(6.0, 8.2, 7.3428571428571425)","(4.0, 6.4, 6.16)","(21.0, 80.0, 37.25)"
14-12-2022 13:26:34.950275,"(6.5, 8.8, 8.216666666666667)","(13.0, 34.0, 30.333333333333336)","(2.3, 2.9, 2.7222222222222223)","(6.0, 8.8, 7.633333333333334)","(6.0, 8.2, 7.3428571428571425)","(4.0, 6.4, 6.16)","(21.0, 80.0, 37.25)"
14-12-2022 13:26:36.040158,"(6.5, 8.6, 8.2)","(13.0, 34.0, 30.333333333333336)","(2.3, 2.9, 2.7222222222222223)","(6.0, 8.8, 7.633333333333334)","(6.0, 8.2, 7.3428571428571425)","(4.0, 6.4, 6.16)","(21.0, 80.0, 37.25)"
14-12-2022 13:26:37.154838,"(6.5, 8.6, 8.2)","(13.0, 34.0, 30.333333333333336)","(2.3, 2.9, 2.7222222222222223)","(6.0, 8.8, 7.633333333333334)","(6.0, 8.2, 7.3428571428571425)","(4.0, 6.4, 6.16)","(21.0, 80.0, 42.0)"
14-12-2022 13:26:38.226341,"(6.5, 8.6, 8.433333333333334)","(13.0, 34.0, 30.333333333333336)","(2.3, 2.86, 2.581818181818182)","(6.0, 8.8, 7.633333333333334)","(6.0, 8.2, 7.3428571428571425)","(4.0, 6.4, 6.16)","(21.0, 80.0, 42.0)"
14-12-2022 13:26:39.258984,"(6.5, 8.6, 7.863157894736842)","(13.0, 34.0, 30.333333333333336)","(2.3, 2.86, 2.575)","(6.0, 8.8, 7.633333333333334)","(6.0, 8.2, 7.3428571428571425)","(4.0, 6.4, 6.16)","(21.0, 80.0, 42.0)"
14-12-2022 13:26:40.448881,"(6.5, 8.6, 7.863157894736842)","(13.0, 34.0, 30.333333333333336)","(2.3, 2.84, 2.6777777777777776)","(6.0, 8.8, 7.633333333333334)","(6.0, 8.2, 7.6)","(4.0, 6.4, 5.9875)","(21.0, 80.0, 42.0)"
14-12-2022 13:26:41.570471,"(6.5, 8.6, 7.611764705882353)","(13.0, 34.0, 30.333333333333336)","(2.3, 2.82, 2.6777777777777776)","(6.0, 8.8, 7.633333333333334)","(6.0, 8.2, 7.6)","(4.0, 6.4, 5.9875)","(21.0, 80.0, 63.71428571428571)"
14-12-2022 13:26:42.812938,"(6.5, 8.6, 8.010526315789473)","(13.0, 34.0, 31.142857142857142)","(2.3, 2.82, 2.6777777777777776)","(6.0, 8.8, 7.2444444444444445)","(6.0, 8.2, 7.6)","(4.0, 6.4, 6.223529411764706)","(21.0, 80.0, 68.6)"
14-12-2022 13:26:43.891691,"(6.5, 8.6, 8.010526315789473)","(13.0, 34.0, 31.42857142857143)","(2.3, 2.82, 2.6777777777777776)","(6.0, 8.8, 7.2444444444444445)","(6.0, 8.2, 7.6)","(4.0, 6.4, 6.223529411764706)","(21.0, 80.0, 68.6)"
