,Mr Kennedy,Super Freds,Blue Canasta,Headstart,Separatist,Maudeville,All I Care About,First Class Molley,Light Press
07-01-2023 13:25:00.100089,"(8.0, 9.6, 9.473559322033898)","(4.4, 4.9, 4.891869918699188)","(21.0, 32.0, 30.904761904761905)","(21.0, 30.0, 29.48170731707317)","(3.3, 3.75, 3.7219682835820898)","(101.0, 260.0, 252.0)","(31.0, 38.0, 36.96296296296296)","(4.2, 5.3, 5.075)","(7.0, 7.6, 7.471153846153847)"
07-01-2023 13:25:01.366454,"(8.0, 9.6, 9.47331081081081)","(4.4, 4.9, 4.896272285251216)","(21.0, 32.0, 31.11764705882353)","(21.0, 30.0, 29.487951807228917)","(3.3, 3.75, 3.7255439924314095)","(101.0, 260.0, 253.33333333333334)","(31.0, 38.0, 37.282051282051285)","(4.2, 5.2, 5.036842105263158)","(7.0, 7.6, 7.480263157894737)"
07-01-2023 13:25:02.624104,"(8.0, 9.6, 9.462132921174652)","(4.4, 5.0, 4.934074074074075)","(21.0, 32.0, 34.0)","(21.0, 30.0, 29.608294930875577)","(3.3, 3.75, 3.6902692778457773)","(101.0, 260.0, 257.77777777777777)","(31.0, 38.0, 40.36363636363637)","(4.2, 5.2, 5.144299674267101)","(7.0, 7.6, 7.521193092621664)"
07-01-2023 13:25:03.840867,"(8.0, 9.6, 9.488639200998751)","(4.4, 5.0, 4.987529976019185)","(21.0, 36.0, 35.68627450980392)","(21.0, 30.0, 29.608294930875577)","(3.3, 3.75, 3.6928385416666667)","(101.0, 260.0, 257.77777777777777)","(31.0, 42.0, 40.65)","(4.2, 5.2, 5.146853146853147)","(7.0, 7.6, 7.513412563667233)"
07-01-2023 13:25:04.983737,"(8.0, 9.6, 9.488972431077695)","(4.4, 5.0, 4.98567335243553)","(21.0, 36.0, 35.68627450980392)","(21.0, 30.0, 29.608294930875577)","(3.3, 3.7, 3.6928385416666667)","(101.0, 260.0, 258.46153846153845)","(31.0, 42.0, 40.65)","(4.2, 5.2, 5.100923076923077)","(7.0, 7.6, 7.52093023255814)"
07-01-2023 13:25:06.256000,"(8.0, 9.6, 9.488972431077695)","(4.4, 5.0, 4.991218637992832)","(21.0, 36.0, 35.0)","(21.0, 30.0, 29.608294930875577)","(3.3, 3.7, 3.7563197026022306)","(101.0, 260.0, 258.46153846153845)","(31.0, 42.0, 40.94117647058823)","(4.2, 5.2, 4.993617021276596)","(7.0, 7.6, 7.53544776119403)"
07-01-2023 13:25:07.517436,"(8.0, 9.6, 9.487299630086314)","(4.4, 5.0, 5.0147766323024054)","(21.0, 36.0, 35.86046511627907)","(21.0, 30.0, 29.613636363636363)","(3.3, 3.8, 3.7631355932203387)","(101.0, 260.0, 258.46153846153845)","(31.0, 42.0, 40.92537313432836)","(4.2, 5.1, 4.957676348547718)","(7.0, 7.6, 7.232142857142858)"
07-01-2023 13:25:08.699278,"(8.0, 9.6, 9.472878998609179)","(4.4, 5.1, 5.0147766323024054)","(21.0, 36.0, 35.86046511627907)","(21.0, 30.0, 29.610091743119266)","(3.3, 3.8, 3.777432432432432)","(101.0, 260.0, 258.8888888888889)","(31.0, 42.0, 40.92537313432836)","(4.2, 5.0, 4.957190635451505)","(7.0, 7.4, 7.159036144578313)"
07-01-2023 13:25:09.870669,"(8.0, 9.6, 9.472878998609179)","(4.2, 5.1, 5.015467075038285)","(21.0, 36.0, 35.75)","(21.0, 30.0, 29.610091743119266)","(3.2, 3.8, 3.670612244897959)","(101.0, 260.0, 265.0)","(31.0, 42.0, 41.3469387755102)","(4.2, 5.0, 4.986823529411764)","(7.0, 7.4, 7.372535211267606)"
07-01-2023 13:25:11.059070,"(8.0, 9.6, 9.499339207048457)","(4.2, 5.1, 5.0475190839694655)","(21.0, 38.0, 36.888888888888886)","(21.0, 30.0, 29.74015748031496)","(3.2, 3.7, 3.6705786471067645)","(101.0, 270.0, 270.0)","(31.0, 42.0, 41.608695652173914)","(4.2, 5.0, 4.9676300578034684)","(7.0, 7.4, 7.369565217391305)"
07-01-2023 13:25:12.207794,"(8.0, 9.6, 9.501295896328294)","(4.2, 5.1, 5.050980392156863)","(21.0, 38.0, 37.24050632911393)","(21.0, 30.0, 29.776859504132233)","(3.2, 3.7, 3.665749525616698)","(101.0, 280.0, 270.0)","(31.0, 42.0, 41.32142857142857)","(4.2, 5.0, 4.976818181818182)","(7.0, 7.4, 7.34214463840399)"
07-01-2023 13:25:13.265147,"(8.0, 9.6, 9.504092339979014)","(4.2, 5.1, 5.053506243996157)","(21.0, 38.0, 37.30232558139535)","(21.0, 30.0, 29.811475409836067)","(3.3, 3.7, 3.6996376811594205)","(101.0, 280.0, 270.5263157894737)","(31.0, 42.0, 41.3968253968254)","(4.2, 5.0, 4.976818181818182)","(7.0, 7.4, 7.34214463840399)"
07-01-2023 13:25:14.379934,"(8.0, 9.6, 9.519662243667069)","(4.2, 5.1, 5.058275862068966)","(26.0, 38.0, 37.30232558139535)","(21.0, 30.0, 29.811475409836067)","(3.3, 3.85, 3.706065573770492)","(101.0, 280.0, 268.75)","(31.0, 42.0, 41.191489361702125)","(4.2, 5.0, 4.87)","(7.0, 7.4, 7.215873015873016)"
07-01-2023 13:25:15.517202,"(8.0, 9.6, 9.520534629404617)","(4.2, 5.1, 5.059422750424448)","(26.0, 38.0, 37.22077922077922)","(21.0, 30.0, 29.817460317460316)","(3.3, 3.85, 3.6853159851301114)","(101.0, 280.0, 268.75)","(31.0, 42.0, 41.191489361702125)","(4.2, 4.9, 4.820786516853932)","(7.0, 7.4, 7.244295302013423)"
07-01-2023 13:25:16.883501,"(8.0, 9.6, 9.520534629404617)","(4.2, 5.1, 5.053449951409135)","(26.0, 38.0, 37.22077922077922)","(21.0, 32.0, 31.1875)","(3.3, 3.75, 3.6858974358974357)","(101.0, 280.0, 268.75)","(31.0, 44.0, 42.32)","(4.2, 4.9, 4.824422442244225)","(6.5, 7.4, 7.206593406593407)"
07-01-2023 13:25:18.184116,"(8.0, 9.6, 9.517005076142132)","(4.2, 5.1, 5.044916820702403)","(26.0, 38.0, 36.96551724137931)","(21.0, 32.0, 31.1875)","(3.3, 3.75, 3.78343949044586)","(101.0, 280.0, 268.75)","(31.0, 44.0, 42.32)","(4.2, 4.9, 4.728852459016394)","(6.5, 7.4, 7.206593406593407)"
07-01-2023 13:25:19.745297,"(8.0, 9.6, 9.516261203585147)","(4.2, 5.1, 5.046306306306306)","(26.0, 38.0, 36.775510204081634)","(21.0, 32.0, 31.22962962962963)","(3.3, 3.8, 3.7584615384615385)","(101.0, 280.0, 269.4117647058824)","(31.0, 44.0, 42.425)","(4.2, 4.8, 4.712979351032448)","(6.5, 7.4, 7.297142857142857)"
07-01-2023 13:25:20.951240,"(8.0, 9.6, 9.516261203585147)","(4.2, 5.1, 5.046306306306306)","(26.0, 38.0, 36.775510204081634)","(21.0, 32.0, 31.282758620689656)","(3.3, 3.8, 3.7802919708029195)","(101.0, 280.0, 270.0)","(31.0, 44.0, 40.294117647058826)","(4.2, 4.8, 4.726799007444169)","(6.5, 7.4, 7.323404255319149)"
07-01-2023 13:25:22.122972,"(8.0, 9.6, 9.517005076142132)","(4.2, 5.1, 5.048824786324786)","(26.0, 38.0, 37.166666666666664)","(21.0, 32.0, 31.414285714285715)","(3.3, 3.8, 3.766219512195122)","(101.0, 280.0, 271.0)","(31.0, 44.0, 40.34782608695652)","(4.2, 4.8, 4.622047244094488)","(6.5, 7.4, 7.336423841059603)"
07-01-2023 13:25:23.419236,"(8.0, 9.6, 9.516639741518578)","(4.2, 5.1, 5.054853911404336)","(26.0, 38.0, 37.64912280701754)","(21.0, 32.0, 31.677966101694913)","(3.3, 3.8, 3.7851190476190473)","(101.0, 280.0, 272.5)","(31.0, 44.0, 42.36363636363637)","(4.2, 4.7, 4.675827814569536)","(6.5, 7.4, 7.470539419087137)"
07-01-2023 13:25:24.731606,"(8.0, 9.6, 9.516639741518578)","(4.2, 5.1, 5.055933762649494)","(26.0, 38.0, 37.63636363636363)","(21.0, 32.0, 31.677966101694913)","(3.3, 3.8, 3.7567839195979897)","(101.0, 280.0, 275.0)","(31.0, 44.0, 42.11940298507463)","(4.2, 4.7, 4.693469387755102)","(6.5, 7.6, 7.353359683794467)"
07-01-2023 13:25:25.962069,"(8.0, 9.6, 9.395643564356435)","(4.2, 5.1, 5.055933762649494)","(26.0, 38.0, 37.63636363636363)","(21.0, 32.0, 31.677966101694913)","(3.3, 3.8, 3.75)","(101.0, 280.0, 275.2631578947368)","(31.0, 44.0, 42.14705882352941)","(4.2, 4.8, 4.741741071428572)","(7.0, 7.6, 7.362445414847161)"
07-01-2023 13:25:27.190842,"(8.0, 9.4, 9.389891696750903)","(4.2, 5.1, 5.076544766708701)","(26.0, 38.0, 37.6551724137931)","(21.0, 32.0, 31.680672268907564)","(3.3, 3.75, 3.7248671625929863)","(101.0, 280.0, 275.2631578947368)","(31.0, 44.0, 40.34782608695652)","(4.2, 4.8, 4.751704545454546)","(7.0, 7.6, 7.363157894736842)"
07-01-2023 13:25:28.333998,"(8.0, 9.4, 9.356250000000001)","(4.2, 5.1, 5.078020565552699)","(26.0, 38.0, 37.888888888888886)","(21.0, 32.0, 31.78125)","(3.3, 3.75, 3.726653504442251)","(101.0, 280.0, 275.7894736842105)","(31.0, 44.0, 40.81012658227848)","(4.2, 4.8, 4.7532743362831855)","(7.0, 7.6, 7.423529411764706)"
07-01-2023 13:25:29.460438,"(8.0, 9.4, 9.330232558139535)","(4.4, 5.1, 5.076957494407159)","(26.0, 38.0, 37.888888888888886)","(21.0, 32.0, 31.78125)","(3.3, 3.75, 3.7100882723833544)","(101.0, 280.0, 276.6666666666667)","(31.0, 44.0, 40.81012658227848)","(4.2, 4.8, 4.7507874015748035)","(6.5, 7.6, 7.429530201342282)"
07-01-2023 13:25:30.615595,"(8.0, 9.4, 9.330232558139535)","(4.4, 5.1, 5.076617480136209)","(26.0, 38.0, 37.728813559322035)","(21.0, 32.0, 33.16577540106952)","(3.3, 3.75, 3.6837009803921568)","(101.0, 280.0, 281.25)","(31.0, 44.0, 42.91111111111111)","(4.2, 4.8, 4.852163461538462)","(6.5, 7.6, 7.576020408163265)"
07-01-2023 13:25:31.710470,"(8.0, 8.8, 8.70503144654088)","(4.4, 5.2, 5.158969276511398)","(26.0, 42.0, 40.78260869565217)","(21.0, 34.0, 33.16577540106952)","(3.3, 3.75, 3.6869942196531795)","(101.0, 300.0, 281.25)","(31.0, 44.0, 42.743589743589745)","(4.2, 4.9, 4.849620253164557)","(6.5, 7.6, 7.572514619883041)"
07-01-2023 13:25:32.883380,"(8.0, 8.8, 8.705329153605016)","(4.4, 5.2, 5.156580310880829)","(26.0, 44.0, 43.916913946587535)","(21.0, 34.0, 33.170212765957444)","(3.3, 3.7, 3.6179389312977097)","(101.0, 300.0, 281.25)","(31.0, 44.0, 42.75949367088607)","(4.2, 4.9, 4.853348214285714)","(6.5, 7.6, 7.576767676767677)"
07-01-2023 13:25:34.045647,"(8.0, 8.8, 8.722137404580153)","(4.4, 5.2, 5.158985200845666)","(26.0, 44.0, 43.91463414634146)","(21.0, 34.0, 33.170212765957444)","(3.3, 3.65, 3.5961139896373058)","(101.0, 300.0, 281.25)","(31.0, 44.0, 42.515151515151516)","(4.2, 4.9, 4.841782729805014)","(6.5, 7.6, 7.5771712158808935)"
07-01-2023 13:25:35.220464,"(8.0, 8.8, 8.72857142857143)","(4.4, 5.2, 5.172762148337596)","(26.0, 44.0, 43.91463414634146)","(21.0, 34.0, 33.25)","(3.3, 3.6, 3.5957386363636363)","(101.0, 300.0, 281.25)","(31.0, 44.0, 42.515151515151516)","(4.2, 4.9, 4.843343653250774)","(6.5, 7.6, 7.578504672897196)"
07-01-2023 13:25:36.367719,"(8.0, 8.8, 8.758219178082193)","(4.4, 5.2, 5.171862615587846)","(26.0, 44.0, 43.91304347826087)","(21.0, 34.0, 33.31400966183575)","(3.3, 3.6, 3.5965437788018435)","(101.0, 300.0, 281.25)","(31.0, 44.0, 42.67567567567568)","(4.2, 4.9, 4.839455782312926)","(6.5, 7.6, 7.5796460176991145)"
07-01-2023 13:25:37.568007,"(8.0, 8.8, 8.759333333333334)","(4.4, 5.2, 5.172692307692308)","(26.0, 44.0, 43.91304347826087)","(21.0, 34.0, 33.30769230769231)","(3.3, 3.6, 3.6862068965517243)","(101.0, 300.0, 281.25)","(31.0, 44.0, 42.6)","(4.2, 4.9, 4.836879432624113)","(6.5, 7.6, 7.579279279279279)"
07-01-2023 13:25:38.733559,"(8.0, 8.8, 8.759333333333334)","(4.4, 5.2, 5.172692307692308)","(26.0, 44.0, 43.993527508090615)","(21.0, 34.0, 33.437185929648244)","(3.3, 3.7, 3.6803680981595095)","(101.0, 300.0, 281.42857142857144)","(31.0, 44.0, 42.857142857142854)","(4.2, 4.9, 4.878)","(6.5, 7.6, 7.5861171366594355)"
07-01-2023 13:25:39.997810,"(8.0, 9.2, 9.182222222222222)","(4.4, 5.2, 5.187988422575977)","(26.0, 44.0, 43.99361022364217)","(21.0, 34.0, 33.437185929648244)","(3.3, 3.7, 3.691715976331361)","(101.0, 300.0, 281.42857142857144)","(31.0, 44.0, 42.857142857142854)","(4.2, 4.9, 4.893313069908815)","(6.5, 7.6, 7.566137566137566)"
07-01-2023 13:25:41.276453,"(8.0, 9.2, 9.186885245901639)","(4.4, 5.2, 5.187988422575977)","(26.0, 44.0, 43.99361022364217)","(21.0, 34.0, 33.40196078431372)","(3.3, 3.7, 3.63)","(101.0, 300.0, 281.42857142857144)","(31.0, 44.0, 42.94117647058823)","(4.2, 4.9, 4.793586005830903)","(6.5, 7.6, 7.518840579710145)"
07-01-2023 13:25:42.509981,"(8.0, 9.2, 9.315384615384616)","(4.4, 5.2, 5.189149560117302)","(26.0, 44.0, 44.513513513513516)","(21.0, 34.0, 33.415841584158414)","(3.3, 3.7, 3.48125)","(101.0, 300.0, 281.42857142857144)","(31.0, 44.0, 42.95522388059702)","(4.2, 4.8, 4.82)","(6.5, 7.6, 7.495238095238095)"
07-01-2023 13:25:43.649009,"(8.0, 9.4, 9.315384615384616)","(4.4, 5.2, 5.189149560117302)","(26.0, 46.0, 44.513513513513516)","(21.0, 34.0, 33.415841584158414)","(3.3, 3.7, 3.48125)","(101.0, 300.0, 281.42857142857144)","(31.0, 44.0, 42.95522388059702)","(4.2, 5.0, 4.82)","(6.5, 7.6, 7.495238095238095)"
07-01-2023 13:25:44.862815,"(8.0, 9.4, 9.315384615384616)","(4.4, 5.2, 5.189149560117302)","(26.0, 46.0, 44.513513513513516)","(21.0, 34.0, 33.42156862745098)","(3.3, 3.7, 3.5107758620689653)","(101.0, 300.0, 281.42857142857144)","(31.0, 44.0, 42.98550724637681)","(4.2, 5.0, 4.967625899280575)","(6.5, 7.6, 7.364285714285714)"
07-01-2023 13:25:46.156157,"(8.0, 9.2, 9.16619718309859)","(4.4, 5.2, 5.1975)","(26.0, 46.0, 44.92156862745098)","(21.0, 34.0, 33.42156862745098)","(3.2, 3.55, 3.5107758620689653)","(101.0, 300.0, 281.42857142857144)","(31.0, 44.0, 42.98550724637681)","(4.2, 5.0, 4.967625899280575)","(6.5, 7.6, 7.15)"
07-01-2023 13:25:47.429551,"(8.0, 9.2, 9.19506172839506)","(4.4, 5.4, 5.382037037037037)","(26.0, 46.0, 44.619354838709675)","(21.0, 34.0, 33.43414634146342)","(3.2, 3.55, 3.5206896551724136)","(101.0, 300.0, 290.3703703703704)","(31.0, 44.0, 43.029411764705884)","(4.2, 5.0, 4.988356164383561)","(6.5, 7.0, 6.7114666666666665)"
07-01-2023 13:25:48.775093,"(8.0, 9.2, 9.193548387096774)","(4.4, 5.4, 5.387703435804702)","(26.0, 46.0, 44.6625)","(21.0, 34.0, 33.45283018867924)","(3.2, 3.6, 3.5722222222222224)","(101.0, 300.0, 290.7142857142857)","(31.0, 44.0, 43.108108108108105)","(4.2, 5.0, 4.9915)","(6.5, 6.8, 6.715089514066496)"
07-01-2023 13:25:50.240184,"(8.0, 9.2, 9.38)","(4.4, 5.4, 5.351758793969849)","(26.0, 46.0, 44.797687861271676)","(21.0, 34.0, 33.61797752808989)","(3.2, 3.6, 3.4767441860465116)","(101.0, 300.0, 294.3478260869565)","(31.0, 44.0, 43.29545454545455)","(4.2, 5.0, 5.013318777292576)","(6.5, 6.8, 6.804166666666666)"
07-01-2023 13:25:51.752623,"(8.0, 9.4, 9.407843137254902)","(4.4, 5.4, 5.354938271604938)","(26.0, 46.0, 44.89010989010989)","(21.0, 34.0, 33.72254335260116)","(3.2, 3.5, 3.4811320754716983)","(101.0, 300.0, 295.35714285714283)","(31.0, 44.0, 43.43529411764706)","(4.2, 5.1, 5.029359430604982)","(6.5, 7.0, 6.977358490566037)"
07-01-2023 13:25:53.312019,"(8.0, 9.6, 9.223076923076922)","(4.4, 5.4, 5.355891238670695)","(26.0, 46.0, 44.89617486338798)","(21.0, 34.0, 33.724137931034484)","(3.2, 3.5, 3.4854586129753917)","(101.0, 300.0, 295.35714285714283)","(31.0, 44.0, 43.476190476190474)","(4.2, 5.1, 5.050880626223091)","(6.5, 7.0, 6.687114337568058)"
07-01-2023 13:25:55.024473,"(8.0, 9.6, 9.322562674094707)","(4.4, 5.4, 5.4335443037974684)","(26.0, 46.0, 44.87150837988827)","(21.0, 34.0, 33.724137931034484)","(3.2, 3.5, 3.57926267281106)","(101.0, 300.0, 294.8)","(31.0, 44.0, 43.46987951807229)","(4.2, 5.2, 5.1589160839160835)","(6.5, 7.0, 6.67593984962406)"
07-01-2023 13:25:56.275535,"(8.0, 9.6, 9.322562674094707)","(4.4, 5.5, 5.421370967741936)","(26.0, 46.0, 44.87150837988827)","(21.0, 34.0, 33.724137931034484)","(3.2, 3.6, 3.5763513513513514)","(101.0, 300.0, 295.0)","(31.0, 44.0, 43.46987951807229)","(4.2, 5.2, 5.1906336088154275)","(6.5, 7.0, 6.790566037735849)"
07-01-2023 13:25:57.692975,"(8.0, 9.4, 9.298214285714286)","(4.4, 5.5, 5.421544715447155)","(26.0, 46.0, 44.87150837988827)","(21.0, 34.0, 33.724137931034484)","(3.2, 3.6, 3.5822834645669293)","(101.0, 300.0, 295.0)","(31.0, 44.0, 43.46987951807229)","(4.2, 5.2, 5.191457286432161)","(6.5, 6.8, 6.79047619047619)"
07-01-2023 13:25:59.208664,"(8.0, 9.4, 9.022099447513813)","(4.4, 5.5, 5.421544715447155)","(26.0, 46.0, 44.93975903614458)","(21.0, 34.0, 33.724137931034484)","(3.2, 3.6, 3.5484848484848484)","(101.0, 300.0, 295.0)","(31.0, 44.0, 43.46987951807229)","(4.2, 5.2, 5.191457286432161)","(6.5, 6.8, 6.790654205607477)"
07-01-2023 13:26:00.732408,"(8.0, 9.4, 9.004545454545454)","(4.4, 5.5, 5.4222222222222225)","(26.0, 46.0, 53.731277533039645)","(21.0, 34.0, 33.724137931034484)","(3.2, 3.55, 3.49140625)","(101.0, 300.0, 295.0)","(31.0, 44.0, 43.46987951807229)","(4.2, 5.2, 5.452956298200514)","(6.5, 6.8, 6.628699551569507)"
07-01-2023 13:26:02.172604,"(8.0, 9.2, 8.906818181818181)","(4.4, 5.5, 5.4222222222222225)","(26.0, 55.0, 53.731277533039645)","(21.0, 34.0, 33.724137931034484)","(3.2, 3.5, 3.49140625)","(101.0, 300.0, 295.0)","(31.0, 44.0, 43.31182795698925)","(4.2, 5.5, 5.4508951406649615)","(6.5, 7.0, 6.801675977653631)"
07-01-2023 13:26:03.708726,"(8.0, 9.2, 8.812030075187971)","(4.4, 5.5, 5.421559633027523)","(31.0, 55.0, 53.883720930232556)","(21.0, 34.0, 33.714285714285715)","(3.2, 3.5, 3.4884615384615385)","(101.0, 300.0, 295.0)","(31.0, 44.0, 43.31182795698925)","(4.4, 5.5, 5.4508951406649615)","(6.5, 7.0, 6.621052631578947)"
07-01-2023 13:26:05.178749,"(8.0, 9.2, 8.812030075187971)","(4.4, 5.5, 5.39070796460177)","(31.0, 55.0, 53.883720930232556)","(21.0, 34.0, 33.705882352941174)","(3.2, 3.5, 3.4633333333333334)","(101.0, 300.0, 295.0)","(31.0, 44.0, 43.27272727272727)","(4.4, 5.5, 5.554117647058823)","(6.5, 6.8, 6.69375)"
07-01-2023 13:26:06.654293,"(8.0, 9.2, 8.817777777777778)","(4.4, 5.4, 5.39070796460177)","(31.0, 55.0, 53.857142857142854)","(21.0, 34.0, 33.685534591194966)","(3.2, 3.5, 3.46)","(101.0, 300.0, 295.0)","(31.0, 44.0, 43.27272727272727)","(4.4, 5.6, 5.554117647058823)","(6.5, 6.8, 6.677966101694915)"
07-01-2023 13:26:08.046411,"(8.0, 9.2, 8.817777777777778)","(4.4, 5.4, 5.38813559322034)","(31.0, 55.0, 53.857142857142854)","(21.0, 34.0, 33.685534591194966)","(3.2, 3.5, 3.46)","(101.0, 300.0, 295.0)","(31.0, 44.0, 43.27272727272727)","(4.4, 5.6, 5.554117647058823)","(6.5, 6.8, 6.47008547008547)"
07-01-2023 13:26:09.403913,"(8.0, 9.2, 8.981355932203389)","(4.4, 5.4, 5.368722466960353)","(31.0, 55.0, 53.857142857142854)","(21.0, 34.0, 33.685534591194966)","(3.2, 3.5, 3.46)","(101.0, 300.0, 295.0)","(31.0, 44.0, 43.27272727272727)","(4.4, 5.6, 5.554117647058823)","(6.5, 6.8, 6.472470588235295)"
07-01-2023 13:26:10.782034,"(8.0, 9.2, 9.03125)","(4.4, 5.4, 5.368722466960353)","(31.0, 55.0, 53.857142857142854)","(21.0, 34.0, 33.685534591194966)","(3.2, 3.5, 3.4633333333333334)","(101.0, 300.0, 295.0)","(31.0, 44.0, 43.27272727272727)","(4.4, 5.6, 5.554117647058823)","(6.5, 6.8, 6.472470588235295)"
07-01-2023 13:26:12.296056,"(8.0, 9.0, 8.995588235294118)","(4.4, 5.4, 5.368722466960353)","(31.0, 55.0, 53.857142857142854)","(21.0, 34.0, 33.685534591194966)","(3.2, 3.5, 3.4633333333333334)","(101.0, 300.0, 295.0)","(31.0, 44.0, 43.27272727272727)","(4.4, 5.6, 5.554117647058823)","(6.5, 6.8, 6.472470588235295)"
07-01-2023 13:26:13.581273,"(8.0, 9.0, 8.995636363636363)","(4.4, 5.4, 5.368722466960353)","(31.0, 55.0, 49.666666666666664)","(21.0, 34.0, 33.82312925170068)","(3.2, 3.5, 3.4686708860759494)","(101.0, 300.0, 294.0)","(31.0, 44.0, 43.27272727272727)","(4.4, 5.6, 5.554117647058823)","(6.5, 6.8, 6.499775280898876)"
07-01-2023 13:26:14.996958,"(8.0, 9.0, 8.992727272727272)","(4.4, 5.4, 5.370781893004115)","(31.0, 55.0, 52.05263157894737)","(21.0, 34.0, 33.8255033557047)","(3.2, 3.5, 3.4329545454545456)","(101.0, 300.0, 294.0625)","(31.0, 44.0, 43.333333333333336)","(4.4, 5.6, 5.454166666666667)","(6.5, 6.8, 6.452525252525253)"
07-01-2023 13:26:16.373660,"(8.0, 9.0, 8.966666666666667)","(4.4, 5.4, 5.374342105263158)","(31.0, 55.0, 50.160493827160494)","(21.0, 34.0, 33.835443037974684)","(3.2, 3.45, 3.451219512195122)","(101.0, 300.0, 294.0625)","(31.0, 44.0, 42.54545454545455)","(4.4, 5.5, 5.463333333333334)","(6.5, 6.8, 6.460246913580248)"
07-01-2023 13:26:17.720800,"(8.0, 9.0, 8.966666666666667)","(4.4, 5.4, 5.376219512195123)","(31.0, 55.0, 50.160493827160494)","(21.0, 34.0, 33.835443037974684)","(3.2, 3.5, 3.451219512195122)","(101.0, 300.0, 294.0625)","(31.0, 44.0, 42.54545454545455)","(4.4, 5.5, 5.463333333333334)","(6.5, 6.8, 6.423013698630137)"
07-01-2023 13:26:19.010563,"(8.0, 9.0, 8.966666666666667)","(4.4, 5.4, 5.376219512195123)","(31.0, 55.0, 50.160493827160494)","(21.0, 34.0, 33.93197278911565)","(3.1, 3.5, 3.4578947368421056)","(101.0, 300.0, 294.0625)","(31.0, 44.0, 42.33802816901409)","(4.4, 5.5, 5.463333333333334)","(6.5, 6.8, 6.393700787401575)"
07-01-2023 13:26:20.378205,"(8.0, 8.8, 8.765818181818183)","(4.4, 5.4, 5.376363636363637)","(31.0, 55.0, 50.160493827160494)","(21.0, 34.0, 33.93197278911565)","(3.1, 3.5, 3.442)","(101.0, 300.0, 294.0625)","(31.0, 44.0, 42.33802816901409)","(4.4, 5.5, 5.463333333333334)","(6.5, 6.8, 6.419108280254777)"
07-01-2023 13:26:25.858884,"(8.0, 8.8, 8.763565891472869)","(4.6, 5.4, 5.376363636363637)","(31.0, 55.0, 50.160493827160494)","(21.0, 34.0, 33.932432432432435)","(3.1, 3.45, 3.442792792792793)","(101.0, 300.0, 294.0625)","(31.0, 44.0, 42.361111111111114)","(4.4, 5.5, 5.47027027027027)","(6.0, 6.8, 6.41042345276873)"
07-01-2023 13:26:27.260961,"(8.0, 8.8, 8.766187050359713)","(4.6, 5.4, 5.376854599406529)","(31.0, 55.0, 50.190184049079754)","(21.0, 34.0, 33.932432432432435)","(3.1, 3.45, 3.442792792792793)","(101.0, 300.0, 294.0625)","(31.0, 44.0, 42.361111111111114)","(4.4, 5.5, 5.47027027027027)","(6.0, 6.8, 6.41042345276873)"
07-01-2023 13:26:28.650146,"(8.0, 8.8, 8.754545454545456)","(4.6, 5.4, 5.380534351145038)","(31.0, 55.0, 50.27710843373494)","(21.0, 36.0, 34.698113207547166)","(3.1, 3.5, 3.475242718446602)","(101.0, 300.0, 295.12820512820514)","(31.0, 44.0, 42.42666666666667)","(4.4, 5.7, 5.633984375)","(6.5, 6.8, 6.607329842931937)"
07-01-2023 13:26:29.989340,"(8.0, 8.8, 8.715702479338843)","(4.6, 5.4, 5.378571428571429)","(31.0, 55.0, 50.27710843373494)","(21.0, 36.0, 34.698113207547166)","(3.1, 3.5, 3.475242718446602)","(101.0, 300.0, 295.12820512820514)","(31.0, 44.0, 42.42666666666667)","(4.4, 6.2, 5.9135135135135135)","(6.5, 6.8, 6.607035175879397)"
07-01-2023 13:26:31.291802,"(8.0, 8.8, 8.614545454545455)","(4.6, 5.6, 5.448041775456919)","(31.0, 55.0, 50.27710843373494)","(21.0, 36.0, 33.932432432432435)","(3.1, 3.5, 3.480952380952381)","(101.0, 300.0, 295.12820512820514)","(31.0, 44.0, 42.42666666666667)","(4.6, 6.0, 5.905263157894737)","(6.0, 6.8, 6.607035175879397)"
07-01-2023 13:26:32.633752,"(8.0, 8.8, 8.634375)","(4.6, 5.6, 5.448041775456919)","(31.0, 55.0, 50.27710843373494)","(21.0, 34.0, 34.68544600938967)","(3.1, 3.5, 3.4753846153846153)","(101.0, 300.0, 295.12820512820514)","(31.0, 44.0, 42.42666666666667)","(4.6, 6.0, 5.905263157894737)","(6.0, 6.8, 6.5)"
07-01-2023 13:26:33.959700,"(8.0, 8.8, 8.637398373983741)","(4.6, 5.6, 5.448041775456919)","(31.0, 55.0, 50.27710843373494)","(21.0, 36.0, 34.68544600938967)","(3.1, 3.5, 3.4725925925925925)","(101.0, 300.0, 295.12820512820514)","(31.0, 44.0, 42.42666666666667)","(4.6, 6.0, 5.6649122807017545)","(6.0, 6.8, 6.435643564356436)"
07-01-2023 13:26:35.407035,"(8.0, 8.8, 8.637398373983741)","(4.6, 5.6, 5.448041775456919)","(31.0, 55.0, 50.27710843373494)","(21.0, 36.0, 34.68544600938967)","(3.1, 3.5, 3.4725925925925925)","(101.0, 300.0, 295.12820512820514)","(31.0, 44.0, 42.42666666666667)","(4.6, 5.7, 5.6649122807017545)","(6.0, 6.8, 6.4378109452736325)"
