,Team Staffing,Panama Dash,Kepler Bale,Elenor Bale,Lets Embrace,Coulter Bale,No Tax
14-12-2022 19:45:59.269486,"(2.8, 3.65, 3.6333333333333333)","(4.0, 4.7, 4.4125000000000005)","(7.0, 8.0, 7.982352941176471)","(19.0, 28.0, 26.142857142857142)","(7.0, 10.5, 10.226315789473684)","(5.0, 6.2, 6.088888888888889)","(10.0, 16.0, 14.285714285714286)"
14-12-2022 19:46:00.375267,"(2.8, 3.65, 3.69)","(4.0, 4.7, 4.332)","(7.0, 8.0, 8.034782608695652)","(19.0, 28.0, 26.142857142857142)","(7.0, 10.5, 9.620000000000001)","(5.0, 6.2, 5.983333333333333)","(10.0, 16.0, 14.285714285714286)"
14-12-2022 19:46:01.444076,"(2.8, 3.75, 3.7357142857142858)","(4.0, 4.7, 4.332)","(7.0, 8.2, 8.034782608695652)","(19.0, 28.0, 26.304347826086957)","(7.0, 10.5, 10.133333333333333)","(5.0, 6.2, 6.005)","(10.0, 16.0, 15.217391304347826)"
14-12-2022 19:46:02.505793,"(2.8, 3.75, 3.7357142857142858)","(4.0, 4.7, 4.332)","(7.0, 8.2, 8.034782608695652)","(19.0, 28.0, 26.304347826086957)","(7.0, 10.5, 10.2)","(5.0, 6.2, 5.955263157894737)","(10.0, 16.0, 15.120000000000001)"
14-12-2022 19:46:03.472679,"(2.8, 3.75, 3.562037037037037)","(4.0, 4.6, 4.483870967741935)","(7.0, 8.2, 8.034782608695652)","(19.0, 28.0, 26.142857142857142)","(7.0, 10.5, 10.2)","(5.0, 6.2, 5.955263157894737)","(10.0, 16.0, 15.120000000000001)"
14-12-2022 19:46:04.494126,"(2.8, 3.7, 3.5529411764705885)","(4.0, 4.6, 4.483870967741935)","(7.0, 8.2, 8.034782608695652)","(19.0, 28.0, 26.142857142857142)","(7.0, 10.5, 10.28)","(5.0, 6.2, 5.988636363636364)","(10.0, 16.0, 15.241379310344827)"
14-12-2022 19:46:05.463833,"(2.8, 3.7, 3.5863636363636364)","(4.0, 4.6, 4.483870967741935)","(7.0, 8.2, 8.034782608695652)","(19.0, 28.0, 26.142857142857142)","(7.0, 10.5, 10.28)","(5.0, 6.2, 5.988636363636364)","(10.0, 16.0, 15.241379310344827)"
14-12-2022 19:46:06.539792,"(2.8, 3.7, 3.5632075471698115)","(4.0, 4.6, 4.483870967741935)","(7.0, 8.2, 8.042105263157895)","(19.0, 28.0, 26.142857142857142)","(7.0, 10.5, 10.316666666666666)","(5.0, 6.2, 6.00909090909091)","(10.0, 16.0, 15.241379310344827)"
14-12-2022 19:46:07.615640,"(2.8, 3.65, 3.545)","(4.0, 4.6, 4.483870967741935)","(7.0, 8.2, 8.042105263157895)","(19.0, 28.0, 26.142857142857142)","(7.0, 10.5, 10.316666666666666)","(5.0, 6.2, 6.00909090909091)","(10.0, 16.0, 15.241379310344827)"
14-12-2022 19:46:08.716765,"(2.8, 3.65, 3.545)","(4.0, 4.4, 4.361538461538462)","(7.0, 8.2, 8.042105263157895)","(19.0, 28.0, 26.869565217391305)","(7.0, 10.5, 10.33125)","(5.0, 6.2, 6.007142857142857)","(10.0, 16.0, 15.083333333333334)"
14-12-2022 19:46:09.706432,"(2.8, 3.65, 3.5545454545454547)","(4.0, 4.6, 4.566666666666666)","(7.0, 8.2, 8.042105263157895)","(19.0, 28.0, 26.869565217391305)","(7.0, 10.5, 10.33125)","(5.0, 6.2, 6.043478260869565)","(10.0, 16.0, 15.196428571428571)"
14-12-2022 19:46:10.709302,"(2.8, 3.65, 3.5545454545454547)","(4.0, 4.6, 4.466666666666667)","(7.0, 8.2, 8.042105263157895)","(19.0, 28.0, 27.285714285714285)","(7.0, 10.5, 10.200000000000001)","(5.0, 6.2, 6.043478260869565)","(10.0, 16.0, 15.172413793103448)"
14-12-2022 19:46:11.679300,"(2.8, 3.65, 3.545)","(4.0, 4.6, 4.453846153846154)","(7.0, 8.2, 8.042105263157895)","(19.0, 28.0, 27.166666666666668)","(7.0, 10.5, 10.200000000000001)","(5.0, 6.2, 6.043478260869565)","(10.0, 16.0, 15.196428571428571)"
14-12-2022 19:46:12.638397,"(2.8, 3.65, 3.526470588235294)","(4.0, 4.6, 4.453846153846154)","(7.0, 8.2, 8.042105263157895)","(20.0, 28.0, 27.444444444444443)","(7.5, 10.5, 10.355172413793104)","(5.0, 6.2, 6.0)","(10.0, 16.0, 15.347826086956522)"
14-12-2022 19:46:13.688511,"(2.8, 3.65, 3.52027027027027)","(4.0, 4.6, 4.453846153846154)","(7.0, 8.2, 8.042105263157895)","(20.0, 28.0, 27.285714285714285)","(7.5, 10.5, 10.355172413793104)","(5.0, 6.2, 6.007142857142857)","(10.0, 16.0, 15.347826086956522)"
14-12-2022 19:46:14.777314,"(2.8, 3.65, 3.49)","(4.0, 4.6, 4.453846153846154)","(7.0, 8.2, 8.042105263157895)","(20.0, 28.0, 27.166666666666668)","(7.5, 10.5, 10.303125)","(5.0, 6.2, 6.04)","(10.0, 16.0, 13.21875)"
14-12-2022 19:46:15.784514,"(2.8, 3.65, 3.513157894736842)","(4.0, 4.6, 4.453846153846154)","(7.0, 8.2, 8.08)","(20.0, 28.0, 27.166666666666668)","(7.5, 10.5, 10.355172413793104)","(5.0, 6.2, 6.083870967741936)","(10.0, 14.5, 13.481481481481481)"
14-12-2022 19:46:16.837780,"(2.8, 3.65, 3.5242857142857145)","(4.0, 4.6, 4.486)","(7.0, 8.2, 8.088888888888889)","(20.0, 28.0, 29.57142857142857)","(7.5, 10.5, 10.521739130434783)","(5.0, 6.2, 6.083870967741936)","(10.0, 14.0, 13.222222222222221)"
14-12-2022 19:46:17.830494,"(2.8, 3.65, 3.5242857142857145)","(4.0, 4.6, 4.481249999999999)","(7.0, 8.2, 8.088888888888889)","(20.0, 30.0, 29.57142857142857)","(7.5, 11.0, 10.521739130434783)","(5.0, 6.2, 6.07)","(10.0, 14.0, 13.391304347826086)"
14-12-2022 19:46:18.772259,"(2.8, 3.65, 3.492857142857143)","(4.0, 4.6, 4.481249999999999)","(7.0, 8.2, 8.05)","(20.0, 32.0, 30.5)","(7.5, 11.0, 10.6)","(5.0, 6.2, 6.127272727272727)","(10.0, 14.0, 13.578947368421053)"
14-12-2022 19:46:19.802240,"(2.8, 3.45, 3.369847328244275)","(4.0, 4.6, 4.443478260869566)","(7.0, 8.2, 8.063157894736841)","(20.0, 32.0, 30.5)","(7.5, 11.0, 11.485714285714286)","(5.0, 6.2, 6.07)","(10.0, 14.0, 13.55)"
14-12-2022 19:46:20.943699,"(2.8, 3.45, 3.369847328244275)","(4.0, 4.6, 4.4904761904761905)","(7.0, 8.2, 8.063157894736841)","(20.0, 32.0, 30.5)","(7.5, 12.0, 11.293103448275861)","(5.0, 6.2, 6.07)","(10.0, 14.0, 13.6875)"
14-12-2022 19:46:21.944870,"(2.8, 3.45, 3.369847328244275)","(4.0, 4.6, 4.4904761904761905)","(7.0, 8.2, 8.063157894736841)","(20.0, 32.0, 30.5)","(7.5, 11.5, 11.293103448275861)","(5.0, 6.2, 6.07)","(10.0, 14.0, 13.6875)"
14-12-2022 19:46:22.997761,"(2.8, 3.45, 3.3692592592592594)","(4.0, 4.6, 4.511764705882353)","(7.0, 8.2, 8.06)","(20.0, 32.0, 30.5)","(7.5, 11.5, 11.266666666666666)","(5.0, 6.2, 6.0636363636363635)","(10.0, 14.0, 13.5)"
14-12-2022 19:46:24.120796,"(2.8, 3.45, 3.3692592592592594)","(4.0, 4.6, 4.508571428571429)","(7.0, 8.2, 8.06)","(20.0, 32.0, 30.5)","(7.5, 11.5, 11.195652173913043)","(5.0, 6.2, 5.976470588235294)","(10.0, 14.0, 13.333333333333334)"
14-12-2022 19:46:25.173913,"(2.8, 3.45, 3.3628)","(3.9, 4.6, 4.4974358974358974)","(7.0, 8.0, 7.96)","(20.0, 32.0, 33.69230769230769)","(7.5, 11.5, 12.125)","(5.0, 6.0, 5.411600928074246)","(10.0, 14.0, 13.692307692307692)"
14-12-2022 19:46:26.193635,"(2.8, 3.45, 3.3965753424657534)","(3.9, 4.7, 4.609090909090909)","(7.0, 8.0, 7.977777777777778)","(20.0, 34.0, 33.69230769230769)","(7.5, 12.5, 12.071428571428571)","(5.0, 5.5, 5.416615384615385)","(10.0, 14.0, 13.777777777777779)"
14-12-2022 19:46:27.179799,"(2.8, 3.45, 3.435)","(3.9, 4.8, 4.581818181818182)","(7.0, 8.2, 7.8999999999999995)","(20.0, 34.0, 33.69230769230769)","(7.5, 12.5, 12.178571428571429)","(5.0, 5.5, 5.401071428571429)","(10.0, 14.0, 13.620689655172415)"
14-12-2022 19:46:28.203921,"(2.8, 3.5, 3.4347826086956523)","(3.9, 4.7, 4.652941176470589)","(7.0, 8.4, 8.120000000000001)","(20.0, 34.0, 33.69230769230769)","(7.5, 12.5, 12.326086956521738)","(5.0, 5.5, 5.1499999999999995)","(10.0, 14.0, 13.708333333333334)"
14-12-2022 19:46:29.226837,"(2.8, 3.55, 3.4833333333333334)","(3.9, 4.7, 4.628571428571428)","(7.0, 8.6, 8.39310344827586)","(20.0, 34.0, 33.69230769230769)","(7.5, 12.5, 12.472222222222221)","(5.0, 5.3, 5.31764705882353)","(10.0, 14.0, 13.652173913043478)"
14-12-2022 19:46:30.214896,"(2.8, 3.55, 3.5166666666666666)","(3.9, 4.7, 4.618181818181818)","(7.0, 8.6, 8.327272727272726)","(20.0, 34.0, 33.69230769230769)","(7.5, 12.5, 12.472222222222221)","(5.0, 5.4, 5.372727272727273)","(10.0, 14.0, 13.655172413793103)"
14-12-2022 19:46:31.267982,"(2.8, 3.55, 3.514102564102564)","(3.9, 4.7, 4.62)","(7.0, 8.4, 8.179310344827586)","(21.0, 34.0, 33.69230769230769)","(7.5, 12.5, 12.472222222222221)","(5.0, 5.4, 5.469230769230769)","(10.0, 14.0, 13.558823529411764)"
14-12-2022 19:46:32.325941,"(2.8, 3.5, 3.4962962962962965)","(3.9, 4.8, 4.675)","(7.0, 8.4, 8.179310344827586)","(21.0, 34.0, 33.69230769230769)","(7.5, 12.5, 12.472222222222221)","(5.0, 5.5, 5.469230769230769)","(10.0, 14.0, 13.558823529411764)"
14-12-2022 19:46:33.366773,"(2.8, 3.5, 3.48)","(3.9, 4.8, 4.792079207920792)","(7.0, 8.4, 8.2)","(21.0, 34.0, 33.69230769230769)","(7.5, 12.5, 12.478260869565217)","(5.0, 5.4, 5.355319148936171)","(10.0, 14.0, 13.447368421052632)"
14-12-2022 19:46:34.361743,"(2.8, 3.5, 3.4817307692307695)","(3.9, 4.8, 4.795833333333333)","(7.0, 8.2, 7.994285714285714)","(21.0, 36.0, 32.72727272727273)","(8.0, 12.5, 12.478260869565217)","(5.0, 5.5, 5.305555555555555)","(10.0, 14.0, 13.083333333333334)"
14-12-2022 19:46:35.405206,"(2.8, 3.6, 3.5661290322580643)","(3.9, 4.8, 4.799626865671642)","(7.0, 8.0, 7.984615384615385)","(21.0, 36.0, 33.2)","(8.0, 13.0, 12.75)","(5.0, 5.4, 5.305555555555555)","(10.0, 14.0, 13.083333333333334)"
14-12-2022 19:46:36.443546,"(2.8, 3.55, 3.5214285714285714)","(3.9, 4.9, 4.885053380782918)","(7.0, 8.0, 7.850980392156862)","(21.0, 34.0, 33.68)","(8.0, 14.0, 13.035714285714286)","(5.0, 5.3, 5.129870129870129)","(10.0, 14.0, 13.357142857142858)"
14-12-2022 19:46:37.519429,"(2.8, 3.55, 3.5047619047619047)","(3.9, 4.9, 4.886875000000001)","(7.0, 8.0, 7.890909090909091)","(21.0, 34.0, 35.0)","(8.0, 14.0, 12.772727272727273)","(5.0, 5.3, 5.117266187050359)","(10.0, 14.0, 13.181818181818182)"
14-12-2022 19:46:38.628727,"(2.8, 3.45, 3.411811023622047)","(3.9, 5.0, 4.963049853372434)","(7.0, 8.0, 7.878787878787879)","(21.0, 36.0, 35.36)","(8.0, 14.0, 13.08695652173913)","(5.0, 5.3, 5.092592592592593)","(10.0, 14.0, 12.962962962962964)"
14-12-2022 19:46:39.653028,"(2.8, 3.45, 3.4057377049180326)","(3.9, 5.2, 5.188888888888889)","(7.0, 8.0, 7.878787878787879)","(21.0, 36.0, 35.36)","(8.0, 14.0, 13.192307692307692)","(5.0, 5.1, 5.087610619469026)","(10.0, 13.0, 12.96774193548387)"
14-12-2022 19:46:40.751973,"(2.8, 3.45, 3.4054263565891474)","(3.9, 5.2, 5.1980582524271846)","(7.0, 8.0, 7.84)","(21.0, 36.0, 34.8)","(8.0, 13.5, 13.0)","(5.0, 5.1, 5.087610619469026)","(10.0, 13.0, 13.2)"
14-12-2022 19:46:41.883057,"(2.8, 3.45, 3.370408163265306)","(3.9, 5.2, 5.197959183673469)","(7.0, 8.0, 7.818181818181818)","(21.0, 36.0, 35.0)","(8.0, 13.5, 13.763157894736842)","(5.0, 5.1, 4.709876543209877)","(10.0, 14.0, 13.571428571428571)"
14-12-2022 19:46:42.920553,"(2.8, 3.45, 3.375252525252525)","(3.9, 5.4, 5.3812500000000005)","(7.0, 7.8, 7.725925925925926)","(21.0, 36.0, 35.0)","(8.0, 14.0, 13.833333333333334)","(5.0, 4.9, 4.712646370023419)","(10.0, 14.0, 13.523809523809524)"
14-12-2022 19:46:43.915687,"(2.8, 3.45, 3.371782178217822)","(3.9, 5.4, 5.38)","(7.0, 7.8, 7.666666666666667)","(21.0, 36.0, 35.0)","(8.0, 14.0, 13.666666666666666)","(5.0, 4.9, 4.712646370023419)","(10.0, 14.0, 13.214285714285714)"
14-12-2022 19:46:45.076681,"(2.8, 3.4, 3.3574468085106384)","(3.9, 5.5, 5.288888888888889)","(7.0, 7.8, 7.740425531914894)","(21.0, 36.0, 35.225806451612904)","(8.0, 14.0, 13.923076923076923)","(5.0, 4.9, 4.816981132075472)","(10.0, 14.0, 13.214285714285714)"
14-12-2022 19:46:46.171934,"(2.8, 3.4, 3.3583333333333334)","(3.9, 5.5, 5.288888888888889)","(7.0, 7.8, 7.740425531914894)","(21.0, 36.0, 35.31428571428572)","(8.0, 14.0, 14.333333333333334)","(5.0, 4.9, 4.818518518518519)","(10.0, 14.0, 13.023809523809524)"
14-12-2022 19:46:47.193307,"(2.8, 3.4, 3.358421052631579)","(3.9, 5.4, 5.38813559322034)","(7.0, 7.8, 7.679245283018868)","(21.0, 36.0, 35.225806451612904)","(8.0, 14.5, 14.9)","(5.0, 4.9, 4.791666666666666)","(10.0, 13.5, 13.166666666666666)"
14-12-2022 19:46:48.176342,"(2.8, 3.35, 3.34)","(3.9, 5.5, 5.468548387096774)","(7.0, 7.8, 7.696)","(21.0, 36.0, 35.225806451612904)","(8.0, 15.0, 14.9)","(5.0, 4.8, 4.791666666666666)","(10.0, 13.5, 13.14)"
14-12-2022 19:46:49.157616,"(2.8, 3.4, 3.3641509433962264)","(3.9, 5.4, 5.3909090909090915)","(7.0, 7.8, 7.651162790697675)","(21.0, 36.0, 32.8)","(8.0, 15.5, 14.84)","(5.0, 4.8, 4.775)","(10.0, 13.5, 13.182926829268293)"
14-12-2022 19:46:50.086823,"(2.8, 3.45, 3.4450000000000003)","(3.9, 5.4, 5.38421052631579)","(7.0, 7.8, 7.651162790697675)","(21.0, 36.0, 32.8)","(8.0, 15.5, 14.84)","(5.0, 4.8, 4.775)","(10.0, 13.5, 13.182926829268293)"
14-12-2022 19:46:51.154008,"(2.8, 3.45, 3.4021739130434785)","(3.9, 5.4, 5.38421052631579)","(7.0, 7.6, 7.444444444444445)","(21.0, 36.0, 35.31428571428572)","(8.0, 15.5, 15.045454545454545)","(5.0, 5.0, 4.7918918918918925)","(10.0, 13.5, 13.13888888888889)"
14-12-2022 19:46:52.260489,"(2.8, 3.45, 3.4375)","(3.9, 5.5, 5.465486725663717)","(7.0, 7.6, 7.472727272727273)","(21.0, 36.0, 32.57142857142857)","(8.0, 15.5, 14.931034482758621)","(5.0, 4.9, 4.666666666666666)","(10.0, 13.5, 13.159090909090908)"
14-12-2022 19:46:53.251340,"(2.8, 3.45, 3.43)","(3.9, 5.4, 5.34)","(7.0, 7.6, 7.472727272727273)","(21.0, 36.0, 32.57142857142857)","(8.0, 15.5, 14.724137931034482)","(5.0, 4.8, 4.729787234042553)","(10.0, 13.5, 13.016129032258064)"
14-12-2022 19:46:54.314042,"(2.8, 3.45, 3.4222222222222225)","(3.9, 5.3, 5.295505617977528)","(7.0, 7.8, 7.55)","(21.0, 36.0, 32.333333333333336)","(8.0, 15.0, 14.911764705882353)","(5.0, 4.9, 4.541269841269841)","(10.0, 13.5, 12.7)"
14-12-2022 19:46:55.495991,"(2.8, 3.5, 3.4909090909090907)","(3.9, 5.4, 5.375)","(7.0, 7.6, 7.558620689655172)","(21.0, 34.0, 32.333333333333336)","(8.0, 15.0, 15.107142857142858)","(5.0, 4.7, 4.519130434782609)","(10.0, 13.0, 12.666666666666666)"
14-12-2022 19:46:56.708326,"(2.8, 3.5, 3.4955882352941177)","(3.9, 5.4, 5.377272727272728)","(7.0, 7.6, 7.5058823529411764)","(21.0, 34.0, 32.333333333333336)","(8.0, 15.5, 15.297872340425531)","(5.0, 4.7, 4.5323529411764705)","(10.0, 13.0, 12.607142857142858)"
14-12-2022 19:46:57.719910,"(2.8, 3.55, 3.497692307692308)","(3.9, 5.4, 5.380952380952381)","(7.0, 7.6, 7.503030303030303)","(21.0, 34.0, 32.333333333333336)","(8.0, 16.0, 15.297872340425531)","(5.0, 4.6, 4.5323529411764705)","(10.0, 13.0, 12.607142857142858)"
14-12-2022 19:46:58.772200,"(2.8, 3.5, 3.4833333333333334)","(3.9, 5.5, 5.4)","(7.0, 7.8, 7.657142857142857)","(21.0, 32.0, 31.857142857142858)","(8.0, 16.0, 15.395833333333334)","(5.0, 4.6, 4.508333333333333)","(10.0, 12.5, 12.257575757575758)"
14-12-2022 19:46:59.813950,"(2.8, 3.55, 3.5384615384615383)","(3.9, 5.4, 5.38)","(7.0, 7.6, 7.4222222222222225)","(21.0, 34.0, 32.4)","(8.0, 15.5, 15.404761904761905)","(5.0, 4.7, 4.605813953488372)","(10.0, 12.5, 12.257575757575758)"
14-12-2022 19:47:00.833469,"(2.8, 3.55, 3.5384615384615383)","(3.9, 5.4, 5.38)","(7.0, 7.6, 7.4222222222222225)","(21.0, 34.0, 32.38297872340426)","(8.0, 15.5, 15.261904761904763)","(5.0, 4.7, 4.590909090909091)","(10.0, 12.5, 12.257575757575758)"
14-12-2022 19:47:01.842540,"(2.8, 3.55, 3.5336363636363632)","(3.9, 5.2, 5.183333333333334)","(7.0, 7.6, 7.433333333333334)","(21.0, 34.0, 32.34782608695652)","(8.0, 16.0, 15.181818181818182)","(5.0, 4.7, 4.617977528089887)","(10.0, 12.5, 12.147058823529411)"
14-12-2022 19:47:02.941680,"(2.8, 3.55, 3.529166666666667)","(3.9, 5.3, 5.273684210526316)","(7.0, 7.6, 7.404651162790698)","(21.0, 34.0, 32.416666666666664)","(8.0, 15.5, 15.428571428571429)","(5.0, 4.7, 4.609876543209876)","(10.0, 12.5, 12.227272727272727)"
14-12-2022 19:47:03.993065,"(2.8, 3.5, 3.4987179487179487)","(3.9, 5.3, 5.275)","(7.0, 7.6, 7.433333333333334)","(21.0, 34.0, 32.34782608695652)","(8.0, 15.5, 15.392857142857142)","(5.0, 4.7, 4.608433734939759)","(10.0, 12.5, 12.071428571428571)"
14-12-2022 19:47:05.112367,"(2.8, 3.65, 3.6447368421052633)","(3.9, 5.3, 5.224)","(7.0, 7.6, 7.443478260869566)","(21.0, 34.0, 31.877551020408163)","(8.0, 15.5, 14.96875)","(5.0, 4.7, 4.433333333333334)","(10.0, 12.5, 12.211538461538462)"
14-12-2022 19:47:06.264340,"(2.8, 3.7, 3.694871794871795)","(3.9, 5.3, 5.25)","(7.0, 7.6, 7.432558139534884)","(21.0, 34.0, 32.0)","(8.0, 15.0, 15.115384615384615)","(5.0, 4.6, 4.470370370370371)","(10.0, 12.5, 12.214285714285714)"
14-12-2022 19:47:07.377541,"(2.8, 3.75, 3.7357142857142858)","(3.9, 5.2, 5.129411764705883)","(7.0, 7.6, 7.4297872340425535)","(21.0, 34.0, 31.9672131147541)","(8.0, 15.5, 15.125)","(5.0, 4.6, 4.5125)","(10.0, 12.5, 12.192307692307692)"
14-12-2022 19:47:08.484934,"(2.8, 3.75, 3.7464285714285714)","(3.9, 5.1, 5.05)","(7.0, 7.6, 7.4)","(21.0, 34.0, 31.703703703703702)","(8.0, 15.5, 15.125)","(5.0, 4.6, 4.432203389830509)","(10.0, 12.5, 12.307692307692308)"
14-12-2022 19:47:09.567273,"(2.8, 3.8, 3.72125)","(3.9, 5.1, 5.033333333333333)","(7.0, 7.4, 7.287096774193548)","(21.0, 34.0, 31.703703703703702)","(8.0, 15.5, 15.125)","(5.0, 4.5, 4.429333333333334)","(10.0, 12.5, 12.461538461538462)"
14-12-2022 19:47:10.586721,"(2.8, 3.8, 3.755714285714286)","(3.9, 5.1, 5.033333333333333)","(7.0, 7.4, 7.296774193548387)","(21.0, 34.0, 31.959183673469386)","(8.0, 15.5, 15.125)","(5.0, 4.5, 4.43013698630137)","(10.0, 12.5, 12.470588235294118)"
14-12-2022 19:47:11.621119,"(2.8, 3.8, 3.757017543859649)","(3.9, 5.1, 5.057142857142857)","(7.0, 7.4, 7.353424657534246)","(21.0, 34.0, 31.959183673469386)","(8.0, 15.5, 15.125)","(5.0, 4.5, 4.43013698630137)","(10.0, 12.5, 12.371794871794872)"
14-12-2022 19:47:12.764263,"(2.8, 3.8, 3.752884615384615)","(4.0, 5.1, 5.097058823529411)","(7.0, 7.6, 7.347368421052631)","(21.0, 34.0, 31.959183673469386)","(9.0, 15.5, 15.153846153846153)","(4.4, 4.5, 4.424719101123595)","(10.0, 12.5, 12.18)"
14-12-2022 19:47:13.879005,"(2.8, 3.8, 3.7944444444444443)","(4.0, 5.1, 5.097058823529411)","(7.0, 7.6, 7.783132530120482)","(21.0, 34.0, 32.07692307692308)","(9.0, 15.5, 15.02)","(4.4, 4.5, 4.581967213114754)","(10.0, 12.5, 11.840909090909092)"
14-12-2022 19:47:14.967310,"(2.8, 3.75, 3.6576612903225807)","(4.0, 5.1, 5.081818181818181)","(7.0, 7.8, 7.783132530120482)","(21.0, 34.0, 32.07692307692308)","(9.0, 15.5, 15.055555555555555)","(4.4, 4.6, 4.579661016949152)","(10.0, 12.0, 11.738095238095237)"
14-12-2022 19:47:16.040732,"(2.9, 3.75, 3.659019607843137)","(4.2, 5.1, 5.078048780487805)","(6.5, 7.8, 7.768888888888888)","(21.0, 34.0, 32.214285714285715)","(10.0, 15.5, 15.055555555555555)","(4.0, 4.6, 4.579661016949152)","(10.0, 12.0, 11.738095238095237)"
14-12-2022 19:47:17.113842,"(2.9, 3.75, 3.6911764705882355)","(4.2, 5.1, 5.09)","(6.5, 7.8, 7.907317073170732)","(21.0, 34.0, 32.07692307692308)","(10.0, 14.0, 13.716666666666667)","(4.0, 4.6, 4.583625730994152)","(10.0, 12.0, 11.688888888888888)"
14-12-2022 19:47:18.140077,"(2.9, 3.7, 3.6911764705882355)","(4.2, 5.1, 5.09)","(6.5, 8.0, 7.847619047619047)","(21.0, 34.0, 32.07692307692308)","(10.0, 14.0, 13.716666666666667)","(4.0, 4.6, 4.577914110429448)","(10.0, 12.0, 11.688888888888888)"
14-12-2022 19:47:19.098643,"(2.9, 3.75, 3.6649732620320856)","(4.2, 5.1, 4.963414634146342)","(6.5, 8.0, 7.847619047619047)","(21.0, 34.0, 32.07692307692308)","(10.0, 14.0, 13.685185185185185)","(4.0, 4.6, 4.577914110429448)","(10.0, 12.0, 11.688888888888888)"
14-12-2022 19:47:20.094543,"(2.9, 3.75, 3.6648351648351647)","(4.2, 5.1, 5.022222222222222)","(6.5, 8.0, 7.847619047619047)","(21.0, 34.0, 32.07692307692308)","(10.0, 14.0, 13.661290322580646)","(4.0, 4.6, 4.576923076923077)","(10.0, 12.0, 11.688888888888888)"
14-12-2022 19:47:21.106944,"(2.9, 3.75, 3.661931818181818)","(4.2, 5.1, 5.038888888888889)","(6.5, 8.0, 7.847619047619047)","(21.0, 34.0, 32.07692307692308)","(10.0, 14.0, 13.8125)","(4.0, 4.6, 4.576470588235294)","(10.0, 12.0, 11.688888888888888)"
14-12-2022 19:47:22.134419,"(2.9, 3.75, 3.7024539877300615)","(4.2, 5.0, 4.9818181818181815)","(6.5, 8.0, 7.847619047619047)","(21.0, 34.0, 32.08)","(10.0, 14.0, 13.857142857142858)","(4.0, 4.6, 4.582269503546099)","(10.0, 12.0, 11.733333333333333)"
14-12-2022 19:47:23.179533,"(2.9, 3.75, 3.704676258992806)","(4.2, 5.0, 4.969021739130435)","(6.5, 8.0, 7.844444444444444)","(21.0, 34.0, 32.08)","(10.0, 14.5, 13.833333333333334)","(4.0, 4.6, 4.575172413793103)","(10.0, 12.0, 11.7)"
14-12-2022 19:47:24.215751,"(2.9, 3.85, 3.836904761904762)","(4.2, 4.9, 4.887037037037038)","(6.5, 8.0, 7.8352941176470585)","(21.0, 34.0, 35.142857142857146)","(10.0, 14.5, 13.833333333333334)","(4.0, 4.6, 4.637566137566138)","(10.0, 12.0, 11.7)"
14-12-2022 19:47:25.236330,"(2.9, 3.9, 3.8562499999999997)","(4.2, 4.9, 4.866666666666667)","(6.5, 8.0, 7.882758620689655)","(21.0, 36.0, 34.24)","(10.0, 14.5, 14.115384615384615)","(4.0, 4.7, 4.625333333333333)","(10.0, 12.0, 11.75609756097561)"
14-12-2022 19:47:26.331765,"(2.9, 3.85, 3.823076923076923)","(4.2, 4.8, 4.684745762711864)","(6.5, 8.0, 7.780645161290322)","(21.0, 36.0, 34.666666666666664)","(10.0, 14.5, 14.28125)","(4.0, 4.7, 4.610769230769231)","(10.0, 12.0, 11.75609756097561)"
14-12-2022 19:47:27.428407,"(2.9, 3.85, 3.823076923076923)","(4.2, 4.8, 4.669387755102041)","(6.5, 8.0, 7.780645161290322)","(21.0, 36.0, 34.0)","(10.0, 14.5, 14.733333333333333)","(4.0, 4.7, 4.690196078431373)","(10.0, 12.0, 11.93984962406015)"
14-12-2022 19:47:28.582380,"(2.9, 4.0, 3.897727272727273)","(4.2, 4.7, 4.633606557377049)","(6.5, 7.4, 7.291304347826087)","(21.0, 36.0, 35.24324324324324)","(10.0, 15.0, 14.8)","(4.0, 4.7, 4.743478260869566)","(10.0, 12.0, 12.106060606060606)"
14-12-2022 19:47:29.552497,"(2.9, 3.95, 3.9333333333333336)","(4.2, 4.5, 4.460714285714285)","(6.5, 7.4, 7.327272727272727)","(21.0, 36.0, 35.24324324324324)","(10.0, 15.5, 14.693548387096774)","(4.0, 4.8, 4.734146341463415)","(10.0, 12.5, 12.134615384615385)"
14-12-2022 19:47:30.586031,"(2.9, 3.95, 3.9065217391304348)","(4.2, 4.5, 4.4411764705882355)","(6.5, 7.6, 7.472727272727273)","(21.0, 36.0, 35.57575757575758)","(10.0, 15.5, 14.631578947368421)","(4.0, 4.8, 4.907894736842105)","(10.0, 12.5, 12.134615384615385)"
14-12-2022 19:47:31.608377,"(2.9, 3.9, 3.861111111111111)","(4.2, 4.5, 4.429411764705883)","(6.5, 7.6, 7.385714285714285)","(21.0, 36.0, 35.53333333333333)","(10.0, 15.0, 14.6)","(4.0, 5.0, 5.178333333333334)","(10.0, 12.5, 12.1)"
14-12-2022 19:47:32.555939,"(2.9, 3.9, 3.8904761904761904)","(4.2, 4.5, 4.43125)","(6.5, 7.6, 7.381818181818182)","(21.0, 36.0, 34.833333333333336)","(10.0, 15.0, 14.727272727272727)","(4.0, 5.2, 5.041666666666666)","(10.0, 12.5, 12.0625)"
