,Doolittle Days,As She Says,Shesherz,Major Paint,Hurricane Dream,Bokhari,Downtown Manhattan,Village Smirker
07-12-2022 20:32:16.759086,"(8.0, 11.5, 10.97191011235955)","(2.15, 2.52, 2.5057342657342656)","(26.0, 44.0, 41.75)","(21.0, 40.0, 39.23076923076923)","(2.8, 3.65, 3.572222222222222)","(6.5, 8.0, 7.95)","(61.0, 95.0, 89.375)","(16.0, 24.0, 23.571428571428573)"
07-12-2022 20:32:17.900718,"(8.0, 11.5, 10.97191011235955)","(2.15, 2.52, 2.5057342657342656)","(26.0, 44.0, 41.75)","(21.0, 40.0, 39.23076923076923)","(2.8, 3.65, 3.572222222222222)","(6.5, 8.0, 7.970212765957446)","(61.0, 95.0, 90.0)","(16.0, 24.0, 23.692307692307693)"
07-12-2022 20:32:19.231402,"(8.0, 11.5, 10.97191011235955)","(2.15, 2.52, 2.5045454545454544)","(26.0, 46.0, 41.333333333333336)","(21.0, 40.0, 39.23076923076923)","(2.8, 3.65, 3.572222222222222)","(6.5, 8.2, 7.96)","(61.0, 95.0, 90.0)","(16.0, 24.0, 23.692307692307693)"
07-12-2022 20:32:20.458471,"(8.0, 11.5, 10.97191011235955)","(2.15, 2.52, 2.5045454545454544)","(26.0, 46.0, 41.333333333333336)","(21.0, 40.0, 39.23076923076923)","(2.8, 3.65, 3.572222222222222)","(6.5, 8.2, 7.96)","(61.0, 95.0, 90.0)","(16.0, 24.0, 23.692307692307693)"
07-12-2022 20:32:21.734954,"(8.0, 11.5, 10.982758620689655)","(2.15, 2.52, 2.5045454545454544)","(26.0, 46.0, 41.333333333333336)","(21.0, 40.0, 39.354838709677416)","(2.8, 3.65, 3.572222222222222)","(6.5, 8.2, 7.96)","(61.0, 95.0, 90.0)","(16.0, 24.0, 23.692307692307693)"
07-12-2022 20:32:23.071918,"(8.0, 11.5, 10.982758620689655)","(2.15, 2.52, 2.5045454545454544)","(26.0, 46.0, 41.333333333333336)","(21.0, 40.0, 39.354838709677416)","(2.8, 3.65, 3.572222222222222)","(6.5, 8.2, 7.96)","(61.0, 95.0, 90.0)","(16.0, 24.0, 23.733333333333334)"
07-12-2022 20:32:24.342612,"(8.0, 11.5, 10.982758620689655)","(2.15, 2.52, 2.5336)","(26.0, 46.0, 41.333333333333336)","(21.0, 40.0, 39.354838709677416)","(2.8, 3.65, 3.5826923076923074)","(6.5, 8.2, 7.9411764705882355)","(61.0, 95.0, 90.0)","(16.0, 24.0, 23.733333333333334)"
07-12-2022 20:32:25.630835,"(8.0, 11.0, 10.921052631578947)","(2.15, 2.54, 2.5376470588235294)","(26.0, 46.0, 41.333333333333336)","(21.0, 40.0, 39.354838709677416)","(2.8, 3.65, 3.5826923076923074)","(6.5, 8.0, 7.9411764705882355)","(61.0, 95.0, 90.0)","(16.0, 24.0, 23.733333333333334)"
07-12-2022 20:32:26.894701,"(8.0, 11.0, 10.921052631578947)","(2.15, 2.54, 2.506923076923077)","(26.0, 46.0, 41.333333333333336)","(21.0, 40.0, 39.23076923076923)","(2.8, 3.65, 3.662857142857143)","(6.5, 8.0, 7.794736842105263)","(61.0, 95.0, 87.85714285714286)","(16.0, 24.0, 23.529411764705884)"
07-12-2022 20:32:28.118494,"(8.0, 11.0, 10.741379310344827)","(2.15, 2.52, 2.498695652173913)","(26.0, 46.0, 41.333333333333336)","(21.0, 40.0, 39.23076923076923)","(2.8, 3.7, 3.646875)","(6.5, 7.8, 7.834782608695652)","(61.0, 95.0, 128.1818181818182)","(16.0, 24.0, 23.529411764705884)"
07-12-2022 20:32:29.339961,"(8.0, 11.0, 10.53125)","(2.15, 2.5, 2.4890909090909092)","(26.0, 46.0, 41.333333333333336)","(21.0, 40.0, 39.23076923076923)","(2.8, 3.75, 3.647222222222222)","(6.5, 8.0, 7.844897959183673)","(61.0, 130.0, 128.46153846153845)","(16.0, 24.0, 23.529411764705884)"
07-12-2022 20:32:30.498946,"(8.0, 11.0, 10.53125)","(2.15, 2.5, 2.4890909090909092)","(26.0, 46.0, 41.333333333333336)","(21.0, 40.0, 39.23076923076923)","(2.8, 3.75, 3.6510000000000002)","(6.5, 8.0, 7.84)","(61.0, 130.0, 128.46153846153845)","(16.0, 24.0, 23.529411764705884)"
07-12-2022 20:32:31.672433,"(8.0, 11.0, 10.53125)","(2.15, 2.5, 2.482702702702703)","(26.0, 46.0, 41.333333333333336)","(21.0, 40.0, 39.23076923076923)","(2.8, 3.75, 3.7131578947368418)","(6.5, 8.0, 7.848)","(61.0, 130.0, 128.46153846153845)","(16.0, 24.0, 22.833333333333332)"
07-12-2022 20:32:32.958456,"(8.0, 11.0, 10.705882352941176)","(2.15, 2.48, 2.472962962962963)","(26.0, 46.0, 41.333333333333336)","(21.0, 40.0, 39.23076923076923)","(2.8, 3.8, 3.7441176470588236)","(6.5, 8.0, 7.747368421052632)","(61.0, 130.0, 128.46153846153845)","(16.0, 24.0, 21.91304347826087)"
07-12-2022 20:32:34.137450,"(8.0, 11.0, 10.640625)","(2.15, 2.48, 2.462727272727273)","(26.0, 46.0, 41.333333333333336)","(21.0, 40.0, 39.23076923076923)","(2.8, 3.8, 3.738709677419355)","(6.5, 8.0, 7.725714285714285)","(61.0, 130.0, 123.0)","(16.0, 24.0, 20.5)"
07-12-2022 20:32:35.384197,"(8.0, 11.0, 10.666666666666666)","(2.15, 2.5, 2.4712280701754388)","(26.0, 46.0, 41.333333333333336)","(21.0, 40.0, 37.69230769230769)","(2.8, 3.8, 3.7424242424242427)","(6.5, 8.0, 7.810526315789474)","(61.0, 130.0, 127.5)","(16.0, 22.0, 20.90909090909091)"
07-12-2022 20:32:36.788732,"(8.0, 11.0, 10.793103448275861)","(2.15, 2.5, 2.4696774193548388)","(26.0, 46.0, 41.333333333333336)","(21.0, 38.0, 39.529411764705884)","(2.8, 3.8, 3.7424242424242427)","(6.5, 8.0, 7.781818181818181)","(61.0, 130.0, 127.94117647058823)","(16.0, 22.0, 20.862068965517242)"
07-12-2022 20:32:37.984738,"(8.0, 11.0, 10.765625)","(2.15, 2.48, 2.4696774193548388)","(26.0, 46.0, 41.333333333333336)","(21.0, 40.0, 39.529411764705884)","(2.8, 3.8, 3.7482758620689656)","(6.5, 8.0, 7.781818181818181)","(61.0, 130.0, 127.5)","(16.0, 22.0, 21.10810810810811)"
07-12-2022 20:32:39.421040,"(8.0, 11.0, 10.869565217391305)","(2.15, 2.48, 2.4858620689655173)","(26.0, 46.0, 41.69230769230769)","(21.0, 40.0, 39.529411764705884)","(2.8, 3.8, 3.7132183908045975)","(6.5, 8.0, 7.862068965517241)","(61.0, 130.0, 127.5)","(16.0, 22.0, 20.76)"
07-12-2022 20:32:40.642479,"(8.0, 11.0, 10.9)","(2.15, 2.5, 2.4858620689655173)","(26.0, 46.0, 41.69230769230769)","(21.0, 40.0, 39.529411764705884)","(2.8, 3.75, 3.7173469387755103)","(6.5, 8.0, 7.927272727272727)","(61.0, 130.0, 124.0)","(16.0, 21.0, 20.77777777777778)"
07-12-2022 20:32:41.864269,"(8.0, 11.0, 10.9)","(2.15, 2.5, 2.483921568627451)","(26.0, 46.0, 41.69230769230769)","(21.0, 40.0, 39.529411764705884)","(2.8, 3.75, 3.7173469387755103)","(6.5, 8.0, 7.951515151515151)","(61.0, 140.0, 125.0)","(16.0, 21.0, 20.74418604651163)"
07-12-2022 20:32:43.128409,"(8.0, 11.0, 10.916666666666666)","(2.15, 2.48, 2.479298245614035)","(26.0, 46.0, 41.69230769230769)","(21.0, 42.0, 40.09090909090909)","(2.8, 3.75, 3.7173469387755103)","(6.5, 8.0, 7.974193548387097)","(61.0, 130.0, 125.0)","(16.0, 22.0, 20.307692307692307)"
07-12-2022 20:32:44.382073,"(8.0, 11.5, 10.80952380952381)","(2.15, 2.5, 2.4920388349514564)","(26.0, 46.0, 41.69230769230769)","(21.0, 42.0, 40.09090909090909)","(2.8, 3.75, 3.7173469387755103)","(6.5, 8.0, 7.980327868852459)","(61.0, 130.0, 117.5)","(16.0, 22.0, 20.307692307692307)"
07-12-2022 20:32:45.638871,"(8.0, 11.5, 10.833333333333334)","(2.15, 2.5, 2.4809302325581397)","(26.0, 46.0, 42.0)","(21.0, 42.0, 40.09090909090909)","(2.8, 3.75, 3.705)","(6.5, 8.0, 7.914285714285715)","(61.0, 120.0, 117.5)","(16.0, 22.0, 20.625)"
07-12-2022 20:32:46.932866,"(8.0, 11.0, 10.82857142857143)","(2.15, 2.48, 2.471802120141343)","(26.0, 46.0, 42.0)","(21.0, 42.0, 40.38461538461539)","(2.8, 3.75, 3.708666666666667)","(6.5, 8.0, 7.914285714285715)","(61.0, 120.0, 126.25)","(16.0, 22.0, 20.714285714285715)"
07-12-2022 20:32:48.135642,"(8.0, 11.0, 10.8125)","(2.15, 2.48, 2.4715570934256057)","(26.0, 46.0, 42.0)","(21.0, 42.0, 39.0)","(2.8, 3.75, 3.6936170212765957)","(6.5, 8.0, 7.969230769230769)","(61.0, 130.0, 126.25)","(16.0, 22.0, 22.46875)"
07-12-2022 20:32:49.397225,"(8.0, 11.0, 10.909090909090908)","(2.15, 2.48, 2.456625)","(26.0, 46.0, 41.0)","(21.0, 42.0, 39.0)","(2.8, 3.7, 3.701764705882353)","(6.5, 8.0, 7.969230769230769)","(61.0, 130.0, 126.25)","(16.0, 23.0, 22.275862068965516)"
07-12-2022 20:32:50.546961,"(8.0, 11.0, 10.909090909090908)","(2.15, 2.46, 2.456625)","(26.0, 46.0, 41.0)","(21.0, 42.0, 38.666666666666664)","(2.8, 3.75, 3.685185185185185)","(6.5, 8.0, 7.968421052631579)","(61.0, 130.0, 134.28571428571428)","(16.0, 23.0, 22.192307692307693)"
07-12-2022 20:32:51.640213,"(8.0, 11.0, 10.909090909090908)","(2.15, 2.44, 2.4383703703703703)","(26.0, 46.0, 40.92307692307692)","(21.0, 42.0, 38.666666666666664)","(2.8, 3.7, 3.675757575757576)","(6.5, 8.0, 8.025)","(61.0, 140.0, 130.0)","(16.0, 23.0, 21.833333333333332)"
07-12-2022 20:32:52.780681,"(8.0, 11.0, 10.925)","(2.15, 2.46, 2.455177304964539)","(26.0, 46.0, 40.92307692307692)","(21.0, 42.0, 37.714285714285715)","(2.8, 3.7, 3.6724137931034484)","(6.5, 8.2, 8.057627118644067)","(61.0, 140.0, 130.0)","(16.0, 23.0, 22.142857142857142)"
07-12-2022 20:32:53.836096,"(8.0, 11.0, 10.625)","(2.15, 2.46, 2.455142857142857)","(26.0, 44.0, 40.8)","(21.0, 42.0, 37.714285714285715)","(2.8, 3.7, 3.6724137931034484)","(6.5, 8.2, 8.057627118644067)","(61.0, 140.0, 103.63636363636364)","(16.0, 23.0, 22.5)"
07-12-2022 20:32:55.006567,"(8.0, 10.5, 10.142307692307693)","(2.15, 2.46, 2.453076923076923)","(26.0, 44.0, 39.833333333333336)","(21.0, 40.0, 39.4)","(2.8, 3.75, 3.741041666666667)","(6.5, 8.4, 8.398198198198198)","(61.0, 140.0, 103.63636363636364)","(16.0, 23.0, 22.5)"
07-12-2022 20:32:56.092605,"(8.0, 10.5, 10.142307692307693)","(2.15, 2.46, 2.4536)","(26.0, 44.0, 38.375)","(21.0, 40.0, 39.4)","(2.8, 3.75, 3.741152263374486)","(6.5, 8.4, 8.523529411764706)","(61.0, 140.0, 110.0)","(16.0, 23.0, 22.5)"
07-12-2022 20:32:57.193462,"(8.0, 10.5, 10.121951219512194)","(2.15, 2.46, 2.452142857142857)","(26.0, 44.0, 39.714285714285715)","(21.0, 40.0, 39.4)","(2.8, 3.75, 3.741152263374486)","(6.5, 8.6, 8.530827067669172)","(61.0, 130.0, 103.33333333333333)","(16.0, 23.0, 22.5)"
07-12-2022 20:32:58.302966,"(8.0, 10.5, 10.102564102564102)","(2.15, 2.46, 2.4552941176470586)","(26.0, 44.0, 39.714285714285715)","(21.0, 40.0, 39.5)","(2.8, 3.75, 3.741825095057034)","(6.5, 8.6, 8.535211267605634)","(61.0, 130.0, 103.33333333333333)","(16.0, 23.0, 22.5)"
07-12-2022 20:32:59.448883,"(8.0, 10.5, 10.128)","(2.15, 2.48, 2.4594871794871795)","(26.0, 44.0, 40.93333333333334)","(21.0, 40.0, 37.38461538461539)","(2.8, 3.75, 3.741825095057034)","(6.5, 8.6, 8.535211267605634)","(61.0, 130.0, 103.33333333333333)","(16.0, 23.0, 22.5)"
07-12-2022 20:33:00.601811,"(8.0, 10.5, 10.128)","(2.15, 2.46, 2.4594871794871795)","(26.0, 42.0, 39.473684210526315)","(21.0, 38.0, 36.857142857142854)","(2.8, 3.75, 3.7417307692307693)","(6.5, 8.6, 8.534751773049646)","(61.0, 120.0, 102.22222222222223)","(16.0, 23.0, 22.5)"
07-12-2022 20:33:01.760255,"(8.0, 10.5, 10.128)","(2.15, 2.46, 2.4594871794871795)","(26.0, 42.0, 40.666666666666664)","(21.0, 38.0, 34.0)","(2.8, 3.75, 3.7318840579710146)","(6.5, 8.6, 8.541605839416057)","(61.0, 120.0, 102.22222222222223)","(16.0, 23.0, 21.285714285714285)"
07-12-2022 20:33:02.987475,"(8.0, 10.5, 10.194805194805195)","(2.15, 2.48, 2.471627906976744)","(26.0, 42.0, 40.0)","(21.0, 38.0, 36.90909090909091)","(2.8, 3.75, 3.7318840579710146)","(6.5, 8.6, 8.541605839416057)","(61.0, 120.0, 103.33333333333333)","(16.0, 23.0, 21.363636363636363)"
07-12-2022 20:33:04.141601,"(8.0, 10.5, 10.194805194805195)","(2.15, 2.48, 2.4788571428571426)","(26.0, 42.0, 40.5)","(21.0, 38.0, 37.2)","(2.8, 3.75, 3.845840266222962)","(6.5, 8.6, 8.543262411347516)","(61.0, 120.0, 103.33333333333333)","(16.0, 23.0, 21.5)"
07-12-2022 20:33:05.317837,"(8.0, 10.5, 10.194805194805195)","(2.15, 2.44, 2.465)","(26.0, 42.0, 40.90909090909091)","(21.0, 38.0, 36.5)","(2.8, 3.85, 3.893453355155483)","(6.5, 8.6, 8.543262411347516)","(61.0, 120.0, 103.33333333333333)","(16.0, 23.0, 21.5)"
07-12-2022 20:33:06.397516,"(8.0, 10.5, 10.194805194805195)","(2.15, 2.48, 2.465)","(26.0, 42.0, 40.90909090909091)","(21.0, 38.0, 36.5)","(2.8, 3.9, 3.8534883720930235)","(6.5, 8.6, 8.543262411347516)","(61.0, 120.0, 103.33333333333333)","(16.0, 23.0, 21.5)"
07-12-2022 20:33:07.422512,"(8.0, 10.5, 10.194805194805195)","(2.15, 2.48, 2.453488372093023)","(26.0, 42.0, 40.8)","(21.0, 38.0, 36.875)","(2.8, 3.9, 3.8534883720930235)","(6.5, 8.6, 8.543262411347516)","(61.0, 120.0, 106.66666666666667)","(16.0, 23.0, 21.5)"
07-12-2022 20:33:08.449764,"(8.0, 10.5, 10.194805194805195)","(2.15, 2.46, 2.4546987951807226)","(26.0, 44.0, 39.76470588235294)","(21.0, 40.0, 38.11764705882353)","(2.8, 3.9, 3.851219512195122)","(6.5, 8.6, 8.534426229508195)","(61.0, 120.0, 100.8695652173913)","(16.0, 23.0, 22.125)"
07-12-2022 20:33:09.513163,"(8.0, 10.5, 10.157142857142857)","(2.15, 2.44, 2.4365217391304346)","(26.0, 40.0, 38.46153846153846)","(21.0, 38.0, 34.785714285714285)","(2.8, 3.9, 3.851219512195122)","(6.5, 8.6, 8.534426229508195)","(61.0, 120.0, 100.8695652173913)","(16.0, 23.0, 21.818181818181817)"
07-12-2022 20:33:10.554874,"(8.0, 10.5, 10.162962962962963)","(2.15, 2.44, 2.4)","(26.0, 40.0, 38.46153846153846)","(21.0, 38.0, 34.25)","(2.8, 3.9, 3.851219512195122)","(6.5, 8.6, 8.557894736842105)","(61.0, 120.0, 100.8695652173913)","(16.0, 23.0, 21.818181818181817)"
07-12-2022 20:33:11.634127,"(8.0, 10.5, 10.162962962962963)","(2.15, 2.38, 2.3749180327868853)","(26.0, 40.0, 38.46153846153846)","(21.0, 38.0, 35.27272727272727)","(2.8, 3.95, 3.940625)","(6.5, 8.6, 8.557894736842105)","(61.0, 120.0, 100.8695652173913)","(16.0, 23.0, 21.818181818181817)"
07-12-2022 20:33:12.681547,"(8.0, 10.5, 10.162962962962963)","(2.15, 2.38, 2.372151898734177)","(26.0, 40.0, 38.46153846153846)","(21.0, 38.0, 35.27272727272727)","(2.8, 4.0, 3.940625)","(6.5, 8.6, 8.557894736842105)","(61.0, 120.0, 100.8695652173913)","(16.0, 23.0, 21.818181818181817)"
07-12-2022 20:33:13.716028,"(8.0, 10.5, 10.173228346456693)","(2.15, 2.4, 2.3843037974683545)","(26.0, 40.0, 38.46153846153846)","(21.0, 38.0, 35.27272727272727)","(2.8, 4.0, 3.950862068965517)","(6.5, 8.6, 8.557894736842105)","(61.0, 120.0, 100.8695652173913)","(16.0, 23.0, 21.818181818181817)"
07-12-2022 20:33:14.802291,"(8.0, 10.5, 10.173228346456693)","(2.1, 2.4, 2.3843037974683545)","(31.0, 40.0, 38.46153846153846)","(21.0, 38.0, 35.27272727272727)","(2.9, 4.0, 3.950862068965517)","(6.5, 8.6, 8.553846153846154)","(71.0, 120.0, 103.33333333333333)","(16.0, 23.0, 21.9)"
07-12-2022 20:33:15.893597,"(8.0, 10.5, 10.173228346456693)","(2.1, 2.4, 2.3987096774193546)","(31.0, 38.0, 37.45454545454545)","(21.0, 38.0, 35.27272727272727)","(2.9, 4.0, 3.951304347826087)","(6.5, 8.6, 8.553846153846154)","(71.0, 110.0, 103.33333333333333)","(16.0, 22.0, 21.9)"
07-12-2022 20:33:17.025282,"(8.0, 10.5, 10.085)","(2.1, 2.4, 2.3938028169014083)","(31.0, 38.0, 37.45454545454545)","(21.0, 36.0, 34.57142857142857)","(2.9, 4.0, 3.9693333333333336)","(6.5, 8.6, 8.550515463917526)","(71.0, 110.0, 103.33333333333333)","(16.0, 22.0, 22.058823529411764)"
07-12-2022 20:33:18.203476,"(8.0, 10.5, 10.077981651376147)","(2.1, 2.4, 2.3938028169014083)","(31.0, 38.0, 37.45454545454545)","(21.0, 36.0, 34.57142857142857)","(2.9, 4.0, 4.010810810810811)","(6.5, 8.6, 8.546067415730336)","(71.0, 110.0, 102.5)","(16.0, 23.0, 22.058823529411764)"
07-12-2022 20:33:19.375781,"(8.0, 10.5, 10.077981651376147)","(2.1, 2.36, 2.3461403508771927)","(31.0, 38.0, 37.45454545454545)","(21.0, 36.0, 34.57142857142857)","(2.9, 4.1, 4.0431192660550455)","(6.5, 8.6, 8.760000000000002)","(71.0, 110.0, 100.83333333333333)","(16.0, 23.0, 22.238095238095237)"
07-12-2022 20:33:20.560374,"(8.0, 10.5, 10.077981651376147)","(2.1, 2.34, 2.3271317829457363)","(31.0, 38.0, 37.45454545454545)","(21.0, 36.0, 34.57142857142857)","(2.9, 4.1, 4.0431192660550455)","(6.5, 8.8, 8.766101694915255)","(71.0, 120.0, 100.83333333333333)","(16.0, 23.0, 22.857142857142858)"
07-12-2022 20:33:21.733156,"(8.0, 10.5, 10.08095238095238)","(2.1, 2.34, 2.3271317829457363)","(31.0, 38.0, 38.46153846153846)","(21.0, 36.0, 34.75)","(2.9, 4.1, 4.044444444444444)","(6.5, 8.8, 8.740540540540541)","(71.0, 120.0, 100.83333333333333)","(16.0, 23.0, 24.5)"
07-12-2022 20:33:22.857311,"(8.0, 10.5, 10.08095238095238)","(2.1, 2.3, 2.2827893175074183)","(31.0, 40.0, 38.46153846153846)","(21.0, 36.0, 34.75)","(2.9, 4.1, 4.044444444444444)","(6.5, 9.0, 8.740540540540541)","(71.0, 120.0, 100.83333333333333)","(16.0, 25.0, 24.5)"
07-12-2022 20:33:24.021932,"(8.0, 10.5, 10.055555555555555)","(2.1, 2.32, 2.3053164556962025)","(31.0, 40.0, 38.46153846153846)","(21.0, 36.0, 34.75)","(2.9, 4.1, 3.9702247191011235)","(6.5, 9.0, 8.676470588235293)","(71.0, 120.0, 100.8695652173913)","(16.0, 25.0, 24.333333333333332)"
07-12-2022 20:33:25.147313,"(8.0, 10.5, 10.055555555555555)","(2.1, 2.32, 2.305454545454545)","(31.0, 40.0, 38.46153846153846)","(21.0, 36.0, 35.567567567567565)","(3.1, 4.1, 3.973076923076923)","(6.5, 8.8, 8.676470588235293)","(71.0, 120.0, 100.8695652173913)","(16.0, 25.0, 23.444444444444443)"
07-12-2022 20:33:26.187678,"(8.0, 10.5, 10.055555555555555)","(2.1, 2.32, 2.308705882352941)","(31.0, 40.0, 38.46153846153846)","(21.0, 38.0, 35.567567567567565)","(3.1, 4.1, 3.973076923076923)","(6.5, 8.8, 8.70232558139535)","(71.0, 120.0, 100.8695652173913)","(16.0, 25.0, 23.444444444444443)"
07-12-2022 20:33:27.262058,"(8.0, 10.5, 10.055555555555555)","(2.1, 2.32, 2.308705882352941)","(31.0, 40.0, 38.46153846153846)","(21.0, 38.0, 35.27272727272727)","(3.1, 4.1, 3.9733333333333336)","(6.5, 8.8, 8.70232558139535)","(71.0, 120.0, 100.8695652173913)","(16.0, 25.0, 23.444444444444443)"
07-12-2022 20:33:28.268335,"(8.0, 10.5, 10.055555555555555)","(2.1, 2.32, 2.2737499999999997)","(31.0, 40.0, 38.46153846153846)","(21.0, 38.0, 36.15384615384615)","(3.1, 4.1, 4.000869565217391)","(6.5, 8.8, 8.723636363636365)","(71.0, 120.0, 100.83333333333333)","(16.0, 25.0, 24.3)"
07-12-2022 20:33:29.285891,"(8.0, 10.5, 10.096330275229358)","(2.1, 2.32, 2.2941176470588234)","(31.0, 40.0, 38.75)","(21.0, 38.0, 36.54545454545455)","(3.1, 4.1, 4.000869565217391)","(6.5, 8.8, 8.723636363636365)","(71.0, 120.0, 100.83333333333333)","(16.0, 25.0, 24.75)"
07-12-2022 20:33:30.305577,"(8.0, 10.5, 10.09051724137931)","(2.1, 2.32, 2.2966315789473684)","(31.0, 40.0, 38.75)","(21.0, 38.0, 36.54545454545455)","(3.1, 4.1, 4.000869565217391)","(6.5, 8.8, 8.723636363636365)","(71.0, 120.0, 100.83333333333333)","(16.0, 26.0, 24.75)"
07-12-2022 20:33:31.356013,"(8.0, 10.5, 10.09051724137931)","(2.1, 2.32, 2.3104950495049503)","(31.0, 40.0, 38.75)","(21.0, 38.0, 36.54545454545455)","(3.1, 4.1, 4.000869565217391)","(6.5, 8.8, 8.723636363636365)","(71.0, 120.0, 100.83333333333333)","(16.0, 26.0, 24.75)"
07-12-2022 20:33:32.403668,"(8.0, 10.5, 10.09051724137931)","(2.1, 2.32, 2.316043956043956)","(31.0, 40.0, 38.75)","(21.0, 38.0, 36.54545454545455)","(3.1, 4.1, 4.000869565217391)","(6.5, 8.8, 8.723636363636365)","(71.0, 120.0, 100.83333333333333)","(16.0, 26.0, 24.75)"
07-12-2022 20:33:33.450726,"(8.0, 10.5, 10.095454545454546)","(2.1, 2.32, 2.316043956043956)","(31.0, 40.0, 38.75)","(21.0, 36.0, 35.6)","(3.1, 4.1, 4.018571428571429)","(6.5, 8.8, 8.64390243902439)","(71.0, 120.0, 100.83333333333333)","(16.0, 26.0, 24.75)"
07-12-2022 20:33:34.454696,"(8.0, 10.5, 10.095454545454546)","(2.1, 2.28, 2.2755555555555556)","(31.0, 40.0, 38.75)","(21.0, 36.0, 35.6)","(3.1, 4.1, 3.9626506024096386)","(6.5, 8.8, 8.64390243902439)","(71.0, 120.0, 100.83333333333333)","(16.0, 26.0, 24.75)"
07-12-2022 20:33:35.492824,"(8.0, 10.5, 10.106194690265486)","(2.1, 2.32, 2.302913907284768)","(31.0, 40.0, 38.75)","(21.0, 36.0, 35.6)","(3.1, 4.1, 3.971264367816092)","(6.5, 8.8, 8.64390243902439)","(71.0, 120.0, 100.83333333333333)","(16.0, 26.0, 25.41176470588235)"
07-12-2022 20:33:36.549159,"(8.0, 10.5, 10.106194690265486)","(2.1, 2.32, 2.3153571428571427)","(31.0, 40.0, 38.75)","(21.0, 36.0, 35.6)","(3.1, 4.0, 3.971264367816092)","(6.5, 8.8, 8.64390243902439)","(71.0, 120.0, 100.83333333333333)","(16.0, 26.0, 25.41176470588235)"
07-12-2022 20:33:37.619687,"(8.0, 10.5, 10.106194690265486)","(2.1, 2.32, 2.3149350649350646)","(31.0, 40.0, 38.8235294117647)","(21.0, 36.0, 35.6)","(3.1, 4.0, 3.971264367816092)","(6.5, 8.8, 8.64390243902439)","(71.0, 120.0, 100.8695652173913)","(16.0, 26.0, 25.5)"
07-12-2022 20:33:38.737096,"(8.0, 10.5, 10.106194690265486)","(2.1, 2.32, 2.3142647058823527)","(31.0, 40.0, 38.8235294117647)","(21.0, 36.0, 35.6)","(3.1, 4.0, 3.971264367816092)","(6.5, 8.8, 8.64390243902439)","(71.0, 120.0, 100.8695652173913)","(16.0, 26.0, 25.5)"
07-12-2022 20:33:39.855493,"(8.0, 10.5, 10.106194690265486)","(2.1, 2.32, 2.3127102803738318)","(31.0, 40.0, 38.8235294117647)","(21.0, 40.0, 39.568627450980394)","(3.1, 4.0, 3.966666666666667)","(6.5, 8.8, 8.664285714285715)","(71.0, 120.0, 100.95238095238095)","(16.0, 26.0, 25.59090909090909)"
07-12-2022 20:33:40.966042,"(8.0, 10.5, 10.106194690265486)","(2.1, 2.32, 2.3127102803738318)","(31.0, 40.0, 38.75)","(21.0, 42.0, 41.161904761904765)","(3.1, 4.0, 3.966666666666667)","(6.5, 9.0, 8.672)","(71.0, 120.0, 100.95238095238095)","(16.0, 26.0, 25.307692307692307)"
07-12-2022 20:33:42.057313,"(8.0, 10.5, 10.10344827586207)","(2.1, 2.32, 2.3127102803738318)","(31.0, 40.0, 38.75)","(21.0, 42.0, 41.161904761904765)","(3.1, 4.0, 3.9012605042016806)","(6.5, 9.0, 8.672)","(71.0, 120.0, 100.95238095238095)","(16.0, 26.0, 25.18181818181818)"
07-12-2022 20:33:43.107282,"(8.0, 10.5, 10.10344827586207)","(2.1, 2.32, 2.3127102803738318)","(31.0, 40.0, 38.75)","(21.0, 42.0, 41.161904761904765)","(3.1, 3.95, 3.9012605042016806)","(6.5, 9.0, 8.672)","(71.0, 120.0, 100.95238095238095)","(16.0, 26.0, 25.18181818181818)"
07-12-2022 20:33:44.151479,"(8.0, 10.5, 10.10344827586207)","(2.1, 2.32, 2.293372781065089)","(31.0, 40.0, 38.75)","(21.0, 42.0, 41.161904761904765)","(3.1, 3.95, 3.8740174672489083)","(6.5, 9.0, 8.722033898305085)","(71.0, 120.0, 100.95238095238095)","(16.0, 26.0, 25.357142857142858)"
07-12-2022 20:33:45.179410,"(8.0, 10.5, 10.129032258064516)","(2.1, 2.32, 2.29595818815331)","(31.0, 40.0, 38.888888888888886)","(21.0, 42.0, 41.177570093457945)","(3.1, 3.95, 3.8732558139534885)","(6.5, 9.0, 8.809302325581395)","(71.0, 120.0, 100.95238095238095)","(16.0, 26.0, 25.357142857142858)"
07-12-2022 20:33:46.260469,"(8.0, 10.5, 10.129032258064516)","(2.1, 2.34, 2.3327272727272725)","(31.0, 38.0, 37.5)","(21.0, 42.0, 41.20754716981132)","(3.1, 3.95, 3.8590225563909777)","(6.5, 9.0, 8.809302325581395)","(71.0, 120.0, 100.95238095238095)","(16.0, 26.0, 25.357142857142858)"
07-12-2022 20:33:47.381715,"(8.0, 10.5, 10.129032258064516)","(2.05, 2.36, 2.3274074074074074)","(31.0, 38.0, 37.5)","(21.0, 42.0, 41.20754716981132)","(3.1, 3.95, 3.8590225563909777)","(6.5, 9.0, 8.776470588235293)","(71.0, 120.0, 100.95238095238095)","(16.0, 26.0, 25.357142857142858)"
