,Furious Angel,Wheres Walter,Rogan Bale,Ramstein Bale,What A Spirit,Nigerian Kaboom,Slingshot Sudoku,My Names Karen
11-01-2023 18:47:51.037248,"(4.4, 6.6, 5.117647058823529)","(3.2, 3.95, 3.677777777777778)","(18.0, 55.0, 47.5)","(11.0, 21.0, 15.333333333333334)","(3.8, 7.2, 5.253846153846154)","(15.0, 44.0, 30.5)","(6.5, 11.0, 10.672727272727272)","(7.0, 12.5, 11.2)"
11-01-2023 18:47:52.356122,"(4.4, 6.6, 5.117647058823529)","(3.2, 3.95, 3.677777777777778)","(18.0, 55.0, 28.125)","(11.0, 21.0, 15.333333333333334)","(3.8, 7.2, 5.253846153846154)","(15.0, 44.0, 30.5)","(6.5, 11.0, 10.133333333333333)","(7.0, 12.5, 11.2)"
11-01-2023 18:47:53.798380,"(4.4, 6.6, 5.117647058823529)","(3.2, 3.95, 3.677777777777778)","(18.0, 60.0, 28.125)","(11.0, 21.0, 15.333333333333334)","(3.8, 7.2, 5.253846153846154)","(15.0, 44.0, 30.5)","(6.5, 11.5, 10.178571428571429)","(7.0, 12.5, 11.2)"
11-01-2023 18:47:55.210708,"(4.4, 6.6, 5.117647058823529)","(3.2, 3.95, 3.677777777777778)","(18.0, 60.0, 28.125)","(11.0, 21.0, 15.333333333333334)","(3.8, 7.2, 5.253846153846154)","(15.0, 44.0, 30.5)","(6.5, 11.5, 10.178571428571429)","(7.0, 12.5, 11.2)"
11-01-2023 18:47:56.553244,"(4.4, 6.6, 5.117647058823529)","(3.2, 3.95, 3.677777777777778)","(18.0, 60.0, 28.125)","(11.0, 21.0, 15.333333333333334)","(3.8, 7.2, 5.253846153846154)","(15.0, 44.0, 30.5)","(6.5, 11.5, 10.178571428571429)","(7.0, 12.5, 11.2)"
11-01-2023 18:47:57.746475,"(4.4, 6.6, 5.117647058823529)","(3.2, 3.95, 3.839166666666667)","(18.0, 60.0, 28.125)","(11.0, 21.0, 15.333333333333334)","(3.8, 7.2, 5.253846153846154)","(15.0, 44.0, 30.5)","(6.5, 11.5, 10.178571428571429)","(7.0, 12.5, 11.2)"
11-01-2023 18:47:59.166795,"(4.4, 6.6, 5.117647058823529)","(3.2, 3.95, 3.6583333333333337)","(18.0, 60.0, 28.125)","(11.0, 21.0, 15.333333333333334)","(3.8, 7.2, 5.253846153846154)","(15.0, 44.0, 30.5)","(6.5, 11.5, 10.178571428571429)","(7.0, 12.5, 11.2)"
11-01-2023 18:48:00.574724,"(4.4, 6.6, 5.117647058823529)","(3.2, 3.95, 3.6583333333333337)","(18.0, 60.0, 28.125)","(11.0, 21.0, 15.333333333333334)","(3.8, 7.2, 5.253846153846154)","(15.0, 44.0, 30.5)","(6.5, 11.5, 10.178571428571429)","(7.0, 12.5, 11.2)"
11-01-2023 18:48:01.856867,"(4.4, 6.6, 5.117647058823529)","(3.2, 3.95, 3.6583333333333337)","(18.0, 60.0, 28.125)","(11.0, 21.0, 15.333333333333334)","(3.8, 7.2, 5.253846153846154)","(15.0, 44.0, 30.5)","(6.5, 11.5, 10.178571428571429)","(7.0, 12.5, 11.2)"
11-01-2023 18:48:03.108731,"(4.4, 6.6, 5.117647058823529)","(3.2, 3.95, 3.6583333333333337)","(18.0, 60.0, 28.125)","(11.0, 21.0, 15.333333333333334)","(3.8, 7.2, 5.253846153846154)","(15.0, 44.0, 30.5)","(6.5, 11.5, 10.178571428571429)","(7.0, 12.5, 11.2)"
11-01-2023 18:48:04.435181,"(4.4, 6.6, 5.117647058823529)","(3.2, 3.85, 3.5108695652173916)","(18.0, 60.0, 28.125)","(11.0, 21.0, 15.333333333333334)","(3.8, 7.2, 5.253846153846154)","(15.0, 44.0, 30.5)","(6.5, 11.5, 10.178571428571429)","(7.0, 12.5, 11.2)"
11-01-2023 18:48:05.723728,"(4.4, 6.6, 5.117647058823529)","(3.2, 3.8, 3.27)","(18.0, 60.0, 28.125)","(11.0, 21.0, 15.333333333333334)","(3.8, 7.2, 5.253846153846154)","(15.0, 44.0, 30.5)","(6.5, 11.5, 10.178571428571429)","(7.0, 12.5, 11.2)"
11-01-2023 18:48:07.102828,"(4.4, 6.6, 5.117647058823529)","(3.2, 3.75, 3.27)","(18.0, 60.0, 28.125)","(11.0, 21.0, 14.25)","(3.8, 7.2, 6.045)","(15.0, 44.0, 30.5)","(6.5, 11.5, 9.85)","(7.0, 12.5, 11.2)"
11-01-2023 18:48:08.486714,"(4.4, 6.6, 5.117647058823529)","(3.2, 3.75, 3.27)","(18.0, 60.0, 28.125)","(11.0, 16.0, 14.25)","(3.8, 7.2, 6.045)","(15.0, 44.0, 30.5)","(6.5, 11.5, 9.85)","(7.0, 12.5, 11.2)"
11-01-2023 18:48:09.802478,"(4.4, 6.6, 5.454545454545454)","(3.2, 3.75, 3.4611111111111112)","(18.0, 60.0, 28.125)","(11.0, 16.0, 14.25)","(3.8, 7.2, 5.733333333333333)","(15.0, 44.0, 30.5)","(6.5, 11.5, 9.85)","(7.0, 12.5, 11.2)"
11-01-2023 18:48:11.025830,"(4.4, 6.6, 5.509090909090909)","(3.2, 3.75, 3.4611111111111112)","(18.0, 60.0, 28.125)","(11.0, 16.0, 16.25)","(3.8, 7.2, 5.825)","(15.0, 44.0, 30.5)","(6.5, 11.5, 10.0)","(7.0, 12.5, 10.16)"
11-01-2023 18:48:12.400347,"(4.4, 6.6, 4.846153846153847)","(3.2, 3.75, 3.4611111111111112)","(18.0, 60.0, 21.23076923076923)","(11.0, 20.0, 15.666666666666666)","(3.8, 7.2, 5.825)","(15.0, 44.0, 30.5)","(6.5, 11.5, 10.0)","(7.0, 12.5, 10.16)"
11-01-2023 18:48:13.703385,"(4.4, 6.6, 4.846153846153847)","(3.2, 3.75, 3.4611111111111112)","(18.0, 60.0, 21.23076923076923)","(11.0, 22.0, 15.666666666666666)","(3.8, 7.2, 5.825)","(15.0, 44.0, 30.5)","(6.5, 11.5, 10.0)","(7.0, 12.5, 10.16)"
11-01-2023 18:48:15.024913,"(4.4, 6.6, 4.846153846153847)","(3.2, 3.75, 3.4611111111111112)","(18.0, 60.0, 21.23076923076923)","(11.0, 22.0, 15.666666666666666)","(3.8, 7.2, 5.825)","(15.0, 44.0, 30.5)","(6.5, 11.5, 10.0)","(7.0, 12.5, 10.16)"
11-01-2023 18:48:16.334428,"(4.4, 6.6, 4.846153846153847)","(3.2, 3.75, 3.4611111111111112)","(18.0, 60.0, 21.23076923076923)","(11.0, 22.0, 15.666666666666666)","(3.8, 7.2, 5.825)","(15.0, 44.0, 30.5)","(6.5, 11.5, 10.0)","(7.0, 12.5, 10.16)"
11-01-2023 18:48:17.600587,"(4.4, 6.6, 4.846153846153847)","(3.2, 3.75, 3.4611111111111112)","(18.0, 60.0, 21.23076923076923)","(11.0, 22.0, 15.666666666666666)","(3.8, 7.2, 5.825)","(15.0, 44.0, 30.5)","(6.5, 11.5, 10.0)","(7.0, 12.5, 10.16)"
11-01-2023 18:48:18.953546,"(4.4, 6.6, 4.846153846153847)","(3.2, 3.75, 3.4611111111111112)","(18.0, 60.0, 21.23076923076923)","(11.0, 22.0, 15.666666666666666)","(3.8, 7.2, 5.825)","(15.0, 44.0, 30.5)","(6.5, 11.5, 10.0)","(7.0, 12.5, 10.16)"
11-01-2023 18:48:20.230850,"(4.4, 6.6, 4.846153846153847)","(3.2, 3.75, 3.46304347826087)","(18.0, 60.0, 21.23076923076923)","(11.0, 22.0, 15.666666666666666)","(3.8, 7.2, 5.825)","(15.0, 44.0, 29.5)","(6.5, 11.5, 10.0)","(7.0, 12.5, 10.16)"
11-01-2023 18:48:21.506844,"(4.4, 6.6, 4.846153846153847)","(3.2, 3.75, 3.46304347826087)","(18.0, 60.0, 21.23076923076923)","(11.0, 22.0, 15.666666666666666)","(3.8, 7.2, 5.825)","(15.0, 42.0, 29.5)","(6.5, 11.5, 10.0)","(7.0, 12.5, 10.16)"
11-01-2023 18:48:22.790145,"(4.4, 6.6, 4.846153846153847)","(3.2, 3.75, 3.46304347826087)","(18.0, 60.0, 21.23076923076923)","(11.0, 22.0, 14.4)","(3.8, 7.2, 5.800000000000001)","(15.0, 42.0, 29.5)","(6.5, 11.5, 10.0)","(7.0, 12.5, 10.16)"
11-01-2023 18:48:24.087166,"(4.4, 6.6, 4.846153846153847)","(3.2, 3.75, 3.4894736842105267)","(18.0, 60.0, 21.23076923076923)","(11.0, 22.0, 13.916666666666666)","(3.8, 6.4, 6.05625)","(15.0, 42.0, 29.5)","(6.5, 11.5, 10.0)","(7.0, 12.5, 10.16)"
11-01-2023 18:48:25.407248,"(4.4, 6.6, 4.846153846153847)","(3.2, 3.7, 3.475)","(18.0, 60.0, 21.23076923076923)","(11.0, 21.0, 13.5)","(3.8, 6.4, 6.307692307692308)","(15.0, 42.0, 29.5)","(6.5, 11.5, 10.0)","(7.0, 12.5, 10.16)"
11-01-2023 18:48:26.675581,"(4.4, 6.6, 4.846153846153847)","(3.2, 3.65, 3.475)","(18.0, 60.0, 21.23076923076923)","(11.0, 21.0, 13.5)","(3.8, 7.4, 5.428571428571429)","(15.0, 42.0, 29.5)","(6.5, 11.5, 10.0)","(7.0, 12.5, 10.16)"
11-01-2023 18:48:27.897760,"(4.4, 6.6, 4.846153846153847)","(3.2, 3.65, 3.475)","(18.0, 60.0, 21.23076923076923)","(11.0, 21.0, 13.5)","(3.8, 7.4, 5.0)","(15.0, 42.0, 29.5)","(6.5, 11.5, 10.0)","(7.0, 12.5, 10.16)"
11-01-2023 18:48:29.253503,"(4.4, 6.6, 4.753846153846154)","(3.2, 3.65, 3.458823529411765)","(18.0, 60.0, 21.23076923076923)","(11.0, 21.0, 13.5)","(3.8, 7.0, 6.275)","(15.0, 42.0, 29.5)","(6.5, 11.5, 10.0)","(7.0, 12.5, 10.16)"
11-01-2023 18:48:30.567332,"(4.4, 6.6, 4.753846153846154)","(3.2, 3.6, 3.458823529411765)","(18.0, 60.0, 21.23076923076923)","(11.0, 21.0, 13.5)","(3.8, 7.0, 5.133333333333334)","(15.0, 42.0, 29.5)","(6.5, 11.5, 10.0)","(7.0, 12.5, 9.25)"
11-01-2023 18:48:32.012004,"(4.4, 6.6, 4.753846153846154)","(3.2, 3.6, 3.4026315789473682)","(18.0, 60.0, 21.23076923076923)","(11.0, 21.0, 13.5)","(3.8, 7.0, 5.88)","(15.0, 42.0, 29.5)","(6.5, 11.5, 10.0)","(7.0, 12.5, 10.866666666666667)"
11-01-2023 18:48:33.435656,"(4.4, 6.6, 4.753846153846154)","(3.2, 3.55, 3.3925)","(18.0, 60.0, 21.23076923076923)","(11.0, 21.0, 13.5)","(3.8, 7.0, 5.88)","(15.0, 42.0, 29.5)","(6.5, 11.5, 10.0)","(7.0, 12.0, 10.866666666666667)"
11-01-2023 18:48:34.852067,"(4.4, 6.6, 4.753846153846154)","(3.2, 3.55, 3.3925)","(18.0, 60.0, 21.23076923076923)","(11.0, 21.0, 13.5)","(3.8, 7.0, 4.84)","(15.0, 42.0, 29.5)","(6.5, 11.5, 10.0)","(7.0, 12.0, 10.866666666666667)"
11-01-2023 18:48:36.308890,"(4.4, 6.6, 4.753846153846154)","(3.2, 3.55, 3.3925)","(18.0, 60.0, 21.23076923076923)","(11.0, 21.0, 13.5)","(3.8, 7.0, 4.84)","(15.0, 42.0, 29.5)","(6.5, 11.5, 10.0)","(7.0, 12.0, 10.866666666666667)"
11-01-2023 18:48:37.735034,"(4.4, 6.6, 5.85)","(3.2, 3.55, 3.3925)","(18.0, 60.0, 21.23076923076923)","(11.0, 21.0, 13.5)","(3.8, 7.0, 4.84)","(15.0, 42.0, 29.5)","(6.5, 11.5, 10.0)","(7.0, 12.0, 10.866666666666667)"
11-01-2023 18:48:39.040625,"(4.4, 6.6, 5.85)","(3.2, 3.55, 3.3925)","(18.0, 60.0, 21.23076923076923)","(11.0, 21.0, 13.5)","(3.8, 7.0, 4.84)","(15.0, 42.0, 29.5)","(6.5, 11.5, 10.0)","(7.0, 12.0, 10.866666666666667)"
11-01-2023 18:48:40.297757,"(4.4, 6.6, 5.85)","(3.2, 3.55, 3.3925)","(18.0, 60.0, 21.23076923076923)","(11.0, 21.0, 13.5)","(3.8, 7.0, 6.50909090909091)","(15.0, 42.0, 29.5)","(6.5, 11.5, 10.0)","(7.0, 12.0, 10.866666666666667)"
11-01-2023 18:48:41.675720,"(4.4, 6.6, 5.85)","(3.2, 3.55, 3.3925)","(18.0, 60.0, 21.23076923076923)","(11.0, 21.0, 13.5)","(3.8, 7.0, 5.888888888888889)","(15.0, 42.0, 29.5)","(6.5, 11.5, 10.0)","(7.0, 12.0, 10.866666666666667)"
11-01-2023 18:48:42.982744,"(4.4, 6.6, 5.85)","(3.2, 3.55, 3.3925)","(18.0, 60.0, 21.23076923076923)","(11.0, 21.0, 13.5)","(3.8, 7.0, 5.333333333333333)","(15.0, 42.0, 29.5)","(6.5, 11.5, 10.0)","(7.0, 12.0, 10.866666666666667)"
11-01-2023 18:48:44.371172,"(4.4, 6.6, 5.723076923076923)","(3.2, 3.55, 3.3925)","(18.0, 60.0, 26.8)","(11.0, 21.0, 13.5)","(3.8, 7.0, 5.333333333333333)","(15.0, 42.0, 20.571428571428573)","(6.5, 11.5, 10.0)","(7.0, 12.0, 10.866666666666667)"
11-01-2023 18:48:45.716886,"(4.4, 6.6, 5.723076923076923)","(3.2, 3.55, 3.3925)","(18.0, 60.0, 28.875)","(11.0, 21.0, 13.5)","(3.8, 7.0, 5.466666666666667)","(15.0, 42.0, 20.571428571428573)","(6.5, 11.5, 10.0)","(7.0, 12.0, 10.866666666666667)"
11-01-2023 18:48:46.975193,"(4.4, 6.6, 5.723076923076923)","(3.2, 3.55, 3.3925)","(18.0, 60.0, 28.875)","(11.0, 21.0, 13.5)","(3.8, 7.0, 5.466666666666667)","(15.0, 42.0, 20.571428571428573)","(6.5, 11.5, 10.0)","(7.0, 12.0, 10.866666666666667)"
11-01-2023 18:48:48.485934,"(4.4, 6.4, 5.623529411764706)","(3.2, 3.55, 3.3925)","(18.0, 60.0, 28.875)","(11.0, 21.0, 13.5)","(3.8, 7.0, 5.466666666666667)","(15.0, 42.0, 20.571428571428573)","(6.5, 11.5, 10.0)","(7.0, 12.0, 10.866666666666667)"
11-01-2023 18:48:50.047706,"(4.4, 6.2, 5.623529411764706)","(3.2, 3.55, 3.3925)","(18.0, 60.0, 21.23076923076923)","(11.0, 21.0, 13.5)","(3.8, 7.0, 5.466666666666667)","(15.0, 42.0, 20.571428571428573)","(6.5, 11.5, 10.0)","(7.0, 12.0, 10.866666666666667)"
11-01-2023 18:48:51.488152,"(4.4, 6.2, 5.623529411764706)","(3.2, 3.55, 3.3925)","(18.0, 60.0, 21.23076923076923)","(11.0, 21.0, 13.5)","(3.8, 7.0, 5.466666666666667)","(15.0, 42.0, 20.571428571428573)","(6.5, 11.5, 10.0)","(7.0, 12.0, 10.866666666666667)"
11-01-2023 18:48:52.941393,"(4.4, 6.2, 5.623529411764706)","(3.2, 3.55, 3.3925)","(18.0, 60.0, 21.23076923076923)","(11.0, 21.0, 13.5)","(3.8, 7.0, 5.466666666666667)","(15.0, 42.0, 20.571428571428573)","(6.5, 11.5, 10.0)","(7.0, 12.0, 10.866666666666667)"
11-01-2023 18:48:54.406268,"(4.4, 6.2, 5.623529411764706)","(3.2, 3.55, 3.3925)","(18.0, 60.0, 28.5)","(11.0, 21.0, 14.0)","(3.8, 7.0, 5.466666666666667)","(15.0, 42.0, 20.571428571428573)","(6.5, 11.5, 10.0)","(7.0, 12.0, 10.866666666666667)"
11-01-2023 18:48:55.818045,"(4.4, 6.2, 5.623529411764706)","(3.2, 3.55, 3.3925)","(18.0, 60.0, 28.5)","(11.0, 22.0, 14.0)","(3.8, 7.0, 5.466666666666667)","(15.0, 42.0, 20.571428571428573)","(6.5, 11.5, 10.0)","(7.0, 12.0, 10.866666666666667)"
11-01-2023 18:48:57.255673,"(4.4, 6.2, 5.623529411764706)","(3.2, 3.55, 3.3941176470588235)","(18.0, 60.0, 21.23076923076923)","(11.0, 22.0, 14.0)","(3.8, 7.0, 6.353846153846154)","(15.0, 42.0, 20.571428571428573)","(6.5, 11.5, 10.0)","(7.0, 12.0, 9.571428571428571)"
11-01-2023 18:48:58.603049,"(4.4, 6.2, 5.623529411764706)","(3.2, 3.5, 3.3941176470588235)","(18.0, 60.0, 21.23076923076923)","(11.0, 22.0, 13.5)","(3.8, 7.0, 5.666666666666667)","(15.0, 42.0, 20.571428571428573)","(6.5, 11.5, 7.357142857142858)","(7.0, 12.0, 9.571428571428571)"
11-01-2023 18:48:59.886015,"(4.4, 6.2, 5.623529411764706)","(3.2, 3.5, 3.3941176470588235)","(18.0, 60.0, 21.23076923076923)","(11.0, 21.0, 13.5)","(3.8, 7.0, 5.857142857142857)","(15.0, 42.0, 20.571428571428573)","(6.5, 11.5, 9.307692307692307)","(7.0, 12.0, 9.571428571428571)"
11-01-2023 18:49:01.159720,"(4.4, 6.2, 5.0625)","(3.2, 3.5, 3.376470588235294)","(18.0, 60.0, 28.125)","(11.0, 21.0, 13.5)","(3.8, 7.0, 5.857142857142857)","(15.0, 42.0, 20.571428571428573)","(6.5, 11.5, 9.916666666666666)","(7.0, 12.0, 9.571428571428571)"
11-01-2023 18:49:02.548871,"(4.4, 6.2, 5.0625)","(3.2, 3.5, 3.376470588235294)","(18.0, 60.0, 30.352941176470587)","(11.0, 21.0, 16.27777777777778)","(3.8, 7.0, 5.857142857142857)","(15.0, 42.0, 20.571428571428573)","(6.5, 11.5, 9.916666666666666)","(7.0, 12.0, 9.571428571428571)"
11-01-2023 18:49:03.888576,"(4.4, 6.2, 5.188888888888889)","(3.2, 3.5, 3.376470588235294)","(18.0, 60.0, 30.352941176470587)","(11.0, 21.0, 16.27777777777778)","(3.8, 7.0, 5.857142857142857)","(15.0, 42.0, 21.0)","(6.5, 11.5, 9.916666666666666)","(7.0, 12.0, 9.571428571428571)"
11-01-2023 18:49:05.277836,"(4.4, 6.2, 5.721052631578948)","(3.2, 3.5, 3.376470588235294)","(18.0, 60.0, 30.352941176470587)","(11.0, 21.0, 16.27777777777778)","(3.8, 7.0, 5.857142857142857)","(15.0, 42.0, 21.0)","(6.5, 11.5, 9.916666666666666)","(7.0, 12.0, 10.285714285714285)"
11-01-2023 18:49:06.602795,"(4.4, 6.2, 5.721052631578948)","(3.2, 3.5, 3.376470588235294)","(18.0, 60.0, 28.875)","(11.0, 21.0, 16.27777777777778)","(3.8, 7.0, 5.857142857142857)","(15.0, 42.0, 21.0)","(6.5, 11.5, 6.833333333333334)","(7.0, 12.0, 10.5)"
11-01-2023 18:49:08.022398,"(4.4, 6.2, 5.721052631578948)","(3.2, 3.5, 3.376470588235294)","(18.0, 60.0, 31.058823529411764)","(11.0, 21.0, 16.27777777777778)","(3.8, 7.0, 5.857142857142857)","(15.0, 42.0, 21.0)","(6.5, 11.5, 6.833333333333334)","(7.0, 12.0, 10.5)"
11-01-2023 18:49:09.463409,"(4.4, 6.2, 5.721052631578948)","(3.2, 3.5, 3.376470588235294)","(18.0, 60.0, 31.058823529411764)","(11.0, 21.0, 16.27777777777778)","(3.8, 7.0, 5.857142857142857)","(15.0, 42.0, 21.0)","(6.5, 11.5, 6.833333333333334)","(7.0, 12.0, 10.5)"
11-01-2023 18:49:10.873839,"(4.4, 6.2, 5.721052631578948)","(3.2, 3.5, 3.3588235294117648)","(18.0, 60.0, 31.058823529411764)","(11.0, 21.0, 16.27777777777778)","(3.8, 7.0, 5.857142857142857)","(15.0, 42.0, 21.0)","(6.5, 11.5, 6.833333333333334)","(7.0, 12.0, 9.6)"
11-01-2023 18:49:12.290830,"(4.4, 6.2, 5.578260869565217)","(3.2, 3.5, 3.4125)","(18.0, 60.0, 31.058823529411764)","(11.0, 21.0, 13.8)","(3.8, 7.0, 5.763636363636364)","(15.0, 42.0, 21.0)","(6.5, 11.5, 6.833333333333334)","(7.0, 12.0, 9.375)"
11-01-2023 18:49:13.646891,"(4.4, 6.2, 5.578260869565217)","(3.2, 3.5, 3.4125)","(18.0, 60.0, 31.058823529411764)","(11.0, 21.0, 18.6)","(3.8, 6.4, 6.190322580645161)","(15.0, 42.0, 21.0)","(6.5, 11.5, 8.45)","(7.0, 12.0, 10.25)"
11-01-2023 18:49:15.057955,"(4.4, 6.2, 5.578260869565217)","(3.2, 3.5, 3.4125)","(18.0, 60.0, 31.058823529411764)","(11.0, 20.0, 16.75)","(3.8, 6.4, 5.542857142857143)","(15.0, 42.0, 21.0)","(6.5, 11.0, 8.45)","(7.0, 11.5, 10.25)"
11-01-2023 18:49:16.422189,"(4.4, 6.2, 5.578260869565217)","(3.2, 3.5, 3.4125)","(18.0, 60.0, 31.058823529411764)","(11.0, 20.0, 16.75)","(3.8, 6.4, 5.483333333333333)","(15.0, 42.0, 21.0)","(6.5, 11.0, 8.45)","(7.0, 11.5, 10.25)"
11-01-2023 18:49:17.805003,"(4.4, 6.2, 5.578260869565217)","(3.2, 3.5, 3.4125)","(18.0, 60.0, 31.058823529411764)","(11.0, 20.0, 16.75)","(3.8, 6.4, 5.483333333333333)","(15.0, 42.0, 21.0)","(6.5, 11.0, 8.45)","(7.0, 11.5, 10.25)"
11-01-2023 18:49:19.106898,"(4.4, 6.2, 5.531578947368422)","(3.2, 3.5, 3.44)","(18.0, 60.0, 31.058823529411764)","(11.0, 20.0, 16.75)","(3.8, 6.4, 5.483333333333333)","(15.0, 42.0, 21.0)","(6.5, 11.0, 8.45)","(7.0, 11.5, 9.416666666666666)"
11-01-2023 18:49:20.500385,"(4.4, 5.9, 5.531578947368422)","(3.2, 3.5, 3.44)","(18.0, 60.0, 31.058823529411764)","(11.0, 20.0, 16.75)","(3.8, 6.4, 5.483333333333333)","(15.0, 42.0, 21.0)","(6.5, 11.0, 8.45)","(7.0, 11.5, 9.5)"
11-01-2023 18:49:22.265300,"(4.4, 5.9, 5.421739130434783)","(3.2, 3.5, 3.44)","(18.0, 60.0, 31.058823529411764)","(11.0, 20.0, 17.0)","(3.8, 6.4, 5.614285714285714)","(15.0, 42.0, 21.0)","(6.5, 11.0, 8.45)","(7.0, 11.5, 9.5)"
11-01-2023 18:49:23.835052,"(4.4, 5.9, 5.421739130434783)","(3.2, 3.5, 3.44)","(18.0, 60.0, 31.058823529411764)","(11.0, 20.0, 17.0)","(3.8, 6.4, 6.216666666666667)","(15.0, 42.0, 21.0)","(6.5, 11.0, 8.45)","(7.0, 11.5, 9.3125)"
11-01-2023 18:49:25.333183,"(4.4, 5.9, 5.421739130434783)","(3.2, 3.5, 3.44)","(18.0, 60.0, 31.058823529411764)","(11.0, 20.0, 17.0)","(3.8, 6.4, 6.216666666666667)","(15.0, 42.0, 21.0)","(6.5, 11.0, 10.811111111111112)","(7.0, 11.5, 9.3125)"
11-01-2023 18:49:26.949519,"(4.4, 5.9, 5.421739130434783)","(3.2, 3.5, 3.44)","(18.0, 60.0, 31.058823529411764)","(11.0, 20.0, 17.0)","(3.8, 6.4, 6.216666666666667)","(15.0, 42.0, 21.0)","(6.5, 11.0, 10.545454545454545)","(7.0, 11.5, 9.3125)"
11-01-2023 18:49:28.355696,"(4.4, 5.9, 5.421739130434783)","(3.2, 3.5, 3.44)","(18.0, 60.0, 31.058823529411764)","(11.0, 20.0, 17.0)","(3.8, 6.4, 6.216666666666667)","(15.0, 42.0, 21.0)","(6.5, 11.0, 8.6)","(7.0, 11.5, 9.3125)"
11-01-2023 18:49:29.698630,"(4.4, 5.9, 5.421739130434783)","(3.2, 3.5, 3.44)","(18.0, 60.0, 31.058823529411764)","(11.0, 20.0, 16.666666666666668)","(3.8, 6.4, 6.216666666666667)","(15.0, 42.0, 21.0)","(6.5, 11.0, 10.425)","(7.0, 11.5, 9.25)"
11-01-2023 18:49:31.127293,"(4.4, 5.9, 5.421739130434783)","(3.2, 3.5, 3.44)","(18.0, 60.0, 31.058823529411764)","(11.0, 22.0, 15.6)","(3.8, 6.4, 6.216666666666667)","(15.0, 42.0, 21.0)","(6.5, 11.0, 10.425)","(7.0, 11.5, 9.25)"
11-01-2023 18:49:32.698943,"(4.4, 5.9, 5.421739130434783)","(3.2, 3.5, 3.44)","(18.0, 60.0, 31.058823529411764)","(11.0, 22.0, 15.6)","(3.8, 6.4, 6.216666666666667)","(15.0, 42.0, 21.0)","(6.5, 11.0, 6.814285714285714)","(7.0, 11.5, 9.25)"
11-01-2023 18:49:34.157845,"(4.4, 5.9, 5.421739130434783)","(3.2, 3.5, 3.44)","(18.0, 60.0, 31.058823529411764)","(11.0, 22.0, 15.6)","(3.8, 6.4, 6.216666666666667)","(15.0, 42.0, 21.0)","(6.5, 10.5, 6.814285714285714)","(7.0, 11.5, 9.25)"
11-01-2023 18:49:35.533688,"(4.4, 5.9, 5.421739130434783)","(3.2, 3.5, 3.44)","(18.0, 60.0, 31.058823529411764)","(11.0, 22.0, 14.7)","(3.8, 6.4, 5.42)","(15.0, 42.0, 21.0)","(6.5, 10.5, 8.82857142857143)","(7.0, 11.5, 9.25)"
11-01-2023 18:49:36.904432,"(4.4, 5.9, 5.361538461538462)","(3.2, 3.5, 3.44)","(18.0, 60.0, 31.058823529411764)","(11.0, 21.0, 17.0)","(3.8, 5.9, 5.425)","(15.0, 42.0, 21.0)","(6.5, 10.5, 8.435294117647059)","(7.0, 11.5, 9.25)"
11-01-2023 18:49:38.359044,"(4.4, 5.9, 5.361538461538462)","(3.2, 3.5, 3.44)","(18.0, 60.0, 31.058823529411764)","(11.0, 20.0, 17.0)","(3.8, 5.9, 5.409565217391305)","(15.0, 42.0, 21.0)","(6.5, 10.5, 8.435294117647059)","(7.0, 11.5, 9.25)"
11-01-2023 18:49:39.647344,"(4.4, 5.9, 5.361538461538462)","(3.2, 3.5, 3.44)","(18.0, 60.0, 31.058823529411764)","(11.0, 20.0, 17.0)","(3.8, 5.9, 5.357692307692307)","(15.0, 42.0, 21.0)","(6.5, 10.5, 8.435294117647059)","(7.0, 11.5, 9.25)"
11-01-2023 18:49:41.031252,"(4.4, 5.9, 5.361538461538462)","(3.2, 3.5, 3.38)","(18.0, 60.0, 28.0)","(11.0, 20.0, 17.0)","(3.8, 5.9, 5.357692307692307)","(15.0, 42.0, 21.0)","(6.5, 10.5, 8.435294117647059)","(7.0, 11.5, 9.25)"
11-01-2023 18:49:42.413060,"(4.4, 5.9, 5.361538461538462)","(3.2, 3.5, 3.38)","(18.0, 60.0, 28.8)","(11.0, 20.0, 17.0)","(3.8, 5.9, 5.357692307692307)","(15.0, 42.0, 21.0)","(6.5, 10.5, 8.435294117647059)","(7.0, 11.5, 9.25)"
11-01-2023 18:49:43.836268,"(4.4, 5.9, 5.361538461538462)","(3.2, 3.5, 3.38)","(18.0, 60.0, 28.8)","(11.0, 20.0, 17.0)","(3.8, 5.9, 5.357692307692307)","(15.0, 42.0, 21.0)","(6.5, 10.5, 8.435294117647059)","(7.0, 11.5, 9.25)"
11-01-2023 18:49:45.346172,"(4.4, 5.9, 5.361538461538462)","(3.2, 3.5, 3.36875)","(18.0, 60.0, 28.8)","(11.0, 20.0, 17.0)","(3.8, 5.9, 5.357692307692307)","(15.0, 42.0, 23.625)","(6.5, 10.5, 8.435294117647059)","(7.0, 11.5, 9.25)"
11-01-2023 18:49:46.613678,"(4.4, 5.9, 5.361538461538462)","(3.2, 3.5, 3.36875)","(18.0, 60.0, 34.0)","(11.0, 20.0, 17.0)","(3.8, 5.9, 5.357692307692307)","(15.0, 42.0, 23.625)","(6.5, 10.5, 8.435294117647059)","(7.0, 11.5, 9.25)"
