,Eliminate,Ask An Angel,Dark City,Delago Dehero,Lucy Da Grey,Aurman Zou,The Crown Prince
07-01-2023 16:41:53.702453,"(1.65, 1.96, 1.941005988023952)","(3.5, 4.3, 4.202649006622517)","(12.0, 15.5, 15.209677419354838)","(14.0, 16.0, 15.660194174757281)","(9.0, 11.5, 11.460227272727273)","(31.0, 55.0, 49.857142857142854)","(41.0, 80.0, 69.73684210526315)"
07-01-2023 16:41:54.747218,"(1.65, 1.96, 1.9416027874564459)","(3.5, 4.2, 4.188496932515338)","(12.0, 15.5, 15.033333333333333)","(14.0, 16.0, 15.70103092783505)","(9.0, 11.5, 11.453947368421053)","(31.0, 50.0, 50.5)","(41.0, 80.0, 69.41176470588235)"
07-01-2023 16:41:55.908159,"(1.65, 1.94, 1.937578125)","(3.5, 4.3, 4.261197916666666)","(12.0, 15.5, 15.125)","(14.0, 16.0, 15.813186813186814)","(9.0, 11.5, 11.390625)","(31.0, 55.0, 51.60606060606061)","(41.0, 80.0, 71.42857142857143)"
07-01-2023 16:41:57.111771,"(1.65, 1.94, 1.9387755102040816)","(3.5, 4.3, 4.258770806658131)","(12.0, 15.5, 15.333333333333334)","(14.0, 16.0, 15.58)","(9.0, 11.5, 11.390625)","(31.0, 55.0, 51.60606060606061)","(41.0, 80.0, 74.0)"
07-01-2023 16:41:58.173018,"(1.65, 1.95, 1.9493684210526316)","(3.5, 4.3, 4.256923076923076)","(12.0, 16.0, 15.569444444444445)","(14.0, 16.0, 15.809090909090909)","(9.0, 11.5, 11.475)","(31.0, 50.0, 49.90909090909091)","(41.0, 75.0, 69.44444444444444)"
07-01-2023 16:41:59.123858,"(1.65, 1.95, 1.9491011235955056)","(3.5, 4.3, 4.269565217391304)","(12.0, 16.0, 15.754901960784313)","(14.0, 16.0, 15.809090909090909)","(9.0, 11.5, 11.475)","(31.0, 50.0, 49.90909090909091)","(41.0, 75.0, 70.0)"
07-01-2023 16:42:00.280248,"(1.65, 1.95, 1.9493965517241378)","(3.5, 4.3, 4.268014375561545)","(12.0, 16.0, 15.788461538461538)","(14.0, 16.0, 15.823008849557523)","(9.0, 11.5, 11.60759493670886)","(31.0, 50.0, 49.90909090909091)","(41.0, 75.0, 70.0)"
07-01-2023 16:42:01.348701,"(1.65, 1.95, 1.9495205479452054)","(3.5, 4.3, 4.269257950530035)","(12.0, 16.0, 15.813559322033898)","(14.0, 16.0, 15.823008849557523)","(9.0, 12.0, 11.545454545454545)","(31.0, 50.0, 52.0)","(41.0, 75.0, 67.5)"
07-01-2023 16:42:02.358968,"(1.65, 1.94, 1.9314618369987062)","(3.5, 4.2, 4.199901185770751)","(12.0, 16.0, 15.81)","(14.0, 16.0, 15.715384615384615)","(9.0, 12.0, 11.615384615384615)","(31.0, 55.0, 52.0)","(41.0, 70.0, 67.5)"
07-01-2023 16:42:03.417035,"(1.65, 1.94, 1.9230985915492957)","(3.5, 4.2, 4.199903288201161)","(12.0, 16.0, 15.824074074074074)","(14.0, 16.0, 15.715384615384615)","(9.0, 12.0, 11.759615384615385)","(31.0, 55.0, 51.73913043478261)","(41.0, 70.0, 66.66666666666667)"
07-01-2023 16:42:04.378654,"(1.65, 1.94, 1.9230985915492957)","(3.5, 4.2, 4.199903288201161)","(12.0, 16.0, 15.824074074074074)","(14.0, 16.0, 15.715384615384615)","(9.0, 12.0, 11.759615384615385)","(31.0, 55.0, 51.73913043478261)","(41.0, 70.0, 66.66666666666667)"
07-01-2023 16:42:05.537058,"(1.65, 1.93, 1.9288888888888889)","(3.5, 4.2, 4.199901864573111)","(12.0, 16.0, 15.712121212121213)","(14.0, 16.0, 15.715384615384615)","(9.0, 12.0, 11.662162162162161)","(31.0, 55.0, 51.21212121212121)","(41.0, 70.0, 67.0)"
07-01-2023 16:42:06.657695,"(1.65, 1.94, 1.9216592592592592)","(3.5, 4.2, 4.199895615866389)","(12.0, 16.0, 15.712121212121213)","(14.0, 16.0, 15.857142857142858)","(9.0, 12.0, 11.641975308641975)","(31.0, 55.0, 51.1764705882353)","(41.0, 70.0, 67.0)"
07-01-2023 16:42:07.879767,"(1.65, 1.94, 1.9174087591240876)","(3.5, 4.3, 4.209278350515464)","(12.0, 16.0, 15.545454545454545)","(14.0, 16.0, 15.8125)","(9.0, 12.0, 11.514084507042254)","(31.0, 55.0, 50.21052631578947)","(41.0, 70.0, 66.25)"
07-01-2023 16:42:08.997056,"(1.65, 1.93, 1.9201212121212121)","(3.5, 4.3, 4.218994413407821)","(12.0, 16.0, 15.53225806451613)","(14.0, 16.0, 15.8125)","(9.0, 12.0, 11.514084507042254)","(31.0, 55.0, 49.06521739130435)","(41.0, 70.0, 68.23529411764706)"
07-01-2023 16:42:10.054885,"(1.65, 1.92, 1.9189285714285713)","(3.5, 4.3, 4.232608695652174)","(12.0, 16.0, 15.538461538461538)","(14.0, 16.5, 16.166666666666668)","(9.0, 12.0, 11.740601503759398)","(31.0, 55.0, 51.02040816326531)","(41.0, 70.0, 68.5)"
07-01-2023 16:42:11.165894,"(1.65, 1.92, 1.9012837209302325)","(3.5, 4.3, 4.280190930787589)","(12.0, 16.0, 15.82089552238806)","(14.0, 16.5, 16.166666666666668)","(9.0, 12.0, 11.740601503759398)","(31.0, 55.0, 51.02040816326531)","(41.0, 70.0, 68.75)"
07-01-2023 16:42:12.389641,"(1.65, 1.91, 1.9007218309859153)","(3.5, 4.3, 4.282780082987552)","(12.0, 16.0, 15.897260273972602)","(14.0, 16.5, 16.188172043010752)","(9.0, 12.0, 11.758503401360544)","(31.0, 55.0, 50.9375)","(41.0, 70.0, 68.75)"
07-01-2023 16:42:13.580139,"(1.65, 1.91, 1.9014104595879555)","(3.5, 4.3, 4.323142857142858)","(12.0, 16.0, 15.889705882352942)","(14.0, 16.5, 16.108333333333334)","(9.0, 12.0, 11.78)","(31.0, 55.0, 51.25)","(41.0, 70.0, 72.36842105263158)"
07-01-2023 16:42:14.620721,"(1.65, 1.88, 1.8733333333333333)","(3.5, 4.4, 4.343723849372385)","(12.0, 16.0, 16.17948717948718)","(14.0, 16.5, 16.149253731343283)","(9.0, 12.0, 11.789617486338798)","(31.0, 55.0, 51.63793103448276)","(41.0, 75.0, 73.95833333333333)"
07-01-2023 16:42:15.647205,"(1.65, 1.88, 1.872816143497758)","(3.5, 4.4, 4.3685968819599115)","(12.0, 16.5, 16.13235294117647)","(14.0, 16.5, 16.149253731343283)","(9.0, 12.0, 11.789617486338798)","(31.0, 55.0, 51.63793103448276)","(41.0, 75.0, 73.95833333333333)"
07-01-2023 16:42:16.881811,"(1.65, 1.88, 1.872816143497758)","(3.5, 4.4, 4.368805309734514)","(12.0, 16.5, 16.091549295774648)","(14.0, 16.5, 16.149253731343283)","(9.0, 12.0, 11.789617486338798)","(31.0, 55.0, 51.63793103448276)","(41.0, 75.0, 75.75757575757575)"
07-01-2023 16:42:17.937048,"(1.65, 1.88, 1.8728096947935369)","(3.5, 4.4, 4.360941828254848)","(12.0, 16.5, 16.132911392405063)","(14.0, 16.5, 15.952054794520548)","(9.0, 12.0, 11.796296296296296)","(31.0, 55.0, 51.45454545454545)","(41.0, 80.0, 74.4)"
07-01-2023 16:42:19.009447,"(1.65, 1.88, 1.8726648351648352)","(3.5, 4.4, 4.361394101876676)","(12.0, 16.5, 16.174157303370787)","(14.0, 16.0, 15.952054794520548)","(9.0, 12.0, 11.796296296296296)","(31.0, 55.0, 51.1764705882353)","(41.0, 80.0, 73.0)"
07-01-2023 16:42:20.007314,"(1.65, 1.88, 1.869767857142857)","(3.5, 4.4, 4.36555023923445)","(12.0, 16.5, 16.201030927835053)","(14.0, 16.0, 15.888235294117647)","(9.0, 12.0, 11.883333333333333)","(31.0, 55.0, 51.75)","(41.0, 80.0, 75.0)"
07-01-2023 16:42:20.954426,"(1.65, 1.88, 1.8778666666666666)","(3.5, 4.4, 4.392809364548495)","(12.0, 16.5, 16.347826086956523)","(14.0, 16.5, 16.143564356435643)","(9.0, 12.0, 11.883333333333333)","(31.0, 55.0, 51.75)","(41.0, 80.0, 75.0)"
07-01-2023 16:42:22.010285,"(1.65, 1.88, 1.8778666666666666)","(3.5, 4.4, 4.392809364548495)","(12.0, 16.5, 16.347826086956523)","(14.0, 16.5, 16.143564356435643)","(9.0, 12.0, 11.883333333333333)","(31.0, 55.0, 51.75)","(41.0, 80.0, 75.0)"
07-01-2023 16:42:23.417183,"(1.65, 1.86, 1.8598113207547171)","(3.5, 4.4, 4.32962962962963)","(12.0, 17.0, 16.56896551724138)","(14.0, 16.5, 16.369230769230768)","(9.0, 12.5, 12.125)","(31.0, 55.0, 52.23684210526316)","(41.0, 75.0, 73.57142857142857)"
07-01-2023 16:42:24.478453,"(1.7, 1.86, 1.8598170731707317)","(3.6, 4.4, 4.322448979591837)","(13.0, 17.0, 16.56896551724138)","(14.0, 16.5, 16.80597014925373)","(10.0, 12.5, 12.272357723577235)","(41.0, 55.0, 52.758620689655174)","(51.0, 75.0, 70.9375)"
07-01-2023 16:42:25.523580,"(1.7, 1.86, 1.858344827586207)","(3.6, 4.4, 4.3535545023696685)","(13.0, 17.0, 16.85)","(14.0, 17.0, 16.541666666666668)","(10.0, 12.5, 11.912121212121212)","(41.0, 55.0, 52.857142857142854)","(51.0, 85.0, 70.83333333333333)"
07-01-2023 16:42:26.713547,"(1.7, 1.87, 1.8659285714285716)","(3.6, 4.4, 4.3248)","(13.0, 17.0, 16.833333333333332)","(14.0, 17.0, 16.6)","(10.0, 12.0, 11.886111111111111)","(41.0, 55.0, 52.5)","(51.0, 85.0, 73.38709677419355)"
07-01-2023 16:42:27.870743,"(1.7, 1.85, 1.8491566265060242)","(3.6, 4.4, 4.360294117647059)","(13.0, 17.5, 16.735294117647058)","(14.0, 17.0, 16.666666666666668)","(10.0, 12.0, 12.147482014388489)","(41.0, 55.0, 56.81818181818182)","(51.0, 85.0, 77.5)"
07-01-2023 16:42:28.988092,"(1.7, 1.83, 1.8292424242424243)","(3.6, 4.5, 4.400409836065574)","(12.0, 17.5, 17.46)","(13.0, 17.5, 17.233333333333334)","(10.0, 12.5, 11.93953488372093)","(41.0, 60.0, 56.15384615384615)","(51.0, 85.0, 78.04347826086956)"
07-01-2023 16:42:30.088575,"(1.7, 1.84, 1.8311875)","(3.6, 4.5, 4.413553113553114)","(12.0, 17.5, 16.681818181818183)","(13.0, 17.5, 17.27777777777778)","(10.0, 12.0, 11.93953488372093)","(41.0, 60.0, 56.15384615384615)","(51.0, 85.0, 73.57142857142857)"
07-01-2023 16:42:31.141150,"(1.7, 1.84, 1.8322099447513813)","(3.6, 4.5, 4.4280487804878055)","(12.0, 17.5, 16.43125)","(13.0, 17.5, 17.433333333333334)","(10.0, 12.0, 11.936936936936936)","(41.0, 60.0, 57.368421052631575)","(51.0, 75.0, 73.57142857142857)"
07-01-2023 16:42:32.148303,"(1.7, 1.84, 1.8331955922865015)","(3.6, 4.4, 4.367845659163987)","(12.0, 17.5, 17.0)","(13.0, 17.5, 17.48076923076923)","(10.0, 12.0, 12.06637168141593)","(41.0, 60.0, 57.8125)","(51.0, 75.0, 70.625)"
07-01-2023 16:42:33.317357,"(1.7, 1.83, 1.8290338164251208)","(3.6, 4.4, 4.346875)","(12.0, 17.0, 16.678571428571427)","(13.0, 18.0, 17.428571428571427)","(10.0, 12.5, 12.131578947368421)","(41.0, 60.0, 58.6)","(51.0, 80.0, 75.25)"
07-01-2023 16:42:34.425406,"(1.7, 1.84, 1.8303846153846155)","(3.6, 4.4, 4.346875)","(12.0, 17.0, 16.678571428571427)","(13.0, 17.5, 17.1875)","(10.0, 12.5, 12.098360655737705)","(41.0, 60.0, 58.75)","(51.0, 80.0, 71.66666666666667)"
07-01-2023 16:42:35.414308,"(1.7, 1.85, 1.8407402422611037)","(3.6, 4.4, 4.3465454545454545)","(12.0, 17.5, 16.482142857142858)","(13.0, 17.5, 17.1875)","(10.0, 12.5, 12.166666666666666)","(41.0, 65.0, 59.583333333333336)","(51.0, 75.0, 69.70588235294117)"
07-01-2023 16:42:36.467123,"(1.7, 1.85, 1.841649214659686)","(3.6, 4.4, 4.360744985673352)","(12.0, 17.0, 16.789473684210527)","(13.0, 18.0, 17.545454545454547)","(10.0, 12.5, 12.166666666666666)","(41.0, 60.0, 57.5)","(51.0, 75.0, 70.5)"
07-01-2023 16:42:37.563079,"(1.7, 1.85, 1.8431212938005392)","(3.6, 4.4, 4.350902527075812)","(13.0, 17.0, 16.75)","(13.0, 18.0, 17.58823529411765)","(10.0, 12.5, 12.166666666666666)","(41.0, 60.0, 57.142857142857146)","(51.0, 75.0, 67.5)"
07-01-2023 16:42:38.642399,"(1.7, 1.85, 1.843100483610962)","(3.6, 4.4, 4.351428571428571)","(13.0, 17.0, 16.65625)","(13.0, 18.0, 17.641025641025642)","(10.0, 12.5, 12.032319391634982)","(41.0, 65.0, 58.888888888888886)","(51.0, 75.0, 67.5)"
07-01-2023 16:42:39.676415,"(1.7, 1.85, 1.8428982300884957)","(3.6, 4.4, 4.382608695652174)","(13.0, 17.0, 16.65625)","(13.0, 18.0, 17.641025641025642)","(10.0, 12.5, 12.032319391634982)","(41.0, 65.0, 58.888888888888886)","(51.0, 75.0, 67.5)"
07-01-2023 16:42:40.694094,"(1.7, 1.85, 1.8424824355971898)","(3.6, 4.4, 4.371685393258427)","(13.0, 17.0, 16.65625)","(13.0, 18.0, 17.697674418604652)","(10.0, 12.5, 12.020446096654275)","(41.0, 65.0, 58.888888888888886)","(51.0, 75.0, 67.5)"
07-01-2023 16:42:41.686177,"(1.7, 1.85, 1.8426801517067004)","(3.6, 4.4, 4.37116704805492)","(13.0, 17.0, 16.65625)","(13.0, 18.0, 17.606060606060606)","(10.0, 12.5, 12.020446096654275)","(41.0, 65.0, 58.888888888888886)","(51.0, 75.0, 71.84210526315789)"
07-01-2023 16:42:42.775553,"(1.7, 1.85, 1.8423226703755216)","(3.6, 4.4, 4.370240700218819)","(13.0, 17.0, 16.738095238095237)","(13.0, 18.0, 17.27777777777778)","(10.0, 12.5, 12.032608695652174)","(41.0, 65.0, 59.21052631578947)","(51.0, 75.0, 62.142857142857146)"
07-01-2023 16:42:43.978505,"(1.7, 1.85, 1.8415207373271891)","(3.6, 4.4, 4.372635814889336)","(13.0, 17.0, 16.816666666666666)","(13.0, 18.0, 17.566666666666666)","(10.0, 12.5, 12.055172413793104)","(41.0, 65.0, 61.07142857142857)","(51.0, 75.0, 59.565217391304344)"
07-01-2023 16:42:45.143148,"(1.7, 1.85, 1.8425085440874915)","(3.6, 4.4, 4.372357723577236)","(13.0, 17.0, 16.816666666666666)","(13.0, 18.0, 17.606060606060606)","(10.0, 12.5, 12.056737588652481)","(41.0, 65.0, 61.07142857142857)","(51.0, 60.0, 59.583333333333336)"
07-01-2023 16:42:46.192191,"(1.7, 1.85, 1.8425085440874915)","(3.6, 4.4, 4.369777777777778)","(13.0, 17.0, 16.816666666666666)","(13.0, 18.0, 17.606060606060606)","(10.0, 12.5, 12.056737588652481)","(41.0, 65.0, 61.07142857142857)","(51.0, 60.0, 77.5)"
07-01-2023 16:42:47.194774,"(1.7, 1.85, 1.8404122807017544)","(3.6, 4.4, 4.371063829787234)","(13.0, 17.0, 16.83823529411765)","(13.0, 18.0, 17.735294117647058)","(10.0, 12.0, 11.950331125827814)","(41.0, 65.0, 60.0)","(51.0, 80.0, 77.5)"
07-01-2023 16:42:48.232004,"(1.7, 1.85, 1.841571906354515)","(3.6, 4.4, 4.374946466809422)","(13.0, 17.0, 16.942307692307693)","(13.0, 18.0, 17.55)","(10.0, 12.0, 11.917582417582418)","(41.0, 65.0, 60.13513513513514)","(51.0, 80.0, 74.375)"
07-01-2023 16:42:49.349918,"(1.7, 1.84, 1.8366517189835576)","(3.6, 4.4, 4.380470588235294)","(13.0, 17.5, 16.872093023255815)","(13.0, 18.0, 17.735294117647058)","(10.0, 12.0, 11.986666666666666)","(41.0, 65.0, 60.38461538461539)","(51.0, 75.0, 74.04761904761905)"
07-01-2023 16:42:50.486040,"(1.7, 1.84, 1.8366517189835576)","(3.6, 4.4, 4.39023746701847)","(13.0, 17.5, 16.872093023255815)","(13.0, 18.0, 17.735294117647058)","(10.0, 12.0, 11.988235294117647)","(41.0, 65.0, 60.38461538461539)","(41.0, 75.0, 74.3103448275862)"
07-01-2023 16:42:51.634836,"(1.7, 1.84, 1.8370862800565773)","(3.6, 4.4, 4.392941176470589)","(13.0, 17.5, 16.50602409638554)","(13.0, 18.0, 17.756756756756758)","(10.0, 12.5, 11.9625)","(41.0, 65.0, 60.609756097560975)","(41.0, 75.0, 73.82352941176471)"
07-01-2023 16:42:52.735356,"(1.7, 1.84, 1.836609375)","(3.6, 4.4, 4.392957746478873)","(13.0, 17.5, 16.540697674418606)","(13.0, 18.0, 17.692307692307693)","(10.0, 12.5, 11.926666666666666)","(41.0, 65.0, 60.714285714285715)","(41.0, 75.0, 73.75)"
07-01-2023 16:42:53.717255,"(1.7, 1.84, 1.8365826771653544)","(3.6, 4.4, 4.392957746478873)","(13.0, 17.5, 16.593406593406595)","(13.0, 18.0, 17.727272727272727)","(10.0, 12.5, 11.926666666666666)","(41.0, 65.0, 60.714285714285715)","(41.0, 75.0, 73.82352941176471)"
07-01-2023 16:42:54.786865,"(1.7, 1.84, 1.827294117647059)","(3.6, 4.4, 4.391758241758242)","(13.0, 17.5, 16.593406593406595)","(13.0, 18.0, 17.903225806451612)","(10.0, 12.5, 11.975609756097562)","(41.0, 65.0, 61.08695652173913)","(41.0, 75.0, 73.18181818181819)"
07-01-2023 16:42:55.842726,"(1.7, 1.84, 1.8299057873485869)","(3.6, 4.5, 4.426490066225165)","(13.0, 17.5, 16.776315789473685)","(13.0, 18.0, 17.90625)","(10.0, 12.5, 11.977732793522268)","(41.0, 65.0, 61.170212765957444)","(41.0, 75.0, 73.75)"
07-01-2023 16:42:56.897774,"(1.7, 1.83, 1.8286280487804878)","(3.6, 4.5, 4.4277688603531296)","(13.0, 17.5, 16.776315789473685)","(13.0, 18.0, 17.916666666666668)","(10.0, 12.5, 11.9901185770751)","(41.0, 65.0, 61.326530612244895)","(41.0, 75.0, 74.04761904761905)"
07-01-2023 16:42:57.906407,"(1.7, 1.84, 1.8351175656984786)","(3.6, 4.5, 4.42822966507177)","(13.0, 17.5, 16.80672268907563)","(13.0, 18.0, 17.916666666666668)","(10.0, 12.5, 11.9901185770751)","(41.0, 65.0, 60.90909090909091)","(41.0, 75.0, 74.16666666666667)"
07-01-2023 16:42:58.917043,"(1.7, 1.84, 1.829720176730486)","(3.7, 4.5, 4.42436974789916)","(13.0, 17.5, 16.80672268907563)","(13.0, 18.0, 17.916666666666668)","(10.0, 12.5, 11.9901185770751)","(41.0, 65.0, 60.90909090909091)","(41.0, 75.0, 74.16666666666667)"
07-01-2023 16:42:59.973515,"(1.7, 1.83, 1.8245750452079568)","(3.7, 4.5, 4.427302100161551)","(13.0, 17.5, 16.80672268907563)","(13.0, 18.0, 17.916666666666668)","(10.0, 12.5, 11.98605577689243)","(41.0, 65.0, 60.90909090909091)","(41.0, 75.0, 74.16666666666667)"
07-01-2023 16:43:01.060912,"(1.7, 1.83, 1.8244112149532712)","(3.7, 4.5, 4.427302100161551)","(13.0, 17.5, 16.535714285714285)","(13.0, 18.0, 17.8)","(10.0, 12.5, 11.993927125506072)","(41.0, 65.0, 60.714285714285715)","(41.0, 75.0, 74.16666666666667)"
07-01-2023 16:43:02.192883,"(1.7, 1.84, 1.8311320754716982)","(3.7, 4.5, 4.423599320882852)","(13.0, 17.5, 16.5)","(13.0, 18.0, 17.464285714285715)","(10.0, 12.5, 12.009803921568627)","(41.0, 65.0, 61.0)","(41.0, 75.0, 74.28571428571428)"
07-01-2023 16:43:03.262634,"(1.7, 1.84, 1.8328103044496489)","(3.7, 4.5, 4.431714719271624)","(13.0, 16.5, 16.462264150943398)","(13.0, 17.5, 17.463414634146343)","(10.0, 12.5, 12.024714828897338)","(41.0, 65.0, 61.4)","(41.0, 75.0, 74.23076923076923)"
07-01-2023 16:43:04.206935,"(1.7, 1.83, 1.8213626126126128)","(3.7, 4.5, 4.402597402597403)","(13.0, 16.5, 16.49137931034483)","(13.0, 17.5, 17.463414634146343)","(10.0, 12.5, 11.558823529411764)","(41.0, 65.0, 62.083333333333336)","(41.0, 75.0, 76.66666666666667)"
07-01-2023 16:43:05.281425,"(1.7, 1.82, 1.8149701789264414)","(3.7, 4.5, 4.420676691729324)","(13.0, 17.0, 16.605263157894736)","(13.0, 18.0, 17.783333333333335)","(10.0, 12.5, 12.141566265060241)","(41.0, 65.0, 62.2)","(41.0, 80.0, 61.55172413793103)"
07-01-2023 16:43:06.544787,"(1.7, 1.82, 1.8179255319148937)","(3.7, 4.5, 4.441551246537396)","(13.0, 17.0, 16.605263157894736)","(13.0, 18.0, 17.75)","(10.0, 12.5, 12.141566265060241)","(41.0, 65.0, 62.2)","(41.0, 75.0, 61.55172413793103)"
07-01-2023 16:43:07.641499,"(1.7, 1.82, 1.8179255319148937)","(3.7, 4.5, 4.441551246537396)","(13.0, 17.0, 16.73469387755102)","(13.0, 18.0, 17.803030303030305)","(10.0, 12.5, 12.18010752688172)","(41.0, 65.0, 62.58620689655172)","(41.0, 75.0, 61.07142857142857)"
07-01-2023 16:43:08.772848,"(1.7, 1.82, 1.8197846889952154)","(3.7, 4.5, 4.449033816425121)","(13.0, 17.0, 16.65137614678899)","(13.0, 18.0, 17.850877192982455)","(10.0, 12.5, 12.2025)","(41.0, 65.0, 62.8125)","(41.0, 75.0, 70.35714285714286)"
07-01-2023 16:43:09.804930,"(1.7, 1.82, 1.815777777777778)","(3.7, 4.5, 4.4684507042253525)","(13.0, 17.0, 16.65137614678899)","(13.0, 18.0, 17.925531914893618)","(10.0, 12.5, 12.203980099502488)","(41.0, 65.0, 63.0)","(41.0, 75.0, 70.66666666666667)"
07-01-2023 16:43:10.757987,"(1.7, 1.82, 1.8156483790523692)","(3.7, 4.5, 4.479104477611941)","(13.0, 17.0, 16.660377358490567)","(13.0, 18.0, 17.925531914893618)","(10.0, 12.5, 12.237885462555067)","(41.0, 65.0, 63.108108108108105)","(41.0, 75.0, 71.20689655172414)"
07-01-2023 16:43:11.834778,"(1.7, 1.82, 1.8164366632337796)","(3.7, 4.5, 4.42962962962963)","(13.0, 17.0, 16.73134328358209)","(13.0, 18.5, 18.297619047619047)","(10.0, 12.5, 12.251046025104603)","(41.0, 65.0, 63.717948717948715)","(41.0, 75.0, 71.25)"
07-01-2023 16:43:13.010492,"(1.7, 1.82, 1.8167474370922647)","(3.7, 4.5, 4.46020942408377)","(13.0, 17.0, 16.73134328358209)","(13.0, 18.5, 18.297619047619047)","(10.0, 12.5, 12.251046025104603)","(41.0, 65.0, 63.717948717948715)","(41.0, 75.0, 71.25)"
07-01-2023 16:43:14.105443,"(1.7, 1.82, 1.816704871060172)","(3.7, 4.5, 4.46020942408377)","(13.0, 17.0, 16.76050420168067)","(13.0, 18.5, 18.58)","(10.0, 12.5, 12.29126213592233)","(41.0, 65.0, 64.26470588235294)","(41.0, 75.0, 71.40625)"
07-01-2023 16:43:15.225531,"(1.7, 1.83, 1.8212795549374132)","(3.7, 4.4, 4.305882352941176)","(13.0, 17.0, 16.77016129032258)","(14.0, 19.0, 18.557692307692307)","(10.0, 12.5, 12.29126213592233)","(41.0, 65.0, 64.26470588235294)","(51.0, 75.0, 71.40625)"
07-01-2023 16:43:16.381134,"(1.7, 1.83, 1.8208638360175695)","(3.7, 4.4, 4.382724252491695)","(13.0, 17.0, 16.756410256410255)","(14.0, 19.0, 18.557692307692307)","(10.0, 12.5, 12.279069767441861)","(41.0, 65.0, 64.26470588235294)","(51.0, 75.0, 71.40625)"
07-01-2023 16:43:17.542440,"(1.7, 1.83, 1.8208638360175695)","(3.7, 4.4, 4.382724252491695)","(13.0, 17.0, 16.756410256410255)","(14.0, 19.0, 18.557692307692307)","(10.0, 12.5, 12.279069767441861)","(41.0, 65.0, 64.26470588235294)","(51.0, 75.0, 71.40625)"
07-01-2023 16:43:18.594233,"(1.7, 1.83, 1.8213141993957704)","(3.7, 4.4, 4.3418487394957985)","(13.0, 17.0, 16.756410256410255)","(14.0, 19.0, 18.48314606741573)","(10.0, 12.5, 12.279069767441861)","(41.0, 65.0, 64.26470588235294)","(41.0, 75.0, 71.40625)"
07-01-2023 16:43:19.646651,"(1.7, 1.83, 1.824638069705094)","(3.7, 4.4, 4.341554054054054)","(13.0, 17.0, 16.752173913043478)","(14.0, 19.0, 18.14814814814815)","(10.0, 12.5, 12.279069767441861)","(41.0, 65.0, 64.26470588235294)","(41.0, 75.0, 71.40625)"
07-01-2023 16:43:20.672077,"(1.7, 1.83, 1.828178137651822)","(3.7, 4.4, 4.332441471571906)","(13.0, 17.0, 16.752173913043478)","(14.0, 19.0, 18.56)","(10.0, 12.5, 12.427152317880795)","(41.0, 65.0, 64.19354838709677)","(41.0, 75.0, 71.51515151515152)"
07-01-2023 16:43:21.789685,"(1.7, 1.83, 1.8281318681318681)","(3.7, 4.4, 6.451931330472103)","(13.0, 17.0, 19.0)","(14.0, 19.0, 19.6)","(10.0, 12.5, 13.55)","(41.0, 65.0, 68.0)","(41.0, 75.0, 183.33333333333334)"
07-01-2023 16:43:23.029405,"(1.7, 2.5, 2.2609677419354837)","(3.7, 6.6, 5.633333333333333)","(13.0, 26.0, 19.0)","(14.0, 25.0, 19.6)","(10.0, 18.5, 13.55)","(41.0, 80.0, 68.0)","(41.0, 250.0, 183.33333333333334)"
07-01-2023 16:43:24.181082,"(1.7, 1.81, 1.7974)","(3.7, 6.6, 5.633333333333333)","(13.0, 26.0, 14.4)","(14.0, 25.0, 19.6)","(10.0, 18.5, 13.55)","(41.0, 80.0, 68.0)","(41.0, 250.0, 114.0)"
07-01-2023 16:43:25.331622,"(1.7, 2.48, 2.4304347826086956)","(3.7, 4.3, 3.9)","(13.0, 16.0, 14.4)","(14.0, 25.0, 19.6)","(10.0, 18.5, 13.55)","(41.0, 80.0, 68.0)","(41.0, 130.0, 114.0)"
07-01-2023 16:43:26.607331,"(1.7, 2.46, 2.2332)","(3.7, 4.1, 4.031428571428571)","(13.0, 16.0, 12.364864864864865)","(14.0, 24.0, 20.444444444444443)","(10.0, 12.0, 15.314285714285715)","(41.0, 80.0, 68.8)","(41.0, 130.0, 103.33333333333334)"
07-01-2023 16:43:27.879839,"(1.7, 2.42, 1.985)","(3.7, 4.1, 4.031428571428571)","(13.0, 16.5, 12.364864864864865)","(14.0, 23.0, 20.444444444444443)","(10.0, 18.0, 15.314285714285715)","(41.0, 75.0, 64.66666666666667)","(41.0, 130.0, 116.66666666666667)"
07-01-2023 16:43:29.189429,"(1.7, 2.38, 1.829622641509434)","(3.7, 4.3, 3.90625)","(13.0, 16.5, 14.083333333333334)","(14.0, 25.0, 19.42857142857143)","(10.0, 18.5, 10.299999999999999)","(41.0, 80.0, 68.0)","(41.0, 130.0, 100.0)"
07-01-2023 16:43:30.424701,"(1.7, 1.99, 1.8625)","(3.7, 4.3, 5.43125)","(13.0, 16.5, 14.083333333333334)","(14.0, 25.0, 20.5)","(10.0, 18.0, 10.299999999999999)","(41.0, 80.0, 63.0)","(41.0, 110.0, 98.0)"
07-01-2023 16:43:31.640029,"(1.7, 2.08, 1.93375)","(3.7, 5.5, 5.43125)","(13.0, 16.5, 12.545454545454545)","(14.0, 25.0, 20.5)","(10.0, 18.0, 15.325)","(41.0, 80.0, 57.333333333333336)","(41.0, 110.0, 98.0)"
